POA_CODE_2021	BornAust	Sex	persons
POA3277	1	F	799
POA3277	1	M	794
POA3278	0	F	11
POA3278	0	M	11
POA3278	1	F	143
POA3278	1	M	150
POA3279	0	F	10
POA3279	0	M	12
POA3279	1	F	130
POA3279	1	M	122
POA3280	0	F	1692
POA3280	0	M	1591
POA3280	1	F	14697
POA3280	1	M	13448
POA3281	0	F	57
POA3281	0	M	62
POA3281	1	F	840
POA3281	1	M	844
POA3282	0	F	102
POA3282	0	M	77
POA3282	1	F	1105
POA3282	1	M	1057
POA3283	0	F	43
POA3283	0	M	52
POA3283	1	F	609
POA3283	1	M	621
POA3284	0	F	154
POA3284	0	M	157
POA3284	1	F	1745
POA3284	1	M	1505
POA3285	0	F	72
POA3285	0	M	65
POA3285	1	F	484
POA3285	1	M	535
POA3286	0	F	27
POA3286	0	M	25
POA3286	1	F	223
POA3286	1	M	224
POA3287	0	F	15
POA3287	0	M	24
POA3287	1	F	172
POA3287	1	M	183
POA3289	0	F	35
POA3289	0	M	18
POA3289	1	F	324
POA3289	1	M	377
POA3292	0	F	11
POA3292	0	M	10
POA3292	1	F	63
POA3292	1	M	82
POA3293	0	F	15
POA3293	0	M	11
POA3293	1	F	139
POA3293	1	M	157
POA3294	0	F	41
POA3294	0	M	24
POA3294	1	F	390
POA3294	1	M	426
POA3300	0	F	436
POA3300	0	M	390
POA3300	1	F	4663
POA3300	1	M	4344
POA3301	0	F	60
POA3301	0	M	42
POA3301	1	F	527
POA3301	1	M	568
POA3302	0	F	20
POA3302	0	M	19
POA3302	1	F	145
POA3302	1	M	148
POA3303	0	F	8
POA3303	0	M	13
POA3303	1	F	108
POA3303	1	M	126
POA3304	0	F	107
POA3304	0	M	96
POA3304	1	F	1108
POA3304	1	M	1170
POA3305	0	F	638
POA3305	0	M	568
POA3305	1	F	5677
POA3305	1	M	5566
POA3309	0	F	3
POA3309	0	M	4
POA3309	1	F	48
POA3309	1	M	54
POA3310	0	F	13
POA3310	0	M	14
POA3310	1	F	106
POA3310	1	M	110
POA3311	0	F	77
POA3311	0	M	92
POA3311	1	F	757
POA3311	1	M	669
POA3312	0	F	32
POA3312	0	M	37
POA3312	1	F	413
POA3312	1	M	450
POA3314	0	F	12
POA3314	0	M	6
POA3314	1	F	241
POA3314	1	M	259
POA3315	0	F	86
POA3315	0	M	50
POA3315	1	F	694
POA3315	1	M	708
POA3317	0	F	3
POA3317	0	M	6
POA3317	1	F	69
POA3317	1	M	88
POA3318	0	F	58
POA3318	0	M	55
POA3318	1	F	514
POA3318	1	M	494
POA3319	0	F	12
POA3319	0	M	10
POA3319	1	F	151
POA3319	1	M	165
POA3321	0	F	85
POA3321	0	M	68
POA3321	1	F	743
POA3321	1	M	785
POA3322	0	F	8
POA3322	0	M	5
POA3322	1	F	73
POA3322	1	M	80
POA3323	0	F	5
POA3323	1	F	36
POA3323	1	M	37
POA3324	0	F	18
POA3324	0	M	21
POA3324	1	F	228
POA3324	1	M	251
POA3325	0	F	22
POA3325	0	M	21
POA3325	1	F	180
POA3325	1	M	199
POA3328	0	F	126
POA3328	0	M	102
POA3328	1	F	964
POA3328	1	M	1006
POA3329	0	F	9
POA3329	0	M	11
POA3329	1	F	137
POA3329	1	M	135
POA3330	0	M	5
POA3330	1	F	81
POA3330	1	M	90
POA3331	0	F	372
POA3331	0	M	338
POA3331	1	F	3073
POA3331	1	M	3151
POA3332	0	F	50
POA3332	0	M	56
POA3332	1	F	498
POA3332	1	M	494
POA3333	0	F	38
POA3333	0	M	56
POA3333	1	F	346
POA3333	1	M	349
POA3334	0	F	36
POA3334	0	M	20
POA3334	1	F	203
POA3334	1	M	219
POA3335	0	F	1364
POA3335	0	M	1446
POA3335	1	F	1495
POA3335	1	M	1513
POA3336	0	F	4169
POA3336	0	M	4141
POA3336	1	F	4496
POA3336	1	M	4324
POA3337	0	F	5656
POA3337	0	M	5206
POA3337	1	F	13711
POA3337	1	M	13429
POA3338	0	F	6604
POA3338	0	M	6574
POA3338	1	F	10973
POA3338	1	M	10556
POA3340	0	F	2058
POA3340	0	M	1922
POA3340	1	F	10423
POA3340	1	M	10037
POA3341	0	F	100
POA3341	0	M	104
POA3341	1	F	666
POA3341	1	M	669
POA3342	0	F	258
POA3342	0	M	241
POA3342	1	F	1645
POA3342	1	M	1588
POA3345	0	F	96
POA3345	0	M	109
POA3345	1	F	560
POA3345	1	M	533
POA3350	0	F	4182
POA3350	0	M	3992
POA3350	1	F	28613
POA3350	1	M	26187
POA3351	0	F	389
POA3351	0	M	421
POA3351	1	F	3742
POA3351	1	M	3967
POA3352	0	F	837
POA3352	0	M	842
POA3352	1	F	7831
POA3352	1	M	8462
POA3355	0	F	723
POA3355	0	M	635
POA3355	1	F	5562
POA3355	1	M	5182
POA3356	0	F	829
POA3356	0	M	710
POA3356	1	F	6925
POA3356	1	M	6090
POA3357	0	F	204
POA3357	0	M	168
POA3357	1	F	1692
POA3357	1	M	1583
POA3358	0	F	200
POA3358	0	M	187
POA3358	1	F	1535
POA3358	1	M	1443
POA3360	0	F	36
POA3360	0	M	51
POA3360	1	F	342
POA3360	1	M	328
POA3361	0	F	30
POA3361	0	M	26
POA3361	1	F	292
POA3361	1	M	282
POA3363	0	F	186
POA3363	0	M	163
POA3363	1	F	1478
POA3363	1	M	1446
POA3364	0	F	92
POA3364	0	M	91
POA3364	1	F	917
POA3364	1	M	960
POA3370	0	F	128
POA3370	0	M	127
POA3370	1	F	753
POA3370	1	M	757
POA3371	0	F	60
POA3371	0	M	60
POA3371	1	F	367
POA3371	1	M	417
POA3373	0	F	113
POA3373	0	M	111
POA3373	1	F	1020
POA3373	1	M	995
POA3374	0	F	22
POA3374	0	M	20
POA3374	1	F	168
POA3374	1	M	191
POA3375	0	F	10
POA3375	0	M	15
POA3375	1	F	113
POA3375	1	M	87
POA3377	0	F	464
POA3377	0	M	663
POA3377	1	F	3760
POA3377	1	M	4137
POA3378	0	F	4
POA3378	1	F	57
POA3378	1	M	69
POA3379	0	F	48
POA3379	0	M	35
POA3379	1	F	280
POA3379	1	M	309
POA3380	0	F	339
POA3380	0	M	346
POA3380	1	F	2528
POA3380	1	M	2444
POA3381	0	F	88
POA3381	0	M	81
POA3381	1	F	498
POA3381	1	M	545
POA3384	0	F	25
POA3384	0	M	20
POA3384	1	F	243
POA3384	1	M	247
POA3385	0	F	25
POA3385	0	M	17
POA3385	1	F	200
POA3385	1	M	233
POA3387	0	F	7
POA3387	0	M	3
POA3387	1	F	122
POA3387	1	M	132
POA3388	0	F	26
POA3388	0	M	24
POA3388	1	F	222
POA3388	1	M	248
POA3390	0	F	27
POA3390	0	M	22
POA3390	1	F	408
POA3390	1	M	438
POA3391	0	F	4
POA3391	0	M	7
POA3391	1	F	75
POA3391	1	M	74
POA3392	0	F	28
POA3392	0	M	25
POA3392	1	F	239
POA3392	1	M	235
POA3393	0	F	78
POA3393	0	M	76
POA3393	1	F	1087
POA3393	1	M	1111
POA3395	0	F	6
POA3395	0	M	9
POA3395	1	F	154
POA3395	1	M	163
POA3396	0	F	30
POA3396	0	M	24
POA3396	1	F	307
POA3396	1	M	309
POA3400	0	F	633
POA3400	0	M	567
POA3400	1	F	6810
POA3400	1	M	6267
POA3401	0	F	104
POA3401	0	M	82
POA3401	1	F	1958
POA3401	1	M	2152
POA3407	0	F	10
POA3407	0	M	13
POA3407	1	F	173
POA3407	1	M	191
POA3409	0	F	54
POA3409	0	M	20
POA3409	1	F	412
POA3409	1	M	428
POA3412	0	F	7
POA3412	0	M	12
POA3412	1	F	135
POA3412	1	M	133
POA3413	0	F	3
POA3413	1	F	81
POA3413	1	M	94
POA3414	0	F	65
POA3414	0	M	48
POA3414	1	F	760
POA3414	1	M	758
POA3415	1	F	17
POA3415	1	M	20
POA3418	0	F	199
POA3418	0	M	188
POA3418	1	F	1125
POA3418	1	M	1134
POA3419	0	F	28
POA3419	0	M	23
POA3419	1	F	410
POA3419	1	M	378
POA3420	0	F	11
POA3420	0	M	9
POA3420	1	F	112
POA3420	1	M	136
POA3423	0	F	23
POA3423	0	M	21
POA3423	1	F	191
POA3423	1	M	209
POA3424	0	F	34
POA3424	0	M	19
POA3424	1	F	301
POA3424	1	M	330
POA3427	0	F	664
POA3427	0	M	673
POA3427	1	F	2018
POA3427	1	M	1994
POA3428	0	F	77
POA3428	0	M	84
POA3428	1	F	237
POA3428	1	M	231
POA3429	0	F	3504
POA3429	0	M	3093
POA3429	1	F	15719
POA3429	1	M	15236
POA3430	0	F	19
POA3430	0	M	23
POA3430	1	F	102
POA3430	1	M	128
POA3431	0	F	269
POA3431	0	M	220
POA3431	1	F	1933
POA3431	1	M	1802
POA3432	0	F	7
POA3432	0	M	10
POA3432	1	F	80
POA3432	1	M	76
POA3433	0	F	10
POA3433	0	M	7
POA3433	1	F	76
POA3433	1	M	89
POA3434	0	F	294
POA3434	0	M	322
POA3434	1	F	2622
POA3434	1	M	2597
POA3435	0	F	170
POA3435	0	M	172
POA3435	1	F	1370
POA3435	1	M	1286
POA3437	0	F	786
POA3437	0	M	763
POA3437	1	F	4906
POA3437	1	M	4827
POA3438	0	F	144
POA3438	0	M	141
POA3438	1	F	1105
POA3438	1	M	1031
POA3440	0	F	145
POA3440	0	M	127
POA3440	1	F	822
POA3440	1	M	870
POA3441	0	F	127
POA3441	0	M	131
POA3441	1	F	499
POA3441	1	M	587
POA3442	0	F	670
POA3442	0	M	664
POA3442	1	F	3527
POA3442	1	M	3269
POA3444	0	F	694
POA3444	0	M	751
POA3444	1	F	4093
POA3444	1	M	3846
POA3446	0	F	62
POA3446	0	M	74
POA3446	1	F	435
POA3446	1	M	436
POA3447	0	F	37
POA3447	0	M	42
POA3447	1	F	196
POA3447	1	M	204
POA3448	0	F	62
POA3448	0	M	46
POA3448	1	F	390
POA3448	1	M	397
POA3450	0	F	455
POA3450	0	M	638
POA3450	1	F	3035
POA3450	1	M	2913
POA3451	0	F	334
POA3451	0	M	315
POA3451	1	F	2442
POA3451	1	M	2368
POA3453	0	F	76
POA3453	0	M	74
POA3453	1	F	772
POA3453	1	M	788
POA3458	0	F	189
POA3458	0	M	200
POA3458	1	F	854
POA3458	1	M	887
POA3460	0	F	285
POA3460	0	M	244
POA3460	1	F	1134
POA3460	1	M	934
POA3461	0	F	333
POA3461	0	M	367
POA3461	1	F	1749
POA3461	1	M	1747
POA3462	0	F	76
POA3462	0	M	74
POA3462	1	F	463
POA3462	1	M	514
POA3463	0	F	169
POA3463	0	M	158
POA3463	1	F	1072
POA3463	1	M	1043
POA3464	0	F	46
POA3464	0	M	39
POA3464	1	F	506
POA3464	1	M	528
POA3465	0	F	489
POA3465	0	M	413
POA3465	1	F	4322
POA3465	1	M	4115
POA3467	0	F	52
POA3467	0	M	54
POA3467	1	F	555
POA3467	1	M	575
POA3468	0	F	16
POA3468	0	M	21
POA3468	1	F	112
POA3468	1	M	104
POA3469	0	F	9
POA3469	0	M	11
POA3469	1	F	89
POA3469	1	M	91
POA3472	0	F	87
POA3472	0	M	105
POA3472	1	F	589
POA3472	1	M	573
POA3475	0	F	21
POA3475	0	M	15
POA3475	1	F	132
POA3475	1	M	159
POA3477	0	F	26
POA3477	0	M	26
POA3477	1	F	326
POA3477	1	M	357
POA3478	0	F	105
POA3478	0	M	77
POA3478	1	F	1107
POA3478	1	M	1080
POA3480	0	F	71
POA3480	0	M	50
POA3480	1	F	727
POA3480	1	M	777
POA3482	0	F	9
POA3482	0	M	7
POA3482	1	F	58
POA3482	1	M	75
POA3483	0	F	31
POA3483	0	M	30
POA3483	1	F	375
POA3483	1	M	389
POA3485	0	F	18
POA3485	0	M	18
POA3485	1	F	105
POA3485	1	M	122
POA3487	1	F	33
POA3487	1	M	27
POA3488	1	F	35
POA3488	1	M	40
POA3489	0	F	4
POA3489	1	F	26
POA3489	1	M	32
POA3490	0	F	32
POA3490	0	M	39
POA3490	1	F	527
POA3490	1	M	550
POA3491	0	F	5
POA3491	0	M	4
POA3491	1	F	60
POA3491	1	M	66
POA3494	0	F	59
POA3494	0	M	78
POA3494	1	F	182
POA3494	1	M	242
POA3496	0	F	276
POA3496	0	M	304
POA3496	1	F	2606
POA3496	1	M	2686
POA3498	0	F	271
POA3498	0	M	266
POA3498	1	F	2428
POA3498	1	M	2451
POA3500	0	F	2980
POA3500	0	M	2968
POA3500	1	F	13666
POA3500	1	M	12342
POA3501	0	F	68
POA3501	0	M	65
POA3501	1	F	944
POA3501	1	M	944
POA3505	0	F	158
POA3505	0	M	153
POA3505	1	F	2068
POA3505	1	M	2094
POA3506	1	F	17
POA3506	1	M	16
POA3507	0	F	4
POA3507	0	M	3
POA3507	1	F	61
POA3507	1	M	70
POA3509	0	F	3
POA3509	1	F	92
POA3509	1	M	100
POA3512	0	F	15
POA3512	0	M	13
POA3512	1	F	142
POA3512	1	M	173
POA3515	0	F	80
POA3515	0	M	79
POA3515	1	F	1127
POA3515	1	M	1114
POA3516	0	F	21
POA3516	0	M	14
POA3516	1	F	300
POA3516	1	M	318
POA3517	0	F	63
POA3517	0	M	45
POA3517	1	F	595
POA3517	1	M	638
POA3518	0	F	78
POA3518	0	M	60
POA3518	1	F	492
POA3518	1	M	514
POA3520	0	F	3
POA3520	0	M	9
POA3520	1	F	60
POA3520	1	M	69
POA3521	0	F	33
POA3521	0	M	37
POA3521	1	F	332
POA3521	1	M	320
POA3522	0	F	18
POA3522	0	M	14
POA3522	1	F	128
POA3522	1	M	139
POA3523	0	F	224
POA3523	0	M	252
POA3523	1	F	1446
POA3523	1	M	1520
POA3525	0	F	48
POA3525	0	M	40
POA3525	1	F	564
POA3525	1	M	561
POA3527	0	F	25
POA3527	0	M	21
POA3527	1	F	297
POA3527	1	M	320
POA3529	0	F	6
POA3529	0	M	6
POA3529	1	F	50
POA3529	1	M	55
POA3530	0	F	4
POA3530	1	F	44
POA3530	1	M	61
POA3531	0	F	3
POA3531	1	F	83
POA3531	1	M	99
POA3533	0	F	25
POA3533	0	M	20
POA3533	1	F	306
POA3533	1	M	334
POA3537	0	F	34
POA3537	0	M	38
POA3537	1	F	433
POA3537	1	M	397
POA3540	0	F	4
POA3540	0	M	12
POA3540	1	F	106
POA3540	1	M	104
POA3542	0	M	3
POA3542	1	F	56
POA3542	1	M	56
POA3544	0	F	6
POA3544	0	M	3
POA3544	1	F	95
POA3544	1	M	114
POA3546	0	F	17
POA3546	0	M	11
POA3546	1	F	147
POA3546	1	M	157
POA3549	0	F	678
POA3549	0	M	801
POA3549	1	F	986
POA3549	1	M	1049
POA3550	0	F	2471
POA3550	0	M	2224
POA3550	1	F	18237
POA3550	1	M	16647
POA3551	0	F	1444
POA3551	0	M	1398
POA3551	1	F	15669
POA3551	1	M	15424
POA3555	0	F	1167
POA3555	0	M	1044
POA3555	1	F	9339
POA3555	1	M	8269
POA3556	0	F	640
POA3556	0	M	584
POA3556	1	F	6190
POA3556	1	M	5793
POA3557	0	F	28
POA3557	0	M	13
POA3557	1	F	360
POA3557	1	M	362
POA3558	0	F	33
POA3558	0	M	14
POA3558	1	F	389
POA3558	1	M	400
POA3559	0	F	16
POA3559	0	M	18
POA3559	1	F	200
POA3559	1	M	240
POA3561	0	F	122
POA3561	0	M	119
POA3561	1	F	1986
POA3561	1	M	1906
POA3562	0	F	10
POA3562	0	M	4
POA3562	1	F	99
POA3562	1	M	121
POA3563	0	F	28
POA3563	0	M	23
POA3563	1	F	338
POA3563	1	M	373
POA3564	0	F	750
POA3564	0	M	616
POA3564	1	F	7508
POA3564	1	M	7065
POA3565	0	F	4
POA3565	1	F	54
POA3565	1	M	69
POA3566	0	F	13
POA3566	0	M	15
POA3566	1	F	234
POA3566	1	M	244
POA3567	0	F	14
POA3567	0	M	6
POA3567	1	F	277
POA3567	1	M	315
POA3568	0	F	89
POA3568	0	M	72
POA3568	1	F	1297
POA3568	1	M	1252
POA3570	0	F	20
POA3570	0	M	21
POA3570	1	F	330
POA3570	1	M	319
POA3571	0	F	5
POA3571	0	M	3
POA3571	1	F	138
POA3571	1	M	133
POA3572	0	F	5
POA3572	1	F	53
POA3572	1	M	62
POA3573	0	F	18
POA3573	0	M	15
POA3573	1	F	136
POA3573	1	M	137
POA3575	0	F	65
POA3575	0	M	68
POA3575	1	F	312
POA3575	1	M	321
POA3576	0	F	3
POA3576	1	F	28
POA3576	1	M	23
POA3579	0	F	171
POA3579	0	M	150
POA3579	1	F	2353
POA3579	1	M	2295
POA3580	0	F	33
POA3580	0	M	21
POA3580	1	F	454
POA3580	1	M	482
POA3581	0	F	8
POA3581	0	M	7
POA3581	1	F	59
POA3581	1	M	67
POA3583	0	F	10
POA3583	0	M	11
POA3583	1	F	58
POA3583	1	M	61
POA3584	0	F	32
POA3584	0	M	36
POA3584	1	F	456
POA3584	1	M	494
POA3585	0	F	768
POA3585	0	M	721
POA3585	1	F	4849
POA3585	1	M	4403
POA3586	0	F	13
POA3586	0	M	16
POA3586	1	F	330
POA3586	1	M	363
POA3588	0	F	15
POA3588	0	M	15
POA3588	1	F	161
POA3588	1	M	168
POA3589	0	F	36
POA3589	0	M	37
POA3589	1	F	103
POA3589	1	M	126
POA3590	0	F	13
POA3590	0	M	13
POA3590	1	F	123
POA3590	1	M	139
POA3591	0	F	4
POA3591	1	F	68
POA3591	1	M	85
POA3594	0	F	42
POA3594	0	M	49
POA3594	1	F	187
POA3594	1	M	206
POA3595	0	F	28
POA3595	0	M	27
POA3595	1	F	242
POA3595	1	M	276
POA3596	0	F	8
POA3596	0	M	14
POA3596	1	F	38
POA3596	1	M	28
POA3597	0	F	46
POA3597	0	M	92
POA3597	1	F	132
POA3597	1	M	170
POA3599	0	F	12
POA3599	0	M	15
POA3599	1	F	37
POA3599	1	M	67
POA3607	0	F	5
POA3607	0	M	12
POA3607	1	F	57
POA3607	1	M	70
POA3608	0	F	168
POA3608	0	M	133
POA3608	1	F	1099
POA3608	1	M	1159
POA3610	0	F	66
POA3610	0	M	103
POA3610	1	F	554
POA3610	1	M	749
POA3612	0	F	106
POA3612	0	M	114
POA3612	1	F	669
POA3612	1	M	723
POA3614	0	F	23
POA3614	0	M	22
POA3614	1	F	392
POA3614	1	M	430
POA3616	0	F	318
POA3616	0	M	278
POA3616	1	F	2287
POA3616	1	M	2289
POA3617	0	F	3
POA3617	0	M	8
POA3617	1	F	67
POA3617	1	M	63
POA3618	0	F	47
POA3618	0	M	38
POA3618	1	F	250
POA3618	1	M	280
POA3620	0	F	355
POA3620	0	M	287
POA3620	1	F	3570
POA3620	1	M	3552
POA3621	0	F	103
POA3621	0	M	88
POA3621	1	F	1026
POA3621	1	M	1072
POA3622	0	F	22
POA3622	0	M	15
POA3622	1	F	229
POA3622	1	M	224
POA3623	0	F	27
POA3623	0	M	36
POA3623	1	F	387
POA3623	1	M	377
POA3624	0	F	24
POA3624	0	M	21
POA3624	1	F	231
POA3624	1	M	237
POA3629	0	F	599
POA3629	0	M	496
POA3629	1	F	3712
POA3629	1	M	3684
POA3630	0	F	3511
POA3630	0	M	3595
POA3630	1	F	11688
POA3630	1	M	10774
POA3631	0	F	1301
POA3631	0	M	1260
POA3631	1	F	5644
POA3631	1	M	5750
POA3633	0	F	23
POA3633	0	M	20
POA3633	1	F	247
POA3633	1	M	297
POA3634	0	F	60
POA3634	0	M	60
POA3634	1	F	781
POA3634	1	M	830
POA3635	0	F	18
POA3635	0	M	11
POA3635	1	F	225
POA3635	1	M	238
POA3636	0	F	176
POA3636	0	M	181
POA3636	1	F	2291
POA3636	1	M	2174
POA3637	0	F	22
POA3637	0	M	11
POA3637	1	F	267
POA3637	1	M	274
POA3638	0	F	81
POA3638	0	M	69
POA3638	1	F	943
POA3638	1	M	962
POA3639	0	F	26
POA3639	0	M	20
POA3639	1	F	183
POA3639	1	M	211
POA3640	0	F	65
POA3640	0	M	69
POA3640	1	F	369
POA3640	1	M	420
POA3641	0	F	70
POA3641	0	M	63
POA3641	1	F	485
POA3641	1	M	525
POA3644	0	F	667
POA3644	0	M	651
POA3644	1	F	3654
POA3644	1	M	3724
POA3646	0	F	16
POA3646	0	M	23
POA3646	1	F	256
POA3646	1	M	256
POA3647	0	F	9
POA3647	0	M	12
POA3647	1	F	16
POA3647	1	M	14
POA3649	0	F	34
POA3649	0	M	34
POA3649	1	F	189
POA3649	1	M	173
POA3658	0	F	264
POA3658	0	M	257
POA3658	1	F	2600
POA3658	1	M	2669
POA3659	0	F	28
POA3659	0	M	38
POA3659	1	F	306
POA3659	1	M	330
POA3660	0	F	436
POA3660	0	M	445
POA3660	1	F	3134
POA3660	1	M	3082
POA3662	0	F	49
POA3662	0	M	77
POA3662	1	F	338
POA3662	1	M	569
POA3663	0	F	11
POA3663	0	M	12
POA3663	1	F	56
POA3663	1	M	74
POA3664	0	F	73
POA3664	0	M	65
POA3664	1	F	494
POA3664	1	M	477
POA3665	0	F	13
POA3665	0	M	18
POA3665	1	F	165
POA3665	1	M	162
POA3666	0	F	253
POA3666	0	M	204
POA3666	1	F	2104
POA3666	1	M	2041
POA3669	0	F	72
POA3669	0	M	66
POA3669	1	F	611
POA3669	1	M	548
POA3670	0	F	21
POA3670	0	M	21
POA3670	1	F	240
POA3670	1	M	275
POA3672	0	F	573
POA3672	0	M	488
POA3672	1	F	4620
POA3672	1	M	4193
POA3673	0	F	76
POA3673	0	M	62
POA3673	1	F	744
POA3673	1	M	782
POA3675	0	F	76
POA3675	0	M	62
POA3675	1	F	818
POA3675	1	M	828
POA3677	0	F	1015
POA3677	0	M	859
POA3677	1	F	8547
POA3677	1	M	7633
POA3678	0	F	257
POA3678	0	M	250
POA3678	1	F	2775
POA3678	1	M	2819
POA3682	0	F	20
POA3682	0	M	16
POA3682	1	F	278
POA3682	1	M	278
POA3683	0	F	92
POA3683	0	M	77
POA3683	1	F	743
POA3683	1	M	699
POA3685	0	F	109
POA3685	0	M	91
POA3685	1	F	1317
POA3685	1	M	1278
POA3687	0	F	40
POA3687	0	M	32
POA3687	1	F	459
POA3687	1	M	457
POA3688	0	F	44
POA3688	0	M	31
POA3688	1	F	562
POA3688	1	M	580
POA3690	0	F	2195
POA3690	0	M	2056
POA3690	1	F	14947
POA3690	1	M	13955
POA3691	0	F	501
POA3691	0	M	496
POA3691	1	F	5548
POA3691	1	M	5589
POA3695	0	F	12
POA3695	0	M	7
POA3695	1	F	223
POA3695	1	M	217
POA3697	0	F	45
POA3697	0	M	32
POA3697	1	F	230
POA3697	1	M	230
POA3698	0	F	94
POA3698	0	M	95
POA3698	1	F	361
POA3698	1	M	393
POA3699	0	F	104
POA3699	0	M	92
POA3699	1	F	457
POA3699	1	M	449
POA3700	0	F	70
POA3700	0	M	62
POA3700	1	F	577
POA3700	1	M	609
POA3701	0	F	39
POA3701	0	M	39
POA3701	1	F	441
POA3701	1	M	458
POA3704	1	F	12
POA3704	1	M	6
POA3705	0	F	8
POA3705	0	M	3
POA3705	1	F	95
POA3705	1	M	95
POA3707	0	F	81
POA3707	0	M	77
POA3707	1	F	750
POA3707	1	M	780
POA3708	0	F	5
POA3708	1	F	30
POA3708	1	M	25
POA3709	0	F	9
POA3709	0	M	14
POA3709	1	F	105
POA3709	1	M	133
POA3711	0	F	36
POA3711	0	M	44
POA3711	1	F	227
POA3711	1	M	223
POA3712	0	F	16
POA3712	0	M	18
POA3712	1	F	142
POA3712	1	M	143
POA3713	0	F	66
POA3713	0	M	75
POA3713	1	F	366
POA3713	1	M	424
POA3714	0	F	221
POA3714	0	M	174
POA3714	1	F	1585
POA3714	1	M	1546
POA3715	0	F	16
POA3715	0	M	24
POA3715	1	F	134
POA3715	1	M	150
POA3717	0	F	195
POA3717	0	M	197
POA3717	1	F	1343
POA3717	1	M	1395
POA3718	0	F	6
POA3718	0	M	3
POA3718	1	F	36
POA3718	1	M	33
POA3719	0	F	26
POA3719	0	M	17
POA3719	1	F	160
POA3719	1	M	176
POA3720	0	F	46
POA3720	0	M	36
POA3720	1	F	246
POA3720	1	M	292
POA3722	0	F	361
POA3722	0	M	268
POA3722	1	F	2475
POA3722	1	M	2359
POA3723	0	F	230
POA3723	0	M	228
POA3723	1	F	1372
POA3723	1	M	1382
POA3725	0	F	33
POA3725	0	M	29
POA3725	1	F	245
POA3725	1	M	275
POA3726	0	F	21
POA3726	0	M	15
POA3726	1	F	163
POA3726	1	M	171
POA3727	0	F	3
POA3727	0	M	9
POA3727	1	F	124
POA3727	1	M	127
POA3728	0	F	22
POA3728	0	M	25
POA3728	1	F	287
POA3728	1	M	307
POA3730	0	F	424
POA3730	0	M	386
POA3730	1	F	4188
POA3730	1	M	4037
POA3732	0	F	19
POA3732	0	M	25
POA3732	1	F	253
POA3732	1	M	267
POA3733	0	F	13
POA3733	0	M	19
POA3733	1	F	102
POA3733	1	M	80
POA3735	0	F	27
POA3735	0	M	29
POA3735	1	F	254
POA3735	1	M	296
POA3737	0	F	335
POA3737	0	M	300
POA3737	1	F	1773
POA3737	1	M	1761
POA3738	0	F	18
POA3738	0	M	3
POA3738	1	F	76
POA3738	1	M	89
POA3739	0	F	19
POA3739	0	M	14
POA3739	1	F	80
POA3739	1	M	94
POA3740	0	F	57
POA3740	0	M	75
POA3740	1	F	526
POA3740	1	M	475
POA3741	0	F	281
POA3741	0	M	248
POA3741	1	F	1254
POA3741	1	M	1278
POA3744	0	F	35
POA3744	0	M	29
POA3744	1	F	208
POA3744	1	M	209
POA3746	0	F	20
POA3746	0	M	17
POA3746	1	F	153
POA3746	1	M	171
POA3747	0	F	309
POA3747	0	M	284
POA3747	1	F	2119
POA3747	1	M	2074
POA3749	0	F	109
POA3749	0	M	105
POA3749	1	F	915
POA3749	1	M	884
POA3750	0	F	6015
POA3750	0	M	6182
POA3750	1	F	5673
POA3750	1	M	5663
POA3751	0	F	11
POA3751	0	M	22
POA3751	1	F	49
POA3751	1	M	46
POA3752	0	F	4042
POA3752	0	M	3829
POA3752	1	F	8331
POA3752	1	M	8115
POA3753	0	F	569
POA3753	0	M	561
POA3753	1	F	1613
POA3753	1	M	1677
POA3754	0	F	6905
POA3754	0	M	6720
POA3754	1	F	18221
POA3754	1	M	17215
POA3755	0	F	20
POA3755	0	M	23
POA3755	1	F	87
POA3755	1	M	93
POA3756	0	F	1482
POA3756	0	M	1566
POA3756	1	F	6061
POA3756	1	M	6086
POA3757	0	F	562
POA3757	0	M	519
POA3757	1	F	3991
POA3757	1	M	4000
POA3758	0	F	86
POA3758	0	M	103
POA3758	1	F	897
POA3758	1	M	980
POA3759	0	F	61
POA3759	0	M	66
POA3759	1	F	457
POA3759	1	M	413
POA3760	0	F	25
POA3760	0	M	16
POA3760	1	F	150
POA3760	1	M	143
POA3761	0	F	74
POA3761	0	M	78
POA3761	1	F	443
POA3761	1	M	494
POA3762	0	F	11
POA3762	0	M	9
POA3762	1	F	39
POA3762	1	M	42
POA3763	0	F	76
POA3763	0	M	79
POA3763	1	F	659
POA3763	1	M	719
POA3764	0	F	726
POA3764	0	M	606
POA3764	1	F	4328
POA3764	1	M	4235
POA3765	0	F	550
POA3765	0	M	451
POA3765	1	F	2878
POA3765	1	M	2844
POA3766	0	F	123
POA3766	0	M	107
POA3766	1	F	471
POA3766	1	M	545
POA3767	0	F	127
POA3767	0	M	114
POA3767	1	F	508
POA3767	1	M	483
POA3770	0	F	200
POA3770	0	M	186
POA3770	1	F	1358
POA3770	1	M	1382
POA3775	0	F	258
POA3775	0	M	264
POA3775	1	F	1663
POA3775	1	M	1670
POA3777	0	F	863
POA3777	0	M	733
POA3777	1	F	4445
POA3777	1	M	4292
POA3778	0	F	14
POA3778	0	M	17
POA3778	1	F	67
POA3778	1	M	100
POA3779	0	F	55
POA3779	0	M	59
POA3779	1	F	160
POA3779	1	M	184
POA3781	0	F	307
POA3781	0	M	256
POA3781	1	F	1787
