POA_CODE_2021	EduInstitutionType	Sex	students
POA3752	Secondary	M	1054
POA3752	Technical or Further Educational Institution	F	312
POA3752	Technical or Further Educational Institution	M	294
POA3752	University or other tertiary	F	735
POA3752	University or other tertiary	M	491
POA3753		F	129
POA3753		M	150
POA3753	Infants/Primary	F	245
POA3753	Infants/Primary	M	264
POA3753	Pre-school	F	78
POA3753	Pre-school	M	108
POA3753	Secondary	F	155
POA3753	Secondary	M	147
POA3753	Technical or Further Educational Institution	F	54
POA3753	Technical or Further Educational Institution	M	50
POA3753	University or other tertiary	F	96
POA3753	University or other tertiary	M	53
POA3754		F	1130
POA3754		M	1018
POA3754	Infants/Primary	F	3057
POA3754	Infants/Primary	M	3150
POA3754	Pre-school	F	868
POA3754	Pre-school	M	1020
POA3754	Secondary	F	1960
POA3754	Secondary	M	1912
POA3754	Technical or Further Educational Institution	F	679
POA3754	Technical or Further Educational Institution	M	623
POA3754	University or other tertiary	F	1181
POA3754	University or other tertiary	M	713
POA3755		F	10
POA3755		M	14
POA3755	Infants/Primary	F	11
POA3755	Infants/Primary	M	12
POA3755	Pre-school	F	3
POA3755	Pre-school	M	4
POA3755	Secondary	F	11
POA3755	Secondary	M	9
POA3755	Technical or Further Educational Institution	M	3
POA3756		F	457
POA3756		M	467
POA3756	Infants/Primary	F	816
POA3756	Infants/Primary	M	848
POA3756	Pre-school	F	225
POA3756	Pre-school	M	283
POA3756	Secondary	F	528
POA3756	Secondary	M	520
POA3756	Technical or Further Educational Institution	F	238
POA3756	Technical or Further Educational Institution	M	186
POA3756	University or other tertiary	F	301
POA3756	University or other tertiary	M	136
POA3757		F	350
POA3757		M	359
POA3757	Infants/Primary	F	403
POA3757	Infants/Primary	M	444
POA3757	Pre-school	F	97
POA3757	Pre-school	M	113
POA3757	Secondary	F	328
POA3757	Secondary	M	391
POA3757	Technical or Further Educational Institution	F	118
POA3757	Technical or Further Educational Institution	M	132
POA3757	University or other tertiary	F	157
POA3757	University or other tertiary	M	87
POA3758		F	112
POA3758		M	102
POA3758	Infants/Primary	F	106
POA3758	Infants/Primary	M	117
POA3758	Pre-school	F	25
POA3758	Pre-school	M	37
POA3758	Secondary	F	62
POA3758	Secondary	M	92
POA3758	Technical or Further Educational Institution	F	23
POA3758	Technical or Further Educational Institution	M	17
POA3758	University or other tertiary	F	30
POA3758	University or other tertiary	M	29
POA3759		F	28
POA3759		M	25
POA3759	Infants/Primary	F	37
POA3759	Infants/Primary	M	39
POA3759	Pre-school	F	13
POA3759	Pre-school	M	3
POA3759	Secondary	F	47
POA3759	Secondary	M	27
POA3759	Technical or Further Educational Institution	F	15
POA3759	Technical or Further Educational Institution	M	6
POA3759	University or other tertiary	F	35
POA3759	University or other tertiary	M	20
POA3760		F	11
POA3760		M	3
POA3760	Infants/Primary	F	18
POA3760	Infants/Primary	M	8
POA3760	Pre-school	M	3
POA3760	Secondary	F	13
POA3760	Secondary	M	12
POA3760	Technical or Further Educational Institution	M	14
POA3760	University or other tertiary	F	12
POA3760	University or other tertiary	M	3
POA3761		F	38
POA3761		M	55
POA3761	Infants/Primary	F	39
POA3761	Infants/Primary	M	43
POA3761	Pre-school	F	6
POA3761	Pre-school	M	4
POA3761	Secondary	F	37
POA3761	Secondary	M	55
POA3761	Technical or Further Educational Institution	F	9
POA3761	Technical or Further Educational Institution	M	5
POA3761	University or other tertiary	F	21
POA3761	University or other tertiary	M	16
POA3762		F	8
POA3762		M	3
POA3762	Infants/Primary	M	8
POA3763		F	73
POA3763		M	72
POA3763	Infants/Primary	F	64
POA3763	Infants/Primary	M	67
POA3763	Pre-school	F	9
POA3763	Pre-school	M	19
POA3763	Secondary	F	41
POA3763	Secondary	M	51
POA3763	Technical or Further Educational Institution	F	18
POA3763	Technical or Further Educational Institution	M	20
POA3763	University or other tertiary	F	25
POA3763	University or other tertiary	M	6
POA3764		F	389
POA3764		M	359
POA3764	Infants/Primary	F	404
POA3764	Infants/Primary	M	455
POA3764	Pre-school	F	106
POA3764	Pre-school	M	107
POA3764	Secondary	F	377
POA3764	Secondary	M	399
POA3764	Technical or Further Educational Institution	F	122
POA3764	Technical or Further Educational Institution	M	111
POA3764	University or other tertiary	F	182
POA3764	University or other tertiary	M	108
POA3765		F	108
POA3765		M	128
POA3765	Infants/Primary	F	301
POA3765	Infants/Primary	M	336
POA3765	Pre-school	F	107
POA3765	Pre-school	M	95
POA3765	Secondary	F	204
POA3765	Secondary	M	237
POA3765	Technical or Further Educational Institution	F	68
POA3765	Technical or Further Educational Institution	M	89
POA3765	University or other tertiary	F	133
POA3765	University or other tertiary	M	87
POA3766		F	25
POA3766		M	22
POA3766	Infants/Primary	F	51
POA3766	Infants/Primary	M	72
POA3766	Pre-school	F	14
POA3766	Pre-school	M	20
POA3766	Secondary	F	26
POA3766	Secondary	M	49
POA3766	Technical or Further Educational Institution	F	12
POA3766	Technical or Further Educational Institution	M	16
POA3766	University or other tertiary	F	37
POA3766	University or other tertiary	M	15
POA3767		F	19
POA3767		M	28
POA3767	Infants/Primary	F	63
POA3767	Infants/Primary	M	52
POA3767	Pre-school	F	11
POA3767	Pre-school	M	14
POA3767	Secondary	F	46
POA3767	Secondary	M	40
POA3767	Technical or Further Educational Institution	F	8
POA3767	Technical or Further Educational Institution	M	14
POA3767	University or other tertiary	F	37
POA3767	University or other tertiary	M	15
POA3770		F	108
POA3770		M	79
POA3770	Infants/Primary	F	139
POA3770	Infants/Primary	M	141
POA3770	Pre-school	F	43
POA3770	Pre-school	M	36
POA3770	Secondary	F	109
POA3770	Secondary	M	106
POA3770	Technical or Further Educational Institution	F	40
POA3770	Technical or Further Educational Institution	M	37
POA3770	University or other tertiary	F	54
POA3770	University or other tertiary	M	38
POA3775		F	117
POA3775		M	111
POA3775	Infants/Primary	F	152
POA3775	Infants/Primary	M	174
POA3775	Pre-school	F	46
POA3775	Pre-school	M	54
POA3775	Secondary	F	144
POA3775	Secondary	M	122
POA3775	Technical or Further Educational Institution	F	35
POA3775	Technical or Further Educational Institution	M	57
POA3775	University or other tertiary	F	62
POA3775	University or other tertiary	M	48
POA3777		F	326
POA3777		M	312
POA3777	Infants/Primary	F	407
POA3777	Infants/Primary	M	426
POA3777	Pre-school	F	109
POA3777	Pre-school	M	124
POA3777	Secondary	F	309
POA3777	Secondary	M	339
POA3777	Technical or Further Educational Institution	F	132
POA3777	Technical or Further Educational Institution	M	123
POA3777	University or other tertiary	F	188
POA3777	University or other tertiary	M	87
POA3778		F	4
POA3778	Infants/Primary	F	3
POA3778	Infants/Primary	M	10
POA3778	Secondary	F	4
POA3778	Secondary	M	3
POA3779		F	25
POA3779		M	17
POA3779	Infants/Primary	F	10
POA3779	Infants/Primary	M	12
POA3779	Secondary	F	11
POA3779	Secondary	M	9
POA3779	University or other tertiary	F	7
POA3781		F	187
POA3781		M	196
POA3781	Infants/Primary	F	213
POA3781	Infants/Primary	M	225
POA3781	Pre-school	F	55
POA3781	Pre-school	M	67
POA3781	Secondary	F	171
POA3781	Secondary	M	171
POA3781	Technical or Further Educational Institution	F	53
POA3781	Technical or Further Educational Institution	M	56
POA3781	University or other tertiary	F	92
POA3781	University or other tertiary	M	52
POA3782		F	179
POA3782		M	152
POA3782	Infants/Primary	F	324
POA3782	Infants/Primary	M	354
POA3782	Pre-school	F	88
POA3782	Pre-school	M	92
POA3782	Secondary	F	288
POA3782	Secondary	M	321
POA3782	Technical or Further Educational Institution	F	96
POA3782	Technical or Further Educational Institution	M	119
POA3782	University or other tertiary	F	181
POA3782	University or other tertiary	M	89
POA3783		F	147
POA3783		M	141
POA3783	Infants/Primary	F	122
POA3783	Infants/Primary	M	116
POA3783	Pre-school	F	27
POA3783	Pre-school	M	30
POA3783	Secondary	F	81
POA3783	Secondary	M	105
POA3783	Technical or Further Educational Institution	F	31
POA3783	Technical or Further Educational Institution	M	23
POA3783	University or other tertiary	F	46
POA3783	University or other tertiary	M	27
POA3785	Infants/Primary	F	4
POA3785	Infants/Primary	M	3
POA3785	Pre-school	M	3
POA3785	Secondary	M	3
POA3786		F	35
POA3786		M	29
POA3786	Infants/Primary	F	68
POA3786	Infants/Primary	M	63
POA3786	Pre-school	F	11
POA3786	Pre-school	M	22
POA3786	Secondary	F	62
POA3786	Secondary	M	52
POA3786	Technical or Further Educational Institution	F	10
POA3786	Technical or Further Educational Institution	M	7
POA3786	University or other tertiary	F	32
POA3786	University or other tertiary	M	31
POA3787		F	19
POA3787		M	24
POA3787	Infants/Primary	F	33
POA3787	Infants/Primary	M	37
POA3787	Pre-school	F	3
POA3787	Pre-school	M	6
POA3787	Secondary	F	31
POA3787	Secondary	M	43
POA3787	Technical or Further Educational Institution	F	20
POA3787	Technical or Further Educational Institution	M	11
POA3787	University or other tertiary	F	17
POA3787	University or other tertiary	M	17
POA3788		F	46
POA3788		M	59
POA3788	Infants/Primary	F	61
POA3788	Infants/Primary	M	76
POA3788	Pre-school	F	18
POA3788	Pre-school	M	12
POA3788	Secondary	F	56
POA3788	Secondary	M	78
POA3788	Technical or Further Educational Institution	F	16
POA3788	Technical or Further Educational Institution	M	12
POA3788	University or other tertiary	F	54
POA3788	University or other tertiary	M	28
POA3789		F	4
POA3789		M	11
POA3789	Infants/Primary	F	7
POA3789	Infants/Primary	M	9
POA3789	Pre-school	F	4
POA3789	Secondary	F	15
POA3789	Secondary	M	8
POA3789	University or other tertiary	F	10
POA3789	University or other tertiary	M	5
POA3791		F	33
POA3791		M	19
POA3791	Infants/Primary	F	63
POA3791	Infants/Primary	M	55
POA3791	Pre-school	F	9
POA3791	Pre-school	M	9
POA3791	Secondary	F	40
POA3791	Secondary	M	47
POA3791	Technical or Further Educational Institution	F	15
POA3791	Technical or Further Educational Institution	M	4
POA3791	University or other tertiary	F	33
POA3791	University or other tertiary	M	19
POA3792		F	29
POA3792		M	12
POA3792	Infants/Primary	F	58
POA3792	Infants/Primary	M	38
POA3792	Pre-school	F	13
POA3792	Pre-school	M	7
POA3792	Secondary	F	39
POA3792	Secondary	M	41
POA3792	Technical or Further Educational Institution	F	11
POA3792	Technical or Further Educational Institution	M	9
POA3792	University or other tertiary	F	31
POA3792	University or other tertiary	M	5
POA3793		F	84
POA3793		M	91
POA3793	Infants/Primary	F	150
POA3793	Infants/Primary	M	184
POA3793	Pre-school	F	35
POA3793	Pre-school	M	42
POA3793	Secondary	F	139
POA3793	Secondary	M	170
POA3793	Technical or Further Educational Institution	F	50
POA3793	Technical or Further Educational Institution	M	48
POA3793	University or other tertiary	F	83
POA3793	University or other tertiary	M	47
POA3795		F	40
POA3795		M	28
POA3795	Infants/Primary	F	66
POA3795	Infants/Primary	M	75
POA3795	Pre-school	F	15
POA3795	Pre-school	M	21
POA3795	Secondary	F	42
POA3795	Secondary	M	22
POA3795	Technical or Further Educational Institution	F	12
POA3795	Technical or Further Educational Institution	M	18
POA3795	University or other tertiary	F	28
POA3795	University or other tertiary	M	15
POA3796		F	138
POA3796		M	132
POA3796	Infants/Primary	F	424
POA3796	Infants/Primary	M	459
POA3796	Pre-school	F	145
POA3796	Pre-school	M	129
POA3796	Secondary	F	347
POA3796	Secondary	M	351
POA3796	Technical or Further Educational Institution	F	142
POA3796	Technical or Further Educational Institution	M	110
POA3796	University or other tertiary	F	194
POA3796	University or other tertiary	M	110
POA3797		F	182
POA3797		M	175
POA3797	Infants/Primary	F	146
POA3797	Infants/Primary	M	160
POA3797	Pre-school	F	35
POA3797	Pre-school	M	31
POA3797	Secondary	F	106
POA3797	Secondary	M	124
POA3797	Technical or Further Educational Institution	F	34
POA3797	Technical or Further Educational Institution	M	24
POA3797	University or other tertiary	F	46
POA3797	University or other tertiary	M	23
POA3799		F	318
POA3799		M	359
POA3799	Infants/Primary	F	203
POA3799	Infants/Primary	M	209
POA3799	Pre-school	F	31
POA3799	Pre-school	M	44
POA3799	Secondary	F	179
POA3799	Secondary	M	200
POA3799	Technical or Further Educational Institution	F	65
POA3799	Technical or Further Educational Institution	M	56
POA3799	University or other tertiary	F	87
POA3799	University or other tertiary	M	30
POA3802		F	673
POA3802		M	706
POA3802	Infants/Primary	F	898
POA3802	Infants/Primary	M	984
POA3802	Pre-school	F	241
POA3802	Pre-school	M	249
POA3802	Secondary	F	792
POA3802	Secondary	M	854
POA3802	Technical or Further Educational Institution	F	305
POA3802	Technical or Further Educational Institution	M	243
POA3802	University or other tertiary	F	595
POA3802	University or other tertiary	M	500
POA3803		F	450
POA3803		M	440
POA3803	Infants/Primary	F	443
POA3803	Infants/Primary	M	458
POA3803	Pre-school	F	101
POA3803	Pre-school	M	132
POA3803	Secondary	F	400
POA3803	Secondary	M	391
POA3803	Technical or Further Educational Institution	F	176
POA3803	Technical or Further Educational Institution	M	151
POA3803	University or other tertiary	F	232
POA3803	University or other tertiary	M	203
POA3804		F	247
POA3804		M	212
POA3804	Infants/Primary	F	327
POA3804	Infants/Primary	M	378
POA3804	Pre-school	F	77
POA3804	Pre-school	M	88
POA3804	Secondary	F	354
POA3804	Secondary	M	355
POA3804	Technical or Further Educational Institution	F	91
POA3804	Technical or Further Educational Institution	M	118
POA3804	University or other tertiary	F	236
POA3804	University or other tertiary	M	185
POA3805		F	1649
POA3805		M	1533
POA3805	Infants/Primary	F	2606
POA3805	Infants/Primary	M	2798
POA3805	Pre-school	F	598
POA3805	Pre-school	M	649
POA3805	Secondary	F	2460
POA3805	Secondary	M	2514
POA3805	Technical or Further Educational Institution	F	911
POA3805	Technical or Further Educational Institution	M	807
POA3805	University or other tertiary	F	1512
POA3805	University or other tertiary	M	1129
POA3806		F	1278
POA3806		M	1116
POA3806	Infants/Primary	F	2555
POA3806	Infants/Primary	M	2586
POA3806	Pre-school	F	555
POA3806	Pre-school	M	637
POA3806	Secondary	F	2091
POA3806	Secondary	M	2224
POA3806	Technical or Further Educational Institution	F	665
POA3806	Technical or Further Educational Institution	M	614
POA3806	University or other tertiary	F	1357
POA3806	University or other tertiary	M	1029
POA3807		F	141
POA3807		M	151
POA3807	Infants/Primary	F	313
POA3807	Infants/Primary	M	359
POA3807	Pre-school	F	98
POA3807	Pre-school	M	84
POA3807	Secondary	F	362
POA3807	Secondary	M	375
POA3807	Technical or Further Educational Institution	F	82
POA3807	Technical or Further Educational Institution	M	109
POA3807	University or other tertiary	F	214
POA3807	University or other tertiary	M	128
POA3808		F	91
POA3808		M	112
POA3808	Infants/Primary	F	134
POA3808	Infants/Primary	M	182
POA3808	Pre-school	F	29
POA3808	Pre-school	M	35
POA3808	Secondary	F	139
POA3808	Secondary	M	137
POA3808	Technical or Further Educational Institution	F	21
POA3808	Technical or Further Educational Institution	M	38
POA3808	University or other tertiary	F	67
POA3808	University or other tertiary	M	53
POA3809		F	486
POA3809		M	446
POA3809	Infants/Primary	F	989
POA3809	Infants/Primary	M	1014
POA3809	Pre-school	F	362
POA3809	Pre-school	M	344
POA3809	Secondary	F	604
POA3809	Secondary	M	610
POA3809	Technical or Further Educational Institution	F	316
POA3809	Technical or Further Educational Institution	M	261
POA3809	University or other tertiary	F	539
POA3809	University or other tertiary	M	336
POA3810		F	1828
POA3810		M	1607
POA3810	Infants/Primary	F	2872
POA3810	Infants/Primary	M	3025
POA3810	Pre-school	F	772
POA3810	Pre-school	M	860
POA3810	Secondary	F	1819
POA3810	Secondary	M	1851
POA3810	Technical or Further Educational Institution	F	931
POA3810	Technical or Further Educational Institution	M	704
POA3810	University or other tertiary	F	1185
POA3810	University or other tertiary	M	667
POA3812		F	108
POA3812		M	103
POA3812	Infants/Primary	F	113
POA3812	Infants/Primary	M	104
POA3812	Pre-school	F	12
POA3812	Pre-school	M	27
POA3812	Secondary	F	86
POA3812	Secondary	M	89
POA3812	Technical or Further Educational Institution	F	11
POA3812	Technical or Further Educational Institution	M	39
POA3812	University or other tertiary	F	54
POA3812	University or other tertiary	M	21
POA3813		F	53
POA3813		M	31
POA3813	Infants/Primary	F	37
POA3813	Infants/Primary	M	40
POA3813	Pre-school	F	9
POA3813	Pre-school	M	3
POA3813	Secondary	F	29
POA3813	Secondary	M	41
POA3813	Technical or Further Educational Institution	F	8
POA3813	Technical or Further Educational Institution	M	7
POA3813	University or other tertiary	F	18
POA3813	University or other tertiary	M	5
POA3814		F	104
POA3814		M	106
POA3814	Infants/Primary	F	120
POA3814	Infants/Primary	M	135
POA3814	Pre-school	F	28
POA3814	Pre-school	M	25
POA3814	Secondary	F	97
POA3814	Secondary	M	86
POA3814	Technical or Further Educational Institution	F	27
POA3814	Technical or Further Educational Institution	M	29
POA3814	University or other tertiary	F	38
POA3814	University or other tertiary	M	16
POA3815		F	134
POA3815		M	126
POA3815	Infants/Primary	F	144
POA3815	Infants/Primary	M	166
POA3815	Pre-school	F	32
POA3815	Pre-school	M	53
POA3815	Secondary	F	145
POA3815	Secondary	M	167
POA3815	Technical or Further Educational Institution	F	52
POA3815	Technical or Further Educational Institution	M	44
POA3815	University or other tertiary	F	54
POA3815	University or other tertiary	M	27
POA3816		F	157
POA3816		M	177
POA3816	Infants/Primary	F	120
POA3816	Infants/Primary	M	139
POA3816	Pre-school	F	33
POA3816	Pre-school	M	23
POA3816	Secondary	F	105
POA3816	Secondary	M	90
POA3816	Technical or Further Educational Institution	F	45
