POA_CODE_2021	AgeStudent	Sex	students
POA5345	0-4	M	13
POA5345	5-14	F	205
POA5345	5-14	M	201
POA5345	15-19	F	57
POA5345	15-19	M	64
POA5345	20-24	F	12
POA5345	20-24	M	8
POA5345	25+	F	49
POA5345	25+	M	30
POA5346	5-14	F	20
POA5346	5-14	M	25
POA5346	15-19	F	10
POA5346	15-19	M	10
POA5346	20-24	F	3
POA5346	25+	F	3
POA5350	0-4	F	5
POA5350	5-14	F	28
POA5350	5-14	M	49
POA5350	15-19	F	14
POA5350	15-19	M	25
POA5350	20-24	F	3
POA5350	20-24	M	5
POA5350	25+	F	13
POA5350	25+	M	7
POA5351	0-4	F	42
POA5351	0-4	M	40
POA5351	5-14	F	395
POA5351	5-14	M	448
POA5351	15-19	F	132
POA5351	15-19	M	141
POA5351	20-24	F	57
POA5351	20-24	M	42
POA5351	25+	F	127
POA5351	25+	M	50
POA5352	0-4	F	39
POA5352	0-4	M	44
POA5352	5-14	F	282
POA5352	5-14	M	320
POA5352	15-19	F	91
POA5352	15-19	M	119
POA5352	20-24	F	25
POA5352	20-24	M	34
POA5352	25+	F	95
POA5352	25+	M	41
POA5353	0-4	F	31
POA5353	0-4	M	23
POA5353	5-14	F	238
POA5353	5-14	M	244
POA5353	15-19	F	79
POA5353	15-19	M	86
POA5353	20-24	F	13
POA5353	20-24	M	8
POA5353	25+	F	64
POA5353	25+	M	19
POA5354	5-14	F	10
POA5354	5-14	M	11
POA5354	15-19	F	3
POA5354	25+	F	3
POA5355	0-4	F	66
POA5355	0-4	M	53
POA5355	5-14	F	486
POA5355	5-14	M	515
POA5355	15-19	F	207
POA5355	15-19	M	203
POA5355	20-24	F	67
POA5355	20-24	M	35
POA5355	25+	F	151
POA5355	25+	M	64
POA5356	0-4	F	3
POA5356	0-4	M	3
POA5356	5-14	F	40
POA5356	5-14	M	39
POA5356	15-19	F	20
POA5356	15-19	M	22
POA5356	20-24	M	4
POA5356	25+	F	12
POA5356	25+	M	5
POA5357	5-14	F	26
POA5357	5-14	M	16
POA5357	15-19	F	5
POA5357	15-19	M	6
POA5360	0-4	F	9
POA5360	0-4	M	9
POA5360	5-14	F	67
POA5360	5-14	M	85
POA5360	15-19	F	35
POA5360	15-19	M	32
POA5360	20-24	F	10
POA5360	20-24	M	4
POA5360	25+	F	30
POA5360	25+	M	11
POA5371	0-4	F	6
POA5371	0-4	M	4
POA5371	5-14	F	86
POA5371	5-14	M	104
POA5371	15-19	F	35
POA5371	15-19	M	50
POA5371	20-24	F	14
POA5371	20-24	M	12
POA5371	25+	F	27
POA5371	25+	M	10
POA5372	0-4	F	23
POA5372	0-4	M	21
POA5372	5-14	F	218
POA5372	5-14	M	218
POA5372	15-19	F	59
POA5372	15-19	M	76
POA5372	20-24	F	16
POA5372	20-24	M	11
POA5372	25+	F	53
POA5372	25+	M	14
POA5373	0-4	F	28
POA5373	0-4	M	20
POA5373	5-14	F	185
POA5373	5-14	M	201
POA5373	15-19	F	67
POA5373	15-19	M	76
POA5373	20-24	F	16
POA5373	20-24	M	15
POA5373	25+	F	54
POA5373	25+	M	15
POA5374	0-4	F	4
POA5374	0-4	M	7
POA5374	5-14	F	82
POA5374	5-14	M	75
POA5374	15-19	F	28
POA5374	15-19	M	28
POA5374	20-24	F	11
POA5374	20-24	M	5
POA5374	25+	F	14
POA5374	25+	M	9
POA5381	5-14	F	15
POA5381	5-14	M	13
POA5381	15-19	F	5
POA5381	15-19	M	9
POA5400	0-4	F	7
POA5400	0-4	M	7
POA5400	5-14	F	51
POA5400	5-14	M	75
POA5400	15-19	F	33
POA5400	15-19	M	18
POA5400	20-24	F	94
POA5400	20-24	M	31
POA5400	25+	F	33
POA5400	25+	M	8
POA5401	0-4	F	4
POA5401	0-4	M	4
POA5401	5-14	F	56
POA5401	5-14	M	55
POA5401	15-19	F	16
POA5401	15-19	M	16
POA5401	20-24	F	9
POA5401	20-24	M	4
POA5401	25+	F	11
POA5401	25+	M	3
POA5410	5-14	F	27
POA5410	5-14	M	28
POA5410	15-19	F	8
POA5410	20-24	F	3
POA5410	25+	F	5
POA5411	5-14	F	24
POA5411	5-14	M	21
POA5411	15-19	F	11
POA5411	15-19	M	10
POA5412	0-4	F	7
POA5412	0-4	M	3
POA5412	5-14	F	48
POA5412	5-14	M	54
POA5412	15-19	F	13
POA5412	15-19	M	17
POA5412	20-24	F	7
POA5412	20-24	M	6
POA5412	25+	F	20
POA5412	25+	M	3
POA5413	0-4	F	8
POA5413	0-4	M	7
POA5413	5-14	F	47
POA5413	5-14	M	39
POA5413	15-19	F	21
POA5413	15-19	M	12
POA5413	20-24	F	9
POA5413	20-24	M	5
POA5413	25+	F	11
POA5413	25+	M	3
POA5414	5-14	F	5
POA5414	5-14	M	10
POA5415	5-14	F	14
POA5415	5-14	M	14
POA5415	15-19	F	3
POA5415	15-19	M	3
POA5415	20-24	F	3
POA5415	25+	F	4
POA5416	0-4	M	3
POA5416	5-14	F	6
POA5416	5-14	M	10
POA5416	15-19	F	8
POA5416	15-19	M	5
POA5416	25+	F	10
POA5416	25+	M	4
POA5417	0-4	F	6
POA5417	0-4	M	6
POA5417	5-14	F	85
POA5417	5-14	M	75
POA5417	15-19	F	32
POA5417	15-19	M	19
POA5417	25+	F	15
POA5417	25+	M	12
POA5418	5-14	F	10
POA5418	5-14	M	7
POA5419	5-14	F	11
POA5419	5-14	M	19
POA5419	15-19	F	4
POA5419	15-19	M	3
POA5419	25+	F	3
POA5420	5-14	F	4
POA5421	5-14	F	3
POA5421	5-14	M	4
POA5421	25+	F	4
POA5422	0-4	F	6
POA5422	0-4	M	9
POA5422	5-14	F	69
POA5422	5-14	M	72
POA5422	15-19	F	19
POA5422	15-19	M	19
POA5422	25+	F	22
POA5422	25+	M	3
POA5431	0-4	F	7
POA5431	0-4	M	4
POA5431	5-14	F	32
POA5431	5-14	M	45
POA5431	15-19	F	18
POA5431	15-19	M	17
POA5431	25+	F	11
POA5431	25+	M	4
POA5432	5-14	F	3
POA5432	5-14	M	16
POA5432	15-19	F	3
POA5432	25+	F	3
POA5433	0-4	F	7
POA5433	0-4	M	9
POA5433	5-14	F	48
POA5433	5-14	M	41
POA5433	15-19	F	20
POA5433	15-19	M	23
POA5433	25+	F	19
POA5433	25+	M	3
POA5434	0-4	F	4
POA5434	0-4	M	6
POA5434	5-14	F	21
POA5434	5-14	M	18
POA5434	15-19	F	3
POA5434	20-24	F	3
POA5434	20-24	M	4
POA5434	25+	F	3
POA5440	5-14	F	7
POA5440	5-14	M	4
POA5440	15-19	M	5
POA5451	0-4	F	3
POA5451	0-4	M	3
POA5451	5-14	F	21
POA5451	5-14	M	33
POA5451	15-19	F	7
POA5451	15-19	M	12
POA5451	20-24	M	3
POA5451	25+	F	16
POA5451	25+	M	4
POA5452	0-4	M	4
POA5452	5-14	F	38
POA5452	5-14	M	32
POA5452	15-19	F	5
POA5452	15-19	M	12
POA5452	20-24	M	3
POA5452	25+	F	4
POA5453	0-4	F	39
POA5453	0-4	M	37
POA5453	5-14	F	295
POA5453	5-14	M	290
POA5453	15-19	F	107
POA5453	15-19	M	86
POA5453	20-24	F	20
POA5453	20-24	M	24
POA5453	25+	F	85
POA5453	25+	M	34
POA5454	0-4	M	4
POA5454	5-14	F	25
POA5454	5-14	M	37
POA5454	15-19	F	9
POA5454	15-19	M	5
POA5454	20-24	F	6
POA5454	20-24	M	5
POA5454	25+	F	6
POA5455	5-14	M	4
POA5455	15-19	F	5
POA5460	0-4	F	4
POA5460	0-4	M	4
POA5460	5-14	F	58
POA5460	5-14	M	55
POA5460	15-19	F	18
POA5460	15-19	M	13
POA5460	20-24	F	5
POA5460	20-24	M	4
POA5460	25+	F	13
POA5460	25+	M	3
POA5461	0-4	F	13
POA5461	0-4	M	10
POA5461	5-14	F	159
POA5461	5-14	M	165
POA5461	15-19	F	65
POA5461	15-19	M	53
POA5461	20-24	F	9
POA5461	20-24	M	7
POA5461	25+	F	32
POA5461	25+	M	15
POA5462	0-4	F	6
POA5462	0-4	M	9
POA5462	5-14	F	24
POA5462	5-14	M	41
POA5462	15-19	F	10
POA5462	15-19	M	14
POA5462	25+	F	6
POA5462	25+	M	3
POA5464	0-4	F	3
POA5464	5-14	F	35
POA5464	5-14	M	47
POA5464	15-19	F	11
POA5464	15-19	M	9
POA5464	20-24	F	3
POA5464	25+	F	3
POA5464	25+	M	4
POA5470	5-14	F	10
POA5470	5-14	M	10
POA5470	15-19	M	3
POA5470	25+	F	5
POA5472	5-14	F	7
POA5472	5-14	M	3
POA5472	15-19	M	3
POA5473	0-4	F	6
POA5473	0-4	M	5
POA5473	5-14	F	33
POA5473	5-14	M	32
POA5473	15-19	F	13
POA5473	15-19	M	15
POA5473	25+	F	16
POA5473	25+	M	5
POA5480	0-4	F	9
POA5480	0-4	M	9
POA5480	5-14	F	55
POA5480	5-14	M	48
POA5480	15-19	F	9
POA5480	15-19	M	19
POA5480	20-24	F	4
POA5480	25+	F	9
POA5480	25+	M	3
POA5481	0-4	M	5
POA5481	5-14	F	15
POA5481	5-14	M	23
POA5481	15-19	F	5
POA5481	15-19	M	10
POA5481	25+	F	7
POA5481	25+	M	3
POA5482	5-14	F	26
POA5482	5-14	M	25
POA5482	15-19	F	3
POA5482	15-19	M	7
POA5482	25+	F	6
POA5483	5-14	F	19
POA5483	5-14	M	19
POA5483	15-19	F	3
POA5483	15-19	M	11
POA5483	25+	F	11
POA5485	0-4	F	3
POA5485	0-4	M	5
POA5485	5-14	F	41
POA5485	5-14	M	28
POA5485	15-19	F	9
POA5485	15-19	M	12
POA5485	20-24	F	3
POA5485	25+	F	6
POA5485	25+	M	3
POA5490	5-14	F	7
POA5490	5-14	M	15
POA5490	15-19	F	5
POA5491	0-4	F	4
POA5491	0-4	M	16
POA5491	5-14	F	106
POA5491	5-14	M	114
POA5491	15-19	F	33
POA5491	15-19	M	22
POA5491	20-24	F	8
POA5491	20-24	M	10
POA5491	25+	F	23
POA5491	25+	M	5
POA5493	5-14	F	4
POA5493	15-19	M	6
POA5495	0-4	M	5
POA5495	5-14	F	15
POA5495	5-14	M	15
POA5495	15-19	F	3
POA5495	15-19	M	7
POA5495	20-24	F	6
POA5495	25+	F	6
POA5495	25+	M	3
POA5501	0-4	F	55
POA5501	0-4	M	59
POA5501	5-14	F	475
POA5501	5-14	M	510
POA5501	15-19	F	176
POA5501	15-19	M	198
POA5501	20-24	F	47
POA5501	20-24	M	49
POA5501	25+	F	143
POA5501	25+	M	57
POA5502	0-4	F	11
POA5502	0-4	M	13
POA5502	5-14	F	80
POA5502	5-14	M	114
POA5502	15-19	F	32
POA5502	15-19	M	35
POA5502	20-24	F	19
POA5502	20-24	M	4
POA5502	25+	F	22
POA5502	25+	M	10
POA5510	5-14	F	7
POA5510	15-19	M	6
POA5520	0-4	F	9
POA5520	0-4	M	4
POA5520	5-14	F	26
POA5520	5-14	M	29
POA5520	15-19	F	7
POA5520	15-19	M	10
POA5520	25+	F	4
POA5520	25+	M	3
POA5521	5-14	F	11
POA5521	5-14	M	9
POA5521	25+	F	6
POA5522	0-4	F	5
POA5522	0-4	M	9
POA5522	5-14	F	54
POA5522	5-14	M	55
POA5522	15-19	F	15
POA5522	15-19	M	16
POA5522	20-24	F	3
POA5522	25+	F	18
POA5522	25+	M	9
POA5523	0-4	F	6
POA5523	0-4	M	17
POA5523	5-14	F	154
POA5523	5-14	M	106
POA5523	15-19	F	29
POA5523	15-19	M	32
POA5523	20-24	F	10
POA5523	20-24	M	7
POA5523	25+	F	22
POA5523	25+	M	11
POA5540	0-4	F	84
POA5540	0-4	M	79
POA5540	5-14	F	808
POA5540	5-14	M	870
POA5540	15-19	F	311
POA5540	15-19	M	292
POA5540	20-24	F	103
POA5540	20-24	M	49
POA5540	25+	F	203
POA5540	25+	M	102
POA5550	0-4	F	3
POA5550	0-4	M	6
POA5550	5-14	F	53
POA5550	5-14	M	58
POA5550	15-19	F	24
POA5550	15-19	M	25
POA5550	20-24	F	9
POA5550	20-24	M	3
POA5550	25+	F	12
POA5550	25+	M	11
POA5552	0-4	F	4
POA5552	0-4	M	6
POA5552	5-14	F	23
POA5552	5-14	M	23
POA5552	15-19	F	7
POA5552	15-19	M	4
POA5552	20-24	M	3
POA5552	25+	F	7
POA5552	25+	M	5
POA5554	0-4	F	37
POA5554	0-4	M	33
POA5554	5-14	F	295
POA5554	5-14	M	325
POA5554	15-19	F	110
POA5554	15-19	M	112
POA5554	20-24	F	29
POA5554	20-24	M	17
POA5554	25+	F	78
POA5554	25+	M	32
POA5555	5-14	F	20
POA5555	5-14	M	28
POA5555	15-19	F	11
POA5555	15-19	M	9
POA5556	0-4	F	14
POA5556	0-4	M	19
POA5556	5-14	F	163
POA5556	5-14	M	198
POA5556	15-19	F	43
POA5556	15-19	M	57
POA5556	20-24	F	13
POA5556	20-24	M	10
POA5556	25+	F	39
POA5556	25+	M	15
POA5558	0-4	F	16
POA5558	0-4	M	20
POA5558	5-14	F	196
POA5558	5-14	M	197
POA5558	15-19	F	54
POA5558	15-19	M	61
POA5558	20-24	F	21
POA5558	20-24	M	7
POA5558	25+	F	65
POA5558	25+	M	25
POA5560	0-4	M	4
POA5560	5-14	F	27
POA5560	5-14	M	25
POA5560	15-19	F	8
POA5560	15-19	M	9
POA5560	25+	F	6
POA5560	25+	M	6
POA5570	5-14	F	18
POA5570	5-14	M	18
POA5570	15-19	F	5
POA5570	15-19	M	3
POA5570	20-24	F	6
POA5570	25+	M	8
POA5571	0-4	F	9
POA5571	0-4	M	8
POA5571	5-14	F	55
POA5571	5-14	M	65
POA5571	15-19	F	20
POA5571	15-19	M	27
POA5571	20-24	F	4
POA5571	25+	F	12
POA5571	25+	M	5
POA5572	5-14	F	8
POA5572	5-14	M	8
POA5572	20-24	F	5
POA5572	25+	F	3
POA5572	25+	M	4
POA5573	0-4	F	10
POA5573	0-4	M	8
POA5573	5-14	F	126
POA5573	5-14	M	125
POA5573	15-19	F	30
POA5573	15-19	M	26
POA5573	20-24	F	5
POA5573	20-24	M	3
POA5573	25+	F	28
POA5573	25+	M	6
POA5575	0-4	F	6
POA5575	0-4	M	6
POA5575	5-14	F	99
POA5575	5-14	M	118
POA5575	15-19	F	24
POA5575	15-19	M	35
POA5575	20-24	F	20
POA5575	20-24	M	7
POA5575	25+	F	29
POA5575	25+	M	11
POA5576	0-4	F	3
POA5576	0-4	M	3
POA5576	5-14	F	39
POA5576	5-14	M	54
POA5576	15-19	F	16
POA5576	15-19	M	12
POA5576	20-24	M	4
POA5576	25+	F	15
POA5576	25+	M	3
POA5577	0-4	F	3
POA5577	5-14	F	20
POA5577	5-14	M	20
POA5577	15-19	F	6
POA5577	15-19	M	10
POA5577	20-24	F	4
POA5577	20-24	M	3
POA5577	25+	F	6
POA5580	0-4	F	3
POA5580	0-4	M	3
POA5580	5-14	F	30
POA5580	5-14	M	20
POA5580	15-19	F	5
POA5580	15-19	M	4
POA5580	25+	F	9
POA5581	5-14	F	8
POA5581	5-14	M	8
POA5581	25+	F	4
POA5581	25+	M	3
POA5582	5-14	F	31
POA5582	5-14	M	26
POA5582	15-19	F	3
POA5582	25+	F	8
POA5583	0-4	M	4
POA5583	5-14	F	21
POA5583	5-14	M	35
POA5583	15-19	F	4
POA5583	15-19	M	5
POA5583	25+	F	7
POA5583	25+	M	3
POA5600	0-4	F	36
POA5600	0-4	M	40
POA5600	5-14	F	329
POA5600	5-14	M	335
POA5600	15-19	F	120
POA5600	15-19	M	125
POA5600	20-24	F	38
POA5600	20-24	M	32
POA5600	25+	F	120
POA5600	25+	M	62
POA5602	0-4	F	4
POA5602	0-4	M	7
POA5602	5-14	F	58
POA5602	5-14	M	91
POA5602	15-19	F	14
POA5602	15-19	M	15
POA5602	20-24	F	8
POA5602	25+	F	12
POA5602	25+	M	3
POA5603	0-4	F	5
POA5603	0-4	M	3
POA5603	5-14	F	26
POA5603	5-14	M	31
POA5603	15-19	M	6
POA5603	20-24	F	6
POA5604	5-14	F	4
POA5604	5-14	M	6
POA5604	15-19	F	5
POA5605	0-4	F	11
POA5605	0-4	M	5
POA5605	5-14	F	76
POA5605	5-14	M	85
POA5605	15-19	F	28
POA5605	15-19	M	27
POA5605	20-24	M	3
POA5605	25+	F	21
POA5605	25+	M	9
POA5606	0-4	F	87
POA5606	0-4	M	97
POA5606	5-14	F	765
POA5606	5-14	M	846
POA5606	15-19	F	300
POA5606	15-19	M	255
POA5606	20-24	F	81
POA5606	20-24	M	43
POA5606	25+	F	247
POA5606	25+	M	100
POA5607	0-4	F	31
POA5607	0-4	M	27
POA5607	5-14	F	317
POA5607	5-14	M	367
POA5607	15-19	F	90
POA5607	15-19	M	93
POA5607	20-24	F	7
POA5607	20-24	M	7
POA5607	25+	F	79
POA5607	25+	M	28
POA5608	0-4	F	96
POA5608	0-4	M	93
POA5608	5-14	F	718
POA5608	5-14	M	757
POA5608	15-19	F	221
POA5608	15-19	M	265
POA5608	20-24	F	69
POA5608	20-24	M	41
POA5608	25+	F	240
POA5608	25+	M	71
POA5609	0-4	F	21
POA5609	0-4	M	21
POA5609	5-14	F	141
POA5609	5-14	M	141
POA5609	15-19	F	51
POA5609	15-19	M	30
POA5609	20-24	F	17
POA5609	20-24	M	8
POA5609	25+	F	45
POA5609	25+	M	23
POA5611	0-4	F	4
POA5611	5-14	F	6
POA5611	5-14	M	3
POA5611	15-19	F	4
POA5611	25+	F	6
POA5630	5-14	F	9
POA5630	5-14	M	3
POA5630	15-19	F	3
POA5630	15-19	M	6
POA5630	25+	F	3
POA5631	0-4	F	9
POA5631	0-4	M	6
POA5631	5-14	F	85
POA5631	5-14	M	85
POA5631	15-19	F	24
POA5631	15-19	M	21
POA5631	20-24	F	4
POA5631	25+	F	10
POA5632	0-4	F	4
POA5632	5-14	F	21
POA5632	5-14	M	29
POA5632	15-19	F	4
POA5632	15-19	M	6
POA5632	20-24	F	3
POA5632	25+	F	8
POA5633	5-14	F	18
POA5633	5-14	M	18
POA5633	15-19	F	3
POA5633	15-19	M	8
POA5633	25+	F	4
POA5633	25+	M	3
POA5640	0-4	F	5
POA5640	0-4	M	11
POA5640	5-14	F	60
POA5640	5-14	M	58
POA5640	15-19	F	13
POA5640	15-19	M	16
POA5640	20-24	F	4
POA5640	25+	F	11
POA5640	25+	M	6
POA5641	0-4	F	3
POA5641	0-4	M	4
POA5641	5-14	F	76
POA5641	5-14	M	78
POA5641	15-19	F	14
POA5641	15-19	M	11
POA5641	20-24	F	8
POA5641	20-24	M	5
POA5641	25+	F	18
POA5642	5-14	F	21
POA5642	5-14	M	15
POA5642	15-19	F	7
POA5642	15-19	M	8
POA5650	5-14	F	7
POA5650	5-14	M	14
POA5650	15-19	F	6
POA5651	15-19	M	4
POA5652	0-4	F	3
POA5652	5-14	F	58
POA5652	5-14	M	42
POA5652	15-19	F	9
POA5652	15-19	M	4
POA5652	25+	F	5
POA5652	25+	M	7
POA5653	5-14	F	6
POA5653	5-14	M	6
POA5654	0-4	F	3
POA5654	5-14	F	19
POA5654	5-14	M	11
POA5654	15-19	F	4
POA5654	15-19	M	4
POA5654	25+	F	3
POA5655	5-14	F	6
POA5655	5-14	M	11
POA5655	15-19	M	3
POA5660	15-19	F	5
POA5661	0-4	M	4
POA5661	5-14	F	12
POA5661	5-14	M	12
POA5661	25+	F	4
POA5670	0-4	F	3
POA5670	0-4	M	4
POA5670	5-14	F	34
POA5670	5-14	M	42
POA5670	15-19	F	11
POA5670	15-19	M	7
POA5670	25+	F	9
POA5671	5-14	F	6
POA5671	5-14	M	7
POA5671	15-19	F	5
POA5671	15-19	M	6
POA5680	0-4	F	6
POA5680	0-4	M	9
POA5680	5-14	F	124
POA5680	5-14	M	118
POA5680	15-19	F	21
POA5680	15-19	M	32
POA5680	20-24	F	5
POA5680	20-24	M	3
POA5680	25+	F	34
POA5680	25+	M	9
POA5690	0-4	F	48
POA5690	0-4	M	36
POA5690	5-14	F	236
POA5690	5-14	M	232
POA5690	15-19	F	47
POA5690	15-19	M	65
POA5690	20-24	F	15
POA5690	20-24	M	9
POA5690	25+	F	44
POA5690	25+	M	29
POA5700	0-4	F	79
POA5700	0-4	M	83
POA5700	5-14	F	626
POA5700	5-14	M	622
POA5700	15-19	F	172
POA5700	15-19	M	204
POA5700	20-24	F	48
POA5700	20-24	M	28
POA5700	25+	F	196
POA5700	25+	M	91
POA5710	0-4	F	23
POA5710	0-4	M	22
POA5710	5-14	F	158
POA5710	5-14	M	154
POA5710	15-19	F	46
POA5710	15-19	M	49
POA5710	20-24	F	6
POA5710	20-24	M	4
POA5710	25+	F	41
POA5710	25+	M	18
POA5713	5-14	F	3
POA5717	5-14	F	6
POA5720	0-4	F	3
POA5720	5-14	F	3
POA5720	5-14	M	3
POA5720	15-19	F	4
POA5722	5-14	F	9
POA5722	5-14	M	11
POA5722	15-19	F	4
POA5722	20-24	F	4
POA5723	0-4	F	3
POA5723	0-4	M	6
POA5723	5-14	F	51
POA5723	5-14	M	64
POA5723	15-19	F	27
POA5723	15-19	M	14
POA5723	20-24	M	7
POA5723	25+	F	31
POA5723	25+	M	27
POA5725	0-4	F	29
POA5725	0-4	M	36
POA5725	5-14	F	285
POA5725	5-14	M	294
POA5725	15-19	F	50
POA5725	15-19	M	60
POA5725	20-24	F	9
POA5725	20-24	M	10
POA5725	25+	F	81
POA5725	25+	M	56
POA5730	5-14	F	4
POA5730	5-14	M	7
POA5730	25+	F	4
POA5731	5-14	F	6
POA5731	5-14	M	12
POA5731	25+	F	5
POA5732	5-14	F	9
POA5732	5-14	M	5
POA5732	25+	F	3
POA5733	5-14	F	4
POA5733	5-14	M	10
POA5733	15-19	F	5
POA5734	0-4	M	4
POA5734	5-14	F	6
POA5734	5-14	M	6
POA5734	20-24	F	3
POA6000	0-4	F	48
POA6000	0-4	M	56
POA6000	5-14	F	239
POA6000	5-14	M	213
POA6000	15-19	F	127
POA6000	15-19	M	98
POA6000	20-24	F	417
POA6000	20-24	M	400
POA6000	25+	F	742
POA6000	25+	M	647
POA6003	0-4	F	13
POA6003	0-4	M	15
POA6003	5-14	F	74
POA6003	5-14	M	79
POA6003	15-19	F	25
POA6003	15-19	M	27
POA6003	20-24	F	90
POA6003	20-24	M	55
POA6003	25+	F	210
POA6003	25+	M	174
POA6004	0-4	F	49
POA6004	0-4	M	50
POA6004	5-14	F	189
POA6004	5-14	M	196
POA6004	15-19	F	102
POA6004	15-19	M	86
POA6004	20-24	F	274
POA6004	20-24	M	226
POA6004	25+	F	567
POA6004	25+	M	426
POA6005	0-4	F	27
POA6005	0-4	M	24
POA6005	5-14	F	127
POA6005	5-14	M	117
POA6005	15-19	F	42
POA6005	15-19	M	27
POA6005	20-24	F	124
POA6005	20-24	M	81
POA6005	25+	F	298
POA6005	25+	M	258
POA6006	0-4	F	56
POA6006	0-4	M	84
POA6006	5-14	F	465
POA6006	5-14	M	474
POA6006	15-19	F	151
POA6006	15-19	M	179
POA6006	20-24	F	167
POA6006	20-24	M	123
POA6006	25+	F	284
POA6006	25+	M	220
POA6007	0-4	F	48
POA6007	0-4	M	68
POA6007	5-14	F	311
POA6007	5-14	M	349
POA6007	15-19	F	123
POA6007	15-19	M	120
POA6007	20-24	F	150
POA6007	20-24	M	97
POA6007	25+	F	286
POA6007	25+	M	215
POA6008	0-4	F	127
POA6008	0-4	M	147
POA6008	5-14	F	899
POA6008	5-14	M	861
POA6008	15-19	F	314
POA6008	15-19	M	362
POA6008	20-24	F	287
POA6008	20-24	M	218
POA6008	25+	F	509
POA6008	25+	M	328
POA6009	0-4	F	131
POA6009	0-4	M	137
POA6009	5-14	F	1066
POA6009	5-14	M	1212
POA6009	15-19	F	839
POA6009	15-19	M	814
POA6009	20-24	F	841
POA6009	20-24	M	854
POA6009	25+	F	583
POA6009	25+	M	546
POA6010	0-4	F	142
POA6010	0-4	M	160
POA6010	5-14	F	1062
POA6010	5-14	M	1263
POA6010	15-19	F	579
POA6010	15-19	M	718
POA6010	20-24	F	338
POA6010	20-24	M	339
POA6010	25+	F	431
POA6010	25+	M	302
POA6011	0-4	F	70
POA6011	0-4	M	62
POA6011	5-14	F	538
POA6011	5-14	M	499
POA6011	15-19	F	398
POA6011	15-19	M	307
POA6011	20-24	F	167
POA6011	20-24	M	160
POA6011	25+	F	184
POA6011	25+	M	120
POA6012	0-4	F	62
POA6012	0-4	M	71
POA6012	5-14	F	591
POA6012	5-14	M	493
POA6012	15-19	F	356
POA6012	15-19	M	215
POA6012	20-24	F	162
POA6012	20-24	M	153
POA6012	25+	F	254
POA6012	25+	M	173
POA6014	0-4	F	196
POA6014	0-4	M	225
POA6014	5-14	F	1544
POA6014	5-14	M	1625
POA6014	15-19	F	614
POA6014	15-19	M	655
POA6014	20-24	F	356
POA6014	20-24	M	301
POA6014	25+	F	628
POA6014	25+	M	415
POA6015	0-4	F	32
POA6015	0-4	M	40
POA6015	5-14	F	467
POA6015	5-14	M	516
POA6015	15-19	F	259
POA6015	15-19	M	291
POA6015	20-24	F	125
POA6015	20-24	M	127
POA6015	25+	F	106
POA6015	25+	M	65
POA6016	0-4	F	93
POA6016	0-4	M	136
POA6016	5-14	F	706
POA6016	5-14	M	757
POA6016	15-19	F	231
POA6016	15-19	M	238
POA6016	20-24	F	179
POA6016	20-24	M	129
POA6016	25+	F	345
POA6016	25+	M	251
POA6017	0-4	F	26
POA6017	0-4	M	24
POA6017	5-14	F	126
POA6017	5-14	M	116
POA6017	15-19	F	38
POA6017	15-19	M	35
POA6017	20-24	F	77
POA6017	20-24	M	55
POA6017	25+	F	215
POA6017	25+	M	165
POA6018	0-4	F	396
POA6018	0-4	M	388
POA6018	5-14	F	2447
POA6018	5-14	M	2557
POA6018	15-19	F	1074
POA6018	15-19	M	995
POA6018	20-24	F	579
POA6018	20-24	M	490
POA6018	25+	F	991
POA6018	25+	M	646
POA6019	0-4	F	181
POA6019	0-4	M	209
POA6019	5-14	F	1131
POA6019	5-14	M	1339
POA6019	15-19	F	472
POA6019	15-19	M	604
POA6019	20-24	F	320
POA6019	20-24	M	266
POA6019	25+	F	740
POA6019	25+	M	452
POA6020	0-4	F	205
POA6020	0-4	M	212
POA6020	5-14	F	1562
POA6020	5-14	M	1533
POA6020	15-19	F	559
POA6020	15-19	M	597
POA6020	20-24	F	274
POA6020	20-24	M	267
POA6020	25+	F	342
POA6020	25+	M	245
POA6021	0-4	F	166
POA6021	0-4	M	166
POA6021	5-14	F	1097
POA6021	5-14	M	1089
POA6021	15-19	F	439
POA6021	15-19	M	424
POA6021	20-24	F	281
POA6021	20-24	M	230
POA6021	25+	F	504
POA6021	25+	M	315
POA6022	0-4	F	61
POA6022	0-4	M	52
POA6022	5-14	F	319
POA6022	5-14	M	320
POA6022	15-19	F	96
POA6022	15-19	M	107
POA6022	20-24	F	49
POA6022	20-24	M	42
POA6022	25+	F	112
POA6022	25+	M	70
POA6023	0-4	F	146
POA6023	0-4	M	148
POA6023	5-14	F	1186
POA6023	5-14	M	1324
POA6023	15-19	F	426
POA6023	15-19	M	499
POA6023	20-24	F	160
POA6023	20-24	M	160
POA6023	25+	F	264
POA6023	25+	M	159
POA6024	0-4	F	141
POA6024	0-4	M	118
POA6024	5-14	F	799
POA6024	5-14	M	845
POA6024	15-19	F	334
POA6024	15-19	M	316
POA6024	20-24	F	138
POA6024	20-24	M	139
POA6024	25+	F	266
POA6024	25+	M	181
POA6025	0-4	F	282
POA6025	0-4	M	328
POA6025	5-14	F	1898
POA6025	5-14	M	2072
POA6025	15-19	F	802
POA6025	15-19	M	795
POA6025	20-24	F	368
POA6025	20-24	M	361
POA6025	25+	F	640
POA6025	25+	M	369
POA6026	0-4	F	181
POA6026	0-4	M	207
POA6026	5-14	F	1466
