POA_CODE_2021	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
POA5275	1	4	79
POA5275	1	5	40
POA5275	1	6	15
POA5276	0	1	168
POA5276	0	2	7
POA5276	0	3	7
POA5276	1	2	251
POA5276	1	3	53
POA5276	1	4	43
POA5276	1	5	22
POA5276	1	6	5
POA5277	0	1	388
POA5277	0	2	16
POA5277	1	2	416
POA5277	1	3	135
POA5277	1	4	119
POA5277	1	5	69
POA5277	1	6	20
POA5278	0	1	49
POA5278	0	2	4
POA5278	1	2	78
POA5278	1	3	24
POA5278	1	4	22
POA5278	1	5	15
POA5279	0	1	55
POA5279	0	2	4
POA5279	1	2	82
POA5279	1	3	24
POA5279	1	4	22
POA5279	1	5	12
POA5279	1	6	3
POA5280	0	1	1014
POA5280	0	2	35
POA5280	0	4	3
POA5280	1	2	1137
POA5280	1	3	333
POA5280	1	4	306
POA5280	1	5	152
POA5280	1	6	64
POA5290	0	1	3672
POA5290	0	2	203
POA5290	0	3	32
POA5290	0	4	3
POA5290	1	2	3413
POA5290	1	3	1349
POA5290	1	4	1178
POA5290	1	5	449
POA5290	1	6	232
POA5291	0	1	564
POA5291	0	2	55
POA5291	1	2	1262
POA5291	1	3	428
POA5291	1	4	555
POA5291	1	5	272
POA5291	1	6	93
POA5301	0	1	64
POA5301	0	2	6
POA5301	1	2	90
POA5301	1	3	16
POA5301	1	4	17
POA5301	1	5	10
POA5301	1	6	9
POA5302	0	1	103
POA5302	0	2	5
POA5302	1	2	130
POA5302	1	3	32
POA5302	1	4	42
POA5302	1	5	22
POA5302	1	6	9
POA5303	0	1	14
POA5303	1	2	19
POA5303	1	3	5
POA5303	1	4	14
POA5304	0	1	141
POA5304	0	2	8
POA5304	1	2	130
POA5304	1	3	23
POA5304	1	4	32
POA5304	1	5	22
POA5304	1	6	3
POA5306	0	1	10
POA5306	1	2	10
POA5306	1	3	3
POA5307	0	1	90
POA5307	1	2	81
POA5307	1	3	16
POA5307	1	4	23
POA5307	1	5	12
POA5307	1	6	5
POA5308	0	1	24
POA5308	1	2	17
POA5308	1	3	5
POA5308	1	4	9
POA5309	0	1	13
POA5309	1	2	13
POA5309	1	3	7
POA5309	1	4	4
POA5309	1	5	4
POA5310	0	1	4
POA5310	1	2	4
POA5311	0	1	49
POA5311	1	2	56
POA5311	1	3	19
POA5311	1	4	15
POA5311	1	5	3
POA5311	1	6	6
POA5320	0	1	132
POA5320	0	2	4
POA5320	1	2	119
POA5320	1	3	32
POA5320	1	4	13
POA5320	1	5	3
POA5320	1	6	6
POA5321	0	1	54
POA5321	0	2	7
POA5321	1	2	49
POA5321	1	3	6
POA5321	1	4	12
POA5321	1	5	7
POA5322	0	1	108
POA5322	0	2	8
POA5322	1	2	159
POA5322	1	3	42
POA5322	1	4	51
POA5322	1	5	12
POA5322	1	6	6
POA5330	0	1	442
POA5330	0	2	26
POA5330	0	3	5
POA5330	1	2	518
POA5330	1	3	139
POA5330	1	4	123
POA5330	1	5	72
POA5330	1	6	30
POA5331	0	1	35
POA5331	0	2	3
POA5331	1	2	64
POA5331	1	3	11
POA5331	1	4	9
POA5331	1	5	3
POA5331	1	6	5
POA5332	0	1	44
POA5332	0	2	4
POA5332	1	2	58
POA5332	1	3	10
POA5332	1	4	18
POA5332	1	5	12
POA5332	1	6	3
POA5333	0	1	716
POA5333	0	2	39
POA5333	0	3	10
POA5333	1	2	905
POA5333	1	3	278
POA5333	1	4	260
POA5333	1	5	145
POA5333	1	6	48
POA5340	0	1	145
POA5340	0	2	10
POA5340	1	2	208
POA5340	1	3	59
POA5340	1	4	57
POA5340	1	5	30
POA5340	1	6	20
POA5341	0	1	934
POA5341	0	2	67
POA5341	0	3	6
POA5341	0	4	8
POA5341	0	5	3
POA5341	0	6	6
POA5341	1	2	1107
POA5341	1	3	446
POA5341	1	4	328
POA5341	1	5	178
POA5341	1	6	61
POA5342	0	1	89
POA5342	0	2	14
POA5342	1	2	161
POA5342	1	3	68
POA5342	1	4	57
POA5342	1	5	25
POA5342	1	6	9
POA5343	0	1	717
POA5343	0	2	46
POA5343	0	3	9
POA5343	0	4	3
POA5343	1	2	701
POA5343	1	3	250
POA5343	1	4	219
POA5343	1	5	91
POA5343	1	6	26
POA5344	0	1	81
POA5344	0	2	5
POA5344	1	2	130
POA5344	1	3	38
POA5344	1	4	46
POA5344	1	5	25
POA5344	1	6	11
POA5345	0	1	514
POA5345	0	2	28
POA5345	1	2	527
POA5345	1	3	180
POA5345	1	4	134
POA5345	1	5	63
POA5345	1	6	36
POA5346	0	1	34
POA5346	0	2	4
POA5346	1	2	67
POA5346	1	3	25
POA5346	1	4	9
POA5346	1	5	12
POA5346	1	6	3
POA5350	0	1	21
POA5350	1	2	71
POA5350	1	3	23
POA5350	1	4	42
POA5350	1	5	17
POA5350	1	6	5
POA5351	0	1	407
POA5351	0	2	26
POA5351	0	3	3
POA5351	1	2	811
POA5351	1	3	354
POA5351	1	4	380
POA5351	1	5	175
POA5351	1	6	62
POA5352	0	1	596
POA5352	0	2	26
POA5352	0	3	5
POA5352	1	2	817
POA5352	1	3	255
POA5352	1	4	286
POA5352	1	5	107
POA5352	1	6	34
POA5353	0	1	412
POA5353	0	2	33
POA5353	1	2	593
POA5353	1	3	207
POA5353	1	4	185
POA5353	1	5	89
POA5353	1	6	33
POA5354	0	1	80
POA5354	0	2	6
POA5354	1	2	56
POA5354	1	3	9
POA5354	1	4	9
POA5355	0	1	953
POA5355	0	2	45
POA5355	0	3	8
POA5355	1	2	1176
POA5355	1	3	456
POA5355	1	4	433
POA5355	1	5	181
POA5355	1	6	68
POA5356	0	1	58
POA5356	0	2	4
POA5356	1	2	110
POA5356	1	3	46
POA5356	1	4	33
POA5356	1	5	22
POA5356	1	6	8
POA5357	0	1	70
POA5357	0	2	8
POA5357	1	2	74
POA5357	1	3	10
POA5357	1	4	14
POA5357	1	5	3
POA5357	1	6	3
POA5360	0	1	63
POA5360	0	2	7
POA5360	1	2	143
POA5360	1	3	71
POA5360	1	4	84
POA5360	1	5	31
POA5360	1	6	11
POA5371	0	1	67
POA5371	0	2	9
POA5371	1	2	125
POA5371	1	3	71
POA5371	1	4	96
POA5371	1	5	46
POA5371	1	6	20
POA5372	0	1	143
POA5372	0	2	19
POA5372	1	2	292
POA5372	1	3	143
POA5372	1	4	166
POA5372	1	5	85
POA5372	1	6	41
POA5373	0	1	441
POA5373	0	2	26
POA5373	1	2	523
POA5373	1	3	148
POA5373	1	4	153
POA5373	1	5	83
POA5373	1	6	32
POA5374	0	1	196
POA5374	0	2	13
POA5374	1	2	230
POA5374	1	3	70
POA5374	1	4	61
POA5374	1	5	35
POA5374	1	6	16
POA5381	0	1	53
POA5381	0	2	5
POA5381	1	2	49
POA5381	1	3	17
POA5381	1	4	11
POA5381	1	5	5
POA5400	0	1	60
POA5400	0	2	9
POA5400	0	3	3
POA5400	1	2	111
POA5400	1	3	44
POA5400	1	4	67
POA5400	1	5	21
POA5400	1	6	11
POA5401	0	1	88
POA5401	0	2	13
POA5401	1	2	103
POA5401	1	3	36
POA5401	1	4	35
POA5401	1	5	13
POA5401	1	6	14
POA5410	0	1	33
POA5410	0	2	3
POA5410	1	2	31
POA5410	1	3	23
POA5410	1	4	10
POA5410	1	5	14
POA5410	1	6	6
POA5411	0	1	23
POA5411	1	2	40
POA5411	1	3	18
POA5411	1	4	16
POA5411	1	5	7
POA5411	1	6	13
POA5412	0	1	172
POA5412	0	2	13
POA5412	1	2	204
POA5412	1	3	48
POA5412	1	4	32
POA5412	1	5	27
POA5412	1	6	5
POA5413	0	1	121
POA5413	0	2	3
POA5413	1	2	137
POA5413	1	3	43
POA5413	1	4	31
POA5413	1	5	9
POA5413	1	6	10
POA5414	0	1	18
POA5414	1	2	18
POA5414	1	3	10
POA5414	1	4	3
POA5414	1	5	8
POA5415	0	1	22
POA5415	0	2	3
POA5415	1	2	47
POA5415	1	3	9
POA5415	1	4	8
POA5415	1	5	3
POA5415	1	6	4
POA5416	0	1	22
POA5416	1	2	39
POA5416	1	3	11
POA5416	1	4	11
POA5416	1	5	4
POA5417	0	1	229
POA5417	0	2	4
POA5417	1	2	235
POA5417	1	3	62
POA5417	1	4	50
POA5417	1	5	26
POA5417	1	6	17
POA5418	0	1	12
POA5418	1	2	19
POA5418	1	3	7
POA5418	1	4	5
POA5418	1	5	3
POA5418	1	6	3
POA5419	0	1	33
POA5419	1	2	28
POA5419	1	3	12
POA5419	1	4	10
POA5419	1	5	4
POA5420	0	1	9
POA5420	1	2	9
POA5420	1	3	8
POA5421	0	1	30
POA5421	0	2	5
POA5421	1	2	17
POA5421	1	3	5
POA5422	0	1	329
POA5422	0	2	15
POA5422	1	2	259
POA5422	1	3	60
POA5422	1	4	36
POA5422	1	5	16
POA5422	1	6	14
POA5431	0	1	122
POA5431	0	2	6
POA5431	1	2	140
POA5431	1	3	19
POA5431	1	4	33
POA5431	1	5	13
POA5431	1	6	9
POA5432	0	1	15
POA5432	1	2	16
POA5432	1	3	6
POA5432	1	4	6
POA5432	1	5	5
POA5432	1	6	3
POA5433	0	1	202
POA5433	0	2	8
POA5433	1	2	200
POA5433	1	3	57
POA5433	1	4	42
POA5433	1	5	17
POA5433	1	6	14
POA5434	0	1	51
POA5434	0	2	9
POA5434	1	2	56
POA5434	1	3	10
POA5434	1	4	17
POA5434	1	5	7
POA5434	1	6	3
POA5440	0	1	38
POA5440	1	2	15
POA5440	1	4	8
POA5440	1	5	3
POA5451	0	1	100
POA5451	0	2	7
POA5451	1	2	136
POA5451	1	3	29
POA5451	1	4	21
POA5451	1	5	18
POA5451	1	6	6
POA5452	0	1	31
POA5452	1	2	64
POA5452	1	3	21
POA5452	1	4	20
POA5452	1	5	11
POA5452	1	6	9
POA5453	0	1	602
POA5453	0	2	33
POA5453	0	3	5
POA5453	0	4	3
POA5453	1	2	766
POA5453	1	3	238
POA5453	1	4	226
POA5453	1	5	115
POA5453	1	6	31
POA5454	0	1	35
POA5454	0	2	4
POA5454	1	2	60
POA5454	1	3	23
POA5454	1	4	9
POA5454	1	5	11
POA5454	1	6	6
POA5455	0	1	7
POA5455	1	2	7
POA5455	1	4	8
POA5460	0	1	64
POA5460	0	2	4
POA5460	1	2	106
POA5460	1	3	28
POA5460	1	4	41
POA5460	1	5	18
POA5460	1	6	17
POA5461	0	1	320
POA5461	0	2	25
POA5461	0	3	3
POA5461	1	2	357
POA5461	1	3	122
POA5461	1	4	111
POA5461	1	5	60
POA5461	1	6	36
POA5462	0	1	50
POA5462	0	2	3
POA5462	1	2	73
POA5462	1	3	20
POA5462	1	4	26
POA5462	1	5	18
POA5462	1	6	6
POA5464	0	1	68
POA5464	1	2	81
POA5464	1	3	18
POA5464	1	4	24
POA5464	1	5	23
POA5464	1	6	6
POA5470	0	1	18
POA5470	1	2	24
POA5470	1	3	14
POA5470	1	4	3
POA5470	1	5	3
POA5471	0	1	11
POA5471	0	2	3
POA5471	1	2	10
POA5471	1	3	3
POA5471	1	6	4
POA5472	0	1	35
POA5472	0	2	4
POA5472	1	2	33
POA5472	1	3	5
POA5472	1	4	5
POA5472	1	5	6
POA5473	0	1	117
POA5473	0	2	7
POA5473	1	2	115
POA5473	1	3	28
POA5473	1	4	20
POA5473	1	5	23
POA5473	1	6	6
POA5480	0	1	120
POA5480	0	2	7
POA5480	1	2	125
POA5480	1	3	35
POA5480	1	4	40
POA5480	1	5	24
POA5480	1	6	6
POA5481	0	1	73
POA5481	0	2	6
POA5481	1	2	104
POA5481	1	3	24
POA5481	1	4	17
POA5481	1	5	9
POA5482	0	1	59
POA5482	1	2	73
POA5482	1	3	18
POA5482	1	4	21
POA5482	1	5	10
POA5482	1	6	3
POA5483	0	1	34
POA5483	1	2	52
POA5483	1	3	13
POA5483	1	4	15
POA5483	1	5	11
POA5483	1	6	9
POA5485	0	1	64
POA5485	0	2	6
POA5485	1	2	99
POA5485	1	3	35
POA5485	1	4	24
POA5485	1	5	9
POA5485	1	6	6
POA5490	0	1	13
POA5490	1	2	17
POA5490	1	3	8
POA5490	1	4	4
POA5490	1	5	6
POA5491	0	1	250
POA5491	0	2	21
POA5491	1	2	289
POA5491	1	3	63
POA5491	1	4	74
POA5491	1	5	49
POA5491	1	6	12
POA5493	0	1	9
POA5493	1	2	8
POA5493	1	3	4
POA5493	1	4	3
POA5493	1	5	3
POA5495	0	1	96
POA5495	0	2	7
POA5495	1	2	120
POA5495	1	3	23
POA5495	1	4	18
POA5495	1	5	4
POA5495	1	6	6
POA5501	0	1	562
POA5501	0	2	76
POA5501	0	3	5
POA5501	1	2	878
POA5501	1	3	461
POA5501	1	4	479
POA5501	1	5	215
POA5501	1	6	136
POA5502	0	1	130
POA5502	0	2	19
POA5502	0	3	10
POA5502	0	4	4
POA5502	1	2	202
POA5502	1	3	80
POA5502	1	4	79
POA5502	1	5	48
POA5502	1	6	21
POA5510	0	1	14
POA5510	0	2	4
POA5510	1	2	24
POA5510	1	4	4
POA5520	0	1	90
POA5520	0	2	12
POA5520	1	2	77
POA5520	1	3	18
POA5520	1	4	23
POA5520	1	5	9
POA5520	1	6	6
POA5521	0	1	32
POA5521	1	2	21
POA5521	1	3	3
POA5521	1	4	5
POA5521	1	5	3
POA5522	0	1	266
POA5522	0	2	9
POA5522	1	2	282
POA5522	1	3	56
POA5522	1	4	43
POA5522	1	5	19
POA5522	1	6	4
POA5523	0	1	230
POA5523	0	2	10
POA5523	1	2	285
POA5523	1	3	96
POA5523	1	4	70
POA5523	1	5	50
POA5523	1	6	25
POA5540	0	1	2234
POA5540	0	2	123
POA5540	0	3	11
POA5540	0	4	3
POA5540	1	2	2077
POA5540	1	3	822
POA5540	1	4	648
POA5540	1	5	292
POA5540	1	6	136
POA5550	0	1	146
POA5550	0	2	8
POA5550	1	2	119
POA5550	1	3	47
POA5550	1	4	36
POA5550	1	5	24
POA5550	1	6	17
POA5552	0	1	32
POA5552	0	2	3
POA5552	1	2	45
POA5552	1	3	14
POA5552	1	4	15
POA5552	1	5	17
POA5554	0	1	629
POA5554	0	2	45
POA5554	0	3	10
POA5554	1	2	780
POA5554	1	3	283
POA5554	1	4	236
POA5554	1	5	109
POA5554	1	6	51
POA5555	0	1	46
POA5555	0	2	4
POA5555	1	2	100
POA5555	1	3	24
POA5555	1	4	16
POA5555	1	5	5
POA5555	1	6	3
POA5556	0	1	614
POA5556	0	2	42
POA5556	0	3	5
POA5556	0	4	3
POA5556	1	2	813
POA5556	1	3	180
POA5556	1	4	142
POA5556	1	5	57
POA5556	1	6	25
POA5558	0	1	700
POA5558	0	2	45
POA5558	0	3	6
POA5558	1	2	1011
POA5558	1	3	200
POA5558	1	4	167
POA5558	1	5	55
POA5558	1	6	42
POA5560	0	1	61
POA5560	0	2	5
POA5560	1	2	67
POA5560	1	3	25
POA5560	1	4	18
POA5560	1	5	8
POA5560	1	6	10
POA5570	0	1	107
POA5570	0	2	7
POA5570	1	2	120
POA5570	1	3	15
POA5570	1	4	10
POA5570	1	5	7
POA5570	1	6	6
POA5571	0	1	307
POA5571	0	2	17
POA5571	1	2	412
POA5571	1	3	51
POA5571	1	4	51
POA5571	1	5	24
POA5571	1	6	14
POA5572	0	1	17
POA5572	1	2	26
POA5572	1	3	4
POA5572	1	4	10
POA5572	1	5	3
POA5573	0	1	271
POA5573	0	2	9
POA5573	1	2	326
POA5573	1	3	77
POA5573	1	4	83
POA5573	1	5	50
POA5573	1	6	23
POA5575	0	1	330
POA5575	0	2	15
POA5575	0	3	3
POA5575	1	2	453
POA5575	1	3	85
POA5575	1	4	65
POA5575	1	5	41
POA5575	1	6	24
POA5576	0	1	178
POA5576	0	2	19
POA5576	1	2	176
POA5576	1	3	47
POA5576	1	4	40
POA5576	1	5	10
POA5576	1	6	12
POA5577	0	1	94
POA5577	0	2	5
POA5577	1	2	92
POA5577	1	3	19
POA5577	1	4	15
POA5577	1	5	11
POA5577	1	6	4
POA5580	0	1	56
POA5580	1	2	62
POA5580	1	3	18
POA5580	1	4	15
POA5580	1	6	4
POA5581	0	1	104
POA5581	0	2	5
POA5581	1	2	145
POA5581	1	3	19
POA5581	1	4	10
POA5581	1	5	5
POA5582	0	1	92
POA5582	0	2	7
POA5582	1	2	125
POA5582	1	3	25
POA5582	1	4	13
POA5582	1	5	6
POA5582	1	6	9
POA5583	0	1	162
POA5583	0	2	4
POA5583	1	2	162
POA5583	1	3	24
POA5583	1	4	19
POA5583	1	5	12
POA5600	0	1	838
POA5600	0	2	43
POA5600	0	3	5
POA5600	1	2	904
POA5600	1	3	314
POA5600	1	4	304
POA5600	1	5	111
POA5600	1	6	39
POA5601	0	1	9
POA5601	1	2	19
POA5601	1	3	4
POA5602	0	1	145
POA5602	0	2	9
POA5602	1	2	217
POA5602	1	3	56
POA5602	1	4	49
POA5602	1	5	19
POA5602	1	6	11
POA5603	0	1	47
POA5603	1	2	63
POA5603	1	3	18
POA5603	1	4	28
POA5603	1	5	6
POA5603	1	6	5
POA5604	0	1	43
POA5604	1	2	42
POA5604	1	3	10
POA5604	1	4	5
POA5605	0	1	299
POA5605	0	2	18
POA5605	1	2	341
POA5605	1	3	63
POA5605	1	4	61
POA5605	1	5	30
POA5605	1	6	11
POA5606	0	1	1864
POA5606	0	2	141
POA5606	0	3	38
POA5606	0	4	4
POA5606	1	2	1955
POA5606	1	3	753
POA5606	1	4	648
POA5606	1	5	256
POA5606	1	6	110
POA5607	0	1	416
POA5607	0	2	31
POA5607	1	2	731
POA5607	1	3	227
POA5607	1	4	275
POA5607	1	5	132
POA5607	1	6	47
POA5608	0	1	2245
POA5608	0	2	136
POA5608	0	3	7
POA5608	0	4	4
POA5608	1	2	1718
POA5608	1	3	705
POA5608	1	4	505
POA5608	1	5	232
POA5608	1	6	89
POA5609	0	1	178
POA5609	0	2	8
POA5609	1	2	239
POA5609	1	3	124
POA5609	1	4	139
POA5609	1	5	40
POA5609	1	6	11
POA5611	0	1	34
POA5611	0	2	3
POA5611	1	2	10
POA5611	1	3	6
POA5611	1	4	3
POA5630	0	1	8
POA5630	1	2	19
POA5630	1	3	17
POA5630	1	4	5
POA5630	1	5	3
POA5631	0	1	98
POA5631	0	2	12
POA5631	1	2	145
POA5631	1	3	47
POA5631	1	4	47
POA5631	1	5	33
POA5631	1	6	10
POA5632	0	1	17
POA5632	1	2	27
POA5632	1	3	7
POA5632	1	4	12
POA5632	1	5	12
POA5632	1	6	9
POA5633	0	1	33
POA5633	1	2	37
POA5633	1	3	8
POA5633	1	4	5
POA5633	1	5	8
POA5633	1	6	4
POA5640	0	1	137
POA5640	0	2	9
POA5640	1	2	158
POA5640	1	3	25
POA5640	1	4	50
POA5640	1	5	22
POA5640	1	6	11
POA5641	0	1	115
POA5641	0	2	6
POA5641	1	2	143
POA5641	1	3	33
POA5641	1	4	33
POA5641	1	5	33
POA5641	1	6	13
POA5642	0	1	26
POA5642	1	2	26
POA5642	1	3	7
POA5642	1	4	13
POA5642	1	5	9
POA5642	1	6	3
POA5650	0	1	10
POA5650	1	2	9
POA5650	1	3	6
POA5650	1	4	7
POA5650	1	5	10
POA5651	0	1	6
POA5651	1	2	10
POA5651	1	4	3
POA5652	0	1	78
POA5652	1	2	95
POA5652	1	3	16
POA5652	1	4	30
POA5652	1	5	18
POA5652	1	6	7
POA5653	0	1	6
POA5653	1	2	4
POA5653	1	3	4
POA5653	1	4	3
POA5653	1	5	6
POA5654	0	1	32
POA5654	0	2	3
POA5654	0	3	4
POA5654	1	2	26
POA5654	1	3	13
POA5654	1	4	5
POA5654	1	5	3
POA5654	1	6	4
POA5655	0	1	7
POA5655	1	2	10
POA5655	1	3	3
POA5655	1	4	7
POA5655	1	5	3
POA5655	1	6	5
POA5660	0	1	5
POA5660	1	2	7
POA5660	1	4	4
POA5661	0	1	10
POA5661	1	2	15
POA5661	1	3	8
POA5661	1	4	8
POA5670	0	1	59
POA5670	0	2	4
POA5670	1	2	67
POA5670	1	3	16
POA5670	1	4	17
POA5670	1	5	9
POA5670	1	6	6
POA5671	0	1	23
POA5671	0	2	3
POA5671	1	2	18
POA5671	1	5	8
POA5680	0	1	244
POA5680	0	2	14
POA5680	1	2	337
POA5680	1	3	80
POA5680	1	4	80
POA5680	1	5	42
POA5680	1	6	23
POA5690	0	1	442
POA5690	0	2	28
POA5690	0	3	3
POA5690	0	4	6
POA5690	1	2	450
POA5690	1	3	178
POA5690	1	4	189
POA5690	1	5	83
POA5690	1	6	61
POA5700	0	1	1537
POA5700	0	2	119
POA5700	0	3	11
POA5700	0	4	10
POA5700	0	6	9
POA5700	1	2	1377
POA5700	1	3	543
POA5700	1	4	415
POA5700	1	5	220
POA5700	1	6	123
POA5701	1	2	5
POA5701	1	4	3
POA5710	0	1	161
POA5710	0	2	8
POA5710	1	2	291
POA5710	1	3	130
POA5710	1	4	122
POA5710	1	5	57
POA5710	1	6	22
POA5713	0	1	8
POA5715	0	1	3
POA5715	1	2	4
POA5715	1	5	3
POA5717	0	1	6
POA5717	1	2	8
POA5719	0	1	3
POA5719	1	2	6
POA5720	0	1	50
POA5720	1	2	24
POA5720	1	3	3
POA5720	1	4	5
POA5722	0	1	70
POA5722	0	2	5
POA5722	1	2	37
POA5722	1	3	12
POA5722	1	4	10
POA5723	0	1	364
POA5723	0	2	19
POA5723	0	3	5
POA5723	1	2	174
POA5723	1	3	48
POA5723	1	4	38
POA5723	1	5	21
POA5723	1	6	20
POA5724	0	1	14
POA5724	1	2	3
POA5724	1	6	3
POA5725	0	1	291
POA5725	0	2	49
POA5725	0	3	8
POA5725	0	4	5
POA5725	1	2	301
POA5725	1	3	180
POA5725	1	4	219
POA5725	1	5	111
POA5725	1	6	33
POA5730	0	1	7
POA5730	0	2	3
POA5730	1	2	11
POA5730	1	3	3
POA5730	1	4	6
POA5730	1	5	3
POA5731	0	1	22
POA5731	1	2	20
POA5731	1	3	6
POA5731	1	4	6
POA5731	1	5	3
POA5732	0	1	28
POA5732	0	2	5
POA5732	1	2	20
POA5732	1	4	3
POA5732	1	5	4
POA5733	0	1	25
POA5733	1	2	17
POA5733	1	3	4
POA5733	1	4	5
POA5734	0	1	15
POA5734	1	2	6
POA5734	1	3	8
POA5734	1	4	5
POA5734	1	5	4
POA6000	0	1	2664
POA6000	0	2	471
POA6000	0	3	118
POA6000	0	4	27
POA6000	0	5	7
POA6000	0	6	9
POA6000	1	2	1941
POA6000	1	3	495
POA6000	1	4	245
POA6000	1	5	63
POA6000	1	6	15
POA6003	0	1	738
POA6003	0	2	134
POA6003	0	3	43
POA6003	0	4	17
POA6003	0	5	3
POA6003	1	2	545
POA6003	1	3	127
POA6003	1	4	88
POA6003	1	5	15
POA6003	1	6	7
POA6004	0	1	2259
POA6004	0	2	344
POA6004	0	3	115
POA6004	0	4	23
POA6004	0	5	3
POA6004	1	2	1981
POA6004	1	3	541
POA6004	1	4	223
POA6004	1	5	55
POA6004	1	6	13
POA6005	0	1	1387
POA6005	0	2	191
POA6005	0	3	60
POA6005	0	4	14
POA6005	0	5	3
POA6005	1	2	884
POA6005	1	3	259
POA6005	1	4	107
POA6005	1	5	33
POA6006	0	1	1182
POA6006	0	2	170
POA6006	0	3	98
POA6006	0	4	26
POA6006	0	5	4
POA6006	0	6	7
POA6006	1	2	1151
POA6006	1	3	534
POA6006	1	4	539
POA6006	1	5	135
POA6006	1	6	37
POA6007	0	1	1211
POA6007	0	2	158
POA6007	0	3	60
POA6007	0	4	15
POA6007	0	5	4
POA6007	1	2	1159
POA6007	1	3	411
POA6007	1	4	359
POA6007	1	5	94
POA6007	1	6	16
POA6008	0	1	2501
POA6008	0	2	204
POA6008	0	3	59
POA6008	0	4	19
POA6008	0	5	3
POA6008	1	2	2055
POA6008	1	3	846
POA6008	1	4	855
POA6008	1	5	265
POA6008	1	6	63
POA6009	0	1	1372
POA6009	0	2	205
POA6009	0	3	110
POA6009	0	4	62
POA6009	0	5	10
POA6009	0	6	9
POA6009	1	2	1931
POA6009	1	3	830
POA6009	1	4	1096
POA6009	1	5	529
POA6009	1	6	118
POA6010	0	1	2031
POA6010	0	2	144
POA6010	0	3	49
POA6010	0	4	27
POA6010	0	5	6
POA6010	1	2	2175
POA6010	1	3	940
POA6010	1	4	1144
POA6010	1	5	468
POA6010	1	6	101
POA6011	0	1	845
POA6011	0	2	82
POA6011	0	3	32
POA6011	0	4	17
POA6011	1	2	1142
POA6011	1	3	468
POA6011	1	4	494
POA6011	1	5	254
POA6011	1	6	79
POA6012	0	1	1147
POA6012	0	2	89
POA6012	0	3	23
POA6012	0	4	12
POA6012	0	5	6
POA6012	1	2	983
POA6012	1	3	452
POA6012	1	4	531
POA6012	1	5	237
POA6012	1	6	51
POA6014	0	1	2303
POA6014	0	2	162
POA6014	0	3	45
POA6014	0	4	24
POA6014	1	2	2419
POA6014	1	3	1102
POA6014	1	4	1565
POA6014	1	5	616
POA6014	1	6	137
POA6015	0	1	411
POA6015	0	2	13
POA6015	0	3	11
POA6015	0	4	11
POA6015	0	5	5
POA6015	1	2	754
POA6015	1	3	294
POA6015	1	4	500
POA6015	1	5	239
POA6015	1	6	65
POA6016	0	1	1083
POA6016	0	2	134
POA6016	0	3	37
POA6016	0	4	9
POA6016	1	2	1108
POA6016	1	3	640
POA6016	1	4	831
POA6016	1	5	228
POA6016	1	6	38
POA6017	0	1	951
POA6017	0	2	84
POA6017	0	3	18
POA6017	0	4	3
POA6017	1	2	636
POA6017	1	3	258
POA6017	1	4	134
POA6017	1	5	47
POA6017	1	6	17
POA6018	0	1	4305
POA6018	0	2	456
POA6018	0	3	165
POA6018	0	4	43
POA6018	0	5	8
POA6018	0	6	3
POA6018	1	2	4774
POA6018	1	3	2459
POA6018	1	4	2835
POA6018	1	5	835
POA6018	1	6	217
POA6019	0	1	3095
POA6019	0	2	417
POA6019	0	3	152
POA6019	0	4	36
POA6019	0	5	5
POA6019	1	2	3130
POA6019	1	3	1306
POA6019	1	4	1402
POA6019	1	5	353
POA6019	1	6	77
POA6020	0	1	1582
POA6020	0	2	95
POA6020	0	3	14
POA6020	0	4	9
POA6020	0	5	5
POA6020	1	2	2858
POA6020	1	3	1108
POA6020	1	4	1657
POA6020	1	5	617
POA6020	1	6	147
POA6021	0	1	2263
POA6021	0	2	148
POA6021	0	3	46
POA6021	0	4	26
POA6021	1	2	2558
POA6021	1	3	1273
POA6021	1	4	1318
POA6021	1	5	417
POA6021	1	6	162
POA6022	0	1	429
POA6022	0	2	31
POA6022	0	3	4
POA6022	1	2	688
POA6022	1	3	342
POA6022	1	4	328
POA6022	1	5	108
POA6022	1	6	53
POA6023	0	1	919
POA6023	0	2	66
POA6023	0	3	18
POA6023	0	4	6
POA6023	0	5	4
POA6023	1	2	1736
POA6023	1	3	895
POA6023	1	4	1336
POA6023	1	5	450
POA6023	1	6	111
POA6024	0	1	1123
POA6024	0	2	97
POA6024	0	3	17
POA6024	0	4	6
POA6024	0	5	6
POA6024	1	2	1727
POA6024	1	3	886
POA6024	1	4	876
POA6024	1	5	326
POA6024	1	6	95
POA6025	0	1	2286
POA6025	0	2	210
POA6025	0	3	46
POA6025	0	4	12
POA6025	0	5	4
POA6025	1	2	4020
POA6025	1	3	1965
POA6025	1	4	2236
POA6025	1	5	738
POA6025	1	6	200
POA6026	0	1	1546
POA6026	0	2	77
POA6026	0	3	8
POA6026	0	4	3
POA6026	1	2	2780
POA6026	1	3	1355
POA6026	1	4	1679
POA6026	1	5	573
POA6026	1	6	171
POA6027	0	1	3250
POA6027	0	2	355
POA6027	0	3	86
POA6027	0	4	35
POA6027	0	5	9
POA6027	0	6	11
POA6027	1	2	5250
POA6027	1	3	2616
POA6027	1	4	2732
POA6027	1	5	989
POA6027	1	6	337
POA6028	0	1	978
POA6028	0	2	65
POA6028	0	3	12
