POA_CODE_2021	MaxSchoolingCompleted	adults
POA5232	Year 8	5
POA5232	Year 9	21
POA5232	Year 10	52
POA5232	Year 11	84
POA5232	Year 12	201
POA5233	Year 8	39
POA5233	Year 9	53
POA5233	Year 10	228
POA5233	Year 11	248
POA5233	Year 12	634
POA5234	Year 8	28
POA5234	Year 9	42
POA5234	Year 10	158
POA5234	Year 11	232
POA5234	Year 12	584
POA5235	Year 8	79
POA5235	Year 9	130
POA5235	Year 10	381
POA5235	Year 11	455
POA5235	Year 12	962
POA5236	Year 8	9
POA5236	Year 9	18
POA5236	Year 10	59
POA5236	Year 11	68
POA5236	Year 12	111
POA5237	Year 8	15
POA5237	Year 9	16
POA5237	Year 10	63
POA5237	Year 11	75
POA5237	Year 12	118
POA5238	Did not go to school	7
POA5238	Year 8	317
POA5238	Year 9	356
POA5238	Year 10	887
POA5238	Year 11	804
POA5238	Year 12	1166
POA5240	Year 8	6
POA5240	Year 9	15
POA5240	Year 10	69
POA5240	Year 11	82
POA5240	Year 12	250
POA5241	Year 8	114
POA5241	Year 9	128
POA5241	Year 10	362
POA5241	Year 11	361
POA5241	Year 12	965
POA5242	Year 8	35
POA5242	Year 9	58
POA5242	Year 10	179
POA5242	Year 11	279
POA5242	Year 12	797
POA5243	Year 8	8
POA5243	Year 9	26
POA5243	Year 10	77
POA5243	Year 11	110
POA5243	Year 12	448
POA5244	Did not go to school	9
POA5244	Year 8	105
POA5244	Year 9	183
POA5244	Year 10	580
POA5244	Year 11	694
POA5244	Year 12	1880
POA5245	Did not go to school	5
POA5245	Year 8	96
POA5245	Year 9	111
POA5245	Year 10	392
POA5245	Year 11	456
POA5245	Year 12	1537
POA5250	Year 8	60
POA5250	Year 9	140
POA5250	Year 10	369
POA5250	Year 11	533
POA5250	Year 12	1793
POA5251	Did not go to school	42
POA5251	Year 8	435
POA5251	Year 9	671
POA5251	Year 10	2279
POA5251	Year 11	2666
POA5251	Year 12	8661
POA5252	Did not go to school	11
POA5252	Year 8	108
POA5252	Year 9	241
POA5252	Year 10	797
POA5252	Year 11	1038
POA5252	Year 12	2868
POA5253	Did not go to school	109
POA5253	Year 8	1255
POA5253	Year 9	1282
POA5253	Year 10	3613
POA5253	Year 11	2986
POA5253	Year 12	5561
POA5254	Did not go to school	4
POA5254	Year 8	98
POA5254	Year 9	146
POA5254	Year 10	415
POA5254	Year 11	425
POA5254	Year 12	822
POA5255	Did not go to school	17
POA5255	Year 8	312
POA5255	Year 9	517
POA5255	Year 10	1521
POA5255	Year 11	1711
POA5255	Year 12	3801
POA5256	Did not go to school	3
POA5256	Year 8	53
POA5256	Year 9	92
POA5256	Year 10	290
POA5256	Year 11	305
POA5256	Year 12	497
POA5259	Year 8	42
POA5259	Year 9	65
POA5259	Year 10	215
POA5259	Year 11	187
POA5259	Year 12	329
POA5260	Did not go to school	4
POA5260	Year 8	129
POA5260	Year 9	147
POA5260	Year 10	318
POA5260	Year 11	327
POA5260	Year 12	406
POA5261	Year 8	9
POA5261	Year 9	12
POA5261	Year 10	52
POA5261	Year 11	69
POA5261	Year 12	109
POA5262	Did not go to school	6
POA5262	Year 8	4
POA5262	Year 9	17
POA5262	Year 10	79
POA5262	Year 11	75
POA5262	Year 12	157
POA5263	Year 8	6
POA5263	Year 9	7
POA5263	Year 10	14
POA5263	Year 11	15
POA5263	Year 12	72
POA5264	Year 8	104
POA5264	Year 9	76
POA5264	Year 10	225
POA5264	Year 11	211
POA5264	Year 12	350
POA5265	Year 8	26
POA5265	Year 9	24
POA5265	Year 10	82
POA5265	Year 11	69
POA5265	Year 12	124
POA5266	Did not go to school	3
POA5266	Year 8	21
POA5266	Year 9	20
POA5266	Year 10	96
POA5266	Year 11	87
POA5266	Year 12	208
POA5267	Did not go to school	3
POA5267	Year 8	88
POA5267	Year 9	93
POA5267	Year 10	280
POA5267	Year 11	330
POA5267	Year 12	654
POA5268	Did not go to school	51
POA5268	Year 8	173
POA5268	Year 9	220
POA5268	Year 10	561
POA5268	Year 11	644
POA5268	Year 12	1164
POA5269	Year 8	10
POA5269	Year 9	17
POA5269	Year 10	39
POA5269	Year 11	39
POA5269	Year 12	103
POA5270	Did not go to school	4
POA5270	Year 8	18
POA5270	Year 9	22
POA5270	Year 10	82
POA5270	Year 11	128
POA5270	Year 12	205
POA5271	Did not go to school	132
POA5271	Year 8	331
POA5271	Year 9	377
POA5271	Year 10	1110
POA5271	Year 11	1231
POA5271	Year 12	2483
POA5272	Did not go to school	6
POA5272	Year 8	32
POA5272	Year 9	38
POA5272	Year 10	108
POA5272	Year 11	139
POA5272	Year 12	335
POA5273	Year 9	4
POA5273	Year 10	9
POA5273	Year 11	16
POA5273	Year 12	51
POA5275	Did not go to school	6
POA5275	Year 8	163
POA5275	Year 9	158
POA5275	Year 10	424
POA5275	Year 11	471
POA5275	Year 12	690
POA5276	Did not go to school	5
POA5276	Year 8	34
POA5276	Year 9	68
POA5276	Year 10	206
POA5276	Year 11	237
POA5276	Year 12	516
POA5277	Did not go to school	19
POA5277	Year 8	150
POA5277	Year 9	164
POA5277	Year 10	493
POA5277	Year 11	481
POA5277	Year 12	898
POA5278	Year 8	31
POA5278	Year 9	22
POA5278	Year 10	95
POA5278	Year 11	83
POA5278	Year 12	146
POA5279	Did not go to school	5
POA5279	Year 8	37
POA5279	Year 9	45
POA5279	Year 10	91
POA5279	Year 11	95
POA5279	Year 12	132
POA5280	Did not go to school	23
POA5280	Year 8	402
POA5280	Year 9	469
POA5280	Year 10	1293
POA5280	Year 11	1447
POA5280	Year 12	2185
POA5290	Did not go to school	173
POA5290	Year 8	1330
POA5290	Year 9	1490
POA5290	Year 10	4005
POA5290	Year 11	4602
POA5290	Year 12	7956
POA5291	Did not go to school	17
POA5291	Year 8	355
POA5291	Year 9	494
POA5291	Year 10	1848
POA5291	Year 11	1778
POA5291	Year 12	3087
POA5301	Year 8	35
POA5301	Year 9	42
POA5301	Year 10	79
POA5301	Year 11	108
POA5301	Year 12	133
POA5302	Did not go to school	4
POA5302	Year 8	43
POA5302	Year 9	30
POA5302	Year 10	135
POA5302	Year 11	153
POA5302	Year 12	273
POA5303	Year 8	14
POA5303	Year 9	4
POA5303	Year 10	29
POA5303	Year 11	24
POA5303	Year 12	49
POA5304	Did not go to school	4
POA5304	Year 8	30
POA5304	Year 9	53
POA5304	Year 10	127
POA5304	Year 11	135
POA5304	Year 12	281
POA5306	Year 9	10
POA5306	Year 10	9
POA5306	Year 11	15
POA5306	Year 12	19
POA5307	Year 8	63
POA5307	Year 9	33
POA5307	Year 10	99
POA5307	Year 11	90
POA5307	Year 12	142
POA5308	Year 8	7
POA5308	Year 9	13
POA5308	Year 10	20
POA5308	Year 11	28
POA5308	Year 12	37
POA5309	Year 8	9
POA5309	Year 9	13
POA5309	Year 10	17
POA5309	Year 11	21
POA5309	Year 12	40
POA5310	Year 10	10
POA5310	Year 11	5
POA5310	Year 12	8
POA5311	Year 8	23
POA5311	Year 9	18
POA5311	Year 10	63
POA5311	Year 11	73
POA5311	Year 12	128
POA5320	Year 8	43
POA5320	Year 9	53
POA5320	Year 10	162
POA5320	Year 11	109
POA5320	Year 12	186
POA5321	Year 8	21
POA5321	Year 9	23
POA5321	Year 10	200
POA5321	Year 11	76
POA5321	Year 12	102
POA5322	Year 8	57
POA5322	Year 9	78
POA5322	Year 10	181
POA5322	Year 11	153
POA5322	Year 12	274
POA5330	Did not go to school	12
POA5330	Year 8	207
POA5330	Year 9	248
POA5330	Year 10	566
POA5330	Year 11	586
POA5330	Year 12	959
POA5331	Year 8	12
POA5331	Year 9	21
POA5331	Year 10	52
POA5331	Year 11	67
POA5331	Year 12	97
POA5332	Year 8	13
POA5332	Year 9	30
POA5332	Year 10	82
POA5332	Year 11	66
POA5332	Year 12	96
POA5333	Did not go to school	19
POA5333	Year 8	394
POA5333	Year 9	331
POA5333	Year 10	950
POA5333	Year 11	1082
POA5333	Year 12	1828
POA5340	Did not go to school	9
POA5340	Year 8	62
POA5340	Year 9	95
POA5340	Year 10	242
POA5340	Year 11	232
POA5340	Year 12	481
POA5341	Did not go to school	114
POA5341	Year 8	484
POA5341	Year 9	481
POA5341	Year 10	1307
POA5341	Year 11	1320
POA5341	Year 12	2404
POA5342	Year 8	48
POA5342	Year 9	64
POA5342	Year 10	192
POA5342	Year 11	230
POA5342	Year 12	365
POA5343	Did not go to school	34
POA5343	Year 8	301
POA5343	Year 9	322
POA5343	Year 10	844
POA5343	Year 11	781
POA5343	Year 12	1580
POA5344	Did not go to school	12
POA5344	Year 8	70
POA5344	Year 9	64
POA5344	Year 10	164
POA5344	Year 11	152
POA5344	Year 12	281
POA5345	Did not go to school	25
POA5345	Year 8	250
POA5345	Year 9	241
POA5345	Year 10	611
POA5345	Year 11	570
POA5345	Year 12	1041
POA5346	Year 8	20
POA5346	Year 9	33
POA5346	Year 10	67
POA5346	Year 11	86
POA5346	Year 12	90
POA5350	Year 8	8
POA5350	Year 9	17
POA5350	Year 10	75
POA5350	Year 11	115
POA5350	Year 12	198
POA5351	Did not go to school	9
POA5351	Year 8	156
POA5351	Year 9	255
POA5351	Year 10	920
POA5351	Year 11	1021
POA5351	Year 12	2413
POA5352	Did not go to school	11
POA5352	Year 8	245
POA5352	Year 9	273
POA5352	Year 10	717
POA5352	Year 11	842
POA5352	Year 12	2146
POA5353	Did not go to school	9
POA5353	Year 8	167
POA5353	Year 9	184
POA5353	Year 10	552
POA5353	Year 11	670
POA5353	Year 12	1441
POA5354	Did not go to school	4
POA5354	Year 8	29
POA5354	Year 9	24
POA5354	Year 10	80
POA5354	Year 11	62
POA5354	Year 12	77
POA5355	Did not go to school	18
POA5355	Year 8	392
POA5355	Year 9	475
POA5355	Year 10	1335
POA5355	Year 11	1417
POA5355	Year 12	2950
POA5356	Year 8	34
POA5356	Year 9	42
POA5356	Year 10	119
POA5356	Year 11	166
POA5356	Year 12	239
POA5357	Year 8	20
POA5357	Year 9	24
POA5357	Year 10	98
POA5357	Year 11	79
POA5357	Year 12	103
POA5360	Year 8	25
POA5360	Year 9	27
POA5360	Year 10	159
POA5360	Year 11	219
POA5360	Year 12	469
POA5371	Year 8	25
POA5371	Year 9	65
POA5371	Year 10	208
POA5371	Year 11	274
POA5371	Year 12	436
POA5372	Did not go to school	6
POA5372	Year 8	98
POA5372	Year 9	131
POA5372	Year 10	384
POA5372	Year 11	452
POA5372	Year 12	872
POA5373	Year 8	147
POA5373	Year 9	191
POA5373	Year 10	571
POA5373	Year 11	679
POA5373	Year 12	1098
POA5374	Did not go to school	8
POA5374	Year 8	76
POA5374	Year 9	118
POA5374	Year 10	290
POA5374	Year 11	266
POA5374	Year 12	422
POA5381	Year 8	32
POA5381	Year 9	38
POA5381	Year 10	67
POA5381	Year 11	56
POA5381	Year 12	78
POA5400	Year 8	14
POA5400	Year 9	39
POA5400	Year 10	115
POA5400	Year 11	175
POA5400	Year 12	456
POA5401	Year 8	46
POA5401	Year 9	53
POA5401	Year 10	143
POA5401	Year 11	155
POA5401	Year 12	244
POA5410	Year 8	7
POA5410	Year 9	18
POA5410	Year 10	55
POA5410	Year 11	51
POA5410	Year 12	107
POA5411	Year 8	16
POA5411	Year 9	21
POA5411	Year 10	66
POA5411	Year 11	50
POA5411	Year 12	91
POA5412	Did not go to school	4
POA5412	Year 8	58
POA5412	Year 9	82
POA5412	Year 10	226
POA5412	Year 11	228
POA5412	Year 12	370
POA5413	Did not go to school	6
POA5413	Year 8	40
POA5413	Year 9	46
POA5413	Year 10	137
POA5413	Year 11	166
POA5413	Year 12	248
POA5414	Year 8	3
POA5414	Year 9	3
POA5414	Year 10	20
POA5414	Year 11	23
POA5414	Year 12	53
POA5415	Year 8	9
POA5415	Year 9	14
POA5415	Year 10	36
POA5415	Year 11	29
POA5415	Year 12	117
POA5416	Year 8	6
POA5416	Year 9	14
POA5416	Year 10	31
POA5416	Year 11	48
POA5416	Year 12	69
POA5417	Year 8	80
POA5417	Year 9	100
POA5417	Year 10	241
POA5417	Year 11	266
POA5417	Year 12	455
POA5418	Year 8	4
POA5418	Year 9	4
POA5418	Year 10	19
POA5418	Year 11	18
POA5418	Year 12	47
POA5419	Year 8	3
POA5419	Year 9	9
POA5419	Year 10	37
POA5419	Year 11	35
POA5419	Year 12	82
POA5420	Year 8	3
POA5420	Year 9	3
POA5420	Year 10	18
POA5420	Year 11	14
POA5420	Year 12	23
POA5421	Year 8	8
POA5421	Year 9	8
POA5421	Year 10	21
POA5421	Year 11	24
POA5421	Year 12	32
POA5422	Did not go to school	9
POA5422	Year 8	103
POA5422	Year 9	135
POA5422	Year 10	339
POA5422	Year 11	300
POA5422	Year 12	333
POA5431	Did not go to school	3
POA5431	Year 8	41
POA5431	Year 9	45
POA5431	Year 10	125
POA5431	Year 11	180
POA5431	Year 12	260
POA5432	Year 8	7
POA5432	Year 10	28
POA5432	Year 11	22
POA5432	Year 12	41
POA5433	Year 8	71
POA5433	Year 9	82
POA5433	Year 10	212
POA5433	Year 11	259
POA5433	Year 12	364
POA5434	Year 8	15
POA5434	Year 9	20
POA5434	Year 10	67
POA5434	Year 11	54
POA5434	Year 12	141
POA5440	Year 8	15
POA5440	Year 9	10
POA5440	Year 10	27
POA5440	Year 11	22
POA5440	Year 12	60
POA5451	Year 8	22
POA5451	Year 9	34
POA5451	Year 10	94
POA5451	Year 11	147
POA5451	Year 12	282
POA5452	Year 8	11
POA5452	Year 9	16
POA5452	Year 10	50
POA5452	Year 11	75
POA5452	Year 12	201
POA5453	Did not go to school	9
POA5453	Year 8	180
POA5453	Year 9	230
POA5453	Year 10	677
POA5453	Year 11	897
POA5453	Year 12	1867
POA5454	Year 8	15
POA5454	Year 9	22
POA5454	Year 10	45
POA5454	Year 11	65
POA5454	Year 12	124
POA5455	Year 10	10
POA5455	Year 11	9
POA5455	Year 12	16
POA5460	Year 8	21
POA5460	Year 9	42
POA5460	Year 10	152
POA5460	Year 11	129
POA5460	Year 12	215
POA5461	Did not go to school	3
POA5461	Year 8	152
POA5461	Year 9	169
POA5461	Year 10	429
POA5461	Year 11	422
POA5461	Year 12	765
POA5462	Year 8	17
POA5462	Year 9	21
POA5462	Year 10	96
POA5462	Year 11	97
POA5462	Year 12	159
POA5464	Year 8	16
POA5464	Year 9	31
POA5464	Year 10	88
POA5464	Year 11	106
POA5464	Year 12	163
POA5470	Year 8	11
POA5470	Year 9	5
POA5470	Year 10	20
POA5470	Year 11	34
POA5470	Year 12	49
POA5471	Year 10	14
POA5471	Year 11	12
POA5471	Year 12	29
POA5472	Year 8	8
POA5472	Year 9	13
POA5472	Year 10	32
POA5472	Year 11	31
POA5472	Year 12	58
POA5473	Year 8	36
POA5473	Year 9	58
POA5473	Year 10	114
POA5473	Year 11	139
POA5473	Year 12	200
POA5480	Year 8	48
POA5480	Year 9	47
POA5480	Year 10	138
POA5480	Year 11	156
POA5480	Year 12	275
POA5481	Year 8	22
POA5481	Year 9	32
POA5481	Year 10	81
POA5481	Year 11	123
POA5481	Year 12	156
POA5482	Year 8	46
POA5482	Year 9	30
POA5482	Year 10	69
POA5482	Year 11	102
POA5482	Year 12	152
POA5483	Year 8	10
POA5483	Year 9	25
POA5483	Year 10	48
POA5483	Year 11	53
POA5483	Year 12	117
POA5485	Did not go to school	3
POA5485	Year 8	28
POA5485	Year 9	33
POA5485	Year 10	95
POA5485	Year 11	124
POA5485	Year 12	180
POA5490	Year 8	9
POA5490	Year 9	6
POA5490	Year 10	29
POA5490	Year 11	27
POA5490	Year 12	48
POA5491	Year 8	100
POA5491	Year 9	97
POA5491	Year 10	265
POA5491	Year 11	337
POA5491	Year 12	612
POA5493	Year 8	10
POA5493	Year 9	7
POA5493	Year 10	8
POA5493	Year 11	13
POA5493	Year 12	19
POA5495	Year 8	33
POA5495	Year 9	51
POA5495	Year 10	128
POA5495	Year 11	107
POA5495	Year 12	151
POA5501	Did not go to school	36
POA5501	Year 8	284
POA5501	Year 9	500
POA5501	Year 10	1409
POA5501	Year 11	1444
POA5501	Year 12	2491
POA5502	Did not go to school	20
POA5502	Year 8	77
POA5502	Year 9	100
POA5502	Year 10	272
POA5502	Year 11	301
POA5502	Year 12	490
POA5510	Year 8	3
POA5510	Year 9	4
POA5510	Year 10	13
POA5510	Year 11	16
POA5510	Year 12	37
POA5520	Did not go to school	4
POA5520	Year 8	31
POA5520	Year 9	36
POA5520	Year 10	96
POA5520	Year 11	103
POA5520	Year 12	121
POA5521	Year 8	4
POA5521	Year 9	6
POA5521	Year 10	34
POA5521	Year 11	22
POA5521	Year 12	45
POA5522	Year 8	110
POA5522	Year 9	110
POA5522	Year 10	322
POA5522	Year 11	301
POA5522	Year 12	396
POA5523	Did not go to school	3
POA5523	Year 8	95
POA5523	Year 9	112
POA5523	Year 10	300
POA5523	Year 11	369
POA5523	Year 12	601
POA5540	Did not go to school	59
POA5540	Year 8	1014
POA5540	Year 9	1032
POA5540	Year 10	2546
POA5540	Year 11	2943
POA5540	Year 12	4110
POA5550	Did not go to school	4
POA5550	Year 8	45
POA5550	Year 9	66
POA5550	Year 10	149
POA5550	Year 11	167
POA5550	Year 12	299
POA5552	Year 8	19
POA5552	Year 9	15
POA5552	Year 10	51
POA5552	Year 11	48
POA5552	Year 12	117
POA5554	Did not go to school	13
POA5554	Year 8	279
POA5554	Year 9	378
POA5554	Year 10	947
POA5554	Year 11	962
POA5554	Year 12	1525
POA5555	Year 8	24
POA5555	Year 9	31
POA5555	Year 10	108
POA5555	Year 11	104
POA5555	Year 12	132
POA5556	Did not go to school	7
POA5556	Year 8	278
POA5556	Year 9	343
POA5556	Year 10	949
POA5556	Year 11	862
POA5556	Year 12	1074
POA5558	Did not go to school	10
POA5558	Year 8	278
POA5558	Year 9	358
POA5558	Year 10	1113
POA5558	Year 11	1029
POA5558	Year 12	1387
POA5560	Year 8	18
POA5560	Year 9	32
POA5560	Year 10	69
POA5560	Year 11	86
POA5560	Year 12	134
POA5570	Year 8	44
POA5570	Year 9	54
POA5570	Year 10	128
POA5570	Year 11	102
POA5570	Year 12	144
POA5571	Did not go to school	3
POA5571	Year 8	125
POA5571	Year 9	115
POA5571	Year 10	431
POA5571	Year 11	367
POA5571	Year 12	551
POA5572	Year 8	8
POA5572	Year 9	16
POA5572	Year 10	21
POA5572	Year 11	32
POA5572	Year 12	54
POA5573	Year 8	128
POA5573	Year 9	123
POA5573	Year 10	359
POA5573	Year 11	412
POA5573	Year 12	602
POA5575	Did not go to school	5
POA5575	Year 8	140
POA5575	Year 9	164
POA5575	Year 10	395
POA5575	Year 11	487
POA5575	Year 12	707
POA5576	Year 8	62
POA5576	Year 9	63
POA5576	Year 10	202
POA5576	Year 11	223
POA5576	Year 12	316
POA5577	Year 8	29
POA5577	Year 9	32
POA5577	Year 10	100
POA5577	Year 11	121
POA5577	Year 12	164
POA5580	Year 8	18
POA5580	Year 9	20
POA5580	Year 10	67
POA5580	Year 11	70
POA5580	Year 12	108
POA5581	Did not go to school	3
POA5581	Year 8	31
POA5581	Year 9	51
POA5581	Year 10	123
POA5581	Year 11	149
POA5581	Year 12	151
POA5582	Year 8	24
POA5582	Year 9	44
POA5582	Year 10	121
POA5582	Year 11	119
POA5582	Year 12	168
POA5583	Year 8	41
POA5583	Year 9	66
POA5583	Year 10	169
POA5583	Year 11	161
POA5583	Year 12	242
POA5600	Did not go to school	18
POA5600	Year 8	192
POA5600	Year 9	268
POA5600	Year 10	883
POA5600	Year 11	1235
POA5600	Year 12	2244
POA5601	Year 8	13
POA5601	Year 9	3
POA5601	Year 10	21
POA5601	Year 11	18
POA5601	Year 12	27
POA5602	Year 8	55
POA5602	Year 9	73
POA5602	Year 10	243
POA5602	Year 11	256
POA5602	Year 12	364
POA5603	Year 8	20
POA5603	Year 9	18
POA5603	Year 10	68
POA5603	Year 11	66
POA5603	Year 12	138
POA5604	Year 8	8
POA5604	Year 9	7
POA5604	Year 10	36
POA5604	Year 11	57
POA5604	Year 12	66
POA5605	Did not go to school	3
POA5605	Year 8	135
POA5605	Year 9	101
POA5605	Year 10	337
POA5605	Year 11	328
POA5605	Year 12	557
POA5606	Did not go to school	19
POA5606	Year 8	634
POA5606	Year 9	751
POA5606	Year 10	2219
POA5606	Year 11	2550
POA5606	Year 12	4737
POA5607	Did not go to school	6
POA5607	Year 8	151
POA5607	Year 9	227
POA5607	Year 10	881
POA5607	Year 11	955
POA5607	Year 12	1700
POA5608	Did not go to school	66
POA5608	Year 8	627
POA5608	Year 9	724
POA5608	Year 10	2187
POA5608	Year 11	2516
POA5608	Year 12	3490
POA5609	Year 8	27
POA5609	Year 9	67
POA5609	Year 10	214
POA5609	Year 11	355
POA5609	Year 12	783
POA5611	Year 8	17
POA5611	Year 9	12
POA5611	Year 10	17
POA5611	Year 11	14
POA5611	Year 12	23
POA5630	Year 9	3
POA5630	Year 10	8
POA5630	Year 11	27
POA5630	Year 12	50
POA5631	Year 8	41
POA5631	Year 9	54
POA5631	Year 10	120
POA5631	Year 11	186
POA5631	Year 12	387
POA5632	Year 8	7
POA5632	Year 9	9
POA5632	Year 10	24
POA5632	Year 11	41
POA5632	Year 12	70
POA5633	Year 8	14
POA5633	Year 9	9
POA5633	Year 10	50
POA5633	Year 11	46
POA5633	Year 12	90
POA5640	Did not go to school	5
POA5640	Year 8	58
POA5640	Year 9	55
POA5640	Year 10	141
POA5640	Year 11	169
POA5640	Year 12	321
POA5641	Year 8	72
POA5641	Year 9	55
POA5641	Year 10	129
POA5641	Year 11	183
POA5641	Year 12	297
POA5642	Year 8	7
POA5642	Year 9	7
POA5642	Year 10	23
POA5642	Year 11	56
POA5642	Year 12	82
POA5650	Year 8	7
POA5650	Year 10	14
POA5650	Year 11	23
POA5650	Year 12	53
POA5651	Year 8	3
POA5651	Year 9	5
POA5651	Year 10	6
POA5651	Year 11	18
POA5651	Year 12	20
POA5652	Year 8	34
POA5652	Year 9	33
POA5652	Year 10	95
POA5652	Year 11	120
POA5652	Year 12	195
POA5653	Year 8	5
POA5653	Year 10	9
POA5653	Year 11	9
POA5653	Year 12	19
POA5654	Did not go to school	3
POA5654	Year 8	7
POA5654	Year 9	18
POA5654	Year 10	41
POA5654	Year 11	28
POA5654	Year 12	61
POA5655	Year 8	3
POA5655	Year 9	6
POA5655	Year 10	16
POA5655	Year 11	12
POA5655	Year 12	29
POA5660	Year 10	5
POA5660	Year 11	9
POA5660	Year 12	16
POA5661	Year 8	8
POA5661	Year 9	3
POA5661	Year 10	21
POA5661	Year 11	18
POA5661	Year 12	36
POA5670	Did not go to school	4
POA5670	Year 8	18
POA5670	Year 9	29
POA5670	Year 10	65
POA5670	Year 11	73
POA5670	Year 12	159
POA5671	Year 8	6
POA5671	Year 9	11
POA5671	Year 10	39
POA5671	Year 11	24
POA5671	Year 12	39
POA5680	Did not go to school	6
POA5680	Year 8	115
POA5680	Year 9	91
POA5680	Year 10	391
POA5680	Year 11	356
POA5680	Year 12	648
POA5690	Did not go to school	23
POA5690	Year 8	227
POA5690	Year 9	222
POA5690	Year 10	638
POA5690	Year 11	562
POA5690	Year 12	1031
POA5700	Did not go to school	81
POA5700	Year 8	630
POA5700	Year 9	643
POA5700	Year 10	1787
POA5700	Year 11	2071
POA5700	Year 12	2870
POA5701	Year 10	5
POA5701	Year 11	4
POA5701	Year 12	8
POA5710	Did not go to school	10
POA5710	Year 8	112
POA5710	Year 9	98
POA5710	Year 10	713
POA5710	Year 11	482
POA5710	Year 12	660
POA5713	Year 11	3
POA5713	Year 12	7
POA5715	Year 11	5
POA5715	Year 12	9
POA5717	Year 9	6
POA5717	Year 10	4
POA5717	Year 11	3
POA5717	Year 12	13
POA5719	Year 10	11
POA5719	Year 11	5
POA5719	Year 12	25
POA5720	Year 8	7
POA5720	Year 9	9
POA5720	Year 10	37
POA5720	Year 11	47
POA5720	Year 12	102
POA5722	Year 8	12
POA5722	Year 9	14
POA5722	Year 10	56
POA5722	Year 11	43
POA5722	Year 12	89
POA5723	Did not go to school	11
POA5723	Year 8	100
POA5723	Year 9	97
POA5723	Year 10	242
POA5723	Year 11	225
POA5723	Year 12	554
POA5724	Year 8	5
POA5724	Year 9	5
POA5724	Year 10	7
POA5724	Year 11	4
POA5724	Year 12	42
POA5725	Did not go to school	6
POA5725	Year 8	49
POA5725	Year 9	105
POA5725	Year 10	487
POA5725	Year 11	540
POA5725	Year 12	1383
POA5730	Year 8	4
POA5730	Year 9	5
POA5730	Year 10	18
POA5730	Year 11	19
POA5730	Year 12	34
POA5731	Year 8	7
POA5731	Year 9	15
POA5731	Year 10	20
POA5731	Year 11	32
POA5731	Year 12	57
POA5732	Year 8	8
POA5732	Year 9	11
POA5732	Year 10	16
POA5732	Year 11	29
POA5732	Year 12	43
POA5733	Did not go to school	3
POA5733	Year 8	10
POA5733	Year 9	10
POA5733	Year 10	15
POA5733	Year 11	17
POA5733	Year 12	37
POA5734	Did not go to school	11
POA5734	Year 8	15
POA5734	Year 9	8
POA5734	Year 10	5
POA5734	Year 11	16
POA5734	Year 12	31
POA5950	Year 12	4
POA6000	Did not go to school	89
POA6000	Year 8	147
POA6000	Year 9	191
POA6000	Year 10	840
POA6000	Year 11	653
POA6000	Year 12	9291
POA6003	Did not go to school	25
POA6003	Year 8	44
POA6003	Year 9	46
POA6003	Year 10	242
POA6003	Year 11	212
POA6003	Year 12	2454
POA6004	Did not go to school	53
POA6004	Year 8	92
POA6004	Year 9	144
POA6004	Year 10	861
POA6004	Year 11	603
POA6004	Year 12	8018
POA6005	Did not go to school	28
POA6005	Year 8	61
POA6005	Year 9	67
POA6005	Year 10	433
POA6005	Year 11	273
POA6005	Year 12	4357
POA6006	Did not go to school	77
POA6006	Year 8	251
POA6006	Year 9	177
POA6006	Year 10	835
POA6006	Year 11	457
POA6006	Year 12	5904
POA6007	Did not go to school	19
POA6007	Year 8	98
POA6007	Year 9	123
POA6007	Year 10	579
POA6007	Year 11	319
POA6007	Year 12	5377
POA6008	Did not go to school	27
POA6008	Year 8	146
POA6008	Year 9	267
POA6008	Year 10	1043
POA6008	Year 11	582
POA6008	Year 12	10613
POA6009	Did not go to school	19
POA6009	Year 8	110
POA6009	Year 9	325
POA6009	Year 10	941
POA6009	Year 11	602
POA6009	Year 12	13249
POA6010	Did not go to school	15
POA6010	Year 8	144
POA6010	Year 9	411
POA6010	Year 10	1387
POA6010	Year 11	859
POA6010	Year 12	11921
POA6011	Did not go to school	8
POA6011	Year 8	58
POA6011	Year 9	216
POA6011	Year 10	596
POA6011	Year 11	423
POA6011	Year 12	6150
POA6012	Did not go to school	28
POA6012	Year 8	84
POA6012	Year 9	175
POA6012	Year 10	717
POA6012	Year 11	455
POA6012	Year 12	5678
POA6014	Did not go to school	52
POA6014	Year 8	205
POA6014	Year 9	477
POA6014	Year 10	1744
POA6014	Year 11	940
POA6014	Year 12	13681
POA6015	Did not go to school	10
POA6015	Year 8	57
POA6015	Year 9	214
POA6015	Year 10	565
POA6015	Year 11	299
POA6015	Year 12	4265
POA6016	Did not go to school	55
POA6016	Year 8	232
POA6016	Year 9	200
POA6016	Year 10	867
POA6016	Year 11	493
POA6016	Year 12	6372
POA6017	Did not go to school	40
POA6017	Year 8	127
POA6017	Year 9	104
POA6017	Year 10	449
POA6017	Year 11	239
POA6017	Year 12	2719
POA6018	Did not go to school	148
POA6018	Year 8	717
POA6018	Year 9	1153
POA6018	Year 10	4722
POA6018	Year 11	2374
POA6018	Year 12	23621
POA6019	Did not go to school	35
POA6019	Year 8	239
POA6019	Year 9	565
POA6019	Year 10	2304
POA6019	Year 11	1451
POA6019	Year 12	14617
POA6020	Did not go to school	24
POA6020	Year 8	259
POA6020	Year 9	642
POA6020	Year 10	3103
POA6020	Year 11	1447
POA6020	Year 12	12122
POA6021	Did not go to school	239
