POA_CODE_2021	CountryOfBirth	Sex	persons
POA6109	MYS	M	62
POA6109	NLD	F	16
POA6109	NLD	M	12
POA6109	NPL	F	19
POA6109	NPL	M	16
POA6109	NZL	F	147
POA6109	NZL	M	161
POA6109	PAK	F	113
POA6109	PAK	M	126
POA6109	PHL	F	476
POA6109	PHL	M	390
POA6109	PNG	F	13
POA6109	PNG	M	10
POA6109	POL	F	9
POA6109	POL	M	13
POA6109	SGP	F	28
POA6109	SGP	M	33
POA6109	THA	F	76
POA6109	THA	M	39
POA6109	TUR	F	8
POA6109	TUR	M	9
POA6109	TWN	F	9
POA6109	TWN	M	3
POA6109	USA	F	8
POA6109	USA	M	14
POA6109	VNM	F	29
POA6109	VNM	M	18
POA6109	WSM	F	7
POA6109	WSM	M	7
POA6109	ZAF	F	29
POA6109	ZAF	M	39
POA6109	ZWE	F	12
POA6109	ZWE	M	24
POA6110		F	1884
POA6110		M	1884
POA6110	AFG	F	364
POA6110	AFG	M	482
POA6110	AUS	F	12502
POA6110	AUS	M	12511
POA6110	BGD	F	68
POA6110	BGD	M	67
POA6110	BIH	F	17
POA6110	BIH	M	23
POA6110	BRA	F	12
POA6110	BRA	M	3
POA6110	CAN	F	24
POA6110	CAN	M	20
POA6110	CHL	F	23
POA6110	CHL	M	20
POA6110	CHN	F	358
POA6110	CHN	M	274
POA6110	DEU	F	59
POA6110	DEU	M	77
POA6110	EGY	F	40
POA6110	EGY	M	39
POA6110	FJI	F	13
POA6110	FJI	M	13
POA6110	FRA	F	16
POA6110	FRA	M	18
POA6110	GBR	F	1528
POA6110	GBR	M	1475
POA6110	GRC	F	4
POA6110	GRC	M	6
POA6110	HKG	F	30
POA6110	HKG	M	25
POA6110	HRV	F	14
POA6110	HRV	M	19
POA6110	IDN	F	274
POA6110	IDN	M	203
POA6110	IND	F	1054
POA6110	IND	M	1043
POA6110	IRL	F	74
POA6110	IRL	M	72
POA6110	IRN	F	53
POA6110	IRN	M	47
POA6110	IRQ	F	73
POA6110	IRQ	M	78
POA6110	ITA	F	62
POA6110	ITA	M	53
POA6110	JPN	F	19
POA6110	JPN	M	5
POA6110	KHM	F	25
POA6110	KHM	M	20
POA6110	KOR	F	51
POA6110	KOR	M	33
POA6110	LBN	F	24
POA6110	LBN	M	28
POA6110	LKA	F	224
POA6110	LKA	M	237
POA6110	MLT	F	14
POA6110	MLT	M	4
POA6110	MMR	F	255
POA6110	MMR	M	254
POA6110	MUS	F	126
POA6110	MUS	M	118
POA6110	MYS	F	505
POA6110	MYS	M	443
POA6110	NLD	F	89
POA6110	NLD	M	74
POA6110	NPL	F	20
POA6110	NPL	M	19
POA6110	NZL	F	674
POA6110	NZL	M	739
POA6110	PAK	F	260
POA6110	PAK	M	309
POA6110	PHL	F	704
POA6110	PHL	M	586
POA6110	PNG	F	42
POA6110	PNG	M	32
POA6110	POL	F	30
POA6110	POL	M	22
POA6110	SGP	F	215
POA6110	SGP	M	195
POA6110	THA	F	208
POA6110	THA	M	87
POA6110	TUR	F	17
POA6110	TUR	M	12
POA6110	TWN	F	39
POA6110	TWN	M	17
POA6110	USA	F	49
POA6110	USA	M	58
POA6110	VNM	F	82
POA6110	VNM	M	49
POA6110	WSM	F	13
POA6110	WSM	M	8
POA6110	ZAF	F	332
POA6110	ZAF	M	306
POA6110	ZWE	F	120
POA6110	ZWE	M	98
POA6111		F	907
POA6111		M	967
POA6111	AFG	F	24
POA6111	AFG	M	38
POA6111	AUS	F	7552
POA6111	AUS	M	7713
POA6111	BGD	F	6
POA6111	BGD	M	8
POA6111	BIH	M	4
POA6111	BRA	F	8
POA6111	BRA	M	3
POA6111	CAN	F	27
POA6111	CAN	M	20
POA6111	CHL	F	9
POA6111	CHL	M	9
POA6111	CHN	F	39
POA6111	CHN	M	17
POA6111	DEU	F	58
POA6111	DEU	M	44
POA6111	EGY	F	3
POA6111	EGY	M	3
POA6111	FJI	F	6
POA6111	FJI	M	5
POA6111	FRA	F	18
POA6111	FRA	M	15
POA6111	GBR	F	1461
POA6111	GBR	M	1449
POA6111	GRC	F	5
POA6111	GRC	M	3
POA6111	HKG	F	8
POA6111	HKG	M	7
POA6111	HRV	M	11
POA6111	IDN	F	56
POA6111	IDN	M	19
POA6111	IND	F	171
POA6111	IND	M	202
POA6111	IRL	F	60
POA6111	IRL	M	51
POA6111	IRN	F	8
POA6111	IRN	M	14
POA6111	IRQ	F	8
POA6111	IRQ	M	10
POA6111	ITA	F	48
POA6111	ITA	M	57
POA6111	JPN	F	15
POA6111	JPN	M	5
POA6111	KHM	F	4
POA6111	KOR	F	9
POA6111	KOR	M	5
POA6111	LBN	M	6
POA6111	LKA	F	54
POA6111	LKA	M	60
POA6111	MKD	F	4
POA6111	MLT	F	4
POA6111	MLT	M	3
POA6111	MMR	F	88
POA6111	MMR	M	82
POA6111	MUS	F	11
POA6111	MUS	M	12
POA6111	MYS	F	64
POA6111	MYS	M	33
POA6111	NLD	F	85
POA6111	NLD	M	87
POA6111	NZL	F	354
POA6111	NZL	M	378
POA6111	PAK	F	35
POA6111	PAK	M	35
POA6111	PHL	F	160
POA6111	PHL	M	90
POA6111	PNG	F	17
POA6111	PNG	M	20
POA6111	POL	F	26
POA6111	POL	M	13
POA6111	SGP	F	31
POA6111	SGP	M	33
POA6111	THA	F	100
POA6111	THA	M	51
POA6111	TUR	F	3
POA6111	TUR	M	3
POA6111	TWN	F	11
POA6111	USA	F	48
POA6111	USA	M	45
POA6111	VNM	F	29
POA6111	VNM	M	14
POA6111	WSM	F	5
POA6111	WSM	M	3
POA6111	ZAF	F	128
POA6111	ZAF	M	129
POA6111	ZWE	F	53
POA6111	ZWE	M	33
POA6112		F	2805
POA6112		M	2982
POA6112	AFG	F	79
POA6112	AFG	M	93
POA6112	AUS	F	20258
POA6112	AUS	M	19952
POA6112	BGD	F	38
POA6112	BGD	M	50
POA6112	BIH	F	16
POA6112	BIH	M	6
POA6112	BRA	F	20
POA6112	BRA	M	12
POA6112	CAN	F	61
POA6112	CAN	M	52
POA6112	CHL	F	35
POA6112	CHL	M	32
POA6112	CHN	F	355
POA6112	CHN	M	259
POA6112	DEU	F	118
POA6112	DEU	M	104
POA6112	EGY	F	29
POA6112	EGY	M	29
POA6112	FJI	F	23
POA6112	FJI	M	21
POA6112	FRA	F	29
POA6112	FRA	M	29
POA6112	GBR	F	2682
POA6112	GBR	M	2550
POA6112	GRC	M	3
POA6112	HKG	F	72
POA6112	HKG	M	63
POA6112	HRV	F	21
POA6112	HRV	M	21
POA6112	IDN	F	302
POA6112	IDN	M	207
POA6112	IND	F	2546
POA6112	IND	M	2664
POA6112	IRL	F	117
POA6112	IRL	M	137
POA6112	IRN	F	48
POA6112	IRN	M	58
POA6112	IRQ	F	38
POA6112	IRQ	M	41
POA6112	ITA	F	67
POA6112	ITA	M	102
POA6112	JPN	F	60
POA6112	JPN	M	22
POA6112	KHM	F	27
POA6112	KHM	M	15
POA6112	KOR	F	132
POA6112	KOR	M	112
POA6112	LBN	F	25
POA6112	LBN	M	27
POA6112	LKA	F	349
POA6112	LKA	M	340
POA6112	MKD	F	5
POA6112	MKD	M	3
POA6112	MLT	F	12
POA6112	MLT	M	13
POA6112	MMR	F	191
POA6112	MMR	M	177
POA6112	MUS	F	113
POA6112	MUS	M	106
POA6112	MYS	F	689
POA6112	MYS	M	543
POA6112	NLD	F	200
POA6112	NLD	M	168
POA6112	NPL	F	47
POA6112	NPL	M	46
POA6112	NZL	F	1086
POA6112	NZL	M	1145
POA6112	PAK	F	141
POA6112	PAK	M	153
POA6112	PHL	F	1020
POA6112	PHL	M	837
POA6112	PNG	F	49
POA6112	PNG	M	26
POA6112	POL	F	39
POA6112	POL	M	31
POA6112	SGP	F	367
POA6112	SGP	M	355
POA6112	THA	F	239
POA6112	THA	M	116
POA6112	TUR	F	20
POA6112	TUR	M	13
POA6112	TWN	F	79
POA6112	TWN	M	30
POA6112	USA	F	93
POA6112	USA	M	84
POA6112	VNM	F	86
POA6112	VNM	M	31
POA6112	WSM	F	7
POA6112	WSM	M	27
POA6112	ZAF	F	662
POA6112	ZAF	M	647
POA6112	ZWE	F	283
POA6112	ZWE	M	271
POA6121		F	52
POA6121		M	92
POA6121	AUS	F	1163
POA6121	AUS	M	1180
POA6121	CAN	F	6
POA6121	CHN	F	3
POA6121	DEU	F	8
POA6121	DEU	M	4
POA6121	FRA	F	7
POA6121	FRA	M	4
POA6121	GBR	F	153
POA6121	GBR	M	154
POA6121	HKG	F	4
POA6121	HRV	F	4
POA6121	HRV	M	8
POA6121	IDN	F	3
POA6121	IDN	M	3
POA6121	IND	M	5
POA6121	IRL	F	10
POA6121	IRL	M	9
POA6121	ITA	F	5
POA6121	ITA	M	15
POA6121	MLT	M	4
POA6121	MYS	F	4
POA6121	NLD	F	7
POA6121	NLD	M	5
POA6121	NZL	F	23
POA6121	NZL	M	30
POA6121	PHL	F	13
POA6121	PHL	M	10
POA6121	SGP	F	3
POA6121	SGP	M	3
POA6121	THA	F	3
POA6121	TWN	F	4
POA6121	USA	F	3
POA6121	USA	M	6
POA6121	VNM	F	4
POA6121	VNM	M	6
POA6121	ZAF	F	21
POA6121	ZAF	M	27
POA6121	ZWE	F	6
POA6121	ZWE	M	6
POA6122		F	598
POA6122		M	671
POA6122	AFG	F	14
POA6122	AFG	M	21
POA6122	AUS	F	7734
POA6122	AUS	M	7379
POA6122	BGD	F	6
POA6122	BGD	M	4
POA6122	BIH	M	3
POA6122	BRA	F	3
POA6122	CAN	F	18
POA6122	CAN	M	21
POA6122	CHL	F	3
POA6122	CHL	M	3
POA6122	CHN	F	27
POA6122	CHN	M	6
POA6122	DEU	F	17
POA6122	DEU	M	22
POA6122	FJI	F	18
POA6122	FJI	M	15
POA6122	FRA	F	5
POA6122	FRA	M	6
POA6122	GBR	F	963
POA6122	GBR	M	866
POA6122	HKG	F	3
POA6122	HKG	M	4
POA6122	HRV	F	10
POA6122	HRV	M	4
POA6122	IDN	F	25
POA6122	IDN	M	16
POA6122	IND	F	345
POA6122	IND	M	340
POA6122	IRL	F	44
POA6122	IRL	M	40
POA6122	IRN	F	12
POA6122	IRN	M	9
POA6122	IRQ	F	4
POA6122	ITA	F	11
POA6122	ITA	M	22
POA6122	JPN	F	3
POA6122	KHM	F	6
POA6122	KHM	M	4
POA6122	KOR	F	12
POA6122	KOR	M	5
POA6122	LKA	F	12
POA6122	LKA	M	28
POA6122	MMR	F	11
POA6122	MMR	M	14
POA6122	MUS	F	36
POA6122	MUS	M	35
POA6122	MYS	F	48
POA6122	MYS	M	35
POA6122	NLD	F	61
POA6122	NLD	M	54
POA6122	NZL	F	412
POA6122	NZL	M	430
POA6122	PAK	F	30
POA6122	PAK	M	30
POA6122	PHL	F	156
POA6122	PHL	M	110
POA6122	PNG	F	23
POA6122	PNG	M	15
POA6122	POL	F	9
POA6122	POL	M	13
POA6122	SGP	F	44
POA6122	SGP	M	38
POA6122	THA	F	25
POA6122	THA	M	11
POA6122	TWN	F	4
POA6122	USA	F	18
POA6122	USA	M	28
POA6122	VNM	F	11
POA6122	VNM	M	6
POA6122	WSM	M	10
POA6122	ZAF	F	235
POA6122	ZAF	M	228
POA6122	ZWE	F	102
POA6122	ZWE	M	89
POA6123		F	84
POA6123		M	108
POA6123	AUS	F	823
POA6123	AUS	M	825
POA6123	CAN	M	8
POA6123	DEU	F	4
POA6123	FJI	F	4
POA6123	FRA	M	4
POA6123	GBR	F	105
POA6123	GBR	M	95
POA6123	IND	F	4
POA6123	IND	M	6
POA6123	IRL	F	3
POA6123	IRL	M	6
POA6123	KHM	F	3
POA6123	MUS	F	3
POA6123	MYS	F	4
POA6123	NLD	F	3
POA6123	NZL	F	35
POA6123	NZL	M	43
POA6123	PHL	F	9
POA6123	PHL	M	4
POA6123	THA	F	4
POA6123	USA	F	3
POA6123	USA	M	9
POA6123	ZAF	F	11
POA6123	ZAF	M	7
POA6123	ZWE	F	10
POA6123	ZWE	M	7
POA6124		F	64
POA6124		M	58
POA6124	AUS	F	412
POA6124	AUS	M	415
POA6124	CAN	M	6
POA6124	DEU	F	3
POA6124	DEU	M	3
POA6124	GBR	F	80
POA6124	GBR	M	78
POA6124	IDN	M	3
POA6124	IND	F	4
POA6124	IRL	F	4
POA6124	ITA	M	3
POA6124	MYS	F	4
POA6124	NLD	F	3
POA6124	NLD	M	7
POA6124	NZL	F	16
POA6124	NZL	M	15
POA6124	USA	M	6
POA6124	ZAF	F	5
POA6124	ZAF	M	7
POA6125		F	140
POA6125		M	175
POA6125	AUS	F	1138
POA6125	AUS	M	1465
POA6125	BRA	F	3
POA6125	CAN	F	7
POA6125	CAN	M	10
POA6125	DEU	F	12
POA6125	DEU	M	6
POA6125	GBR	F	236
POA6125	GBR	M	187
POA6125	IDN	F	4
POA6125	IND	M	11
POA6125	IRL	F	8
POA6125	IRL	M	6
POA6125	IRN	M	4
POA6125	ITA	F	3
POA6125	ITA	M	6
POA6125	LBN	M	3
POA6125	MYS	F	4
POA6125	NLD	F	13
POA6125	NLD	M	13
POA6125	NZL	F	36
POA6125	NZL	M	53
POA6125	PHL	F	5
POA6125	PHL	M	6
POA6125	SGP	F	5
POA6125	SGP	M	3
POA6125	USA	F	4
POA6125	USA	M	4
POA6125	ZAF	F	9
POA6125	ZAF	M	19
POA6125	ZWE	F	3
POA6125	ZWE	M	5
POA6126		F	7
POA6126		M	20
POA6126	AUS	F	80
POA6126	AUS	M	92
POA6126	DEU	M	4
POA6126	GBR	F	7
POA6126	GBR	M	13
POA6126	ITA	M	3
POA6126	MYS	M	3
POA6126	NZL	F	3
POA6126	ZAF	F	4
POA6147		F	646
POA6147		M	649
POA6147	AFG	F	34
POA6147	AFG	M	40
POA6147	AUS	F	3437
POA6147	AUS	M	3580
POA6147	BGD	F	66
POA6147	BGD	M	64
POA6147	BIH	F	6
POA6147	BIH	M	5
POA6147	BRA	F	4
POA6147	BRA	M	5
POA6147	CAN	F	14
POA6147	CAN	M	12
POA6147	CHL	F	3
POA6147	CHL	M	5
POA6147	CHN	F	339
POA6147	CHN	M	291
POA6147	DEU	F	29
POA6147	DEU	M	17
POA6147	EGY	F	11
POA6147	EGY	M	8
POA6147	FJI	F	8
POA6147	FJI	M	4
POA6147	FRA	F	6
POA6147	FRA	M	6
POA6147	GBR	F	483
POA6147	GBR	M	484
POA6147	GRC	F	5
POA6147	HKG	F	46
POA6147	HKG	M	40
POA6147	HRV	M	9
POA6147	IDN	F	164
POA6147	IDN	M	126
POA6147	IND	F	325
POA6147	IND	M	405
POA6147	IRL	F	33
POA6147	IRL	M	35
POA6147	IRN	F	24
POA6147	IRN	M	29
POA6147	IRQ	F	11
POA6147	IRQ	M	23
POA6147	ITA	F	18
POA6147	ITA	M	27
POA6147	JPN	F	25
POA6147	JPN	M	9
POA6147	KHM	F	33
POA6147	KHM	M	23
POA6147	KOR	F	101
POA6147	KOR	M	79
POA6147	LBN	F	3
POA6147	LBN	M	17
POA6147	LKA	F	84
POA6147	LKA	M	105
POA6147	MKD	M	4
POA6147	MLT	F	3
POA6147	MMR	F	109
POA6147	MMR	M	101
POA6147	MUS	F	26
POA6147	MUS	M	27
POA6147	MYS	F	525
POA6147	MYS	M	502
POA6147	NLD	F	19
POA6147	NLD	M	19
POA6147	NPL	F	19
POA6147	NPL	M	19
POA6147	NZL	F	163
POA6147	NZL	M	171
POA6147	PAK	F	70
POA6147	PAK	M	105
POA6147	PHL	F	153
POA6147	PHL	M	137
POA6147	PNG	M	3
POA6147	POL	F	12
POA6147	POL	M	13
POA6147	SGP	F	160
POA6147	SGP	M	135
POA6147	THA	F	85
POA6147	THA	M	30
POA6147	TUR	F	13
POA6147	TUR	M	7
POA6147	TWN	F	24
POA6147	TWN	M	17
POA6147	USA	F	16
POA6147	USA	M	20
POA6147	VNM	F	55
POA6147	VNM	M	50
POA6147	WSM	M	8
POA6147	ZAF	F	71
POA6147	ZAF	M	76
POA6147	ZWE	F	12
POA6147	ZWE	M	28
POA6148		F	609
POA6148		M	572
POA6148	AFG	F	15
POA6148	AFG	M	14
POA6148	AUS	F	4946
POA6148	AUS	M	4742
POA6148	BGD	F	36
POA6148	BGD	M	32
POA6148	BIH	F	5
POA6148	BIH	M	4
POA6148	BRA	F	9
POA6148	BRA	M	4
POA6148	CAN	F	21
POA6148	CAN	M	17
POA6148	CHL	F	5
POA6148	CHL	M	5
POA6148	CHN	F	431
POA6148	CHN	M	384
POA6148	DEU	F	41
POA6148	DEU	M	33
POA6148	EGY	F	21
POA6148	EGY	M	29
POA6148	FJI	F	6
POA6148	FJI	M	3
POA6148	FRA	F	6
POA6148	FRA	M	11
POA6148	GBR	F	695
POA6148	GBR	M	725
POA6148	GRC	F	7
POA6148	HKG	F	69
POA6148	HKG	M	61
POA6148	HRV	F	11
POA6148	HRV	M	5
POA6148	IDN	F	132
POA6148	IDN	M	96
POA6148	IND	F	561
POA6148	IND	M	581
POA6148	IRL	F	38
POA6148	IRL	M	41
POA6148	IRN	F	42
POA6148	IRN	M	52
POA6148	IRQ	F	23
POA6148	IRQ	M	23
POA6148	ITA	F	47
POA6148	ITA	M	49
POA6148	JPN	F	32
POA6148	JPN	M	11
POA6148	KHM	F	5
POA6148	KOR	F	121
POA6148	KOR	M	107
POA6148	LBN	F	5
POA6148	LBN	M	3
POA6148	LKA	F	222
POA6148	LKA	M	232
POA6148	MKD	M	4
POA6148	MLT	F	4
POA6148	MLT	M	7
POA6148	MMR	F	37
POA6148	MMR	M	25
POA6148	MUS	F	23
POA6148	MUS	M	19
POA6148	MYS	F	546
POA6148	MYS	M	472
POA6148	NLD	F	51
POA6148	NLD	M	31
POA6148	NPL	F	17
POA6148	NPL	M	18
POA6148	NZL	F	176
POA6148	NZL	M	184
POA6148	PAK	F	49
POA6148	PAK	M	54
POA6148	PHL	F	89
POA6148	PHL	M	67
POA6148	PNG	F	6
POA6148	PNG	M	7
POA6148	POL	F	24
POA6148	POL	M	24
POA6148	SGP	F	222
POA6148	SGP	M	175
POA6148	THA	F	47
POA6148	THA	M	16
POA6148	TUR	F	21
POA6148	TUR	M	16
POA6148	TWN	F	28
POA6148	TWN	M	22
POA6148	USA	F	38
POA6148	USA	M	52
POA6148	VNM	F	68
POA6148	VNM	M	51
POA6148	WSM	M	4
POA6148	ZAF	F	121
POA6148	ZAF	M	111
POA6148	ZWE	F	37
POA6148	ZWE	M	25
POA6149		F	474
POA6149		M	529
POA6149	AFG	F	3
POA6149	AFG	M	3
POA6149	AUS	F	5413
POA6149	AUS	M	5411
POA6149	BGD	F	11
POA6149	BGD	M	8
POA6149	BRA	F	24
POA6149	BRA	M	12
POA6149	CAN	F	34
POA6149	CAN	M	23
POA6149	CHL	F	12
POA6149	CHL	M	6
POA6149	CHN	F	399
POA6149	CHN	M	298
POA6149	DEU	F	46
POA6149	DEU	M	34
POA6149	EGY	F	3
POA6149	EGY	M	8
POA6149	FJI	M	3
POA6149	FRA	F	13
POA6149	FRA	M	6
POA6149	GBR	F	785
POA6149	GBR	M	780
POA6149	GRC	F	3
POA6149	GRC	M	5
POA6149	HKG	F	83
POA6149	HKG	M	83
POA6149	HRV	F	5
POA6149	HRV	M	7
POA6149	IDN	F	111
POA6149	IDN	M	92
POA6149	IND	F	298
POA6149	IND	M	297
POA6149	IRL	F	39
POA6149	IRL	M	57
POA6149	IRN	F	38
POA6149	IRN	M	33
POA6149	IRQ	F	13
POA6149	IRQ	M	16
POA6149	ITA	F	31
POA6149	ITA	M	38
POA6149	JPN	F	46
POA6149	JPN	M	16
POA6149	KHM	F	3
POA6149	KOR	F	78
POA6149	KOR	M	80
POA6149	LBN	F	3
POA6149	LBN	M	3
POA6149	LKA	F	84
POA6149	LKA	M	74
POA6149	MLT	F	4
POA6149	MLT	M	5
POA6149	MMR	F	21
POA6149	MMR	M	24
POA6149	MUS	F	23
POA6149	MUS	M	11
POA6149	MYS	F	639
POA6149	MYS	M	536
POA6149	NLD	F	24
POA6149	NLD	M	34
POA6149	NPL	F	14
POA6149	NPL	M	7
POA6149	NZL	F	135
POA6149	NZL	M	157
POA6149	PAK	F	21
POA6149	PAK	M	38
POA6149	PHL	F	52
POA6149	PHL	M	19
POA6149	PNG	F	3
POA6149	PNG	M	7
POA6149	POL	F	11
POA6149	POL	M	7
POA6149	SGP	F	244
POA6149	SGP	M	206
POA6149	THA	F	38
POA6149	THA	M	12
POA6149	TUR	M	3
POA6149	TWN	F	43
POA6149	TWN	M	23
POA6149	USA	F	45
POA6149	USA	M	46
POA6149	VNM	F	41
POA6149	VNM	M	28
POA6149	ZAF	F	179
POA6149	ZAF	M	143
POA6149	ZWE	F	45
POA6149	ZWE	M	40
POA6150		F	491
POA6150		M	485
POA6150	AFG	F	5
POA6150	AFG	M	6
POA6150	AUS	F	3517
POA6150	AUS	M	3329
POA6150	BGD	F	13
POA6150	BGD	M	25
POA6150	BIH	M	5
POA6150	CAN	F	16
POA6150	CAN	M	15
POA6150	CHL	F	3
POA6150	CHL	M	6
POA6150	CHN	F	239
POA6150	CHN	M	180
POA6150	DEU	F	17
POA6150	DEU	M	16
POA6150	EGY	F	7
POA6150	EGY	M	4
POA6150	FJI	F	5
POA6150	FRA	F	15
POA6150	FRA	M	13
POA6150	GBR	F	380
POA6150	GBR	M	408
POA6150	GRC	F	4
POA6150	GRC	M	3
POA6150	HKG	F	101
POA6150	HKG	M	87
POA6150	HRV	F	8
POA6150	HRV	M	9
POA6150	IDN	F	318
POA6150	IDN	M	242
POA6150	IND	F	209
POA6150	IND	M	239
POA6150	IRL	F	27
POA6150	IRL	M	41
POA6150	IRN	F	29
POA6150	IRN	M	25
POA6150	IRQ	F	6
POA6150	IRQ	M	7
POA6150	ITA	F	45
POA6150	ITA	M	63
POA6150	JPN	F	20
POA6150	JPN	M	9
POA6150	KHM	F	3
POA6150	KOR	F	39
POA6150	KOR	M	39
POA6150	LKA	F	73
POA6150	LKA	M	53
POA6150	MKD	F	3
POA6150	MLT	M	3
POA6150	MMR	F	19
POA6150	MMR	M	17
POA6150	MUS	F	7
POA6150	MUS	M	16
POA6150	MYS	F	468
POA6150	MYS	M	462
POA6150	NLD	F	15
POA6150	NLD	M	25
POA6150	NPL	F	3
POA6150	NPL	M	5
POA6150	NZL	F	89
POA6150	NZL	M	84
POA6150	PAK	F	5
POA6150	PAK	M	12
POA6150	PHL	F	68
POA6150	PHL	M	59
POA6150	POL	F	6
POA6150	POL	M	9
POA6150	SGP	F	260
POA6150	SGP	M	186
POA6150	THA	F	36
POA6150	THA	M	19
POA6150	TWN	F	41
POA6150	TWN	M	16
POA6150	USA	F	39
POA6150	USA	M	32
POA6150	VNM	F	42
POA6150	VNM	M	27
POA6150	ZAF	F	106
POA6150	ZAF	M	100
POA6150	ZWE	F	28
POA6150	ZWE	M	27
POA6151		F	805
POA6151		M	757
POA6151	AFG	F	7
POA6151	AFG	M	3
POA6151	AUS	F	5192
POA6151	AUS	M	5323
POA6151	BIH	F	7
POA6151	BRA	F	35
POA6151	BRA	M	21
POA6151	CAN	F	35
POA6151	CAN	M	33
POA6151	CHL	F	12
POA6151	CHL	M	10
POA6151	CHN	F	147
POA6151	CHN	M	103
POA6151	DEU	F	38
POA6151	DEU	M	28
POA6151	EGY	F	14
POA6151	EGY	M	13
POA6151	FJI	F	7
POA6151	FJI	M	7
POA6151	FRA	F	20
POA6151	FRA	M	18
POA6151	GBR	F	660
POA6151	GBR	M	760
POA6151	GRC	F	15
POA6151	GRC	M	17
POA6151	HKG	F	37
POA6151	HKG	M	31
POA6151	HRV	F	10
POA6151	HRV	M	10
POA6151	IDN	F	85
POA6151	IDN	M	53
POA6151	IND	F	182
POA6151	IND	M	180
POA6151	IRL	F	72
POA6151	IRL	M	67
POA6151	IRN	F	43
POA6151	IRN	M	48
POA6151	IRQ	F	9
POA6151	IRQ	M	8
POA6151	ITA	F	47
POA6151	ITA	M	67
POA6151	JPN	F	37
POA6151	JPN	M	22
POA6151	KHM	F	4
POA6151	KHM	M	10
POA6151	KOR	F	48
POA6151	KOR	M	26
POA6151	LBN	F	3
POA6151	LKA	F	25
POA6151	LKA	M	25
POA6151	MKD	F	3
POA6151	MMR	F	20
POA6151	MMR	M	13
POA6151	MUS	F	14
POA6151	MUS	M	15
POA6151	MYS	F	186
POA6151	MYS	M	143
POA6151	NLD	F	35
POA6151	NLD	M	26
POA6151	NPL	F	22
POA6151	NPL	M	24
POA6151	NZL	F	175
POA6151	NZL	M	194
POA6151	PAK	F	9
POA6151	PAK	M	25
POA6151	PHL	F	73
POA6151	PHL	M	40
POA6151	PNG	F	9
POA6151	PNG	M	10
POA6151	POL	F	20
POA6151	POL	M	16
POA6151	SGP	F	108
POA6151	SGP	M	90
POA6151	THA	F	60
POA6151	THA	M	25
POA6151	TUR	F	4
POA6151	TUR	M	9
POA6151	TWN	F	18
POA6151	TWN	M	4
POA6151	USA	F	50
POA6151	USA	M	68
POA6151	VNM	F	58
POA6151	VNM	M	36
POA6151	WSM	F	6
POA6151	ZAF	F	157
POA6151	ZAF	M	155
POA6151	ZWE	F	40
POA6151	ZWE	M	43
POA6152		F	1163
POA6152		M	1126
POA6152	AFG	F	13
POA6152	AFG	M	12
POA6152	AUS	F	8077
POA6152	AUS	M	7689
POA6152	BGD	F	6
POA6152	BGD	M	25
POA6152	BIH	F	16
POA6152	BIH	M	17
POA6152	BRA	F	27
POA6152	BRA	M	17
POA6152	CAN	F	34
POA6152	CAN	M	28
POA6152	CHL	F	18
POA6152	CHL	M	19
POA6152	CHN	F	317
POA6152	CHN	M	243
POA6152	DEU	F	45
POA6152	DEU	M	39
POA6152	EGY	F	12
POA6152	EGY	M	21
POA6152	FJI	F	5
POA6152	FJI	M	5
POA6152	FRA	F	29
POA6152	FRA	M	27
POA6152	GBR	F	804
POA6152	GBR	M	894
POA6152	GRC	F	20
POA6152	GRC	M	11
POA6152	HKG	F	83
POA6152	HKG	M	84
POA6152	HRV	F	19
POA6152	HRV	M	11
POA6152	IDN	F	253
POA6152	IDN	M	162
POA6152	IND	F	256
POA6152	IND	M	271
POA6152	IRL	F	78
POA6152	IRL	M	101
POA6152	IRN	F	107
POA6152	IRN	M	102
POA6152	IRQ	F	21
POA6152	IRQ	M	29
POA6152	ITA	F	85
POA6152	ITA	M	90
POA6152	JPN	F	75
POA6152	JPN	M	30
POA6152	KHM	F	8
POA6152	KHM	M	8
POA6152	KOR	F	76
POA6152	KOR	M	55
POA6152	LBN	F	7
POA6152	LBN	M	17
POA6152	LKA	F	60
POA6152	LKA	M	63
POA6152	MKD	F	5
POA6152	MKD	M	7
POA6152	MLT	F	5
POA6152	MMR	F	55
POA6152	MMR	M	40
POA6152	MUS	F	36
POA6152	MUS	M	34
POA6152	MYS	F	468
POA6152	MYS	M	369
POA6152	NLD	F	39
POA6152	NLD	M	41
POA6152	NPL	F	42
POA6152	NPL	M	45
POA6152	NZL	F	195
POA6152	NZL	M	220
POA6152	PAK	F	20
POA6152	PAK	M	72
POA6152	PHL	F	124
POA6152	PHL	M	48
POA6152	PNG	F	15
POA6152	PNG	M	12
POA6152	POL	F	53
POA6152	POL	M	43
POA6152	SGP	F	205
POA6152	SGP	M	172
POA6152	THA	F	74
POA6152	THA	M	34
POA6152	TUR	F	16
POA6152	TUR	M	15
POA6152	TWN	F	39
POA6152	TWN	M	25
POA6152	USA	F	83
POA6152	USA	M	60
POA6152	VNM	F	83
POA6152	VNM	M	57
POA6152	ZAF	F	206
POA6152	ZAF	M	182
POA6152	ZWE	F	54
POA6152	ZWE	M	46
POA6153		F	702
POA6153		M	663
POA6153	AFG	F	5
POA6153	AFG	M	7
POA6153	AUS	F	6476
POA6153	AUS	M	6159
POA6153	BGD	F	7
POA6153	BGD	M	9
POA6153	BIH	F	6
