POA_CODE_2021	Age5yr	Indigenous	Sex	persons
POA0837	5-9	0	F	8
POA0837	5-9	0	M	7
POA0837	5-9	1	F	3
POA0837	5-9	1	M	5
POA0837	10-14		F	7
POA0837	10-14		M	5
POA0837	10-14	0	F	10
POA0837	10-14	0	M	8
POA0837	10-14	1	F	5
POA0837	15-19		F	3
POA0837	15-19		M	3
POA0837	15-19	0	M	7
POA0837	15-19	1	F	4
POA0837	20-24	0	F	7
POA0837	20-24	0	M	3
POA0837	25-29		F	4
POA0837	25-29	0	F	3
POA0837	25-29	0	M	3
POA0837	25-29	1	M	8
POA0837	30-34		F	3
POA0837	30-34		M	4
POA0837	30-34	0	F	10
POA0837	30-34	0	M	16
POA0837	30-34	1	M	3
POA0837	35-39		F	3
POA0837	35-39		M	5
POA0837	35-39	0	F	9
POA0837	35-39	0	M	9
POA0837	35-39	1	F	4
POA0837	35-39	1	M	8
POA0837	40-44		F	7
POA0837	40-44		M	7
POA0837	40-44	0	F	7
POA0837	40-44	0	M	9
POA0837	40-44	1	M	6
POA0837	45-49		F	7
POA0837	45-49	0	F	16
POA0837	45-49	0	M	3
POA0837	45-49	1	M	5
POA0837	50-54		F	3
POA0837	50-54		M	3
POA0837	50-54	0	F	13
POA0837	50-54	0	M	11
POA0837	55-59		M	6
POA0837	55-59	0	F	18
POA0837	55-59	0	M	14
POA0837	55-59	1	F	4
POA0837	60-64		F	4
POA0837	60-64		M	4
POA0837	60-64	0	F	11
POA0837	60-64	0	M	16
POA0837	60-64	1	F	3
POA0837	60-64	1	M	5
POA0837	65+		F	10
POA0837	65+		M	14
POA0837	65+	0	F	21
POA0837	65+	0	M	33
POA0837	65+	1	F	6
POA0838	0-4		F	4
POA0838	0-4		M	3
POA0838	0-4	0	F	18
POA0838	0-4	0	M	23
POA0838	0-4	1	F	5
POA0838	0-4	1	M	8
POA0838	5-9		F	7
POA0838	5-9		M	6
POA0838	5-9	0	F	27
POA0838	5-9	0	M	29
POA0838	5-9	1	M	5
POA0838	10-14		F	7
POA0838	10-14		M	5
POA0838	10-14	0	F	15
POA0838	10-14	0	M	29
POA0838	10-14	1	F	6
POA0838	10-14	1	M	3
POA0838	15-19		F	4
POA0838	15-19		M	3
POA0838	15-19	0	F	8
POA0838	15-19	0	M	21
POA0838	15-19	1	F	5
POA0838	15-19	1	M	3
POA0838	20-24		F	3
POA0838	20-24		M	4
POA0838	20-24	0	F	10
POA0838	20-24	0	M	9
POA0838	25-29		F	3
POA0838	25-29		M	3
POA0838	25-29	0	F	20
POA0838	25-29	0	M	9
POA0838	25-29	1	F	3
POA0838	25-29	1	M	3
POA0838	30-34		F	3
POA0838	30-34		M	15
POA0838	30-34	0	F	17
POA0838	30-34	0	M	25
POA0838	30-34	1	M	4
POA0838	35-39		M	5
POA0838	35-39	0	F	30
POA0838	35-39	0	M	30
POA0838	35-39	1	F	3
POA0838	35-39	1	M	3
POA0838	40-44		F	7
POA0838	40-44		M	6
POA0838	40-44	0	F	25
POA0838	40-44	0	M	27
POA0838	45-49		F	3
POA0838	45-49		M	4
POA0838	45-49	0	F	26
POA0838	45-49	0	M	23
POA0838	50-54		F	4
POA0838	50-54		M	6
POA0838	50-54	0	F	22
POA0838	50-54	0	M	19
POA0838	55-59		F	5
POA0838	55-59	0	F	22
POA0838	55-59	0	M	30
POA0838	55-59	1	F	4
POA0838	55-59	1	M	3
POA0838	60-64		M	12
POA0838	60-64	0	F	22
POA0838	60-64	0	M	31
POA0838	60-64	1	M	3
POA0838	65+		F	8
POA0838	65+		M	3
POA0838	65+	0	F	38
POA0838	65+	0	M	51
POA0839	0-4	0	F	11
POA0839	0-4	0	M	17
POA0839	0-4	1	M	5
POA0839	5-9	0	F	6
POA0839	5-9	0	M	10
POA0839	5-9	1	F	3
POA0839	10-14	0	M	9
POA0839	10-14	1	F	8
POA0839	10-14	1	M	3
POA0839	15-19	0	M	7
POA0839	15-19	1	M	4
POA0839	20-24		F	5
POA0839	20-24	0	F	26
POA0839	20-24	0	M	24
POA0839	25-29		F	6
POA0839	25-29		M	3
POA0839	25-29	0	F	38
POA0839	25-29	0	M	24
POA0839	25-29	1	F	3
POA0839	25-29	1	M	3
POA0839	30-34		F	9
POA0839	30-34		M	8
POA0839	30-34	0	F	27
POA0839	30-34	0	M	23
POA0839	30-34	1	F	9
POA0839	35-39		F	3
POA0839	35-39		M	4
POA0839	35-39	0	F	10
POA0839	35-39	0	M	14
POA0839	40-44	0	F	9
POA0839	40-44	0	M	5
POA0839	45-49		F	5
POA0839	45-49		M	4
POA0839	45-49	0	F	6
POA0839	45-49	0	M	8
POA0839	50-54		F	3
POA0839	50-54	0	F	15
POA0839	50-54	0	M	8
POA0839	50-54	1	M	5
POA0839	55-59		F	3
POA0839	55-59		M	7
POA0839	55-59	0	F	10
POA0839	55-59	0	M	9
POA0839	60-64	0	F	3
POA0839	60-64	0	M	3
POA0839	65+		F	6
POA0839	65+		M	8
POA0839	65+	0	F	24
POA0839	65+	0	M	22
POA0839	65+	1	F	5
POA0840	0-4	0	M	7
POA0840	5-9		F	6
POA0840	5-9	0	F	8
POA0840	5-9	0	M	3
POA0840	5-9	1	F	3
POA0840	10-14		M	9
POA0840	10-14	0	M	3
POA0840	10-14	1	M	7
POA0840	15-19	0	M	3
POA0840	30-34	0	F	4
POA0840	35-39	0	F	3
POA0840	35-39	0	M	4
POA0840	40-44		F	3
POA0840	40-44		M	10
POA0840	40-44	0	F	8
POA0840	40-44	0	M	5
POA0840	45-49		F	3
POA0840	45-49		M	3
POA0840	45-49	0	F	10
POA0840	45-49	0	M	10
POA0840	45-49	1	M	3
POA0840	50-54		M	7
POA0840	50-54	0	F	13
POA0840	50-54	0	M	18
POA0840	55-59		F	6
POA0840	55-59		M	3
POA0840	55-59	0	F	22
POA0840	55-59	0	M	23
POA0840	55-59	1	F	5
POA0840	55-59	1	M	3
POA0840	60-64		F	3
POA0840	60-64	0	F	19
POA0840	60-64	0	M	31
POA0840	65+		F	5
POA0840	65+		M	13
POA0840	65+	0	F	52
POA0840	65+	0	M	92
POA0840	65+	1	F	7
POA0840	65+	1	M	5
POA0841	0-4		M	4
POA0841	0-4	0	F	8
POA0841	0-4	0	M	12
POA0841	0-4	1	F	4
POA0841	0-4	1	M	9
POA0841	5-9		M	3
POA0841	5-9	0	F	10
POA0841	5-9	0	M	13
POA0841	10-14		M	7
POA0841	10-14	0	F	13
POA0841	10-14	0	M	9
POA0841	10-14	1	M	6
POA0841	15-19		F	3
POA0841	15-19		M	3
POA0841	15-19	0	F	5
POA0841	15-19	0	M	12
POA0841	15-19	1	F	4
POA0841	15-19	1	M	4
POA0841	20-24	0	M	9
POA0841	20-24	1	M	3
POA0841	25-29	0	F	5
POA0841	25-29	0	M	9
POA0841	25-29	1	F	4
POA0841	25-29	1	M	3
POA0841	30-34	0	F	7
POA0841	30-34	0	M	11
POA0841	35-39		F	4
POA0841	35-39	0	F	10
POA0841	35-39	0	M	10
POA0841	40-44		F	5
POA0841	40-44		M	6
POA0841	40-44	0	F	18
POA0841	40-44	0	M	21
POA0841	45-49		F	7
POA0841	45-49		M	7
POA0841	45-49	0	F	13
POA0841	45-49	0	M	33
POA0841	45-49	1	F	4
POA0841	50-54		F	7
POA0841	50-54		M	10
POA0841	50-54	0	F	26
POA0841	50-54	0	M	31
POA0841	50-54	1	F	4
POA0841	55-59		M	6
POA0841	55-59	0	F	15
POA0841	55-59	0	M	23
POA0841	55-59	1	F	4
POA0841	60-64		M	9
POA0841	60-64	0	F	15
POA0841	60-64	0	M	31
POA0841	65+		F	3
POA0841	65+		M	10
POA0841	65+	0	F	37
POA0841	65+	0	M	51
POA0841	65+	1	M	8
POA0845	0-4		F	5
POA0845	0-4		M	8
POA0845	0-4	0	M	7
POA0845	0-4	1	F	9
POA0845	0-4	1	M	3
POA0845	5-9		F	9
POA0845	5-9		M	4
POA0845	5-9	0	M	8
POA0845	5-9	1	F	9
POA0845	5-9	1	M	9
POA0845	10-14		M	4
POA0845	10-14	0	F	3
POA0845	10-14	1	F	3
POA0845	10-14	1	M	3
POA0845	15-19		F	9
POA0845	15-19		M	3
POA0845	15-19	0	F	7
POA0845	15-19	0	M	4
POA0845	15-19	1	F	4
POA0845	20-24	0	M	5
POA0845	20-24	1	F	4
POA0845	25-29		F	3
POA0845	25-29	0	F	4
POA0845	25-29	0	M	8
POA0845	30-34		M	3
POA0845	30-34	0	M	5
POA0845	30-34	1	F	4
POA0845	35-39		F	4
POA0845	35-39	0	F	9
POA0845	35-39	1	F	6
POA0845	35-39	1	M	3
POA0845	40-44		F	4
POA0845	40-44	0	M	3
POA0845	40-44	1	F	5
POA0845	40-44	1	M	3
POA0845	45-49		F	8
POA0845	45-49		M	7
POA0845	45-49	0	F	3
POA0845	45-49	0	M	8
POA0845	45-49	1	M	4
POA0845	50-54		M	7
POA0845	50-54	0	F	7
POA0845	50-54	0	M	5
POA0845	50-54	1	F	5
POA0845	50-54	1	M	7
POA0845	55-59	0	F	6
POA0845	55-59	0	M	12
POA0845	55-59	1	F	3
POA0845	55-59	1	M	6
POA0845	60-64	0	F	4
POA0845	60-64	0	M	13
POA0845	60-64	1	F	8
POA0845	65+		F	9
POA0845	65+		M	6
POA0845	65+	0	F	26
POA0845	65+	0	M	28
POA0845	65+	1	F	4
POA0845	65+	1	M	5
POA0846	0-4	0	F	4
POA0846	0-4	0	M	6
POA0846	0-4	1	F	9
POA0846	5-9		M	4
POA0846	5-9	0	F	3
POA0846	5-9	1	F	7
POA0846	5-9	1	M	6
POA0846	10-14		M	4
POA0846	10-14	0	M	3
POA0846	10-14	1	F	3
POA0846	10-14	1	M	7
POA0846	15-19	0	F	6
POA0846	15-19	1	M	3
POA0846	20-24	1	F	4
POA0846	25-29		F	4
POA0846	25-29		M	5
POA0846	25-29	0	F	7
POA0846	25-29	1	F	4
POA0846	25-29	1	M	3
POA0846	30-34		F	5
POA0846	30-34		M	3
POA0846	30-34	0	F	3
POA0846	30-34	0	M	9
POA0846	30-34	1	F	4
POA0846	35-39	0	M	3
POA0846	35-39	1	F	4
POA0846	40-44		M	4
POA0846	40-44	0	F	4
POA0846	40-44	0	M	5
POA0846	45-49	0	F	5
POA0846	45-49	1	F	3
POA0846	45-49	1	M	3
POA0846	50-54		F	4
POA0846	50-54	0	F	12
POA0846	50-54	0	M	9
POA0846	50-54	1	F	3
POA0846	55-59		F	7
POA0846	55-59		M	3
POA0846	55-59	0	F	11
POA0846	55-59	0	M	10
POA0846	55-59	1	F	4
POA0846	55-59	1	M	6
POA0846	60-64		F	4
POA0846	60-64		M	5
POA0846	60-64	0	F	9
POA0846	60-64	0	M	16
POA0846	60-64	1	F	4
POA0846	65+		F	5
POA0846	65+		M	14
POA0846	65+	0	F	24
POA0846	65+	0	M	34
POA0846	65+	1	F	6
POA0846	65+	1	M	4
POA0847	0-4	0	M	3
POA0847	0-4	1	F	7
POA0847	0-4	1	M	3
POA0847	5-9	1	F	6
POA0847	5-9	1	M	11
POA0847	10-14	0	F	4
POA0847	10-14	1	F	5
POA0847	10-14	1	M	10
POA0847	15-19	0	F	5
POA0847	15-19	0	M	5
POA0847	15-19	1	F	10
POA0847	15-19	1	M	12
POA0847	20-24	0	M	4
POA0847	20-24	1	F	6
POA0847	20-24	1	M	8
POA0847	25-29	0	F	6
POA0847	25-29	0	M	7
POA0847	25-29	1	F	4
POA0847	25-29	1	M	4
POA0847	30-34	0	F	4
POA0847	30-34	0	M	7
POA0847	30-34	1	F	8
POA0847	30-34	1	M	10
POA0847	35-39	1	F	4
POA0847	40-44		F	6
POA0847	40-44	0	F	3
POA0847	40-44	0	M	3
POA0847	40-44	1	M	5
POA0847	45-49	0	F	4
POA0847	45-49	1	F	4
POA0847	45-49	1	M	5
POA0847	50-54		F	4
POA0847	50-54		M	7
POA0847	50-54	0	F	3
POA0847	50-54	0	M	6
POA0847	50-54	1	F	5
POA0847	50-54	1	M	3
POA0847	55-59		F	3
POA0847	55-59		M	4
POA0847	55-59	0	F	3
POA0847	55-59	0	M	12
POA0847	55-59	1	F	3
POA0847	55-59	1	M	3
POA0847	60-64	0	F	3
POA0847	60-64	0	M	11
POA0847	65+		F	4
POA0847	65+	0	F	18
POA0847	65+	0	M	14
POA0847	65+	1	F	3
POA0850	0-4		F	21
POA0850	0-4		M	27
POA0850	0-4	0	F	117
POA0850	0-4	0	M	175
POA0850	0-4	1	F	111
POA0850	0-4	1	M	106
POA0850	5-9		F	42
POA0850	5-9		M	43
POA0850	5-9	0	F	139
POA0850	5-9	0	M	128
POA0850	5-9	1	F	119
POA0850	5-9	1	M	128
POA0850	10-14		F	34
POA0850	10-14		M	53
POA0850	10-14	0	F	96
POA0850	10-14	0	M	130
POA0850	10-14	1	F	121
POA0850	10-14	1	M	131
POA0850	15-19		F	36
POA0850	15-19		M	26
POA0850	15-19	0	F	89
POA0850	15-19	0	M	95
POA0850	15-19	1	F	84
POA0850	15-19	1	M	102
POA0850	20-24		F	21
POA0850	20-24		M	33
POA0850	20-24	0	F	139
POA0850	20-24	0	M	169
POA0850	20-24	1	F	90
POA0850	20-24	1	M	75
POA0850	25-29		F	43
POA0850	25-29		M	37
POA0850	25-29	0	F	249
POA0850	25-29	0	M	228
POA0850	25-29	1	F	80
POA0850	25-29	1	M	60
POA0850	30-34		F	47
POA0850	30-34		M	52
POA0850	30-34	0	F	262
POA0850	30-34	0	M	232
POA0850	30-34	1	F	73
POA0850	30-34	1	M	64
POA0850	35-39		F	42
POA0850	35-39		M	46
POA0850	35-39	0	F	199
POA0850	35-39	0	M	200
POA0850	35-39	1	F	79
POA0850	35-39	1	M	58
POA0850	40-44		F	37
POA0850	40-44		M	25
POA0850	40-44	0	F	138
POA0850	40-44	0	M	150
POA0850	40-44	1	F	77
POA0850	40-44	1	M	45
POA0850	45-49		F	31
POA0850	45-49		M	24
POA0850	45-49	0	F	145
POA0850	45-49	0	M	127
POA0850	45-49	1	F	69
POA0850	45-49	1	M	54
POA0850	50-54		F	25
POA0850	50-54		M	33
POA0850	50-54	0	F	165
POA0850	50-54	0	M	163
POA0850	50-54	1	F	90
POA0850	50-54	1	M	57
POA0850	55-59		F	30
POA0850	55-59		M	42
POA0850	55-59	0	F	134
POA0850	55-59	0	M	147
POA0850	55-59	1	F	43
POA0850	55-59	1	M	48
POA0850	60-64		F	25
POA0850	60-64		M	33
POA0850	60-64	0	F	151
POA0850	60-64	0	M	142
POA0850	60-64	1	F	57
POA0850	60-64	1	M	37
POA0850	65+		F	34
POA0850	65+		M	67
POA0850	65+	0	F	230
POA0850	65+	0	M	325
POA0850	65+	1	F	67
POA0850	65+	1	M	51
POA0852	0-4		F	20
POA0852	0-4		M	16
POA0852	0-4	0	F	40
POA0852	0-4	0	M	39
POA0852	0-4	1	F	261
POA0852	0-4	1	M	321
POA0852	5-9		F	21
POA0852	5-9		M	19
POA0852	5-9	0	F	25
POA0852	5-9	0	M	37
POA0852	5-9	1	F	296
POA0852	5-9	1	M	309
POA0852	10-14		F	21
POA0852	10-14		M	19
POA0852	10-14	0	F	24
POA0852	10-14	0	M	46
POA0852	10-14	1	F	322
POA0852	10-14	1	M	331
POA0852	15-19		F	40
POA0852	15-19		M	36
POA0852	15-19	0	F	48
POA0852	15-19	0	M	50
POA0852	15-19	1	F	311
POA0852	15-19	1	M	316
POA0852	20-24		F	57
POA0852	20-24		M	92
POA0852	20-24	0	F	76
POA0852	20-24	0	M	79
POA0852	20-24	1	F	306
POA0852	20-24	1	M	289
POA0852	25-29		F	32
POA0852	25-29		M	72
POA0852	25-29	0	F	97
POA0852	25-29	0	M	115
POA0852	25-29	1	F	258
POA0852	25-29	1	M	218
POA0852	30-34		F	34
POA0852	30-34		M	58
POA0852	30-34	0	F	65
POA0852	30-34	0	M	87
POA0852	30-34	1	F	256
POA0852	30-34	1	M	243
POA0852	35-39		F	30
POA0852	35-39		M	48
POA0852	35-39	0	F	71
POA0852	35-39	0	M	69
POA0852	35-39	1	F	235
POA0852	35-39	1	M	164
POA0852	40-44		F	15
POA0852	40-44		M	44
POA0852	40-44	0	F	43
POA0852	40-44	0	M	64
POA0852	40-44	1	F	170
POA0852	40-44	1	M	179
POA0852	45-49		F	32
POA0852	45-49		M	43
POA0852	45-49	0	F	51
POA0852	45-49	0	M	52
POA0852	45-49	1	F	142
POA0852	45-49	1	M	139
POA0852	50-54		F	24
POA0852	50-54		M	35
POA0852	50-54	0	F	71
POA0852	50-54	0	M	63
POA0852	50-54	1	F	183
POA0852	50-54	1	M	138
POA0852	55-59		F	28
POA0852	55-59		M	37
POA0852	55-59	0	F	68
POA0852	55-59	0	M	73
POA0852	55-59	1	F	115
POA0852	55-59	1	M	103
POA0852	60-64		F	14
POA0852	60-64		M	27
POA0852	60-64	0	F	54
POA0852	60-64	0	M	61
POA0852	60-64	1	F	82
POA0852	60-64	1	M	62
POA0852	65+		F	25
POA0852	65+		M	59
POA0852	65+	0	F	88
POA0852	65+	0	M	141
POA0852	65+	1	F	119
POA0852	65+	1	M	100
POA0853	0-4	0	F	36
POA0853	0-4	0	M	37
POA0853	0-4	1	M	3
POA0853	5-9	0	F	43
POA0853	5-9	0	M	42
POA0853	5-9	1	F	3
POA0853	5-9	1	M	3
POA0853	10-14		F	3
POA0853	10-14	0	F	21
POA0853	10-14	0	M	22
POA0853	10-14	1	F	5
POA0853	15-19	0	F	3
POA0853	15-19	0	M	9
POA0853	20-24		F	3
POA0853	20-24		M	5
POA0853	20-24	0	F	32
POA0853	20-24	0	M	41
POA0853	20-24	1	M	4
POA0853	25-29		F	5
POA0853	25-29		M	6
POA0853	25-29	0	F	42
POA0853	25-29	0	M	54
POA0853	25-29	1	F	4
POA0853	30-34		F	5
POA0853	30-34		M	5
POA0853	30-34	0	F	65
POA0853	30-34	0	M	67
POA0853	30-34	1	F	3
POA0853	35-39		M	6
POA0853	35-39	0	F	51
POA0853	35-39	0	M	50
POA0853	40-44		M	5
POA0853	40-44	0	F	15
POA0853	40-44	0	M	29
POA0853	45-49		M	5
POA0853	45-49	0	F	9
POA0853	45-49	0	M	25
POA0853	50-54		F	3
POA0853	50-54	0	F	9
POA0853	50-54	0	M	12
POA0853	55-59	0	F	7
POA0853	55-59	0	M	6
POA0853	60-64	0	F	3
POA0853	65+	0	F	5
POA0853	65+	0	M	4
POA0854	0-4		M	5
POA0854	0-4	0	F	3
POA0854	0-4	1	F	14
POA0854	0-4	1	M	29
POA0854	5-9		F	4
POA0854	5-9		M	3
POA0854	5-9	0	F	4
POA0854	5-9	1	F	16
POA0854	5-9	1	M	35
POA0854	10-14	1	F	32
POA0854	10-14	1	M	30
POA0854	15-19	1	F	32
POA0854	15-19	1	M	23
POA0854	20-24	0	M	4
POA0854	20-24	1	F	35
POA0854	20-24	1	M	24
POA0854	25-29		F	6
POA0854	25-29	1	F	23
POA0854	25-29	1	M	22
POA0854	30-34		F	5
POA0854	30-34		M	3
POA0854	30-34	0	F	9
POA0854	30-34	0	M	3
POA0854	30-34	1	F	23
POA0854	30-34	1	M	16
POA0854	35-39		F	3
POA0854	35-39	1	F	15
POA0854	35-39	1	M	18
POA0854	40-44		F	3
POA0854	40-44		M	4
POA0854	40-44	0	F	8
POA0854	40-44	1	F	16
POA0854	40-44	1	M	18
POA0854	45-49		M	8
POA0854	45-49	0	F	6
POA0854	45-49	0	M	5
POA0854	45-49	1	F	23
POA0854	45-49	1	M	13
POA0854	50-54	0	F	13
POA0854	50-54	0	M	10
POA0854	50-54	1	F	14
POA0854	50-54	1	M	14
POA0854	55-59		F	5
POA0854	55-59		M	3
POA0854	55-59	0	F	3
POA0854	55-59	0	M	10
POA0854	55-59	1	F	13
POA0854	55-59	1	M	9
POA0854	60-64		M	4
POA0854	60-64	0	F	11
POA0854	60-64	0	M	11
POA0854	60-64	1	F	19
POA0854	60-64	1	M	9
POA0854	65+		F	3
POA0854	65+		M	7
POA0854	65+	0	F	10
POA0854	65+	0	M	14
POA0854	65+	1	F	16
POA0854	65+	1	M	13
POA0860	0-4		F	9
POA0860	0-4		M	8
POA0860	0-4	0	F	40
POA0860	0-4	0	M	31
POA0860	0-4	1	F	83
POA0860	0-4	1	M	100
POA0860	5-9		F	7
POA0860	5-9		M	10
POA0860	5-9	0	F	16
POA0860	5-9	0	M	21
POA0860	5-9	1	F	94
POA0860	5-9	1	M	79
POA0860	10-14		F	5
POA0860	10-14		M	6
POA0860	10-14	0	F	11
POA0860	10-14	0	M	15
POA0860	10-14	1	F	63
POA0860	10-14	1	M	85
POA0860	15-19		F	3
POA0860	15-19		M	12
POA0860	15-19	0	F	17
POA0860	15-19	0	M	11
POA0860	15-19	1	F	56
POA0860	15-19	1	M	68
POA0860	20-24		F	3
POA0860	20-24		M	6
POA0860	20-24	0	F	13
POA0860	20-24	0	M	33
POA0860	20-24	1	F	67
POA0860	20-24	1	M	55
POA0860	25-29		F	13
POA0860	25-29		M	16
POA0860	25-29	0	F	54
POA0860	25-29	0	M	52
POA0860	25-29	1	F	77
POA0860	25-29	1	M	81
POA0860	30-34		F	3
POA0860	30-34		M	7
POA0860	30-34	0	F	61
POA0860	30-34	0	M	65
POA0860	30-34	1	F	73
POA0860	30-34	1	M	56
POA0860	35-39		F	10
POA0860	35-39		M	3
POA0860	35-39	0	F	58
POA0860	35-39	0	M	48
POA0860	35-39	1	F	55
POA0860	35-39	1	M	55
POA0860	40-44		F	10
POA0860	40-44		M	8
POA0860	40-44	0	F	35
POA0860	40-44	0	M	35
POA0860	40-44	1	F	51
POA0860	40-44	1	M	45
POA0860	45-49		F	7
POA0860	45-49		M	11
POA0860	45-49	0	F	32
POA0860	45-49	0	M	42
POA0860	45-49	1	F	51
POA0860	45-49	1	M	53
POA0860	50-54		F	11
POA0860	50-54		M	15
POA0860	50-54	0	F	48
POA0860	50-54	0	M	46
POA0860	50-54	1	F	62
POA0860	50-54	1	M	42
POA0860	55-59		F	8
POA0860	55-59		M	15
POA0860	55-59	0	F	45
POA0860	55-59	0	M	51
POA0860	55-59	1	F	40
POA0860	55-59	1	M	43
POA0860	60-64		F	9
POA0860	60-64		M	6
POA0860	60-64	0	F	55
POA0860	60-64	0	M	48
POA0860	60-64	1	F	33
POA0860	60-64	1	M	34
POA0860	65+		F	7
POA0860	65+		M	13
POA0860	65+	0	F	55
POA0860	65+	0	M	95
POA0860	65+	1	F	66
POA0860	65+	1	M	57
POA0862	0-4	0	M	11
POA0862	0-4	1	F	17
POA0862	0-4	1	M	22
POA0862	5-9	0	M	3
POA0862	5-9	1	F	22
POA0862	5-9	1	M	31
POA0862	10-14	0	M	3
POA0862	10-14	1	F	19
POA0862	10-14	1	M	15
POA0862	15-19		F	8
POA0862	15-19	0	F	11
POA0862	15-19	0	M	13
POA0862	15-19	1	F	15
POA0862	15-19	1	M	20
POA0862	20-24		M	4
POA0862	20-24	0	F	36
POA0862	20-24	0	M	35
POA0862	20-24	1	F	12
POA0862	20-24	1	M	18
POA0862	25-29		F	3
POA0862	25-29		M	3
POA0862	25-29	0	F	23
POA0862	25-29	0	M	23
POA0862	25-29	1	F	16
POA0862	25-29	1	M	17
POA0862	30-34		M	3
POA0862	30-34	0	F	13
POA0862	30-34	0	M	19
POA0862	30-34	1	F	20
POA0862	30-34	1	M	15
POA0862	35-39		F	4
POA0862	35-39		M	5
POA0862	35-39	0	F	10
POA0862	35-39	0	M	7
POA0862	35-39	1	F	12
POA0862	35-39	1	M	15
POA0862	40-44		F	3
POA0862	40-44		M	5
POA0862	40-44	0	F	9
POA0862	40-44	0	M	7
POA0862	40-44	1	F	9
POA0862	40-44	1	M	8
POA0862	45-49	0	F	3
POA0862	45-49	0	M	10
POA0862	45-49	1	F	12
POA0862	45-49	1	M	15
POA0862	50-54		M	6
POA0862	50-54	0	F	6
POA0862	50-54	0	M	5
POA0862	50-54	1	F	6
POA0862	50-54	1	M	5
POA0862	55-59	0	F	4
POA0862	55-59	0	M	7
POA0862	55-59	1	F	10
POA0862	55-59	1	M	7
POA0862	60-64		F	6
POA0862	60-64		M	5
POA0862	60-64	0	F	4
POA0862	60-64	0	M	12
POA0862	60-64	1	F	6
POA0862	60-64	1	M	5
POA0862	65+		F	3
POA0862	65+		M	10
POA0862	65+	0	F	5
POA0862	65+	0	M	16
POA0862	65+	1	F	9
POA0862	65+	1	M	8
POA0870	0-4		F	27
POA0870	0-4		M	34
POA0870	0-4	0	F	489
POA0870	0-4	0	M	545
POA0870	0-4	1	F	183
POA0870	0-4	1	M	182
POA0870	5-9		F	30
POA0870	5-9		M	30
POA0870	5-9	0	F	475
POA0870	5-9	0	M	522
POA0870	5-9	1	F	173
POA0870	5-9	1	M	190
POA0870	10-14		F	36
POA0870	10-14		M	30
POA0870	10-14	0	F	451
POA0870	10-14	0	M	429
POA0870	10-14	1	F	188
POA0870	10-14	1	M	225
POA0870	15-19		F	32
POA0870	15-19		M	35
POA0870	15-19	0	F	345
POA0870	15-19	0	M	374
POA0870	15-19	1	F	184
POA0870	15-19	1	M	215
POA0870	20-24		F	25
POA0870	20-24		M	29
POA0870	20-24	0	F	346
POA0870	20-24	0	M	300
POA0870	20-24	1	F	140
POA0870	20-24	1	M	168
POA0870	25-29		F	57
POA0870	25-29		M	71
POA0870	25-29	0	F	794
POA0870	25-29	0	M	625
POA0870	25-29	1	F	160
POA0870	25-29	1	M	139
POA0870	30-34		F	66
POA0870	30-34		M	51
POA0870	30-34	0	F	954
POA0870	30-34	0	M	819
POA0870	30-34	1	F	135
POA0870	30-34	1	M	134
POA0870	35-39		F	51
POA0870	35-39		M	63
POA0870	35-39	0	F	730
POA0870	35-39	0	M	712
POA0870	35-39	1	F	147
POA0870	35-39	1	M	99
POA0870	40-44		F	40
POA0870	40-44		M	53
POA0870	40-44	0	F	544
POA0870	40-44	0	M	563
POA0870	40-44	1	F	134
POA0870	40-44	1	M	100
POA0870	45-49		F	36
POA0870	45-49		M	35
POA0870	45-49	0	F	452
POA0870	45-49	0	M	458
POA0870	45-49	1	F	143
POA0870	45-49	1	M	92
POA0870	50-54		F	55
POA0870	50-54		M	43
POA0870	50-54	0	F	528
POA0870	50-54	0	M	459
POA0870	50-54	1	F	142
POA0870	50-54	1	M	86
POA0870	55-59		F	38
POA0870	55-59		M	42
POA0870	55-59	0	F	507
POA0870	55-59	0	M	457
POA0870	55-59	1	F	107
POA0870	55-59	1	M	75
POA0870	60-64		F	32
POA0870	60-64		M	35
POA0870	60-64	0	F	422
POA0870	60-64	0	M	453
POA0870	60-64	1	F	86
POA0870	60-64	1	M	62
POA0870	65+		F	69
POA0870	65+		M	62
POA0870	65+	0	F	749
POA0870	65+	0	M	732
POA0870	65+	1	F	136
POA0870	65+	1	M	88
POA0872	0-4		F	10
POA0872	0-4		M	20
POA0872	0-4	0	F	36
POA0872	0-4	0	M	31
POA0872	0-4	1	F	517
POA0872	0-4	1	M	489
POA0872	5-9		F	5
POA0872	5-9		M	6
POA0872	5-9	0	F	36
POA0872	5-9	0	M	41
POA0872	5-9	1	F	531
POA0872	5-9	1	M	560
POA0872	10-14		F	3
POA0872	10-14		M	8
POA0872	10-14	0	F	27
POA0872	10-14	0	M	29
POA0872	10-14	1	F	517
POA0872	10-14	1	M	547
POA0872	15-19		F	13
POA0872	15-19		M	7
POA0872	15-19	0	F	29
POA0872	15-19	0	M	31
POA0872	15-19	1	F	507
POA0872	15-19	1	M	582
POA0872	20-24		F	36
POA0872	20-24		M	39
POA0872	20-24	0	F	94
POA0872	20-24	0	M	65
POA0872	20-24	1	F	513
POA0872	20-24	1	M	571
POA0872	25-29		F	49
POA0872	25-29		M	49
POA0872	25-29	0	F	172
POA0872	25-29	0	M	137
POA0872	25-29	1	F	526
POA0872	25-29	1	M	549
POA0872	30-34		F	37
POA0872	30-34		M	56
