POA_CODE_2021	Age	MaritalStatus	Registered	adults
POA2011	75-84	Married	0	53
POA2011	75-84	Married	1	216
POA2011	75-84	Never married		430
POA2011	85+	Married	0	10
POA2011	85+	Married	1	58
POA2011	85+	Never married		180
POA2015	15-19	Married	0	6
POA2015	15-19	Never married		219
POA2015	20-24	Married	0	141
POA2015	20-24	Married	1	6
POA2015	20-24	Never married		492
POA2015	25-34	Married	0	1299
POA2015	25-34	Married	1	554
POA2015	25-34	Never married		1467
POA2015	35-44	Married	0	618
POA2015	35-44	Married	1	946
POA2015	35-44	Never married		728
POA2015	45-54	Married	0	281
POA2015	45-54	Married	1	574
POA2015	45-54	Never married		507
POA2015	55-64	Married	0	122
POA2015	55-64	Married	1	310
POA2015	55-64	Never married		388
POA2015	65-74	Married	0	58
POA2015	65-74	Married	1	168
POA2015	65-74	Never married		236
POA2015	75-84	Married	0	13
POA2015	75-84	Married	1	59
POA2015	75-84	Never married		91
POA2015	85+	Married	1	10
POA2015	85+	Never married		24
POA2016	15-19	Married	0	6
POA2016	15-19	Never married		207
POA2016	20-24	Married	0	91
POA2016	20-24	Married	1	13
POA2016	20-24	Never married		727
POA2016	25-34	Married	0	1011
POA2016	25-34	Married	1	348
POA2016	25-34	Never married		1664
POA2016	35-44	Married	0	527
POA2016	35-44	Married	1	720
POA2016	35-44	Never married		736
POA2016	45-54	Married	0	307
POA2016	45-54	Married	1	438
POA2016	45-54	Never married		662
POA2016	55-64	Married	0	230
POA2016	55-64	Married	1	316
POA2016	55-64	Never married		658
POA2016	65-74	Married	0	60
POA2016	65-74	Married	1	260
POA2016	65-74	Never married		485
POA2016	75-84	Married	0	21
POA2016	75-84	Married	1	186
POA2016	75-84	Never married		250
POA2016	85+	Married	1	46
POA2016	85+	Never married		122
POA2017	15-19	Married	0	31
POA2017	15-19	Never married		476
POA2017	20-24	Married	0	804
POA2017	20-24	Married	1	46
POA2017	20-24	Never married		2279
POA2017	25-34	Married	0	3925
POA2017	25-34	Married	1	1831
POA2017	25-34	Never married		4536
POA2017	35-44	Married	0	1200
POA2017	35-44	Married	1	1854
POA2017	35-44	Never married		1787
POA2017	45-54	Married	0	349
POA2017	45-54	Married	1	637
POA2017	45-54	Never married		1039
POA2017	55-64	Married	0	171
POA2017	55-64	Married	1	475
POA2017	55-64	Never married		919
POA2017	65-74	Married	0	49
POA2017	65-74	Married	1	401
POA2017	65-74	Never married		694
POA2017	75-84	Married	0	7
POA2017	75-84	Married	1	184
POA2017	75-84	Never married		352
POA2017	85+	Married	1	55
POA2017	85+	Never married		142
POA2018	15-19	Married	0	19
POA2018	15-19	Never married		716
POA2018	20-24	Married	0	262
POA2018	20-24	Married	1	30
POA2018	20-24	Never married		1206
POA2018	25-34	Married	0	1459
POA2018	25-34	Married	1	1185
POA2018	25-34	Never married		1930
POA2018	35-44	Married	0	537
POA2018	35-44	Married	1	1615
POA2018	35-44	Never married		901
POA2018	45-54	Married	0	207
POA2018	45-54	Married	1	1146
POA2018	45-54	Never married		751
POA2018	55-64	Married	0	97
POA2018	55-64	Married	1	915
POA2018	55-64	Never married		598
POA2018	65-74	Married	0	38
POA2018	65-74	Married	1	755
POA2018	65-74	Never married		496
POA2018	75-84	Married	0	13
POA2018	75-84	Married	1	481
POA2018	75-84	Never married		414
POA2018	85+	Married	1	118
POA2018	85+	Never married		186
POA2019	15-19	Married	0	5
POA2019	15-19	Never married		643
POA2019	20-24	Married	0	110
POA2019	20-24	Married	1	14
POA2019	20-24	Never married		560
POA2019	25-34	Married	0	675
POA2019	25-34	Married	1	637
POA2019	25-34	Never married		761
POA2019	35-44	Married	0	358
POA2019	35-44	Married	1	1318
POA2019	35-44	Never married		478
POA2019	45-54	Married	0	206
POA2019	45-54	Married	1	1121
POA2019	45-54	Never married		467
POA2019	55-64	Married	0	95
POA2019	55-64	Married	1	740
POA2019	55-64	Never married		456
POA2019	65-74	Married	0	42
POA2019	65-74	Married	1	456
POA2019	65-74	Never married		349
POA2019	75-84	Married	0	8
POA2019	75-84	Married	1	233
POA2019	75-84	Never married		195
POA2019	85+	Married	1	37
POA2019	85+	Never married		81
POA2020	15-19	Married	0	6
POA2020	15-19	Married	1	3
POA2020	15-19	Never married		647
POA2020	20-24	Married	0	463
POA2020	20-24	Married	1	66
POA2020	20-24	Never married		2074
POA2020	25-34	Married	0	1890
POA2020	25-34	Married	1	1810
POA2020	25-34	Never married		3161
POA2020	35-44	Married	0	501
POA2020	35-44	Married	1	1604
POA2020	35-44	Never married		935
POA2020	45-54	Married	0	194
POA2020	45-54	Married	1	976
POA2020	45-54	Never married		535
POA2020	55-64	Married	0	89
POA2020	55-64	Married	1	746
POA2020	55-64	Never married		462
POA2020	65-74	Married	0	35
POA2020	65-74	Married	1	503
POA2020	65-74	Never married		324
POA2020	75-84	Married	0	12
POA2020	75-84	Married	1	258
POA2020	75-84	Never married		231
POA2020	85+	Married	1	64
POA2020	85+	Never married		110
POA2021	15-19	Married	0	8
POA2021	15-19	Never married		466
POA2021	20-24	Married	0	80
POA2021	20-24	Married	1	5
POA2021	20-24	Never married		671
POA2021	25-34	Married	0	870
POA2021	25-34	Married	1	452
POA2021	25-34	Never married		1574
POA2021	35-44	Married	0	430
POA2021	35-44	Married	1	1046
POA2021	35-44	Never married		656
POA2021	45-54	Married	0	304
POA2021	45-54	Married	1	960
POA2021	45-54	Never married		601
POA2021	55-64	Married	0	160
POA2021	55-64	Married	1	703
POA2021	55-64	Never married		536
POA2021	65-74	Married	0	106
POA2021	65-74	Married	1	506
POA2021	65-74	Never married		447
POA2021	75-84	Married	0	40
POA2021	75-84	Married	1	311
POA2021	75-84	Never married		337
POA2021	85+	Married	0	3
POA2021	85+	Married	1	57
POA2021	85+	Never married		121
POA2022	15-19	Never married		425
POA2022	20-24	Married	0	90
POA2022	20-24	Married	1	11
POA2022	20-24	Never married		542
POA2022	25-34	Married	0	1116
POA2022	25-34	Married	1	400
POA2022	25-34	Never married		1304
POA2022	35-44	Married	0	374
POA2022	35-44	Married	1	1057
POA2022	35-44	Never married		583
POA2022	45-54	Married	0	192
POA2022	45-54	Married	1	850
POA2022	45-54	Never married		462
POA2022	55-64	Married	0	117
POA2022	55-64	Married	1	569
POA2022	55-64	Never married		403
POA2022	65-74	Married	0	64
POA2022	65-74	Married	1	473
POA2022	65-74	Never married		383
POA2022	75-84	Married	0	17
POA2022	75-84	Married	1	287
POA2022	75-84	Never married		305
POA2022	85+	Married	0	8
POA2022	85+	Married	1	76
POA2022	85+	Never married		180
POA2023	15-19	Married	0	5
POA2023	15-19	Never married		576
POA2023	20-24	Married	0	37
POA2023	20-24	Married	1	8
POA2023	20-24	Never married		440
POA2023	25-34	Married	0	425
POA2023	25-34	Married	1	282
POA2023	25-34	Never married		713
POA2023	35-44	Married	0	217
POA2023	35-44	Married	1	782
POA2023	35-44	Never married		346
POA2023	45-54	Married	0	145
POA2023	45-54	Married	1	863
POA2023	45-54	Never married		313
POA2023	55-64	Married	0	91
POA2023	55-64	Married	1	767
POA2023	55-64	Never married		320
POA2023	65-74	Married	0	50
POA2023	65-74	Married	1	721
POA2023	65-74	Never married		235
POA2023	75-84	Married	0	23
POA2023	75-84	Married	1	327
POA2023	75-84	Never married		177
POA2023	85+	Married	0	4
POA2023	85+	Married	1	69
POA2023	85+	Never married		99
POA2024	15-19	Never married		548
POA2024	20-24	Married	0	59
POA2024	20-24	Married	1	3
POA2024	20-24	Never married		343
POA2024	25-34	Married	0	690
POA2024	25-34	Married	1	216
POA2024	25-34	Never married		790
POA2024	35-44	Married	0	387
POA2024	35-44	Married	1	886
POA2024	35-44	Never married		359
POA2024	45-54	Married	0	210
POA2024	45-54	Married	1	926
POA2024	45-54	Never married		367
POA2024	55-64	Married	0	146
POA2024	55-64	Married	1	601
POA2024	55-64	Never married		332
POA2024	65-74	Married	0	63
POA2024	65-74	Married	1	392
POA2024	65-74	Never married		248
POA2024	75-84	Married	0	16
POA2024	75-84	Married	1	187
POA2024	75-84	Never married		180
POA2024	85+	Married	1	41
POA2024	85+	Never married		115
POA2025	15-19	Never married		264
POA2025	20-24	Married	0	23
POA2025	20-24	Never married		277
POA2025	25-34	Married	0	377
POA2025	25-34	Married	1	156
POA2025	25-34	Never married		491
POA2025	35-44	Married	0	155
POA2025	35-44	Married	1	506
POA2025	35-44	Never married		223
POA2025	45-54	Married	0	87
POA2025	45-54	Married	1	487
POA2025	45-54	Never married		229
POA2025	55-64	Married	0	79
POA2025	55-64	Married	1	379
POA2025	55-64	Never married		240
POA2025	65-74	Married	0	56
POA2025	65-74	Married	1	370
POA2025	65-74	Never married		266
POA2025	75-84	Married	0	32
POA2025	75-84	Married	1	245
POA2025	75-84	Never married		230
POA2025	85+	Married	0	3
POA2025	85+	Married	1	54
POA2025	85+	Never married		109
POA2026	15-19	Married	0	6
POA2026	15-19	Never married		1031
POA2026	20-24	Married	0	164
POA2026	20-24	Married	1	6
POA2026	20-24	Never married		1135
POA2026	25-34	Married	0	3104
POA2026	25-34	Married	1	978
POA2026	25-34	Never married		4530
POA2026	35-44	Married	0	1380
POA2026	35-44	Married	1	2140
POA2026	35-44	Never married		1819
POA2026	45-54	Married	0	590
POA2026	45-54	Married	1	1880
POA2026	45-54	Never married		1106
POA2026	55-64	Married	0	257
POA2026	55-64	Married	1	1197
POA2026	55-64	Never married		806
POA2026	65-74	Married	0	140
POA2026	65-74	Married	1	855
POA2026	65-74	Never married		628
POA2026	75-84	Married	0	44
POA2026	75-84	Married	1	446
POA2026	75-84	Never married		485
POA2026	85+	Married	1	115
POA2026	85+	Never married		240
POA2027	15-19	Never married		209
POA2027	20-24	Married	0	18
POA2027	20-24	Never married		272
POA2027	25-34	Married	0	386
POA2027	25-34	Married	1	191
POA2027	25-34	Never married		509
POA2027	35-44	Married	0	209
POA2027	35-44	Married	1	411
POA2027	35-44	Never married		306
POA2027	45-54	Married	0	119
POA2027	45-54	Married	1	370
POA2027	45-54	Never married		292
POA2027	55-64	Married	0	94
POA2027	55-64	Married	1	444
POA2027	55-64	Never married		302
POA2027	65-74	Married	0	89
POA2027	65-74	Married	1	524
POA2027	65-74	Never married		303
POA2027	75-84	Married	0	57
POA2027	75-84	Married	1	427
POA2027	75-84	Never married		254
POA2027	85+	Married	0	5
POA2027	85+	Married	1	95
POA2027	85+	Never married		182
POA2028	15-19	Never married		121
POA2028	20-24	Married	0	14
POA2028	20-24	Never married		223
POA2028	25-34	Married	0	293
POA2028	25-34	Married	1	172
POA2028	25-34	Never married		445
POA2028	35-44	Married	0	125
POA2028	35-44	Married	1	317
POA2028	35-44	Never married		174
POA2028	45-54	Married	0	49
POA2028	45-54	Married	1	255
POA2028	45-54	Never married		154
POA2028	55-64	Married	0	34
POA2028	55-64	Married	1	235
POA2028	55-64	Never married		173
POA2028	65-74	Married	0	33
POA2028	65-74	Married	1	277
POA2028	65-74	Never married		181
POA2028	75-84	Married	0	21
POA2028	75-84	Married	1	196
POA2028	75-84	Never married		125
POA2028	85+	Married	1	35
POA2028	85+	Never married		89
POA2029	15-19	Never married		439
POA2029	20-24	Married	0	56
POA2029	20-24	Married	1	3
POA2029	20-24	Never married		415
POA2029	25-34	Married	0	448
POA2029	25-34	Married	1	313
POA2029	25-34	Never married		550
POA2029	35-44	Married	0	241
POA2029	35-44	Married	1	780
POA2029	35-44	Never married		329
POA2029	45-54	Married	0	132
POA2029	45-54	Married	1	766
POA2029	45-54	Never married		343
POA2029	55-64	Married	0	74
POA2029	55-64	Married	1	605
POA2029	55-64	Never married		294
POA2029	65-74	Married	0	46
POA2029	65-74	Married	1	535
POA2029	65-74	Never married		292
POA2029	75-84	Married	0	13
POA2029	75-84	Married	1	331
POA2029	75-84	Never married		271
POA2029	85+	Married	0	5
POA2029	85+	Married	1	91
POA2029	85+	Never married		138
POA2030	15-19	Never married		994
POA2030	20-24	Married	0	15
POA2030	20-24	Never married		706
POA2030	25-34	Married	0	257
POA2030	25-34	Married	1	303
POA2030	25-34	Never married		548
POA2030	35-44	Married	0	232
POA2030	35-44	Married	1	1063
POA2030	35-44	Never married		285
POA2030	45-54	Married	0	158
POA2030	45-54	Married	1	1611
POA2030	45-54	Never married		379
POA2030	55-64	Married	0	93
POA2030	55-64	Married	1	1285
POA2030	55-64	Never married		328
POA2030	65-74	Married	0	56
POA2030	65-74	Married	1	929
POA2030	65-74	Never married		312
POA2030	75-84	Married	0	20
POA2030	75-84	Married	1	456
POA2030	75-84	Never married		242
POA2030	85+	Married	0	5
POA2030	85+	Married	1	123
POA2030	85+	Never married		193
POA2031	15-19	Married	0	10
POA2031	15-19	Never married		1231
POA2031	20-24	Married	0	196
POA2031	20-24	Married	1	16
POA2031	20-24	Never married		1351
POA2031	25-34	Married	0	2615
POA2031	25-34	Married	1	1077
POA2031	25-34	Never married		2884
POA2031	35-44	Married	0	1146
POA2031	35-44	Married	1	2589
POA2031	35-44	Never married		1357
POA2031	45-54	Married	0	532
POA2031	45-54	Married	1	2345
POA2031	45-54	Never married		1225
POA2031	55-64	Married	0	305
POA2031	55-64	Married	1	1553
POA2031	55-64	Never married		1110
POA2031	65-74	Married	0	144
POA2031	65-74	Married	1	1140
POA2031	65-74	Never married		852
POA2031	75-84	Married	0	40
POA2031	75-84	Married	1	647
POA2031	75-84	Never married		588
POA2031	85+	Married	0	3
POA2031	85+	Married	1	155
POA2031	85+	Never married		295
POA2032	15-19	Married	0	10
POA2032	15-19	Never married		666
POA2032	20-24	Married	0	125
POA2032	20-24	Married	1	7
POA2032	20-24	Never married		1316
POA2032	25-34	Married	0	508
POA2032	25-34	Married	1	449
POA2032	25-34	Never married		1520
POA2032	35-44	Married	0	214
POA2032	35-44	Married	1	1016
POA2032	35-44	Never married		522
POA2032	45-54	Married	0	140
POA2032	45-54	Married	1	929
POA2032	45-54	Never married		529
POA2032	55-64	Married	0	87
POA2032	55-64	Married	1	725
POA2032	55-64	Never married		522
POA2032	65-74	Married	0	46
POA2032	65-74	Married	1	557
POA2032	65-74	Never married		461
POA2032	75-84	Married	0	12
POA2032	75-84	Married	1	376
POA2032	75-84	Never married		343
POA2032	85+	Married	1	125
POA2032	85+	Never married		199
POA2033	15-19	Married	0	4
POA2033	15-19	Never married		396
POA2033	20-24	Married	0	125
POA2033	20-24	Married	1	14
POA2033	20-24	Never married		789
POA2033	25-34	Married	0	671
POA2033	25-34	Married	1	433
POA2033	25-34	Never married		1002
POA2033	35-44	Married	0	244
POA2033	35-44	Married	1	809
POA2033	35-44	Never married		478
POA2033	45-54	Married	0	120
POA2033	45-54	Married	1	644
POA2033	45-54	Never married		362
POA2033	55-64	Married	0	70
POA2033	55-64	Married	1	509
POA2033	55-64	Never married		359
POA2033	65-74	Married	0	44
POA2033	65-74	Married	1	354
POA2033	65-74	Never married		245
POA2033	75-84	Married	0	18
POA2033	75-84	Married	1	264
POA2033	75-84	Never married		177
POA2033	85+	Married	0	3
POA2033	85+	Married	1	83
POA2033	85+	Never married		105
POA2034	15-19	Never married		816
POA2034	20-24	Married	0	76
POA2034	20-24	Married	1	6
POA2034	20-24	Never married		834
POA2034	25-34	Married	0	1583
POA2034	25-34	Married	1	541
POA2034	25-34	Never married		2052
POA2034	35-44	Married	0	734
POA2034	35-44	Married	1	1440
POA2034	35-44	Never married		871
POA2034	45-54	Married	0	350
POA2034	45-54	Married	1	1357
POA2034	45-54	Never married		721
POA2034	55-64	Married	0	216
POA2034	55-64	Married	1	1047
POA2034	55-64	Never married		647
POA2034	65-74	Married	0	93
POA2034	65-74	Married	1	661
POA2034	65-74	Never married		581
POA2034	75-84	Married	0	21
POA2034	75-84	Married	1	359
POA2034	75-84	Never married		380
POA2034	85+	Married	1	87
POA2034	85+	Never married		176
POA2035	15-19	Married	0	7
POA2035	15-19	Never married		1678
POA2035	20-24	Married	0	175
POA2035	20-24	Married	1	37
POA2035	20-24	Never married		1635
POA2035	25-34	Married	0	1504
POA2035	25-34	Married	1	927
POA2035	25-34	Never married		2336
POA2035	35-44	Married	0	883
POA2035	35-44	Married	1	2750
POA2035	35-44	Never married		1240
POA2035	45-54	Married	0	425
POA2035	45-54	Married	1	2717
POA2035	45-54	Never married		1242
POA2035	55-64	Married	0	241
POA2035	55-64	Married	1	2201
POA2035	55-64	Never married		1274
POA2035	65-74	Married	0	89
POA2035	65-74	Married	1	1684
POA2035	65-74	Never married		1082
POA2035	75-84	Married	0	29
POA2035	75-84	Married	1	1063
POA2035	75-84	Never married		930
POA2035	85+	Married	0	10
POA2035	85+	Married	1	271
POA2035	85+	Never married		568
POA2036	15-19	Married	0	4
POA2036	15-19	Never married		1629
POA2036	20-24	Married	0	196
POA2036	20-24	Married	1	30
POA2036	20-24	Never married		1691
POA2036	25-34	Married	0	1203
POA2036	25-34	Married	1	1139
POA2036	25-34	Never married		1961
POA2036	35-44	Married	0	742
POA2036	35-44	Married	1	2587
POA2036	35-44	Never married		1017
POA2036	45-54	Married	0	456
POA2036	45-54	Married	1	2493
POA2036	45-54	Never married		1196
POA2036	55-64	Married	0	258
POA2036	55-64	Married	1	2188
POA2036	55-64	Never married		1130
POA2036	65-74	Married	0	117
POA2036	65-74	Married	1	1632
POA2036	65-74	Never married		1054
POA2036	75-84	Married	0	44
POA2036	75-84	Married	1	844
POA2036	75-84	Never married		736
POA2036	85+	Married	0	4
POA2036	85+	Married	1	179
POA2036	85+	Never married		332
POA2037	15-19	Married	0	6
POA2037	15-19	Never married		463
POA2037	20-24	Married	0	160
POA2037	20-24	Married	1	12
POA2037	20-24	Never married		1107
POA2037	25-34	Married	0	1075
POA2037	25-34	Married	1	503
POA2037	25-34	Never married		1710
POA2037	35-44	Married	0	599
POA2037	35-44	Married	1	971
POA2037	35-44	Never married		890
POA2037	45-54	Married	0	287
POA2037	45-54	Married	1	779
POA2037	45-54	Never married		702
POA2037	55-64	Married	0	180
POA2037	55-64	Married	1	693
POA2037	55-64	Never married		759
POA2037	65-74	Married	0	111
POA2037	65-74	Married	1	566
POA2037	65-74	Never married		640
POA2037	75-84	Married	0	37
POA2037	75-84	Married	1	220
POA2037	75-84	Never married		360
POA2037	85+	Married	1	43
POA2037	85+	Never married		106
POA2038	15-19	Never married		369
POA2038	20-24	Married	0	46
POA2038	20-24	Never married		419
POA2038	25-34	Married	0	496
POA2038	25-34	Married	1	315
POA2038	25-34	Never married		635
POA2038	35-44	Married	0	299
POA2038	35-44	Married	1	804
POA2038	35-44	Never married		323
POA2038	45-54	Married	0	215
POA2038	45-54	Married	1	768
POA2038	45-54	Never married		344
POA2038	55-64	Married	0	146
POA2038	55-64	Married	1	435
POA2038	55-64	Never married		360
POA2038	65-74	Married	0	84
POA2038	65-74	Married	1	330
POA2038	65-74	Never married		278
POA2038	75-84	Married	0	16
POA2038	75-84	Married	1	134
POA2038	75-84	Never married		127
POA2038	85+	Married	1	26
POA2038	85+	Never married		47
POA2039	15-19	Never married		306
POA2039	20-24	Married	0	35
POA2039	20-24	Married	1	3
POA2039	20-24	Never married		270
POA2039	25-34	Married	0	500
POA2039	25-34	Married	1	258
POA2039	25-34	Never married		451
POA2039	35-44	Married	0	324
POA2039	35-44	Married	1	869
POA2039	35-44	Never married		323
POA2039	45-54	Married	0	203
POA2039	45-54	Married	1	707
POA2039	45-54	Never married		356
POA2039	55-64	Married	0	148
POA2039	55-64	Married	1	478
POA2039	55-64	Never married		269
POA2039	65-74	Married	0	71
POA2039	65-74	Married	1	369
POA2039	65-74	Never married		306
POA2039	75-84	Married	0	17
POA2039	75-84	Married	1	144
POA2039	75-84	Never married		155
POA2039	85+	Married	1	18
POA2039	85+	Never married		37
POA2040	15-19	Never married		973
POA2040	20-24	Married	0	122
POA2040	20-24	Married	1	6
POA2040	20-24	Never married		852
POA2040	25-34	Married	0	1008
POA2040	25-34	Married	1	774
POA2040	25-34	Never married		1207
POA2040	35-44	Married	0	735
POA2040	35-44	Married	1	2294
POA2040	35-44	Never married		744
POA2040	45-54	Married	0	553
POA2040	45-54	Married	1	1921
POA2040	45-54	Never married		905
POA2040	55-64	Married	0	354
POA2040	55-64	Married	1	1035
POA2040	55-64	Never married		845
POA2040	65-74	Married	0	148
