POA_CODE_2021	DwellingStructure	DwellingSubtype	NumberBedrooms.min	occupied_private_dwellings
POA5081	Separate house		6	57
POA5082			2	3
POA5082			3	6
POA5082			4	5
POA5082		1 storey		16
POA5082		1 storey	1	108
POA5082		1 storey	2	292
POA5082		1 storey	3	231
POA5082		1 storey	4	19
POA5082		1 storey	5	3
POA5082		2 storeys or more		3
POA5082		2 storeys or more	1	10
POA5082		2 storeys or more	2	152
POA5082		2 storeys or more	3	239
POA5082		2 storeys or more	4	30
POA5082	(Other)		2	3
POA5082	(Other)		3	8
POA5082	(Other)		5	4
POA5082	Flat/apartment	1 or 2 storey block	1	117
POA5082	Flat/apartment	1 or 2 storey block	2	483
POA5082	Flat/apartment	1 or 2 storey block	3	44
POA5082	Flat/apartment	1 or 2 storey block	4	5
POA5082	Flat/apartment	3 storey block	1	4
POA5082	Flat/apartment	3 storey block	2	44
POA5082	Flat/apartment	3 storey block	3	20
POA5082	Flat/apartment	4-8 storey block	1	14
POA5082	Flat/apartment	4-8 storey block	2	169
POA5082	Flat/apartment	4-8 storey block	3	19
POA5082	Flat/apartment	4-8 storey block	4	5
POA5082	Flat/apartment	Attached to a house	1	4
POA5082	Flat/apartment	Attached to a house	2	6
POA5082	Separate house			20
POA5082	Separate house		0	7
POA5082	Separate house		1	43
POA5082	Separate house		2	643
POA5082	Separate house		3	2212
POA5082	Separate house		4	1092
POA5082	Separate house		5	173
POA5082	Separate house		6	36
POA5083			3	4
POA5083		1 storey		9
POA5083		1 storey	1	64
POA5083		1 storey	2	410
POA5083		1 storey	3	158
POA5083		1 storey	4	12
POA5083		2 storeys or more	2	30
POA5083		2 storeys or more	3	15
POA5083		2 storeys or more	4	5
POA5083	Flat/apartment	1 or 2 storey block	1	25
POA5083	Flat/apartment	1 or 2 storey block	2	270
POA5083	Flat/apartment	1 or 2 storey block	3	19
POA5083	Separate house			18
POA5083	Separate house		0	3
POA5083	Separate house		1	22
POA5083	Separate house		2	328
POA5083	Separate house		3	1205
POA5083	Separate house		4	496
POA5083	Separate house		5	86
POA5083	Separate house		6	8
POA5084				3
POA5084			3	14
POA5084			4	4
POA5084		1 storey		20
POA5084		1 storey	1	38
POA5084		1 storey	2	359
POA5084		1 storey	3	501
POA5084		1 storey	4	67
POA5084		1 storey	5	7
POA5084		1 storey	6	6
POA5084		2 storeys or more		5
POA5084		2 storeys or more	1	8
POA5084		2 storeys or more	2	31
POA5084		2 storeys or more	3	55
POA5084		2 storeys or more	4	13
POA5084	(Other)		1	3
POA5084	(Other)		2	4
POA5084	(Other)		3	3
POA5084	Flat/apartment	1 or 2 storey block		9
POA5084	Flat/apartment	1 or 2 storey block	1	49
POA5084	Flat/apartment	1 or 2 storey block	2	229
POA5084	Flat/apartment	1 or 2 storey block	3	22
POA5084	Flat/apartment	3 storey block	2	8
POA5084	Separate house			38
POA5084	Separate house		1	17
POA5084	Separate house		2	323
POA5084	Separate house		3	1434
POA5084	Separate house		4	401
POA5084	Separate house		5	91
POA5084	Separate house		6	16
POA5085				4
POA5085			1	5
POA5085			3	11
POA5085			4	9
POA5085		1 storey		31
POA5085		1 storey	0	8
POA5085		1 storey	1	76
POA5085		1 storey	2	463
POA5085		1 storey	3	398
POA5085		1 storey	4	56
POA5085		1 storey	5	10
POA5085		2 storeys or more		14
POA5085		2 storeys or more	1	13
POA5085		2 storeys or more	2	221
POA5085		2 storeys or more	3	718
POA5085		2 storeys or more	4	96
POA5085		2 storeys or more	5	5
POA5085	Flat/apartment	1 or 2 storey block	1	43
POA5085	Flat/apartment	1 or 2 storey block	2	103
POA5085	Flat/apartment	1 or 2 storey block	3	14
POA5085	Flat/apartment	3 storey block	1	19
POA5085	Flat/apartment	3 storey block	2	45
POA5085	Flat/apartment	3 storey block	3	13
POA5085	Flat/apartment	4-8 storey block		3
POA5085	Flat/apartment	4-8 storey block	0	3
POA5085	Flat/apartment	4-8 storey block	1	20
POA5085	Flat/apartment	4-8 storey block	2	122
POA5085	Flat/apartment	4-8 storey block	3	10
POA5085	Flat/apartment	Attached to a house	3	5
POA5085	Separate house			63
POA5085	Separate house		0	7
POA5085	Separate house		1	66
POA5085	Separate house		2	749
POA5085	Separate house		3	4085
POA5085	Separate house		4	1264
POA5085	Separate house		5	184
POA5085	Separate house		6	27
POA5086			3	3
POA5086		1 storey		19
POA5086		1 storey	0	10
POA5086		1 storey	1	43
POA5086		1 storey	2	337
POA5086		1 storey	3	333
POA5086		1 storey	4	33
POA5086		1 storey	5	7
POA5086		2 storeys or more	2	31
POA5086		2 storeys or more	3	142
POA5086		2 storeys or more	4	19
POA5086	Flat/apartment	1 or 2 storey block		18
POA5086	Flat/apartment	1 or 2 storey block	0	5
POA5086	Flat/apartment	1 or 2 storey block	1	98
POA5086	Flat/apartment	1 or 2 storey block	2	268
POA5086	Flat/apartment	1 or 2 storey block	3	38
POA5086	Flat/apartment	Attached to a house	2	4
POA5086	Separate house			37
POA5086	Separate house		0	6
POA5086	Separate house		1	19
POA5086	Separate house		2	415
POA5086	Separate house		3	3472
POA5086	Separate house		4	1059
POA5086	Separate house		5	158
POA5086	Separate house		6	21
POA5087			0	5
POA5087			1	12
POA5087			2	5
POA5087			3	9
POA5087			4	3
POA5087		1 storey		3
POA5087		1 storey	1	15
POA5087		1 storey	2	313
POA5087		1 storey	3	320
POA5087		1 storey	4	44
POA5087		1 storey	5	9
POA5087		2 storeys or more		3
POA5087		2 storeys or more	1	6
POA5087		2 storeys or more	2	32
POA5087		2 storeys or more	3	75
POA5087		2 storeys or more	4	8
POA5087	(Other)			6
POA5087	(Other)		0	9
POA5087	(Other)		1	23
POA5087	Flat/apartment	1 or 2 storey block		6
POA5087	Flat/apartment	1 or 2 storey block	1	48
POA5087	Flat/apartment	1 or 2 storey block	2	403
POA5087	Flat/apartment	1 or 2 storey block	3	28
POA5087	Flat/apartment	1 or 2 storey block	4	4
POA5087	Separate house			51
POA5087	Separate house		0	3
POA5087	Separate house		1	23
POA5087	Separate house		2	352
POA5087	Separate house		3	2415
POA5087	Separate house		4	687
POA5087	Separate house		5	96
POA5087	Separate house		6	23
POA5088		1 storey		3
POA5088		1 storey	2	129
POA5088		1 storey	3	58
POA5088		1 storey	4	3
POA5088		2 storeys or more	3	4
POA5088		2 storeys or more	4	6
POA5088	Flat/apartment	1 or 2 storey block	1	13
POA5088	Flat/apartment	1 or 2 storey block	2	63
POA5088	Flat/apartment	1 or 2 storey block	3	6
POA5088	Separate house			7
POA5088	Separate house		1	4
POA5088	Separate house		2	108
POA5088	Separate house		3	865
POA5088	Separate house		4	166
POA5088	Separate house		5	34
POA5088	Separate house		6	8
POA5089			3	3
POA5089		1 storey	2	10
POA5089		1 storey	3	32
POA5089		2 storeys or more	3	22
POA5089		2 storeys or more	4	4
POA5089	Separate house			17
POA5089	Separate house		1	13
POA5089	Separate house		2	91
POA5089	Separate house		3	1264
POA5089	Separate house		4	834
POA5089	Separate house		5	175
POA5089	Separate house		6	29
POA5090			1	4
POA5090			4	3
POA5090			6	3
POA5090		1 storey		17
POA5090		1 storey	1	40
POA5090		1 storey	2	561
POA5090		1 storey	3	121
POA5090		1 storey	4	4
POA5090		2 storeys or more	3	29
POA5090	Flat/apartment	1 or 2 storey block	1	5
POA5090	Flat/apartment	1 or 2 storey block	2	49
POA5090	Flat/apartment	1 or 2 storey block	3	23
POA5090	Separate house			23
POA5090	Separate house		1	12
POA5090	Separate house		2	233
POA5090	Separate house		3	1453
POA5090	Separate house		4	592
POA5090	Separate house		5	88
POA5090	Separate house		6	15
POA5091			2	3
POA5091			3	5
POA5091		1 storey		4
POA5091		1 storey	2	10
POA5091		1 storey	3	22
POA5091		2 storeys or more	3	5
POA5091		2 storeys or more	4	5
POA5091	Flat/apartment	1 or 2 storey block		4
POA5091	Flat/apartment	1 or 2 storey block	1	15
POA5091	Flat/apartment	1 or 2 storey block	2	46
POA5091	Flat/apartment	1 or 2 storey block	3	22
POA5091	Separate house			16
POA5091	Separate house		0	3
POA5091	Separate house		1	9
POA5091	Separate house		2	124
POA5091	Separate house		3	1757
POA5091	Separate house		4	792
POA5091	Separate house		5	125
POA5091	Separate house		6	30
POA5092			1	4
POA5092		1 storey		8
POA5092		1 storey	1	100
POA5092		1 storey	2	308
POA5092		1 storey	3	129
POA5092		1 storey	4	4
POA5092		2 storeys or more	2	50
POA5092		2 storeys or more	3	60
POA5092		2 storeys or more	4	9
POA5092	(Other)		3	5
POA5092	(Other)		4	5
POA5092	Flat/apartment	1 or 2 storey block		4
POA5092	Flat/apartment	1 or 2 storey block	1	5
POA5092	Flat/apartment	1 or 2 storey block	2	99
POA5092	Flat/apartment	1 or 2 storey block	3	54
POA5092	Separate house			48
POA5092	Separate house		1	16
POA5092	Separate house		2	214
POA5092	Separate house		3	4128
POA5092	Separate house		4	1519
POA5092	Separate house		5	174
POA5092	Separate house		6	37
POA5093			3	4
POA5093		1 storey		3
POA5093		1 storey	2	112
POA5093		1 storey	3	67
POA5093		1 storey	4	9
POA5093		2 storeys or more	3	8
POA5093	Flat/apartment	1 or 2 storey block	1	6
POA5093	Flat/apartment	1 or 2 storey block	2	101
POA5093	Flat/apartment	1 or 2 storey block	3	25
POA5093	Flat/apartment	Attached to a house	1	3
POA5093	Separate house			38
POA5093	Separate house		1	12
POA5093	Separate house		2	116
POA5093	Separate house		3	2343
POA5093	Separate house		4	637
POA5093	Separate house		5	98
POA5093	Separate house		6	9
POA5094		1 storey	1	8
POA5094		1 storey	2	21
POA5094		1 storey	3	4
POA5094		2 storeys or more	3	5
POA5094	Separate house			3
POA5094	Separate house		1	4
POA5094	Separate house		2	24
POA5094	Separate house		3	229
POA5094	Separate house		4	28
POA5094	Separate house		5	5
POA5095			0	6
POA5095			1	8
POA5095			2	13
POA5095			3	8
POA5095		1 storey		8
POA5095		1 storey	0	5
POA5095		1 storey	1	33
POA5095		1 storey	2	286
POA5095		1 storey	3	105
POA5095		1 storey	4	13
POA5095		2 storeys or more		4
POA5095		2 storeys or more	1	3
POA5095		2 storeys or more	2	204
POA5095		2 storeys or more	3	560
POA5095		2 storeys or more	4	35
POA5095	(Other)		3	6
POA5095	(Other)		4	3
POA5095	Flat/apartment	1 or 2 storey block	1	10
POA5095	Flat/apartment	1 or 2 storey block	2	85
POA5095	Flat/apartment	1 or 2 storey block	3	13
POA5095	Flat/apartment	3 storey block		4
POA5095	Flat/apartment	3 storey block	1	10
POA5095	Flat/apartment	3 storey block	2	268
POA5095	Flat/apartment	3 storey block	3	76
POA5095	Flat/apartment	4-8 storey block		6
POA5095	Flat/apartment	4-8 storey block	1	16
POA5095	Flat/apartment	4-8 storey block	2	274
POA5095	Flat/apartment	4-8 storey block	3	34
POA5095	Flat/apartment	Attached to a house	4	4
POA5095	Separate house			52
POA5095	Separate house		0	6
POA5095	Separate house		1	41
POA5095	Separate house		2	366
POA5095	Separate house		3	3461
POA5095	Separate house		4	1585
POA5095	Separate house		5	275
POA5095	Separate house		6	43
POA5096		1 storey		12
POA5096		1 storey	1	61
POA5096		1 storey	2	225
POA5096		1 storey	3	109
POA5096		1 storey	4	8
POA5096		2 storeys or more	2	6
POA5096		2 storeys or more	3	32
POA5096	Flat/apartment	1 or 2 storey block	2	32
POA5096	Flat/apartment	1 or 2 storey block	3	10
POA5096	Flat/apartment	Attached to a house	5	3
POA5096	Separate house			52
POA5096	Separate house		0	3
POA5096	Separate house		1	22
POA5096	Separate house		2	145
POA5096	Separate house		3	2974
POA5096	Separate house		4	1166
POA5096	Separate house		5	211
POA5096	Separate house		6	38
POA5097		1 storey	1	6
POA5097		1 storey	2	116
POA5097		1 storey	3	85
POA5097		1 storey	4	15
POA5097		2 storeys or more	2	3
POA5097		2 storeys or more	3	3
POA5097		2 storeys or more	4	3
POA5097	Flat/apartment	1 or 2 storey block		16
POA5097	Flat/apartment	1 or 2 storey block	1	41
POA5097	Flat/apartment	1 or 2 storey block	2	353
POA5097	Flat/apartment	1 or 2 storey block	3	120
POA5097	Separate house			34
POA5097	Separate house		1	16
POA5097	Separate house		2	143
POA5097	Separate house		3	3175
POA5097	Separate house		4	1125
POA5097	Separate house		5	168
POA5097	Separate house		6	22
POA5098			3	5
POA5098		1 storey		4
POA5098		1 storey	1	16
POA5098		1 storey	2	164
POA5098		1 storey	3	89
POA5098		1 storey	4	3
POA5098		2 storeys or more	2	11
POA5098		2 storeys or more	3	79
POA5098		2 storeys or more	4	3
POA5098	Flat/apartment	1 or 2 storey block		7
POA5098	Flat/apartment	1 or 2 storey block	0	3
POA5098	Flat/apartment	1 or 2 storey block	1	71
POA5098	Flat/apartment	1 or 2 storey block	2	36
POA5098	Flat/apartment	1 or 2 storey block	3	21
POA5098	Separate house			51
POA5098	Separate house		0	4
POA5098	Separate house		1	26
POA5098	Separate house		2	154
POA5098	Separate house		3	3073
POA5098	Separate house		4	876
POA5098	Separate house		5	132
POA5098	Separate house		6	15
POA5106	Flat/apartment	1 or 2 storey block	1	10
POA5106	Flat/apartment	1 or 2 storey block	2	8
POA5107				4
POA5107			1	4
POA5107			2	3
POA5107			3	5
POA5107		1 storey		14
POA5107		1 storey	1	22
POA5107		1 storey	2	287
POA5107		1 storey	3	136
POA5107		1 storey	4	21
POA5107		2 storeys or more	2	7
POA5107		2 storeys or more	3	17
POA5107		2 storeys or more	4	3
POA5107	Flat/apartment	1 or 2 storey block		8
POA5107	Flat/apartment	1 or 2 storey block	1	58
POA5107	Flat/apartment	1 or 2 storey block	2	36
POA5107	Flat/apartment	1 or 2 storey block	3	27
POA5107	Separate house			64
POA5107	Separate house		1	16
POA5107	Separate house		2	182
POA5107	Separate house		3	3612
POA5107	Separate house		4	1443
POA5107	Separate house		5	177
POA5107	Separate house		6	33
POA5108			1	3
POA5108			2	7
POA5108			3	8
POA5108			4	6
POA5108		1 storey		46
POA5108		1 storey	0	12
POA5108		1 storey	1	148
POA5108		1 storey	2	863
POA5108		1 storey	3	1098
POA5108		1 storey	4	53
POA5108		1 storey	5	3
POA5108		1 storey	6	3
POA5108		2 storeys or more		4
POA5108		2 storeys or more	2	80
POA5108		2 storeys or more	3	111
POA5108	(Other)		3	3
POA5108	Flat/apartment	1 or 2 storey block		21
POA5108	Flat/apartment	1 or 2 storey block	1	154
POA5108	Flat/apartment	1 or 2 storey block	2	459
POA5108	Flat/apartment	1 or 2 storey block	3	61
POA5108	Flat/apartment	3 storey block	1	9
POA5108	Flat/apartment	3 storey block	2	5
POA5108	Flat/apartment	3 storey block	3	3
POA5108	Flat/apartment	Attached to a house	3	3
POA5108	Separate house			153
POA5108	Separate house		0	11
POA5108	Separate house		1	44
POA5108	Separate house		2	591
POA5108	Separate house		3	8275
POA5108	Separate house		4	2698
POA5108	Separate house		5	366
POA5108	Separate house		6	71
POA5109			3	3
POA5109		1 storey		17
POA5109		1 storey	1	49
POA5109		1 storey	2	477
POA5109		1 storey	3	211
POA5109		2 storeys or more	2	28
POA5109		2 storeys or more	3	21
POA5109	Flat/apartment	1 or 2 storey block		4
POA5109	Flat/apartment	1 or 2 storey block	0	4
POA5109	Flat/apartment	1 or 2 storey block	1	26
POA5109	Flat/apartment	1 or 2 storey block	2	96
POA5109	Flat/apartment	1 or 2 storey block	3	4
POA5109	Flat/apartment	Attached to a house	1	5
POA5109	Flat/apartment	Attached to a house	3	3
POA5109	Separate house			78
POA5109	Separate house		0	5
POA5109	Separate house		1	17
POA5109	Separate house		2	228
POA5109	Separate house		3	4624
POA5109	Separate house		4	1620
POA5109	Separate house		5	240
POA5109	Separate house		6	40
POA5110			3	9
POA5110			4	5
POA5110		1 storey	2	26
POA5110		1 storey	3	44
POA5110		2 storeys or more	2	7
POA5110		2 storeys or more	3	13
POA5110	(Other)			4
POA5110	(Other)		0	22
POA5110	(Other)		1	77
POA5110	(Other)		2	27
POA5110	(Other)		3	9
POA5110	Separate house			31
POA5110	Separate house		0	10
POA5110	Separate house		1	21
POA5110	Separate house		2	178
POA5110	Separate house		3	1674
POA5110	Separate house		4	778
POA5110	Separate house		5	118
POA5110	Separate house		6	20
POA5111			1	6
POA5112				8
POA5112			1	3
POA5112			3	4
POA5112		1 storey		66
POA5112		1 storey	0	6
POA5112		1 storey	1	215
POA5112		1 storey	2	611
POA5112		1 storey	3	1250
POA5112		1 storey	4	100
POA5112		1 storey	5	14
POA5112		1 storey	6	7
POA5112		2 storeys or more	1	13
POA5112		2 storeys or more	2	70
POA5112		2 storeys or more	3	50
POA5112	Flat/apartment	1 or 2 storey block		8
POA5112	Flat/apartment	1 or 2 storey block	0	3
POA5112	Flat/apartment	1 or 2 storey block	1	66
POA5112	Flat/apartment	1 or 2 storey block	2	58
POA5112	Flat/apartment	1 or 2 storey block	3	4
POA5112	Flat/apartment	3 storey block	1	7
POA5112	Flat/apartment	3 storey block	2	37
POA5112	Separate house			73
POA5112	Separate house		0	10
POA5112	Separate house		1	21
POA5112	Separate house		2	282
POA5112	Separate house		3	3392
POA5112	Separate house		4	1067
POA5112	Separate house		5	184
POA5112	Separate house		6	40
POA5113			3	7
POA5113			4	5
POA5113		1 storey		64
POA5113		1 storey	0	25
POA5113		1 storey	1	106
POA5113		1 storey	2	410
POA5113		1 storey	3	1226
POA5113		1 storey	4	92
POA5113		1 storey	5	15
POA5113		1 storey	6	4
POA5113		2 storeys or more	2	16
POA5113		2 storeys or more	3	53
POA5113	Flat/apartment	1 or 2 storey block		5
POA5113	Flat/apartment	1 or 2 storey block	0	4
POA5113	Flat/apartment	1 or 2 storey block	1	63
POA5113	Flat/apartment	1 or 2 storey block	2	40
POA5113	Flat/apartment	1 or 2 storey block	3	11
POA5113	Separate house			121
POA5113	Separate house		0	8
POA5113	Separate house		1	23
POA5113	Separate house		2	287
POA5113	Separate house		3	3912
POA5113	Separate house		4	624
POA5113	Separate house		5	91
POA5113	Separate house		6	17
POA5114			4	4
POA5114		1 storey		8
POA5114		1 storey	1	8
POA5114		1 storey	2	76
POA5114		1 storey	3	182
POA5114		1 storey	4	6
POA5114		2 storeys or more		4
POA5114		2 storeys or more	1	16
POA5114		2 storeys or more	2	91
POA5114		2 storeys or more	3	108
POA5114		2 storeys or more	4	19
POA5114	Flat/apartment	1 or 2 storey block		7
POA5114	Flat/apartment	1 or 2 storey block	1	30
POA5114	Flat/apartment	1 or 2 storey block	2	28
POA5114	Flat/apartment	1 or 2 storey block	3	3
POA5114	Separate house			170
POA5114	Separate house		0	11
POA5114	Separate house		1	39
POA5114	Separate house		2	398
POA5114	Separate house		3	6907
POA5114	Separate house		4	3850
POA5114	Separate house		5	605
POA5114	Separate house		6	103
POA5115			3	7
POA5115			4	3
POA5115		1 storey		5
POA5115		1 storey	2	56
POA5115		1 storey	3	65
POA5115		1 storey	4	9
POA5115		2 storeys or more		4
POA5115		2 storeys or more	1	10
POA5115		2 storeys or more	2	45
POA5115		2 storeys or more	3	93
POA5115		2 storeys or more	4	4
POA5115	Flat/apartment	1 or 2 storey block	3	6
POA5115	Separate house			56
POA5115	Separate house		0	3
POA5115	Separate house		1	15
POA5115	Separate house		2	231
POA5115	Separate house		3	2586
POA5115	Separate house		4	1271
POA5115	Separate house		5	112
POA5115	Separate house		6	23
POA5116			0	4
POA5116			1	11
POA5116			3	3
POA5116		1 storey		17
POA5116		1 storey	1	62
POA5116		1 storey	2	374
POA5116		1 storey	3	251
POA5116		1 storey	4	5
POA5116		2 storeys or more	3	21
POA5116	(Other)			4
POA5116	(Other)		0	6
POA5116	(Other)		1	18
POA5116	(Other)		2	5
POA5116	Flat/apartment	1 or 2 storey block	0	4
POA5116	Flat/apartment	1 or 2 storey block	1	33
POA5116	Separate house			30
POA5116	Separate house		0	4
POA5116	Separate house		1	12
POA5116	Separate house		2	135
POA5116	Separate house		3	1950
POA5116	Separate house		4	1120
POA5116	Separate house		5	142
POA5116	Separate house		6	19
POA5117			4	4
POA5117		1 storey	2	11
POA5117		1 storey	3	5
POA5117	Separate house			15
POA5117	Separate house		1	4
POA5117	Separate house		2	69
POA5117	Separate house		3	303
POA5117	Separate house		4	716
POA5117	Separate house		5	117
POA5117	Separate house		6	22
POA5118			0	3
POA5118			1	9
POA5118			3	10
POA5118			4	7
POA5118		1 storey		28
POA5118		1 storey	0	17
POA5118		1 storey	1	97
POA5118		1 storey	2	437
POA5118		1 storey	3	298
POA5118		1 storey	4	20
POA5118		1 storey	5	3
POA5118		2 storeys or more	2	22
POA5118		2 storeys or more	3	29
POA5118	(Other)		0	9
POA5118	(Other)		1	3
POA5118	(Other)		2	5
