POA_CODE_2021	PrivateDwelling	Sex	persons
POA3294	1	F	439
POA3294	1	M	449
POA3300	0	F	382
POA3300	0	M	375
POA3300	1	F	5008
POA3300	1	M	4631
POA3301	0	F	36
POA3301	0	M	37
POA3301	1	F	585
POA3301	1	M	600
POA3302	0	F	14
POA3302	0	M	20
POA3302	1	F	164
POA3302	1	M	165
POA3303	0	F	8
POA3303	0	M	12
POA3303	1	F	115
POA3303	1	M	142
POA3304	0	F	144
POA3304	0	M	150
POA3304	1	F	1185
POA3304	1	M	1260
POA3305	0	F	488
POA3305	0	M	567
POA3305	1	F	6137
POA3305	1	M	5979
POA3309	0	F	4
POA3309	0	M	3
POA3309	1	F	54
POA3309	1	M	60
POA3310	0	F	7
POA3310	0	M	10
POA3310	1	F	118
POA3310	1	M	127
POA3311	0	F	100
POA3311	0	M	89
POA3311	1	F	791
POA3311	1	M	726
POA3312	0	F	36
POA3312	0	M	44
POA3312	1	F	445
POA3312	1	M	482
POA3314	0	F	15
POA3314	0	M	25
POA3314	1	F	258
POA3314	1	M	267
POA3315	0	F	94
POA3315	0	M	81
POA3315	1	F	756
POA3315	1	M	743
POA3317	0	F	4
POA3317	0	M	6
POA3317	1	F	79
POA3317	1	M	96
POA3318	0	F	66
POA3318	0	M	68
POA3318	1	F	564
POA3318	1	M	532
POA3319	0	F	32
POA3319	0	M	35
POA3319	1	F	161
POA3319	1	M	177
POA3321	0	F	38
POA3321	0	M	34
POA3321	1	F	839
POA3321	1	M	858
POA3322	0	F	4
POA3322	0	M	3
POA3322	1	F	86
POA3322	1	M	84
POA3323	0	F	3
POA3323	0	M	3
POA3323	1	F	43
POA3323	1	M	41
POA3324	0	F	16
POA3324	0	M	26
POA3324	1	F	264
POA3324	1	M	278
POA3325	0	F	16
POA3325	0	M	20
POA3325	1	F	199
POA3325	1	M	208
POA3328	0	F	31
POA3328	0	M	39
POA3328	1	F	1084
POA3328	1	M	1108
POA3329	0	F	3
POA3329	0	M	5
POA3329	1	F	150
POA3329	1	M	145
POA3330	0	F	6
POA3330	0	M	14
POA3330	1	F	88
POA3330	1	M	102
POA3331	0	F	184
POA3331	0	M	131
POA3331	1	F	3363
POA3331	1	M	3427
POA3332	0	F	28
POA3332	0	M	33
POA3332	1	F	540
POA3332	1	M	538
POA3333	0	F	28
POA3333	0	M	32
POA3333	1	F	385
POA3333	1	M	416
POA3334	0	F	31
POA3334	0	M	37
POA3334	1	F	252
POA3334	1	M	233
POA3335	0	F	179
POA3335	0	M	185
POA3335	1	F	2880
POA3335	1	M	2978
POA3336	0	F	282
POA3336	0	M	253
POA3336	1	F	8706
POA3336	1	M	8501
POA3337	0	F	1244
POA3337	0	M	1215
POA3337	1	F	19369
POA3337	1	M	18643
POA3338	0	F	1204
POA3338	0	M	1122
POA3338	1	F	17530
POA3338	1	M	17190
POA3340	0	F	652
POA3340	0	M	575
POA3340	1	F	12321
POA3340	1	M	11848
POA3341	0	F	31
POA3341	0	M	40
POA3341	1	F	754
POA3341	1	M	769
POA3342	0	F	100
POA3342	0	M	90
POA3342	1	F	1879
POA3342	1	M	1815
POA3345	0	F	31
POA3345	0	M	30
POA3345	1	F	662
POA3345	1	M	631
POA3350	0	F	2495
POA3350	0	M	2290
POA3350	1	F	31822
POA3350	1	M	29314
POA3351	0	F	207
POA3351	0	M	252
POA3351	1	F	4171
POA3351	1	M	4377
POA3352	0	F	403
POA3352	0	M	765
POA3352	1	F	8613
POA3352	1	M	8891
POA3355	0	F	555
POA3355	0	M	547
POA3355	1	F	6160
POA3355	1	M	5714
POA3356	0	F	594
POA3356	0	M	541
POA3356	1	F	7638
POA3356	1	M	6716
POA3357	0	F	50
POA3357	0	M	69
POA3357	1	F	1843
POA3357	1	M	1695
POA3358	0	F	36
POA3358	0	M	32
POA3358	1	F	1713
POA3358	1	M	1612
POA3360	0	F	10
POA3360	0	M	14
POA3360	1	F	386
POA3360	1	M	380
POA3361	0	F	35
POA3361	0	M	36
POA3361	1	F	305
POA3361	1	M	296
POA3363	0	F	203
POA3363	0	M	179
POA3363	1	F	1621
POA3363	1	M	1553
POA3364	0	F	84
POA3364	0	M	83
POA3364	1	F	1019
POA3364	1	M	1045
POA3370	0	F	57
POA3370	0	M	61
POA3370	1	F	876
POA3370	1	M	891
POA3371	0	F	84
POA3371	0	M	79
POA3371	1	F	436
POA3371	1	M	487
POA3373	0	F	112
POA3373	0	M	103
POA3373	1	F	1108
POA3373	1	M	1084
POA3374	0	F	15
POA3374	0	M	12
POA3374	1	F	186
POA3374	1	M	197
POA3375	0	M	4
POA3375	1	F	130
POA3375	1	M	113
POA3377	0	F	376
POA3377	0	M	1120
POA3377	1	F	4115
POA3377	1	M	3965
POA3378	1	F	54
POA3378	1	M	69
POA3379	0	F	35
POA3379	0	M	36
POA3379	1	F	331
POA3379	1	M	350
POA3380	0	F	258
POA3380	0	M	279
POA3380	1	F	2853
POA3380	1	M	2771
POA3381	0	F	190
POA3381	0	M	235
POA3381	1	F	555
POA3381	1	M	572
POA3384	0	F	32
POA3384	0	M	32
POA3384	1	F	257
POA3384	1	M	266
POA3385	0	F	19
POA3385	0	M	25
POA3385	1	F	250
POA3385	1	M	259
POA3387	0	F	6
POA3387	0	M	7
POA3387	1	F	134
POA3387	1	M	142
POA3388	0	F	25
POA3388	0	M	27
POA3388	1	F	242
POA3388	1	M	259
POA3390	0	F	13
POA3390	0	M	18
POA3390	1	F	450
POA3390	1	M	464
POA3391	0	F	6
POA3391	0	M	11
POA3391	1	F	79
POA3391	1	M	82
POA3392	0	F	34
POA3392	0	M	24
POA3392	1	F	252
POA3392	1	M	263
POA3393	0	F	145
POA3393	0	M	123
POA3393	1	F	1143
POA3393	1	M	1168
POA3395	0	F	4
POA3395	0	M	20
POA3395	1	F	155
POA3395	1	M	166
POA3396	0	F	37
POA3396	0	M	22
POA3396	1	F	319
POA3396	1	M	321
POA3400	0	F	512
POA3400	0	M	534
POA3400	1	F	7318
POA3400	1	M	6700
POA3401	0	F	163
POA3401	0	M	200
POA3401	1	F	2062
POA3401	1	M	2199
POA3407	0	F	14
POA3407	0	M	10
POA3407	1	F	189
POA3407	1	M	204
POA3409	0	F	59
POA3409	0	M	51
POA3409	1	F	435
POA3409	1	M	440
POA3412	0	F	3
POA3412	0	M	6
POA3412	1	F	139
POA3412	1	M	149
POA3413	0	F	10
POA3413	0	M	8
POA3413	1	F	82
POA3413	1	M	92
POA3414	0	F	62
POA3414	0	M	47
POA3414	1	F	792
POA3414	1	M	793
POA3415	1	F	17
POA3415	1	M	22
POA3418	0	F	125
POA3418	0	M	123
POA3418	1	F	1285
POA3418	1	M	1318
POA3419	0	F	31
POA3419	0	M	29
POA3419	1	F	429
POA3419	1	M	395
POA3420	0	F	19
POA3420	0	M	14
POA3420	1	F	112
POA3420	1	M	136
POA3423	0	F	18
POA3423	0	M	18
POA3423	1	F	202
POA3423	1	M	227
POA3424	0	F	37
POA3424	0	M	30
POA3424	1	F	335
POA3424	1	M	350
POA3427	0	F	118
POA3427	0	M	141
POA3427	1	F	2700
POA3427	1	M	2689
POA3428	0	F	23
POA3428	0	M	33
POA3428	1	F	307
POA3428	1	M	311
POA3429	0	F	778
POA3429	0	M	681
POA3429	1	F	19075
POA3429	1	M	18231
POA3430	0	F	12
POA3430	0	M	17
POA3430	1	F	125
POA3430	1	M	142
POA3431	0	F	70
POA3431	0	M	70
POA3431	1	F	2179
POA3431	1	M	1987
POA3432	0	M	4
POA3432	1	F	91
POA3432	1	M	85
POA3433	0	F	8
POA3433	0	M	7
POA3433	1	F	88
POA3433	1	M	107
POA3434	0	F	121
POA3434	0	M	113
POA3434	1	F	2907
POA3434	1	M	2910
POA3435	0	F	92
POA3435	0	M	108
POA3435	1	F	1550
POA3435	1	M	1451
POA3437	0	F	215
POA3437	0	M	192
POA3437	1	F	5617
POA3437	1	M	5502
POA3438	0	F	81
POA3438	0	M	68
POA3438	1	F	1173
POA3438	1	M	1114
POA3440	0	F	42
POA3440	0	M	56
POA3440	1	F	968
POA3440	1	M	987
POA3441	0	F	45
POA3441	0	M	63
POA3441	1	F	622
POA3441	1	M	716
POA3442	0	F	248
POA3442	0	M	239
POA3442	1	F	4097
POA3442	1	M	3868
POA3444	0	F	408
POA3444	0	M	419
POA3444	1	F	4714
POA3444	1	M	4480
POA3446	0	F	35
POA3446	0	M	77
POA3446	1	F	509
POA3446	1	M	512
POA3447	0	F	19
POA3447	0	M	26
POA3447	1	F	234
POA3447	1	M	246
POA3448	0	F	38
POA3448	0	M	35
POA3448	1	F	467
POA3448	1	M	448
POA3450	0	F	377
POA3450	0	M	807
POA3450	1	F	3422
POA3450	1	M	2985
POA3451	0	F	156
POA3451	0	M	130
POA3451	1	F	2779
POA3451	1	M	2676
POA3453	0	F	62
POA3453	0	M	55
POA3453	1	F	840
POA3453	1	M	857
POA3458	0	F	130
POA3458	0	M	120
POA3458	1	F	992
POA3458	1	M	1042
POA3460	0	F	202
POA3460	0	M	159
POA3460	1	F	1335
POA3460	1	M	1133
POA3461	0	F	240
POA3461	0	M	202
POA3461	1	F	2053
POA3461	1	M	2092
POA3462	0	F	49
POA3462	0	M	50
POA3462	1	F	548
POA3462	1	M	602
POA3463	0	F	130
POA3463	0	M	88
POA3463	1	F	1181
POA3463	1	M	1183
POA3464	0	F	21
POA3464	0	M	25
POA3464	1	F	554
POA3464	1	M	563
POA3465	0	F	415
POA3465	0	M	377
POA3465	1	F	4764
POA3465	1	M	4505
POA3467	0	F	69
POA3467	0	M	68
POA3467	1	F	596
POA3467	1	M	617
POA3468	0	F	4
POA3468	0	M	9
POA3468	1	F	127
POA3468	1	M	133
POA3469	0	F	22
POA3469	0	M	33
POA3469	1	F	102
POA3469	1	M	109
POA3472	0	F	67
POA3472	0	M	68
POA3472	1	F	671
POA3472	1	M	663
POA3475	0	F	10
POA3475	0	M	16
POA3475	1	F	155
POA3475	1	M	174
POA3477	0	F	30
POA3477	0	M	32
POA3477	1	F	341
POA3477	1	M	380
POA3478	0	F	123
POA3478	0	M	101
POA3478	1	F	1207
POA3478	1	M	1150
POA3480	0	F	90
POA3480	0	M	102
POA3480	1	F	782
POA3480	1	M	819
POA3482	0	F	25
POA3482	0	M	23
POA3482	1	F	75
POA3482	1	M	83
POA3483	0	F	31
POA3483	0	M	33
POA3483	1	F	402
POA3483	1	M	407
POA3485	0	F	27
POA3485	0	M	22
POA3485	1	F	116
POA3485	1	M	130
POA3487	0	F	6
POA3487	0	M	6
POA3487	1	F	34
POA3487	1	M	32
POA3488	0	F	3
POA3488	0	M	6
POA3488	1	F	39
POA3488	1	M	40
POA3489	1	F	29
POA3489	1	M	32
POA3490	0	F	100
POA3490	0	M	121
POA3490	1	F	525
POA3490	1	M	568
POA3491	0	F	8
POA3491	0	M	8
POA3491	1	F	62
POA3491	1	M	68
POA3494	0	F	25
POA3494	0	M	40
POA3494	1	F	247
POA3494	1	M	329
POA3496	0	F	271
POA3496	0	M	297
POA3496	1	F	2821
POA3496	1	M	2965
POA3498	0	F	253
POA3498	0	M	249
POA3498	1	F	2689
POA3498	1	M	2698
POA3500	0	F	1634
POA3500	0	M	1648
POA3500	1	F	16427
POA3500	1	M	15202
POA3501	0	F	70
POA3501	0	M	59
POA3501	1	F	1018
POA3501	1	M	1010
POA3505	0	F	257
POA3505	0	M	234
POA3505	1	F	2205
POA3505	1	M	2228
POA3506	0	F	3
POA3506	0	M	4
POA3506	1	F	12
POA3506	1	M	10
POA3507	0	F	20
POA3507	0	M	20
POA3507	1	F	68
POA3507	1	M	73
POA3509	0	F	11
POA3509	0	M	12
POA3509	1	F	94
POA3509	1	M	107
POA3512	0	F	17
POA3512	0	M	19
POA3512	1	F	142
POA3512	1	M	179
POA3515	0	F	46
POA3515	0	M	46
POA3515	1	F	1212
POA3515	1	M	1190
POA3516	0	F	27
POA3516	0	M	28
POA3516	1	F	324
POA3516	1	M	334
POA3517	0	F	91
POA3517	0	M	85
POA3517	1	F	634
POA3517	1	M	675
POA3518	0	F	78
POA3518	0	M	84
POA3518	1	F	563
POA3518	1	M	570
POA3520	0	F	14
POA3520	0	M	7
POA3520	1	F	62
POA3520	1	M	72
POA3521	0	F	23
POA3521	0	M	26
POA3521	1	F	359
POA3521	1	M	345
POA3522	0	F	17
POA3522	0	M	22
POA3522	1	F	144
POA3522	1	M	155
POA3523	0	F	224
POA3523	0	M	265
POA3523	1	F	1685
POA3523	1	M	1753
POA3525	0	F	84
POA3525	0	M	103
POA3525	1	F	601
POA3525	1	M	601
POA3527	0	F	45
POA3527	0	M	38
POA3527	1	F	330
POA3527	1	M	345
POA3529	1	F	56
POA3529	1	M	62
POA3530	0	F	3
POA3530	0	M	3
POA3530	1	F	42
POA3530	1	M	59
POA3531	0	F	3
POA3531	0	M	3
POA3531	1	F	86
POA3531	1	M	102
POA3533	0	F	39
POA3533	0	M	54
POA3533	1	F	323
POA3533	1	M	355
POA3537	0	F	127
POA3537	0	M	108
POA3537	1	F	442
POA3537	1	M	416
POA3540	0	F	10
POA3540	0	M	16
POA3540	1	F	112
POA3540	1	M	116
POA3542	0	F	10
POA3542	0	M	8
POA3542	1	F	59
POA3542	1	M	60
POA3544	0	F	13
POA3544	0	M	22
POA3544	1	F	99
POA3544	1	M	117
POA3546	0	F	11
POA3546	0	M	9
POA3546	1	F	158
POA3546	1	M	160
POA3549	0	F	275
POA3549	0	M	294
POA3549	1	F	1640
POA3549	1	M	1829
POA3550	0	F	2069
POA3550	0	M	1883
POA3550	1	F	19889
POA3550	1	M	18244
POA3551	0	F	657
POA3551	0	M	696
POA3551	1	F	17086
POA3551	1	M	16681
POA3555	0	F	845
POA3555	0	M	766
POA3555	1	F	10164
POA3555	1	M	9097
POA3556	0	F	397
POA3556	0	M	343
POA3556	1	F	6814
POA3556	1	M	6401
POA3557	0	F	30
POA3557	0	M	31
POA3557	1	F	401
POA3557	1	M	383
POA3558	0	F	51
POA3558	0	M	53
POA3558	1	F	422
POA3558	1	M	428
POA3559	0	F	42
POA3559	0	M	41
POA3559	1	F	234
POA3559	1	M	265
POA3561	0	F	158
POA3561	0	M	154
POA3561	1	F	2090
POA3561	1	M	1995
POA3562	0	F	12
POA3562	0	M	20
POA3562	1	F	108
POA3562	1	M	122
POA3563	0	F	44
POA3563	0	M	38
POA3563	1	F	362
POA3563	1	M	389
POA3564	0	F	737
POA3564	0	M	733
POA3564	1	F	8103
POA3564	1	M	7555
POA3565	0	M	3
POA3565	1	F	60
POA3565	1	M	69
POA3566	0	F	23
POA3566	0	M	26
POA3566	1	F	255
POA3566	1	M	272
POA3567	0	F	24
POA3567	0	M	16
POA3567	1	F	293
POA3567	1	M	325
POA3568	0	F	120
POA3568	0	M	103
POA3568	1	F	1363
POA3568	1	M	1284
POA3570	0	F	59
POA3570	0	M	66
POA3570	1	F	355
POA3570	1	M	349
POA3571	0	F	9
POA3571	0	M	15
POA3571	1	F	146
POA3571	1	M	146
POA3572	0	F	3
POA3572	0	M	3
POA3572	1	F	61
POA3572	1	M	67
POA3573	0	F	22
POA3573	0	M	21
POA3573	1	F	147
POA3573	1	M	146
POA3575	0	F	26
POA3575	0	M	33
POA3575	1	F	381
POA3575	1	M	393
POA3576	1	F	33
POA3576	1	M	29
POA3579	0	F	255
POA3579	0	M	258
POA3579	1	F	2484
POA3579	1	M	2420
POA3580	0	F	40
POA3580	0	M	64
POA3580	1	F	489
POA3580	1	M	512
POA3581	0	F	11
POA3581	0	M	6
POA3581	1	F	70
POA3581	1	M	67
POA3583	0	F	6
POA3583	0	M	8
POA3583	1	F	72
POA3583	1	M	77
POA3584	0	F	61
POA3584	0	M	63
POA3584	1	F	489
POA3584	1	M	509
POA3585	0	F	543
POA3585	0	M	525
POA3585	1	F	5479
POA3585	1	M	5044
POA3586	0	F	34
POA3586	0	M	42
POA3586	1	F	343
POA3586	1	M	373
POA3588	0	F	9
POA3588	0	M	10
POA3588	1	F	184
POA3588	1	M	200
POA3589	0	F	22
POA3589	0	M	29
POA3589	1	F	142
POA3589	1	M	162
POA3590	0	F	15
POA3590	0	M	26
POA3590	1	F	143
POA3590	1	M	159
POA3591	0	F	6
POA3591	0	M	8
POA3591	1	F	67
POA3591	1	M	84
POA3594	0	F	42
POA3594	0	M	36
POA3594	1	F	219
POA3594	1	M	258
POA3595	0	F	54
POA3595	0	M	64
POA3595	1	F	262
POA3595	1	M	285
POA3596	0	F	10
POA3596	0	M	13
POA3596	1	F	45
POA3596	1	M	43
POA3597	0	F	9
POA3597	0	M	25
POA3597	1	F	172
POA3597	1	M	244
POA3599	0	F	9
POA3599	0	M	19
POA3599	1	F	50
POA3599	1	M	75
POA3607	0	F	8
POA3607	0	M	10
POA3607	1	F	63
POA3607	1	M	70
POA3608	0	F	138
POA3608	0	M	145
POA3608	1	F	1276
POA3608	1	M	1268
POA3610	0	F	48
POA3610	0	M	230
POA3610	1	F	633
POA3610	1	M	686
POA3612	0	F	102
POA3612	0	M	107
POA3612	1	F	757
POA3612	1	M	819
POA3614	0	F	17
POA3614	0	M	28
POA3614	1	F	418
POA3614	1	M	452
POA3616	0	F	213
POA3616	0	M	204
POA3616	1	F	2568
POA3616	1	M	2535
POA3617	0	F	6
POA3617	0	M	7
POA3617	1	F	74
POA3617	1	M	74
POA3618	0	F	32
POA3618	0	M	29
POA3618	1	F	282
POA3618	1	M	317
POA3620	0	F	269
POA3620	0	M	256
POA3620	1	F	3908
POA3620	1	M	3816
POA3621	0	F	70
POA3621	0	M	80
POA3621	1	F	1099
POA3621	1	M	1138
POA3622	0	F	18
POA3622	0	M	19
POA3622	1	F	249
POA3622	1	M	237
POA3623	0	F	14
POA3623	0	M	20
POA3623	1	F	412
POA3623	1	M	429
POA3624	0	F	29
POA3624	0	M	19
POA3624	1	F	264
POA3624	1	M	264
POA3629	0	F	463
POA3629	0	M	535
POA3629	1	F	4281
POA3629	1	M	4140
POA3630	0	F	1582
POA3630	0	M	1540
POA3630	1	F	14879
POA3630	1	M	14160
POA3631	0	F	292
POA3631	0	M	303
POA3631	1	F	6864
POA3631	1	M	6947
POA3633	0	F	10
POA3633	0	M	13
POA3633	1	F	272
POA3633	1	M	310
POA3634	0	F	51
POA3634	0	M	72
POA3634	1	F	852
POA3634	1	M	894
POA3635	0	F	33
POA3635	0	M	24
POA3635	1	F	250
POA3635	1	M	246
POA3636	0	F	300
POA3636	0	M	343
POA3636	1	F	2459
POA3636	1	M	2352
POA3637	0	F	29
POA3637	0	M	29
POA3637	1	F	284
POA3637	1	M	285
POA3638	0	F	87
POA3638	0	M	71
POA3638	1	F	1010
POA3638	1	M	1024
POA3639	0	F	21
POA3639	0	M	20
POA3639	1	F	209
POA3639	1	M	229
POA3640	0	F	52
POA3640	0	M	44
POA3640	1	F	434
POA3640	1	M	493
POA3641	0	F	51
POA3641	0	M	59
POA3641	1	F	568
POA3641	1	M	593
POA3644	0	F	346
POA3644	0	M	428
POA3644	1	F	4237
POA3644	1	M	4264
POA3646	0	F	21
POA3646	0	M	19
POA3646	1	F	266
POA3646	1	M	267
POA3647	0	F	48
POA3647	0	M	35
POA3647	1	F	3
POA3647	1	M	6
POA3649	0	F	19
POA3649	0	M	27
POA3649	1	F	216
POA3649	1	M	215
POA3658	0	F	173
POA3658	0	M	204
POA3658	1	F	2875
POA3658	1	M	2918
POA3659	0	F	15
POA3659	0	M	12
POA3659	1	F	348
POA3659	1	M	369
POA3660	0	F	348
POA3660	0	M	465
POA3660	1	F	3534
POA3660	1	M	3516
POA3662	0	F	67
POA3662	0	M	490
POA3662	1	F	347
POA3662	1	M	376
POA3663	0	F	14
POA3663	0	M	11
POA3663	1	F	66
POA3663	1	M	79
POA3664	0	F	20
POA3664	0	M	12
POA3664	1	F	554
POA3664	1	M	544
POA3665	0	F	23
POA3665	0	M	20
POA3665	1	F	178
POA3665	1	M	178
POA3666	0	F	286
POA3666	0	M	276
POA3666	1	F	2316
POA3666	1	M	2246
POA3669	0	F	106
POA3669	0	M	93
POA3669	1	F	668
POA3669	1	M	602
POA3670	0	F	14
POA3670	0	M	25
POA3670	1	F	264
POA3670	1	M	292
POA3672	0	F	544
POA3672	0	M	489
POA3672	1	F	5083
POA3672	1	M	4606
POA3673	0	F	73
POA3673	0	M	86
POA3673	1	F	816
POA3673	1	M	841
POA3675	0	F	77
POA3675	0	M	61
POA3675	1	F	900
POA3675	1	M	887
POA3677	0	F	809
POA3677	0	M	681
POA3677	1	F	9331
POA3677	1	M	8304
POA3678	0	F	211
POA3678	0	M	207
POA3678	1	F	3012
POA3678	1	M	3059
POA3682	0	F	20
POA3682	0	M	19
POA3682	1	F	304
POA3682	1	M	296
POA3683	0	F	64
POA3683	0	M	53
POA3683	1	F	843
POA3683	1	M	783
POA3685	0	F	99
POA3685	0	M	91
POA3685	1	F	1376
POA3685	1	M	1304
POA3687	0	F	14
POA3687	0	M	24
POA3687	1	F	505
POA3687	1	M	494
POA3688	0	F	38
POA3688	0	M	49
POA3688	1	F	606
POA3688	1	M	608
POA3690	0	F	1005
POA3690	0	M	1023
POA3690	1	F	16935
POA3690	1	M	15742
POA3691	0	F	502
POA3691	0	M	739
POA3691	1	F	5735
POA3691	1	M	5603
POA3695	0	F	5
POA3695	0	M	8
POA3695	1	F	247
POA3695	1	M	220
POA3697	0	F	25
POA3697	0	M	30
POA3697	1	F	261
POA3697	1	M	253
POA3698	0	F	53
POA3698	0	M	70
POA3698	1	F	431
POA3698	1	M	480
POA3699	0	F	713
POA3699	0	M	729
POA3699	1	F	457
POA3699	1	M	430
POA3700	0	F	80
POA3700	0	M	68
POA3700	1	F	597
POA3700	1	M	627
POA3701	0	F	54
POA3701	0	M	75
POA3701	1	F	463
POA3701	1	M	469
POA3704	0	F	3
POA3704	1	F	11
POA3704	1	M	5
POA3705	0	F	30
POA3705	0	M	33
POA3705	1	F	96
POA3705	1	M	87
POA3707	0	F	83
POA3707	0	M	99
POA3707	1	F	786
POA3707	1	M	823
POA3708	0	F	7
POA3708	1	F	28
POA3708	1	M	30
POA3709	0	F	23
POA3709	0	M	33
POA3709	1	F	115
POA3709	1	M	141
POA3711	0	F	32
POA3711	0	M	50
POA3711	1	F	256
POA3711	1	M	254
POA3712	0	F	18
POA3712	0	M	20
POA3712	1	F	158
POA3712	1	M	163
POA3713	0	F	89
POA3713	0	M	105
POA3713	1	F	407
POA3713	1	M	467
POA3714	0	F	155
POA3714	0	M	156
POA3714	1	F	1759
POA3714	1	M	1696
POA3715	0	F	19
POA3715	0	M	34
POA3715	1	F	157
POA3715	1	M	170
POA3717	0	F	195
POA3717	0	M	216
POA3717	1	F	1551
POA3717	1	M	1568
POA3718	0	F	4
POA3718	0	M	8
POA3718	1	F	36
POA3718	1	M	37
POA3719	0	F	15
POA3719	0	M	18
POA3719	1	F	183
POA3719	1	M	193
POA3720	0	F	41
POA3720	0	M	35
POA3720	1	F	287
POA3720	1	M	318
POA3722	0	F	234
POA3722	0	M	223
POA3722	1	F	2729
POA3722	1	M	2496
POA3723	0	F	1371
POA3723	0	M	1162
POA3723	1	F	1337
POA3723	1	M	1386
POA3725	0	F	21
POA3725	0	M	30
POA3725	1	F	281
POA3725	1	M	302
POA3726	0	F	18
POA3726	0	M	17
POA3726	1	F	185
POA3726	1	M	188
POA3727	0	F	8
POA3727	0	M	21
POA3727	1	F	134
POA3727	1	M	142
POA3728	0	F	22
POA3728	0	M	15
POA3728	1	F	321
POA3728	1	M	333
POA3730	0	F	429
POA3730	0	M	386
POA3730	1	F	4462
POA3730	1	M	4247
POA3732	0	F	27
POA3732	0	M	27
POA3732	1	F	266
POA3732	1	M	285
POA3733	0	F	6
POA3733	0	M	6
POA3733	1	F	110
POA3733	1	M	99
POA3735	0	F	17
POA3735	0	M	21
POA3735	1	F	274
POA3735	1	M	325
POA3737	0	F	156
POA3737	0	M	124
POA3737	1	F	2058
POA3737	1	M	2032
POA3738	0	F	8
POA3738	0	M	10
POA3738	1	F	88
POA3738	1	M	90
POA3739	0	F	19
POA3739	0	M	10
POA3739	1	F	99
POA3739	1	M	100
POA3740	0	F	33
POA3740	0	M	39
POA3740	1	F	570
POA3740	1	M	517
POA3741	0	F	743
POA3741	0	M	804
POA3741	1	F	1480
POA3741	1	M	1453
POA3744	0	F	15
POA3744	0	M	21
POA3744	1	F	234
POA3744	1	M	218
POA3746	0	F	5
POA3746	0	M	8
POA3746	1	F	175
POA3746	1	M	188
POA3747	0	F	180
POA3747	0	M	292
POA3747	1	F	2348
POA3747	1	M	2144
POA3749	0	F	89
POA3749	0	M	63
POA3749	1	F	963
POA3749	1	M	926
POA3750	0	F	330
POA3750	0	M	362
POA3750	1	F	11754
POA3750	1	M	11916
POA3751	0	F	5
POA3751	0	M	15
POA3751	1	F	63
POA3751	1	M	68
POA3752	0	F	505
POA3752	0	M	362
POA3752	1	F	12161
POA3752	1	M	11874
POA3753	0	F	87
POA3753	0	M	101
POA3753	1	F	2192
POA3753	1	M	2222
POA3754	0	F	582
POA3754	0	M	561
POA3754	1	F	25083
POA3754	1	M	23889
POA3755	0	F	4
POA3755	0	M	10
POA3755	1	F	112
POA3755	1	M	114
POA3756	0	F	316
POA3756	0	M	330
POA3756	1	F	7498
POA3756	1	M	7611
POA3757	0	F	386
POA3757	0	M	354
POA3757	1	F	4439
POA3757	1	M	4408
POA3758	0	F	81
POA3758	0	M	81
POA3758	1	F	1002
POA3758	1	M	1090
POA3759	0	F	16
POA3759	0	M	25
POA3759	1	F	517
POA3759	1	M	474
POA3760	0	F	7
POA3760	0	M	9
POA3760	1	F	171
POA3760	1	M	158
POA3761	0	F	26
POA3761	0	M	35
POA3761	1	F	525
POA3761	1	M	578
POA3762	0	F	9
POA3762	0	M	7
POA3762	1	F	52
POA3762	1	M	51
POA3763	0	F	48
POA3763	0	M	55
POA3763	1	F	742
POA3763	1	M	803
POA3764	0	F	437
POA3764	0	M	395
POA3764	1	F	4957
POA3764	1	M	4787
POA3765	0	F	184
POA3765	0	M	136
POA3765	1	F	3276
POA3765	1	M	3188
POA3766	0	F	17
POA3766	0	M	21
POA3766	1	F	566
POA3766	1	M	628
POA3767	0	F	25
POA3767	0	M	25
POA3767	1	F	601
POA3767	1	M	577
POA3770	0	F	94
POA3770	0	M	75
POA3770	1	F	1544
POA3770	1	M	1541
POA3775	0	F	102
POA3775	0	M	98
POA3775	1	F	1914
POA3775	1	M	1899
POA3777	0	F	401
POA3777	0	M	345
POA3777	1	F	5164
POA3777	1	M	4902
POA3778	0	F	9
POA3778	0	M	8
POA3778	1	F	71
POA3778	1	M	105
POA3779	0	F	18
POA3779	0	M	21
POA3779	1	F	211
POA3779	1	M	242
POA3781	0	F	169
POA3781	0	M	167
POA3781	1	F	2089
POA3781	1	M	2124
POA3782	0	F	170
POA3782	0	M	153
POA3782	1	F	3747
POA3782	1	M	3807
POA3783	0	F	114
POA3783	0	M	120
POA3783	1	F	1118
POA3783	1	M	1155
POA3785	1	F	26
POA3785	1	M	38
POA3786	0	F	33
POA3786	0	M	20
POA3786	1	F	710
POA3786	1	M	730
POA3787	0	F	17
POA3787	0	M	22
POA3787	1	F	457
POA3787	1	M	461
POA3788	0	F	60
POA3788	0	M	61
POA3788	1	F	772
POA3788	1	M	845
POA3789	0	F	3
POA3789	0	M	6
POA3789	1	F	151
POA3789	1	M	127
POA3791	0	F	19
POA3791	0	M	16
POA3791	1	F	672
POA3791	1	M	686
POA3792	0	F	12
POA3792	0	M	6
POA3792	1	F	528
POA3792	1	M	475
POA3793	0	F	48
POA3793	0	M	61
POA3793	1	F	1748
POA3793	1	M	1721
POA3795	0	F	19
POA3795	0	M	21
POA3795	1	F	623
POA3795	1	M	645
POA3796	0	F	79
POA3796	0	M	82
POA3796	1	F	4806
POA3796	1	M	4691
