POA_CODE_2021	Age	UsualResidence	persons
POA0836	15-24	Visitor from SA	8
POA0836	15-24	Visitor from VIC	3
POA0836	15-24	Visitor from WA	5
POA0836	25-34	Home	799
POA0836	25-34	Visitor from NSW	8
POA0836	25-34	Visitor from NT	21
POA0836	25-34	Visitor from QLD	12
POA0836	25-34	Visitor from SA	14
POA0836	25-34	Visitor from VIC	12
POA0836	25-34	Visitor from WA	5
POA0836	25-34	Visitor same SA2	3
POA0836	35-44	Home	1019
POA0836	35-44	Visitor from NT	20
POA0836	35-44	Visitor from QLD	6
POA0836	35-44	Visitor from SA	3
POA0836	35-44	Visitor from VIC	3
POA0836	35-44	Visitor from WA	3
POA0836	35-44	Visitor same SA2	4
POA0836	45-54	Home	1218
POA0836	45-54	Visitor from NSW	8
POA0836	45-54	Visitor from NT	15
POA0836	45-54	Visitor from QLD	4
POA0836	45-54	Visitor from SA	3
POA0836	45-54	Visitor from TAS	3
POA0836	45-54	Visitor from VIC	8
POA0836	45-54	Visitor from WA	4
POA0836	45-54	Visitor same SA2	5
POA0836	55-64	Home	968
POA0836	55-64	Visitor from NSW	8
POA0836	55-64	Visitor from NT	15
POA0836	55-64	Visitor from QLD	18
POA0836	55-64	Visitor from SA	18
POA0836	55-64	Visitor from TAS	3
POA0836	55-64	Visitor from VIC	18
POA0836	55-64	Visitor same SA2	9
POA0836	65-74	Home	542
POA0836	65-74	Visitor from NSW	29
POA0836	65-74	Visitor from NT	14
POA0836	65-74	Visitor from QLD	30
POA0836	65-74	Visitor from SA	30
POA0836	65-74	Visitor from TAS	3
POA0836	65-74	Visitor from VIC	36
POA0836	65-74	Visitor from WA	15
POA0836	65-74	Visitor same SA2	10
POA0836	75-84	Home	149
POA0836	75-84	Visitor from NSW	6
POA0836	75-84	Visitor from NT	6
POA0836	75-84	Visitor from QLD	10
POA0836	75-84	Visitor from SA	16
POA0836	75-84	Visitor from VIC	11
POA0836	75-84	Visitor same SA2	3
POA0836	85+	Home	33
POA0837	0-14	Home	81
POA0837	0-14	Visitor from NSW	3
POA0837	0-14	Visitor from VIC	7
POA0837	15-24	Home	36
POA0837	15-24	Visitor from TAS	3
POA0837	25-34	Home	51
POA0837	25-34	Visitor from NT	3
POA0837	35-44	Home	77
POA0837	45-54	Home	56
POA0837	45-54	Visitor from NSW	3
POA0837	45-54	Visitor from NT	7
POA0837	55-64	Home	80
POA0837	55-64	Visitor from NSW	5
POA0837	55-64	Visitor from NT	4
POA0837	55-64	Visitor from QLD	11
POA0837	55-64	Visitor from SA	10
POA0837	55-64	Visitor from VIC	8
POA0837	55-64	Visitor from WA	13
POA0837	65-74	Home	66
POA0837	65-74	Visitor from NSW	30
POA0837	65-74	Visitor from NT	9
POA0837	65-74	Visitor from QLD	3
POA0837	65-74	Visitor from SA	9
POA0837	65-74	Visitor from VIC	20
POA0837	65-74	Visitor from WA	10
POA0837	75-84	Home	15
POA0837	75-84	Visitor from SA	8
POA0837	85+	Home	3
POA0838	0-14	Home	205
POA0838	0-14	Visitor from NSW	3
POA0838	0-14	Visitor from NT	8
POA0838	0-14	Visitor from QLD	17
POA0838	0-14	Visitor from VIC	9
POA0838	0-14	Visitor from WA	4
POA0838	15-24	Home	68
POA0838	15-24	Visitor from NT	5
POA0838	25-34	Home	96
POA0838	25-34	Visitor from VIC	3
POA0838	25-34	Visitor same SA2	3
POA0838	35-44	Home	126
POA0838	35-44	Visitor from QLD	5
POA0838	35-44	Visitor from SA	5
POA0838	35-44	Visitor from VIC	10
POA0838	35-44	Visitor from WA	6
POA0838	45-54	Home	110
POA0838	45-54	Visitor from NT	3
POA0838	45-54	Visitor from QLD	9
POA0838	45-54	Visitor from VIC	5
POA0838	55-64	Home	120
POA0838	55-64	Visitor from NSW	3
POA0838	55-64	Visitor from NT	12
POA0838	55-64	Visitor from QLD	4
POA0838	55-64	Visitor from SA	6
POA0838	55-64	Visitor from VIC	19
POA0838	55-64	Visitor from WA	10
POA0838	65-74	Home	82
POA0838	65-74	Visitor from NSW	15
POA0838	65-74	Visitor from NT	4
POA0838	65-74	Visitor from QLD	11
POA0838	65-74	Visitor from SA	7
POA0838	65-74	Visitor from VIC	12
POA0838	65-74	Visitor from WA	4
POA0838	75-84	Home	21
POA0838	75-84	Visitor from NSW	3
POA0838	75-84	Visitor from SA	8
POA0839	0-14	Home	78
POA0839	0-14	Visitor from ACT	3
POA0839	0-14	Visitor from NSW	8
POA0839	0-14	Visitor from NT	8
POA0839	0-14	Visitor from VIC	5
POA0839	15-24	Home	69
POA0839	15-24	Visitor from NT	4
POA0839	15-24	Visitor from WA	3
POA0839	25-34	Home	139
POA0839	25-34	Visitor from NT	6
POA0839	25-34	Visitor from VIC	4
POA0839	25-34	Visitor from WA	4
POA0839	35-44	Home	44
POA0839	35-44	Visitor from ACT	5
POA0839	35-44	Visitor from NSW	3
POA0839	35-44	Visitor from NT	11
POA0839	45-54	Home	46
POA0839	45-54	Visitor from NSW	4
POA0839	45-54	Visitor from NT	14
POA0839	45-54	Visitor from QLD	6
POA0839	45-54	Visitor from SA	6
POA0839	45-54	Visitor from VIC	5
POA0839	55-64	Home	34
POA0839	55-64	Visitor from ACT	5
POA0839	55-64	Visitor from NSW	29
POA0839	55-64	Visitor from NT	27
POA0839	55-64	Visitor from QLD	7
POA0839	55-64	Visitor from TAS	4
POA0839	55-64	Visitor from VIC	11
POA0839	55-64	Visitor from WA	4
POA0839	65-74	Home	54
POA0839	65-74	Visitor from NSW	10
POA0839	65-74	Visitor from NT	12
POA0839	65-74	Visitor from QLD	9
POA0839	65-74	Visitor from SA	18
POA0839	65-74	Visitor from TAS	4
POA0839	65-74	Visitor from VIC	38
POA0839	65-74	Visitor from WA	13
POA0839	75-84	Home	14
POA0839	75-84	Visitor from NSW	4
POA0839	75-84	Visitor from VIC	8
POA0839	85+	Home	6
POA0840	0-14	Home	39
POA0840	0-14	Visitor from NSW	3
POA0840	0-14	Visitor from NT	12
POA0840	0-14	Visitor from QLD	10
POA0840	0-14	Visitor from WA	11
POA0840	15-24	Home	6
POA0840	25-34	Home	7
POA0840	25-34	Visitor from NT	3
POA0840	25-34	Visitor from QLD	7
POA0840	25-34	Visitor from SA	3
POA0840	25-34	Visitor from VIC	5
POA0840	25-34	Visitor from WA	3
POA0840	35-44	Home	34
POA0840	35-44	Visitor from NT	8
POA0840	35-44	Visitor from VIC	13
POA0840	35-44	Visitor from WA	11
POA0840	45-54	Home	70
POA0840	45-54	Visitor from NT	10
POA0840	45-54	Visitor from QLD	4
POA0840	45-54	Visitor from VIC	3
POA0840	45-54	Visitor from WA	5
POA0840	55-64	Home	90
POA0840	55-64	Visitor from NSW	14
POA0840	55-64	Visitor from NT	10
POA0840	55-64	Visitor from QLD	12
POA0840	55-64	Visitor from SA	16
POA0840	55-64	Visitor from VIC	21
POA0840	55-64	Visitor from WA	10
POA0840	65-74	Home	140
POA0840	65-74	Visitor from NSW	11
POA0840	65-74	Visitor from NT	16
POA0840	65-74	Visitor from QLD	11
POA0840	65-74	Visitor from SA	20
POA0840	65-74	Visitor from VIC	19
POA0840	65-74	Visitor from WA	9
POA0840	75-84	Home	27
POA0840	75-84	Visitor from NT	4
POA0840	75-84	Visitor from VIC	4
POA0840	75-84	Visitor from WA	3
POA0841	0-14	Home	105
POA0841	0-14	Visitor from NT	3
POA0841	15-24	Home	47
POA0841	15-24	Visitor from NT	4
POA0841	25-34	Home	41
POA0841	25-34	Visitor from VIC	3
POA0841	35-44	Home	75
POA0841	35-44	Visitor from NT	3
POA0841	45-54	Home	120
POA0841	45-54	Visitor from SA	9
POA0841	55-64	Home	96
POA0841	55-64	Visitor from NSW	4
POA0841	55-64	Visitor from NT	5
POA0841	55-64	Visitor from WA	8
POA0841	65-74	Home	72
POA0841	65-74	Visitor from NT	3
POA0841	65-74	Visitor from QLD	13
POA0841	65-74	Visitor from SA	8
POA0841	65-74	Visitor from VIC	9
POA0841	65-74	Visitor from WA	5
POA0841	75-84	Home	28
POA0841	75-84	Visitor from TAS	3
POA0841	75-84	Visitor from VIC	12
POA0845	0-14	Home	76
POA0845	0-14	Visitor from QLD	3
POA0845	0-14	Visitor from SA	5
POA0845	0-14	Visitor from VIC	5
POA0845	15-24	Home	33
POA0845	15-24	Visitor from NT	5
POA0845	25-34	Home	31
POA0845	25-34	Visitor from NT	3
POA0845	25-34	Visitor from SA	4
POA0845	35-44	Home	35
POA0845	35-44	Visitor from NT	4
POA0845	35-44	Visitor from QLD	4
POA0845	35-44	Visitor from SA	5
POA0845	35-44	Visitor from TAS	5
POA0845	35-44	Visitor from VIC	11
POA0845	45-54	Home	58
POA0845	45-54	Visitor from NT	3
POA0845	45-54	Visitor from QLD	7
POA0845	45-54	Visitor from SA	9
POA0845	45-54	Visitor from WA	3
POA0845	55-64	Home	54
POA0845	55-64	Visitor from NT	5
POA0845	55-64	Visitor from QLD	9
POA0845	55-64	Visitor from SA	23
POA0845	55-64	Visitor from TAS	4
POA0845	55-64	Visitor from VIC	20
POA0845	55-64	Visitor from WA	13
POA0845	65-74	Home	52
POA0845	65-74	Visitor from NSW	4
POA0845	65-74	Visitor from QLD	10
POA0845	65-74	Visitor from SA	10
POA0845	65-74	Visitor from VIC	16
POA0845	65-74	Visitor from WA	10
POA0845	75-84	Home	12
POA0846	0-14	Home	57
POA0846	0-14	Visitor from SA	3
POA0846	0-14	Visitor from VIC	9
POA0846	0-14	Visitor from WA	4
POA0846	15-24	Home	16
POA0846	15-24	Visitor from NT	3
POA0846	25-34	Home	41
POA0846	25-34	Visitor from NT	8
POA0846	25-34	Visitor from QLD	5
POA0846	25-34	Visitor from SA	6
POA0846	25-34	Visitor from VIC	3
POA0846	35-44	Home	21
POA0846	35-44	Visitor from NT	10
POA0846	35-44	Visitor from QLD	4
POA0846	35-44	Visitor from SA	4
POA0846	35-44	Visitor from VIC	4
POA0846	35-44	Visitor from WA	4
POA0846	45-54	Home	32
POA0846	45-54	Visitor from NT	15
POA0846	45-54	Visitor from QLD	13
POA0846	45-54	Visitor from SA	8
POA0846	45-54	Visitor from VIC	16
POA0846	45-54	Visitor from WA	5
POA0846	55-64	Home	62
POA0846	55-64	Visitor from NSW	10
POA0846	55-64	Visitor from NT	6
POA0846	55-64	Visitor from QLD	19
POA0846	55-64	Visitor from SA	15
POA0846	55-64	Visitor from VIC	16
POA0846	55-64	Visitor from WA	20
POA0846	65-74	Home	53
POA0846	65-74	Visitor from NSW	16
POA0846	65-74	Visitor from NT	4
POA0846	65-74	Visitor from QLD	15
POA0846	65-74	Visitor from SA	14
POA0846	65-74	Visitor from VIC	44
POA0846	65-74	Visitor from WA	22
POA0846	75-84	Home	25
POA0846	75-84	Visitor from NSW	4
POA0846	75-84	Visitor from VIC	5
POA0846	75-84	Visitor from WA	3
POA0846	85+	Home	3
POA0846	85+	Visitor from SA	4
POA0847	0-14	Home	56
POA0847	0-14	Visitor from NSW	4
POA0847	0-14	Visitor from QLD	6
POA0847	0-14	Visitor from WA	5
POA0847	15-24	Home	40
POA0847	15-24	Visitor from NT	4
POA0847	15-24	Visitor same SA2	6
POA0847	25-34	Home	42
POA0847	25-34	Visitor from NSW	4
POA0847	25-34	Visitor from NT	8
POA0847	25-34	Visitor from QLD	9
POA0847	25-34	Visitor from VIC	3
POA0847	25-34	Visitor from WA	6
POA0847	25-34	Visitor same SA2	4
POA0847	35-44	Home	24
POA0847	35-44	Visitor from NSW	3
POA0847	35-44	Visitor from QLD	4
POA0847	35-44	Visitor from VIC	4
POA0847	45-54	Home	44
POA0847	45-54	Visitor from NSW	3
POA0847	45-54	Visitor from NT	4
POA0847	45-54	Visitor from QLD	4
POA0847	45-54	Visitor from VIC	7
POA0847	45-54	Visitor from WA	6
POA0847	45-54	Visitor same SA2	3
POA0847	55-64	Home	35
POA0847	55-64	Visitor from NT	8
POA0847	55-64	Visitor from QLD	7
POA0847	55-64	Visitor from VIC	14
POA0847	55-64	Visitor from WA	5
POA0847	65-74	Home	34
POA0847	65-74	Visitor from NSW	3
POA0847	65-74	Visitor from QLD	13
POA0847	65-74	Visitor from SA	3
POA0847	65-74	Visitor from VIC	14
POA0847	65-74	Visitor from WA	11
POA0847	75-84	Home	7
POA0850	0-14	Home	1692
POA0850	0-14	Visitor from NSW	19
POA0850	0-14	Visitor from NT	65
POA0850	0-14	Visitor from QLD	18
POA0850	0-14	Visitor from SA	12
POA0850	0-14	Visitor from TAS	5
POA0850	0-14	Visitor from VIC	32
POA0850	0-14	Visitor from WA	12
POA0850	0-14	Visitor same SA2	4
POA0850	15-24	Home	875
POA0850	15-24	Visitor from NSW	14
POA0850	15-24	Visitor from NT	69
POA0850	15-24	Visitor from QLD	10
POA0850	15-24	Visitor from SA	14
POA0850	15-24	Visitor from VIC	32
POA0850	15-24	Visitor from WA	9
POA0850	15-24	Visitor same SA2	10
POA0850	25-34	Home	1307
POA0850	25-34	Visitor from ACT	10
POA0850	25-34	Visitor from NSW	32
POA0850	25-34	Visitor from NT	141
POA0850	25-34	Visitor from QLD	24
POA0850	25-34	Visitor from SA	9
POA0850	25-34	Visitor from VIC	46
POA0850	25-34	Visitor from WA	25
POA0850	25-34	Visitor same SA2	10
POA0850	35-44	Home	1034
POA0850	35-44	Visitor from NSW	25
POA0850	35-44	Visitor from NT	140
POA0850	35-44	Visitor from QLD	14
POA0850	35-44	Visitor from SA	14
POA0850	35-44	Visitor from TAS	4
POA0850	35-44	Visitor from VIC	33
POA0850	35-44	Visitor from WA	28
POA0850	35-44	Visitor same SA2	5
POA0850	45-54	Home	911
POA0850	45-54	Visitor from ACT	3
POA0850	45-54	Visitor from NSW	18
POA0850	45-54	Visitor from NT	148
POA0850	45-54	Visitor from QLD	45
POA0850	45-54	Visitor from SA	33
POA0850	45-54	Visitor from TAS	5
POA0850	45-54	Visitor from VIC	44
POA0850	45-54	Visitor from WA	29
POA0850	55-64	Home	812
POA0850	55-64	Visitor from ACT	5
POA0850	55-64	Visitor from NSW	64
POA0850	55-64	Visitor from NT	141
POA0850	55-64	Visitor from QLD	79
POA0850	55-64	Visitor from SA	92
POA0850	55-64	Visitor from TAS	13
POA0850	55-64	Visitor from VIC	154
POA0850	55-64	Visitor from WA	89
POA0850	55-64	Visitor same SA2	3
POA0850	65-74	Home	478
POA0850	65-74	Visitor from ACT	11
POA0850	65-74	Visitor from NSW	91
POA0850	65-74	Visitor from NT	45
POA0850	65-74	Visitor from QLD	113
POA0850	65-74	Visitor from SA	89
POA0850	65-74	Visitor from TAS	33
POA0850	65-74	Visitor from VIC	143
POA0850	65-74	Visitor from WA	88
POA0850	65-74	Visitor same SA2	3
POA0850	75-84	Home	194
POA0850	75-84	Visitor from NSW	9
POA0850	75-84	Visitor from NT	11
POA0850	75-84	Visitor from QLD	13
POA0850	75-84	Visitor from SA	26
POA0850	75-84	Visitor from TAS	4
POA0850	75-84	Visitor from VIC	32
POA0850	75-84	Visitor from WA	16
POA0850	85+	Home	32
POA0850	85+	Visitor from NT	5
POA0850	85+	Visitor from VIC	3
POA0850	85+	Visitor from WA	4
POA0852	0-14	Home	2059
POA0852	0-14	Visitor from ACT	7
POA0852	0-14	Visitor from NSW	44
POA0852	0-14	Visitor from NT	111
POA0852	0-14	Visitor from QLD	28
POA0852	0-14	Visitor from SA	5
POA0852	0-14	Visitor from TAS	13
POA0852	0-14	Visitor from VIC	77
POA0852	0-14	Visitor from WA	14
POA0852	0-14	Visitor same SA2	7
POA0852	15-24	Home	1606
POA0852	15-24	Visitor from NSW	39
POA0852	15-24	Visitor from NT	109
POA0852	15-24	Visitor from QLD	57
POA0852	15-24	Visitor from SA	11
POA0852	15-24	Visitor from TAS	4
POA0852	15-24	Visitor from VIC	43
POA0852	15-24	Visitor from WA	22
POA0852	15-24	Visitor same SA2	4
POA0852	25-34	Home	1450
POA0852	25-34	Visitor from NSW	75
POA0852	25-34	Visitor from NT	283
POA0852	25-34	Visitor from QLD	84
POA0852	25-34	Visitor from SA	49
POA0852	25-34	Visitor from TAS	22
POA0852	25-34	Visitor from VIC	94
POA0852	25-34	Visitor from WA	47
POA0852	25-34	Visitor same SA2	11
POA0852	35-44	Home	1063
POA0852	35-44	Visitor from ACT	5
POA0852	35-44	Visitor from NSW	44
POA0852	35-44	Visitor from NT	201
POA0852	35-44	Visitor from QLD	77
POA0852	35-44	Visitor from SA	39
POA0852	35-44	Visitor from TAS	14
POA0852	35-44	Visitor from VIC	81
POA0852	35-44	Visitor from WA	34
POA0852	35-44	Visitor same SA2	4
POA0852	45-54	Home	896
POA0852	45-54	Visitor from ACT	10
POA0852	45-54	Visitor from NSW	45
POA0852	45-54	Visitor from NT	209
POA0852	45-54	Visitor from QLD	94
POA0852	45-54	Visitor from SA	52
POA0852	45-54	Visitor from TAS	6
POA0852	45-54	Visitor from VIC	108
POA0852	45-54	Visitor from WA	44
POA0852	45-54	Visitor same SA2	4
POA0852	55-64	Home	632
POA0852	55-64	Visitor from ACT	11
POA0852	55-64	Visitor from NSW	118
POA0852	55-64	Visitor from NT	143
POA0852	55-64	Visitor from QLD	210
POA0852	55-64	Visitor from SA	147
POA0852	55-64	Visitor from TAS	33
POA0852	55-64	Visitor from VIC	238
POA0852	55-64	Visitor from WA	117
POA0852	55-64	Visitor same SA2	9
POA0852	65-74	Home	360
POA0852	65-74	Visitor from ACT	15
POA0852	65-74	Visitor from NSW	152
POA0852	65-74	Visitor from NT	66
POA0852	65-74	Visitor from QLD	224
POA0852	65-74	Visitor from SA	208
POA0852	65-74	Visitor from TAS	27
POA0852	65-74	Visitor from VIC	255
POA0852	65-74	Visitor from WA	150
POA0852	65-74	Visitor same SA2	3
POA0852	75-84	Home	97
POA0852	75-84	Visitor from ACT	4
POA0852	75-84	Visitor from NSW	33
POA0852	75-84	Visitor from NT	15
POA0852	75-84	Visitor from QLD	40
POA0852	75-84	Visitor from SA	38
POA0852	75-84	Visitor from TAS	10
POA0852	75-84	Visitor from VIC	30
POA0852	75-84	Visitor from WA	20
POA0852	85+	Home	25
POA0852	85+	Visitor from QLD	3
POA0852	85+	Visitor from SA	4
POA0853	0-14	Home	211
POA0853	15-24	Home	100
POA0853	15-24	Visitor from NT	3
POA0853	15-24	Visitor from SA	3
POA0853	25-34	Home	240
POA0853	25-34	Visitor from NT	3
POA0853	25-34	Visitor from QLD	3
POA0853	25-34	Visitor from SA	10
POA0853	35-44	Home	138
POA0853	35-44	Visitor from NT	4
POA0853	35-44	Visitor from SA	3
POA0853	45-54	Home	45
POA0853	45-54	Visitor from NSW	3
POA0853	45-54	Visitor from NT	5
POA0853	55-64	Home	18
POA0853	55-64	Visitor from QLD	3
POA0853	65-74	Home	3
POA0853	65-74	Visitor from NSW	3
POA0853	65-74	Visitor from VIC	6
POA0853	85+	Home	3
POA0854	0-14	Home	176
POA0854	15-24	Home	118
POA0854	15-24	Visitor from SA	5
POA0854	25-34	Home	104
POA0854	25-34	Visitor from NT	4
POA0854	25-34	Visitor from QLD	4
POA0854	25-34	Visitor from WA	3
POA0854	35-44	Home	86
POA0854	35-44	Visitor from NT	7
POA0854	45-54	Home	99
POA0854	45-54	Visitor from NSW	3
POA0854	45-54	Visitor from NT	8
POA0854	45-54	Visitor from QLD	6
POA0854	45-54	Visitor from SA	4
POA0854	45-54	Visitor from VIC	5
POA0854	55-64	Home	70
POA0854	55-64	Visitor from NSW	12
POA0854	55-64	Visitor from NT	11
POA0854	55-64	Visitor from QLD	4
POA0854	55-64	Visitor from SA	3
POA0854	55-64	Visitor from VIC	7
POA0854	55-64	Visitor from WA	4
POA0854	65-74	Home	44
POA0854	65-74	Visitor from NSW	11
POA0854	65-74	Visitor from NT	4
POA0854	65-74	Visitor from QLD	5
POA0854	65-74	Visitor from WA	4
POA0854	75-84	Home	14
POA0854	75-84	Visitor from QLD	4
POA0860	0-14	Home	647
POA0860	0-14	Visitor from NT	25
POA0860	0-14	Visitor from QLD	8
POA0860	0-14	Visitor from SA	4
POA0860	0-14	Visitor from VIC	9
POA0860	0-14	Visitor same SA2	6
POA0860	15-24	Home	333
POA0860	15-24	Visitor from NSW	5
POA0860	15-24	Visitor from NT	16
POA0860	15-24	Visitor from QLD	4
POA0860	15-24	Visitor from SA	3
POA0860	15-24	Visitor from VIC	4
POA0860	15-24	Visitor same SA2	3
POA0860	25-34	Home	528
POA0860	25-34	Visitor from NSW	4
POA0860	25-34	Visitor from NT	53
POA0860	25-34	Visitor from QLD	7
POA0860	25-34	Visitor from VIC	6
POA0860	25-34	Visitor same SA2	6
POA0860	35-44	Home	374
POA0860	35-44	Visitor from NSW	3
POA0860	35-44	Visitor from NT	29
POA0860	35-44	Visitor from QLD	3
POA0860	35-44	Visitor from SA	4
POA0860	35-44	Visitor from VIC	3
POA0860	35-44	Visitor same SA2	4
POA0860	45-54	Home	381
POA0860	45-54	Visitor from NT	25
POA0860	45-54	Visitor from QLD	9
POA0860	45-54	Visitor from SA	4
POA0860	45-54	Visitor from VIC	7
POA0860	45-54	Visitor from WA	7
POA0860	55-64	Home	339
POA0860	55-64	Visitor from ACT	3
POA0860	55-64	Visitor from NSW	12
POA0860	55-64	Visitor from NT	29
POA0860	55-64	Visitor from QLD	15
POA0860	55-64	Visitor from SA	21
POA0860	55-64	Visitor from TAS	11
POA0860	55-64	Visitor from VIC	31
POA0860	55-64	Visitor from WA	9
POA0860	55-64	Visitor same SA2	3
POA0860	65-74	Home	191
POA0860	65-74	Visitor from NSW	13
POA0860	65-74	Visitor from NT	11
POA0860	65-74	Visitor from QLD	24
POA0860	65-74	Visitor from SA	31
POA0860	65-74	Visitor from TAS	4
POA0860	65-74	Visitor from VIC	48
POA0860	65-74	Visitor from WA	8
POA0860	75-84	Home	61
POA0860	75-84	Visitor from NT	4
POA0860	75-84	Visitor from QLD	9
POA0860	75-84	Visitor from SA	9
POA0860	75-84	Visitor from VIC	10
POA0860	85+	Home	11
POA0862	0-14	Home	139
POA0862	0-14	Visitor from ACT	3
POA0862	0-14	Visitor from NSW	9
POA0862	0-14	Visitor from NT	3
POA0862	0-14	Visitor from QLD	6
POA0862	0-14	Visitor from VIC	11
POA0862	0-14	Visitor from WA	4
POA0862	15-24	Home	148
POA0862	15-24	Visitor from NSW	17
POA0862	15-24	Visitor from NT	14
POA0862	15-24	Visitor from QLD	10
POA0862	15-24	Visitor from SA	4
POA0862	15-24	Visitor from VIC	4
POA0862	15-24	Visitor from WA	5
POA0862	15-24	Visitor same SA2	4
POA0862	25-34	Home	144
POA0862	25-34	Visitor from NSW	3
POA0862	25-34	Visitor from NT	27
POA0862	25-34	Visitor from QLD	15
POA0862	25-34	Visitor from SA	5
POA0862	35-44	Home	81
POA0862	35-44	Visitor from NSW	9
POA0862	35-44	Visitor from NT	25
POA0862	35-44	Visitor from QLD	4
POA0862	35-44	Visitor from VIC	3
POA0862	35-44	Visitor from WA	8
POA0862	45-54	Home	55
POA0862	45-54	Visitor from NSW	5
POA0862	45-54	Visitor from NT	25
POA0862	45-54	Visitor from QLD	9
POA0862	45-54	Visitor from SA	5
POA0862	45-54	Visitor from VIC	12
POA0862	45-54	Visitor same SA2	4
POA0862	55-64	Home	66
POA0862	55-64	Visitor from NSW	12
POA0862	55-64	Visitor from NT	22
POA0862	55-64	Visitor from QLD	34
POA0862	55-64	Visitor from SA	17
POA0862	55-64	Visitor from VIC	27
POA0862	55-64	Visitor from WA	3
POA0862	65-74	Home	42
POA0862	65-74	Visitor from NSW	17
POA0862	65-74	Visitor from NT	12
POA0862	65-74	Visitor from QLD	45
POA0862	65-74	Visitor from SA	50
POA0862	65-74	Visitor from TAS	9
POA0862	65-74	Visitor from VIC	66
POA0862	65-74	Visitor from WA	14
POA0862	75-84	Home	6
POA0862	75-84	Visitor from NSW	8
POA0862	75-84	Visitor from QLD	4
POA0862	75-84	Visitor from SA	9
POA0862	75-84	Visitor from TAS	3
POA0862	75-84	Visitor from VIC	8
POA0870	0-14	Home	4123
POA0870	0-14	Visitor from ACT	6
POA0870	0-14	Visitor from NSW	15
POA0870	0-14	Visitor from NT	136
POA0870	0-14	Visitor from QLD	7
POA0870	0-14	Visitor from SA	19
POA0870	0-14	Visitor from TAS	10
POA0870	0-14	Visitor from VIC	21
POA0870	0-14	Visitor from WA	11
POA0870	15-24	Home	2011
POA0870	15-24	Visitor from NSW	23
POA0870	15-24	Visitor from NT	145
POA0870	15-24	Visitor from QLD	23
POA0870	15-24	Visitor from SA	22
POA0870	15-24	Visitor from TAS	25
POA0870	15-24	Visitor from VIC	29
POA0870	15-24	Visitor from WA	17
POA0870	15-24	Visitor same SA2	4
POA0870	25-34	Home	3659
POA0870	25-34	Visitor from ACT	14
POA0870	25-34	Visitor from NSW	63
POA0870	25-34	Visitor from NT	214
POA0870	25-34	Visitor from QLD	40
POA0870	25-34	Visitor from SA	69
POA0870	25-34	Visitor from TAS	8
POA0870	25-34	Visitor from VIC	127
POA0870	25-34	Visitor from WA	27
POA0870	35-44	Home	3013
POA0870	35-44	Visitor from ACT	14
POA0870	35-44	Visitor from NSW	34
POA0870	35-44	Visitor from NT	197
POA0870	35-44	Visitor from QLD	31
POA0870	35-44	Visitor from SA	36
POA0870	35-44	Visitor from TAS	4
POA0870	35-44	Visitor from VIC	47
POA0870	35-44	Visitor from WA	26
POA0870	35-44	Visitor same SA2	12
POA0870	45-54	Home	2330
POA0870	45-54	Visitor from ACT	12
POA0870	45-54	Visitor from NSW	28
POA0870	45-54	Visitor from NT	167
POA0870	45-54	Visitor from QLD	32
POA0870	45-54	Visitor from SA	51
