POA_CODE_2021	AgeStudent	students
POA5260	5-14	172
POA5260	15-19	64
POA5260	20-24	21
POA5260	25+	30
POA5261	0-4	3
POA5261	5-14	41
POA5261	15-19	15
POA5261	20-24	3
POA5262	0-4	3
POA5262	5-14	73
POA5262	15-19	9
POA5262	20-24	3
POA5262	25+	7
POA5263	5-14	11
POA5263	15-19	5
POA5263	25+	3
POA5264	0-4	9
POA5264	5-14	102
POA5264	15-19	27
POA5264	25+	23
POA5265	0-4	4
POA5265	5-14	39
POA5265	15-19	18
POA5265	25+	3
POA5266	0-4	6
POA5266	5-14	94
POA5266	15-19	18
POA5266	20-24	3
POA5266	25+	15
POA5267	0-4	21
POA5267	5-14	251
POA5267	15-19	73
POA5267	20-24	16
POA5267	25+	37
POA5268	0-4	45
POA5268	5-14	417
POA5268	15-19	114
POA5268	20-24	35
POA5268	25+	97
POA5269	0-4	3
POA5269	5-14	36
POA5269	15-19	12
POA5269	20-24	3
POA5270	0-4	12
POA5270	5-14	76
POA5270	15-19	24
POA5270	20-24	8
POA5270	25+	14
POA5271	0-4	91
POA5271	5-14	923
POA5271	15-19	261
POA5271	20-24	59
POA5271	25+	174
POA5272	0-4	10
POA5272	5-14	86
POA5272	15-19	39
POA5272	20-24	7
POA5272	25+	10
POA5273	0-4	4
POA5273	5-14	14
POA5273	15-19	6
POA5275	0-4	15
POA5275	5-14	208
POA5275	15-19	70
POA5275	20-24	19
POA5275	25+	29
POA5276	0-4	14
POA5276	5-14	119
POA5276	15-19	37
POA5276	20-24	20
POA5276	25+	20
POA5277	0-4	24
POA5277	5-14	340
POA5277	15-19	96
POA5277	20-24	20
POA5277	25+	54
POA5278	5-14	58
POA5278	15-19	19
POA5278	20-24	9
POA5278	25+	9
POA5279	0-4	5
POA5279	5-14	54
POA5279	15-19	31
POA5279	25+	5
POA5280	0-4	77
POA5280	5-14	770
POA5280	15-19	324
POA5280	20-24	52
POA5280	25+	125
POA5290	0-4	377
POA5290	5-14	2960
POA5290	15-19	1065
POA5290	20-24	240
POA5290	25+	837
POA5291	0-4	128
POA5291	5-14	1242
POA5291	15-19	436
POA5291	20-24	90
POA5291	25+	222
POA5301	0-4	5
POA5301	5-14	64
POA5301	15-19	20
POA5301	20-24	3
POA5301	25+	3
POA5302	0-4	11
POA5302	5-14	93
POA5302	15-19	26
POA5302	20-24	3
POA5302	25+	18
POA5303	0-4	4
POA5303	5-14	17
POA5303	15-19	8
POA5303	25+	6
POA5304	0-4	12
POA5304	5-14	73
POA5304	15-19	30
POA5304	20-24	5
POA5304	25+	15
POA5306	5-14	4
POA5307	0-4	3
POA5307	5-14	57
POA5307	15-19	16
POA5307	25+	11
POA5308	5-14	18
POA5308	15-19	10
POA5308	25+	4
POA5309	5-14	15
POA5309	15-19	9
POA5310	5-14	4
POA5311	0-4	3
POA5311	5-14	32
POA5311	15-19	15
POA5311	20-24	3
POA5311	25+	6
POA5320	0-4	6
POA5320	5-14	58
POA5320	15-19	9
POA5320	20-24	3
POA5320	25+	6
POA5321	0-4	6
POA5321	5-14	25
POA5321	15-19	8
POA5321	25+	3
POA5322	0-4	7
POA5322	5-14	100
POA5322	15-19	34
POA5322	25+	8
POA5330	0-4	35
POA5330	5-14	360
POA5330	15-19	123
POA5330	20-24	31
POA5330	25+	63
POA5331	5-14	34
POA5331	15-19	6
POA5331	25+	8
POA5332	0-4	4
POA5332	5-14	40
POA5332	15-19	8
POA5332	25+	10
POA5333	0-4	63
POA5333	5-14	729
POA5333	15-19	226
POA5333	20-24	46
POA5333	25+	159
POA5340	0-4	19
POA5340	5-14	145
POA5340	15-19	53
POA5340	20-24	10
POA5340	25+	30
POA5341	0-4	82
POA5341	5-14	823
POA5341	15-19	293
POA5341	20-24	68
POA5341	25+	182
POA5342	0-4	3
POA5342	5-14	134
POA5342	15-19	51
POA5342	20-24	9
POA5342	25+	15
POA5343	0-4	56
POA5343	5-14	515
POA5343	15-19	197
POA5343	20-24	38
POA5343	25+	118
POA5344	0-4	8
POA5344	5-14	89
POA5344	15-19	42
POA5344	20-24	7
POA5344	25+	22
POA5345	0-4	34
POA5345	5-14	403
POA5345	15-19	122
POA5345	20-24	23
POA5345	25+	78
POA5346	5-14	41
POA5346	15-19	17
POA5346	20-24	3
POA5346	25+	5
POA5350	0-4	3
POA5350	5-14	77
POA5350	15-19	34
POA5350	20-24	10
POA5350	25+	17
POA5351	0-4	79
POA5351	5-14	846
POA5351	15-19	278
POA5351	20-24	97
POA5351	25+	171
POA5352	0-4	83
POA5352	5-14	605
POA5352	15-19	216
POA5352	20-24	60
POA5352	25+	134
POA5353	0-4	55
POA5353	5-14	483
POA5353	15-19	162
POA5353	20-24	27
POA5353	25+	84
POA5354	5-14	19
POA5354	15-19	6
POA5354	25+	3
POA5355	0-4	118
POA5355	5-14	999
POA5355	15-19	415
POA5355	20-24	104
POA5355	25+	212
POA5356	0-4	12
POA5356	5-14	86
POA5356	15-19	35
POA5356	20-24	4
POA5356	25+	15
POA5357	5-14	41
POA5357	15-19	3
POA5360	0-4	20
POA5360	5-14	150
POA5360	15-19	69
POA5360	20-24	15
POA5360	25+	35
POA5371	0-4	11
POA5371	5-14	182
POA5371	15-19	90
POA5371	20-24	30
POA5371	25+	40
POA5372	0-4	51
POA5372	5-14	436
POA5372	15-19	134
POA5372	20-24	32
POA5372	25+	73
POA5373	0-4	41
POA5373	5-14	387
POA5373	15-19	141
POA5373	20-24	35
POA5373	25+	70
POA5374	0-4	13
POA5374	5-14	156
POA5374	15-19	58
POA5374	20-24	13
POA5374	25+	23
POA5381	5-14	27
POA5381	15-19	15
POA5400	0-4	12
POA5400	5-14	130
POA5400	15-19	48
POA5400	20-24	122
POA5400	25+	43
POA5401	0-4	15
POA5401	5-14	114
POA5401	15-19	34
POA5401	20-24	8
POA5401	25+	17
POA5410	0-4	5
POA5410	5-14	47
POA5410	15-19	6
POA5410	20-24	7
POA5410	25+	5
POA5411	0-4	5
POA5411	5-14	47
POA5411	15-19	14
POA5412	0-4	9
POA5412	5-14	112
POA5412	15-19	37
POA5412	20-24	15
POA5412	25+	27
POA5413	0-4	9
POA5413	5-14	82
POA5413	15-19	38
POA5413	20-24	11
POA5413	25+	14
POA5414	0-4	5
POA5414	5-14	9
POA5414	15-19	4
POA5415	5-14	28
POA5415	15-19	8
POA5415	20-24	3
POA5415	25+	4
POA5416	0-4	3
POA5416	5-14	19
POA5416	15-19	10
POA5416	25+	10
POA5417	0-4	11
POA5417	5-14	166
POA5417	15-19	50
POA5417	20-24	8
POA5417	25+	26
POA5418	5-14	14
POA5419	5-14	31
POA5419	15-19	3
POA5419	25+	3
POA5420	5-14	5
POA5421	5-14	4
POA5421	25+	4
POA5422	0-4	14
POA5422	5-14	145
POA5422	15-19	39
POA5422	25+	26
POA5431	0-4	8
POA5431	5-14	76
POA5431	15-19	35
POA5431	20-24	3
POA5431	25+	16
POA5432	5-14	18
POA5432	15-19	6
POA5432	25+	5
POA5433	0-4	15
POA5433	5-14	90
POA5433	15-19	40
POA5433	20-24	4
POA5433	25+	26
POA5434	0-4	5
POA5434	5-14	40
POA5434	15-19	4
POA5434	20-24	5
POA5434	25+	10
POA5440	5-14	15
POA5440	15-19	4
POA5440	25+	3
POA5451	0-4	7
POA5451	5-14	57
POA5451	15-19	24
POA5451	20-24	3
POA5451	25+	17
POA5452	0-4	4
POA5452	5-14	70
POA5452	15-19	17
POA5452	20-24	3
POA5452	25+	9
POA5453	0-4	72
POA5453	5-14	592
POA5453	15-19	193
POA5453	20-24	42
POA5453	25+	114
POA5454	0-4	5
POA5454	5-14	64
POA5454	15-19	17
POA5454	20-24	6
POA5454	25+	7
POA5455	5-14	4
POA5460	0-4	5
POA5460	5-14	117
POA5460	15-19	31
POA5460	20-24	12
POA5460	25+	17
POA5461	0-4	25
POA5461	5-14	324
POA5461	15-19	115
POA5461	20-24	18
POA5461	25+	50
POA5462	0-4	14
POA5462	5-14	65
POA5462	15-19	20
POA5462	25+	11
POA5464	0-4	4
POA5464	5-14	88
POA5464	15-19	16
POA5464	25+	3
POA5470	5-14	17
POA5470	15-19	3
POA5470	25+	5
POA5471	5-14	3
POA5472	5-14	9
POA5472	15-19	3
POA5472	20-24	5
POA5473	0-4	14
POA5473	5-14	64
POA5473	15-19	31
POA5473	20-24	5
POA5473	25+	20
POA5480	0-4	12
POA5480	5-14	108
POA5480	15-19	25
POA5480	20-24	4
POA5480	25+	10
POA5481	0-4	5
POA5481	5-14	41
POA5481	15-19	18
POA5481	25+	7
POA5482	0-4	4
POA5482	5-14	47
POA5482	15-19	12
POA5482	20-24	3
POA5482	25+	10
POA5483	0-4	3
POA5483	5-14	41
POA5483	15-19	11
POA5483	25+	11
POA5485	0-4	5
POA5485	5-14	65
POA5485	15-19	19
POA5485	20-24	5
POA5485	25+	11
POA5490	0-4	3
POA5490	5-14	20
POA5490	15-19	4
POA5490	25+	4
POA5491	0-4	20
POA5491	5-14	218
POA5491	15-19	54
POA5491	20-24	16
POA5491	25+	31
POA5493	5-14	4
POA5493	15-19	4
POA5495	0-4	3
POA5495	5-14	36
POA5495	15-19	11
POA5495	20-24	3
POA5495	25+	11
POA5501	0-4	110
POA5501	5-14	987
POA5501	15-19	375
POA5501	20-24	95
POA5501	25+	205
POA5502	0-4	20
POA5502	5-14	193
POA5502	15-19	68
POA5502	20-24	26
POA5502	25+	31
POA5510	5-14	7
POA5510	15-19	4
POA5520	0-4	14
POA5520	5-14	51
POA5520	15-19	15
POA5520	25+	14
POA5521	5-14	16
POA5521	15-19	3
POA5521	20-24	3
POA5521	25+	6
POA5522	0-4	10
POA5522	5-14	109
POA5522	15-19	27
POA5522	20-24	9
POA5522	25+	29
POA5523	0-4	21
POA5523	5-14	255
POA5523	15-19	61
POA5523	20-24	20
POA5523	25+	40
POA5540	0-4	162
POA5540	5-14	1678
POA5540	15-19	604
POA5540	20-24	149
POA5540	25+	301
POA5550	0-4	5
POA5550	5-14	112
POA5550	15-19	42
POA5550	20-24	7
POA5550	25+	24
POA5552	0-4	7
POA5552	5-14	47
POA5552	15-19	11
POA5552	20-24	3
POA5552	25+	13
POA5554	0-4	68
POA5554	5-14	621
POA5554	15-19	220
POA5554	20-24	48
POA5554	25+	111
POA5555	5-14	47
POA5555	15-19	19
POA5555	25+	3
POA5556	0-4	35
POA5556	5-14	355
POA5556	15-19	103
POA5556	20-24	22
POA5556	25+	59
POA5558	0-4	36
POA5558	5-14	392
POA5558	15-19	110
POA5558	20-24	21
POA5558	25+	87
POA5560	0-4	4
POA5560	5-14	54
POA5560	15-19	16
POA5560	20-24	4
POA5560	25+	9
POA5570	0-4	3
POA5570	5-14	42
POA5570	15-19	9
POA5570	20-24	3
POA5570	25+	10
POA5571	0-4	14
POA5571	5-14	127
POA5571	15-19	43
POA5571	20-24	11
POA5571	25+	16
POA5572	5-14	14
POA5572	15-19	6
POA5572	20-24	5
POA5572	25+	7
POA5573	0-4	23
POA5573	5-14	247
POA5573	15-19	57
POA5573	20-24	11
POA5573	25+	37
POA5575	0-4	18
POA5575	5-14	221
POA5575	15-19	60
POA5575	20-24	24
POA5575	25+	38
POA5576	0-4	6
POA5576	5-14	92
POA5576	15-19	28
POA5576	20-24	3
POA5576	25+	17
POA5577	0-4	3
POA5577	5-14	38
POA5577	15-19	16
POA5577	20-24	5
POA5577	25+	6
POA5580	0-4	3
POA5580	5-14	50
POA5580	15-19	10
POA5580	25+	9
POA5581	5-14	23
POA5581	15-19	6
POA5581	25+	8
POA5582	0-4	3
POA5582	5-14	55
POA5582	15-19	3
POA5582	25+	15
POA5583	0-4	6
POA5583	5-14	51
POA5583	15-19	17
POA5583	20-24	5
POA5583	25+	10
POA5600	0-4	80
POA5600	5-14	663
POA5600	15-19	246
POA5600	20-24	72
POA5600	25+	183
POA5602	0-4	14
POA5602	5-14	147
POA5602	15-19	27
POA5602	20-24	9
POA5602	25+	18
POA5603	0-4	10
POA5603	5-14	60
POA5603	15-19	7
POA5603	20-24	6
POA5604	5-14	9
POA5605	0-4	17
POA5605	5-14	158
POA5605	15-19	59
POA5605	20-24	3
POA5605	25+	32
POA5606	0-4	181
POA5606	5-14	1617
POA5606	15-19	561
POA5606	20-24	122
POA5606	25+	352
POA5607	0-4	62
POA5607	5-14	679
POA5607	15-19	185
POA5607	20-24	16
POA5607	25+	107
POA5608	0-4	186
POA5608	5-14	1471
POA5608	15-19	480
POA5608	20-24	117
POA5608	25+	309
POA5609	0-4	46
POA5609	5-14	279
POA5609	15-19	87
POA5609	20-24	24
POA5609	25+	65
POA5611	0-4	5
POA5611	5-14	13
POA5611	25+	3
POA5630	5-14	14
POA5630	15-19	6
POA5630	25+	9
POA5631	0-4	13
POA5631	5-14	172
POA5631	15-19	45
POA5631	20-24	4
POA5631	25+	10
POA5632	0-4	4
POA5632	5-14	45
POA5632	15-19	9
POA5632	20-24	6
POA5632	25+	11
POA5633	0-4	5
POA5633	5-14	43
POA5633	15-19	8
POA5633	25+	11
POA5640	0-4	16
POA5640	5-14	119
POA5640	15-19	31
POA5640	20-24	8
POA5640	25+	14
POA5641	0-4	13
POA5641	5-14	155
POA5641	15-19	24
POA5641	20-24	9
POA5641	25+	21
POA5642	5-14	31
POA5642	15-19	17
POA5650	5-14	24
POA5650	15-19	8
POA5651	5-14	3
POA5651	15-19	5
POA5652	0-4	11
POA5652	5-14	104
POA5652	15-19	18
POA5652	20-24	3
POA5652	25+	10
POA5653	5-14	7
POA5653	20-24	3
POA5654	0-4	3
POA5654	5-14	26
POA5654	15-19	6
POA5654	25+	3
POA5655	5-14	21
POA5655	15-19	3
POA5660	15-19	5
POA5661	0-4	4
POA5661	5-14	24
POA5661	25+	4
POA5670	0-4	8
POA5670	5-14	75
POA5670	15-19	16
POA5670	20-24	3
POA5670	25+	10
POA5671	5-14	16
POA5671	15-19	3
POA5680	0-4	19
POA5680	5-14	242
POA5680	15-19	50
POA5680	20-24	9
POA5680	25+	42
POA5690	0-4	77
POA5690	5-14	468
POA5690	15-19	107
POA5690	20-24	23
POA5690	25+	75
POA5700	0-4	164
POA5700	5-14	1249
POA5700	15-19	380
POA5700	20-24	76
POA5700	25+	289
POA5701	25+	4
POA5710	0-4	47
POA5710	5-14	315
POA5710	15-19	94
POA5710	20-24	17
POA5710	25+	59
POA5713	5-14	4
POA5715	5-14	5
POA5720	0-4	3
POA5720	5-14	8
POA5720	15-19	4
POA5720	25+	5
POA5722	0-4	6
POA5722	5-14	17
POA5722	15-19	4
POA5722	20-24	4
POA5723	0-4	9
POA5723	5-14	110
POA5723	15-19	36
POA5723	20-24	4
POA5723	25+	54
POA5724	5-14	4
POA5724	15-19	3
POA5725	0-4	63
POA5725	5-14	579
POA5725	15-19	112
POA5725	20-24	22
POA5725	25+	141
POA5730	5-14	10
POA5730	15-19	4
POA5730	25+	4
POA5731	5-14	16
POA5731	25+	5
POA5732	5-14	12
POA5732	25+	3
POA5733	5-14	11
POA5733	15-19	5
POA5734	5-14	9
POA5734	20-24	3
POA6000	0-4	102
POA6000	5-14	447
POA6000	15-19	224
POA6000	20-24	813
POA6000	25+	1386
POA6003	0-4	34
POA6003	5-14	152
POA6003	15-19	55
POA6003	20-24	149
POA6003	25+	386
POA6004	0-4	94
POA6004	5-14	384
POA6004	15-19	189
POA6004	20-24	499
POA6004	25+	994
POA6005	0-4	43
POA6005	5-14	243
POA6005	15-19	68
POA6005	20-24	208
POA6005	25+	554
POA6006	0-4	136
POA6006	5-14	942
POA6006	15-19	326
POA6006	20-24	298
POA6006	25+	507
POA6007	0-4	108
POA6007	5-14	660
POA6007	15-19	242
POA6007	20-24	250
POA6007	25+	501
POA6008	0-4	272
POA6008	5-14	1752
POA6008	15-19	681
POA6008	20-24	507
POA6008	25+	838
POA6009	0-4	264
POA6009	5-14	2277
POA6009	15-19	1654
POA6009	20-24	1693
POA6009	25+	1132
POA6010	0-4	301
POA6010	5-14	2328
POA6010	15-19	1298
POA6010	20-24	682
POA6010	25+	731
POA6011	0-4	135
POA6011	5-14	1042
POA6011	15-19	701
POA6011	20-24	331
POA6011	25+	307
POA6012	0-4	134
POA6012	5-14	1082
POA6012	15-19	572
POA6012	20-24	320
POA6012	25+	422
POA6014	0-4	418
POA6014	5-14	3166
POA6014	15-19	1270
POA6014	20-24	663
POA6014	25+	1045
POA6015	0-4	74
POA6015	5-14	984
POA6015	15-19	548
POA6015	20-24	253
POA6015	25+	169
POA6016	0-4	227
POA6016	5-14	1463
POA6016	15-19	473
POA6016	20-24	310
POA6016	25+	598
POA6017	0-4	54
POA6017	5-14	237
POA6017	15-19	71
POA6017	20-24	127
POA6017	25+	372
POA6018	0-4	786
POA6018	5-14	5007
POA6018	15-19	2073
POA6018	20-24	1068
POA6018	25+	1636
POA6019	0-4	386
POA6019	5-14	2470
POA6019	15-19	1079
POA6019	20-24	583
POA6019	25+	1192
POA6020	0-4	415
POA6020	5-14	3092
POA6020	15-19	1163
POA6020	20-24	545
POA6020	25+	590
POA6021	0-4	332
POA6021	5-14	2182
POA6021	15-19	862
POA6021	20-24	514
POA6021	25+	819
POA6022	0-4	114
POA6022	5-14	636
POA6022	15-19	204
POA6022	20-24	92
POA6022	25+	175
POA6023	0-4	293
POA6023	5-14	2508
POA6023	15-19	922
POA6023	20-24	319
POA6023	25+	421
POA6024	0-4	260
POA6024	5-14	1643
POA6024	15-19	651
POA6024	20-24	276
POA6024	25+	448
POA6025	0-4	611
POA6025	5-14	3971
POA6025	15-19	1594
POA6025	20-24	725
POA6025	25+	1011
POA6026	0-4	387
POA6026	5-14	3008
POA6026	15-19	1204
POA6026	20-24	518
POA6026	25+	575
POA6027	0-4	710
POA6027	5-14	5029
POA6027	15-19	2008
POA6027	20-24	1207
POA6027	25+	1661
POA6028	0-4	368
POA6028	5-14	3166
POA6028	15-19	1508
POA6028	20-24	687
POA6028	25+	739
POA6029	0-4	57
POA6029	5-14	361
POA6029	15-19	179
POA6029	20-24	94
POA6029	25+	72
POA6030	0-4	707
POA6030	5-14	5267
POA6030	15-19	2058
POA6030	20-24	915
POA6030	25+	1397
POA6031	0-4	472
POA6031	5-14	3032
POA6031	15-19	1035
POA6031	20-24	397
POA6031	25+	684
POA6032	5-14	18
POA6032	15-19	9
POA6032	20-24	5
POA6032	25+	3
POA6033	5-14	58
POA6033	15-19	25
POA6033	20-24	7
POA6033	25+	13
POA6034	0-4	123
POA6034	5-14	552
POA6034	15-19	121
POA6034	20-24	72
POA6034	25+	156
POA6035	0-4	271
POA6035	5-14	1755
POA6035	15-19	457
POA6035	20-24	123
POA6035	25+	358
POA6036	0-4	361
POA6036	5-14	2589
POA6036	15-19	1033
POA6036	20-24	415
POA6036	25+	635
POA6037	0-4	76
POA6037	5-14	567
POA6037	15-19	136
POA6037	20-24	28
POA6037	25+	121
POA6038	0-4	290
POA6038	5-14	1621
POA6038	15-19	406
POA6038	20-24	188
POA6038	25+	461
POA6041	0-4	18
POA6041	5-14	156
POA6041	15-19	66
POA6041	20-24	11
POA6041	25+	31
POA6042	5-14	3
POA6043	5-14	8
POA6044	0-4	9
POA6044	5-14	77
POA6044	15-19	24
POA6044	20-24	8
POA6044	25+	17
POA6050	0-4	217
POA6050	5-14	1490
POA6050	15-19	760
POA6050	20-24	640
POA6050	25+	851
POA6051	0-4	197
POA6051	5-14	953
POA6051	15-19	313
POA6051	20-24	368
POA6051	25+	1006
POA6052	0-4	218
POA6052	5-14	1289
POA6052	15-19	472
POA6052	20-24	360
POA6052	25+	518
POA6053	0-4	302
POA6053	5-14	1573
POA6053	15-19	587
POA6053	20-24	327
POA6053	25+	745
POA6054	0-4	348
POA6054	5-14	2261
POA6054	15-19	767
POA6054	20-24	412
POA6054	25+	848
POA6055	0-4	887
POA6055	5-14	4216
POA6055	15-19	1283
POA6055	20-24	605
POA6055	25+	1416
POA6056	0-4	651
POA6056	5-14	4351
POA6056	15-19	1562
POA6056	20-24	739
POA6056	25+	1289
POA6057	0-4	289
POA6057	5-14	2020
POA6057	15-19	752
POA6057	20-24	282
POA6057	25+	481
POA6058	0-4	211
POA6058	5-14	1523
POA6058	15-19	476
POA6058	20-24	220
POA6058	25+	416
POA6059	0-4	357
POA6059	5-14	2395
POA6059	15-19	1107
POA6059	20-24	691
POA6059	25+	895
POA6060	0-4	365
POA6060	5-14	1934
POA6060	15-19	727
POA6060	20-24	693
POA6060	25+	1538
POA6061	0-4	729
POA6061	5-14	4342
POA6061	15-19	1445
POA6061	20-24	1188
POA6061	25+	2571
POA6062	0-4	545
POA6062	5-14	3369
POA6062	15-19	1393
POA6062	20-24	870
POA6062	25+	1351
POA6063	0-4	245
POA6063	5-14	2079
POA6063	15-19	776
POA6063	20-24	357
POA6063	25+	538
POA6064	0-4	460
POA6064	5-14	3695
POA6064	15-19	1472
POA6064	20-24	813
POA6064	25+	1176
POA6065	0-4	1502
POA6065	5-14	10231
POA6065	15-19	3559
POA6065	20-24	1596
POA6065	25+	2237
POA6066	0-4	294
POA6066	5-14	2305
POA6066	15-19	987
POA6066	20-24	483
POA6066	25+	618
POA6067	5-14	5
POA6067	15-19	3
POA6069	0-4	1102
POA6069	5-14	7598
POA6069	15-19	2389
POA6069	20-24	824
POA6069	25+	1564
POA6070	0-4	53
POA6070	5-14	552
POA6070	15-19	182
POA6070	20-24	65
POA6070	25+	120
POA6071	0-4	55
POA6071	5-14	409
POA6071	15-19	183
POA6071	20-24	77
POA6071	25+	114
POA6072	0-4	8
POA6072	5-14	92
POA6072	15-19	50
POA6072	20-24	17
POA6072	25+	26
POA6073	0-4	29
POA6073	5-14	353
POA6073	15-19	139
POA6073	20-24	46
POA6073	25+	86
POA6074	0-4	14
POA6074	5-14	117
POA6074	15-19	50
POA6074	20-24	8
POA6074	25+	23
POA6076	0-4	266
POA6076	5-14	2949
POA6076	15-19	1161
POA6076	20-24	480
POA6076	25+	631
POA6077	0-4	13
POA6077	5-14	138
POA6077	15-19	77
POA6077	20-24	38
POA6077	25+	34
POA6078	0-4	4
POA6078	5-14	118
POA6078	15-19	52
POA6078	20-24	23
POA6078	25+	22
POA6081	0-4	79
POA6081	5-14	637
POA6081	15-19	291
POA6081	20-24	79
POA6081	25+	140
POA6082	0-4	42
POA6082	5-14	463
POA6082	15-19	167
POA6082	20-24	43
POA6082	25+	118
POA6083	0-4	41
POA6083	5-14	382
POA6083	15-19	185
POA6083	20-24	54
POA6083	25+	91
POA6084	0-4	120
POA6084	5-14	1184
POA6084	15-19	422
POA6084	20-24	119
POA6084	25+	194
POA6100	0-4	219
POA6100	5-14	1208
POA6100	15-19	479
POA6100	20-24	656
POA6100	25+	1133
POA6101	0-4	298
POA6101	5-14	1526
POA6101	15-19	535
POA6101	20-24	640
POA6101	25+	1134
POA6102	0-4	138
POA6102	5-14	916
POA6102	15-19	527
POA6102	20-24	1219
POA6102	25+	1260
POA6103	0-4	137
POA6103	5-14	808
POA6103	15-19	239
POA6103	20-24	365
POA6103	25+	770
POA6104	0-4	199
POA6104	5-14	1344
POA6104	15-19	474
POA6104	20-24	370
POA6104	25+	730
POA6105	0-4	224
POA6105	5-14	1748
POA6105	15-19	642
POA6105	20-24	426
POA6105	25+	862
POA6107	0-4	913
POA6107	5-14	5481
POA6107	15-19	1829
POA6107	20-24	1994
POA6107	25+	3087
POA6108	0-4	393
POA6108	5-14	2947
POA6108	15-19	1100
POA6108	20-24	591
POA6108	25+	955
POA6109	0-4	206
POA6109	5-14	1628
POA6109	15-19	583
POA6109	20-24	310
POA6109	25+	555
POA6110	0-4	859
POA6110	5-14	6287
POA6110	15-19	2115
POA6110	20-24	1033
POA6110	25+	1591
POA6111	0-4	330
POA6111	5-14	2812
POA6111	15-19	1015
POA6111	20-24	393
POA6111	25+	757
POA6112	0-4	1692
POA6112	5-14	10801
POA6112	15-19	2948
POA6112	20-24	1239
POA6112	25+	2639
POA6121	0-4	43
POA6121	5-14	436
POA6121	15-19	163
POA6121	20-24	70
POA6121	25+	77
POA6122	0-4	583
POA6122	5-14	3686
POA6122	15-19	908
POA6122	20-24	288
POA6122	25+	713
POA6123	0-4	36
POA6123	5-14	309
POA6123	15-19	86
POA6123	20-24	21
POA6123	25+	69
POA6124	0-4	17
POA6124	5-14	169
POA6124	15-19	45
POA6124	20-24	15
POA6124	25+	24
POA6125	0-4	48
POA6125	5-14	361
POA6125	15-19	177
POA6125	20-24	48
POA6125	25+	53
POA6126	0-4	7
POA6126	5-14	26
POA6126	15-19	6
POA6126	25+	7
POA6147	0-4	263
POA6147	5-14	1713
POA6147	15-19	620
POA6147	20-24	431
POA6147	25+	750
POA6148	0-4	297
POA6148	5-14	2565
POA6148	15-19	1196
POA6148	20-24	611
POA6148	25+	695
POA6149	0-4	329
POA6149	5-14	2512
POA6149	15-19	1002
POA6149	20-24	536
POA6149	25+	645
POA6150	0-4	179
POA6150	5-14	1434
POA6150	15-19	904
POA6150	20-24	645
POA6150	25+	529
POA6151	0-4	257
POA6151	5-14	1563
POA6151	15-19	860
POA6151	20-24	654
POA6151	25+	854
POA6152	0-4	389
POA6152	5-14	2458
POA6152	15-19	1284
POA6152	20-24	1289
POA6152	25+	1327
POA6153	0-4	349
POA6153	5-14	2642
POA6153	15-19	1094
POA6153	20-24	728
POA6153	25+	747
POA6154	0-4	167
POA6154	5-14	1428
POA6154	15-19	587
POA6154	20-24	331
POA6154	25+	350
POA6155	0-4	918
POA6155	5-14	7989
POA6155	15-19	3546
POA6155	20-24	1861
POA6155	25+	1997
POA6156	0-4	295
POA6156	5-14	2401
POA6156	15-19	1083
POA6156	20-24	519
POA6156	25+	601
POA6157	0-4	228
POA6157	5-14	1583
POA6157	15-19	676
POA6157	20-24	386
POA6157	25+	563
POA6158	0-4	124
POA6158	5-14	968
POA6158	15-19	477
POA6158	20-24	212
POA6158	25+	273
POA6159	0-4	38
POA6159	5-14	270
POA6159	15-19	124
POA6159	20-24	109
POA6159	25+	170
POA6160	0-4	95
POA6160	5-14	604
POA6160	15-19	273
POA6160	20-24	284
POA6160	25+	526
POA6161	0-4	5
POA6161	5-14	6
POA6161	20-24	4
POA6161	25+	5
POA6162	0-4	214
POA6162	5-14	1166
POA6162	15-19	456
POA6162	20-24	277
POA6162	25+	554
POA6163	0-4	834
POA6163	5-14	5100
POA6163	15-19	2070
POA6163	20-24	1461
POA6163	25+	2408
POA6164	0-4	1532
POA6164	5-14	9244
POA6164	15-19	3050
POA6164	20-24	1570
POA6164	25+	2664
POA6166	0-4	201
POA6166	5-14	1240
POA6166	15-19	478
POA6166	20-24	235
POA6166	25+	296
POA6167	0-4	567
POA6167	5-14	3543
POA6167	15-19	1106
POA6167	20-24	446
POA6167	25+	977
POA6168	0-4	281
POA6168	5-14	2199
POA6168	15-19	771
POA6168	20-24	321
POA6168	25+	731
POA6169	0-4	494
POA6169	5-14	4365
POA6169	15-19	1491
POA6169	20-24	499
POA6169	25+	1068
POA6170	0-4	447
POA6170	5-14	2601
POA6170	15-19	710
POA6170	20-24	360
POA6170	25+	830
POA6171	0-4	963
POA6171	5-14	6374
POA6171	15-19	1828
POA6171	20-24	556
POA6171	25+	1384
POA6172	0-4	243
POA6172	5-14	1931
POA6172	15-19	725
POA6172	20-24	233
POA6172	25+	387
POA6173	0-4	252
POA6173	5-14	2267
POA6173	15-19	847
POA6173	20-24	265
POA6173	25+	391
POA6174	0-4	131
POA6174	5-14	893
POA6174	15-19	314
POA6174	20-24	94
POA6174	25+	219
POA6175	0-4	91
POA6175	5-14	666
POA6175	15-19	212
POA6175	20-24	65
POA6175	25+	130
POA6176	0-4	58
POA6176	5-14	323
POA6176	15-19	92
POA6176	20-24	19
POA6176	25+	65
POA6180	0-4	140
POA6180	5-14	1120
POA6180	15-19	337
POA6180	20-24	97
POA6180	25+	247
POA6181	0-4	5
