POA_CODE_2021	Age	Sex	persons
POA2025	25-34	F	650
POA2025	25-34	M	494
POA2025	35-44	F	552
POA2025	35-44	M	435
POA2025	45-54	F	474
POA2025	45-54	M	413
POA2025	55-64	F	419
POA2025	55-64	M	353
POA2025	65-74	F	430
POA2025	65-74	M	354
POA2025	75-84	F	354
POA2025	75-84	M	236
POA2025	85+	F	175
POA2025	85+	M	105
POA2026	0-4	F	894
POA2026	0-4	M	966
POA2026	5-14	F	1345
POA2026	5-14	M	1466
POA2026	15-19	F	574
POA2026	15-19	M	570
POA2026	20-24	F	859
POA2026	20-24	M	665
POA2026	25-34	F	5185
POA2026	25-34	M	4478
POA2026	35-44	F	2914
POA2026	35-44	M	3039
POA2026	45-54	F	1895
POA2026	45-54	M	2034
POA2026	55-64	F	1227
POA2026	55-64	M	1270
POA2026	65-74	F	915
POA2026	65-74	M	873
POA2026	75-84	F	608
POA2026	75-84	M	473
POA2026	85+	F	282
POA2026	85+	M	171
POA2027	0-4	F	138
POA2027	0-4	M	140
POA2027	5-14	F	299
POA2027	5-14	M	268
POA2027	15-19	F	145
POA2027	15-19	M	117
POA2027	20-24	F	196
POA2027	20-24	M	152
POA2027	25-34	F	706
POA2027	25-34	M	552
POA2027	35-44	F	547
POA2027	35-44	M	502
POA2027	45-54	F	475
POA2027	45-54	M	406
POA2027	55-64	F	510
POA2027	55-64	M	446
POA2027	65-74	F	566
POA2027	65-74	M	461
POA2027	75-84	F	432
POA2027	75-84	M	395
POA2027	85+	F	216
POA2027	85+	M	129
POA2028	0-4	F	115
POA2028	0-4	M	128
POA2028	5-14	F	163
POA2028	5-14	M	175
POA2028	15-19	F	68
POA2028	15-19	M	74
POA2028	20-24	F	182
POA2028	20-24	M	108
POA2028	25-34	F	568
POA2028	25-34	M	440
POA2028	35-44	F	339
POA2028	35-44	M	325
POA2028	45-54	F	276
POA2028	45-54	M	233
POA2028	55-64	F	275
POA2028	55-64	M	209
POA2028	65-74	F	312
POA2028	65-74	M	219
POA2028	75-84	F	210
POA2028	75-84	M	161
POA2028	85+	F	97
POA2028	85+	M	48
POA2029	0-4	F	259
POA2029	0-4	M	251
POA2029	5-14	F	550
POA2029	5-14	M	558
POA2029	15-19	F	246
POA2029	15-19	M	240
POA2029	20-24	F	293
POA2029	20-24	M	230
POA2029	25-34	F	779
POA2029	25-34	M	649
POA2029	35-44	F	771
POA2029	35-44	M	683
POA2029	45-54	F	710
POA2029	45-54	M	620
POA2029	55-64	F	568
POA2029	55-64	M	503
POA2029	65-74	F	516
POA2029	65-74	M	422
POA2029	75-84	F	400
POA2029	75-84	M	310
POA2029	85+	F	212
POA2029	85+	M	150
POA2030	0-4	F	321
POA2030	0-4	M	340
POA2030	5-14	F	1044
POA2030	5-14	M	1049
POA2030	15-19	F	538
POA2030	15-19	M	581
POA2030	20-24	F	408
POA2030	20-24	M	427
POA2030	25-34	F	654
POA2030	25-34	M	609
POA2030	35-44	F	936
POA2030	35-44	M	761
POA2030	45-54	F	1217
POA2030	45-54	M	1098
POA2030	55-64	F	934
POA2030	55-64	M	893
POA2030	65-74	F	697
POA2030	65-74	M	693
POA2030	75-84	F	455
POA2030	75-84	M	357
POA2030	85+	F	254
POA2030	85+	M	174
POA2031	0-4	F	896
POA2031	0-4	M	973
POA2031	5-14	F	1651
POA2031	5-14	M	1717
POA2031	15-19	F	737
POA2031	15-19	M	781
POA2031	20-24	F	1011
POA2031	20-24	M	966
POA2031	25-34	F	3988
POA2031	25-34	M	3251
POA2031	35-44	F	2897
POA2031	35-44	M	2595
POA2031	45-54	F	2275
POA2031	45-54	M	2110
POA2031	55-64	F	1718
POA2031	55-64	M	1493
POA2031	65-74	F	1276
POA2031	65-74	M	1093
POA2031	75-84	F	814
POA2031	75-84	M	682
POA2031	85+	F	553
POA2031	85+	M	341
POA2032	0-4	F	275
POA2032	0-4	M	352
POA2032	5-14	F	679
POA2032	5-14	M	681
POA2032	15-19	F	364
POA2032	15-19	M	369
POA2032	20-24	F	821
POA2032	20-24	M	892
POA2032	25-34	F	1285
POA2032	25-34	M	1595
POA2032	35-44	F	967
POA2032	35-44	M	961
POA2032	45-54	F	841
POA2032	45-54	M	850
POA2032	55-64	F	728
POA2032	55-64	M	675
POA2032	65-74	F	611
POA2032	65-74	M	511
POA2032	75-84	F	461
POA2032	75-84	M	321
POA2032	85+	F	229
POA2032	85+	M	166
POA2033	0-4	F	252
POA2033	0-4	M	249
POA2033	5-14	F	449
POA2033	5-14	M	489
POA2033	15-19	F	375
POA2033	15-19	M	384
POA2033	20-24	F	847
POA2033	20-24	M	930
POA2033	25-34	F	1264
POA2033	25-34	M	1246
POA2033	35-44	F	818
POA2033	35-44	M	849
POA2033	45-54	F	617
POA2033	45-54	M	612
POA2033	55-64	F	520
POA2033	55-64	M	497
POA2033	65-74	F	370
POA2033	65-74	M	341
POA2033	75-84	F	274
POA2033	75-84	M	255
POA2033	85+	F	171
POA2033	85+	M	117
POA2034	0-4	F	515
POA2034	0-4	M	527
POA2034	5-14	F	1008
POA2034	5-14	M	1013
POA2034	15-19	F	448
POA2034	15-19	M	429
POA2034	20-24	F	602
POA2034	20-24	M	433
POA2034	25-34	F	2594
POA2034	25-34	M	2051
POA2034	35-44	F	1727
POA2034	35-44	M	1604
POA2034	45-54	F	1440
POA2034	45-54	M	1196
POA2034	55-64	F	1023
POA2034	55-64	M	1030
POA2034	65-74	F	789
POA2034	65-74	M	675
POA2034	75-84	F	450
POA2034	75-84	M	375
POA2034	85+	F	180
POA2034	85+	M	132
POA2035	0-4	F	863
POA2035	0-4	M	923
POA2035	5-14	F	1878
POA2035	5-14	M	1968
POA2035	15-19	F	863
POA2035	15-19	M	927
POA2035	20-24	F	993
POA2035	20-24	M	1013
POA2035	25-34	F	2635
POA2035	25-34	M	2551
POA2035	35-44	F	2654
POA2035	35-44	M	2535
POA2035	45-54	F	2408
POA2035	45-54	M	2255
POA2035	55-64	F	2031
POA2035	55-64	M	1892
POA2035	65-74	F	1690
POA2035	65-74	M	1346
POA2035	75-84	F	1231
POA2035	75-84	M	940
POA2035	85+	F	628
POA2035	85+	M	398
POA2036	0-4	F	945
POA2036	0-4	M	940
POA2036	5-14	F	1909
POA2036	5-14	M	1934
POA2036	15-19	F	803
POA2036	15-19	M	951
POA2036	20-24	F	1013
POA2036	20-24	M	1152
POA2036	25-34	F	2373
POA2036	25-34	M	2564
POA2036	35-44	F	2449
POA2036	35-44	M	2491
POA2036	45-54	F	2299
POA2036	45-54	M	2334
POA2036	55-64	F	1912
POA2036	55-64	M	2038
POA2036	65-74	F	1559
POA2036	65-74	M	1524
POA2036	75-84	F	981
POA2036	75-84	M	881
POA2036	85+	F	450
POA2036	85+	M	278
POA2037	0-4	F	328
POA2037	0-4	M	349
POA2037	5-14	F	520
POA2037	5-14	M	563
POA2037	15-19	F	293
POA2037	15-19	M	262
POA2037	20-24	F	885
POA2037	20-24	M	710
POA2037	25-34	F	1967
POA2037	25-34	M	1843
POA2037	35-44	F	1339
POA2037	35-44	M	1384
POA2037	45-54	F	1046
POA2037	45-54	M	957
POA2037	55-64	F	964
POA2037	55-64	M	894
POA2037	65-74	F	801
POA2037	65-74	M	663
POA2037	75-84	F	360
POA2037	75-84	M	316
POA2037	85+	F	114
POA2037	85+	M	62
POA2038	0-4	F	248
POA2038	0-4	M	240
POA2038	5-14	F	516
POA2038	5-14	M	514
POA2038	15-19	F	208
POA2038	15-19	M	195
POA2038	20-24	F	299
POA2038	20-24	M	245
POA2038	25-34	F	864
POA2038	25-34	M	786
POA2038	35-44	F	820
POA2038	35-44	M	759
POA2038	45-54	F	745
POA2038	45-54	M	704
POA2038	55-64	F	577
POA2038	55-64	M	478
POA2038	65-74	F	419
POA2038	65-74	M	393
POA2038	75-84	F	184
POA2038	75-84	M	161
POA2038	85+	F	74
POA2038	85+	M	60
POA2039	0-4	F	267
POA2039	0-4	M	292
POA2039	5-14	F	460
POA2039	5-14	M	453
POA2039	15-19	F	168
POA2039	15-19	M	159
POA2039	20-24	F	175
POA2039	20-24	M	163
POA2039	25-34	F	689
POA2039	25-34	M	598
POA2039	35-44	F	835
POA2039	35-44	M	764
POA2039	45-54	F	689
POA2039	45-54	M	665
POA2039	55-64	F	524
POA2039	55-64	M	447
POA2039	65-74	F	437
POA2039	65-74	M	361
POA2039	75-84	F	188
POA2039	75-84	M	151
POA2039	85+	F	37
POA2039	85+	M	22
POA2040	0-4	F	733
POA2040	0-4	M	772
POA2040	5-14	F	1407
POA2040	5-14	M	1473
POA2040	15-19	F	474
POA2040	15-19	M	567
POA2040	20-24	F	625
POA2040	20-24	M	472
POA2040	25-34	F	1768
POA2040	25-34	M	1508
POA2040	35-44	F	2064
POA2040	35-44	M	1971
POA2040	45-54	F	1882
POA2040	45-54	M	1724
POA2040	55-64	F	1241
POA2040	55-64	M	1139
POA2040	65-74	F	956
POA2040	65-74	M	730
POA2040	75-84	F	496
POA2040	75-84	M	361
POA2040	85+	F	266
POA2040	85+	M	163
POA2041	0-4	F	426
POA2041	0-4	M	440
POA2041	5-14	F	857
POA2041	5-14	M	907
POA2041	15-19	F	321
POA2041	15-19	M	375
POA2041	20-24	F	300
POA2041	20-24	M	266
POA2041	25-34	F	961
POA2041	25-34	M	853
POA2041	35-44	F	1313
POA2041	35-44	M	1150
POA2041	45-54	F	1342
POA2041	45-54	M	1219
POA2041	55-64	F	1072
POA2041	55-64	M	1034
POA2041	65-74	F	914
POA2041	65-74	M	790
POA2041	75-84	F	443
POA2041	75-84	M	397
POA2041	85+	F	112
POA2041	85+	M	90
POA2042	0-4	F	311
POA2042	0-4	M	359
POA2042	5-14	F	597
POA2042	5-14	M	574
POA2042	15-19	F	316
POA2042	15-19	M	274
POA2042	20-24	F	1018
POA2042	20-24	M	772
POA2042	25-34	F	2645
POA2042	25-34	M	2630
POA2042	35-44	F	1470
POA2042	35-44	M	1785
POA2042	45-54	F	1184
POA2042	45-54	M	1346
POA2042	55-64	F	800
POA2042	55-64	M	1013
POA2042	65-74	F	506
POA2042	65-74	M	517
POA2042	75-84	F	213
POA2042	75-84	M	183
POA2042	85+	F	82
POA2042	85+	M	60
POA2043	0-4	F	221
POA2043	0-4	M	259
POA2043	5-14	F	279
POA2043	5-14	M	296
POA2043	15-19	F	116
POA2043	15-19	M	92
POA2043	20-24	F	266
POA2043	20-24	M	222
POA2043	25-34	F	1579
POA2043	25-34	M	1526
POA2043	35-44	F	1022
POA2043	35-44	M	1198
POA2043	45-54	F	551
POA2043	45-54	M	692
POA2043	55-64	F	379
POA2043	55-64	M	426
POA2043	65-74	F	178
POA2043	65-74	M	179
POA2043	75-84	F	86
POA2043	75-84	M	59
POA2043	85+	F	20
POA2043	85+	M	14
POA2044	0-4	F	204
POA2044	0-4	M	278
POA2044	5-14	F	367
POA2044	5-14	M	402
POA2044	15-19	F	133
POA2044	15-19	M	149
POA2044	20-24	F	209
POA2044	20-24	M	244
POA2044	25-34	F	916
POA2044	25-34	M	944
POA2044	35-44	F	811
POA2044	35-44	M	853
POA2044	45-54	F	520
POA2044	45-54	M	551
POA2044	55-64	F	357
POA2044	55-64	M	398
POA2044	65-74	F	294
POA2044	65-74	M	274
POA2044	75-84	F	145
POA2044	75-84	M	130
POA2044	85+	F	64
POA2044	85+	M	41
POA2045	0-4	F	109
POA2045	0-4	M	136
POA2045	5-14	F	395
POA2045	5-14	M	428
POA2045	15-19	F	229
POA2045	15-19	M	244
POA2045	20-24	F	165
POA2045	20-24	M	204
POA2045	25-34	F	236
POA2045	25-34	M	273
POA2045	35-44	F	319
POA2045	35-44	M	336
POA2045	45-54	F	561
POA2045	45-54	M	487
POA2045	55-64	F	498
POA2045	55-64	M	440
POA2045	65-74	F	352
POA2045	65-74	M	346
POA2045	75-84	F	243
POA2045	75-84	M	204
POA2045	85+	F	174
POA2045	85+	M	115
POA2046	0-4	F	692
POA2046	0-4	M	846
POA2046	5-14	F	1623
POA2046	5-14	M	1572
POA2046	15-19	F	672
POA2046	15-19	M	674
POA2046	20-24	F	550
POA2046	20-24	M	579
POA2046	25-34	F	1629
POA2046	25-34	M	1521
POA2046	35-44	F	2174
POA2046	35-44	M	1972
POA2046	45-54	F	2187
POA2046	45-54	M	1896
POA2046	55-64	F	1823
POA2046	55-64	M	1591
POA2046	65-74	F	1490
POA2046	65-74	M	1232
POA2046	75-84	F	957
POA2046	75-84	M	717
POA2046	85+	F	561
POA2046	85+	M	327
POA2047	0-4	F	313
POA2047	0-4	M	355
POA2047	5-14	F	585
POA2047	5-14	M	623
POA2047	15-19	F	250
POA2047	15-19	M	276
POA2047	20-24	F	266
POA2047	20-24	M	292
POA2047	25-34	F	918
POA2047	25-34	M	803
POA2047	35-44	F	920
POA2047	35-44	M	874
POA2047	45-54	F	940
POA2047	45-54	M	758
POA2047	55-64	F	800
POA2047	55-64	M	692
POA2047	65-74	F	661
POA2047	65-74	M	527
POA2047	75-84	F	407
POA2047	75-84	M	334
POA2047	85+	F	278
POA2047	85+	M	128
POA2048	0-4	F	145
POA2048	0-4	M	161
POA2048	5-14	F	343
POA2048	5-14	M	345
POA2048	15-19	F	161
POA2048	15-19	M	183
POA2048	20-24	F	308
POA2048	20-24	M	261
POA2048	25-34	F	865
POA2048	25-34	M	791
POA2048	35-44	F	591
POA2048	35-44	M	630
POA2048	45-54	F	581
POA2048	45-54	M	583
POA2048	55-64	F	373
POA2048	55-64	M	382
POA2048	65-74	F	236
POA2048	65-74	M	244
POA2048	75-84	F	167
POA2048	75-84	M	157
POA2048	85+	F	81
POA2048	85+	M	50
POA2049	0-4	F	263
POA2049	0-4	M	287
POA2049	5-14	F	489
POA2049	5-14	M	548
POA2049	15-19	F	250
POA2049	15-19	M	247
POA2049	20-24	F	475
POA2049	20-24	M	419
POA2049	25-34	F	1517
POA2049	25-34	M	1398
POA2049	35-44	F	1093
POA2049	35-44	M	997
POA2049	45-54	F	857
POA2049	45-54	M	804
POA2049	55-64	F	563
POA2049	55-64	M	609
POA2049	65-74	F	434
POA2049	65-74	M	378
POA2049	75-84	F	218
POA2049	75-84	M	206
POA2049	85+	F	117
POA2049	85+	M	77
POA2050	0-4	F	164
POA2050	0-4	M	167
POA2050	5-14	F	193
POA2050	5-14	M	209
POA2050	15-19	F	344
POA2050	15-19	M	243
POA2050	20-24	F	608
POA2050	20-24	M	614
POA2050	25-34	F	1275
POA2050	25-34	M	1336
POA2050	35-44	F	811
POA2050	35-44	M	888
POA2050	45-54	F	523
POA2050	45-54	M	595
POA2050	55-64	F	385
POA2050	55-64	M	382
POA2050	65-74	F	203
POA2050	65-74	M	229
POA2050	75-84	F	87
POA2050	75-84	M	85
POA2050	85+	F	29
POA2050	85+	M	17
POA2060	0-4	F	311
POA2060	0-4	M	331
POA2060	5-14	F	438
POA2060	5-14	M	480
POA2060	15-19	F	221
POA2060	15-19	M	261
POA2060	20-24	F	439
POA2060	20-24	M	402
POA2060	25-34	F	1887
POA2060	25-34	M	1743
POA2060	35-44	F	1354
POA2060	35-44	M	1331
POA2060	45-54	F	933
POA2060	45-54	M	837
POA2060	55-64	F	824
POA2060	55-64	M	796
POA2060	65-74	F	746
POA2060	65-74	M	603
POA2060	75-84	F	495
POA2060	75-84	M	415
POA2060	85+	F	177
POA2060	85+	M	100
POA2061	0-4	F	94
POA2061	0-4	M	79
POA2061	5-14	F	117
POA2061	5-14	M	108
POA2061	15-19	F	56
POA2061	15-19	M	57
POA2061	20-24	F	155
POA2061	20-24	M	123
POA2061	25-34	F	756
POA2061	25-34	M	635
POA2061	35-44	F	490
POA2061	35-44	M	451
POA2061	45-54	F	389
POA2061	45-54	M	349
POA2061	55-64	F	439
POA2061	55-64	M	409
POA2061	65-74	F	416
POA2061	65-74	M	346
POA2061	75-84	F	279
POA2061	75-84	M	262
POA2061	85+	F	85
POA2061	85+	M	70
POA2062	0-4	F	202
POA2062	0-4	M	236
POA2062	5-14	F	434
POA2062	5-14	M	450
POA2062	15-19	F	136
POA2062	15-19	M	148
POA2062	20-24	F	122
POA2062	20-24	M	109
POA2062	25-34	F	589
POA2062	25-34	M	469
POA2062	35-44	F	664
POA2062	35-44	M	581
POA2062	45-54	F	579
POA2062	45-54	M	505
POA2062	55-64	F	405
POA2062	55-64	M	359
POA2062	65-74	F	351
POA2062	65-74	M	303
POA2062	75-84	F	193
POA2062	75-84	M	165
POA2062	85+	F	53
POA2062	85+	M	34
POA2063	0-4	F	129
POA2063	0-4	M	143
POA2063	5-14	F	511
POA2063	5-14	M	548
POA2063	15-19	F	245
POA2063	15-19	M	263
POA2063	20-24	F	132
POA2063	20-24	M	162
POA2063	25-34	F	196
POA2063	25-34	M	170
POA2063	35-44	F	411
POA2063	35-44	M	350
POA2063	45-54	F	560
POA2063	45-54	M	476
POA2063	55-64	F	422
POA2063	55-64	M	431
POA2063	65-74	F	356
POA2063	65-74	M	315
POA2063	75-84	F	216
POA2063	75-84	M	197
POA2063	85+	F	178
POA2063	85+	M	91
POA2064	0-4	F	239
POA2064	0-4	M	281
POA2064	5-14	F	617
POA2064	5-14	M	717
POA2064	15-19	F	186
POA2064	15-19	M	217
POA2064	20-24	F	235
POA2064	20-24	M	241
POA2064	25-34	F	748
POA2064	25-34	M	718
POA2064	35-44	F	1001
POA2064	35-44	M	920
POA2064	45-54	F	605
POA2064	45-54	M	620
POA2064	55-64	F	449
POA2064	55-64	M	423
POA2064	65-74	F	374
POA2064	65-74	M	326
POA2064	75-84	F	200
POA2064	75-84	M	140
POA2064	85+	F	91
POA2064	85+	M	65
POA2065	0-4	F	903
POA2065	0-4	M	923
POA2065	5-14	F	1403
POA2065	5-14	M	1364
POA2065	15-19	F	510
POA2065	15-19	M	489
POA2065	20-24	F	819
POA2065	20-24	M	772
POA2065	25-34	F	3606
POA2065	25-34	M	3283
POA2065	35-44	F	3189
POA2065	35-44	M	3045
POA2065	45-54	F	2099
POA2065	45-54	M	1980
POA2065	55-64	F	1608
POA2065	55-64	M	1445
POA2065	65-74	F	1360
POA2065	65-74	M	1156
POA2065	75-84	F	733
POA2065	75-84	M	552
POA2065	85+	F	290
POA2065	85+	M	167
POA2066	0-4	F	1062
POA2066	0-4	M	1099
POA2066	5-14	F	2039
POA2066	5-14	M	2287
POA2066	15-19	F	844
POA2066	15-19	M	960
POA2066	20-24	F	728
POA2066	20-24	M	873
POA2066	25-34	F	2630
POA2066	25-34	M	2425
POA2066	35-44	F	3121
POA2066	35-44	M	2881
POA2066	45-54	F	2373
POA2066	45-54	M	2196
POA2066	55-64	F	1807
POA2066	55-64	M	1613
POA2066	65-74	F	1414
POA2066	65-74	M	1233
POA2066	75-84	F	837
POA2066	75-84	M	734
POA2066	85+	F	484
POA2066	85+	M	215
POA2067	0-4	F	661
POA2067	0-4	M	692
POA2067	5-14	F	1576
POA2067	5-14	M	1640
POA2067	15-19	F	615
POA2067	15-19	M	700
POA2067	20-24	F	854
POA2067	20-24	M	815
POA2067	25-34	F	2308
POA2067	25-34	M	2047
POA2067	35-44	F	2542
POA2067	35-44	M	2325
POA2067	45-54	F	1895
POA2067	45-54	M	1632
POA2067	55-64	F	1363
POA2067	55-64	M	1251
POA2067	65-74	F	1243
POA2067	65-74	M	1016
POA2067	75-84	F	669
POA2067	75-84	M	566
POA2067	85+	F	431
POA2067	85+	M	240
POA2068	0-4	F	440
POA2068	0-4	M	482
POA2068	5-14	F	1407
POA2068	5-14	M	1339
POA2068	15-19	F	615
POA2068	15-19	M	622
POA2068	20-24	F	404
POA2068	20-24	M	439
POA2068	25-34	F	644
POA2068	25-34	M	626
POA2068	35-44	F	1355
POA2068	35-44	M	1140
POA2068	45-54	F	1512
POA2068	45-54	M	1386
POA2068	55-64	F	1109
POA2068	55-64	M	1032
POA2068	65-74	F	834
POA2068	65-74	M	718
POA2068	75-84	F	477
POA2068	75-84	M	402
POA2068	85+	F	283
POA2068	85+	M	180
POA2069	0-4	F	303
POA2069	0-4	M	336
POA2069	5-14	F	1124
POA2069	5-14	M	1180
POA2069	15-19	F	518
POA2069	15-19	M	563
POA2069	20-24	F	389
POA2069	20-24	M	451
POA2069	25-34	F	614
POA2069	25-34	M	573
POA2069	35-44	F	1044
POA2069	35-44	M	894
POA2069	45-54	F	1161
POA2069	45-54	M	1062
POA2069	55-64	F	897
POA2069	55-64	M	866
POA2069	65-74	F	744
POA2069	65-74	M	662
POA2069	75-84	F	450
POA2069	75-84	M	393
POA2069	85+	F	218
POA2069	85+	M	168
POA2070	0-4	F	348
POA2070	0-4	M	377
POA2070	5-14	F	1068
POA2070	5-14	M	1176
POA2070	15-19	F	502
POA2070	15-19	M	528
POA2070	20-24	F	408
POA2070	20-24	M	415
POA2070	25-34	F	648
POA2070	25-34	M	574
POA2070	35-44	F	1142
POA2070	35-44	M	921
POA2070	45-54	F	1144
POA2070	45-54	M	1040
POA2070	55-64	F	915
POA2070	55-64	M	807
POA2070	65-74	F	693
POA2070	65-74	M	653
POA2070	75-84	F	468
POA2070	75-84	M	394
POA2070	85+	F	256
POA2070	85+	M	158
POA2071	0-4	F	248
POA2071	0-4	M	265
POA2071	5-14	F	932
POA2071	5-14	M	1009
POA2071	15-19	F	473
POA2071	15-19	M	588
POA2071	20-24	F	406
POA2071	20-24	M	463
POA2071	25-34	F	549
POA2071	25-34	M	566
POA2071	35-44	F	946
POA2071	35-44	M	729
POA2071	45-54	F	1125
POA2071	45-54	M	964
POA2071	55-64	F	907
POA2071	55-64	M	810
POA2071	65-74	F	663
POA2071	65-74	M	601
POA2071	75-84	F	443
POA2071	75-84	M	379
POA2071	85+	F	274
POA2071	85+	M	154
POA2072	0-4	F	179
POA2072	0-4	M	201
POA2072	5-14	F	571
POA2072	5-14	M	552
POA2072	15-19	F	306
POA2072	15-19	M	326
POA2072	20-24	F	279
POA2072	20-24	M	279
POA2072	25-34	F	551
POA2072	25-34	M	505
POA2072	35-44	F	680
POA2072	35-44	M	614
POA2072	45-54	F	732
POA2072	45-54	M	589
POA2072	55-64	F	526
POA2072	55-64	M	513
POA2072	65-74	F	431
POA2072	65-74	M	344
POA2072	75-84	F	230
POA2072	75-84	M	209
POA2072	85+	F	115
POA2072	85+	M	68
POA2073	0-4	F	407
POA2073	0-4	M	408
POA2073	5-14	F	1405
POA2073	5-14	M	1307
POA2073	15-19	F	739
POA2073	15-19	M	589
POA2073	20-24	F	497
POA2073	20-24	M	505
POA2073	25-34	F	673
POA2073	25-34	M	626
POA2073	35-44	F	1294
POA2073	35-44	M	1059
POA2073	45-54	F	1425
POA2073	45-54	M	1236
POA2073	55-64	F	1151
POA2073	55-64	M	1111
POA2073	65-74	F	818
POA2073	65-74	M	756
POA2073	75-84	F	442
POA2073	75-84	M	410
POA2073	85+	F	202
POA2073	85+	M	166
POA2074	0-4	F	503
POA2074	0-4	M	545
POA2074	5-14	F	1556
POA2074	5-14	M	1714
POA2074	15-19	F	776
POA2074	15-19	M	938
POA2074	20-24	F	591
POA2074	20-24	M	658
POA2074	25-34	F	793
POA2074	25-34	M	742
POA2074	35-44	F	1578
POA2074	35-44	M	1346
POA2074	45-54	F	1822
POA2074	45-54	M	1654
POA2074	55-64	F	1468
POA2074	55-64	M	1406
POA2074	65-74	F	1227
POA2074	65-74	M	1021
POA2074	75-84	F	1093
POA2074	75-84	M	818
POA2074	85+	F	714
POA2074	85+	M	464
POA2075	0-4	F	483
POA2075	0-4	M	539
POA2075	5-14	F	1727
POA2075	5-14	M	1803
POA2075	15-19	F	676
POA2075	15-19	M	722
POA2075	20-24	F	493
POA2075	20-24	M	550
POA2075	25-34	F	658
POA2075	25-34	M	607
POA2075	35-44	F	1644
POA2075	35-44	M	1334
POA2075	45-54	F	1668
POA2075	45-54	M	1551
POA2075	55-64	F	1333
POA2075	55-64	M	1274
POA2075	65-74	F	1158
POA2075	65-74	M	985
POA2075	75-84	F	931
POA2075	75-84	M	769
POA2075	85+	F	449
POA2075	85+	M	310
POA2076	0-4	F	530
POA2076	0-4	M	620
POA2076	5-14	F	1736
POA2076	5-14	M	1929
POA2076	15-19	F	965
POA2076	15-19	M	967
POA2076	20-24	F	613
POA2076	20-24	M	755
POA2076	25-34	F	832
POA2076	25-34	M	840
POA2076	35-44	F	1743
POA2076	35-44	M	1540
POA2076	45-54	F	2052
POA2076	45-54	M	1785
POA2076	55-64	F	1511
POA2076	55-64	M	1511
POA2076	65-74	F	1298
POA2076	65-74	M	1078
POA2076	75-84	F	1020
POA2076	75-84	M	824
POA2076	85+	F	720
POA2076	85+	M	460
POA2077	0-4	F	1313
POA2077	0-4	M	1419
POA2077	5-14	F	2658
POA2077	5-14	M	2873
POA2077	15-19	F	999
POA2077	15-19	M	1058
POA2077	20-24	F	1138
POA2077	20-24	M	1177
POA2077	25-34	F	3170
POA2077	25-34	M	2904
POA2077	35-44	F	4102
POA2077	35-44	M	4026
POA2077	45-54	F	2887
POA2077	45-54	M	2728
POA2077	55-64	F	2293
POA2077	55-64	M	2031
POA2077	65-74	F	1865
POA2077	65-74	M	1596
POA2077	75-84	F	934
POA2077	75-84	M	862
POA2077	85+	F	478
POA2077	85+	M	287
POA2079	0-4	F	214
POA2079	0-4	M	252
POA2079	5-14	F	508
POA2079	5-14	M	579
POA2079	15-19	F	259
POA2079	15-19	M	283
POA2079	20-24	F	198
POA2079	20-24	M	213
POA2079	25-34	F	432
POA2079	25-34	M	401
POA2079	35-44	F	608
POA2079	35-44	M	540
POA2079	45-54	F	592
POA2079	45-54	M	605
POA2079	55-64	F	546
POA2079	55-64	M	536
POA2079	65-74	F	314
POA2079	65-74	M	310
POA2079	75-84	F	167
POA2079	75-84	M	166
POA2079	85+	F	57
POA2079	85+	M	38
POA2080	0-4	F	42
POA2080	0-4	M	48
POA2080	5-14	F	140
POA2080	5-14	M	147
POA2080	15-19	F	55
POA2080	15-19	M	70
POA2080	20-24	F	41
POA2080	20-24	M	46
POA2080	25-34	F	79
POA2080	25-34	M	63
POA2080	35-44	F	131
POA2080	35-44	M	104
POA2080	45-54	F	131
POA2080	45-54	M	153
POA2080	55-64	F	117
POA2080	55-64	M	121
POA2080	65-74	F	92
POA2080	65-74	M	79
POA2080	75-84	F	50
POA2080	75-84	M	45
POA2080	85+	F	13
POA2080	85+	M	11
POA2081	0-4	F	159
POA2081	0-4	M	133
POA2081	5-14	F	372
POA2081	5-14	M	461
POA2081	15-19	F	212
POA2081	15-19	M	208
POA2081	20-24	F	148
POA2081	20-24	M	166
POA2081	25-34	F	201
POA2081	25-34	M	190
POA2081	35-44	F	384
POA2081	35-44	M	311
POA2081	45-54	F	446
POA2081	45-54	M	432
POA2081	55-64	F	374
POA2081	55-64	M	390
POA2081	65-74	F	229
POA2081	65-74	M	224
POA2081	75-84	F	148
POA2081	75-84	M	140
POA2081	85+	F	31
POA2081	85+	M	28
POA2082	0-4	F	136
POA2082	0-4	M	159
POA2082	5-14	F	423
POA2082	5-14	M	445
POA2082	15-19	F	205
POA2082	15-19	M	194
POA2082	20-24	F	120
POA2082	20-24	M	153
POA2082	25-34	F	167
POA2082	25-34	M	162
POA2082	35-44	F	394
POA2082	35-44	M	371
POA2082	45-54	F	487
POA2082	45-54	M	444
POA2082	55-64	F	318
POA2082	55-64	M	325
POA2082	65-74	F	317
POA2082	65-74	M	277
POA2082	75-84	F	144
POA2082	75-84	M	144
POA2082	85+	F	42
POA2082	85+	M	37
POA2083	0-4	F	39
POA2083	0-4	M	43
POA2083	5-14	F	66
POA2083	5-14	M	73
POA2083	15-19	F	41
POA2083	15-19	M	39
POA2083	20-24	F	36
POA2083	20-24	M	37
POA2083	25-34	F	68
POA2083	25-34	M	73
POA2083	35-44	F	94
POA2083	35-44	M	89
POA2083	45-54	F	133
POA2083	45-54	M	122
POA2083	55-64	F	164
POA2083	55-64	M	178
