POA_CODE_2021	MaxSchoolingCompleted	Sex	persons
POA2066	Year 8	M	148
POA2066	Year 9	F	294
POA2066	Year 9	M	290
POA2066	Year 10	F	1177
POA2066	Year 10	M	943
POA2066	Year 11	F	508
POA2066	Year 11	M	531
POA2066	Year 12	F	11442
POA2066	Year 12	M	10704
POA2067	Did not go to school	F	165
POA2067	Did not go to school	M	103
POA2067	Year 8	F	249
POA2067	Year 8	M	184
POA2067	Year 9	F	307
POA2067	Year 9	M	230
POA2067	Year 10	F	766
POA2067	Year 10	M	633
POA2067	Year 11	F	353
POA2067	Year 11	M	359
POA2067	Year 12	F	9514
POA2067	Year 12	M	8585
POA2068	Did not go to school	F	49
POA2068	Did not go to school	M	28
POA2068	Year 8	F	184
POA2068	Year 8	M	147
POA2068	Year 9	F	239
POA2068	Year 9	M	206
POA2068	Year 10	F	662
POA2068	Year 10	M	554
POA2068	Year 11	F	294
POA2068	Year 11	M	287
POA2068	Year 12	F	5545
POA2068	Year 12	M	5106
POA2069	Did not go to school	F	35
POA2069	Did not go to school	M	23
POA2069	Year 8	F	91
POA2069	Year 8	M	86
POA2069	Year 9	F	157
POA2069	Year 9	M	171
POA2069	Year 10	F	438
POA2069	Year 10	M	363
POA2069	Year 11	F	251
POA2069	Year 11	M	235
POA2069	Year 12	F	4853
POA2069	Year 12	M	4601
POA2070	Did not go to school	F	39
POA2070	Did not go to school	M	16
POA2070	Year 8	F	98
POA2070	Year 8	M	59
POA2070	Year 9	F	173
POA2070	Year 9	M	163
POA2070	Year 10	F	471
POA2070	Year 10	M	329
POA2070	Year 11	F	247
POA2070	Year 11	M	222
POA2070	Year 12	F	4980
POA2070	Year 12	M	4558
POA2071	Did not go to school	F	37
POA2071	Did not go to school	M	18
POA2071	Year 8	F	78
POA2071	Year 8	M	69
POA2071	Year 9	F	149
POA2071	Year 9	M	136
POA2071	Year 10	F	432
POA2071	Year 10	M	296
POA2071	Year 11	F	239
POA2071	Year 11	M	192
POA2071	Year 12	F	4623
POA2071	Year 12	M	4377
POA2072	Did not go to school	F	38
POA2072	Did not go to school	M	25
POA2072	Year 8	F	50
POA2072	Year 8	M	36
POA2072	Year 9	F	75
POA2072	Year 9	M	81
POA2072	Year 10	F	226
POA2072	Year 10	M	155
POA2072	Year 11	F	142
POA2072	Year 11	M	119
POA2072	Year 12	F	3183
POA2072	Year 12	M	2922
POA2073	Did not go to school	F	38
POA2073	Did not go to school	M	18
POA2073	Year 8	F	93
POA2073	Year 8	M	74
POA2073	Year 9	F	228
POA2073	Year 9	M	168
POA2073	Year 10	F	582
POA2073	Year 10	M	410
POA2073	Year 11	F	317
POA2073	Year 11	M	243
POA2073	Year 12	F	5776
POA2073	Year 12	M	5370
POA2074	Did not go to school	F	35
POA2074	Did not go to school	M	26
POA2074	Year 8	F	123
POA2074	Year 8	M	134
POA2074	Year 9	F	324
POA2074	Year 9	M	261
POA2074	Year 10	F	1067
POA2074	Year 10	M	725
POA2074	Year 11	F	446
POA2074	Year 11	M	380
POA2074	Year 12	F	7686
POA2074	Year 12	M	7259
POA2075	Did not go to school	F	32
POA2075	Did not go to school	M	22
POA2075	Year 8	F	133
POA2075	Year 8	M	113
POA2075	Year 9	F	279
POA2075	Year 9	M	222
POA2075	Year 10	F	904
POA2075	Year 10	M	630
POA2075	Year 11	F	390
POA2075	Year 11	M	372
POA2075	Year 12	F	7064
POA2075	Year 12	M	6535
POA2076	Did not go to school	F	46
POA2076	Did not go to school	M	49
POA2076	Year 8	F	147
POA2076	Year 8	M	126
POA2076	Year 9	F	373
POA2076	Year 9	M	307
POA2076	Year 10	F	1170
POA2076	Year 10	M	883
POA2076	Year 11	F	507
POA2076	Year 11	M	431
POA2076	Year 12	F	8066
POA2076	Year 12	M	7635
POA2077	Did not go to school	F	177
POA2077	Did not go to school	M	121
POA2077	Year 8	F	351
POA2077	Year 8	M	254
POA2077	Year 9	F	551
POA2077	Year 9	M	487
POA2077	Year 10	F	1830
POA2077	Year 10	M	1731
POA2077	Year 11	F	684
POA2077	Year 11	M	713
POA2077	Year 12	F	13560
POA2077	Year 12	M	12675
POA2079	Did not go to school	F	18
POA2079	Did not go to school	M	14
POA2079	Year 8	F	51
POA2079	Year 8	M	60
POA2079	Year 9	F	112
POA2079	Year 9	M	111
POA2079	Year 10	F	512
POA2079	Year 10	M	488
POA2079	Year 11	F	143
POA2079	Year 11	M	185
POA2079	Year 12	F	2280
POA2079	Year 12	M	2162
POA2080	Did not go to school	M	4
POA2080	Year 8	F	10
POA2080	Year 8	M	14
POA2080	Year 9	F	26
POA2080	Year 9	M	31
POA2080	Year 10	F	144
POA2080	Year 10	M	133
POA2080	Year 11	F	35
POA2080	Year 11	M	42
POA2080	Year 12	F	477
POA2080	Year 12	M	442
POA2081	Did not go to school	F	4
POA2081	Did not go to school	M	4
POA2081	Year 8	F	34
POA2081	Year 8	M	48
POA2081	Year 9	F	108
POA2081	Year 9	M	86
POA2081	Year 10	F	417
POA2081	Year 10	M	401
POA2081	Year 11	F	110
POA2081	Year 11	M	144
POA2081	Year 12	F	1466
POA2081	Year 12	M	1379
POA2082	Did not go to school	F	8
POA2082	Did not go to school	M	6
POA2082	Year 8	F	34
POA2082	Year 8	M	47
POA2082	Year 9	F	99
POA2082	Year 9	M	101
POA2082	Year 10	F	437
POA2082	Year 10	M	461
POA2082	Year 11	F	117
POA2082	Year 11	M	120
POA2082	Year 12	F	1441
POA2082	Year 12	M	1342
POA2083	Year 8	F	11
POA2083	Year 8	M	15
POA2083	Year 9	F	27
POA2083	Year 9	M	34
POA2083	Year 10	F	143
POA2083	Year 10	M	168
POA2083	Year 11	F	39
POA2083	Year 11	M	48
POA2083	Year 12	F	445
POA2083	Year 12	M	420
POA2084	Did not go to school	F	9
POA2084	Did not go to school	M	8
POA2084	Year 8	F	36
POA2084	Year 8	M	30
POA2084	Year 9	F	70
POA2084	Year 9	M	72
POA2084	Year 10	F	315
POA2084	Year 10	M	295
POA2084	Year 11	F	95
POA2084	Year 11	M	93
POA2084	Year 12	F	998
POA2084	Year 12	M	970
POA2085	Did not go to school	F	14
POA2085	Did not go to school	M	9
POA2085	Year 8	F	137
POA2085	Year 8	M	116
POA2085	Year 9	F	227
POA2085	Year 9	M	199
POA2085	Year 10	F	942
POA2085	Year 10	M	704
POA2085	Year 11	F	256
POA2085	Year 11	M	255
POA2085	Year 12	F	3148
POA2085	Year 12	M	3028
POA2086	Did not go to school	F	23
POA2086	Did not go to school	M	22
POA2086	Year 8	F	81
POA2086	Year 8	M	117
POA2086	Year 9	F	223
POA2086	Year 9	M	208
POA2086	Year 10	F	880
POA2086	Year 10	M	818
POA2086	Year 11	F	281
POA2086	Year 11	M	322
POA2086	Year 12	F	3992
POA2086	Year 12	M	3816
POA2087	Did not go to school	F	27
POA2087	Did not go to school	M	23
POA2087	Year 8	F	115
POA2087	Year 8	M	111
POA2087	Year 9	F	230
POA2087	Year 9	M	212
POA2087	Year 10	F	744
POA2087	Year 10	M	642
POA2087	Year 11	F	256
POA2087	Year 11	M	275
POA2087	Year 12	F	3856
POA2087	Year 12	M	3491
POA2088	Did not go to school	F	28
POA2088	Did not go to school	M	18
POA2088	Year 8	F	112
POA2088	Year 8	M	101
POA2088	Year 9	F	285
POA2088	Year 9	M	240
POA2088	Year 10	F	1133
POA2088	Year 10	M	685
POA2088	Year 11	F	585
POA2088	Year 11	M	411
POA2088	Year 12	F	10302
POA2088	Year 12	M	8824
POA2089	Did not go to school	F	13
POA2089	Did not go to school	M	3
POA2089	Year 8	F	41
POA2089	Year 8	M	24
POA2089	Year 9	F	67
POA2089	Year 9	M	72
POA2089	Year 10	F	377
POA2089	Year 10	M	285
POA2089	Year 11	F	163
POA2089	Year 11	M	143
POA2089	Year 12	F	4468
POA2089	Year 12	M	3862
POA2090	Did not go to school	F	15
POA2090	Did not go to school	M	13
POA2090	Year 8	F	47
POA2090	Year 8	M	42
POA2090	Year 9	F	113
POA2090	Year 9	M	90
POA2090	Year 10	F	480
POA2090	Year 10	M	325
POA2090	Year 11	F	221
POA2090	Year 11	M	165
POA2090	Year 12	F	5215
POA2090	Year 12	M	4396
POA2092	Did not go to school	M	6
POA2092	Year 8	F	49
POA2092	Year 8	M	45
POA2092	Year 9	F	105
POA2092	Year 9	M	94
POA2092	Year 10	F	314
POA2092	Year 10	M	261
POA2092	Year 11	F	157
POA2092	Year 11	M	144
POA2092	Year 12	F	2189
POA2092	Year 12	M	2112
POA2093	Did not go to school	F	28
POA2093	Did not go to school	M	19
POA2093	Year 8	F	145
POA2093	Year 8	M	119
POA2093	Year 9	F	289
POA2093	Year 9	M	248
POA2093	Year 10	F	1146
POA2093	Year 10	M	926
POA2093	Year 11	F	450
POA2093	Year 11	M	419
POA2093	Year 12	F	7342
POA2093	Year 12	M	6820
POA2094	Did not go to school	M	3
POA2094	Year 8	F	17
POA2094	Year 8	M	13
POA2094	Year 9	F	69
POA2094	Year 9	M	62
POA2094	Year 10	F	290
POA2094	Year 10	M	190
POA2094	Year 11	F	109
POA2094	Year 11	M	92
POA2094	Year 12	F	2118
POA2094	Year 12	M	1929
POA2095	Did not go to school	F	14
POA2095	Did not go to school	M	12
POA2095	Year 8	F	74
POA2095	Year 8	M	62
POA2095	Year 9	F	142
POA2095	Year 9	M	133
POA2095	Year 10	F	619
POA2095	Year 10	M	444
POA2095	Year 11	F	287
POA2095	Year 11	M	246
POA2095	Year 12	F	5678
POA2095	Year 12	M	5683
POA2096	Did not go to school	F	13
POA2096	Did not go to school	M	7
POA2096	Year 8	F	63
POA2096	Year 8	M	86
POA2096	Year 9	F	160
POA2096	Year 9	M	179
POA2096	Year 10	F	692
POA2096	Year 10	M	684
POA2096	Year 11	F	281
POA2096	Year 11	M	289
POA2096	Year 12	F	4857
POA2096	Year 12	M	4581
POA2097	Did not go to school	F	26
POA2097	Did not go to school	M	30
POA2097	Year 8	F	143
POA2097	Year 8	M	130
POA2097	Year 9	F	269
POA2097	Year 9	M	263
POA2097	Year 10	F	1176
POA2097	Year 10	M	1129
POA2097	Year 11	F	370
POA2097	Year 11	M	420
POA2097	Year 12	F	4460
POA2097	Year 12	M	4104
POA2099	Did not go to school	F	206
POA2099	Did not go to school	M	178
POA2099	Year 8	F	467
POA2099	Year 8	M	407
POA2099	Year 9	F	694
POA2099	Year 9	M	664
POA2099	Year 10	F	2849
POA2099	Year 10	M	2684
POA2099	Year 11	F	804
POA2099	Year 11	M	982
POA2099	Year 12	F	12402
POA2099	Year 12	M	11485
POA2100	Did not go to school	F	72
POA2100	Did not go to school	M	47
POA2100	Year 8	F	227
POA2100	Year 8	M	220
POA2100	Year 9	F	354
POA2100	Year 9	M	312
POA2100	Year 10	F	1405
POA2100	Year 10	M	1379
POA2100	Year 11	F	438
POA2100	Year 11	M	494
POA2100	Year 12	F	6068
POA2100	Year 12	M	5746
POA2101	Did not go to school	F	18
POA2101	Did not go to school	M	20
POA2101	Year 8	F	178
POA2101	Year 8	M	147
POA2101	Year 9	F	401
POA2101	Year 9	M	397
POA2101	Year 10	F	1664
POA2101	Year 10	M	1573
POA2101	Year 11	F	451
POA2101	Year 11	M	509
POA2101	Year 12	F	5325
POA2101	Year 12	M	4872
POA2102	Did not go to school	F	9
POA2102	Did not go to school	M	4
POA2102	Year 8	F	67
POA2102	Year 8	M	43
POA2102	Year 9	F	140
POA2102	Year 9	M	114
POA2102	Year 10	F	581
POA2102	Year 10	M	550
POA2102	Year 11	F	174
POA2102	Year 11	M	199
POA2102	Year 12	F	2244
POA2102	Year 12	M	1926
POA2103	Did not go to school	F	21
POA2103	Did not go to school	M	10
POA2103	Year 8	F	94
POA2103	Year 8	M	77
POA2103	Year 9	F	183
POA2103	Year 9	M	190
POA2103	Year 10	F	836
POA2103	Year 10	M	836
POA2103	Year 11	F	286
POA2103	Year 11	M	269
POA2103	Year 12	F	3019
POA2103	Year 12	M	2735
POA2104	Did not go to school	F	8
POA2104	Did not go to school	M	4
POA2104	Year 8	F	32
POA2104	Year 8	M	32
POA2104	Year 9	F	85
POA2104	Year 9	M	60
POA2104	Year 10	F	393
POA2104	Year 10	M	227
POA2104	Year 11	F	119
POA2104	Year 11	M	75
POA2104	Year 12	F	1043
POA2104	Year 12	M	1037
POA2105	Did not go to school	M	3
POA2105	Year 8	F	3
POA2105	Year 8	M	14
POA2105	Year 9	F	19
POA2105	Year 9	M	18
POA2105	Year 10	F	122
POA2105	Year 10	M	138
POA2105	Year 11	F	41
POA2105	Year 11	M	52
POA2105	Year 12	F	616
POA2105	Year 12	M	605
POA2106	Did not go to school	F	6
POA2106	Did not go to school	M	7
POA2106	Year 8	F	44
POA2106	Year 8	M	37
POA2106	Year 9	F	121
POA2106	Year 9	M	113
POA2106	Year 10	F	702
POA2106	Year 10	M	620
POA2106	Year 11	F	231
POA2106	Year 11	M	246
POA2106	Year 12	F	2882
POA2106	Year 12	M	2794
POA2107	Did not go to school	F	9
POA2107	Did not go to school	M	4
POA2107	Year 8	F	68
POA2107	Year 8	M	55
POA2107	Year 9	F	194
POA2107	Year 9	M	221
POA2107	Year 10	F	998
POA2107	Year 10	M	905
POA2107	Year 11	F	369
POA2107	Year 11	M	364
POA2107	Year 12	F	4538
POA2107	Year 12	M	4331
POA2108	Year 8	F	7
POA2108	Year 8	M	14
POA2108	Year 9	F	17
POA2108	Year 9	M	19
POA2108	Year 10	F	132
POA2108	Year 10	M	101
POA2108	Year 11	F	42
POA2108	Year 11	M	32
POA2108	Year 12	F	543
POA2108	Year 12	M	581
POA2110	Did not go to school	F	13
POA2110	Did not go to school	M	8
POA2110	Year 8	F	88
POA2110	Year 8	M	77
POA2110	Year 9	F	141
POA2110	Year 9	M	125
POA2110	Year 10	F	496
POA2110	Year 10	M	387
POA2110	Year 11	F	157
POA2110	Year 11	M	180
POA2110	Year 12	F	2890
POA2110	Year 12	M	2827
POA2111	Did not go to school	F	51
POA2111	Did not go to school	M	33
POA2111	Year 8	F	209
POA2111	Year 8	M	164
POA2111	Year 9	F	210
POA2111	Year 9	M	201
POA2111	Year 10	F	841
POA2111	Year 10	M	644
POA2111	Year 11	F	284
POA2111	Year 11	M	286
POA2111	Year 12	F	4848
POA2111	Year 12	M	4507
POA2112	Did not go to school	F	196
POA2112	Did not go to school	M	152
POA2112	Year 8	F	531
POA2112	Year 8	M	398
POA2112	Year 9	F	470
POA2112	Year 9	M	443
POA2112	Year 10	F	1829
POA2112	Year 10	M	1753
POA2112	Year 11	F	555
POA2112	Year 11	M	600
POA2112	Year 12	F	11941
POA2112	Year 12	M	11051
POA2113	Did not go to school	F	125
POA2113	Did not go to school	M	82
POA2113	Year 8	F	223
POA2113	Year 8	M	171
POA2113	Year 9	F	315
POA2113	Year 9	M	265
POA2113	Year 10	F	1066
POA2113	Year 10	M	954
POA2113	Year 11	F	343
POA2113	Year 11	M	376
POA2113	Year 12	F	9392
POA2113	Year 12	M	8907
POA2114	Did not go to school	F	149
POA2114	Did not go to school	M	90
POA2114	Year 8	F	260
POA2114	Year 8	M	228
POA2114	Year 9	F	291
POA2114	Year 9	M	292
POA2114	Year 10	F	1024
POA2114	Year 10	M	929
POA2114	Year 11	F	315
POA2114	Year 11	M	394
POA2114	Year 12	F	8384
POA2114	Year 12	M	8054
POA2115	Did not go to school	F	74
POA2115	Did not go to school	M	65
POA2115	Year 8	F	174
POA2115	Year 8	M	186
POA2115	Year 9	F	211
POA2115	Year 9	M	212
POA2115	Year 10	F	660
POA2115	Year 10	M	704
POA2115	Year 11	F	223
POA2115	Year 11	M	242
POA2115	Year 12	F	3435
POA2115	Year 12	M	3384
POA2116	Did not go to school	F	51
POA2116	Did not go to school	M	35
POA2116	Year 8	F	82
POA2116	Year 8	M	80
POA2116	Year 9	F	110
POA2116	Year 9	M	107
POA2116	Year 10	F	375
POA2116	Year 10	M	403
POA2116	Year 11	F	144
POA2116	Year 11	M	144
POA2116	Year 12	F	2058
POA2116	Year 12	M	1934
POA2117	Did not go to school	F	108
POA2117	Did not go to school	M	98
POA2117	Year 8	F	302
POA2117	Year 8	M	242
POA2117	Year 9	F	366
POA2117	Year 9	M	347
POA2117	Year 10	F	1180
POA2117	Year 10	M	1137
POA2117	Year 11	F	382
POA2117	Year 11	M	418
POA2117	Year 12	F	6414
POA2117	Year 12	M	6037
POA2118	Did not go to school	F	135
POA2118	Did not go to school	M	109
POA2118	Year 8	F	267
POA2118	Year 8	M	194
POA2118	Year 9	F	412
POA2118	Year 9	M	356
POA2118	Year 10	F	1160
POA2118	Year 10	M	1060
POA2118	Year 11	F	422
POA2118	Year 11	M	487
POA2118	Year 12	F	8469
POA2118	Year 12	M	8221
POA2119	Did not go to school	F	24
POA2119	Did not go to school	M	10
POA2119	Year 8	F	56
POA2119	Year 8	M	54
POA2119	Year 9	F	183
POA2119	Year 9	M	156
POA2119	Year 10	F	588
POA2119	Year 10	M	403
POA2119	Year 11	F	248
POA2119	Year 11	M	213
POA2119	Year 12	F	4046
POA2119	Year 12	M	3728
POA2120	Did not go to school	F	76
POA2120	Did not go to school	M	58
POA2120	Year 8	F	160
POA2120	Year 8	M	124
POA2120	Year 9	F	291
POA2120	Year 9	M	245
POA2120	Year 10	F	1066
POA2120	Year 10	M	915
POA2120	Year 11	F	369
POA2120	Year 11	M	377
POA2120	Year 12	F	6515
POA2120	Year 12	M	6323
POA2121	Did not go to school	F	154
POA2121	Did not go to school	M	97
POA2121	Year 8	F	225
POA2121	Year 8	M	173
POA2121	Year 9	F	389
POA2121	Year 9	M	343
POA2121	Year 10	F	1090
POA2121	Year 10	M	849
POA2121	Year 11	F	461
POA2121	Year 11	M	431
POA2121	Year 12	F	11540
POA2121	Year 12	M	11043
POA2122	Did not go to school	F	194
POA2122	Did not go to school	M	134
POA2122	Year 8	F	427
POA2122	Year 8	M	301
POA2122	Year 9	F	377
POA2122	Year 9	M	304
POA2122	Year 10	F	1207
POA2122	Year 10	M	1018
POA2122	Year 11	F	447
POA2122	Year 11	M	426
POA2122	Year 12	F	10324
POA2122	Year 12	M	9911
POA2125	Did not go to school	F	51
POA2125	Did not go to school	M	29
POA2125	Year 8	F	135
POA2125	Year 8	M	102
POA2125	Year 9	F	226
POA2125	Year 9	M	194
POA2125	Year 10	F	858
POA2125	Year 10	M	668
POA2125	Year 11	F	285
POA2125	Year 11	M	265
POA2125	Year 12	F	5223
POA2125	Year 12	M	5211
POA2126	Did not go to school	F	47
POA2126	Did not go to school	M	32
POA2126	Year 8	F	144
POA2126	Year 8	M	102
POA2126	Year 9	F	260
POA2126	Year 9	M	271
POA2126	Year 10	F	930
POA2126	Year 10	M	709
POA2126	Year 11	F	318
POA2126	Year 11	M	343
POA2126	Year 12	F	6027
POA2126	Year 12	M	5908
POA2127	Did not go to school	F	102
POA2127	Did not go to school	M	81
POA2127	Year 8	F	101
POA2127	Year 8	M	74
POA2127	Year 9	F	132
POA2127	Year 9	M	139
POA2127	Year 10	F	583
POA2127	Year 10	M	576
POA2127	Year 11	F	285
POA2127	Year 11	M	305
POA2127	Year 12	F	8324
POA2127	Year 12	M	7931
POA2128	Did not go to school	F	19
POA2128	Did not go to school	M	40
POA2128	Year 8	F	21
POA2128	Year 8	M	35
POA2128	Year 9	F	20
POA2128	Year 9	M	22
POA2128	Year 10	F	85
POA2128	Year 10	M	107
POA2128	Year 11	F	31
POA2128	Year 11	M	44
POA2128	Year 12	F	638
POA2128	Year 12	M	639
POA2130	Did not go to school	F	55
POA2130	Did not go to school	M	28
POA2130	Year 8	F	86
POA2130	Year 8	M	45
POA2130	Year 9	F	70
POA2130	Year 9	M	67
POA2130	Year 10	F	225
POA2130	Year 10	M	252
POA2130	Year 11	F	97
POA2130	Year 11	M	98
POA2130	Year 12	F	2666
POA2130	Year 12	M	2282
POA2131	Did not go to school	F	189
POA2131	Did not go to school	M	124
POA2131	Year 8	F	440
POA2131	Year 8	M	342
POA2131	Year 9	F	235
POA2131	Year 9	M	246
POA2131	Year 10	F	910
POA2131	Year 10	M	818
POA2131	Year 11	F	293
POA2131	Year 11	M	365
POA2131	Year 12	F	7698
POA2131	Year 12	M	7451
POA2132	Did not go to school	F	115
POA2132	Did not go to school	M	91
POA2132	Year 8	F	252
POA2132	Year 8	M	207
POA2132	Year 9	F	156
POA2132	Year 9	M	132
POA2132	Year 10	F	539
POA2132	Year 10	M	466
POA2132	Year 11	F	156
POA2132	Year 11	M	184
POA2132	Year 12	F	3275
POA2132	Year 12	M	3023
POA2133	Did not go to school	F	114
POA2133	Did not go to school	M	78
POA2133	Year 8	F	287
POA2133	Year 8	M	224
POA2133	Year 9	F	170
POA2133	Year 9	M	179
POA2133	Year 10	F	682
POA2133	Year 10	M	650
POA2133	Year 11	F	185
POA2133	Year 11	M	244
POA2133	Year 12	F	3075
POA2133	Year 12	M	2713
POA2134	Did not go to school	F	227
POA2134	Did not go to school	M	188
POA2134	Year 8	F	335
POA2134	Year 8	M	258
POA2134	Year 9	F	222
POA2134	Year 9	M	210
POA2134	Year 10	F	451
POA2134	Year 10	M	450
POA2134	Year 11	F	233
POA2134	Year 11	M	240
POA2134	Year 12	F	6357
POA2134	Year 12	M	6098
POA2135	Did not go to school	F	181
POA2135	Did not go to school	M	143
POA2135	Year 8	F	328
POA2135	Year 8	M	218
POA2135	Year 9	F	226
POA2135	Year 9	M	231
POA2135	Year 10	F	849
POA2135	Year 10	M	693
POA2135	Year 11	F	330
POA2135	Year 11	M	345
POA2135	Year 12	F	8662
POA2135	Year 12	M	9413
POA2136	Did not go to school	F	55
POA2136	Did not go to school	M	39
POA2136	Year 8	F	167
POA2136	Year 8	M	124
POA2136	Year 9	F	96
POA2136	Year 9	M	90
POA2136	Year 10	F	375
POA2136	Year 10	M	360
POA2136	Year 11	F	129
POA2136	Year 11	M	149
POA2136	Year 12	F	2295
POA2136	Year 12	M	2208
POA2137	Did not go to school	F	149
POA2137	Did not go to school	M	100
POA2137	Year 8	F	470
POA2137	Year 8	M	359
POA2137	Year 9	F	423
POA2137	Year 9	M	379
POA2137	Year 10	F	1694
POA2137	Year 10	M	1485
POA2137	Year 11	F	490
POA2137	Year 11	M	527
POA2137	Year 12	F	8422
POA2137	Year 12	M	7778
POA2138	Did not go to school	F	101
POA2138	Did not go to school	M	73
POA2138	Year 8	F	185
POA2138	Year 8	M	139
POA2138	Year 9	F	160
POA2138	Year 9	M	160
POA2138	Year 10	F	608
POA2138	Year 10	M	565
POA2138	Year 11	F	256
POA2138	Year 11	M	266
POA2138	Year 12	F	6929
POA2138	Year 12	M	6466
POA2140	Did not go to school	F	123
POA2140	Did not go to school	M	101
POA2140	Year 8	F	145
POA2140	Year 8	M	138
POA2140	Year 9	F	145
POA2140	Year 9	M	156
POA2140	Year 10	F	396
POA2140	Year 10	M	469
POA2140	Year 11	F	215
POA2140	Year 11	M	291
POA2140	Year 12	F	6771
POA2140	Year 12	M	7461
POA2141	Did not go to school	F	508
POA2141	Did not go to school	M	432
POA2141	Year 8	F	736
POA2141	Year 8	M	630
POA2141	Year 9	F	418
POA2141	Year 9	M	526
POA2141	Year 10	F	1127
POA2141	Year 10	M	1301
POA2141	Year 11	F	432
POA2141	Year 11	M	574
POA2141	Year 12	F	9445
POA2141	Year 12	M	9851
POA2142	Did not go to school	F	427
POA2142	Did not go to school	M	414
POA2142	Year 8	F	491
POA2142	Year 8	M	544
POA2142	Year 9	F	344
POA2142	Year 9	M	434
POA2142	Year 10	F	1101
POA2142	Year 10	M	1318
POA2142	Year 11	F	417
POA2142	Year 11	M	470
POA2142	Year 12	F	6960
POA2142	Year 12	M	7725
POA2143	Did not go to school	F	188
POA2143	Did not go to school	M	150
POA2143	Year 8	F	239
POA2143	Year 8	M	212
POA2143	Year 9	F	187
POA2143	Year 9	M	207
POA2143	Year 10	F	521
POA2143	Year 10	M	536
POA2143	Year 11	F	185
POA2143	Year 11	M	194
POA2143	Year 12	F	2349
POA2143	Year 12	M	2437
POA2144	Did not go to school	F	932
POA2144	Did not go to school	M	988
POA2144	Year 8	F	1107
POA2144	Year 8	M	1173
POA2144	Year 9	F	546
POA2144	Year 9	M	708
POA2144	Year 10	F	1247
POA2144	Year 10	M	1616
POA2144	Year 11	F	491
POA2144	Year 11	M	638
POA2144	Year 12	F	8836
POA2144	Year 12	M	11034
POA2145	Did not go to school	F	607
POA2145	Did not go to school	M	443
POA2145	Year 8	F	1402
POA2145	Year 8	M	1237
POA2145	Year 9	F	1374
POA2145	Year 9	M	1305
POA2145	Year 10	F	4743
POA2145	Year 10	M	4829
POA2145	Year 11	F	1277
POA2145	Year 11	M	1462
POA2145	Year 12	F	22574
POA2145	Year 12	M	22915
POA2146	Did not go to school	F	104
POA2146	Did not go to school	M	84
POA2146	Year 8	F	299
POA2146	Year 8	M	232
POA2146	Year 9	F	342
POA2146	Year 9	M	287
POA2146	Year 10	F	1193
POA2146	Year 10	M	1304
POA2146	Year 11	F	339
POA2146	Year 11	M	394
POA2146	Year 12	F	4996
POA2146	Year 12	M	5041
POA2147	Did not go to school	F	189
POA2147	Did not go to school	M	130
POA2147	Year 8	F	660
POA2147	Year 8	M	577
POA2147	Year 9	F	811
POA2147	Year 9	M	826
POA2147	Year 10	F	2937
POA2147	Year 10	M	3031
POA2147	Year 11	F	733
POA2147	Year 11	M	922
POA2147	Year 12	F	8912
POA2147	Year 12	M	8616
POA2148	Did not go to school	F	516
POA2148	Did not go to school	M	392
POA2148	Year 8	F	1397
POA2148	Year 8	M	1052
POA2148	Year 9	F	1277
POA2148	Year 9	M	1309
POA2148	Year 10	F	4338
POA2148	Year 10	M	4699
POA2148	Year 11	F	1207
POA2148	Year 11	M	1426
POA2148	Year 12	F	16490
POA2148	Year 12	M	16412
POA2150	Did not go to school	F	185
POA2150	Did not go to school	M	139
POA2150	Year 8	F	307
POA2150	Year 8	M	256
POA2150	Year 9	F	254
POA2150	Year 9	M	219
POA2150	Year 10	F	795
POA2150	Year 10	M	883
POA2150	Year 11	F	304
POA2150	Year 11	M	401
POA2150	Year 12	F	11123
POA2150	Year 12	M	12547
POA2151	Did not go to school	F	103
POA2151	Did not go to school	M	73
POA2151	Year 8	F	264
POA2151	Year 8	M	206
POA2151	Year 9	F	326
POA2151	Year 9	M	270
POA2151	Year 10	F	1122
POA2151	Year 10	M	1079
POA2151	Year 11	F	363
POA2151	Year 11	M	437
POA2151	Year 12	F	6171
POA2151	Year 12	M	5945
POA2152	Did not go to school	F	31
POA2152	Did not go to school	M	16
POA2152	Year 8	F	125
POA2152	Year 8	M	99
POA2152	Year 9	F	246
POA2152	Year 9	M	177
POA2152	Year 10	F	825
POA2152	Year 10	M	699
POA2152	Year 11	F	200
POA2152	Year 11	M	235
POA2152	Year 12	F	3186
POA2152	Year 12	M	2827
POA2153	Did not go to school	F	175
POA2153	Did not go to school	M	121
POA2153	Year 8	F	601
POA2153	Year 8	M	483
POA2153	Year 9	F	1016
POA2153	Year 9	M	869
POA2153	Year 10	F	3890
POA2153	Year 10	M	3552
POA2153	Year 11	F	1021
POA2153	Year 11	M	1241
POA2153	Year 12	F	18083
POA2153	Year 12	M	17088
POA2154	Did not go to school	F	123
POA2154	Did not go to school	M	76
POA2154	Year 8	F	358
POA2154	Year 8	M	254
POA2154	Year 9	F	642
POA2154	Year 9	M	553
POA2154	Year 10	F	2452
POA2154	Year 10	M	1875
POA2154	Year 11	F	714
POA2154	Year 11	M	740
