POA_CODE_2021	Age	persons
POA6029	15-19	210
POA6029	20-24	172
POA6029	25-34	216
POA6029	35-44	352
POA6029	45-54	415
POA6029	55-64	368
POA6029	65-74	328
POA6029	75-84	192
POA6029	85+	73
POA6030	0-4	2416
POA6030	5-14	5626
POA6030	15-19	2867
POA6030	20-24	2818
POA6030	25-34	5317
POA6030	35-44	5360
POA6030	45-54	6004
POA6030	55-64	4806
POA6030	65-74	2902
POA6030	75-84	1935
POA6030	85+	793
POA6031	0-4	1527
POA6031	5-14	3174
POA6031	15-19	1350
POA6031	20-24	1181
POA6031	25-34	2988
POA6031	35-44	3055
POA6031	45-54	2498
POA6031	55-64	1638
POA6031	65-74	873
POA6031	75-84	300
POA6031	85+	58
POA6032	0-4	3
POA6032	5-14	20
POA6032	15-19	10
POA6032	20-24	16
POA6032	25-34	15
POA6032	35-44	19
POA6032	45-54	35
POA6032	55-64	39
POA6032	65-74	17
POA6032	75-84	9
POA6033	0-4	12
POA6033	5-14	66
POA6033	15-19	29
POA6033	20-24	23
POA6033	25-34	55
POA6033	35-44	51
POA6033	45-54	70
POA6033	55-64	75
POA6033	65-74	48
POA6033	75-84	13
POA6033	85+	8
POA6034	0-4	459
POA6034	5-14	584
POA6034	15-19	177
POA6034	20-24	252
POA6034	25-34	867
POA6034	35-44	575
POA6034	45-54	386
POA6034	55-64	217
POA6034	65-74	137
POA6034	75-84	46
POA6035	0-4	892
POA6035	5-14	1867
POA6035	15-19	675
POA6035	20-24	507
POA6035	25-34	1491
POA6035	35-44	1556
POA6035	45-54	1413
POA6035	55-64	1117
POA6035	65-74	852
POA6035	75-84	503
POA6035	85+	151
POA6036	0-4	1272
POA6036	5-14	2732
POA6036	15-19	1401
POA6036	20-24	1294
POA6036	25-34	2443
POA6036	35-44	2579
POA6036	45-54	2702
POA6036	55-64	1634
POA6036	65-74	981
POA6036	75-84	401
POA6036	85+	81
POA6037	0-4	253
POA6037	5-14	623
POA6037	15-19	204
POA6037	20-24	174
POA6037	25-34	440
POA6037	35-44	481
POA6037	45-54	570
POA6037	55-64	522
POA6037	65-74	355
POA6037	75-84	175
POA6037	85+	35
POA6038	0-4	1019
POA6038	5-14	1696
POA6038	15-19	569
POA6038	20-24	611
POA6038	25-34	2030
POA6038	35-44	1735
POA6038	45-54	1238
POA6038	55-64	704
POA6038	65-74	415
POA6038	75-84	147
POA6038	85+	35
POA6041	0-4	73
POA6041	5-14	170
POA6041	15-19	95
POA6041	20-24	54
POA6041	25-34	120
POA6041	35-44	153
POA6041	45-54	253
POA6041	55-64	244
POA6041	65-74	277
POA6041	75-84	138
POA6041	85+	27
POA6042	0-4	3
POA6042	5-14	8
POA6042	25-34	10
POA6042	35-44	8
POA6042	45-54	7
POA6042	55-64	15
POA6042	65-74	44
POA6042	75-84	10
POA6042	85+	4
POA6043	5-14	8
POA6043	20-24	8
POA6043	25-34	17
POA6043	35-44	5
POA6043	45-54	47
POA6043	55-64	53
POA6043	65-74	62
POA6043	75-84	26
POA6043	85+	3
POA6044	0-4	40
POA6044	5-14	86
POA6044	15-19	38
POA6044	20-24	52
POA6044	25-34	142
POA6044	35-44	122
POA6044	45-54	176
POA6044	55-64	230
POA6044	65-74	255
POA6044	75-84	123
POA6044	85+	35
POA6050	0-4	673
POA6050	5-14	1541
POA6050	15-19	844
POA6050	20-24	1107
POA6050	25-34	2369
POA6050	35-44	2126
POA6050	45-54	2018
POA6050	55-64	1860
POA6050	65-74	1520
POA6050	75-84	999
POA6050	85+	707
POA6051	0-4	699
POA6051	5-14	1032
POA6051	15-19	391
POA6051	20-24	931
POA6051	25-34	3215
POA6051	35-44	2464
POA6051	45-54	1572
POA6051	55-64	1256
POA6051	65-74	1073
POA6051	75-84	449
POA6051	85+	114
POA6052	0-4	691
POA6052	5-14	1336
POA6052	15-19	564
POA6052	20-24	697
POA6052	25-34	1603
POA6052	35-44	1844
POA6052	45-54	1601
POA6052	55-64	1448
POA6052	65-74	1027
POA6052	75-84	498
POA6052	85+	242
POA6053	0-4	985
POA6053	5-14	1626
POA6053	15-19	701
POA6053	20-24	773
POA6053	25-34	2361
POA6053	35-44	2434
POA6053	45-54	2102
POA6053	55-64	1780
POA6053	65-74	1346
POA6053	75-84	740
POA6053	85+	428
POA6054	0-4	1293
POA6054	5-14	2442
POA6054	15-19	1024
POA6054	20-24	1214
POA6054	25-34	2951
POA6054	35-44	3043
POA6054	45-54	2859
POA6054	55-64	2647
POA6054	65-74	2060
POA6054	75-84	1096
POA6054	85+	410
POA6055	0-4	3250
POA6055	5-14	4423
POA6055	15-19	1626
POA6055	20-24	1745
POA6055	25-34	6511
POA6055	35-44	5777
POA6055	45-54	3601
POA6055	55-64	2686
POA6055	65-74	1717
POA6055	75-84	749
POA6055	85+	234
POA6056	0-4	2270
POA6056	5-14	4686
POA6056	15-19	2319
POA6056	20-24	2680
POA6056	25-34	5593
POA6056	35-44	5181
POA6056	45-54	5479
POA6056	55-64	5320
POA6056	65-74	4228
POA6056	75-84	2436
POA6056	85+	971
POA6057	0-4	994
POA6057	5-14	2125
POA6057	15-19	1032
POA6057	20-24	951
POA6057	25-34	2253
POA6057	35-44	2201
POA6057	45-54	2190
POA6057	55-64	2141
POA6057	65-74	1573
POA6057	75-84	908
POA6057	85+	318
POA6058	0-4	849
POA6058	5-14	1644
POA6058	15-19	692
POA6058	20-24	774
POA6058	25-34	1856
POA6058	35-44	1942
POA6058	45-54	1638
POA6058	55-64	1505
POA6058	65-74	1352
POA6058	75-84	665
POA6058	85+	267
POA6059	0-4	1206
POA6059	5-14	2512
POA6059	15-19	1304
POA6059	20-24	1469
POA6059	25-34	2968
POA6059	35-44	3120
POA6059	45-54	3322
POA6059	55-64	3065
POA6059	65-74	2532
POA6059	75-84	1847
POA6059	85+	815
POA6060	0-4	1479
POA6060	5-14	2068
POA6060	15-19	880
POA6060	20-24	1490
POA6060	25-34	5500
POA6060	35-44	4356
POA6060	45-54	3039
POA6060	55-64	2637
POA6060	65-74	2028
POA6060	75-84	1228
POA6060	85+	786
POA6061	0-4	3196
POA6061	5-14	4896
POA6061	15-19	1915
POA6061	20-24	2949
POA6061	25-34	8542
POA6061	35-44	6827
POA6061	45-54	4405
POA6061	55-64	3935
POA6061	65-74	2908
POA6061	75-84	1561
POA6061	85+	546
POA6062	0-4	1937
POA6062	5-14	3569
POA6062	15-19	1741
POA6062	20-24	2086
POA6062	25-34	5124
POA6062	35-44	4715
POA6062	45-54	4184
POA6062	55-64	4015
POA6062	65-74	3623
POA6062	75-84	2271
POA6062	85+	876
POA6063	0-4	929
POA6063	5-14	2246
POA6063	15-19	1022
POA6063	20-24	1013
POA6063	25-34	2072
POA6063	35-44	2197
POA6063	45-54	1907
POA6063	55-64	1858
POA6063	65-74	1205
POA6063	75-84	456
POA6063	85+	138
POA6064	0-4	1908
POA6064	5-14	4031
POA6064	15-19	1953
POA6064	20-24	2203
POA6064	25-34	4155
POA6064	35-44	4149
POA6064	45-54	3971
POA6064	55-64	3822
POA6064	65-74	2904
POA6064	75-84	1467
POA6064	85+	506
POA6065	0-4	4852
POA6065	5-14	10609
POA6065	15-19	4439
POA6065	20-24	4159
POA6065	25-34	9009
POA6065	35-44	11029
POA6065	45-54	9414
POA6065	55-64	6672
POA6065	65-74	4788
POA6065	75-84	2558
POA6065	85+	915
POA6066	0-4	1067
POA6066	5-14	2481
POA6066	15-19	1307
POA6066	20-24	1309
POA6066	25-34	2363
POA6066	35-44	2234
POA6066	45-54	2481
POA6066	55-64	2824
POA6066	65-74	1544
POA6066	75-84	658
POA6066	85+	198
POA6067	0-4	3
POA6067	5-14	11
POA6067	25-34	14
POA6067	35-44	7
POA6067	55-64	5
POA6068	55-64	4
POA6069	0-4	3767
POA6069	5-14	7994
POA6069	15-19	3199
POA6069	20-24	2744
POA6069	25-34	6749
POA6069	35-44	7490
POA6069	45-54	6010
POA6069	55-64	4037
POA6069	65-74	2556
POA6069	75-84	1351
POA6069	85+	451
POA6070	0-4	183
POA6070	5-14	579
POA6070	15-19	232
POA6070	20-24	147
POA6070	25-34	237
POA6070	35-44	492
POA6070	45-54	568
POA6070	55-64	521
POA6070	65-74	452
POA6070	75-84	255
POA6070	85+	58
POA6071	0-4	168
POA6071	5-14	427
POA6071	15-19	228
POA6071	20-24	169
POA6071	25-34	282
POA6071	35-44	384
POA6071	45-54	558
POA6071	55-64	543
POA6071	65-74	463
POA6071	75-84	220
POA6071	85+	64
POA6072	0-4	36
POA6072	5-14	97
POA6072	15-19	56
POA6072	20-24	43
POA6072	25-34	80
POA6072	35-44	95
POA6072	45-54	125
POA6072	55-64	144
POA6072	65-74	104
POA6072	75-84	42
POA6072	85+	10
POA6073	0-4	127
POA6073	5-14	364
POA6073	15-19	182
POA6073	20-24	131
POA6073	25-34	245
POA6073	35-44	320
POA6073	45-54	449
POA6073	55-64	484
POA6073	65-74	457
POA6073	75-84	293
POA6073	85+	140
POA6074	0-4	45
POA6074	5-14	124
POA6074	15-19	61
POA6074	20-24	37
POA6074	25-34	92
POA6074	35-44	109
POA6074	45-54	162
POA6074	55-64	149
POA6074	65-74	142
POA6074	75-84	58
POA6074	85+	17
POA6076	0-4	901
POA6076	5-14	3034
POA6076	15-19	1465
POA6076	20-24	1094
POA6076	25-34	1548
POA6076	35-44	2472
POA6076	45-54	3224
POA6076	55-64	3007
POA6076	65-74	2969
POA6076	75-84	1914
POA6076	85+	676
POA6077	0-4	52
POA6077	5-14	141
POA6077	15-19	107
POA6077	20-24	116
POA6077	25-34	97
POA6077	35-44	123
POA6077	45-54	190
POA6077	55-64	301
POA6077	65-74	302
POA6077	75-84	188
POA6077	85+	35
POA6078	0-4	34
POA6078	5-14	127
POA6078	15-19	69
POA6078	20-24	63
POA6078	25-34	80
POA6078	35-44	102
POA6078	45-54	121
POA6078	55-64	165
POA6078	65-74	127
POA6078	75-84	43
POA6078	85+	5
POA6079	45-54	3
POA6079	55-64	6
POA6079	65-74	9
POA6079	75-84	5
POA6081	0-4	258
POA6081	5-14	666
POA6081	15-19	375
POA6081	20-24	217
POA6081	25-34	470
POA6081	35-44	597
POA6081	45-54	776
POA6081	55-64	752
POA6081	65-74	519
POA6081	75-84	232
POA6081	85+	55
POA6082	0-4	186
POA6082	5-14	495
POA6082	15-19	221
POA6082	20-24	153
POA6082	25-34	368
POA6082	35-44	428
POA6082	45-54	477
POA6082	55-64	534
POA6082	65-74	366
POA6082	75-84	161
POA6082	85+	35
POA6083	0-4	135
POA6083	5-14	400
POA6083	15-19	257
POA6083	20-24	175
POA6083	25-34	244
POA6083	35-44	375
POA6083	45-54	684
POA6083	55-64	668
POA6083	65-74	403
POA6083	75-84	183
POA6083	85+	41
POA6084	0-4	504
POA6084	5-14	1266
POA6084	15-19	642
POA6084	20-24	562
POA6084	25-34	1020
POA6084	35-44	1094
POA6084	45-54	1447
POA6084	55-64	1306
POA6084	65-74	833
POA6084	75-84	325
POA6084	85+	64
POA6090	25-34	10
POA6090	35-44	11
POA6100	0-4	822
POA6100	5-14	1276
POA6100	15-19	597
POA6100	20-24	1348
POA6100	25-34	3495
POA6100	35-44	2715
POA6100	45-54	1854
POA6100	55-64	1762
POA6100	65-74	1280
POA6100	75-84	482
POA6100	85+	182
POA6101	0-4	1094
POA6101	5-14	1618
POA6101	15-19	696
POA6101	20-24	1335
POA6101	25-34	3727
POA6101	35-44	2908
POA6101	45-54	2198
POA6101	55-64	1692
POA6101	65-74	1238
POA6101	75-84	573
POA6101	85+	232
POA6102	0-4	627
POA6102	5-14	989
POA6102	15-19	690
POA6102	20-24	1986
POA6102	25-34	3396
POA6102	35-44	1780
POA6102	45-54	1158
POA6102	55-64	929
POA6102	65-74	828
POA6102	75-84	837
POA6102	85+	718
POA6103	0-4	606
POA6103	5-14	870
POA6103	15-19	322
POA6103	20-24	900
POA6103	25-34	2811
POA6103	35-44	1807
POA6103	45-54	1160
POA6103	55-64	1143
POA6103	65-74	758
POA6103	75-84	381
POA6103	85+	136
POA6104	0-4	841
POA6104	5-14	1487
POA6104	15-19	661
POA6104	20-24	999
POA6104	25-34	2630
POA6104	35-44	2265
POA6104	45-54	1947
POA6104	55-64	1779
POA6104	65-74	1331
POA6104	75-84	721
POA6104	85+	432
POA6105	0-4	1043
POA6105	5-14	1881
POA6105	15-19	850
POA6105	20-24	1146
POA6105	25-34	3083
POA6105	35-44	2535
POA6105	45-54	1916
POA6105	55-64	1572
POA6105	65-74	1192
POA6105	75-84	724
POA6105	85+	335
POA6106	45-54	7
POA6106	55-64	3
POA6107	0-4	3761
POA6107	5-14	5884
POA6107	15-19	2373
POA6107	20-24	4089
POA6107	25-34	9845
POA6107	35-44	8073
POA6107	45-54	5248
POA6107	55-64	4220
POA6107	65-74	2958
POA6107	75-84	1557
POA6107	85+	583
POA6108	0-4	1427
POA6108	5-14	3178
POA6108	15-19	1434
POA6108	20-24	1454
POA6108	25-34	2998
POA6108	35-44	3341
POA6108	45-54	3022
POA6108	55-64	2806
POA6108	65-74	2454
POA6108	75-84	1222
POA6108	85+	329
POA6109	0-4	940
POA6109	5-14	1779
POA6109	15-19	771
POA6109	20-24	869
POA6109	25-34	1948
POA6109	35-44	2061
POA6109	45-54	1585
POA6109	55-64	1332
POA6109	65-74	1069
POA6109	75-84	582
POA6109	85+	215
POA6110	0-4	3241
POA6110	5-14	6705
POA6110	15-19	2824
POA6110	20-24	2869
POA6110	25-34	5950
POA6110	35-44	6977
POA6110	45-54	5740
POA6110	55-64	4482
POA6110	65-74	3432
POA6110	75-84	1861
POA6110	85+	790
POA6111	0-4	1275
POA6111	5-14	3047
POA6111	15-19	1444
POA6111	20-24	1330
POA6111	25-34	2785
POA6111	35-44	3073
POA6111	45-54	3188
POA6111	55-64	3166
POA6111	65-74	2707
POA6111	75-84	1242
POA6111	85+	379
POA6112	0-4	6229
POA6112	5-14	11552
POA6112	15-19	3958
POA6112	20-24	4015
POA6112	25-34	11350
POA6112	35-44	12452
POA6112	45-54	7856
POA6112	55-64	6165
POA6112	65-74	4309
POA6112	75-84	2046
POA6112	85+	626
POA6121	0-4	128
POA6121	5-14	454
POA6121	15-19	228
POA6121	20-24	192
POA6121	25-34	251
POA6121	35-44	375
POA6121	45-54	495
POA6121	55-64	517
POA6121	65-74	307
POA6121	75-84	117
POA6121	85+	24
POA6122	0-4	2184
POA6122	5-14	3867
POA6122	15-19	1298
POA6122	20-24	1161
POA6122	25-34	3754
POA6122	35-44	3508
POA6122	45-54	2424
POA6122	55-64	1854
POA6122	65-74	1149
POA6122	75-84	467
POA6122	85+	139
POA6123	0-4	216
POA6123	5-14	327
POA6123	15-19	136
POA6123	20-24	152
POA6123	25-34	412
POA6123	35-44	259
POA6123	45-54	263
POA6123	55-64	239
POA6123	65-74	157
POA6123	75-84	64
POA6123	85+	21
POA6124	0-4	75
POA6124	5-14	186
POA6124	15-19	63
POA6124	20-24	45
POA6124	25-34	106
POA6124	35-44	154
POA6124	45-54	205
POA6124	55-64	194
POA6124	65-74	95
POA6124	75-84	68
POA6124	85+	16
POA6125	0-4	172
POA6125	5-14	389
POA6125	15-19	240
POA6125	20-24	184
POA6125	25-34	366
POA6125	35-44	445
POA6125	45-54	648
POA6125	55-64	548
POA6125	65-74	380
POA6125	75-84	211
POA6125	85+	47
POA6126	0-4	8
POA6126	5-14	26
POA6126	15-19	12
POA6126	20-24	14
POA6126	25-34	11
POA6126	35-44	33
POA6126	45-54	38
POA6126	55-64	48
POA6126	65-74	45
POA6126	75-84	19
POA6126	85+	3
POA6147	0-4	925
POA6147	5-14	1841
POA6147	15-19	773
POA6147	20-24	957
POA6147	25-34	2161
POA6147	35-44	2263
POA6147	45-54	1803
POA6147	55-64	1761
POA6147	65-74	1560
POA6147	75-84	774
POA6147	85+	216
POA6148	0-4	874
POA6148	5-14	2629
POA6148	15-19	1328
POA6148	20-24	1117
POA6148	25-34	1694
POA6148	35-44	2609
POA6148	45-54	2562
POA6148	55-64	2194
POA6148	65-74	2015
POA6148	75-84	1360
POA6148	85+	583
POA6149	0-4	876
POA6149	5-14	2571
POA6149	15-19	1149
POA6149	20-24	992
POA6149	25-34	1662
POA6149	35-44	2513
POA6149	45-54	2373
POA6149	55-64	2445
POA6149	65-74	2632
POA6149	75-84	1191
POA6149	85+	512
POA6150	0-4	514
POA6150	5-14	1477
POA6150	15-19	1009
POA6150	20-24	1021
POA6150	25-34	1306
POA6150	35-44	1453
POA6150	45-54	1601
POA6150	55-64	1641
POA6150	65-74	1705
POA6150	75-84	975
POA6150	85+	492
POA6151	0-4	783
POA6151	5-14	1648
POA6151	15-19	978
POA6151	20-24	1233
POA6151	25-34	2552
POA6151	35-44	2279
POA6151	45-54	2292
POA6151	55-64	2210
POA6151	65-74	2012
POA6151	75-84	937
POA6151	85+	290
POA6152	0-4	1245
POA6152	5-14	2573
POA6152	15-19	1498
POA6152	20-24	2229
POA6152	25-34	4051
POA6152	35-44	3441
POA6152	45-54	2985
POA6152	55-64	2939
POA6152	65-74	2760
POA6152	75-84	1564
POA6152	85+	942
POA6153	0-4	997
POA6153	5-14	2728
POA6153	15-19	1246
POA6153	20-24	1307
POA6153	25-34	2168
POA6153	35-44	2909
POA6153	45-54	2856
POA6153	55-64	2796
POA6153	65-74	2570
POA6153	75-84	1325
POA6153	85+	510
POA6154	0-4	496
POA6154	5-14	1468
POA6154	15-19	671
POA6154	20-24	593
POA6154	25-34	979
POA6154	35-44	1412
POA6154	45-54	1475
POA6154	55-64	1193
POA6154	65-74	1000
POA6154	75-84	763
POA6154	85+	568
POA6155	0-4	2672
POA6155	5-14	8235
POA6155	15-19	4085
POA6155	20-24	3550
POA6155	25-34	5786
POA6155	35-44	8409
POA6155	45-54	7887
POA6155	55-64	6065
POA6155	65-74	4522
POA6155	75-84	1913
POA6155	85+	647
POA6156	0-4	954
POA6156	5-14	2532
POA6156	15-19	1291
POA6156	20-24	1005
POA6156	25-34	1963
POA6156	35-44	2345
POA6156	45-54	2713
POA6156	55-64	2158
POA6156	65-74	1546
POA6156	75-84	1071
POA6156	85+	641
POA6157	0-4	823
POA6157	5-14	1658
POA6157	15-19	810
POA6157	20-24	768
POA6157	25-34	1848
POA6157	35-44	2010
POA6157	45-54	1996
POA6157	55-64	1811
POA6157	65-74	1573
POA6157	75-84	874
POA6157	85+	439
POA6158	0-4	368
POA6158	5-14	1006
POA6158	15-19	534
POA6158	20-24	378
POA6158	25-34	717
POA6158	35-44	925
POA6158	45-54	1198
POA6158	55-64	1081
POA6158	65-74	876
POA6158	75-84	471
POA6158	85+	254
POA6159	0-4	167
POA6159	5-14	301
POA6159	15-19	154
POA6159	20-24	200
POA6159	25-34	501
POA6159	35-44	507
POA6159	45-54	471
POA6159	55-64	637
POA6159	65-74	560
POA6159	75-84	338
POA6159	85+	114
POA6160	0-4	349
POA6160	5-14	637
POA6160	15-19	367
POA6160	20-24	633
POA6160	25-34	1690
POA6160	35-44	1293
POA6160	45-54	1293
POA6160	55-64	1278
POA6160	65-74	1040
POA6160	75-84	499
POA6160	85+	166
POA6161	0-4	4
POA6161	5-14	6
POA6161	15-19	7
POA6161	20-24	18
POA6161	25-34	52
POA6161	35-44	19
POA6161	45-54	23
POA6161	55-64	19
POA6161	65-74	3
POA6162	0-4	717
POA6162	5-14	1226
POA6162	15-19	573
POA6162	20-24	585
POA6162	25-34	1453
POA6162	35-44	1667
POA6162	45-54	1766
POA6162	55-64	1713
POA6162	65-74	1339
POA6162	75-84	705
POA6162	85+	330
POA6163	0-4	3027
POA6163	5-14	5402
POA6163	15-19	2700
POA6163	20-24	3489
POA6163	25-34	7888
POA6163	35-44	7481
POA6163	45-54	7066
POA6163	55-64	7086
POA6163	65-74	5715
POA6163	75-84	3372
POA6163	85+	1479
POA6164	0-4	5040
POA6164	5-14	9652
POA6164	15-19	3917
POA6164	20-24	4283
POA6164	25-34	10692
POA6164	35-44	11468
POA6164	45-54	8838
POA6164	55-64	6148
POA6164	65-74	3894
POA6164	75-84	1637
POA6164	85+	560
POA6165	15-19	4
POA6165	20-24	3
POA6165	25-34	3
POA6165	35-44	10
POA6165	45-54	17
POA6165	55-64	11
POA6165	65-74	11
POA6165	75-84	3
POA6166	0-4	600
POA6166	5-14	1317
POA6166	15-19	605
POA6166	20-24	568
POA6166	25-34	1215
POA6166	35-44	1462
POA6166	45-54	1513
POA6166	55-64	1513
POA6166	65-74	1195
POA6166	75-84	619
POA6166	85+	180
POA6167	0-4	2077
POA6167	5-14	3827
POA6167	15-19	1630
POA6167	20-24	1825
POA6167	25-34	4549
POA6167	35-44	4603
POA6167	45-54	3668
POA6167	55-64	2837
POA6167	65-74	2039
POA6167	75-84	1043
POA6167	85+	373
POA6168	0-4	1090
POA6168	5-14	2383
POA6168	15-19	1236
POA6168	20-24	1720
POA6168	25-34	3019
POA6168	35-44	2696
POA6168	45-54	3077
POA6168	55-64	3622
POA6168	65-74	3229
POA6168	75-84	2022
POA6168	85+	825
POA6169	0-4	2003
POA6169	5-14	4738
POA6169	15-19	2096
POA6169	20-24	1905
POA6169	25-34	4145
POA6169	35-44	4285
POA6169	45-54	4704
POA6169	55-64	5012
POA6169	65-74	3579
POA6169	75-84	2096
POA6169	85+	762
POA6170	0-4	1734
POA6170	5-14	2767
POA6170	15-19	982
POA6170	20-24	1194
POA6170	25-34	3297
POA6170	35-44	3100
POA6170	45-54	1990
POA6170	55-64	1283
POA6170	65-74	667
POA6170	75-84	258
POA6170	85+	49
POA6171	0-4	3407
POA6171	5-14	6721
POA6171	15-19	2432
POA6171	20-24	2116
POA6171	25-34	6423
POA6171	35-44	6035
POA6171	45-54	4389
POA6171	55-64	2955
POA6171	65-74	1986
POA6171	75-84	1073
POA6171	85+	169
POA6172	0-4	878
POA6172	5-14	2099
POA6172	15-19	1021
POA6172	20-24	866
POA6172	25-34	1628
POA6172	35-44	1672
POA6172	45-54	2011
POA6172	55-64	1646
POA6172	65-74	944
POA6172	75-84	510
POA6172	85+	216
POA6173	0-4	802
POA6173	5-14	2338
POA6173	15-19	1127
POA6173	20-24	738
POA6173	25-34	1315
POA6173	35-44	2001
POA6173	45-54	2136
POA6173	55-64	1215
POA6173	65-74	526
POA6173	75-84	231
POA6173	85+	46
POA6174	0-4	469
POA6174	5-14	969
POA6174	15-19	449
POA6174	20-24	425
POA6174	25-34	899
POA6174	35-44	853
POA6174	45-54	742
POA6174	55-64	473
POA6174	65-74	253
POA6174	75-84	125
POA6174	85+	15
POA6175	0-4	291
POA6175	5-14	698
POA6175	15-19	288
POA6175	20-24	232
POA6175	25-34	483
POA6175	35-44	579
POA6175	45-54	607
POA6175	55-64	453
POA6175	65-74	248
POA6175	75-84	117
POA6175	85+	35
POA6176	0-4	216
POA6176	5-14	338
POA6176	15-19	132
POA6176	20-24	111
POA6176	25-34	413
POA6176	35-44	258
POA6176	45-54	233
POA6176	55-64	187
POA6176	65-74	140
POA6176	75-84	48
POA6176	85+	15
POA6180	0-4	544
POA6180	5-14	1174
POA6180	15-19	447
POA6180	20-24	371
POA6180	25-34	1019
POA6180	35-44	1005
POA6180	45-54	760
POA6180	55-64	548
POA6180	65-74	523
POA6180	75-84	341
POA6180	85+	46
POA6181	0-4	14
POA6181	5-14	63
POA6181	15-19	46
POA6181	20-24	20
POA6181	25-34	28
POA6181	35-44	55
POA6181	45-54	102
POA6181	55-64	83
POA6181	65-74	45
POA6181	75-84	10
POA6181	85+	6
POA6207	0-4	91
POA6207	5-14	189
POA6207	15-19	70
POA6207	20-24	51
POA6207	25-34	129
POA6207	35-44	175
POA6207	45-54	194
POA6207	55-64	183
POA6207	65-74	115
POA6207	75-84	39
POA6207	85+	7
POA6208	0-4	689
POA6208	5-14	1719
POA6208	15-19	739
POA6208	20-24	590
POA6208	25-34	1328
POA6208	35-44	1423
POA6208	45-54	1510
POA6208	55-64	1701
POA6208	65-74	1806
POA6208	75-84	1117
POA6208	85+	325
POA6209	0-4	62
POA6209	5-14	184
POA6209	15-19	132
POA6209	20-24	109
POA6209	25-34	163
POA6209	35-44	185
POA6209	45-54	274
POA6209	55-64	310
POA6209	65-74	337
POA6209	75-84	196
POA6209	85+	50
POA6210	0-4	3810
POA6210	5-14	8544
POA6210	15-19	4027
POA6210	20-24	3805
POA6210	25-34	7379
POA6210	35-44	7957
POA6210	45-54	9115
POA6210	55-64	10254
POA6210	65-74	10654
POA6210	75-84	6895
POA6210	85+	2584
POA6211	0-4	425
POA6211	5-14	1185
POA6211	15-19	488
POA6211	20-24	330
POA6211	25-34	786
POA6211	35-44	1003
POA6211	45-54	1102
POA6211	55-64	1156
POA6211	65-74	1335
POA6211	75-84	615
POA6211	85+	80
POA6213	0-4	23
POA6213	5-14	87
POA6213	15-19	34
POA6213	20-24	15
POA6213	25-34	57
POA6213	35-44	67
POA6213	45-54	106
POA6213	55-64	107
POA6213	65-74	102
POA6213	75-84	39
POA6213	85+	18
POA6214	0-4	43
POA6214	5-14	99
POA6214	15-19	44
POA6214	20-24	40
POA6214	25-34	52
POA6214	35-44	95
POA6214	45-54	94
POA6214	55-64	99
POA6214	65-74	88
POA6214	75-84	25
POA6214	85+	4
POA6215	0-4	202
POA6215	5-14	500
POA6215	15-19	244
POA6215	20-24	173
POA6215	25-34	369
POA6215	35-44	482
POA6215	45-54	578
POA6215	55-64	660
POA6215	65-74	627
POA6215	75-84	305
POA6215	85+	106
POA6218	0-4	26
POA6218	5-14	79
POA6218	15-19	33
POA6218	20-24	31
POA6218	25-34	53
POA6218	35-44	58
POA6218	45-54	64
POA6218	55-64	95
POA6218	65-74	78
POA6218	75-84	22
POA6218	85+	12
POA6219	0-4	32
POA6219	5-14	73
POA6219	15-19	44
POA6219	20-24	20
POA6219	25-34	47
POA6219	35-44	66
POA6219	45-54	101
POA6219	55-64	114
POA6219	65-74	68
POA6219	75-84	28
POA6219	85+	12
POA6220	0-4	213
POA6220	5-14	533
POA6220	15-19	209
POA6220	20-24	181
POA6220	25-34	535
POA6220	35-44	520
POA6220	45-54	577
POA6220	55-64	554
POA6220	65-74	536
POA6220	75-84	338
POA6220	85+	146
POA6221	0-4	3
POA6221	5-14	20
POA6221	15-19	58
POA6221	20-24	15
POA6221	25-34	26
POA6221	35-44	28
POA6221	45-54	40
POA6221	55-64	44
POA6221	65-74	29
POA6221	75-84	16
POA6221	85+	6
POA6223	0-4	10
POA6223	5-14	21
POA6223	15-19	9
POA6223	20-24	8
POA6223	25-34	11
POA6223	35-44	15
POA6223	45-54	36
POA6223	55-64	27
POA6223	65-74	9
POA6223	75-84	10
POA6224	0-4	64
POA6224	5-14	162
POA6224	15-19	97
POA6224	20-24	67
POA6224	25-34	128
POA6224	35-44	130
POA6224	45-54	175
POA6224	55-64	173
POA6224	65-74	153
POA6224	75-84	89
POA6224	85+	18
POA6225	0-4	494
POA6225	5-14	1151
POA6225	15-19	552
POA6225	20-24	429
POA6225	25-34	938
POA6225	35-44	1019
POA6225	45-54	1193
POA6225	55-64	1357
POA6225	65-74	1271
POA6225	75-84	585
POA6225	85+	179
POA6226	0-4	54
POA6226	5-14	154
POA6226	15-19	73
POA6226	20-24	45
POA6226	25-34	82
POA6226	35-44	129
POA6226	45-54	138
POA6226	55-64	148
POA6226	65-74	88
POA6226	75-84	21
POA6226	85+	3
POA6227	0-4	47
POA6227	5-14	156
POA6227	15-19	43
POA6227	20-24	31
POA6227	25-34	69
POA6227	35-44	129
POA6227	45-54	109
POA6227	55-64	101
POA6227	65-74	68
POA6227	75-84	33
POA6227	85+	9
POA6228	0-4	5
POA6228	5-14	20
POA6228	15-19	8
POA6228	20-24	6
POA6228	25-34	3
POA6228	35-44	12
POA6228	45-54	25
POA6228	55-64	19
POA6228	65-74	27
POA6228	75-84	12
POA6228	85+	3
POA6229	5-14	5
