POA_CODE_2021	MotorVehicles.min	occupied_private_dwellings
POA3204	0	833
POA3204	1	5191
POA3204	2	4628
POA3204	3	1092
POA3204	4	459
POA3205		67
POA3205	0	1281
POA3205	1	3051
POA3205	2	973
POA3205	3	120
POA3205	4	49
POA3206		34
POA3206	0	435
POA3206	1	2019
POA3206	2	1332
POA3206	3	240
POA3206	4	93
POA3207		108
POA3207	0	930
POA3207	1	4152
POA3207	2	2177
POA3207	3	353
POA3207	4	111
POA3211		8
POA3211	0	6
POA3211	1	45
POA3211	2	161
POA3211	3	75
POA3211	4	103
POA3212		60
POA3212	0	160
POA3212	1	1817
POA3212	2	2752
POA3212	3	1006
POA3212	4	639
POA3213		16
POA3213	0	17
POA3213	1	281
POA3213	2	587
POA3213	3	311
POA3213	4	321
POA3214		223
POA3214	0	1108
POA3214	1	3882
POA3214	2	2781
POA3214	3	888
POA3214	4	429
POA3215		133
POA3215	0	557
POA3215	1	3427
POA3215	2	3356
POA3215	3	925
POA3215	4	466
POA3216		245
POA3216	0	1066
POA3216	1	7827
POA3216	2	9236
POA3216	3	2661
POA3216	4	1451
POA3217		59
POA3217	0	76
POA3217	1	1840
POA3217	2	3614
POA3217	3	904
POA3217	4	448
POA3218		65
POA3218	0	525
POA3218	1	2596
POA3218	2	2344
POA3218	3	553
POA3218	4	256
POA3219		146
POA3219	0	729
POA3219	1	3647
POA3219	2	2853
POA3219	3	812
POA3219	4	454
POA3220		62
POA3220	0	547
POA3220	1	2808
POA3220	2	2562
POA3220	3	646
POA3220	4	309
POA3221		5
POA3221	0	3
POA3221	1	27
POA3221	2	119
POA3221	3	61
POA3221	4	52
POA3222		78
POA3222	0	162
POA3222	1	2375
POA3222	2	2958
POA3222	3	1016
POA3222	4	600
POA3223		66
POA3223	0	117
POA3223	1	1581
POA3223	2	1670
POA3223	3	474
POA3223	4	226
POA3224		65
POA3224	0	158
POA3224	1	1860
POA3224	2	2321
POA3224	3	789
POA3224	4	513
POA3225		26
POA3225	0	64
POA3225	1	887
POA3225	2	971
POA3225	3	212
POA3225	4	109
POA3226		82
POA3226	0	147
POA3226	1	2072
POA3226	2	3048
POA3226	3	852
POA3226	4	376
POA3227		26
POA3227	0	31
POA3227	1	526
POA3227	2	980
POA3227	3	285
POA3227	4	112
POA3228		65
POA3228	0	128
POA3228	1	2279
POA3228	2	4060
POA3228	3	1135
POA3228	4	622
POA3230		22
POA3230	0	37
POA3230	1	413
POA3230	2	576
POA3230	3	149
POA3230	4	58
POA3231		9
POA3231	0	13
POA3231	1	247
POA3231	2	261
POA3231	3	71
POA3231	4	39
POA3232		5
POA3232	0	21
POA3232	1	205
POA3232	2	168
POA3232	3	71
POA3232	4	33
POA3233		18
POA3233	0	39
POA3233	1	446
POA3233	2	327
POA3233	3	109
POA3233	4	25
POA3234	1	40
POA3234	2	34
POA3234	3	15
POA3234	4	4
POA3235		5
POA3235	1	43
POA3235	2	73
POA3235	3	29
POA3235	4	21
POA3236	0	3
POA3236	1	27
POA3236	2	43
POA3236	3	8
POA3236	4	4
POA3237		6
POA3237	1	25
POA3237	2	45
POA3237	3	18
POA3237	4	13
POA3238		3
POA3238	0	3
POA3238	1	42
POA3238	2	39
POA3238	3	11
POA3238	4	10
POA3239	0	3
POA3239	1	54
POA3239	2	73
POA3239	3	32
POA3239	4	26
POA3240		19
POA3240	1	74
POA3240	2	285
POA3240	3	173
POA3240	4	157
POA3241		28
POA3241	0	30
POA3241	1	307
POA3241	2	467
POA3241	3	179
POA3241	4	156
POA3242		3
POA3242	0	5
POA3242	1	106
POA3242	2	165
POA3242	3	39
POA3242	4	40
POA3243		7
POA3243	1	28
POA3243	2	60
POA3243	3	26
POA3243	4	31
POA3249		28
POA3249	0	4
POA3249	1	237
POA3249	2	468
POA3249	3	267
POA3249	4	221
POA3250		115
POA3250	0	389
POA3250	1	1881
POA3250	2	1796
POA3250	3	611
POA3250	4	334
POA3251		4
POA3251	0	5
POA3251	1	55
POA3251	2	90
POA3251	3	38
POA3251	4	35
POA3254	1	27
POA3254	2	45
POA3254	3	31
POA3254	4	19
POA3260		31
POA3260	0	107
POA3260	1	609
POA3260	2	693
POA3260	3	288
POA3260	4	214
POA3264		25
POA3264	0	48
POA3264	1	320
POA3264	2	308
POA3264	3	140
POA3264	4	88
POA3265		12
POA3265	0	10
POA3265	1	173
POA3265	2	381
POA3265	3	217
POA3265	4	190
POA3266		16
POA3266	0	39
POA3266	1	319
POA3266	2	408
POA3266	3	212
POA3266	4	168
POA3267		7
POA3267	0	5
POA3267	1	11
POA3267	2	24
POA3267	3	13
POA3267	4	22
POA3268		18
POA3268	0	24
POA3268	1	247
POA3268	2	353
POA3268	3	178
POA3268	4	138
POA3269		5
POA3269	0	6
POA3269	1	56
POA3269	2	89
POA3269	3	50
POA3269	4	34
POA3270	0	4
POA3270	1	48
POA3270	2	58
POA3270	3	18
POA3270	4	10
POA3271	1	20
POA3271	2	20
POA3271	3	23
POA3271	4	8
POA3272		14
POA3272	0	25
POA3272	1	214
POA3272	2	248
POA3272	3	104
POA3272	4	64
POA3273	1	11
POA3273	2	11
POA3273	3	13
POA3273	4	14
POA3274	0	3
POA3274	1	22
POA3274	2	31
POA3274	3	24
POA3274	4	13
POA3275		4
POA3275	1	17
POA3275	2	58
POA3275	3	32
POA3275	4	40
POA3276	0	6
POA3276	1	30
POA3276	2	75
POA3276	3	32
POA3276	4	27
POA3277		8
POA3277	0	12
POA3277	1	142
POA3277	2	261
POA3277	3	123
POA3277	4	107
POA3278		5
POA3278	1	22
POA3278	2	51
POA3278	3	24
POA3278	4	22
POA3279	1	7
POA3279	2	41
POA3279	3	17
POA3279	4	21
POA3280		192
POA3280	0	764
POA3280	1	5005
POA3280	2	5067
POA3280	3	1497
POA3280	4	739
POA3281		3
POA3281	0	5
POA3281	1	71
POA3281	2	255
POA3281	3	159
POA3281	4	122
POA3282		19
POA3282	0	21
POA3282	1	243
POA3282	2	416
POA3282	3	161
POA3282	4	81
POA3283		15
POA3283	1	77
POA3283	2	205
POA3283	3	126
POA3283	4	82
POA3284		20
POA3284	0	69
POA3284	1	503
POA3284	2	649
POA3284	3	170
POA3284	4	85
POA3285		7
POA3285	0	4
POA3285	1	93
POA3285	2	189
POA3285	3	104
POA3285	4	70
POA3286		12
POA3286	0	5
POA3286	1	52
POA3286	2	79
POA3286	3	39
POA3286	4	46
POA3287	0	3
POA3287	1	32
POA3287	2	70
POA3287	3	29
POA3287	4	28
POA3289		7
POA3289	0	8
POA3289	1	94
POA3289	2	99
POA3289	3	58
POA3289	4	45
POA3292	1	23
POA3292	2	32
POA3292	3	15
POA3292	4	7
POA3293		5
POA3293	1	41
POA3293	2	44
POA3293	3	28
POA3293	4	24
POA3294		8
POA3294	0	9
POA3294	1	104
POA3294	2	136
POA3294	3	78
POA3294	4	57
POA3300		71
POA3300	0	278
POA3300	1	1588
POA3300	2	1554
POA3300	3	565
POA3300	4	326
POA3301		4
POA3301	0	6
POA3301	1	80
POA3301	2	167
POA3301	3	107
POA3301	4	106
POA3302	0	3
POA3302	1	30
POA3302	2	50
POA3302	3	34
POA3302	4	24
POA3303		5
POA3303	1	20
POA3303	2	38
POA3303	3	32
POA3303	4	23
POA3304		27
POA3304	0	33
POA3304	1	333
POA3304	2	387
POA3304	3	191
POA3304	4	151
POA3305		94
POA3305	0	273
POA3305	1	1770
POA3305	2	2011
POA3305	3	799
POA3305	4	432
POA3309	1	9
POA3309	2	14
POA3309	3	11
POA3309	4	7
POA3310	1	41
POA3310	2	49
POA3310	3	18
POA3310	4	16
POA3311		20
POA3311	0	47
POA3311	1	279
POA3311	2	244
POA3311	3	103
POA3311	4	77
POA3312		7
POA3312	0	8
POA3312	1	72
POA3312	2	119
POA3312	3	99
POA3312	4	94
POA3314		3
POA3314	1	43
POA3314	2	77
POA3314	3	51
POA3314	4	35
POA3315		13
POA3315	0	31
POA3315	1	213
POA3315	2	219
POA3315	3	136
POA3315	4	110
POA3317		8
POA3317	1	13
POA3317	2	39
POA3317	3	9
POA3317	4	15
POA3318		13
POA3318	0	20
POA3318	1	162
POA3318	2	195
POA3318	3	79
POA3318	4	64
POA3319		3
POA3319	0	3
POA3319	1	46
POA3319	2	54
POA3319	3	31
POA3319	4	33
POA3321		9
POA3321	0	4
POA3321	1	78
POA3321	2	235
POA3321	3	141
POA3321	4	107
POA3322		3
POA3322	0	4
POA3322	1	28
POA3322	2	25
POA3322	3	13
POA3322	4	6
POA3323	1	4
POA3323	2	11
POA3323	3	8
POA3323	4	10
POA3324		11
POA3324	0	13
POA3324	1	81
POA3324	2	70
POA3324	3	46
POA3324	4	38
POA3325		7
POA3325	0	5
POA3325	1	54
POA3325	2	72
POA3325	3	36
POA3325	4	27
POA3328		4
POA3328	0	3
POA3328	1	93
POA3328	2	320
POA3328	3	172
POA3328	4	124
POA3329	0	3
POA3329	1	13
POA3329	2	44
POA3329	3	26
POA3329	4	17
POA3330		4
POA3330	1	18
POA3330	2	31
POA3330	3	12
POA3330	4	13
POA3331		16
POA3331	0	25
POA3331	1	417
POA3331	2	1018
POA3331	3	430
POA3331	4	386
POA3332		5
POA3332	0	4
POA3332	1	52
POA3332	2	140
POA3332	3	95
POA3332	4	75
POA3333		5
POA3333	1	66
POA3333	2	120
POA3333	3	62
POA3333	4	67
POA3334		3
POA3334	0	3
POA3334	1	48
POA3334	2	88
POA3334	3	33
POA3334	4	35
POA3335		49
POA3335	0	51
POA3335	1	669
POA3335	2	919
POA3335	3	262
POA3335	4	128
POA3336		52
POA3336	0	59
POA3336	1	1263
POA3336	2	2665
POA3336	3	761
POA3336	4	296
POA3337		226
POA3337	0	575
POA3337	1	4492
POA3337	2	5242
POA3337	3	1864
POA3337	4	1172
POA3338		210
POA3338	0	513
POA3338	1	3848
POA3338	2	4823
POA3338	3	1464
POA3338	4	657
POA3340		121
POA3340	0	335
POA3340	1	2740
POA3340	2	3516
POA3340	3	1437
POA3340	4	1011
POA3341		13
POA3341	0	4
POA3341	1	75
POA3341	2	221
POA3341	3	115
POA3341	4	123
POA3342		17
POA3342	0	48
POA3342	1	468
POA3342	2	547
POA3342	3	255
POA3342	4	175
POA3345		6
POA3345	0	6
POA3345	1	102
POA3345	2	207
POA3345	3	112
POA3345	4	55
POA3350		291
POA3350	0	1589
POA3350	1	10183
POA3350	2	9865
POA3350	3	2797
POA3350	4	1408
POA3351		55
POA3351	0	39
POA3351	1	522
POA3351	2	1241
POA3351	3	676
POA3351	4	620
POA3352		78
POA3352	0	60
POA3352	1	1207
POA3352	2	2604
POA3352	3	1323
POA3352	4	1091
POA3355		120
POA3355	0	512
POA3355	1	2432
POA3355	2	1716
POA3355	3	536
POA3355	4	232
POA3356		116
POA3356	0	486
POA3356	1	2659
POA3356	2	2139
POA3356	3	709
POA3356	4	341
POA3357		13
POA3357	0	32
POA3357	1	348
POA3357	2	594
POA3357	3	244
POA3357	4	137
POA3358		8
POA3358	0	6
POA3358	1	301
POA3358	2	582
POA3358	3	184
POA3358	4	87
POA3360		10
POA3360	0	13
POA3360	1	101
POA3360	2	116
POA3360	3	65
POA3360	4	48
POA3361		6
POA3361	0	11
POA3361	1	99
POA3361	2	91
POA3361	3	51
POA3361	4	24
POA3363		17
POA3363	0	66
POA3363	1	496
POA3363	2	498
POA3363	3	226
POA3363	4	125
POA3364		12
POA3364	0	12
POA3364	1	192
POA3364	2	348
POA3364	3	165
POA3364	4	127
POA3370		10
POA3370	0	26
POA3370	1	276
POA3370	2	293
POA3370	3	137
POA3370	4	83
POA3371		6
POA3371	0	12
POA3371	1	122
POA3371	2	171
POA3371	3	84
POA3371	4	56
POA3373		11
POA3373	0	42
POA3373	1	282
POA3373	2	390
POA3373	3	164
POA3373	4	134
POA3374		6
POA3374	0	5
POA3374	1	45
POA3374	2	74
POA3374	3	29
POA3374	4	24
POA3375	0	5
POA3375	1	15
POA3375	2	38
POA3375	3	20
POA3375	4	23
POA3377		78
POA3377	0	249
POA3377	1	1291
POA3377	2	1235
POA3377	3	478
POA3377	4	315
POA3378	1	5
POA3378	2	13
POA3378	3	14
POA3378	4	14
POA3379		8
POA3379	0	5
POA3379	1	91
POA3379	2	115
POA3379	3	34
POA3379	4	54
POA3380		45
POA3380	0	160
POA3380	1	981
POA3380	2	885
POA3380	3	314
POA3380	4	193
POA3381		9
POA3381	0	9
POA3381	1	132
POA3381	2	195
POA3381	3	88
POA3381	4	56
POA3384		3
POA3384	1	39
POA3384	2	82
POA3384	3	52
POA3384	4	34
POA3385		11
POA3385	0	4
POA3385	1	49
POA3385	2	79
POA3385	3	41
POA3385	4	33
POA3387	1	25
POA3387	2	39
POA3387	3	26
POA3387	4	23
POA3388		6
POA3388	0	6
POA3388	1	61
POA3388	2	87
POA3388	3	26
POA3388	4	31
POA3390		9
POA3390	0	12
POA3390	1	147
POA3390	2	152
POA3390	3	63
POA3390	4	32
POA3391		4
POA3391	1	9
POA3391	2	22
POA3391	3	12
POA3391	4	17
POA3392		6
POA3392	0	5
POA3392	1	92
POA3392	2	82
POA3392	3	36
POA3392	4	29
POA3393		33
POA3393	0	72
POA3393	1	376
POA3393	2	387
POA3393	3	131
POA3393	4	102
POA3395	0	6
POA3395	1	30
POA3395	2	57
POA3395	3	29
POA3395	4	24
POA3396		9
POA3396	0	12
POA3396	1	111
POA3396	2	104
POA3396	3	48
POA3396	4	25
POA3400		105
POA3400	0	465
POA3400	1	2419
POA3400	2	2323
POA3400	3	740
POA3400	4	283
POA3401		22
POA3401	0	8
POA3401	1	195
POA3401	2	576
POA3401	3	412
POA3401	4	362
POA3407		4
POA3407	1	40
POA3407	2	55
POA3407	3	44
POA3407	4	35
POA3409		14
POA3409	0	8
POA3409	1	98
POA3409	2	128
POA3409	3	82
POA3409	4	78
POA3412		5
POA3412	0	7
POA3412	1	46
POA3412	2	41
POA3412	3	17
POA3412	4	14
POA3413	1	11
POA3413	2	21
POA3413	3	17
POA3413	4	26
POA3414		14
POA3414	0	48
POA3414	1	245
POA3414	2	266
POA3414	3	110
POA3414	4	81
POA3415	1	3
POA3415	2	4
POA3415	3	3
POA3418		17
POA3418	0	57
POA3418	1	331
POA3418	2	367
POA3418	3	186
POA3418	4	158
POA3419		3
POA3419	0	20
POA3419	1	125
POA3419	2	137
POA3419	3	65
POA3419	4	38
POA3420		3
POA3420	0	6
POA3420	1	11
POA3420	2	33
POA3420	3	19
POA3420	4	26
POA3423		3
POA3423	0	11
POA3423	1	74
POA3423	2	62
POA3423	3	31
POA3423	4	26
POA3424		4
POA3424	0	13
POA3424	1	88
POA3424	2	107
POA3424	3	64
POA3424	4	48
POA3427		28
POA3427	0	39
POA3427	1	636
POA3427	2	912
POA3427	3	266
POA3427	4	182
POA3428	0	3
POA3428	1	33
POA3428	2	82
POA3428	3	53
POA3428	4	52
POA3429		147
POA3429	0	535
POA3429	1	4213
POA3429	2	5834
POA3429	3	2140
POA3429	4	1311
POA3430		5
POA3430	1	24
POA3430	2	20
POA3430	3	21
POA3430	4	32
POA3431		13
POA3431	0	20
POA3431	1	306
POA3431	2	627
POA3431	3	314
POA3431	4	232
POA3432	1	9
POA3432	2	20
POA3432	3	21
POA3432	4	20
POA3433	1	8
POA3433	2	29
POA3433	3	18
POA3433	4	10
POA3434		37
POA3434	0	25
POA3434	1	423
POA3434	2	874
POA3434	3	463
POA3434	4	310
POA3435		15
POA3435	0	15
POA3435	1	245
POA3435	2	481
POA3435	3	226
POA3435	4	179
POA3437		32
POA3437	0	64
POA3437	1	864
POA3437	2	1780
POA3437	3	687
POA3437	4	525
POA3438	0	16
POA3438	1	189
POA3438	2	335
POA3438	3	153
POA3438	4	106
POA3440		4
POA3440	0	10
POA3440	1	142
POA3440	2	327
POA3440	3	110
POA3440	4	100
POA3441		8
POA3441	0	4
POA3441	1	106
POA3441	2	248
POA3441	3	105
POA3441	4	39
POA3442		37
POA3442	0	71
POA3442	1	904
POA3442	2	1289
POA3442	3	493
POA3442	4	297
POA3444		50
POA3444	0	145
POA3444	1	1107
POA3444	2	1490
POA3444	3	585
POA3444	4	421
POA3446		9
POA3446	0	8
POA3446	1	123
POA3446	2	188
POA3446	3	65
POA3446	4	38
POA3447		6
POA3447	0	3
POA3447	1	42
POA3447	2	96
POA3447	3	43
POA3447	4	25
POA3448	1	95
POA3448	2	166
POA3448	3	69
POA3448	4	57
POA3450		62
POA3450	0	276
POA3450	1	1499
POA3450	2	955
POA3450	3	274
POA3450	4	133
POA3451		24
POA3451	0	30
POA3451	1	721
POA3451	2	979
POA3451	3	344
POA3451	4	238
POA3453		9
POA3453	0	11
POA3453	1	150
POA3453	2	276
POA3453	3	125
POA3453	4	111
POA3458		5
POA3458	0	14
POA3458	1	306
POA3458	2	371
POA3458	3	136
POA3458	4	96
POA3460		23
POA3460	0	79
POA3460	1	579
POA3460	2	426
POA3460	3	116
POA3460	4	46
POA3461		19
POA3461	0	40
POA3461	1	555
POA3461	2	782
POA3461	3	325
POA3461	4	163
POA3462		3
POA3462	0	9
POA3462	1	173
POA3462	2	194
POA3462	3	89
POA3462	4	65
POA3463		19
POA3463	0	19
POA3463	1	372
POA3463	2	417
POA3463	3	192
POA3463	4	127
POA3464		12
POA3464	0	14
POA3464	1	118
POA3464	2	169
POA3464	3	76
POA3464	4	64
POA3465		104
POA3465	0	285
POA3465	1	1729
POA3465	2	1442
POA3465	3	501
POA3465	4	311
POA3467		15
POA3467	0	22
POA3467	1	187
POA3467	2	190
POA3467	3	95
POA3467	4	56
POA3468	1	38
POA3468	2	43
POA3468	3	25
POA3468	4	23
POA3469	0	6
POA3469	1	36
POA3469	2	35
POA3469	3	12
POA3469	4	20
POA3472		17
POA3472	0	20
POA3472	1	230
POA3472	2	230
POA3472	3	97
POA3472	4	70
POA3475		3
POA3475	0	4
POA3475	1	53
POA3475	2	61
POA3475	3	22
POA3475	4	15
POA3477		8
POA3477	0	9
POA3477	1	61
POA3477	2	113
POA3477	3	74
POA3477	4	57
POA3478		31
POA3478	0	92
POA3478	1	404
POA3478	2	390
POA3478	3	140
POA3478	4	102
POA3480		20
POA3480	0	31
POA3480	1	219
POA3480	2	254
POA3480	3	111
POA3480	4	90
POA3482	0	3
POA3482	1	18
POA3482	2	24
POA3482	3	12
POA3482	4	9
POA3483		10
POA3483	0	19
POA3483	1	105
POA3483	2	118
POA3483	3	57
POA3483	4	55
POA3485		3
POA3485	0	6
POA3485	1	30
POA3485	2	44
POA3485	3	24
POA3485	4	14
POA3487	1	3
POA3487	2	3
POA3487	3	10
POA3487	4	5
POA3488	0	5
POA3488	1	6
POA3488	2	16
POA3488	3	9
POA3488	4	7
POA3489	1	8
POA3489	2	4
POA3489	3	3
POA3489	4	11
POA3490		16
POA3490	0	38
POA3490	1	153
POA3490	2	190
POA3490	3	78
POA3490	4	52
POA3491	1	18
POA3491	2	18
POA3491	3	11
POA3491	4	8
POA3494		16
POA3494	0	10
POA3494	1	68
POA3494	2	73
POA3494	3	41
POA3494	4	33
POA3496		46
POA3496	0	113
POA3496	1	656
POA3496	2	841
POA3496	3	394
POA3496	4	272
POA3498		52
POA3498	0	37
POA3498	1	477
POA3498	2	825
POA3498	3	384
POA3498	4	274
POA3500		308
POA3500	0	990
POA3500	1	5007
POA3500	2	4772
POA3500	3	1500
POA3500	4	740
POA3501		15
POA3501	0	9
POA3501	1	126
POA3501	2	275
POA3501	3	162
POA3501	4	121
POA3505		43
POA3505	0	60
POA3505	1	435
POA3505	2	673
POA3505	3	327
POA3505	4	221
POA3506	1	3
POA3506	2	5
POA3507	1	27
POA3507	2	19
POA3507	3	14
POA3507	4	6
POA3509		4
POA3509	0	3
POA3509	1	21
POA3509	2	34
POA3509	3	18
POA3509	4	14
POA3512		6
POA3512	0	4
POA3512	1	43
POA3512	2	51
POA3512	3	23
POA3512	4	26
POA3515		12
POA3515	0	3
POA3515	1	136
POA3515	2	384
POA3515	3	173
POA3515	4	117
POA3516	0	10
POA3516	1	62
POA3516	2	84
POA3516	3	63
POA3516	4	51
POA3517		23
POA3517	0	19
POA3517	1	165
POA3517	2	208
POA3517	3	104
POA3517	4	77
POA3518		14
POA3518	0	19
POA3518	1	167
POA3518	2	186
POA3518	3	96
POA3518	4	66
POA3520		5
POA3520	1	32
POA3520	2	15
POA3520	3	12
POA3520	4	5
POA3521		7
POA3521	0	3
POA3521	1	38
POA3521	2	102
POA3521	3	62
POA3521	4	53
POA3522	0	5
POA3522	1	22
POA3522	2	54
POA3522	3	22
POA3522	4	28
POA3523		55
POA3523	0	45
POA3523	1	551
POA3523	2	628
POA3523	3	244
POA3523	4	146
POA3525		15
POA3525	0	32
POA3525	1	176
POA3525	2	193
POA3525	3	96
POA3525	4	60
POA3527		7
POA3527	0	14
POA3527	1	108
POA3527	2	108
POA3527	3	52
POA3527	4	35
POA3529	1	11
POA3529	2	10
POA3529	3	9
POA3529	4	14
POA3530	1	15
POA3530	2	14
POA3530	3	11
POA3530	4	12
POA3531	1	20
POA3531	2	27
POA3531	3	15
POA3531	4	17
POA3533		14
POA3533	0	16
POA3533	1	114
POA3533	2	92
POA3533	3	64
POA3533	4	31
POA3537		6
POA3537	0	16
POA3537	1	108
POA3537	2	149
POA3537	3	70
POA3537	4	31
POA3540	0	4
POA3540	1	42
POA3540	2	32
POA3540	3	14
POA3540	4	18
POA3542		3
POA3542	0	3
POA3542	1	12
POA3542	2	13
POA3542	3	11
POA3542	4	19
POA3544	1	29
POA3544	2	23
POA3544	3	16
POA3544	4	26
POA3546	0	5
POA3546	1	35
POA3546	2	48
POA3546	3	18
POA3546	4	23
POA3549		46
POA3549	0	86
POA3549	1	310
POA3549	2	389
POA3549	3	182
POA3549	4	136
POA3550		197
POA3550	0	1252
POA3550	1	7144
POA3550	2	5987
POA3550	3	1756
POA3550	4	906
POA3551		105
POA3551	0	117
POA3551	1	2445
POA3551	2	5357
POA3551	3	2233
POA3551	4	1602
POA3555		145
POA3555	0	531
POA3555	1	3412
POA3555	2	3044
POA3555	3	1008
POA3555	4	454
POA3556		112
POA3556	0	328
POA3556	1	1947
POA3556	2	1954
POA3556	3	761
POA3556	4	461
POA3557		3
POA3557	1	63
POA3557	2	128
POA3557	3	58
POA3557	4	55
POA3558		8
POA3558	0	14
POA3558	1	137
POA3558	2	137
POA3558	3	62
POA3558	4	42
POA3559		3
POA3559	1	45
POA3559	2	76
POA3559	3	45
POA3559	4	38
POA3561		39
POA3561	0	65
POA3561	1	534
POA3561	2	632
POA3561	3	285
POA3561	4	200
POA3562	0	4
POA3562	1	10
POA3562	2	38
POA3562	3	23
POA3562	4	11
POA3563		3
POA3563	0	10
POA3563	1	77
POA3563	2	116
POA3563	3	60
POA3563	4	45
POA3564		133
POA3564	0	379
POA3564	1	2184
POA3564	2	2446
POA3564	3	928
POA3564	4	556
POA3565	1	11
POA3565	2	19
POA3565	3	13
POA3565	4	8
POA3566		7
POA3566	0	6
POA3566	1	60
POA3566	2	83
POA3566	3	40
POA3566	4	33
POA3567		9
POA3567	0	10
POA3567	1	76
POA3567	2	80
POA3567	3	55
POA3567	4	37
POA3568		24
POA3568	0	52
POA3568	1	400
POA3568	2	458
POA3568	3	163
POA3568	4	124
POA3570		4
POA3570	0	6
POA3570	1	38
POA3570	2	104
POA3570	3	72
POA3570	4	57
POA3571	0	3
POA3571	1	17
POA3571	2	39
POA3571	3	19
POA3571	4	32
POA3572		3
POA3572	1	8
POA3572	2	9
POA3572	3	15
POA3572	4	14
POA3573	1	36
POA3573	2	36
POA3573	3	19
POA3573	4	29
POA3575		12
POA3575	0	19
POA3575	1	101
POA3575	2	93
POA3575	3	72
POA3575	4	40
POA3576	1	4
POA3576	2	10
POA3576	3	8
POA3576	4	3
POA3579		67
POA3579	0	119
POA3579	1	728
POA3579	2	746
POA3579	3	327
POA3579	4	212
POA3580		10
POA3580	0	13
POA3580	1	132
POA3580	2	176
POA3580	3	76
POA3580	4	40
POA3581		10
POA3581	1	5
POA3581	2	23
POA3581	3	7
POA3581	4	11
POA3583	1	9
POA3583	2	16
POA3583	3	20
POA3583	4	9
POA3584		9
POA3584	0	7
POA3584	1	90
POA3584	2	175
POA3584	3	82
POA3584	4	39
POA3585		94
POA3585	0	319
POA3585	1	1514
POA3585	2	1703
POA3585	3	550
POA3585	4	276
POA3586		4
POA3586	0	5
POA3586	1	37
POA3586	2	106
POA3586	3	64
POA3586	4	59
POA3588		7
POA3588	1	31
POA3588	2	58
POA3588	3	30
POA3588	4	17
POA3589		3
POA3589	1	22
POA3589	2	45
POA3589	3	21
POA3589	4	20
POA3590	0	4
POA3590	1	18
POA3590	2	42
POA3590	3	21
POA3590	4	20
POA3591	1	5
POA3591	2	28
POA3591	3	6
POA3591	4	14
POA3594		6
POA3594	0	14
POA3594	1	69
POA3594	2	83
POA3594	3	37
POA3594	4	17
POA3595		12
POA3595	0	14
POA3595	1	76
POA3595	2	94
POA3595	3	17
POA3595	4	24
POA3596	1	5
POA3596	2	7
POA3596	3	8
POA3596	4	9
POA3597		4
POA3597	0	12
POA3597	1	39
POA3597	2	58
POA3597	3	35
POA3597	4	18
POA3599	1	14
POA3599	2	13
POA3599	3	7
POA3599	4	8
POA3607	1	7
POA3607	2	21
POA3607	3	14
POA3607	4	12
POA3608		25
POA3608	0	54
POA3608	1	416
POA3608	2	414
POA3608	3	176
POA3608	4	104
POA3610		17
POA3610	0	25
POA3610	1	160
POA3610	2	217
POA3610	3	97
POA3610	4	83
POA3612		28
POA3612	0	26
POA3612	1	249
POA3612	2	240
POA3612	3	130
POA3612	4	94
POA3614		3
POA3614	0	3
POA3614	1	49
POA3614	2	130
POA3614	3	83
POA3614	4	48
POA3616		42
POA3616	0	77
POA3616	1	622
POA3616	2	812
POA3616	3	339
POA3616	4	235
POA3617	1	10
POA3617	2	20
POA3617	3	18
POA3617	4	8
POA3618		6
POA3618	0	9
POA3618	1	77
POA3618	2	106
POA3618	3	45
POA3618	4	22
POA3620		67
POA3620	0	173
POA3620	1	1049
POA3620	2	1183
POA3620	3	471
POA3620	4	337
POA3621		22
POA3621	0	31
POA3621	1	253
POA3621	2	340
POA3621	3	159
POA3621	4	100
POA3622	0	4
POA3622	1	21
POA3622	2	65
POA3622	3	47
POA3622	4	36
POA3623		10
POA3623	0	6
POA3623	1	122
POA3623	2	131
POA3623	3	58
POA3623	4	46
POA3624	0	9
POA3624	1	61
POA3624	2	84
POA3624	3	40
POA3624	4	23
POA3629		84
POA3629	0	229
POA3629	1	1357
POA3629	2	1231
POA3629	3	496
POA3629	4	274
POA3630		262
POA3630	0	800
POA3630	1	4681
POA3630	2	4198
POA3630	3	1347
POA3630	4	688
POA3631		70
POA3631	0	64
POA3631	1	939
POA3631	2	2045
POA3631	3	956
POA3631	4	649
POA3633		19
POA3633	1	19
POA3633	2	73
POA3633	3	44
POA3633	4	47
POA3634		17
POA3634	0	9
POA3634	1	101
POA3634	2	225
POA3634	3	171
POA3634	4	123
POA3635		4
POA3635	1	49
POA3635	2	80
POA3635	3	48
POA3635	4	30
POA3636		36
POA3636	0	108
POA3636	1	713
POA3636	2	737
POA3636	3	321
POA3636	4	218
POA3637		3
POA3637	1	32
POA3637	2	69
POA3637	3	48
POA3637	4	43
POA3638		22
POA3638	0	52
POA3638	1	266
POA3638	2	301
POA3638	3	150
POA3638	4	106
POA3639		3
POA3639	1	60
POA3639	2	76
POA3639	3	34
POA3639	4	31
POA3640		5
POA3640	0	3
POA3640	1	64
POA3640	2	117
POA3640	3	70
POA3640	4	68
POA3641		15
POA3641	0	13
POA3641	1	107
POA3641	2	167
POA3641	3	79
POA3641	4	74
POA3644		101
POA3644	0	204
POA3644	1	1322
POA3644	2	1309
POA3644	3	500
POA3644	4	286
POA3646	1	47
POA3646	2	89
POA3646	3	44
POA3646	4	48
