POA_CODE_2021	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
POA2783	65-74		F	7
POA2783	65-74		M	5
POA2783	65-74	0	F	153
POA2783	65-74	0	M	129
POA2783	65-74	1	F	20
POA2783	65-74	1	M	11
POA2783	75-84		F	3
POA2783	75-84		M	9
POA2783	75-84	0	F	57
POA2783	75-84	0	M	44
POA2783	75-84	1	F	4
POA2783	75-84	1	M	9
POA2783	85+		F	3
POA2783	85+	0	F	21
POA2783	85+	0	M	15
POA2784	15-19		M	7
POA2784	15-19	0	F	33
POA2784	15-19	0	M	30
POA2784	15-19	1	F	3
POA2784	15-19	1	M	3
POA2784	20-24	0	F	21
POA2784	20-24	0	M	33
POA2784	20-24	1	F	5
POA2784	25-34		M	5
POA2784	25-34	0	F	52
POA2784	25-34	0	M	46
POA2784	25-34	1	F	7
POA2784	25-34	1	M	6
POA2784	35-44		F	4
POA2784	35-44	0	F	67
POA2784	35-44	0	M	68
POA2784	35-44	1	F	18
POA2784	35-44	1	M	9
POA2784	45-54		M	7
POA2784	45-54	0	F	78
POA2784	45-54	0	M	73
POA2784	45-54	1	F	23
POA2784	45-54	1	M	25
POA2784	55-64		F	4
POA2784	55-64		M	6
POA2784	55-64	0	F	100
POA2784	55-64	0	M	68
POA2784	55-64	1	F	22
POA2784	55-64	1	M	23
POA2784	65-74		F	3
POA2784	65-74		M	4
POA2784	65-74	0	F	53
POA2784	65-74	0	M	78
POA2784	65-74	1	F	11
POA2784	65-74	1	M	10
POA2784	75-84		M	3
POA2784	75-84	0	F	32
POA2784	75-84	0	M	24
POA2784	75-84	1	F	3
POA2784	75-84	1	M	5
POA2784	85+	0	M	3
POA2785	15-19		F	10
POA2785	15-19		M	11
POA2785	15-19	0	F	91
POA2785	15-19	0	M	85
POA2785	15-19	1	F	5
POA2785	15-19	1	M	7
POA2785	20-24		F	8
POA2785	20-24		M	5
POA2785	20-24	0	F	43
POA2785	20-24	0	M	50
POA2785	20-24	1	M	3
POA2785	25-34		F	15
POA2785	25-34		M	11
POA2785	25-34	0	F	155
POA2785	25-34	0	M	156
POA2785	25-34	1	F	20
POA2785	25-34	1	M	18
POA2785	35-44		F	16
POA2785	35-44		M	14
POA2785	35-44	0	F	207
POA2785	35-44	0	M	215
POA2785	35-44	1	F	36
POA2785	35-44	1	M	21
POA2785	45-54		F	28
POA2785	45-54		M	22
POA2785	45-54	0	F	250
POA2785	45-54	0	M	238
POA2785	45-54	1	F	82
POA2785	45-54	1	M	47
POA2785	55-64		F	20
POA2785	55-64		M	23
POA2785	55-64	0	F	330
POA2785	55-64	0	M	350
POA2785	55-64	1	F	101
POA2785	55-64	1	M	54
POA2785	65-74		F	25
POA2785	65-74		M	18
POA2785	65-74	0	F	349
POA2785	65-74	0	M	340
POA2785	65-74	1	F	62
POA2785	65-74	1	M	44
POA2785	75-84		F	16
POA2785	75-84		M	12
POA2785	75-84	0	F	217
POA2785	75-84	0	M	170
POA2785	75-84	1	F	30
POA2785	75-84	1	M	18
POA2785	85+		F	6
POA2785	85+	0	F	59
POA2785	85+	0	M	32
POA2785	85+	1	F	6
POA2785	85+	1	M	4
POA2786	15-19		F	4
POA2786	15-19	0	F	20
POA2786	15-19	0	M	29
POA2786	15-19	1	M	4
POA2786	20-24	0	F	18
POA2786	20-24	0	M	15
POA2786	20-24	1	M	3
POA2786	25-34		F	3
POA2786	25-34		M	3
POA2786	25-34	0	F	39
POA2786	25-34	0	M	50
POA2786	25-34	1	F	8
POA2786	25-34	1	M	3
POA2786	35-44		M	4
POA2786	35-44	0	F	49
POA2786	35-44	0	M	48
POA2786	35-44	1	F	7
POA2786	35-44	1	M	9
POA2786	45-54		F	3
POA2786	45-54		M	9
POA2786	45-54	0	F	52
POA2786	45-54	0	M	73
POA2786	45-54	1	F	20
POA2786	45-54	1	M	10
POA2786	55-64		F	4
POA2786	55-64		M	3
POA2786	55-64	0	F	75
POA2786	55-64	0	M	83
POA2786	55-64	1	F	19
POA2786	55-64	1	M	22
POA2786	65-74		F	9
POA2786	65-74		M	9
POA2786	65-74	0	F	81
POA2786	65-74	0	M	84
POA2786	65-74	1	F	17
POA2786	65-74	1	M	15
POA2786	75-84		F	3
POA2786	75-84		M	9
POA2786	75-84	0	F	48
POA2786	75-84	0	M	40
POA2786	75-84	1	F	4
POA2786	75-84	1	M	5
POA2786	85+	0	F	4
POA2786	85+	0	M	15
POA2786	85+	1	M	3
POA2787	15-19		F	14
POA2787	15-19		M	22
POA2787	15-19	0	F	82
POA2787	15-19	0	M	86
POA2787	15-19	1	F	7
POA2787	15-19	1	M	9
POA2787	20-24		F	11
POA2787	20-24		M	34
POA2787	20-24	0	F	65
POA2787	20-24	0	M	89
POA2787	20-24	1	F	5
POA2787	20-24	1	M	8
POA2787	25-34		F	23
POA2787	25-34		M	56
POA2787	25-34	0	F	161
POA2787	25-34	0	M	174
POA2787	25-34	1	F	26
POA2787	25-34	1	M	7
POA2787	35-44		F	36
POA2787	35-44		M	55
POA2787	35-44	0	F	153
POA2787	35-44	0	M	185
POA2787	35-44	1	F	36
POA2787	35-44	1	M	31
POA2787	45-54		F	23
POA2787	45-54		M	43
POA2787	45-54	0	F	183
POA2787	45-54	0	M	225
POA2787	45-54	1	F	66
POA2787	45-54	1	M	34
POA2787	55-64		F	20
POA2787	55-64		M	35
POA2787	55-64	0	F	237
POA2787	55-64	0	M	284
POA2787	55-64	1	F	59
POA2787	55-64	1	M	39
POA2787	65-74		F	44
POA2787	65-74		M	43
POA2787	65-74	0	F	285
POA2787	65-74	0	M	273
POA2787	65-74	1	F	35
POA2787	65-74	1	M	40
POA2787	75-84		F	28
POA2787	75-84		M	19
POA2787	75-84	0	F	139
POA2787	75-84	0	M	148
POA2787	75-84	1	F	19
POA2787	75-84	1	M	24
POA2787	85+		F	5
POA2787	85+	0	F	50
POA2787	85+	0	M	34
POA2787	85+	1	M	3
POA2790	15-19		F	39
POA2790	15-19		M	50
POA2790	15-19	0	F	327
POA2790	15-19	0	M	352
POA2790	15-19	1	F	27
POA2790	15-19	1	M	15
POA2790	20-24		F	20
POA2790	20-24		M	58
POA2790	20-24	0	F	289
POA2790	20-24	0	M	347
POA2790	20-24	1	F	30
POA2790	20-24	1	M	27
POA2790	25-34		F	53
POA2790	25-34		M	189
POA2790	25-34	0	F	664
POA2790	25-34	0	M	658
POA2790	25-34	1	F	92
POA2790	25-34	1	M	55
POA2790	35-44		F	59
POA2790	35-44		M	144
POA2790	35-44	0	F	577
POA2790	35-44	0	M	594
POA2790	35-44	1	F	132
POA2790	35-44	1	M	82
POA2790	45-54		F	59
POA2790	45-54		M	86
POA2790	45-54	0	F	687
POA2790	45-54	0	M	733
POA2790	45-54	1	F	234
POA2790	45-54	1	M	146
POA2790	55-64		F	61
POA2790	55-64		M	100
POA2790	55-64	0	F	870
POA2790	55-64	0	M	879
POA2790	55-64	1	F	251
POA2790	55-64	1	M	169
POA2790	65-74		F	81
POA2790	65-74		M	92
POA2790	65-74	0	F	834
POA2790	65-74	0	M	857
POA2790	65-74	1	F	148
POA2790	65-74	1	M	108
POA2790	75-84		F	67
POA2790	75-84		M	61
POA2790	75-84	0	F	562
POA2790	75-84	0	M	495
POA2790	75-84	1	F	77
POA2790	75-84	1	M	52
POA2790	85+		F	21
POA2790	85+		M	11
POA2790	85+	0	F	250
POA2790	85+	0	M	134
POA2790	85+	1	F	10
POA2790	85+	1	M	18
POA2791	15-19	0	F	6
POA2791	15-19	0	M	7
POA2791	25-34		F	3
POA2791	25-34	0	F	9
POA2791	25-34	0	M	7
POA2791	25-34	1	F	3
POA2791	35-44	0	F	8
POA2791	35-44	0	M	9
POA2791	45-54		M	3
POA2791	45-54	0	F	20
POA2791	45-54	0	M	18
POA2791	45-54	1	M	3
POA2791	55-64		F	6
POA2791	55-64		M	5
POA2791	55-64	0	F	21
POA2791	55-64	0	M	25
POA2791	55-64	1	F	3
POA2791	55-64	1	M	8
POA2791	65-74		F	5
POA2791	65-74		M	6
POA2791	65-74	0	F	20
POA2791	65-74	0	M	24
POA2791	65-74	1	F	5
POA2791	75-84		M	4
POA2791	75-84	0	F	9
POA2791	75-84	0	M	9
POA2791	75-84	1	F	7
POA2791	75-84	1	M	3
POA2791	85+	0	F	10
POA2791	85+	0	M	3
POA2792	15-19		M	5
POA2792	15-19	0	F	7
POA2792	15-19	0	M	5
POA2792	20-24	0	F	12
POA2792	20-24	0	M	10
POA2792	25-34		M	3
POA2792	25-34	0	F	17
POA2792	25-34	0	M	25
POA2792	35-44	0	F	12
POA2792	35-44	0	M	13
POA2792	45-54		F	4
POA2792	45-54	0	F	17
POA2792	45-54	0	M	30
POA2792	45-54	1	F	5
POA2792	45-54	1	M	3
POA2792	55-64		F	5
POA2792	55-64	0	F	15
POA2792	55-64	0	M	23
POA2792	55-64	1	F	19
POA2792	55-64	1	M	6
POA2792	65-74		M	3
POA2792	65-74	0	F	16
POA2792	65-74	0	M	18
POA2792	65-74	1	M	4
POA2792	75-84		F	3
POA2792	75-84	0	F	15
POA2792	75-84	0	M	14
POA2792	85+	0	F	5
POA2792	85+	0	M	6
POA2793	15-19		F	4
POA2793	15-19		M	9
POA2793	15-19	0	F	14
POA2793	15-19	0	M	23
POA2793	20-24		F	3
POA2793	20-24		M	3
POA2793	20-24	0	F	15
POA2793	20-24	0	M	11
POA2793	20-24	1	F	5
POA2793	25-34		F	5
POA2793	25-34	0	F	36
POA2793	25-34	0	M	33
POA2793	25-34	1	F	9
POA2793	25-34	1	M	9
POA2793	35-44		F	8
POA2793	35-44		M	4
POA2793	35-44	0	F	30
POA2793	35-44	0	M	33
POA2793	35-44	1	F	10
POA2793	35-44	1	M	9
POA2793	45-54		F	8
POA2793	45-54		M	18
POA2793	45-54	0	F	32
POA2793	45-54	0	M	53
POA2793	45-54	1	F	9
POA2793	45-54	1	M	11
POA2793	55-64		F	7
POA2793	55-64		M	12
POA2793	55-64	0	F	66
POA2793	55-64	0	M	83
POA2793	55-64	1	F	16
POA2793	55-64	1	M	11
POA2793	65-74		F	11
POA2793	65-74		M	12
POA2793	65-74	0	F	78
POA2793	65-74	0	M	93
POA2793	65-74	1	F	15
POA2793	65-74	1	M	17
POA2793	75-84		F	5
POA2793	75-84		M	11
POA2793	75-84	0	F	32
POA2793	75-84	0	M	42
POA2793	75-84	1	F	4
POA2793	75-84	1	M	5
POA2793	85+	0	F	3
POA2793	85+	0	M	10
POA2794	15-19		F	24
POA2794	15-19		M	39
POA2794	15-19	0	F	243
POA2794	15-19	0	M	261
POA2794	15-19	1	F	20
POA2794	15-19	1	M	17
POA2794	20-24		F	19
POA2794	20-24		M	42
POA2794	20-24	0	F	215
POA2794	20-24	0	M	241
POA2794	20-24	1	F	20
POA2794	20-24	1	M	13
POA2794	25-34		F	61
POA2794	25-34		M	53
POA2794	25-34	0	F	442
POA2794	25-34	0	M	438
POA2794	25-34	1	F	80
POA2794	25-34	1	M	40
POA2794	35-44		F	45
POA2794	35-44		M	48
POA2794	35-44	0	F	355
POA2794	35-44	0	M	384
POA2794	35-44	1	F	113
POA2794	35-44	1	M	55
POA2794	45-54		F	37
POA2794	45-54		M	56
POA2794	45-54	0	F	473
POA2794	45-54	0	M	478
POA2794	45-54	1	F	139
POA2794	45-54	1	M	72
POA2794	55-64		F	41
POA2794	55-64		M	56
POA2794	55-64	0	F	495
POA2794	55-64	0	M	558
POA2794	55-64	1	F	172
POA2794	55-64	1	M	90
POA2794	65-74		F	38
POA2794	65-74		M	50
POA2794	65-74	0	F	561
POA2794	65-74	0	M	557
POA2794	65-74	1	F	140
POA2794	65-74	1	M	95
POA2794	75-84		F	46
POA2794	75-84		M	36
POA2794	75-84	0	F	382
POA2794	75-84	0	M	328
POA2794	75-84	1	F	47
POA2794	75-84	1	M	49
POA2794	85+		F	22
POA2794	85+		M	9
POA2794	85+	0	F	214
POA2794	85+	0	M	119
POA2794	85+	1	F	8
POA2794	85+	1	M	17
POA2795	15-19		F	85
POA2795	15-19		M	114
POA2795	15-19	0	F	1274
POA2795	15-19	0	M	1377
POA2795	15-19	1	F	72
POA2795	15-19	1	M	72
POA2795	20-24		F	84
POA2795	20-24		M	221
POA2795	20-24	0	F	1218
POA2795	20-24	0	M	1255
POA2795	20-24	1	F	89
POA2795	20-24	1	M	70
POA2795	25-34		F	162
POA2795	25-34		M	498
POA2795	25-34	0	F	2364
POA2795	25-34	0	M	2334
POA2795	25-34	1	F	288
POA2795	25-34	1	M	177
POA2795	35-44		F	139
POA2795	35-44		M	423
POA2795	35-44	0	F	2003
POA2795	35-44	0	M	2044
POA2795	35-44	1	F	429
POA2795	35-44	1	M	242
POA2795	45-54		F	181
POA2795	45-54		M	277
POA2795	45-54	0	F	2055
POA2795	45-54	0	M	2083
POA2795	45-54	1	F	657
POA2795	45-54	1	M	386
POA2795	55-64		F	145
POA2795	55-64		M	211
POA2795	55-64	0	F	2013
POA2795	55-64	0	M	2115
POA2795	55-64	1	F	656
POA2795	55-64	1	M	418
POA2795	65-74		F	133
POA2795	65-74		M	162
POA2795	65-74	0	F	1840
POA2795	65-74	0	M	1923
POA2795	65-74	1	F	381
POA2795	65-74	1	M	269
POA2795	75-84		F	107
POA2795	75-84		M	113
POA2795	75-84	0	F	1079
POA2795	75-84	0	M	1021
POA2795	75-84	1	F	172
POA2795	75-84	1	M	149
POA2795	85+		F	64
POA2795	85+		M	35
POA2795	85+	0	F	598
POA2795	85+	0	M	299
POA2795	85+	1	F	27
POA2795	85+	1	M	40
POA2797	15-19	0	F	12
POA2797	15-19	0	M	3
POA2797	20-24	0	F	6
POA2797	25-34	0	F	15
POA2797	25-34	0	M	13
POA2797	25-34	1	F	5
POA2797	35-44		F	5
POA2797	35-44	0	F	25
POA2797	35-44	0	M	19
POA2797	35-44	1	F	4
POA2797	35-44	1	M	3
POA2797	45-54		F	6
POA2797	45-54		M	8
POA2797	45-54	0	F	17
POA2797	45-54	0	M	22
POA2797	45-54	1	F	4
POA2797	45-54	1	M	9
POA2797	55-64	0	F	24
POA2797	55-64	0	M	22
POA2797	55-64	1	F	6
POA2797	55-64	1	M	5
POA2797	65-74		F	4
POA2797	65-74		M	3
POA2797	65-74	0	F	18
POA2797	65-74	0	M	22
POA2797	65-74	1	F	7
POA2797	75-84		F	4
POA2797	75-84		M	6
POA2797	75-84	0	F	14
POA2797	75-84	0	M	12
POA2797	85+	0	F	3
POA2797	85+	0	M	6
POA2798	15-19		F	7
POA2798	15-19		M	11
POA2798	15-19	0	F	56
POA2798	15-19	0	M	71
POA2798	15-19	1	F	3
POA2798	20-24		M	4
POA2798	20-24	0	F	20
POA2798	20-24	0	M	25
POA2798	20-24	1	F	4
POA2798	25-34		F	9
POA2798	25-34		M	7
POA2798	25-34	0	F	68
POA2798	25-34	0	M	67
POA2798	25-34	1	F	9
POA2798	25-34	1	M	3
POA2798	35-44		F	10
POA2798	35-44		M	10
POA2798	35-44	0	F	108
POA2798	35-44	0	M	91
POA2798	35-44	1	F	29
POA2798	35-44	1	M	9
POA2798	45-54		F	9
POA2798	45-54		M	20
POA2798	45-54	0	F	115
POA2798	45-54	0	M	130
POA2798	45-54	1	F	42
POA2798	45-54	1	M	23
POA2798	55-64		F	12
POA2798	55-64		M	18
POA2798	55-64	0	F	105
POA2798	55-64	0	M	108
POA2798	55-64	1	F	43
POA2798	55-64	1	M	25
POA2798	65-74		F	12
POA2798	65-74		M	16
POA2798	65-74	0	F	100
POA2798	65-74	0	M	120
POA2798	65-74	1	F	23
POA2798	65-74	1	M	21
POA2798	75-84		F	8
POA2798	75-84		M	5
POA2798	75-84	0	F	40
POA2798	75-84	0	M	49
POA2798	75-84	1	F	5
POA2798	75-84	1	M	7
POA2798	85+		F	3
POA2798	85+	0	F	10
POA2798	85+	0	M	13
POA2799	15-19		F	4
POA2799	15-19		M	11
POA2799	15-19	0	F	106
POA2799	15-19	0	M	108
POA2799	15-19	1	F	11
POA2799	15-19	1	M	6
POA2799	20-24		F	10
POA2799	20-24		M	6
POA2799	20-24	0	F	87
POA2799	20-24	0	M	104
POA2799	20-24	1	F	9
POA2799	25-34		F	10
POA2799	25-34		M	9
POA2799	25-34	0	F	235
POA2799	25-34	0	M	214
POA2799	25-34	1	F	35
POA2799	25-34	1	M	10
POA2799	35-44		F	9
POA2799	35-44		M	13
POA2799	35-44	0	F	158
POA2799	35-44	0	M	176
POA2799	35-44	1	F	43
POA2799	35-44	1	M	22
POA2799	45-54		F	9
POA2799	45-54		M	12
POA2799	45-54	0	F	192
POA2799	45-54	0	M	162
POA2799	45-54	1	F	72
POA2799	45-54	1	M	35
POA2799	55-64		F	19
POA2799	55-64		M	19
POA2799	55-64	0	F	219
POA2799	55-64	0	M	237
POA2799	55-64	1	F	66
POA2799	55-64	1	M	43
POA2799	65-74		F	10
POA2799	65-74		M	15
POA2799	65-74	0	F	160
POA2799	65-74	0	M	204
POA2799	65-74	1	F	46
POA2799	65-74	1	M	25
POA2799	75-84		F	13
POA2799	75-84		M	9
POA2799	75-84	0	F	106
POA2799	75-84	0	M	99
POA2799	75-84	1	F	18
POA2799	75-84	1	M	15
POA2799	85+		F	8
POA2799	85+	0	F	51
POA2799	85+	0	M	35
POA2799	85+	1	F	3
POA2799	85+	1	M	6
POA2800	15-19		F	92
POA2800	15-19		M	97
POA2800	15-19	0	F	1282
POA2800	15-19	0	M	1426
POA2800	15-19	1	F	70
POA2800	15-19	1	M	53
POA2800	20-24		F	83
POA2800	20-24		M	104
POA2800	20-24	0	F	1131
POA2800	20-24	0	M	1157
POA2800	20-24	1	F	98
POA2800	20-24	1	M	58
POA2800	25-34		F	207
POA2800	25-34		M	194
POA2800	25-34	0	F	2768
POA2800	25-34	0	M	2616
POA2800	25-34	1	F	341
POA2800	25-34	1	M	149
POA2800	35-44		F	181
POA2800	35-44		M	178
POA2800	35-44	0	F	2517
POA2800	35-44	0	M	2411
POA2800	35-44	1	F	472
POA2800	35-44	1	M	277
POA2800	45-54		F	155
POA2800	45-54		M	184
POA2800	45-54	0	F	2239
POA2800	45-54	0	M	2329
POA2800	45-54	1	F	608
POA2800	45-54	1	M	365
POA2800	55-64		F	137
POA2800	55-64		M	143
POA2800	55-64	0	F	2079
POA2800	55-64	0	M	2075
POA2800	55-64	1	F	640
POA2800	55-64	1	M	388
POA2800	65-74		F	142
POA2800	65-74		M	135
POA2800	65-74	0	F	1986
POA2800	65-74	0	M	1873
POA2800	65-74	1	F	376
POA2800	65-74	1	M	239
POA2800	75-84		F	127
POA2800	75-84		M	107
POA2800	75-84	0	F	1201
POA2800	75-84	0	M	1019
POA2800	75-84	1	F	153
POA2800	75-84	1	M	135
POA2800	85+		F	110
POA2800	85+		M	51
POA2800	85+	0	F	526
POA2800	85+	0	M	343
POA2800	85+	1	F	28
POA2800	85+	1	M	46
POA2803	15-19	0	M	3
POA2803	15-19	1	F	3
POA2803	20-24	0	F	5
POA2803	20-24	0	M	3
POA2803	25-34		M	3
POA2803	25-34	0	F	11
POA2803	25-34	0	M	9
POA2803	35-44	0	F	12
POA2803	35-44	0	M	13
POA2803	45-54		M	4
POA2803	45-54	0	F	12
POA2803	45-54	0	M	11
POA2803	45-54	1	F	7
POA2803	45-54	1	M	3
POA2803	55-64		F	3
POA2803	55-64		M	5
POA2803	55-64	0	F	11
POA2803	55-64	0	M	23
POA2803	55-64	1	F	5
POA2803	55-64	1	M	6
POA2803	65-74	0	F	13
POA2803	65-74	0	M	18
POA2803	65-74	1	F	9
POA2803	65-74	1	M	4
POA2803	75-84		M	3
POA2803	75-84	0	F	15
POA2803	75-84	0	M	14
POA2803	75-84	1	F	4
POA2803	75-84	1	M	7
POA2803	85+	0	F	3
POA2803	85+	0	M	3
POA2804	15-19		F	13
POA2804	15-19		M	12
POA2804	15-19	0	F	65
POA2804	15-19	0	M	75
POA2804	15-19	1	M	3
POA2804	20-24		F	7
POA2804	20-24		M	10
POA2804	20-24	0	F	37
POA2804	20-24	0	M	55
POA2804	20-24	1	F	7
POA2804	20-24	1	M	3
POA2804	25-34		F	17
POA2804	25-34		M	9
POA2804	25-34	0	F	96
POA2804	25-34	0	M	92
POA2804	25-34	1	F	16
POA2804	25-34	1	M	8
POA2804	35-44		F	16
POA2804	35-44		M	11
POA2804	35-44	0	F	105
POA2804	35-44	0	M	96
POA2804	35-44	1	F	33
POA2804	35-44	1	M	8
POA2804	45-54		F	19
POA2804	45-54		M	21
POA2804	45-54	0	F	125
POA2804	45-54	0	M	127
POA2804	45-54	1	F	39
POA2804	45-54	1	M	23
POA2804	55-64		F	21
POA2804	55-64		M	21
POA2804	55-64	0	F	148
POA2804	55-64	0	M	146
POA2804	55-64	1	F	48
POA2804	55-64	1	M	34
POA2804	65-74		F	13
POA2804	65-74		M	17
POA2804	65-74	0	F	152
POA2804	65-74	0	M	178
POA2804	65-74	1	F	24
POA2804	65-74	1	M	17
POA2804	75-84		F	9
POA2804	75-84		M	7
POA2804	75-84	0	F	111
POA2804	75-84	0	M	105
POA2804	75-84	1	F	15
POA2804	75-84	1	M	18
POA2804	85+		F	12
POA2804	85+		M	3
POA2804	85+	0	F	39
POA2804	85+	0	M	23
POA2804	85+	1	F	3
POA2804	85+	1	M	4
POA2805	15-19		F	3
POA2805	15-19	0	F	15
POA2805	15-19	0	M	14
POA2805	20-24	0	M	6
POA2805	25-34		F	8
POA2805	25-34	0	F	13
POA2805	25-34	0	M	14
POA2805	35-44	0	F	16
POA2805	35-44	0	M	16
POA2805	35-44	1	F	5
POA2805	35-44	1	M	3
POA2805	45-54		M	3
POA2805	45-54	0	F	24
POA2805	45-54	0	M	17
POA2805	45-54	1	F	4
POA2805	45-54	1	M	6
POA2805	55-64		F	4
POA2805	55-64	0	F	17
POA2805	55-64	0	M	23
POA2805	55-64	1	F	6
POA2805	55-64	1	M	4
POA2805	65-74		F	6
POA2805	65-74	0	F	25
POA2805	65-74	0	M	20
POA2805	65-74	1	M	4
POA2805	75-84		F	3
POA2805	75-84		M	3
POA2805	75-84	0	F	16
POA2805	75-84	0	M	12
POA2805	85+	0	F	3
POA2805	85+	0	M	3
POA2805	85+	1	M	3
POA2806	15-19		M	3
POA2806	15-19	0	F	12
POA2806	15-19	0	M	20
POA2806	20-24		M	3
POA2806	20-24	0	F	12
POA2806	20-24	0	M	19
POA2806	25-34		F	9
POA2806	25-34		M	3
POA2806	25-34	0	F	35
POA2806	25-34	0	M	31
POA2806	35-44		F	3
POA2806	35-44		M	12
POA2806	35-44	0	F	27
POA2806	35-44	0	M	36
POA2806	35-44	1	F	14
POA2806	35-44	1	M	7
POA2806	45-54		F	3
POA2806	45-54		M	6
POA2806	45-54	0	F	23
POA2806	45-54	0	M	32
POA2806	45-54	1	F	9
POA2806	45-54	1	M	3
POA2806	55-64		F	6
POA2806	55-64		M	6
POA2806	55-64	0	F	49
POA2806	55-64	0	M	49
POA2806	55-64	1	F	18
POA2806	55-64	1	M	12
POA2806	65-74		F	9
POA2806	65-74		M	15
POA2806	65-74	0	F	38
POA2806	65-74	0	M	55
POA2806	65-74	1	F	8
POA2806	65-74	1	M	14
POA2806	75-84		F	3
POA2806	75-84		M	4
POA2806	75-84	0	F	22
POA2806	75-84	0	M	27
POA2806	75-84	1	F	3
POA2806	75-84	1	M	4
POA2806	85+		F	3
POA2806	85+		M	4
POA2806	85+	0	F	13
POA2806	85+	0	M	12
POA2806	85+	1	F	3
POA2807	15-19		M	3
POA2807	15-19	0	F	4
POA2807	15-19	0	M	5
POA2807	15-19	1	M	4
POA2807	20-24		M	4
POA2807	20-24	0	F	9
POA2807	20-24	0	M	7
POA2807	25-34	0	F	16
POA2807	25-34	0	M	12
POA2807	35-44		F	4
POA2807	35-44		M	3
POA2807	35-44	0	F	16
POA2807	35-44	0	M	13
POA2807	35-44	1	F	3
POA2807	35-44	1	M	3
POA2807	45-54		F	5
POA2807	45-54		M	4
POA2807	45-54	0	F	22
POA2807	45-54	0	M	23
POA2807	45-54	1	F	11
POA2807	45-54	1	M	5
POA2807	55-64		M	5
POA2807	55-64	0	F	31
POA2807	55-64	0	M	28
POA2807	55-64	1	F	6
POA2807	55-64	1	M	10
POA2807	65-74		F	4
POA2807	65-74		M	6
POA2807	65-74	0	F	24
POA2807	65-74	0	M	30
POA2807	65-74	1	F	5
POA2807	65-74	1	M	7
POA2807	75-84	0	F	13
POA2807	75-84	0	M	18
POA2807	75-84	1	F	4
POA2808	15-19	0	M	3
POA2808	20-24	0	F	4
POA2808	20-24	0	M	7
POA2808	25-34	0	F	10
POA2808	25-34	0	M	4
POA2808	35-44		F	4
POA2808	35-44	0	M	4
POA2808	45-54	0	F	9
POA2808	45-54	0	M	18
POA2808	45-54	1	M	3
POA2808	55-64	0	F	21
POA2808	55-64	0	M	16
POA2808	65-74		F	6
POA2808	65-74		M	6
POA2808	65-74	0	F	15
POA2808	65-74	0	M	21
POA2808	75-84	0	F	10
POA2808	75-84	0	M	4
POA2809	15-19	0	F	4
POA2809	20-24	0	F	4
POA2809	20-24	0	M	3
POA2809	25-34	0	F	7
POA2809	25-34	0	M	10
POA2809	35-44	0	F	9
POA2809	35-44	0	M	10
POA2809	35-44	1	F	4
POA2809	45-54		M	3
POA2809	45-54	0	F	5
POA2809	45-54	0	M	6
POA2809	45-54	1	F	5
POA2809	55-64		F	4
POA2809	55-64		M	5
POA2809	55-64	0	F	11
POA2809	55-64	0	M	12
POA2809	55-64	1	F	5
POA2809	55-64	1	M	11
POA2809	65-74	0	F	11
POA2809	65-74	0	M	10
POA2809	75-84	0	M	6
POA2810	15-19		F	8
POA2810	15-19		M	9
POA2810	15-19	0	F	64
POA2810	15-19	0	M	82
POA2810	15-19	1	F	6
POA2810	15-19	1	M	7
POA2810	20-24		F	3
POA2810	20-24		M	3
POA2810	20-24	0	F	47
POA2810	20-24	0	M	47
POA2810	20-24	1	F	5
POA2810	20-24	1	M	7
POA2810	25-34		F	6
POA2810	25-34		M	8
POA2810	25-34	0	F	104
POA2810	25-34	0	M	118
POA2810	25-34	1	F	16
POA2810	35-44		F	12
POA2810	35-44		M	15
POA2810	35-44	0	F	104
POA2810	35-44	0	M	133
POA2810	35-44	1	F	17
POA2810	35-44	1	M	22
POA2810	45-54		F	13
POA2810	45-54		M	8
POA2810	45-54	0	F	140
POA2810	45-54	0	M	131
POA2810	45-54	1	F	35
POA2810	45-54	1	M	31
POA2810	55-64		F	23
POA2810	55-64		M	16
POA2810	55-64	0	F	170
POA2810	55-64	0	M	188
POA2810	55-64	1	F	44
POA2810	55-64	1	M	51
POA2810	65-74		F	18
POA2810	65-74		M	21
POA2810	65-74	0	F	183
POA2810	65-74	0	M	220
POA2810	65-74	1	F	44
POA2810	65-74	1	M	32
POA2810	75-84		F	20
POA2810	75-84		M	15
POA2810	75-84	0	F	127
POA2810	75-84	0	M	123
POA2810	75-84	1	F	8
POA2810	75-84	1	M	15
POA2810	85+		F	3
POA2810	85+		M	7
POA2810	85+	0	F	60
POA2810	85+	0	M	39
POA2810	85+	1	F	5
POA2810	85+	1	M	9
POA2817	15-19	0	F	5
POA2817	15-19	0	M	6
POA2817	25-34		F	5
POA2817	25-34		M	3
POA2817	25-34	0	F	11
POA2817	25-34	0	M	16
POA2817	25-34	1	M	3
POA2817	35-44	0	F	19
POA2817	35-44	0	M	19
POA2817	35-44	1	F	3
POA2817	45-54		F	4
POA2817	45-54	0	F	19
POA2817	45-54	0	M	18
POA2817	45-54	1	M	3
POA2817	55-64		F	5
POA2817	55-64		M	3
POA2817	55-64	0	F	19
POA2817	55-64	0	M	24
POA2817	55-64	1	F	7
POA2817	55-64	1	M	11
POA2817	65-74		F	3
POA2817	65-74		M	4
POA2817	65-74	0	F	14
POA2817	65-74	0	M	23
POA2817	65-74	1	F	3
