POA_CODE_2021	Age	NeedsAssistance	Sex	persons
POA4519	75-84	0	M	232
POA4519	75-84	1	F	68
POA4519	75-84	1	M	60
POA4519	85+		F	4
POA4519	85+		M	5
POA4519	85+	0	F	38
POA4519	85+	0	M	40
POA4519	85+	1	F	79
POA4519	85+	1	M	30
POA4520	0-4		F	11
POA4520	0-4		M	14
POA4520	0-4	0	F	270
POA4520	0-4	0	M	293
POA4520	0-4	1	M	3
POA4520	5-14		F	41
POA4520	5-14		M	48
POA4520	5-14	0	F	973
POA4520	5-14	0	M	1048
POA4520	5-14	1	F	18
POA4520	5-14	1	M	45
POA4520	15-19		F	12
POA4520	15-19		M	13
POA4520	15-19	0	F	433
POA4520	15-19	0	M	510
POA4520	15-19	1	F	8
POA4520	15-19	1	M	20
POA4520	20-24		F	13
POA4520	20-24		M	11
POA4520	20-24	0	F	260
POA4520	20-24	0	M	314
POA4520	20-24	1	F	6
POA4520	20-24	1	M	13
POA4520	25-34		F	15
POA4520	25-34		M	25
POA4520	25-34	0	F	394
POA4520	25-34	0	M	380
POA4520	25-34	1	F	5
POA4520	25-34	1	M	7
POA4520	35-44		F	33
POA4520	35-44		M	41
POA4520	35-44	0	F	838
POA4520	35-44	0	M	703
POA4520	35-44	1	F	9
POA4520	35-44	1	M	9
POA4520	45-54		F	47
POA4520	45-54		M	52
POA4520	45-54	0	F	1276
POA4520	45-54	0	M	1179
POA4520	45-54	1	F	19
POA4520	45-54	1	M	18
POA4520	55-64		F	33
POA4520	55-64		M	48
POA4520	55-64	0	F	961
POA4520	55-64	0	M	983
POA4520	55-64	1	F	28
POA4520	55-64	1	M	26
POA4520	65-74		F	34
POA4520	65-74		M	34
POA4520	65-74	0	F	655
POA4520	65-74	0	M	719
POA4520	65-74	1	F	47
POA4520	65-74	1	M	36
POA4520	75-84		F	19
POA4520	75-84		M	14
POA4520	75-84	0	F	286
POA4520	75-84	0	M	291
POA4520	75-84	1	F	52
POA4520	75-84	1	M	47
POA4520	85+		F	3
POA4520	85+		M	5
POA4520	85+	0	F	33
POA4520	85+	0	M	20
POA4520	85+	1	F	36
POA4520	85+	1	M	36
POA4521	0-4		F	6
POA4521	0-4		M	9
POA4521	0-4	0	F	106
POA4521	0-4	0	M	112
POA4521	5-14		F	23
POA4521	5-14		M	28
POA4521	5-14	0	F	359
POA4521	5-14	0	M	327
POA4521	5-14	1	F	17
POA4521	5-14	1	M	27
POA4521	15-19		F	15
POA4521	15-19		M	10
POA4521	15-19	0	F	142
POA4521	15-19	0	M	147
POA4521	15-19	1	M	10
POA4521	20-24		M	3
POA4521	20-24	0	F	82
POA4521	20-24	0	M	77
POA4521	20-24	1	F	4
POA4521	20-24	1	M	7
POA4521	25-34		F	17
POA4521	25-34		M	10
POA4521	25-34	0	F	221
POA4521	25-34	0	M	191
POA4521	25-34	1	F	8
POA4521	25-34	1	M	6
POA4521	35-44		F	21
POA4521	35-44		M	23
POA4521	35-44	0	F	313
POA4521	35-44	0	M	285
POA4521	35-44	1	F	9
POA4521	35-44	1	M	3
POA4521	45-54		F	28
POA4521	45-54		M	35
POA4521	45-54	0	F	416
POA4521	45-54	0	M	400
POA4521	45-54	1	F	11
POA4521	45-54	1	M	17
POA4521	55-64		F	18
POA4521	55-64		M	17
POA4521	55-64	0	F	355
POA4521	55-64	0	M	371
POA4521	55-64	1	F	12
POA4521	55-64	1	M	18
POA4521	65-74		F	15
POA4521	65-74		M	15
POA4521	65-74	0	F	266
POA4521	65-74	0	M	249
POA4521	65-74	1	F	19
POA4521	65-74	1	M	18
POA4521	75-84		F	12
POA4521	75-84		M	6
POA4521	75-84	0	F	86
POA4521	75-84	0	M	97
POA4521	75-84	1	F	13
POA4521	75-84	1	M	8
POA4521	85+		F	6
POA4521	85+	0	F	16
POA4521	85+	0	M	18
POA4521	85+	1	F	11
POA4521	85+	1	M	11
POA4550	0-4		M	5
POA4550	0-4	0	F	143
POA4550	0-4	0	M	114
POA4550	0-4	1	F	5
POA4550	0-4	1	M	10
POA4550	5-14		F	16
POA4550	5-14		M	19
POA4550	5-14	0	F	275
POA4550	5-14	0	M	258
POA4550	5-14	1	F	13
POA4550	5-14	1	M	29
POA4550	15-19		F	4
POA4550	15-19		M	4
POA4550	15-19	0	F	111
POA4550	15-19	0	M	115
POA4550	15-19	1	F	5
POA4550	15-19	1	M	6
POA4550	20-24		M	4
POA4550	20-24	0	F	137
POA4550	20-24	0	M	130
POA4550	20-24	1	M	9
POA4550	25-34		F	9
POA4550	25-34		M	12
POA4550	25-34	0	F	307
POA4550	25-34	0	M	278
POA4550	25-34	1	F	13
POA4550	25-34	1	M	11
POA4550	35-44		F	13
POA4550	35-44		M	15
POA4550	35-44	0	F	259
POA4550	35-44	0	M	257
POA4550	35-44	1	F	15
POA4550	35-44	1	M	5
POA4550	45-54		F	13
POA4550	45-54		M	20
POA4550	45-54	0	F	336
POA4550	45-54	0	M	331
POA4550	45-54	1	F	10
POA4550	45-54	1	M	15
POA4550	55-64		F	13
POA4550	55-64		M	12
POA4550	55-64	0	F	342
POA4550	55-64	0	M	300
POA4550	55-64	1	F	18
POA4550	55-64	1	M	19
POA4550	65-74		F	12
POA4550	65-74		M	12
POA4550	65-74	0	F	248
POA4550	65-74	0	M	233
POA4550	65-74	1	F	24
POA4550	65-74	1	M	30
POA4550	75-84		F	9
POA4550	75-84		M	10
POA4550	75-84	0	F	88
POA4550	75-84	0	M	100
POA4550	75-84	1	F	32
POA4550	75-84	1	M	25
POA4550	85+	0	F	9
POA4550	85+	0	M	23
POA4550	85+	1	F	13
POA4550	85+	1	M	13
POA4551	0-4		F	62
POA4551	0-4		M	77
POA4551	0-4	0	F	1569
POA4551	0-4	0	M	1665
POA4551	0-4	1	F	21
POA4551	0-4	1	M	28
POA4551	5-14		F	198
POA4551	5-14		M	195
POA4551	5-14	0	F	3751
POA4551	5-14	0	M	3858
POA4551	5-14	1	F	180
POA4551	5-14	1	M	295
POA4551	15-19		F	90
POA4551	15-19		M	88
POA4551	15-19	0	F	1808
POA4551	15-19	0	M	1785
POA4551	15-19	1	F	59
POA4551	15-19	1	M	103
POA4551	20-24		F	74
POA4551	20-24		M	82
POA4551	20-24	0	F	1488
POA4551	20-24	0	M	1482
POA4551	20-24	1	F	60
POA4551	20-24	1	M	69
POA4551	25-34		F	191
POA4551	25-34		M	179
POA4551	25-34	0	F	3566
POA4551	25-34	0	M	3054
POA4551	25-34	1	F	90
POA4551	25-34	1	M	76
POA4551	35-44		F	203
POA4551	35-44		M	208
POA4551	35-44	0	F	4098
POA4551	35-44	0	M	3487
POA4551	35-44	1	F	114
POA4551	35-44	1	M	84
POA4551	45-54		F	192
POA4551	45-54		M	233
POA4551	45-54	0	F	4320
POA4551	45-54	0	M	3811
POA4551	45-54	1	F	149
POA4551	45-54	1	M	113
POA4551	55-64		F	188
POA4551	55-64		M	221
POA4551	55-64	0	F	4220
POA4551	55-64	0	M	3531
POA4551	55-64	1	F	240
POA4551	55-64	1	M	208
POA4551	65-74		F	179
POA4551	65-74		M	174
POA4551	65-74	0	F	4105
POA4551	65-74	0	M	3434
POA4551	65-74	1	F	370
POA4551	65-74	1	M	325
POA4551	75-84		F	142
POA4551	75-84		M	118
POA4551	75-84	0	F	2310
POA4551	75-84	0	M	2056
POA4551	75-84	1	F	586
POA4551	75-84	1	M	463
POA4551	85+		F	100
POA4551	85+		M	84
POA4551	85+	0	F	473
POA4551	85+	0	M	450
POA4551	85+	1	F	655
POA4551	85+	1	M	380
POA4552	0-4		F	5
POA4552	0-4		M	15
POA4552	0-4	0	F	120
POA4552	0-4	0	M	123
POA4552	0-4	1	F	4
POA4552	0-4	1	M	5
POA4552	5-14		F	32
POA4552	5-14		M	36
POA4552	5-14	0	F	333
POA4552	5-14	0	M	395
POA4552	5-14	1	F	19
POA4552	5-14	1	M	38
POA4552	15-19		F	7
POA4552	15-19		M	19
POA4552	15-19	0	F	155
POA4552	15-19	0	M	217
POA4552	15-19	1	F	8
POA4552	15-19	1	M	3
POA4552	20-24		F	11
POA4552	20-24		M	12
POA4552	20-24	0	F	84
POA4552	20-24	0	M	115
POA4552	20-24	1	M	11
POA4552	25-34		F	28
POA4552	25-34		M	23
POA4552	25-34	0	F	237
POA4552	25-34	0	M	227
POA4552	25-34	1	F	14
POA4552	25-34	1	M	8
POA4552	35-44		F	29
POA4552	35-44		M	42
POA4552	35-44	0	F	397
POA4552	35-44	0	M	317
POA4552	35-44	1	F	9
POA4552	35-44	1	M	15
POA4552	45-54		F	37
POA4552	45-54		M	31
POA4552	45-54	0	F	551
POA4552	45-54	0	M	485
POA4552	45-54	1	F	27
POA4552	45-54	1	M	18
POA4552	55-64		F	51
POA4552	55-64		M	40
POA4552	55-64	0	F	814
POA4552	55-64	0	M	627
POA4552	55-64	1	F	45
POA4552	55-64	1	M	29
POA4552	65-74		F	49
POA4552	65-74		M	54
POA4552	65-74	0	F	844
POA4552	65-74	0	M	780
POA4552	65-74	1	F	64
POA4552	65-74	1	M	49
POA4552	75-84		F	25
POA4552	75-84		M	26
POA4552	75-84	0	F	414
POA4552	75-84	0	M	396
POA4552	75-84	1	F	66
POA4552	75-84	1	M	59
POA4552	85+		F	14
POA4552	85+		M	11
POA4552	85+	0	F	62
POA4552	85+	0	M	80
POA4552	85+	1	F	91
POA4552	85+	1	M	50
POA4553	0-4		F	9
POA4553	0-4		M	10
POA4553	0-4	0	F	348
POA4553	0-4	0	M	355
POA4553	0-4	1	F	4
POA4553	0-4	1	M	11
POA4553	5-14		F	57
POA4553	5-14		M	60
POA4553	5-14	0	F	709
POA4553	5-14	0	M	748
POA4553	5-14	1	F	26
POA4553	5-14	1	M	45
POA4553	15-19		F	16
POA4553	15-19		M	17
POA4553	15-19	0	F	364
POA4553	15-19	0	M	326
POA4553	15-19	1	F	8
POA4553	15-19	1	M	21
POA4553	20-24		F	14
POA4553	20-24		M	21
POA4553	20-24	0	F	356
POA4553	20-24	0	M	317
POA4553	20-24	1	F	5
POA4553	20-24	1	M	3
POA4553	25-34		F	39
POA4553	25-34		M	39
POA4553	25-34	0	F	810
POA4553	25-34	0	M	710
POA4553	25-34	1	F	9
POA4553	25-34	1	M	8
POA4553	35-44		F	47
POA4553	35-44		M	59
POA4553	35-44	0	F	760
POA4553	35-44	0	M	702
POA4553	35-44	1	F	17
POA4553	35-44	1	M	20
POA4553	45-54		F	49
POA4553	45-54		M	57
POA4553	45-54	0	F	688
POA4553	45-54	0	M	610
POA4553	45-54	1	F	33
POA4553	45-54	1	M	22
POA4553	55-64		F	27
POA4553	55-64		M	17
POA4553	55-64	0	F	508
POA4553	55-64	0	M	476
POA4553	55-64	1	F	36
POA4553	55-64	1	M	27
POA4553	65-74		F	25
POA4553	65-74		M	13
POA4553	65-74	0	F	328
POA4553	65-74	0	M	315
POA4553	65-74	1	F	32
POA4553	65-74	1	M	32
POA4553	75-84		F	11
POA4553	75-84		M	8
POA4553	75-84	0	F	95
POA4553	75-84	0	M	112
POA4553	75-84	1	F	30
POA4553	75-84	1	M	34
POA4553	85+		F	3
POA4553	85+	0	F	10
POA4553	85+	0	M	18
POA4553	85+	1	F	28
POA4553	85+	1	M	12
POA4554	0-4		F	5
POA4554	0-4	0	F	36
POA4554	0-4	0	M	58
POA4554	5-14		F	11
POA4554	5-14		M	13
POA4554	5-14	0	F	100
POA4554	5-14	0	M	116
POA4554	5-14	1	F	4
POA4554	5-14	1	M	8
POA4554	15-19		F	12
POA4554	15-19	0	F	66
POA4554	15-19	0	M	56
POA4554	15-19	1	F	7
POA4554	20-24		F	5
POA4554	20-24		M	3
POA4554	20-24	0	F	35
POA4554	20-24	0	M	34
POA4554	25-34		F	7
POA4554	25-34		M	14
POA4554	25-34	0	F	83
POA4554	25-34	0	M	68
POA4554	35-44		F	20
POA4554	35-44		M	20
POA4554	35-44	0	F	99
POA4554	35-44	0	M	89
POA4554	35-44	1	F	3
POA4554	45-54		F	6
POA4554	45-54		M	12
POA4554	45-54	0	F	164
POA4554	45-54	0	M	134
POA4554	45-54	1	F	10
POA4554	45-54	1	M	9
POA4554	55-64		F	7
POA4554	55-64		M	12
POA4554	55-64	0	F	142
POA4554	55-64	0	M	159
POA4554	55-64	1	F	10
POA4554	55-64	1	M	9
POA4554	65-74		F	9
POA4554	65-74		M	12
POA4554	65-74	0	F	101
POA4554	65-74	0	M	118
POA4554	65-74	1	F	3
POA4554	65-74	1	M	5
POA4554	75-84		M	3
POA4554	75-84	0	F	26
POA4554	75-84	0	M	36
POA4554	75-84	1	F	5
POA4554	75-84	1	M	6
POA4554	85+	0	F	7
POA4554	85+	0	M	8
POA4554	85+	1	F	3
POA4555	0-4		F	9
POA4555	0-4		M	9
POA4555	0-4	0	F	200
POA4555	0-4	0	M	169
POA4555	0-4	1	M	3
POA4555	5-14		F	30
POA4555	5-14		M	29
POA4555	5-14	0	F	473
POA4555	5-14	0	M	455
POA4555	5-14	1	F	18
POA4555	5-14	1	M	33
POA4555	15-19		F	15
POA4555	15-19		M	13
POA4555	15-19	0	F	213
POA4555	15-19	0	M	231
POA4555	15-19	1	F	13
POA4555	15-19	1	M	8
POA4555	20-24		F	4
POA4555	20-24		M	11
POA4555	20-24	0	F	185
POA4555	20-24	0	M	162
POA4555	20-24	1	F	4
POA4555	20-24	1	M	9
POA4555	25-34		F	18
POA4555	25-34		M	25
POA4555	25-34	0	F	349
POA4555	25-34	0	M	339
POA4555	25-34	1	F	7
POA4555	25-34	1	M	11
POA4555	35-44		F	31
POA4555	35-44		M	26
POA4555	35-44	0	F	473
POA4555	35-44	0	M	384
POA4555	35-44	1	F	17
POA4555	35-44	1	M	11
POA4555	45-54		F	24
POA4555	45-54		M	33
POA4555	45-54	0	F	552
POA4555	45-54	0	M	511
POA4555	45-54	1	F	19
POA4555	45-54	1	M	19
POA4555	55-64		F	23
POA4555	55-64		M	35
POA4555	55-64	0	F	503
POA4555	55-64	0	M	461
POA4555	55-64	1	F	20
POA4555	55-64	1	M	27
POA4555	65-74		F	18
POA4555	65-74		M	18
POA4555	65-74	0	F	418
POA4555	65-74	0	M	342
POA4555	65-74	1	F	37
POA4555	65-74	1	M	32
POA4555	75-84		F	4
POA4555	75-84		M	12
POA4555	75-84	0	F	180
POA4555	75-84	0	M	179
POA4555	75-84	1	F	45
POA4555	75-84	1	M	44
POA4555	85+		F	9
POA4555	85+		M	4
POA4555	85+	0	F	33
POA4555	85+	0	M	30
POA4555	85+	1	F	67
POA4555	85+	1	M	38
POA4556	0-4		F	39
POA4556	0-4		M	66
POA4556	0-4	0	F	993
POA4556	0-4	0	M	1060
POA4556	0-4	1	F	11
POA4556	0-4	1	M	21
POA4556	5-14		F	149
POA4556	5-14		M	131
POA4556	5-14	0	F	2733
POA4556	5-14	0	M	2746
POA4556	5-14	1	F	112
POA4556	5-14	1	M	197
POA4556	15-19		F	109
POA4556	15-19		M	69
POA4556	15-19	0	F	1606
POA4556	15-19	0	M	1455
POA4556	15-19	1	F	33
POA4556	15-19	1	M	72
POA4556	20-24		F	97
POA4556	20-24		M	83
POA4556	20-24	0	F	1367
POA4556	20-24	0	M	1231
POA4556	20-24	1	F	18
POA4556	20-24	1	M	34
POA4556	25-34		F	134
POA4556	25-34		M	161
POA4556	25-34	0	F	2295
POA4556	25-34	0	M	2138
POA4556	25-34	1	F	35
POA4556	25-34	1	M	59
POA4556	35-44		F	119
POA4556	35-44		M	145
POA4556	35-44	0	F	2807
POA4556	35-44	0	M	2357
POA4556	35-44	1	F	41
POA4556	35-44	1	M	49
POA4556	45-54		F	114
POA4556	45-54		M	123
POA4556	45-54	0	F	3134
POA4556	45-54	0	M	2756
POA4556	45-54	1	F	88
POA4556	45-54	1	M	53
POA4556	55-64		F	87
POA4556	55-64		M	113
POA4556	55-64	0	F	2721
POA4556	55-64	0	M	2308
POA4556	55-64	1	F	110
POA4556	55-64	1	M	106
POA4556	65-74		F	115
POA4556	65-74		M	118
POA4556	65-74	0	F	2636
POA4556	65-74	0	M	2065
POA4556	65-74	1	F	191
POA4556	65-74	1	M	169
POA4556	75-84		F	104
POA4556	75-84		M	91
POA4556	75-84	0	F	1628
POA4556	75-84	0	M	1269
POA4556	75-84	1	F	349
POA4556	75-84	1	M	256
POA4556	85+		F	154
POA4556	85+		M	58
POA4556	85+	0	F	443
POA4556	85+	0	M	365
POA4556	85+	1	F	430
POA4556	85+	1	M	238
POA4557	0-4		F	21
POA4557	0-4		M	26
POA4557	0-4	0	F	430
POA4557	0-4	0	M	489
POA4557	0-4	1	F	4
POA4557	0-4	1	M	16
POA4557	5-14		F	45
POA4557	5-14		M	53
POA4557	5-14	0	F	1292
POA4557	5-14	0	M	1284
POA4557	5-14	1	F	40
POA4557	5-14	1	M	63
POA4557	15-19		F	32
POA4557	15-19		M	22
POA4557	15-19	0	F	570
POA4557	15-19	0	M	586
POA4557	15-19	1	F	18
POA4557	15-19	1	M	26
POA4557	20-24		F	37
POA4557	20-24		M	26
POA4557	20-24	0	F	559
POA4557	20-24	0	M	473
POA4557	20-24	1	F	16
POA4557	20-24	1	M	13
POA4557	25-34		F	67
POA4557	25-34		M	84
POA4557	25-34	0	F	1285
POA4557	25-34	0	M	1112
POA4557	25-34	1	F	22
POA4557	25-34	1	M	23
POA4557	35-44		F	70
POA4557	35-44		M	75
POA4557	35-44	0	F	1434
POA4557	35-44	0	M	1276
POA4557	35-44	1	F	15
POA4557	35-44	1	M	19
POA4557	45-54		F	80
POA4557	45-54		M	79
POA4557	45-54	0	F	1412
POA4557	45-54	0	M	1281
POA4557	45-54	1	F	49
POA4557	45-54	1	M	22
POA4557	55-64		F	66
POA4557	55-64		M	65
POA4557	55-64	0	F	1210
POA4557	55-64	0	M	1070
POA4557	55-64	1	F	65
POA4557	55-64	1	M	47
POA4557	65-74		F	42
POA4557	65-74		M	48
POA4557	65-74	0	F	885
POA4557	65-74	0	M	858
POA4557	65-74	1	F	70
POA4557	65-74	1	M	80
POA4557	75-84		F	14
POA4557	75-84		M	22
POA4557	75-84	0	F	354
POA4557	75-84	0	M	329
POA4557	75-84	1	F	81
POA4557	75-84	1	M	67
POA4557	85+		F	11
POA4557	85+		M	9
POA4557	85+	0	F	67
POA4557	85+	0	M	56
POA4557	85+	1	F	61
POA4557	85+	1	M	33
POA4558	0-4		F	29
POA4558	0-4		M	34
POA4558	0-4	0	F	425
POA4558	0-4	0	M	443
POA4558	0-4	1	F	3
POA4558	0-4	1	M	7
POA4558	5-14		F	74
POA4558	5-14		M	86
POA4558	5-14	0	F	782
POA4558	5-14	0	M	770
POA4558	5-14	1	F	22
POA4558	5-14	1	M	55
POA4558	15-19		F	21
POA4558	15-19		M	34
POA4558	15-19	0	F	421
POA4558	15-19	0	M	420
POA4558	15-19	1	F	10
POA4558	15-19	1	M	19
POA4558	20-24		F	59
POA4558	20-24		M	47
POA4558	20-24	0	F	757
POA4558	20-24	0	M	580
POA4558	20-24	1	F	24
POA4558	20-24	1	M	21
POA4558	25-34		F	157
POA4558	25-34		M	141
POA4558	25-34	0	F	1614
POA4558	25-34	0	M	1526
POA4558	25-34	1	F	38
POA4558	25-34	1	M	42
POA4558	35-44		F	100
POA4558	35-44		M	125
POA4558	35-44	0	F	1208
POA4558	35-44	0	M	1170
POA4558	35-44	1	F	48
POA4558	35-44	1	M	40
POA4558	45-54		F	95
POA4558	45-54		M	100
POA4558	45-54	0	F	1238
POA4558	45-54	0	M	1072
POA4558	45-54	1	F	66
POA4558	45-54	1	M	57
POA4558	55-64		F	112
POA4558	55-64		M	112
POA4558	55-64	0	F	1578
POA4558	55-64	0	M	1200
POA4558	55-64	1	F	90
POA4558	55-64	1	M	71
POA4558	65-74		F	113
POA4558	65-74		M	123
POA4558	65-74	0	F	1460
POA4558	65-74	0	M	1271
POA4558	65-74	1	F	152
POA4558	65-74	1	M	142
POA4558	75-84		F	103
POA4558	75-84		M	89
POA4558	75-84	0	F	798
POA4558	75-84	0	M	643
POA4558	75-84	1	F	220
POA4558	75-84	1	M	166
POA4558	85+		F	125
POA4558	85+		M	63
POA4558	85+	0	F	189
POA4558	85+	0	M	147
POA4558	85+	1	F	239
POA4558	85+	1	M	142
POA4559	0-4		F	7
POA4559	0-4		M	9
POA4559	0-4	0	F	162
POA4559	0-4	0	M	176
POA4559	5-14		F	20
POA4559	5-14		M	14
POA4559	5-14	0	F	438
POA4559	5-14	0	M	486
POA4559	5-14	1	F	22
POA4559	5-14	1	M	43
POA4559	15-19		F	13
POA4559	15-19		M	13
POA4559	15-19	0	F	211
POA4559	15-19	0	M	257
POA4559	15-19	1	F	10
POA4559	15-19	1	M	12
POA4559	20-24		F	3
POA4559	20-24		M	7
POA4559	20-24	0	F	171
POA4559	20-24	0	M	156
POA4559	20-24	1	F	5
POA4559	20-24	1	M	3
POA4559	25-34		F	16
POA4559	25-34		M	15
POA4559	25-34	0	F	338
POA4559	25-34	0	M	312
POA4559	25-34	1	F	5
POA4559	25-34	1	M	18
POA4559	35-44		F	12
POA4559	35-44		M	31
POA4559	35-44	0	F	443
POA4559	35-44	0	M	412
POA4559	35-44	1	F	16
POA4559	35-44	1	M	18
POA4559	45-54		F	18
POA4559	45-54		M	24
POA4559	45-54	0	F	545
POA4559	45-54	0	M	513
POA4559	45-54	1	F	23
POA4559	45-54	1	M	18
POA4559	55-64		F	29
POA4559	55-64		M	20
POA4559	55-64	0	F	473
POA4559	55-64	0	M	447
POA4559	55-64	1	F	21
POA4559	55-64	1	M	39
POA4559	65-74		F	27
POA4559	65-74		M	27
POA4559	65-74	0	F	350
POA4559	65-74	0	M	370
POA4559	65-74	1	F	31
POA4559	65-74	1	M	38
POA4559	75-84		F	22
POA4559	75-84		M	24
POA4559	75-84	0	F	158
POA4559	75-84	0	M	148
POA4559	75-84	1	F	42
POA4559	75-84	1	M	30
POA4559	85+		F	14
POA4559	85+		M	16
POA4559	85+	0	F	19
POA4559	85+	0	M	28
POA4559	85+	1	F	24
POA4559	85+	1	M	20
POA4560	0-4		F	41
POA4560	0-4		M	54
POA4560	0-4	0	F	925
POA4560	0-4	0	M	992
POA4560	0-4	1	F	14
POA4560	0-4	1	M	30
POA4560	5-14		F	140
POA4560	5-14		M	146
POA4560	5-14	0	F	2014
POA4560	5-14	0	M	2007
POA4560	5-14	1	F	117
POA4560	5-14	1	M	218
POA4560	15-19		F	44
POA4560	15-19		M	58
POA4560	15-19	0	F	894
POA4560	15-19	0	M	864
POA4560	15-19	1	F	34
POA4560	15-19	1	M	64
POA4560	20-24		F	48
POA4560	20-24		M	45
POA4560	20-24	0	F	781
POA4560	20-24	0	M	744
POA4560	20-24	1	F	23
POA4560	20-24	1	M	36
POA4560	25-34		F	115
POA4560	25-34		M	115
POA4560	25-34	0	F	1951
POA4560	25-34	0	M	1824
POA4560	25-34	1	F	64
POA4560	25-34	1	M	76
POA4560	35-44		F	125
POA4560	35-44		M	166
POA4560	35-44	0	F	2189
POA4560	35-44	0	M	1976
POA4560	35-44	1	F	69
POA4560	35-44	1	M	86
POA4560	45-54		F	112
POA4560	45-54		M	163
POA4560	45-54	0	F	2191
POA4560	45-54	0	M	1900
POA4560	45-54	1	F	112
POA4560	45-54	1	M	102
POA4560	55-64		F	106
POA4560	55-64		M	106
POA4560	55-64	0	F	2311
POA4560	55-64	0	M	1987
POA4560	55-64	1	F	155
POA4560	55-64	1	M	135
POA4560	65-74		F	78
POA4560	65-74		M	85
POA4560	65-74	0	F	2039
POA4560	65-74	0	M	1849
POA4560	65-74	1	F	215
POA4560	65-74	1	M	194
POA4560	75-84		F	50
POA4560	75-84		M	54
POA4560	75-84	0	F	1091
POA4560	75-84	0	M	1011
POA4560	75-84	1	F	311
POA4560	75-84	1	M	255
POA4560	85+		F	48
POA4560	85+		M	32
POA4560	85+	0	F	215
POA4560	85+	0	M	210
POA4560	85+	1	F	349
POA4560	85+	1	M	162
POA4561	0-4		F	10
POA4561	0-4		M	8
POA4561	0-4	0	F	265
POA4561	0-4	0	M	221
POA4561	0-4	1	F	6
POA4561	0-4	1	M	5
POA4561	5-14		F	25
POA4561	5-14		M	26
POA4561	5-14	0	F	552
POA4561	5-14	0	M	572
POA4561	5-14	1	F	20
POA4561	5-14	1	M	46
POA4561	15-19		F	12
POA4561	15-19		M	12
POA4561	15-19	0	F	203
POA4561	15-19	0	M	233
POA4561	15-19	1	F	13
POA4561	15-19	1	M	9
POA4561	20-24		F	11
POA4561	20-24		M	12
POA4561	20-24	0	F	159
POA4561	20-24	0	M	184
POA4561	20-24	1	F	10
POA4561	20-24	1	M	10
POA4561	25-34		F	18
POA4561	25-34		M	21
POA4561	25-34	0	F	482
POA4561	25-34	0	M	429
POA4561	25-34	1	F	10
POA4561	25-34	1	M	17
POA4561	35-44		F	22
POA4561	35-44		M	36
POA4561	35-44	0	F	537
POA4561	35-44	0	M	494
POA4561	35-44	1	F	11
POA4561	35-44	1	M	7
POA4561	45-54		F	23
POA4561	45-54		M	48
POA4561	45-54	0	F	576
POA4561	45-54	0	M	567
POA4561	45-54	1	F	24
POA4561	45-54	1	M	14
POA4561	55-64		F	25
POA4561	55-64		M	31
POA4561	55-64	0	F	627
POA4561	55-64	0	M	575
POA4561	55-64	1	F	31
POA4561	55-64	1	M	25
POA4561	65-74		F	10
POA4561	65-74		M	15
POA4561	65-74	0	F	381
POA4561	65-74	0	M	435
POA4561	65-74	1	F	33
POA4561	65-74	1	M	33
POA4561	75-84		F	6
POA4561	75-84		M	8
POA4561	75-84	0	F	142
POA4561	75-84	0	M	134
POA4561	75-84	1	F	36
POA4561	75-84	1	M	34
POA4561	85+		F	5
POA4561	85+	0	F	12
POA4561	85+	0	M	24
POA4561	85+	1	F	22
POA4561	85+	1	M	17
POA4562	0-4		F	3
POA4562	0-4		M	13
POA4562	0-4	0	F	154
POA4562	0-4	0	M	162
POA4562	0-4	1	F	4
POA4562	0-4	1	M	3
POA4562	5-14		F	28
POA4562	5-14		M	41
POA4562	5-14	0	F	595
POA4562	5-14	0	M	565
POA4562	5-14	1	F	14
POA4562	5-14	1	M	30
POA4562	15-19		F	15
POA4562	15-19		M	20
POA4562	15-19	0	F	246
POA4562	15-19	0	M	271
POA4562	15-19	1	F	7
POA4562	15-19	1	M	13
POA4562	20-24		F	14
POA4562	20-24		M	13
POA4562	20-24	0	F	122
POA4562	20-24	0	M	134
POA4562	20-24	1	M	11
POA4562	25-34		F	15
POA4562	25-34		M	14
POA4562	25-34	0	F	276
POA4562	25-34	0	M	256
POA4562	25-34	1	F	8
POA4562	25-34	1	M	12
POA4562	35-44		F	34
POA4562	35-44		M	38
POA4562	35-44	0	F	543
POA4562	35-44	0	M	441
POA4562	35-44	1	F	14
POA4562	35-44	1	M	15
POA4562	45-54		F	42
POA4562	45-54		M	53
POA4562	45-54	0	F	702
POA4562	45-54	0	M	683
POA4562	45-54	1	F	23
POA4562	45-54	1	M	22
POA4562	55-64		F	35
POA4562	55-64		M	32
POA4562	55-64	0	F	721
POA4562	55-64	0	M	618
POA4562	55-64	1	F	22
POA4562	55-64	1	M	31
POA4562	65-74		F	29
POA4562	65-74		M	28
POA4562	65-74	0	F	472
POA4562	65-74	0	M	535
POA4562	65-74	1	F	31
POA4562	65-74	1	M	32
POA4562	75-84		F	16
POA4562	75-84		M	14
POA4562	75-84	0	F	143
POA4562	75-84	0	M	211
POA4562	75-84	1	F	39
POA4562	75-84	1	M	23
POA4562	85+		F	3
POA4562	85+		M	3
POA4562	85+	0	F	14
POA4562	85+	0	M	15
POA4562	85+	1	F	27
POA4562	85+	1	M	20
POA4563	0-4		F	17
POA4563	0-4		M	13
POA4563	0-4	0	F	171
POA4563	0-4	0	M	204
POA4563	0-4	1	F	4
POA4563	0-4	1	M	3
POA4563	5-14		F	33
POA4563	5-14		M	44
