POA_CODE_2021	IndigenousStatus	persons
POA2263	Both Aboriginal & Torres Strait Islander	20
POA2263	Non-indigenous	22670
POA2263	Torres Strait Islander	40
POA2264	Aboriginal	985
POA2264	Both Aboriginal & Torres Strait Islander	23
POA2264	Non-indigenous	15135
POA2264	Torres Strait Islander	19
POA2265	Aboriginal	327
POA2265	Both Aboriginal & Torres Strait Islander	9
POA2265	Non-indigenous	7120
POA2265	Torres Strait Islander	8
POA2267	Aboriginal	145
POA2267	Both Aboriginal & Torres Strait Islander	5
POA2267	Non-indigenous	2767
POA2267	Torres Strait Islander	3
POA2278	Aboriginal	186
POA2278	Both Aboriginal & Torres Strait Islander	7
POA2278	Non-indigenous	2364
POA2278	Torres Strait Islander	8
POA2280	Aboriginal	1189
POA2280	Both Aboriginal & Torres Strait Islander	30
POA2280	Non-indigenous	25947
POA2280	Torres Strait Islander	17
POA2281	Aboriginal	737
POA2281	Both Aboriginal & Torres Strait Islander	12
POA2281	Non-indigenous	14562
POA2281	Torres Strait Islander	12
POA2282	Aboriginal	476
POA2282	Both Aboriginal & Torres Strait Islander	6
POA2282	Non-indigenous	15658
POA2282	Torres Strait Islander	6
POA2283	Aboriginal	1608
POA2283	Both Aboriginal & Torres Strait Islander	26
POA2283	Non-indigenous	22766
POA2283	Torres Strait Islander	19
POA2284	Aboriginal	673
POA2284	Both Aboriginal & Torres Strait Islander	5
POA2284	Non-indigenous	11922
POA2284	Torres Strait Islander	12
POA2285	Aboriginal	2115
POA2285	Both Aboriginal & Torres Strait Islander	24
POA2285	Non-indigenous	31702
POA2285	Torres Strait Islander	28
POA2286	Aboriginal	332
POA2286	Both Aboriginal & Torres Strait Islander	7
POA2286	Non-indigenous	4346
POA2286	Torres Strait Islander	5
POA2287	Aboriginal	2226
POA2287	Both Aboriginal & Torres Strait Islander	22
POA2287	Non-indigenous	38561
POA2287	Torres Strait Islander	36
POA2289	Aboriginal	616
POA2289	Both Aboriginal & Torres Strait Islander	14
POA2289	Non-indigenous	19616
POA2289	Torres Strait Islander	11
POA2290	Aboriginal	1585
POA2290	Both Aboriginal & Torres Strait Islander	28
POA2290	Non-indigenous	33274
POA2290	Torres Strait Islander	25
POA2291	Aboriginal	294
POA2291	Both Aboriginal & Torres Strait Islander	5
POA2291	Non-indigenous	13976
POA2291	Torres Strait Islander	4
POA2292	Aboriginal	112
POA2292	Non-indigenous	2510
POA2293	Aboriginal	103
POA2293	Both Aboriginal & Torres Strait Islander	3
POA2293	Non-indigenous	3196
POA2294	Aboriginal	122
POA2294	Both Aboriginal & Torres Strait Islander	4
POA2294	Non-indigenous	1935
POA2295	Aboriginal	390
POA2295	Both Aboriginal & Torres Strait Islander	10
POA2295	Non-indigenous	7687
POA2295	Torres Strait Islander	4
POA2296	Aboriginal	62
POA2296	Non-indigenous	1964
POA2297	Aboriginal	61
POA2297	Non-indigenous	1737
POA2297	Torres Strait Islander	3
POA2298	Aboriginal	513
POA2298	Both Aboriginal & Torres Strait Islander	12
POA2298	Non-indigenous	9613
POA2298	Torres Strait Islander	3
POA2299	Aboriginal	485
POA2299	Both Aboriginal & Torres Strait Islander	14
POA2299	Non-indigenous	11397
POA2299	Torres Strait Islander	9
POA2300	Aboriginal	327
POA2300	Both Aboriginal & Torres Strait Islander	4
POA2300	Non-indigenous	11717
POA2300	Torres Strait Islander	10
POA2302	Aboriginal	21
POA2302	Non-indigenous	1390
POA2303	Aboriginal	341
POA2303	Both Aboriginal & Torres Strait Islander	7
POA2303	Non-indigenous	9356
POA2303	Torres Strait Islander	6
POA2304	Aboriginal	761
POA2304	Both Aboriginal & Torres Strait Islander	13
POA2304	Non-indigenous	15009
POA2304	Torres Strait Islander	24
POA2305	Aboriginal	387
POA2305	Both Aboriginal & Torres Strait Islander	3
POA2305	Non-indigenous	12705
POA2305	Torres Strait Islander	13
POA2306	Aboriginal	543
POA2306	Both Aboriginal & Torres Strait Islander	5
POA2306	Non-indigenous	2867
POA2306	Torres Strait Islander	6
POA2307	Aboriginal	279
POA2307	Both Aboriginal & Torres Strait Islander	3
POA2307	Non-indigenous	4252
POA2307	Torres Strait Islander	3
POA2308	Aboriginal	41
POA2308	Non-indigenous	1317
POA2311	Aboriginal	63
POA2311	Non-indigenous	850
POA2312	Aboriginal	109
POA2312	Non-indigenous	1391
POA2315	Aboriginal	511
POA2315	Both Aboriginal & Torres Strait Islander	13
POA2315	Non-indigenous	14748
POA2315	Torres Strait Islander	15
POA2316	Aboriginal	244
POA2316	Both Aboriginal & Torres Strait Islander	7
POA2316	Non-indigenous	6319
POA2316	Torres Strait Islander	7
POA2317	Aboriginal	242
POA2317	Both Aboriginal & Torres Strait Islander	3
POA2317	Non-indigenous	6303
POA2317	Torres Strait Islander	5
POA2318	Aboriginal	872
POA2318	Both Aboriginal & Torres Strait Islander	22
POA2318	Non-indigenous	12759
POA2318	Torres Strait Islander	14
POA2319	Aboriginal	517
POA2319	Both Aboriginal & Torres Strait Islander	14
POA2319	Non-indigenous	6345
POA2319	Torres Strait Islander	11
POA2320	Aboriginal	2768
POA2320	Both Aboriginal & Torres Strait Islander	95
POA2320	Non-indigenous	36247
POA2320	Torres Strait Islander	53
POA2321	Aboriginal	1397
POA2321	Both Aboriginal & Torres Strait Islander	28
POA2321	Non-indigenous	18407
POA2321	Torres Strait Islander	25
POA2322	Aboriginal	1871
POA2322	Both Aboriginal & Torres Strait Islander	33
POA2322	Non-indigenous	22417
POA2322	Torres Strait Islander	52
POA2323	Aboriginal	1823
POA2323	Both Aboriginal & Torres Strait Islander	34
POA2323	Non-indigenous	24144
POA2323	Torres Strait Islander	50
POA2324	Aboriginal	2275
POA2324	Both Aboriginal & Torres Strait Islander	44
POA2324	Non-indigenous	23090
POA2324	Torres Strait Islander	34
POA2325	Aboriginal	3144
POA2325	Both Aboriginal & Torres Strait Islander	113
POA2325	Non-indigenous	27734
POA2325	Torres Strait Islander	82
POA2326	Aboriginal	830
POA2326	Both Aboriginal & Torres Strait Islander	25
POA2326	Non-indigenous	7008
POA2326	Torres Strait Islander	8
POA2327	Aboriginal	855
POA2327	Both Aboriginal & Torres Strait Islander	22
POA2327	Non-indigenous	6936
POA2327	Torres Strait Islander	17
POA2328	Aboriginal	180
POA2328	Both Aboriginal & Torres Strait Islander	3
POA2328	Non-indigenous	2323
POA2329	Aboriginal	141
POA2329	Non-indigenous	1992
POA2329	Torres Strait Islander	5
POA2330	Aboriginal	1784
POA2330	Both Aboriginal & Torres Strait Islander	52
POA2330	Non-indigenous	19584
POA2330	Torres Strait Islander	25
POA2331	Aboriginal	31
POA2331	Non-indigenous	550
POA2333	Aboriginal	1680
POA2333	Both Aboriginal & Torres Strait Islander	29
POA2333	Non-indigenous	12061
POA2333	Torres Strait Islander	25
POA2334	Aboriginal	306
POA2334	Both Aboriginal & Torres Strait Islander	6
POA2334	Non-indigenous	3034
POA2334	Torres Strait Islander	3
POA2335	Aboriginal	546
POA2335	Both Aboriginal & Torres Strait Islander	14
POA2335	Non-indigenous	7550
POA2335	Torres Strait Islander	14
POA2336	Aboriginal	226
POA2336	Both Aboriginal & Torres Strait Islander	7
POA2336	Non-indigenous	2351
POA2336	Torres Strait Islander	5
POA2337	Aboriginal	490
POA2337	Both Aboriginal & Torres Strait Islander	11
POA2337	Non-indigenous	7553
POA2337	Torres Strait Islander	6
POA2338	Aboriginal	77
POA2338	Both Aboriginal & Torres Strait Islander	5
POA2338	Non-indigenous	1321
POA2339	Aboriginal	49
POA2339	Non-indigenous	669
POA2340	Aboriginal	6579
POA2340	Both Aboriginal & Torres Strait Islander	181
POA2340	Non-indigenous	45604
POA2340	Torres Strait Islander	72
POA2341	Aboriginal	306
POA2341	Both Aboriginal & Torres Strait Islander	8
POA2341	Non-indigenous	1164
POA2342	Aboriginal	29
POA2342	Non-indigenous	436
POA2343	Aboriginal	689
POA2343	Both Aboriginal & Torres Strait Islander	24
POA2343	Non-indigenous	4139
POA2343	Torres Strait Islander	6
POA2344	Aboriginal	43
POA2344	Non-indigenous	631
POA2345	Aboriginal	73
POA2345	Non-indigenous	634
POA2346	Aboriginal	411
POA2346	Both Aboriginal & Torres Strait Islander	9
POA2346	Non-indigenous	2600
POA2346	Torres Strait Islander	13
POA2347	Aboriginal	175
POA2347	Both Aboriginal & Torres Strait Islander	14
POA2347	Non-indigenous	1669
POA2347	Torres Strait Islander	7
POA2350	Aboriginal	1922
POA2350	Both Aboriginal & Torres Strait Islander	38
POA2350	Non-indigenous	24925
POA2350	Torres Strait Islander	26
POA2352	Aboriginal	317
POA2352	Both Aboriginal & Torres Strait Islander	6
POA2352	Non-indigenous	2620
POA2352	Torres Strait Islander	7
POA2353	Aboriginal	106
POA2353	Non-indigenous	1092
POA2353	Torres Strait Islander	3
POA2354	Aboriginal	210
POA2354	Both Aboriginal & Torres Strait Islander	4
POA2354	Non-indigenous	3264
POA2354	Torres Strait Islander	6
POA2355	Aboriginal	68
POA2355	Non-indigenous	559
POA2356	Aboriginal	29
POA2356	Non-indigenous	95
POA2357	Aboriginal	466
POA2357	Both Aboriginal & Torres Strait Islander	3
POA2357	Non-indigenous	3596
POA2357	Torres Strait Islander	4
POA2358	Aboriginal	454
POA2358	Both Aboriginal & Torres Strait Islander	11
POA2358	Non-indigenous	3262
POA2359	Aboriginal	57
POA2359	Non-indigenous	653
POA2360	Aboriginal	1470
POA2360	Both Aboriginal & Torres Strait Islander	32
POA2360	Non-indigenous	13465
POA2360	Torres Strait Islander	28
POA2361	Aboriginal	147
POA2361	Both Aboriginal & Torres Strait Islander	5
POA2361	Non-indigenous	772
POA2361	Torres Strait Islander	3
POA2365	Aboriginal	266
POA2365	Both Aboriginal & Torres Strait Islander	4
POA2365	Non-indigenous	3492
POA2369	Aboriginal	223
POA2369	Non-indigenous	648
POA2370	Aboriginal	564
POA2370	Both Aboriginal & Torres Strait Islander	25
POA2370	Non-indigenous	7179
POA2370	Torres Strait Islander	17
POA2371	Aboriginal	78
POA2371	Non-indigenous	1077
POA2371	Torres Strait Islander	3
POA2372	Aboriginal	261
POA2372	Both Aboriginal & Torres Strait Islander	9
POA2372	Non-indigenous	4511
POA2372	Torres Strait Islander	8
POA2379	Aboriginal	12
POA2379	Non-indigenous	279
POA2380	Aboriginal	1683
POA2380	Both Aboriginal & Torres Strait Islander	37
POA2380	Non-indigenous	9381
POA2380	Torres Strait Islander	17
POA2381	Aboriginal	221
POA2381	Both Aboriginal & Torres Strait Islander	6
POA2381	Non-indigenous	1067
POA2381	Torres Strait Islander	8
POA2382	Aboriginal	130
POA2382	Both Aboriginal & Torres Strait Islander	17
POA2382	Non-indigenous	1230
POA2382	Torres Strait Islander	4
POA2386	Aboriginal	24
POA2386	Both Aboriginal & Torres Strait Islander	6
POA2386	Non-indigenous	263
POA2387	Aboriginal	10
POA2387	Both Aboriginal & Torres Strait Islander	3
POA2387	Non-indigenous	188
POA2388	Aboriginal	435
POA2388	Both Aboriginal & Torres Strait Islander	12
POA2388	Non-indigenous	2104
POA2388	Torres Strait Islander	3
POA2390	Aboriginal	1181
POA2390	Both Aboriginal & Torres Strait Islander	32
POA2390	Non-indigenous	7319
POA2390	Torres Strait Islander	8
POA2395	Aboriginal	44
POA2395	Non-indigenous	678
POA2395	Torres Strait Islander	3
POA2396	Aboriginal	135
POA2396	Both Aboriginal & Torres Strait Islander	3
POA2396	Non-indigenous	696
POA2397	Aboriginal	30
POA2397	Non-indigenous	256
POA2398	Aboriginal	7
POA2398	Non-indigenous	241
POA2399	Aboriginal	63
POA2399	Non-indigenous	560
POA2400	Aboriginal	1847
POA2400	Both Aboriginal & Torres Strait Islander	22
POA2400	Non-indigenous	7814
POA2400	Torres Strait Islander	25
POA2401	Aboriginal	24
POA2401	Non-indigenous	275
POA2402	Aboriginal	151
POA2402	Both Aboriginal & Torres Strait Islander	4
POA2402	Non-indigenous	1586
POA2402	Torres Strait Islander	4
POA2403	Aboriginal	46
POA2403	Non-indigenous	673
POA2404	Aboriginal	93
POA2404	Both Aboriginal & Torres Strait Islander	4
POA2404	Non-indigenous	1574
POA2404	Torres Strait Islander	5
POA2405	Aboriginal	48
POA2405	Non-indigenous	452
POA2406	Aboriginal	116
POA2406	Non-indigenous	589
POA2408	Aboriginal	4
POA2408	Non-indigenous	306
POA2409	Aboriginal	413
POA2409	Both Aboriginal & Torres Strait Islander	7
POA2409	Non-indigenous	648
POA2409	Torres Strait Islander	4
POA2410	Aboriginal	9
POA2410	Non-indigenous	231
POA2411	Non-indigenous	104
POA2415	Aboriginal	29
POA2415	Non-indigenous	400
POA2420	Aboriginal	318
POA2420	Both Aboriginal & Torres Strait Islander	8
POA2420	Non-indigenous	3690
POA2421	Aboriginal	82
POA2421	Both Aboriginal & Torres Strait Islander	7
POA2421	Non-indigenous	1975
POA2421	Torres Strait Islander	5
POA2422	Aboriginal	407
POA2422	Both Aboriginal & Torres Strait Islander	6
POA2422	Non-indigenous	5195
POA2423	Aboriginal	189
POA2423	Non-indigenous	3104
POA2423	Torres Strait Islander	4
POA2424	Aboriginal	39
POA2424	Non-indigenous	433
POA2424	Torres Strait Islander	8
POA2425	Aboriginal	131
POA2425	Non-indigenous	1887
POA2426	Aboriginal	55
POA2426	Both Aboriginal & Torres Strait Islander	8
POA2426	Non-indigenous	783
POA2426	Torres Strait Islander	4
POA2427	Aboriginal	142
POA2427	Non-indigenous	3321
POA2428	Aboriginal	1409
POA2428	Both Aboriginal & Torres Strait Islander	35
POA2428	Non-indigenous	23718
POA2428	Torres Strait Islander	25
POA2429	Aboriginal	561
POA2429	Both Aboriginal & Torres Strait Islander	3
POA2429	Non-indigenous	9070
POA2429	Torres Strait Islander	16
POA2430	Aboriginal	3320
POA2430	Both Aboriginal & Torres Strait Islander	47
POA2430	Non-indigenous	33413
POA2430	Torres Strait Islander	61
POA2431	Aboriginal	329
POA2431	Both Aboriginal & Torres Strait Islander	8
POA2431	Non-indigenous	5285
POA2431	Torres Strait Islander	6
POA2439	Aboriginal	202
POA2439	Both Aboriginal & Torres Strait Islander	5
POA2439	Non-indigenous	3824
POA2440	Aboriginal	3380
POA2440	Both Aboriginal & Torres Strait Islander	104
POA2440	Non-indigenous	19652
POA2440	Torres Strait Islander	30
POA2441	Aboriginal	229
POA2441	Both Aboriginal & Torres Strait Islander	3
POA2441	Non-indigenous	4056
POA2443	Aboriginal	377
POA2443	Both Aboriginal & Torres Strait Islander	12
POA2443	Non-indigenous	8341
POA2443	Torres Strait Islander	9
POA2444	Aboriginal	2598
POA2444	Both Aboriginal & Torres Strait Islander	39
POA2444	Non-indigenous	48442
POA2444	Torres Strait Islander	38
POA2445	Aboriginal	306
POA2445	Non-indigenous	7040
POA2445	Torres Strait Islander	4
POA2446	Aboriginal	1107
POA2446	Both Aboriginal & Torres Strait Islander	17
POA2446	Non-indigenous	13927
POA2446	Torres Strait Islander	3
POA2447	Aboriginal	466
POA2447	Both Aboriginal & Torres Strait Islander	12
POA2447	Non-indigenous	7314
POA2447	Torres Strait Islander	17
POA2448	Aboriginal	770
POA2448	Both Aboriginal & Torres Strait Islander	14
POA2448	Non-indigenous	8819
POA2448	Torres Strait Islander	15
POA2449	Aboriginal	295
POA2449	Non-indigenous	1866
POA2449	Torres Strait Islander	4
POA2450	Aboriginal	2525
POA2450	Both Aboriginal & Torres Strait Islander	71
POA2450	Non-indigenous	44697
POA2450	Torres Strait Islander	42
POA2452	Aboriginal	1046
POA2452	Both Aboriginal & Torres Strait Islander	19
POA2452	Non-indigenous	14176
POA2452	Torres Strait Islander	19
POA2453	Aboriginal	124
POA2453	Non-indigenous	2652
POA2453	Torres Strait Islander	11
POA2454	Aboriginal	299
POA2454	Both Aboriginal & Torres Strait Islander	5
POA2454	Non-indigenous	7646
POA2454	Torres Strait Islander	3
POA2455	Aboriginal	149
POA2455	Non-indigenous	3036
POA2456	Aboriginal	887
POA2456	Both Aboriginal & Torres Strait Islander	31
POA2456	Non-indigenous	16184
POA2456	Torres Strait Islander	39
POA2460	Aboriginal	3001
POA2460	Both Aboriginal & Torres Strait Islander	75
POA2460	Non-indigenous	27944
POA2460	Torres Strait Islander	59
POA2462	Aboriginal	128
POA2462	Both Aboriginal & Torres Strait Islander	9
POA2462	Non-indigenous	2386
POA2462	Torres Strait Islander	6
POA2463	Aboriginal	531
POA2463	Both Aboriginal & Torres Strait Islander	4
POA2463	Non-indigenous	7765
POA2463	Torres Strait Islander	4
POA2464	Aboriginal	305
POA2464	Both Aboriginal & Torres Strait Islander	4
POA2464	Non-indigenous	6745
POA2464	Torres Strait Islander	4
POA2465	Aboriginal	16
POA2465	Non-indigenous	330
POA2466	Aboriginal	49
POA2466	Both Aboriginal & Torres Strait Islander	7
POA2466	Non-indigenous	1706
POA2466	Torres Strait Islander	3
POA2469	Aboriginal	358
POA2469	Both Aboriginal & Torres Strait Islander	17
POA2469	Non-indigenous	3974
POA2469	Torres Strait Islander	10
POA2470	Aboriginal	1267
POA2470	Both Aboriginal & Torres Strait Islander	44
POA2470	Non-indigenous	14135
POA2470	Torres Strait Islander	31
POA2471	Aboriginal	201
POA2471	Non-indigenous	2613
POA2471	Torres Strait Islander	7
POA2472	Aboriginal	108
POA2472	Both Aboriginal & Torres Strait Islander	3
POA2472	Non-indigenous	1876
POA2473	Aboriginal	170
POA2473	Both Aboriginal & Torres Strait Islander	14
POA2473	Non-indigenous	3016
POA2473	Torres Strait Islander	3
POA2474	Aboriginal	270
POA2474	Both Aboriginal & Torres Strait Islander	16
POA2474	Non-indigenous	6203
POA2474	Torres Strait Islander	3
POA2475	Aboriginal	48
POA2475	Non-indigenous	351
POA2476	Aboriginal	109
POA2476	Both Aboriginal & Torres Strait Islander	4
POA2476	Non-indigenous	734
POA2477	Aboriginal	545
POA2477	Both Aboriginal & Torres Strait Islander	9
POA2477	Non-indigenous	12336
POA2477	Torres Strait Islander	9
POA2478	Aboriginal	1149
POA2478	Both Aboriginal & Torres Strait Islander	34
POA2478	Non-indigenous	30832
POA2478	Torres Strait Islander	38
POA2479	Aboriginal	89
POA2479	Non-indigenous	5686
POA2479	Torres Strait Islander	5
POA2480	Aboriginal	2444
POA2480	Both Aboriginal & Torres Strait Islander	94
POA2480	Non-indigenous	43342
POA2480	Torres Strait Islander	58
POA2481	Aboriginal	203
POA2481	Both Aboriginal & Torres Strait Islander	16
POA2481	Non-indigenous	13426
POA2481	Torres Strait Islander	14
POA2482	Aboriginal	108
POA2482	Both Aboriginal & Torres Strait Islander	15
POA2482	Non-indigenous	6844
POA2483	Aboriginal	266
POA2483	Both Aboriginal & Torres Strait Islander	31
POA2483	Non-indigenous	11306
POA2483	Torres Strait Islander	13
POA2484	Aboriginal	619
POA2484	Both Aboriginal & Torres Strait Islander	46
POA2484	Non-indigenous	19389
POA2484	Torres Strait Islander	29
POA2485	Aboriginal	570
POA2485	Both Aboriginal & Torres Strait Islander	63
POA2485	Non-indigenous	14674
POA2485	Torres Strait Islander	42
POA2486	Aboriginal	1461
POA2486	Both Aboriginal & Torres Strait Islander	148
POA2486	Non-indigenous	31142
POA2486	Torres Strait Islander	87
POA2487	Aboriginal	605
POA2487	Both Aboriginal & Torres Strait Islander	54
POA2487	Non-indigenous	14382
POA2487	Torres Strait Islander	49
POA2488	Aboriginal	155
POA2488	Both Aboriginal & Torres Strait Islander	19
POA2488	Non-indigenous	3338
POA2488	Torres Strait Islander	11
POA2489	Aboriginal	232
POA2489	Both Aboriginal & Torres Strait Islander	23
POA2489	Non-indigenous	7630
POA2489	Torres Strait Islander	9
POA2490	Aboriginal	27
POA2490	Both Aboriginal & Torres Strait Islander	3
POA2490	Non-indigenous	653
POA2490	Torres Strait Islander	7
POA2500	Aboriginal	846
POA2500	Both Aboriginal & Torres Strait Islander	14
POA2500	Non-indigenous	42588
POA2500	Torres Strait Islander	24
POA2502	Aboriginal	556
POA2502	Both Aboriginal & Torres Strait Islander	7
POA2502	Non-indigenous	11977
POA2502	Torres Strait Islander	11
POA2505	Aboriginal	225
POA2505	Non-indigenous	4859
POA2505	Torres Strait Islander	4
POA2506	Aboriginal	486
POA2506	Both Aboriginal & Torres Strait Islander	15
POA2506	Non-indigenous	7287
POA2506	Torres Strait Islander	10
POA2508	Aboriginal	249
POA2508	Both Aboriginal & Torres Strait Islander	10
POA2508	Non-indigenous	9082
POA2508	Torres Strait Islander	5
POA2515	Aboriginal	224
POA2515	Both Aboriginal & Torres Strait Islander	3
POA2515	Non-indigenous	11518
POA2516	Aboriginal	188
POA2516	Both Aboriginal & Torres Strait Islander	3
POA2516	Non-indigenous	6604
POA2516	Torres Strait Islander	3
POA2517	Aboriginal	364
POA2517	Both Aboriginal & Torres Strait Islander	3
POA2517	Non-indigenous	13589
POA2517	Torres Strait Islander	3
POA2518	Aboriginal	767
POA2518	Both Aboriginal & Torres Strait Islander	12
POA2518	Non-indigenous	19068
POA2518	Torres Strait Islander	17
