SA2_NAME16	AustCitizen	Sex	persons
Highgate Hill	0	F	544
Highgate Hill	0	M	537
Highgate Hill	1	F	2685
Highgate Hill	1	M	2606
Kangaroo Point	0	F	1212
Kangaroo Point	0	M	1202
Kangaroo Point	1	F	3598
Kangaroo Point	1	M	3747
New Farm	0	F	1137
New Farm	0	M	1175
New Farm	1	F	5202
New Farm	1	M	4938
South Brisbane	0	F	3402
South Brisbane	0	M	2950
South Brisbane	1	F	3842
South Brisbane	1	M	4048
Spring Hill	0	F	1440
Spring Hill	0	M	1513
Spring Hill	1	F	1682
Spring Hill	1	M	2220
West End	0	F	1956
West End	0	M	1739
West End	1	F	5744
West End	1	M	5516
Balmoral	0	F	290
Balmoral	0	M	261
Balmoral	1	F	2050
Balmoral	1	M	1949
Bulimba	0	F	553
Bulimba	0	M	484
Bulimba	1	F	3227
Bulimba	1	M	3137
East Brisbane	0	F	614
East Brisbane	0	M	688
East Brisbane	1	F	2371
East Brisbane	1	M	2440
Hawthorne	0	F	274
Hawthorne	0	M	273
Hawthorne	1	F	2403
Hawthorne	1	M	2185
Morningside - Seven Hills	0	F	1083
Morningside - Seven Hills	0	M	1065
Morningside - Seven Hills	1	F	6323
Morningside - Seven Hills	1	M	5843
Norman Park	0	F	330
Norman Park	0	M	350
Norman Park	1	F	3138
Norman Park	1	M	3038
Albion	0	F	459
Albion	0	M	396
Albion	1	F	1816
Albion	1	M	1631
Alderley	0	F	351
Alderley	0	M	345
Alderley	1	F	2985
Alderley	1	M	2909
Ascot	0	F	440
Ascot	0	M	453
Ascot	1	F	2518
Ascot	1	M	2364
Clayfield	0	F	921
Clayfield	0	M	872
Clayfield	1	F	4713
Clayfield	1	M	4250
Grange	0	F	193
Grange	0	M	179
Grange	1	F	2171
Grange	1	M	2084
Hamilton (Qld)	0	F	652
Hamilton (Qld)	0	M	617
Hamilton (Qld)	1	F	2760
Hamilton (Qld)	1	M	2733
Hendra	0	F	238
Hendra	0	M	256
Hendra	1	F	2275
Hendra	1	M	2182
Kelvin Grove - Herston	0	F	1616
Kelvin Grove - Herston	0	M	1404
Kelvin Grove - Herston	1	F	3557
Kelvin Grove - Herston	1	M	3582
Newmarket	0	F	422
Newmarket	0	M	421
Newmarket	1	F	2111
Newmarket	1	M	2130
Newstead - Bowen Hills	0	F	2298
Newstead - Bowen Hills	0	M	2165
Newstead - Bowen Hills	1	F	6845
Newstead - Bowen Hills	1	M	6713
Wilston	0	F	183
Wilston	0	M	178
Wilston	1	F	1827
Wilston	1	M	1846
Windsor	0	F	614
Windsor	0	M	617
Windsor	1	F	3427
Windsor	1	M	3317
Wooloowin - Lutwyche	0	F	949
Wooloowin - Lutwyche	0	M	920
Wooloowin - Lutwyche	1	F	4660
Wooloowin - Lutwyche	1	M	4503
Ashgrove	0	F	564
Ashgrove	0	M	590
Ashgrove	1	F	6351
Ashgrove	1	M	6214
Auchenflower	0	F	421
Auchenflower	0	M	437
Auchenflower	1	F	2399
Auchenflower	1	M	2418
Bardon	0	F	423
Bardon	0	M	386
Bardon	1	F	4918
Bardon	1	M	4615
Paddington - Milton	0	F	945
Paddington - Milton	0	M	912
Paddington - Milton	1	F	5231
Paddington - Milton	1	M	5108
Red Hill (Qld)	0	F	370
Red Hill (Qld)	0	M	352
Red Hill (Qld)	1	F	2686
Red Hill (Qld)	1	M	2565
Toowong	0	F	1438
Toowong	0	M	1289
Toowong	1	F	4850
Toowong	1	M	4853
Brinsmead	0	F	323
Brinsmead	0	M	259
Brinsmead	1	F	2516
Brinsmead	1	M	2434
Clifton Beach - Kewarra Beach	0	F	1002
Clifton Beach - Kewarra Beach	0	M	872
Clifton Beach - Kewarra Beach	1	F	4985
Clifton Beach - Kewarra Beach	1	M	4931
Freshwater - Stratford	0	F	226
Freshwater - Stratford	0	M	177
Freshwater - Stratford	1	F	1740
Freshwater - Stratford	1	M	1599
Redlynch	0	F	914
Redlynch	0	M	789
Redlynch	1	F	6132
Redlynch	1	M	5949
Trinity Beach - Smithfield	0	F	1432
Trinity Beach - Smithfield	0	M	1298
Trinity Beach - Smithfield	1	F	7091
Trinity Beach - Smithfield	1	M	6975
Yorkeys Knob - Machans Beach	0	F	522
Yorkeys Knob - Machans Beach	0	M	478
Yorkeys Knob - Machans Beach	1	F	2669
Yorkeys Knob - Machans Beach	1	M	2464
Bentley Park	0	F	587
Bentley Park	0	M	522
Bentley Park	1	F	3701
Bentley Park	1	M	3554
Cairns City	0	F	2437
Cairns City	0	M	2639
Cairns City	1	F	3446
Cairns City	1	M	4047
Earlville - Bayview Heights	0	F	637
Earlville - Bayview Heights	0	M	489
Earlville - Bayview Heights	1	F	3660
Earlville - Bayview Heights	1	M	3591
Edmonton	0	F	887
Edmonton	0	M	803
Edmonton	1	F	4853
Edmonton	1	M	4871
Gordonvale - Trinity	0	F	632
Gordonvale - Trinity	0	M	576
Gordonvale - Trinity	1	F	4289
Gordonvale - Trinity	1	M	4340
Kanimbla - Mooroobool	0	F	866
Kanimbla - Mooroobool	0	M	660
Kanimbla - Mooroobool	1	F	4323
Kanimbla - Mooroobool	1	M	4118
Lamb Range	0	F	0
Lamb Range	0	M	0
Lamb Range	1	F	3
Lamb Range	1	M	3
Manoora	0	F	773
Manoora	0	M	676
Manoora	1	F	2440
Manoora	1	M	2288
Manunda	0	F	647
Manunda	0	M	612
Manunda	1	F	1933
Manunda	1	M	2008
Mount Sheridan	0	F	581
Mount Sheridan	0	M	495
Mount Sheridan	1	F	3938
Mount Sheridan	1	M	3668
Westcourt - Bungalow	0	F	860
Westcourt - Bungalow	0	M	905
Westcourt - Bungalow	1	F	2302
Westcourt - Bungalow	1	M	2453
White Rock	0	F	461
White Rock	0	M	396
White Rock	1	F	2141
White Rock	1	M	1921
Whitfield - Edge Hill	0	F	595
Whitfield - Edge Hill	0	M	510
Whitfield - Edge Hill	1	F	3783
Whitfield - Edge Hill	1	M	3466
Woree	0	F	530
Woree	0	M	536
Woree	1	F	1996
Woree	1	M	2062
Babinda	0	F	281
Babinda	0	M	309
Babinda	1	F	1913
Babinda	1	M	2060
Innisfail	0	F	734
Innisfail	0	M	804
Innisfail	1	F	3864
Innisfail	1	M	3854
Johnstone	0	F	524
Johnstone	0	M	609
Johnstone	1	F	3335
Johnstone	1	M	3537
Tully	0	F	798
Tully	0	M	943
Tully	1	F	4484
Tully	1	M	4775
Wooroonooran	0	F	0
Wooroonooran	0	M	0
Wooroonooran	1	F	0
Wooroonooran	1	M	0
Yarrabah	0	F	38
Yarrabah	0	M	34
Yarrabah	1	F	1248
Yarrabah	1	M	1186
Daintree	0	F	495
Daintree	0	M	485
Daintree	1	F	2764
Daintree	1	M	2924
Port Douglas	0	F	761
Port Douglas	0	M	766
Port Douglas	1	F	2006
Port Douglas	1	M	2045
Atherton	0	F	811
Atherton	0	M	820
Atherton	1	F	5144
Atherton	1	M	4857
Herberton	0	F	422
Herberton	0	M	433
Herberton	1	F	2292
Herberton	1	M	2373
Kuranda	0	F	394
Kuranda	0	M	426
Kuranda	1	F	1993
Kuranda	1	M	2018
Malanda - Yungaburra	0	F	550
Malanda - Yungaburra	0	M	545
Malanda - Yungaburra	1	F	4073
Malanda - Yungaburra	1	M	3924
Mareeba	0	F	986
Mareeba	0	M	966
Mareeba	1	F	4983
Mareeba	1	M	4897
Balonne	0	F	280
Balonne	0	M	268
Balonne	1	F	1869
Balonne	1	M	1900
Chinchilla	0	F	707
Chinchilla	0	M	800
Chinchilla	1	F	3617
Chinchilla	1	M	3653
Goondiwindi	0	F	364
Goondiwindi	0	M	352
Goondiwindi	1	F	2862
Goondiwindi	1	M	2651
Inglewood - Waggamba	0	F	199
Inglewood - Waggamba	0	M	271
Inglewood - Waggamba	1	F	1712
Inglewood - Waggamba	1	M	1879
Miles - Wandoan	0	F	343
Miles - Wandoan	0	M	401
Miles - Wandoan	1	F	1705
Miles - Wandoan	1	M	1730
Roma	0	F	550
Roma	0	M	539
Roma	1	F	2970
Roma	1	M	2781
Roma Surrounds	0	F	381
Roma Surrounds	0	M	352
Roma Surrounds	1	F	2532
Roma Surrounds	1	M	2719
Tara	0	F	280
Tara	0	M	280
Tara	1	F	1548
Tara	1	M	1742
Crows Nest - Rosalie	0	F	566
Crows Nest - Rosalie	0	M	517
Crows Nest - Rosalie	1	F	4010
Crows Nest - Rosalie	1	M	4079
Jondaryan	0	F	390
Jondaryan	0	M	461
Jondaryan	1	F	3373
Jondaryan	1	M	3434
Millmerran	0	F	237
Millmerran	0	M	286
Millmerran	1	F	1332
Millmerran	1	M	1371
Pittsworth	0	F	324
Pittsworth	0	M	323
Pittsworth	1	F	2621
Pittsworth	1	M	2520
Wambo	0	F	853
Wambo	0	M	961
Wambo	1	F	7618
Wambo	1	M	7581
Clifton - Greenmount	0	F	216
Clifton - Greenmount	0	M	240
Clifton - Greenmount	1	F	2319
Clifton - Greenmount	1	M	2335
Southern Downs - East	0	F	197
Southern Downs - East	0	M	205
Southern Downs - East	1	F	1945
Southern Downs - East	1	M	2011
Southern Downs - West	0	F	277
Southern Downs - West	0	M	281
Southern Downs - West	1	F	2188
Southern Downs - West	1	M	2244
Stanthorpe	0	F	318
Stanthorpe	0	M	303
Stanthorpe	1	F	2439
Stanthorpe	1	M	2230
Stanthorpe Surrounds	0	F	403
Stanthorpe Surrounds	0	M	450
Stanthorpe Surrounds	1	F	2652
Stanthorpe Surrounds	1	M	2738
Warwick	0	F	806
Warwick	0	M	770
Warwick	1	F	7261
Warwick	1	M	6685
Central Highlands - East	0	F	504
Central Highlands - East	0	M	739
Central Highlands - East	1	F	2844
Central Highlands - East	1	M	3064
Central Highlands - West	0	F	613
Central Highlands - West	0	M	783
Central Highlands - West	1	F	2987
Central Highlands - West	1	M	3230
Emerald	0	F	1109
Emerald	0	M	1348
Emerald	1	F	5797
Emerald	1	M	5835
Berserker	0	F	443
Berserker	0	M	526
Berserker	1	F	3028
Berserker	1	M	3027
Bouldercombe	0	F	128
Bouldercombe	0	M	152
Bouldercombe	1	F	849
Bouldercombe	1	M	823
Emu Park	0	F	323
Emu Park	0	M	376
Emu Park	1	F	2607
Emu Park	1	M	2488
Frenchville - Mount Archer	0	F	405
Frenchville - Mount Archer	0	M	457
Frenchville - Mount Archer	1	F	4210
Frenchville - Mount Archer	1	M	3991
Glenlee - Rockyview	0	F	144
Glenlee - Rockyview	0	M	970
Glenlee - Rockyview	1	F	2003
Glenlee - Rockyview	1	M	2108
Gracemere	0	F	568
Gracemere	0	M	670
Gracemere	1	F	5753
Gracemere	1	M	5384
Lakes Creek	0	F	292
Lakes Creek	0	M	425
Lakes Creek	1	F	2100
Lakes Creek	1	M	2069
Mount Morgan	0	F	236
Mount Morgan	0	M	265
Mount Morgan	1	F	1199
Mount Morgan	1	M	1250
Norman Gardens	0	F	646
Norman Gardens	0	M	685
Norman Gardens	1	F	4860
Norman Gardens	1	M	4514
Park Avenue	0	F	253
Park Avenue	0	M	327
Park Avenue	1	F	2367
Park Avenue	1	M	2344
Parkhurst - Kawana	0	F	382
Parkhurst - Kawana	0	M	474
Parkhurst - Kawana	1	F	3514
Parkhurst - Kawana	1	M	3106
Rockhampton - West	0	F	257
Rockhampton - West	0	M	266
Rockhampton - West	1	F	2787
Rockhampton - West	1	M	2588
Rockhampton City	0	F	231
Rockhampton City	0	M	280
Rockhampton City	1	F	1365
Rockhampton City	1	M	1484
Rockhampton Surrounds - East	0	F	160
Rockhampton Surrounds - East	0	M	221
Rockhampton Surrounds - East	1	F	1456
Rockhampton Surrounds - East	1	M	1672
Rockhampton Surrounds - North	0	F	319
Rockhampton Surrounds - North	0	M	373
Rockhampton Surrounds - North	1	F	1908
Rockhampton Surrounds - North	1	M	2000
Rockhampton Surrounds - West	0	F	172
Rockhampton Surrounds - West	0	M	245
Rockhampton Surrounds - West	1	F	1277
Rockhampton Surrounds - West	1	M	1312
Shoalwater Bay	0	F	1
Shoalwater Bay	0	M	0
Shoalwater Bay	1	F	6
Shoalwater Bay	1	M	15
The Range - Allenstown	0	F	502
The Range - Allenstown	0	M	526
The Range - Allenstown	1	F	3657
The Range - Allenstown	1	M	3305
Yeppoon	0	F	1055
Yeppoon	0	M	1289
Yeppoon	1	F	9151
Yeppoon	1	M	8748
Banana	0	F	523
Banana	0	M	682
Banana	1	F	3684
Banana	1	M	3929
Biloela	0	F	569
Biloela	0	M	628
Biloela	1	F	2272
Biloela	1	M	2225
Agnes Water - Miriam Vale	0	F	502
Agnes Water - Miriam Vale	0	M	598
Agnes Water - Miriam Vale	1	F	2701
Agnes Water - Miriam Vale	1	M	3004
Boyne Island - Tannum Sands	0	F	559
Boyne Island - Tannum Sands	0	M	574
Boyne Island - Tannum Sands	1	F	4491
Boyne Island - Tannum Sands	1	M	4439
Callemondah	0	F	2
Callemondah	0	M	5
Callemondah	1	F	13
Callemondah	1	M	17
Clinton - New Auckland	0	F	810
Clinton - New Auckland	0	M	829
Clinton - New Auckland	1	F	6347
Clinton - New Auckland	1	M	6177
Gladstone	0	F	550
Gladstone	0	M	578
Gladstone	1	F	2404
Gladstone	1	M	2635
Gladstone Hinterland	0	F	534
Gladstone Hinterland	0	M	686
Gladstone Hinterland	1	F	5032
Gladstone Hinterland	1	M	5277
Kin Kora - Sun Valley	0	F	169
Kin Kora - Sun Valley	0	M	183
Kin Kora - Sun Valley	1	F	1592
Kin Kora - Sun Valley	1	M	1591
South Trees	0	F	0
South Trees	0	M	0
South Trees	1	F	0
South Trees	1	M	0
Telina - Toolooa	0	F	405
Telina - Toolooa	0	M	393
Telina - Toolooa	1	F	2798
Telina - Toolooa	1	M	2793
West Gladstone	0	F	324
West Gladstone	0	M	307
West Gladstone	1	F	2069
West Gladstone	1	M	2135
Broadbeach Waters	0	F	744
Broadbeach Waters	0	M	710
Broadbeach Waters	1	F	3349
Broadbeach Waters	1	M	3363
Burleigh Heads	0	F	878
Burleigh Heads	0	M	823
Burleigh Heads	1	F	3951
Burleigh Heads	1	M	3520
Burleigh Waters	0	F	1016
Burleigh Waters	0	M	892
Burleigh Waters	1	F	6613
Burleigh Waters	1	M	5886
Mermaid Beach - Broadbeach	0	F	1882
Mermaid Beach - Broadbeach	0	M	1621
Mermaid Beach - Broadbeach	1	F	5403
Mermaid Beach - Broadbeach	1	M	5091
Mermaid Waters	0	F	1225
Mermaid Waters	0	M	1095
Mermaid Waters	1	F	5595
Mermaid Waters	1	M	5289
Miami	0	F	664
Miami	0	M	592
Miami	1	F	3228
Miami	1	M	2961
Coolangatta	0	F	600
Coolangatta	0	M	534
Coolangatta	1	F	2751
Coolangatta	1	M	2605
Currumbin - Tugun	0	F	902
Currumbin - Tugun	0	M	859
Currumbin - Tugun	1	F	5421
Currumbin - Tugun	1	M	5153
Currumbin Waters	0	F	512
Currumbin Waters	0	M	485
Currumbin Waters	1	F	4584
Currumbin Waters	1	M	4214
Elanora	0	F	679
Elanora	0	M	650
Elanora	1	F	5822
Elanora	1	M	5393
Palm Beach	0	F	1146
Palm Beach	0	M	1020
Palm Beach	1	F	7424
Palm Beach	1	M	6763
Arundel	0	F	1152
Arundel	0	M	1080
Arundel	1	F	4573
Arundel	1	M	4370
Biggera Waters	0	F	1341
Biggera Waters	0	M	1113
Biggera Waters	1	F	4014
Biggera Waters	1	M	3501
Coombabah	0	F	989
Coombabah	0	M	871
Coombabah	1	F	4544
Coombabah	1	M	3891
Labrador	0	F	2173
Labrador	0	M	1995
Labrador	1	F	7708
Labrador	1	M	6763
Paradise Point - Hollywell	0	F	779
Paradise Point - Hollywell	0	M	732
Paradise Point - Hollywell	1	F	4377
Paradise Point - Hollywell	1	M	4109
Runaway Bay	0	F	739
Runaway Bay	0	M	653
Runaway Bay	1	F	4123
Runaway Bay	1	M	3791
Guanaba - Springbrook	0	F	365
Guanaba - Springbrook	0	M	274
Guanaba - Springbrook	1	F	1841
Guanaba - Springbrook	1	M	1942
Tamborine - Canungra	0	F	1006
Tamborine - Canungra	0	M	978
Tamborine - Canungra	1	F	6961
Tamborine - Canungra	1	M	6749
Currumbin Valley - Tallebudgera	0	F	412
Currumbin Valley - Tallebudgera	0	M	380
Currumbin Valley - Tallebudgera	1	F	3489
Currumbin Valley - Tallebudgera	1	M	3384
Mudgeeraba - Bonogin	0	F	1279
Mudgeeraba - Bonogin	0	M	1241
Mudgeeraba - Bonogin	1	F	8701
Mudgeeraba - Bonogin	1	M	8330
Reedy Creek - Andrews	0	F	649
Reedy Creek - Andrews	0	M	623
Reedy Creek - Andrews	1	F	3954
Reedy Creek - Andrews	1	M	3584
Carrara	0	F	1034
Carrara	0	M	974
Carrara	1	F	5738
Carrara	1	M	5401
Highland Park	0	F	628
Highland Park	0	M	624
Highland Park	1	F	3647
Highland Park	1	M	3532
Nerang - Mount Nathan	0	F	1754
Nerang - Mount Nathan	0	M	1711
Nerang - Mount Nathan	1	F	9035
Nerang - Mount Nathan	1	M	8754
Pacific Pines - Gaven	0	F	1779
Pacific Pines - Gaven	0	M	1792
Pacific Pines - Gaven	1	F	7513
Pacific Pines - Gaven	1	M	7227
Worongary - Tallai	0	F	524
Worongary - Tallai	0	M	563
Worongary - Tallai	1	F	3720
Worongary - Tallai	1	M	3735
Coomera	0	F	2607
Coomera	0	M	2522
Coomera	1	F	7761
Coomera	1	M	7329
Helensvale	0	F	1697
Helensvale	0	M	1526
Helensvale	1	F	8050
Helensvale	1	M	7667
Hope Island	0	F	1583
Hope Island	0	M	1380
Hope Island	1	F	5983
Hope Island	1	M	5723
Jacobs Well - Alberton	0	F	266
Jacobs Well - Alberton	0	M	295
Jacobs Well - Alberton	1	F	1956
Jacobs Well - Alberton	1	M	2088
Oxenford - Maudsland	0	F	1446
Oxenford - Maudsland	0	M	1431
Oxenford - Maudsland	1	F	7640
Oxenford - Maudsland	1	M	7403
Ormeau (East) - Stapylton	0	F	1001
Ormeau (East) - Stapylton	0	M	952
Ormeau (East) - Stapylton	1	F	4444
Ormeau (East) - Stapylton	1	M	4284
Ormeau (West) - Yatala	0	F	824
Ormeau (West) - Yatala	0	M	841
Ormeau (West) - Yatala	1	F	5173
Ormeau (West) - Yatala	1	M	5039
Pimpama - North	0	F	1136
Pimpama - North	0	M	1184
Pimpama - North	1	F	3862
Pimpama - North	1	M	3731
Pimpama - South	0	F	1513
Pimpama - South	0	M	1530
Pimpama - South	1	F	3863
Pimpama - South	1	M	3584
Upper Coomera (South) - Wongawallan	0	F	955
Upper Coomera (South) - Wongawallan	0	M	965
Upper Coomera (South) - Wongawallan	1	F	4829
Upper Coomera (South) - Wongawallan	1	M	4667
Upper Coomera - North	0	F	2294
Upper Coomera - North	0	M	2286
Upper Coomera - North	1	F	8020
Upper Coomera - North	1	M	7685
Willow Vale - Pimpama (West)	0	F	699
Willow Vale - Pimpama (West)	0	M	729
Willow Vale - Pimpama (West)	1	F	2923
Willow Vale - Pimpama (West)	1	M	2681
Clear Island Waters	0	F	390
Clear Island Waters	0	M	340
Clear Island Waters	1	F	1928
Clear Island Waters	1	M	1741
Merrimac	0	F	793
Merrimac	0	M	635
Merrimac	1	F	3026
Merrimac	1	M	2760
Varsity Lakes	0	F	1817
Varsity Lakes	0	M	1572
Varsity Lakes	1	F	7002
Varsity Lakes	1	M	6246
Robina - East	0	F	1476
Robina - East	0	M	1390
Robina - East	1	F	7290
Robina - East	1	M	6697
Robina - West	0	F	974
Robina - West	0	M	782
Robina - West	1	F	3835
Robina - West	1	M	3207
Ashmore	0	F	1389
Ashmore	0	M	1192
Ashmore	1	F	5106
Ashmore	1	M	4721
Molendinar	0	F	701
Molendinar	0	M	683
Molendinar	1	F	2498
Molendinar	1	M	2569
Parkwood	0	F	865
Parkwood	0	M	876
Parkwood	1	F	3479
Parkwood	1	M	3613
Southport - North	0	F	3100
Southport - North	0	M	2733
Southport - North	1	F	6299
Southport - North	1	M	5759
Southport - South	0	F	2478
Southport - South	0	M	2306
Southport - South	1	F	7131
Southport - South	1	M	6981
Benowa	0	F	1092
Benowa	0	M	867
Benowa	1	F	4051
Benowa	1	M	3881
Bundall	0	F	453
Bundall	0	M	426
Bundall	1	F	2042
Bundall	1	M	1977
Main Beach	0	F	464
Main Beach	0	M	393
Main Beach	1	F	1568
Main Beach	1	M	1579
Surfers Paradise - North	0	F	2132
Surfers Paradise - North	0	M	2159
Surfers Paradise - North	1	F	3874
Surfers Paradise - North	1	M	4037
Surfers Paradise - South	0	F	2653
Surfers Paradise - South	0	M	2815
Surfers Paradise - South	1	F	4239
Surfers Paradise - South	1	M	4504
Darra - Sumner	0	F	421
Darra - Sumner	0	M	413
Darra - Sumner	1	F	1845
Darra - Sumner	1	M	2019
Durack	0	F	926
Durack	0	M	792
Durack	1	F	3362
Durack	1	M	3174
Inala - Richlands	0	F	2788
Inala - Richlands	0	M	2650
Inala - Richlands	1	F	7315
Inala - Richlands	1	M	7139
Oxley (Qld)	0	F	610
Oxley (Qld)	0	M	525
Oxley (Qld)	1	F	3812
Oxley (Qld)	1	M	3628
Wacol	0	F	556
Wacol	0	M	3361
Wacol	1	F	1094
Wacol	1	M	1208
Doolandella	0	F	995
Doolandella	0	M	938
Doolandella	1	F	3397
Doolandella	1	M	3263
Forest Lake - Ellen Grove	0	F	2174
Forest Lake - Ellen Grove	0	M	1921
Forest Lake - Ellen Grove	1	F	9456
Forest Lake - Ellen Grove	1	M	8929
Boonah	0	F	603
Boonah	0	M	619
Boonah	1	F	5759
Boonah	1	M	5637
Esk	0	F	216
Esk	0	M	194
Esk	1	F	2344
Esk	1	M	2301
Lake Manchester - England Creek	0	F	0
Lake Manchester - England Creek	0	M	0
Lake Manchester - England Creek	1	F	0
Lake Manchester - England Creek	1	M	0
Lockyer Valley - East	0	F	1315
Lockyer Valley - East	0	M	1033
Lockyer Valley - East	1	F	9428
Lockyer Valley - East	1	M	9434
Lowood	0	F	663
Lowood	0	M	724
Lowood	1	F	6373
Lowood	1	M	6440
Rosewood	0	F	754
Rosewood	0	M	1695
Rosewood	1	F	5934
Rosewood	1	M	5836
Brassall	0	F	624
Brassall	0	M	646
Brassall	1	F	5712
Brassall	1	M	5129
Bundamba	0	F	724
Bundamba	0	M	664
Bundamba	1	F	3949
Bundamba	1	M	3996
Churchill - Yamanto	0	F	282
Churchill - Yamanto	0	M	261
Churchill - Yamanto	1	F	3231
Churchill - Yamanto	1	M	3043
Ipswich - Central	0	F	374
Ipswich - Central	0	M	378
Ipswich - Central	1	F	2947
Ipswich - Central	1	M	3019
Ipswich - East	0	F	1067
Ipswich - East	0	M	999
Ipswich - East	1	F	8085
Ipswich - East	1	M	7827
Ipswich - North	0	F	134
Ipswich - North	0	M	142
Ipswich - North	1	F	2115
Ipswich - North	1	M	2166
Karalee - Barellan Point	0	F	266
Karalee - Barellan Point	0	M	300
Karalee - Barellan Point	1	F	3069
Karalee - Barellan Point	1	M	3062
Karana Downs	0	F	261
Karana Downs	0	M	257
Karana Downs	1	F	2763
Karana Downs	1	M	2752
Leichhardt - One Mile	0	F	486
Leichhardt - One Mile	0	M	423
Leichhardt - One Mile	1	F	3816
Leichhardt - One Mile	1	M	3544
North Ipswich - Tivoli	0	F	342
North Ipswich - Tivoli	0	M	297
North Ipswich - Tivoli	1	F	2846
North Ipswich - Tivoli	1	M	2927
Raceview	0	F	714
Raceview	0	M	617
Raceview	1	F	7145
Raceview	1	M	6680
Ripley	0	F	839
Ripley	0	M	821
Ripley	1	F	5756
Ripley	1	M	5360
Riverview	0	F	346
Riverview	0	M	310
Riverview	1	F	1230
Riverview	1	M	1178
Camira - Gailes	0	F	690
Camira - Gailes	0	M	686
Camira - Gailes	1	F	3879
Camira - Gailes	1	M	3992
Carole Park	0	F	0
Carole Park	0	M	3
Carole Park	1	F	0
Carole Park	1	M	5
Collingwood Park - Redbank	0	F	1331
Collingwood Park - Redbank	0	M	1253
Collingwood Park - Redbank	1	F	4599
Collingwood Park - Redbank	1	M	4506
Goodna	0	F	1414
Goodna	0	M	1402
Goodna	1	F	4028
Goodna	1	M	4041
New Chum	0	F	0
New Chum	0	M	3
New Chum	1	F	0
New Chum	1	M	0
Redbank Plains	0	F	3102
Redbank Plains	0	M	3011
Redbank Plains	1	F	9237
Redbank Plains	1	M	8996
Springfield	0	F	634
Springfield	0	M	598
Springfield	1	F	3109
Springfield	1	M	2980
Springfield Lakes	0	F	2479
Springfield Lakes	0	M	2200
Springfield Lakes	1	F	9557
Springfield Lakes	1	M	9294
Augustine Heights - Brookwater	0	F	698
Augustine Heights - Brookwater	0	M	648
Augustine Heights - Brookwater	1	F	3838
Augustine Heights - Brookwater	1	M	3805
Bellbird Park	0	F	991
Bellbird Park	0	M	945
Bellbird Park	1	F	3676
Bellbird Park	1	M	3580
Beaudesert	0	F	839
Beaudesert	0	M	971
Beaudesert	1	F	6551
Beaudesert	1	M	6315
Beenleigh	0	F	945
Beenleigh	0	M	1002
Beenleigh	1	F	3251
Beenleigh	1	M	3223
Eagleby	0	F	1658
Eagleby	0	M	1618
Eagleby	1	F	5315
Eagleby	1	M	5000
Edens Landing - Holmview	0	F	969
Edens Landing - Holmview	0	M	912
Edens Landing - Holmview	1	F	3892
Edens Landing - Holmview	1	M	3775
Mount Warren Park	0	F	435
Mount Warren Park	0	M	423
Mount Warren Park	1	F	2492
Mount Warren Park	1	M	2388
Wolffdene - Bahrs Scrub	0	F	694
Wolffdene - Bahrs Scrub	0	M	675
Wolffdene - Bahrs Scrub	1	F	3916
Wolffdene - Bahrs Scrub	1	M	3729
Boronia Heights - Park Ridge	0	F	2315
Boronia Heights - Park Ridge	0	M	2268
Boronia Heights - Park Ridge	1	F	7607
Boronia Heights - Park Ridge	1	M	6972
Browns Plains	0	F	1056
Browns Plains	0	M	1063
Browns Plains	1	F	3048
Browns Plains	1	M	2994
Chambers Flat - Logan Reserve	0	F	1090
Chambers Flat - Logan Reserve	0	M	1137
Chambers Flat - Logan Reserve	1	F	3427
Chambers Flat - Logan Reserve	1	M	3217
Crestmead	0	F	1454
Crestmead	0	M	1485
Crestmead	1	F	4662
Crestmead	1	M	4554
Greenbank Military Camp	0	F	0
Greenbank Military Camp	0	M	0
Greenbank Military Camp	1	F	0
Greenbank Military Camp	1	M	0
Hillcrest	0	F	739
Hillcrest	0	M	721
Hillcrest	1	F	3651
Hillcrest	1	M	3714
Marsden	0	F	2443
Marsden	0	M	2409
Marsden	1	F	5666
Marsden	1	M	5473
Munruben - Park Ridge South	0	F	249
Munruben - Park Ridge South	0	M	236
Munruben - Park Ridge South	1	F	1890
Munruben - Park Ridge South	1	M	2050
Regents Park - Heritage Park	0	F	1355
Regents Park - Heritage Park	0	M	1235
Regents Park - Heritage Park	1	F	6811
Regents Park - Heritage Park	1	M	6635
Logan Village	0	F	462
Logan Village	0	M	511
Logan Village	1	F	3812
Logan Village	1	M	3823
Flagstone (East) - Riverbend	0	F	476
Flagstone (East) - Riverbend	0	M	466
Flagstone (East) - Riverbend	1	F	2875
Flagstone (East) - Riverbend	1	M	2811
Flagstone (West) - New Beith	0	F	463
Flagstone (West) - New Beith	0	M	487
Flagstone (West) - New Beith	1	F	4533
Flagstone (West) - New Beith	1	M	4568
Greenbank - North Maclean	0	F	480
Greenbank - North Maclean	0	M	469
Greenbank - North Maclean	1	F	3325
Greenbank - North Maclean	1	M	3360
Jimboomba - Glenlogan	0	F	1067
Jimboomba - Glenlogan	0	M	1109
Jimboomba - Glenlogan	1	F	7901
Jimboomba - Glenlogan	1	M	7933
Yarrabilba	0	F	1064
Yarrabilba	0	M	991
Yarrabilba	1	F	4575
Yarrabilba	1	M	4073
Bethania - Waterford	0	F	1284
Bethania - Waterford	0	M	1097
Bethania - Waterford	1	F	5304
Bethania - Waterford	1	M	4445
Cornubia - Carbrook	0	F	444
Cornubia - Carbrook	0	M	432
