SA2_NAME16	BornAust	persons
Chambers Flat - Logan Reserve	1	5505
Crestmead	0	3295
Crestmead	1	7853
Hillcrest	0	2678
Hillcrest	1	5744
Marsden	0	5738
Marsden	1	8832
Munruben - Park Ridge South	0	910
Munruben - Park Ridge South	1	3359
Regents Park - Heritage Park	0	4911
Regents Park - Heritage Park	1	10594
Logan Village	0	1543
Logan Village	1	6632
Flagstone (East) - Riverbend	0	999
Flagstone (East) - Riverbend	1	5134
Flagstone (West) - New Beith	0	1974
Flagstone (West) - New Beith	1	7883
Greenbank - North Maclean	0	1517
Greenbank - North Maclean	1	5787
Jimboomba - Glenlogan	0	2951
Jimboomba - Glenlogan	1	14106
Yarrabilba	0	2095
Yarrabilba	1	7982
Bethania - Waterford	0	3414
Bethania - Waterford	1	7967
Cornubia - Carbrook	0	2142
Cornubia - Carbrook	1	6715
Loganholme - Tanah Merah	0	2830
Loganholme - Tanah Merah	1	8313
Loganlea	0	4058
Loganlea	1	6519
Shailer Park	0	3443
Shailer Park	1	8264
Waterford West	0	2441
Waterford West	1	4576
Daisy Hill	0	2238
Daisy Hill	1	4436
Kingston (Qld)	0	3324
Kingston (Qld)	1	5854
Logan Central	0	2647
Logan Central	1	3045
Rochedale South - Priestdale	0	4099
Rochedale South - Priestdale	1	10854
Slacks Creek	0	3180
Slacks Creek	1	6392
Springwood	0	3037
Springwood	1	6481
Underwood	0	3087
Underwood	1	3454
Woodridge	0	4965
Woodridge	1	6482
Bowen	0	1511
Bowen	1	7338
Broadsound - Nebo	0	765
Broadsound - Nebo	1	5536
Clermont	0	239
Clermont	1	3141
Collinsville	0	318
Collinsville	1	2926
Moranbah	0	1133
Moranbah	1	6609
Andergrove - Beaconsfield	0	1909
Andergrove - Beaconsfield	1	12720
East Mackay	0	507
East Mackay	1	2869
Eimeo - Rural View	0	1943
Eimeo - Rural View	1	10462
Eungella Hinterland	1	8
Mackay	0	947
Mackay	1	2392
Mackay Harbour	0	115
Mackay Harbour	1	416
Mount Pleasant - Glenella	0	1739
Mount Pleasant - Glenella	1	9136
North Mackay	0	764
North Mackay	1	5002
Ooralea - Bakers Creek	0	859
Ooralea - Bakers Creek	1	4598
Pioneer Valley	0	515
Pioneer Valley	1	7260
Sarina	0	825
Sarina	1	9663
Seaforth - Calen	0	670
Seaforth - Calen	1	6615
Shoal Point - Bucasia	0	892
Shoal Point - Bucasia	1	4729
Slade Point	0	368
Slade Point	1	2809
South Mackay	0	1023
South Mackay	1	5338
Walkerston - Eton	0	498
Walkerston - Eton	1	7138
West Mackay	0	915
West Mackay	1	4885
Airlie - Whitsundays	0	3291
Airlie - Whitsundays	1	9447
Proserpine	0	951
Proserpine	1	7090
Beachmere - Sandstone Point	0	2957
Beachmere - Sandstone Point	1	12701
Bribie Island	0	4533
Bribie Island	1	14924
Burpengary - East	0	1220
Burpengary - East	1	5217
Caboolture - South	0	4168
Caboolture - South	1	17969
Elimbah	0	600
Elimbah	1	3533
Morayfield - East	0	2013
Morayfield - East	1	8521
Wamuran	0	616
Wamuran	1	3387
Caboolture - East	0	3334
Caboolture - East	1	13080
Caboolture - West	0	1900
Caboolture - West	1	9349
Kilcoy	0	1089
Kilcoy	1	4053
Woodford - D'Aguilar	0	1117
Woodford - D'Aguilar	1	7517
Burpengary	0	2681
Burpengary	1	13022
Deception Bay	0	4306
Deception Bay	1	16905
Morayfield	0	997
Morayfield	1	4618
Narangba	0	3914
Narangba	1	16357
Upper Caboolture	0	495
Upper Caboolture	1	2647
Clontarf	0	1645
Clontarf	1	6357
Margate - Woody Point	0	2587
Margate - Woody Point	1	8637
Redcliffe	0	2533
Redcliffe	1	7218
Rothwell - Kippa-Ring	0	3727
Rothwell - Kippa-Ring	1	12775
Moreton Island	0	58
Moreton Island	1	163
Scarborough - Newport	0	3993
Scarborough - Newport	1	10718
Albany Creek	0	3382
Albany Creek	1	12770
Cashmere	0	4010
Cashmere	1	15244
Dayboro	0	1434
Dayboro	1	7264
Eatons Hill	0	1579
Eatons Hill	1	6134
The Hills District	0	4031
The Hills District	1	19782
Samford Valley	0	2477
Samford Valley	1	9558
Murrumba Downs - Griffin	0	6164
Murrumba Downs - Griffin	1	16223
Dakabin	0	1193
Dakabin	1	3796
Kallangur	0	4316
Kallangur	1	16408
Mango Hill	0	5497
Mango Hill	1	8924
North Lakes	0	7972
North Lakes	1	14343
Bray Park	0	1949
Bray Park	1	7946
Lawnton	0	1326
Lawnton	1	5443
Petrie	0	1641
Petrie	1	6826
Strathpine - Brendale	0	3483
Strathpine - Brendale	1	9579
Aurukun	0	17
Aurukun	1	1023
Cape York	0	713
Cape York	1	5918
Croydon - Etheridge	0	65
Croydon - Etheridge	1	779
Kowanyama - Pormpuraaw	0	37
Kowanyama - Pormpuraaw	1	1492
Northern Peninsula	0	68
Northern Peninsula	1	2426
Tablelands	0	831
Tablelands	1	4707
Torres	0	266
Torres	1	2903
Torres Strait Islands	0	137
Torres Strait Islands	1	3744
Weipa	0	406
Weipa	1	3186
Carpentaria	0	224
Carpentaria	1	4194
Mount Isa	0	3019
Mount Isa	1	13569
Mount Isa Surrounds	0	340
Mount Isa Surrounds	1	3010
Northern Highlands	0	154
Northern Highlands	1	2461
Barcaldine - Blackall	0	230
Barcaldine - Blackall	1	4026
Charleville	0	336
Charleville	1	3142
Far Central West	0	122
Far Central West	1	1696
Far South West	0	143
Far South West	1	2382
Longreach	0	279
Longreach	1	2905
Buderim - North	0	4112
Buderim - North	1	13042
Buderim - South	0	4262
Buderim - South	1	12516
Mountain Creek	0	2934
Mountain Creek	1	8587
Sippy Downs	0	2857
Sippy Downs	1	7984
Aroona - Currimundi	0	1698
Aroona - Currimundi	1	8005
Buddina - Minyama	0	1364
Buddina - Minyama	1	5157
Caloundra - Kings Beach	0	1524
Caloundra - Kings Beach	1	4959
Golden Beach - Pelican Waters	0	2739
Golden Beach - Pelican Waters	1	9670
Moffat Beach - Battery Hill	0	1428
Moffat Beach - Battery Hill	1	6264
Parrearra - Warana	0	2068
Parrearra - Warana	1	7830
Wurtulla - Birtinya	0	2109
Wurtulla - Birtinya	1	8102
Caloundra West - Baringa	0	3639
Caloundra West - Baringa	1	11560
Meridan Plains - Little Mountain (North)	0	3114
Meridan Plains - Little Mountain (North)	1	10502
Coolum Beach	0	2967
Coolum Beach	1	12268
Marcoola - Mudjimba	0	2291
Marcoola - Mudjimba	1	9002
Maroochydore - Kuluin	0	5555
Maroochydore - Kuluin	1	16061
Mooloolaba - Alexandra Headland	0	2982
Mooloolaba - Alexandra Headland	1	8717
Noosa Heads	0	1461
Noosa Heads	1	3361
Noosaville	0	2625
Noosaville	1	6247
Sunshine Beach	0	1828
Sunshine Beach	1	4679
Tewantin	0	2438
Tewantin	1	7492
Peregian Beach - Marcus Beach	0	967
Peregian Beach - Marcus Beach	1	2969
Peregian Springs	0	2785
Peregian Springs	1	7476
Beerwah	0	1421
Beerwah	1	7313
Caloundra Hinterland	0	1828
Caloundra Hinterland	1	6613
Glass House Mountains	0	1040
Glass House Mountains	1	5159
Landsborough	0	3017
Landsborough	1	11852
Maroochy Hinterland	0	1256
Maroochy Hinterland	1	5069
Palmwoods	0	2164
Palmwoods	1	8871
Bli Bli	0	1901
Bli Bli	1	8437
Diddillibah - Rosemount	0	807
Diddillibah - Rosemount	1	3419
Eumundi - Yandina	0	2207
Eumundi - Yandina	1	9531
Nambour	0	3703
Nambour	1	17744
Noosa Hinterland	0	4648
Noosa Hinterland	1	18117
Cambooya - Wyreema	0	596
Cambooya - Wyreema	1	6954
Darling Heights	0	4100
Darling Heights	1	9858
Drayton - Harristown	0	1687
Drayton - Harristown	1	8470
Gatton	0	2166
Gatton	1	5228
Gowrie (Qld)	0	480
Gowrie (Qld)	1	6332
Highfields	0	1587
Highfields	1	12501
Lockyer Valley - West	0	1187
Lockyer Valley - West	1	9946
Middle Ridge	0	1527
Middle Ridge	1	5869
Newtown (Qld)	0	1636
Newtown (Qld)	1	7831
North Toowoomba - Harlaxton	0	951
North Toowoomba - Harlaxton	1	5050
Rangeville	0	1290
Rangeville	1	7126
Toowoomba - Central	0	2428
Toowoomba - Central	1	10701
Toowoomba - East	0	1589
Toowoomba - East	1	8547
Toowoomba - West	0	1933
Toowoomba - West	1	13205
Wilsonton	0	1692
Wilsonton	1	11636
Ayr	0	937
Ayr	1	7187
Burdekin	0	560
Burdekin	1	6382
Charters Towers	0	561
Charters Towers	1	6361
Dalrymple	0	171
Dalrymple	1	3044
Ingham	0	417
Ingham	1	3608
Ingham Surrounds	0	579
Ingham Surrounds	1	5369
Palm Island	0	35
Palm Island	1	1969
Aitkenvale	0	937
Aitkenvale	1	3484
Annandale (Qld)	0	1771
Annandale (Qld)	1	7020
Belgian Gardens - Pallarenda	0	544
Belgian Gardens - Pallarenda	1	2429
Bohle Plains	0	1058
Bohle Plains	1	7228
Condon - Rasmussen	0	1131
Condon - Rasmussen	1	8744
Cranbrook	0	1058
Cranbrook	1	4445
Douglas	0	1958
Douglas	1	5450
Garbutt - West End	0	980
Garbutt - West End	1	4677
Gulliver - Currajong - Vincent	0	861
Gulliver - Currajong - Vincent	1	6004
Heatley	0	494
Heatley	1	3102
Hermit Park - Rosslea	0	873
Hermit Park - Rosslea	1	4081
Hyde Park - Pimlico	0	761
Hyde Park - Pimlico	1	3612
Kelso	0	918
Kelso	1	8870
Kirwan - East	0	999
Kirwan - East	1	6100
Kirwan - West	0	1898
Kirwan - West	1	12335
Magnetic Island	0	615
Magnetic Island	1	1612
Mount Louisa	0	1314
Mount Louisa	1	8318
Mundingburra	0	589
Mundingburra	1	2811
Northern Beaches	0	712
Northern Beaches	1	5290
Oonoonba	0	1167
Oonoonba	1	5522
South Townsville - Railway Estate	0	721
South Townsville - Railway Estate	1	4021
Townsville - South	0	451
Townsville - South	1	3731
Townsville City - North Ward	0	2175
Townsville City - North Ward	1	6162
Wulguru - Roseneath	0	484
Wulguru - Roseneath	1	5254
Burdell - Mount Low	0	2083
Burdell - Mount Low	1	16216
Deeragun - Jensen	0	517
Deeragun - Jensen	1	5187
Ashfield - Kepnock	0	743
Ashfield - Kepnock	1	4600
Bargara - Burnett Heads	0	3108
Bargara - Burnett Heads	1	15035
Branyan - Kensington	0	561
Branyan - Kensington	1	4606
Bundaberg	0	1241
Bundaberg	1	4390
Bundaberg East - Kalkie	0	734
Bundaberg East - Kalkie	1	4763
Bundaberg North - Gooburrum	0	872
Bundaberg North - Gooburrum	1	6076
Bundaberg Surrounds - North	0	1133
Bundaberg Surrounds - North	1	7308
Bundaberg Surrounds - South	0	1447
Bundaberg Surrounds - South	1	8200
Millbank - Avoca	0	810
Millbank - Avoca	1	6262
Svensson Heights - Norville	0	538
Svensson Heights - Norville	1	4927
Walkervale - Avenell Heights	0	1043
Walkervale - Avenell Heights	1	9232
Gayndah - Mundubbera	0	773
Gayndah - Mundubbera	1	4852
Gin Gin	0	702
Gin Gin	1	4093
Kingaroy	0	1127
Kingaroy	1	8712
Kingaroy Surrounds - North	0	681
Kingaroy Surrounds - North	1	7824
Kingaroy Surrounds - South	0	267
Kingaroy Surrounds - South	1	3506
Monto - Eidsvold	0	263
Monto - Eidsvold	1	3011
Nanango	0	1120
Nanango	1	7655
North Burnett	1	7
Cooloola	0	960
Cooloola	1	4953
Gympie - North	0	1593
Gympie - North	1	12402
Gympie - South	0	757
Gympie - South	1	6433
Gympie Surrounds	0	2485
Gympie Surrounds	1	16226
Kilkivan	0	350
Kilkivan	1	3047
Booral - River Heads	0	933
Booral - River Heads	1	4603
Craignish - Dundowran Beach	0	984
Craignish - Dundowran Beach	1	4388
Pialba - Eli Waters	0	3319
Pialba - Eli Waters	1	11624
Point Vernon	0	962
Point Vernon	1	4392
Torquay - Scarness - Kawungan	0	2750
Torquay - Scarness - Kawungan	1	11901
Urangan - Wondunna	0	2588
Urangan - Wondunna	1	11258
Burrum - Fraser	0	1469
Burrum - Fraser	1	8380
Granville	0	227
Granville	1	2573
Maryborough (Qld)	0	1665
Maryborough (Qld)	1	15580
Maryborough Surrounds - South	0	1183
Maryborough Surrounds - South	1	7387
Tinana	0	625
Tinana	1	4933
Migratory - Offshore - Shipping (Qld)	0	23
Migratory - Offshore - Shipping (Qld)	1	29
No usual address (Qld)	0	2917
No usual address (Qld)	1	9019
Adelaide	0	9420
Adelaide	1	7471
North Adelaide	0	1946
North Adelaide	1	4428
Adelaide Hills	0	1084
Adelaide Hills	1	5608
Aldgate - Stirling	0	3208
Aldgate - Stirling	1	14457
Hahndorf - Echunga	0	759
Hahndorf - Echunga	1	3734
Lobethal - Woodside	0	1183
Lobethal - Woodside	1	7704
Mount Barker	0	3645
Mount Barker	1	17691
Mount Barker Surrounds	0	830
Mount Barker Surrounds	1	5598
Nairne	0	657
Nairne	1	4407
Uraidla - Summertown	0	1291
Uraidla - Summertown	1	4461
Burnside - Wattle Park	0	6315
Burnside - Wattle Park	1	12358
Beaumont - Glen Osmond	0	3744
Beaumont - Glen Osmond	1	6340
Toorak Gardens	0	5153
Toorak Gardens	1	11133
Athelstone	0	2693
Athelstone	1	6710
Paradise - Newton	0	8168
Paradise - Newton	1	12594
Rostrevor - Magill	0	9185
Rostrevor - Magill	1	14142
Norwood (SA)	0	3478
Norwood (SA)	1	6899
Payneham - Felixstow	0	4472
Payneham - Felixstow	1	8266
St Peters - Marden	0	3785
St Peters - Marden	1	9378
Nailsworth - Broadview	0	1786
Nailsworth - Broadview	1	4552
Prospect	0	4621
Prospect	1	10684
Walkerville	0	2371
Walkerville	1	5374
Goodwood - Millswood	0	4218
Goodwood - Millswood	1	13012
Unley - Parkside	0	5648
Unley - Parkside	1	14873
Gawler - North	0	1282
Gawler - North	1	7950
Gawler - South	0	3796
Gawler - South	1	16944
Lewiston - Two Wells	0	851
Lewiston - Two Wells	1	5350
Craigmore - Blakeview	0	4115
Craigmore - Blakeview	1	15184
Davoren Park	0	3484
Davoren Park	1	13583
Elizabeth	0	3330
Elizabeth	1	6453
Elizabeth East	0	3668
Elizabeth East	1	9471
Munno Para West - Angle Vale	0	2776
Munno Para West - Angle Vale	1	12887
One Tree Hill	0	494
One Tree Hill	1	1878
Smithfield - Elizabeth North	0	2483
Smithfield - Elizabeth North	1	8709
Virginia - Waterloo Corner	0	1526
Virginia - Waterloo Corner	1	3713
Enfield - Blair Athol	0	11198
Enfield - Blair Athol	1	13295
Windsor Gardens	0	9131
Windsor Gardens	1	12690
Northgate - Northfield	0	7269
Northgate - Northfield	1	10392
Valley View - Gilles Plains	0	3745
Valley View - Gilles Plains	1	6385
Ingle Farm	0	5158
Ingle Farm	1	9909
Para Hills	0	4627
Para Hills	1	9978
Parafield	0	6
Parafield	1	7
Parafield Gardens	0	7546
Parafield Gardens	1	10213
Paralowie	0	5353
Paralowie	1	11742
Salisbury	0	7317
Salisbury	1	10215
Salisbury East	0	5059
Salisbury East	1	12708
Salisbury North	0	5299
Salisbury North	1	12181
Mawson Lakes - Globe Derby Park	0	5773
Mawson Lakes - Globe Derby Park	1	7759
Pooraka - Cavan	0	3082
Pooraka - Cavan	1	4664
Golden Grove	0	2505
Golden Grove	1	7678
Greenwith	0	1697
Greenwith	1	7187
Highbury - Dernancourt	0	2780
Highbury - Dernancourt	1	8006
Hope Valley - Modbury	0	5702
Hope Valley - Modbury	1	11124
Modbury Heights	0	5043
Modbury Heights	1	13768
Redwood Park	0	2992
Redwood Park	1	12933
St Agnes - Ridgehaven	0	2985
St Agnes - Ridgehaven	1	9827
Brighton (SA)	0	3492
Brighton (SA)	1	11141
Glenelg (SA)	0	4919
Glenelg (SA)	1	14977
Edwardstown	0	4690
Edwardstown	1	9377
Hallett Cove	0	4147
Hallett Cove	1	8218
Marino - Seaview Downs	0	2420
Marino - Seaview Downs	1	7029
Mitchell Park	0	5380
Mitchell Park	1	10402
Morphettville	0	4209
Morphettville	1	11907
Sheidow Park - Trott Park	0	2336
Sheidow Park - Trott Park	1	7702
Warradale	0	4777
Warradale	1	10888
Belair	0	1075
Belair	1	3673
Bellevue Heights	0	2286
Bellevue Heights	1	5022
Blackwood	0	2830
Blackwood	1	9942
Colonel Light Gardens	0	3132
Colonel Light Gardens	1	12394
Mitcham (SA)	0	3555
Mitcham (SA)	1	12657
Panorama	0	2525
Panorama	1	5672
Aberfoyle Park	0	2607
Aberfoyle Park	1	9061
Aldinga	0	3100
Aldinga	1	11934
Christie Downs	0	1921
Christie Downs	1	6703
Christies Beach	0	2652
Christies Beach	1	7907
Clarendon	0	458
Clarendon	1	2129
Coromandel Valley	0	852
Coromandel Valley	1	3536
Flagstaff Hill	0	3024
Flagstaff Hill	1	7549
Hackham - Onkaparinga Hills	0	1259
Hackham - Onkaparinga Hills	1	5336
Hackham West - Huntfield Heights	0	1350
Hackham West - Huntfield Heights	1	5899
Happy Valley	0	2599
Happy Valley	1	10930
Lonsdale	0	7
Lonsdale	1	14
McLaren Vale	0	1685
McLaren Vale	1	5334
Morphett Vale - East	0	2857
Morphett Vale - East	1	10443
Morphett Vale - West	0	2068
Morphett Vale - West	1	7516
Reynella	0	2057
Reynella	1	7864
Willunga	0	708
Willunga	1	2720
Woodcroft	0	2439
Woodcroft	1	8871
Seaford - Seaford Meadows	0	3056
Seaford - Seaford Meadows	1	10643
Seaford Rise - Moana	0	2661
Seaford Rise - Moana	1	7626
Beverley	0	2387
Beverley	1	6192
Flinders Park	0	4882
Flinders Park	1	10887
Henley Beach	0	3799
Henley Beach	1	11403
Hindmarsh - Brompton	0	5750
Hindmarsh - Brompton	1	12587
Royal Park - Hendon - Albert Park	0	1639
Royal Park - Hendon - Albert Park	1	4679
Seaton - Grange	0	4615
Seaton - Grange	1	12129
West Lakes	0	3516
West Lakes	1	11147
Woodville - Cheltenham	0	6991
Woodville - Cheltenham	1	11621
Largs Bay - Semaphore	0	2728
Largs Bay - Semaphore	1	11530
North Haven	0	2592
North Haven	1	11661
Port Adelaide	0	3179
Port Adelaide	1	7872
The Parks	0	9464
The Parks	1	9178
Torrens Island	1	4
Adelaide Airport	1	4
Fulham	0	649
Fulham	1	2155
Lockleys	0	4136
Lockleys	1	8951
Plympton	0	8995
Plympton	1	16657
Richmond (SA)	0	5425
Richmond (SA)	1	11020
West Beach	0	1194
West Beach	1	3843
Barossa - Angaston	0	757
Barossa - Angaston	1	5316
Light	0	1032
Light	1	8210
Lyndoch	0	924
Lyndoch	1	5331
Mallala	0	443
Mallala	1	2512
Nuriootpa	0	677
Nuriootpa	1	6218
Tanunda	0	528
Tanunda	1	3969
Clare	0	352
Clare	1	3484
Gilbert Valley	0	572
Gilbert Valley	1	4116
Goyder	0	408
Goyder	1	3302
Wakefield - Barunga West	0	909
Wakefield - Barunga West	1	7930
Jamestown	0	300
Jamestown	1	3977
Peterborough - Mount Remarkable	0	436
Peterborough - Mount Remarkable	1	4318
Port Pirie	0	1078
Port Pirie	1	11940
Port Pirie Surrounds	0	260
Port Pirie Surrounds	1	2898
Kadina	0	374
Kadina	1	4685
Moonta	0	649
Moonta	1	4116
Wallaroo	0	418
Wallaroo	1	3665
Yorke Peninsula - North	0	614
Yorke Peninsula - North	1	6228
Yorke Peninsula - South	0	432
Yorke Peninsula - South	1	3338
Ceduna	0	221
Ceduna	1	2205
Eyre Peninsula	0	414
Eyre Peninsula	1	5906
Kimba - Cleve - Franklin Harbour	0	233
Kimba - Cleve - Franklin Harbour	1	3598
Le Hunte - Elliston	0	107
Le Hunte - Elliston	1	1805
Port Lincoln	0	1388
Port Lincoln	1	13744
West Coast (SA)	0	203
West Coast (SA)	1	3142
Western	0	12
Western	1	112
Whyalla	0	3782
Whyalla	1	15951
APY Lands	0	61
APY Lands	1	2178
Coober Pedy	0	412
Coober Pedy	1	827
Quorn - Lake Gilles	0	159
Quorn - Lake Gilles	1	1762
Outback	0	207
Outback	1	1491
Port Augusta	0	1160
Port Augusta	1	11267
Roxby Downs	0	540
Roxby Downs	1	2954
Goolwa - Port Elliot	0	2450
Goolwa - Port Elliot	1	9422
Kangaroo Island	0	711
Kangaroo Island	1	3747
Strathalbyn	0	965
Strathalbyn	1	6498
Strathalbyn Surrounds	0	1160
Strathalbyn Surrounds	1	6251
Victor Harbor	0	3107
Victor Harbor	1	12058
Yankalilla	0	1131
Yankalilla	1	4924
Grant	0	479
Grant	1	5112
Kingston - Robe	0	314
Kingston - Robe	1	3315
Millicent	0	547
Millicent	1	4362
Naracoorte	0	1156
Naracoorte	1	4665
Naracoorte Surrounds	0	138
Naracoorte Surrounds	1	2046
Penola	0	279
Penola	1	2567
Tatiara	0	897
Tatiara	1	5427
Wattle Range	0	262
Wattle Range	1	2893
Mount Gambier - East	0	1586
Mount Gambier - East	1	12428
Mount Gambier - West	0	1658
Mount Gambier - West	1	12074
Barmera	0	727
Barmera	1	5319
Berri	0	570
Berri	1	3281
Karoonda - Lameroo	0	327
Karoonda - Lameroo	1	2314
Loxton	0	361
Loxton	1	4818
Loxton Surrounds	0	150
Loxton Surrounds	1	1437
Mannum	0	718
Mannum	1	5233
Murray Bridge	0	2460
Murray Bridge	1	14617
Murray Bridge Surrounds	0	307
Murray Bridge Surrounds	1	3157
Renmark	0	831
Renmark	1	3577
Renmark Surrounds	0	551
Renmark Surrounds	1	4082
The Coorong	0	472
The Coorong	1	4418
Waikerie	0	738
Waikerie	1	5364
Migratory - Offshore - Shipping (SA)	0	4
No usual address (SA)	0	530
No usual address (SA)	1	2262
Augusta	0	1313
Augusta	1	4626
Busselton Surrounds	0	2432
Busselton Surrounds	1	8536
Margaret River	0	2455
Margaret River	1	6903
Busselton - East	0	1893
Busselton - East	1	6922
Busselton - West	0	3526
Busselton - West	1	14820
Australind - Leschenault	0	3627
Australind - Leschenault	1	14803
Capel	0	806
Capel	1	4273
College Grove - Carey Park	0	1259
College Grove - Carey Park	1	5204
Collie	0	1006
Collie	1	7129
Dardanup	0	483
Dardanup	1	2561
Davenport	0	3
Davenport	1	5
Eaton - Pelican Point	0	2196
Eaton - Pelican Point	1	9505
Harvey	0	1877
Harvey	1	6821
East Bunbury - Glen Iris	0	1420
East Bunbury - Glen Iris	1	5442
Waroona	0	761
Waroona	1	3134
Dalyellup	0	2620
Dalyellup	1	6743
Gelorup - Stratham	0	567
Gelorup - Stratham	1	2378
South Bunbury - Bunbury	0	2718
South Bunbury - Bunbury	1	9360
Withers - Usher	0	913
Withers - Usher	1	3769
Bridgetown - Boyup Brook	0	1366
Bridgetown - Boyup Brook	1	5038
Donnybrook - Balingup	0	1135
Donnybrook - Balingup	1	4592
Manjimup	0	729
Manjimup	1	4344
Pemberton	0	1035
Pemberton	1	3590
Dawesville - Bouvard	0	2243
Dawesville - Bouvard	1	5846
Falcon - Wannanup	0	2401
Falcon - Wannanup	1	6807
Greenfields	0	2205
Greenfields	1	7014
Halls Head - Erskine	0	5797
Halls Head - Erskine	1	13145
Mandurah	0	2737
Mandurah	1	6393
Mandurah - East	0	1224
Mandurah - East	1	4904
Mandurah - North	0	6573
Mandurah - North	1	13734
Mandurah - South	0	2936
Mandurah - South	1	7608
Pinjarra	0	1762
Pinjarra	1	7699
City Beach	0	2044
City Beach	1	4565
Claremont (WA)	0	2986
Claremont (WA)	1	5735
Cottesloe	0	1908
Cottesloe	1	5496
Floreat	0	2409
Floreat	1	6064
Mosman Park - Peppermint Grove	0	3389
Mosman Park - Peppermint Grove	1	6826
Nedlands - Dalkeith - Crawley	0	7358
Nedlands - Dalkeith - Crawley	1	10967
Swanbourne - Mount Claremont	0	2735
Swanbourne - Mount Claremont	1	6502
Kings Park (WA)	0	16
Kings Park (WA)	1	20
Mount Hawthorn - Leederville	0	3267
Mount Hawthorn - Leederville	1	8170
Mount Lawley - Inglewood	0	5105
Mount Lawley - Inglewood	1	11199
North Perth	0	2864
North Perth	1	6493
Subiaco - Shenton Park	0	6163
Subiaco - Shenton Park	1	10604
Wembley - West Leederville - Glendalough	0	7693
Wembley - West Leederville - Glendalough	1	10722
East Perth	0	6539
East Perth	1	4262
Perth (North) - Highgate	0	4694
Perth (North) - Highgate	1	5829
Perth (West) - Northbridge	0	6641
Perth (West) - Northbridge	1	4045
Bassendean - Eden Hill - Ashfield	0	4334
Bassendean - Eden Hill - Ashfield	1	10767
Bayswater - Embleton - Bedford	0	8000
Bayswater - Embleton - Bedford	1	15551
Maylands	0	5026
Maylands	1	7426
Morley	0	9688
Morley	1	12119
Noranda	0	3128
Noranda	1	4669
Chidlow	0	988
Chidlow	1	3439
Glen Forrest - Darlington	0	1962
Glen Forrest - Darlington	1	4985
Helena Valley - Koongamia	0	1287
Helena Valley - Koongamia	1	4228
Malmalling - Reservoir	1	6
Mundaring	0	3095
Mundaring	1	9634
Swan View - Greenmount - Midvale	0	3305
Swan View - Greenmount - Midvale	1	8806
Avon Valley National Park	1	8
Ballajura	0	6833
Ballajura	1	11004
Beechboro	0	9085
Beechboro	1	11392
Bullsbrook	0	1200
Bullsbrook	1	3970
Gidgegannup	0	603
Gidgegannup	1	2049
Hazelmere - Guildford	0	1536
Hazelmere - Guildford	1	3654
Lockridge - Kiara	0	4482
Lockridge - Kiara	1	7458
Malaga	0	3
Malaga	1	12
Middle Swan - Herne Hill	0	1540
Middle Swan - Herne Hill	1	3828
Midland - Guildford	0	3362
Midland - Guildford	1	6805
Stratton - Jane Brook	0	1469
Stratton - Jane Brook	1	5290
The Vines	0	4065
The Vines	1	7954
Aveley	0	5513
Aveley	1	9644
Brabham - Henley Brook	0	4437
Brabham - Henley Brook	1	6397
Ellenbrook	0	5942
Ellenbrook	1	12045
Craigie - Beldon	0	3378
Craigie - Beldon	1	6814
Currambine - Kinross	0	6464
Currambine - Kinross	1	6938
Duncraig	0	5275
Duncraig	1	10370
Greenwood - Warwick	0	3947
Greenwood - Warwick	1	9295
Heathridge - Connolly	0	4085
Heathridge - Connolly	1	6084
Hillarys	0	3863
Hillarys	1	7040
Iluka - Burns Beach	0	5086
Iluka - Burns Beach	1	4467
Joondalup - Edgewater	0	6178
Joondalup - Edgewater	1	7029
Kingsley	0	4156
Kingsley	1	8721
Mullaloo - Kallaroo	0	4408
Mullaloo - Kallaroo	1	6745
Ocean Reef	0	3525
Ocean Reef	1	4333
Padbury	0	2752
Padbury	1	5645
Sorrento - Marmion	0	2777
Sorrento - Marmion	1	7122
Woodvale	0	3605
Woodvale	1	5797
Balcatta - Hamersley	0	5534
Balcatta - Hamersley	1	9789
Balga - Mirrabooka	0	10186
Balga - Mirrabooka	1	9251
Innaloo - Doubleview	0	5970
Innaloo - Doubleview	1	11503
Karrinyup - Gwelup - Carine	0	6426
Karrinyup - Gwelup - Carine	1	15549
Nollamara - Westminster	0	9620
Nollamara - Westminster	1	8807
Osborne Park Industrial	0	95
Osborne Park Industrial	1	91
Scarborough	0	5568
Scarborough	1	10932
Stirling - Osborne Park	0	6231
Stirling - Osborne Park	1	7831
Trigg - North Beach - Watermans Bay	0	1970
Trigg - North Beach - Watermans Bay	1	5722
Tuart Hill - Joondanna	0	5246
Tuart Hill - Joondanna	1	6907
Wembley Downs - Churchlands - Woodlands	0	5185
Wembley Downs - Churchlands - Woodlands	1	9505
Yokine - Coolbinia - Menora	0	6268
Yokine - Coolbinia - Menora	1	10151
Dianella - North	0	4983
Dianella - North	1	6599
Dianella - South	0	4964
Dianella - South	1	7410
Alexander Heights - Koondoola	0	4957
Alexander Heights - Koondoola	1	6256
Butler - Merriwa - Ridgewood	0	9487
Butler - Merriwa - Ridgewood	1	12939
Carramar	0	7796
Carramar	1	10229
Clarkson	0	5914
Clarkson	1	7303
Girrawheen	0	3636
Girrawheen	1	4757
Marangaroo	0	4037
Marangaroo	1	5943
Mindarie - Quinns Rocks - Jindalee	0	9958
Mindarie - Quinns Rocks - Jindalee	1	9993
Neerabup National Park	1	6
