SA2_NAME16	Age	MaritalStatus	Registered	adults
Darling Heights	25-34	Married	0	417
Darling Heights	25-34	Married	1	864
Darling Heights	25-34	Never married		882
Darling Heights	35-44	Married	0	137
Darling Heights	35-44	Married	1	1049
Darling Heights	35-44	Never married		526
Darling Heights	45-54	Married	0	104
Darling Heights	45-54	Married	1	631
Darling Heights	45-54	Never married		459
Darling Heights	55-64	Married	0	59
Darling Heights	55-64	Married	1	599
Darling Heights	55-64	Never married		454
Darling Heights	65-74	Married	0	38
Darling Heights	65-74	Married	1	720
Darling Heights	65-74	Never married		439
Darling Heights	75-84	Married	0	12
Darling Heights	75-84	Married	1	453
Darling Heights	75-84	Never married		319
Darling Heights	85+	Married	0	7
Darling Heights	85+	Married	1	98
Darling Heights	85+	Never married		215
Drayton - Harristown	15-19	Married	0	26
Drayton - Harristown	15-19	Never married		595
Drayton - Harristown	20-24	Married	0	183
Drayton - Harristown	20-24	Married	1	55
Drayton - Harristown	20-24	Never married		493
Drayton - Harristown	25-34	Married	0	299
Drayton - Harristown	25-34	Married	1	489
Drayton - Harristown	25-34	Never married		617
Drayton - Harristown	35-44	Married	0	174
Drayton - Harristown	35-44	Married	1	533
Drayton - Harristown	35-44	Never married		395
Drayton - Harristown	45-54	Married	0	92
Drayton - Harristown	45-54	Married	1	454
Drayton - Harristown	45-54	Never married		434
Drayton - Harristown	55-64	Married	0	63
Drayton - Harristown	55-64	Married	1	506
Drayton - Harristown	55-64	Never married		435
Drayton - Harristown	65-74	Married	0	28
Drayton - Harristown	65-74	Married	1	525
Drayton - Harristown	65-74	Never married		413
Drayton - Harristown	75-84	Married	0	7
Drayton - Harristown	75-84	Married	1	369
Drayton - Harristown	75-84	Never married		373
Drayton - Harristown	85+	Married	1	111
Drayton - Harristown	85+	Never married		253
Gatton	15-19	Married	0	13
Gatton	15-19	Never married		373
Gatton	20-24	Married	0	97
Gatton	20-24	Married	1	36
Gatton	20-24	Never married		410
Gatton	25-34	Married	0	240
Gatton	25-34	Married	1	382
Gatton	25-34	Never married		830
Gatton	35-44	Married	0	109
Gatton	35-44	Married	1	397
Gatton	35-44	Never married		328
Gatton	45-54	Married	0	74
Gatton	45-54	Married	1	315
Gatton	45-54	Never married		296
Gatton	55-64	Married	0	44
Gatton	55-64	Married	1	359
Gatton	55-64	Never married		270
Gatton	65-74	Married	0	25
Gatton	65-74	Married	1	398
Gatton	65-74	Never married		201
Gatton	75-84	Married	0	8
Gatton	75-84	Married	1	232
Gatton	75-84	Never married		182
Gatton	85+	Married	0	3
Gatton	85+	Married	1	39
Gatton	85+	Never married		109
Gowrie (Qld)	15-19	Never married		423
Gowrie (Qld)	20-24	Married	0	82
Gowrie (Qld)	20-24	Married	1	15
Gowrie (Qld)	20-24	Never married		187
Gowrie (Qld)	25-34	Married	0	245
Gowrie (Qld)	25-34	Married	1	448
Gowrie (Qld)	25-34	Never married		159
Gowrie (Qld)	35-44	Married	0	106
Gowrie (Qld)	35-44	Married	1	682
Gowrie (Qld)	35-44	Never married		156
Gowrie (Qld)	45-54	Married	0	104
Gowrie (Qld)	45-54	Married	1	601
Gowrie (Qld)	45-54	Never married		139
Gowrie (Qld)	55-64	Married	0	69
Gowrie (Qld)	55-64	Married	1	554
Gowrie (Qld)	55-64	Never married		143
Gowrie (Qld)	65-74	Married	0	29
Gowrie (Qld)	65-74	Married	1	334
Gowrie (Qld)	65-74	Never married		88
Gowrie (Qld)	75-84	Married	0	3
Gowrie (Qld)	75-84	Married	1	146
Gowrie (Qld)	75-84	Never married		60
Gowrie (Qld)	85+	Married	1	13
Gowrie (Qld)	85+	Never married		28
Highfields	15-19	Never married		1069
Highfields	20-24	Married	0	81
Highfields	20-24	Married	1	18
Highfields	20-24	Never married		347
Highfields	25-34	Married	0	229
Highfields	25-34	Married	1	616
Highfields	25-34	Never married		270
Highfields	35-44	Married	0	158
Highfields	35-44	Married	1	1297
Highfields	35-44	Never married		238
Highfields	45-54	Married	0	125
Highfields	45-54	Married	1	1500
Highfields	45-54	Never married		255
Highfields	55-64	Married	0	91
Highfields	55-64	Married	1	1395
Highfields	55-64	Never married		240
Highfields	65-74	Married	0	49
Highfields	65-74	Married	1	1289
Highfields	65-74	Never married		231
Highfields	75-84	Married	0	18
Highfields	75-84	Married	1	613
Highfields	75-84	Never married		203
Highfields	85+	Married	1	89
Highfields	85+	Never married		96
Lockyer Valley - West	15-19	Married	0	6
Lockyer Valley - West	15-19	Never married		782
Lockyer Valley - West	20-24	Married	0	91
Lockyer Valley - West	20-24	Married	1	28
Lockyer Valley - West	20-24	Never married		330
Lockyer Valley - West	25-34	Married	0	235
Lockyer Valley - West	25-34	Married	1	474
Lockyer Valley - West	25-34	Never married		390
Lockyer Valley - West	35-44	Married	0	190
Lockyer Valley - West	35-44	Married	1	858
Lockyer Valley - West	35-44	Never married		282
Lockyer Valley - West	45-54	Married	0	182
Lockyer Valley - West	45-54	Married	1	1022
Lockyer Valley - West	45-54	Never married		346
Lockyer Valley - West	55-64	Married	0	145
Lockyer Valley - West	55-64	Married	1	1118
Lockyer Valley - West	55-64	Never married		359
Lockyer Valley - West	65-74	Married	0	67
Lockyer Valley - West	65-74	Married	1	774
Lockyer Valley - West	65-74	Never married		272
Lockyer Valley - West	75-84	Married	0	16
Lockyer Valley - West	75-84	Married	1	303
Lockyer Valley - West	75-84	Never married		201
Lockyer Valley - West	85+	Married	1	41
Lockyer Valley - West	85+	Never married		74
Middle Ridge	15-19	Married	0	10
Middle Ridge	15-19	Never married		469
Middle Ridge	20-24	Married	0	38
Middle Ridge	20-24	Married	1	10
Middle Ridge	20-24	Never married		206
Middle Ridge	25-34	Married	0	110
Middle Ridge	25-34	Married	1	265
Middle Ridge	25-34	Never married		206
Middle Ridge	35-44	Married	0	65
Middle Ridge	35-44	Married	1	743
Middle Ridge	35-44	Never married		150
Middle Ridge	45-54	Married	0	51
Middle Ridge	45-54	Married	1	745
Middle Ridge	45-54	Never married		145
Middle Ridge	55-64	Married	0	53
Middle Ridge	55-64	Married	1	696
Middle Ridge	55-64	Never married		147
Middle Ridge	65-74	Married	0	21
Middle Ridge	65-74	Married	1	573
Middle Ridge	65-74	Never married		158
Middle Ridge	75-84	Married	0	5
Middle Ridge	75-84	Married	1	347
Middle Ridge	75-84	Never married		124
Middle Ridge	85+	Married	1	59
Middle Ridge	85+	Never married		67
Newtown (Qld)	15-19	Married	0	18
Newtown (Qld)	15-19	Married	1	4
Newtown (Qld)	15-19	Never married		508
Newtown (Qld)	20-24	Married	0	192
Newtown (Qld)	20-24	Married	1	57
Newtown (Qld)	20-24	Never married		476
Newtown (Qld)	25-34	Married	0	330
Newtown (Qld)	25-34	Married	1	459
Newtown (Qld)	25-34	Never married		649
Newtown (Qld)	35-44	Married	0	150
Newtown (Qld)	35-44	Married	1	457
Newtown (Qld)	35-44	Never married		446
Newtown (Qld)	45-54	Married	0	89
Newtown (Qld)	45-54	Married	1	412
Newtown (Qld)	45-54	Never married		481
Newtown (Qld)	55-64	Married	0	75
Newtown (Qld)	55-64	Married	1	453
Newtown (Qld)	55-64	Never married		505
Newtown (Qld)	65-74	Married	0	34
Newtown (Qld)	65-74	Married	1	419
Newtown (Qld)	65-74	Never married		397
Newtown (Qld)	75-84	Married	0	11
Newtown (Qld)	75-84	Married	1	216
Newtown (Qld)	75-84	Never married		266
Newtown (Qld)	85+	Married	1	42
Newtown (Qld)	85+	Never married		140
North Toowoomba - Harlaxton	15-19	Married	0	15
North Toowoomba - Harlaxton	15-19	Married	1	3
North Toowoomba - Harlaxton	15-19	Never married		317
North Toowoomba - Harlaxton	20-24	Married	0	112
North Toowoomba - Harlaxton	20-24	Married	1	24
North Toowoomba - Harlaxton	20-24	Never married		274
North Toowoomba - Harlaxton	25-34	Married	0	206
North Toowoomba - Harlaxton	25-34	Married	1	298
North Toowoomba - Harlaxton	25-34	Never married		411
North Toowoomba - Harlaxton	35-44	Married	0	100
North Toowoomba - Harlaxton	35-44	Married	1	286
North Toowoomba - Harlaxton	35-44	Never married		261
North Toowoomba - Harlaxton	45-54	Married	0	78
North Toowoomba - Harlaxton	45-54	Married	1	308
North Toowoomba - Harlaxton	45-54	Never married		270
North Toowoomba - Harlaxton	55-64	Married	0	47
North Toowoomba - Harlaxton	55-64	Married	1	297
North Toowoomba - Harlaxton	55-64	Never married		320
North Toowoomba - Harlaxton	65-74	Married	0	24
North Toowoomba - Harlaxton	65-74	Married	1	263
North Toowoomba - Harlaxton	65-74	Never married		209
North Toowoomba - Harlaxton	75-84	Married	0	11
North Toowoomba - Harlaxton	75-84	Married	1	127
North Toowoomba - Harlaxton	75-84	Never married		132
North Toowoomba - Harlaxton	85+	Married	1	18
North Toowoomba - Harlaxton	85+	Never married		58
Rangeville	15-19	Married	0	13
Rangeville	15-19	Never married		495
Rangeville	20-24	Married	0	67
Rangeville	20-24	Married	1	29
Rangeville	20-24	Never married		288
Rangeville	25-34	Married	0	197
Rangeville	25-34	Married	1	317
Rangeville	25-34	Never married		272
Rangeville	35-44	Married	0	91
Rangeville	35-44	Married	1	647
Rangeville	35-44	Never married		249
Rangeville	45-54	Married	0	95
Rangeville	45-54	Married	1	664
Rangeville	45-54	Never married		298
Rangeville	55-64	Married	0	51
Rangeville	55-64	Married	1	601
Rangeville	55-64	Never married		266
Rangeville	65-74	Married	0	20
Rangeville	65-74	Married	1	626
Rangeville	65-74	Never married		287
Rangeville	75-84	Married	0	15
Rangeville	75-84	Married	1	409
Rangeville	75-84	Never married		234
Rangeville	85+	Married	1	98
Rangeville	85+	Never married		106
Toowoomba - Central	15-19	Married	0	18
Toowoomba - Central	15-19	Never married		764
Toowoomba - Central	20-24	Married	0	227
Toowoomba - Central	20-24	Married	1	38
Toowoomba - Central	20-24	Never married		664
Toowoomba - Central	25-34	Married	0	493
Toowoomba - Central	25-34	Married	1	655
Toowoomba - Central	25-34	Never married		820
Toowoomba - Central	35-44	Married	0	190
Toowoomba - Central	35-44	Married	1	784
Toowoomba - Central	35-44	Never married		585
Toowoomba - Central	45-54	Married	0	146
Toowoomba - Central	45-54	Married	1	704
Toowoomba - Central	45-54	Never married		664
Toowoomba - Central	55-64	Married	0	84
Toowoomba - Central	55-64	Married	1	627
Toowoomba - Central	55-64	Never married		610
Toowoomba - Central	65-74	Married	0	40
Toowoomba - Central	65-74	Married	1	616
Toowoomba - Central	65-74	Never married		529
Toowoomba - Central	75-84	Married	0	10
Toowoomba - Central	75-84	Married	1	347
Toowoomba - Central	75-84	Never married		327
Toowoomba - Central	85+	Married	1	55
Toowoomba - Central	85+	Never married		186
Toowoomba - East	15-19	Married	0	4
Toowoomba - East	15-19	Never married		621
Toowoomba - East	20-24	Married	0	103
Toowoomba - East	20-24	Married	1	35
Toowoomba - East	20-24	Never married		343
Toowoomba - East	25-34	Married	0	228
Toowoomba - East	25-34	Married	1	381
Toowoomba - East	25-34	Never married		397
Toowoomba - East	35-44	Married	0	96
Toowoomba - East	35-44	Married	1	739
Toowoomba - East	35-44	Never married		274
Toowoomba - East	45-54	Married	0	125
Toowoomba - East	45-54	Married	1	855
Toowoomba - East	45-54	Never married		360
Toowoomba - East	55-64	Married	0	63
Toowoomba - East	55-64	Married	1	733
Toowoomba - East	55-64	Never married		358
Toowoomba - East	65-74	Married	0	32
Toowoomba - East	65-74	Married	1	615
Toowoomba - East	65-74	Never married		348
Toowoomba - East	75-84	Married	0	6
Toowoomba - East	75-84	Married	1	332
Toowoomba - East	75-84	Never married		209
Toowoomba - East	85+	Married	1	45
Toowoomba - East	85+	Never married		132
Toowoomba - West	15-19	Married	0	20
Toowoomba - West	15-19	Married	1	3
Toowoomba - West	15-19	Never married		995
Toowoomba - West	20-24	Married	0	255
Toowoomba - West	20-24	Married	1	74
Toowoomba - West	20-24	Never married		730
Toowoomba - West	25-34	Married	0	547
Toowoomba - West	25-34	Married	1	871
Toowoomba - West	25-34	Never married		784
Toowoomba - West	35-44	Married	0	211
Toowoomba - West	35-44	Married	1	1141
Toowoomba - West	35-44	Never married		398
Toowoomba - West	45-54	Married	0	173
Toowoomba - West	45-54	Married	1	1226
Toowoomba - West	45-54	Never married		350
Toowoomba - West	55-64	Married	0	117
Toowoomba - West	55-64	Married	1	1118
Toowoomba - West	55-64	Never married		301
Toowoomba - West	65-74	Married	0	39
Toowoomba - West	65-74	Married	1	877
Toowoomba - West	65-74	Never married		278
Toowoomba - West	75-84	Married	0	14
Toowoomba - West	75-84	Married	1	377
Toowoomba - West	75-84	Never married		204
Toowoomba - West	85+	Married	1	65
Toowoomba - West	85+	Never married		127
Wilsonton	15-19	Married	0	32
Wilsonton	15-19	Never married		717
Wilsonton	20-24	Married	0	201
Wilsonton	20-24	Married	1	30
Wilsonton	20-24	Never married		594
Wilsonton	25-34	Married	0	389
Wilsonton	25-34	Married	1	463
Wilsonton	25-34	Never married		743
Wilsonton	35-44	Married	0	211
Wilsonton	35-44	Married	1	632
Wilsonton	35-44	Never married		560
Wilsonton	45-54	Married	0	148
Wilsonton	45-54	Married	1	620
Wilsonton	45-54	Never married		600
Wilsonton	55-64	Married	0	137
Wilsonton	55-64	Married	1	741
Wilsonton	55-64	Never married		598
Wilsonton	65-74	Married	0	49
Wilsonton	65-74	Married	1	927
Wilsonton	65-74	Never married		560
Wilsonton	75-84	Married	0	11
Wilsonton	75-84	Married	1	691
Wilsonton	75-84	Never married		558
Wilsonton	85+	Married	1	137
Wilsonton	85+	Never married		196
Ayr	15-19	Married	0	11
Ayr	15-19	Never married		413
Ayr	20-24	Married	0	119
Ayr	20-24	Married	1	14
Ayr	20-24	Never married		264
Ayr	25-34	Married	0	190
Ayr	25-34	Married	1	284
Ayr	25-34	Never married		343
Ayr	35-44	Married	0	97
Ayr	35-44	Married	1	447
Ayr	35-44	Never married		239
Ayr	45-54	Married	0	106
Ayr	45-54	Married	1	582
Ayr	45-54	Never married		292
Ayr	55-64	Married	0	78
Ayr	55-64	Married	1	650
Ayr	55-64	Never married		380
Ayr	65-74	Married	0	50
Ayr	65-74	Married	1	626
Ayr	65-74	Never married		319
Ayr	75-84	Married	0	12
Ayr	75-84	Married	1	342
Ayr	75-84	Never married		297
Ayr	85+	Married	1	58
Ayr	85+	Never married		158
Burdekin	15-19	Married	0	10
Burdekin	15-19	Never married		396
Burdekin	20-24	Married	0	60
Burdekin	20-24	Married	1	8
Burdekin	20-24	Never married		201
Burdekin	25-34	Married	0	168
Burdekin	25-34	Married	1	229
Burdekin	25-34	Never married		188
Burdekin	35-44	Married	0	128
Burdekin	35-44	Married	1	430
Burdekin	35-44	Never married		155
Burdekin	45-54	Married	0	128
Burdekin	45-54	Married	1	599
Burdekin	45-54	Never married		205
Burdekin	55-64	Married	0	89
Burdekin	55-64	Married	1	657
Burdekin	55-64	Never married		287
Burdekin	65-74	Married	0	43
Burdekin	65-74	Married	1	639
Burdekin	65-74	Never married		267
Burdekin	75-84	Married	0	9
Burdekin	75-84	Married	1	348
Burdekin	75-84	Never married		122
Burdekin	85+	Married	0	4
Burdekin	85+	Married	1	44
Burdekin	85+	Never married		95
Charters Towers	15-19	Married	0	19
Charters Towers	15-19	Never married		382
Charters Towers	20-24	Married	0	121
Charters Towers	20-24	Married	1	17
Charters Towers	20-24	Never married		188
Charters Towers	25-34	Married	0	160
Charters Towers	25-34	Married	1	198
Charters Towers	25-34	Never married		299
Charters Towers	35-44	Married	0	103
Charters Towers	35-44	Married	1	300
Charters Towers	35-44	Never married		264
Charters Towers	45-54	Married	0	108
Charters Towers	45-54	Married	1	373
Charters Towers	45-54	Never married		308
Charters Towers	55-64	Married	0	54
Charters Towers	55-64	Married	1	408
Charters Towers	55-64	Never married		333
Charters Towers	65-74	Married	0	38
Charters Towers	65-74	Married	1	441
Charters Towers	65-74	Never married		295
Charters Towers	75-84	Married	0	13
Charters Towers	75-84	Married	1	245
Charters Towers	75-84	Never married		206
Charters Towers	85+	Married	1	45
Charters Towers	85+	Never married		77
Dalrymple	15-19	Never married		167
Dalrymple	20-24	Married	0	9
Dalrymple	20-24	Married	1	3
Dalrymple	20-24	Never married		79
Dalrymple	25-34	Married	0	81
Dalrymple	25-34	Married	1	104
Dalrymple	25-34	Never married		85
Dalrymple	35-44	Married	0	63
Dalrymple	35-44	Married	1	226
Dalrymple	35-44	Never married		83
Dalrymple	45-54	Married	0	50
Dalrymple	45-54	Married	1	265
Dalrymple	45-54	Never married		102
Dalrymple	55-64	Married	0	47
Dalrymple	55-64	Married	1	316
Dalrymple	55-64	Never married		101
Dalrymple	65-74	Married	0	19
Dalrymple	65-74	Married	1	272
Dalrymple	65-74	Never married		140
Dalrymple	75-84	Married	0	7
Dalrymple	75-84	Married	1	92
Dalrymple	75-84	Never married		68
Dalrymple	85+	Married	1	8
Dalrymple	85+	Never married		23
Ingham	15-19	Married	0	3
Ingham	15-19	Never married		195
Ingham	20-24	Married	0	45
Ingham	20-24	Married	1	6
Ingham	20-24	Never married		132
Ingham	25-34	Married	0	94
Ingham	25-34	Married	1	132
Ingham	25-34	Never married		151
Ingham	35-44	Married	0	66
Ingham	35-44	Married	1	147
Ingham	35-44	Never married		121
Ingham	45-54	Married	0	49
Ingham	45-54	Married	1	233
Ingham	45-54	Never married		162
Ingham	55-64	Married	0	36
Ingham	55-64	Married	1	327
Ingham	55-64	Never married		206
Ingham	65-74	Married	0	16
Ingham	65-74	Married	1	303
Ingham	65-74	Never married		182
Ingham	75-84	Married	0	8
Ingham	75-84	Married	1	226
Ingham	75-84	Never married		178
Ingham	85+	Married	1	76
Ingham	85+	Never married		113
Ingham Surrounds	15-19	Married	0	5
Ingham Surrounds	15-19	Never married		262
Ingham Surrounds	20-24	Married	0	44
Ingham Surrounds	20-24	Married	1	6
Ingham Surrounds	20-24	Never married		133
Ingham Surrounds	25-34	Married	0	114
Ingham Surrounds	25-34	Married	1	172
Ingham Surrounds	25-34	Never married		140
Ingham Surrounds	35-44	Married	0	72
Ingham Surrounds	35-44	Married	1	301
Ingham Surrounds	35-44	Never married		127
Ingham Surrounds	45-54	Married	0	88
Ingham Surrounds	45-54	Married	1	474
Ingham Surrounds	45-54	Never married		161
Ingham Surrounds	55-64	Married	0	98
Ingham Surrounds	55-64	Married	1	697
Ingham Surrounds	55-64	Never married		250
Ingham Surrounds	65-74	Married	0	55
Ingham Surrounds	65-74	Married	1	697
Ingham Surrounds	65-74	Never married		279
Ingham Surrounds	75-84	Married	0	19
Ingham Surrounds	75-84	Married	1	295
Ingham Surrounds	75-84	Never married		183
Ingham Surrounds	85+	Married	1	60
Ingham Surrounds	85+	Never married		82
Palm Island	15-19	Married	0	10
Palm Island	15-19	Never married		131
Palm Island	20-24	Married	0	41
Palm Island	20-24	Never married		123
Palm Island	25-34	Married	0	109
Palm Island	25-34	Married	1	11
Palm Island	25-34	Never married		144
Palm Island	35-44	Married	0	80
Palm Island	35-44	Married	1	17
Palm Island	35-44	Never married		117
Palm Island	45-54	Married	0	74
Palm Island	45-54	Married	1	19
Palm Island	45-54	Never married		127
Palm Island	55-64	Married	0	41
Palm Island	55-64	Married	1	25
Palm Island	55-64	Never married		117
Palm Island	65-74	Married	0	9
Palm Island	65-74	Married	1	7
Palm Island	65-74	Never married		51
Palm Island	75-84	Married	0	4
Palm Island	75-84	Never married		10
Aitkenvale	15-19	Married	0	6
Aitkenvale	15-19	Never married		292
Aitkenvale	20-24	Married	0	56
Aitkenvale	20-24	Married	1	4
Aitkenvale	20-24	Never married		230
Aitkenvale	25-34	Married	0	135
Aitkenvale	25-34	Married	1	148
Aitkenvale	25-34	Never married		321
Aitkenvale	35-44	Married	0	90
Aitkenvale	35-44	Married	1	228
Aitkenvale	35-44	Never married		192
Aitkenvale	45-54	Married	0	71
Aitkenvale	45-54	Married	1	246
Aitkenvale	45-54	Never married		220
Aitkenvale	55-64	Married	0	39
Aitkenvale	55-64	Married	1	257
Aitkenvale	55-64	Never married		218
Aitkenvale	65-74	Married	0	25
Aitkenvale	65-74	Married	1	198
Aitkenvale	65-74	Never married		141
Aitkenvale	75-84	Married	0	9
Aitkenvale	75-84	Married	1	132
Aitkenvale	75-84	Never married		122
Aitkenvale	85+	Married	1	29
Aitkenvale	85+	Never married		54
Annandale (Qld)	15-19	Married	0	3
Annandale (Qld)	15-19	Never married		696
Annandale (Qld)	20-24	Married	0	66
Annandale (Qld)	20-24	Married	1	8
Annandale (Qld)	20-24	Never married		397
Annandale (Qld)	25-34	Married	0	207
Annandale (Qld)	25-34	Married	1	218
Annandale (Qld)	25-34	Never married		309
Annandale (Qld)	35-44	Married	0	145
Annandale (Qld)	35-44	Married	1	614
Annandale (Qld)	35-44	Never married		165
Annandale (Qld)	45-54	Married	0	116
Annandale (Qld)	45-54	Married	1	833
Annandale (Qld)	45-54	Never married		212
Annandale (Qld)	55-64	Married	0	54
Annandale (Qld)	55-64	Married	1	791
Annandale (Qld)	55-64	Never married		189
Annandale (Qld)	65-74	Married	0	31
Annandale (Qld)	65-74	Married	1	547
Annandale (Qld)	65-74	Never married		134
Annandale (Qld)	75-84	Married	0	4
Annandale (Qld)	75-84	Married	1	250
Annandale (Qld)	75-84	Never married		97
Annandale (Qld)	85+	Married	1	34
Annandale (Qld)	85+	Never married		31
Belgian Gardens - Pallarenda	15-19	Married	0	7
Belgian Gardens - Pallarenda	15-19	Never married		137
Belgian Gardens - Pallarenda	20-24	Married	0	20
Belgian Gardens - Pallarenda	20-24	Never married		90
Belgian Gardens - Pallarenda	25-34	Married	0	64
Belgian Gardens - Pallarenda	25-34	Married	1	77
Belgian Gardens - Pallarenda	25-34	Never married		118
Belgian Gardens - Pallarenda	35-44	Married	0	48
Belgian Gardens - Pallarenda	35-44	Married	1	208
Belgian Gardens - Pallarenda	35-44	Never married		93
Belgian Gardens - Pallarenda	45-54	Married	0	39
Belgian Gardens - Pallarenda	45-54	Married	1	239
Belgian Gardens - Pallarenda	45-54	Never married		113
Belgian Gardens - Pallarenda	55-64	Married	0	41
Belgian Gardens - Pallarenda	55-64	Married	1	225
Belgian Gardens - Pallarenda	55-64	Never married		138
Belgian Gardens - Pallarenda	65-74	Married	0	22
Belgian Gardens - Pallarenda	65-74	Married	1	164
Belgian Gardens - Pallarenda	65-74	Never married		128
Belgian Gardens - Pallarenda	75-84	Married	0	6
Belgian Gardens - Pallarenda	75-84	Married	1	92
Belgian Gardens - Pallarenda	75-84	Never married		94
Belgian Gardens - Pallarenda	85+	Married	1	28
Belgian Gardens - Pallarenda	85+	Never married		66
Bohle Plains	15-19	Married	0	4
Bohle Plains	15-19	Never married		510
Bohle Plains	20-24	Married	0	214
Bohle Plains	20-24	Married	1	42
Bohle Plains	20-24	Never married		311
Bohle Plains	25-34	Married	0	455
Bohle Plains	25-34	Married	1	643
Bohle Plains	25-34	Never married		305
Bohle Plains	35-44	Married	0	176
Bohle Plains	35-44	Married	1	775
Bohle Plains	35-44	Never married		184
Bohle Plains	45-54	Married	0	108
Bohle Plains	45-54	Married	1	662
Bohle Plains	45-54	Never married		176
Bohle Plains	55-64	Married	0	67
Bohle Plains	55-64	Married	1	567
Bohle Plains	55-64	Never married		135
Bohle Plains	65-74	Married	0	17
Bohle Plains	65-74	Married	1	407
Bohle Plains	65-74	Never married		123
Bohle Plains	75-84	Married	0	7
Bohle Plains	75-84	Married	1	121
Bohle Plains	75-84	Never married		44
Bohle Plains	85+	Married	1	12
Bohle Plains	85+	Never married		19
Condon - Rasmussen	15-19	Married	0	20
Condon - Rasmussen	15-19	Never married		651
Condon - Rasmussen	20-24	Married	0	176
Condon - Rasmussen	20-24	Married	1	29
Condon - Rasmussen	20-24	Never married		484
Condon - Rasmussen	25-34	Married	0	366
Condon - Rasmussen	25-34	Married	1	302
Condon - Rasmussen	25-34	Never married		552
Condon - Rasmussen	35-44	Married	0	204
Condon - Rasmussen	35-44	Married	1	477
Condon - Rasmussen	35-44	Never married		380
Condon - Rasmussen	45-54	Married	0	165
Condon - Rasmussen	45-54	Married	1	637
Condon - Rasmussen	45-54	Never married		379
Condon - Rasmussen	55-64	Married	0	88
Condon - Rasmussen	55-64	Married	1	581
Condon - Rasmussen	55-64	Never married		353
Condon - Rasmussen	65-74	Married	0	52
Condon - Rasmussen	65-74	Married	1	581
Condon - Rasmussen	65-74	Never married		283
Condon - Rasmussen	75-84	Married	0	16
Condon - Rasmussen	75-84	Married	1	372
Condon - Rasmussen	75-84	Never married		253
Condon - Rasmussen	85+	Married	0	3
Condon - Rasmussen	85+	Married	1	61
Condon - Rasmussen	85+	Never married		118
Cranbrook	15-19	Married	0	9
Cranbrook	15-19	Married	1	3
Cranbrook	15-19	Never married		322
Cranbrook	20-24	Married	0	77
Cranbrook	20-24	Married	1	12
Cranbrook	20-24	Never married		299
Cranbrook	25-34	Married	0	154
Cranbrook	25-34	Married	1	162
Cranbrook	25-34	Never married		362
Cranbrook	35-44	Married	0	107
Cranbrook	35-44	Married	1	256
Cranbrook	35-44	Never married		239
Cranbrook	45-54	Married	0	79
Cranbrook	45-54	Married	1	324
Cranbrook	45-54	Never married		252
Cranbrook	55-64	Married	0	65
Cranbrook	55-64	Married	1	375
Cranbrook	55-64	Never married		227
Cranbrook	65-74	Married	0	29
Cranbrook	65-74	Married	1	322
Cranbrook	65-74	Never married		201
Cranbrook	75-84	Married	1	246
Cranbrook	75-84	Never married		194
Cranbrook	85+	Married	1	31
Cranbrook	85+	Never married		88
Douglas	15-19	Married	0	9
Douglas	15-19	Never married		462
Douglas	20-24	Married	0	186
Douglas	20-24	Married	1	22
Douglas	20-24	Never married		867
Douglas	25-34	Married	0	264
Douglas	25-34	Married	1	305
Douglas	25-34	Never married		516
Douglas	35-44	Married	0	96
Douglas	35-44	Married	1	533
Douglas	35-44	Never married		186
Douglas	45-54	Married	0	85
Douglas	45-54	Married	1	469
Douglas	45-54	Never married		167
Douglas	55-64	Married	0	37
Douglas	55-64	Married	1	340
Douglas	55-64	Never married		141
Douglas	65-74	Married	0	7
Douglas	65-74	Married	1	249
Douglas	65-74	Never married		91
Douglas	75-84	Married	1	57
Douglas	75-84	Never married		40
Douglas	85+	Married	1	7
Douglas	85+	Never married		12
Garbutt - West End	15-19	Married	0	15
Garbutt - West End	15-19	Never married		253
Garbutt - West End	20-24	Married	0	111
Garbutt - West End	20-24	Married	1	11
Garbutt - West End	20-24	Never married		286
Garbutt - West End	25-34	Married	0	234
Garbutt - West End	25-34	Married	1	164
Garbutt - West End	25-34	Never married		420
Garbutt - West End	35-44	Married	0	102
Garbutt - West End	35-44	Married	1	234
Garbutt - West End	35-44	Never married		330
Garbutt - West End	45-54	Married	0	122
Garbutt - West End	45-54	Married	1	284
Garbutt - West End	45-54	Never married		355
Garbutt - West End	55-64	Married	0	66
Garbutt - West End	55-64	Married	1	250
Garbutt - West End	55-64	Never married		438
Garbutt - West End	65-74	Married	0	41
Garbutt - West End	65-74	Married	1	225
Garbutt - West End	65-74	Never married		290
Garbutt - West End	75-84	Married	0	8
Garbutt - West End	75-84	Married	1	98
Garbutt - West End	75-84	Never married		188
Garbutt - West End	85+	Married	0	4
Garbutt - West End	85+	Married	1	17
Garbutt - West End	85+	Never married		57
Gulliver - Currajong - Vincent	15-19	Married	0	7
Gulliver - Currajong - Vincent	15-19	Never married		410
Gulliver - Currajong - Vincent	20-24	Married	0	92
Gulliver - Currajong - Vincent	20-24	Married	1	20
Gulliver - Currajong - Vincent	20-24	Never married		280
Gulliver - Currajong - Vincent	25-34	Married	0	280
Gulliver - Currajong - Vincent	25-34	Married	1	219
Gulliver - Currajong - Vincent	25-34	Never married		380
Gulliver - Currajong - Vincent	35-44	Married	0	131
Gulliver - Currajong - Vincent	35-44	Married	1	372
Gulliver - Currajong - Vincent	35-44	Never married		339
Gulliver - Currajong - Vincent	45-54	Married	0	95
