SA2_NAME16	DwellingStructure	DwellingSubtype	NumberBedrooms.min	occupied_private_dwellings
Sunshine Beach		1 storey	1	5
Sunshine Beach		1 storey	2	41
Sunshine Beach		2 storeys or more		5
Sunshine Beach		2 storeys or more	1	3
Sunshine Beach		2 storeys or more	2	294
Sunshine Beach		2 storeys or more	3	188
Sunshine Beach		2 storeys or more	4	27
Sunshine Beach		2 storeys or more	5	6
Sunshine Beach	Flat/apartment	1 or 2 storey block	1	10
Sunshine Beach	Flat/apartment	1 or 2 storey block	2	155
Sunshine Beach	Flat/apartment	1 or 2 storey block	3	48
Sunshine Beach	Flat/apartment	1 or 2 storey block	4	11
Sunshine Beach	Flat/apartment	3 storey block	1	4
Sunshine Beach	Flat/apartment	3 storey block	2	64
Sunshine Beach	Flat/apartment	3 storey block	3	25
Sunshine Beach	Flat/apartment	4-8 storey block	2	14
Sunshine Beach	Flat/apartment	4-8 storey block	3	9
Sunshine Beach	Separate house			14
Sunshine Beach	Separate house		0	4
Sunshine Beach	Separate house		1	7
Sunshine Beach	Separate house		2	74
Sunshine Beach	Separate house		3	745
Sunshine Beach	Separate house		4	732
Sunshine Beach	Separate house		5	166
Sunshine Beach	Separate house		6	22
Tewantin		1 storey		6
Tewantin		1 storey	0	3
Tewantin		1 storey	1	89
Tewantin		1 storey	2	167
Tewantin		1 storey	3	121
Tewantin		1 storey	4	4
Tewantin		1 storey	6	4
Tewantin		2 storeys or more	2	19
Tewantin		2 storeys or more	3	16
Tewantin		2 storeys or more	4	5
Tewantin	(Other)		0	4
Tewantin	(Other)		1	7
Tewantin	(Other)		3	4
Tewantin	Flat/apartment	1 or 2 storey block	0	6
Tewantin	Flat/apartment	1 or 2 storey block	1	59
Tewantin	Flat/apartment	1 or 2 storey block	2	64
Tewantin	Flat/apartment	1 or 2 storey block	3	35
Tewantin	Flat/apartment	1 or 2 storey block	4	3
Tewantin	Flat/apartment	Attached to a house	1	3
Tewantin	Separate house			41
Tewantin	Separate house		0	10
Tewantin	Separate house		1	36
Tewantin	Separate house		2	237
Tewantin	Separate house		3	1733
Tewantin	Separate house		4	1290
Tewantin	Separate house		5	175
Tewantin	Separate house		6	21
Peregian Beach - Marcus Beach		1 storey	2	35
Peregian Beach - Marcus Beach		1 storey	3	4
Peregian Beach - Marcus Beach		2 storeys or more		3
Peregian Beach - Marcus Beach		2 storeys or more	1	7
Peregian Beach - Marcus Beach		2 storeys or more	2	145
Peregian Beach - Marcus Beach		2 storeys or more	3	46
Peregian Beach - Marcus Beach		2 storeys or more	4	7
Peregian Beach - Marcus Beach	Flat/apartment	1 or 2 storey block		3
Peregian Beach - Marcus Beach	Flat/apartment	1 or 2 storey block	0	5
Peregian Beach - Marcus Beach	Flat/apartment	1 or 2 storey block	1	15
Peregian Beach - Marcus Beach	Flat/apartment	1 or 2 storey block	2	77
Peregian Beach - Marcus Beach	Flat/apartment	1 or 2 storey block	3	12
Peregian Beach - Marcus Beach	Flat/apartment	3 storey block	2	12
Peregian Beach - Marcus Beach	Flat/apartment	3 storey block	3	7
Peregian Beach - Marcus Beach	Separate house			10
Peregian Beach - Marcus Beach	Separate house		1	9
Peregian Beach - Marcus Beach	Separate house		2	100
Peregian Beach - Marcus Beach	Separate house		3	519
Peregian Beach - Marcus Beach	Separate house		4	430
Peregian Beach - Marcus Beach	Separate house		5	113
Peregian Beach - Marcus Beach	Separate house		6	10
Peregian Springs			3	5
Peregian Springs			4	3
Peregian Springs		1 storey		6
Peregian Springs		1 storey	1	39
Peregian Springs		1 storey	2	177
Peregian Springs		1 storey	3	111
Peregian Springs		1 storey	4	9
Peregian Springs		2 storeys or more	1	7
Peregian Springs		2 storeys or more	2	19
Peregian Springs		2 storeys or more	3	212
Peregian Springs		2 storeys or more	4	80
Peregian Springs		2 storeys or more	5	6
Peregian Springs	Flat/apartment	1 or 2 storey block	3	9
Peregian Springs	Flat/apartment	1 or 2 storey block	4	3
Peregian Springs	Flat/apartment	Attached to a house	1	23
Peregian Springs	Flat/apartment	Attached to a house	3	5
Peregian Springs	Separate house			30
Peregian Springs	Separate house		1	72
Peregian Springs	Separate house		2	47
Peregian Springs	Separate house		3	855
Peregian Springs	Separate house		4	1713
Peregian Springs	Separate house		5	194
Peregian Springs	Separate house		6	14
Beerwah			1	3
Beerwah		1 storey		3
Beerwah		1 storey	2	42
Beerwah		1 storey	3	56
Beerwah		1 storey	4	4
Beerwah		2 storeys or more	2	3
Beerwah		2 storeys or more	3	18
Beerwah	(Other)			5
Beerwah	(Other)		0	19
Beerwah	(Other)		1	15
Beerwah	(Other)		2	6
Beerwah	Flat/apartment	1 or 2 storey block		7
Beerwah	Flat/apartment	1 or 2 storey block	1	15
Beerwah	Flat/apartment	1 or 2 storey block	2	65
Beerwah	Flat/apartment	1 or 2 storey block	3	123
Beerwah	Flat/apartment	Attached to a house	1	8
Beerwah	Flat/apartment	Attached to a house	2	4
Beerwah	Separate house			30
Beerwah	Separate house		0	10
Beerwah	Separate house		1	27
Beerwah	Separate house		2	163
Beerwah	Separate house		3	1105
Beerwah	Separate house		4	1270
Beerwah	Separate house		5	183
Beerwah	Separate house		6	58
Caloundra Hinterland			1	4
Caloundra Hinterland			2	5
Caloundra Hinterland			3	4
Caloundra Hinterland			4	6
Caloundra Hinterland		1 storey	1	3
Caloundra Hinterland		1 storey	2	36
Caloundra Hinterland		1 storey	3	28
Caloundra Hinterland		2 storeys or more	1	6
Caloundra Hinterland		2 storeys or more	2	9
Caloundra Hinterland		2 storeys or more	3	25
Caloundra Hinterland	(Other)		0	3
Caloundra Hinterland	(Other)		1	18
Caloundra Hinterland	(Other)		2	25
Caloundra Hinterland	(Other)		3	24
Caloundra Hinterland	(Other)		4	14
Caloundra Hinterland	(Other)		5	6
Caloundra Hinterland	Flat/apartment		0	3
Caloundra Hinterland	Flat/apartment	1 or 2 storey block	2	11
Caloundra Hinterland	Flat/apartment	3 storey block	3	5
Caloundra Hinterland	Flat/apartment	9 or more storey block	4	5
Caloundra Hinterland	Flat/apartment	Attached to a house	4	3
Caloundra Hinterland	Separate house			42
Caloundra Hinterland	Separate house		0	12
Caloundra Hinterland	Separate house		1	130
Caloundra Hinterland	Separate house		2	496
Caloundra Hinterland	Separate house		3	1526
Caloundra Hinterland	Separate house		4	938
Caloundra Hinterland	Separate house		5	186
Caloundra Hinterland	Separate house		6	54
Glass House Mountains		1 storey	1	3
Glass House Mountains		1 storey	2	12
Glass House Mountains		1 storey	3	14
Glass House Mountains	(Other)		3	4
Glass House Mountains	Flat/apartment	Attached to a house	2	4
Glass House Mountains	Flat/apartment	Attached to a house	3	5
Glass House Mountains	Separate house			31
Glass House Mountains	Separate house		0	4
Glass House Mountains	Separate house		1	27
Glass House Mountains	Separate house		2	169
Glass House Mountains	Separate house		3	807
Glass House Mountains	Separate house		4	984
Glass House Mountains	Separate house		5	164
Glass House Mountains	Separate house		6	40
Landsborough			0	3
Landsborough			1	3
Landsborough			3	8
Landsborough			4	4
Landsborough		1 storey		3
Landsborough		1 storey	2	38
Landsborough		1 storey	3	41
Landsborough		1 storey	4	8
Landsborough		2 storeys or more		3
Landsborough		2 storeys or more	2	24
Landsborough		2 storeys or more	3	72
Landsborough		2 storeys or more	4	21
Landsborough	(Other)			5
Landsborough	(Other)		0	15
Landsborough	(Other)		1	33
Landsborough	(Other)		2	15
Landsborough	(Other)		3	8
Landsborough	(Other)		4	5
Landsborough	Flat/apartment	1 or 2 storey block	1	4
Landsborough	Flat/apartment	1 or 2 storey block	2	11
Landsborough	Flat/apartment	1 or 2 storey block	4	3
Landsborough	Flat/apartment	Attached to a house	1	8
Landsborough	Flat/apartment	Attached to a house	2	12
Landsborough	Flat/apartment	Attached to a house	3	3
Landsborough	Flat/apartment	Attached to a house	5	3
Landsborough	Separate house			56
Landsborough	Separate house		0	14
Landsborough	Separate house		1	58
Landsborough	Separate house		2	254
Landsborough	Separate house		3	1766
Landsborough	Separate house		4	2189
Landsborough	Separate house		5	391
Landsborough	Separate house		6	125
Maroochy Hinterland			0	3
Maroochy Hinterland			1	3
Maroochy Hinterland			2	3
Maroochy Hinterland			3	3
Maroochy Hinterland		1 storey	2	16
Maroochy Hinterland	(Other)			4
Maroochy Hinterland	(Other)		0	20
Maroochy Hinterland	(Other)		1	43
Maroochy Hinterland	(Other)		2	15
Maroochy Hinterland	(Other)		3	3
Maroochy Hinterland	Flat/apartment	Attached to a house	1	9
Maroochy Hinterland	Flat/apartment	Attached to a house	2	6
Maroochy Hinterland	Flat/apartment	Attached to a house	3	4
Maroochy Hinterland	Separate house			45
Maroochy Hinterland	Separate house		0	24
Maroochy Hinterland	Separate house		1	78
Maroochy Hinterland	Separate house		2	304
Maroochy Hinterland	Separate house		3	1086
Maroochy Hinterland	Separate house		4	686
Maroochy Hinterland	Separate house		5	172
Maroochy Hinterland	Separate house		6	64
Palmwoods				6
Palmwoods			3	3
Palmwoods		1 storey	1	3
Palmwoods		1 storey	2	76
Palmwoods		1 storey	3	83
Palmwoods		1 storey	4	8
Palmwoods		2 storeys or more		3
Palmwoods		2 storeys or more	2	24
Palmwoods		2 storeys or more	3	6
Palmwoods	Flat/apartment	1 or 2 storey block	1	4
Palmwoods	Flat/apartment	1 or 2 storey block	2	12
Palmwoods	Flat/apartment	Attached to a house	1	4
Palmwoods	Flat/apartment	Attached to a house	2	13
Palmwoods	Separate house			55
Palmwoods	Separate house		0	31
Palmwoods	Separate house		1	102
Palmwoods	Separate house		2	318
Palmwoods	Separate house		3	1278
Palmwoods	Separate house		4	1412
Palmwoods	Separate house		5	387
Palmwoods	Separate house		6	129
Bli Bli			2	3
Bli Bli			4	3
Bli Bli		1 storey		4
Bli Bli		1 storey	1	15
Bli Bli		1 storey	2	109
Bli Bli		1 storey	3	190
Bli Bli		1 storey	4	4
Bli Bli		2 storeys or more	1	5
Bli Bli		2 storeys or more	2	119
Bli Bli		2 storeys or more	3	153
Bli Bli		2 storeys or more	4	7
Bli Bli	(Other)		0	8
Bli Bli	(Other)		1	31
Bli Bli	Flat/apartment	1 or 2 storey block	2	6
Bli Bli	Flat/apartment	1 or 2 storey block	3	3
Bli Bli	Flat/apartment	Attached to a house	2	4
Bli Bli	Separate house			32
Bli Bli	Separate house		0	10
Bli Bli	Separate house		1	47
Bli Bli	Separate house		2	255
Bli Bli	Separate house		3	1115
Bli Bli	Separate house		4	1428
Bli Bli	Separate house		5	223
Bli Bli	Separate house		6	67
Diddillibah - Rosemount			2	8
Diddillibah - Rosemount			3	3
Diddillibah - Rosemount		1 storey		9
Diddillibah - Rosemount		1 storey	1	3
Diddillibah - Rosemount		1 storey	2	82
Diddillibah - Rosemount		1 storey	3	44
Diddillibah - Rosemount	(Other)		0	15
Diddillibah - Rosemount	(Other)		1	5
Diddillibah - Rosemount	Flat/apartment	Attached to a house	2	7
Diddillibah - Rosemount	Flat/apartment	Attached to a house	3	4
Diddillibah - Rosemount	Separate house			22
Diddillibah - Rosemount	Separate house		0	6
Diddillibah - Rosemount	Separate house		1	26
Diddillibah - Rosemount	Separate house		2	216
Diddillibah - Rosemount	Separate house		3	365
Diddillibah - Rosemount	Separate house		4	469
Diddillibah - Rosemount	Separate house		5	193
Diddillibah - Rosemount	Separate house		6	74
Eumundi - Yandina				3
Eumundi - Yandina			0	4
Eumundi - Yandina			2	5
Eumundi - Yandina			3	5
Eumundi - Yandina			4	3
Eumundi - Yandina		1 storey		4
Eumundi - Yandina		1 storey	1	10
Eumundi - Yandina		1 storey	2	30
Eumundi - Yandina		1 storey	3	35
Eumundi - Yandina		2 storeys or more	2	7
Eumundi - Yandina		2 storeys or more	3	4
Eumundi - Yandina	(Other)			4
Eumundi - Yandina	(Other)		0	9
Eumundi - Yandina	(Other)		1	33
Eumundi - Yandina	(Other)		2	20
Eumundi - Yandina	(Other)		3	3
Eumundi - Yandina	Flat/apartment	1 or 2 storey block	1	26
Eumundi - Yandina	Flat/apartment	1 or 2 storey block	2	41
Eumundi - Yandina	Flat/apartment	Attached to a house	1	5
Eumundi - Yandina	Flat/apartment	Attached to a house	2	19
Eumundi - Yandina	Flat/apartment	Attached to a house	3	4
Eumundi - Yandina	Separate house			50
Eumundi - Yandina	Separate house		0	31
Eumundi - Yandina	Separate house		1	110
Eumundi - Yandina	Separate house		2	317
Eumundi - Yandina	Separate house		3	1481
Eumundi - Yandina	Separate house		4	1476
Eumundi - Yandina	Separate house		5	349
Eumundi - Yandina	Separate house		6	119
Nambour			1	6
Nambour			2	7
Nambour			3	7
Nambour			6	4
Nambour		1 storey		14
Nambour		1 storey	1	39
Nambour		1 storey	2	274
Nambour		1 storey	3	209
Nambour		1 storey	4	18
Nambour		1 storey	6	6
Nambour		2 storeys or more		6
Nambour		2 storeys or more	0	3
Nambour		2 storeys or more	1	53
Nambour		2 storeys or more	2	367
Nambour		2 storeys or more	3	200
Nambour		2 storeys or more	4	17
Nambour	(Other)			3
Nambour	(Other)		0	14
Nambour	(Other)		1	41
Nambour	(Other)		2	26
Nambour	Flat/apartment	1 or 2 storey block		21
Nambour	Flat/apartment	1 or 2 storey block	0	25
Nambour	Flat/apartment	1 or 2 storey block	1	168
Nambour	Flat/apartment	1 or 2 storey block	2	309
Nambour	Flat/apartment	1 or 2 storey block	3	46
Nambour	Flat/apartment	1 or 2 storey block	4	3
Nambour	Flat/apartment	3 storey block		5
Nambour	Flat/apartment	3 storey block	1	10
Nambour	Flat/apartment	3 storey block	2	34
Nambour	Flat/apartment	3 storey block	3	9
Nambour	Flat/apartment	Attached to a house	2	12
Nambour	Flat/apartment	Attached to a house	3	3
Nambour	Flat/apartment	Attached to a house	4	3
Nambour	Separate house			99
Nambour	Separate house		0	8
Nambour	Separate house		1	80
Nambour	Separate house		2	487
Nambour	Separate house		3	2920
Nambour	Separate house		4	2345
Nambour	Separate house		5	403
Nambour	Separate house		6	133
Noosa Hinterland			0	3
Noosa Hinterland			1	3
Noosa Hinterland			2	4
Noosa Hinterland			3	8
Noosa Hinterland			5	4
Noosa Hinterland			6	4
Noosa Hinterland		1 storey	2	12
Noosa Hinterland		1 storey	3	10
Noosa Hinterland		1 storey	4	8
Noosa Hinterland		1 storey	5	3
Noosa Hinterland		2 storeys or more	1	4
Noosa Hinterland		2 storeys or more	2	9
Noosa Hinterland		2 storeys or more	3	15
Noosa Hinterland		2 storeys or more	4	3
Noosa Hinterland		2 storeys or more	5	3
Noosa Hinterland	(Other)			3
Noosa Hinterland	(Other)		0	7
Noosa Hinterland	(Other)		1	16
Noosa Hinterland	(Other)		2	4
Noosa Hinterland	(Other)		3	3
Noosa Hinterland	(Other)		4	3
Noosa Hinterland	Flat/apartment		0	3
Noosa Hinterland	Flat/apartment	1 or 2 storey block		4
Noosa Hinterland	Flat/apartment	1 or 2 storey block	0	5
Noosa Hinterland	Flat/apartment	1 or 2 storey block	1	24
Noosa Hinterland	Flat/apartment	1 or 2 storey block	2	105
Noosa Hinterland	Flat/apartment	1 or 2 storey block	3	47
Noosa Hinterland	Flat/apartment	Attached to a house	1	9
Noosa Hinterland	Flat/apartment	Attached to a house	2	18
Noosa Hinterland	Flat/apartment	Attached to a house	3	5
Noosa Hinterland	Flat/apartment	Attached to a house	4	10
Noosa Hinterland	Flat/apartment	Attached to a house	5	4
Noosa Hinterland	Separate house			126
Noosa Hinterland	Separate house		0	65
Noosa Hinterland	Separate house		1	256
Noosa Hinterland	Separate house		2	1004
Noosa Hinterland	Separate house		3	3117
Noosa Hinterland	Separate house		4	2830
Noosa Hinterland	Separate house		5	678
Noosa Hinterland	Separate house		6	214
Cambooya - Wyreema			4	3
Cambooya - Wyreema		1 storey	1	18
Cambooya - Wyreema		1 storey	2	23
Cambooya - Wyreema		1 storey	3	52
Cambooya - Wyreema		1 storey	4	4
Cambooya - Wyreema		2 storeys or more	3	5
Cambooya - Wyreema	Separate house			21
Cambooya - Wyreema	Separate house		0	5
Cambooya - Wyreema	Separate house		1	62
Cambooya - Wyreema	Separate house		2	68
Cambooya - Wyreema	Separate house		3	801
Cambooya - Wyreema	Separate house		4	1249
Cambooya - Wyreema	Separate house		5	249
Cambooya - Wyreema	Separate house		6	69
Darling Heights			1	3
Darling Heights		1 storey		24
Darling Heights		1 storey	1	26
Darling Heights		1 storey	2	647
Darling Heights		1 storey	3	372
Darling Heights		1 storey	4	11
Darling Heights		2 storeys or more		4
Darling Heights		2 storeys or more	1	25
Darling Heights		2 storeys or more	2	158
Darling Heights		2 storeys or more	3	111
Darling Heights		2 storeys or more	4	11
Darling Heights		2 storeys or more	5	5
Darling Heights	(Other)		0	10
Darling Heights	(Other)		1	21
Darling Heights	(Other)		2	7
Darling Heights	(Other)		4	4
Darling Heights	Flat/apartment	1 or 2 storey block		3
Darling Heights	Flat/apartment	1 or 2 storey block	1	19
Darling Heights	Flat/apartment	1 or 2 storey block	2	240
Darling Heights	Flat/apartment	1 or 2 storey block	3	124
Darling Heights	Flat/apartment	1 or 2 storey block	4	12
Darling Heights	Separate house			38
Darling Heights	Separate house		1	10
Darling Heights	Separate house		2	84
Darling Heights	Separate house		3	1576
Darling Heights	Separate house		4	1574
Darling Heights	Separate house		5	165
Darling Heights	Separate house		6	55
Drayton - Harristown		1 storey		29
Drayton - Harristown		1 storey	1	115
Drayton - Harristown		1 storey	2	497
Drayton - Harristown		1 storey	3	201
Drayton - Harristown		1 storey	4	7
Drayton - Harristown		2 storeys or more	1	16
Drayton - Harristown		2 storeys or more	2	74
Drayton - Harristown		2 storeys or more	3	46
Drayton - Harristown	(Other)		1	12
Drayton - Harristown	(Other)		2	5
Drayton - Harristown	Flat/apartment	1 or 2 storey block		4
Drayton - Harristown	Flat/apartment	1 or 2 storey block	1	10
Drayton - Harristown	Flat/apartment	1 or 2 storey block	2	229
Drayton - Harristown	Flat/apartment	1 or 2 storey block	3	51
Drayton - Harristown	Flat/apartment	1 or 2 storey block	4	3
Drayton - Harristown	Separate house			47
Drayton - Harristown	Separate house		0	6
Drayton - Harristown	Separate house		1	49
Drayton - Harristown	Separate house		2	252
Drayton - Harristown	Separate house		3	1756
Drayton - Harristown	Separate house		4	831
Drayton - Harristown	Separate house		5	131
Drayton - Harristown	Separate house		6	20
Gatton			1	6
Gatton		1 storey		3
Gatton		1 storey	1	9
Gatton		1 storey	2	131
Gatton		1 storey	3	85
Gatton		1 storey	4	11
Gatton		2 storeys or more		3
Gatton		2 storeys or more	2	17
Gatton		2 storeys or more	3	30
Gatton	(Other)		1	8
Gatton	(Other)		3	7
Gatton	(Other)		4	6
Gatton	Flat/apartment	1 or 2 storey block		6
Gatton	Flat/apartment	1 or 2 storey block	1	15
Gatton	Flat/apartment	1 or 2 storey block	2	76
Gatton	Flat/apartment	1 or 2 storey block	3	25
Gatton	Flat/apartment	1 or 2 storey block	4	7
Gatton	Separate house			36
Gatton	Separate house		0	6
Gatton	Separate house		1	20
Gatton	Separate house		2	138
Gatton	Separate house		3	1146
Gatton	Separate house		4	792
Gatton	Separate house		5	114
Gatton	Separate house		6	41
Gowrie (Qld)	Separate house			16
Gowrie (Qld)	Separate house		0	3
Gowrie (Qld)	Separate house		1	4
Gowrie (Qld)	Separate house		2	55
Gowrie (Qld)	Separate house		3	764
Gowrie (Qld)	Separate house		4	1178
Gowrie (Qld)	Separate house		5	202
Gowrie (Qld)	Separate house		6	42
Highfields			4	3
Highfields		1 storey	2	61
Highfields		1 storey	3	56
Highfields		1 storey	4	11
Highfields		2 storeys or more	3	16
Highfields		2 storeys or more	4	11
Highfields	(Other)		4	6
Highfields	Flat/apartment	1 or 2 storey block	2	4
Highfields	Flat/apartment	1 or 2 storey block	3	8
Highfields	Separate house			23
