SA2_NAME21	BornAust	Sex	persons
Belmont South - Blacksmiths	0	M	199
Belmont South - Blacksmiths	1	F	2530
Belmont South - Blacksmiths	1	M	2454
Charlestown - Dudley	0	F	1459
Charlestown - Dudley	0	M	1300
Charlestown - Dudley	1	F	10949
Charlestown - Dudley	1	M	10738
Glendale - Cardiff - Hillsborough	0	F	1401
Glendale - Cardiff - Hillsborough	0	M	1203
Glendale - Cardiff - Hillsborough	1	F	10720
Glendale - Cardiff - Hillsborough	1	M	10580
Mount Hutton - Windale	0	F	452
Mount Hutton - Windale	0	M	376
Mount Hutton - Windale	1	F	4237
Mount Hutton - Windale	1	M	3738
Redhead	0	F	210
Redhead	0	M	171
Redhead	1	F	1682
Redhead	1	M	1553
Swansea - Caves Beach	0	F	757
Swansea - Caves Beach	0	M	627
Swansea - Caves Beach	1	F	5418
Swansea - Caves Beach	1	M	5270
Valentine - Eleebana	0	F	778
Valentine - Eleebana	0	M	774
Valentine - Eleebana	1	F	5511
Valentine - Eleebana	1	M	5263
Warners Bay - Boolaroo	0	F	931
Warners Bay - Boolaroo	0	M	817
Warners Bay - Boolaroo	1	F	6550
Warners Bay - Boolaroo	1	M	5923
Bolton Point - Teralba	0	F	506
Bolton Point - Teralba	0	M	436
Bolton Point - Teralba	1	F	4416
Bolton Point - Teralba	1	M	4226
Bonnells Bay - Silverwater	0	F	602
Bonnells Bay - Silverwater	0	M	564
Bonnells Bay - Silverwater	1	F	4179
Bonnells Bay - Silverwater	1	M	4005
Edgeworth - Cameron Park	0	F	993
Edgeworth - Cameron Park	0	M	946
Edgeworth - Cameron Park	1	F	7210
Edgeworth - Cameron Park	1	M	6745
Morisset - Cooranbong	0	F	1327
Morisset - Cooranbong	0	M	1131
Morisset - Cooranbong	1	F	7628
Morisset - Cooranbong	1	M	7303
Toronto - Awaba	0	F	808
Toronto - Awaba	0	M	759
Toronto - Awaba	1	F	6089
Toronto - Awaba	1	M	5728
Wangi Wangi - Rathmines	0	F	535
Wangi Wangi - Rathmines	0	M	497
Wangi Wangi - Rathmines	1	F	4001
Wangi Wangi - Rathmines	1	M	4020
West Wallsend - Barnsley - Killingworth	0	F	207
West Wallsend - Barnsley - Killingworth	0	M	205
West Wallsend - Barnsley - Killingworth	1	F	3347
West Wallsend - Barnsley - Killingworth	1	M	3258
Adamstown - Kotara	0	F	1082
Adamstown - Kotara	0	M	991
Adamstown - Kotara	1	F	7128
Adamstown - Kotara	1	M	6971
Beresfield - Hexham	0	F	378
Beresfield - Hexham	0	M	339
Beresfield - Hexham	1	F	3788
Beresfield - Hexham	1	M	3637
Hamilton - Broadmeadow	0	F	1008
Hamilton - Broadmeadow	0	M	913
Hamilton - Broadmeadow	1	F	5121
Hamilton - Broadmeadow	1	M	4910
Lambton - New Lambton	0	F	1148
Lambton - New Lambton	0	M	1036
Lambton - New Lambton	1	F	7421
Lambton - New Lambton	1	M	7171
Maryland - Fletcher - Minmi	0	F	1504
Maryland - Fletcher - Minmi	0	M	1477
Maryland - Fletcher - Minmi	1	F	6572
Maryland - Fletcher - Minmi	1	M	6465
Mayfield - Warabrook	0	F	1137
Mayfield - Warabrook	0	M	1052
Mayfield - Warabrook	1	F	6464
Mayfield - Warabrook	1	M	6222
Merewether - The Junction	0	F	928
Merewether - The Junction	0	M	844
Merewether - The Junction	1	F	6229
Merewether - The Junction	1	M	6091
Newcastle - Cooks Hill	0	F	1145
Newcastle - Cooks Hill	0	M	1058
Newcastle - Cooks Hill	1	F	5091
Newcastle - Cooks Hill	1	M	4917
Newcastle Port - Kooragang	0	M	4
Newcastle Port - Kooragang	1	F	11
Newcastle Port - Kooragang	1	M	11
Shortland - Jesmond	0	F	1324
Shortland - Jesmond	0	M	1609
Shortland - Jesmond	1	F	4204
Shortland - Jesmond	1	M	4185
Stockton - Fullerton Cove	0	F	521
Stockton - Fullerton Cove	0	M	428
Stockton - Fullerton Cove	1	F	3706
Stockton - Fullerton Cove	1	M	3678
Wallsend - Elermore Vale	0	F	1602
Wallsend - Elermore Vale	0	M	1493
Wallsend - Elermore Vale	1	F	8940
Wallsend - Elermore Vale	1	M	8102
Waratah - North Lambton	0	F	987
Waratah - North Lambton	0	M	904
Waratah - North Lambton	1	F	5251
Waratah - North Lambton	1	M	5073
Wickham - Carrington - Tighes Hill	0	F	583
Wickham - Carrington - Tighes Hill	0	M	613
Wickham - Carrington - Tighes Hill	1	F	3934
Wickham - Carrington - Tighes Hill	1	M	3718
Ballina	0	F	1286
Ballina	0	M	1019
Ballina	1	F	7854
Ballina	1	M	7143
Ballina Surrounds	0	F	1168
Ballina Surrounds	0	M	1036
Ballina Surrounds	1	F	7732
Ballina Surrounds	1	M	7454
Bangalow	0	F	718
Bangalow	0	M	635
Bangalow	1	F	2448
Bangalow	1	M	2353
Brunswick Heads - Ocean Shores	0	F	963
Brunswick Heads - Ocean Shores	0	M	760
Brunswick Heads - Ocean Shores	1	F	3579
Brunswick Heads - Ocean Shores	1	M	3104
Byron Bay	0	F	1599
Byron Bay	0	M	1435
Byron Bay	1	F	3572
Byron Bay	1	M	3370
Evans Head	0	F	211
Evans Head	0	M	197
Evans Head	1	F	2317
Evans Head	1	M	2314
Lennox Head - Skennars Head	0	F	728
Lennox Head - Skennars Head	0	M	641
Lennox Head - Skennars Head	1	F	3801
Lennox Head - Skennars Head	1	M	3646
Mullumbimby	0	F	914
Mullumbimby	0	M	869
Mullumbimby	1	F	3012
Mullumbimby	1	M	2890
Casino	0	F	377
Casino	0	M	310
Casino	1	F	5392
Casino	1	M	5092
Casino Surrounds	0	F	298
Casino Surrounds	0	M	223
Casino Surrounds	1	F	2936
Casino Surrounds	1	M	3017
Goonellabah	0	F	709
Goonellabah	0	M	616
Goonellabah	1	F	6112
Goonellabah	1	M	5423
Kyogle	0	F	389
Kyogle	0	M	357
Kyogle	1	F	3077
Kyogle	1	M	3022
Lismore	0	F	797
Lismore	0	M	727
Lismore	1	F	6340
Lismore	1	M	6177
Lismore Surrounds	0	F	936
Lismore Surrounds	0	M	861
Lismore Surrounds	1	F	6067
Lismore Surrounds	1	M	6329
Kingscliff - Fingal Head	0	F	1202
Kingscliff - Fingal Head	0	M	1030
Kingscliff - Fingal Head	1	F	6066
Kingscliff - Fingal Head	1	M	5758
Murwillumbah	0	F	664
Murwillumbah	0	M	527
Murwillumbah	1	F	4013
Murwillumbah	1	M	3679
Murwillumbah Surrounds	0	F	658
Murwillumbah Surrounds	0	M	641
Murwillumbah Surrounds	1	F	3800
Murwillumbah Surrounds	1	M	3964
Pottsville	0	F	1025
Pottsville	0	M	904
Pottsville	1	F	5748
Pottsville	1	M	5450
Tweed Heads	0	F	2047
Tweed Heads	0	M	1756
Tweed Heads	1	F	7847
Tweed Heads	1	M	7260
Banora Point	0	F	1309
Banora Point	0	M	1133
Banora Point	1	F	6950
Banora Point	1	M	6126
Terranora - North Tumbulgum	0	F	225
Terranora - North Tumbulgum	0	M	216
Terranora - North Tumbulgum	1	F	1375
Terranora - North Tumbulgum	1	M	1376
Tweed Heads South	0	F	909
Tweed Heads South	0	M	757
Tweed Heads South	1	F	3343
Tweed Heads South	1	M	2898
Griffith (NSW)	0	F	2680
Griffith (NSW)	0	M	2765
Griffith (NSW)	1	F	7016
Griffith (NSW)	1	M	6731
Griffith Surrounds	0	F	585
Griffith Surrounds	0	M	647
Griffith Surrounds	1	F	4759
Griffith Surrounds	1	M	5152
Leeton	0	F	604
Leeton	0	M	576
Leeton	1	F	4260
Leeton	1	M	4121
Narrandera	0	F	165
Narrandera	0	M	161
Narrandera	1	F	2518
Narrandera	1	M	2450
Tumbarumba	0	F	148
Tumbarumba	0	M	193
Tumbarumba	1	F	1368
Tumbarumba	1	M	1493
Tumut	0	F	319
Tumut	0	M	306
Tumut	1	F	2861
Tumut	1	M	2692
Tumut Surrounds	0	F	207
Tumut Surrounds	0	M	193
Tumut Surrounds	1	F	1889
Tumut Surrounds	1	M	2002
Cootamundra	0	F	262
Cootamundra	0	M	265
Cootamundra	1	F	3369
Cootamundra	1	M	3228
Gundagai	0	F	118
Gundagai	0	M	126
Gundagai	1	F	1493
Gundagai	1	M	1536
Junee	0	F	190
Junee	0	M	354
Junee	1	F	2356
Junee	1	M	3046
Temora	0	F	184
Temora	0	M	175
Temora	1	F	2961
Temora	1	M	2877
Wagga Wagga - East	0	F	850
Wagga Wagga - East	0	M	841
Wagga Wagga - East	1	F	7541
Wagga Wagga - East	1	M	7022
Wagga Wagga - North	0	F	393
Wagga Wagga - North	0	M	397
Wagga Wagga - North	1	F	2432
Wagga Wagga - North	1	M	2082
Wagga Wagga - South	0	F	1414
Wagga Wagga - South	0	M	1406
Wagga Wagga - South	1	F	9710
Wagga Wagga - South	1	M	8887
Wagga Wagga - West	0	F	720
Wagga Wagga - West	0	M	773
Wagga Wagga - West	1	F	5013
Wagga Wagga - West	1	M	4579
Wagga Wagga Surrounds	0	F	595
Wagga Wagga Surrounds	0	M	622
Wagga Wagga Surrounds	1	F	7575
Wagga Wagga Surrounds	1	M	7615
Berry - Kangaroo Valley	0	F	783
Berry - Kangaroo Valley	0	M	725
Berry - Kangaroo Valley	1	F	3834
Berry - Kangaroo Valley	1	M	3610
Callala Bay - Currarong	0	F	264
Callala Bay - Currarong	0	M	283
Callala Bay - Currarong	1	F	1452
Callala Bay - Currarong	1	M	1467
Culburra Beach	0	F	301
Culburra Beach	0	M	286
Culburra Beach	1	F	2093
Culburra Beach	1	M	2162
Ettrema - Sassafras - Budawang	0	M	4
Ettrema - Sassafras - Budawang	1	F	23
Ettrema - Sassafras - Budawang	1	M	29
Huskisson - Vincentia	0	F	472
Huskisson - Vincentia	0	M	441
Huskisson - Vincentia	1	F	1967
Huskisson - Vincentia	1	M	1720
North Nowra - Bomaderry	0	F	1171
North Nowra - Bomaderry	0	M	1055
North Nowra - Bomaderry	1	F	6594
North Nowra - Bomaderry	1	M	6412
Nowra	0	F	1411
Nowra	0	M	1373
Nowra	1	F	8867
Nowra	1	M	9128
St Georges Basin - Erowal Bay	0	F	1053
St Georges Basin - Erowal Bay	0	M	1034
St Georges Basin - Erowal Bay	1	F	6231
St Georges Basin - Erowal Bay	1	M	5928
Sussex Inlet - Berrara	0	F	307
Sussex Inlet - Berrara	0	M	271
Sussex Inlet - Berrara	1	F	1808
Sussex Inlet - Berrara	1	M	1873
Tomerong - Wandandian - Woollamia	0	F	233
Tomerong - Wandandian - Woollamia	0	M	208
Tomerong - Wandandian - Woollamia	1	F	1420
Tomerong - Wandandian - Woollamia	1	M	1562
Ulladulla	0	F	1186
Ulladulla	0	M	1020
Ulladulla	1	F	7103
Ulladulla	1	M	6670
Ulladulla Surrounds	0	F	396
Ulladulla Surrounds	0	M	326
Ulladulla Surrounds	1	F	2234
Ulladulla Surrounds	1	M	2450
Bowral	0	F	1519
Bowral	0	M	1384
Bowral	1	F	5387
Bowral	1	M	4625
Hill Top - Colo Vale	0	F	399
Hill Top - Colo Vale	0	M	348
Hill Top - Colo Vale	1	F	2697
Hill Top - Colo Vale	1	M	2755
Mittagong	0	F	1126
Mittagong	0	M	1083
Mittagong	1	F	4391
Mittagong	1	M	3844
Moss Vale - Berrima	0	F	913
Moss Vale - Berrima	0	M	877
Moss Vale - Berrima	1	F	4265
Moss Vale - Berrima	1	M	3942
Robertson - Fitzroy Falls	0	F	266
Robertson - Fitzroy Falls	0	M	285
Robertson - Fitzroy Falls	1	F	1503
Robertson - Fitzroy Falls	1	M	1518
Southern Highlands	0	F	679
Southern Highlands	0	M	603
Southern Highlands	1	F	2805
Southern Highlands	1	M	2702
Baulkham Hills - East	0	F	5399
Baulkham Hills - East	0	M	4960
Baulkham Hills - East	1	F	6897
Baulkham Hills - East	1	M	6919
Baulkham Hills (West) - Bella Vista	0	F	4891
Baulkham Hills (West) - Bella Vista	0	M	4514
Baulkham Hills (West) - Bella Vista	1	F	5795
Baulkham Hills (West) - Bella Vista	1	M	5979
Glenhaven	0	F	817
Glenhaven	0	M	798
Glenhaven	1	F	2412
Glenhaven	1	M	2220
West Pennant Hills	0	F	2892
West Pennant Hills	0	M	2620
West Pennant Hills	1	F	3400
West Pennant Hills	1	M	3559
Castle Hill - Central	0	F	1860
Castle Hill - Central	0	M	1624
Castle Hill - Central	1	F	2015
Castle Hill - Central	1	M	1995
Castle Hill - East	0	F	1380
Castle Hill - East	0	M	1145
Castle Hill - East	1	F	1624
Castle Hill - East	1	M	1356
Castle Hill - North	0	F	2639
Castle Hill - North	0	M	2463
Castle Hill - North	1	F	3373
Castle Hill - North	1	M	3419
Castle Hill - South	0	F	2500
Castle Hill - South	0	M	2254
Castle Hill - South	1	F	2729
Castle Hill - South	1	M	2692
Castle Hill - West	0	F	1255
Castle Hill - West	0	M	1137
Castle Hill - West	1	F	1379
Castle Hill - West	1	M	1355
Cherrybrook	0	F	5160
Cherrybrook	0	M	4799
Cherrybrook	1	F	4365
Cherrybrook	1	M	4493
Kellyville - East	0	F	3483
Kellyville - East	0	M	3389
Kellyville - East	1	F	5334
Kellyville - East	1	M	5226
Kellyville - West	0	F	2900
Kellyville - West	0	M	2728
Kellyville - West	1	F	2812
Kellyville - West	1	M	2734
Dural - Kenthurst - Wisemans Ferry	0	F	2749
Dural - Kenthurst - Wisemans Ferry	0	M	2642
Dural - Kenthurst - Wisemans Ferry	1	F	8057
Dural - Kenthurst - Wisemans Ferry	1	M	8383
Galston - Laughtondale	0	F	524
Galston - Laughtondale	0	M	502
Galston - Laughtondale	1	F	2102
Galston - Laughtondale	1	M	2098
Bilpin - Colo - St Albans	0	F	195
Bilpin - Colo - St Albans	0	M	200
Bilpin - Colo - St Albans	1	F	1020
Bilpin - Colo - St Albans	1	M	1134
Kurrajong Heights - Ebenezer	0	F	1333
Kurrajong Heights - Ebenezer	0	M	1284
Kurrajong Heights - Ebenezer	1	F	9340
Kurrajong Heights - Ebenezer	1	M	9631
Pitt Town - McGraths Hill	0	F	709
Pitt Town - McGraths Hill	0	M	738
Pitt Town - McGraths Hill	1	F	4683
Pitt Town - McGraths Hill	1	M	4844
Box Hill - Nelson	0	F	2170
Box Hill - Nelson	0	M	2035
Box Hill - Nelson	1	F	2953
Box Hill - Nelson	1	M	2885
North Kellyville	0	F	3845
North Kellyville	0	M	3677
North Kellyville	1	F	4743
North Kellyville	1	M	4658
Rouse Hill - Beaumont Hills	0	F	3619
Rouse Hill - Beaumont Hills	0	M	3325
Rouse Hill - Beaumont Hills	1	F	5073
Rouse Hill - Beaumont Hills	1	M	5319
Blacktown (East) - Kings Park	0	F	4311
Blacktown (East) - Kings Park	0	M	4444
Blacktown (East) - Kings Park	1	F	3474
Blacktown (East) - Kings Park	1	M	3717
Blacktown (North) - Marayong	0	F	4902
Blacktown (North) - Marayong	0	M	4756
Blacktown (North) - Marayong	1	F	4831
Blacktown (North) - Marayong	1	M	4980
Doonside - Woodcroft	0	F	5948
Doonside - Woodcroft	0	M	5768
Doonside - Woodcroft	1	F	5194
Doonside - Woodcroft	1	M	5246
Lalor Park - Kings Langley	0	F	4123
Lalor Park - Kings Langley	0	M	4132
Lalor Park - Kings Langley	1	F	7913
Lalor Park - Kings Langley	1	M	7894
Blacktown - South	0	F	2971
Blacktown - South	0	M	2924
Blacktown - South	1	F	2968
Blacktown - South	1	M	3112
Blacktown - West	0	F	4061
Blacktown - West	0	M	3990
Blacktown - West	1	F	3980
Blacktown - West	1	M	4059
Seven Hills - Prospect	0	F	3448
Seven Hills - Prospect	0	M	3446
Seven Hills - Prospect	1	F	3613
Seven Hills - Prospect	1	M	3707
Toongabbie - West	0	F	2997
Toongabbie - West	0	M	3050
Toongabbie - West	1	F	2442
Toongabbie - West	1	M	2523
Glenwood	0	F	4062
Glenwood	0	M	3887
Glenwood	1	F	3793
Glenwood	1	M	3839
Acacia Gardens	0	F	851
Acacia Gardens	0	M	807
Acacia Gardens	1	F	974
Acacia Gardens	1	M	1012
Quakers Hill	0	F	5436
Quakers Hill	0	M	5341
Quakers Hill	1	F	6569
Quakers Hill	1	M	6517
Kellyville Ridge - The Ponds	0	F	4897
Kellyville Ridge - The Ponds	0	M	4677
Kellyville Ridge - The Ponds	1	F	5521
Kellyville Ridge - The Ponds	1	M	5515
Marsden Park - Shanes Park	0	F	4172
Marsden Park - Shanes Park	0	M	4029
Marsden Park - Shanes Park	1	F	3335
Marsden Park - Shanes Park	1	M	3404
Riverstone	0	F	2318
Riverstone	0	M	2168
Riverstone	1	F	4257
Riverstone	1	M	4376
Schofields (West) - Colebee	0	F	2547
Schofields (West) - Colebee	0	M	2478
Schofields (West) - Colebee	1	F	2275
Schofields (West) - Colebee	1	M	2380
Schofields - East	0	F	6913
Schofields - East	0	M	6657
Schofields - East	1	F	5245
Schofields - East	1	M	5229
Stanhope Gardens - Parklea	0	F	2941
Stanhope Gardens - Parklea	0	M	3055
Stanhope Gardens - Parklea	1	F	2859
Stanhope Gardens - Parklea	1	M	3775
Bidwill - Hebersham - Emerton	0	F	2886
Bidwill - Hebersham - Emerton	0	M	2701
Bidwill - Hebersham - Emerton	1	F	5507
Bidwill - Hebersham - Emerton	1	M	5306
Glendenning - Dean Park	0	F	1852
Glendenning - Dean Park	0	M	1749
Glendenning - Dean Park	1	F	2213
Glendenning - Dean Park	1	M	2222
Hassall Grove - Plumpton	0	F	5042
Hassall Grove - Plumpton	0	M	4694
Hassall Grove - Plumpton	1	F	5240
Hassall Grove - Plumpton	1	M	5444
Lethbridge Park - Tregear	0	F	3242
Lethbridge Park - Tregear	0	M	3034
Lethbridge Park - Tregear	1	F	6834
Lethbridge Park - Tregear	1	M	6451
Mount Druitt - Whalan	0	F	5421
Mount Druitt - Whalan	0	M	5222
Mount Druitt - Whalan	1	F	5298
Mount Druitt - Whalan	1	M	5222
Prospect Reservoir	1	M	6
Rooty Hill - Minchinbury	0	F	5468
Rooty Hill - Minchinbury	0	M	5016
Rooty Hill - Minchinbury	1	F	5416
Rooty Hill - Minchinbury	1	M	5558
Banksmeadow	0	F	138
Banksmeadow	0	M	112
Banksmeadow	1	F	92
Banksmeadow	1	M	74
Botany	0	F	2174
Botany	0	M	2036
Botany	1	F	4082
Botany	1	M	4074
Pagewood - Hillsdale - Daceyville	0	F	3443
Pagewood - Hillsdale - Daceyville	0	M	3324
Pagewood - Hillsdale - Daceyville	1	F	3629
Pagewood - Hillsdale - Daceyville	1	M	3517
Port Botany Industrial	1	F	3
Port Botany Industrial	1	M	4
Sydney Airport	0	F	3
Sydney Airport	0	M	7
Sydney Airport	1	M	3
Eastlakes	0	F	2302
Eastlakes	0	M	2152
Eastlakes	1	F	1962
Eastlakes	1	M	2058
Mascot	0	F	6522
Mascot	0	M	6384
Mascot	1	F	3507
Mascot	1	M	4060
Petersham - Stanmore	0	F	2832
Petersham - Stanmore	0	M	2722
Petersham - Stanmore	1	F	6742
Petersham - Stanmore	1	M	6656
Sydenham - Tempe - St Peters	0	F	1406
Sydenham - Tempe - St Peters	0	M	1401
Sydenham - Tempe - St Peters	1	F	2479
Sydenham - Tempe - St Peters	1	M	2700
Marrickville - North	0	F	2151
Marrickville - North	0	M	1914
Marrickville - North	1	F	3800
Marrickville - North	1	M	3892
Marrickville - South	0	F	2753
Marrickville - South	0	M	2522
Marrickville - South	1	F	4290
Marrickville - South	1	M	4094
Darlinghurst	0	F	1790
Darlinghurst	0	M	2500
Darlinghurst	1	F	2421
Darlinghurst	1	M	3182
Erskineville - Alexandria	0	F	3358
Erskineville - Alexandria	0	M	3573
Erskineville - Alexandria	1	F	5516
Erskineville - Alexandria	1	M	5889
Glebe - Forest Lodge	0	F	4065
Glebe - Forest Lodge	0	M	3674
Glebe - Forest Lodge	1	F	5735
Glebe - Forest Lodge	1	M	5510
Potts Point - Woolloomooloo	0	F	3050
Potts Point - Woolloomooloo	0	M	3732
Potts Point - Woolloomooloo	1	F	4673
Potts Point - Woolloomooloo	1	M	5119
Surry Hills	0	F	3073
Surry Hills	0	M	3918
Surry Hills	1	F	3095
Surry Hills	1	M	4622
Camperdown - Darlington	0	F	1405
Camperdown - Darlington	0	M	1400
Camperdown - Darlington	1	F	2501
Camperdown - Darlington	1	M	2616
Chippendale	0	F	2503
Chippendale	0	M	2317
Chippendale	1	F	1032
Chippendale	1	M	1303
Newtown (NSW)	0	F	2206
Newtown (NSW)	0	M	2324
Newtown (NSW)	1	F	4693
Newtown (NSW)	1	M	4774
Pyrmont	0	F	3426
Pyrmont	0	M	3169
Pyrmont	1	F	2413
Pyrmont	1	M	2735
Redfern	0	F	2559
Redfern	0	M	2929
Redfern	1	F	3261
Redfern	1	M	3869
Rosebery - Beaconsfield	0	F	3146
Rosebery - Beaconsfield	0	M	3081
Rosebery - Beaconsfield	1	F	2629
Rosebery - Beaconsfield	1	M	2772
Sydney (North) - Millers Point	0	F	2126
Sydney (North) - Millers Point	0	M	2211
Sydney (North) - Millers Point	1	F	1372
Sydney (North) - Millers Point	1	M	1696
Sydney (South) - Haymarket	0	F	8014
Sydney (South) - Haymarket	0	M	7306
Sydney (South) - Haymarket	1	F	1242
Sydney (South) - Haymarket	1	M	1926
Ultimo	0	F	2525
Ultimo	0	M	2381
Ultimo	1	F	869
Ultimo	1	M	1115
Waterloo	0	F	4308
Waterloo	0	M	4569
Waterloo	1	F	2626
Waterloo	1	M	3463
Zetland	0	F	3984
Zetland	0	M	3971
Zetland	1	F	1850
Zetland	1	M	2225
Bondi - Tamarama - Bronte	0	F	3998
Bondi - Tamarama - Bronte	0	M	3483
Bondi - Tamarama - Bronte	1	F	5280
Bondi - Tamarama - Bronte	1	M	5265
Bondi Beach - North Bondi	0	F	4497
Bondi Beach - North Bondi	0	M	4087
Bondi Beach - North Bondi	1	F	5455
Bondi Beach - North Bondi	1	M	5515
Bondi Junction - Waverly	0	F	4165
Bondi Junction - Waverly	0	M	3586
Bondi Junction - Waverly	1	F	4527
Bondi Junction - Waverly	1	M	4362
Dover Heights	0	F	2511
Dover Heights	0	M	2254
Dover Heights	1	F	3016
Dover Heights	1	M	2907
Paddington - Moore Park	0	F	2366
Paddington - Moore Park	0	M	2240
Paddington - Moore Park	1	F	5036
Paddington - Moore Park	1	M	4557
Rose Bay - Vaucluse - Watsons Bay	0	F	2280
Rose Bay - Vaucluse - Watsons Bay	0	M	1978
Rose Bay - Vaucluse - Watsons Bay	1	F	3672
Rose Bay - Vaucluse - Watsons Bay	1	M	3387
Woollahra	0	F	1344
Woollahra	0	M	1110
Woollahra	1	F	2615
Woollahra	1	M	2106
Bellevue Hill	0	F	2747
Bellevue Hill	0	M	2403
Bellevue Hill	1	F	4554
Bellevue Hill	1	M	4141
Double Bay - Darling Point	0	F	1943
Double Bay - Darling Point	0	M	1584
Double Bay - Darling Point	1	F	3241
Double Bay - Darling Point	1	M	2678
Kensington (NSW)	0	F	2672
Kensington (NSW)	0	M	2644
Kensington (NSW)	1	F	2912
Kensington (NSW)	1	M	2918
Kingsford	0	F	3318
Kingsford	0	M	3366
Kingsford	1	F	3074
Kingsford	1	M	3253
Maroubra - North	0	F	2023
Maroubra - North	0	M	1785
Maroubra - North	1	F	2869
Maroubra - North	1	M	2774
Maroubra - South	0	F	2323
Maroubra - South	0	M	1982
Maroubra - South	1	F	3100
Maroubra - South	1	M	2976
Maroubra - West	0	F	2558
Maroubra - West	0	M	2268
Maroubra - West	1	F	2334
Maroubra - West	1	M	2381
Randwick - North	0	F	3433
Randwick - North	0	M	2774
Randwick - North	1	F	4868
Randwick - North	1	M	4533
Randwick - South	0	F	2906
Randwick - South	0	M	2529
Randwick - South	1	F	3476
Randwick - South	1	M	3160
Coogee - Clovelly	0	F	3800
Coogee - Clovelly	0	M	3269
Coogee - Clovelly	1	F	6095
Coogee - Clovelly	1	M	5534
Malabar - La Perouse	0	F	1640
Malabar - La Perouse	0	M	1654
Malabar - La Perouse	1	F	3039
Malabar - La Perouse	1	M	3733
Matraville - Chifley	0	F	2369
Matraville - Chifley	0	M	2046
Matraville - Chifley	1	F	4173
Matraville - Chifley	1	M	4099
South Coogee	0	F	978
South Coogee	0	M	841
South Coogee	1	F	1795
South Coogee	1	M	1654
Bass Hill - Georges Hall	0	F	4079
Bass Hill - Georges Hall	0	M	3962
Bass Hill - Georges Hall	1	F	6926
Bass Hill - Georges Hall	1	M	6884
Chullora	0	F	357
Chullora	0	M	358
Chullora	1	F	345
Chullora	1	M	322
Condell Park	0	F	2627
Condell Park	0	M	2480
Condell Park	1	F	3295
Condell Park	1	M	3447
Padstow	0	F	3184
Padstow	0	M	2972
Padstow	1	F	5207
Padstow	1	M	5110
Revesby	0	F	3531
Revesby	0	M	3205
Revesby	1	F	5102
Revesby	1	M	5029
Yagoona - Birrong	0	F	5087
Yagoona - Birrong	0	M	4869
Yagoona - Birrong	1	F	5473
Yagoona - Birrong	1	M	5581
Bankstown - North	0	F	4854
Bankstown - North	0	M	4735
Bankstown - North	1	F	3170
Bankstown - North	1	M	3048
Bankstown - South	0	F	5368
Bankstown - South	0	M	5026
Bankstown - South	1	F	3195
Bankstown - South	1	M	3432
Greenacre - North	0	F	2984
Greenacre - North	0	M	2918
Greenacre - North	1	F	3815
Greenacre - North	1	M	3864
Greenacre - South	0	F	2714
Greenacre - South	0	M	2676
Greenacre - South	1	F	3592
Greenacre - South	1	M	3500
Panania (North) - Milperra	0	F	1561
Panania (North) - Milperra	0	M	1524
Panania (North) - Milperra	1	F	3968
Panania (North) - Milperra	1	M	3945
Panania (South) - Picnic Point	0	F	2249
Panania (South) - Picnic Point	0	M	2025
Panania (South) - Picnic Point	1	F	5756
Panania (South) - Picnic Point	1	M	5480
Belmore - Belfield	0	F	4735
Belmore - Belfield	0	M	4421
Belmore - Belfield	1	F	4782
Belmore - Belfield	1	M	5045
Punchbowl	0	F	4927
Punchbowl	0	M	5295
Punchbowl	1	F	4774
Punchbowl	1	M	5017
Roselands	0	F	2866
Roselands	0	M	2870
Roselands	1	F	4161
Roselands	1	M	4029
Lakemba	0	F	4505
Lakemba	0	M	5734
Lakemba	1	F	2647
Lakemba	1	M	2821
Wiley Park	0	F	2655
Wiley Park	0	M	3215
Wiley Park	1	F	1715
Wiley Park	1	M	1737
Campsie - North	0	F	3856
Campsie - North	0	M	4110
Campsie - North	1	F	1561
Campsie - North	1	M	1754
Campsie - South	0	F	2876
Campsie - South	0	M	3123
Campsie - South	1	F	1047
Campsie - South	1	M	1137
Canterbury - South	0	F	3124
Canterbury - South	0	M	2904
Canterbury - South	1	F	2693
Canterbury - South	1	M	2714
Earlwood	0	F	3309
Earlwood	0	M	2919
Earlwood	1	F	5476
Earlwood	1	M	5644
Kingsgrove - North	0	F	1278
Kingsgrove - North	0	M	1097
Kingsgrove - North	1	F	1751
Kingsgrove - North	1	M	1868
Narwee - Beverly Hills	0	F	3509
Narwee - Beverly Hills	0	M	3148
Narwee - Beverly Hills	1	F	3246
Narwee - Beverly Hills	1	M	3334
Oatley - Hurstville Grove	0	F	2099
Oatley - Hurstville Grove	0	M	1931
Oatley - Hurstville Grove	1	F	4122
Oatley - Hurstville Grove	1	M	4131
Peakhurst - Lugarno	0	F	2938
Peakhurst - Lugarno	0	M	2707
Peakhurst - Lugarno	1	F	7073
Peakhurst - Lugarno	1	M	6786
Riverwood	0	F	3368
Riverwood	0	M	3085
Riverwood	1	F	2096
Riverwood	1	M	2289
South Hurstville - Blakehurst	0	F	6275
South Hurstville - Blakehurst	0	M	5882
South Hurstville - Blakehurst	1	F	6027
South Hurstville - Blakehurst	1	M	6105
Hurstville - Central	0	F	4479
Hurstville - Central	0	M	4366
Hurstville - Central	1	F	1275
Hurstville - Central	1	M	1407
Hurstville - North	0	F	3666
Hurstville - North	0	M	3298
Hurstville - North	1	F	2259
Hurstville - North	1	M	2494
Mortdale - Oatley	0	F	2626
