SA2_NAME21	MaxSchoolingCompleted	adults
Shepparton - North	Year 9	1196
Shepparton - North	Year 10	2559
Shepparton - North	Year 11	2259
Shepparton - North	Year 12	7507
Shepparton Surrounds - East	Did not go to school	24
Shepparton Surrounds - East	Year 8	140
Shepparton Surrounds - East	Year 9	247
Shepparton Surrounds - East	Year 10	637
Shepparton Surrounds - East	Year 11	556
Shepparton Surrounds - East	Year 12	1376
Shepparton Surrounds - West	Did not go to school	63
Shepparton Surrounds - West	Year 8	569
Shepparton Surrounds - West	Year 9	732
Shepparton Surrounds - West	Year 10	1744
Shepparton Surrounds - West	Year 11	1381
Shepparton Surrounds - West	Year 12	3192
Kialla	Did not go to school	80
Kialla	Year 8	323
Kialla	Year 9	512
Kialla	Year 10	1126
Kialla	Year 11	1130
Kialla	Year 12	3494
Shepparton - South East	Did not go to school	521
Shepparton - South East	Year 8	1181
Shepparton - South East	Year 9	1201
Shepparton - South East	Year 10	2350
Shepparton - South East	Year 11	1810
Shepparton - South East	Year 12	4962
Glenelg (Vic.)	Did not go to school	23
Glenelg (Vic.)	Year 8	509
Glenelg (Vic.)	Year 9	700
Glenelg (Vic.)	Year 10	1592
Glenelg (Vic.)	Year 11	1475
Glenelg (Vic.)	Year 12	2572
Hamilton (Vic.)	Did not go to school	23
Hamilton (Vic.)	Year 8	591
Hamilton (Vic.)	Year 9	778
Hamilton (Vic.)	Year 10	1611
Hamilton (Vic.)	Year 11	1493
Hamilton (Vic.)	Year 12	3446
Portland	Did not go to school	40
Portland	Year 8	605
Portland	Year 9	946
Portland	Year 10	2060
Portland	Year 11	1766
Portland	Year 12	3346
Southern Grampians	Did not go to school	22
Southern Grampians	Year 8	252
Southern Grampians	Year 9	425
Southern Grampians	Year 10	942
Southern Grampians	Year 11	937
Southern Grampians	Year 12	2222
Camperdown	Did not go to school	8
Camperdown	Year 8	254
Camperdown	Year 9	293
Camperdown	Year 10	534
Camperdown	Year 11	537
Camperdown	Year 12	1077
Colac	Did not go to school	121
Colac	Year 8	840
Colac	Year 9	1009
Colac	Year 10	2070
Colac	Year 11	1797
Colac	Year 12	4068
Colac Surrounds	Did not go to school	7
Colac Surrounds	Year 8	189
Colac Surrounds	Year 9	382
Colac Surrounds	Year 10	874
Colac Surrounds	Year 11	821
Colac Surrounds	Year 12	1991
Corangamite - North	Did not go to school	20
Corangamite - North	Year 8	329
Corangamite - North	Year 9	411
Corangamite - North	Year 10	850
Corangamite - North	Year 11	791
Corangamite - North	Year 12	1703
Corangamite - South	Did not go to school	15
Corangamite - South	Year 8	336
Corangamite - South	Year 9	538
Corangamite - South	Year 10	1131
Corangamite - South	Year 11	1143
Corangamite - South	Year 12	2256
Otway	Did not go to school	5
Otway	Year 8	131
Otway	Year 9	211
Otway	Year 10	510
Otway	Year 11	469
Otway	Year 12	1751
Moyne - East	Did not go to school	12
Moyne - East	Year 8	294
Moyne - East	Year 9	512
Moyne - East	Year 10	1127
Moyne - East	Year 11	1024
Moyne - East	Year 12	2220
Moyne - West	Did not go to school	9
Moyne - West	Year 8	379
Moyne - West	Year 9	614
Moyne - West	Year 10	1343
Moyne - West	Year 11	1415
Moyne - West	Year 12	3767
Warrnambool - North	Did not go to school	69
Warrnambool - North	Year 8	975
Warrnambool - North	Year 9	1437
Warrnambool - North	Year 10	3189
Warrnambool - North	Year 11	3106
Warrnambool - North	Year 12	8249
Warrnambool - South	Did not go to school	56
Warrnambool - South	Year 8	635
Warrnambool - South	Year 9	893
Warrnambool - South	Year 10	1769
Warrnambool - South	Year 11	1749
Warrnambool - South	Year 12	5340
Migratory - Offshore - Shipping (Vic.)	Year 12	5
No usual address (Vic.)	Did not go to school	51
No usual address (Vic.)	Year 8	240
No usual address (Vic.)	Year 9	395
No usual address (Vic.)	Year 10	919
No usual address (Vic.)	Year 11	652
No usual address (Vic.)	Year 12	2452
Alexandra Hills	Did not go to school	45
Alexandra Hills	Year 8	481
Alexandra Hills	Year 9	694
Alexandra Hills	Year 10	3402
Alexandra Hills	Year 11	1107
Alexandra Hills	Year 12	7027
Belmont - Gumdale	Did not go to school	43
Belmont - Gumdale	Year 8	168
Belmont - Gumdale	Year 9	262
Belmont - Gumdale	Year 10	1035
Belmont - Gumdale	Year 11	365
Belmont - Gumdale	Year 12	4005
Birkdale	Did not go to school	33
Birkdale	Year 8	447
Birkdale	Year 9	615
Birkdale	Year 10	2976
Birkdale	Year 11	968
Birkdale	Year 12	6824
Capalaba	Did not go to school	44
Capalaba	Year 8	592
Capalaba	Year 9	764
Capalaba	Year 10	3603
Capalaba	Year 11	1135
Capalaba	Year 12	8045
Thorneside	Did not go to school	8
Thorneside	Year 8	136
Thorneside	Year 9	148
Thorneside	Year 10	778
Thorneside	Year 11	247
Thorneside	Year 12	1679
Wellington Point	Did not go to school	31
Wellington Point	Year 8	289
Wellington Point	Year 9	393
Wellington Point	Year 10	2126
Wellington Point	Year 11	785
Wellington Point	Year 12	5816
Cleveland	Did not go to school	36
Cleveland	Year 8	513
Cleveland	Year 9	629
Cleveland	Year 10	3325
Cleveland	Year 11	1030
Cleveland	Year 12	7413
Ormiston	Did not go to school	12
Ormiston	Year 8	134
Ormiston	Year 9	228
Ormiston	Year 10	1150
Ormiston	Year 11	459
Ormiston	Year 12	3198
Redland Bay	Did not go to school	31
Redland Bay	Year 8	425
Redland Bay	Year 9	706
Redland Bay	Year 10	3683
Redland Bay	Year 11	1158
Redland Bay	Year 12	7572
Sheldon - Mount Cotton	Did not go to school	7
Sheldon - Mount Cotton	Year 8	151
Sheldon - Mount Cotton	Year 9	267
Sheldon - Mount Cotton	Year 10	1338
Sheldon - Mount Cotton	Year 11	531
Sheldon - Mount Cotton	Year 12	3958
Thornlands	Did not go to school	36
Thornlands	Year 8	422
Thornlands	Year 9	651
Thornlands	Year 10	3329
Thornlands	Year 11	1199
Thornlands	Year 12	9018
Victoria Point	Did not go to school	31
Victoria Point	Year 8	630
Victoria Point	Year 9	678
Victoria Point	Year 10	3614
Victoria Point	Year 11	1062
Victoria Point	Year 12	6236
North Stradbroke Island	Did not go to school	4
North Stradbroke Island	Year 8	102
North Stradbroke Island	Year 9	96
North Stradbroke Island	Year 10	471
North Stradbroke Island	Year 11	136
North Stradbroke Island	Year 12	827
Southern Moreton Bay Islands	Did not go to school	26
Southern Moreton Bay Islands	Year 8	445
Southern Moreton Bay Islands	Year 9	619
Southern Moreton Bay Islands	Year 10	2486
Southern Moreton Bay Islands	Year 11	666
Southern Moreton Bay Islands	Year 12	2743
Brisbane Port - Lytton	Year 12	3
Manly - Lota	Did not go to school	22
Manly - Lota	Year 8	189
Manly - Lota	Year 9	225
Manly - Lota	Year 10	1222
Manly - Lota	Year 11	458
Manly - Lota	Year 12	3994
Manly West	Did not go to school	26
Manly West	Year 8	390
Manly West	Year 9	426
Manly West	Year 10	1949
Manly West	Year 11	672
Manly West	Year 12	5648
Murarrie	Did not go to school	14
Murarrie	Year 8	108
Murarrie	Year 9	111
Murarrie	Year 10	541
Murarrie	Year 11	239
Murarrie	Year 12	2696
Tingalpa	Did not go to school	23
Tingalpa	Year 8	256
Tingalpa	Year 9	284
Tingalpa	Year 10	1387
Tingalpa	Year 11	491
Tingalpa	Year 12	4492
Wakerley	Did not go to school	17
Wakerley	Year 8	114
Wakerley	Year 9	210
Wakerley	Year 10	960
Wakerley	Year 11	445
Wakerley	Year 12	4980
Wynnum	Did not go to school	41
Wynnum	Year 8	387
Wynnum	Year 9	475
Wynnum	Year 10	2282
Wynnum	Year 11	864
Wynnum	Year 12	7242
Wynnum West - Hemmant	Did not go to school	47
Wynnum West - Hemmant	Year 8	549
Wynnum West - Hemmant	Year 9	594
Wynnum West - Hemmant	Year 10	2769
Wynnum West - Hemmant	Year 11	929
Wynnum West - Hemmant	Year 12	7040
Bald Hills	Did not go to school	27
Bald Hills	Year 8	246
Bald Hills	Year 9	238
Bald Hills	Year 10	1319
Bald Hills	Year 11	441
Bald Hills	Year 12	3676
Bridgeman Downs	Did not go to school	18
Bridgeman Downs	Year 8	189
Bridgeman Downs	Year 9	266
Bridgeman Downs	Year 10	1197
Bridgeman Downs	Year 11	489
Bridgeman Downs	Year 12	6086
Carseldine	Did not go to school	63
Carseldine	Year 8	308
Carseldine	Year 9	243
Carseldine	Year 10	1350
Carseldine	Year 11	464
Carseldine	Year 12	5338
Everton Park	Did not go to school	30
Everton Park	Year 8	233
Everton Park	Year 9	213
Everton Park	Year 10	1189
Everton Park	Year 11	473
Everton Park	Year 12	5854
McDowall	Did not go to school	13
McDowall	Year 8	135
McDowall	Year 9	158
McDowall	Year 10	970
McDowall	Year 11	383
McDowall	Year 12	4472
Aspley	Did not go to school	45
Aspley	Year 8	434
Aspley	Year 9	348
Aspley	Year 10	1888
Aspley	Year 11	610
Aspley	Year 12	6836
Chermside	Did not go to school	75
Chermside	Year 8	386
Chermside	Year 9	290
Chermside	Year 10	1439
Chermside	Year 11	556
Chermside	Year 12	6451
Chermside West	Did not go to school	25
Chermside West	Year 8	194
Chermside West	Year 9	146
Chermside West	Year 10	934
Chermside West	Year 11	333
Chermside West	Year 12	3565
Geebung	Did not go to school	16
Geebung	Year 8	139
Geebung	Year 9	126
Geebung	Year 10	620
Geebung	Year 11	254
Geebung	Year 12	2310
Kedron - Gordon Park	Did not go to school	40
Kedron - Gordon Park	Year 8	286
Kedron - Gordon Park	Year 9	304
Kedron - Gordon Park	Year 10	1415
Kedron - Gordon Park	Year 11	594
Kedron - Gordon Park	Year 12	8730
Stafford	Did not go to school	39
Stafford	Year 8	198
Stafford	Year 9	175
Stafford	Year 10	822
Stafford	Year 11	283
Stafford	Year 12	3864
Stafford Heights	Did not go to school	33
Stafford Heights	Year 8	279
Stafford Heights	Year 9	194
Stafford Heights	Year 10	998
Stafford Heights	Year 11	350
Stafford Heights	Year 12	3730
Wavell Heights	Did not go to school	22
Wavell Heights	Year 8	214
Wavell Heights	Year 9	219
Wavell Heights	Year 10	1111
Wavell Heights	Year 11	449
Wavell Heights	Year 12	5851
Boondall	Did not go to school	50
Boondall	Year 8	332
Boondall	Year 9	334
Boondall	Year 10	1552
Boondall	Year 11	545
Boondall	Year 12	4746
Brisbane Airport	Year 10	4
Brisbane Airport	Year 11	5
Brisbane Airport	Year 12	8
Eagle Farm - Pinkenba	Did not go to school	5
Eagle Farm - Pinkenba	Year 8	28
Eagle Farm - Pinkenba	Year 9	34
Eagle Farm - Pinkenba	Year 10	269
Eagle Farm - Pinkenba	Year 11	95
Eagle Farm - Pinkenba	Year 12	1382
Northgate - Virginia	Did not go to school	33
Northgate - Virginia	Year 8	153
Northgate - Virginia	Year 9	155
Northgate - Virginia	Year 10	790
Northgate - Virginia	Year 11	344
Northgate - Virginia	Year 12	4047
Nudgee - Banyo	Did not go to school	37
Nudgee - Banyo	Year 8	315
Nudgee - Banyo	Year 9	303
Nudgee - Banyo	Year 10	1515
Nudgee - Banyo	Year 11	513
Nudgee - Banyo	Year 12	5643
Nundah	Did not go to school	46
Nundah	Year 8	245
Nundah	Year 9	254
Nundah	Year 10	1386
Nundah	Year 11	588
Nundah	Year 12	8524
Bracken Ridge	Did not go to school	116
Bracken Ridge	Year 8	522
Bracken Ridge	Year 9	565
Bracken Ridge	Year 10	2896
Bracken Ridge	Year 11	1029
Bracken Ridge	Year 12	8348
Brighton (Qld)	Did not go to school	14
Brighton (Qld)	Year 8	331
Brighton (Qld)	Year 9	351
Brighton (Qld)	Year 10	1694
Brighton (Qld)	Year 11	503
Brighton (Qld)	Year 12	4538
Deagon	Did not go to school	14
Deagon	Year 8	157
Deagon	Year 9	167
Deagon	Year 10	674
Deagon	Year 11	213
Deagon	Year 12	1740
Sandgate - Shorncliffe	Did not go to school	14
Sandgate - Shorncliffe	Year 8	268
Sandgate - Shorncliffe	Year 9	260
Sandgate - Shorncliffe	Year 10	1078
Sandgate - Shorncliffe	Year 11	347
Sandgate - Shorncliffe	Year 12	3439
Taigum - Fitzgibbon	Did not go to school	84
Taigum - Fitzgibbon	Year 8	508
Taigum - Fitzgibbon	Year 9	382
Taigum - Fitzgibbon	Year 10	1980
Taigum - Fitzgibbon	Year 11	669
Taigum - Fitzgibbon	Year 12	7204
Zillmere	Did not go to school	90
Zillmere	Year 8	379
Zillmere	Year 9	290
Zillmere	Year 10	1263
Zillmere	Year 11	457
Zillmere	Year 12	4643
Camp Hill	Did not go to school	21
Camp Hill	Year 8	172
Camp Hill	Year 9	238
Camp Hill	Year 10	1095
Camp Hill	Year 11	458
Camp Hill	Year 12	7281
Cannon Hill	Did not go to school	14
Cannon Hill	Year 8	161
Cannon Hill	Year 9	169
Cannon Hill	Year 10	680
Cannon Hill	Year 11	312
Cannon Hill	Year 12	4038
Carina	Did not go to school	35
Carina	Year 8	402
Carina	Year 9	290
Carina	Year 10	1398
Carina	Year 11	520
Carina	Year 12	6700
Carina Heights	Did not go to school	26
Carina Heights	Year 8	161
Carina Heights	Year 9	150
Carina Heights	Year 10	766
Carina Heights	Year 11	325
Carina Heights	Year 12	4055
Carindale	Did not go to school	69
Carindale	Year 8	457
Carindale	Year 9	406
Carindale	Year 10	2008
Carindale	Year 11	721
Carindale	Year 12	9533
Annerley	Did not go to school	64
Annerley	Year 8	228
Annerley	Year 9	189
Annerley	Year 10	904
Annerley	Year 11	414
Annerley	Year 12	8150
Coorparoo	Did not go to school	57
Coorparoo	Year 8	266
Coorparoo	Year 9	303
Coorparoo	Year 10	1493
Coorparoo	Year 11	656
Coorparoo	Year 12	11787
Fairfield - Dutton Park	Did not go to school	23
Fairfield - Dutton Park	Year 8	108
Fairfield - Dutton Park	Year 9	96
Fairfield - Dutton Park	Year 10	343
Fairfield - Dutton Park	Year 11	170
Fairfield - Dutton Park	Year 12	3413
Greenslopes	Did not go to school	30
Greenslopes	Year 8	175
Greenslopes	Year 9	176
Greenslopes	Year 10	817
Greenslopes	Year 11	363
Greenslopes	Year 12	7197
Holland Park	Did not go to school	28
Holland Park	Year 8	183
Holland Park	Year 9	246
Holland Park	Year 10	892
Holland Park	Year 11	364
Holland Park	Year 12	4979
Holland Park West	Did not go to school	25
Holland Park West	Year 8	113
Holland Park West	Year 9	146
Holland Park West	Year 10	633
Holland Park West	Year 11	249
Holland Park West	Year 12	3808
Woolloongabba	Did not go to school	43
Woolloongabba	Year 8	133
Woolloongabba	Year 9	116
Woolloongabba	Year 10	490
Woolloongabba	Year 11	281
Woolloongabba	Year 12	6330
Yeronga	Did not go to school	52
Yeronga	Year 8	169
Yeronga	Year 9	183
Yeronga	Year 10	886
Yeronga	Year 11	360
Yeronga	Year 12	6651
Eight Mile Plains	Did not go to school	152
Eight Mile Plains	Year 8	376
Eight Mile Plains	Year 9	346
Eight Mile Plains	Year 10	1323
Eight Mile Plains	Year 11	507
Eight Mile Plains	Year 12	9184
Macgregor (Qld)	Did not go to school	68
Macgregor (Qld)	Year 8	193
Macgregor (Qld)	Year 9	159
Macgregor (Qld)	Year 10	516
Macgregor (Qld)	Year 11	239
Macgregor (Qld)	Year 12	3740
Mansfield (Qld)	Did not go to school	60
Mansfield (Qld)	Year 8	256
Mansfield (Qld)	Year 9	273
Mansfield (Qld)	Year 10	1125
Mansfield (Qld)	Year 11	406
Mansfield (Qld)	Year 12	4671
Mount Gravatt	Did not go to school	83
Mount Gravatt	Year 8	381
Mount Gravatt	Year 9	410
Mount Gravatt	Year 10	1624
Mount Gravatt	Year 11	690
Mount Gravatt	Year 12	9072
Rochedale - Burbank	Did not go to school	57
Rochedale - Burbank	Year 8	177
Rochedale - Burbank	Year 9	223
Rochedale - Burbank	Year 10	763
Rochedale - Burbank	Year 11	383
Rochedale - Burbank	Year 12	6528
Upper Mount Gravatt	Did not go to school	71
Upper Mount Gravatt	Year 8	360
Upper Mount Gravatt	Year 9	269
Upper Mount Gravatt	Year 10	1114
Upper Mount Gravatt	Year 11	424
Upper Mount Gravatt	Year 12	6468
Wishart	Did not go to school	63
Wishart	Year 8	316
Wishart	Year 9	306
Wishart	Year 10	1365
Wishart	Year 11	485
Wishart	Year 12	6224
Coopers Plains	Did not go to school	71
Coopers Plains	Year 8	179
Coopers Plains	Year 9	147
Coopers Plains	Year 10	586
Coopers Plains	Year 11	212
Coopers Plains	Year 12	3345
Moorooka	Did not go to school	65
Moorooka	Year 8	256
Moorooka	Year 9	219
Moorooka	Year 10	1055
Moorooka	Year 11	438
Moorooka	Year 12	6543
Robertson	Did not go to school	59
Robertson	Year 8	169
Robertson	Year 9	106
Robertson	Year 10	407
Robertson	Year 11	129
Robertson	Year 12	3021
Salisbury - Nathan	Did not go to school	43
Salisbury - Nathan	Year 8	188
Salisbury - Nathan	Year 9	180
Salisbury - Nathan	Year 10	894
Salisbury - Nathan	Year 11	309
Salisbury - Nathan	Year 12	4268
Tarragindi	Did not go to school	23
Tarragindi	Year 8	188
Tarragindi	Year 9	261
Tarragindi	Year 10	981
Tarragindi	Year 11	415
Tarragindi	Year 12	6367
Algester	Did not go to school	85
Algester	Year 8	229
Algester	Year 9	302
Algester	Year 10	1205
Algester	Year 11	414
Algester	Year 12	4494
Calamvale - Stretton	Did not go to school	262
Calamvale - Stretton	Year 8	520
Calamvale - Stretton	Year 9	562
Calamvale - Stretton	Year 10	1769
Calamvale - Stretton	Year 11	818
Calamvale - Stretton	Year 12	13225
Pallara - Willawong	Did not go to school	121
Pallara - Willawong	Year 8	165
Pallara - Willawong	Year 9	200
Pallara - Willawong	Year 10	820
Pallara - Willawong	Year 11	410
Pallara - Willawong	Year 12	5624
Parkinson - Drewvale	Did not go to school	114
Parkinson - Drewvale	Year 8	364
Parkinson - Drewvale	Year 9	441
Parkinson - Drewvale	Year 10	1740
Parkinson - Drewvale	Year 11	709
Parkinson - Drewvale	Year 12	8583
Rocklea - Acacia Ridge	Did not go to school	219
Rocklea - Acacia Ridge	Year 8	515
Rocklea - Acacia Ridge	Year 9	350
Rocklea - Acacia Ridge	Year 10	1380
Rocklea - Acacia Ridge	Year 11	454
Rocklea - Acacia Ridge	Year 12	4140
Kuraby	Did not go to school	110
Kuraby	Year 8	276
Kuraby	Year 9	207
Kuraby	Year 10	847
Kuraby	Year 11	320
Kuraby	Year 12	4898
Runcorn	Did not go to school	159
Runcorn	Year 8	375
Runcorn	Year 9	345
Runcorn	Year 10	1284
Runcorn	Year 11	488
Runcorn	Year 12	8236
Sunnybank	Did not go to school	178
Sunnybank	Year 8	315
Sunnybank	Year 9	298
Sunnybank	Year 10	853
Sunnybank	Year 11	339
Sunnybank	Year 12	5284
Sunnybank Hills	Did not go to school	331
Sunnybank Hills	Year 8	641
Sunnybank Hills	Year 9	492
Sunnybank Hills	Year 10	1782
Sunnybank Hills	Year 11	698
Sunnybank Hills	Year 12	10010
Jindalee - Mount Ommaney	Did not go to school	24
Jindalee - Mount Ommaney	Year 8	140
Jindalee - Mount Ommaney	Year 9	183
Jindalee - Mount Ommaney	Year 10	855
Jindalee - Mount Ommaney	Year 11	343
Jindalee - Mount Ommaney	Year 12	4439
Middle Park - Jamboree Heights	Did not go to school	34
Middle Park - Jamboree Heights	Year 8	129
Middle Park - Jamboree Heights	Year 9	152
Middle Park - Jamboree Heights	Year 10	803
Middle Park - Jamboree Heights	Year 11	381
Middle Park - Jamboree Heights	Year 12	4061
Riverhills	Did not go to school	15
Riverhills	Year 8	57
Riverhills	Year 9	105
Riverhills	Year 10	501
Riverhills	Year 11	207
Riverhills	Year 12	2275
Seventeen Mile Rocks - Sinnamon Park	Did not go to school	38
Seventeen Mile Rocks - Sinnamon Park	Year 8	174
Seventeen Mile Rocks - Sinnamon Park	Year 9	209
Seventeen Mile Rocks - Sinnamon Park	Year 10	1026
Seventeen Mile Rocks - Sinnamon Park	Year 11	422
Seventeen Mile Rocks - Sinnamon Park	Year 12	5757
Westlake	Did not go to school	25
Westlake	Year 8	67
Westlake	Year 9	103
Westlake	Year 10	441
Westlake	Year 11	204
Westlake	Year 12	2692
Bellbowrie - Moggill	Did not go to school	14
Bellbowrie - Moggill	Year 8	110
Bellbowrie - Moggill	Year 9	265
Bellbowrie - Moggill	Year 10	1153
Bellbowrie - Moggill	Year 11	543
Bellbowrie - Moggill	Year 12	5919
Brookfield - Kenmore Hills	Did not go to school	9
Brookfield - Kenmore Hills	Year 8	94
Brookfield - Kenmore Hills	Year 9	145
Brookfield - Kenmore Hills	Year 10	492
Brookfield - Kenmore Hills	Year 11	284
Brookfield - Kenmore Hills	Year 12	4293
Chapel Hill	Did not go to school	24
Chapel Hill	Year 8	129
Chapel Hill	Year 9	210
Chapel Hill	Year 10	713
