SA2_NAME16	AgeStudent	students
Fairfield - Dutton Park	0-4	62
Fairfield - Dutton Park	5-14	432
Fairfield - Dutton Park	15-19	244
Fairfield - Dutton Park	20-24	351
Fairfield - Dutton Park	25+	457
Greenslopes	0-4	123
Greenslopes	5-14	759
Greenslopes	15-19	304
Greenslopes	20-24	527
Greenslopes	25+	878
Holland Park	0-4	176
Holland Park	5-14	1262
Holland Park	15-19	541
Holland Park	20-24	236
Holland Park	25+	388
Holland Park West	0-4	137
Holland Park West	5-14	731
Holland Park West	15-19	251
Holland Park West	20-24	221
Holland Park West	25+	320
Woolloongabba	0-4	67
Woolloongabba	5-14	389
Woolloongabba	15-19	364
Woolloongabba	20-24	981
Woolloongabba	25+	1079
Yeronga	0-4	158
Yeronga	5-14	902
Yeronga	15-19	458
Yeronga	20-24	475
Yeronga	25+	643
Eight Mile Plains	0-4	269
Eight Mile Plains	5-14	1723
Eight Mile Plains	15-19	660
Eight Mile Plains	20-24	593
Eight Mile Plains	25+	928
Macgregor (Qld)	0-4	59
Macgregor (Qld)	5-14	503
Macgregor (Qld)	15-19	280
Macgregor (Qld)	20-24	374
Macgregor (Qld)	25+	498
Mansfield (Qld)	0-4	133
Mansfield (Qld)	5-14	1415
Mansfield (Qld)	15-19	637
Mansfield (Qld)	20-24	235
Mansfield (Qld)	25+	345
Mount Gravatt	0-4	275
Mount Gravatt	5-14	1829
Mount Gravatt	15-19	872
Mount Gravatt	20-24	519
Mount Gravatt	25+	758
Rochedale - Burbank	0-4	281
Rochedale - Burbank	5-14	1762
Rochedale - Burbank	15-19	630
Rochedale - Burbank	20-24	320
Rochedale - Burbank	25+	479
Upper Mount Gravatt	0-4	166
Upper Mount Gravatt	5-14	988
Upper Mount Gravatt	15-19	507
Upper Mount Gravatt	20-24	633
Upper Mount Gravatt	25+	757
Wishart	0-4	166
Wishart	5-14	1859
Wishart	15-19	817
Wishart	20-24	284
Wishart	25+	509
Coopers Plains	0-4	87
Coopers Plains	5-14	509
Coopers Plains	15-19	189
Coopers Plains	20-24	248
Coopers Plains	25+	455
Moorooka	0-4	196
Moorooka	5-14	1174
Moorooka	15-19	402
Moorooka	20-24	387
Moorooka	25+	673
Robertson	0-4	68
Robertson	5-14	444
Robertson	15-19	203
Robertson	20-24	232
Robertson	25+	373
Salisbury - Nathan	0-4	162
Salisbury - Nathan	5-14	902
Salisbury - Nathan	15-19	428
Salisbury - Nathan	20-24	350
Salisbury - Nathan	25+	411
Tarragindi	0-4	256
Tarragindi	5-14	1726
Tarragindi	15-19	655
Tarragindi	20-24	308
Tarragindi	25+	478
Algester	0-4	203
Algester	5-14	1235
Algester	15-19	358
Algester	20-24	162
Algester	25+	423
Calamvale - Stretton	0-4	449
Calamvale - Stretton	5-14	3133
Calamvale - Stretton	15-19	1151
Calamvale - Stretton	20-24	665
Calamvale - Stretton	25+	1144
Pallara - Willawong	0-4	264
Pallara - Willawong	5-14	1476
Pallara - Willawong	15-19	436
Pallara - Willawong	20-24	225
Pallara - Willawong	25+	472
Parkinson - Drewvale	0-4	324
Parkinson - Drewvale	5-14	2634
Parkinson - Drewvale	15-19	947
Parkinson - Drewvale	20-24	363
Parkinson - Drewvale	25+	600
Rocklea - Acacia Ridge	0-4	153
Rocklea - Acacia Ridge	5-14	1081
Rocklea - Acacia Ridge	15-19	337
Rocklea - Acacia Ridge	20-24	240
Rocklea - Acacia Ridge	25+	461
Kuraby	0-4	152
Kuraby	5-14	1397
Kuraby	15-19	574
Kuraby	20-24	307
Kuraby	25+	409
Runcorn	0-4	223
Runcorn	5-14	1586
Runcorn	15-19	561
Runcorn	20-24	560
Runcorn	25+	970
Sunnybank	0-4	102
Sunnybank	5-14	881
Sunnybank	15-19	402
Sunnybank	20-24	421
Sunnybank	25+	739
Sunnybank Hills	0-4	292
Sunnybank Hills	5-14	2130
Sunnybank Hills	15-19	757
Sunnybank Hills	20-24	602
Sunnybank Hills	25+	1066
Jindalee - Mount Ommaney	0-4	132
Jindalee - Mount Ommaney	5-14	975
Jindalee - Mount Ommaney	15-19	444
Jindalee - Mount Ommaney	20-24	187
Jindalee - Mount Ommaney	25+	310
Middle Park - Jamboree Heights	0-4	133
Middle Park - Jamboree Heights	5-14	930
Middle Park - Jamboree Heights	15-19	361
Middle Park - Jamboree Heights	20-24	177
Middle Park - Jamboree Heights	25+	281
Riverhills	0-4	98
Riverhills	5-14	603
Riverhills	15-19	198
Riverhills	20-24	89
Riverhills	25+	194
Seventeen Mile Rocks - Sinnamon Park	0-4	164
Seventeen Mile Rocks - Sinnamon Park	5-14	1317
Seventeen Mile Rocks - Sinnamon Park	15-19	612
Seventeen Mile Rocks - Sinnamon Park	20-24	222
Seventeen Mile Rocks - Sinnamon Park	25+	353
Westlake	0-4	83
Westlake	5-14	618
Westlake	15-19	261
Westlake	20-24	126
Westlake	25+	160
Bellbowrie - Moggill	0-4	196
Bellbowrie - Moggill	5-14	1700
Bellbowrie - Moggill	15-19	689
Bellbowrie - Moggill	20-24	245
Bellbowrie - Moggill	25+	460
Brookfield - Kenmore Hills	0-4	92
Brookfield - Kenmore Hills	5-14	1062
Brookfield - Kenmore Hills	15-19	490
Brookfield - Kenmore Hills	20-24	230
Brookfield - Kenmore Hills	25+	238
Chapel Hill	0-4	199
Chapel Hill	5-14	1708
Chapel Hill	15-19	629
Chapel Hill	20-24	331
Chapel Hill	25+	476
Fig Tree Pocket	0-4	83
Fig Tree Pocket	5-14	774
Fig Tree Pocket	15-19	373
Fig Tree Pocket	20-24	151
Fig Tree Pocket	25+	154
Kenmore	0-4	200
Kenmore	5-14	1502
Kenmore	15-19	603
Kenmore	20-24	275
Kenmore	25+	399
Pinjarra Hills - Pullenvale	0-4	76
Pinjarra Hills - Pullenvale	5-14	827
Pinjarra Hills - Pullenvale	15-19	459
Pinjarra Hills - Pullenvale	20-24	160
Pinjarra Hills - Pullenvale	25+	156
Chelmer - Graceville	0-4	141
Chelmer - Graceville	5-14	1325
Chelmer - Graceville	15-19	548
Chelmer - Graceville	20-24	271
Chelmer - Graceville	25+	301
Corinda	0-4	103
Corinda	5-14	722
Corinda	15-19	321
Corinda	20-24	153
Corinda	25+	237
Indooroopilly	0-4	193
Indooroopilly	5-14	1745
Indooroopilly	15-19	882
Indooroopilly	20-24	975
Indooroopilly	25+	914
Sherwood	0-4	106
Sherwood	5-14	817
Sherwood	15-19	389
Sherwood	20-24	215
Sherwood	25+	360
St Lucia	0-4	120
St Lucia	5-14	895
St Lucia	15-19	1853
St Lucia	20-24	2079
St Lucia	25+	1311
Taringa	0-4	128
Taringa	5-14	810
Taringa	15-19	407
Taringa	20-24	735
Taringa	25+	799
Enoggera	0-4	160
Enoggera	5-14	952
Enoggera	15-19	354
Enoggera	20-24	310
Enoggera	25+	565
Enoggera Reservoir	0-4	3
Keperra	0-4	132
Keperra	5-14	857
Keperra	15-19	323
Keperra	20-24	137
Keperra	25+	313
Mitchelton	0-4	203
Mitchelton	5-14	1183
Mitchelton	15-19	449
Mitchelton	20-24	239
Mitchelton	25+	436
The Gap	0-4	289
The Gap	5-14	2715
The Gap	15-19	1228
The Gap	20-24	396
The Gap	25+	641
Upper Kedron - Ferny Grove	0-4	259
Upper Kedron - Ferny Grove	5-14	1952
Upper Kedron - Ferny Grove	15-19	707
Upper Kedron - Ferny Grove	20-24	224
Upper Kedron - Ferny Grove	25+	481
Brisbane City	0-4	78
Brisbane City	5-14	336
Brisbane City	15-19	700
Brisbane City	20-24	1412
Brisbane City	25+	1692
Fortitude Valley	0-4	43
Fortitude Valley	5-14	186
Fortitude Valley	15-19	116
Fortitude Valley	20-24	599
Fortitude Valley	25+	1217
Highgate Hill	0-4	48
Highgate Hill	5-14	607
Highgate Hill	15-19	386
Highgate Hill	20-24	326
Highgate Hill	25+	562
Kangaroo Point	0-4	60
Kangaroo Point	5-14	308
Kangaroo Point	15-19	213
Kangaroo Point	20-24	493
Kangaroo Point	25+	849
New Farm	0-4	130
New Farm	5-14	678
New Farm	15-19	281
New Farm	20-24	397
New Farm	25+	869
South Brisbane	0-4	82
South Brisbane	5-14	701
South Brisbane	15-19	878
South Brisbane	20-24	1623
South Brisbane	25+	1612
Spring Hill	0-4	47
Spring Hill	5-14	312
Spring Hill	15-19	205
Spring Hill	20-24	440
Spring Hill	25+	956
West End	0-4	137
West End	5-14	1263
West End	15-19	646
West End	20-24	755
West End	25+	1368
Balmoral	0-4	83
Balmoral	5-14	632
Balmoral	15-19	235
Balmoral	20-24	129
Balmoral	25+	201
Bulimba	0-4	128
Bulimba	5-14	884
Bulimba	15-19	360
Bulimba	20-24	173
Bulimba	25+	341
East Brisbane	0-4	56
East Brisbane	5-14	443
East Brisbane	15-19	237
East Brisbane	20-24	338
East Brisbane	25+	574
Hawthorne	0-4	106
Hawthorne	5-14	725
Hawthorne	15-19	330
Hawthorne	20-24	164
Hawthorne	25+	274
Morningside - Seven Hills	0-4	279
Morningside - Seven Hills	5-14	1493
Morningside - Seven Hills	15-19	548
Morningside - Seven Hills	20-24	489
Morningside - Seven Hills	25+	819
Norman Park	0-4	134
Norman Park	5-14	878
Norman Park	15-19	373
Norman Park	20-24	232
Norman Park	25+	353
Albion	0-4	35
Albion	5-14	295
Albion	15-19	202
Albion	20-24	203
Albion	25+	362
Alderley	0-4	120
Alderley	5-14	737
Alderley	15-19	352
Alderley	20-24	270
Alderley	25+	350
Ascot	0-4	91
Ascot	5-14	583
Ascot	15-19	259
Ascot	20-24	208
Ascot	25+	289
Clayfield	0-4	171
Clayfield	5-14	1088
Clayfield	15-19	503
Clayfield	20-24	427
Clayfield	25+	656
Grange	0-4	100
Grange	5-14	811
Grange	15-19	314
Grange	20-24	129
Grange	25+	184
Hamilton (Qld)	0-4	73
Hamilton (Qld)	5-14	429
Hamilton (Qld)	15-19	256
Hamilton (Qld)	20-24	219
Hamilton (Qld)	25+	398
Hendra	0-4	114
Hendra	5-14	636
Hendra	15-19	281
Hendra	20-24	134
Hendra	25+	196
Kelvin Grove - Herston	0-4	107
Kelvin Grove - Herston	5-14	927
Kelvin Grove - Herston	15-19	748
Kelvin Grove - Herston	20-24	1102
Kelvin Grove - Herston	25+	1122
Newmarket	0-4	80
Newmarket	5-14	502
Newmarket	15-19	269
Newmarket	20-24	292
Newmarket	25+	359
Newstead - Bowen Hills	0-4	120
Newstead - Bowen Hills	5-14	498
Newstead - Bowen Hills	15-19	248
Newstead - Bowen Hills	20-24	766
Newstead - Bowen Hills	25+	1654
Wilston	0-4	68
Wilston	5-14	528
Wilston	15-19	283
Wilston	20-24	152
Wilston	25+	184
Windsor	0-4	133
Windsor	5-14	699
Windsor	15-19	324
Windsor	20-24	382
Windsor	25+	633
Wooloowin - Lutwyche	0-4	157
Wooloowin - Lutwyche	5-14	1075
Wooloowin - Lutwyche	15-19	433
Wooloowin - Lutwyche	20-24	458
Wooloowin - Lutwyche	25+	764
Ashgrove	0-4	251
Ashgrove	5-14	2129
Ashgrove	15-19	1089
Ashgrove	20-24	515
Ashgrove	25+	616
Auchenflower	0-4	61
Auchenflower	5-14	474
Auchenflower	15-19	327
Auchenflower	20-24	439
Auchenflower	25+	458
Bardon	0-4	209
Bardon	5-14	1695
Bardon	15-19	660
Bardon	20-24	384
Bardon	25+	476
Paddington - Milton	0-4	182
Paddington - Milton	5-14	1101
Paddington - Milton	15-19	536
Paddington - Milton	20-24	720
Paddington - Milton	25+	893
Red Hill (Qld)	0-4	85
Red Hill (Qld)	5-14	567
Red Hill (Qld)	15-19	307
Red Hill (Qld)	20-24	372
Red Hill (Qld)	25+	428
Toowong	0-4	151
Toowong	5-14	956
Toowong	15-19	689
Toowong	20-24	1292
Toowong	25+	1138
Brinsmead	0-4	107
Brinsmead	5-14	873
Brinsmead	15-19	302
Brinsmead	20-24	77
Brinsmead	25+	241
Clifton Beach - Kewarra Beach	0-4	155
Clifton Beach - Kewarra Beach	5-14	1284
Clifton Beach - Kewarra Beach	15-19	454
Clifton Beach - Kewarra Beach	20-24	126
Clifton Beach - Kewarra Beach	25+	466
Freshwater - Stratford	0-4	63
Freshwater - Stratford	5-14	517
Freshwater - Stratford	15-19	181
Freshwater - Stratford	20-24	42
Freshwater - Stratford	25+	172
Redlynch	0-4	229
Redlynch	5-14	2271
Redlynch	15-19	836
Redlynch	20-24	190
Redlynch	25+	594
Trinity Beach - Smithfield	0-4	304
Trinity Beach - Smithfield	5-14	2159
Trinity Beach - Smithfield	15-19	785
Trinity Beach - Smithfield	20-24	402
Trinity Beach - Smithfield	25+	861
Yorkeys Knob - Machans Beach	0-4	65
Yorkeys Knob - Machans Beach	5-14	568
Yorkeys Knob - Machans Beach	15-19	185
Yorkeys Knob - Machans Beach	20-24	81
Yorkeys Knob - Machans Beach	25+	292
Bentley Park	0-4	178
Bentley Park	5-14	1357
Bentley Park	15-19	445
Bentley Park	20-24	98
Bentley Park	25+	306
Cairns City	0-4	67
Cairns City	5-14	710
Cairns City	15-19	306
Cairns City	20-24	258
Cairns City	25+	797
Earlville - Bayview Heights	0-4	113
Earlville - Bayview Heights	5-14	952
Earlville - Bayview Heights	15-19	320
Earlville - Bayview Heights	20-24	108
Earlville - Bayview Heights	25+	338
Edmonton	0-4	227
Edmonton	5-14	1663
Edmonton	15-19	491
Edmonton	20-24	144
Edmonton	25+	390
Gordonvale - Trinity	0-4	137
Gordonvale - Trinity	5-14	1388
Gordonvale - Trinity	15-19	441
Gordonvale - Trinity	20-24	99
Gordonvale - Trinity	25+	295
Kanimbla - Mooroobool	0-4	127
Kanimbla - Mooroobool	5-14	1277
Kanimbla - Mooroobool	15-19	499
Kanimbla - Mooroobool	20-24	127
Kanimbla - Mooroobool	25+	406
Lamb Range	5-14	3
Manoora	0-4	65
Manoora	5-14	641
Manoora	15-19	167
Manoora	20-24	82
Manoora	25+	295
Manunda	0-4	59
Manunda	5-14	460
Manunda	15-19	169
Manunda	20-24	68
Manunda	25+	268
Mount Sheridan	0-4	148
Mount Sheridan	5-14	1231
Mount Sheridan	15-19	431
Mount Sheridan	20-24	128
Mount Sheridan	25+	333
Westcourt - Bungalow	0-4	53
Westcourt - Bungalow	5-14	477
Westcourt - Bungalow	15-19	168
Westcourt - Bungalow	20-24	75
Westcourt - Bungalow	25+	333
White Rock	0-4	83
White Rock	5-14	630
White Rock	15-19	197
White Rock	20-24	61
White Rock	25+	158
Whitfield - Edge Hill	0-4	103
Whitfield - Edge Hill	5-14	1085
Whitfield - Edge Hill	15-19	365
Whitfield - Edge Hill	20-24	77
Whitfield - Edge Hill	25+	418
Woree	0-4	63
Woree	5-14	537
Woree	15-19	173
Woree	20-24	74
Woree	25+	195
Babinda	0-4	39
Babinda	5-14	498
Babinda	15-19	192
Babinda	20-24	24
Babinda	25+	98
Innisfail	0-4	108
Innisfail	5-14	1042
Innisfail	15-19	308
Innisfail	20-24	75
Innisfail	25+	265
Johnstone	0-4	81
Johnstone	5-14	848
Johnstone	15-19	248
Johnstone	20-24	41
Johnstone	25+	131
Tully	0-4	112
Tully	5-14	1060
Tully	15-19	315
Tully	20-24	47
Tully	25+	211
Yarrabah	0-4	55
Yarrabah	5-14	466
Yarrabah	15-19	107
Yarrabah	25+	19
Daintree	0-4	51
Daintree	5-14	767
Daintree	15-19	223
Daintree	20-24	35
Daintree	25+	157
Port Douglas	0-4	52
Port Douglas	5-14	379
Port Douglas	15-19	123
Port Douglas	20-24	39
Port Douglas	25+	207
Atherton	0-4	120
Atherton	5-14	1304
Atherton	15-19	428
Atherton	20-24	85
Atherton	25+	291
Herberton	0-4	29
Herberton	5-14	578
Herberton	15-19	203
Herberton	20-24	21
Herberton	25+	102
Kuranda	0-4	42
Kuranda	5-14	514
Kuranda	15-19	181
Kuranda	20-24	26
Kuranda	25+	162
Malanda - Yungaburra	0-4	85
Malanda - Yungaburra	5-14	1065
Malanda - Yungaburra	15-19	333
Malanda - Yungaburra	20-24	39
Malanda - Yungaburra	25+	185
Mareeba	0-4	126
Mareeba	5-14	1314
Mareeba	15-19	411
Mareeba	20-24	72
Mareeba	25+	269
Balonne	0-4	58
Balonne	5-14	512
Balonne	15-19	126
Balonne	20-24	38
Balonne	25+	81
Chinchilla	0-4	115
Chinchilla	5-14	1189
Chinchilla	15-19	287
Chinchilla	20-24	61
Chinchilla	25+	194
Goondiwindi	0-4	107
Goondiwindi	5-14	833
Goondiwindi	15-19	203
Goondiwindi	20-24	55
Goondiwindi	25+	155
Inglewood - Waggamba	0-4	59
Inglewood - Waggamba	5-14	464
Inglewood - Waggamba	15-19	100
Inglewood - Waggamba	20-24	34
Inglewood - Waggamba	25+	74
Miles - Wandoan	0-4	52
Miles - Wandoan	5-14	452
Miles - Wandoan	15-19	108
Miles - Wandoan	20-24	37
Miles - Wandoan	25+	95
Roma	0-4	120
Roma	5-14	867
Roma	15-19	229
Roma	20-24	91
Roma	25+	217
Roma Surrounds	0-4	69
Roma Surrounds	5-14	772
Roma Surrounds	15-19	186
Roma Surrounds	20-24	34
Roma Surrounds	25+	74
Tara	0-4	32
Tara	5-14	420
Tara	15-19	114
Tara	20-24	23
Tara	25+	58
Crows Nest - Rosalie	0-4	96
Crows Nest - Rosalie	5-14	1029
Crows Nest - Rosalie	15-19	311
Crows Nest - Rosalie	20-24	49
Crows Nest - Rosalie	25+	193
Jondaryan	0-4	81
Jondaryan	5-14	982
Jondaryan	15-19	317
Jondaryan	20-24	76
Jondaryan	25+	180
Millmerran	0-4	23
Millmerran	5-14	321
Millmerran	15-19	117
Millmerran	20-24	13
Millmerran	25+	59
Pittsworth	0-4	72
Pittsworth	5-14	729
Pittsworth	15-19	236
Pittsworth	20-24	68
Pittsworth	25+	113
Wambo	0-4	248
Wambo	5-14	2435
Wambo	15-19	710
Wambo	20-24	170
Wambo	25+	416
Clifton - Greenmount	0-4	49
Clifton - Greenmount	5-14	632
Clifton - Greenmount	15-19	179
Clifton - Greenmount	20-24	37
Clifton - Greenmount	25+	138
Southern Downs - East	0-4	36
Southern Downs - East	5-14	458
Southern Downs - East	15-19	163
Southern Downs - East	20-24	29
Southern Downs - East	25+	82
Southern Downs - West	0-4	42
Southern Downs - West	5-14	548
Southern Downs - West	15-19	198
Southern Downs - West	20-24	33
Southern Downs - West	25+	106
Stanthorpe	0-4	50
Stanthorpe	5-14	557
Stanthorpe	15-19	171
Stanthorpe	20-24	26
Stanthorpe	25+	121
Stanthorpe Surrounds	0-4	47
Stanthorpe Surrounds	5-14	698
Stanthorpe Surrounds	15-19	210
Stanthorpe Surrounds	20-24	39
Stanthorpe Surrounds	25+	149
Warwick	0-4	184
Warwick	5-14	1864
Warwick	15-19	586
Warwick	20-24	139
Warwick	25+	403
Central Highlands - East	0-4	120
Central Highlands - East	5-14	997
Central Highlands - East	15-19	250
Central Highlands - East	20-24	35
Central Highlands - East	25+	179
Central Highlands - West	0-4	91
Central Highlands - West	5-14	928
Central Highlands - West	15-19	190
Central Highlands - West	20-24	46
Central Highlands - West	25+	139
Emerald	0-4	280
Emerald	5-14	2296
Emerald	15-19	613
Emerald	20-24	155
Emerald	25+	450
Berserker	0-4	90
Berserker	5-14	868
Berserker	15-19	262
Berserker	20-24	102
Berserker	25+	187
Bouldercombe	0-4	21
Bouldercombe	5-14	221
Bouldercombe	15-19	80
Bouldercombe	20-24	6
Bouldercombe	25+	30
Emu Park	0-4	86
Emu Park	5-14	676
Emu Park	15-19	172
Emu Park	20-24	20
Emu Park	25+	133
Frenchville - Mount Archer	0-4	166
Frenchville - Mount Archer	5-14	1156
Frenchville - Mount Archer	15-19	349
Frenchville - Mount Archer	20-24	119
Frenchville - Mount Archer	25+	325
Glenlee - Rockyview	0-4	71
Glenlee - Rockyview	5-14	637
Glenlee - Rockyview	15-19	240
Glenlee - Rockyview	20-24	63
Glenlee - Rockyview	25+	117
Gracemere	0-4	275
Gracemere	5-14	2027
Gracemere	15-19	504
Gracemere	20-24	147
Gracemere	25+	370
Lakes Creek	0-4	70
Lakes Creek	5-14	645
Lakes Creek	15-19	192
Lakes Creek	20-24	62
Lakes Creek	25+	148
Mount Morgan	0-4	16
Mount Morgan	5-14	239
Mount Morgan	15-19	63
Mount Morgan	20-24	22
Mount Morgan	25+	53
Norman Gardens	0-4	159
Norman Gardens	5-14	1455
Norman Gardens	15-19	505
Norman Gardens	20-24	194
Norman Gardens	25+	423
Park Avenue	0-4	86
Park Avenue	5-14	663
Park Avenue	15-19	166
Park Avenue	20-24	66
Park Avenue	25+	157
Parkhurst - Kawana	0-4	135
Parkhurst - Kawana	5-14	1025
Parkhurst - Kawana	15-19	310
Parkhurst - Kawana	20-24	112
Parkhurst - Kawana	25+	252
Rockhampton - West	0-4	73
Rockhampton - West	5-14	632
Rockhampton - West	15-19	228
Rockhampton - West	20-24	84
Rockhampton - West	25+	177
Rockhampton City	0-4	30
Rockhampton City	5-14	297
Rockhampton City	15-19	81
Rockhampton City	20-24	47
Rockhampton City	25+	105
Rockhampton Surrounds - East	0-4	37
Rockhampton Surrounds - East	5-14	413
Rockhampton Surrounds - East	15-19	131
Rockhampton Surrounds - East	20-24	27
Rockhampton Surrounds - East	25+	68
Rockhampton Surrounds - North	0-4	42
Rockhampton Surrounds - North	5-14	522
Rockhampton Surrounds - North	15-19	167
Rockhampton Surrounds - North	20-24	23
Rockhampton Surrounds - North	25+	90
Rockhampton Surrounds - West	0-4	32
Rockhampton Surrounds - West	5-14	338
Rockhampton Surrounds - West	15-19	106
Rockhampton Surrounds - West	20-24	25
Rockhampton Surrounds - West	25+	69
Shoalwater Bay	5-14	5
The Range - Allenstown	0-4	98
The Range - Allenstown	5-14	1044
The Range - Allenstown	15-19	591
The Range - Allenstown	20-24	174
The Range - Allenstown	25+	275
Yeppoon	0-4	291
Yeppoon	5-14	2549
Yeppoon	15-19	888
Yeppoon	20-24	223
Yeppoon	25+	583
Banana	0-4	100
Banana	5-14	1123
Banana	15-19	262
Banana	20-24	46
Banana	25+	130
Biloela	0-4	66
Biloela	5-14	717
Biloela	15-19	185
Biloela	20-24	37
Biloela	25+	119
Agnes Water - Miriam Vale	0-4	48
Agnes Water - Miriam Vale	5-14	618
Agnes Water - Miriam Vale	15-19	174
Agnes Water - Miriam Vale	20-24	21
Agnes Water - Miriam Vale	25+	136
Boyne Island - Tannum Sands	0-4	182
Boyne Island - Tannum Sands	5-14	1526
Boyne Island - Tannum Sands	15-19	526
Boyne Island - Tannum Sands	20-24	78
Boyne Island - Tannum Sands	25+	297
Clinton - New Auckland	0-4	267
Clinton - New Auckland	5-14	2278
Clinton - New Auckland	15-19	678
Clinton - New Auckland	20-24	134
Clinton - New Auckland	25+	515
Gladstone	0-4	82
Gladstone	5-14	580
Gladstone	15-19	204
Gladstone	20-24	62
Gladstone	25+	178
Gladstone Hinterland	0-4	181
Gladstone Hinterland	5-14	1858
Gladstone Hinterland	15-19	481
Gladstone Hinterland	20-24	59
Gladstone Hinterland	25+	268
Kin Kora - Sun Valley	0-4	68
Kin Kora - Sun Valley	5-14	503
Kin Kora - Sun Valley	15-19	178
Kin Kora - Sun Valley	20-24	29
Kin Kora - Sun Valley	25+	121
Telina - Toolooa	0-4	129
Telina - Toolooa	5-14	937
Telina - Toolooa	15-19	294
Telina - Toolooa	20-24	74
Telina - Toolooa	25+	209
West Gladstone	0-4	67
West Gladstone	5-14	541
West Gladstone	15-19	166
West Gladstone	20-24	44
West Gladstone	25+	147
Broadbeach Waters	0-4	127
Broadbeach Waters	5-14	845
Broadbeach Waters	15-19	375
Broadbeach Waters	20-24	207
Broadbeach Waters	25+	379
Burleigh Heads	0-4	96
Burleigh Heads	5-14	636
Burleigh Heads	15-19	258
Burleigh Heads	20-24	206
Burleigh Heads	25+	463
Burleigh Waters	0-4	287
Burleigh Waters	5-14	1843
Burleigh Waters	15-19	613
Burleigh Waters	20-24	243
Burleigh Waters	25+	514
Mermaid Beach - Broadbeach	0-4	108
Mermaid Beach - Broadbeach	5-14	696
Mermaid Beach - Broadbeach	15-19	313
Mermaid Beach - Broadbeach	20-24	389
Mermaid Beach - Broadbeach	25+	868
Mermaid Waters	0-4	247
Mermaid Waters	5-14	1478
Mermaid Waters	15-19	562
Mermaid Waters	20-24	263
Mermaid Waters	25+	626
Miami	0-4	121
Miami	5-14	604
Miami	15-19	233
Miami	20-24	183
Miami	25+	419
Coolangatta	0-4	58
Coolangatta	5-14	290
Coolangatta	15-19	138
Coolangatta	20-24	141
Coolangatta	25+	354
Currumbin - Tugun	0-4	181
Currumbin - Tugun	5-14	1257
Currumbin - Tugun	15-19	444
Currumbin - Tugun	20-24	226
Currumbin - Tugun	25+	547
Currumbin Waters	0-4	193
Currumbin Waters	5-14	1240
Currumbin Waters	15-19	463
Currumbin Waters	20-24	157
Currumbin Waters	25+	318
Elanora	0-4	247
Elanora	5-14	1587
Elanora	15-19	587
Elanora	20-24	224
Elanora	25+	423
Palm Beach	0-4	258
Palm Beach	5-14	1685
Palm Beach	15-19	628
Palm Beach	20-24	327
Palm Beach	25+	743
Arundel	0-4	175
Arundel	5-14	1253
Arundel	15-19	520
Arundel	20-24	312
Arundel	25+	464
Biggera Waters	0-4	111
Biggera Waters	5-14	703
Biggera Waters	15-19	326
Biggera Waters	20-24	265
Biggera Waters	25+	527
Coombabah	0-4	121
Coombabah	5-14	942
Coombabah	15-19	293
Coombabah	20-24	144
Coombabah	25+	333
Labrador	0-4	199
Labrador	5-14	1422
Labrador	15-19	517
Labrador	20-24	442
Labrador	25+	929
Paradise Point - Hollywell	0-4	115
Paradise Point - Hollywell	5-14	804
Paradise Point - Hollywell	15-19	383
Paradise Point - Hollywell	20-24	154
Paradise Point - Hollywell	25+	231
Runaway Bay	0-4	98
Runaway Bay	5-14	738
Runaway Bay	15-19	326
Runaway Bay	20-24	128
Runaway Bay	25+	218
Guanaba - Springbrook	0-4	60
Guanaba - Springbrook	5-14	452
Guanaba - Springbrook	15-19	166
Guanaba - Springbrook	20-24	49
Guanaba - Springbrook	25+	139
Tamborine - Canungra	0-4	208
Tamborine - Canungra	5-14	1851
Tamborine - Canungra	15-19	691
Tamborine - Canungra	20-24	171
Tamborine - Canungra	25+	471
Currumbin Valley - Tallebudgera	0-4	130
Currumbin Valley - Tallebudgera	5-14	1108
Currumbin Valley - Tallebudgera	15-19	358
Currumbin Valley - Tallebudgera	20-24	145
Currumbin Valley - Tallebudgera	25+	234
Mudgeeraba - Bonogin	0-4	419
Mudgeeraba - Bonogin	5-14	3048
Mudgeeraba - Bonogin	15-19	1158
Mudgeeraba - Bonogin	20-24	318
Mudgeeraba - Bonogin	25+	681
Reedy Creek - Andrews	0-4	197
Reedy Creek - Andrews	5-14	1423
Reedy Creek - Andrews	15-19	573
Reedy Creek - Andrews	20-24	210
Reedy Creek - Andrews	25+	336
Carrara	0-4	196
Carrara	5-14	1465
Carrara	15-19	549
Carrara	20-24	251
Carrara	25+	524
Highland Park	0-4	158
Highland Park	5-14	994
Highland Park	15-19	378
Highland Park	20-24	124
Highland Park	25+	315
Nerang - Mount Nathan	0-4	382
Nerang - Mount Nathan	5-14	2550
Nerang - Mount Nathan	15-19	854
Nerang - Mount Nathan	20-24	339
Nerang - Mount Nathan	25+	770
Pacific Pines - Gaven	0-4	363
Pacific Pines - Gaven	5-14	2847
Pacific Pines - Gaven	15-19	1032
Pacific Pines - Gaven	20-24	374
Pacific Pines - Gaven	25+	705
Worongary - Tallai	0-4	133
Worongary - Tallai	5-14	1112
Worongary - Tallai	15-19	500
Worongary - Tallai	20-24	170
Worongary - Tallai	25+	271
Coomera	0-4	494
Coomera	5-14	3115
Coomera	15-19	992
Coomera	20-24	478
Coomera	25+	891
Helensvale	0-4	334
Helensvale	5-14	2342
Helensvale	15-19	1050
Helensvale	20-24	432
Helensvale	25+	638
Hope Island	0-4	174
