SA2_NAME16	PrivateDwelling	Sex	persons
Bull Creek	1	F	3899
Bull Creek	1	M	3661
Leeming	0	F	35
Leeming	0	M	38
Leeming	1	F	5379
Leeming	1	M	5149
Melville	0	F	501
Melville	0	M	242
Melville	1	F	8669
Melville	1	M	7701
Murdoch - Kardinya	0	F	1074
Murdoch - Kardinya	0	M	742
Murdoch - Kardinya	1	F	5851
Murdoch - Kardinya	1	M	5454
Willagee	0	F	227
Willagee	0	M	168
Willagee	1	F	2627
Willagee	1	M	2284
Winthrop	0	F	31
Winthrop	0	M	31
Winthrop	1	F	2956
Winthrop	1	M	2871
Cooloongup	0	F	335
Cooloongup	0	M	291
Cooloongup	1	F	3950
Cooloongup	1	M	3804
Port Kennedy	0	F	283
Port Kennedy	0	M	258
Port Kennedy	1	F	6406
Port Kennedy	1	M	6018
Rockingham	0	F	747
Rockingham	0	M	1469
Rockingham	1	F	7285
Rockingham	1	M	6774
Safety Bay - Shoalwater	0	F	316
Safety Bay - Shoalwater	0	M	271
Safety Bay - Shoalwater	1	F	5633
Safety Bay - Shoalwater	1	M	5334
Singleton - Golden Bay - Secret Harbour	0	F	232
Singleton - Golden Bay - Secret Harbour	0	M	244
Singleton - Golden Bay - Secret Harbour	1	F	10596
Singleton - Golden Bay - Secret Harbour	1	M	10070
Waikiki	0	F	303
Waikiki	0	M	259
Waikiki	1	F	5947
Waikiki	1	M	5577
Warnbro	0	F	181
Warnbro	0	M	172
Warnbro	1	F	5159
Warnbro	1	M	4802
Baldivis - North	0	F	228
Baldivis - North	0	M	226
Baldivis - North	1	F	5592
Baldivis - North	1	M	5145
Baldivis - South	0	F	362
Baldivis - South	0	M	316
Baldivis - South	1	F	12784
Baldivis - South	1	M	11597
Karnup	0	F	34
Karnup	0	M	37
Karnup	1	F	1024
Karnup	1	M	928
Albany	0	F	912
Albany	0	M	891
Albany	1	F	7000
Albany	1	M	6001
Albany Surrounds	0	F	235
Albany Surrounds	0	M	287
Albany Surrounds	1	F	1567
Albany Surrounds	1	M	1656
Bayonet Head - Lower King	0	F	97
Bayonet Head - Lower King	0	M	81
Bayonet Head - Lower King	1	F	2501
Bayonet Head - Lower King	1	M	2285
Denmark	0	F	524
Denmark	0	M	539
Denmark	1	F	2751
Denmark	1	M	2512
Gnowangerup	0	F	175
Gnowangerup	0	M	191
Gnowangerup	1	F	1133
Gnowangerup	1	M	1315
Katanning	0	F	245
Katanning	0	M	270
Katanning	1	F	1926
Katanning	1	M	2045
Kojonup	0	F	190
Kojonup	0	M	217
Kojonup	1	F	1690
Kojonup	1	M	1811
Little Grove - Elleker	0	F	64
Little Grove - Elleker	0	M	397
Little Grove - Elleker	1	F	1504
Little Grove - Elleker	1	M	1541
McKail - Willyung	0	F	257
McKail - Willyung	0	M	263
McKail - Willyung	1	F	5332
McKail - Willyung	1	M	5163
Plantagenet	0	F	247
Plantagenet	0	M	339
Plantagenet	1	F	2295
Plantagenet	1	M	2337
Chittering	0	F	216
Chittering	0	M	255
Chittering	1	F	2650
Chittering	1	M	2584
Cunderdin	0	F	334
Cunderdin	0	M	403
Cunderdin	1	F	1485
Cunderdin	1	M	1516
Dowerin	0	F	169
Dowerin	0	M	221
Dowerin	1	F	1580
Dowerin	1	M	1741
Gingin - Dandaragan	0	F	654
Gingin - Dandaragan	0	M	905
Gingin - Dandaragan	1	F	3624
Gingin - Dandaragan	1	M	3790
Merredin	0	F	355
Merredin	0	M	524
Merredin	1	F	1949
Merredin	1	M	2035
Moora	0	F	374
Moora	0	M	463
Moora	1	F	1780
Moora	1	M	1859
Mukinbudin	0	F	356
Mukinbudin	0	M	1229
Mukinbudin	1	F	1061
Mukinbudin	1	M	1206
Northam	0	F	581
Northam	0	M	938
Northam	1	F	4979
Northam	1	M	4642
Toodyay	0	F	228
Toodyay	0	M	272
Toodyay	1	F	1950
Toodyay	1	M	1953
York - Beverley	0	F	286
York - Beverley	0	M	323
York - Beverley	1	F	2248
York - Beverley	1	M	2181
Brookton	0	F	205
Brookton	0	M	196
Brookton	1	F	1458
Brookton	1	M	1518
Kulin	0	F	300
Kulin	0	M	654
Kulin	1	F	1621
Kulin	1	M	1814
Murray	0	F	185
Murray	0	M	479
Murray	1	F	1009
Murray	1	M	1015
Narrogin	0	F	361
Narrogin	0	M	399
Narrogin	1	F	1890
Narrogin	1	M	1774
Wagin	0	F	258
Wagin	0	M	270
Wagin	1	F	2000
Wagin	1	M	2112
Broome	0	F	4101
Broome	0	M	3838
Broome	1	F	6544
Broome	1	M	6003
Derby - West Kimberley	0	F	1709
Derby - West Kimberley	0	M	2034
Derby - West Kimberley	1	F	2759
Derby - West Kimberley	1	M	2691
Halls Creek	0	F	783
Halls Creek	0	M	956
Halls Creek	1	F	1625
Halls Creek	1	M	1542
Kununurra	0	F	2252
Kununurra	0	M	2811
Kununurra	1	F	3052
Kununurra	1	M	2872
Roebuck	0	F	1453
Roebuck	0	M	1464
Roebuck	1	F	1007
Roebuck	1	M	1003
East Pilbara	0	F	2847
East Pilbara	0	M	11876
East Pilbara	1	F	765
East Pilbara	1	M	810
Newman	0	F	432
Newman	0	M	918
Newman	1	F	1695
Newman	1	M	1795
Port Hedland	0	F	627
Port Hedland	0	M	1224
Port Hedland	1	F	1667
Port Hedland	1	M	1829
South Hedland	0	F	1054
South Hedland	0	M	2702
South Hedland	1	F	4443
South Hedland	1	M	4651
Ashburton (WA)	0	F	2912
Ashburton (WA)	0	M	8247
Ashburton (WA)	1	F	2070
Ashburton (WA)	1	M	2207
Karratha	0	F	1697
Karratha	0	M	3620
Karratha	1	F	6800
Karratha	1	M	7274
Roebourne	0	F	1071
Roebourne	0	M	3451
Roebourne	1	F	1716
Roebourne	1	M	1917
Esperance	0	F	885
Esperance	0	M	1028
Esperance	1	F	5157
Esperance	1	M	5000
Esperance Surrounds	0	F	311
Esperance Surrounds	0	M	866
Esperance Surrounds	1	F	1529
Esperance Surrounds	1	M	1676
Carnarvon	0	F	1080
Carnarvon	0	M	1212
Carnarvon	1	F	1878
Carnarvon	1	M	2001
Exmouth	0	F	3719
Exmouth	0	M	3965
Exmouth	1	F	1991
Exmouth	1	M	2045
Boulder	0	F	615
Boulder	0	M	1089
Boulder	1	F	2680
Boulder	1	M	2988
Kalgoorlie	0	F	858
Kalgoorlie	0	M	1515
Kalgoorlie	1	F	5562
Kalgoorlie	1	M	5968
Kalgoorlie - North	0	F	261
Kalgoorlie - North	0	M	304
Kalgoorlie - North	1	F	3941
Kalgoorlie - North	1	M	4066
Kalgoorlie Airport	0	F	7
Kambalda - Coolgardie - Norseman	0	F	840
Kambalda - Coolgardie - Norseman	0	M	2306
Kambalda - Coolgardie - Norseman	1	F	1483
Kambalda - Coolgardie - Norseman	1	M	1626
Leinster - Leonora	0	F	1474
Leinster - Leonora	0	M	6313
Leinster - Leonora	1	F	1378
Leinster - Leonora	1	M	1296
Geraldton	0	F	1081
Geraldton	0	M	1109
Geraldton	1	F	5316
Geraldton	1	M	4808
Geraldton - East	0	F	404
Geraldton - East	0	M	578
Geraldton - East	1	F	3364
Geraldton - East	1	M	3240
Geraldton - North	0	F	393
Geraldton - North	0	M	379
Geraldton - North	1	F	3888
Geraldton - North	1	M	3723
Geraldton - South	0	F	293
Geraldton - South	0	M	301
Geraldton - South	1	F	4879
Geraldton - South	1	M	4510
Irwin	0	F	326
Irwin	0	M	434
Irwin	1	F	1616
Irwin	1	M	1518
Meekatharra	0	F	1328
Meekatharra	0	M	4188
Meekatharra	1	F	781
Meekatharra	1	M	805
Morawa	0	F	569
Morawa	0	M	1106
Morawa	1	F	1370
Morawa	1	M	1544
Northampton - Mullewa - Greenough	0	F	1113
Northampton - Mullewa - Greenough	0	M	1155
Northampton - Mullewa - Greenough	1	F	2241
Northampton - Mullewa - Greenough	1	M	2407
Migratory - Offshore - Shipping (WA)	0	F	390
Migratory - Offshore - Shipping (WA)	0	M	2846
Migratory - Offshore - Shipping (WA)	1	F	4
Migratory - Offshore - Shipping (WA)	1	M	10
Bridgewater - Gagebrook	0	F	292
Bridgewater - Gagebrook	0	M	295
Bridgewater - Gagebrook	1	F	3941
Bridgewater - Gagebrook	1	M	3595
Brighton - Pontville	0	F	85
Brighton - Pontville	0	M	72
Brighton - Pontville	1	F	3185
Brighton - Pontville	1	M	3023
Old Beach - Otago	0	F	92
Old Beach - Otago	0	M	63
Old Beach - Otago	1	F	2389
Old Beach - Otago	1	M	2356
Bellerive - Rosny	0	F	102
Bellerive - Rosny	0	M	128
Bellerive - Rosny	1	F	3263
Bellerive - Rosny	1	M	2897
Cambridge	0	F	119
Cambridge	0	M	166
Cambridge	1	F	4095
Cambridge	1	M	4127
Geilston Bay - Risdon	0	F	30
Geilston Bay - Risdon	0	M	39
Geilston Bay - Risdon	1	F	1739
Geilston Bay - Risdon	1	M	1620
Howrah - Tranmere	0	F	90
Howrah - Tranmere	0	M	95
Howrah - Tranmere	1	F	5845
Howrah - Tranmere	1	M	5358
Lindisfarne - Rose Bay	0	F	368
Lindisfarne - Rose Bay	0	M	201
Lindisfarne - Rose Bay	1	F	3689
Lindisfarne - Rose Bay	1	M	3360
Mornington - Warrane	0	F	273
Mornington - Warrane	0	M	252
Mornington - Warrane	1	F	2356
Mornington - Warrane	1	M	2290
Risdon Vale	0	F	113
Risdon Vale	0	M	616
Risdon Vale	1	F	1400
Risdon Vale	1	M	1351
Rokeby	0	F	257
Rokeby	0	M	222
Rokeby	1	F	3918
Rokeby	1	M	3492
South Arm	0	F	76
South Arm	0	M	70
South Arm	1	F	2179
South Arm	1	M	2136
Austins Ferry - Granton	0	F	22
Austins Ferry - Granton	0	M	25
Austins Ferry - Granton	1	F	2099
Austins Ferry - Granton	1	M	2096
Berriedale - Chigwell	0	F	167
Berriedale - Chigwell	0	M	138
Berriedale - Chigwell	1	F	2728
Berriedale - Chigwell	1	M	2695
Claremont (Tas.)	0	F	217
Claremont (Tas.)	0	M	206
Claremont (Tas.)	1	F	4057
Claremont (Tas.)	1	M	3875
Derwent Park - Lutana	0	F	162
Derwent Park - Lutana	0	M	211
Derwent Park - Lutana	1	F	2165
Derwent Park - Lutana	1	M	2149
Glenorchy	0	F	381
Glenorchy	0	M	332
Glenorchy	1	F	5853
Glenorchy	1	M	5673
Montrose - Rosetta	0	F	123
Montrose - Rosetta	0	M	125
Montrose - Rosetta	1	F	2528
Montrose - Rosetta	1	M	2369
Moonah	0	F	88
Moonah	0	M	104
Moonah	1	F	2718
Moonah	1	M	2719
New Norfolk	0	F	255
New Norfolk	0	M	263
New Norfolk	1	F	3456
New Norfolk	1	M	3305
West Moonah	0	F	67
West Moonah	0	M	60
West Moonah	1	F	2106
West Moonah	1	M	2130
Kingston - Huntingfield	0	F	237
Kingston - Huntingfield	0	M	180
Kingston - Huntingfield	1	F	6675
Kingston - Huntingfield	1	M	6177
Kingston Beach - Blackmans Bay	0	F	127
Kingston Beach - Blackmans Bay	0	M	109
Kingston Beach - Blackmans Bay	1	F	5493
Kingston Beach - Blackmans Bay	1	M	5030
Margate - Snug	0	F	176
Margate - Snug	0	M	151
Margate - Snug	1	F	4071
Margate - Snug	1	M	3939
Taroona - Bonnet Hill	0	F	34
Taroona - Bonnet Hill	0	M	34
Taroona - Bonnet Hill	1	F	1819
Taroona - Bonnet Hill	1	M	1620
Hobart	0	F	1693
Hobart	0	M	1654
Hobart	1	F	3803
Hobart	1	M	3517
Lenah Valley - Mount Stuart	0	F	144
Lenah Valley - Mount Stuart	0	M	132
Lenah Valley - Mount Stuart	1	F	4484
Lenah Valley - Mount Stuart	1	M	4214
Mount Nelson - Dynnyrne	0	F	197
Mount Nelson - Dynnyrne	0	M	203
Mount Nelson - Dynnyrne	1	F	2302
Mount Nelson - Dynnyrne	1	M	2261
New Town	0	F	341
New Town	0	M	296
New Town	1	F	3024
New Town	1	M	2900
Sandy Bay	0	F	462
Sandy Bay	0	M	468
Sandy Bay	1	F	5811
Sandy Bay	1	M	5554
South Hobart - Fern Tree	0	F	301
South Hobart - Fern Tree	0	M	222
South Hobart - Fern Tree	1	F	3132
South Hobart - Fern Tree	1	M	2992
West Hobart	0	F	89
West Hobart	0	M	95
West Hobart	1	F	3167
West Hobart	1	M	2882
Dodges Ferry - Lewisham	0	F	300
Dodges Ferry - Lewisham	0	M	285
Dodges Ferry - Lewisham	1	F	3831
Dodges Ferry - Lewisham	1	M	3889
Sorell - Richmond	0	F	247
Sorell - Richmond	0	M	227
Sorell - Richmond	1	F	4877
Sorell - Richmond	1	M	4507
Invermay	0	F	269
Invermay	0	M	324
Invermay	1	F	1465
Invermay	1	M	1450
Kings Meadows - Punchbowl	0	F	120
Kings Meadows - Punchbowl	0	M	94
Kings Meadows - Punchbowl	1	F	2454
Kings Meadows - Punchbowl	1	M	2215
Launceston	0	F	635
Launceston	0	M	722
Launceston	1	F	2534
Launceston	1	M	2305
Legana	0	F	95
Legana	0	M	82
Legana	1	F	2274
Legana	1	M	2204
Mowbray	0	F	96
Mowbray	0	M	94
Mowbray	1	F	1869
Mowbray	1	M	1984
Newnham - Mayfield	0	F	406
Newnham - Mayfield	0	M	503
Newnham - Mayfield	1	F	4433
Newnham - Mayfield	1	M	4321
Newstead	0	F	258
Newstead	0	M	231
Newstead	1	F	2616
Newstead	1	M	2290
Norwood (Tas.)	0	F	170
Norwood (Tas.)	0	M	123
Norwood (Tas.)	1	F	1901
Norwood (Tas.)	1	M	1756
Prospect Vale - Blackstone	0	F	185
Prospect Vale - Blackstone	0	M	160
Prospect Vale - Blackstone	1	F	3378
Prospect Vale - Blackstone	1	M	3044
Ravenswood	0	F	108
Ravenswood	0	M	96
Ravenswood	1	F	1850
Ravenswood	1	M	1728
Riverside	0	F	178
Riverside	0	M	139
Riverside	1	F	3494
Riverside	1	M	3306
South Launceston	0	F	242
South Launceston	0	M	192
South Launceston	1	F	2296
South Launceston	1	M	2106
Summerhill - Prospect	0	F	83
Summerhill - Prospect	0	M	95
Summerhill - Prospect	1	F	2496
Summerhill - Prospect	1	M	2209
Trevallyn	0	F	58
Trevallyn	0	M	37
Trevallyn	1	F	2341
Trevallyn	1	M	2245
Waverley - St Leonards	0	F	113
Waverley - St Leonards	0	M	115
Waverley - St Leonards	1	F	1864
Waverley - St Leonards	1	M	1803
West Launceston	0	F	56
West Launceston	0	M	44
West Launceston	1	F	2081
West Launceston	1	M	1924
Youngtown - Relbia	0	F	107
Youngtown - Relbia	0	M	89
Youngtown - Relbia	1	F	2459
Youngtown - Relbia	1	M	2212
Beauty Point - Beaconsfield	0	F	163
Beauty Point - Beaconsfield	0	M	161
Beauty Point - Beaconsfield	1	F	1841
Beauty Point - Beaconsfield	1	M	1862
Deloraine	0	F	242
Deloraine	0	M	223
Deloraine	1	F	2773
Deloraine	1	M	2724
Grindelwald - Lanena	0	F	185
Grindelwald - Lanena	0	M	171
Grindelwald - Lanena	1	F	2868
Grindelwald - Lanena	1	M	2799
Hadspen - Carrick	0	F	58
Hadspen - Carrick	0	M	55
Hadspen - Carrick	1	F	1757
Hadspen - Carrick	1	M	1717
Westbury	0	F	88
Westbury	0	M	81
Westbury	1	F	2051
Westbury	1	M	2044
Dilston - Lilydale	0	F	130
Dilston - Lilydale	0	M	149
Dilston - Lilydale	1	F	1931
Dilston - Lilydale	1	M	2049
George Town	0	F	228
George Town	0	M	252
George Town	1	F	3257
George Town	1	M	3298
Longford	0	F	134
Longford	0	M	126
Longford	1	F	2099
Longford	1	M	1983
Northern Midlands	0	F	169
Northern Midlands	0	M	161
Northern Midlands	1	F	1649
Northern Midlands	1	M	1691
Perth - Evandale	0	F	67
Perth - Evandale	0	M	90
Perth - Evandale	1	F	2657
Perth - Evandale	1	M	2542
St Helens - Scamander	0	F	367
St Helens - Scamander	0	M	401
St Helens - Scamander	1	F	2963
St Helens - Scamander	1	M	3063
Flinders and Cape Barren Islands	0	F	56
Flinders and Cape Barren Islands	0	M	65
Flinders and Cape Barren Islands	1	F	392
Flinders and Cape Barren Islands	1	M	414
Scottsdale - Bridport	0	F	286
Scottsdale - Bridport	0	M	282
Scottsdale - Bridport	1	F	3105
Scottsdale - Bridport	1	M	3072
Central Highlands	0	F	152
Central Highlands	0	M	239
Central Highlands	1	F	964
Central Highlands	1	M	1119
Derwent Valley	0	F	104
Derwent Valley	0	M	135
Derwent Valley	1	F	1442
Derwent Valley	1	M	1614
Southern Midlands	0	F	224
Southern Midlands	0	M	243
Southern Midlands	1	F	2983
Southern Midlands	1	M	3162
Wilderness - East	0	F	5
Wilderness - East	0	M	14
Wilderness - East	1	F	3
Bruny Island - Kettering	0	F	173
Bruny Island - Kettering	0	M	178
Bruny Island - Kettering	1	F	1489
Bruny Island - Kettering	1	M	1559
Cygnet	0	F	155
Cygnet	0	M	161
Cygnet	1	F	2253
Cygnet	1	M	2179
Geeveston - Dover	0	F	150
Geeveston - Dover	0	M	177
Geeveston - Dover	1	F	1794
Geeveston - Dover	1	M	1899
Huonville - Franklin	0	F	354
Huonville - Franklin	0	M	322
Huonville - Franklin	1	F	4322
Huonville - Franklin	1	M	4255
Forestier - Tasman	0	F	157
Forestier - Tasman	0	M	183
Forestier - Tasman	1	F	1079
Forestier - Tasman	1	M	1140
Triabunna - Bicheno	0	F	431
Triabunna - Bicheno	0	M	471
Triabunna - Bicheno	1	F	2055
Triabunna - Bicheno	1	M	2166
Acton - Upper Burnie	0	F	67
Acton - Upper Burnie	0	M	76
Acton - Upper Burnie	1	F	1623
Acton - Upper Burnie	1	M	1443
Burnie - Ulverstone Surrounds	0	F	116
Burnie - Ulverstone Surrounds	0	M	114
Burnie - Ulverstone Surrounds	1	F	2402
Burnie - Ulverstone Surrounds	1	M	2492
Burnie - Wivenhoe	0	F	152
Burnie - Wivenhoe	0	M	199
Burnie - Wivenhoe	1	F	1784
Burnie - Wivenhoe	1	M	1705
Parklands - Camdale	0	F	375
Parklands - Camdale	0	M	266
Parklands - Camdale	1	F	3280
Parklands - Camdale	1	M	2907
Penguin - Sulphur Creek	0	F	174
Penguin - Sulphur Creek	0	M	127
Penguin - Sulphur Creek	1	F	2540
Penguin - Sulphur Creek	1	M	2431
Romaine - Havenview	0	F	58
Romaine - Havenview	0	M	36
Romaine - Havenview	1	F	1728
Romaine - Havenview	1	M	1646
Somerset	0	F	120
Somerset	0	M	129
Somerset	1	F	1993
Somerset	1	M	1776
Ulverstone	0	F	145
Ulverstone	0	M	157
Ulverstone	1	F	3536
Ulverstone	1	M	3113
West Ulverstone	0	F	226
West Ulverstone	0	M	187
West Ulverstone	1	F	2120
West Ulverstone	1	M	1914
Wynyard	0	F	160
Wynyard	0	M	156
Wynyard	1	F	3090
Wynyard	1	M	2806
Devonport	0	F	457
Devonport	0	M	430
Devonport	1	F	7096
Devonport	1	M	6407
East Devonport	0	F	218
East Devonport	0	M	206
East Devonport	1	F	2374
East Devonport	1	M	2236
Latrobe	0	F	169
Latrobe	0	M	159
Latrobe	1	F	2589
Latrobe	1	M	2366
Miandetta - Don	0	F	40
Miandetta - Don	0	M	31
Miandetta - Don	1	F	1813
Miandetta - Don	1	M	1668
Port Sorell	0	F	231
Port Sorell	0	M	202
Port Sorell	1	F	2990
Port Sorell	1	M	2811
Quoiba - Spreyton	0	F	25
Quoiba - Spreyton	0	M	24
Quoiba - Spreyton	1	F	1468
Quoiba - Spreyton	1	M	1497
Sheffield - Railton	0	F	442
Sheffield - Railton	0	M	446
Sheffield - Railton	1	F	2862
Sheffield - Railton	1	M	2973
Turners Beach - Forth	0	F	54
Turners Beach - Forth	0	M	67
Turners Beach - Forth	1	F	1637
Turners Beach - Forth	1	M	1587
King Island	0	F	83
King Island	0	M	95
King Island	1	F	636
King Island	1	M	708
North West	0	F	216
North West	0	M	257
North West	1	F	1769
North West	1	M	1927
Smithton	0	F	208
Smithton	0	M	242
Smithton	1	F	1741
Smithton	1	M	1749
Waratah	0	F	185
Waratah	0	M	266
Waratah	1	F	1721
Waratah	1	M	1757
West Coast (Tas.)	0	F	316
West Coast (Tas.)	0	M	512
West Coast (Tas.)	1	F	1792
West Coast (Tas.)	1	M	1923
Migratory - Offshore - Shipping (Tas.)	0	F	72
Migratory - Offshore - Shipping (Tas.)	0	M	294
Darwin Airport	0	F	49
Darwin Airport	0	M	86
Darwin City	0	F	2529
Darwin City	0	M	2706
Darwin City	1	F	2894
Darwin City	1	M	3114
Fannie Bay - The Gardens	0	F	349
Fannie Bay - The Gardens	0	M	322
Fannie Bay - The Gardens	1	F	1728
Fannie Bay - The Gardens	1	M	1546
Larrakeyah	0	F	341
Larrakeyah	0	M	633
Larrakeyah	1	F	1688
Larrakeyah	1	M	1683
Ludmilla - The Narrows	0	F	76
Ludmilla - The Narrows	0	M	70
Ludmilla - The Narrows	1	F	1265
Ludmilla - The Narrows	1	M	1178
Parap	0	F	152
Parap	0	M	181
Parap	1	F	1343
Parap	1	M	1273
Stuart Park	0	F	180
Stuart Park	0	M	222
Stuart Park	1	F	1865
Stuart Park	1	M	1835
Woolner - Bayview - Winnellie	0	F	306
Woolner - Bayview - Winnellie	0	M	450
Woolner - Bayview - Winnellie	1	F	1317
Woolner - Bayview - Winnellie	1	M	1331
Alawa	0	F	86
Alawa	0	M	72
Alawa	1	F	967
Alawa	1	M	942
Anula	0	F	79
Anula	0	M	67
Anula	1	F	1129
Anula	1	M	1050
Berrimah	0	F	633
Berrimah	0	M	706
Berrimah	1	F	646
Berrimah	1	M	645
Brinkin - Nakara	0	F	375
Brinkin - Nakara	0	M	400
Brinkin - Nakara	1	F	1418
Brinkin - Nakara	1	M	1383
Buffalo Creek	0	F	5
Coconut Grove	0	F	150
Coconut Grove	0	M	159
Coconut Grove	1	F	1354
Coconut Grove	1	M	1292
East Arm	0	F	4
East Arm	0	M	23
East Arm	1	F	4
East Arm	1	M	4
Jingili	0	F	41
Jingili	0	M	78
Jingili	1	F	924
Jingili	1	M	853
Karama	0	F	187
Karama	0	M	167
Karama	1	F	2263
Karama	1	M	2200
Leanyer	0	F	178
Leanyer	0	M	158
Leanyer	1	F	2166
Leanyer	1	M	2073
Lyons (NT)	0	F	387
Lyons (NT)	0	M	409
Lyons (NT)	1	F	2851
Lyons (NT)	1	M	2748
Malak - Marrara	0	F	454
Malak - Marrara	0	M	420
Malak - Marrara	1	F	2061
Malak - Marrara	1	M	2011
Millner	0	F	92
Millner	0	M	89
Millner	1	F	1229
Millner	1	M	1134
Moil	0	F	48
Moil	0	M	60
Moil	1	F	968
Moil	1	M	920
Nightcliff	0	F	143
Nightcliff	0	M	144
Nightcliff	1	F	1855
Nightcliff	1	M	1761
Rapid Creek	0	F	81
Rapid Creek	0	M	88
Rapid Creek	1	F	1624
Rapid Creek	1	M	1515
Tiwi	0	F	484
Tiwi	0	M	422
Tiwi	1	F	1084
Tiwi	1	M	983
Wagaman	0	F	57
Wagaman	0	M	56
Wagaman	1	F	919
Wagaman	1	M	968
Wanguri	0	F	69
Wanguri	0	M	60
Wanguri	1	F	846
Wanguri	1	M	851
Wulagi	0	F	123
Wulagi	0	M	107
Wulagi	1	F	1155
Wulagi	1	M	1099
Howard Springs	0	F	2191
Howard Springs	0	M	3794
Howard Springs	1	F	1578
Howard Springs	1	M	1629
Humpty Doo	0	F	285
Humpty Doo	0	M	315
Humpty Doo	1	F	3852
Humpty Doo	1	M	3987
Koolpinyah	0	F	14
Koolpinyah	0	M	14
Koolpinyah	1	F	3
Koolpinyah	1	M	10
Virginia	0	F	373
Virginia	0	M	396
Virginia	1	F	1493
Virginia	1	M	1495
Weddell	0	F	614
Weddell	0	M	705
Weddell	1	F	1742
Weddell	1	M	1844
Bakewell	0	F	96
Bakewell	0	M	92
Bakewell	1	F	1486
Bakewell	1	M	1385
Driver	0	F	107
Driver	0	M	114
Driver	1	F	1283
Driver	1	M	1177
Durack - Marlow Lagoon	0	F	83
Durack - Marlow Lagoon	0	M	90
Durack - Marlow Lagoon	1	F	2143
Durack - Marlow Lagoon	1	M	2111
Gray	0	F	162
Gray	0	M	195
Gray	1	F	1373
Gray	1	M	1386
Moulden	0	F	243
Moulden	0	M	248
Moulden	1	F	1245
Moulden	1	M	1245
Palmerston - North	0	F	238
Palmerston - North	0	M	396
Palmerston - North	1	F	2121
Palmerston - North	1	M	1923
Palmerston - South	0	F	168
Palmerston - South	0	M	149
Palmerston - South	1	F	3147
Palmerston - South	1	M	2851
Rosebery - Bellamack	0	F	276
Rosebery - Bellamack	0	M	251
Rosebery - Bellamack	1	F	3003
Rosebery - Bellamack	1	M	2910
Woodroffe	0	F	117
Woodroffe	0	M	129
Woodroffe	1	F	1435
Woodroffe	1	M	1455
Charles	0	F	370
Charles	0	M	445
Charles	1	F	1877
Charles	1	M	1801
East Side	0	F	346
East Side	0	M	336
East Side	1	F	2610
East Side	1	M	2382
Flynn (NT)	0	F	211
Flynn (NT)	0	M	202
Flynn (NT)	1	F	2141
Flynn (NT)	1	M	2023
Larapinta	0	F	210
Larapinta	0	M	176
Larapinta	1	F	2394
Larapinta	1	M	2240
Mount Johns	0	F	831
Mount Johns	0	M	716
Mount Johns	1	F	1759
Mount Johns	1	M	1738
Petermann - Simpson	0	F	818
Petermann - Simpson	0	M	822
Petermann - Simpson	1	F	736
Petermann - Simpson	1	M	797
Ross	0	F	1039
Ross	0	M	945
Ross	1	F	1068
Ross	1	M	1079
Sandover - Plenty	0	F	428
Sandover - Plenty	0	M	1003
Sandover - Plenty	1	F	1574
Sandover - Plenty	1	M	1475
Tanami	0	F	332
Tanami	0	M	834
Tanami	1	F	1372
Tanami	1	M	1208
Yuendumu - Anmatjere	0	F	145
Yuendumu - Anmatjere	0	M	152
Yuendumu - Anmatjere	1	F	882
Yuendumu - Anmatjere	1	M	826
Barkly	0	F	572
Barkly	0	M	711
Barkly	1	F	947
Barkly	1	M	929
Tennant Creek	0	F	323
Tennant Creek	0	M	428
Tennant Creek	1	F	1357
Tennant Creek	1	M	1318
Alligator	0	F	2078
Alligator	0	M	2202
Alligator	1	F	1651
Alligator	1	M	1776
Daly	0	F	325
Daly	0	M	406
Daly	1	F	794
Daly	1	M	884
Thamarrurr	0	F	75
Thamarrurr	0	M	86
Thamarrurr	1	F	1007
Thamarrurr	1	M	966
Tiwi Islands	0	F	132
Tiwi Islands	0	M	153
Tiwi Islands	1	F	1064
Tiwi Islands	1	M	1035
West Arnhem	0	F	164
West Arnhem	0	M	217
West Arnhem	1	F	2473
West Arnhem	1	M	2534
Anindilyakwa	0	F	237
Anindilyakwa	0	M	798
Anindilyakwa	1	F	1106
Anindilyakwa	1	M	1117
East Arnhem	0	F	198
East Arnhem	0	M	269
East Arnhem	1	F	3377
East Arnhem	1	M	3276
Nhulunbuy	0	F	488
Nhulunbuy	0	M	689
Nhulunbuy	1	F	1155
Nhulunbuy	1	M	1198
Elsey	0	F	1140
Elsey	0	M	1218
Elsey	1	F	1067
Elsey	1	M	1012
Gulf	0	F	621
Gulf	0	M	1294
Gulf	1	F	1802
Gulf	1	M	1751
Katherine	0	F	1745
Katherine	0	M	2005
Katherine	1	F	4007
Katherine	1	M	4003
Victoria River	0	F	422
Victoria River	0	M	560
Victoria River	1	F	1109
Victoria River	1	M	1065
Migratory - Offshore - Shipping (NT)	0	F	65
Migratory - Offshore - Shipping (NT)	0	M	407
Migratory - Offshore - Shipping (NT)	1	M	8
Aranda	0	F	43
Aranda	0	M	34
Aranda	1	F	1273
Aranda	1	M	1215
Belconnen	0	F	411
Belconnen	0	M	412
Belconnen	1	F	3924
Belconnen	1	M	3835
Bruce	0	F	917
Bruce	0	M	770
Bruce	1	F	3131
Bruce	1	M	2958
Charnwood	0	F	51
Charnwood	0	M	48
Charnwood	1	F	1493
Charnwood	1	M	1439
Cook	0	F	48
Cook	0	M	46
Cook	1	F	1505
Cook	1	M	1321
Dunlop	0	F	84
