SA2_NAME16	MaxSchoolingCompleted	Sex	persons
Bathurst - East	Year 9	F	398
Bathurst - East	Year 9	M	386
Bathurst - East	Year 10	F	1331
Bathurst - East	Year 10	M	1522
Bathurst - East	Year 11	F	384
Bathurst - East	Year 11	M	386
Bathurst - East	Year 12	F	2323
Bathurst - East	Year 12	M	1888
Bathurst Surrounds	Did not go to school	F	4
Bathurst Surrounds	Did not go to school	M	3
Bathurst Surrounds	Year 8	F	77
Bathurst Surrounds	Year 8	M	124
Bathurst Surrounds	Year 9	F	158
Bathurst Surrounds	Year 9	M	203
Bathurst Surrounds	Year 10	F	698
Bathurst Surrounds	Year 10	M	971
Bathurst Surrounds	Year 11	F	179
Bathurst Surrounds	Year 11	M	199
Bathurst Surrounds	Year 12	F	1405
Bathurst Surrounds	Year 12	M	1090
Oberon	Did not go to school	F	9
Oberon	Did not go to school	M	13
Oberon	Year 8	F	79
Oberon	Year 8	M	117
Oberon	Year 9	F	146
Oberon	Year 9	M	173
Oberon	Year 10	F	588
Oberon	Year 10	M	718
Oberon	Year 11	F	108
Oberon	Year 11	M	121
Oberon	Year 12	F	730
Oberon	Year 12	M	620
Bathurst - South	Did not go to school	F	27
Bathurst - South	Did not go to school	M	26
Bathurst - South	Year 8	F	218
Bathurst - South	Year 8	M	210
Bathurst - South	Year 9	F	311
Bathurst - South	Year 9	M	294
Bathurst - South	Year 10	F	1042
Bathurst - South	Year 10	M	1011
Bathurst - South	Year 11	F	278
Bathurst - South	Year 11	M	316
Bathurst - South	Year 12	F	2325
Bathurst - South	Year 12	M	2012
Bathurst - West	Did not go to school	F	18
Bathurst - West	Did not go to school	M	8
Bathurst - West	Year 8	F	169
Bathurst - West	Year 8	M	205
Bathurst - West	Year 9	F	428
Bathurst - West	Year 9	M	397
Bathurst - West	Year 10	F	1497
Bathurst - West	Year 10	M	1555
Bathurst - West	Year 11	F	407
Bathurst - West	Year 11	M	424
Bathurst - West	Year 12	F	3062
Bathurst - West	Year 12	M	2512
Condobolin	Did not go to school	F	9
Condobolin	Did not go to school	M	18
Condobolin	Year 8	F	93
Condobolin	Year 8	M	177
Condobolin	Year 9	F	193
Condobolin	Year 9	M	230
Condobolin	Year 10	F	675
Condobolin	Year 10	M	830
Condobolin	Year 11	F	202
Condobolin	Year 11	M	149
Condobolin	Year 12	F	1008
Condobolin	Year 12	M	741
Cowra	Did not go to school	F	13
Cowra	Did not go to school	M	9
Cowra	Year 8	F	209
Cowra	Year 8	M	286
Cowra	Year 9	F	375
Cowra	Year 9	M	380
Cowra	Year 10	F	1343
Cowra	Year 10	M	1333
Cowra	Year 11	F	272
Cowra	Year 11	M	232
Cowra	Year 12	F	1380
Cowra	Year 12	M	1090
Cowra Surrounds	Did not go to school	F	8
Cowra Surrounds	Did not go to school	M	14
Cowra Surrounds	Year 8	F	113
Cowra Surrounds	Year 8	M	182
Cowra Surrounds	Year 9	F	215
Cowra Surrounds	Year 9	M	260
Cowra Surrounds	Year 10	F	725
Cowra Surrounds	Year 10	M	852
Cowra Surrounds	Year 11	F	153
Cowra Surrounds	Year 11	M	142
Cowra Surrounds	Year 12	F	901
Cowra Surrounds	Year 12	M	674
Forbes	Did not go to school	F	9
Forbes	Did not go to school	M	21
Forbes	Year 8	F	187
Forbes	Year 8	M	288
Forbes	Year 9	F	327
Forbes	Year 9	M	383
Forbes	Year 10	F	1190
Forbes	Year 10	M	1292
Forbes	Year 11	F	302
Forbes	Year 11	M	316
Forbes	Year 12	F	1615
Forbes	Year 12	M	1265
Grenfell	Did not go to school	F	6
Grenfell	Did not go to school	M	6
Grenfell	Year 8	F	60
Grenfell	Year 8	M	103
Grenfell	Year 9	F	152
Grenfell	Year 9	M	193
Grenfell	Year 10	F	474
Grenfell	Year 10	M	545
Grenfell	Year 11	F	105
Grenfell	Year 11	M	122
Grenfell	Year 12	F	561
Grenfell	Year 12	M	463
Parkes (NSW)	Did not go to school	F	11
Parkes (NSW)	Did not go to school	M	16
Parkes (NSW)	Year 8	F	231
Parkes (NSW)	Year 8	M	267
Parkes (NSW)	Year 9	F	371
Parkes (NSW)	Year 9	M	365
Parkes (NSW)	Year 10	F	1466
Parkes (NSW)	Year 10	M	1427
Parkes (NSW)	Year 11	F	331
Parkes (NSW)	Year 11	M	345
Parkes (NSW)	Year 12	F	1745
Parkes (NSW)	Year 12	M	1416
Parkes Surrounds	Did not go to school	M	7
Parkes Surrounds	Year 8	F	68
Parkes Surrounds	Year 8	M	101
Parkes Surrounds	Year 9	F	106
Parkes Surrounds	Year 9	M	154
Parkes Surrounds	Year 10	F	328
Parkes Surrounds	Year 10	M	484
Parkes Surrounds	Year 11	F	93
Parkes Surrounds	Year 11	M	70
Parkes Surrounds	Year 12	F	493
Parkes Surrounds	Year 12	M	385
West Wyalong	Did not go to school	F	4
West Wyalong	Did not go to school	M	9
West Wyalong	Year 8	F	94
West Wyalong	Year 8	M	136
West Wyalong	Year 9	F	183
West Wyalong	Year 9	M	246
West Wyalong	Year 10	F	671
West Wyalong	Year 10	M	833
West Wyalong	Year 11	F	181
West Wyalong	Year 11	M	155
West Wyalong	Year 12	F	862
West Wyalong	Year 12	M	601
Lithgow	Did not go to school	F	14
Lithgow	Did not go to school	M	16
Lithgow	Year 8	F	272
Lithgow	Year 8	M	276
Lithgow	Year 9	F	576
Lithgow	Year 9	M	482
Lithgow	Year 10	F	1646
Lithgow	Year 10	M	1753
Lithgow	Year 11	F	374
Lithgow	Year 11	M	384
Lithgow	Year 12	F	1903
Lithgow	Year 12	M	1553
Lithgow Surrounds	Did not go to school	F	4
Lithgow Surrounds	Did not go to school	M	19
Lithgow Surrounds	Year 8	F	149
Lithgow Surrounds	Year 8	M	188
Lithgow Surrounds	Year 9	F	318
Lithgow Surrounds	Year 9	M	323
Lithgow Surrounds	Year 10	F	1053
Lithgow Surrounds	Year 10	M	1378
Lithgow Surrounds	Year 11	F	240
Lithgow Surrounds	Year 11	M	286
Lithgow Surrounds	Year 12	F	1389
Lithgow Surrounds	Year 12	M	1079
Mudgee	Did not go to school	F	18
Mudgee	Did not go to school	M	22
Mudgee	Year 8	F	202
Mudgee	Year 8	M	200
Mudgee	Year 9	F	383
Mudgee	Year 9	M	364
Mudgee	Year 10	F	1469
Mudgee	Year 10	M	1616
Mudgee	Year 11	F	360
Mudgee	Year 11	M	421
Mudgee	Year 12	F	2366
Mudgee	Year 12	M	1826
Mudgee Surrounds - East	Did not go to school	F	5
Mudgee Surrounds - East	Did not go to school	M	5
Mudgee Surrounds - East	Year 8	F	73
Mudgee Surrounds - East	Year 8	M	137
Mudgee Surrounds - East	Year 9	F	147
Mudgee Surrounds - East	Year 9	M	173
Mudgee Surrounds - East	Year 10	F	446
Mudgee Surrounds - East	Year 10	M	468
Mudgee Surrounds - East	Year 11	F	76
Mudgee Surrounds - East	Year 11	M	114
Mudgee Surrounds - East	Year 12	F	500
Mudgee Surrounds - East	Year 12	M	420
Mudgee Surrounds - West	Did not go to school	F	6
Mudgee Surrounds - West	Did not go to school	M	9
Mudgee Surrounds - West	Year 8	F	194
Mudgee Surrounds - West	Year 8	M	276
Mudgee Surrounds - West	Year 9	F	333
Mudgee Surrounds - West	Year 9	M	479
Mudgee Surrounds - West	Year 10	F	1299
Mudgee Surrounds - West	Year 10	M	1664
Mudgee Surrounds - West	Year 11	F	268
Mudgee Surrounds - West	Year 11	M	311
Mudgee Surrounds - West	Year 12	F	1793
Mudgee Surrounds - West	Year 12	M	1341
Blayney	Did not go to school	F	7
Blayney	Did not go to school	M	11
Blayney	Year 8	F	133
Blayney	Year 8	M	152
Blayney	Year 9	F	211
Blayney	Year 9	M	284
Blayney	Year 10	F	874
Blayney	Year 10	M	1052
Blayney	Year 11	F	224
Blayney	Year 11	M	196
Blayney	Year 12	F	1365
Blayney	Year 12	M	1022
Orange	Did not go to school	F	30
Orange	Did not go to school	M	47
Orange	Year 8	F	419
Orange	Year 8	M	463
Orange	Year 9	F	667
Orange	Year 9	M	667
Orange	Year 10	F	2163
Orange	Year 10	M	2102
Orange	Year 11	F	517
Orange	Year 11	M	497
Orange	Year 12	F	3700
Orange	Year 12	M	2874
Orange - North	Did not go to school	F	35
Orange - North	Did not go to school	M	54
Orange - North	Year 8	F	304
Orange - North	Year 8	M	330
Orange - North	Year 9	F	555
Orange - North	Year 9	M	575
Orange - North	Year 10	F	2393
Orange - North	Year 10	M	2312
Orange - North	Year 11	F	594
Orange - North	Year 11	M	662
Orange - North	Year 12	F	4763
Orange - North	Year 12	M	3921
Orange Surrounds	Did not go to school	F	14
Orange Surrounds	Did not go to school	M	14
Orange Surrounds	Year 8	F	145
Orange Surrounds	Year 8	M	221
Orange Surrounds	Year 9	F	304
Orange Surrounds	Year 9	M	396
Orange Surrounds	Year 10	F	1192
Orange Surrounds	Year 10	M	1531
Orange Surrounds	Year 11	F	341
Orange Surrounds	Year 11	M	309
Orange Surrounds	Year 12	F	2328
Orange Surrounds	Year 12	M	1863
Grafton	Did not go to school	F	38
Grafton	Did not go to school	M	38
Grafton	Year 8	F	448
Grafton	Year 8	M	456
Grafton	Year 9	F	817
Grafton	Year 9	M	788
Grafton	Year 10	F	2729
Grafton	Year 10	M	2438
Grafton	Year 11	F	563
Grafton	Year 11	M	591
Grafton	Year 12	F	2903
Grafton	Year 12	M	2388
Grafton Surrounds	Did not go to school	F	17
Grafton Surrounds	Did not go to school	M	18
Grafton Surrounds	Year 8	F	275
Grafton Surrounds	Year 8	M	468
Grafton Surrounds	Year 9	F	585
Grafton Surrounds	Year 9	M	710
Grafton Surrounds	Year 10	F	2259
Grafton Surrounds	Year 10	M	2466
Grafton Surrounds	Year 11	F	481
Grafton Surrounds	Year 11	M	515
Grafton Surrounds	Year 12	F	2349
Grafton Surrounds	Year 12	M	1978
Maclean - Yamba - Iluka	Did not go to school	F	17
Maclean - Yamba - Iluka	Did not go to school	M	17
Maclean - Yamba - Iluka	Year 8	F	295
Maclean - Yamba - Iluka	Year 8	M	376
Maclean - Yamba - Iluka	Year 9	F	728
Maclean - Yamba - Iluka	Year 9	M	714
Maclean - Yamba - Iluka	Year 10	F	2573
Maclean - Yamba - Iluka	Year 10	M	2459
Maclean - Yamba - Iluka	Year 11	F	587
Maclean - Yamba - Iluka	Year 11	M	583
Maclean - Yamba - Iluka	Year 12	F	3016
Maclean - Yamba - Iluka	Year 12	M	2576
Bellingen	Did not go to school	F	5
Bellingen	Did not go to school	M	7
Bellingen	Year 8	F	72
Bellingen	Year 8	M	72
Bellingen	Year 9	F	162
Bellingen	Year 9	M	159
Bellingen	Year 10	F	526
Bellingen	Year 10	M	559
Bellingen	Year 11	F	182
Bellingen	Year 11	M	190
Bellingen	Year 12	F	1468
Bellingen	Year 12	M	1123
Coffs Harbour - North	Did not go to school	F	100
Coffs Harbour - North	Did not go to school	M	78
Coffs Harbour - North	Year 8	F	392
Coffs Harbour - North	Year 8	M	400
Coffs Harbour - North	Year 9	F	662
Coffs Harbour - North	Year 9	M	635
Coffs Harbour - North	Year 10	F	2288
Coffs Harbour - North	Year 10	M	1990
Coffs Harbour - North	Year 11	F	628
Coffs Harbour - North	Year 11	M	577
Coffs Harbour - North	Year 12	F	3207
Coffs Harbour - North	Year 12	M	2862
Coffs Harbour - South	Did not go to school	F	95
Coffs Harbour - South	Did not go to school	M	71
Coffs Harbour - South	Year 8	F	268
Coffs Harbour - South	Year 8	M	241
Coffs Harbour - South	Year 9	F	365
Coffs Harbour - South	Year 9	M	342
Coffs Harbour - South	Year 10	F	1339
Coffs Harbour - South	Year 10	M	1100
Coffs Harbour - South	Year 11	F	321
Coffs Harbour - South	Year 11	M	347
Coffs Harbour - South	Year 12	F	2129
Coffs Harbour - South	Year 12	M	1803
Coramba - Nana Glen - Bucca	Did not go to school	F	9
Coramba - Nana Glen - Bucca	Did not go to school	M	4
Coramba - Nana Glen - Bucca	Year 8	F	34
Coramba - Nana Glen - Bucca	Year 8	M	75
Coramba - Nana Glen - Bucca	Year 9	F	116
Coramba - Nana Glen - Bucca	Year 9	M	124
Coramba - Nana Glen - Bucca	Year 10	F	445
Coramba - Nana Glen - Bucca	Year 10	M	559
Coramba - Nana Glen - Bucca	Year 11	F	116
Coramba - Nana Glen - Bucca	Year 11	M	130
Coramba - Nana Glen - Bucca	Year 12	F	738
Coramba - Nana Glen - Bucca	Year 12	M	594
Dorrigo	Did not go to school	F	5
Dorrigo	Did not go to school	M	9
Dorrigo	Year 8	F	63
Dorrigo	Year 8	M	90
Dorrigo	Year 9	F	123
Dorrigo	Year 9	M	143
Dorrigo	Year 10	F	361
Dorrigo	Year 10	M	408
Dorrigo	Year 11	F	108
Dorrigo	Year 11	M	92
Dorrigo	Year 12	F	598
Dorrigo	Year 12	M	476
Korora - Emerald Beach	Did not go to school	F	16
Korora - Emerald Beach	Did not go to school	M	14
Korora - Emerald Beach	Year 8	F	93
Korora - Emerald Beach	Year 8	M	102
Korora - Emerald Beach	Year 9	F	235
Korora - Emerald Beach	Year 9	M	259
Korora - Emerald Beach	Year 10	F	1028
Korora - Emerald Beach	Year 10	M	1041
Korora - Emerald Beach	Year 11	F	305
Korora - Emerald Beach	Year 11	M	319
Korora - Emerald Beach	Year 12	F	2403
Korora - Emerald Beach	Year 12	M	2033
Sawtell - Boambee	Did not go to school	F	21
Sawtell - Boambee	Did not go to school	M	20
Sawtell - Boambee	Year 8	F	328
Sawtell - Boambee	Year 8	M	383
Sawtell - Boambee	Year 9	F	731
Sawtell - Boambee	Year 9	M	669
Sawtell - Boambee	Year 10	F	2509
Sawtell - Boambee	Year 10	M	2446
Sawtell - Boambee	Year 11	F	660
Sawtell - Boambee	Year 11	M	667
Sawtell - Boambee	Year 12	F	3881
Sawtell - Boambee	Year 12	M	3153
Urunga	Did not go to school	F	7
Urunga	Did not go to school	M	3
Urunga	Year 8	F	90
Urunga	Year 8	M	89
Urunga	Year 9	F	197
Urunga	Year 9	M	216
Urunga	Year 10	F	621
Urunga	Year 10	M	680
Urunga	Year 11	F	121
Urunga	Year 11	M	161
Urunga	Year 12	F	949
Urunga	Year 12	M	744
Woolgoolga - Arrawarra	Did not go to school	F	60
Woolgoolga - Arrawarra	Did not go to school	M	49
Woolgoolga - Arrawarra	Year 8	F	224
Woolgoolga - Arrawarra	Year 8	M	283
Woolgoolga - Arrawarra	Year 9	F	462
Woolgoolga - Arrawarra	Year 9	M	399
Woolgoolga - Arrawarra	Year 10	F	1627
Woolgoolga - Arrawarra	Year 10	M	1709
Woolgoolga - Arrawarra	Year 11	F	457
Woolgoolga - Arrawarra	Year 11	M	445
Woolgoolga - Arrawarra	Year 12	F	2916
Woolgoolga - Arrawarra	Year 12	M	2497
Bourke - Brewarrina	Did not go to school	F	3
Bourke - Brewarrina	Did not go to school	M	14
Bourke - Brewarrina	Year 8	F	81
Bourke - Brewarrina	Year 8	M	108
Bourke - Brewarrina	Year 9	F	114
Bourke - Brewarrina	Year 9	M	124
Bourke - Brewarrina	Year 10	F	313
Bourke - Brewarrina	Year 10	M	319
Bourke - Brewarrina	Year 11	F	103
Bourke - Brewarrina	Year 11	M	98
Bourke - Brewarrina	Year 12	F	487
Bourke - Brewarrina	Year 12	M	376
Cobar	Did not go to school	F	4
Cobar	Did not go to school	M	5
Cobar	Year 8	F	85
Cobar	Year 8	M	121
Cobar	Year 9	F	125
Cobar	Year 9	M	139
Cobar	Year 10	F	412
Cobar	Year 10	M	546
Cobar	Year 11	F	134
Cobar	Year 11	M	148
Cobar	Year 12	F	585
Cobar	Year 12	M	431
Coonamble	Did not go to school	F	12
Coonamble	Did not go to school	M	18
Coonamble	Year 8	F	72
Coonamble	Year 8	M	140
Coonamble	Year 9	F	132
Coonamble	Year 9	M	144
Coonamble	Year 10	F	388
Coonamble	Year 10	M	432
Coonamble	Year 11	F	113
Coonamble	Year 11	M	117
Coonamble	Year 12	F	615
Coonamble	Year 12	M	404
Nyngan - Warren	Did not go to school	F	4
Nyngan - Warren	Did not go to school	M	12
Nyngan - Warren	Year 8	F	74
Nyngan - Warren	Year 8	M	129
Nyngan - Warren	Year 9	F	159
Nyngan - Warren	Year 9	M	192
Nyngan - Warren	Year 10	F	506
Nyngan - Warren	Year 10	M	614
Nyngan - Warren	Year 11	F	134
Nyngan - Warren	Year 11	M	117
Nyngan - Warren	Year 12	F	761
Nyngan - Warren	Year 12	M	562
Walgett - Lightning Ridge	Did not go to school	F	12
Walgett - Lightning Ridge	Did not go to school	M	17
Walgett - Lightning Ridge	Year 8	F	94
Walgett - Lightning Ridge	Year 8	M	186
Walgett - Lightning Ridge	Year 9	F	196
Walgett - Lightning Ridge	Year 9	M	210
Walgett - Lightning Ridge	Year 10	F	458
Walgett - Lightning Ridge	Year 10	M	571
Walgett - Lightning Ridge	Year 11	F	151
Walgett - Lightning Ridge	Year 11	M	116
Walgett - Lightning Ridge	Year 12	F	700
Walgett - Lightning Ridge	Year 12	M	613
Broken Hill	Did not go to school	F	15
Broken Hill	Did not go to school	M	33
Broken Hill	Year 8	F	604
Broken Hill	Year 8	M	616
Broken Hill	Year 9	F	874
Broken Hill	Year 9	M	776
Broken Hill	Year 10	F	2414
Broken Hill	Year 10	M	2449
Broken Hill	Year 11	F	577
Broken Hill	Year 11	M	636
Broken Hill	Year 12	F	2310
Broken Hill	Year 12	M	1837
Far West	Did not go to school	F	7
Far West	Did not go to school	M	6
Far West	Year 8	F	47
Far West	Year 8	M	109
Far West	Year 9	F	120
Far West	Year 9	M	116
Far West	Year 10	F	196
Far West	Year 10	M	259
Far West	Year 11	F	79
Far West	Year 11	M	76
Far West	Year 12	F	287
Far West	Year 12	M	211
Coonabarabran	Did not go to school	F	5
Coonabarabran	Did not go to school	M	17
Coonabarabran	Year 8	F	156
Coonabarabran	Year 8	M	260
Coonabarabran	Year 9	F	238
Coonabarabran	Year 9	M	329
Coonabarabran	Year 10	F	975
Coonabarabran	Year 10	M	1009
Coonabarabran	Year 11	F	219
Coonabarabran	Year 11	M	203
Coonabarabran	Year 12	F	1188
Coonabarabran	Year 12	M	913
Dubbo - East	Did not go to school	F	16
Dubbo - East	Did not go to school	M	15
Dubbo - East	Year 8	F	175
Dubbo - East	Year 8	M	218
Dubbo - East	Year 9	F	250
Dubbo - East	Year 9	M	292
Dubbo - East	Year 10	F	1197
Dubbo - East	Year 10	M	1294
Dubbo - East	Year 11	F	320
Dubbo - East	Year 11	M	305
Dubbo - East	Year 12	F	1927
Dubbo - East	Year 12	M	1526
Dubbo - South	Did not go to school	F	30
Dubbo - South	Did not go to school	M	37
Dubbo - South	Year 8	F	328
Dubbo - South	Year 8	M	317
Dubbo - South	Year 9	F	474
Dubbo - South	Year 9	M	485
Dubbo - South	Year 10	F	2050
Dubbo - South	Year 10	M	1922
Dubbo - South	Year 11	F	574
Dubbo - South	Year 11	M	485
Dubbo - South	Year 12	F	4181
Dubbo - South	Year 12	M	3309
Dubbo - West	Did not go to school	F	6
Dubbo - West	Did not go to school	M	21
Dubbo - West	Year 8	F	173
Dubbo - West	Year 8	M	176
Dubbo - West	Year 9	F	312
Dubbo - West	Year 9	M	328
Dubbo - West	Year 10	F	1115
Dubbo - West	Year 10	M	1155
Dubbo - West	Year 11	F	288
Dubbo - West	Year 11	M	287
Dubbo - West	Year 12	F	1812
Dubbo - West	Year 12	M	1485
Dubbo Surrounds	Did not go to school	F	3
Dubbo Surrounds	Did not go to school	M	5
Dubbo Surrounds	Year 8	F	78
Dubbo Surrounds	Year 8	M	141
Dubbo Surrounds	Year 9	F	148
Dubbo Surrounds	Year 9	M	215
Dubbo Surrounds	Year 10	F	611
Dubbo Surrounds	Year 10	M	894
Dubbo Surrounds	Year 11	F	168
Dubbo Surrounds	Year 11	M	147
Dubbo Surrounds	Year 12	F	1073
Dubbo Surrounds	Year 12	M	743
Gilgandra	Did not go to school	F	6
Gilgandra	Did not go to school	M	7
Gilgandra	Year 8	F	90
Gilgandra	Year 8	M	139
Gilgandra	Year 9	F	180
Gilgandra	Year 9	M	224
Gilgandra	Year 10	F	533
Gilgandra	Year 10	M	579
Gilgandra	Year 11	F	128
Gilgandra	Year 11	M	112
Gilgandra	Year 12	F	641
Gilgandra	Year 12	M	446
Narromine	Did not go to school	F	11
Narromine	Did not go to school	M	17
Narromine	Year 8	F	112
Narromine	Year 8	M	166
Narromine	Year 9	F	203
Narromine	Year 9	M	238
Narromine	Year 10	F	655
Narromine	Year 10	M	837
Narromine	Year 11	F	171
Narromine	Year 11	M	172
Narromine	Year 12	F	1033
Narromine	Year 12	M	737
Wellington	Did not go to school	F	6
Wellington	Did not go to school	M	8
Wellington	Year 8	F	197
Wellington	Year 8	M	245
Wellington	Year 9	F	291
Wellington	Year 9	M	321
Wellington	Year 10	F	930
Wellington	Year 10	M	990
Wellington	Year 11	F	235
Wellington	Year 11	M	211
Wellington	Year 12	F	1192
Wellington	Year 12	M	979
Branxton - Greta - Pokolbin	Did not go to school	F	11
Branxton - Greta - Pokolbin	Did not go to school	M	17
Branxton - Greta - Pokolbin	Year 8	F	160
Branxton - Greta - Pokolbin	Year 8	M	190
Branxton - Greta - Pokolbin	Year 9	F	360
Branxton - Greta - Pokolbin	Year 9	M	452
Branxton - Greta - Pokolbin	Year 10	F	1556
Branxton - Greta - Pokolbin	Year 10	M	1719
Branxton - Greta - Pokolbin	Year 11	F	393
Branxton - Greta - Pokolbin	Year 11	M	471
Branxton - Greta - Pokolbin	Year 12	F	2317
Branxton - Greta - Pokolbin	Year 12	M	1823
Cessnock	Did not go to school	F	36
Cessnock	Did not go to school	M	37
Cessnock	Year 8	F	510
Cessnock	Year 8	M	546
Cessnock	Year 9	F	1109
Cessnock	Year 9	M	918
Cessnock	Year 10	F	3182
Cessnock	Year 10	M	3162
Cessnock	Year 11	F	778
Cessnock	Year 11	M	732
Cessnock	Year 12	F	3003
Cessnock	Year 12	M	2433
Cessnock Surrounds	Did not go to school	F	8
Cessnock Surrounds	Did not go to school	M	16
Cessnock Surrounds	Year 8	F	130
Cessnock Surrounds	Year 8	M	159
Cessnock Surrounds	Year 9	F	297
Cessnock Surrounds	Year 9	M	336
Cessnock Surrounds	Year 10	F	1142
Cessnock Surrounds	Year 10	M	1363
Cessnock Surrounds	Year 11	F	294
Cessnock Surrounds	Year 11	M	278
Cessnock Surrounds	Year 12	F	1632
Cessnock Surrounds	Year 12	M	1276
Dungog	Did not go to school	F	9
Dungog	Did not go to school	M	14
Dungog	Year 8	F	135
Dungog	Year 8	M	200
Dungog	Year 9	F	326
Dungog	Year 9	M	364
Dungog	Year 10	F	1283
Dungog	Year 10	M	1538
Dungog	Year 11	F	295
Dungog	Year 11	M	264
Dungog	Year 12	F	1636
Dungog	Year 12	M	1270
Kurri Kurri - Abermain	Did not go to school	F	27
Kurri Kurri - Abermain	Did not go to school	M	32
Kurri Kurri - Abermain	Year 8	F	446
Kurri Kurri - Abermain	Year 8	M	449
Kurri Kurri - Abermain	Year 9	F	994
Kurri Kurri - Abermain	Year 9	M	926
Kurri Kurri - Abermain	Year 10	F	2863
Kurri Kurri - Abermain	Year 10	M	3152
Kurri Kurri - Abermain	Year 11	F	690
Kurri Kurri - Abermain	Year 11	M	691
Kurri Kurri - Abermain	Year 12	F	2813
Kurri Kurri - Abermain	Year 12	M	2211
Singleton	Did not go to school	F	21
Singleton	Did not go to school	M	26
Singleton	Year 8	F	243
Singleton	Year 8	M	302
Singleton	Year 9	F	609
Singleton	Year 9	M	540
Singleton	Year 10	F	2130
Singleton	Year 10	M	2300
Singleton	Year 11	F	562
Singleton	Year 11	M	765
Singleton	Year 12	F	2586
Singleton	Year 12	M	2505
Singleton Surrounds	Did not go to school	F	3
Singleton Surrounds	Did not go to school	M	8
Singleton Surrounds	Year 8	F	63
Singleton Surrounds	Year 8	M	99
Singleton Surrounds	Year 9	F	163
Singleton Surrounds	Year 9	M	203
Singleton Surrounds	Year 10	F	705
Singleton Surrounds	Year 10	M	872
Singleton Surrounds	Year 11	F	152
Singleton Surrounds	Year 11	M	193
Singleton Surrounds	Year 12	F	814
Singleton Surrounds	Year 12	M	601
Maitland	Did not go to school	F	12
Maitland	Did not go to school	M	11
Maitland	Year 8	F	126
Maitland	Year 8	M	125
Maitland	Year 9	F	270
Maitland	Year 9	M	255
Maitland	Year 10	F	1003
Maitland	Year 10	M	990
Maitland	Year 11	F	245
Maitland	Year 11	M	290
Maitland	Year 12	F	1613
Maitland	Year 12	M	1403
Maitland - North	Did not go to school	F	3
Maitland - North	Did not go to school	M	4
Maitland - North	Year 8	F	86
Maitland - North	Year 8	M	98
Maitland - North	Year 9	F	218
Maitland - North	Year 9	M	219
Maitland - North	Year 10	F	938
Maitland - North	Year 10	M	968
Maitland - North	Year 11	F	255
Maitland - North	Year 11	M	286
Maitland - North	Year 12	F	1930
Maitland - North	Year 12	M	1531
East Maitland - Metford	Did not go to school	F	31
East Maitland - Metford	Did not go to school	M	31
East Maitland - Metford	Year 8	F	273
East Maitland - Metford	Year 8	M	288
East Maitland - Metford	Year 9	F	661
East Maitland - Metford	Year 9	M	574
East Maitland - Metford	Year 10	F	2317
East Maitland - Metford	Year 10	M	2217
