SA2_NAME16	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
Dubbo - South	1	2	2121
Dubbo - South	1	3	1107
Dubbo - South	1	4	929
Dubbo - South	1	5	472
Dubbo - South	1	6	201
Dubbo - West	0	1	900
Dubbo - West	0	2	84
Dubbo - West	0	3	20
Dubbo - West	0	4	6
Dubbo - West	0	5	5
Dubbo - West	0	6	4
Dubbo - West	1	2	1096
Dubbo - West	1	3	546
Dubbo - West	1	4	511
Dubbo - West	1	5	260
Dubbo - West	1	6	133
Dubbo Surrounds	0	1	324
Dubbo Surrounds	0	2	34
Dubbo Surrounds	0	3	5
Dubbo Surrounds	1	2	668
Dubbo Surrounds	1	3	287
Dubbo Surrounds	1	4	316
Dubbo Surrounds	1	5	163
Dubbo Surrounds	1	6	112
Gilgandra	0	1	483
Gilgandra	0	2	27
Gilgandra	0	3	5
Gilgandra	1	2	594
Gilgandra	1	3	205
Gilgandra	1	4	161
Gilgandra	1	5	111
Gilgandra	1	6	43
Narromine	0	1	656
Narromine	0	2	42
Narromine	0	3	9
Narromine	1	2	722
Narromine	1	3	295
Narromine	1	4	284
Narromine	1	5	161
Narromine	1	6	83
Wellington	0	1	931
Wellington	0	2	75
Wellington	0	3	9
Wellington	0	5	3
Wellington	0	6	3
Wellington	1	2	959
Wellington	1	3	375
Wellington	1	4	287
Wellington	1	5	177
Wellington	1	6	112
Branxton - Greta - Pokolbin	0	1	798
Branxton - Greta - Pokolbin	0	2	71
Branxton - Greta - Pokolbin	0	3	9
Branxton - Greta - Pokolbin	0	4	5
Branxton - Greta - Pokolbin	0	5	4
Branxton - Greta - Pokolbin	1	2	1463
Branxton - Greta - Pokolbin	1	3	746
Branxton - Greta - Pokolbin	1	4	780
Branxton - Greta - Pokolbin	1	5	382
Branxton - Greta - Pokolbin	1	6	175
Cessnock	0	1	2357
Cessnock	0	2	193
Cessnock	0	3	26
Cessnock	0	6	6
Cessnock	1	2	2548
Cessnock	1	3	1274
Cessnock	1	4	1085
Cessnock	1	5	515
Cessnock	1	6	265
Cessnock Surrounds	0	1	594
Cessnock Surrounds	0	2	56
Cessnock Surrounds	0	3	8
Cessnock Surrounds	1	2	1039
Cessnock Surrounds	1	3	490
Cessnock Surrounds	1	4	500
Cessnock Surrounds	1	5	254
Cessnock Surrounds	1	6	164
Dungog	0	1	865
Dungog	0	2	50
Dungog	1	2	1308
Dungog	1	3	500
Dungog	1	4	498
Dungog	1	5	241
Dungog	1	6	120
Kurri Kurri - Abermain	0	1	1831
Kurri Kurri - Abermain	0	2	173
Kurri Kurri - Abermain	0	3	25
Kurri Kurri - Abermain	0	4	5
Kurri Kurri - Abermain	1	2	2317
Kurri Kurri - Abermain	1	3	1264
Kurri Kurri - Abermain	1	4	1119
Kurri Kurri - Abermain	1	5	503
Kurri Kurri - Abermain	1	6	284
Singleton	0	1	1524
Singleton	0	2	126
Singleton	0	3	16
Singleton	0	4	3
Singleton	1	2	1838
Singleton	1	3	899
Singleton	1	4	931
Singleton	1	5	457
Singleton	1	6	220
Singleton Surrounds	0	1	303
Singleton Surrounds	0	2	30
Singleton Surrounds	0	3	4
Singleton Surrounds	1	2	589
Singleton Surrounds	1	3	290
Singleton Surrounds	1	4	284
Singleton Surrounds	1	5	144
Singleton Surrounds	1	6	91
Maitland	0	1	768
Maitland	0	2	67
Maitland	0	3	10
Maitland	0	4	3
Maitland	1	2	926
Maitland	1	3	493
Maitland	1	4	534
Maitland	1	5	224
Maitland	1	6	105
Maitland - North	0	1	485
Maitland - North	0	2	34
Maitland - North	0	3	5
Maitland - North	0	4	5
Maitland - North	1	2	933
Maitland - North	1	3	498
Maitland - North	1	4	608
Maitland - North	1	5	276
Maitland - North	1	6	105
East Maitland - Metford	0	1	1834
East Maitland - Metford	0	2	153
East Maitland - Metford	0	3	30
East Maitland - Metford	0	4	4
East Maitland - Metford	0	5	6
East Maitland - Metford	1	2	2083
East Maitland - Metford	1	3	1071
East Maitland - Metford	1	4	998
East Maitland - Metford	1	5	444
East Maitland - Metford	1	6	212
Rutherford (North) - Aberglasslyn	0	1	1212
Rutherford (North) - Aberglasslyn	0	2	120
Rutherford (North) - Aberglasslyn	0	3	8
Rutherford (North) - Aberglasslyn	0	4	3
Rutherford (North) - Aberglasslyn	0	5	6
Rutherford (North) - Aberglasslyn	1	2	1865
Rutherford (North) - Aberglasslyn	1	3	1085
Rutherford (North) - Aberglasslyn	1	4	1069
Rutherford (North) - Aberglasslyn	1	5	537
Rutherford (North) - Aberglasslyn	1	6	220
Rutherford (South) - Telarah	0	1	797
Rutherford (South) - Telarah	0	2	76
Rutherford (South) - Telarah	0	3	10
Rutherford (South) - Telarah	0	4	3
Rutherford (South) - Telarah	1	2	936
Rutherford (South) - Telarah	1	3	525
Rutherford (South) - Telarah	1	4	397
Rutherford (South) - Telarah	1	5	179
Rutherford (South) - Telarah	1	6	94
Tenambit - East Maitland	0	1	1200
Tenambit - East Maitland	0	2	69
Tenambit - East Maitland	0	3	8
Tenambit - East Maitland	0	4	3
Tenambit - East Maitland	1	2	1392
Tenambit - East Maitland	1	3	585
Tenambit - East Maitland	1	4	527
Tenambit - East Maitland	1	5	205
Tenambit - East Maitland	1	6	99
Thornton - Millers Forest	0	1	685
Thornton - Millers Forest	0	2	107
Thornton - Millers Forest	0	3	29
Thornton - Millers Forest	0	4	7
Thornton - Millers Forest	0	5	3
Thornton - Millers Forest	0	6	3
Thornton - Millers Forest	1	2	1689
Thornton - Millers Forest	1	3	1014
Thornton - Millers Forest	1	4	1162
Thornton - Millers Forest	1	5	440
Thornton - Millers Forest	1	6	195
Anna Bay	0	1	641
Anna Bay	0	2	51
Anna Bay	0	3	4
Anna Bay	1	2	1028
Anna Bay	1	3	298
Anna Bay	1	4	293
Anna Bay	1	5	133
Anna Bay	1	6	64
Lemon Tree Passage - Tanilba Bay	0	1	759
Lemon Tree Passage - Tanilba Bay	0	2	86
Lemon Tree Passage - Tanilba Bay	0	3	4
Lemon Tree Passage - Tanilba Bay	0	5	4
Lemon Tree Passage - Tanilba Bay	1	2	1076
Lemon Tree Passage - Tanilba Bay	1	3	355
Lemon Tree Passage - Tanilba Bay	1	4	287
Lemon Tree Passage - Tanilba Bay	1	5	120
Lemon Tree Passage - Tanilba Bay	1	6	92
Nelson Bay Peninsula	0	1	2746
Nelson Bay Peninsula	0	2	171
Nelson Bay Peninsula	0	3	29
Nelson Bay Peninsula	0	4	8
Nelson Bay Peninsula	1	2	3760
Nelson Bay Peninsula	1	3	1010
Nelson Bay Peninsula	1	4	905
Nelson Bay Peninsula	1	5	374
Nelson Bay Peninsula	1	6	169
Raymond Terrace	0	1	1623
Raymond Terrace	0	2	148
Raymond Terrace	0	3	18
Raymond Terrace	0	4	8
Raymond Terrace	1	2	1679
Raymond Terrace	1	3	814
Raymond Terrace	1	4	716
Raymond Terrace	1	5	327
Raymond Terrace	1	6	196
Seaham - Woodville	0	1	206
Seaham - Woodville	0	2	24
Seaham - Woodville	1	2	610
Seaham - Woodville	1	3	313
Seaham - Woodville	1	4	353
Seaham - Woodville	1	5	188
Seaham - Woodville	1	6	102
Tea Gardens - Hawks Nest	0	1	747
Tea Gardens - Hawks Nest	0	2	53
Tea Gardens - Hawks Nest	0	3	9
Tea Gardens - Hawks Nest	1	2	1403
Tea Gardens - Hawks Nest	1	3	200
Tea Gardens - Hawks Nest	1	4	121
Tea Gardens - Hawks Nest	1	5	51
Tea Gardens - Hawks Nest	1	6	24
Williamtown - Medowie - Karuah	0	1	973
Williamtown - Medowie - Karuah	0	2	75
Williamtown - Medowie - Karuah	0	3	6
Williamtown - Medowie - Karuah	0	4	3
Williamtown - Medowie - Karuah	1	2	1753
Williamtown - Medowie - Karuah	1	3	838
Williamtown - Medowie - Karuah	1	4	826
Williamtown - Medowie - Karuah	1	5	444
Williamtown - Medowie - Karuah	1	6	237
Muswellbrook	0	1	1345
Muswellbrook	0	2	117
Muswellbrook	0	3	11
Muswellbrook	1	2	1324
Muswellbrook	1	3	652
Muswellbrook	1	4	636
Muswellbrook	1	5	291
Muswellbrook	1	6	156
Muswellbrook Surrounds	0	1	364
Muswellbrook Surrounds	0	2	27
Muswellbrook Surrounds	0	3	3
Muswellbrook Surrounds	1	2	501
Muswellbrook Surrounds	1	3	219
Muswellbrook Surrounds	1	4	186
Muswellbrook Surrounds	1	5	102
Muswellbrook Surrounds	1	6	60
Scone	0	1	678
Scone	0	2	51
Scone	0	3	14
Scone	0	4	3
Scone	1	2	762
Scone	1	3	322
Scone	1	4	301
Scone	1	5	161
Scone	1	6	50
Scone Surrounds	0	1	903
Scone Surrounds	0	2	70
Scone Surrounds	0	3	7
Scone Surrounds	1	2	1160
Scone Surrounds	1	3	363
Scone Surrounds	1	4	368
Scone Surrounds	1	5	197
Scone Surrounds	1	6	81
Dapto - Avondale	0	1	2239
Dapto - Avondale	0	2	172
Dapto - Avondale	0	3	18
Dapto - Avondale	0	4	7
Dapto - Avondale	1	2	3032
Dapto - Avondale	1	3	1447
Dapto - Avondale	1	4	1373
Dapto - Avondale	1	5	571
Dapto - Avondale	1	6	272
Horsley - Kembla Grange	0	1	471
Horsley - Kembla Grange	0	2	40
Horsley - Kembla Grange	0	3	11
Horsley - Kembla Grange	0	4	7
Horsley - Kembla Grange	1	2	1162
Horsley - Kembla Grange	1	3	733
Horsley - Kembla Grange	1	4	888
Horsley - Kembla Grange	1	5	407
Horsley - Kembla Grange	1	6	177
Unanderra - Mount Kembla	0	1	1093
Unanderra - Mount Kembla	0	2	82
Unanderra - Mount Kembla	0	3	21
Unanderra - Mount Kembla	0	4	7
Unanderra - Mount Kembla	0	5	3
Unanderra - Mount Kembla	1	2	1655
Unanderra - Mount Kembla	1	3	924
Unanderra - Mount Kembla	1	4	1031
Unanderra - Mount Kembla	1	5	375
Unanderra - Mount Kembla	1	6	176
Berkeley - Lake Heights - Cringila	0	1	1333
Berkeley - Lake Heights - Cringila	0	2	148
Berkeley - Lake Heights - Cringila	0	3	13
Berkeley - Lake Heights - Cringila	0	4	15
Berkeley - Lake Heights - Cringila	1	2	1516
Berkeley - Lake Heights - Cringila	1	3	794
Berkeley - Lake Heights - Cringila	1	4	731
Berkeley - Lake Heights - Cringila	1	5	348
Berkeley - Lake Heights - Cringila	1	6	242
Port Kembla - Warrawong	0	1	1275
Port Kembla - Warrawong	0	2	86
Port Kembla - Warrawong	0	3	11
Port Kembla - Warrawong	0	5	3
Port Kembla - Warrawong	1	2	1099
Port Kembla - Warrawong	1	3	523
Port Kembla - Warrawong	1	4	451
Port Kembla - Warrawong	1	5	193
Port Kembla - Warrawong	1	6	131
Windang - Primbee	0	1	695
Windang - Primbee	0	2	37
Windang - Primbee	0	3	4
Windang - Primbee	1	2	538
Windang - Primbee	1	3	237
Windang - Primbee	1	4	193
Windang - Primbee	1	5	82
Windang - Primbee	1	6	31
Albion Park - Macquarie Pass	0	1	932
Albion Park - Macquarie Pass	0	2	60
Albion Park - Macquarie Pass	0	3	19
Albion Park - Macquarie Pass	0	4	15
Albion Park - Macquarie Pass	0	5	4
Albion Park - Macquarie Pass	1	2	2046
Albion Park - Macquarie Pass	1	3	1188
Albion Park - Macquarie Pass	1	4	1338
Albion Park - Macquarie Pass	1	5	551
Albion Park - Macquarie Pass	1	6	253
Albion Park Rail	0	1	644
Albion Park Rail	0	2	63
Albion Park Rail	0	3	3
Albion Park Rail	0	4	9
Albion Park Rail	1	2	879
Albion Park Rail	1	3	401
Albion Park Rail	1	4	329
Albion Park Rail	1	5	143
Albion Park Rail	1	6	100
Kiama	0	1	975
Kiama	0	2	63
Kiama	0	3	11
Kiama	1	2	1437
Kiama	1	3	433
Kiama	1	4	427
Kiama	1	5	156
Kiama	1	6	66
Kiama Downs - Minnamurra	0	1	359
Kiama Downs - Minnamurra	0	2	19
Kiama Downs - Minnamurra	0	3	7
Kiama Downs - Minnamurra	0	4	3
Kiama Downs - Minnamurra	1	2	782
Kiama Downs - Minnamurra	1	3	302
Kiama Downs - Minnamurra	1	4	381
Kiama Downs - Minnamurra	1	5	196
Kiama Downs - Minnamurra	1	6	51
Kiama Hinterland - Gerringong	0	1	613
Kiama Hinterland - Gerringong	0	2	55
Kiama Hinterland - Gerringong	0	3	10
Kiama Hinterland - Gerringong	1	2	1131
Kiama Hinterland - Gerringong	1	3	365
Kiama Hinterland - Gerringong	1	4	424
Kiama Hinterland - Gerringong	1	5	233
Kiama Hinterland - Gerringong	1	6	78
Shellharbour - Flinders	0	1	1081
Shellharbour - Flinders	0	2	81
Shellharbour - Flinders	0	3	27
Shellharbour - Flinders	0	4	7
Shellharbour - Flinders	1	2	2138
Shellharbour - Flinders	1	3	1088
Shellharbour - Flinders	1	4	1450
Shellharbour - Flinders	1	5	527
Shellharbour - Flinders	1	6	228
Shellharbour - Oak Flats	0	1	958
Shellharbour - Oak Flats	0	2	87
Shellharbour - Oak Flats	0	3	13
Shellharbour - Oak Flats	0	4	7
Shellharbour - Oak Flats	1	2	1369
Shellharbour - Oak Flats	1	3	618
Shellharbour - Oak Flats	1	4	542
Shellharbour - Oak Flats	1	5	260
Shellharbour - Oak Flats	1	6	115
Warilla	0	1	2332
Warilla	0	2	175
Warilla	0	3	18
Warilla	0	4	7
Warilla	1	2	2634
Warilla	1	3	1208
Warilla	1	4	945
Warilla	1	5	428
Warilla	1	6	239
Balgownie - Fairy Meadow	0	1	2249
Balgownie - Fairy Meadow	0	2	213
Balgownie - Fairy Meadow	0	3	112
Balgownie - Fairy Meadow	0	4	66
Balgownie - Fairy Meadow	0	5	24
Balgownie - Fairy Meadow	0	6	7
Balgownie - Fairy Meadow	1	2	2456
Balgownie - Fairy Meadow	1	3	1202
Balgownie - Fairy Meadow	1	4	1200
Balgownie - Fairy Meadow	1	5	446
Balgownie - Fairy Meadow	1	6	202
Corrimal - Tarrawanna - Bellambi	0	1	2031
Corrimal - Tarrawanna - Bellambi	0	2	184
Corrimal - Tarrawanna - Bellambi	0	3	31
Corrimal - Tarrawanna - Bellambi	0	4	11
Corrimal - Tarrawanna - Bellambi	0	5	4
Corrimal - Tarrawanna - Bellambi	1	2	2009
Corrimal - Tarrawanna - Bellambi	1	3	922
Corrimal - Tarrawanna - Bellambi	1	4	885
Corrimal - Tarrawanna - Bellambi	1	5	321
Corrimal - Tarrawanna - Bellambi	1	6	127
Figtree - Keiraville	0	1	1739
Figtree - Keiraville	0	2	175
Figtree - Keiraville	0	3	106
Figtree - Keiraville	0	4	84
Figtree - Keiraville	0	5	27
Figtree - Keiraville	0	6	25
Figtree - Keiraville	1	2	2156
Figtree - Keiraville	1	3	1152
Figtree - Keiraville	1	4	1430
Figtree - Keiraville	1	5	601
Figtree - Keiraville	1	6	217
Helensburgh	0	1	436
Helensburgh	0	2	34
Helensburgh	0	3	5
Helensburgh	0	4	4
Helensburgh	1	2	876
Helensburgh	1	3	555
Helensburgh	1	4	713
Helensburgh	1	5	269
Helensburgh	1	6	93
Thirroul - Austinmer - Coalcliff	0	1	801
Thirroul - Austinmer - Coalcliff	0	2	60
Thirroul - Austinmer - Coalcliff	0	3	31
Thirroul - Austinmer - Coalcliff	0	4	12
Thirroul - Austinmer - Coalcliff	0	6	4
Thirroul - Austinmer - Coalcliff	1	2	1380
Thirroul - Austinmer - Coalcliff	1	3	659
Thirroul - Austinmer - Coalcliff	1	4	830
Thirroul - Austinmer - Coalcliff	1	5	339
Thirroul - Austinmer - Coalcliff	1	6	98
Woonona - Bulli - Russell Vale	0	1	1888
Woonona - Bulli - Russell Vale	0	2	96
Woonona - Bulli - Russell Vale	0	3	31
Woonona - Bulli - Russell Vale	0	4	15
Woonona - Bulli - Russell Vale	1	2	2219
Woonona - Bulli - Russell Vale	1	3	1133
Woonona - Bulli - Russell Vale	1	4	1460
Woonona - Bulli - Russell Vale	1	5	568
Woonona - Bulli - Russell Vale	1	6	161
Wollongong - East	0	1	3069
Wollongong - East	0	2	561
Wollongong - East	0	3	243
Wollongong - East	0	4	35
Wollongong - East	0	5	14
Wollongong - East	0	6	6
Wollongong - East	1	2	2688
Wollongong - East	1	3	651
Wollongong - East	1	4	360
Wollongong - East	1	5	112
Wollongong - East	1	6	52
Wollongong - West	0	1	1945
Wollongong - West	0	2	354
Wollongong - West	0	3	200
Wollongong - West	0	4	91
Wollongong - West	0	5	31
Wollongong - West	0	6	19
Wollongong - West	1	2	1826
Wollongong - West	1	3	884
Wollongong - West	1	4	742
Wollongong - West	1	5	311
Wollongong - West	1	6	131
Bulahdelah - Stroud	0	1	525
Bulahdelah - Stroud	0	2	37
Bulahdelah - Stroud	0	3	9
Bulahdelah - Stroud	1	2	732
Bulahdelah - Stroud	1	3	264
Bulahdelah - Stroud	1	4	206
Bulahdelah - Stroud	1	5	121
Bulahdelah - Stroud	1	6	54
Forster	0	1	2246
Forster	0	2	169
Forster	0	3	25
Forster	0	5	3
Forster	1	2	2542
Forster	1	3	633
Forster	1	4	565
Forster	1	5	203
Forster	1	6	92
Forster-Tuncurry Surrounds	0	1	701
Forster-Tuncurry Surrounds	0	2	73
Forster-Tuncurry Surrounds	0	4	3
Forster-Tuncurry Surrounds	1	2	1140
Forster-Tuncurry Surrounds	1	3	306
Forster-Tuncurry Surrounds	1	4	280
Forster-Tuncurry Surrounds	1	5	127
Forster-Tuncurry Surrounds	1	6	77
Tuncurry	0	1	1212
Tuncurry	0	2	73
Tuncurry	0	3	3
Tuncurry	0	4	4
Tuncurry	1	2	1166
Tuncurry	1	3	251
Tuncurry	1	4	169
Tuncurry	1	5	75
Tuncurry	1	6	39
Kempsey	0	1	1546
Kempsey	0	2	125
Kempsey	0	3	23
Kempsey	0	4	4
Kempsey	1	2	1748
Kempsey	1	3	749
Kempsey	1	4	588
Kempsey	1	5	321
Kempsey	1	6	240
Kempsey Surrounds	0	1	1014
Kempsey Surrounds	0	2	126
Kempsey Surrounds	0	3	14
Kempsey Surrounds	0	4	4
Kempsey Surrounds	1	2	1290
Kempsey Surrounds	1	3	500
Kempsey Surrounds	1	4	379
Kempsey Surrounds	1	5	165
Kempsey Surrounds	1	6	128
Macksville - Scotts Head	0	1	610
Macksville - Scotts Head	0	2	54
Macksville - Scotts Head	0	3	9
Macksville - Scotts Head	1	2	742
Macksville - Scotts Head	1	3	271
Macksville - Scotts Head	1	4	210
Macksville - Scotts Head	1	5	104
Macksville - Scotts Head	1	6	56
Nambucca Heads	0	1	1307
Nambucca Heads	0	2	93
Nambucca Heads	0	3	3
Nambucca Heads	1	2	1025
Nambucca Heads	1	3	329
Nambucca Heads	1	4	197
Nambucca Heads	1	5	114
Nambucca Heads	1	6	61
Nambucca Heads Surrounds	0	1	824
Nambucca Heads Surrounds	0	2	93
Nambucca Heads Surrounds	1	2	1141
Nambucca Heads Surrounds	1	3	352
Nambucca Heads Surrounds	1	4	356
Nambucca Heads Surrounds	1	5	185
Nambucca Heads Surrounds	1	6	112
South West Rocks	0	1	729
South West Rocks	0	2	67
South West Rocks	0	3	3
South West Rocks	0	4	4
South West Rocks	1	2	1073
South West Rocks	1	3	252
South West Rocks	1	4	183
South West Rocks	1	5	76
South West Rocks	1	6	43
Lord Howe Island	0	1	52
Lord Howe Island	0	2	6
Lord Howe Island	1	2	60
Lord Howe Island	1	3	20
Lord Howe Island	1	4	19
Lord Howe Island	1	5	3
Lord Howe Island	1	6	3
Laurieton - Bonny Hills	0	1	2235
Laurieton - Bonny Hills	0	2	165
Laurieton - Bonny Hills	0	3	10
Laurieton - Bonny Hills	1	2	3378
Laurieton - Bonny Hills	1	3	831
Laurieton - Bonny Hills	1	4	736
Laurieton - Bonny Hills	1	5	313
Laurieton - Bonny Hills	1	6	144
Port Macquarie - West	0	1	2873
Port Macquarie - West	0	2	233
Port Macquarie - West	0	3	45
Port Macquarie - West	0	4	23
Port Macquarie - West	0	5	6
Port Macquarie - West	0	6	7
Port Macquarie - West	1	2	3085
Port Macquarie - West	1	3	1056
Port Macquarie - West	1	4	844
Port Macquarie - West	1	5	351
Port Macquarie - West	1	6	185
Port Macquarie Surrounds	0	1	414
Port Macquarie Surrounds	0	2	49
Port Macquarie Surrounds	0	3	3
Port Macquarie Surrounds	1	2	738
Port Macquarie Surrounds	1	3	257
Port Macquarie Surrounds	1	4	226
Port Macquarie Surrounds	1	5	105
Port Macquarie Surrounds	1	6	97
Wauchope	0	1	1028
Wauchope	0	2	103
Wauchope	0	3	11
Wauchope	1	2	1651
Wauchope	1	3	685
Wauchope	1	4	654
Wauchope	1	5	321
Wauchope	1	6	180
Port Macquarie - East	0	1	1690
Port Macquarie - East	0	2	144
Port Macquarie - East	0	3	33
Port Macquarie - East	0	4	7
Port Macquarie - East	0	5	3
Port Macquarie - East	1	2	1691
Port Macquarie - East	1	3	563
Port Macquarie - East	1	4	531
Port Macquarie - East	1	5	222
Port Macquarie - East	1	6	97
Port Macquarie - South	0	1	1802
Port Macquarie - South	0	2	138
Port Macquarie - South	0	3	30
Port Macquarie - South	0	4	12
Port Macquarie - South	0	5	3
Port Macquarie - South	1	2	2594
Port Macquarie - South	1	3	868
Port Macquarie - South	1	4	896
Port Macquarie - South	1	5	374
Port Macquarie - South	1	6	136
Gloucester	0	1	673
Gloucester	0	2	48
Gloucester	1	2	899
Gloucester	1	3	245
Gloucester	1	4	192
Gloucester	1	5	102
Gloucester	1	6	39
Old Bar - Manning Point - Red Head	0	1	1308
Old Bar - Manning Point - Red Head	0	2	122
Old Bar - Manning Point - Red Head	0	3	13
Old Bar - Manning Point - Red Head	0	4	4
Old Bar - Manning Point - Red Head	0	5	3
Old Bar - Manning Point - Red Head	0	6	7
Old Bar - Manning Point - Red Head	1	2	2125
Old Bar - Manning Point - Red Head	1	3	557
Old Bar - Manning Point - Red Head	1	4	539
Old Bar - Manning Point - Red Head	1	5	220
Old Bar - Manning Point - Red Head	1	6	117
Taree	0	1	2773
Taree	0	2	215
Taree	0	3	22
Taree	0	4	9
Taree	0	5	7
Taree	1	2	2732
Taree	1	3	1044
Taree	1	4	832
Taree	1	5	416
Taree	1	6	240
Taree Surrounds	0	1	1359
Taree Surrounds	0	2	120
Taree Surrounds	0	3	6
Taree Surrounds	1	2	2275
Taree Surrounds	1	3	634
Taree Surrounds	1	4	443
Taree Surrounds	1	5	233
Taree Surrounds	1	6	157
Wingham	0	1	655
Wingham	0	2	47
Wingham	0	3	4
Wingham	1	2	726
Wingham	1	3	283
Wingham	1	4	227
Wingham	1	5	121
Wingham	1	6	63
Albury - East	0	1	1594
Albury - East	0	2	163
Albury - East	0	3	57
Albury - East	0	4	22
Albury - East	0	5	6
Albury - East	1	2	2091
Albury - East	1	3	972
Albury - East	1	4	1060
Albury - East	1	5	463
Albury - East	1	6	158
Albury - North	0	1	1303
Albury - North	0	2	129
Albury - North	0	3	24
Albury - North	0	4	6
Albury - North	0	5	4
Albury - North	1	2	1313
Albury - North	1	3	572
Albury - North	1	4	486
Albury - North	1	5	190
Albury - North	1	6	107
Albury - South	0	1	1737
Albury - South	0	2	144
Albury - South	0	3	16
Albury - South	0	4	8
Albury - South	1	2	1463
Albury - South	1	3	500
Albury - South	1	4	415
Albury - South	1	5	178
Albury - South	1	6	55
Albury Surrounds	0	1	1039
Albury Surrounds	0	2	64
Albury Surrounds	0	3	3
Albury Surrounds	0	4	3
Albury Surrounds	1	2	1584
Albury Surrounds	1	3	550
Albury Surrounds	1	4	581
Albury Surrounds	1	5	349
Albury Surrounds	1	6	182
Lavington	0	1	2327
Lavington	0	2	200
Lavington	0	3	33
Lavington	0	4	13
Lavington	0	5	4
Lavington	0	6	4
Lavington	1	2	1954
Lavington	1	3	791
Lavington	1	4	680
Lavington	1	5	307
Lavington	1	6	174
Hay	0	1	382
Hay	0	2	15
Hay	0	3	3
Hay	1	2	406
Hay	1	3	136
Hay	1	4	102
Hay	1	5	57
Hay	1	6	25
Wentworth - Buronga	0	1	564
Wentworth - Buronga	0	2	24
Wentworth - Buronga	0	3	3
Wentworth - Buronga	1	2	812
Wentworth - Buronga	1	3	305
Wentworth - Buronga	1	4	308
Wentworth - Buronga	1	5	165
Wentworth - Buronga	1	6	67
Wentworth-Balranald Region	0	1	313
Wentworth-Balranald Region	0	2	23
Wentworth-Balranald Region	0	4	4
Wentworth-Balranald Region	1	2	420
Wentworth-Balranald Region	1	3	147
Wentworth-Balranald Region	1	4	128
Wentworth-Balranald Region	1	5	80
Wentworth-Balranald Region	1	6	57
Corowa	0	1	864
Corowa	0	2	51
Corowa	1	2	886
Corowa	1	3	256
Corowa	1	4	214
Corowa	1	5	89
Corowa	1	6	42
Corowa Surrounds	0	1	787
Corowa Surrounds	0	2	59
Corowa Surrounds	0	3	9
Corowa Surrounds	0	4	6
Corowa Surrounds	1	2	1108
Corowa Surrounds	1	3	305
Corowa Surrounds	1	4	307
Corowa Surrounds	1	5	146
Corowa Surrounds	1	6	68
Deniliquin	0	1	997
Deniliquin	0	2	61
Deniliquin	0	3	3
Deniliquin	1	2	1013
Deniliquin	1	3	298
Deniliquin	1	4	295
Deniliquin	1	5	124
Deniliquin	1	6	53
Deniliquin Surrounds	0	1	753
Deniliquin Surrounds	0	2	41
Deniliquin Surrounds	1	2	981
Deniliquin Surrounds	1	3	264
Deniliquin Surrounds	1	4	281
Deniliquin Surrounds	1	5	160
Deniliquin Surrounds	1	6	77
Moama	0	1	661
Moama	0	2	46
Moama	0	3	8
Moama	1	2	1043
Moama	1	3	318
Moama	1	4	330
Moama	1	5	169
Moama	1	6	55
Tocumwal - Finley - Jerilderie	0	1	1204
Tocumwal - Finley - Jerilderie	0	2	79
Tocumwal - Finley - Jerilderie	0	3	5
Tocumwal - Finley - Jerilderie	1	2	1480
Tocumwal - Finley - Jerilderie	1	3	417
Tocumwal - Finley - Jerilderie	1	4	347
Tocumwal - Finley - Jerilderie	1	5	190
Tocumwal - Finley - Jerilderie	1	6	80
Armidale	0	1	2883
Armidale	0	2	270
Armidale	0	3	70
Armidale	0	4	40
Armidale	0	6	5
Armidale	1	2	2782
Armidale	1	3	1076
Armidale	1	4	981
Armidale	1	5	422
Armidale	1	6	257
Armidale Surrounds - North	0	1	471
Armidale Surrounds - North	0	2	39
Armidale Surrounds - North	0	3	14
Armidale Surrounds - North	0	4	9
Armidale Surrounds - North	1	2	568
Armidale Surrounds - North	1	3	183
Armidale Surrounds - North	1	4	190
Armidale Surrounds - North	1	5	103
Armidale Surrounds - North	1	6	54
Armidale Surrounds - South	0	1	583
Armidale Surrounds - South	0	2	44
Armidale Surrounds - South	1	2	884
Armidale Surrounds - South	1	3	276
Armidale Surrounds - South	1	4	289
Armidale Surrounds - South	1	5	133
Armidale Surrounds - South	1	6	63
Walcha	0	1	372
Walcha	0	2	16
Walcha	1	2	501
Walcha	1	3	142
Walcha	1	4	104
Walcha	1	5	67
Walcha	1	6	23
Glen Innes	0	1	1292
Glen Innes	0	2	83
Glen Innes	0	3	12
Glen Innes	1	2	1328
Glen Innes	1	3	370
Glen Innes	1	4	315
Glen Innes	1	5	162
Glen Innes	1	6	61
Inverell	0	1	1421
Inverell	0	2	104
Inverell	0	3	19
Inverell	0	4	7
Inverell	0	5	3
Inverell	1	2	1561
Inverell	1	3	651
Inverell	1	4	504
Inverell	1	5	235
Inverell	1	6	129
Inverell Surrounds - East	0	1	484
Inverell Surrounds - East	0	2	49
Inverell Surrounds - East	0	3	6
Inverell Surrounds - East	1	2	680
Inverell Surrounds - East	1	3	229
Inverell Surrounds - East	1	4	186
Inverell Surrounds - East	1	5	104
Inverell Surrounds - East	1	6	80
Inverell Surrounds - West	0	1	629
Inverell Surrounds - West	0	2	45
Inverell Surrounds - West	0	3	3
Inverell Surrounds - West	1	2	841
Inverell Surrounds - West	1	3	239
Inverell Surrounds - West	1	4	221
Inverell Surrounds - West	1	5	127
