SA2_NAME16	HomeCensusNight	Sex	persons
Clare	1	F	2025
Clare	1	M	1827
Gilbert Valley	0	F	129
Gilbert Valley	0	M	170
Gilbert Valley	1	F	2341
Gilbert Valley	1	M	2375
Goyder	0	F	105
Goyder	0	M	141
Goyder	1	F	1905
Goyder	1	M	1924
Wakefield - Barunga West	0	F	195
Wakefield - Barunga West	0	M	261
Wakefield - Barunga West	1	F	4486
Wakefield - Barunga West	1	M	4563
Jamestown	0	F	114
Jamestown	0	M	143
Jamestown	1	F	2156
Jamestown	1	M	2178
Peterborough - Mount Remarkable	0	F	163
Peterborough - Mount Remarkable	0	M	220
Peterborough - Mount Remarkable	1	F	2501
Peterborough - Mount Remarkable	1	M	2459
Port Pirie	0	F	350
Port Pirie	0	M	402
Port Pirie	1	F	6739
Port Pirie	1	M	6404
Port Pirie Surrounds	0	F	83
Port Pirie Surrounds	0	M	104
Port Pirie Surrounds	1	F	1575
Port Pirie Surrounds	1	M	1572
Kadina	0	F	128
Kadina	0	M	167
Kadina	1	F	2665
Kadina	1	M	2455
Moonta	0	F	178
Moonta	0	M	230
Moonta	1	F	2439
Moonta	1	M	2366
Wallaroo	0	F	164
Wallaroo	0	M	221
Wallaroo	1	F	2036
Wallaroo	1	M	2013
Yorke Peninsula - North	0	F	226
Yorke Peninsula - North	0	M	253
Yorke Peninsula - North	1	F	3439
Yorke Peninsula - North	1	M	3536
Yorke Peninsula - South	0	F	204
Yorke Peninsula - South	0	M	240
Yorke Peninsula - South	1	F	1759
Yorke Peninsula - South	1	M	1941
Ceduna	0	F	64
Ceduna	0	M	97
Ceduna	1	F	1265
Ceduna	1	M	1272
Eyre Peninsula	0	F	262
Eyre Peninsula	0	M	302
Eyre Peninsula	1	F	3122
Eyre Peninsula	1	M	3140
Kimba - Cleve - Franklin Harbour	0	F	163
Kimba - Cleve - Franklin Harbour	0	M	214
Kimba - Cleve - Franklin Harbour	1	F	1844
Kimba - Cleve - Franklin Harbour	1	M	1980
Le Hunte - Elliston	0	F	89
Le Hunte - Elliston	0	M	91
Le Hunte - Elliston	1	F	952
Le Hunte - Elliston	1	M	985
Port Lincoln	0	F	531
Port Lincoln	0	M	685
Port Lincoln	1	F	7638
Port Lincoln	1	M	7449
West Coast (SA)	0	F	161
West Coast (SA)	0	M	200
West Coast (SA)	1	F	1586
West Coast (SA)	1	M	1704
Western	0	F	8
Western	0	M	3
Western	1	F	49
Western	1	M	71
Whyalla	0	F	480
Whyalla	0	M	554
Whyalla	1	F	10047
Whyalla	1	M	10061
APY Lands	0	F	94
APY Lands	0	M	59
APY Lands	1	F	1173
APY Lands	1	M	1010
Coober Pedy	0	F	44
Coober Pedy	0	M	72
Coober Pedy	1	F	623
Coober Pedy	1	M	824
Quorn - Lake Gilles	0	F	86
Quorn - Lake Gilles	0	M	123
Quorn - Lake Gilles	1	F	971
Quorn - Lake Gilles	1	M	963
Outback	0	F	86
Outback	0	M	123
Outback	1	F	766
Outback	1	M	1052
Port Augusta	0	F	355
Port Augusta	0	M	520
Port Augusta	1	F	6195
Port Augusta	1	M	6440
Roxby Downs	0	F	102
Roxby Downs	0	M	170
Roxby Downs	1	F	1710
Roxby Downs	1	M	1999
Goolwa - Port Elliot	0	F	456
Goolwa - Port Elliot	0	M	514
Goolwa - Port Elliot	1	F	6024
Goolwa - Port Elliot	1	M	5529
Kangaroo Island	0	F	226
Kangaroo Island	0	M	268
Kangaroo Island	1	F	2135
Kangaroo Island	1	M	2258
Strathalbyn	0	F	156
Strathalbyn	0	M	202
Strathalbyn	1	F	3980
Strathalbyn	1	M	3539
Strathalbyn Surrounds	0	F	186
Strathalbyn Surrounds	0	M	268
Strathalbyn Surrounds	1	F	3729
Strathalbyn Surrounds	1	M	3785
Victor Harbor	0	F	438
Victor Harbor	0	M	483
Victor Harbor	1	F	7981
Victor Harbor	1	M	6946
Yankalilla	0	F	186
Yankalilla	0	M	201
Yankalilla	1	F	3078
Yankalilla	1	M	3037
Grant	0	F	160
Grant	0	M	198
Grant	1	F	2483
Grant	1	M	3297
Kingston - Robe	0	F	184
Kingston - Robe	0	M	190
Kingston - Robe	1	F	1753
Kingston - Robe	1	M	1746
Millicent	0	F	122
Millicent	0	M	135
Millicent	1	F	2535
Millicent	1	M	2459
Naracoorte	0	F	154
Naracoorte	0	M	195
Naracoorte	1	F	2912
Naracoorte	1	M	3036
Naracoorte Surrounds	0	F	81
Naracoorte Surrounds	0	M	70
Naracoorte Surrounds	1	F	1038
Naracoorte Surrounds	1	M	1212
Penola	0	F	92
Penola	0	M	128
Penola	1	F	1403
Penola	1	M	1483
Tatiara	0	F	174
Tatiara	0	M	214
Tatiara	1	F	3131
Tatiara	1	M	3375
Wattle Range	0	F	120
Wattle Range	0	M	138
Wattle Range	1	F	1574
Wattle Range	1	M	1630
Mount Gambier - East	0	F	367
Mount Gambier - East	0	M	379
Mount Gambier - East	1	F	7319
Mount Gambier - East	1	M	6877
Mount Gambier - West	0	F	364
Mount Gambier - West	0	M	360
Mount Gambier - West	1	F	7160
Mount Gambier - West	1	M	6613
Barmera	0	F	134
Barmera	0	M	153
Barmera	1	F	3012
Barmera	1	M	3101
Berri	0	F	110
Berri	0	M	103
Berri	1	F	2032
Berri	1	M	1893
Karoonda - Lameroo	0	F	80
Karoonda - Lameroo	0	M	91
Karoonda - Lameroo	1	F	1307
Karoonda - Lameroo	1	M	1441
Loxton	0	F	112
Loxton	0	M	134
Loxton	1	F	2701
Loxton	1	M	2627
Loxton Surrounds	0	F	47
Loxton Surrounds	0	M	63
Loxton Surrounds	1	F	783
Loxton Surrounds	1	M	846
Mannum	0	F	183
Mannum	0	M	260
Mannum	1	F	3017
Mannum	1	M	3126
Murray Bridge	0	F	367
Murray Bridge	0	M	442
Murray Bridge	1	F	8815
Murray Bridge	1	M	8616
Murray Bridge Surrounds	0	F	96
Murray Bridge Surrounds	0	M	121
Murray Bridge Surrounds	1	F	1659
Murray Bridge Surrounds	1	M	1869
Renmark	0	F	125
Renmark	0	M	121
Renmark	1	F	2371
Renmark	1	M	2089
Renmark Surrounds	0	F	86
Renmark Surrounds	0	M	122
Renmark Surrounds	1	F	2280
Renmark Surrounds	1	M	2595
The Coorong	0	F	130
The Coorong	0	M	182
The Coorong	1	F	2477
The Coorong	1	M	2686
Waikerie	0	F	159
Waikerie	0	M	219
Waikerie	1	F	2952
Waikerie	1	M	3311
Migratory - Offshore - Shipping (SA)	1	M	12
No usual address (SA)	0	F	1506
No usual address (SA)	0	M	1873
Augusta	0	F	308
Augusta	0	M	423
Augusta	1	F	2998
Augusta	1	M	2866
Busselton Surrounds	0	F	576
Busselton Surrounds	0	M	789
Busselton Surrounds	1	F	5380
Busselton Surrounds	1	M	5156
Margaret River	0	F	456
Margaret River	0	M	636
Margaret River	1	F	4635
Margaret River	1	M	4458
Busselton - East	0	F	335
Busselton - East	0	M	496
Busselton - East	1	F	4457
Busselton - East	1	M	4063
Busselton - West	0	F	638
Busselton - West	0	M	899
Busselton - West	1	F	9459
Busselton - West	1	M	8290
Australind - Leschenault	0	F	553
Australind - Leschenault	0	M	900
Australind - Leschenault	1	F	9181
Australind - Leschenault	1	M	8630
Capel	0	F	179
Capel	0	M	249
Capel	1	F	2617
Capel	1	M	2410
College Grove - Carey Park	0	F	158
College Grove - Carey Park	0	M	196
College Grove - Carey Park	1	F	3269
College Grove - Carey Park	1	M	3358
Collie	0	F	286
Collie	0	M	392
Collie	1	F	4056
Collie	1	M	4069
Dardanup	0	F	103
Dardanup	0	M	151
Dardanup	1	F	1499
Dardanup	1	M	1540
Davenport	1	M	6
Eaton - Pelican Point	0	F	333
Eaton - Pelican Point	0	M	560
Eaton - Pelican Point	1	F	5939
Eaton - Pelican Point	1	M	5494
Harvey	0	F	237
Harvey	0	M	338
Harvey	1	F	4316
Harvey	1	M	4417
East Bunbury - Glen Iris	0	F	198
East Bunbury - Glen Iris	0	M	272
East Bunbury - Glen Iris	1	F	3504
East Bunbury - Glen Iris	1	M	3221
Waroona	0	F	139
Waroona	0	M	211
Waroona	1	F	1979
Waroona	1	M	1901
Dalyellup	0	F	213
Dalyellup	0	M	326
Dalyellup	1	F	4816
Dalyellup	1	M	4416
Gelorup - Stratham	0	F	89
Gelorup - Stratham	0	M	148
Gelorup - Stratham	1	F	1426
Gelorup - Stratham	1	M	1385
South Bunbury - Bunbury	0	F	449
South Bunbury - Bunbury	0	M	584
South Bunbury - Bunbury	1	F	6152
South Bunbury - Bunbury	1	M	5572
Withers - Usher	0	F	116
Withers - Usher	0	M	158
Withers - Usher	1	F	2480
Withers - Usher	1	M	2371
Bridgetown - Boyup Brook	0	F	240
Bridgetown - Boyup Brook	0	M	312
Bridgetown - Boyup Brook	1	F	3323
Bridgetown - Boyup Brook	1	M	3190
Donnybrook - Balingup	0	F	216
Donnybrook - Balingup	0	M	290
Donnybrook - Balingup	1	F	2894
Donnybrook - Balingup	1	M	2751
Manjimup	0	F	185
Manjimup	0	M	206
Manjimup	1	F	2549
Manjimup	1	M	2504
Pemberton	0	F	240
Pemberton	0	M	303
Pemberton	1	F	2293
Pemberton	1	M	2353
Dawesville - Bouvard	0	F	280
Dawesville - Bouvard	0	M	503
Dawesville - Bouvard	1	F	3973
Dawesville - Bouvard	1	M	3751
Falcon - Wannanup	0	F	326
Falcon - Wannanup	0	M	580
Falcon - Wannanup	1	F	4575
Falcon - Wannanup	1	M	4185
Greenfields	0	F	242
Greenfields	0	M	347
Greenfields	1	F	5008
Greenfields	1	M	4275
Halls Head - Erskine	0	F	726
Halls Head - Erskine	0	M	1065
Halls Head - Erskine	1	F	9656
Halls Head - Erskine	1	M	8457
Mandurah	0	F	405
Mandurah	0	M	462
Mandurah	1	F	4999
Mandurah	1	M	4396
Mandurah - East	0	F	235
Mandurah - East	0	M	418
Mandurah - East	1	F	3019
Mandurah - East	1	M	2925
Mandurah - North	0	F	472
Mandurah - North	0	M	891
Mandurah - North	1	F	10546
Mandurah - North	1	M	9354
Mandurah - South	0	F	366
Mandurah - South	0	M	465
Mandurah - South	1	F	5614
Mandurah - South	1	M	4872
Pinjarra	0	F	304
Pinjarra	0	M	468
Pinjarra	1	F	4919
Pinjarra	1	M	4570
City Beach	0	F	157
City Beach	0	M	184
City Beach	1	F	3301
City Beach	1	M	3167
Claremont (WA)	0	F	246
Claremont (WA)	0	M	304
Claremont (WA)	1	F	4675
Claremont (WA)	1	M	4024
Cottesloe	0	F	273
Cottesloe	0	M	325
Cottesloe	1	F	3647
Cottesloe	1	M	3502
Floreat	0	F	161
Floreat	0	M	170
Floreat	1	F	4224
Floreat	1	M	4071
Mosman Park - Peppermint Grove	0	F	293
Mosman Park - Peppermint Grove	0	M	347
Mosman Park - Peppermint Grove	1	F	5439
Mosman Park - Peppermint Grove	1	M	4686
Nedlands - Dalkeith - Crawley	0	F	404
Nedlands - Dalkeith - Crawley	0	M	403
Nedlands - Dalkeith - Crawley	1	F	9233
Nedlands - Dalkeith - Crawley	1	M	8892
Swanbourne - Mount Claremont	0	F	217
Swanbourne - Mount Claremont	0	M	246
Swanbourne - Mount Claremont	1	F	4568
Swanbourne - Mount Claremont	1	M	4584
Kings Park (WA)	0	F	5
Kings Park (WA)	1	F	19
Kings Park (WA)	1	M	26
Mount Hawthorn - Leederville	0	F	245
Mount Hawthorn - Leederville	0	M	307
Mount Hawthorn - Leederville	1	F	5886
Mount Hawthorn - Leederville	1	M	5442
Mount Lawley - Inglewood	0	F	385
Mount Lawley - Inglewood	0	M	471
Mount Lawley - Inglewood	1	F	8303
Mount Lawley - Inglewood	1	M	7778
North Perth	0	F	201
North Perth	0	M	276
North Perth	1	F	4699
North Perth	1	M	4532
Subiaco - Shenton Park	0	F	422
Subiaco - Shenton Park	0	M	428
Subiaco - Shenton Park	1	F	8744
Subiaco - Shenton Park	1	M	7943
Wembley - West Leederville - Glendalough	0	F	420
Wembley - West Leederville - Glendalough	0	M	447
Wembley - West Leederville - Glendalough	1	F	9479
Wembley - West Leederville - Glendalough	1	M	8763
East Perth	0	F	309
East Perth	0	M	445
East Perth	1	F	5289
East Perth	1	M	5752
Perth (North) - Highgate	0	F	325
Perth (North) - Highgate	0	M	475
Perth (North) - Highgate	1	F	5168
Perth (North) - Highgate	1	M	5444
Perth (West) - Northbridge	0	F	311
Perth (West) - Northbridge	0	M	534
Perth (West) - Northbridge	1	F	5219
Perth (West) - Northbridge	1	M	6061
Bassendean - Eden Hill - Ashfield	0	F	303
Bassendean - Eden Hill - Ashfield	0	M	453
Bassendean - Eden Hill - Ashfield	1	F	7833
Bassendean - Eden Hill - Ashfield	1	M	7349
Bayswater - Embleton - Bedford	0	F	439
Bayswater - Embleton - Bedford	0	M	615
Bayswater - Embleton - Bedford	1	F	12067
Bayswater - Embleton - Bedford	1	M	11394
Maylands	0	F	374
Maylands	0	M	420
Maylands	1	F	6242
Maylands	1	M	6254
Morley	0	F	359
Morley	0	M	555
Morley	1	F	11001
Morley	1	M	10806
Noranda	0	F	119
Noranda	0	M	154
Noranda	1	F	3942
Noranda	1	M	3788
Chidlow	0	F	70
Chidlow	0	M	149
Chidlow	1	F	1293
Chidlow	1	M	3118
Glen Forrest - Darlington	0	F	195
Glen Forrest - Darlington	0	M	294
Glen Forrest - Darlington	1	F	3450
Glen Forrest - Darlington	1	M	3284
Helena Valley - Koongamia	0	F	130
Helena Valley - Koongamia	0	M	224
Helena Valley - Koongamia	1	F	2797
Helena Valley - Koongamia	1	M	2635
Malmalling - Reservoir	1	F	5
Malmalling - Reservoir	1	M	4
Mundaring	0	F	292
Mundaring	0	M	560
Mundaring	1	F	6398
Mundaring	1	M	6052
Swan View - Greenmount - Midvale	0	F	265
Swan View - Greenmount - Midvale	0	M	405
Swan View - Greenmount - Midvale	1	F	6249
Swan View - Greenmount - Midvale	1	M	5924
Avon Valley National Park	1	F	3
Avon Valley National Park	1	M	3
Ballajura	0	F	265
Ballajura	0	M	416
Ballajura	1	F	9022
Ballajura	1	M	8797
Beechboro	0	F	314
Beechboro	0	M	524
Beechboro	1	F	10341
Beechboro	1	M	10169
Bullsbrook	0	F	145
Bullsbrook	0	M	244
Bullsbrook	1	F	2571
Bullsbrook	1	M	2643
Gidgegannup	0	F	67
Gidgegannup	0	M	132
Gidgegannup	1	F	1353
Gidgegannup	1	M	1262
Hazelmere - Guildford	0	F	142
Hazelmere - Guildford	0	M	182
Hazelmere - Guildford	1	F	2565
Hazelmere - Guildford	1	M	2519
Lockridge - Kiara	0	F	154
Lockridge - Kiara	0	M	296
Lockridge - Kiara	1	F	6090
Lockridge - Kiara	1	M	5979
Malaga	0	F	8
Malaga	0	M	8
Malaga	1	M	4
Middle Swan - Herne Hill	0	F	106
Middle Swan - Herne Hill	0	M	169
Middle Swan - Herne Hill	1	F	2746
Middle Swan - Herne Hill	1	M	2655
Midland - Guildford	0	F	261
Midland - Guildford	0	M	400
Midland - Guildford	1	F	5316
Midland - Guildford	1	M	5119
Stratton - Jane Brook	0	F	136
Stratton - Jane Brook	0	M	195
Stratton - Jane Brook	1	F	3384
Stratton - Jane Brook	1	M	3306
The Vines	0	F	241
The Vines	0	M	468
The Vines	1	F	6006
The Vines	1	M	5740
Aveley	0	F	236
Aveley	0	M	439
Aveley	1	F	7842
Aveley	1	M	7173
Brabham - Henley Brook	0	F	144
Brabham - Henley Brook	0	M	298
Brabham - Henley Brook	1	F	5440
Brabham - Henley Brook	1	M	5285
Ellenbrook	0	F	309
Ellenbrook	0	M	568
Ellenbrook	1	F	9448
Ellenbrook	1	M	8684
Craigie - Beldon	0	F	184
Craigie - Beldon	0	M	306
Craigie - Beldon	1	F	5115
Craigie - Beldon	1	M	4937
Currambine - Kinross	0	F	173
Currambine - Kinross	0	M	425
Currambine - Kinross	1	F	6779
Currambine - Kinross	1	M	6444
Duncraig	0	F	274
Duncraig	0	M	380
Duncraig	1	F	7802
Duncraig	1	M	7521
Greenwood - Warwick	0	F	243
Greenwood - Warwick	0	M	384
Greenwood - Warwick	1	F	6700
Greenwood - Warwick	1	M	6396
Heathridge - Connolly	0	F	216
Heathridge - Connolly	0	M	344
Heathridge - Connolly	1	F	5076
Heathridge - Connolly	1	M	4937
Hillarys	0	F	222
Hillarys	0	M	330
Hillarys	1	F	5469
Hillarys	1	M	5172
Iluka - Burns Beach	0	F	139
Iluka - Burns Beach	0	M	280
Iluka - Burns Beach	1	F	4731
Iluka - Burns Beach	1	M	4582
Joondalup - Edgewater	0	F	246
Joondalup - Edgewater	0	M	420
Joondalup - Edgewater	1	F	6653
Joondalup - Edgewater	1	M	6532
Kingsley	0	F	225
Kingsley	0	M	362
Kingsley	1	F	6576
Kingsley	1	M	6036
Mullaloo - Kallaroo	0	F	218
Mullaloo - Kallaroo	0	M	345
Mullaloo - Kallaroo	1	F	5588
Mullaloo - Kallaroo	1	M	5338
Ocean Reef	0	F	154
Ocean Reef	0	M	287
Ocean Reef	1	F	3883
Ocean Reef	1	M	3804
Padbury	0	F	172
Padbury	0	M	275
Padbury	1	F	4163
Padbury	1	M	4016
Sorrento - Marmion	0	F	244
Sorrento - Marmion	0	M	353
Sorrento - Marmion	1	F	4949
Sorrento - Marmion	1	M	4636
Woodvale	0	F	166
Woodvale	0	M	226
Woodvale	1	F	4751
Woodvale	1	M	4433
Balcatta - Hamersley	0	F	273
Balcatta - Hamersley	0	M	338
Balcatta - Hamersley	1	F	8012
Balcatta - Hamersley	1	M	7406
Balga - Mirrabooka	0	F	313
Balga - Mirrabooka	0	M	435
Balga - Mirrabooka	1	F	10101
Balga - Mirrabooka	1	M	10184
Innaloo - Doubleview	0	F	366
Innaloo - Doubleview	0	M	569
Innaloo - Doubleview	1	F	9367
Innaloo - Doubleview	1	M	8166
Karrinyup - Gwelup - Carine	0	F	444
Karrinyup - Gwelup - Carine	0	M	609
Karrinyup - Gwelup - Carine	1	F	11289
Karrinyup - Gwelup - Carine	1	M	10257
Nollamara - Westminster	0	F	326
Nollamara - Westminster	0	M	470
Nollamara - Westminster	1	F	9773
Nollamara - Westminster	1	M	9249
Osborne Park Industrial	0	F	6
Osborne Park Industrial	0	M	13
Osborne Park Industrial	1	F	103
Osborne Park Industrial	1	M	93
Scarborough	0	F	531
Scarborough	0	M	770
Scarborough	1	F	8491
Scarborough	1	M	7762
Stirling - Osborne Park	0	F	221
Stirling - Osborne Park	0	M	292
Stirling - Osborne Park	1	F	7259
Stirling - Osborne Park	1	M	6844
Trigg - North Beach - Watermans Bay	0	F	195
Trigg - North Beach - Watermans Bay	0	M	244
Trigg - North Beach - Watermans Bay	1	F	3887
Trigg - North Beach - Watermans Bay	1	M	3638
Tuart Hill - Joondanna	0	F	268
Tuart Hill - Joondanna	0	M	306
Tuart Hill - Joondanna	1	F	6464
Tuart Hill - Joondanna	1	M	5783
Wembley Downs - Churchlands - Woodlands	0	F	248
Wembley Downs - Churchlands - Woodlands	0	M	386
Wembley Downs - Churchlands - Woodlands	1	F	7344
Wembley Downs - Churchlands - Woodlands	1	M	7072
Yokine - Coolbinia - Menora	0	F	283
Yokine - Coolbinia - Menora	0	M	369
Yokine - Coolbinia - Menora	1	F	8661
Yokine - Coolbinia - Menora	1	M	7747
Dianella - North	0	F	149
Dianella - North	0	M	178
Dianella - North	1	F	5932
Dianella - North	1	M	5667
Dianella - South	0	F	250
Dianella - South	0	M	259
Dianella - South	1	F	6548
Dianella - South	1	M	5924
Alexander Heights - Koondoola	0	F	162
Alexander Heights - Koondoola	0	M	198
Alexander Heights - Koondoola	1	F	5663
Alexander Heights - Koondoola	1	M	5658
Butler - Merriwa - Ridgewood	0	F	433
Butler - Merriwa - Ridgewood	0	M	751
Butler - Merriwa - Ridgewood	1	F	11830
Butler - Merriwa - Ridgewood	1	M	10670
Carramar	0	F	234
Carramar	0	M	501
Carramar	1	F	9332
Carramar	1	M	8570
Clarkson	0	F	250
Clarkson	0	M	396
Clarkson	1	F	6822
Clarkson	1	M	6433
Girrawheen	0	F	133
Girrawheen	0	M	167
Girrawheen	1	F	4298
Girrawheen	1	M	4299
Marangaroo	0	F	137
Marangaroo	0	M	223
Marangaroo	1	F	5185
Marangaroo	1	M	4941
Mindarie - Quinns Rocks - Jindalee	0	F	358
Mindarie - Quinns Rocks - Jindalee	0	M	686
Mindarie - Quinns Rocks - Jindalee	1	F	10119
Mindarie - Quinns Rocks - Jindalee	1	M	9604
Neerabup National Park	1	M	4
Tapping - Ashby - Sinagra	0	F	176
Tapping - Ashby - Sinagra	0	M	381
Tapping - Ashby - Sinagra	1	F	6718
Tapping - Ashby - Sinagra	1	M	6291
Alkimos - Eglinton	0	F	210
Alkimos - Eglinton	0	M	519
Alkimos - Eglinton	1	F	7013
Alkimos - Eglinton	1	M	6157
Carabooda - Pinjar	0	F	13
Carabooda - Pinjar	0	M	19
Carabooda - Pinjar	1	F	326
Carabooda - Pinjar	1	M	365
Two Rocks	0	F	94
Two Rocks	0	M	191
Two Rocks	1	F	1763
Two Rocks	1	M	1782
Yanchep	0	F	253
Yanchep	0	M	462
Yanchep	1	F	5366
Yanchep	1	M	4929
Hocking - Pearsall	0	F	215
Hocking - Pearsall	0	M	354
Hocking - Pearsall	1	F	6542
Hocking - Pearsall	1	M	6032
Landsdale	0	F	133
Landsdale	0	M	321
Landsdale	1	F	7555
Landsdale	1	M	7383
Madeley - Darch	0	F	175
Madeley - Darch	0	M	313
Madeley - Darch	1	F	7030
Madeley - Darch	1	M	6677
Wanneroo - Sinagra	0	F	251
Wanneroo - Sinagra	0	M	459
Wanneroo - Sinagra	1	F	7185
Wanneroo - Sinagra	1	M	6781
Armadale - Wungong - Brookdale	0	F	419
Armadale - Wungong - Brookdale	0	M	601
Armadale - Wungong - Brookdale	1	F	11450
Armadale - Wungong - Brookdale	1	M	10698
Ashendon - Lesley	1	M	3
Camillo - Champion Lakes	0	F	81
Camillo - Champion Lakes	0	M	123
Camillo - Champion Lakes	1	F	2808
Camillo - Champion Lakes	1	M	2784
Kelmscott	0	F	228
Kelmscott	0	M	321
Kelmscott	1	F	5126
Kelmscott	1	M	4931
Mount Nasura - Mount Richon - Bedfordale	0	F	171
Mount Nasura - Mount Richon - Bedfordale	0	M	254
Mount Nasura - Mount Richon - Bedfordale	1	F	3948
Mount Nasura - Mount Richon - Bedfordale	1	M	3867
Roleystone	0	F	134
Roleystone	0	M	219
Roleystone	1	F	3457
Roleystone	1	M	3443
Seville Grove	0	F	152
Seville Grove	0	M	276
Seville Grove	1	F	5561
Seville Grove	1	M	5420
Harrisdale	0	F	112
Harrisdale	0	M	262
Harrisdale	1	F	5809
Harrisdale	1	M	5494
Piara Waters - Forrestdale	0	F	168
Piara Waters - Forrestdale	0	M	329
Piara Waters - Forrestdale	1	F	7969
Piara Waters - Forrestdale	1	M	7584
Belmont - Ascot - Redcliffe	0	F	307
Belmont - Ascot - Redcliffe	0	M	483
Belmont - Ascot - Redcliffe	1	F	7095
Belmont - Ascot - Redcliffe	1	M	7195
East Victoria Park - Carlisle	0	F	338
East Victoria Park - Carlisle	0	M	425
East Victoria Park - Carlisle	1	F	8209
East Victoria Park - Carlisle	1	M	8266
Perth Airport	1	F	7
Perth Airport	1	M	14
Victoria Park - Lathlain - Burswood	0	F	365
Victoria Park - Lathlain - Burswood	0	M	513
Victoria Park - Lathlain - Burswood	1	F	7388
Victoria Park - Lathlain - Burswood	1	M	7553
Cloverdale	0	F	167
Cloverdale	0	M	274
Cloverdale	1	F	4275
Cloverdale	1	M	4139
Kewdale	0	F	138
Kewdale	0	M	202
Kewdale	1	F	3570
Kewdale	1	M	3487
Rivervale	0	F	249
Rivervale	0	M	372
Rivervale	1	F	5038
Rivervale	1	M	5242
Bentley - Wilson - St James	0	F	336
Bentley - Wilson - St James	0	M	484
Bentley - Wilson - St James	1	F	9878
Bentley - Wilson - St James	1	M	9915
Canning Vale - West	0	F	118
Canning Vale - West	0	M	224
Canning Vale - West	1	F	5002
Canning Vale - West	1	M	4729
Canning Vale Commercial	1	M	3
Cannington - Queens Park	0	F	284
Cannington - Queens Park	0	M	456
Cannington - Queens Park	1	F	9828
Cannington - Queens Park	1	M	10086
Parkwood - Ferndale - Lynwood	0	F	232
Parkwood - Ferndale - Lynwood	0	M	323
Parkwood - Ferndale - Lynwood	1	F	6846
Parkwood - Ferndale - Lynwood	1	M	6589
Riverton - Shelley - Rossmoyne	0	F	234
Riverton - Shelley - Rossmoyne	0	M	281
Riverton - Shelley - Rossmoyne	1	F	7248
Riverton - Shelley - Rossmoyne	1	M	6755
Welshpool	1	M	10
Willetton	0	F	240
Willetton	0	M	358
Willetton	1	F	9488
Willetton	1	M	9170
Beckenham - Kenwick - Langford	0	F	308
Beckenham - Kenwick - Langford	0	M	418
Beckenham - Kenwick - Langford	1	F	9518
Beckenham - Kenwick - Langford	1	M	10041
Canning Vale - East	0	F	238
Canning Vale - East	0	M	459
Canning Vale - East	1	F	11748
Canning Vale - East	1	M	11966
Gosnells	0	F	350
Gosnells	0	M	515
Gosnells	1	F	10314
Gosnells	1	M	9963
Huntingdale - Southern River	0	F	276
Huntingdale - Southern River	0	M	444
Huntingdale - Southern River	1	F	10790
Huntingdale - Southern River	1	M	10362
Maddington - Orange Grove - Martin	0	F	230
Maddington - Orange Grove - Martin	0	M	350
Maddington - Orange Grove - Martin	1	F	7182
Maddington - Orange Grove - Martin	1	M	7241
Thornlie	0	F	344
Thornlie	0	M	505
Thornlie	1	F	11594
Thornlie	1	M	11221
Forrestfield - Wattle Grove	0	F	325
Forrestfield - Wattle Grove	0	M	564
Forrestfield - Wattle Grove	1	F	9602
Forrestfield - Wattle Grove	1	M	9236
High Wycombe	0	F	239
High Wycombe	0	M	374
High Wycombe	1	F	5930
High Wycombe	1	M	5653
Kalamunda - Maida Vale - Gooseberry Hill	0	F	299
Kalamunda - Maida Vale - Gooseberry Hill	0	M	507
Kalamunda - Maida Vale - Gooseberry Hill	1	F	7391
Kalamunda - Maida Vale - Gooseberry Hill	1	M	6934
Lesmurdie - Bickley - Carmel	0	F	257
Lesmurdie - Bickley - Carmel	0	M	356
Lesmurdie - Bickley - Carmel	1	F	5611
Lesmurdie - Bickley - Carmel	1	M	5477
Byford	0	F	382
Byford	0	M	684
Byford	1	F	10103
Byford	1	M	9303
Mundijong	0	F	138
Mundijong	0	M	237
Mundijong	1	F	3421
Mundijong	1	M	3373
Serpentine - Jarrahdale	0	F	96
Serpentine - Jarrahdale	0	M	160
Serpentine - Jarrahdale	1	F	1997
Serpentine - Jarrahdale	1	M	2351
Como	0	F	323
Como	0	M	364
Como	1	F	7445
Como	1	M	6446
Manning - Waterford	0	F	221
Manning - Waterford	0	M	333
Manning - Waterford	1	F	5534
Manning - Waterford	1	M	5557
South Perth - Kensington	0	F	502
South Perth - Kensington	0	M	548
South Perth - Kensington	1	F	8146
South Perth - Kensington	1	M	8020
Banjup	0	F	306
Banjup	0	M	540
Banjup	1	F	10780
Banjup	1	M	10119
Bibra Industrial	0	M	4
Bibra Industrial	1	F	4
Bibra Industrial	1	M	15
Coogee	0	F	162
Coogee	0	M	269
Coogee	1	F	4815
Coogee	1	M	4571
Coolbellup	0	F	168
Coolbellup	0	M	222
Coolbellup	1	F	4180
Coolbellup	1	M	3936
Hamilton Hill	0	F	252
Hamilton Hill	0	M	386
Hamilton Hill	1	F	5579
Hamilton Hill	1	M	5117
Henderson	0	F	4
Henderson	1	M	3
North Coogee	0	F	84
North Coogee	0	M	127
North Coogee	1	F	1822
North Coogee	1	M	1707
South Lake - Cockburn Central	0	F	214
South Lake - Cockburn Central	0	M	319
South Lake - Cockburn Central	1	F	5635
South Lake - Cockburn Central	1	M	5554
Spearwood	0	F	211
Spearwood	0	M	305
Spearwood	1	F	5569
Spearwood	1	M	5181
Success - Hammond Park	0	F	248
