SA2_NAME21	OnlyEnglishSpokenHome	Sex	persons
Falcon - Wannanup	1	M	4310
Greenfields	0	F	347
Greenfields	0	M	229
Greenfields	1	F	4561
Greenfields	1	M	4067
Halls Head - Erskine	0	F	693
Halls Head - Erskine	0	M	493
Halls Head - Erskine	1	F	9258
Halls Head - Erskine	1	M	8474
Mandurah	0	F	476
Mandurah	0	M	375
Mandurah	1	F	4374
Mandurah	1	M	3946
Mandurah - East	0	F	104
Mandurah - East	0	M	75
Mandurah - East	1	F	2969
Mandurah - East	1	M	2980
Mandurah - North	0	F	1104
Mandurah - North	0	M	916
Mandurah - North	1	F	9473
Mandurah - North	1	M	8757
Mandurah - South	0	F	418
Mandurah - South	0	M	343
Mandurah - South	1	F	5179
Mandurah - South	1	M	4621
Pinjarra	0	F	179
Pinjarra	0	M	144
Pinjarra	1	F	4654
Pinjarra	1	M	4485
City Beach	0	F	484
City Beach	0	M	387
City Beach	1	F	2860
City Beach	1	M	2873
Claremont (WA)	0	F	706
Claremont (WA)	0	M	541
Claremont (WA)	1	F	3958
Claremont (WA)	1	M	3555
Cottesloe	0	F	281
Cottesloe	0	M	208
Cottesloe	1	F	3475
Cottesloe	1	M	3439
Floreat	0	F	591
Floreat	0	M	472
Floreat	1	F	3710
Floreat	1	M	3681
Mosman Park - Peppermint Grove	0	F	797
Mosman Park - Peppermint Grove	0	M	630
Mosman Park - Peppermint Grove	1	F	4659
Mosman Park - Peppermint Grove	1	M	4112
Nedlands - Dalkeith - Crawley	0	F	2231
Nedlands - Dalkeith - Crawley	0	M	2002
Nedlands - Dalkeith - Crawley	1	F	7090
Nedlands - Dalkeith - Crawley	1	M	6992
Swanbourne - Mount Claremont	0	F	561
Swanbourne - Mount Claremont	0	M	497
Swanbourne - Mount Claremont	1	F	4034
Swanbourne - Mount Claremont	1	M	4130
Kings Park (WA)	0	F	5
Kings Park (WA)	1	F	15
Kings Park (WA)	1	M	15
Mount Hawthorn - Leederville	0	F	1006
Mount Hawthorn - Leederville	0	M	746
Mount Hawthorn - Leederville	1	F	4910
Mount Hawthorn - Leederville	1	M	4762
Mount Lawley - Inglewood	0	F	1482
Mount Lawley - Inglewood	0	M	1254
Mount Lawley - Inglewood	1	F	6898
Mount Lawley - Inglewood	1	M	6629
North Perth	0	F	976
North Perth	0	M	831
North Perth	1	F	3757
North Perth	1	M	3763
Subiaco - Shenton Park	0	F	1706
Subiaco - Shenton Park	0	M	1350
Subiaco - Shenton Park	1	F	7060
Subiaco - Shenton Park	1	M	6558
Wembley - West Leederville - Glendalough	0	F	2619
Wembley - West Leederville - Glendalough	0	M	2318
Wembley - West Leederville - Glendalough	1	F	6848
Wembley - West Leederville - Glendalough	1	M	6490
East Perth	0	F	2374
East Perth	0	M	2084
East Perth	1	F	2813
East Perth	1	M	3499
Perth (North) - Highgate	0	F	1633
Perth (North) - Highgate	0	M	1405
Perth (North) - Highgate	1	F	3451
Perth (North) - Highgate	1	M	3971
Perth (West) - Northbridge	0	F	2413
Perth (West) - Northbridge	0	M	2219
Perth (West) - Northbridge	1	F	2556
Perth (West) - Northbridge	1	M	3484
Bassendean - Eden Hill - Ashfield	0	F	1235
Bassendean - Eden Hill - Ashfield	0	M	991
Bassendean - Eden Hill - Ashfield	1	F	6529
Bassendean - Eden Hill - Ashfield	1	M	6327
Bayswater - Embleton - Bedford	0	F	2611
Bayswater - Embleton - Bedford	0	M	2266
Bayswater - Embleton - Bedford	1	F	9436
Bayswater - Embleton - Bedford	1	M	9194
Maylands	0	F	1666
Maylands	0	M	1507
Maylands	1	F	4534
Maylands	1	M	4721
Morley	0	F	4226
Morley	0	M	3879
Morley	1	F	6695
Morley	1	M	6928
Noranda	0	F	1318
Noranda	0	M	1177
Noranda	1	F	2630
Noranda	1	M	2645
Chidlow	0	F	55
Chidlow	0	M	46
Chidlow	1	F	1256
Chidlow	1	M	1271
Glen Forrest - Darlington	0	F	215
Glen Forrest - Darlington	0	M	171
Glen Forrest - Darlington	1	F	3304
Glen Forrest - Darlington	1	M	3243
Helena Valley - Koongamia	0	F	207
Helena Valley - Koongamia	0	M	151
Helena Valley - Koongamia	1	F	2612
Helena Valley - Koongamia	1	M	2568
Malmalling - Reservoir	1	F	5
Malmalling - Reservoir	1	M	4
Mundaring	0	F	269
Mundaring	0	M	215
Mundaring	1	F	6175
Mundaring	1	M	6056
Swan View - Greenmount - Midvale	0	F	891
Swan View - Greenmount - Midvale	0	M	750
Swan View - Greenmount - Midvale	1	F	5224
Swan View - Greenmount - Midvale	1	M	5133
Avon Valley National Park	1	F	3
Avon Valley National Park	1	M	3
Ballajura	0	F	2950
Ballajura	0	M	2674
Ballajura	1	F	5923
Ballajura	1	M	6116
Beechboro	0	F	4253
Beechboro	0	M	4162
Beechboro	1	F	5677
Beechboro	1	M	5967
Bullsbrook	0	F	130
Bullsbrook	0	M	138
Bullsbrook	1	F	2435
Bullsbrook	1	M	2523
Gidgegannup	0	F	64
Gidgegannup	0	M	46
Gidgegannup	1	F	1280
Gidgegannup	1	M	1255
Hazelmere - Guildford	0	F	349
Hazelmere - Guildford	0	M	298
Hazelmere - Guildford	1	F	2258
Hazelmere - Guildford	1	M	2291
Lockridge - Kiara	0	F	1868
Lockridge - Kiara	0	M	1709
Lockridge - Kiara	1	F	4099
Lockridge - Kiara	1	M	4211
Malaga	0	F	4
Malaga	0	M	3
Malaga	1	M	11
Middle Swan - Herne Hill	0	F	543
Middle Swan - Herne Hill	0	M	476
Middle Swan - Herne Hill	1	F	2160
Middle Swan - Herne Hill	1	M	2182
Midland - Guildford	0	F	995
Midland - Guildford	0	M	853
Midland - Guildford	1	F	4150
Midland - Guildford	1	M	4160
Stratton - Jane Brook	0	F	358
Stratton - Jane Brook	0	M	294
Stratton - Jane Brook	1	F	3037
Stratton - Jane Brook	1	M	3062
The Vines	0	F	972
The Vines	0	M	830
The Vines	1	F	5091
The Vines	1	M	5085
Aveley	0	F	1836
Aveley	0	M	1650
Aveley	1	F	5988
Aveley	1	M	5628
Brabham - Henley Brook	0	F	1966
Brabham - Henley Brook	0	M	1904
Brabham - Henley Brook	1	F	3440
Brabham - Henley Brook	1	M	3449
Ellenbrook	0	F	1830
Ellenbrook	0	M	1622
Ellenbrook	1	F	7420
Ellenbrook	1	M	7049
Craigie - Beldon	0	F	595
Craigie - Beldon	0	M	469
Craigie - Beldon	1	F	4537
Craigie - Beldon	1	M	4563
Currambine - Kinross	0	F	880
Currambine - Kinross	0	M	744
Currambine - Kinross	1	F	5888
Currambine - Kinross	1	M	5862
Duncraig	0	F	964
Duncraig	0	M	771
Duncraig	1	F	6950
Duncraig	1	M	6926
Greenwood - Warwick	0	F	850
Greenwood - Warwick	0	M	704
Greenwood - Warwick	1	F	5875
Greenwood - Warwick	1	M	5806
Heathridge - Connolly	0	F	552
Heathridge - Connolly	0	M	470
Heathridge - Connolly	1	F	4558
Heathridge - Connolly	1	M	4565
Hillarys	0	F	660
Hillarys	0	M	507
Hillarys	1	F	4919
Hillarys	1	M	4829
Iluka - Burns Beach	0	F	665
Iluka - Burns Beach	0	M	589
Iluka - Burns Beach	1	F	4115
Iluka - Burns Beach	1	M	4145
Joondalup - Edgewater	0	F	1085
Joondalup - Edgewater	0	M	932
Joondalup - Edgewater	1	F	5519
Joondalup - Edgewater	1	M	5646
Kingsley	0	F	677
Kingsley	0	M	546
Kingsley	1	F	5986
Kingsley	1	M	5658
Mullaloo - Kallaroo	0	F	537
Mullaloo - Kallaroo	0	M	402
Mullaloo - Kallaroo	1	F	5135
Mullaloo - Kallaroo	1	M	5082
Ocean Reef	0	F	451
Ocean Reef	0	M	394
Ocean Reef	1	F	3469
Ocean Reef	1	M	3528
Padbury	0	F	528
Padbury	0	M	410
Padbury	1	F	3712
Padbury	1	M	3735
Sorrento - Marmion	0	F	459
Sorrento - Marmion	0	M	388
Sorrento - Marmion	1	F	4622
Sorrento - Marmion	1	M	4444
Woodvale	0	F	572
Woodvale	0	M	497
Woodvale	1	F	4263
Woodvale	1	M	4066
Balcatta - Hamersley	0	F	2361
Balcatta - Hamersley	0	M	2090
Balcatta - Hamersley	1	F	5585
Balcatta - Hamersley	1	M	5290
Balga - Mirrabooka	0	F	5217
Balga - Mirrabooka	0	M	5208
Balga - Mirrabooka	1	F	4319
Balga - Mirrabooka	1	M	4446
Innaloo - Doubleview	0	F	1795
Innaloo - Doubleview	0	M	1465
Innaloo - Doubleview	1	F	7454
Innaloo - Doubleview	1	M	6743
Karrinyup - Gwelup - Carine	0	F	1531
Karrinyup - Gwelup - Carine	0	M	1231
Karrinyup - Gwelup - Carine	1	F	9874
Karrinyup - Gwelup - Carine	1	M	9304
Nollamara - Westminster	0	F	4439
Nollamara - Westminster	0	M	4264
Nollamara - Westminster	1	F	4924
Nollamara - Westminster	1	M	4703
Osborne Park Industrial	0	F	27
Osborne Park Industrial	0	M	20
Osborne Park Industrial	1	F	73
Osborne Park Industrial	1	M	64
Scarborough	0	F	1281
Scarborough	0	M	1020
Scarborough	1	F	7246
Scarborough	1	M	6913
Stirling - Osborne Park	0	F	2856
Stirling - Osborne Park	0	M	2549
Stirling - Osborne Park	1	F	4338
Stirling - Osborne Park	1	M	4268
Trigg - North Beach - Watermans Bay	0	F	314
Trigg - North Beach - Watermans Bay	0	M	263
Trigg - North Beach - Watermans Bay	1	F	3653
Trigg - North Beach - Watermans Bay	1	M	3471
Tuart Hill - Joondanna	0	F	2081
Tuart Hill - Joondanna	0	M	1842
Tuart Hill - Joondanna	1	F	4302
Tuart Hill - Joondanna	1	M	3875
Wembley Downs - Churchlands - Woodlands	0	F	1669
Wembley Downs - Churchlands - Woodlands	0	M	1388
Wembley Downs - Churchlands - Woodlands	1	F	5748
Wembley Downs - Churchlands - Woodlands	1	M	5840
Yokine - Coolbinia - Menora	0	F	2281
Yokine - Coolbinia - Menora	0	M	1992
Yokine - Coolbinia - Menora	1	F	6331
Yokine - Coolbinia - Menora	1	M	5769
Dianella - North	0	F	2429
Dianella - North	0	M	2174
Dianella - North	1	F	3476
Dianella - North	1	M	3479
Dianella - South	0	F	2012
Dianella - South	0	M	1655
Dianella - South	1	F	4495
Dianella - South	1	M	4213
Alexander Heights - Koondoola	0	F	2361
Alexander Heights - Koondoola	0	M	2288
Alexander Heights - Koondoola	1	F	3170
Alexander Heights - Koondoola	1	M	3285
Butler - Merriwa - Ridgewood	0	F	1776
Butler - Merriwa - Ridgewood	0	M	1482
Butler - Merriwa - Ridgewood	1	F	9874
Butler - Merriwa - Ridgewood	1	M	9223
Carramar	0	F	1748
Carramar	0	M	1470
Carramar	1	F	7537
Carramar	1	M	7216
Clarkson	0	F	1478
Clarkson	0	M	1320
Clarkson	1	F	5260
Clarkson	1	M	5119
Girrawheen	0	F	1711
Girrawheen	0	M	1635
Girrawheen	1	F	2458
Girrawheen	1	M	2547
Marangaroo	0	F	2003
Marangaroo	0	M	1793
Marangaroo	1	F	3017
Marangaroo	1	M	3085
Mindarie - Quinns Rocks - Jindalee	0	F	1115
Mindarie - Quinns Rocks - Jindalee	0	M	949
Mindarie - Quinns Rocks - Jindalee	1	F	8988
Mindarie - Quinns Rocks - Jindalee	1	M	8838
Neerabup National Park	1	M	4
Tapping - Ashby - Sinagra	0	F	981
Tapping - Ashby - Sinagra	0	M	874
Tapping - Ashby - Sinagra	1	F	5707
Tapping - Ashby - Sinagra	1	M	5522
Alkimos - Eglinton	0	F	1106
Alkimos - Eglinton	0	M	969
Alkimos - Eglinton	1	F	5880
Alkimos - Eglinton	1	M	5334
Carabooda - Pinjar	0	F	43
Carabooda - Pinjar	0	M	45
Carabooda - Pinjar	1	F	268
Carabooda - Pinjar	1	M	310
Two Rocks	0	F	131
Two Rocks	0	M	94
Two Rocks	1	F	1601
Two Rocks	1	M	1698
Yanchep	0	F	497
Yanchep	0	M	441
Yanchep	1	F	4782
Yanchep	1	M	4585
Hocking - Pearsall	0	F	1304
Hocking - Pearsall	0	M	1162
Hocking - Pearsall	1	F	5232
Hocking - Pearsall	1	M	4964
Landsdale	0	F	2883
Landsdale	0	M	2809
Landsdale	1	F	4600
Landsdale	1	M	4633
Madeley - Darch	0	F	2477
Madeley - Darch	0	M	2324
Madeley - Darch	1	F	4548
Madeley - Darch	1	M	4413
Wanneroo - Sinagra	0	F	1059
Wanneroo - Sinagra	0	M	888
Wanneroo - Sinagra	1	F	6108
Wanneroo - Sinagra	1	M	5991
Armadale - Wungong - Brookdale	0	F	2154
Armadale - Wungong - Brookdale	0	M	1891
Armadale - Wungong - Brookdale	1	F	8862
Armadale - Wungong - Brookdale	1	M	8452
Camillo - Champion Lakes	0	F	530
Camillo - Champion Lakes	0	M	478
Camillo - Champion Lakes	1	F	2171
Camillo - Champion Lakes	1	M	2233
Kelmscott	0	F	631
Kelmscott	0	M	561
Kelmscott	1	F	4339
Kelmscott	1	M	4296
Mount Nasura - Mount Richon - Bedfordale	0	F	340
Mount Nasura - Mount Richon - Bedfordale	0	M	286
Mount Nasura - Mount Richon - Bedfordale	1	F	3630
Mount Nasura - Mount Richon - Bedfordale	1	M	3673
Roleystone	0	F	251
Roleystone	0	M	233
Roleystone	1	F	3243
Roleystone	1	M	3291
Seville Grove	0	F	1362
Seville Grove	0	M	1330
Seville Grove	1	F	4018
Seville Grove	1	M	3974
Harrisdale	0	F	2651
Harrisdale	0	M	2540
Harrisdale	1	F	3111
Harrisdale	1	M	3014
Piara Waters - Forrestdale	0	F	3616
Piara Waters - Forrestdale	0	M	3362
Piara Waters - Forrestdale	1	F	4323
Piara Waters - Forrestdale	1	M	4283
Belmont - Ascot - Redcliffe	0	F	1977
Belmont - Ascot - Redcliffe	0	M	1929
Belmont - Ascot - Redcliffe	1	F	4849
Belmont - Ascot - Redcliffe	1	M	5084
East Victoria Park - Carlisle	0	F	2095
East Victoria Park - Carlisle	0	M	1893
East Victoria Park - Carlisle	1	F	5956
East Victoria Park - Carlisle	1	M	6198
Victoria Park - Lathlain - Burswood	0	F	2288
Victoria Park - Lathlain - Burswood	0	M	1989
Victoria Park - Lathlain - Burswood	1	F	5080
Victoria Park - Lathlain - Burswood	1	M	5547
Cloverdale	0	F	1508
Cloverdale	0	M	1463
Cloverdale	1	F	2605
Cloverdale	1	M	2619
Kewdale	0	F	1434
Kewdale	0	M	1365
Kewdale	1	F	2078
Kewdale	1	M	2100
Rivervale	0	F	1754
Rivervale	0	M	1665
Rivervale	1	F	3242
Rivervale	1	M	3561
Bentley - Wilson - St James	0	F	3706
Bentley - Wilson - St James	0	M	4043
Bentley - Wilson - St James	1	F	5646
Bentley - Wilson - St James	1	M	5598
Canning Vale - West	0	F	1880
Canning Vale - West	0	M	1673
Canning Vale - West	1	F	3125
Canning Vale - West	1	M	3131
Cannington - Queens Park	0	F	5789
Cannington - Queens Park	0	M	5999
Cannington - Queens Park	1	F	3663
Cannington - Queens Park	1	M	3793
Parkwood - Ferndale - Lynwood	0	F	2197
Parkwood - Ferndale - Lynwood	0	M	2111
Parkwood - Ferndale - Lynwood	1	F	4612
Parkwood - Ferndale - Lynwood	1	M	4522
Riverton - Shelley - Rossmoyne	0	F	2931
Riverton - Shelley - Rossmoyne	0	M	2639
Riverton - Shelley - Rossmoyne	1	F	4372
Riverton - Shelley - Rossmoyne	1	M	4206
Welshpool	1	M	7
Willetton	0	F	4468
Willetton	0	M	4161
Willetton	1	F	5044
Willetton	1	M	5121
Beckenham - Kenwick - Langford	0	F	4445
Beckenham - Kenwick - Langford	0	M	4477
Beckenham - Kenwick - Langford	1	F	4725
Beckenham - Kenwick - Langford	1	M	5255
Canning Vale - East	0	F	5450
Canning Vale - East	0	M	5076
Canning Vale - East	1	F	6043
Canning Vale - East	1	M	5964
Gosnells	0	F	2792
Gosnells	0	M	2707
Gosnells	1	F	7118
Gosnells	1	M	7000
Huntingdale - Southern River	0	F	3805
Huntingdale - Southern River	0	M	3579
Huntingdale - Southern River	1	F	6855
Huntingdale - Southern River	1	M	6773
Maddington - Orange Grove - Martin	0	F	2711
Maddington - Orange Grove - Martin	0	M	2690
Maddington - Orange Grove - Martin	1	F	4155
Maddington - Orange Grove - Martin	1	M	4318
Thornlie	0	F	3761
Thornlie	0	M	3506
Thornlie	1	F	7680
Thornlie	1	M	7660
Forrestfield - Wattle Grove	0	F	2343
Forrestfield - Wattle Grove	0	M	2121
Forrestfield - Wattle Grove	1	F	7122
Forrestfield - Wattle Grove	1	M	7123
High Wycombe	0	F	594
High Wycombe	0	M	507
High Wycombe	1	F	5328
High Wycombe	1	M	5209
Kalamunda - Maida Vale - Gooseberry Hill	0	F	584
Kalamunda - Maida Vale - Gooseberry Hill	0	M	436
Kalamunda - Maida Vale - Gooseberry Hill	1	F	6864
Kalamunda - Maida Vale - Gooseberry Hill	1	M	6750
Lesmurdie - Bickley - Carmel	0	F	458
Lesmurdie - Bickley - Carmel	0	M	352
Lesmurdie - Bickley - Carmel	1	F	5238
Lesmurdie - Bickley - Carmel	1	M	5237
Byford	0	F	1538
Byford	0	M	1393
Byford	1	F	8558
Byford	1	M	8146
Mundijong	0	F	204
Mundijong	0	M	191
Mundijong	1	F	3235
Mundijong	1	M	3213
Serpentine - Jarrahdale	0	F	91
Serpentine - Jarrahdale	0	M	73
Serpentine - Jarrahdale	1	F	1878
Serpentine - Jarrahdale	1	M	1916
Como	0	F	1673
Como	0	M	1386
Como	1	F	5724
Como	1	M	5065
Manning - Waterford	0	F	1498
Manning - Waterford	0	M	1369
Manning - Waterford	1	F	3981
Manning - Waterford	1	M	4220
South Perth - Kensington	0	F	1593
South Perth - Kensington	0	M	1375
South Perth - Kensington	1	F	6615
South Perth - Kensington	1	M	6747
Banjup	0	F	2658
Banjup	0	M	2457
Banjup	1	F	8143
Banjup	1	M	7844
Bibra Industrial	1	F	3
Bibra Industrial	1	M	9
Coogee	0	F	930
Coogee	0	M	789
Coogee	1	F	3819
Coogee	1	M	3776
Coolbellup	0	F	770
Coolbellup	0	M	646
Coolbellup	1	F	3386
Coolbellup	1	M	3269
Hamilton Hill	0	F	1319
Hamilton Hill	0	M	1075
Hamilton Hill	1	F	4127
Hamilton Hill	1	M	3985
Henderson	1	F	4
Henderson	1	M	6
North Coogee	0	F	317
North Coogee	0	M	228
North Coogee	1	F	1513
North Coogee	1	M	1521
South Lake - Cockburn Central	0	F	1212
South Lake - Cockburn Central	0	M	1084
South Lake - Cockburn Central	1	F	4352
South Lake - Cockburn Central	1	M	4458
Spearwood	0	F	1461
Spearwood	0	M	1325
Spearwood	1	F	4122
Spearwood	1	M	3894
Success - Hammond Park	0	F	2566
Success - Hammond Park	0	M	2318
Success - Hammond Park	1	F	5968
Success - Hammond Park	1	M	5966
Yangebup	0	F	725
Yangebup	0	M	607
Yangebup	1	F	2963
Yangebup	1	M	2990
Beeliar - Wattleup	0	F	1127
Beeliar - Wattleup	0	M	986
Beeliar - Wattleup	1	F	3797
Beeliar - Wattleup	1	M	3803
Jandakot	0	F	193
Jandakot	0	M	181
Jandakot	1	F	992
Jandakot	1	M	1020
East Fremantle	0	F	322
East Fremantle	0	M	260
East Fremantle	1	F	3607
East Fremantle	1	M	3299
Fremantle	0	F	1144
Fremantle	0	M	864
Fremantle	1	F	6962
Fremantle	1	M	6619
Fremantle - South	0	F	1137
Fremantle - South	0	M	975
Fremantle - South	1	F	6326
Fremantle - South	1	M	6051
O'Connor (WA)	1	M	4
Wellard (West) - Bertram	0	F	2903
Wellard (West) - Bertram	0	M	2711
Wellard (West) - Bertram	1	F	5791
Wellard (West) - Bertram	1	M	5725
Calista	0	F	436
Calista	0	M	397
Calista	1	F	3042
Calista	1	M	3061
Hope Valley - Postans	0	F	3
Hope Valley - Postans	0	M	9
Hope Valley - Postans	1	F	31
Hope Valley - Postans	1	M	31
Kwinana Industrial	1	F	3
Kwinana Industrial	1	M	11
Parmelia - Orelia	0	F	944
Parmelia - Orelia	0	M	819
Parmelia - Orelia	1	F	4289
Parmelia - Orelia	1	M	4438
Casuarina - Wandi	0	F	824
Casuarina - Wandi	0	M	761
Casuarina - Wandi	1	F	3058
Casuarina - Wandi	1	M	2967
Applecross - Ardross	0	F	1494
Applecross - Ardross	0	M	1267
Applecross - Ardross	1	F	4440
Applecross - Ardross	1	M	4145
Bateman	0	F	625
Bateman	0	M	529
Bateman	1	F	1282
Bateman	1	M	1281
Bicton - Palmyra	0	F	788
Bicton - Palmyra	0	M	574
Bicton - Palmyra	1	F	6743
Bicton - Palmyra	1	M	6058
Booragoon	0	F	1885
Booragoon	0	M	1584
Booragoon	1	F	5871
Booragoon	1	M	5661
Bull Creek	0	F	1426
Bull Creek	0	M	1296
Bull Creek	1	F	2582
Bull Creek	1	M	2438
Leeming	0	F	1214
Leeming	0	M	1035
Leeming	1	F	4207
Leeming	1	M	4217
Melville	0	F	1131
Melville	0	M	824
Melville	1	F	7816
Melville	1	M	7092
Murdoch - Kardinya	0	F	1770
Murdoch - Kardinya	0	M	1491
Murdoch - Kardinya	1	F	4392
Murdoch - Kardinya	1	M	4198
Willagee	0	F	381
Willagee	0	M	325
Willagee	1	F	2348
Willagee	1	M	2050
Winthrop	0	F	1073
Winthrop	0	M	925
Winthrop	1	F	1894
Winthrop	1	M	1978
Cooloongup	0	F	420
Cooloongup	0	M	310
Cooloongup	1	F	3605
Cooloongup	1	M	3606
Port Kennedy	0	F	525
Port Kennedy	0	M	412
Port Kennedy	1	F	5984
Port Kennedy	1	M	5814
Rockingham	0	F	827
Rockingham	0	M	671
Rockingham	1	F	6735
Rockingham	1	M	6623
Safety Bay - Shoalwater	0	F	368
Safety Bay - Shoalwater	0	M	324
Safety Bay - Shoalwater	1	F	5311
Safety Bay - Shoalwater	1	M	5270
Singleton - Golden Bay - Secret Harbour	0	F	664
Singleton - Golden Bay - Secret Harbour	0	M	521
Singleton - Golden Bay - Secret Harbour	1	F	10088
Singleton - Golden Bay - Secret Harbour	1	M	9974
Waikiki	0	F	579
Waikiki	0	M	496
Waikiki	1	F	5409
Waikiki	1	M	5276
Warnbro	0	F	385
Warnbro	0	M	290
Warnbro	1	F	4830
Warnbro	1	M	4688
Baldivis - North	0	F	764
Baldivis - North	0	M	629
Baldivis - North	1	F	4874
Baldivis - North	1	M	4707
Baldivis - South	0	F	1491
Baldivis - South	0	M	1247
Baldivis - South	1	F	11380
Baldivis - South	1	M	10701
Karnup	0	F	62
Karnup	0	M	60
Karnup	1	F	973
Karnup	1	M	889
Albany	0	F	568
Albany	0	M	509
Albany	1	F	6971
Albany	1	M	5995
Albany Surrounds	0	F	75
Albany Surrounds	0	M	65
Albany Surrounds	1	F	1568
Albany Surrounds	1	M	1716
Bayonet Head - Lower King	0	F	126
Bayonet Head - Lower King	0	M	110
Bayonet Head - Lower King	1	F	2450
Bayonet Head - Lower King	1	M	2284
Denmark	0	F	152
Denmark	0	M	89
Denmark	1	F	2785
Denmark	1	M	2697
Gnowangerup	0	F	75
Gnowangerup	0	M	79
Gnowangerup	1	F	1132
Gnowangerup	1	M	1323
Katanning	0	F	383
Katanning	0	M	419
Katanning	1	F	1580
Katanning	1	M	1648
Kojonup	0	F	91
Kojonup	0	M	90
Kojonup	1	F	1686
Kojonup	1	M	1786
Little Grove - Elleker	0	F	61
Little Grove - Elleker	0	M	40
Little Grove - Elleker	1	F	1508
Little Grove - Elleker	1	M	1596
McKail - Willyung	0	F	443
McKail - Willyung	0	M	395
McKail - Willyung	1	F	4990
McKail - Willyung	1	M	4949
Plantagenet	0	F	173
Plantagenet	0	M	167
Plantagenet	1	F	2181
Plantagenet	1	M	2244
Chittering	0	F	129
Chittering	0	M	134
Chittering	1	F	2594
Chittering	1	M	2610
Cunderdin	0	F	82
Cunderdin	0	M	70
Cunderdin	1	F	1501
Cunderdin	1	M	1600
Dowerin	0	F	43
Dowerin	0	M	53
Dowerin	1	F	1609
Dowerin	1	M	1772
Gingin - Dandaragan	0	F	346
Gingin - Dandaragan	0	M	306
Gingin - Dandaragan	1	F	3568
Gingin - Dandaragan	1	M	3938
Merredin	0	F	121
Merredin	0	M	118
Merredin	1	F	1956
Merredin	1	M	2065
Moora	0	F	118
Moora	0	M	120
Moora	1	F	1766
Moora	1	M	1873
Mukinbudin	0	F	58
Mukinbudin	0	M	72
Mukinbudin	1	F	1096
Mukinbudin	1	M	1347
Northam	0	F	336
Northam	0	M	275
Northam	1	F	4752
Northam	1	M	4585
Toodyay	0	F	84
Toodyay	0	M	68
Toodyay	1	F	1925
Toodyay	1	M	2006
York - Beverley	0	F	97
York - Beverley	0	M	60
York - Beverley	1	F	2251
York - Beverley	1	M	2261
Brookton	0	F	75
Brookton	0	M	53
Brookton	1	F	1476
Brookton	1	M	1583
Kulin	0	F	84
Kulin	0	M	61
Kulin	1	F	1685
Kulin	1	M	1907
Murray	0	F	51
Murray	0	M	43
Murray	1	F	1014
Murray	1	M	1049
Narrogin	0	F	213
Narrogin	0	M	203
Narrogin	1	F	1778
Narrogin	1	M	1700
Wagin	0	F	56
Wagin	0	M	68
Wagin	1	F	2038
Wagin	1	M	2181
Broome	0	F	914
Broome	0	M	677
Broome	1	F	5565
Broome	1	M	5297
Derby - West Kimberley	0	F	1214
Derby - West Kimberley	0	M	1157
Derby - West Kimberley	1	F	1554
Derby - West Kimberley	1	M	1573
Halls Creek	0	F	886
Halls Creek	0	M	847
Halls Creek	1	F	723
Halls Creek	1	M	720
Kununurra	0	F	487
Kununurra	0	M	428
Kununurra	1	F	2660
Kununurra	1	M	2597
Roebuck	0	F	251
Roebuck	0	M	227
Roebuck	1	F	782
Roebuck	1	M	794
East Pilbara	0	F	615
East Pilbara	0	M	873
East Pilbara	1	F	665
East Pilbara	1	M	1886
Newman	0	F	318
Newman	0	M	308
Newman	1	F	1467
Newman	1	M	1622
Port Hedland	0	F	232
Port Hedland	0	M	227
Port Hedland	1	F	1523
Port Hedland	1	M	1696
South Hedland	0	F	882
South Hedland	0	M	869
South Hedland	1	F	3556
South Hedland	1	M	3882
Ashburton (WA)	0	F	396
Ashburton (WA)	0	M	417
Ashburton (WA)	1	F	2205
Ashburton (WA)	1	M	2961
Karratha	0	F	1081
Karratha	0	M	1012
Karratha	1	F	5786
Karratha	1	M	6511
Roebourne	0	F	303
Roebourne	0	M	375
Roebourne	1	F	1459
Roebourne	1	M	1835
Esperance	0	F	291
Esperance	0	M	226
Esperance	1	F	5143
Esperance	1	M	5097
Esperance Surrounds	0	F	104
Esperance Surrounds	0	M	121
Esperance Surrounds	1	F	1581
Esperance Surrounds	1	M	1750
Carnarvon	0	F	321
Carnarvon	0	M	316
Carnarvon	1	F	1607
Carnarvon	1	M	1746
Exmouth	0	F	194
Exmouth	0	M	154
Exmouth	1	F	1825
Exmouth	1	M	1969
Boulder	0	F	296
Boulder	0	M	275
Boulder	1	F	2401
Boulder	1	M	2776
Kalgoorlie	0	F	1032
Kalgoorlie	0	M	1075
Kalgoorlie	1	F	4717
Kalgoorlie	1	M	5179
Kalgoorlie - North	0	F	540
Kalgoorlie - North	0	M	507
Kalgoorlie - North	1	F	3459
Kalgoorlie - North	1	M	3623
Kambalda - Coolgardie - Norseman	0	F	133
Kambalda - Coolgardie - Norseman	0	M	119
Kambalda - Coolgardie - Norseman	1	F	1410
Kambalda - Coolgardie - Norseman	1	M	1728
Leinster - Leonora	0	F	823
Leinster - Leonora	0	M	788
Leinster - Leonora	1	F	714
Leinster - Leonora	1	M	1232
Geraldton	0	F	563
Geraldton	0	M	463
Geraldton	1	F	4958
Geraldton	1	M	4616
Geraldton - East	0	F	232
Geraldton - East	0	M	194
Geraldton - East	1	F	3139
Geraldton - East	1	M	3164
Geraldton - North	0	F	269
Geraldton - North	0	M	202
Geraldton - North	1	F	3664
Geraldton - North	1	M	3690
Geraldton - South	0	F	518
Geraldton - South	0	M	483
