SA2_NAME16	Age	UsualResidence	persons
Sandover - Plenty	75-84	Visitor from VIC	4
Sandover - Plenty	85+	Home	4
Tanami	0-14	Home	682
Tanami	0-14	Visitor from NT	14
Tanami	0-14	Visitor from QLD	7
Tanami	0-14	Visitor from SA	5
Tanami	0-14	Visitor from VIC	4
Tanami	0-14	Visitor same SA2	20
Tanami	15-24	Home	450
Tanami	15-24	Visitor from NSW	3
Tanami	15-24	Visitor from NT	33
Tanami	15-24	Visitor from QLD	12
Tanami	15-24	Visitor from SA	10
Tanami	15-24	Visitor from WA	11
Tanami	15-24	Visitor same SA2	12
Tanami	25-34	Home	479
Tanami	25-34	Visitor from NSW	7
Tanami	25-34	Visitor from NT	80
Tanami	25-34	Visitor from QLD	53
Tanami	25-34	Visitor from SA	21
Tanami	25-34	Visitor from VIC	27
Tanami	25-34	Visitor from WA	44
Tanami	25-34	Visitor same SA2	13
Tanami	35-44	Home	373
Tanami	35-44	Visitor from ACT	7
Tanami	35-44	Visitor from NSW	7
Tanami	35-44	Visitor from NT	66
Tanami	35-44	Visitor from QLD	54
Tanami	35-44	Visitor from SA	12
Tanami	35-44	Visitor from TAS	4
Tanami	35-44	Visitor from VIC	14
Tanami	35-44	Visitor from WA	56
Tanami	35-44	Visitor same SA2	3
Tanami	45-54	Home	320
Tanami	45-54	Visitor from NSW	4
Tanami	45-54	Visitor from NT	85
Tanami	45-54	Visitor from QLD	64
Tanami	45-54	Visitor from SA	20
Tanami	45-54	Visitor from VIC	9
Tanami	45-54	Visitor from WA	38
Tanami	45-54	Visitor same SA2	9
Tanami	55-64	Home	229
Tanami	55-64	Visitor from ACT	4
Tanami	55-64	Visitor from NSW	7
Tanami	55-64	Visitor from NT	44
Tanami	55-64	Visitor from QLD	36
Tanami	55-64	Visitor from SA	20
Tanami	55-64	Visitor from TAS	8
Tanami	55-64	Visitor from VIC	25
Tanami	55-64	Visitor from WA	28
Tanami	55-64	Visitor same SA2	4
Tanami	65-74	Home	101
Tanami	65-74	Visitor from NSW	19
Tanami	65-74	Visitor from NT	19
Tanami	65-74	Visitor from QLD	8
Tanami	65-74	Visitor from SA	4
Tanami	65-74	Visitor from TAS	3
Tanami	65-74	Visitor from VIC	22
Tanami	65-74	Visitor from WA	5
Tanami	75-84	Home	18
Tanami	75-84	Visitor from VIC	4
Tanami	75-84	Visitor from WA	4
Tanami	85+	Home	7
Yuendumu - Anmatjere	0-14	Home	469
Yuendumu - Anmatjere	0-14	Visitor from NSW	3
Yuendumu - Anmatjere	0-14	Visitor from NT	14
Yuendumu - Anmatjere	0-14	Visitor from VIC	3
Yuendumu - Anmatjere	0-14	Visitor same SA2	5
Yuendumu - Anmatjere	15-24	Home	272
Yuendumu - Anmatjere	15-24	Visitor from NT	16
Yuendumu - Anmatjere	15-24	Visitor from QLD	5
Yuendumu - Anmatjere	15-24	Visitor from VIC	3
Yuendumu - Anmatjere	15-24	Visitor same SA2	3
Yuendumu - Anmatjere	25-34	Home	306
Yuendumu - Anmatjere	25-34	Visitor from NSW	5
Yuendumu - Anmatjere	25-34	Visitor from NT	22
Yuendumu - Anmatjere	25-34	Visitor from SA	6
Yuendumu - Anmatjere	25-34	Visitor from VIC	5
Yuendumu - Anmatjere	25-34	Visitor from WA	3
Yuendumu - Anmatjere	25-34	Visitor same SA2	4
Yuendumu - Anmatjere	35-44	Home	225
Yuendumu - Anmatjere	35-44	Visitor from NSW	4
Yuendumu - Anmatjere	35-44	Visitor from NT	15
Yuendumu - Anmatjere	35-44	Visitor from SA	3
Yuendumu - Anmatjere	35-44	Visitor from TAS	5
Yuendumu - Anmatjere	35-44	Visitor from VIC	5
Yuendumu - Anmatjere	45-54	Home	180
Yuendumu - Anmatjere	45-54	Visitor from NSW	8
Yuendumu - Anmatjere	45-54	Visitor from NT	8
Yuendumu - Anmatjere	45-54	Visitor from SA	3
Yuendumu - Anmatjere	45-54	Visitor from VIC	6
Yuendumu - Anmatjere	45-54	Visitor same SA2	4
Yuendumu - Anmatjere	55-64	Home	148
Yuendumu - Anmatjere	55-64	Visitor from NSW	5
Yuendumu - Anmatjere	55-64	Visitor from NT	19
Yuendumu - Anmatjere	55-64	Visitor from QLD	8
Yuendumu - Anmatjere	55-64	Visitor from SA	7
Yuendumu - Anmatjere	55-64	Visitor from TAS	3
Yuendumu - Anmatjere	55-64	Visitor from VIC	12
Yuendumu - Anmatjere	65-74	Home	97
Yuendumu - Anmatjere	65-74	Visitor from NSW	4
Yuendumu - Anmatjere	65-74	Visitor from NT	10
Yuendumu - Anmatjere	65-74	Visitor from QLD	11
Yuendumu - Anmatjere	65-74	Visitor from SA	5
Yuendumu - Anmatjere	65-74	Visitor from TAS	3
Yuendumu - Anmatjere	65-74	Visitor from VIC	14
Yuendumu - Anmatjere	65-74	Visitor from WA	3
Yuendumu - Anmatjere	65-74	Visitor same SA2	5
Yuendumu - Anmatjere	75-84	Home	29
Yuendumu - Anmatjere	75-84	Visitor from SA	9
Yuendumu - Anmatjere	85+	Home	3
Barkly	0-14	Home	571
Barkly	0-14	Visitor from ACT	3
Barkly	0-14	Visitor from NSW	12
Barkly	0-14	Visitor from NT	9
Barkly	0-14	Visitor from QLD	4
Barkly	0-14	Visitor from SA	8
Barkly	0-14	Visitor from VIC	11
Barkly	0-14	Visitor from WA	4
Barkly	15-24	Home	408
Barkly	15-24	Visitor from NSW	24
Barkly	15-24	Visitor from NT	21
Barkly	15-24	Visitor from QLD	20
Barkly	15-24	Visitor from SA	5
Barkly	15-24	Visitor from VIC	4
Barkly	15-24	Visitor from WA	5
Barkly	15-24	Visitor same SA2	5
Barkly	25-34	Home	407
Barkly	25-34	Visitor from NSW	11
Barkly	25-34	Visitor from NT	35
Barkly	25-34	Visitor from QLD	24
Barkly	25-34	Visitor from SA	5
Barkly	25-34	Visitor from VIC	7
Barkly	25-34	Visitor same SA2	3
Barkly	35-44	Home	284
Barkly	35-44	Visitor from NSW	10
Barkly	35-44	Visitor from NT	28
Barkly	35-44	Visitor from QLD	13
Barkly	35-44	Visitor from SA	7
Barkly	35-44	Visitor from VIC	9
Barkly	35-44	Visitor from WA	5
Barkly	45-54	Home	195
Barkly	45-54	Visitor from NSW	11
Barkly	45-54	Visitor from NT	22
Barkly	45-54	Visitor from QLD	22
Barkly	45-54	Visitor from SA	21
Barkly	45-54	Visitor from VIC	17
Barkly	45-54	Visitor from WA	5
Barkly	45-54	Visitor same SA2	4
Barkly	55-64	Home	164
Barkly	55-64	Visitor from NSW	20
Barkly	55-64	Visitor from NT	37
Barkly	55-64	Visitor from QLD	53
Barkly	55-64	Visitor from SA	44
Barkly	55-64	Visitor from TAS	7
Barkly	55-64	Visitor from VIC	55
Barkly	55-64	Visitor from WA	16
Barkly	55-64	Visitor same SA2	4
Barkly	65-74	Home	91
Barkly	65-74	Visitor from ACT	4
Barkly	65-74	Visitor from NSW	33
Barkly	65-74	Visitor from NT	22
Barkly	65-74	Visitor from QLD	60
Barkly	65-74	Visitor from SA	65
Barkly	65-74	Visitor from TAS	11
Barkly	65-74	Visitor from VIC	100
Barkly	65-74	Visitor from WA	23
Barkly	75-84	Home	15
Barkly	75-84	Visitor from NSW	8
Barkly	75-84	Visitor from QLD	10
Barkly	75-84	Visitor from SA	7
Barkly	75-84	Visitor from TAS	3
Barkly	75-84	Visitor from VIC	17
Barkly	85+	Home	3
Barkly	85+	Visitor from QLD	4
Barkly	85+	Visitor from SA	3
Tennant Creek	0-14	Home	647
Tennant Creek	0-14	Visitor from NT	25
Tennant Creek	0-14	Visitor from QLD	8
Tennant Creek	0-14	Visitor from SA	4
Tennant Creek	0-14	Visitor from VIC	9
Tennant Creek	0-14	Visitor same SA2	6
Tennant Creek	15-24	Home	333
Tennant Creek	15-24	Visitor from NSW	5
Tennant Creek	15-24	Visitor from NT	16
Tennant Creek	15-24	Visitor from QLD	4
Tennant Creek	15-24	Visitor from SA	3
Tennant Creek	15-24	Visitor from VIC	4
Tennant Creek	15-24	Visitor same SA2	3
Tennant Creek	25-34	Home	528
Tennant Creek	25-34	Visitor from NSW	4
Tennant Creek	25-34	Visitor from NT	53
Tennant Creek	25-34	Visitor from QLD	7
Tennant Creek	25-34	Visitor from VIC	6
Tennant Creek	25-34	Visitor same SA2	6
Tennant Creek	35-44	Home	374
Tennant Creek	35-44	Visitor from NSW	3
Tennant Creek	35-44	Visitor from NT	29
Tennant Creek	35-44	Visitor from QLD	3
Tennant Creek	35-44	Visitor from SA	4
Tennant Creek	35-44	Visitor from VIC	3
Tennant Creek	35-44	Visitor same SA2	4
Tennant Creek	45-54	Home	381
Tennant Creek	45-54	Visitor from NT	25
Tennant Creek	45-54	Visitor from QLD	9
Tennant Creek	45-54	Visitor from SA	4
Tennant Creek	45-54	Visitor from VIC	7
Tennant Creek	45-54	Visitor from WA	7
Tennant Creek	55-64	Home	339
Tennant Creek	55-64	Visitor from ACT	3
Tennant Creek	55-64	Visitor from NSW	12
Tennant Creek	55-64	Visitor from NT	29
Tennant Creek	55-64	Visitor from QLD	15
Tennant Creek	55-64	Visitor from SA	21
Tennant Creek	55-64	Visitor from TAS	11
Tennant Creek	55-64	Visitor from VIC	31
Tennant Creek	55-64	Visitor from WA	9
Tennant Creek	55-64	Visitor same SA2	3
Tennant Creek	65-74	Home	191
Tennant Creek	65-74	Visitor from NSW	13
Tennant Creek	65-74	Visitor from NT	11
Tennant Creek	65-74	Visitor from QLD	24
Tennant Creek	65-74	Visitor from SA	31
Tennant Creek	65-74	Visitor from TAS	4
Tennant Creek	65-74	Visitor from VIC	48
Tennant Creek	65-74	Visitor from WA	8
Tennant Creek	75-84	Home	61
Tennant Creek	75-84	Visitor from NT	4
Tennant Creek	75-84	Visitor from QLD	9
Tennant Creek	75-84	Visitor from SA	9
Tennant Creek	75-84	Visitor from VIC	10
Tennant Creek	85+	Home	11
Alligator	0-14	Home	631
Alligator	0-14	Visitor from NSW	32
Alligator	0-14	Visitor from NT	65
Alligator	0-14	Visitor from QLD	39
Alligator	0-14	Visitor from SA	23
Alligator	0-14	Visitor from VIC	92
Alligator	0-14	Visitor from WA	29
Alligator	15-24	Home	328
Alligator	15-24	Visitor from ACT	3
Alligator	15-24	Visitor from NSW	9
Alligator	15-24	Visitor from NT	39
Alligator	15-24	Visitor from QLD	25
Alligator	15-24	Visitor from SA	18
Alligator	15-24	Visitor from VIC	32
Alligator	15-24	Visitor from WA	11
Alligator	25-34	Home	433
Alligator	25-34	Visitor from ACT	14
Alligator	25-34	Visitor from NSW	24
Alligator	25-34	Visitor from NT	128
Alligator	25-34	Visitor from QLD	52
Alligator	25-34	Visitor from SA	70
Alligator	25-34	Visitor from TAS	6
Alligator	25-34	Visitor from VIC	117
Alligator	25-34	Visitor from WA	64
Alligator	35-44	Home	437
Alligator	35-44	Visitor from ACT	3
Alligator	35-44	Visitor from NSW	31
Alligator	35-44	Visitor from NT	93
Alligator	35-44	Visitor from QLD	58
Alligator	35-44	Visitor from SA	33
Alligator	35-44	Visitor from TAS	5
Alligator	35-44	Visitor from VIC	123
Alligator	35-44	Visitor from WA	68
Alligator	35-44	Visitor same SA2	4
Alligator	45-54	Home	650
Alligator	45-54	Visitor from ACT	8
Alligator	45-54	Visitor from NSW	33
Alligator	45-54	Visitor from NT	118
Alligator	45-54	Visitor from QLD	71
Alligator	45-54	Visitor from SA	59
Alligator	45-54	Visitor from TAS	15
Alligator	45-54	Visitor from VIC	119
Alligator	45-54	Visitor from WA	46
Alligator	45-54	Visitor same SA2	7
Alligator	55-64	Home	711
Alligator	55-64	Visitor from ACT	18
Alligator	55-64	Visitor from NSW	123
Alligator	55-64	Visitor from NT	100
Alligator	55-64	Visitor from QLD	130
Alligator	55-64	Visitor from SA	171
Alligator	55-64	Visitor from TAS	17
Alligator	55-64	Visitor from VIC	270
Alligator	55-64	Visitor from WA	122
Alligator	65-74	Home	574
Alligator	65-74	Visitor from ACT	6
Alligator	65-74	Visitor from NSW	126
Alligator	65-74	Visitor from NT	50
Alligator	65-74	Visitor from QLD	133
Alligator	65-74	Visitor from SA	131
Alligator	65-74	Visitor from TAS	11
Alligator	65-74	Visitor from VIC	323
Alligator	65-74	Visitor from WA	126
Alligator	75-84	Home	155
Alligator	75-84	Visitor from ACT	4
Alligator	75-84	Visitor from NSW	26
Alligator	75-84	Visitor from NT	8
Alligator	75-84	Visitor from QLD	8
Alligator	75-84	Visitor from SA	23
Alligator	75-84	Visitor from VIC	48
Alligator	75-84	Visitor from WA	16
Alligator	85+	Home	10
Alligator	85+	Visitor from QLD	3
Alligator	85+	Visitor from SA	4
Alligator	85+	Visitor from WA	5
Daly	0-14	Home	450
Daly	0-14	Visitor from NSW	3
Daly	0-14	Visitor from NT	13
Daly	0-14	Visitor from QLD	9
Daly	0-14	Visitor from SA	4
Daly	0-14	Visitor from WA	8
Daly	0-14	Visitor same SA2	5
Daly	15-24	Home	305
Daly	15-24	Visitor from NSW	4
Daly	15-24	Visitor from NT	7
Daly	15-24	Visitor from QLD	3
Daly	15-24	Visitor from VIC	8
Daly	15-24	Visitor same SA2	3
Daly	25-34	Home	347
Daly	25-34	Visitor from NSW	10
Daly	25-34	Visitor from NT	30
Daly	25-34	Visitor from QLD	9
Daly	25-34	Visitor from SA	6
Daly	25-34	Visitor from VIC	4
Daly	25-34	Visitor from WA	7
Daly	25-34	Visitor same SA2	7
Daly	35-44	Home	209
Daly	35-44	Visitor from NSW	9
Daly	35-44	Visitor from NT	18
Daly	35-44	Visitor from QLD	7
Daly	35-44	Visitor from SA	3
Daly	35-44	Visitor from VIC	8
Daly	35-44	Visitor from WA	4
Daly	45-54	Home	181
Daly	45-54	Visitor from NSW	7
Daly	45-54	Visitor from NT	32
Daly	45-54	Visitor from QLD	14
Daly	45-54	Visitor from SA	14
Daly	45-54	Visitor from VIC	13
Daly	45-54	Visitor from WA	10
Daly	45-54	Visitor same SA2	3
Daly	55-64	Home	138
Daly	55-64	Visitor from NSW	15
Daly	55-64	Visitor from NT	34
Daly	55-64	Visitor from QLD	28
Daly	55-64	Visitor from SA	25
Daly	55-64	Visitor from TAS	9
Daly	55-64	Visitor from VIC	38
Daly	55-64	Visitor from WA	26
Daly	65-74	Home	97
Daly	65-74	Visitor from NSW	19
Daly	65-74	Visitor from NT	17
Daly	65-74	Visitor from QLD	22
Daly	65-74	Visitor from SA	27
Daly	65-74	Visitor from TAS	4
Daly	65-74	Visitor from VIC	47
Daly	65-74	Visitor from WA	19
Daly	75-84	Home	33
Daly	75-84	Visitor from SA	5
Daly	75-84	Visitor from VIC	9
Daly	85+	Home	6
Thamarrurr	0-14	Home	554
Thamarrurr	0-14	Visitor same SA2	4
Thamarrurr	15-24	Home	420
Thamarrurr	15-24	Visitor from NT	3
Thamarrurr	25-34	Home	389
Thamarrurr	25-34	Visitor from NT	7
Thamarrurr	25-34	Visitor same SA2	3
Thamarrurr	35-44	Home	298
Thamarrurr	35-44	Visitor from NT	10
Thamarrurr	35-44	Visitor from WA	3
Thamarrurr	45-54	Home	196
Thamarrurr	45-54	Visitor from NT	8
Thamarrurr	45-54	Visitor from SA	3
Thamarrurr	45-54	Visitor from WA	3
Thamarrurr	45-54	Visitor same SA2	5
Thamarrurr	55-64	Home	129
Thamarrurr	55-64	Visitor from NT	10
Thamarrurr	55-64	Visitor from SA	3
Thamarrurr	55-64	Visitor from WA	3
Thamarrurr	65-74	Home	46
Thamarrurr	65-74	Visitor same SA2	3
Thamarrurr	75-84	Home	15
Thamarrurr	75-84	Visitor from NSW	4
Thamarrurr	85+	Home	7
Tiwi Islands	0-14	Home	499
Tiwi Islands	0-14	Visitor from NT	15
Tiwi Islands	15-24	Home	366
Tiwi Islands	15-24	Visitor from NT	11
Tiwi Islands	15-24	Visitor same SA2	9
Tiwi Islands	25-34	Home	376
Tiwi Islands	25-34	Visitor from ACT	3
Tiwi Islands	25-34	Visitor from NT	28
Tiwi Islands	25-34	Visitor from TAS	4
Tiwi Islands	25-34	Visitor from VIC	4
Tiwi Islands	25-34	Visitor same SA2	5
Tiwi Islands	35-44	Home	340
Tiwi Islands	35-44	Visitor from NT	18
Tiwi Islands	35-44	Visitor same SA2	4
Tiwi Islands	45-54	Home	320
Tiwi Islands	45-54	Visitor from NT	16
Tiwi Islands	45-54	Visitor same SA2	7
Tiwi Islands	55-64	Home	215
Tiwi Islands	55-64	Visitor from NT	14
Tiwi Islands	55-64	Visitor from VIC	10
Tiwi Islands	55-64	Visitor from WA	6
Tiwi Islands	55-64	Visitor same SA2	5
Tiwi Islands	65-74	Home	84
Tiwi Islands	65-74	Visitor from NSW	5
Tiwi Islands	65-74	Visitor from NT	9
Tiwi Islands	75-84	Home	19
West Arnhem	0-14	Home	1254
West Arnhem	0-14	Visitor from NT	42
West Arnhem	0-14	Visitor same SA2	11
West Arnhem	15-24	Home	941
West Arnhem	15-24	Visitor from NT	34
West Arnhem	15-24	Visitor from VIC	5
West Arnhem	15-24	Visitor same SA2	17
West Arnhem	25-34	Home	981
West Arnhem	25-34	Visitor from NSW	4
West Arnhem	25-34	Visitor from NT	45
West Arnhem	25-34	Visitor from QLD	10
West Arnhem	25-34	Visitor from SA	6
West Arnhem	25-34	Visitor from WA	7
West Arnhem	25-34	Visitor same SA2	21
West Arnhem	35-44	Home	737
West Arnhem	35-44	Visitor from NT	38
West Arnhem	35-44	Visitor from QLD	3
West Arnhem	35-44	Visitor same SA2	10
West Arnhem	45-54	Home	545
West Arnhem	45-54	Visitor from NT	26
West Arnhem	45-54	Visitor from QLD	4
West Arnhem	45-54	Visitor from SA	8
West Arnhem	45-54	Visitor from VIC	8
West Arnhem	55-64	Home	323
West Arnhem	55-64	Visitor from NSW	5
West Arnhem	55-64	Visitor from NT	19
West Arnhem	55-64	Visitor from QLD	24
West Arnhem	55-64	Visitor from SA	4
West Arnhem	55-64	Visitor from VIC	13
West Arnhem	65-74	Home	111
West Arnhem	65-74	Visitor from ACT	3
West Arnhem	65-74	Visitor from NSW	6
West Arnhem	65-74	Visitor from NT	7
West Arnhem	65-74	Visitor from QLD	11
West Arnhem	65-74	Visitor from SA	3
West Arnhem	65-74	Visitor from VIC	20
West Arnhem	65-74	Visitor from WA	4
West Arnhem	75-84	Home	29
West Arnhem	75-84	Visitor from ACT	4
West Arnhem	75-84	Visitor from NSW	4
West Arnhem	75-84	Visitor from WA	3
Anindilyakwa	0-14	Home	565
Anindilyakwa	0-14	Visitor from NT	3
Anindilyakwa	0-14	Visitor same SA2	9
Anindilyakwa	15-24	Home	434
Anindilyakwa	15-24	Visitor from NSW	13
Anindilyakwa	15-24	Visitor from NT	25
Anindilyakwa	15-24	Visitor from QLD	10
Anindilyakwa	15-24	Visitor from SA	10
Anindilyakwa	15-24	Visitor from VIC	11
Anindilyakwa	15-24	Visitor from WA	6
Anindilyakwa	15-24	Visitor same SA2	3
Anindilyakwa	25-34	Home	451
Anindilyakwa	25-34	Visitor from NSW	8
Anindilyakwa	25-34	Visitor from NT	60
Anindilyakwa	25-34	Visitor from QLD	89
Anindilyakwa	25-34	Visitor from VIC	4
Anindilyakwa	25-34	Visitor from WA	11
Anindilyakwa	25-34	Visitor same SA2	8
Anindilyakwa	35-44	Home	410
Anindilyakwa	35-44	Visitor from NT	76
Anindilyakwa	35-44	Visitor from QLD	88
Anindilyakwa	35-44	Visitor from SA	4
Anindilyakwa	35-44	Visitor from VIC	12
Anindilyakwa	35-44	Visitor same SA2	6
Anindilyakwa	45-54	Home	296
Anindilyakwa	45-54	Visitor from NSW	3
Anindilyakwa	45-54	Visitor from NT	87
Anindilyakwa	45-54	Visitor from QLD	99
Anindilyakwa	45-54	Visitor from SA	5
Anindilyakwa	45-54	Visitor from WA	12
Anindilyakwa	45-54	Visitor same SA2	4
Anindilyakwa	55-64	Home	199
Anindilyakwa	55-64	Visitor from NSW	8
Anindilyakwa	55-64	Visitor from NT	47
Anindilyakwa	55-64	Visitor from QLD	63
Anindilyakwa	55-64	Visitor from SA	4
Anindilyakwa	55-64	Visitor from VIC	8
Anindilyakwa	55-64	Visitor from WA	10
Anindilyakwa	65-74	Home	64
Anindilyakwa	65-74	Visitor from NSW	5
Anindilyakwa	65-74	Visitor from NT	9
Anindilyakwa	65-74	Visitor from QLD	9
Anindilyakwa	75-84	Home	7
Anindilyakwa	75-84	Visitor from NT	5
East Arnhem	0-14	Home	1633
East Arnhem	0-14	Visitor from NT	39
East Arnhem	0-14	Visitor from QLD	4
East Arnhem	0-14	Visitor from TAS	4
East Arnhem	0-14	Visitor same SA2	5
East Arnhem	15-24	Home	1367
East Arnhem	15-24	Visitor from NSW	4
East Arnhem	15-24	Visitor from NT	44
East Arnhem	15-24	Visitor from VIC	3
East Arnhem	15-24	Visitor same SA2	4
East Arnhem	25-34	Home	1155
East Arnhem	25-34	Visitor from ACT	3
East Arnhem	25-34	Visitor from NSW	6
East Arnhem	25-34	Visitor from NT	53
East Arnhem	25-34	Visitor from QLD	4
East Arnhem	25-34	Visitor from VIC	10
East Arnhem	35-44	Home	978
East Arnhem	35-44	Visitor from NT	35
East Arnhem	35-44	Visitor from QLD	4
East Arnhem	35-44	Visitor from TAS	3
East Arnhem	35-44	Visitor from VIC	5
East Arnhem	45-54	Home	716
East Arnhem	45-54	Visitor from ACT	7
East Arnhem	45-54	Visitor from NSW	4
East Arnhem	45-54	Visitor from NT	39
East Arnhem	45-54	Visitor from QLD	5
East Arnhem	45-54	Visitor from SA	4
East Arnhem	45-54	Visitor from VIC	7
East Arnhem	45-54	Visitor same SA2	4
East Arnhem	55-64	Home	523
East Arnhem	55-64	Visitor from NSW	10
East Arnhem	55-64	Visitor from NT	29
East Arnhem	55-64	Visitor from QLD	10
East Arnhem	55-64	Visitor from TAS	3
East Arnhem	55-64	Visitor from VIC	26
East Arnhem	55-64	Visitor from WA	3
East Arnhem	65-74	Home	212
East Arnhem	65-74	Visitor from NSW	4
East Arnhem	65-74	Visitor from NT	15
East Arnhem	65-74	Visitor from QLD	11
East Arnhem	65-74	Visitor from SA	3
East Arnhem	65-74	Visitor from VIC	27
East Arnhem	75-84	Home	57
East Arnhem	75-84	Visitor from NSW	3
East Arnhem	75-84	Visitor from NT	5
East Arnhem	75-84	Visitor from VIC	3
East Arnhem	85+	Home	12
Nhulunbuy	0-14	Home	849
Nhulunbuy	0-14	Visitor from NT	25
Nhulunbuy	15-24	Home	294
Nhulunbuy	15-24	Visitor from NSW	4
Nhulunbuy	15-24	Visitor from NT	18
Nhulunbuy	15-24	Visitor from QLD	23
Nhulunbuy	15-24	Visitor from SA	5
Nhulunbuy	25-34	Home	493
Nhulunbuy	25-34	Visitor from NSW	3
Nhulunbuy	25-34	Visitor from NT	46
Nhulunbuy	25-34	Visitor from QLD	25
Nhulunbuy	25-34	Visitor from SA	5
Nhulunbuy	25-34	Visitor from TAS	4
Nhulunbuy	25-34	Visitor from VIC	4
Nhulunbuy	35-44	Home	596
Nhulunbuy	35-44	Visitor from NSW	13
Nhulunbuy	35-44	Visitor from NT	34
Nhulunbuy	35-44	Visitor from QLD	18
Nhulunbuy	35-44	Visitor from SA	7
Nhulunbuy	35-44	Visitor from WA	3
Nhulunbuy	35-44	Visitor same SA2	3
Nhulunbuy	45-54	Home	432
Nhulunbuy	45-54	Visitor from NSW	9
Nhulunbuy	45-54	Visitor from NT	40
Nhulunbuy	45-54	Visitor from QLD	30
Nhulunbuy	45-54	Visitor from SA	12
Nhulunbuy	45-54	Visitor from TAS	3
Nhulunbuy	45-54	Visitor from VIC	8
Nhulunbuy	45-54	Visitor from WA	12
Nhulunbuy	55-64	Home	254
Nhulunbuy	55-64	Visitor from NSW	5
Nhulunbuy	55-64	Visitor from NT	18
Nhulunbuy	55-64	Visitor from QLD	34
Nhulunbuy	55-64	Visitor from SA	20
Nhulunbuy	55-64	Visitor from VIC	3
Nhulunbuy	55-64	Visitor from WA	10
Nhulunbuy	65-74	Home	85
Nhulunbuy	65-74	Visitor from NT	9
Nhulunbuy	65-74	Visitor from QLD	3
Nhulunbuy	65-74	Visitor from VIC	15
Nhulunbuy	65-74	Visitor from WA	10
Nhulunbuy	75-84	Home	20
Nhulunbuy	75-84	Visitor from NT	3
Nhulunbuy	75-84	Visitor from QLD	7
Nhulunbuy	75-84	Visitor from VIC	5
Elsey	0-14	Home	520
Elsey	0-14	Visitor from ACT	4
Elsey	0-14	Visitor from NSW	39
Elsey	0-14	Visitor from NT	65
Elsey	0-14	Visitor from QLD	19
Elsey	0-14	Visitor from SA	4
Elsey	0-14	Visitor from TAS	6
Elsey	0-14	Visitor from VIC	63
Elsey	0-14	Visitor from WA	8
Elsey	15-24	Home	357
Elsey	15-24	Visitor from NSW	16
Elsey	15-24	Visitor from NT	38
Elsey	15-24	Visitor from QLD	11
Elsey	15-24	Visitor from SA	7
Elsey	15-24	Visitor from TAS	4
Elsey	15-24	Visitor from VIC	27
Elsey	15-24	Visitor from WA	7
Elsey	15-24	Visitor same SA2	5
Elsey	25-34	Home	418
Elsey	25-34	Visitor from NSW	44
Elsey	25-34	Visitor from NT	91
Elsey	25-34	Visitor from QLD	31
Elsey	25-34	Visitor from SA	15
Elsey	25-34	Visitor from TAS	10
Elsey	25-34	Visitor from VIC	71
Elsey	25-34	Visitor from WA	27
Elsey	25-34	Visitor same SA2	7
Elsey	35-44	Home	291
Elsey	35-44	Visitor from NSW	27
Elsey	35-44	Visitor from NT	51
Elsey	35-44	Visitor from QLD	23
Elsey	35-44	Visitor from SA	9
Elsey	35-44	Visitor from TAS	3
Elsey	35-44	Visitor from VIC	71
Elsey	35-44	Visitor from WA	17
Elsey	35-44	Visitor same SA2	4
Elsey	45-54	Home	223
Elsey	45-54	Visitor from ACT	6
Elsey	45-54	Visitor from NSW	20
Elsey	45-54	Visitor from NT	40
Elsey	45-54	Visitor from QLD	51
Elsey	45-54	Visitor from SA	31
Elsey	45-54	Visitor from TAS	5
Elsey	45-54	Visitor from VIC	55
Elsey	45-54	Visitor from WA	24
Elsey	55-64	Home	188
Elsey	55-64	Visitor from ACT	7
Elsey	55-64	Visitor from NSW	71
Elsey	55-64	Visitor from NT	46
Elsey	55-64	Visitor from QLD	90
Elsey	55-64	Visitor from SA	103
Elsey	55-64	Visitor from TAS	11
Elsey	55-64	Visitor from VIC	136
Elsey	55-64	Visitor from WA	67
Elsey	55-64	Visitor same SA2	5
Elsey	65-74	Home	101
Elsey	65-74	Visitor from ACT	16
Elsey	65-74	Visitor from NSW	91
Elsey	65-74	Visitor from NT	31
Elsey	65-74	Visitor from QLD	112
Elsey	65-74	Visitor from SA	151
Elsey	65-74	Visitor from TAS	13
Elsey	65-74	Visitor from VIC	130
Elsey	65-74	Visitor from WA	84
Elsey	65-74	Visitor same SA2	4
Elsey	75-84	Home	31
Elsey	75-84	Visitor from ACT	4
Elsey	75-84	Visitor from NSW	16
Elsey	75-84	Visitor from NT	9
Elsey	75-84	Visitor from QLD	16
Elsey	75-84	Visitor from SA	28
Elsey	75-84	Visitor from TAS	3
Elsey	75-84	Visitor from VIC	16
Elsey	75-84	Visitor from WA	4
Elsey	85+	Home	5
Gulf	0-14	Home	907
Gulf	0-14	Visitor from ACT	5
Gulf	0-14	Visitor from NT	28
Gulf	0-14	Visitor from QLD	11
Gulf	0-14	Visitor from VIC	3
Gulf	0-14	Visitor from WA	5
Gulf	0-14	Visitor same SA2	5
Gulf	15-24	Home	830
Gulf	15-24	Visitor from NSW	10
Gulf	15-24	Visitor from NT	53
Gulf	15-24	Visitor from QLD	15
Gulf	15-24	Visitor from SA	7
Gulf	15-24	Visitor from VIC	5
Gulf	15-24	Visitor from WA	5
Gulf	15-24	Visitor same SA2	7
Gulf	25-34	Home	677
Gulf	25-34	Visitor from NSW	16
Gulf	25-34	Visitor from NT	125
