SA3_NAME16	Age	MaritalStatus	Registered	adults
Brisbane Inner	35-44	Never married		5088
Brisbane Inner	45-54	Married	0	1152
Brisbane Inner	45-54	Married	1	3860
Brisbane Inner	45-54	Never married		3606
Brisbane Inner	55-64	Married	0	682
Brisbane Inner	55-64	Married	1	3250
Brisbane Inner	55-64	Never married		2718
Brisbane Inner	65-74	Married	0	266
Brisbane Inner	65-74	Married	1	2348
Brisbane Inner	65-74	Never married		1848
Brisbane Inner	75-84	Married	0	54
Brisbane Inner	75-84	Married	1	1049
Brisbane Inner	75-84	Never married		945
Brisbane Inner	85+	Married	0	13
Brisbane Inner	85+	Married	1	217
Brisbane Inner	85+	Never married		371
Brisbane Inner - East	15-19	Married	0	21
Brisbane Inner - East	15-19	Never married		2247
Brisbane Inner - East	20-24	Married	0	537
Brisbane Inner - East	20-24	Married	1	42
Brisbane Inner - East	20-24	Never married		2517
Brisbane Inner - East	25-34	Married	0	2342
Brisbane Inner - East	25-34	Married	1	1675
Brisbane Inner - East	25-34	Never married		3172
Brisbane Inner - East	35-44	Married	0	1291
Brisbane Inner - East	35-44	Married	1	3982
Brisbane Inner - East	35-44	Never married		1772
Brisbane Inner - East	45-54	Married	0	733
Brisbane Inner - East	45-54	Married	1	3671
Brisbane Inner - East	45-54	Never married		1657
Brisbane Inner - East	55-64	Married	0	397
Brisbane Inner - East	55-64	Married	1	2502
Brisbane Inner - East	55-64	Never married		1325
Brisbane Inner - East	65-74	Married	0	139
Brisbane Inner - East	65-74	Married	1	1355
Brisbane Inner - East	65-74	Never married		921
Brisbane Inner - East	75-84	Married	0	32
Brisbane Inner - East	75-84	Married	1	507
Brisbane Inner - East	75-84	Never married		461
Brisbane Inner - East	85+	Married	0	3
Brisbane Inner - East	85+	Married	1	101
Brisbane Inner - East	85+	Never married		268
Brisbane Inner - North	15-19	Married	0	141
Brisbane Inner - North	15-19	Never married		4488
Brisbane Inner - North	20-24	Married	0	1729
Brisbane Inner - North	20-24	Married	1	197
Brisbane Inner - North	20-24	Never married		6856
Brisbane Inner - North	25-34	Married	0	6381
Brisbane Inner - North	25-34	Married	1	4152
Brisbane Inner - North	25-34	Never married		9654
Brisbane Inner - North	35-44	Married	0	2420
Brisbane Inner - North	35-44	Married	1	7224
Brisbane Inner - North	35-44	Never married		4564
Brisbane Inner - North	45-54	Married	0	1339
Brisbane Inner - North	45-54	Married	1	6810
Brisbane Inner - North	45-54	Never married		3940
Brisbane Inner - North	55-64	Married	0	711
Brisbane Inner - North	55-64	Married	1	4889
Brisbane Inner - North	55-64	Never married		3109
Brisbane Inner - North	65-74	Married	0	334
Brisbane Inner - North	65-74	Married	1	3068
Brisbane Inner - North	65-74	Never married		2178
Brisbane Inner - North	75-84	Married	0	71
Brisbane Inner - North	75-84	Married	1	1475
Brisbane Inner - North	75-84	Never married		1358
Brisbane Inner - North	85+	Married	0	10
Brisbane Inner - North	85+	Married	1	271
Brisbane Inner - North	85+	Never married		656
Brisbane Inner - West	15-19	Married	0	42
Brisbane Inner - West	15-19	Never married		3482
Brisbane Inner - West	20-24	Married	0	816
Brisbane Inner - West	20-24	Married	1	62
Brisbane Inner - West	20-24	Never married		4931
Brisbane Inner - West	25-34	Married	0	2953
Brisbane Inner - West	25-34	Married	1	1830
Brisbane Inner - West	25-34	Never married		4792
Brisbane Inner - West	35-44	Married	0	1210
Brisbane Inner - West	35-44	Married	1	4876
Brisbane Inner - West	35-44	Never married		1943
Brisbane Inner - West	45-54	Married	0	832
Brisbane Inner - West	45-54	Married	1	5235
Brisbane Inner - West	45-54	Never married		1871
Brisbane Inner - West	55-64	Married	0	428
Brisbane Inner - West	55-64	Married	1	3447
Brisbane Inner - West	55-64	Never married		1558
Brisbane Inner - West	65-74	Married	0	183
Brisbane Inner - West	65-74	Married	1	2197
Brisbane Inner - West	65-74	Never married		1193
Brisbane Inner - West	75-84	Married	0	45
Brisbane Inner - West	75-84	Married	1	920
Brisbane Inner - West	75-84	Never married		737
Brisbane Inner - West	85+	Married	0	3
Brisbane Inner - West	85+	Married	1	153
Brisbane Inner - West	85+	Never married		384
Cairns - North	15-19	Married	0	44
Cairns - North	15-19	Never married		3205
Cairns - North	20-24	Married	0	485
Cairns - North	20-24	Married	1	36
Cairns - North	20-24	Never married		1686
Cairns - North	25-34	Married	0	1916
Cairns - North	25-34	Married	1	1622
Cairns - North	25-34	Never married		2007
Cairns - North	35-44	Married	0	1522
Cairns - North	35-44	Married	1	4197
Cairns - North	35-44	Never married		1764
Cairns - North	45-54	Married	0	1265
Cairns - North	45-54	Married	1	4613
Cairns - North	45-54	Never married		2182
Cairns - North	55-64	Married	0	865
Cairns - North	55-64	Married	1	4099
Cairns - North	55-64	Never married		2102
Cairns - North	65-74	Married	0	371
Cairns - North	65-74	Married	1	3016
Cairns - North	65-74	Never married		1666
Cairns - North	75-84	Married	0	74
Cairns - North	75-84	Married	1	1182
Cairns - North	75-84	Never married		836
Cairns - North	85+	Married	0	10
Cairns - North	85+	Married	1	184
Cairns - North	85+	Never married		287
Cairns - South	15-19	Married	0	120
Cairns - South	15-19	Married	1	6
Cairns - South	15-19	Never married		5345
Cairns - South	20-24	Married	0	1101
Cairns - South	20-24	Married	1	171
Cairns - South	20-24	Never married		3755
Cairns - South	25-34	Married	0	3690
Cairns - South	25-34	Married	1	3215
Cairns - South	25-34	Never married		5494
Cairns - South	35-44	Married	0	2239
Cairns - South	35-44	Married	1	5662
Cairns - South	35-44	Never married		4213
Cairns - South	45-54	Married	0	1755
Cairns - South	45-54	Married	1	6098
Cairns - South	45-54	Never married		4529
Cairns - South	55-64	Married	0	1113
Cairns - South	55-64	Married	1	5368
Cairns - South	55-64	Never married		4314
Cairns - South	65-74	Married	0	455
Cairns - South	65-74	Married	1	4314
Cairns - South	65-74	Never married		3493
Cairns - South	75-84	Married	0	125
Cairns - South	75-84	Married	1	2005
Cairns - South	75-84	Never married		1916
Cairns - South	85+	Married	0	15
Cairns - South	85+	Married	1	357
Cairns - South	85+	Never married		755
Innisfail - Cassowary Coast	15-19	Married	0	47
Innisfail - Cassowary Coast	15-19	Married	1	4
Innisfail - Cassowary Coast	15-19	Never married		1704
Innisfail - Cassowary Coast	20-24	Married	0	295
Innisfail - Cassowary Coast	20-24	Married	1	41
Innisfail - Cassowary Coast	20-24	Never married		1022
Innisfail - Cassowary Coast	25-34	Married	0	862
Innisfail - Cassowary Coast	25-34	Married	1	937
Innisfail - Cassowary Coast	25-34	Never married		1484
Innisfail - Cassowary Coast	35-44	Married	0	620
Innisfail - Cassowary Coast	35-44	Married	1	1611
Innisfail - Cassowary Coast	35-44	Never married		1016
Innisfail - Cassowary Coast	45-54	Married	0	571
Innisfail - Cassowary Coast	45-54	Married	1	1959
Innisfail - Cassowary Coast	45-54	Never married		1300
Innisfail - Cassowary Coast	55-64	Married	0	550
Innisfail - Cassowary Coast	55-64	Married	1	2644
Innisfail - Cassowary Coast	55-64	Never married		1606
Innisfail - Cassowary Coast	65-74	Married	0	280
Innisfail - Cassowary Coast	65-74	Married	1	2415
Innisfail - Cassowary Coast	65-74	Never married		1338
Innisfail - Cassowary Coast	75-84	Married	0	59
Innisfail - Cassowary Coast	75-84	Married	1	1148
Innisfail - Cassowary Coast	75-84	Never married		792
Innisfail - Cassowary Coast	85+	Married	0	10
Innisfail - Cassowary Coast	85+	Married	1	207
Innisfail - Cassowary Coast	85+	Never married		366
Port Douglas - Daintree	15-19	Married	0	6
Port Douglas - Daintree	15-19	Never married		450
Port Douglas - Daintree	20-24	Married	0	78
Port Douglas - Daintree	20-24	Married	1	9
Port Douglas - Daintree	20-24	Never married		275
Port Douglas - Daintree	25-34	Married	0	419
Port Douglas - Daintree	25-34	Married	1	208
Port Douglas - Daintree	25-34	Never married		453
Port Douglas - Daintree	35-44	Married	0	344
Port Douglas - Daintree	35-44	Married	1	562
Port Douglas - Daintree	35-44	Never married		328
Port Douglas - Daintree	45-54	Married	0	300
Port Douglas - Daintree	45-54	Married	1	695
Port Douglas - Daintree	45-54	Never married		460
Port Douglas - Daintree	55-64	Married	0	245
Port Douglas - Daintree	55-64	Married	1	860
Port Douglas - Daintree	55-64	Never married		580
Port Douglas - Daintree	65-74	Married	0	129
Port Douglas - Daintree	65-74	Married	1	700
Port Douglas - Daintree	65-74	Never married		499
Port Douglas - Daintree	75-84	Married	0	31
Port Douglas - Daintree	75-84	Married	1	343
Port Douglas - Daintree	75-84	Never married		230
Port Douglas - Daintree	85+	Married	0	5
Port Douglas - Daintree	85+	Married	1	54
Port Douglas - Daintree	85+	Never married		74
Tablelands (East) - Kuranda	15-19	Married	0	42
Tablelands (East) - Kuranda	15-19	Married	1	4
Tablelands (East) - Kuranda	15-19	Never married		2065
Tablelands (East) - Kuranda	20-24	Married	0	261
Tablelands (East) - Kuranda	20-24	Married	1	44
Tablelands (East) - Kuranda	20-24	Never married		1018
Tablelands (East) - Kuranda	25-34	Married	0	967
Tablelands (East) - Kuranda	25-34	Married	1	1004
Tablelands (East) - Kuranda	25-34	Never married		1569
Tablelands (East) - Kuranda	35-44	Married	0	750
Tablelands (East) - Kuranda	35-44	Married	1	1943
Tablelands (East) - Kuranda	35-44	Never married		1139
Tablelands (East) - Kuranda	45-54	Married	0	778
Tablelands (East) - Kuranda	45-54	Married	1	2482
Tablelands (East) - Kuranda	45-54	Never married		1565
Tablelands (East) - Kuranda	55-64	Married	0	725
Tablelands (East) - Kuranda	55-64	Married	1	2993
Tablelands (East) - Kuranda	55-64	Never married		1828
Tablelands (East) - Kuranda	65-74	Married	0	372
Tablelands (East) - Kuranda	65-74	Married	1	3138
Tablelands (East) - Kuranda	65-74	Never married		1775
Tablelands (East) - Kuranda	75-84	Married	0	120
Tablelands (East) - Kuranda	75-84	Married	1	1734
Tablelands (East) - Kuranda	75-84	Never married		1154
Tablelands (East) - Kuranda	85+	Married	0	9
Tablelands (East) - Kuranda	85+	Married	1	338
Tablelands (East) - Kuranda	85+	Never married		510
Darling Downs (West) - Maranoa	15-19	Married	0	123
Darling Downs (West) - Maranoa	15-19	Married	1	4
Darling Downs (West) - Maranoa	15-19	Never married		1804
Darling Downs (West) - Maranoa	20-24	Married	0	605
Darling Downs (West) - Maranoa	20-24	Married	1	80
Darling Downs (West) - Maranoa	20-24	Never married		1268
Darling Downs (West) - Maranoa	25-34	Married	0	1233
Darling Downs (West) - Maranoa	25-34	Married	1	1633
Darling Downs (West) - Maranoa	25-34	Never married		1739
Darling Downs (West) - Maranoa	35-44	Married	0	703
Darling Downs (West) - Maranoa	35-44	Married	1	2616
Darling Downs (West) - Maranoa	35-44	Never married		1120
Darling Downs (West) - Maranoa	45-54	Married	0	577
Darling Downs (West) - Maranoa	45-54	Married	1	2892
Darling Downs (West) - Maranoa	45-54	Never married		1255
Darling Downs (West) - Maranoa	55-64	Married	0	427
Darling Downs (West) - Maranoa	55-64	Married	1	2821
Darling Downs (West) - Maranoa	55-64	Never married		1553
Darling Downs (West) - Maranoa	65-74	Married	0	194
Darling Downs (West) - Maranoa	65-74	Married	1	2264
Darling Downs (West) - Maranoa	65-74	Never married		1299
Darling Downs (West) - Maranoa	75-84	Married	0	66
Darling Downs (West) - Maranoa	75-84	Married	1	1109
Darling Downs (West) - Maranoa	75-84	Never married		843
Darling Downs (West) - Maranoa	85+	Married	0	3
Darling Downs (West) - Maranoa	85+	Married	1	183
Darling Downs (West) - Maranoa	85+	Never married		346
Darling Downs - East	15-19	Married	0	60
Darling Downs - East	15-19	Never married		2246
Darling Downs - East	20-24	Married	0	441
Darling Downs - East	20-24	Married	1	124
Darling Downs - East	20-24	Never married		1261
Darling Downs - East	25-34	Married	0	928
Darling Downs - East	25-34	Married	1	1463
Darling Downs - East	25-34	Never married		1510
Darling Downs - East	35-44	Married	0	548
Darling Downs - East	35-44	Married	1	2478
Darling Downs - East	35-44	Never married		1067
Darling Downs - East	45-54	Married	0	587
Darling Downs - East	45-54	Married	1	2937
Darling Downs - East	45-54	Never married		1349
Darling Downs - East	55-64	Married	0	373
Darling Downs - East	55-64	Married	1	3294
Darling Downs - East	55-64	Never married		1449
Darling Downs - East	65-74	Married	0	195
Darling Downs - East	65-74	Married	1	2824
Darling Downs - East	65-74	Never married		1266
Darling Downs - East	75-84	Married	0	53
Darling Downs - East	75-84	Married	1	1491
Darling Downs - East	75-84	Never married		946
Darling Downs - East	85+	Married	0	6
Darling Downs - East	85+	Married	1	275
Darling Downs - East	85+	Never married		391
Granite Belt	15-19	Married	0	41
Granite Belt	15-19	Never married		2000
Granite Belt	20-24	Married	0	380
Granite Belt	20-24	Married	1	73
Granite Belt	20-24	Never married		1097
Granite Belt	25-34	Married	0	831
Granite Belt	25-34	Married	1	1204
Granite Belt	25-34	Never married		1411
Granite Belt	35-44	Married	0	509
Granite Belt	35-44	Married	1	2031
Granite Belt	35-44	Never married		1054
Granite Belt	45-54	Married	0	537
Granite Belt	45-54	Married	1	2668
Granite Belt	45-54	Never married		1365
Granite Belt	55-64	Married	0	503
Granite Belt	55-64	Married	1	3443
Granite Belt	55-64	Never married		1519
Granite Belt	65-74	Married	0	325
Granite Belt	65-74	Married	1	3502
Granite Belt	65-74	Never married		1666
Granite Belt	75-84	Married	0	109
Granite Belt	75-84	Married	1	1750
Granite Belt	75-84	Never married		1178
Granite Belt	85+	Married	0	12
Granite Belt	85+	Married	1	296
Granite Belt	85+	Never married		500
Central Highlands (Qld)	15-19	Married	0	74
Central Highlands (Qld)	15-19	Never married		1419
Central Highlands (Qld)	20-24	Married	0	525
Central Highlands (Qld)	20-24	Married	1	61
Central Highlands (Qld)	20-24	Never married		868
Central Highlands (Qld)	25-34	Married	0	1022
Central Highlands (Qld)	25-34	Married	1	1256
Central Highlands (Qld)	25-34	Never married		1210
Central Highlands (Qld)	35-44	Married	0	549
Central Highlands (Qld)	35-44	Married	1	2190
Central Highlands (Qld)	35-44	Never married		758
Central Highlands (Qld)	45-54	Married	0	382
Central Highlands (Qld)	45-54	Married	1	1915
Central Highlands (Qld)	45-54	Never married		813
Central Highlands (Qld)	55-64	Married	0	239
Central Highlands (Qld)	55-64	Married	1	1646
Central Highlands (Qld)	55-64	Never married		804
Central Highlands (Qld)	65-74	Married	0	83
Central Highlands (Qld)	65-74	Married	1	870
Central Highlands (Qld)	65-74	Never married		500
Central Highlands (Qld)	75-84	Married	0	11
Central Highlands (Qld)	75-84	Married	1	334
Central Highlands (Qld)	75-84	Never married		284
Central Highlands (Qld)	85+	Married	1	40
Central Highlands (Qld)	85+	Never married		93
Rockhampton	15-19	Married	0	175
Rockhampton	15-19	Married	1	6
Rockhampton	15-19	Never married		6390
Rockhampton	20-24	Married	0	1428
Rockhampton	20-24	Married	1	261
Rockhampton	20-24	Never married		4220
Rockhampton	25-34	Married	0	3486
Rockhampton	25-34	Married	1	4494
Rockhampton	25-34	Never married		4996
Rockhampton	35-44	Married	0	1944
Rockhampton	35-44	Married	1	7274
Rockhampton	35-44	Never married		3756
Rockhampton	45-54	Married	0	1551
Rockhampton	45-54	Married	1	7116
Rockhampton	45-54	Never married		4054
Rockhampton	55-64	Married	0	1225
Rockhampton	55-64	Married	1	8041
Rockhampton	55-64	Never married		4323
Rockhampton	65-74	Married	0	489
Rockhampton	65-74	Married	1	6802
Rockhampton	65-74	Never married		3610
Rockhampton	75-84	Married	0	158
Rockhampton	75-84	Married	1	3316
Rockhampton	75-84	Never married		2442
Rockhampton	85+	Married	0	29
Rockhampton	85+	Married	1	597
Rockhampton	85+	Never married		1160
Biloela	15-19	Married	0	19
Biloela	15-19	Never married		625
Biloela	20-24	Married	0	196
Biloela	20-24	Married	1	49
Biloela	20-24	Never married		383
Biloela	25-34	Married	0	360
Biloela	25-34	Married	1	685
Biloela	25-34	Never married		484
Biloela	35-44	Married	0	227
Biloela	35-44	Married	1	1026
Biloela	35-44	Never married		372
Biloela	45-54	Married	0	147
Biloela	45-54	Married	1	989
Biloela	45-54	Never married		370
Biloela	55-64	Married	0	129
Biloela	55-64	Married	1	993
Biloela	55-64	Never married		405
Biloela	65-74	Married	0	55
Biloela	65-74	Married	1	686
Biloela	65-74	Never married		307
Biloela	75-84	Married	0	25
Biloela	75-84	Married	1	368
Biloela	75-84	Never married		239
Biloela	85+	Married	0	3
Biloela	85+	Married	1	54
Biloela	85+	Never married		122
Gladstone	15-19	Married	0	100
Gladstone	15-19	Never married		3523
Gladstone	20-24	Married	0	815
Gladstone	20-24	Married	1	112
Gladstone	20-24	Never married		1871
Gladstone	25-34	Married	0	2064
Gladstone	25-34	Married	1	2401
Gladstone	25-34	Never married		2430
Gladstone	35-44	Married	0	1299
Gladstone	35-44	Married	1	4195
Gladstone	35-44	Never married		1920
Gladstone	45-54	Married	0	1098
Gladstone	45-54	Married	1	4602
Gladstone	45-54	Never married		2199
Gladstone	55-64	Married	0	767
Gladstone	55-64	Married	1	4525
Gladstone	55-64	Never married		2222
Gladstone	65-74	Married	0	261
Gladstone	65-74	Married	1	3092
Gladstone	65-74	Never married		1635
Gladstone	75-84	Married	0	64
Gladstone	75-84	Married	1	1158
Gladstone	75-84	Never married		874
Gladstone	85+	Married	0	8
Gladstone	85+	Married	1	170
Gladstone	85+	Never married		311
Broadbeach - Burleigh	15-19	Married	0	27
Broadbeach - Burleigh	15-19	Never married		2807
Broadbeach - Burleigh	20-24	Married	0	544
Broadbeach - Burleigh	20-24	Married	1	43
Broadbeach - Burleigh	20-24	Never married		2928
Broadbeach - Burleigh	25-34	Married	0	3067
Broadbeach - Burleigh	25-34	Married	1	1812
Broadbeach - Burleigh	25-34	Never married		4456
Broadbeach - Burleigh	35-44	Married	0	1619
Broadbeach - Burleigh	35-44	Married	1	4190
Broadbeach - Burleigh	35-44	Never married		2414
Broadbeach - Burleigh	45-54	Married	0	1100
Broadbeach - Burleigh	45-54	Married	1	4388
Broadbeach - Burleigh	45-54	Never married		2592
Broadbeach - Burleigh	55-64	Married	0	709
Broadbeach - Burleigh	55-64	Married	1	3893
Broadbeach - Burleigh	55-64	Never married		2536
Broadbeach - Burleigh	65-74	Married	0	391
Broadbeach - Burleigh	65-74	Married	1	3746
Broadbeach - Burleigh	65-74	Never married		2299
Broadbeach - Burleigh	75-84	Married	0	158
Broadbeach - Burleigh	75-84	Married	1	2016
Broadbeach - Burleigh	75-84	Never married		1571
Broadbeach - Burleigh	85+	Married	0	26
Broadbeach - Burleigh	85+	Married	1	440
Broadbeach - Burleigh	85+	Never married		863
Coolangatta	15-19	Married	0	18
Coolangatta	15-19	Never married		2798
Coolangatta	20-24	Married	0	407
Coolangatta	20-24	Married	1	48
Coolangatta	20-24	Never married		2230
Coolangatta	25-34	Married	0	2348
Coolangatta	25-34	Married	1	1536
Coolangatta	25-34	Never married		3006
Coolangatta	35-44	Married	0	1405
Coolangatta	35-44	Married	1	3806
Coolangatta	35-44	Never married		1848
Coolangatta	45-54	Married	0	999
Coolangatta	45-54	Married	1	3749
Coolangatta	45-54	Never married		2186
Coolangatta	55-64	Married	0	647
Coolangatta	55-64	Married	1	3669
Coolangatta	55-64	Never married		2410
Coolangatta	65-74	Married	0	326
Coolangatta	65-74	Married	1	3389
Coolangatta	65-74	Never married		2153
Coolangatta	75-84	Married	0	87
Coolangatta	75-84	Married	1	1658
Coolangatta	75-84	Never married		1388
Coolangatta	85+	Married	0	19
Coolangatta	85+	Married	1	398
Coolangatta	85+	Never married		790
Gold Coast - North	15-19	Married	0	40
Gold Coast - North	15-19	Married	1	6
Gold Coast - North	15-19	Never married		2926
Gold Coast - North	20-24	Married	0	569
Gold Coast - North	20-24	Married	1	87
Gold Coast - North	20-24	Never married		2722
Gold Coast - North	25-34	Married	0	1987
Gold Coast - North	25-34	Married	1	1894
Gold Coast - North	25-34	Never married		3225
Gold Coast - North	35-44	Married	0	1128
Gold Coast - North	35-44	Married	1	3712
Gold Coast - North	35-44	Never married		2487
Gold Coast - North	45-54	Married	0	1128
Gold Coast - North	45-54	Married	1	4320
Gold Coast - North	45-54	Never married		3067
Gold Coast - North	55-64	Married	0	845
Gold Coast - North	55-64	Married	1	4694
Gold Coast - North	55-64	Never married		3282
Gold Coast - North	65-74	Married	0	464
Gold Coast - North	65-74	Married	1	4992
Gold Coast - North	65-74	Never married		3282
Gold Coast - North	75-84	Married	0	169
Gold Coast - North	75-84	Married	1	3166
Gold Coast - North	75-84	Never married		2283
Gold Coast - North	85+	Married	0	33
Gold Coast - North	85+	Married	1	533
Gold Coast - North	85+	Never married		961
Gold Coast Hinterland	15-19	Married	0	3
Gold Coast Hinterland	15-19	Never married		1031
Gold Coast Hinterland	20-24	Married	0	65
Gold Coast Hinterland	20-24	Married	1	13
Gold Coast Hinterland	20-24	Never married		581
Gold Coast Hinterland	25-34	Married	0	402
Gold Coast Hinterland	25-34	Married	1	504
Gold Coast Hinterland	25-34	Never married		556
Gold Coast Hinterland	35-44	Married	0	437
Gold Coast Hinterland	35-44	Married	1	1347
Gold Coast Hinterland	35-44	Never married		465
Gold Coast Hinterland	45-54	Married	0	425
Gold Coast Hinterland	45-54	Married	1	1768
Gold Coast Hinterland	45-54	Never married		628
Gold Coast Hinterland	55-64	Married	0	339
Gold Coast Hinterland	55-64	Married	1	1839
Gold Coast Hinterland	55-64	Never married		733
Gold Coast Hinterland	65-74	Married	0	146
Gold Coast Hinterland	65-74	Married	1	1559
Gold Coast Hinterland	65-74	Never married		661
Gold Coast Hinterland	75-84	Married	0	47
Gold Coast Hinterland	75-84	Married	1	697
Gold Coast Hinterland	75-84	Never married		431
Gold Coast Hinterland	85+	Married	0	6
Gold Coast Hinterland	85+	Married	1	81
Gold Coast Hinterland	85+	Never married		172
Mudgeeraba - Tallebudgera	15-19	Married	0	21
Mudgeeraba - Tallebudgera	15-19	Never married		2417
Mudgeeraba - Tallebudgera	20-24	Married	0	174
Mudgeeraba - Tallebudgera	20-24	Married	1	42
Mudgeeraba - Tallebudgera	20-24	Never married		1424
Mudgeeraba - Tallebudgera	25-34	Married	0	778
Mudgeeraba - Tallebudgera	25-34	Married	1	1039
Mudgeeraba - Tallebudgera	25-34	Never married		1234
Mudgeeraba - Tallebudgera	35-44	Married	0	741
Mudgeeraba - Tallebudgera	35-44	Married	1	3252
Mudgeeraba - Tallebudgera	35-44	Never married		893
Mudgeeraba - Tallebudgera	45-54	Married	0	596
Mudgeeraba - Tallebudgera	45-54	Married	1	3693
Mudgeeraba - Tallebudgera	45-54	Never married		1038
Mudgeeraba - Tallebudgera	55-64	Married	0	342
Mudgeeraba - Tallebudgera	55-64	Married	1	2681
Mudgeeraba - Tallebudgera	55-64	Never married		916
Mudgeeraba - Tallebudgera	65-74	Married	0	196
Mudgeeraba - Tallebudgera	65-74	Married	1	1998
Mudgeeraba - Tallebudgera	65-74	Never married		769
Mudgeeraba - Tallebudgera	75-84	Married	0	45
Mudgeeraba - Tallebudgera	75-84	Married	1	884
Mudgeeraba - Tallebudgera	75-84	Never married		504
Mudgeeraba - Tallebudgera	85+	Married	0	8
Mudgeeraba - Tallebudgera	85+	Married	1	125
Mudgeeraba - Tallebudgera	85+	Never married		225
Nerang	15-19	Married	0	48
Nerang	15-19	Never married		4149
Nerang	20-24	Married	0	479
Nerang	20-24	Married	1	90
Nerang	20-24	Never married		2992
Nerang	25-34	Married	0	2171
Nerang	25-34	Married	1	2590
Nerang	25-34	Never married		3109
Nerang	35-44	Married	0	1611
Nerang	35-44	Married	1	5346
Nerang	35-44	Never married		2223
Nerang	45-54	Married	0	1156
Nerang	45-54	Married	1	5552
Nerang	45-54	Never married		2531
Nerang	55-64	Married	0	673
Nerang	55-64	Married	1	4799
Nerang	55-64	Never married		2336
Nerang	65-74	Married	0	362
Nerang	65-74	Married	1	3673
Nerang	65-74	Never married		2013
Nerang	75-84	Married	0	121
Nerang	75-84	Married	1	2030
Nerang	75-84	Never married		1332
Nerang	85+	Married	0	16
Nerang	85+	Married	1	342
Nerang	85+	Never married		650
Ormeau - Oxenford	15-19	Married	0	121
Ormeau - Oxenford	15-19	Married	1	6
Ormeau - Oxenford	15-19	Never married		9784
Ormeau - Oxenford	20-24	Married	0	1891
Ormeau - Oxenford	20-24	Married	1	296
Ormeau - Oxenford	20-24	Never married		6944
Ormeau - Oxenford	25-34	Married	0	6312
Ormeau - Oxenford	25-34	Married	1	7411
Ormeau - Oxenford	25-34	Never married		7146
Ormeau - Oxenford	35-44	Married	0	3674
Ormeau - Oxenford	35-44	Married	1	13408
Ormeau - Oxenford	35-44	Never married		4654
Ormeau - Oxenford	45-54	Married	0	2470
Ormeau - Oxenford	45-54	Married	1	12471
Ormeau - Oxenford	45-54	Never married		4559
Ormeau - Oxenford	55-64	Married	0	1362
Ormeau - Oxenford	55-64	Married	1	9421
Ormeau - Oxenford	55-64	Never married		3646
Ormeau - Oxenford	65-74	Married	0	560
Ormeau - Oxenford	65-74	Married	1	7227
Ormeau - Oxenford	65-74	Never married		2879
Ormeau - Oxenford	75-84	Married	0	174
Ormeau - Oxenford	75-84	Married	1	3217
Ormeau - Oxenford	75-84	Never married		1685
Ormeau - Oxenford	85+	Married	0	17
Ormeau - Oxenford	85+	Married	1	430
Ormeau - Oxenford	85+	Never married		617
Robina	15-19	Married	0	35
Robina	15-19	Never married		2949
Robina	20-24	Married	0	525
Robina	20-24	Married	1	52
Robina	20-24	Never married		2767
Robina	25-34	Married	0	1963
Robina	25-34	Married	1	1737
Robina	25-34	Never married		3003
Robina	35-44	Married	0	1166
Robina	35-44	Married	1	3947
Robina	35-44	Never married		1956
Robina	45-54	Married	0	737
Robina	45-54	Married	1	3885
Robina	45-54	Never married		1977
Robina	55-64	Married	0	489
Robina	55-64	Married	1	3264
Robina	55-64	Never married		1689
Robina	65-74	Married	0	268
Robina	65-74	Married	1	2994
Robina	65-74	Never married		1466
Robina	75-84	Married	0	90
Robina	75-84	Married	1	1722
Robina	75-84	Never married		1021
Robina	85+	Married	0	17
Robina	85+	Married	1	292
Robina	85+	Never married		508
Southport	15-19	Married	0	75
Southport	15-19	Married	1	3
Southport	15-19	Never married		3101
Southport	20-24	Married	0	881
Southport	20-24	Married	1	130
Southport	20-24	Never married		4094
Southport	25-34	Married	0	2510
Southport	25-34	Married	1	2198
Southport	25-34	Never married		4650
Southport	35-44	Married	0	1202
Southport	35-44	Married	1	3579
Southport	35-44	Never married		2504
Southport	45-54	Married	0	847
Southport	45-54	Married	1	3652
Southport	45-54	Never married		2868
Southport	55-64	Married	0	539
Southport	55-64	Married	1	3275
Southport	55-64	Never married		2715
Southport	65-74	Married	0	282
Southport	65-74	Married	1	2906
Southport	65-74	Never married		2198
Southport	75-84	Married	0	101
Southport	75-84	Married	1	1699
Southport	75-84	Never married		1580
Southport	85+	Married	0	20
Southport	85+	Married	1	327
Southport	85+	Never married		781
Surfers Paradise	15-19	Married	0	42
Surfers Paradise	15-19	Never married		1674
Surfers Paradise	20-24	Married	0	467
Surfers Paradise	20-24	Married	1	74
Surfers Paradise	20-24	Never married		1941
Surfers Paradise	25-34	Married	0	1694
Surfers Paradise	25-34	Married	1	1234
Surfers Paradise	25-34	Never married		3066
Surfers Paradise	35-44	Married	0	863
Surfers Paradise	35-44	Married	1	2257
Surfers Paradise	35-44	Never married		1761
Surfers Paradise	45-54	Married	0	612
Surfers Paradise	45-54	Married	1	2614
Surfers Paradise	45-54	Never married		1908
Surfers Paradise	55-64	Married	0	539
Surfers Paradise	55-64	Married	1	2797
Surfers Paradise	55-64	Never married		1877
Surfers Paradise	65-74	Married	0	368
Surfers Paradise	65-74	Married	1	2821
Surfers Paradise	65-74	Never married		1781
Surfers Paradise	75-84	Married	0	136
Surfers Paradise	75-84	Married	1	1590
Surfers Paradise	75-84	Never married		1156
Surfers Paradise	85+	Married	0	22
Surfers Paradise	85+	Married	1	261
