SA3_NAME16	Religion	Denomination	Sex	persons
Orange	Christianity	Seventh Day Adventist	F	51
Orange	Christianity	Seventh Day Adventist	M	42
Orange	Christianity	Uniting Church	F	1669
Orange	Christianity	Uniting Church	M	1360
Orange	Hinduism		F	233
Orange	Hinduism		M	266
Orange	Islam		F	143
Orange	Islam		M	167
Orange	Judaism		F	13
Orange	Judaism		M	23
Orange	No religion		F	9175
Orange	No religion		M	10174
Clarence Valley	(Other)		F	2315
Clarence Valley	(Other)		M	3308
Clarence Valley	(Other)	(Other)	F	105
Clarence Valley	(Other)	(Other)	M	65
Clarence Valley	(Other)	Australian Aboriginal Traditional	F	9
Clarence Valley	(Other)	Australian Aboriginal Traditional	M	10
Clarence Valley	(Other)	Other spiritual beliefs	F	58
Clarence Valley	(Other)	Other spiritual beliefs	M	34
Clarence Valley	(Other)	Secular beliefs	F	57
Clarence Valley	(Other)	Secular beliefs	M	73
Clarence Valley	(Other)	Sikhism	F	57
Clarence Valley	(Other)	Sikhism	M	49
Clarence Valley	Buddhism		F	237
Clarence Valley	Buddhism		M	126
Clarence Valley	Christianity		F	551
Clarence Valley	Christianity		M	475
Clarence Valley	Christianity	(Other)	F	6
Clarence Valley	Christianity	Anglican	F	5590
Clarence Valley	Christianity	Anglican	M	4872
Clarence Valley	Christianity	Baptist	F	334
Clarence Valley	Christianity	Baptist	M	312
Clarence Valley	Christianity	Catholic	F	4886
Clarence Valley	Christianity	Catholic	M	4239
Clarence Valley	Christianity	Churches Of Christ	F	7
Clarence Valley	Christianity	Churches Of Christ	M	5
Clarence Valley	Christianity	Eastern Orthodox	F	37
Clarence Valley	Christianity	Eastern Orthodox	M	35
Clarence Valley	Christianity	Jehovah's Witnesses	F	173
Clarence Valley	Christianity	Jehovah's Witnesses	M	155
Clarence Valley	Christianity	Latter Day Saints	F	33
Clarence Valley	Christianity	Latter Day Saints	M	26
Clarence Valley	Christianity	Lutheran	F	53
Clarence Valley	Christianity	Lutheran	M	42
Clarence Valley	Christianity	Oriental Orthodox	F	3
Clarence Valley	Christianity	Oriental Orthodox	M	4
Clarence Valley	Christianity	Pentecostal	F	209
Clarence Valley	Christianity	Pentecostal	M	140
Clarence Valley	Christianity	Presbyterian Reformed	F	1305
Clarence Valley	Christianity	Presbyterian Reformed	M	1161
Clarence Valley	Christianity	Protestant (Other)	F	54
Clarence Valley	Christianity	Protestant (Other)	M	61
Clarence Valley	Christianity	Salvation Army	F	100
Clarence Valley	Christianity	Salvation Army	M	83
Clarence Valley	Christianity	Seventh Day Adventist	F	89
Clarence Valley	Christianity	Seventh Day Adventist	M	61
Clarence Valley	Christianity	Uniting Church	F	804
Clarence Valley	Christianity	Uniting Church	M	675
Clarence Valley	Hinduism		F	52
Clarence Valley	Hinduism		M	47
Clarence Valley	Islam		F	39
Clarence Valley	Islam		M	45
Clarence Valley	Judaism		F	14
Clarence Valley	Judaism		M	11
Clarence Valley	No religion		F	9654
Clarence Valley	No religion		M	10718
Coffs Harbour	(Other)		F	3717
Coffs Harbour	(Other)		M	3768
Coffs Harbour	(Other)	(Other)	F	486
Coffs Harbour	(Other)	(Other)	M	368
Coffs Harbour	(Other)	Australian Aboriginal Traditional	F	15
Coffs Harbour	(Other)	Australian Aboriginal Traditional	M	17
Coffs Harbour	(Other)	Other spiritual beliefs	F	184
Coffs Harbour	(Other)	Other spiritual beliefs	M	94
Coffs Harbour	(Other)	Secular beliefs	F	130
Coffs Harbour	(Other)	Secular beliefs	M	168
Coffs Harbour	(Other)	Sikhism	F	897
Coffs Harbour	(Other)	Sikhism	M	960
Coffs Harbour	Buddhism		F	601
Coffs Harbour	Buddhism		M	408
Coffs Harbour	Christianity		F	1256
Coffs Harbour	Christianity		M	938
Coffs Harbour	Christianity	(Other)	F	35
Coffs Harbour	Christianity	(Other)	M	29
Coffs Harbour	Christianity	Anglican	F	7193
Coffs Harbour	Christianity	Anglican	M	6048
Coffs Harbour	Christianity	Baptist	F	733
Coffs Harbour	Christianity	Baptist	M	665
Coffs Harbour	Christianity	Brethren	F	9
Coffs Harbour	Christianity	Brethren	M	5
Coffs Harbour	Christianity	Catholic	F	8202
Coffs Harbour	Christianity	Catholic	M	6881
Coffs Harbour	Christianity	Churches Of Christ	F	27
Coffs Harbour	Christianity	Churches Of Christ	M	23
Coffs Harbour	Christianity	Eastern Orthodox	F	93
Coffs Harbour	Christianity	Eastern Orthodox	M	93
Coffs Harbour	Christianity	Jehovah's Witnesses	F	316
Coffs Harbour	Christianity	Jehovah's Witnesses	M	249
Coffs Harbour	Christianity	Latter Day Saints	F	42
Coffs Harbour	Christianity	Latter Day Saints	M	28
Coffs Harbour	Christianity	Lutheran	F	117
Coffs Harbour	Christianity	Lutheran	M	85
Coffs Harbour	Christianity	Oriental Orthodox	F	21
Coffs Harbour	Christianity	Oriental Orthodox	M	18
Coffs Harbour	Christianity	Pentecostal	F	747
Coffs Harbour	Christianity	Pentecostal	M	618
Coffs Harbour	Christianity	Presbyterian Reformed	F	1312
Coffs Harbour	Christianity	Presbyterian Reformed	M	1130
Coffs Harbour	Christianity	Protestant (Other)	F	217
Coffs Harbour	Christianity	Protestant (Other)	M	178
Coffs Harbour	Christianity	Salvation Army	F	102
Coffs Harbour	Christianity	Salvation Army	M	63
Coffs Harbour	Christianity	Seventh Day Adventist	F	156
Coffs Harbour	Christianity	Seventh Day Adventist	M	132
Coffs Harbour	Christianity	Uniting Church	F	1320
Coffs Harbour	Christianity	Uniting Church	M	968
Coffs Harbour	Hinduism		F	173
Coffs Harbour	Hinduism		M	190
Coffs Harbour	Islam		F	198
Coffs Harbour	Islam		M	246
Coffs Harbour	Judaism		F	51
Coffs Harbour	Judaism		M	49
Coffs Harbour	No religion		F	19439
Coffs Harbour	No religion		M	20240
Bourke - Cobar - Coonamble	(Other)		F	1908
Bourke - Cobar - Coonamble	(Other)		M	1900
Bourke - Cobar - Coonamble	(Other)	(Other)	F	19
Bourke - Cobar - Coonamble	(Other)	(Other)	M	8
Bourke - Cobar - Coonamble	(Other)	Australian Aboriginal Traditional	F	9
Bourke - Cobar - Coonamble	(Other)	Other spiritual beliefs	F	5
Bourke - Cobar - Coonamble	(Other)	Other spiritual beliefs	M	7
Bourke - Cobar - Coonamble	(Other)	Secular beliefs	F	15
Bourke - Cobar - Coonamble	(Other)	Secular beliefs	M	20
Bourke - Cobar - Coonamble	(Other)	Sikhism	F	9
Bourke - Cobar - Coonamble	(Other)	Sikhism	M	12
Bourke - Cobar - Coonamble	Buddhism		F	53
Bourke - Cobar - Coonamble	Buddhism		M	40
Bourke - Cobar - Coonamble	Christianity		F	141
Bourke - Cobar - Coonamble	Christianity		M	116
Bourke - Cobar - Coonamble	Christianity	(Other)	F	9
Bourke - Cobar - Coonamble	Christianity	(Other)	M	4
Bourke - Cobar - Coonamble	Christianity	Anglican	F	2167
Bourke - Cobar - Coonamble	Christianity	Anglican	M	2024
Bourke - Cobar - Coonamble	Christianity	Baptist	F	109
Bourke - Cobar - Coonamble	Christianity	Baptist	M	103
Bourke - Cobar - Coonamble	Christianity	Brethren	F	6
Bourke - Cobar - Coonamble	Christianity	Brethren	M	4
Bourke - Cobar - Coonamble	Christianity	Catholic	F	2899
Bourke - Cobar - Coonamble	Christianity	Catholic	M	2775
Bourke - Cobar - Coonamble	Christianity	Churches Of Christ	F	5
Bourke - Cobar - Coonamble	Christianity	Churches Of Christ	M	9
Bourke - Cobar - Coonamble	Christianity	Eastern Orthodox	F	35
Bourke - Cobar - Coonamble	Christianity	Eastern Orthodox	M	39
Bourke - Cobar - Coonamble	Christianity	Jehovah's Witnesses	F	31
Bourke - Cobar - Coonamble	Christianity	Jehovah's Witnesses	M	19
Bourke - Cobar - Coonamble	Christianity	Latter Day Saints	F	12
Bourke - Cobar - Coonamble	Christianity	Latter Day Saints	M	7
Bourke - Cobar - Coonamble	Christianity	Lutheran	F	20
Bourke - Cobar - Coonamble	Christianity	Lutheran	M	22
Bourke - Cobar - Coonamble	Christianity	Oriental Orthodox	F	4
Bourke - Cobar - Coonamble	Christianity	Oriental Orthodox	M	7
Bourke - Cobar - Coonamble	Christianity	Pentecostal	F	47
Bourke - Cobar - Coonamble	Christianity	Pentecostal	M	32
Bourke - Cobar - Coonamble	Christianity	Presbyterian Reformed	F	333
Bourke - Cobar - Coonamble	Christianity	Presbyterian Reformed	M	303
Bourke - Cobar - Coonamble	Christianity	Protestant (Other)	F	9
Bourke - Cobar - Coonamble	Christianity	Protestant (Other)	M	20
Bourke - Cobar - Coonamble	Christianity	Salvation Army	F	13
Bourke - Cobar - Coonamble	Christianity	Salvation Army	M	10
Bourke - Cobar - Coonamble	Christianity	Seventh Day Adventist	F	33
Bourke - Cobar - Coonamble	Christianity	Seventh Day Adventist	M	23
Bourke - Cobar - Coonamble	Christianity	Uniting Church	F	275
Bourke - Cobar - Coonamble	Christianity	Uniting Church	M	254
Bourke - Cobar - Coonamble	Hinduism		F	56
Bourke - Cobar - Coonamble	Hinduism		M	58
Bourke - Cobar - Coonamble	Islam		F	30
Bourke - Cobar - Coonamble	Islam		M	47
Bourke - Cobar - Coonamble	No religion		F	2516
Bourke - Cobar - Coonamble	No religion		M	2974
Broken Hill and Far West	(Other)		F	1094
Broken Hill and Far West	(Other)		M	1108
Broken Hill and Far West	(Other)	(Other)	F	36
Broken Hill and Far West	(Other)	(Other)	M	22
Broken Hill and Far West	(Other)	Australian Aboriginal Traditional	F	3
Broken Hill and Far West	(Other)	Other spiritual beliefs	F	16
Broken Hill and Far West	(Other)	Other spiritual beliefs	M	10
Broken Hill and Far West	(Other)	Secular beliefs	F	25
Broken Hill and Far West	(Other)	Secular beliefs	M	32
Broken Hill and Far West	Buddhism		F	43
Broken Hill and Far West	Buddhism		M	39
Broken Hill and Far West	Christianity		F	125
Broken Hill and Far West	Christianity		M	110
Broken Hill and Far West	Christianity	Anglican	F	958
Broken Hill and Far West	Christianity	Anglican	M	863
Broken Hill and Far West	Christianity	Baptist	F	88
Broken Hill and Far West	Christianity	Baptist	M	73
Broken Hill and Far West	Christianity	Catholic	F	1985
Broken Hill and Far West	Christianity	Catholic	M	1670
Broken Hill and Far West	Christianity	Churches Of Christ	F	22
Broken Hill and Far West	Christianity	Churches Of Christ	M	17
Broken Hill and Far West	Christianity	Eastern Orthodox	F	31
Broken Hill and Far West	Christianity	Eastern Orthodox	M	27
Broken Hill and Far West	Christianity	Jehovah's Witnesses	F	14
Broken Hill and Far West	Christianity	Jehovah's Witnesses	M	9
Broken Hill and Far West	Christianity	Latter Day Saints	F	14
Broken Hill and Far West	Christianity	Latter Day Saints	M	16
Broken Hill and Far West	Christianity	Lutheran	F	77
Broken Hill and Far West	Christianity	Lutheran	M	53
Broken Hill and Far West	Christianity	Oriental Orthodox	F	5
Broken Hill and Far West	Christianity	Oriental Orthodox	M	6
Broken Hill and Far West	Christianity	Pentecostal	F	64
Broken Hill and Far West	Christianity	Pentecostal	M	47
Broken Hill and Far West	Christianity	Presbyterian Reformed	F	85
Broken Hill and Far West	Christianity	Presbyterian Reformed	M	86
Broken Hill and Far West	Christianity	Protestant (Other)	F	51
Broken Hill and Far West	Christianity	Protestant (Other)	M	51
Broken Hill and Far West	Christianity	Salvation Army	F	73
Broken Hill and Far West	Christianity	Salvation Army	M	49
Broken Hill and Far West	Christianity	Seventh Day Adventist	F	20
Broken Hill and Far West	Christianity	Seventh Day Adventist	M	14
Broken Hill and Far West	Christianity	Uniting Church	F	682
Broken Hill and Far West	Christianity	Uniting Church	M	474
Broken Hill and Far West	Hinduism		F	32
Broken Hill and Far West	Hinduism		M	43
Broken Hill and Far West	Islam		F	28
Broken Hill and Far West	Islam		M	29
Broken Hill and Far West	No religion		F	4535
Broken Hill and Far West	No religion		M	4887
Dubbo	(Other)		F	4024
Dubbo	(Other)		M	4928
Dubbo	(Other)	(Other)	F	71
Dubbo	(Other)	(Other)	M	37
Dubbo	(Other)	Australian Aboriginal Traditional	F	24
Dubbo	(Other)	Australian Aboriginal Traditional	M	29
Dubbo	(Other)	Other spiritual beliefs	F	39
Dubbo	(Other)	Other spiritual beliefs	M	25
Dubbo	(Other)	Secular beliefs	F	46
Dubbo	(Other)	Secular beliefs	M	66
Dubbo	(Other)	Sikhism	F	145
Dubbo	(Other)	Sikhism	M	167
Dubbo	Buddhism		F	242
Dubbo	Buddhism		M	178
Dubbo	Christianity		F	880
Dubbo	Christianity		M	768
Dubbo	Christianity	(Other)	F	10
Dubbo	Christianity	(Other)	M	16
Dubbo	Christianity	Anglican	F	7641
Dubbo	Christianity	Anglican	M	6677
Dubbo	Christianity	Baptist	F	582
Dubbo	Christianity	Baptist	M	529
Dubbo	Christianity	Brethren	F	3
Dubbo	Christianity	Brethren	M	3
Dubbo	Christianity	Catholic	F	9618
Dubbo	Christianity	Catholic	M	8517
Dubbo	Christianity	Churches Of Christ	F	20
Dubbo	Christianity	Churches Of Christ	M	11
Dubbo	Christianity	Eastern Orthodox	F	86
Dubbo	Christianity	Eastern Orthodox	M	76
Dubbo	Christianity	Jehovah's Witnesses	F	82
Dubbo	Christianity	Jehovah's Witnesses	M	71
Dubbo	Christianity	Latter Day Saints	F	24
Dubbo	Christianity	Latter Day Saints	M	26
Dubbo	Christianity	Lutheran	F	116
Dubbo	Christianity	Lutheran	M	102
Dubbo	Christianity	Oriental Orthodox	F	13
Dubbo	Christianity	Oriental Orthodox	M	19
Dubbo	Christianity	Pentecostal	F	318
Dubbo	Christianity	Pentecostal	M	266
Dubbo	Christianity	Presbyterian Reformed	F	1320
Dubbo	Christianity	Presbyterian Reformed	M	1214
Dubbo	Christianity	Protestant (Other)	F	97
Dubbo	Christianity	Protestant (Other)	M	88
Dubbo	Christianity	Salvation Army	F	90
Dubbo	Christianity	Salvation Army	M	60
Dubbo	Christianity	Seventh Day Adventist	F	139
Dubbo	Christianity	Seventh Day Adventist	M	128
Dubbo	Christianity	Uniting Church	F	1638
Dubbo	Christianity	Uniting Church	M	1360
Dubbo	Hinduism		F	615
Dubbo	Hinduism		M	670
Dubbo	Islam		F	254
Dubbo	Islam		M	298
Dubbo	Judaism		F	13
Dubbo	Judaism		M	16
Dubbo	No religion		F	9217
Dubbo	No religion		M	10366
Lower Hunter	(Other)		F	2940
Lower Hunter	(Other)		M	4820
Lower Hunter	(Other)	(Other)	F	152
Lower Hunter	(Other)	(Other)	M	90
Lower Hunter	(Other)	Australian Aboriginal Traditional	F	11
Lower Hunter	(Other)	Australian Aboriginal Traditional	M	8
Lower Hunter	(Other)	Other spiritual beliefs	F	85
Lower Hunter	(Other)	Other spiritual beliefs	M	61
Lower Hunter	(Other)	Secular beliefs	F	95
Lower Hunter	(Other)	Secular beliefs	M	136
Lower Hunter	(Other)	Sikhism	F	23
Lower Hunter	(Other)	Sikhism	M	40
Lower Hunter	Buddhism		F	347
Lower Hunter	Buddhism		M	196
Lower Hunter	Christianity		F	877
Lower Hunter	Christianity		M	774
Lower Hunter	Christianity	(Other)	F	55
Lower Hunter	Christianity	(Other)	M	61
Lower Hunter	Christianity	Anglican	F	10752
Lower Hunter	Christianity	Anglican	M	9500
Lower Hunter	Christianity	Baptist	F	621
Lower Hunter	Christianity	Baptist	M	574
Lower Hunter	Christianity	Brethren	F	65
Lower Hunter	Christianity	Brethren	M	72
Lower Hunter	Christianity	Catholic	F	9508
Lower Hunter	Christianity	Catholic	M	8821
Lower Hunter	Christianity	Churches Of Christ	F	20
Lower Hunter	Christianity	Churches Of Christ	M	17
Lower Hunter	Christianity	Eastern Orthodox	F	97
Lower Hunter	Christianity	Eastern Orthodox	M	107
Lower Hunter	Christianity	Jehovah's Witnesses	F	178
Lower Hunter	Christianity	Jehovah's Witnesses	M	119
Lower Hunter	Christianity	Latter Day Saints	F	95
Lower Hunter	Christianity	Latter Day Saints	M	79
Lower Hunter	Christianity	Lutheran	F	81
Lower Hunter	Christianity	Lutheran	M	58
Lower Hunter	Christianity	Oriental Orthodox	F	9
Lower Hunter	Christianity	Oriental Orthodox	M	14
Lower Hunter	Christianity	Pentecostal	F	322
Lower Hunter	Christianity	Pentecostal	M	292
Lower Hunter	Christianity	Presbyterian Reformed	F	1121
Lower Hunter	Christianity	Presbyterian Reformed	M	1023
Lower Hunter	Christianity	Protestant (Other)	F	248
Lower Hunter	Christianity	Protestant (Other)	M	223
Lower Hunter	Christianity	Salvation Army	F	148
Lower Hunter	Christianity	Salvation Army	M	104
Lower Hunter	Christianity	Seventh Day Adventist	F	195
Lower Hunter	Christianity	Seventh Day Adventist	M	174
Lower Hunter	Christianity	Uniting Church	F	2059
Lower Hunter	Christianity	Uniting Church	M	1585
Lower Hunter	Hinduism		F	135
Lower Hunter	Hinduism		M	159
Lower Hunter	Islam		F	79
Lower Hunter	Islam		M	92
Lower Hunter	Judaism		F	13
Lower Hunter	Judaism		M	12
Lower Hunter	No religion		F	18068
Lower Hunter	No religion		M	20312
Maitland	(Other)		F	2173
Maitland	(Other)		M	2432
Maitland	(Other)	(Other)	F	171
Maitland	(Other)	(Other)	M	82
Maitland	(Other)	Australian Aboriginal Traditional	F	10
Maitland	(Other)	Australian Aboriginal Traditional	M	3
Maitland	(Other)	Other spiritual beliefs	F	74
Maitland	(Other)	Other spiritual beliefs	M	46
Maitland	(Other)	Secular beliefs	F	103
Maitland	(Other)	Secular beliefs	M	121
Maitland	(Other)	Sikhism	F	136
Maitland	(Other)	Sikhism	M	159
Maitland	Buddhism		F	290
Maitland	Buddhism		M	195
Maitland	Christianity		F	1008
Maitland	Christianity		M	873
Maitland	Christianity	(Other)	F	22
Maitland	Christianity	(Other)	M	26
Maitland	Christianity	Anglican	F	8574
Maitland	Christianity	Anglican	M	7264
Maitland	Christianity	Baptist	F	655
Maitland	Christianity	Baptist	M	607
Maitland	Christianity	Brethren	F	94
Maitland	Christianity	Brethren	M	95
Maitland	Christianity	Catholic	F	10702
Maitland	Christianity	Catholic	M	9426
Maitland	Christianity	Churches Of Christ	F	40
Maitland	Christianity	Churches Of Christ	M	26
Maitland	Christianity	Eastern Orthodox	F	146
Maitland	Christianity	Eastern Orthodox	M	139
Maitland	Christianity	Jehovah's Witnesses	F	129
Maitland	Christianity	Jehovah's Witnesses	M	80
Maitland	Christianity	Latter Day Saints	F	74
Maitland	Christianity	Latter Day Saints	M	62
Maitland	Christianity	Lutheran	F	63
Maitland	Christianity	Lutheran	M	37
Maitland	Christianity	Oriental Orthodox	F	18
Maitland	Christianity	Oriental Orthodox	M	13
Maitland	Christianity	Pentecostal	F	407
Maitland	Christianity	Pentecostal	M	312
Maitland	Christianity	Presbyterian Reformed	F	1020
Maitland	Christianity	Presbyterian Reformed	M	886
Maitland	Christianity	Protestant (Other)	F	293
Maitland	Christianity	Protestant (Other)	M	225
Maitland	Christianity	Salvation Army	F	159
Maitland	Christianity	Salvation Army	M	133
Maitland	Christianity	Seventh Day Adventist	F	103
Maitland	Christianity	Seventh Day Adventist	M	93
Maitland	Christianity	Uniting Church	F	1720
Maitland	Christianity	Uniting Church	M	1227
Maitland	Hinduism		F	301
Maitland	Hinduism		M	335
Maitland	Islam		F	241
Maitland	Islam		M	282
Maitland	Judaism		F	29
Maitland	Judaism		M	12
Maitland	No religion		F	15872
Maitland	No religion		M	17192
Port Stephens	(Other)		F	2366
Port Stephens	(Other)		M	2583
Port Stephens	(Other)	(Other)	F	115
Port Stephens	(Other)	(Other)	M	58
Port Stephens	(Other)	Australian Aboriginal Traditional	F	8
Port Stephens	(Other)	Australian Aboriginal Traditional	M	12
Port Stephens	(Other)	Other spiritual beliefs	F	82
Port Stephens	(Other)	Other spiritual beliefs	M	45
Port Stephens	(Other)	Secular beliefs	F	85
Port Stephens	(Other)	Secular beliefs	M	120
Port Stephens	(Other)	Sikhism	F	22
Port Stephens	(Other)	Sikhism	M	30
Port Stephens	Buddhism		F	331
Port Stephens	Buddhism		M	189
Port Stephens	Christianity		F	846
Port Stephens	Christianity		M	755
Port Stephens	Christianity	(Other)	F	19
Port Stephens	Christianity	(Other)	M	21
Port Stephens	Christianity	Anglican	F	8290
Port Stephens	Christianity	Anglican	M	7209
Port Stephens	Christianity	Baptist	F	700
Port Stephens	Christianity	Baptist	M	610
Port Stephens	Christianity	Catholic	F	7958
Port Stephens	Christianity	Catholic	M	7057
Port Stephens	Christianity	Churches Of Christ	F	44
Port Stephens	Christianity	Churches Of Christ	M	34
Port Stephens	Christianity	Eastern Orthodox	F	203
Port Stephens	Christianity	Eastern Orthodox	M	223
Port Stephens	Christianity	Jehovah's Witnesses	F	121
Port Stephens	Christianity	Jehovah's Witnesses	M	86
Port Stephens	Christianity	Latter Day Saints	F	46
Port Stephens	Christianity	Latter Day Saints	M	35
Port Stephens	Christianity	Lutheran	F	88
Port Stephens	Christianity	Lutheran	M	76
Port Stephens	Christianity	Oriental Orthodox	F	5
Port Stephens	Christianity	Oriental Orthodox	M	13
Port Stephens	Christianity	Pentecostal	F	483
Port Stephens	Christianity	Pentecostal	M	393
Port Stephens	Christianity	Presbyterian Reformed	F	1042
Port Stephens	Christianity	Presbyterian Reformed	M	899
Port Stephens	Christianity	Protestant (Other)	F	168
Port Stephens	Christianity	Protestant (Other)	M	143
Port Stephens	Christianity	Salvation Army	F	102
Port Stephens	Christianity	Salvation Army	M	63
Port Stephens	Christianity	Seventh Day Adventist	F	78
Port Stephens	Christianity	Seventh Day Adventist	M	60
Port Stephens	Christianity	Uniting Church	F	1618
Port Stephens	Christianity	Uniting Church	M	1300
Port Stephens	Hinduism		F	111
Port Stephens	Hinduism		M	143
Port Stephens	Islam		F	78
Port Stephens	Islam		M	119
