SA3_NAME16	DwellingStructure	DwellingSubtype	NumberBedrooms.min	occupied_private_dwellings
Bourke - Cobar - Coonamble	(Other)		6	6
Bourke - Cobar - Coonamble	Flat/apartment	1 or 2 storey block	0	8
Bourke - Cobar - Coonamble	Flat/apartment	1 or 2 storey block	1	64
Bourke - Cobar - Coonamble	Flat/apartment	1 or 2 storey block	2	81
Bourke - Cobar - Coonamble	Flat/apartment	1 or 2 storey block	3	19
Bourke - Cobar - Coonamble	Separate house			213
Bourke - Cobar - Coonamble	Separate house		0	22
Bourke - Cobar - Coonamble	Separate house		1	180
Bourke - Cobar - Coonamble	Separate house		2	896
Bourke - Cobar - Coonamble	Separate house		3	2845
Bourke - Cobar - Coonamble	Separate house		4	1933
Bourke - Cobar - Coonamble	Separate house		5	364
Bourke - Cobar - Coonamble	Separate house		6	108
Broken Hill and Far West				11
Broken Hill and Far West			0	4
Broken Hill and Far West			1	22
Broken Hill and Far West			2	21
Broken Hill and Far West			3	29
Broken Hill and Far West			4	18
Broken Hill and Far West			5	9
Broken Hill and Far West			6	8
Broken Hill and Far West		1 storey		8
Broken Hill and Far West		1 storey	1	57
Broken Hill and Far West		1 storey	2	77
Broken Hill and Far West		1 storey	3	24
Broken Hill and Far West		1 storey	4	11
Broken Hill and Far West		2 storeys or more	1	3
Broken Hill and Far West		2 storeys or more	2	6
Broken Hill and Far West		2 storeys or more	3	10
Broken Hill and Far West	(Other)			3
Broken Hill and Far West	(Other)		0	6
Broken Hill and Far West	(Other)		1	3
Broken Hill and Far West	(Other)		3	3
Broken Hill and Far West	Flat/apartment	1 or 2 storey block		9
Broken Hill and Far West	Flat/apartment	1 or 2 storey block	1	97
Broken Hill and Far West	Flat/apartment	1 or 2 storey block	2	77
Broken Hill and Far West	Flat/apartment	1 or 2 storey block	3	7
Broken Hill and Far West	Flat/apartment	Attached to a house	4	5
Broken Hill and Far West	Separate house			152
Broken Hill and Far West	Separate house		0	17
Broken Hill and Far West	Separate house		1	177
Broken Hill and Far West	Separate house		2	1375
Broken Hill and Far West	Separate house		3	4160
Broken Hill and Far West	Separate house		4	1334
Broken Hill and Far West	Separate house		5	248
Broken Hill and Far West	Separate house		6	82
Dubbo				17
Dubbo			0	4
Dubbo			1	17
Dubbo			2	12
Dubbo			3	27
Dubbo			4	23
Dubbo			5	8
Dubbo			6	8
Dubbo		1 storey		54
Dubbo		1 storey	0	3
Dubbo		1 storey	1	132
Dubbo		1 storey	2	1002
Dubbo		1 storey	3	312
Dubbo		1 storey	4	70
Dubbo		1 storey	5	11
Dubbo		2 storeys or more	1	8
Dubbo		2 storeys or more	2	39
Dubbo		2 storeys or more	3	17
Dubbo		2 storeys or more	5	4
Dubbo	(Other)			20
Dubbo	(Other)		0	17
Dubbo	(Other)		1	36
Dubbo	(Other)		2	36
Dubbo	(Other)		3	33
Dubbo	(Other)		4	13
Dubbo	(Other)		5	4
Dubbo	Flat/apartment	1 or 2 storey block		37
Dubbo	Flat/apartment	1 or 2 storey block	0	19
Dubbo	Flat/apartment	1 or 2 storey block	1	342
Dubbo	Flat/apartment	1 or 2 storey block	2	775
Dubbo	Flat/apartment	1 or 2 storey block	3	88
Dubbo	Flat/apartment	1 or 2 storey block	4	13
Dubbo	Flat/apartment	1 or 2 storey block	6	3
Dubbo	Flat/apartment	3 storey block	1	5
Dubbo	Flat/apartment	3 storey block	2	6
Dubbo	Flat/apartment	Attached to a house	1	3
Dubbo	Flat/apartment	Attached to a house	2	6
Dubbo	Flat/apartment	Attached to a house	3	3
Dubbo	Flat/apartment	Attached to a house	4	3
Dubbo	Separate house			403
Dubbo	Separate house		0	66
Dubbo	Separate house		1	341
Dubbo	Separate house		2	2058
Dubbo	Separate house		3	9621
Dubbo	Separate house		4	8575
Dubbo	Separate house		5	1512
Dubbo	Separate house		6	335
Lower Hunter				7
Lower Hunter			0	3
Lower Hunter			1	11
Lower Hunter			2	29
Lower Hunter			3	14
Lower Hunter			4	18
Lower Hunter			5	6
Lower Hunter		1 storey		34
Lower Hunter		1 storey	1	169
Lower Hunter		1 storey	2	886
Lower Hunter		1 storey	3	758
Lower Hunter		1 storey	4	61
Lower Hunter		2 storeys or more		10
Lower Hunter		2 storeys or more	1	98
Lower Hunter		2 storeys or more	2	240
Lower Hunter		2 storeys or more	3	113
Lower Hunter		2 storeys or more	4	18
Lower Hunter	(Other)			10
Lower Hunter	(Other)		0	22
Lower Hunter	(Other)		1	99
Lower Hunter	(Other)		2	31
Lower Hunter	(Other)		3	18
Lower Hunter	(Other)		4	4
Lower Hunter	(Other)		6	4
Lower Hunter	Flat/apartment	1 or 2 storey block		14
Lower Hunter	Flat/apartment	1 or 2 storey block	0	3
Lower Hunter	Flat/apartment	1 or 2 storey block	1	141
Lower Hunter	Flat/apartment	1 or 2 storey block	2	243
Lower Hunter	Flat/apartment	1 or 2 storey block	3	73
Lower Hunter	Flat/apartment	1 or 2 storey block	4	5
Lower Hunter	Flat/apartment	Attached to a house	1	8
Lower Hunter	Flat/apartment	Attached to a house	2	24
Lower Hunter	Flat/apartment	Attached to a house	3	9
Lower Hunter	Flat/apartment	Attached to a house	4	6
Lower Hunter	Flat/apartment	Attached to a house	5	3
Lower Hunter	Separate house			389
Lower Hunter	Separate house		0	76
Lower Hunter	Separate house		1	497
Lower Hunter	Separate house		2	3434
Lower Hunter	Separate house		3	13485
Lower Hunter	Separate house		4	11070
Lower Hunter	Separate house		5	1975
Lower Hunter	Separate house		6	499
Maitland				5
Maitland			0	3
Maitland			1	11
Maitland			2	3
Maitland			3	17
Maitland			4	11
Maitland			5	3
Maitland		1 storey		49
Maitland		1 storey	0	4
Maitland		1 storey	1	172
Maitland		1 storey	2	1269
Maitland		1 storey	3	848
Maitland		1 storey	4	128
Maitland		1 storey	5	6
Maitland		1 storey	6	3
Maitland		2 storeys or more		9
Maitland		2 storeys or more	1	146
Maitland		2 storeys or more	2	274
Maitland		2 storeys or more	3	139
Maitland		2 storeys or more	4	47
Maitland		2 storeys or more	5	8
Maitland		2 storeys or more	6	4
Maitland	(Other)			9
Maitland	(Other)		0	12
Maitland	(Other)		1	60
Maitland	(Other)		2	99
Maitland	(Other)		3	26
Maitland	(Other)		4	3
Maitland	(Other)		5	3
Maitland	Flat/apartment		0	4
Maitland	Flat/apartment	1 or 2 storey block		27
Maitland	Flat/apartment	1 or 2 storey block	0	12
Maitland	Flat/apartment	1 or 2 storey block	1	248
Maitland	Flat/apartment	1 or 2 storey block	2	311
Maitland	Flat/apartment	1 or 2 storey block	3	49
Maitland	Flat/apartment	1 or 2 storey block	4	4
Maitland	Flat/apartment	4-8 storey block	1	12
Maitland	Flat/apartment	4-8 storey block	2	15
Maitland	Flat/apartment	Attached to a house	1	7
Maitland	Flat/apartment	Attached to a house	2	35
Maitland	Flat/apartment	Attached to a house	3	11
Maitland	Flat/apartment	Attached to a house	4	9
Maitland	Separate house			246
Maitland	Separate house		0	23
Maitland	Separate house		1	141
Maitland	Separate house		2	1713
Maitland	Separate house		3	10055
Maitland	Separate house		4	12926
Maitland	Separate house		5	1929
Maitland	Separate house		6	335
Port Stephens				11
Port Stephens			0	3
Port Stephens			1	27
Port Stephens			2	28
Port Stephens			3	22
Port Stephens			4	9
Port Stephens		1 storey		49
Port Stephens		1 storey	1	97
Port Stephens		1 storey	2	1169
Port Stephens		1 storey	3	760
Port Stephens		1 storey	4	63
Port Stephens		1 storey	5	7
Port Stephens		2 storeys or more		35
Port Stephens		2 storeys or more	1	68
Port Stephens		2 storeys or more	2	304
Port Stephens		2 storeys or more	3	1146
Port Stephens		2 storeys or more	4	289
Port Stephens		2 storeys or more	5	21
Port Stephens		2 storeys or more	6	6
Port Stephens	(Other)			23
Port Stephens	(Other)		0	50
Port Stephens	(Other)		1	165
Port Stephens	(Other)		2	166
Port Stephens	(Other)		3	59
Port Stephens	(Other)		4	10
Port Stephens	Flat/apartment	1 or 2 storey block		12
Port Stephens	Flat/apartment	1 or 2 storey block	1	101
Port Stephens	Flat/apartment	1 or 2 storey block	2	161
Port Stephens	Flat/apartment	1 or 2 storey block	3	64
Port Stephens	Flat/apartment	1 or 2 storey block	4	13
Port Stephens	Flat/apartment	1 or 2 storey block	5	3
Port Stephens	Flat/apartment	1 or 2 storey block	6	3
Port Stephens	Flat/apartment	3 storey block		5
Port Stephens	Flat/apartment	3 storey block	1	21
Port Stephens	Flat/apartment	3 storey block	2	133
Port Stephens	Flat/apartment	3 storey block	3	73
Port Stephens	Flat/apartment	3 storey block	4	3
Port Stephens	Flat/apartment	4-8 storey block		3
Port Stephens	Flat/apartment	4-8 storey block	1	14
Port Stephens	Flat/apartment	4-8 storey block	2	262
Port Stephens	Flat/apartment	4-8 storey block	3	147
Port Stephens	Flat/apartment	4-8 storey block	4	13
Port Stephens	Flat/apartment	Attached to a house	1	6
Port Stephens	Flat/apartment	Attached to a house	2	21
Port Stephens	Flat/apartment	Attached to a house	3	19
Port Stephens	Flat/apartment	Attached to a house	4	10
Port Stephens	Separate house			272
Port Stephens	Separate house		0	46
Port Stephens	Separate house		1	301
Port Stephens	Separate house		2	2311
Port Stephens	Separate house		3	9540
Port Stephens	Separate house		4	9216
Port Stephens	Separate house		5	1782
Port Stephens	Separate house		6	418
Upper Hunter			0	6
Upper Hunter			1	10
Upper Hunter			2	7
Upper Hunter			3	12
Upper Hunter			4	5
Upper Hunter			5	4
Upper Hunter			6	4
Upper Hunter		1 storey		17
Upper Hunter		1 storey	0	3
Upper Hunter		1 storey	1	123
Upper Hunter		1 storey	2	388
Upper Hunter		1 storey	3	232
Upper Hunter		1 storey	4	29
Upper Hunter		1 storey	5	3
Upper Hunter		1 storey	6	4
Upper Hunter		2 storeys or more		6
Upper Hunter		2 storeys or more	1	32
Upper Hunter		2 storeys or more	2	73
Upper Hunter		2 storeys or more	3	59
Upper Hunter		2 storeys or more	4	5
Upper Hunter	(Other)			4
Upper Hunter	(Other)		0	11
Upper Hunter	(Other)		1	34
Upper Hunter	(Other)		2	40
Upper Hunter	(Other)		3	10
Upper Hunter	(Other)		4	3
Upper Hunter	(Other)		5	3
Upper Hunter	Flat/apartment	1 or 2 storey block	1	19
Upper Hunter	Flat/apartment	1 or 2 storey block	2	46
Upper Hunter	Flat/apartment	1 or 2 storey block	3	10
Upper Hunter	Flat/apartment	1 or 2 storey block	5	4
Upper Hunter	Flat/apartment	3 storey block	2	9
Upper Hunter	Flat/apartment	3 storey block	3	3
Upper Hunter	Separate house			168
Upper Hunter	Separate house		0	20
Upper Hunter	Separate house		1	150
Upper Hunter	Separate house		2	927
Upper Hunter	Separate house		3	4415
Upper Hunter	Separate house		4	3730
Upper Hunter	Separate house		5	726
Upper Hunter	Separate house		6	151
Dapto - Port Kembla				3
Dapto - Port Kembla			1	6
Dapto - Port Kembla			2	7
Dapto - Port Kembla			3	11
Dapto - Port Kembla		1 storey		34
Dapto - Port Kembla		1 storey	0	12
Dapto - Port Kembla		1 storey	1	158
Dapto - Port Kembla		1 storey	2	552
Dapto - Port Kembla		1 storey	3	489
Dapto - Port Kembla		1 storey	4	63
Dapto - Port Kembla		1 storey	5	9
Dapto - Port Kembla		2 storeys or more		23
Dapto - Port Kembla		2 storeys or more	0	3
Dapto - Port Kembla		2 storeys or more	1	96
Dapto - Port Kembla		2 storeys or more	2	293
Dapto - Port Kembla		2 storeys or more	3	597
Dapto - Port Kembla		2 storeys or more	4	54
Dapto - Port Kembla		2 storeys or more	5	7
Dapto - Port Kembla		2 storeys or more	6	4
Dapto - Port Kembla	(Other)			3
Dapto - Port Kembla	(Other)		1	22
Dapto - Port Kembla	(Other)		2	56
Dapto - Port Kembla	(Other)		3	22
Dapto - Port Kembla	(Other)		4	4
Dapto - Port Kembla	(Other)		5	3
Dapto - Port Kembla	Flat/apartment	1 or 2 storey block		39
Dapto - Port Kembla	Flat/apartment	1 or 2 storey block	0	16
Dapto - Port Kembla	Flat/apartment	1 or 2 storey block	1	345
Dapto - Port Kembla	Flat/apartment	1 or 2 storey block	2	668
Dapto - Port Kembla	Flat/apartment	1 or 2 storey block	3	198
Dapto - Port Kembla	Flat/apartment	1 or 2 storey block	4	20
Dapto - Port Kembla	Flat/apartment	1 or 2 storey block	5	11
Dapto - Port Kembla	Flat/apartment	1 or 2 storey block	6	3
Dapto - Port Kembla	Flat/apartment	3 storey block		3
Dapto - Port Kembla	Flat/apartment	3 storey block	0	3
Dapto - Port Kembla	Flat/apartment	3 storey block	1	50
Dapto - Port Kembla	Flat/apartment	3 storey block	2	145
Dapto - Port Kembla	Flat/apartment	3 storey block	3	44
Dapto - Port Kembla	Flat/apartment	3 storey block	4	5
Dapto - Port Kembla	Flat/apartment	4-8 storey block	1	25
Dapto - Port Kembla	Flat/apartment	4-8 storey block	2	14
Dapto - Port Kembla	Flat/apartment	Attached to a house	1	22
Dapto - Port Kembla	Flat/apartment	Attached to a house	2	37
Dapto - Port Kembla	Flat/apartment	Attached to a house	3	27
Dapto - Port Kembla	Flat/apartment	Attached to a house	4	11
Dapto - Port Kembla	Flat/apartment	Attached to a house	5	10
Dapto - Port Kembla	Separate house			300
Dapto - Port Kembla	Separate house		0	27
Dapto - Port Kembla	Separate house		1	300
Dapto - Port Kembla	Separate house		2	2141
Dapto - Port Kembla	Separate house		3	12010
Dapto - Port Kembla	Separate house		4	8106
Dapto - Port Kembla	Separate house		5	1649
Dapto - Port Kembla	Separate house		6	365
Kiama - Shellharbour				4
Kiama - Shellharbour			1	7
Kiama - Shellharbour			2	21
Kiama - Shellharbour			3	17
Kiama - Shellharbour			4	8
Kiama - Shellharbour		1 storey		45
Kiama - Shellharbour		1 storey	0	8
Kiama - Shellharbour		1 storey	1	117
Kiama - Shellharbour		1 storey	2	1055
Kiama - Shellharbour		1 storey	3	914
Kiama - Shellharbour		1 storey	4	74
Kiama - Shellharbour		1 storey	5	4
Kiama - Shellharbour		2 storeys or more		38
Kiama - Shellharbour		2 storeys or more	1	134
Kiama - Shellharbour		2 storeys or more	2	776
Kiama - Shellharbour		2 storeys or more	3	1650
Kiama - Shellharbour		2 storeys or more	4	296
Kiama - Shellharbour		2 storeys or more	5	16
Kiama - Shellharbour		2 storeys or more	6	6
Kiama - Shellharbour	(Other)			17
Kiama - Shellharbour	(Other)		0	5
Kiama - Shellharbour	(Other)		1	100
Kiama - Shellharbour	(Other)		2	207
Kiama - Shellharbour	(Other)		3	28
Kiama - Shellharbour	(Other)		4	9
Kiama - Shellharbour	Flat/apartment		0	3
Kiama - Shellharbour	Flat/apartment	1 or 2 storey block		29
Kiama - Shellharbour	Flat/apartment	1 or 2 storey block	0	10
Kiama - Shellharbour	Flat/apartment	1 or 2 storey block	1	239
Kiama - Shellharbour	Flat/apartment	1 or 2 storey block	2	711
Kiama - Shellharbour	Flat/apartment	1 or 2 storey block	3	212
Kiama - Shellharbour	Flat/apartment	1 or 2 storey block	4	30
Kiama - Shellharbour	Flat/apartment	1 or 2 storey block	5	3
Kiama - Shellharbour	Flat/apartment	1 or 2 storey block	6	6
Kiama - Shellharbour	Flat/apartment	3 storey block	1	13
Kiama - Shellharbour	Flat/apartment	3 storey block	2	164
Kiama - Shellharbour	Flat/apartment	3 storey block	3	100
Kiama - Shellharbour	Flat/apartment	4-8 storey block		11
Kiama - Shellharbour	Flat/apartment	4-8 storey block	1	95
Kiama - Shellharbour	Flat/apartment	4-8 storey block	2	229
Kiama - Shellharbour	Flat/apartment	4-8 storey block	3	67
Kiama - Shellharbour	Flat/apartment	4-8 storey block	4	6
Kiama - Shellharbour	Flat/apartment	4-8 storey block	6	5
Kiama - Shellharbour	Flat/apartment	Attached to a house	1	15
Kiama - Shellharbour	Flat/apartment	Attached to a house	2	34
Kiama - Shellharbour	Flat/apartment	Attached to a house	3	32
Kiama - Shellharbour	Flat/apartment	Attached to a house	4	23
Kiama - Shellharbour	Flat/apartment	Attached to a house	5	10
Kiama - Shellharbour	Separate house			299
Kiama - Shellharbour	Separate house		0	28
Kiama - Shellharbour	Separate house		1	167
Kiama - Shellharbour	Separate house		2	1194
Kiama - Shellharbour	Separate house		3	12271
Kiama - Shellharbour	Separate house		4	11620
Kiama - Shellharbour	Separate house		5	2452
Kiama - Shellharbour	Separate house		6	454
Wollongong				11
Wollongong			0	10
Wollongong			1	25
Wollongong			2	28
Wollongong			3	27
Wollongong			4	7
Wollongong			5	5
Wollongong			6	9
Wollongong		1 storey		37
Wollongong		1 storey	0	14
Wollongong		1 storey	1	282
Wollongong		1 storey	2	1273
Wollongong		1 storey	3	906
Wollongong		1 storey	4	85
Wollongong		1 storey	5	10
Wollongong		1 storey	6	5
Wollongong		2 storeys or more		56
Wollongong		2 storeys or more	0	7
Wollongong		2 storeys or more	1	366
Wollongong		2 storeys or more	2	1580
Wollongong		2 storeys or more	3	2538
Wollongong		2 storeys or more	4	244
Wollongong		2 storeys or more	5	23
Wollongong		2 storeys or more	6	7
Wollongong	(Other)			6
Wollongong	(Other)		0	16
Wollongong	(Other)		1	124
Wollongong	(Other)		2	190
Wollongong	(Other)		3	75
Wollongong	(Other)		4	24
Wollongong	(Other)		5	12
Wollongong	Flat/apartment		0	3
Wollongong	Flat/apartment	1 or 2 storey block		66
Wollongong	Flat/apartment	1 or 2 storey block	0	43
Wollongong	Flat/apartment	1 or 2 storey block	1	792
Wollongong	Flat/apartment	1 or 2 storey block	2	2580
Wollongong	Flat/apartment	1 or 2 storey block	3	799
Wollongong	Flat/apartment	1 or 2 storey block	4	99
Wollongong	Flat/apartment	1 or 2 storey block	5	23
Wollongong	Flat/apartment	1 or 2 storey block	6	14
Wollongong	Flat/apartment	3 storey block		48
Wollongong	Flat/apartment	3 storey block	0	16
Wollongong	Flat/apartment	3 storey block	1	319
Wollongong	Flat/apartment	3 storey block	2	1961
Wollongong	Flat/apartment	3 storey block	3	399
Wollongong	Flat/apartment	3 storey block	4	12
Wollongong	Flat/apartment	3 storey block	5	3
Wollongong	Flat/apartment	4-8 storey block		47
Wollongong	Flat/apartment	4-8 storey block	0	26
Wollongong	Flat/apartment	4-8 storey block	1	440
Wollongong	Flat/apartment	4-8 storey block	2	2291
Wollongong	Flat/apartment	4-8 storey block	3	945
Wollongong	Flat/apartment	4-8 storey block	4	37
Wollongong	Flat/apartment	4-8 storey block	6	3
Wollongong	Flat/apartment	9 or more storey block		23
Wollongong	Flat/apartment	9 or more storey block	0	12
Wollongong	Flat/apartment	9 or more storey block	1	242
Wollongong	Flat/apartment	9 or more storey block	2	1103
Wollongong	Flat/apartment	9 or more storey block	3	657
Wollongong	Flat/apartment	9 or more storey block	4	37
Wollongong	Flat/apartment	Attached to a house	1	43
Wollongong	Flat/apartment	Attached to a house	2	63
Wollongong	Flat/apartment	Attached to a house	3	27
Wollongong	Flat/apartment	Attached to a house	4	26
Wollongong	Flat/apartment	Attached to a house	5	9
Wollongong	Flat/apartment	Attached to a house	6	7
Wollongong	Separate house			260
Wollongong	Separate house		0	24
Wollongong	Separate house		1	304
Wollongong	Separate house		2	2672
Wollongong	Separate house		3	13364
Wollongong	Separate house		4	10270
Wollongong	Separate house		5	2801
Wollongong	Separate house		6	609
Great Lakes				3
Great Lakes			1	9
Great Lakes			2	13
Great Lakes			3	11
Great Lakes		1 storey		24
Great Lakes		1 storey	0	3
Great Lakes		1 storey	1	60
Great Lakes		1 storey	2	533
Great Lakes		1 storey	3	817
Great Lakes		1 storey	4	29
Great Lakes		2 storeys or more		5
Great Lakes		2 storeys or more	1	41
Great Lakes		2 storeys or more	2	101
Great Lakes		2 storeys or more	3	93
Great Lakes		2 storeys or more	4	14
Great Lakes	(Other)			21
Great Lakes	(Other)		0	19
Great Lakes	(Other)		1	105
Great Lakes	(Other)		2	146
Great Lakes	(Other)		3	37
Great Lakes	(Other)		5	4
Great Lakes	Flat/apartment	1 or 2 storey block		28
Great Lakes	Flat/apartment	1 or 2 storey block	0	15
Great Lakes	Flat/apartment	1 or 2 storey block	1	198
Great Lakes	Flat/apartment	1 or 2 storey block	2	522
Great Lakes	Flat/apartment	1 or 2 storey block	3	133
Great Lakes	Flat/apartment	1 or 2 storey block	4	8
Great Lakes	Flat/apartment	1 or 2 storey block	6	4
Great Lakes	Flat/apartment	3 storey block		11
Great Lakes	Flat/apartment	3 storey block	0	4
Great Lakes	Flat/apartment	3 storey block	1	42
Great Lakes	Flat/apartment	3 storey block	2	288
Great Lakes	Flat/apartment	3 storey block	3	47
Great Lakes	Flat/apartment	4-8 storey block		5
Great Lakes	Flat/apartment	4-8 storey block	1	20
Great Lakes	Flat/apartment	4-8 storey block	2	272
Great Lakes	Flat/apartment	4-8 storey block	3	67
Great Lakes	Flat/apartment	4-8 storey block	4	5
Great Lakes	Flat/apartment	9 or more storey block	1	3
Great Lakes	Flat/apartment	9 or more storey block	2	32
Great Lakes	Flat/apartment	9 or more storey block	3	41
Great Lakes	Flat/apartment	Attached to a house	1	3
Great Lakes	Flat/apartment	Attached to a house	2	7
Great Lakes	Separate house			182
Great Lakes	Separate house		0	40
Great Lakes	Separate house		1	198
Great Lakes	Separate house		2	1257
