SA3_NAME21	Age	NeedsAssistance	Sex	persons
Beaudesert	5-14	0	M	853
Beaudesert	5-14	1	F	54
Beaudesert	5-14	1	M	81
Beaudesert	15-19		F	25
Beaudesert	15-19		M	40
Beaudesert	15-19	0	F	384
Beaudesert	15-19	0	M	369
Beaudesert	15-19	1	F	26
Beaudesert	15-19	1	M	25
Beaudesert	20-24		F	21
Beaudesert	20-24		M	30
Beaudesert	20-24	0	F	283
Beaudesert	20-24	0	M	280
Beaudesert	20-24	1	F	14
Beaudesert	20-24	1	M	21
Beaudesert	25-34		F	62
Beaudesert	25-34		M	120
Beaudesert	25-34	0	F	616
Beaudesert	25-34	0	M	543
Beaudesert	25-34	1	F	28
Beaudesert	25-34	1	M	36
Beaudesert	35-44		F	64
Beaudesert	35-44		M	127
Beaudesert	35-44	0	F	780
Beaudesert	35-44	0	M	642
Beaudesert	35-44	1	F	49
Beaudesert	35-44	1	M	31
Beaudesert	45-54		F	63
Beaudesert	45-54		M	111
Beaudesert	45-54	0	F	895
Beaudesert	45-54	0	M	782
Beaudesert	45-54	1	F	64
Beaudesert	45-54	1	M	72
Beaudesert	55-64		F	48
Beaudesert	55-64		M	80
Beaudesert	55-64	0	F	892
Beaudesert	55-64	0	M	856
Beaudesert	55-64	1	F	88
Beaudesert	55-64	1	M	68
Beaudesert	65-74		F	58
Beaudesert	65-74		M	66
Beaudesert	65-74	0	F	781
Beaudesert	65-74	0	M	776
Beaudesert	65-74	1	F	114
Beaudesert	65-74	1	M	138
Beaudesert	75-84		F	43
Beaudesert	75-84		M	39
Beaudesert	75-84	0	F	354
Beaudesert	75-84	0	M	376
Beaudesert	75-84	1	F	119
Beaudesert	75-84	1	M	105
Beaudesert	85+		F	44
Beaudesert	85+		M	32
Beaudesert	85+	0	F	63
Beaudesert	85+	0	M	72
Beaudesert	85+	1	F	113
Beaudesert	85+	1	M	48
Beenleigh	0-4		F	143
Beenleigh	0-4		M	150
Beenleigh	0-4	0	F	1391
Beenleigh	0-4	0	M	1431
Beenleigh	0-4	1	F	39
Beenleigh	0-4	1	M	38
Beenleigh	5-14		F	296
Beenleigh	5-14		M	342
Beenleigh	5-14	0	F	2617
Beenleigh	5-14	0	M	2567
Beenleigh	5-14	1	F	181
Beenleigh	5-14	1	M	357
Beenleigh	15-19		F	120
Beenleigh	15-19		M	113
Beenleigh	15-19	0	F	1132
Beenleigh	15-19	0	M	1174
Beenleigh	15-19	1	F	63
Beenleigh	15-19	1	M	98
Beenleigh	20-24		F	131
Beenleigh	20-24		M	150
Beenleigh	20-24	0	F	1402
Beenleigh	20-24	0	M	1411
Beenleigh	20-24	1	F	37
Beenleigh	20-24	1	M	55
Beenleigh	25-34		F	326
Beenleigh	25-34		M	313
Beenleigh	25-34	0	F	3237
Beenleigh	25-34	0	M	3088
Beenleigh	25-34	1	F	102
Beenleigh	25-34	1	M	128
Beenleigh	35-44		F	260
Beenleigh	35-44		M	260
Beenleigh	35-44	0	F	2590
Beenleigh	35-44	0	M	2563
Beenleigh	35-44	1	F	107
Beenleigh	35-44	1	M	101
Beenleigh	45-54		F	222
Beenleigh	45-54		M	221
Beenleigh	45-54	0	F	2431
Beenleigh	45-54	0	M	2328
Beenleigh	45-54	1	F	216
Beenleigh	45-54	1	M	134
Beenleigh	55-64		F	138
Beenleigh	55-64		M	156
Beenleigh	55-64	0	F	2159
Beenleigh	55-64	0	M	1963
Beenleigh	55-64	1	F	235
Beenleigh	55-64	1	M	222
Beenleigh	65-74		F	100
Beenleigh	65-74		M	104
Beenleigh	65-74	0	F	1821
Beenleigh	65-74	0	M	1576
Beenleigh	65-74	1	F	309
Beenleigh	65-74	1	M	277
Beenleigh	75-84		F	76
Beenleigh	75-84		M	48
Beenleigh	75-84	0	F	890
Beenleigh	75-84	0	M	789
Beenleigh	75-84	1	F	377
Beenleigh	75-84	1	M	283
Beenleigh	85+		F	21
Beenleigh	85+		M	20
Beenleigh	85+	0	F	164
Beenleigh	85+	0	M	151
Beenleigh	85+	1	F	240
Beenleigh	85+	1	M	144
Browns Plains	0-4		F	296
Browns Plains	0-4		M	318
Browns Plains	0-4	0	F	3285
Browns Plains	0-4	0	M	3379
Browns Plains	0-4	1	F	44
Browns Plains	0-4	1	M	73
Browns Plains	5-14		F	579
Browns Plains	5-14		M	641
Browns Plains	5-14	0	F	6366
Browns Plains	5-14	0	M	6402
Browns Plains	5-14	1	F	282
Browns Plains	5-14	1	M	585
Browns Plains	15-19		F	229
Browns Plains	15-19		M	259
Browns Plains	15-19	0	F	2807
Browns Plains	15-19	0	M	2903
Browns Plains	15-19	1	F	122
Browns Plains	15-19	1	M	202
Browns Plains	20-24		F	270
Browns Plains	20-24		M	288
Browns Plains	20-24	0	F	3065
Browns Plains	20-24	0	M	3074
Browns Plains	20-24	1	F	102
Browns Plains	20-24	1	M	120
Browns Plains	25-34		F	575
Browns Plains	25-34		M	581
Browns Plains	25-34	0	F	6702
Browns Plains	25-34	0	M	6376
Browns Plains	25-34	1	F	154
Browns Plains	25-34	1	M	198
Browns Plains	35-44		F	489
Browns Plains	35-44		M	466
Browns Plains	35-44	0	F	5724
Browns Plains	35-44	0	M	5333
Browns Plains	35-44	1	F	200
Browns Plains	35-44	1	M	175
Browns Plains	45-54		F	314
Browns Plains	45-54		M	325
Browns Plains	45-54	0	F	4981
Browns Plains	45-54	0	M	4601
Browns Plains	45-54	1	F	330
Browns Plains	45-54	1	M	218
Browns Plains	55-64		F	240
Browns Plains	55-64		M	255
Browns Plains	55-64	0	F	4369
Browns Plains	55-64	0	M	4200
Browns Plains	55-64	1	F	435
Browns Plains	55-64	1	M	344
Browns Plains	65-74		F	169
Browns Plains	65-74		M	139
Browns Plains	65-74	0	F	2709
Browns Plains	65-74	0	M	2539
Browns Plains	65-74	1	F	517
Browns Plains	65-74	1	M	486
Browns Plains	75-84		F	110
Browns Plains	75-84		M	83
Browns Plains	75-84	0	F	992
Browns Plains	75-84	0	M	901
Browns Plains	75-84	1	F	490
Browns Plains	75-84	1	M	376
Browns Plains	85+		F	49
Browns Plains	85+		M	26
Browns Plains	85+	0	F	147
Browns Plains	85+	0	M	137
Browns Plains	85+	1	F	335
Browns Plains	85+	1	M	166
Jimboomba	0-4		F	138
Jimboomba	0-4		M	142
Jimboomba	0-4	0	F	2144
Jimboomba	0-4	0	M	2252
Jimboomba	0-4	1	F	39
Jimboomba	0-4	1	M	60
Jimboomba	5-14		F	318
Jimboomba	5-14		M	348
Jimboomba	5-14	0	F	4651
Jimboomba	5-14	0	M	4624
Jimboomba	5-14	1	F	210
Jimboomba	5-14	1	M	411
Jimboomba	15-19		F	130
Jimboomba	15-19		M	115
Jimboomba	15-19	0	F	1910
Jimboomba	15-19	0	M	2005
Jimboomba	15-19	1	F	72
Jimboomba	15-19	1	M	125
Jimboomba	20-24		F	86
Jimboomba	20-24		M	104
Jimboomba	20-24	0	F	1687
Jimboomba	20-24	0	M	1648
Jimboomba	20-24	1	F	38
Jimboomba	20-24	1	M	83
Jimboomba	25-34		F	245
Jimboomba	25-34		M	223
Jimboomba	25-34	0	F	4101
Jimboomba	25-34	0	M	3521
Jimboomba	25-34	1	F	105
Jimboomba	25-34	1	M	76
Jimboomba	35-44		F	244
Jimboomba	35-44		M	270
Jimboomba	35-44	0	F	4089
Jimboomba	35-44	0	M	3950
Jimboomba	35-44	1	F	92
Jimboomba	35-44	1	M	96
Jimboomba	45-54		F	217
Jimboomba	45-54		M	260
Jimboomba	45-54	0	F	3875
Jimboomba	45-54	0	M	3816
Jimboomba	45-54	1	F	173
Jimboomba	45-54	1	M	144
Jimboomba	55-64		F	138
Jimboomba	55-64		M	180
Jimboomba	55-64	0	F	2825
Jimboomba	55-64	0	M	2800
Jimboomba	55-64	1	F	242
Jimboomba	55-64	1	M	201
Jimboomba	65-74		F	96
Jimboomba	65-74		M	92
Jimboomba	65-74	0	F	1810
Jimboomba	65-74	0	M	1760
Jimboomba	65-74	1	F	282
Jimboomba	65-74	1	M	284
Jimboomba	75-84		F	46
Jimboomba	75-84		M	35
Jimboomba	75-84	0	F	557
Jimboomba	75-84	0	M	645
Jimboomba	75-84	1	F	233
Jimboomba	75-84	1	M	202
Jimboomba	85+		F	13
Jimboomba	85+		M	8
Jimboomba	85+	0	F	57
Jimboomba	85+	0	M	55
Jimboomba	85+	1	F	140
Jimboomba	85+	1	M	72
Loganlea - Carbrook	0-4		F	165
Loganlea - Carbrook	0-4		M	141
Loganlea - Carbrook	0-4	0	F	1952
Loganlea - Carbrook	0-4	0	M	1917
Loganlea - Carbrook	0-4	1	F	27
Loganlea - Carbrook	0-4	1	M	39
Loganlea - Carbrook	5-14		F	315
Loganlea - Carbrook	5-14		M	334
Loganlea - Carbrook	5-14	0	F	4032
Loganlea - Carbrook	5-14	0	M	3972
Loganlea - Carbrook	5-14	1	F	150
Loganlea - Carbrook	5-14	1	M	337
Loganlea - Carbrook	15-19		F	118
Loganlea - Carbrook	15-19		M	153
Loganlea - Carbrook	15-19	0	F	1812
Loganlea - Carbrook	15-19	0	M	1935
Loganlea - Carbrook	15-19	1	F	59
Loganlea - Carbrook	15-19	1	M	135
Loganlea - Carbrook	20-24		F	151
Loganlea - Carbrook	20-24		M	142
Loganlea - Carbrook	20-24	0	F	1815
Loganlea - Carbrook	20-24	0	M	1789
Loganlea - Carbrook	20-24	1	F	58
Loganlea - Carbrook	20-24	1	M	87
Loganlea - Carbrook	25-34		F	334
Loganlea - Carbrook	25-34		M	294
Loganlea - Carbrook	25-34	0	F	4113
Loganlea - Carbrook	25-34	0	M	3877
Loganlea - Carbrook	25-34	1	F	128
Loganlea - Carbrook	25-34	1	M	111
Loganlea - Carbrook	35-44		F	273
Loganlea - Carbrook	35-44		M	279
Loganlea - Carbrook	35-44	0	F	4157
Loganlea - Carbrook	35-44	0	M	3842
Loganlea - Carbrook	35-44	1	F	142
Loganlea - Carbrook	35-44	1	M	129
Loganlea - Carbrook	45-54		F	217
Loganlea - Carbrook	45-54		M	256
Loganlea - Carbrook	45-54	0	F	3705
Loganlea - Carbrook	45-54	0	M	3510
Loganlea - Carbrook	45-54	1	F	185
Loganlea - Carbrook	45-54	1	M	143
Loganlea - Carbrook	55-64		F	151
Loganlea - Carbrook	55-64		M	159
Loganlea - Carbrook	55-64	0	F	3233
Loganlea - Carbrook	55-64	0	M	2909
Loganlea - Carbrook	55-64	1	F	294
Loganlea - Carbrook	55-64	1	M	207
Loganlea - Carbrook	65-74		F	170
Loganlea - Carbrook	65-74		M	134
Loganlea - Carbrook	65-74	0	F	2555
Loganlea - Carbrook	65-74	0	M	2260
Loganlea - Carbrook	65-74	1	F	420
Loganlea - Carbrook	65-74	1	M	361
Loganlea - Carbrook	75-84		F	117
Loganlea - Carbrook	75-84		M	87
Loganlea - Carbrook	75-84	0	F	1048
Loganlea - Carbrook	75-84	0	M	1015
Loganlea - Carbrook	75-84	1	F	504
Loganlea - Carbrook	75-84	1	M	367
Loganlea - Carbrook	85+		F	101
Loganlea - Carbrook	85+		M	38
Loganlea - Carbrook	85+	0	F	195
Loganlea - Carbrook	85+	0	M	158
Loganlea - Carbrook	85+	1	F	422
Loganlea - Carbrook	85+	1	M	200
Springwood - Kingston	0-4		F	226
Springwood - Kingston	0-4		M	244
Springwood - Kingston	0-4	0	F	2334
Springwood - Kingston	0-4	0	M	2461
Springwood - Kingston	0-4	1	F	42
Springwood - Kingston	0-4	1	M	47
Springwood - Kingston	5-14		F	477
Springwood - Kingston	5-14		M	531
Springwood - Kingston	5-14	0	F	4996
Springwood - Kingston	5-14	0	M	5127
Springwood - Kingston	5-14	1	F	199
Springwood - Kingston	5-14	1	M	352
Springwood - Kingston	15-19		F	189
Springwood - Kingston	15-19		M	223
Springwood - Kingston	15-19	0	F	2297
Springwood - Kingston	15-19	0	M	2432
Springwood - Kingston	15-19	1	F	77
Springwood - Kingston	15-19	1	M	147
Springwood - Kingston	20-24		F	199
Springwood - Kingston	20-24		M	205
Springwood - Kingston	20-24	0	F	2133
Springwood - Kingston	20-24	0	M	2334
Springwood - Kingston	20-24	1	F	70
Springwood - Kingston	20-24	1	M	112
Springwood - Kingston	25-34		F	472
Springwood - Kingston	25-34		M	486
Springwood - Kingston	25-34	0	F	4854
Springwood - Kingston	25-34	0	M	4874
Springwood - Kingston	25-34	1	F	156
Springwood - Kingston	25-34	1	M	155
Springwood - Kingston	35-44		F	394
Springwood - Kingston	35-44		M	422
Springwood - Kingston	35-44	0	F	5134
Springwood - Kingston	35-44	0	M	4946
Springwood - Kingston	35-44	1	F	185
Springwood - Kingston	35-44	1	M	176
Springwood - Kingston	45-54		F	307
Springwood - Kingston	45-54		M	365
Springwood - Kingston	45-54	0	F	4273
Springwood - Kingston	45-54	0	M	4288
Springwood - Kingston	45-54	1	F	303
Springwood - Kingston	45-54	1	M	245
Springwood - Kingston	55-64		F	195
Springwood - Kingston	55-64		M	262
Springwood - Kingston	55-64	0	F	3534
Springwood - Kingston	55-64	0	M	3308
Springwood - Kingston	55-64	1	F	366
Springwood - Kingston	55-64	1	M	288
Springwood - Kingston	65-74		F	182
Springwood - Kingston	65-74		M	194
Springwood - Kingston	65-74	0	F	3059
Springwood - Kingston	65-74	0	M	2706
Springwood - Kingston	65-74	1	F	512
Springwood - Kingston	65-74	1	M	409
Springwood - Kingston	75-84		F	125
Springwood - Kingston	75-84		M	110
Springwood - Kingston	75-84	0	F	1146
Springwood - Kingston	75-84	0	M	1225
Springwood - Kingston	75-84	1	F	491
Springwood - Kingston	75-84	1	M	404
Springwood - Kingston	85+		F	93
Springwood - Kingston	85+		M	48
Springwood - Kingston	85+	0	F	151
Springwood - Kingston	85+	0	M	156
Springwood - Kingston	85+	1	F	413
Springwood - Kingston	85+	1	M	198
Bowen Basin - North	0-4		F	103
Bowen Basin - North	0-4		M	101
Bowen Basin - North	0-4	0	F	965
Bowen Basin - North	0-4	0	M	1105
Bowen Basin - North	0-4	1	F	10
Bowen Basin - North	0-4	1	M	15
Bowen Basin - North	5-14		F	195
Bowen Basin - North	5-14		M	274
Bowen Basin - North	5-14	0	F	2034
Bowen Basin - North	5-14	0	M	2194
Bowen Basin - North	5-14	1	F	47
Bowen Basin - North	5-14	1	M	110
Bowen Basin - North	15-19		F	109
Bowen Basin - North	15-19		M	129
Bowen Basin - North	15-19	0	F	689
Bowen Basin - North	15-19	0	M	759
Bowen Basin - North	15-19	1	F	13
Bowen Basin - North	15-19	1	M	34
Bowen Basin - North	20-24		F	205
Bowen Basin - North	20-24		M	381
Bowen Basin - North	20-24	0	F	773
Bowen Basin - North	20-24	0	M	793
Bowen Basin - North	20-24	1	F	18
Bowen Basin - North	20-24	1	M	7
Bowen Basin - North	25-34		F	458
Bowen Basin - North	25-34		M	1037
Bowen Basin - North	25-34	0	F	2287
Bowen Basin - North	25-34	0	M	2123
Bowen Basin - North	25-34	1	F	20
Bowen Basin - North	25-34	1	M	32
Bowen Basin - North	35-44		F	301
Bowen Basin - North	35-44		M	732
Bowen Basin - North	35-44	0	F	1985
Bowen Basin - North	35-44	0	M	2107
Bowen Basin - North	35-44	1	F	31
Bowen Basin - North	35-44	1	M	33
Bowen Basin - North	45-54		F	279
Bowen Basin - North	45-54		M	696
Bowen Basin - North	45-54	0	F	1776
Bowen Basin - North	45-54	0	M	2041
Bowen Basin - North	45-54	1	F	65
Bowen Basin - North	45-54	1	M	43
Bowen Basin - North	55-64		F	266
Bowen Basin - North	55-64		M	515
Bowen Basin - North	55-64	0	F	1576
Bowen Basin - North	55-64	0	M	1901
Bowen Basin - North	55-64	1	F	107
Bowen Basin - North	55-64	1	M	94
Bowen Basin - North	65-74		F	121
Bowen Basin - North	65-74		M	198
Bowen Basin - North	65-74	0	F	930
Bowen Basin - North	65-74	0	M	1145
Bowen Basin - North	65-74	1	F	116
Bowen Basin - North	65-74	1	M	136
Bowen Basin - North	75-84		F	59
Bowen Basin - North	75-84		M	78
Bowen Basin - North	75-84	0	F	387
Bowen Basin - North	75-84	0	M	443
Bowen Basin - North	75-84	1	F	128
Bowen Basin - North	75-84	1	M	125
Bowen Basin - North	85+		F	19
Bowen Basin - North	85+		M	14
Bowen Basin - North	85+	0	F	85
Bowen Basin - North	85+	0	M	71
Bowen Basin - North	85+	1	F	117
Bowen Basin - North	85+	1	M	58
Mackay	0-4		F	263
Mackay	0-4		M	286
Mackay	0-4	0	F	3330
Mackay	0-4	0	M	3499
Mackay	0-4	1	F	48
Mackay	0-4	1	M	77
Mackay	5-14		F	675
Mackay	5-14		M	671
Mackay	5-14	0	F	7410
Mackay	5-14	0	M	7540
Mackay	5-14	1	F	217
Mackay	5-14	1	M	479
Mackay	15-19		F	292
Mackay	15-19		M	277
Mackay	15-19	0	F	3201
Mackay	15-19	0	M	3384
Mackay	15-19	1	F	107
Mackay	15-19	1	M	150
Mackay	20-24		F	346
Mackay	20-24		M	355
Mackay	20-24	0	F	3018
Mackay	20-24	0	M	3051
Mackay	20-24	1	F	68
Mackay	20-24	1	M	117
Mackay	25-34		F	752
Mackay	25-34		M	916
Mackay	25-34	0	F	7167
Mackay	25-34	0	M	6547
Mackay	25-34	1	F	100
Mackay	25-34	1	M	160
Mackay	35-44		F	678
Mackay	35-44		M	1047
Mackay	35-44	0	F	7329
Mackay	35-44	0	M	6850
Mackay	35-44	1	F	148
Mackay	35-44	1	M	151
Mackay	45-54		F	657
Mackay	45-54		M	1081
Mackay	45-54	0	F	7233
Mackay	45-54	0	M	6982
Mackay	45-54	1	F	231
Mackay	45-54	1	M	210
Mackay	55-64		F	536
Mackay	55-64		M	964
Mackay	55-64	0	F	6887
Mackay	55-64	0	M	6900
Mackay	55-64	1	F	393
Mackay	55-64	1	M	348
Mackay	65-74		F	350
Mackay	65-74		M	472
Mackay	65-74	0	F	4536
Mackay	65-74	0	M	4711
Mackay	65-74	1	F	443
Mackay	65-74	1	M	492
Mackay	75-84		F	220
Mackay	75-84		M	223
Mackay	75-84	0	F	2037
Mackay	75-84	0	M	1954
Mackay	75-84	1	F	629
Mackay	75-84	1	M	500
Mackay	85+		F	106
Mackay	85+		M	92
Mackay	85+	0	F	427
Mackay	85+	0	M	347
Mackay	85+	1	F	654
Mackay	85+	1	M	353
Whitsunday	0-4		F	51
Whitsunday	0-4		M	50
Whitsunday	0-4	0	F	515
Whitsunday	0-4	0	M	545
Whitsunday	0-4	1	F	5
Whitsunday	0-4	1	M	11
Whitsunday	5-14		F	116
Whitsunday	5-14		M	112
Whitsunday	5-14	0	F	1144
Whitsunday	5-14	0	M	1248
Whitsunday	5-14	1	F	47
Whitsunday	5-14	1	M	66
Whitsunday	15-19		F	53
Whitsunday	15-19		M	59
Whitsunday	15-19	0	F	540
Whitsunday	15-19	0	M	565
Whitsunday	15-19	1	F	15
Whitsunday	15-19	1	M	19
Whitsunday	20-24		F	96
Whitsunday	20-24		M	110
Whitsunday	20-24	0	F	647
Whitsunday	20-24	0	M	554
Whitsunday	20-24	1	F	4
Whitsunday	20-24	1	M	5
Whitsunday	25-34		F	245
Whitsunday	25-34		M	294
Whitsunday	25-34	0	F	1594
Whitsunday	25-34	0	M	1476
Whitsunday	25-34	1	F	13
Whitsunday	25-34	1	M	32
Whitsunday	35-44		F	160
Whitsunday	35-44		M	217
Whitsunday	35-44	0	F	1425
Whitsunday	35-44	0	M	1370
Whitsunday	35-44	1	F	30
Whitsunday	35-44	1	M	26
Whitsunday	45-54		F	163
Whitsunday	45-54		M	236
Whitsunday	45-54	0	F	1386
Whitsunday	45-54	0	M	1416
Whitsunday	45-54	1	F	40
Whitsunday	45-54	1	M	43
Whitsunday	55-64		F	159
Whitsunday	55-64		M	197
Whitsunday	55-64	0	F	1275
Whitsunday	55-64	0	M	1356
Whitsunday	55-64	1	F	63
Whitsunday	55-64	1	M	73
Whitsunday	65-74		F	89
Whitsunday	65-74		M	142
Whitsunday	65-74	0	F	900
Whitsunday	65-74	0	M	1024
Whitsunday	65-74	1	F	74
Whitsunday	65-74	1	M	104
Whitsunday	75-84		F	35
Whitsunday	75-84		M	52
Whitsunday	75-84	0	F	292
Whitsunday	75-84	0	M	377
Whitsunday	75-84	1	F	95
Whitsunday	75-84	1	M	97
Whitsunday	85+		F	8
Whitsunday	85+		M	6
Whitsunday	85+	0	F	56
Whitsunday	85+	0	M	46
Whitsunday	85+	1	F	79
Whitsunday	85+	1	M	36
Bribie - Beachmere	0-4		F	26
Bribie - Beachmere	0-4		M	27
Bribie - Beachmere	0-4	0	F	507
Bribie - Beachmere	0-4	0	M	474
Bribie - Beachmere	0-4	1	F	11
Bribie - Beachmere	0-4	1	M	10
Bribie - Beachmere	5-14		F	100
Bribie - Beachmere	5-14		M	106
Bribie - Beachmere	5-14	0	F	1394
Bribie - Beachmere	5-14	0	M	1294
Bribie - Beachmere	5-14	1	F	98
Bribie - Beachmere	5-14	1	M	156
Bribie - Beachmere	15-19		F	32
Bribie - Beachmere	15-19		M	47
Bribie - Beachmere	15-19	0	F	695
Bribie - Beachmere	15-19	0	M	737
Bribie - Beachmere	15-19	1	F	43
Bribie - Beachmere	15-19	1	M	48
Bribie - Beachmere	20-24		F	24
Bribie - Beachmere	20-24		M	32
Bribie - Beachmere	20-24	0	F	457
Bribie - Beachmere	20-24	0	M	524
Bribie - Beachmere	20-24	1	F	8
Bribie - Beachmere	20-24	1	M	37
Bribie - Beachmere	25-34		F	64
Bribie - Beachmere	25-34		M	60
Bribie - Beachmere	25-34	0	F	995
Bribie - Beachmere	25-34	0	M	893
Bribie - Beachmere	25-34	1	F	42
Bribie - Beachmere	25-34	1	M	58
Bribie - Beachmere	35-44		F	70
Bribie - Beachmere	35-44		M	90
Bribie - Beachmere	35-44	0	F	1387
Bribie - Beachmere	35-44	0	M	1250
Bribie - Beachmere	35-44	1	F	73
Bribie - Beachmere	35-44	1	M	64
Bribie - Beachmere	45-54		F	95
Bribie - Beachmere	45-54		M	118
Bribie - Beachmere	45-54	0	F	1944
Bribie - Beachmere	45-54	0	M	1744
Bribie - Beachmere	45-54	1	F	133
Bribie - Beachmere	45-54	1	M	92
Bribie - Beachmere	55-64		F	137
Bribie - Beachmere	55-64		M	126
Bribie - Beachmere	55-64	0	F	2919
Bribie - Beachmere	55-64	0	M	2405
Bribie - Beachmere	55-64	1	F	244
Bribie - Beachmere	55-64	1	M	225
Bribie - Beachmere	65-74		F	181
Bribie - Beachmere	65-74		M	167
Bribie - Beachmere	65-74	0	F	3809
Bribie - Beachmere	65-74	0	M	3384
Bribie - Beachmere	65-74	1	F	393
Bribie - Beachmere	65-74	1	M	502
Bribie - Beachmere	75-84		F	110
Bribie - Beachmere	75-84		M	118
Bribie - Beachmere	75-84	0	F	1995
Bribie - Beachmere	75-84	0	M	1956
Bribie - Beachmere	75-84	1	F	498
Bribie - Beachmere	75-84	1	M	486
Bribie - Beachmere	85+		F	39
Bribie - Beachmere	85+		M	42
Bribie - Beachmere	85+	0	F	334
Bribie - Beachmere	85+	0	M	336
Bribie - Beachmere	85+	1	F	385
Bribie - Beachmere	85+	1	M	229
Caboolture	0-4		F	180
Caboolture	0-4		M	188
Caboolture	0-4	0	F	2449
Caboolture	0-4	0	M	2504
Caboolture	0-4	1	F	52
Caboolture	0-4	1	M	72
Caboolture	5-14		F	421
Caboolture	5-14		M	445
Caboolture	5-14	0	F	4901
Caboolture	5-14	0	M	4924
Caboolture	5-14	1	F	358
Caboolture	5-14	1	M	704
Caboolture	15-19		F	157
Caboolture	15-19		M	186
Caboolture	15-19	0	F	2134
Caboolture	15-19	0	M	2161
Caboolture	15-19	1	F	134
Caboolture	15-19	1	M	232
Caboolture	20-24		F	186
Caboolture	20-24		M	190
Caboolture	20-24	0	F	2394
Caboolture	20-24	0	M	2258
Caboolture	20-24	1	F	102
Caboolture	20-24	1	M	138
Caboolture	25-34		F	415
Caboolture	25-34		M	402
Caboolture	25-34	0	F	5543
Caboolture	25-34	0	M	4874
Caboolture	25-34	1	F	202
Caboolture	25-34	1	M	237
Caboolture	35-44		F	334
Caboolture	35-44		M	335
Caboolture	35-44	0	F	4628
Caboolture	35-44	0	M	4131
Caboolture	35-44	1	F	258
Caboolture	35-44	1	M	210
Caboolture	45-54		F	266
Caboolture	45-54		M	308
Caboolture	45-54	0	F	4277
Caboolture	45-54	0	M	4003
Caboolture	45-54	1	F	365
Caboolture	45-54	1	M	274
Caboolture	55-64		F	207
Caboolture	55-64		M	214
Caboolture	55-64	0	F	3790
Caboolture	55-64	0	M	3383
Caboolture	55-64	1	F	471
Caboolture	55-64	1	M	382
Caboolture	65-74		F	161
Caboolture	65-74		M	189
Caboolture	65-74	0	F	3167
Caboolture	65-74	0	M	2717
Caboolture	65-74	1	F	563
Caboolture	65-74	1	M	523
Caboolture	75-84		F	135
Caboolture	75-84		M	127
Caboolture	75-84	0	F	1379
Caboolture	75-84	0	M	1318
Caboolture	75-84	1	F	595
Caboolture	75-84	1	M	522
Caboolture	85+		F	120
Caboolture	85+		M	52
Caboolture	85+	0	F	242
Caboolture	85+	0	M	198
Caboolture	85+	1	F	505
Caboolture	85+	1	M	303
Caboolture Hinterland	0-4		F	14
Caboolture Hinterland	0-4		M	19
Caboolture Hinterland	0-4	0	F	320
Caboolture Hinterland	0-4	0	M	335
Caboolture Hinterland	0-4	1	M	4
Caboolture Hinterland	5-14		F	72
Caboolture Hinterland	5-14		M	84
Caboolture Hinterland	5-14	0	F	761
Caboolture Hinterland	5-14	0	M	686
Caboolture Hinterland	5-14	1	F	41
Caboolture Hinterland	5-14	1	M	70
Caboolture Hinterland	15-19		F	34
Caboolture Hinterland	15-19		M	45
Caboolture Hinterland	15-19	0	F	333
Caboolture Hinterland	15-19	0	M	334
Caboolture Hinterland	15-19	1	F	19
Caboolture Hinterland	15-19	1	M	24
Caboolture Hinterland	20-24		F	20
Caboolture Hinterland	20-24		M	224
Caboolture Hinterland	20-24	0	F	230
Caboolture Hinterland	20-24	0	M	212
Caboolture Hinterland	20-24	1	F	4
Caboolture Hinterland	20-24	1	M	12
Caboolture Hinterland	25-34		F	54
Caboolture Hinterland	25-34		M	679
Caboolture Hinterland	25-34	0	F	674
Caboolture Hinterland	25-34	0	M	675
Caboolture Hinterland	25-34	1	F	16
Caboolture Hinterland	25-34	1	M	23
Caboolture Hinterland	35-44		F	69
Caboolture Hinterland	35-44		M	494
Caboolture Hinterland	35-44	0	F	716
Caboolture Hinterland	35-44	0	M	738
Caboolture Hinterland	35-44	1	F	14
Caboolture Hinterland	35-44	1	M	18
Caboolture Hinterland	45-54		F	77
Caboolture Hinterland	45-54		M	254
Caboolture Hinterland	45-54	0	F	824
Caboolture Hinterland	45-54	0	M	779
Caboolture Hinterland	45-54	1	F	45
Caboolture Hinterland	45-54	1	M	37
Caboolture Hinterland	55-64		F	59
Caboolture Hinterland	55-64		M	125
Caboolture Hinterland	55-64	0	F	846
Caboolture Hinterland	55-64	0	M	811
Caboolture Hinterland	55-64	1	F	55
Caboolture Hinterland	55-64	1	M	76
Caboolture Hinterland	65-74		F	58
Caboolture Hinterland	65-74		M	80
Caboolture Hinterland	65-74	0	F	741
Caboolture Hinterland	65-74	0	M	770
Caboolture Hinterland	65-74	1	F	89
Caboolture Hinterland	65-74	1	M	97
Caboolture Hinterland	75-84		F	29
Caboolture Hinterland	75-84		M	31
Caboolture Hinterland	75-84	0	F	250
Caboolture Hinterland	75-84	0	M	298
Caboolture Hinterland	75-84	1	F	83
Caboolture Hinterland	75-84	1	M	89
Caboolture Hinterland	85+		F	6
Caboolture Hinterland	85+		M	9
Caboolture Hinterland	85+	0	F	47
Caboolture Hinterland	85+	0	M	54
Caboolture Hinterland	85+	1	F	83
Caboolture Hinterland	85+	1	M	39
Narangba - Burpengary	0-4		F	97
Narangba - Burpengary	0-4		M	113
