SED_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Pittwater	(Other)	14437	13
Pittwater	(Other)	18375	15
Pittwater	(Other)	23625	11
Pittwater	(Other)	28875	15
Pittwater	(Other)	34125	12
Pittwater	(Other)	44625	4
Pittwater	(Other)	49875	10
Pittwater	Co-op/church group etc	3937	24
Pittwater	Co-op/church group etc	5250	33
Pittwater	Co-op/church group etc	7875	28
Pittwater	Co-op/church group etc	10500	26
Pittwater	Co-op/church group etc	11812	18
Pittwater	Co-op/church group etc	14437	7
Pittwater	Co-op/church group etc	18375	6
Pittwater	Co-op/church group etc	23625	4
Pittwater	Co-op/church group etc	34125	4
Pittwater	Person not in same household	52	6
Pittwater	Person not in same household	3937	4
Pittwater	Person not in same household	5250	9
Pittwater	Person not in same household	7875	19
Pittwater	Person not in same household	10500	30
Pittwater	Person not in same household	11812	39
Pittwater	Person not in same household	14437	55
Pittwater	Person not in same household	18375	160
Pittwater	Person not in same household	23625	191
Pittwater	Person not in same household	28875	236
Pittwater	Person not in same household	34125	159
Pittwater	Person not in same household	39375	111
Pittwater	Person not in same household	44625	83
Pittwater	Person not in same household	49875	153
Pittwater	Real estate agent	7875	3
Pittwater	Real estate agent	10500	5
Pittwater	Real estate agent	11812	8
Pittwater	Real estate agent	14437	38
Pittwater	Real estate agent	18375	230
Pittwater	Real estate agent	23625	533
Pittwater	Real estate agent	28875	622
Pittwater	Real estate agent	34125	549
Pittwater	Real estate agent	39375	430
Pittwater	Real estate agent	44625	290
Pittwater	Real estate agent	49875	818
Pittwater	State or territory housing authority	7875	14
Pittwater	State or territory housing authority	10500	9
Pittwater	State or territory housing authority	11812	5
Pittwater	State or territory housing authority	14437	4
Pittwater	State or territory housing authority	18375	3
Pittwater	State or territory housing authority	23625	3
Port Macquarie		5250	9
Port Macquarie		7875	4
Port Macquarie		11812	7
Port Macquarie		14437	10
Port Macquarie		18375	7
Port Macquarie		23625	3
Port Macquarie	(Other)	52	6
Port Macquarie	(Other)	3937	10
Port Macquarie	(Other)	5250	31
Port Macquarie	(Other)	7875	62
Port Macquarie	(Other)	10500	16
Port Macquarie	(Other)	11812	24
Port Macquarie	(Other)	14437	27
Port Macquarie	(Other)	18375	54
Port Macquarie	(Other)	23625	15
Port Macquarie	(Other)	28875	4
Port Macquarie	(Other)	34125	3
Port Macquarie	(Other)	49875	4
Port Macquarie	Co-op/church group etc	52	7
Port Macquarie	Co-op/church group etc	3937	3
Port Macquarie	Co-op/church group etc	5250	49
Port Macquarie	Co-op/church group etc	7875	189
Port Macquarie	Co-op/church group etc	10500	34
Port Macquarie	Co-op/church group etc	11812	75
Port Macquarie	Co-op/church group etc	14437	64
Port Macquarie	Co-op/church group etc	18375	76
Port Macquarie	Co-op/church group etc	23625	8
Port Macquarie	Co-op/church group etc	49875	3
Port Macquarie	Person not in same household	52	3
Port Macquarie	Person not in same household	3937	7
Port Macquarie	Person not in same household	5250	59
Port Macquarie	Person not in same household	7875	62
Port Macquarie	Person not in same household	10500	81
Port Macquarie	Person not in same household	11812	150
Port Macquarie	Person not in same household	14437	281
Port Macquarie	Person not in same household	18375	458
Port Macquarie	Person not in same household	23625	191
Port Macquarie	Person not in same household	28875	61
Port Macquarie	Person not in same household	34125	17
Port Macquarie	Person not in same household	39375	8
Port Macquarie	Person not in same household	44625	4
Port Macquarie	Person not in same household	49875	12
Port Macquarie	Real estate agent	52	8
Port Macquarie	Real estate agent	3937	3
Port Macquarie	Real estate agent	5250	4
Port Macquarie	Real estate agent	7875	54
Port Macquarie	Real estate agent	10500	78
Port Macquarie	Real estate agent	11812	363
Port Macquarie	Real estate agent	14437	1027
Port Macquarie	Real estate agent	18375	2066
Port Macquarie	Real estate agent	23625	1381
Port Macquarie	Real estate agent	28875	402
Port Macquarie	Real estate agent	34125	124
Port Macquarie	Real estate agent	39375	31
Port Macquarie	Real estate agent	44625	15
Port Macquarie	Real estate agent	49875	15
Port Macquarie	State or territory housing authority	52	6
Port Macquarie	State or territory housing authority	3937	4
Port Macquarie	State or territory housing authority	5250	39
Port Macquarie	State or territory housing authority	7875	141
Port Macquarie	State or territory housing authority	10500	33
Port Macquarie	State or territory housing authority	11812	56
Port Macquarie	State or territory housing authority	14437	33
Port Macquarie	State or territory housing authority	18375	32
Port Macquarie	State or territory housing authority	23625	9
Port Macquarie	State or territory housing authority	28875	3
Port Stephens		10500	3
Port Stephens		11812	7
Port Stephens		14437	3
Port Stephens		18375	7
Port Stephens	(Other)	52	5
Port Stephens	(Other)	3937	3
Port Stephens	(Other)	5250	38
Port Stephens	(Other)	7875	71
Port Stephens	(Other)	10500	13
Port Stephens	(Other)	11812	236
Port Stephens	(Other)	14437	89
Port Stephens	(Other)	18375	63
Port Stephens	(Other)	23625	21
Port Stephens	(Other)	28875	5
Port Stephens	(Other)	49875	3
Port Stephens	Co-op/church group etc	52	3
Port Stephens	Co-op/church group etc	5250	57
Port Stephens	Co-op/church group etc	7875	78
Port Stephens	Co-op/church group etc	10500	26
Port Stephens	Co-op/church group etc	11812	54
Port Stephens	Co-op/church group etc	14437	49
Port Stephens	Co-op/church group etc	18375	19
Port Stephens	Co-op/church group etc	23625	4
Port Stephens	Person not in same household	52	11
Port Stephens	Person not in same household	3937	5
Port Stephens	Person not in same household	5250	38
Port Stephens	Person not in same household	7875	71
Port Stephens	Person not in same household	10500	84
Port Stephens	Person not in same household	11812	114
Port Stephens	Person not in same household	14437	289
Port Stephens	Person not in same household	18375	322
Port Stephens	Person not in same household	23625	136
Port Stephens	Person not in same household	28875	36
Port Stephens	Person not in same household	34125	11
Port Stephens	Person not in same household	39375	3
Port Stephens	Person not in same household	49875	5
Port Stephens	Real estate agent	52	5
Port Stephens	Real estate agent	5250	14
Port Stephens	Real estate agent	7875	37
Port Stephens	Real estate agent	10500	72
Port Stephens	Real estate agent	11812	200
Port Stephens	Real estate agent	14437	875
Port Stephens	Real estate agent	18375	1796
Port Stephens	Real estate agent	23625	973
Port Stephens	Real estate agent	28875	282
Port Stephens	Real estate agent	34125	96
Port Stephens	Real estate agent	39375	17
Port Stephens	Real estate agent	44625	5
Port Stephens	Real estate agent	49875	5
Port Stephens	State or territory housing authority	52	8
Port Stephens	State or territory housing authority	3937	7
Port Stephens	State or territory housing authority	5250	46
Port Stephens	State or territory housing authority	7875	133
Port Stephens	State or territory housing authority	10500	47
Port Stephens	State or territory housing authority	11812	113
Port Stephens	State or territory housing authority	14437	122
Port Stephens	State or territory housing authority	18375	55
Port Stephens	State or territory housing authority	23625	3
Prospect		5250	4
Prospect		7875	3
Prospect		14437	3
Prospect		18375	9
Prospect		23625	9
Prospect		28875	4
Prospect	(Other)	5250	3
Prospect	(Other)	7875	7
Prospect	(Other)	10500	10
Prospect	(Other)	11812	21
Prospect	(Other)	14437	43
Prospect	(Other)	18375	80
Prospect	(Other)	23625	78
Prospect	(Other)	28875	34
Prospect	(Other)	34125	4
Prospect	(Other)	39375	4
Prospect	Co-op/church group etc	52	4
Prospect	Co-op/church group etc	3937	7
Prospect	Co-op/church group etc	5250	28
Prospect	Co-op/church group etc	7875	50
Prospect	Co-op/church group etc	10500	38
Prospect	Co-op/church group etc	11812	35
Prospect	Co-op/church group etc	14437	30
Prospect	Co-op/church group etc	18375	29
Prospect	Co-op/church group etc	23625	16
Prospect	Co-op/church group etc	28875	4
Prospect	Person not in same household	52	6
Prospect	Person not in same household	5250	26
Prospect	Person not in same household	7875	34
Prospect	Person not in same household	10500	34
Prospect	Person not in same household	11812	48
Prospect	Person not in same household	14437	106
Prospect	Person not in same household	18375	321
Prospect	Person not in same household	23625	258
Prospect	Person not in same household	28875	112
Prospect	Person not in same household	34125	27
Prospect	Person not in same household	39375	10
Prospect	Person not in same household	49875	3
Prospect	Real estate agent	52	3
Prospect	Real estate agent	5250	12
Prospect	Real estate agent	7875	19
Prospect	Real estate agent	10500	44
Prospect	Real estate agent	11812	74
Prospect	Real estate agent	14437	280
Prospect	Real estate agent	18375	1994
Prospect	Real estate agent	23625	1990
Prospect	Real estate agent	28875	879
Prospect	Real estate agent	34125	278
Prospect	Real estate agent	39375	52
Prospect	Real estate agent	44625	15
Prospect	Real estate agent	49875	11
Prospect	State or territory housing authority	52	27
Prospect	State or territory housing authority	3937	67
Prospect	State or territory housing authority	5250	357
Prospect	State or territory housing authority	7875	193
Prospect	State or territory housing authority	10500	92
Prospect	State or territory housing authority	11812	118
Prospect	State or territory housing authority	14437	95
Prospect	State or territory housing authority	18375	71
Prospect	State or territory housing authority	23625	49
Prospect	State or territory housing authority	28875	5
Riverstone		11812	5
Riverstone		18375	5
Riverstone		23625	8
Riverstone		28875	3
Riverstone	(Other)	52	6
Riverstone	(Other)	7875	12
Riverstone	(Other)	10500	4
Riverstone	(Other)	11812	72
Riverstone	(Other)	14437	38
Riverstone	(Other)	18375	24
Riverstone	(Other)	23625	25
Riverstone	(Other)	28875	8
Riverstone	(Other)	34125	6
Riverstone	Co-op/church group etc	3937	6
Riverstone	Co-op/church group etc	5250	8
Riverstone	Co-op/church group etc	7875	8
Riverstone	Co-op/church group etc	10500	8
Riverstone	Co-op/church group etc	11812	11
Riverstone	Co-op/church group etc	14437	14
Riverstone	Co-op/church group etc	18375	17
Riverstone	Co-op/church group etc	23625	7
Riverstone	Person not in same household	52	4
Riverstone	Person not in same household	5250	9
Riverstone	Person not in same household	7875	14
Riverstone	Person not in same household	10500	29
Riverstone	Person not in same household	11812	36
Riverstone	Person not in same household	14437	89
Riverstone	Person not in same household	18375	171
Riverstone	Person not in same household	23625	232
Riverstone	Person not in same household	28875	150
Riverstone	Person not in same household	34125	75
Riverstone	Person not in same household	39375	14
Riverstone	Person not in same household	44625	9
Riverstone	Person not in same household	49875	10
Riverstone	Real estate agent	52	3
Riverstone	Real estate agent	5250	7
Riverstone	Real estate agent	7875	15
Riverstone	Real estate agent	10500	24
Riverstone	Real estate agent	11812	48
Riverstone	Real estate agent	14437	147
Riverstone	Real estate agent	18375	1604
Riverstone	Real estate agent	23625	2568
Riverstone	Real estate agent	28875	2926
Riverstone	Real estate agent	34125	1072
Riverstone	Real estate agent	39375	168
Riverstone	Real estate agent	44625	33
Riverstone	Real estate agent	49875	35
Riverstone	State or territory housing authority	52	9
Riverstone	State or territory housing authority	3937	8
Riverstone	State or territory housing authority	5250	44
Riverstone	State or territory housing authority	7875	43
Riverstone	State or territory housing authority	10500	16
Riverstone	State or territory housing authority	11812	31
Riverstone	State or territory housing authority	14437	25
Riverstone	State or territory housing authority	18375	42
Riverstone	State or territory housing authority	23625	9
Riverstone	State or territory housing authority	34125	4
Rockdale		5250	3
Rockdale		18375	5
Rockdale		23625	3
Rockdale		28875	3
Rockdale	(Other)	3937	6
Rockdale	(Other)	5250	11
Rockdale	(Other)	7875	15
Rockdale	(Other)	10500	4
Rockdale	(Other)	11812	18
Rockdale	(Other)	14437	17
Rockdale	(Other)	18375	49
Rockdale	(Other)	23625	52
Rockdale	(Other)	28875	33
Rockdale	(Other)	34125	17
Rockdale	(Other)	39375	7
Rockdale	Co-op/church group etc	52	14
Rockdale	Co-op/church group etc	3937	11
Rockdale	Co-op/church group etc	5250	32
Rockdale	Co-op/church group etc	7875	40
Rockdale	Co-op/church group etc	10500	15
Rockdale	Co-op/church group etc	11812	13
Rockdale	Co-op/church group etc	14437	17
Rockdale	Co-op/church group etc	18375	16
Rockdale	Co-op/church group etc	23625	11
Rockdale	Co-op/church group etc	28875	6
Rockdale	Person not in same household	52	5
Rockdale	Person not in same household	5250	31
Rockdale	Person not in same household	7875	47
Rockdale	Person not in same household	10500	51
Rockdale	Person not in same household	11812	72
Rockdale	Person not in same household	14437	163
Rockdale	Person not in same household	18375	294
Rockdale	Person not in same household	23625	367
Rockdale	Person not in same household	28875	249
Rockdale	Person not in same household	34125	132
Rockdale	Person not in same household	39375	56
Rockdale	Person not in same household	44625	28
Rockdale	Person not in same household	49875	23
Rockdale	Real estate agent	52	10
Rockdale	Real estate agent	5250	18
Rockdale	Real estate agent	7875	41
Rockdale	Real estate agent	10500	44
Rockdale	Real estate agent	11812	125
Rockdale	Real estate agent	14437	502
Rockdale	Real estate agent	18375	2439
Rockdale	Real estate agent	23625	3672
Rockdale	Real estate agent	28875	2399
Rockdale	Real estate agent	34125	993
Rockdale	Real estate agent	39375	374
Rockdale	Real estate agent	44625	173
