SED_NAME16	Age5yr	ChildrenEverBorn	females
Blacktown	50-54	2	913
Blacktown	50-54	3	481
Blacktown	50-54	4	206
Blacktown	50-54	5	72
Blacktown	50-54	6	66
Blacktown	55-59		124
Blacktown	55-59	0	321
Blacktown	55-59	1	343
Blacktown	55-59	2	850
Blacktown	55-59	3	502
Blacktown	55-59	4	210
Blacktown	55-59	5	80
Blacktown	55-59	6	57
Blacktown	60-64		138
Blacktown	60-64	0	233
Blacktown	60-64	1	305
Blacktown	60-64	2	769
Blacktown	60-64	3	553
Blacktown	60-64	4	221
Blacktown	60-64	5	74
Blacktown	60-64	6	53
Blacktown	65-69		104
Blacktown	65-69	0	183
Blacktown	65-69	1	256
Blacktown	65-69	2	717
Blacktown	65-69	3	477
Blacktown	65-69	4	212
Blacktown	65-69	5	86
Blacktown	65-69	6	44
Blacktown	70-74		122
Blacktown	70-74	0	112
Blacktown	70-74	1	174
Blacktown	70-74	2	582
Blacktown	70-74	3	387
Blacktown	70-74	4	204
Blacktown	70-74	5	77
Blacktown	70-74	6	63
Blacktown	75-79		102
Blacktown	75-79	0	67
Blacktown	75-79	1	103
Blacktown	75-79	2	317
Blacktown	75-79	3	263
Blacktown	75-79	4	166
Blacktown	75-79	5	43
Blacktown	75-79	6	54
Blacktown	80-84		92
Blacktown	80-84	0	46
Blacktown	80-84	1	64
Blacktown	80-84	2	202
Blacktown	80-84	3	183
Blacktown	80-84	4	96
Blacktown	80-84	5	71
Blacktown	80-84	6	65
Blacktown	85+		106
Blacktown	85+	0	44
Blacktown	85+	1	87
Blacktown	85+	2	201
Blacktown	85+	3	160
Blacktown	85+	4	102
Blacktown	85+	5	84
Blacktown	85+	6	95
Blue Mountains	15-19		138
Blue Mountains	15-19	0	1853
Blue Mountains	15-19	1	5
Blue Mountains	20-24		80
Blue Mountains	20-24	0	1270
Blue Mountains	20-24	1	67
Blue Mountains	20-24	2	26
Blue Mountains	25-29		86
Blue Mountains	25-29	0	931
Blue Mountains	25-29	1	229
Blue Mountains	25-29	2	132
Blue Mountains	25-29	3	36
Blue Mountains	25-29	4	8
Blue Mountains	25-29	5	5
Blue Mountains	30-34		78
Blue Mountains	30-34	0	764
Blue Mountains	30-34	1	438
Blue Mountains	30-34	2	462
Blue Mountains	30-34	3	171
Blue Mountains	30-34	4	47
Blue Mountains	30-34	5	10
Blue Mountains	30-34	6	4
Blue Mountains	35-39		92
Blue Mountains	35-39	0	557
Blue Mountains	35-39	1	373
Blue Mountains	35-39	2	769
Blue Mountains	35-39	3	362
Blue Mountains	35-39	4	93
Blue Mountains	35-39	5	24
Blue Mountains	35-39	6	13
Blue Mountains	40-44		90
Blue Mountains	40-44	0	417
Blue Mountains	40-44	1	364
Blue Mountains	40-44	2	855
Blue Mountains	40-44	3	437
Blue Mountains	40-44	4	146
Blue Mountains	40-44	5	51
Blue Mountains	40-44	6	20
Blue Mountains	45-49		99
Blue Mountains	45-49	0	467
Blue Mountains	45-49	1	399
Blue Mountains	45-49	2	943
Blue Mountains	45-49	3	469
Blue Mountains	45-49	4	166
Blue Mountains	45-49	5	35
Blue Mountains	45-49	6	20
Blue Mountains	50-54		92
Blue Mountains	50-54	0	498
Blue Mountains	50-54	1	403
Blue Mountains	50-54	2	925
Blue Mountains	50-54	3	451
Blue Mountains	50-54	4	173
Blue Mountains	50-54	5	55
Blue Mountains	50-54	6	31
Blue Mountains	55-59		96
Blue Mountains	55-59	0	537
Blue Mountains	55-59	1	385
Blue Mountains	55-59	2	890
Blue Mountains	55-59	3	510
Blue Mountains	55-59	4	164
Blue Mountains	55-59	5	51
Blue Mountains	55-59	6	26
Blue Mountains	60-64		94
Blue Mountains	60-64	0	548
Blue Mountains	60-64	1	372
Blue Mountains	60-64	2	945
Blue Mountains	60-64	3	605
Blue Mountains	60-64	4	206
Blue Mountains	60-64	5	73
Blue Mountains	60-64	6	30
Blue Mountains	65-69		85
Blue Mountains	65-69	0	499
Blue Mountains	65-69	1	313
Blue Mountains	65-69	2	893
Blue Mountains	65-69	3	582
Blue Mountains	65-69	4	237
Blue Mountains	65-69	5	67
Blue Mountains	65-69	6	31
Blue Mountains	70-74		96
Blue Mountains	70-74	0	380
Blue Mountains	70-74	1	255
Blue Mountains	70-74	2	880
Blue Mountains	70-74	3	543
Blue Mountains	70-74	4	209
Blue Mountains	70-74	5	60
Blue Mountains	70-74	6	21
Blue Mountains	75-79		104
Blue Mountains	75-79	0	232
Blue Mountains	75-79	1	166
Blue Mountains	75-79	2	578
Blue Mountains	75-79	3	375
Blue Mountains	75-79	4	156
Blue Mountains	75-79	5	50
Blue Mountains	75-79	6	34
Blue Mountains	80-84		92
Blue Mountains	80-84	0	125
Blue Mountains	80-84	1	84
Blue Mountains	80-84	2	255
Blue Mountains	80-84	3	244
Blue Mountains	80-84	4	121
Blue Mountains	80-84	5	49
Blue Mountains	80-84	6	31
Blue Mountains	85+		161
Blue Mountains	85+	0	118
Blue Mountains	85+	1	82
Blue Mountains	85+	2	237
Blue Mountains	85+	3	205
Blue Mountains	85+	4	131
Blue Mountains	85+	5	55
Blue Mountains	85+	6	44
Cabramatta	15-19		288
Cabramatta	15-19	0	2581
Cabramatta	15-19	1	9
Cabramatta	15-19	2	7
Cabramatta	20-24		236
Cabramatta	20-24	0	2641
Cabramatta	20-24	1	123
Cabramatta	20-24	2	38
Cabramatta	20-24	3	8
Cabramatta	25-29		237
Cabramatta	25-29	0	1883
Cabramatta	25-29	1	352
Cabramatta	25-29	2	267
Cabramatta	25-29	3	90
Cabramatta	25-29	4	20
Cabramatta	25-29	5	12
Cabramatta	30-34		162
Cabramatta	30-34	0	1016
Cabramatta	30-34	1	483
Cabramatta	30-34	2	573
Cabramatta	30-34	3	232
Cabramatta	30-34	4	77
Cabramatta	30-34	5	33
Cabramatta	30-34	6	8
Cabramatta	35-39		179
Cabramatta	35-39	0	567
Cabramatta	35-39	1	435
Cabramatta	35-39	2	875
Cabramatta	35-39	3	440
Cabramatta	35-39	4	162
Cabramatta	35-39	5	45
Cabramatta	35-39	6	24
Cabramatta	40-44		170
Cabramatta	40-44	0	419
Cabramatta	40-44	1	382
Cabramatta	40-44	2	893
Cabramatta	40-44	3	500
Cabramatta	40-44	4	203
Cabramatta	40-44	5	68
Cabramatta	40-44	6	58
Cabramatta	45-49		170
Cabramatta	45-49	0	397
Cabramatta	45-49	1	410
Cabramatta	45-49	2	1055
Cabramatta	45-49	3	568
Cabramatta	45-49	4	219
Cabramatta	45-49	5	77
Cabramatta	45-49	6	56
Cabramatta	50-54		167
Cabramatta	50-54	0	435
Cabramatta	50-54	1	408
Cabramatta	50-54	2	1029
Cabramatta	50-54	3	607
Cabramatta	50-54	4	227
Cabramatta	50-54	5	77
Cabramatta	50-54	6	48
Cabramatta	55-59		144
Cabramatta	55-59	0	359
Cabramatta	55-59	1	381
Cabramatta	55-59	2	982
Cabramatta	55-59	3	587
Cabramatta	55-59	4	263
Cabramatta	55-59	5	113
Cabramatta	55-59	6	68
Cabramatta	60-64		183
Cabramatta	60-64	0	355
Cabramatta	60-64	1	339
Cabramatta	60-64	2	991
Cabramatta	60-64	3	651
Cabramatta	60-64	4	275
Cabramatta	60-64	5	101
Cabramatta	60-64	6	72
Cabramatta	65-69		132
Cabramatta	65-69	0	273
Cabramatta	65-69	1	246
Cabramatta	65-69	2	766
Cabramatta	65-69	3	541
Cabramatta	65-69	4	296
Cabramatta	65-69	5	103
Cabramatta	65-69	6	108
Cabramatta	70-74		125
Cabramatta	70-74	0	212
Cabramatta	70-74	1	160
Cabramatta	70-74	2	537
Cabramatta	70-74	3	371
Cabramatta	70-74	4	211
Cabramatta	70-74	5	99
Cabramatta	70-74	6	107
Cabramatta	75-79		96
Cabramatta	75-79	0	97
Cabramatta	75-79	1	73
Cabramatta	75-79	2	272
Cabramatta	75-79	3	209
Cabramatta	75-79	4	153
Cabramatta	75-79	5	64
Cabramatta	75-79	6	100
Cabramatta	80-84		115
Cabramatta	80-84	0	59
Cabramatta	80-84	1	59
Cabramatta	80-84	2	187
Cabramatta	80-84	3	156
Cabramatta	80-84	4	89
Cabramatta	80-84	5	70
Cabramatta	80-84	6	158
Cabramatta	85+		233
Cabramatta	85+	0	48
Cabramatta	85+	1	49
Cabramatta	85+	2	166
Cabramatta	85+	3	135
Cabramatta	85+	4	105
Cabramatta	85+	5	89
Cabramatta	85+	6	252
Camden	15-19		256
Camden	15-19	0	3823
Camden	15-19	1	13
Camden	20-24		255
Camden	20-24	0	3318
Camden	20-24	1	257
Camden	20-24	2	78
Camden	20-24	3	11
Camden	20-24	4	4
Camden	25-29		229
Camden	25-29	0	2879
Camden	25-29	1	983
Camden	25-29	2	651
Camden	25-29	3	200
Camden	25-29	4	47
Camden	25-29	5	4
Camden	25-29	6	5
Camden	30-34		254
Camden	30-34	0	1693
Camden	30-34	1	1512
Camden	30-34	2	1849
Camden	30-34	3	705
Camden	30-34	4	139
Camden	30-34	5	48
Camden	30-34	6	10
Camden	35-39		220
Camden	35-39	0	774
Camden	35-39	1	1010
Camden	35-39	2	2294
Camden	35-39	3	1049
Camden	35-39	4	302
Camden	35-39	5	72
Camden	35-39	6	28
Camden	40-44		168
Camden	40-44	0	438
Camden	40-44	1	628
Camden	40-44	2	1812
Camden	40-44	3	1063
Camden	40-44	4	344
Camden	40-44	5	83
Camden	40-44	6	65
Camden	45-49		130
Camden	45-49	0	429
Camden	45-49	1	543
Camden	45-49	2	1729
Camden	45-49	3	973
Camden	45-49	4	343
Camden	45-49	5	111
Camden	45-49	6	54
Camden	50-54		109
Camden	50-54	0	289
Camden	50-54	1	416
Camden	50-54	2	1469
Camden	50-54	3	861
Camden	50-54	4	318
Camden	50-54	5	86
Camden	50-54	6	44
Camden	55-59		108
Camden	55-59	0	295
Camden	55-59	1	324
Camden	55-59	2	1238
Camden	55-59	3	810
Camden	55-59	4	298
Camden	55-59	5	87
Camden	55-59	6	35
Camden	60-64		107
Camden	60-64	0	203
Camden	60-64	1	303
Camden	60-64	2	1069
Camden	60-64	3	745
Camden	60-64	4	272
Camden	60-64	5	86
Camden	60-64	6	46
Camden	65-69		99
Camden	65-69	0	152
Camden	65-69	1	221
Camden	65-69	2	845
Camden	65-69	3	610
Camden	65-69	4	274
Camden	65-69	5	83
Camden	65-69	6	41
Camden	70-74		106
Camden	70-74	0	97
Camden	70-74	1	134
Camden	70-74	2	738
Camden	70-74	3	521
Camden	70-74	4	242
Camden	70-74	5	72
Camden	70-74	6	46
Camden	75-79		69
Camden	75-79	0	62
Camden	75-79	1	72
Camden	75-79	2	401
Camden	75-79	3	358
Camden	75-79	4	165
Camden	75-79	5	69
Camden	75-79	6	38
Camden	80-84		85
Camden	80-84	0	39
Camden	80-84	1	46
Camden	80-84	2	219
Camden	80-84	3	201
Camden	80-84	4	140
Camden	80-84	5	46
Camden	80-84	6	50
Camden	85+		132
Camden	85+	0	50
Camden	85+	1	58
Camden	85+	2	214
Camden	85+	3	186
Camden	85+	4	110
Camden	85+	5	68
Camden	85+	6	57
Campbelltown	15-19		260
Campbelltown	15-19	0	2343
Campbelltown	15-19	1	34
Campbelltown	15-19	2	3
Campbelltown	20-24		238
Campbelltown	20-24	0	2173
Campbelltown	20-24	1	270
Campbelltown	20-24	2	86
Campbelltown	20-24	3	25
Campbelltown	20-24	4	13
Campbelltown	25-29		241
Campbelltown	25-29	0	1654
Campbelltown	25-29	1	565
Campbelltown	25-29	2	434
Campbelltown	25-29	3	155
Campbelltown	25-29	4	40
Campbelltown	25-29	5	8
Campbelltown	25-29	6	8
Campbelltown	30-34		254
Campbelltown	30-34	0	1034
Campbelltown	30-34	1	672
Campbelltown	30-34	2	772
Campbelltown	30-34	3	329
Campbelltown	30-34	4	127
Campbelltown	30-34	5	45
Campbelltown	30-34	6	31
Campbelltown	35-39		228
Campbelltown	35-39	0	567
Campbelltown	35-39	1	592
Campbelltown	35-39	2	936
Campbelltown	35-39	3	519
Campbelltown	35-39	4	225
Campbelltown	35-39	5	65
Campbelltown	35-39	6	66
Campbelltown	40-44		167
Campbelltown	40-44	0	381
Campbelltown	40-44	1	393
Campbelltown	40-44	2	829
Campbelltown	40-44	3	507
Campbelltown	40-44	4	232
Campbelltown	40-44	5	88
Campbelltown	40-44	6	97
Campbelltown	45-49		162
Campbelltown	45-49	0	327
Campbelltown	45-49	1	351
Campbelltown	45-49	2	788
Campbelltown	45-49	3	487
Campbelltown	45-49	4	250
Campbelltown	45-49	5	114
Campbelltown	45-49	6	96
Campbelltown	50-54		123
Campbelltown	50-54	0	265
Campbelltown	50-54	1	304
Campbelltown	50-54	2	759
Campbelltown	50-54	3	496
Campbelltown	50-54	4	232
Campbelltown	50-54	5	103
Campbelltown	50-54	6	66
Campbelltown	55-59		148
Campbelltown	55-59	0	225
Campbelltown	55-59	1	281
Campbelltown	55-59	2	810
Campbelltown	55-59	3	576
Campbelltown	55-59	4	286
Campbelltown	55-59	5	91
Campbelltown	55-59	6	78
Campbelltown	60-64		121
Campbelltown	60-64	0	202
Campbelltown	60-64	1	223
Campbelltown	60-64	2	792
Campbelltown	60-64	3	561
Campbelltown	60-64	4	291
Campbelltown	60-64	5	118
Campbelltown	60-64	6	76
Campbelltown	65-69		149
Campbelltown	65-69	0	147
Campbelltown	65-69	1	183
Campbelltown	65-69	2	735
Campbelltown	65-69	3	539
Campbelltown	65-69	4	262
Campbelltown	65-69	5	97
Campbelltown	65-69	6	67
Campbelltown	70-74		153
Campbelltown	70-74	0	135
Campbelltown	70-74	1	165
Campbelltown	70-74	2	652
Campbelltown	70-74	3	482
Campbelltown	70-74	4	202
Campbelltown	70-74	5	79
Campbelltown	70-74	6	55
Campbelltown	75-79		135
Campbelltown	75-79	0	70
Campbelltown	75-79	1	92
Campbelltown	75-79	2	335
Campbelltown	75-79	3	297
Campbelltown	75-79	4	161
Campbelltown	75-79	5	64
Campbelltown	75-79	6	61
Campbelltown	80-84		99
Campbelltown	80-84	0	40
Campbelltown	80-84	1	41
Campbelltown	80-84	2	189
Campbelltown	80-84	3	147
Campbelltown	80-84	4	99
Campbelltown	80-84	5	49
Campbelltown	80-84	6	54
Campbelltown	85+		130
Campbelltown	85+	0	21
Campbelltown	85+	1	37
Campbelltown	85+	2	104
Campbelltown	85+	3	122
Campbelltown	85+	4	84
Campbelltown	85+	5	52
Campbelltown	85+	6	70
Canterbury	15-19		173
Canterbury	15-19	0	2089
Canterbury	15-19	1	3
Canterbury	20-24		340
Canterbury	20-24	0	2586
Canterbury	20-24	1	94
Canterbury	20-24	2	20
Canterbury	20-24	3	4
Canterbury	25-29		347
Canterbury	25-29	0	2530
Canterbury	25-29	1	370
Canterbury	25-29	2	166
Canterbury	25-29	3	41
Canterbury	25-29	4	7
Canterbury	25-29	5	3
Canterbury	30-34		303
Canterbury	30-34	0	1830
Canterbury	30-34	1	872
Canterbury	30-34	2	571
Canterbury	30-34	3	168
Canterbury	30-34	4	34
Canterbury	30-34	5	10
Canterbury	30-34	6	3
Canterbury	35-39		256
Canterbury	35-39	0	1049
Canterbury	35-39	1	736
Canterbury	35-39	2	993
Canterbury	35-39	3	365
Canterbury	35-39	4	98
Canterbury	35-39	5	41
Canterbury	35-39	6	11
Canterbury	40-44		238
Canterbury	40-44	0	735
Canterbury	40-44	1	579
Canterbury	40-44	2	1048
Canterbury	40-44	3	421
Canterbury	40-44	4	144
Canterbury	40-44	5	51
Canterbury	40-44	6	18
Canterbury	45-49		221
Canterbury	45-49	0	650
Canterbury	45-49	1	597
Canterbury	45-49	2	1135
Canterbury	45-49	3	464
Canterbury	45-49	4	159
Canterbury	45-49	5	47
Canterbury	45-49	6	28
Canterbury	50-54		193
Canterbury	50-54	0	578
Canterbury	50-54	1	631
Canterbury	50-54	2	1162
Canterbury	50-54	3	475
Canterbury	50-54	4	153
Canterbury	50-54	5	41
Canterbury	50-54	6	25
Canterbury	55-59		186
Canterbury	55-59	0	494
Canterbury	55-59	1	607
Canterbury	55-59	2	1041
Canterbury	55-59	3	454
Canterbury	55-59	4	150
Canterbury	55-59	5	53
Canterbury	55-59	6	27
Canterbury	60-64		155
Canterbury	60-64	0	377
Canterbury	60-64	1	527
Canterbury	60-64	2	822
Canterbury	60-64	3	430
Canterbury	60-64	4	158
Canterbury	60-64	5	63
Canterbury	60-64	6	54
Canterbury	65-69		128
Canterbury	65-69	0	308
Canterbury	65-69	1	437
Canterbury	65-69	2	755
Canterbury	65-69	3	348
Canterbury	65-69	4	163
Canterbury	65-69	5	56
Canterbury	65-69	6	45
Canterbury	70-74		129
Canterbury	70-74	0	205
Canterbury	70-74	1	249
Canterbury	70-74	2	688
Canterbury	70-74	3	372
Canterbury	70-74	4	154
Canterbury	70-74	5	50
Canterbury	70-74	6	47
Canterbury	75-79		119
Canterbury	75-79	0	115
Canterbury	75-79	1	144
Canterbury	75-79	2	561
Canterbury	75-79	3	304
Canterbury	75-79	4	152
Canterbury	75-79	5	61
Canterbury	75-79	6	43
Canterbury	80-84		125
Canterbury	80-84	0	88
Canterbury	80-84	1	91
Canterbury	80-84	2	467
Canterbury	80-84	3	269
Canterbury	80-84	4	124
Canterbury	80-84	5	63
Canterbury	80-84	6	50
Canterbury	85+		251
Canterbury	85+	0	83
Canterbury	85+	1	112
Canterbury	85+	2	363
Canterbury	85+	3	251
Canterbury	85+	4	123
Canterbury	85+	5	64
Canterbury	85+	6	92
Castle Hill	15-19		175
Castle Hill	15-19	0	3514
Castle Hill	15-19	1	3
Castle Hill	20-24		145
Castle Hill	20-24	0	2798
Castle Hill	20-24	1	61
Castle Hill	20-24	2	26
Castle Hill	25-29		112
Castle Hill	25-29	0	1859
Castle Hill	25-29	1	288
Castle Hill	25-29	2	120
Castle Hill	25-29	3	26
Castle Hill	25-29	4	5
Castle Hill	30-34		116
Castle Hill	30-34	0	1183
Castle Hill	30-34	1	841
Castle Hill	30-34	2	857
Castle Hill	30-34	3	236
Castle Hill	30-34	4	45
Castle Hill	30-34	5	13
Castle Hill	35-39		114
Castle Hill	35-39	0	650
Castle Hill	35-39	1	1008
Castle Hill	35-39	2	1965
Castle Hill	35-39	3	598
Castle Hill	35-39	4	129
Castle Hill	35-39	5	31
Castle Hill	35-39	6	10
Castle Hill	40-44		114
Castle Hill	40-44	0	398
Castle Hill	40-44	1	701
Castle Hill	40-44	2	2115
Castle Hill	40-44	3	843
Castle Hill	40-44	4	197
Castle Hill	40-44	5	56
Castle Hill	40-44	6	11
Castle Hill	45-49		90
Castle Hill	45-49	0	319
Castle Hill	45-49	1	521
Castle Hill	45-49	2	1939
Castle Hill	45-49	3	876
Castle Hill	45-49	4	237
Castle Hill	45-49	5	41
Castle Hill	45-49	6	25
Castle Hill	50-54		85
Castle Hill	50-54	0	288
Castle Hill	50-54	1	480
Castle Hill	50-54	2	1655
Castle Hill	50-54	3	826
Castle Hill	50-54	4	198
Castle Hill	50-54	5	50
Castle Hill	50-54	6	35
Castle Hill	55-59		73
Castle Hill	55-59	0	228
Castle Hill	55-59	1	457
Castle Hill	55-59	2	1279
Castle Hill	55-59	3	645
Castle Hill	55-59	4	160
Castle Hill	55-59	5	50
Castle Hill	55-59	6	24
Castle Hill	60-64		51
Castle Hill	60-64	0	193
Castle Hill	60-64	1	413
Castle Hill	60-64	2	1120
Castle Hill	60-64	3	556
Castle Hill	60-64	4	190
Castle Hill	60-64	5	32
Castle Hill	60-64	6	21
Castle Hill	65-69		39
Castle Hill	65-69	0	149
Castle Hill	65-69	1	406
Castle Hill	65-69	2	921
Castle Hill	65-69	3	541
Castle Hill	65-69	4	192
Castle Hill	65-69	5	44
Castle Hill	65-69	6	34
Castle Hill	70-74		43
Castle Hill	70-74	0	115
Castle Hill	70-74	1	252
Castle Hill	70-74	2	819
Castle Hill	70-74	3	470
Castle Hill	70-74	4	152
Castle Hill	70-74	5	32
Castle Hill	70-74	6	21
Castle Hill	75-79		54
Castle Hill	75-79	0	77
Castle Hill	75-79	1	107
Castle Hill	75-79	2	519
Castle Hill	75-79	3	384
Castle Hill	75-79	4	165
Castle Hill	75-79	5	37
Castle Hill	75-79	6	27
Castle Hill	80-84		33
Castle Hill	80-84	0	34
Castle Hill	80-84	1	60
Castle Hill	80-84	2	266
Castle Hill	80-84	3	232
Castle Hill	80-84	4	88
Castle Hill	80-84	5	51
Castle Hill	80-84	6	22
Castle Hill	85+		41
Castle Hill	85+	0	37
Castle Hill	85+	1	67
Castle Hill	85+	2	210
Castle Hill	85+	3	171
Castle Hill	85+	4	106
Castle Hill	85+	5	45
Castle Hill	85+	6	55
Cessnock	15-19		200
Cessnock	15-19	0	2327
Cessnock	15-19	1	34
Cessnock	15-19	2	5
Cessnock	20-24		168
Cessnock	20-24	0	1967
Cessnock	20-24	1	290
Cessnock	20-24	2	136
Cessnock	20-24	3	27
Cessnock	20-24	4	5
Cessnock	20-24	6	5
Cessnock	25-29		170
Cessnock	25-29	0	1534
Cessnock	25-29	1	656
Cessnock	25-29	2	484
Cessnock	25-29	3	178
Cessnock	25-29	4	44
Cessnock	25-29	5	4
Cessnock	25-29	6	5
Cessnock	30-34		141
Cessnock	30-34	0	902
Cessnock	30-34	1	633
Cessnock	30-34	2	916
Cessnock	30-34	3	404
Cessnock	30-34	4	122
Cessnock	30-34	5	35
Cessnock	30-34	6	22
Cessnock	35-39		112
Cessnock	35-39	0	526
Cessnock	35-39	1	472
Cessnock	35-39	2	1091
Cessnock	35-39	3	542
Cessnock	35-39	4	190
Cessnock	35-39	5	59
Cessnock	35-39	6	43
Cessnock	40-44		119
Cessnock	40-44	0	334
Cessnock	40-44	1	346
Cessnock	40-44	2	917
Cessnock	40-44	3	556
Cessnock	40-44	4	227
Cessnock	40-44	5	76
Cessnock	40-44	6	46
Cessnock	45-49		133
Cessnock	45-49	0	280
Cessnock	45-49	1	342
Cessnock	45-49	2	993
Cessnock	45-49	3	591
Cessnock	45-49	4	223
Cessnock	45-49	5	81
Cessnock	45-49	6	55
Cessnock	50-54		106
Cessnock	50-54	0	282
Cessnock	50-54	1	317
Cessnock	50-54	2	978
Cessnock	50-54	3	653
Cessnock	50-54	4	227
Cessnock	50-54	5	67
Cessnock	50-54	6	47
Cessnock	55-59		88
Cessnock	55-59	0	254
Cessnock	55-59	1	274
Cessnock	55-59	2	935
Cessnock	55-59	3	611
Cessnock	55-59	4	226
Cessnock	55-59	5	68
Cessnock	55-59	6	38
Cessnock	60-64		107
Cessnock	60-64	0	244
Cessnock	60-64	1	271
Cessnock	60-64	2	995
Cessnock	60-64	3	652
Cessnock	60-64	4	266
Cessnock	60-64	5	81
Cessnock	60-64	6	47
Cessnock	65-69		118
Cessnock	65-69	0	197
Cessnock	65-69	1	196
Cessnock	65-69	2	921
Cessnock	65-69	3	600
Cessnock	65-69	4	229
Cessnock	65-69	5	56
Cessnock	65-69	6	39
Cessnock	70-74		138
Cessnock	70-74	0	146
Cessnock	70-74	1	149
Cessnock	70-74	2	759
Cessnock	70-74	3	545
Cessnock	70-74	4	218
Cessnock	70-74	5	76
Cessnock	70-74	6	29
Cessnock	75-79		115
Cessnock	75-79	0	95
Cessnock	75-79	1	93
Cessnock	75-79	2	425
Cessnock	75-79	3	338
Cessnock	75-79	4	155
Cessnock	75-79	5	62
Cessnock	75-79	6	36
Cessnock	80-84		112
Cessnock	80-84	0	49
Cessnock	80-84	1	53
Cessnock	80-84	2	223
Cessnock	80-84	3	197
Cessnock	80-84	4	128
Cessnock	80-84	5	48
Cessnock	80-84	6	43
Cessnock	85+		142
Cessnock	85+	0	49
Cessnock	85+	1	81
Cessnock	85+	2	258
Cessnock	85+	3	220
Cessnock	85+	4	124
Cessnock	85+	5	50
Cessnock	85+	6	68
Charlestown	15-19		127
Charlestown	15-19	0	1997
Charlestown	15-19	1	12
Charlestown	15-19	6	3
Charlestown	20-24		141
Charlestown	20-24	0	1820
Charlestown	20-24	1	86
Charlestown	20-24	2	27
Charlestown	20-24	4	3
Charlestown	25-29		125
Charlestown	25-29	0	1635
Charlestown	25-29	1	261
Charlestown	25-29	2	161
Charlestown	25-29	3	52
Charlestown	25-29	4	18
Charlestown	30-34		101
Charlestown	30-34	0	955
Charlestown	30-34	1	537
Charlestown	30-34	2	583
Charlestown	30-34	3	177
Charlestown	30-34	4	51
Charlestown	30-34	5	12
Charlestown	30-34	6	9
Charlestown	35-39		99
Charlestown	35-39	0	454
Charlestown	35-39	1	444
Charlestown	35-39	2	1049
Charlestown	35-39	3	446
Charlestown	35-39	4	108
Charlestown	35-39	5	20
Charlestown	35-39	6	11
Charlestown	40-44		82
Charlestown	40-44	0	319
Charlestown	40-44	1	299
Charlestown	40-44	2	1122
Charlestown	40-44	3	497
Charlestown	40-44	4	142
Charlestown	40-44	5	34
Charlestown	40-44	6	30
Charlestown	45-49		88
Charlestown	45-49	0	283
Charlestown	45-49	1	339
Charlestown	45-49	2	1144
Charlestown	45-49	3	531
Charlestown	45-49	4	138
Charlestown	45-49	5	47
Charlestown	45-49	6	17
Charlestown	50-54		58
Charlestown	50-54	0	299
Charlestown	50-54	1	292
Charlestown	50-54	2	1076
Charlestown	50-54	3	517
Charlestown	50-54	4	146
Charlestown	50-54	5	37
Charlestown	50-54	6	26
Charlestown	55-59		74
Charlestown	55-59	0	265
Charlestown	55-59	1	294
Charlestown	55-59	2	945
Charlestown	55-59	3	569
Charlestown	55-59	4	156
Charlestown	55-59	5	32
Charlestown	55-59	6	20
Charlestown	60-64		85
Charlestown	60-64	0	276
Charlestown	60-64	1	251
Charlestown	60-64	2	896
Charlestown	60-64	3	588
Charlestown	60-64	4	174
Charlestown	60-64	5	52
Charlestown	60-64	6	18
Charlestown	65-69		78
Charlestown	65-69	0	195
Charlestown	65-69	1	194
Charlestown	65-69	2	852
Charlestown	65-69	3	534
Charlestown	65-69	4	185
Charlestown	65-69	5	34
Charlestown	65-69	6	10
Charlestown	70-74		90
Charlestown	70-74	0	135
Charlestown	70-74	1	162
Charlestown	70-74	2	818
Charlestown	70-74	3	469
Charlestown	70-74	4	192
Charlestown	70-74	5	38
Charlestown	70-74	6	23
Charlestown	75-79		93
Charlestown	75-79	0	102
Charlestown	75-79	1	132
Charlestown	75-79	2	645
Charlestown	75-79	3	436
Charlestown	75-79	4	180
Charlestown	75-79	5	44
Charlestown	75-79	6	24
Charlestown	80-84		109
Charlestown	80-84	0	81
Charlestown	80-84	1	72
Charlestown	80-84	2	362
Charlestown	80-84	3	340
Charlestown	80-84	4	166
Charlestown	80-84	5	68
Charlestown	80-84	6	39
Charlestown	85+		169
Charlestown	85+	0	80
Charlestown	85+	1	101
Charlestown	85+	2	400
Charlestown	85+	3	342
Charlestown	85+	4	188
Charlestown	85+	5	70
Charlestown	85+	6	49
Clarence	15-19		244
Clarence	15-19	0	1643
Clarence	15-19	1	27
Clarence	15-19	2	3
Clarence	20-24		189
Clarence	20-24	0	1211
Clarence	20-24	1	215
Clarence	20-24	2	97
Clarence	20-24	3	17
Clarence	20-24	4	3
Clarence	25-29		188
Clarence	25-29	0	753
Clarence	25-29	1	324
Clarence	25-29	2	309
Clarence	25-29	3	139
Clarence	25-29	4	47
Clarence	25-29	5	9
Clarence	25-29	6	6
Clarence	30-34		211
Clarence	30-34	0	462
Clarence	30-34	1	325
Clarence	30-34	2	526
Clarence	30-34	3	294
Clarence	30-34	4	121
Clarence	30-34	5	39
Clarence	30-34	6	14
Clarence	35-39		195
Clarence	35-39	0	286
Clarence	35-39	1	223
Clarence	35-39	2	542
Clarence	35-39	3	384
Clarence	35-39	4	167
Clarence	35-39	5	52
Clarence	35-39	6	51
Clarence	40-44		204
Clarence	40-44	0	243
Clarence	40-44	1	208
Clarence	40-44	2	643
Clarence	40-44	3	436
Clarence	40-44	4	180
Clarence	40-44	5	63
Clarence	40-44	6	35
