SED_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Balmain	AFG	2000	5
Balmain	AFG	2010	4
Balmain	BGD	1990	5
Balmain	BGD	2000	5
Balmain	BGD	2010	9
Balmain	BGD	2015	9
Balmain	BGD	2016	3
Balmain	BGD	2018	12
Balmain	BGD	2019	10
Balmain	CAN		6
Balmain	CAN	1960	4
Balmain	CAN	1970	24
Balmain	CAN	1980	42
Balmain	CAN	1990	42
Balmain	CAN	2000	46
Balmain	CAN	2010	93
Balmain	CAN	2015	70
Balmain	CAN	2016	15
Balmain	CAN	2017	15
Balmain	CAN	2018	26
Balmain	CAN	2019	30
Balmain	CAN	2020	20
Balmain	CAN	2021	8
Balmain	CHN		62
Balmain	CHN	1951	10
Balmain	CHN	1960	15
Balmain	CHN	1970	22
Balmain	CHN	1980	44
Balmain	CHN	1990	174
Balmain	CHN	2000	383
Balmain	CHN	2010	552
Balmain	CHN	2015	475
Balmain	CHN	2016	177
Balmain	CHN	2017	234
Balmain	CHN	2018	232
Balmain	CHN	2019	310
Balmain	CHN	2020	153
Balmain	CHN	2021	29
Balmain	DEU		8
Balmain	DEU	1951	25
Balmain	DEU	1960	50
Balmain	DEU	1970	29
Balmain	DEU	1980	38
Balmain	DEU	1990	42
Balmain	DEU	2000	46
Balmain	DEU	2010	107
Balmain	DEU	2015	74
Balmain	DEU	2016	20
Balmain	DEU	2017	22
Balmain	DEU	2018	7
Balmain	DEU	2019	14
Balmain	DEU	2020	14
Balmain	DEU	2021	6
Balmain	EGY		7
Balmain	EGY	1951	9
Balmain	EGY	1960	7
Balmain	EGY	1970	30
Balmain	EGY	1980	17
Balmain	EGY	1990	8
Balmain	EGY	2000	6
Balmain	EGY	2010	11
Balmain	EGY	2015	7
Balmain	EGY	2019	3
Balmain	FJI		4
Balmain	FJI	1970	7
Balmain	FJI	1980	28
Balmain	FJI	1990	60
Balmain	FJI	2000	27
Balmain	FJI	2010	18
Balmain	FJI	2015	3
Balmain	FJI	2018	5
Balmain	GBR		74
Balmain	GBR	1951	53
Balmain	GBR	1960	172
Balmain	GBR	1970	540
Balmain	GBR	1980	580
Balmain	GBR	1990	657
Balmain	GBR	2000	808
Balmain	GBR	2010	1422
Balmain	GBR	2015	804
Balmain	GBR	2016	153
Balmain	GBR	2017	145
Balmain	GBR	2018	163
Balmain	GBR	2019	147
Balmain	GBR	2020	56
Balmain	GBR	2021	35
Balmain	GRC		19
Balmain	GRC	1951	3
Balmain	GRC	1960	61
Balmain	GRC	1970	150
Balmain	GRC	1980	17
Balmain	GRC	1990	13
Balmain	GRC	2000	9
Balmain	GRC	2010	8
Balmain	GRC	2015	7
Balmain	GRC	2018	7
Balmain	GRC	2019	9
Balmain	HKG		9
Balmain	HKG	1960	8
Balmain	HKG	1970	18
Balmain	HKG	1980	57
Balmain	HKG	1990	118
Balmain	HKG	2000	103
Balmain	HKG	2010	77
Balmain	HKG	2015	53
Balmain	HKG	2016	21
Balmain	HKG	2017	26
Balmain	HKG	2018	18
Balmain	HKG	2019	19
Balmain	HKG	2020	13
Balmain	HKG	2021	3
Balmain	HRV	1960	8
Balmain	HRV	1970	38
Balmain	HRV	1980	14
Balmain	HRV	1990	12
Balmain	HRV	2000	17
Balmain	HRV	2010	8
Balmain	HRV	2015	11
Balmain	IDN		6
Balmain	IDN	1960	3
Balmain	IDN	1970	3
Balmain	IDN	1980	23
Balmain	IDN	1990	46
Balmain	IDN	2000	79
Balmain	IDN	2010	75
Balmain	IDN	2015	75
Balmain	IDN	2016	34
Balmain	IDN	2017	33
Balmain	IDN	2018	43
Balmain	IDN	2019	43
Balmain	IDN	2020	10
Balmain	IND		21
Balmain	IND	1951	3
Balmain	IND	1970	35
Balmain	IND	1980	31
Balmain	IND	1990	57
Balmain	IND	2000	102
Balmain	IND	2010	124
Balmain	IND	2015	122
Balmain	IND	2016	36
Balmain	IND	2017	67
Balmain	IND	2018	90
Balmain	IND	2019	198
Balmain	IND	2020	71
Balmain	IND	2021	7
Balmain	IRL		4
Balmain	IRL	1960	8
Balmain	IRL	1970	22
Balmain	IRL	1980	43
Balmain	IRL	1990	115
Balmain	IRL	2000	117
Balmain	IRL	2010	212
Balmain	IRL	2015	131
Balmain	IRL	2016	17
Balmain	IRL	2017	18
Balmain	IRL	2018	18
Balmain	IRL	2019	10
Balmain	IRL	2020	6
Balmain	IRL	2021	6
Balmain	IRN	1980	10
Balmain	IRN	1990	41
Balmain	IRN	2000	39
Balmain	IRN	2010	69
Balmain	IRN	2015	64
Balmain	IRN	2016	19
Balmain	IRN	2017	6
Balmain	IRN	2018	12
Balmain	IRN	2019	15
Balmain	IRN	2021	4
Balmain	IRQ	1970	5
Balmain	IRQ	1980	3
Balmain	IRQ	1990	3
Balmain	IRQ	2000	11
Balmain	IRQ	2010	6
Balmain	IRQ	2015	9
Balmain	IRQ	2018	3
Balmain	ITA		28
Balmain	ITA	1951	17
Balmain	ITA	1960	181
Balmain	ITA	1970	248
Balmain	ITA	1980	76
Balmain	ITA	1990	36
Balmain	ITA	2000	35
Balmain	ITA	2010	73
Balmain	ITA	2015	139
Balmain	ITA	2016	25
Balmain	ITA	2017	26
Balmain	ITA	2018	28
Balmain	ITA	2019	35
Balmain	ITA	2020	11
Balmain	JPN		6
Balmain	JPN	1970	8
Balmain	JPN	1980	17
Balmain	JPN	1990	40
Balmain	JPN	2000	67
Balmain	JPN	2010	94
Balmain	JPN	2015	59
Balmain	JPN	2016	12
Balmain	JPN	2017	17
Balmain	JPN	2018	8
Balmain	JPN	2019	13
Balmain	JPN	2020	20
Balmain	JPN	2021	3
Balmain	KOR		12
Balmain	KOR	1980	19
Balmain	KOR	1990	65
Balmain	KOR	2000	46
Balmain	KOR	2010	98
Balmain	KOR	2015	49
Balmain	KOR	2016	12
Balmain	KOR	2017	9
Balmain	KOR	2018	27
Balmain	KOR	2019	32
Balmain	KOR	2020	19
Balmain	LBN		5
Balmain	LBN	1960	9
Balmain	LBN	1970	33
Balmain	LBN	1980	23
Balmain	LBN	1990	39
Balmain	LBN	2000	13
Balmain	LBN	2010	6
Balmain	LBN	2015	7
Balmain	LBN	2017	6
Balmain	LBN	2018	4
Balmain	LBN	2020	3
Balmain	LKA		3
Balmain	LKA	1951	3
Balmain	LKA	1970	7
Balmain	LKA	1980	23
Balmain	LKA	1990	53
Balmain	LKA	2000	45
Balmain	LKA	2010	27
Balmain	LKA	2015	10
Balmain	LKA	2016	5
Balmain	LKA	2017	8
Balmain	LKA	2018	8
Balmain	MKD	1960	4
Balmain	MKD	1970	16
Balmain	MKD	1980	12
Balmain	MKD	1990	14
Balmain	MKD	2000	5
Balmain	MKD	2010	5
Balmain	MYS		14
Balmain	MYS	1970	35
Balmain	MYS	1980	59
Balmain	MYS	1990	136
Balmain	MYS	2000	76
Balmain	MYS	2010	124
Balmain	MYS	2015	70
Balmain	MYS	2016	20
Balmain	MYS	2017	20
Balmain	MYS	2018	29
Balmain	MYS	2019	25
Balmain	MYS	2020	16
Balmain	MYS	2021	8
Balmain	NLD		4
Balmain	NLD	1951	10
Balmain	NLD	1960	25
Balmain	NLD	1970	14
Balmain	NLD	1980	16
Balmain	NLD	1990	8
Balmain	NLD	2000	13
Balmain	NLD	2010	41
Balmain	NLD	2015	48
Balmain	NLD	2016	7
Balmain	NLD	2017	5
Balmain	NLD	2018	10
Balmain	NLD	2019	10
Balmain	NPL		3
Balmain	NPL	2000	8
Balmain	NPL	2010	21
Balmain	NPL	2015	9
Balmain	NPL	2016	12
Balmain	NPL	2017	7
Balmain	NPL	2018	11
Balmain	NPL	2019	19
Balmain	NPL	2020	5
Balmain	NZL		34
Balmain	NZL	1951	9
Balmain	NZL	1960	22
Balmain	NZL	1970	135
Balmain	NZL	1980	279
Balmain	NZL	1990	376
Balmain	NZL	2000	376
Balmain	NZL	2010	438
Balmain	NZL	2015	212
Balmain	NZL	2016	34
Balmain	NZL	2017	38
Balmain	NZL	2018	57
Balmain	NZL	2019	44
Balmain	NZL	2020	34
Balmain	NZL	2021	26
Balmain	PAK	1980	3
Balmain	PAK	1990	5
Balmain	PAK	2000	5
Balmain	PAK	2010	10
Balmain	PAK	2015	18
Balmain	PAK	2016	6
Balmain	PAK	2017	3
Balmain	PAK	2018	4
Balmain	PAK	2019	6
Balmain	PAK	2020	4
Balmain	PHL		13
Balmain	PHL	1970	15
Balmain	PHL	1980	48
Balmain	PHL	1990	130
Balmain	PHL	2000	97
Balmain	PHL	2010	97
Balmain	PHL	2015	70
Balmain	PHL	2016	33
Balmain	PHL	2017	24
Balmain	PHL	2018	41
Balmain	PHL	2019	45
Balmain	PHL	2020	16
Balmain	POL		3
Balmain	POL	1951	9
Balmain	POL	1960	7
Balmain	POL	1970	7
Balmain	POL	1980	13
Balmain	POL	1990	63
Balmain	POL	2000	13
Balmain	POL	2010	28
Balmain	POL	2015	18
Balmain	POL	2016	10
Balmain	POL	2017	4
Balmain	POL	2018	4
Balmain	POL	2019	10
Balmain	POL	2020	5
Balmain	SGP		9
Balmain	SGP	1960	3
Balmain	SGP	1970	10
Balmain	SGP	1980	27
Balmain	SGP	1990	39
Balmain	SGP	2000	52
Balmain	SGP	2010	86
Balmain	SGP	2015	36
Balmain	SGP	2016	13
Balmain	SGP	2017	13
Balmain	SGP	2018	18
Balmain	SGP	2019	16
Balmain	SGP	2020	6
Balmain	SGP	2021	13
Balmain	THA		17
Balmain	THA	1970	4
Balmain	THA	1980	13
Balmain	THA	1990	49
Balmain	THA	2000	70
Balmain	THA	2010	229
Balmain	THA	2015	221
Balmain	THA	2016	52
Balmain	THA	2017	32
Balmain	THA	2018	39
Balmain	THA	2019	55
Balmain	THA	2020	21
Balmain	TWN		5
Balmain	TWN	1980	9
Balmain	TWN	1990	50
Balmain	TWN	2000	41
Balmain	TWN	2010	41
Balmain	TWN	2015	50
Balmain	TWN	2016	12
Balmain	TWN	2017	9
Balmain	TWN	2018	15
Balmain	TWN	2019	20
Balmain	TWN	2020	8
Balmain	USA		17
Balmain	USA	1960	9
Balmain	USA	1970	35
Balmain	USA	1980	78
Balmain	USA	1990	89
Balmain	USA	2000	124
Balmain	USA	2010	222
Balmain	USA	2015	202
Balmain	USA	2016	26
Balmain	USA	2017	48
Balmain	USA	2018	60
Balmain	USA	2019	67
Balmain	USA	2020	47
Balmain	USA	2021	15
Balmain	VNM		17
Balmain	VNM	1980	108
Balmain	VNM	1990	195
Balmain	VNM	2000	107
Balmain	VNM	2010	64
Balmain	VNM	2015	63
Balmain	VNM	2016	23
Balmain	VNM	2017	26
Balmain	VNM	2018	27
Balmain	VNM	2019	32
Balmain	VNM	2020	10
Balmain	VNM	2021	7
Balmain	ZAF		3
Balmain	ZAF	1960	10
Balmain	ZAF	1970	22
Balmain	ZAF	1980	60
Balmain	ZAF	1990	98
Balmain	ZAF	2000	112
Balmain	ZAF	2010	149
Balmain	ZAF	2015	73
Balmain	ZAF	2016	17
Balmain	ZAF	2017	22
Balmain	ZAF	2018	15
Balmain	ZAF	2019	16
Balmain	ZAF	2021	10
Bankstown			363
Bankstown		1951	49
Bankstown		1960	118
Bankstown		1970	335
Bankstown		1980	756
Bankstown		1990	868
Bankstown		2000	1070
Bankstown		2010	1271
Bankstown		2015	937
Bankstown		2016	404
Bankstown		2017	317
Bankstown		2018	310
Bankstown		2019	255
Bankstown		2020	113
Bankstown		2021	24
Bankstown	AFG		24
Bankstown	AFG	1980	5
Bankstown	AFG	2000	66
Bankstown	AFG	2010	199
Bankstown	AFG	2015	116
Bankstown	AFG	2016	31
Bankstown	AFG	2017	35
Bankstown	AFG	2018	64
Bankstown	AFG	2019	34
Bankstown	AFG	2020	3
Bankstown	AFG	2021	9
Bankstown	BGD		25
Bankstown	BGD	1990	18
Bankstown	BGD	2000	115
Bankstown	BGD	2010	503
Bankstown	BGD	2015	308
Bankstown	BGD	2016	71
Bankstown	BGD	2017	93
Bankstown	BGD	2018	64
Bankstown	BGD	2019	49
Bankstown	BGD	2020	26
Bankstown	BGD	2021	8
Bankstown	CAN		4
Bankstown	CAN	1970	3
Bankstown	CAN	1990	3
Bankstown	CAN	2000	4
Bankstown	CAN	2010	4
Bankstown	CAN	2016	4
Bankstown	CAN	2019	4
Bankstown	CHN		103
Bankstown	CHN	1951	3
Bankstown	CHN	1960	8
Bankstown	CHN	1970	22
Bankstown	CHN	1980	45
Bankstown	CHN	1990	493
Bankstown	CHN	2000	674
Bankstown	CHN	2010	1115
Bankstown	CHN	2015	460
Bankstown	CHN	2016	126
Bankstown	CHN	2017	151
Bankstown	CHN	2018	118
Bankstown	CHN	2019	108
Bankstown	CHN	2020	23
Bankstown	CHN	2021	4
Bankstown	DEU		8
Bankstown	DEU	1951	51
Bankstown	DEU	1960	31
Bankstown	DEU	1970	30
Bankstown	DEU	1980	9
Bankstown	DEU	1990	11
Bankstown	DEU	2000	9
Bankstown	DEU	2010	17
Bankstown	DEU	2015	4
Bankstown	DEU	2016	4
Bankstown	EGY		33
Bankstown	EGY	1951	4
Bankstown	EGY	1960	9
Bankstown	EGY	1970	47
Bankstown	EGY	1980	67
Bankstown	EGY	1990	65
Bankstown	EGY	2000	88
Bankstown	EGY	2010	156
Bankstown	EGY	2015	99
Bankstown	EGY	2016	35
Bankstown	EGY	2017	36
Bankstown	EGY	2018	35
Bankstown	EGY	2019	21
Bankstown	EGY	2020	4
Bankstown	FJI		35
Bankstown	FJI	1970	4
Bankstown	FJI	1980	34
Bankstown	FJI	1990	157
Bankstown	FJI	2000	110
Bankstown	FJI	2010	88
Bankstown	FJI	2015	48
Bankstown	FJI	2017	6
Bankstown	FJI	2018	16
Bankstown	FJI	2019	45
Bankstown	FJI	2020	4
Bankstown	GBR		42
Bankstown	GBR	1951	16
Bankstown	GBR	1960	60
Bankstown	GBR	1970	146
Bankstown	GBR	1980	70
Bankstown	GBR	1990	47
Bankstown	GBR	2000	24
Bankstown	GBR	2010	33
Bankstown	GBR	2015	11
Bankstown	GBR	2016	3
Bankstown	GBR	2017	5
Bankstown	GBR	2018	4
Bankstown	GBR	2019	5
Bankstown	GBR	2020	3
Bankstown	GRC		35
Bankstown	GRC	1951	4
Bankstown	GRC	1960	110
Bankstown	GRC	1970	347
Bankstown	GRC	1980	99
Bankstown	GRC	1990	23
Bankstown	GRC	2000	9
Bankstown	GRC	2010	15
Bankstown	GRC	2015	47
Bankstown	GRC	2016	6
Bankstown	GRC	2017	4
Bankstown	GRC	2018	5
Bankstown	GRC	2019	12
Bankstown	GRC	2020	3
Bankstown	HKG		6
Bankstown	HKG	1970	3
Bankstown	HKG	1980	26
Bankstown	HKG	1990	100
Bankstown	HKG	2000	83
Bankstown	HKG	2010	49
Bankstown	HKG	2015	21
Bankstown	HKG	2016	10
Bankstown	HKG	2017	4
Bankstown	HKG	2019	3
Bankstown	HKG	2021	5
Bankstown	HRV		8
Bankstown	HRV	1960	16
Bankstown	HRV	1970	97
Bankstown	HRV	1980	25
Bankstown	HRV	1990	7
Bankstown	HRV	2000	13
Bankstown	HRV	2010	3
Bankstown	HRV	2015	3
Bankstown	IDN		15
Bankstown	IDN	1960	5
Bankstown	IDN	1980	34
Bankstown	IDN	1990	104
Bankstown	IDN	2000	165
Bankstown	IDN	2010	182
Bankstown	IDN	2015	57
Bankstown	IDN	2016	16
Bankstown	IDN	2017	16
Bankstown	IDN	2018	14
Bankstown	IDN	2019	28
Bankstown	IDN	2021	3
Bankstown	IND		33
Bankstown	IND	1960	3
Bankstown	IND	1970	13
Bankstown	IND	1980	26
Bankstown	IND	1990	49
Bankstown	IND	2000	75
Bankstown	IND	2010	269
Bankstown	IND	2015	191
Bankstown	IND	2016	50
Bankstown	IND	2017	96
Bankstown	IND	2018	93
Bankstown	IND	2019	91
Bankstown	IND	2020	31
Bankstown	IND	2021	9
Bankstown	IRL		9
Bankstown	IRL	1970	10
Bankstown	IRL	1980	16
Bankstown	IRL	1990	11
Bankstown	IRL	2000	8
Bankstown	IRL	2010	12
Bankstown	IRL	2015	3
Bankstown	IRN		43
Bankstown	IRN	1970	3
Bankstown	IRN	1980	7
Bankstown	IRN	1990	8
Bankstown	IRN	2000	43
Bankstown	IRN	2010	54
Bankstown	IRN	2015	93
Bankstown	IRN	2016	4
Bankstown	IRN	2017	15
Bankstown	IRN	2018	4
Bankstown	IRN	2019	7
Bankstown	IRQ		34
Bankstown	IRQ	1980	14
Bankstown	IRQ	1990	17
Bankstown	IRQ	2000	291
Bankstown	IRQ	2010	289
Bankstown	IRQ	2015	277
Bankstown	IRQ	2016	6
Bankstown	IRQ	2017	23
Bankstown	IRQ	2018	35
Bankstown	IRQ	2019	12
Bankstown	IRQ	2020	4
Bankstown	IRQ	2021	3
Bankstown	ITA		43
Bankstown	ITA	1951	14
Bankstown	ITA	1960	191
Bankstown	ITA	1970	200
Bankstown	ITA	1980	51
Bankstown	ITA	1990	8
Bankstown	ITA	2000	11
Bankstown	ITA	2010	6
Bankstown	ITA	2015	10
Bankstown	ITA	2019	7
Bankstown	JPN	1980	3
Bankstown	JPN	1990	6
Bankstown	JPN	2000	17
Bankstown	JPN	2010	26
Bankstown	JPN	2017	3
Bankstown	JPN	2018	3
Bankstown	JPN	2019	4
Bankstown	KOR		23
Bankstown	KOR	1980	42
Bankstown	KOR	1990	102
Bankstown	KOR	2000	111
Bankstown	KOR	2010	151
Bankstown	KOR	2015	64
Bankstown	KOR	2016	17
Bankstown	KOR	2017	14
Bankstown	KOR	2018	9
Bankstown	KOR	2019	6
Bankstown	KOR	2020	5
Bankstown	LBN		269
Bankstown	LBN	1951	5
Bankstown	LBN	1960	52
Bankstown	LBN	1970	492
Bankstown	LBN	1980	1471
Bankstown	LBN	1990	1200
Bankstown	LBN	2000	964
Bankstown	LBN	2010	1132
Bankstown	LBN	2015	569
Bankstown	LBN	2016	98
Bankstown	LBN	2017	88
Bankstown	LBN	2018	120
Bankstown	LBN	2019	103
Bankstown	LBN	2020	60
Bankstown	LBN	2021	20
Bankstown	LKA		12
Bankstown	LKA	1960	3
Bankstown	LKA	1970	9
Bankstown	LKA	1980	7
Bankstown	LKA	1990	20
Bankstown	LKA	2000	37
Bankstown	LKA	2010	43
Bankstown	LKA	2015	17
Bankstown	LKA	2016	3
Bankstown	LKA	2017	12
Bankstown	LKA	2019	3
Bankstown	MKD		18
Bankstown	MKD	1960	17
Bankstown	MKD	1970	240
Bankstown	MKD	1980	273
Bankstown	MKD	1990	114
Bankstown	MKD	2000	121
Bankstown	MKD	2010	77
Bankstown	MKD	2015	10
Bankstown	MKD	2019	3
Bankstown	MYS		20
Bankstown	MYS	1960	4
Bankstown	MYS	1970	8
Bankstown	MYS	1980	27
Bankstown	MYS	1990	91
Bankstown	MYS	2000	47
Bankstown	MYS	2010	57
Bankstown	MYS	2015	49
Bankstown	MYS	2016	62
Bankstown	MYS	2017	66
Bankstown	MYS	2018	53
Bankstown	MYS	2019	44
Bankstown	MYS	2020	10
Bankstown	MYS	2021	4
Bankstown	NLD		15
Bankstown	NLD	1960	11
Bankstown	NLD	1970	8
Bankstown	NLD	1980	3
Bankstown	NLD	2010	6
Bankstown	NPL		29
Bankstown	NPL	2000	7
Bankstown	NPL	2010	86
Bankstown	NPL	2015	43
Bankstown	NPL	2016	15
Bankstown	NPL	2017	51
Bankstown	NPL	2018	62
Bankstown	NPL	2019	38
Bankstown	NPL	2020	24
Bankstown	NZL		104
Bankstown	NZL	1970	15
Bankstown	NZL	1980	62
Bankstown	NZL	1990	136
Bankstown	NZL	2000	201
Bankstown	NZL	2010	239
Bankstown	NZL	2015	173
Bankstown	NZL	2016	19
Bankstown	NZL	2017	14
Bankstown	NZL	2018	29
Bankstown	NZL	2019	19
Bankstown	NZL	2020	6
Bankstown	PAK		33
Bankstown	PAK	1980	7
Bankstown	PAK	1990	53
Bankstown	PAK	2000	140
Bankstown	PAK	2010	355
Bankstown	PAK	2015	510
Bankstown	PAK	2016	143
Bankstown	PAK	2017	119
Bankstown	PAK	2018	150
Bankstown	PAK	2019	141
Bankstown	PAK	2020	81
Bankstown	PAK	2021	14
Bankstown	PHL		21
Bankstown	PHL	1970	5
Bankstown	PHL	1980	31
Bankstown	PHL	1990	201
Bankstown	PHL	2000	205
Bankstown	PHL	2010	189
Bankstown	PHL	2015	145
Bankstown	PHL	2016	27
Bankstown	PHL	2017	32
Bankstown	PHL	2018	43
Bankstown	PHL	2019	52
Bankstown	PHL	2020	15
Bankstown	PHL	2021	10
Bankstown	POL		23
Bankstown	POL	1951	14
Bankstown	POL	1960	7
Bankstown	POL	1970	22
Bankstown	POL	1980	22
Bankstown	POL	1990	58
Bankstown	POL	2000	30
Bankstown	POL	2010	6
Bankstown	POL	2015	12
Bankstown	SGP		5
Bankstown	SGP	1980	19
Bankstown	SGP	1990	11
Bankstown	SGP	2000	8
Bankstown	SGP	2010	15
Bankstown	SGP	2015	13
Bankstown	SGP	2016	8
Bankstown	SGP	2017	3
Bankstown	SGP	2019	11
Bankstown	THA		18
Bankstown	THA	1990	34
Bankstown	THA	2000	48
Bankstown	THA	2010	71
Bankstown	THA	2015	42
Bankstown	THA	2016	17
Bankstown	THA	2017	3
Bankstown	THA	2018	4
Bankstown	THA	2019	7
Bankstown	THA	2020	5
Bankstown	THA	2021	4
Bankstown	TWN		4
Bankstown	TWN	1990	17
Bankstown	TWN	2000	18
Bankstown	TWN	2010	19
Bankstown	TWN	2015	31
Bankstown	TWN	2016	8
Bankstown	TWN	2017	16
Bankstown	TWN	2018	5
Bankstown	TWN	2019	13
Bankstown	TWN	2020	3
Bankstown	USA		8
Bankstown	USA	1970	4
Bankstown	USA	1980	10
Bankstown	USA	1990	10
Bankstown	USA	2000	15
Bankstown	USA	2010	21
Bankstown	USA	2015	30
Bankstown	USA	2017	5
Bankstown	USA	2018	6
Bankstown	USA	2020	5
Bankstown	VNM		420
Bankstown	VNM	1951	5
Bankstown	VNM	1970	15
Bankstown	VNM	1980	1060
Bankstown	VNM	1990	3095
Bankstown	VNM	2000	2177
Bankstown	VNM	2010	1694
Bankstown	VNM	2015	1337
Bankstown	VNM	2016	311
Bankstown	VNM	2017	301
Bankstown	VNM	2018	255
Bankstown	VNM	2019	294
Bankstown	VNM	2020	147
Bankstown	VNM	2021	65
Bankstown	ZAF		3
Bankstown	ZAF	1970	5
Bankstown	ZAF	1980	10
Bankstown	ZAF	1990	18
Bankstown	ZAF	2000	17
Bankstown	ZAF	2010	20
Bankstown	ZAF	2016	4
Barwon			17
Barwon		1951	14
Barwon		1960	55
Barwon		1970	89
Barwon		1980	60
Barwon		1990	51
Barwon		2000	38
Barwon		2010	77
Barwon		2015	58
Barwon		2016	21
Barwon		2017	15
Barwon		2018	15
Barwon		2019	24
Barwon		2020	17
Barwon		2021	7
Barwon	BGD	2000	6
Barwon	BGD	2010	3
Barwon	BGD	2015	5
Barwon	BGD	2016	7
Barwon	CAN	1970	3
Barwon	CAN	1980	4
Barwon	CAN	1990	8
Barwon	CAN	2000	4
Barwon	CAN	2010	9
Barwon	CAN	2015	3
Barwon	CAN	2019	5
Barwon	CAN	2020	3
Barwon	CHN		3
Barwon	CHN	1970	3
Barwon	CHN	1980	3
Barwon	CHN	1990	13
Barwon	CHN	2000	12
Barwon	CHN	2010	21
Barwon	CHN	2015	18
Barwon	CHN	2016	9
Barwon	CHN	2017	14
Barwon	CHN	2018	4
Barwon	CHN	2019	7
Barwon	CHN	2021	3
Barwon	DEU		9
Barwon	DEU	1951	19
Barwon	DEU	1960	31
Barwon	DEU	1970	24
Barwon	DEU	1980	12
Barwon	DEU	1990	20
Barwon	DEU	2000	10
Barwon	DEU	2010	23
Barwon	DEU	2015	9
Barwon	DEU	2021	3
Barwon	EGY	1960	5
Barwon	EGY	2015	4
Barwon	EGY	2017	5
Barwon	EGY	2019	4
Barwon	FJI	1980	6
Barwon	FJI	1990	11
Barwon	FJI	2000	5
Barwon	FJI	2010	16
Barwon	FJI	2015	3
Barwon	FJI	2016	6
Barwon	FJI	2017	5
Barwon	FJI	2018	4
Barwon	GBR		42
Barwon	GBR	1951	36
Barwon	GBR	1960	106
Barwon	GBR	1970	208
Barwon	GBR	1980	128
Barwon	GBR	1990	67
Barwon	GBR	2000	35
Barwon	GBR	2010	61
Barwon	GBR	2015	30
Barwon	GBR	2016	3
Barwon	GBR	2017	13
Barwon	GBR	2018	7
Barwon	GBR	2019	8
Barwon	GBR	2020	14
Barwon	GBR	2021	3
Barwon	GRC	1960	4
Barwon	GRC	1970	14
Barwon	HKG	2000	5
Barwon	HRV	1960	7
Barwon	HRV	1970	13
Barwon	HRV	2000	3
Barwon	IDN	2010	8
Barwon	IDN	2015	6
Barwon	IDN	2017	3
Barwon	IDN	2018	8
Barwon	IDN	2019	3
Barwon	IND		7
Barwon	IND	1980	5
Barwon	IND	2000	4
Barwon	IND	2010	52
Barwon	IND	2015	43
Barwon	IND	2016	22
Barwon	IND	2017	32
Barwon	IND	2018	44
Barwon	IND	2019	40
Barwon	IND	2020	35
Barwon	IND	2021	13
Barwon	IRL		4
Barwon	IRL	1960	3
Barwon	IRL	1970	4
Barwon	IRL	1980	3
Barwon	IRL	1990	5
Barwon	IRL	2000	11
Barwon	IRL	2010	14
Barwon	IRL	2015	10
Barwon	IRL	2016	3
Barwon	IRL	2019	3
Barwon	IRN	2015	3
Barwon	ITA		3
Barwon	ITA	1951	6
Barwon	ITA	1960	18
Barwon	ITA	1970	10
Barwon	ITA	1980	3
Barwon	ITA	2015	3
Barwon	JPN	1990	3
Barwon	JPN	2000	9
Barwon	JPN	2019	5
Barwon	KOR	2000	4
Barwon	KOR	2010	7
Barwon	KOR	2015	3
Barwon	KOR	2019	8
Barwon	KOR	2020	5
Barwon	LBN	1960	3
Barwon	LKA	1990	5
Barwon	LKA	2010	5
Barwon	LKA	2015	3
Barwon	LKA	2016	3
Barwon	LKA	2018	3
Barwon	LKA	2019	7
Barwon	MKD	1980	3
Barwon	MYS	1960	3
Barwon	MYS	1980	5
Barwon	MYS	1990	6
Barwon	MYS	2010	6
Barwon	MYS	2015	3
Barwon	MYS	2016	3
Barwon	MYS	2019	7
Barwon	NLD	1951	3
Barwon	NLD	1960	38
Barwon	NLD	1970	15
Barwon	NLD	1980	7
Barwon	NLD	1990	3
Barwon	NLD	2000	3
Barwon	NLD	2010	5
Barwon	NLD	2019	4
Barwon	NPL	2010	15
Barwon	NPL	2015	11
Barwon	NPL	2016	9
Barwon	NPL	2017	18
Barwon	NPL	2018	21
Barwon	NPL	2019	3
Barwon	NZL		23
Barwon	NZL	1960	3
Barwon	NZL	1970	38
Barwon	NZL	1980	69
Barwon	NZL	1990	96
Barwon	NZL	2000	62
Barwon	NZL	2010	81
Barwon	NZL	2015	31
Barwon	NZL	2017	10
Barwon	NZL	2018	4
Barwon	NZL	2020	4
Barwon	NZL	2021	3
Barwon	PAK	2000	5
Barwon	PAK	2010	7
Barwon	PAK	2015	13
Barwon	PAK	2016	5
Barwon	PAK	2018	8
Barwon	PAK	2019	3
Barwon	PHL		8
Barwon	PHL	1980	4
Barwon	PHL	1990	47
Barwon	PHL	2000	38
Barwon	PHL	2010	48
Barwon	PHL	2015	90
Barwon	PHL	2016	21
Barwon	PHL	2017	35
Barwon	PHL	2018	48
Barwon	PHL	2019	63
Barwon	PHL	2020	30
Barwon	PHL	2021	23
Barwon	POL	2015	3
Barwon	SGP	1990	4
Barwon	THA		10
Barwon	THA	2000	5
Barwon	THA	2010	10
Barwon	THA	2015	13
Barwon	THA	2016	3
Barwon	THA	2017	3
Barwon	THA	2020	6
Barwon	THA	2021	5
Barwon	TWN	2015	4
Barwon	TWN	2019	6
Barwon	USA	1970	18
Barwon	USA	1980	22
Barwon	USA	1990	13
Barwon	USA	2000	12
Barwon	USA	2010	22
