SED_NAME21	Age	Sex	persons
Lakemba	55-64	M	5001
Lakemba	65-74	F	3571
Lakemba	65-74	M	3611
Lakemba	75-84	F	2100
Lakemba	75-84	M	2050
Lakemba	85+	F	1040
Lakemba	85+	M	745
Lane Cove	0-4	F	2508
Lane Cove	0-4	M	2505
Lane Cove	5-14	F	5172
Lane Cove	5-14	M	5660
Lane Cove	15-19	F	2257
Lane Cove	15-19	M	2515
Lane Cove	20-24	F	2194
Lane Cove	20-24	M	2478
Lane Cove	25-34	F	6797
Lane Cove	25-34	M	6424
Lane Cove	35-44	F	7599
Lane Cove	35-44	M	6979
Lane Cove	45-54	F	6214
Lane Cove	45-54	M	5839
Lane Cove	55-64	F	5072
Lane Cove	55-64	M	4577
Lane Cove	65-74	F	3982
Lane Cove	65-74	M	3521
Lane Cove	75-84	F	2457
Lane Cove	75-84	M	2073
Lane Cove	85+	F	1552
Lane Cove	85+	M	814
Lismore	0-4	F	1706
Lismore	0-4	M	1780
Lismore	5-14	F	4576
Lismore	5-14	M	4745
Lismore	15-19	F	2113
Lismore	15-19	M	2272
Lismore	20-24	F	1693
Lismore	20-24	M	1822
Lismore	25-34	F	3731
Lismore	25-34	M	3502
Lismore	35-44	F	4528
Lismore	35-44	M	3988
Lismore	45-54	F	5271
Lismore	45-54	M	4861
Lismore	55-64	F	6231
Lismore	55-64	M	6065
Lismore	65-74	F	5319
Lismore	65-74	M	5448
Lismore	75-84	F	2667
Lismore	75-84	M	2378
Lismore	85+	F	1256
Lismore	85+	M	796
Liverpool	0-4	F	3181
Liverpool	0-4	M	3391
Liverpool	5-14	F	6783
Liverpool	5-14	M	7199
Liverpool	15-19	F	3275
Liverpool	15-19	M	3533
Liverpool	20-24	F	3580
Liverpool	20-24	M	3674
Liverpool	25-34	F	7385
Liverpool	25-34	M	6879
Liverpool	35-44	F	6971
Liverpool	35-44	M	6635
Liverpool	45-54	F	6205
Liverpool	45-54	M	5971
Liverpool	55-64	F	5704
Liverpool	55-64	M	5624
Liverpool	65-74	F	3487
Liverpool	65-74	M	3256
Liverpool	75-84	F	1765
Liverpool	75-84	M	1475
Liverpool	85+	F	619
Liverpool	85+	M	396
Londonderry	0-4	F	5093
Londonderry	0-4	M	5433
Londonderry	5-14	F	9293
Londonderry	5-14	M	9692
Londonderry	15-19	F	3487
Londonderry	15-19	M	3657
Londonderry	20-24	F	3770
Londonderry	20-24	M	3866
Londonderry	25-34	F	10328
Londonderry	25-34	M	9126
Londonderry	35-44	F	9834
Londonderry	35-44	M	9943
Londonderry	45-54	F	6541
Londonderry	45-54	M	6831
Londonderry	55-64	F	5406
Londonderry	55-64	M	5235
Londonderry	65-74	F	4203
Londonderry	65-74	M	3797
Londonderry	75-84	F	2080
Londonderry	75-84	M	1875
Londonderry	85+	F	660
Londonderry	85+	M	395
Macquarie Fields	0-4	F	4337
Macquarie Fields	0-4	M	4626
Macquarie Fields	5-14	F	8360
Macquarie Fields	5-14	M	8577
Macquarie Fields	15-19	F	3262
Macquarie Fields	15-19	M	3466
Macquarie Fields	20-24	F	3368
Macquarie Fields	20-24	M	3573
Macquarie Fields	25-34	F	9018
Macquarie Fields	25-34	M	7717
Macquarie Fields	35-44	F	9323
Macquarie Fields	35-44	M	9208
Macquarie Fields	45-54	F	6484
Macquarie Fields	45-54	M	6529
Macquarie Fields	55-64	F	6026
Macquarie Fields	55-64	M	5716
Macquarie Fields	65-74	F	4256
Macquarie Fields	65-74	M	3975
Macquarie Fields	75-84	F	1850
Macquarie Fields	75-84	M	1642
Macquarie Fields	85+	F	716
Macquarie Fields	85+	M	383
Maitland	0-4	F	3039
Maitland	0-4	M	3175
Maitland	5-14	F	6345
Maitland	5-14	M	6703
Maitland	15-19	F	2739
Maitland	15-19	M	2830
Maitland	20-24	F	2755
Maitland	20-24	M	2720
Maitland	25-34	F	6687
Maitland	25-34	M	6251
Maitland	35-44	F	6193
Maitland	35-44	M	5852
Maitland	45-54	F	5717
Maitland	45-54	M	5272
Maitland	55-64	F	5226
Maitland	55-64	M	4713
Maitland	65-74	F	4292
Maitland	65-74	M	3887
Maitland	75-84	F	2354
Maitland	75-84	M	1984
Maitland	85+	F	962
Maitland	85+	M	525
Manly	0-4	F	2380
Manly	0-4	M	2420
Manly	5-14	F	5174
Manly	5-14	M	5473
Manly	15-19	F	2333
Manly	15-19	M	2364
Manly	20-24	F	2019
Manly	20-24	M	2042
Manly	25-34	F	6412
Manly	25-34	M	5731
Manly	35-44	F	6533
Manly	35-44	M	6159
Manly	45-54	F	6527
Manly	45-54	M	6232
Manly	55-64	F	4839
Manly	55-64	M	4847
Manly	65-74	F	3302
Manly	65-74	M	3049
Manly	75-84	F	2017
Manly	75-84	M	1789
Manly	85+	F	948
Manly	85+	M	609
Maroubra	0-4	F	2384
Maroubra	0-4	M	2485
Maroubra	5-14	F	4863
Maroubra	5-14	M	5095
Maroubra	15-19	F	2168
Maroubra	15-19	M	2387
Maroubra	20-24	F	2615
Maroubra	20-24	M	2742
Maroubra	25-34	F	6481
Maroubra	25-34	M	6532
Maroubra	35-44	F	6639
Maroubra	35-44	M	6513
Maroubra	45-54	F	6077
Maroubra	45-54	M	5910
Maroubra	55-64	F	4999
Maroubra	55-64	M	4930
Maroubra	65-74	F	4082
Maroubra	65-74	M	3574
Maroubra	75-84	F	2744
Maroubra	75-84	M	2229
Maroubra	85+	F	1304
Maroubra	85+	M	818
Miranda	0-4	F	2246
Miranda	0-4	M	2305
Miranda	5-14	F	4860
Miranda	5-14	M	5162
Miranda	15-19	F	2278
Miranda	15-19	M	2360
Miranda	20-24	F	2044
Miranda	20-24	M	2240
Miranda	25-34	F	4742
Miranda	25-34	M	4607
Miranda	35-44	F	5638
Miranda	35-44	M	5240
Miranda	45-54	F	5561
Miranda	45-54	M	5290
Miranda	55-64	F	4991
Miranda	55-64	M	4622
Miranda	65-74	F	4159
Miranda	65-74	M	3744
Miranda	75-84	F	2981
Miranda	75-84	M	2361
Miranda	85+	F	1614
Miranda	85+	M	1000
Monaro	0-4	F	2604
Monaro	0-4	M	2626
Monaro	5-14	F	5019
Monaro	5-14	M	5662
Monaro	15-19	F	2224
Monaro	15-19	M	2414
Monaro	20-24	F	2184
Monaro	20-24	M	2370
Monaro	25-34	F	6098
Monaro	25-34	M	6058
Monaro	35-44	F	5776
Monaro	35-44	M	5701
Monaro	45-54	F	6133
Monaro	45-54	M	6080
Monaro	55-64	F	5446
Monaro	55-64	M	5763
Monaro	65-74	F	3747
Monaro	65-74	M	3986
Monaro	75-84	F	1971
Monaro	75-84	M	1858
Monaro	85+	F	736
Monaro	85+	M	518
Mount Druitt	0-4	F	3383
Mount Druitt	0-4	M	3558
Mount Druitt	5-14	F	7242
Mount Druitt	5-14	M	7450
Mount Druitt	15-19	F	3166
Mount Druitt	15-19	M	3363
Mount Druitt	20-24	F	3231
Mount Druitt	20-24	M	3533
Mount Druitt	25-34	F	6954
Mount Druitt	25-34	M	6369
Mount Druitt	35-44	F	6788
Mount Druitt	35-44	M	6603
Mount Druitt	45-54	F	5957
Mount Druitt	45-54	M	5784
Mount Druitt	55-64	F	5236
Mount Druitt	55-64	M	5026
Mount Druitt	65-74	F	3597
Mount Druitt	65-74	M	3194
Mount Druitt	75-84	F	1544
Mount Druitt	75-84	M	1336
Mount Druitt	85+	F	806
Mount Druitt	85+	M	358
Mulgoa	0-4	F	2873
Mulgoa	0-4	M	3066
Mulgoa	5-14	F	6395
Mulgoa	5-14	M	6778
Mulgoa	15-19	F	3136
Mulgoa	15-19	M	3263
Mulgoa	20-24	F	2825
Mulgoa	20-24	M	3056
Mulgoa	25-34	F	5861
Mulgoa	25-34	M	5589
Mulgoa	35-44	F	6400
Mulgoa	35-44	M	6012
Mulgoa	45-54	F	6101
Mulgoa	45-54	M	5678
Mulgoa	55-64	F	5411
Mulgoa	55-64	M	5249
Mulgoa	65-74	F	3320
Mulgoa	65-74	M	3401
Mulgoa	75-84	F	1284
Mulgoa	75-84	M	1216
Mulgoa	85+	F	441
Mulgoa	85+	M	269
Murray	0-4	F	2459
Murray	0-4	M	2561
Murray	5-14	F	5291
Murray	5-14	M	5571
Murray	15-19	F	2482
Murray	15-19	M	2641
Murray	20-24	F	2015
Murray	20-24	M	2190
Murray	25-34	F	5111
Murray	25-34	M	5166
Murray	35-44	F	4781
Murray	35-44	M	4641
Murray	45-54	F	5286
Murray	45-54	M	5272
Murray	55-64	F	5916
Murray	55-64	M	5880
Murray	65-74	F	4950
Murray	65-74	M	5298
Murray	75-84	F	3129
Murray	75-84	M	2881
Murray	85+	F	1420
Murray	85+	M	966
Myall Lakes	0-4	F	1636
Myall Lakes	0-4	M	1579
Myall Lakes	5-14	F	4050
Myall Lakes	5-14	M	4269
Myall Lakes	15-19	F	1835
Myall Lakes	15-19	M	1925
Myall Lakes	20-24	F	1338
Myall Lakes	20-24	M	1503
Myall Lakes	25-34	F	3309
Myall Lakes	25-34	M	2926
Myall Lakes	35-44	F	3612
Myall Lakes	35-44	M	3201
Myall Lakes	45-54	F	4459
Myall Lakes	45-54	M	4139
Myall Lakes	55-64	F	6200
Myall Lakes	55-64	M	5531
Myall Lakes	65-74	F	6640
Myall Lakes	65-74	M	6438
Myall Lakes	75-84	F	4037
Myall Lakes	75-84	M	3884
Myall Lakes	85+	F	1875
Myall Lakes	85+	M	1196
Newcastle	0-4	F	1881
Newcastle	0-4	M	1917
Newcastle	5-14	F	3760
Newcastle	5-14	M	4061
Newcastle	15-19	F	1804
Newcastle	15-19	M	1848
Newcastle	20-24	F	3392
Newcastle	20-24	M	3029
Newcastle	25-34	F	6745
Newcastle	25-34	M	6685
Newcastle	35-44	F	5169
Newcastle	35-44	M	5205
Newcastle	45-54	F	5036
Newcastle	45-54	M	4870
Newcastle	55-64	F	5067
Newcastle	55-64	M	4871
Newcastle	65-74	F	4183
Newcastle	65-74	M	4011
Newcastle	75-84	F	2307
Newcastle	75-84	M	1969
Newcastle	85+	F	1216
Newcastle	85+	M	663
Newtown	0-4	F	1285
Newtown	0-4	M	1430
Newtown	5-14	F	2229
Newtown	5-14	M	2382
Newtown	15-19	F	1553
Newtown	15-19	M	1393
Newtown	20-24	F	4741
Newtown	20-24	M	4102
Newtown	25-34	F	10912
Newtown	25-34	M	11365
Newtown	35-44	F	6083
Newtown	35-44	M	7274
Newtown	45-54	F	4482
Newtown	45-54	M	5537
Newtown	55-64	F	3264
Newtown	55-64	M	4141
Newtown	65-74	F	2215
Newtown	65-74	M	2486
Newtown	75-84	F	1272
Newtown	75-84	M	1210
Newtown	85+	F	560
Newtown	85+	M	388
North Shore	0-4	F	1779
North Shore	0-4	M	1780
North Shore	5-14	F	3323
North Shore	5-14	M	3405
North Shore	15-19	F	1476
North Shore	15-19	M	1566
North Shore	20-24	F	2106
North Shore	20-24	M	1839
North Shore	25-34	F	7840
North Shore	25-34	M	6817
North Shore	35-44	F	6712
North Shore	35-44	M	6063
North Shore	45-54	F	5607
North Shore	45-54	M	4806
North Shore	55-64	F	4891
North Shore	55-64	M	4266
North Shore	65-74	F	4288
North Shore	65-74	M	3427
North Shore	75-84	F	2828
North Shore	75-84	M	2284
North Shore	85+	F	1109
North Shore	85+	M	694
Northern Tablelands	0-4	F	2055
Northern Tablelands	0-4	M	2274
Northern Tablelands	5-14	F	5115
Northern Tablelands	5-14	M	5123
Northern Tablelands	15-19	F	2740
Northern Tablelands	15-19	M	2457
Northern Tablelands	20-24	F	2387
Northern Tablelands	20-24	M	2424
Northern Tablelands	25-34	F	4718
Northern Tablelands	25-34	M	4488
Northern Tablelands	35-44	F	4341
Northern Tablelands	35-44	M	4124
Northern Tablelands	45-54	F	4943
Northern Tablelands	45-54	M	4558
Northern Tablelands	55-64	F	5441
Northern Tablelands	55-64	M	5338
Northern Tablelands	65-74	F	4633
Northern Tablelands	65-74	M	4617
Northern Tablelands	75-84	F	3023
Northern Tablelands	75-84	M	2766
Northern Tablelands	85+	F	1237
Northern Tablelands	85+	M	745
Oatley	0-4	F	1940
Oatley	0-4	M	2151
Oatley	5-14	F	4593
Oatley	5-14	M	4814
Oatley	15-19	F	2230
Oatley	15-19	M	2425
Oatley	20-24	F	2469
Oatley	20-24	M	2603
Oatley	25-34	F	4796
Oatley	25-34	M	4899
Oatley	35-44	F	5442
Oatley	35-44	M	5037
Oatley	45-54	F	5564
Oatley	45-54	M	5035
Oatley	55-64	F	5294
Oatley	55-64	M	4938
Oatley	65-74	F	4090
Oatley	65-74	M	3730
Oatley	75-84	F	2543
Oatley	75-84	M	2140
Oatley	85+	F	1512
Oatley	85+	M	862
Orange	0-4	F	2490
Orange	0-4	M	2775
Orange	5-14	F	5697
Orange	5-14	M	5997
Orange	15-19	F	2370
Orange	15-19	M	2585
Orange	20-24	F	2123
Orange	20-24	M	2182
Orange	25-34	F	5044
Orange	25-34	M	4621
Orange	35-44	F	4992
Orange	35-44	M	4583
Orange	45-54	F	4951
Orange	45-54	M	4730
Orange	55-64	F	5064
Orange	55-64	M	4835
Orange	65-74	F	4367
Orange	65-74	M	4243
Orange	75-84	F	2779
Orange	75-84	M	2438
Orange	85+	F	1300
Orange	85+	M	802
Oxley	0-4	F	1856
Oxley	0-4	M	1958
Oxley	5-14	F	4539
Oxley	5-14	M	4701
Oxley	15-19	F	2063
Oxley	15-19	M	2184
Oxley	20-24	F	1505
Oxley	20-24	M	1640
Oxley	25-34	F	3624
Oxley	25-34	M	3562
Oxley	35-44	F	3842
Oxley	35-44	M	3645
Oxley	45-54	F	4855
Oxley	45-54	M	4399
Oxley	55-64	F	6442
Oxley	55-64	M	5861
Oxley	65-74	F	5939
Oxley	65-74	M	6191
Oxley	75-84	F	3300
Oxley	75-84	M	3151
Oxley	85+	F	1410
Oxley	85+	M	939
Parramatta	0-4	F	3528
Parramatta	0-4	M	3743
Parramatta	5-14	F	6382
Parramatta	5-14	M	6766
Parramatta	15-19	F	2246
Parramatta	15-19	M	2522
Parramatta	20-24	F	3632
Parramatta	20-24	M	4059
Parramatta	25-34	F	11152
Parramatta	25-34	M	11585
Parramatta	35-44	F	9619
Parramatta	35-44	M	10679
Parramatta	45-54	F	6324
Parramatta	45-54	M	6012
Parramatta	55-64	F	5579
Parramatta	55-64	M	5347
Parramatta	65-74	F	3865
Parramatta	65-74	M	3637
Parramatta	75-84	F	2021
Parramatta	75-84	M	1749
Parramatta	85+	F	938
Parramatta	85+	M	678
Penrith	0-4	F	2548
Penrith	0-4	M	2844
Penrith	5-14	F	5286
Penrith	5-14	M	5583
Penrith	15-19	F	2386
Penrith	15-19	M	2522
Penrith	20-24	F	2973
Penrith	20-24	M	2957
Penrith	25-34	F	6536
Penrith	25-34	M	6155
Penrith	35-44	F	5997
Penrith	35-44	M	5811
Penrith	45-54	F	5283
Penrith	45-54	M	5079
Penrith	55-64	F	4792
Penrith	55-64	M	4312
Penrith	65-74	F	4120
Penrith	65-74	M	3578
Penrith	75-84	F	2307
Penrith	75-84	M	1930
Penrith	85+	F	1021
Penrith	85+	M	553
Pittwater	0-4	F	1748
Pittwater	0-4	M	1835
Pittwater	5-14	F	4626
Pittwater	5-14	M	4859
Pittwater	15-19	F	2252
Pittwater	15-19	M	2407
Pittwater	20-24	F	1768
Pittwater	20-24	M	1972
Pittwater	25-34	F	3011
Pittwater	25-34	M	3117
Pittwater	35-44	F	4506
Pittwater	35-44	M	3939
Pittwater	45-54	F	5660
Pittwater	45-54	M	5222
Pittwater	55-64	F	5459
Pittwater	55-64	M	5150
Pittwater	65-74	F	4649
Pittwater	65-74	M	4322
Pittwater	75-84	F	3155
Pittwater	75-84	M	2831
Pittwater	85+	F	1742
Pittwater	85+	M	1033
Port Macquarie	0-4	F	1614
Port Macquarie	0-4	M	1758
Port Macquarie	5-14	F	4366
Port Macquarie	5-14	M	4446
Port Macquarie	15-19	F	2182
Port Macquarie	15-19	M	2303
Port Macquarie	20-24	F	1742
Port Macquarie	20-24	M	1754
Port Macquarie	25-34	F	3485
Port Macquarie	25-34	M	3255
Port Macquarie	35-44	F	4142
Port Macquarie	35-44	M	3739
Port Macquarie	45-54	F	5113
Port Macquarie	45-54	M	4503
Port Macquarie	55-64	F	6262
Port Macquarie	55-64	M	5340
Port Macquarie	65-74	F	6680
Port Macquarie	65-74	M	6349
Port Macquarie	75-84	F	4467
Port Macquarie	75-84	M	4008
Port Macquarie	85+	F	1913
Port Macquarie	85+	M	1323
Port Stephens	0-4	F	1731
Port Stephens	0-4	M	1744
Port Stephens	5-14	F	4393
Port Stephens	5-14	M	4644
Port Stephens	15-19	F	2035
Port Stephens	15-19	M	2311
Port Stephens	20-24	F	1719
Port Stephens	20-24	M	1839
Port Stephens	25-34	F	3458
Port Stephens	25-34	M	3402
Port Stephens	35-44	F	3951
Port Stephens	35-44	M	3682
Port Stephens	45-54	F	4832
Port Stephens	45-54	M	4546
Port Stephens	55-64	F	5816
Port Stephens	55-64	M	5492
Port Stephens	65-74	F	5983
Port Stephens	65-74	M	5701
Port Stephens	75-84	F	3566
Port Stephens	75-84	M	3497
Port Stephens	85+	F	1241
Port Stephens	85+	M	862
Prospect	0-4	F	2643
Prospect	0-4	M	2831
Prospect	5-14	F	5971
Prospect	5-14	M	6312
Prospect	15-19	F	2585
Prospect	15-19	M	2688
Prospect	20-24	F	2515
Prospect	20-24	M	2858
Prospect	25-34	F	5800
Prospect	25-34	M	5871
Prospect	35-44	F	6740
Prospect	35-44	M	6713
Prospect	45-54	F	5313
Prospect	45-54	M	5408
Prospect	55-64	F	5032
Prospect	55-64	M	4750
Prospect	65-74	F	4395
Prospect	65-74	M	3853
Prospect	75-84	F	2426
Prospect	75-84	M	2157
Prospect	85+	F	1040
Prospect	85+	M	722
Riverstone	0-4	F	4719
Riverstone	0-4	M	4961
Riverstone	5-14	F	9868
Riverstone	5-14	M	10461
Riverstone	15-19	F	3627
Riverstone	15-19	M	3970
Riverstone	20-24	F	3589
Riverstone	20-24	M	3881
Riverstone	25-34	F	9250
Riverstone	25-34	M	8507
Riverstone	35-44	F	12287
Riverstone	35-44	M	12567
Riverstone	45-54	F	7491
Riverstone	45-54	M	7830
Riverstone	55-64	F	4989
Riverstone	55-64	M	4741
Riverstone	65-74	F	3354
Riverstone	65-74	M	3022
Riverstone	75-84	F	1329
Riverstone	75-84	M	1195
Riverstone	85+	F	411
Riverstone	85+	M	275
Rockdale	0-4	F	2517
Rockdale	0-4	M	2646
Rockdale	5-14	F	4231
Rockdale	5-14	M	4432
Rockdale	15-19	F	2015
Rockdale	15-19	M	2103
Rockdale	20-24	F	3212
Rockdale	20-24	M	3567
Rockdale	25-34	F	9565
Rockdale	25-34	M	9552
Rockdale	35-44	F	6946
Rockdale	35-44	M	7273
Rockdale	45-54	F	5808
Rockdale	45-54	M	5516
Rockdale	55-64	F	5024
Rockdale	55-64	M	4731
Rockdale	65-74	F	3905
Rockdale	65-74	M	3622
Rockdale	75-84	F	2729
Rockdale	75-84	M	2293
Rockdale	85+	F	1302
Rockdale	85+	M	972
Ryde	0-4	F	2726
Ryde	0-4	M	2844
Ryde	5-14	F	4883
Ryde	5-14	M	5360
Ryde	15-19	F	2090
Ryde	15-19	M	2325
Ryde	20-24	F	3406
Ryde	20-24	M	3550
Ryde	25-34	F	9751
Ryde	25-34	M	9353
Ryde	35-44	F	8362
Ryde	35-44	M	8375
Ryde	45-54	F	5865
Ryde	45-54	M	5430
Ryde	55-64	F	5647
Ryde	55-64	M	5094
Ryde	65-74	F	4409
Ryde	65-74	M	3837
Ryde	75-84	F	2471
Ryde	75-84	M	1951
Ryde	85+	F	1402
Ryde	85+	M	898
Seven Hills	0-4	F	2785
Seven Hills	0-4	M	2901
Seven Hills	5-14	F	5443
Seven Hills	5-14	M	5770
Seven Hills	15-19	F	2222
Seven Hills	15-19	M	2430
Seven Hills	20-24	F	2399
Seven Hills	20-24	M	2738
Seven Hills	25-34	F	6321
Seven Hills	25-34	M	6374
Seven Hills	35-44	F	6938
Seven Hills	35-44	M	7127
Seven Hills	45-54	F	5339
Seven Hills	45-54	M	5291
Seven Hills	55-64	F	4592
Seven Hills	55-64	M	4225
Seven Hills	65-74	F	3924
Seven Hills	65-74	M	3419
Seven Hills	75-84	F	2470
Seven Hills	75-84	M	2017
Seven Hills	85+	F	1058
Seven Hills	85+	M	664
Shellharbour	0-4	F	2520
Shellharbour	0-4	M	2674
Shellharbour	5-14	F	5568
Shellharbour	5-14	M	5971
Shellharbour	15-19	F	2732
Shellharbour	15-19	M	2916
Shellharbour	20-24	F	2566
Shellharbour	20-24	M	2714
Shellharbour	25-34	F	5474
Shellharbour	25-34	M	5130
Shellharbour	35-44	F	5719
Shellharbour	35-44	M	5297
Shellharbour	45-54	F	5793
Shellharbour	45-54	M	5389
Shellharbour	55-64	F	5751
Shellharbour	55-64	M	5294
Shellharbour	65-74	F	4878
Shellharbour	65-74	M	4405
Shellharbour	75-84	F	3071
Shellharbour	75-84	M	2638
Shellharbour	85+	F	1150
Shellharbour	85+	M	845
South Coast	0-4	F	1899
South Coast	0-4	M	2000
South Coast	5-14	F	4028
South Coast	5-14	M	4301
South Coast	15-19	F	1787
South Coast	15-19	M	1973
South Coast	20-24	F	1533
South Coast	20-24	M	1628
South Coast	25-34	F	3843
South Coast	25-34	M	3683
South Coast	35-44	F	4003
South Coast	35-44	M	3729
South Coast	45-54	F	4428
South Coast	45-54	M	4190
South Coast	55-64	F	5981
South Coast	55-64	M	5444
South Coast	65-74	F	6350
South Coast	65-74	M	6101
South Coast	75-84	F	3629
South Coast	75-84	M	3569
South Coast	85+	F	1530
South Coast	85+	M	1026
Strathfield	0-4	F	2358
Strathfield	0-4	M	2388
Strathfield	5-14	F	4613
Strathfield	5-14	M	4592
Strathfield	15-19	F	2301
Strathfield	15-19	M	2278
Strathfield	20-24	F	5135
Strathfield	20-24	M	6058
Strathfield	25-34	F	10926
Strathfield	25-34	M	12258
Strathfield	35-44	F	6847
Strathfield	35-44	M	7239
Strathfield	45-54	F	5922
Strathfield	45-54	M	5207
Strathfield	55-64	F	5343
Strathfield	55-64	M	4958
Strathfield	65-74	F	3836
Strathfield	65-74	M	3355
Strathfield	75-84	F	2377
Strathfield	75-84	M	1936
Strathfield	85+	F	1373
Strathfield	85+	M	919
Summer Hill	0-4	F	1832
Summer Hill	0-4	M	1813
Summer Hill	5-14	F	3492
Summer Hill	5-14	M	3731
Summer Hill	15-19	F	1563
Summer Hill	15-19	M	1763
Summer Hill	20-24	F	2717
Summer Hill	20-24	M	2702
Summer Hill	25-34	F	8544
Summer Hill	25-34	M	7897
Summer Hill	35-44	F	6549
Summer Hill	35-44	M	6279
Summer Hill	45-54	F	5598
Summer Hill	45-54	M	5192
Summer Hill	55-64	F	4498
Summer Hill	55-64	M	4407
Summer Hill	65-74	F	3387
Summer Hill	65-74	M	2947
Summer Hill	75-84	F	2186
Summer Hill	75-84	M	1826
Summer Hill	85+	F	1323
Summer Hill	85+	M	778
Swansea	0-4	F	1812
Swansea	0-4	M	1905
Swansea	5-14	F	4269
Swansea	5-14	M	4523
Swansea	15-19	F	1944
Swansea	15-19	M	2178
Swansea	20-24	F	1790
Swansea	20-24	M	1999
Swansea	25-34	F	3690
Swansea	25-34	M	3668
Swansea	35-44	F	4125
Swansea	35-44	M	3829
Swansea	45-54	F	4800
Swansea	45-54	M	4529
Swansea	55-64	F	5401
Swansea	55-64	M	4987
Swansea	65-74	F	5339
Swansea	65-74	M	4769
Swansea	75-84	F	3361
Swansea	75-84	M	3052
Swansea	85+	F	1259
Swansea	85+	M	892
Sydney	0-4	F	1378
Sydney	0-4	M	1400
Sydney	5-14	F	1809
Sydney	5-14	M	1859
Sydney	15-19	F	1024
Sydney	15-19	M	949
Sydney	20-24	F	3864
Sydney	20-24	M	3673
Sydney	25-34	F	13856
Sydney	25-34	M	14552
Sydney	35-44	F	8060
Sydney	35-44	M	9852
Sydney	45-54	F	4726
Sydney	45-54	M	6096
Sydney	55-64	F	3978
Sydney	55-64	M	4889
Sydney	65-74	F	3219
Sydney	65-74	M	3432
Sydney	75-84	F	1745
Sydney	75-84	M	1739
Sydney	85+	F	755
Sydney	85+	M	528
Tamworth	0-4	F	2338
Tamworth	0-4	M	2702
Tamworth	5-14	F	5495
Tamworth	5-14	M	5890
Tamworth	15-19	F	2377
Tamworth	15-19	M	2651
Tamworth	20-24	F	2090
Tamworth	20-24	M	2113
Tamworth	25-34	F	5266
Tamworth	25-34	M	4900
Tamworth	35-44	F	4833
Tamworth	35-44	M	4461
Tamworth	45-54	F	4803
Tamworth	45-54	M	4622
Tamworth	55-64	F	5169
Tamworth	55-64	M	4779
Tamworth	65-74	F	4411
Tamworth	65-74	M	4385
Tamworth	75-84	F	3004
Tamworth	75-84	M	2512
Tamworth	85+	F	1263
Tamworth	85+	M	781
Terrigal	0-4	F	1925
Terrigal	0-4	M	2023
Terrigal	5-14	F	4864
Terrigal	5-14	M	5158
Terrigal	15-19	F	2321
Terrigal	15-19	M	2483
Terrigal	20-24	F	1819
Terrigal	20-24	M	1905
Terrigal	25-34	F	3385
Terrigal	25-34	M	3258
Terrigal	35-44	F	4734
Terrigal	35-44	M	4247
Terrigal	45-54	F	5345
Terrigal	45-54	M	4964
Terrigal	55-64	F	5503
Terrigal	55-64	M	4874
Terrigal	65-74	F	5300
Terrigal	65-74	M	4573
Terrigal	75-84	F	3355
Terrigal	75-84	M	2965
Terrigal	85+	F	1614
Terrigal	85+	M	1000
The Entrance	0-4	F	2111
The Entrance	0-4	M	2261
The Entrance	5-14	F	4670
The Entrance	5-14	M	4992
The Entrance	15-19	F	2114
The Entrance	15-19	M	2302
The Entrance	20-24	F	1948
The Entrance	20-24	M	2105
The Entrance	25-34	F	4527
The Entrance	25-34	M	4217
The Entrance	35-44	F	4813
The Entrance	35-44	M	4550
The Entrance	45-54	F	4973
The Entrance	45-54	M	4521
The Entrance	55-64	F	5150
The Entrance	55-64	M	4540
The Entrance	65-74	F	4627
The Entrance	65-74	M	4076
The Entrance	75-84	F	2830
The Entrance	75-84	M	2266
The Entrance	85+	F	1568
The Entrance	85+	M	846
Tweed	0-4	F	1908
Tweed	0-4	M	2001
Tweed	5-14	F	4457
Tweed	5-14	M	4926
Tweed	15-19	F	2090
Tweed	15-19	M	2095
Tweed	20-24	F	1679
Tweed	20-24	M	1752
Tweed	25-34	F	4001
Tweed	25-34	M	3586
Tweed	35-44	F	4928
Tweed	35-44	M	4395
Tweed	45-54	F	5176
Tweed	45-54	M	4780
Tweed	55-64	F	6119
Tweed	55-64	M	5243
Tweed	65-74	F	5950
Tweed	65-74	M	5409
Tweed	75-84	F	3935
Tweed	75-84	M	3414
Tweed	85+	F	2022
Tweed	85+	M	1295
Upper Hunter	0-4	F	2136
Upper Hunter	0-4	M	2289
Upper Hunter	5-14	F	5224
Upper Hunter	5-14	M	5607
Upper Hunter	15-19	F	2253
Upper Hunter	15-19	M	2660
Upper Hunter	20-24	F	1836
Upper Hunter	20-24	M	2157
Upper Hunter	25-34	F	4593
Upper Hunter	25-34	M	4667
Upper Hunter	35-44	F	4681
Upper Hunter	35-44	M	4612
Upper Hunter	45-54	F	5214
Upper Hunter	45-54	M	5122
Upper Hunter	55-64	F	5344
Upper Hunter	55-64	M	5507
Upper Hunter	65-74	F	4221
Upper Hunter	65-74	M	4474
Upper Hunter	75-84	F	2331
Upper Hunter	75-84	M	2264
Upper Hunter	85+	F	1023
Upper Hunter	85+	M	600
Vaucluse	0-4	F	1992
Vaucluse	0-4	M	2025
Vaucluse	5-14	F	4123
Vaucluse	5-14	M	4222
Vaucluse	15-19	F	1881
Vaucluse	15-19	M	2018
Vaucluse	20-24	F	2230
Vaucluse	20-24	M	1823
Vaucluse	25-34	F	8604
Vaucluse	25-34	M	7150
