SED_NAME16	Age	MaritalStatus	Registered	adults
Eltham (Eastern Metropolitan)	55-64	Never married		1613
Eltham (Eastern Metropolitan)	65-74	Married	0	275
Eltham (Eastern Metropolitan)	65-74	Married	1	4758
Eltham (Eastern Metropolitan)	65-74	Never married		1414
Eltham (Eastern Metropolitan)	75-84	Married	0	64
Eltham (Eastern Metropolitan)	75-84	Married	1	1969
Eltham (Eastern Metropolitan)	75-84	Never married		988
Eltham (Eastern Metropolitan)	85+	Married	0	5
Eltham (Eastern Metropolitan)	85+	Married	1	284
Eltham (Eastern Metropolitan)	85+	Never married		443
Essendon (Western Metropolitan)	15-19	Married	0	13
Essendon (Western Metropolitan)	15-19	Married	1	6
Essendon (Western Metropolitan)	15-19	Never married		3380
Essendon (Western Metropolitan)	20-24	Married	0	458
Essendon (Western Metropolitan)	20-24	Married	1	100
Essendon (Western Metropolitan)	20-24	Never married		3979
Essendon (Western Metropolitan)	25-34	Married	0	3144
Essendon (Western Metropolitan)	25-34	Married	1	2501
Essendon (Western Metropolitan)	25-34	Never married		5810
Essendon (Western Metropolitan)	35-44	Married	0	1553
Essendon (Western Metropolitan)	35-44	Married	1	5504
Essendon (Western Metropolitan)	35-44	Never married		2759
Essendon (Western Metropolitan)	45-54	Married	0	887
Essendon (Western Metropolitan)	45-54	Married	1	5562
Essendon (Western Metropolitan)	45-54	Never married		2599
Essendon (Western Metropolitan)	55-64	Married	0	560
Essendon (Western Metropolitan)	55-64	Married	1	4503
Essendon (Western Metropolitan)	55-64	Never married		2402
Essendon (Western Metropolitan)	65-74	Married	0	248
Essendon (Western Metropolitan)	65-74	Married	1	3141
Essendon (Western Metropolitan)	65-74	Never married		1912
Essendon (Western Metropolitan)	75-84	Married	0	50
Essendon (Western Metropolitan)	75-84	Married	1	1375
Essendon (Western Metropolitan)	75-84	Never married		1162
Essendon (Western Metropolitan)	85+	Married	0	3
Essendon (Western Metropolitan)	85+	Married	1	342
Essendon (Western Metropolitan)	85+	Never married		713
Euroa (Northern Victoria)	15-19	Married	0	45
Euroa (Northern Victoria)	15-19	Never married		3128
Euroa (Northern Victoria)	20-24	Married	0	484
Euroa (Northern Victoria)	20-24	Married	1	61
Euroa (Northern Victoria)	20-24	Never married		2214
Euroa (Northern Victoria)	25-34	Married	0	1824
Euroa (Northern Victoria)	25-34	Married	1	1831
Euroa (Northern Victoria)	25-34	Never married		2447
Euroa (Northern Victoria)	35-44	Married	0	1230
Euroa (Northern Victoria)	35-44	Married	1	3278
Euroa (Northern Victoria)	35-44	Never married		1746
Euroa (Northern Victoria)	45-54	Married	0	1243
Euroa (Northern Victoria)	45-54	Married	1	4344
Euroa (Northern Victoria)	45-54	Never married		2381
Euroa (Northern Victoria)	55-64	Married	0	953
Euroa (Northern Victoria)	55-64	Married	1	5438
Euroa (Northern Victoria)	55-64	Never married		3057
Euroa (Northern Victoria)	65-74	Married	0	548
Euroa (Northern Victoria)	65-74	Married	1	5328
Euroa (Northern Victoria)	65-74	Never married		2924
Euroa (Northern Victoria)	75-84	Married	0	156
Euroa (Northern Victoria)	75-84	Married	1	2661
Euroa (Northern Victoria)	75-84	Never married		1885
Euroa (Northern Victoria)	85+	Married	0	12
Euroa (Northern Victoria)	85+	Married	1	474
Euroa (Northern Victoria)	85+	Never married		868
Evelyn (Eastern Victoria)	15-19	Married	0	24
Evelyn (Eastern Victoria)	15-19	Never married		3614
Evelyn (Eastern Victoria)	20-24	Married	0	358
Evelyn (Eastern Victoria)	20-24	Married	1	66
Evelyn (Eastern Victoria)	20-24	Never married		3001
Evelyn (Eastern Victoria)	25-34	Married	0	2207
Evelyn (Eastern Victoria)	25-34	Married	1	2937
Evelyn (Eastern Victoria)	25-34	Never married		2572
Evelyn (Eastern Victoria)	35-44	Married	0	1095
Evelyn (Eastern Victoria)	35-44	Married	1	5015
Evelyn (Eastern Victoria)	35-44	Never married		1599
Evelyn (Eastern Victoria)	45-54	Married	0	907
Evelyn (Eastern Victoria)	45-54	Married	1	4938
Evelyn (Eastern Victoria)	45-54	Never married		1862
Evelyn (Eastern Victoria)	55-64	Married	0	562
Evelyn (Eastern Victoria)	55-64	Married	1	4649
Evelyn (Eastern Victoria)	55-64	Never married		1765
Evelyn (Eastern Victoria)	65-74	Married	0	260
Evelyn (Eastern Victoria)	65-74	Married	1	3729
Evelyn (Eastern Victoria)	65-74	Never married		1485
Evelyn (Eastern Victoria)	75-84	Married	0	71
Evelyn (Eastern Victoria)	75-84	Married	1	1932
Evelyn (Eastern Victoria)	75-84	Never married		1096
Evelyn (Eastern Victoria)	85+	Married	0	4
Evelyn (Eastern Victoria)	85+	Married	1	321
Evelyn (Eastern Victoria)	85+	Never married		475
Ferntree Gully (Eastern Metropolitan)	15-19	Married	0	11
Ferntree Gully (Eastern Metropolitan)	15-19	Never married		3293
Ferntree Gully (Eastern Metropolitan)	20-24	Married	0	277
Ferntree Gully (Eastern Metropolitan)	20-24	Married	1	40
Ferntree Gully (Eastern Metropolitan)	20-24	Never married		2912
Ferntree Gully (Eastern Metropolitan)	25-34	Married	0	1429
Ferntree Gully (Eastern Metropolitan)	25-34	Married	1	2344
Ferntree Gully (Eastern Metropolitan)	25-34	Never married		3251
Ferntree Gully (Eastern Metropolitan)	35-44	Married	0	819
Ferntree Gully (Eastern Metropolitan)	35-44	Married	1	5630
Ferntree Gully (Eastern Metropolitan)	35-44	Never married		1802
Ferntree Gully (Eastern Metropolitan)	45-54	Married	0	605
Ferntree Gully (Eastern Metropolitan)	45-54	Married	1	4814
Ferntree Gully (Eastern Metropolitan)	45-54	Never married		1915
Ferntree Gully (Eastern Metropolitan)	55-64	Married	0	404
Ferntree Gully (Eastern Metropolitan)	55-64	Married	1	4921
Ferntree Gully (Eastern Metropolitan)	55-64	Never married		1844
Ferntree Gully (Eastern Metropolitan)	65-74	Married	0	202
Ferntree Gully (Eastern Metropolitan)	65-74	Married	1	4415
Ferntree Gully (Eastern Metropolitan)	65-74	Never married		1740
Ferntree Gully (Eastern Metropolitan)	75-84	Married	0	44
Ferntree Gully (Eastern Metropolitan)	75-84	Married	1	1958
Ferntree Gully (Eastern Metropolitan)	75-84	Never married		1240
Ferntree Gully (Eastern Metropolitan)	85+	Married	0	9
Ferntree Gully (Eastern Metropolitan)	85+	Married	1	349
Ferntree Gully (Eastern Metropolitan)	85+	Never married		724
Footscray (Western Metropolitan)	15-19	Married	0	29
Footscray (Western Metropolitan)	15-19	Never married		3303
Footscray (Western Metropolitan)	20-24	Married	0	517
Footscray (Western Metropolitan)	20-24	Married	1	161
Footscray (Western Metropolitan)	20-24	Never married		4692
Footscray (Western Metropolitan)	25-34	Married	0	4102
Footscray (Western Metropolitan)	25-34	Married	1	4247
Footscray (Western Metropolitan)	25-34	Never married		9033
Footscray (Western Metropolitan)	35-44	Married	0	2195
Footscray (Western Metropolitan)	35-44	Married	1	6291
Footscray (Western Metropolitan)	35-44	Never married		4347
Footscray (Western Metropolitan)	45-54	Married	0	1079
Footscray (Western Metropolitan)	45-54	Married	1	4527
Footscray (Western Metropolitan)	45-54	Never married		3688
Footscray (Western Metropolitan)	55-64	Married	0	547
Footscray (Western Metropolitan)	55-64	Married	1	3769
Footscray (Western Metropolitan)	55-64	Never married		3216
Footscray (Western Metropolitan)	65-74	Married	0	171
Footscray (Western Metropolitan)	65-74	Married	1	2984
Footscray (Western Metropolitan)	65-74	Never married		2276
Footscray (Western Metropolitan)	75-84	Married	0	45
Footscray (Western Metropolitan)	75-84	Married	1	1528
Footscray (Western Metropolitan)	75-84	Never married		1319
Footscray (Western Metropolitan)	85+	Married	0	16
Footscray (Western Metropolitan)	85+	Married	1	332
Footscray (Western Metropolitan)	85+	Never married		707
Forest Hill (Eastern Metropolitan)	15-19	Married	0	7
Forest Hill (Eastern Metropolitan)	15-19	Never married		3561
Forest Hill (Eastern Metropolitan)	20-24	Married	0	168
Forest Hill (Eastern Metropolitan)	20-24	Married	1	32
Forest Hill (Eastern Metropolitan)	20-24	Never married		3413
Forest Hill (Eastern Metropolitan)	25-34	Married	0	921
Forest Hill (Eastern Metropolitan)	25-34	Married	1	2144
Forest Hill (Eastern Metropolitan)	25-34	Never married		3210
Forest Hill (Eastern Metropolitan)	35-44	Married	0	562
Forest Hill (Eastern Metropolitan)	35-44	Married	1	5755
Forest Hill (Eastern Metropolitan)	35-44	Never married		1514
Forest Hill (Eastern Metropolitan)	45-54	Married	0	475
Forest Hill (Eastern Metropolitan)	45-54	Married	1	5696
Forest Hill (Eastern Metropolitan)	45-54	Never married		1878
Forest Hill (Eastern Metropolitan)	55-64	Married	0	264
Forest Hill (Eastern Metropolitan)	55-64	Married	1	4729
Forest Hill (Eastern Metropolitan)	55-64	Never married		1780
Forest Hill (Eastern Metropolitan)	65-74	Married	0	131
Forest Hill (Eastern Metropolitan)	65-74	Married	1	4247
Forest Hill (Eastern Metropolitan)	65-74	Never married		1652
Forest Hill (Eastern Metropolitan)	75-84	Married	0	56
Forest Hill (Eastern Metropolitan)	75-84	Married	1	2877
Forest Hill (Eastern Metropolitan)	75-84	Never married		1647
Forest Hill (Eastern Metropolitan)	85+	Married	0	12
Forest Hill (Eastern Metropolitan)	85+	Married	1	675
Forest Hill (Eastern Metropolitan)	85+	Never married		999
Frankston (South-Eastern Metropolitan)	15-19	Married	0	41
Frankston (South-Eastern Metropolitan)	15-19	Never married		3100
Frankston (South-Eastern Metropolitan)	20-24	Married	0	446
Frankston (South-Eastern Metropolitan)	20-24	Married	1	44
Frankston (South-Eastern Metropolitan)	20-24	Never married		2555
Frankston (South-Eastern Metropolitan)	25-34	Married	0	2521
Frankston (South-Eastern Metropolitan)	25-34	Married	1	1972
Frankston (South-Eastern Metropolitan)	25-34	Never married		3316
Frankston (South-Eastern Metropolitan)	35-44	Married	0	1475
Frankston (South-Eastern Metropolitan)	35-44	Married	1	3712
Frankston (South-Eastern Metropolitan)	35-44	Never married		2515
Frankston (South-Eastern Metropolitan)	45-54	Married	0	1029
Frankston (South-Eastern Metropolitan)	45-54	Married	1	3687
Frankston (South-Eastern Metropolitan)	45-54	Never married		2907
Frankston (South-Eastern Metropolitan)	55-64	Married	0	587
Frankston (South-Eastern Metropolitan)	55-64	Married	1	3458
Frankston (South-Eastern Metropolitan)	55-64	Never married		2892
Frankston (South-Eastern Metropolitan)	65-74	Married	0	249
Frankston (South-Eastern Metropolitan)	65-74	Married	1	3162
Frankston (South-Eastern Metropolitan)	65-74	Never married		2340
Frankston (South-Eastern Metropolitan)	75-84	Married	0	81
Frankston (South-Eastern Metropolitan)	75-84	Married	1	1841
Frankston (South-Eastern Metropolitan)	75-84	Never married		1533
Frankston (South-Eastern Metropolitan)	85+	Married	0	11
Frankston (South-Eastern Metropolitan)	85+	Married	1	401
Frankston (South-Eastern Metropolitan)	85+	Never married		834
Geelong (Western Victoria)	15-19	Married	0	30
Geelong (Western Victoria)	15-19	Married	1	4
Geelong (Western Victoria)	15-19	Never married		3013
Geelong (Western Victoria)	20-24	Married	0	668
Geelong (Western Victoria)	20-24	Married	1	81
Geelong (Western Victoria)	20-24	Never married		3340
Geelong (Western Victoria)	25-34	Married	0	2759
Geelong (Western Victoria)	25-34	Married	1	2608
Geelong (Western Victoria)	25-34	Never married		4423
Geelong (Western Victoria)	35-44	Married	0	1250
Geelong (Western Victoria)	35-44	Married	1	4435
Geelong (Western Victoria)	35-44	Never married		2400
Geelong (Western Victoria)	45-54	Married	0	934
Geelong (Western Victoria)	45-54	Married	1	4116
Geelong (Western Victoria)	45-54	Never married		2751
Geelong (Western Victoria)	55-64	Married	0	638
Geelong (Western Victoria)	55-64	Married	1	3921
Geelong (Western Victoria)	55-64	Never married		2934
Geelong (Western Victoria)	65-74	Married	0	287
Geelong (Western Victoria)	65-74	Married	1	3387
Geelong (Western Victoria)	65-74	Never married		2460
Geelong (Western Victoria)	75-84	Married	0	85
Geelong (Western Victoria)	75-84	Married	1	1803
Geelong (Western Victoria)	75-84	Never married		1545
Geelong (Western Victoria)	85+	Married	0	6
Geelong (Western Victoria)	85+	Married	1	409
Geelong (Western Victoria)	85+	Never married		845
Gembrook (Eastern Victoria)	15-19	Married	0	18
Gembrook (Eastern Victoria)	15-19	Never married		4901
Gembrook (Eastern Victoria)	20-24	Married	0	617
Gembrook (Eastern Victoria)	20-24	Married	1	116
Gembrook (Eastern Victoria)	20-24	Never married		4018
Gembrook (Eastern Victoria)	25-34	Married	0	3019
Gembrook (Eastern Victoria)	25-34	Married	1	4634
Gembrook (Eastern Victoria)	25-34	Never married		3783
Gembrook (Eastern Victoria)	35-44	Married	0	1452
Gembrook (Eastern Victoria)	35-44	Married	1	7889
Gembrook (Eastern Victoria)	35-44	Never married		2150
Gembrook (Eastern Victoria)	45-54	Married	0	1083
Gembrook (Eastern Victoria)	45-54	Married	1	6897
Gembrook (Eastern Victoria)	45-54	Never married		2335
Gembrook (Eastern Victoria)	55-64	Married	0	720
Gembrook (Eastern Victoria)	55-64	Married	1	5657
Gembrook (Eastern Victoria)	55-64	Never married		2131
Gembrook (Eastern Victoria)	65-74	Married	0	278
Gembrook (Eastern Victoria)	65-74	Married	1	4092
Gembrook (Eastern Victoria)	65-74	Never married		1697
Gembrook (Eastern Victoria)	75-84	Married	0	108
Gembrook (Eastern Victoria)	75-84	Married	1	1954
Gembrook (Eastern Victoria)	75-84	Never married		1202
Gembrook (Eastern Victoria)	85+	Married	0	14
Gembrook (Eastern Victoria)	85+	Married	1	358
Gembrook (Eastern Victoria)	85+	Never married		575
Gippsland East (Eastern Victoria)	15-19	Married	0	43
Gippsland East (Eastern Victoria)	15-19	Never married		2831
Gippsland East (Eastern Victoria)	20-24	Married	0	525
Gippsland East (Eastern Victoria)	20-24	Married	1	48
Gippsland East (Eastern Victoria)	20-24	Never married		1609
Gippsland East (Eastern Victoria)	25-34	Married	0	1634
Gippsland East (Eastern Victoria)	25-34	Married	1	1647
Gippsland East (Eastern Victoria)	25-34	Never married		2088
Gippsland East (Eastern Victoria)	35-44	Married	0	985
Gippsland East (Eastern Victoria)	35-44	Married	1	2887
Gippsland East (Eastern Victoria)	35-44	Never married		1635
Gippsland East (Eastern Victoria)	45-54	Married	0	1070
Gippsland East (Eastern Victoria)	45-54	Married	1	3450
Gippsland East (Eastern Victoria)	45-54	Never married		2009
Gippsland East (Eastern Victoria)	55-64	Married	0	1022
Gippsland East (Eastern Victoria)	55-64	Married	1	5140
Gippsland East (Eastern Victoria)	55-64	Never married		2598
Gippsland East (Eastern Victoria)	65-74	Married	0	682
Gippsland East (Eastern Victoria)	65-74	Married	1	5907
Gippsland East (Eastern Victoria)	65-74	Never married		2860
Gippsland East (Eastern Victoria)	75-84	Married	0	194
Gippsland East (Eastern Victoria)	75-84	Married	1	3105
Gippsland East (Eastern Victoria)	75-84	Never married		1816
Gippsland East (Eastern Victoria)	85+	Married	0	30
Gippsland East (Eastern Victoria)	85+	Married	1	518
Gippsland East (Eastern Victoria)	85+	Never married		820
Gippsland South (Eastern Victoria)	15-19	Married	0	33
Gippsland South (Eastern Victoria)	15-19	Never married		2964
Gippsland South (Eastern Victoria)	20-24	Married	0	459
Gippsland South (Eastern Victoria)	20-24	Married	1	45
Gippsland South (Eastern Victoria)	20-24	Never married		1595
Gippsland South (Eastern Victoria)	25-34	Married	0	1523
Gippsland South (Eastern Victoria)	25-34	Married	1	1579
Gippsland South (Eastern Victoria)	25-34	Never married		1918
Gippsland South (Eastern Victoria)	35-44	Married	0	994
Gippsland South (Eastern Victoria)	35-44	Married	1	3121
Gippsland South (Eastern Victoria)	35-44	Never married		1504
Gippsland South (Eastern Victoria)	45-54	Married	0	1006
Gippsland South (Eastern Victoria)	45-54	Married	1	3905
Gippsland South (Eastern Victoria)	45-54	Never married		1962
Gippsland South (Eastern Victoria)	55-64	Married	0	912
Gippsland South (Eastern Victoria)	55-64	Married	1	4749
Gippsland South (Eastern Victoria)	55-64	Never married		2475
Gippsland South (Eastern Victoria)	65-74	Married	0	483
Gippsland South (Eastern Victoria)	65-74	Married	1	4950
Gippsland South (Eastern Victoria)	65-74	Never married		2462
Gippsland South (Eastern Victoria)	75-84	Married	0	120
Gippsland South (Eastern Victoria)	75-84	Married	1	2257
Gippsland South (Eastern Victoria)	75-84	Never married		1534
Gippsland South (Eastern Victoria)	85+	Married	0	15
Gippsland South (Eastern Victoria)	85+	Married	1	393
Gippsland South (Eastern Victoria)	85+	Never married		710
Hastings (Eastern Victoria)	15-19	Married	0	57
Hastings (Eastern Victoria)	15-19	Never married		3942
Hastings (Eastern Victoria)	20-24	Married	0	604
Hastings (Eastern Victoria)	20-24	Married	1	60
Hastings (Eastern Victoria)	20-24	Never married		2907
Hastings (Eastern Victoria)	25-34	Married	0	2817
Hastings (Eastern Victoria)	25-34	Married	1	2546
Hastings (Eastern Victoria)	25-34	Never married		3121
Hastings (Eastern Victoria)	35-44	Married	0	1580
Hastings (Eastern Victoria)	35-44	Married	1	4819
Hastings (Eastern Victoria)	35-44	Never married		1984
Hastings (Eastern Victoria)	45-54	Married	0	1255
Hastings (Eastern Victoria)	45-54	Married	1	5188
Hastings (Eastern Victoria)	45-54	Never married		2469
Hastings (Eastern Victoria)	55-64	Married	0	891
Hastings (Eastern Victoria)	55-64	Married	1	5390
Hastings (Eastern Victoria)	55-64	Never married		2575
Hastings (Eastern Victoria)	65-74	Married	0	364
Hastings (Eastern Victoria)	65-74	Married	1	4293
Hastings (Eastern Victoria)	65-74	Never married		2213
Hastings (Eastern Victoria)	75-84	Married	0	131
Hastings (Eastern Victoria)	75-84	Married	1	2113
Hastings (Eastern Victoria)	75-84	Never married		1425
Hastings (Eastern Victoria)	85+	Married	0	17
Hastings (Eastern Victoria)	85+	Married	1	399
Hastings (Eastern Victoria)	85+	Never married		596
Hawthorn (Southern Metropolitan)	15-19	Married	0	12
Hawthorn (Southern Metropolitan)	15-19	Never married		3574
Hawthorn (Southern Metropolitan)	20-24	Married	0	495
Hawthorn (Southern Metropolitan)	20-24	Married	1	38
Hawthorn (Southern Metropolitan)	20-24	Never married		4056
Hawthorn (Southern Metropolitan)	25-34	Married	0	3074
Hawthorn (Southern Metropolitan)	25-34	Married	1	1938
Hawthorn (Southern Metropolitan)	25-34	Never married		4922
Hawthorn (Southern Metropolitan)	35-44	Married	0	1075
