SED_NAME16	Age	MaxSchoolingCompleted	Sex	adults
Gippsland South (Eastern Victoria)	75-84		M	247
Gippsland South (Eastern Victoria)	75-84	Did not go to school	F	22
Gippsland South (Eastern Victoria)	75-84	Did not go to school	M	16
Gippsland South (Eastern Victoria)	75-84	Year 8 or below	F	364
Gippsland South (Eastern Victoria)	75-84	Year 8 or below	M	399
Gippsland South (Eastern Victoria)	75-84	Year 9	F	292
Gippsland South (Eastern Victoria)	75-84	Year 9	M	336
Gippsland South (Eastern Victoria)	75-84	Year 10	F	535
Gippsland South (Eastern Victoria)	75-84	Year 10	M	467
Gippsland South (Eastern Victoria)	75-84	Year 11	F	321
Gippsland South (Eastern Victoria)	75-84	Year 11	M	237
Gippsland South (Eastern Victoria)	75-84	Year 12	F	487
Gippsland South (Eastern Victoria)	75-84	Year 12	M	521
Gippsland South (Eastern Victoria)	85+		F	167
Gippsland South (Eastern Victoria)	85+		M	108
Gippsland South (Eastern Victoria)	85+	Did not go to school	F	12
Gippsland South (Eastern Victoria)	85+	Did not go to school	M	5
Gippsland South (Eastern Victoria)	85+	Year 8 or below	F	263
Gippsland South (Eastern Victoria)	85+	Year 8 or below	M	183
Gippsland South (Eastern Victoria)	85+	Year 9	F	112
Gippsland South (Eastern Victoria)	85+	Year 9	M	92
Gippsland South (Eastern Victoria)	85+	Year 10	F	154
Gippsland South (Eastern Victoria)	85+	Year 10	M	96
Gippsland South (Eastern Victoria)	85+	Year 11	F	76
Gippsland South (Eastern Victoria)	85+	Year 11	M	48
Gippsland South (Eastern Victoria)	85+	Year 12	F	148
Gippsland South (Eastern Victoria)	85+	Year 12	M	105
Hastings (Eastern Victoria)	15-19		F	111
Hastings (Eastern Victoria)	15-19		M	84
Hastings (Eastern Victoria)	15-19	Did not go to school	F	8
Hastings (Eastern Victoria)	15-19	Year 8 or below	F	5
Hastings (Eastern Victoria)	15-19	Year 8 or below	M	21
Hastings (Eastern Victoria)	15-19	Year 9	F	25
Hastings (Eastern Victoria)	15-19	Year 9	M	60
Hastings (Eastern Victoria)	15-19	Year 10	F	87
Hastings (Eastern Victoria)	15-19	Year 10	M	219
Hastings (Eastern Victoria)	15-19	Year 11	F	98
Hastings (Eastern Victoria)	15-19	Year 11	M	162
Hastings (Eastern Victoria)	15-19	Year 12	F	538
Hastings (Eastern Victoria)	15-19	Year 12	M	555
Hastings (Eastern Victoria)	20-24		F	86
Hastings (Eastern Victoria)	20-24		M	88
Hastings (Eastern Victoria)	20-24	Did not go to school	F	6
Hastings (Eastern Victoria)	20-24	Did not go to school	M	5
Hastings (Eastern Victoria)	20-24	Year 8 or below	F	11
Hastings (Eastern Victoria)	20-24	Year 8 or below	M	17
Hastings (Eastern Victoria)	20-24	Year 9	F	17
Hastings (Eastern Victoria)	20-24	Year 9	M	65
Hastings (Eastern Victoria)	20-24	Year 10	F	112
Hastings (Eastern Victoria)	20-24	Year 10	M	284
Hastings (Eastern Victoria)	20-24	Year 11	F	142
Hastings (Eastern Victoria)	20-24	Year 11	M	262
Hastings (Eastern Victoria)	20-24	Year 12	F	1564
Hastings (Eastern Victoria)	20-24	Year 12	M	1586
Hastings (Eastern Victoria)	25-34		F	162
Hastings (Eastern Victoria)	25-34		M	203
Hastings (Eastern Victoria)	25-34	Did not go to school	F	13
Hastings (Eastern Victoria)	25-34	Did not go to school	M	12
Hastings (Eastern Victoria)	25-34	Year 8 or below	F	35
Hastings (Eastern Victoria)	25-34	Year 8 or below	M	70
Hastings (Eastern Victoria)	25-34	Year 9	F	100
Hastings (Eastern Victoria)	25-34	Year 9	M	219
Hastings (Eastern Victoria)	25-34	Year 10	F	422
Hastings (Eastern Victoria)	25-34	Year 10	M	802
Hastings (Eastern Victoria)	25-34	Year 11	F	360
Hastings (Eastern Victoria)	25-34	Year 11	M	670
Hastings (Eastern Victoria)	25-34	Year 12	F	3561
Hastings (Eastern Victoria)	25-34	Year 12	M	2565
Hastings (Eastern Victoria)	35-44		F	205
Hastings (Eastern Victoria)	35-44		M	251
Hastings (Eastern Victoria)	35-44	Did not go to school	F	7
Hastings (Eastern Victoria)	35-44	Did not go to school	M	10
Hastings (Eastern Victoria)	35-44	Year 8 or below	F	34
Hastings (Eastern Victoria)	35-44	Year 8 or below	M	83
Hastings (Eastern Victoria)	35-44	Year 9	F	103
Hastings (Eastern Victoria)	35-44	Year 9	M	239
Hastings (Eastern Victoria)	35-44	Year 10	F	451
Hastings (Eastern Victoria)	35-44	Year 10	M	807
Hastings (Eastern Victoria)	35-44	Year 11	F	430
Hastings (Eastern Victoria)	35-44	Year 11	M	586
Hastings (Eastern Victoria)	35-44	Year 12	F	3384
Hastings (Eastern Victoria)	35-44	Year 12	M	2394
Hastings (Eastern Victoria)	45-54		F	212
Hastings (Eastern Victoria)	45-54		M	221
Hastings (Eastern Victoria)	45-54	Did not go to school	F	17
Hastings (Eastern Victoria)	45-54	Did not go to school	M	18
Hastings (Eastern Victoria)	45-54	Year 8 or below	F	73
Hastings (Eastern Victoria)	45-54	Year 8 or below	M	99
Hastings (Eastern Victoria)	45-54	Year 9	F	223
Hastings (Eastern Victoria)	45-54	Year 9	M	326
Hastings (Eastern Victoria)	45-54	Year 10	F	781
Hastings (Eastern Victoria)	45-54	Year 10	M	1128
Hastings (Eastern Victoria)	45-54	Year 11	F	942
Hastings (Eastern Victoria)	45-54	Year 11	M	996
Hastings (Eastern Victoria)	45-54	Year 12	F	2717
Hastings (Eastern Victoria)	45-54	Year 12	M	1714
Hastings (Eastern Victoria)	55-64		F	196
Hastings (Eastern Victoria)	55-64		M	229
Hastings (Eastern Victoria)	55-64	Did not go to school	F	13
Hastings (Eastern Victoria)	55-64	Did not go to school	M	16
Hastings (Eastern Victoria)	55-64	Year 8 or below	F	119
Hastings (Eastern Victoria)	55-64	Year 8 or below	M	160
Hastings (Eastern Victoria)	55-64	Year 9	F	418
Hastings (Eastern Victoria)	55-64	Year 9	M	443
Hastings (Eastern Victoria)	55-64	Year 10	F	1105
Hastings (Eastern Victoria)	55-64	Year 10	M	1393
Hastings (Eastern Victoria)	55-64	Year 11	F	1289
Hastings (Eastern Victoria)	55-64	Year 11	M	1032
Hastings (Eastern Victoria)	55-64	Year 12	F	1800
Hastings (Eastern Victoria)	55-64	Year 12	M	1267
Hastings (Eastern Victoria)	65-74		F	212
Hastings (Eastern Victoria)	65-74		M	225
Hastings (Eastern Victoria)	65-74	Did not go to school	F	21
Hastings (Eastern Victoria)	65-74	Did not go to school	M	15
Hastings (Eastern Victoria)	65-74	Year 8 or below	F	305
Hastings (Eastern Victoria)	65-74	Year 8 or below	M	255
Hastings (Eastern Victoria)	65-74	Year 9	F	464
Hastings (Eastern Victoria)	65-74	Year 9	M	456
Hastings (Eastern Victoria)	65-74	Year 10	F	1070
Hastings (Eastern Victoria)	65-74	Year 10	M	968
Hastings (Eastern Victoria)	65-74	Year 11	F	655
Hastings (Eastern Victoria)	65-74	Year 11	M	610
Hastings (Eastern Victoria)	65-74	Year 12	F	1182
Hastings (Eastern Victoria)	65-74	Year 12	M	1097
Hastings (Eastern Victoria)	75-84		F	213
Hastings (Eastern Victoria)	75-84		M	168
Hastings (Eastern Victoria)	75-84	Did not go to school	F	22
Hastings (Eastern Victoria)	75-84	Did not go to school	M	11
Hastings (Eastern Victoria)	75-84	Year 8 or below	F	347
Hastings (Eastern Victoria)	75-84	Year 8 or below	M	274
Hastings (Eastern Victoria)	75-84	Year 9	F	303
Hastings (Eastern Victoria)	75-84	Year 9	M	247
Hastings (Eastern Victoria)	75-84	Year 10	F	514
Hastings (Eastern Victoria)	75-84	Year 10	M	447
Hastings (Eastern Victoria)	75-84	Year 11	F	233
Hastings (Eastern Victoria)	75-84	Year 11	M	202
Hastings (Eastern Victoria)	75-84	Year 12	F	533
Hastings (Eastern Victoria)	75-84	Year 12	M	512
Hastings (Eastern Victoria)	85+		F	126
Hastings (Eastern Victoria)	85+		M	72
Hastings (Eastern Victoria)	85+	Did not go to school	F	11
Hastings (Eastern Victoria)	85+	Did not go to school	M	17
Hastings (Eastern Victoria)	85+	Year 8 or below	F	188
Hastings (Eastern Victoria)	85+	Year 8 or below	M	126
Hastings (Eastern Victoria)	85+	Year 9	F	115
Hastings (Eastern Victoria)	85+	Year 9	M	59
Hastings (Eastern Victoria)	85+	Year 10	F	126
Hastings (Eastern Victoria)	85+	Year 10	M	101
Hastings (Eastern Victoria)	85+	Year 11	F	53
Hastings (Eastern Victoria)	85+	Year 11	M	40
Hastings (Eastern Victoria)	85+	Year 12	F	124
Hastings (Eastern Victoria)	85+	Year 12	M	133
Hawthorn (Southern Metropolitan)	15-19		F	61
Hawthorn (Southern Metropolitan)	15-19		M	55
Hawthorn (Southern Metropolitan)	15-19	Year 8 or below	M	3
Hawthorn (Southern Metropolitan)	15-19	Year 9	F	3
Hawthorn (Southern Metropolitan)	15-19	Year 9	M	6
Hawthorn (Southern Metropolitan)	15-19	Year 10	F	23
Hawthorn (Southern Metropolitan)	15-19	Year 10	M	17
Hawthorn (Southern Metropolitan)	15-19	Year 11	F	17
Hawthorn (Southern Metropolitan)	15-19	Year 11	M	26
Hawthorn (Southern Metropolitan)	15-19	Year 12	F	610
Hawthorn (Southern Metropolitan)	15-19	Year 12	M	571
Hawthorn (Southern Metropolitan)	20-24		F	83
Hawthorn (Southern Metropolitan)	20-24		M	78
Hawthorn (Southern Metropolitan)	20-24	Did not go to school	M	10
Hawthorn (Southern Metropolitan)	20-24	Year 8 or below	F	3
Hawthorn (Southern Metropolitan)	20-24	Year 9	F	6
Hawthorn (Southern Metropolitan)	20-24	Year 9	M	3
Hawthorn (Southern Metropolitan)	20-24	Year 10	F	21
Hawthorn (Southern Metropolitan)	20-24	Year 10	M	35
Hawthorn (Southern Metropolitan)	20-24	Year 11	F	35
Hawthorn (Southern Metropolitan)	20-24	Year 11	M	62
Hawthorn (Southern Metropolitan)	20-24	Year 12	F	2510
Hawthorn (Southern Metropolitan)	20-24	Year 12	M	2381
Hawthorn (Southern Metropolitan)	25-34		F	214
Hawthorn (Southern Metropolitan)	25-34		M	217
Hawthorn (Southern Metropolitan)	25-34	Did not go to school	F	7
Hawthorn (Southern Metropolitan)	25-34	Did not go to school	M	12
Hawthorn (Southern Metropolitan)	25-34	Year 8 or below	F	3
Hawthorn (Southern Metropolitan)	25-34	Year 8 or below	M	13
Hawthorn (Southern Metropolitan)	25-34	Year 9	F	19
Hawthorn (Southern Metropolitan)	25-34	Year 9	M	23
Hawthorn (Southern Metropolitan)	25-34	Year 10	F	62
Hawthorn (Southern Metropolitan)	25-34	Year 10	M	120
Hawthorn (Southern Metropolitan)	25-34	Year 11	F	72
Hawthorn (Southern Metropolitan)	25-34	Year 11	M	135
Hawthorn (Southern Metropolitan)	25-34	Year 12	F	5131
Hawthorn (Southern Metropolitan)	25-34	Year 12	M	4720
Hawthorn (Southern Metropolitan)	35-44		F	154
Hawthorn (Southern Metropolitan)	35-44		M	150
Hawthorn (Southern Metropolitan)	35-44	Did not go to school	F	10
Hawthorn (Southern Metropolitan)	35-44	Did not go to school	M	5
Hawthorn (Southern Metropolitan)	35-44	Year 8 or below	F	6
Hawthorn (Southern Metropolitan)	35-44	Year 8 or below	M	16
Hawthorn (Southern Metropolitan)	35-44	Year 9	F	9
Hawthorn (Southern Metropolitan)	35-44	Year 9	M	15
Hawthorn (Southern Metropolitan)	35-44	Year 10	F	49
Hawthorn (Southern Metropolitan)	35-44	Year 10	M	70
Hawthorn (Southern Metropolitan)	35-44	Year 11	F	54
Hawthorn (Southern Metropolitan)	35-44	Year 11	M	99
Hawthorn (Southern Metropolitan)	35-44	Year 12	F	4192
Hawthorn (Southern Metropolitan)	35-44	Year 12	M	3647
Hawthorn (Southern Metropolitan)	45-54		F	124
Hawthorn (Southern Metropolitan)	45-54		M	135
Hawthorn (Southern Metropolitan)	45-54	Did not go to school	F	16
Hawthorn (Southern Metropolitan)	45-54	Did not go to school	M	11
Hawthorn (Southern Metropolitan)	45-54	Year 8 or below	F	18
Hawthorn (Southern Metropolitan)	45-54	Year 8 or below	M	11
Hawthorn (Southern Metropolitan)	45-54	Year 9	F	19
Hawthorn (Southern Metropolitan)	45-54	Year 9	M	25
Hawthorn (Southern Metropolitan)	45-54	Year 10	F	76
Hawthorn (Southern Metropolitan)	45-54	Year 10	M	154
Hawthorn (Southern Metropolitan)	45-54	Year 11	F	190
Hawthorn (Southern Metropolitan)	45-54	Year 11	M	186
Hawthorn (Southern Metropolitan)	45-54	Year 12	F	4007
Hawthorn (Southern Metropolitan)	45-54	Year 12	M	3372
Hawthorn (Southern Metropolitan)	55-64		F	124
Hawthorn (Southern Metropolitan)	55-64		M	106
Hawthorn (Southern Metropolitan)	55-64	Did not go to school	F	10
Hawthorn (Southern Metropolitan)	55-64	Did not go to school	M	12
Hawthorn (Southern Metropolitan)	55-64	Year 8 or below	F	17
Hawthorn (Southern Metropolitan)	55-64	Year 8 or below	M	19
Hawthorn (Southern Metropolitan)	55-64	Year 9	F	37
Hawthorn (Southern Metropolitan)	55-64	Year 9	M	35
Hawthorn (Southern Metropolitan)	55-64	Year 10	F	171
Hawthorn (Southern Metropolitan)	55-64	Year 10	M	157
Hawthorn (Southern Metropolitan)	55-64	Year 11	F	321
Hawthorn (Southern Metropolitan)	55-64	Year 11	M	269
Hawthorn (Southern Metropolitan)	55-64	Year 12	F	3085
Hawthorn (Southern Metropolitan)	55-64	Year 12	M	2767
Hawthorn (Southern Metropolitan)	65-74		F	153
Hawthorn (Southern Metropolitan)	65-74		M	111
Hawthorn (Southern Metropolitan)	65-74	Did not go to school	F	13
Hawthorn (Southern Metropolitan)	65-74	Did not go to school	M	8
Hawthorn (Southern Metropolitan)	65-74	Year 8 or below	F	88
Hawthorn (Southern Metropolitan)	65-74	Year 8 or below	M	44
Hawthorn (Southern Metropolitan)	65-74	Year 9	F	80
Hawthorn (Southern Metropolitan)	65-74	Year 9	M	59
Hawthorn (Southern Metropolitan)	65-74	Year 10	F	257
Hawthorn (Southern Metropolitan)	65-74	Year 10	M	155
Hawthorn (Southern Metropolitan)	65-74	Year 11	F	386
Hawthorn (Southern Metropolitan)	65-74	Year 11	M	187
Hawthorn (Southern Metropolitan)	65-74	Year 12	F	2191
Hawthorn (Southern Metropolitan)	65-74	Year 12	M	2098
Hawthorn (Southern Metropolitan)	75-84		F	135
Hawthorn (Southern Metropolitan)	75-84		M	103
Hawthorn (Southern Metropolitan)	75-84	Did not go to school	F	31
Hawthorn (Southern Metropolitan)	75-84	Did not go to school	M	6
Hawthorn (Southern Metropolitan)	75-84	Year 8 or below	F	154
Hawthorn (Southern Metropolitan)	75-84	Year 8 or below	M	81
Hawthorn (Southern Metropolitan)	75-84	Year 9	F	88
Hawthorn (Southern Metropolitan)	75-84	Year 9	M	57
Hawthorn (Southern Metropolitan)	75-84	Year 10	F	247
Hawthorn (Southern Metropolitan)	75-84	Year 10	M	154
Hawthorn (Southern Metropolitan)	75-84	Year 11	F	268
Hawthorn (Southern Metropolitan)	75-84	Year 11	M	130
Hawthorn (Southern Metropolitan)	75-84	Year 12	F	1057
Hawthorn (Southern Metropolitan)	75-84	Year 12	M	1039
Hawthorn (Southern Metropolitan)	85+		F	130
Hawthorn (Southern Metropolitan)	85+		M	49
Hawthorn (Southern Metropolitan)	85+	Did not go to school	F	31
Hawthorn (Southern Metropolitan)	85+	Did not go to school	M	13
Hawthorn (Southern Metropolitan)	85+	Year 8 or below	F	138
Hawthorn (Southern Metropolitan)	85+	Year 8 or below	M	71
Hawthorn (Southern Metropolitan)	85+	Year 9	F	49
Hawthorn (Southern Metropolitan)	85+	Year 9	M	34
Hawthorn (Southern Metropolitan)	85+	Year 10	F	131
Hawthorn (Southern Metropolitan)	85+	Year 10	M	55
Hawthorn (Southern Metropolitan)	85+	Year 11	F	101
Hawthorn (Southern Metropolitan)	85+	Year 11	M	33
Hawthorn (Southern Metropolitan)	85+	Year 12	F	392
Hawthorn (Southern Metropolitan)	85+	Year 12	M	312
Ivanhoe (Eastern Metropolitan)	15-19		F	45
Ivanhoe (Eastern Metropolitan)	15-19		M	67
Ivanhoe (Eastern Metropolitan)	15-19	Did not go to school	M	3
Ivanhoe (Eastern Metropolitan)	15-19	Year 8 or below	M	8
Ivanhoe (Eastern Metropolitan)	15-19	Year 9	F	8
Ivanhoe (Eastern Metropolitan)	15-19	Year 9	M	14
Ivanhoe (Eastern Metropolitan)	15-19	Year 10	F	19
Ivanhoe (Eastern Metropolitan)	15-19	Year 10	M	43
Ivanhoe (Eastern Metropolitan)	15-19	Year 11	F	27
Ivanhoe (Eastern Metropolitan)	15-19	Year 11	M	53
Ivanhoe (Eastern Metropolitan)	15-19	Year 12	F	473
Ivanhoe (Eastern Metropolitan)	15-19	Year 12	M	466
Ivanhoe (Eastern Metropolitan)	20-24		F	66
Ivanhoe (Eastern Metropolitan)	20-24		M	93
Ivanhoe (Eastern Metropolitan)	20-24	Did not go to school	F	3
Ivanhoe (Eastern Metropolitan)	20-24	Did not go to school	M	9
Ivanhoe (Eastern Metropolitan)	20-24	Year 8 or below	F	8
Ivanhoe (Eastern Metropolitan)	20-24	Year 8 or below	M	10
Ivanhoe (Eastern Metropolitan)	20-24	Year 9	F	13
Ivanhoe (Eastern Metropolitan)	20-24	Year 9	M	13
Ivanhoe (Eastern Metropolitan)	20-24	Year 10	F	36
Ivanhoe (Eastern Metropolitan)	20-24	Year 10	M	61
Ivanhoe (Eastern Metropolitan)	20-24	Year 11	F	52
Ivanhoe (Eastern Metropolitan)	20-24	Year 11	M	87
Ivanhoe (Eastern Metropolitan)	20-24	Year 12	F	1801
Ivanhoe (Eastern Metropolitan)	20-24	Year 12	M	1751
Ivanhoe (Eastern Metropolitan)	25-34		F	178
Ivanhoe (Eastern Metropolitan)	25-34		M	212
Ivanhoe (Eastern Metropolitan)	25-34	Did not go to school	F	26
Ivanhoe (Eastern Metropolitan)	25-34	Did not go to school	M	24
Ivanhoe (Eastern Metropolitan)	25-34	Year 8 or below	F	23
Ivanhoe (Eastern Metropolitan)	25-34	Year 8 or below	M	26
Ivanhoe (Eastern Metropolitan)	25-34	Year 9	F	22
Ivanhoe (Eastern Metropolitan)	25-34	Year 9	M	49
Ivanhoe (Eastern Metropolitan)	25-34	Year 10	F	116
Ivanhoe (Eastern Metropolitan)	25-34	Year 10	M	183
Ivanhoe (Eastern Metropolitan)	25-34	Year 11	F	120
Ivanhoe (Eastern Metropolitan)	25-34	Year 11	M	204
Ivanhoe (Eastern Metropolitan)	25-34	Year 12	F	4298
Ivanhoe (Eastern Metropolitan)	25-34	Year 12	M	3923
Ivanhoe (Eastern Metropolitan)	35-44		F	173
Ivanhoe (Eastern Metropolitan)	35-44		M	196
Ivanhoe (Eastern Metropolitan)	35-44	Did not go to school	F	23
Ivanhoe (Eastern Metropolitan)	35-44	Did not go to school	M	33
Ivanhoe (Eastern Metropolitan)	35-44	Year 8 or below	F	26
Ivanhoe (Eastern Metropolitan)	35-44	Year 8 or below	M	30
Ivanhoe (Eastern Metropolitan)	35-44	Year 9	F	40
Ivanhoe (Eastern Metropolitan)	35-44	Year 9	M	69
Ivanhoe (Eastern Metropolitan)	35-44	Year 10	F	101
Ivanhoe (Eastern Metropolitan)	35-44	Year 10	M	190
Ivanhoe (Eastern Metropolitan)	35-44	Year 11	F	122
Ivanhoe (Eastern Metropolitan)	35-44	Year 11	M	177
Ivanhoe (Eastern Metropolitan)	35-44	Year 12	F	4488
Ivanhoe (Eastern Metropolitan)	35-44	Year 12	M	4068
Ivanhoe (Eastern Metropolitan)	45-54		F	148
Ivanhoe (Eastern Metropolitan)	45-54		M	158
Ivanhoe (Eastern Metropolitan)	45-54	Did not go to school	F	31
Ivanhoe (Eastern Metropolitan)	45-54	Did not go to school	M	19
Ivanhoe (Eastern Metropolitan)	45-54	Year 8 or below	F	47
Ivanhoe (Eastern Metropolitan)	45-54	Year 8 or below	M	38
Ivanhoe (Eastern Metropolitan)	45-54	Year 9	F	65
Ivanhoe (Eastern Metropolitan)	45-54	Year 9	M	96
Ivanhoe (Eastern Metropolitan)	45-54	Year 10	F	243
Ivanhoe (Eastern Metropolitan)	45-54	Year 10	M	311
Ivanhoe (Eastern Metropolitan)	45-54	Year 11	F	331
Ivanhoe (Eastern Metropolitan)	45-54	Year 11	M	471
Ivanhoe (Eastern Metropolitan)	45-54	Year 12	F	3734
Ivanhoe (Eastern Metropolitan)	45-54	Year 12	M	3209
Ivanhoe (Eastern Metropolitan)	55-64		F	149
Ivanhoe (Eastern Metropolitan)	55-64		M	155
Ivanhoe (Eastern Metropolitan)	55-64	Did not go to school	F	31
Ivanhoe (Eastern Metropolitan)	55-64	Did not go to school	M	57
Ivanhoe (Eastern Metropolitan)	55-64	Year 8 or below	F	91
Ivanhoe (Eastern Metropolitan)	55-64	Year 8 or below	M	76
Ivanhoe (Eastern Metropolitan)	55-64	Year 9	F	133
Ivanhoe (Eastern Metropolitan)	55-64	Year 9	M	123
Ivanhoe (Eastern Metropolitan)	55-64	Year 10	F	386
Ivanhoe (Eastern Metropolitan)	55-64	Year 10	M	411
Ivanhoe (Eastern Metropolitan)	55-64	Year 11	F	569
Ivanhoe (Eastern Metropolitan)	55-64	Year 11	M	582
Ivanhoe (Eastern Metropolitan)	55-64	Year 12	F	2834
Ivanhoe (Eastern Metropolitan)	55-64	Year 12	M	2444
Ivanhoe (Eastern Metropolitan)	65-74		F	180
Ivanhoe (Eastern Metropolitan)	65-74		M	148
Ivanhoe (Eastern Metropolitan)	65-74	Did not go to school	F	58
Ivanhoe (Eastern Metropolitan)	65-74	Did not go to school	M	37
Ivanhoe (Eastern Metropolitan)	65-74	Year 8 or below	F	232
Ivanhoe (Eastern Metropolitan)	65-74	Year 8 or below	M	145
Ivanhoe (Eastern Metropolitan)	65-74	Year 9	F	211
Ivanhoe (Eastern Metropolitan)	65-74	Year 9	M	175
Ivanhoe (Eastern Metropolitan)	65-74	Year 10	F	507
Ivanhoe (Eastern Metropolitan)	65-74	Year 10	M	350
Ivanhoe (Eastern Metropolitan)	65-74	Year 11	F	416
Ivanhoe (Eastern Metropolitan)	65-74	Year 11	M	295
Ivanhoe (Eastern Metropolitan)	65-74	Year 12	F	1766
Ivanhoe (Eastern Metropolitan)	65-74	Year 12	M	1802
Ivanhoe (Eastern Metropolitan)	75-84		F	139
Ivanhoe (Eastern Metropolitan)	75-84		M	102
Ivanhoe (Eastern Metropolitan)	75-84	Did not go to school	F	55
Ivanhoe (Eastern Metropolitan)	75-84	Did not go to school	M	35
Ivanhoe (Eastern Metropolitan)	75-84	Year 8 or below	F	441
Ivanhoe (Eastern Metropolitan)	75-84	Year 8 or below	M	246
Ivanhoe (Eastern Metropolitan)	75-84	Year 9	F	192
Ivanhoe (Eastern Metropolitan)	75-84	Year 9	M	142
