SED_NAME21	Age5yr	Indigenous	persons
Kawana	30-34	1	70
Kawana	35-39		135
Kawana	35-39	0	2956
Kawana	35-39	1	62
Kawana	40-44		163
Kawana	40-44	0	3077
Kawana	40-44	1	68
Kawana	45-49		128
Kawana	45-49	0	3309
Kawana	45-49	1	57
Kawana	50-54		140
Kawana	50-54	0	3221
Kawana	50-54	1	78
Kawana	55-59		132
Kawana	55-59	0	3076
Kawana	55-59	1	43
Kawana	60-64		149
Kawana	60-64	0	2987
Kawana	60-64	1	46
Kawana	65+		603
Kawana	65+	0	11192
Kawana	65+	1	71
Keppel	0-4		149
Keppel	0-4	0	2450
Keppel	0-4	1	367
Keppel	5-9		187
Keppel	5-9	0	2948
Keppel	5-9	1	392
Keppel	10-14		199
Keppel	10-14	0	3212
Keppel	10-14	1	423
Keppel	15-19		189
Keppel	15-19	0	2779
Keppel	15-19	1	373
Keppel	20-24		212
Keppel	20-24	0	2241
Keppel	20-24	1	243
Keppel	25-29		268
Keppel	25-29	0	2605
Keppel	25-29	1	186
Keppel	30-34		253
Keppel	30-34	0	2765
Keppel	30-34	1	184
Keppel	35-39		259
Keppel	35-39	0	2982
Keppel	35-39	1	176
Keppel	40-44		274
Keppel	40-44	0	2830
Keppel	40-44	1	145
Keppel	45-49		264
Keppel	45-49	0	2903
Keppel	45-49	1	154
Keppel	50-54		323
Keppel	50-54	0	2980
Keppel	50-54	1	149
Keppel	55-59		288
Keppel	55-59	0	3329
Keppel	55-59	1	121
Keppel	60-64		240
Keppel	60-64	0	3374
Keppel	60-64	1	92
Keppel	65+		572
Keppel	65+	0	9264
Keppel	65+	1	146
Kurwongbah	0-4		131
Kurwongbah	0-4	0	3383
Kurwongbah	0-4	1	270
Kurwongbah	5-9		149
Kurwongbah	5-9	0	3769
Kurwongbah	5-9	1	250
Kurwongbah	10-14		180
Kurwongbah	10-14	0	4278
Kurwongbah	10-14	1	267
Kurwongbah	15-19		172
Kurwongbah	15-19	0	3740
Kurwongbah	15-19	1	213
Kurwongbah	20-24		143
Kurwongbah	20-24	0	3408
Kurwongbah	20-24	1	218
Kurwongbah	25-29		180
Kurwongbah	25-29	0	3524
Kurwongbah	25-29	1	138
Kurwongbah	30-34		153
Kurwongbah	30-34	0	3643
Kurwongbah	30-34	1	155
Kurwongbah	35-39		152
Kurwongbah	35-39	0	3696
Kurwongbah	35-39	1	97
Kurwongbah	40-44		144
Kurwongbah	40-44	0	3664
Kurwongbah	40-44	1	118
Kurwongbah	45-49		172
Kurwongbah	45-49	0	3862
Kurwongbah	45-49	1	110
Kurwongbah	50-54		109
Kurwongbah	50-54	0	3482
Kurwongbah	50-54	1	90
Kurwongbah	55-59		116
Kurwongbah	55-59	0	3010
Kurwongbah	55-59	1	81
Kurwongbah	60-64		94
Kurwongbah	60-64	0	2760
Kurwongbah	60-64	1	55
Kurwongbah	65+		238
Kurwongbah	65+	0	6907
Kurwongbah	65+	1	77
Lockyer	0-4		156
Lockyer	0-4	0	2538
Lockyer	0-4	1	293
Lockyer	5-9		172
Lockyer	5-9	0	3039
Lockyer	5-9	1	357
Lockyer	10-14		201
Lockyer	10-14	0	3259
Lockyer	10-14	1	350
Lockyer	15-19		243
Lockyer	15-19	0	2946
Lockyer	15-19	1	270
Lockyer	20-24		205
Lockyer	20-24	0	2599
Lockyer	20-24	1	219
Lockyer	25-29		187
Lockyer	25-29	0	2832
Lockyer	25-29	1	163
Lockyer	30-34		174
Lockyer	30-34	0	2896
Lockyer	30-34	1	168
Lockyer	35-39		198
Lockyer	35-39	0	2995
Lockyer	35-39	1	179
Lockyer	40-44		199
Lockyer	40-44	0	2710
Lockyer	40-44	1	115
Lockyer	45-49		192
Lockyer	45-49	0	3012
Lockyer	45-49	1	138
Lockyer	50-54		219
Lockyer	50-54	0	3264
Lockyer	50-54	1	130
Lockyer	55-59		219
Lockyer	55-59	0	3324
Lockyer	55-59	1	104
Lockyer	60-64		170
Lockyer	60-64	0	3140
Lockyer	60-64	1	93
Lockyer	65+		537
Lockyer	65+	0	8474
Lockyer	65+	1	148
Logan	0-4		312
Logan	0-4	0	4321
Logan	0-4	1	416
Logan	5-9		344
Logan	5-9	0	4269
Logan	5-9	1	406
Logan	10-14		338
Logan	10-14	0	4260
Logan	10-14	1	346
Logan	15-19		230
Logan	15-19	0	3741
Logan	15-19	1	229
Logan	20-24		272
Logan	20-24	0	3959
Logan	20-24	1	245
Logan	25-29		297
Logan	25-29	0	4455
Logan	25-29	1	217
Logan	30-34		328
Logan	30-34	0	4507
Logan	30-34	1	184
Logan	35-39		297
Logan	35-39	0	4097
Logan	35-39	1	150
Logan	40-44		203
Logan	40-44	0	3601
Logan	40-44	1	107
Logan	45-49		205
Logan	45-49	0	3547
Logan	45-49	1	109
Logan	50-54		233
Logan	50-54	0	3661
Logan	50-54	1	122
Logan	55-59		188
Logan	55-59	0	3470
Logan	55-59	1	84
Logan	60-64		133
Logan	60-64	0	3178
Logan	60-64	1	74
Logan	65+		404
Logan	65+	0	8093
Logan	65+	1	93
Lytton	0-4		87
Lytton	0-4	0	2949
Lytton	0-4	1	171
Lytton	5-9		115
Lytton	5-9	0	3253
Lytton	5-9	1	172
Lytton	10-14		141
Lytton	10-14	0	3257
Lytton	10-14	1	159
Lytton	15-19		80
Lytton	15-19	0	2933
Lytton	15-19	1	131
Lytton	20-24		83
Lytton	20-24	0	2556
Lytton	20-24	1	149
Lytton	25-29		105
Lytton	25-29	0	2507
Lytton	25-29	1	103
Lytton	30-34		112
Lytton	30-34	0	3188
Lytton	30-34	1	121
Lytton	35-39		135
Lytton	35-39	0	3660
Lytton	35-39	1	88
Lytton	40-44		122
Lytton	40-44	0	3641
Lytton	40-44	1	89
Lytton	45-49		131
Lytton	45-49	0	3893
Lytton	45-49	1	101
Lytton	50-54		121
Lytton	50-54	0	3785
Lytton	50-54	1	94
Lytton	55-59		91
Lytton	55-59	0	3400
Lytton	55-59	1	86
Lytton	60-64		103
Lytton	60-64	0	2996
Lytton	60-64	1	61
Lytton	65+		441
Lytton	65+	0	8811
Lytton	65+	1	122
Macalister	0-4		266
Macalister	0-4	0	3513
Macalister	0-4	1	364
Macalister	5-9		318
Macalister	5-9	0	3582
Macalister	5-9	1	337
Macalister	10-14		304
Macalister	10-14	0	3724
Macalister	10-14	1	301
Macalister	15-19		248
Macalister	15-19	0	3258
Macalister	15-19	1	247
Macalister	20-24		284
Macalister	20-24	0	3462
Macalister	20-24	1	264
Macalister	25-29		337
Macalister	25-29	0	4062
Macalister	25-29	1	211
Macalister	30-34		314
Macalister	30-34	0	3976
Macalister	30-34	1	160
Macalister	35-39		317
Macalister	35-39	0	3814
Macalister	35-39	1	137
Macalister	40-44		218
Macalister	40-44	0	3346
Macalister	40-44	1	107
Macalister	45-49		249
Macalister	45-49	0	3434
Macalister	45-49	1	136
Macalister	50-54		212
Macalister	50-54	0	3285
Macalister	50-54	1	96
Macalister	55-59		175
Macalister	55-59	0	3122
Macalister	55-59	1	79
Macalister	60-64		133
Macalister	60-64	0	2855
Macalister	60-64	1	75
Macalister	65+		378
Macalister	65+	0	8717
Macalister	65+	1	137
Mackay	0-4		199
Mackay	0-4	0	2474
Mackay	0-4	1	477
Mackay	5-9		252
Mackay	5-9	0	2777
Mackay	5-9	1	463
Mackay	10-14		247
Mackay	10-14	0	3005
Mackay	10-14	1	468
Mackay	15-19		207
Mackay	15-19	0	2634
Mackay	15-19	1	378
Mackay	20-24		292
Mackay	20-24	0	2857
Mackay	20-24	1	357
Mackay	25-29		353
Mackay	25-29	0	2976
Mackay	25-29	1	315
Mackay	30-34		369
Mackay	30-34	0	3101
Mackay	30-34	1	236
Mackay	35-39		370
Mackay	35-39	0	3229
Mackay	35-39	1	214
Mackay	40-44		331
Mackay	40-44	0	2894
Mackay	40-44	1	201
Mackay	45-49		304
Mackay	45-49	0	3066
Mackay	45-49	1	220
Mackay	50-54		322
Mackay	50-54	0	3226
Mackay	50-54	1	189
Mackay	55-59		324
Mackay	55-59	0	3180
Mackay	55-59	1	158
Mackay	60-64		243
Mackay	60-64	0	3143
Mackay	60-64	1	117
Mackay	65+		653
Mackay	65+	0	8783
Mackay	65+	1	237
Maiwar	0-4		56
Maiwar	0-4	0	2368
Maiwar	0-4	1	37
Maiwar	5-9		64
Maiwar	5-9	0	3174
Maiwar	5-9	1	32
Maiwar	10-14		73
Maiwar	10-14	0	3292
Maiwar	10-14	1	38
Maiwar	15-19		123
Maiwar	15-19	0	5177
Maiwar	15-19	1	92
Maiwar	20-24		284
Maiwar	20-24	0	8462
Maiwar	20-24	1	125
Maiwar	25-29		276
Maiwar	25-29	0	5730
Maiwar	25-29	1	76
Maiwar	30-34		179
Maiwar	30-34	0	4460
Maiwar	30-34	1	45
Maiwar	35-39		143
Maiwar	35-39	0	4237
Maiwar	35-39	1	24
Maiwar	40-44		105
Maiwar	40-44	0	4014
Maiwar	40-44	1	25
Maiwar	45-49		96
Maiwar	45-49	0	3674
Maiwar	45-49	1	21
Maiwar	50-54		87
Maiwar	50-54	0	3224
Maiwar	50-54	1	7
Maiwar	55-59		76
Maiwar	55-59	0	2675
Maiwar	55-59	1	14
Maiwar	60-64		63
Maiwar	60-64	0	2283
Maiwar	60-64	1	12
Maiwar	65+		292
Maiwar	65+	0	7201
Maiwar	65+	1	17
Mansfield	0-4		71
Mansfield	0-4	0	3055
Mansfield	0-4	1	70
Mansfield	5-9		84
Mansfield	5-9	0	3837
Mansfield	5-9	1	94
Mansfield	10-14		83
Mansfield	10-14	0	3963
Mansfield	10-14	1	99
Mansfield	15-19		112
Mansfield	15-19	0	3881
Mansfield	15-19	1	119
Mansfield	20-24		142
Mansfield	20-24	0	3805
Mansfield	20-24	1	84
Mansfield	25-29		160
Mansfield	25-29	0	3660
Mansfield	25-29	1	66
Mansfield	30-34		135
Mansfield	30-34	0	4021
Mansfield	30-34	1	48
Mansfield	35-39		128
Mansfield	35-39	0	4446
Mansfield	35-39	1	47
Mansfield	40-44		106
Mansfield	40-44	0	4279
Mansfield	40-44	1	39
Mansfield	45-49		108
Mansfield	45-49	0	4039
Mansfield	45-49	1	54
Mansfield	50-54		74
Mansfield	50-54	0	3355
Mansfield	50-54	1	48
Mansfield	55-59		79
Mansfield	55-59	0	2882
Mansfield	55-59	1	33
Mansfield	60-64		77
Mansfield	60-64	0	2460
Mansfield	60-64	1	31
Mansfield	65+		242
Mansfield	65+	0	7442
Mansfield	65+	1	45
Maroochydore	0-4		91
Maroochydore	0-4	0	1889
Maroochydore	0-4	1	79
Maroochydore	5-9		132
Maroochydore	5-9	0	1975
Maroochydore	5-9	1	112
Maroochydore	10-14		133
Maroochydore	10-14	0	2104
Maroochydore	10-14	1	62
Maroochydore	15-19		133
Maroochydore	15-19	0	2055
Maroochydore	15-19	1	103
Maroochydore	20-24		186
Maroochydore	20-24	0	2589
Maroochydore	20-24	1	98
Maroochydore	25-29		212
Maroochydore	25-29	0	3084
Maroochydore	25-29	1	84
Maroochydore	30-34		226
Maroochydore	30-34	0	3023
Maroochydore	30-34	1	55
Maroochydore	35-39		197
Maroochydore	35-39	0	2901
Maroochydore	35-39	1	60
Maroochydore	40-44		204
Maroochydore	40-44	0	2615
Maroochydore	40-44	1	63
Maroochydore	45-49		202
Maroochydore	45-49	0	2856
Maroochydore	45-49	1	50
Maroochydore	50-54		259
Maroochydore	50-54	0	3153
Maroochydore	50-54	1	59
Maroochydore	55-59		214
Maroochydore	55-59	0	3395
Maroochydore	55-59	1	71
Maroochydore	60-64		224
Maroochydore	60-64	0	3654
Maroochydore	60-64	1	39
Maroochydore	65+		642
Maroochydore	65+	0	11334
Maroochydore	65+	1	84
Maryborough	0-4		134
Maryborough	0-4	0	1787
Maryborough	0-4	1	299
Maryborough	5-9		151
Maryborough	5-9	0	2308
Maryborough	5-9	1	323
Maryborough	10-14		181
Maryborough	10-14	0	2727
Maryborough	10-14	1	340
Maryborough	15-19		171
Maryborough	15-19	0	2384
Maryborough	15-19	1	253
Maryborough	20-24		161
Maryborough	20-24	0	1882
Maryborough	20-24	1	246
Maryborough	25-29		149
Maryborough	25-29	0	1947
Maryborough	25-29	1	187
Maryborough	30-34		157
Maryborough	30-34	0	1997
Maryborough	30-34	1	173
Maryborough	35-39		181
Maryborough	35-39	0	2217
Maryborough	35-39	1	153
Maryborough	40-44		152
Maryborough	40-44	0	2355
Maryborough	40-44	1	156
Maryborough	45-49		181
Maryborough	45-49	0	2848
Maryborough	45-49	1	131
Maryborough	50-54		186
Maryborough	50-54	0	3054
Maryborough	50-54	1	131
Maryborough	55-59		197
Maryborough	55-59	0	3696
Maryborough	55-59	1	134
Maryborough	60-64		214
Maryborough	60-64	0	4205
Maryborough	60-64	1	105
Maryborough	65+		715
Maryborough	65+	0	13733
Maryborough	65+	1	227
McConnel	0-4		96
McConnel	0-4	0	1793
McConnel	0-4	1	29
McConnel	5-9		82
McConnel	5-9	0	1403
McConnel	5-9	1	21
McConnel	10-14		67
McConnel	10-14	0	1326
McConnel	10-14	1	23
McConnel	15-19		126
McConnel	15-19	0	2458
McConnel	15-19	1	79
McConnel	20-24		523
McConnel	20-24	0	8043
McConnel	20-24	1	190
McConnel	25-29		762
McConnel	25-29	0	10808
McConnel	25-29	1	157
McConnel	30-34		677
McConnel	30-34	0	8965
McConnel	30-34	1	119
McConnel	35-39		487
McConnel	35-39	0	6267
McConnel	35-39	1	60
McConnel	40-44		344
McConnel	40-44	0	4071
McConnel	40-44	1	56
McConnel	45-49		242
McConnel	45-49	0	3453
McConnel	45-49	1	58
McConnel	50-54		214
McConnel	50-54	0	3122
McConnel	50-54	1	45
McConnel	55-59		201
McConnel	55-59	0	2842
McConnel	55-59	1	41
McConnel	60-64		183
McConnel	60-64	0	2395
McConnel	60-64	1	29
McConnel	65+		416
McConnel	65+	0	5895
McConnel	65+	1	45
Mermaid Beach	0-4		97
Mermaid Beach	0-4	0	2436
Mermaid Beach	0-4	1	60
Mermaid Beach	5-9		107
Mermaid Beach	5-9	0	2711
Mermaid Beach	5-9	1	65
Mermaid Beach	10-14		118
Mermaid Beach	10-14	0	2814
Mermaid Beach	10-14	1	81
Mermaid Beach	15-19		106
Mermaid Beach	15-19	0	2872
Mermaid Beach	15-19	1	83
Mermaid Beach	20-24		173
Mermaid Beach	20-24	0	3565
Mermaid Beach	20-24	1	98
Mermaid Beach	25-29		272
Mermaid Beach	25-29	0	3947
Mermaid Beach	25-29	1	101
Mermaid Beach	30-34		232
Mermaid Beach	30-34	0	4038
Mermaid Beach	30-34	1	56
Mermaid Beach	35-39		176
Mermaid Beach	35-39	0	3663
Mermaid Beach	35-39	1	49
Mermaid Beach	40-44		162
Mermaid Beach	40-44	0	3487
Mermaid Beach	40-44	1	54
Mermaid Beach	45-49		161
Mermaid Beach	45-49	0	3497
Mermaid Beach	45-49	1	47
Mermaid Beach	50-54		132
Mermaid Beach	50-54	0	3205
Mermaid Beach	50-54	1	45
Mermaid Beach	55-59		142
Mermaid Beach	55-59	0	2791
Mermaid Beach	55-59	1	27
Mermaid Beach	60-64		103
Mermaid Beach	60-64	0	2726
Mermaid Beach	60-64	1	37
Mermaid Beach	65+		333
Mermaid Beach	65+	0	8799
Mermaid Beach	65+	1	54
Miller	0-4		59
Miller	0-4	0	2672
Miller	0-4	1	55
Miller	5-9		64
Miller	5-9	0	3058
Miller	5-9	1	48
Miller	10-14		63
Miller	10-14	0	3026
Miller	10-14	1	56
Miller	15-19		50
Miller	15-19	0	2881
Miller	15-19	1	68
Miller	20-24		89
Miller	20-24	0	3718
Miller	20-24	1	89
Miller	25-29		131
Miller	25-29	0	3486
Miller	25-29	1	49
Miller	30-34		113
Miller	30-34	0	3552
Miller	30-34	1	54
Miller	35-39		120
Miller	35-39	0	3790
Miller	35-39	1	41
Miller	40-44		86
Miller	40-44	0	3655
Miller	40-44	1	39
Miller	45-49		107
Miller	45-49	0	3547
Miller	45-49	1	46
Miller	50-54		88
Miller	50-54	0	3272
Miller	50-54	1	31
Miller	55-59		101
Miller	55-59	0	2768
Miller	55-59	1	21
Miller	60-64		93
Miller	60-64	0	2421
Miller	60-64	1	11
Miller	65+		231
Miller	65+	0	6399
Miller	65+	1	40
Mirani	0-4		226
Mirani	0-4	0	2507
Mirani	0-4	1	322
Mirani	5-9		288
Mirani	5-9	0	2782
Mirani	5-9	1	293
Mirani	10-14		338
Mirani	10-14	0	2844
Mirani	10-14	1	295
Mirani	15-19		303
Mirani	15-19	0	2439
Mirani	15-19	1	273
Mirani	20-24		260
Mirani	20-24	0	2043
Mirani	20-24	1	255
Mirani	25-29		326
Mirani	25-29	0	2311
Mirani	25-29	1	245
Mirani	30-34		328
Mirani	30-34	0	2549
Mirani	30-34	1	181
Mirani	35-39		392
Mirani	35-39	0	2787
Mirani	35-39	1	193
Mirani	40-44		358
Mirani	40-44	0	2649
Mirani	40-44	1	157
Mirani	45-49		415
Mirani	45-49	0	2812
Mirani	45-49	1	165
Mirani	50-54		410
Mirani	50-54	0	2924
Mirani	50-54	1	136
Mirani	55-59		442
Mirani	55-59	0	3173
Mirani	55-59	1	108
Mirani	60-64		322
Mirani	60-64	0	3124
Mirani	60-64	1	121
Mirani	65+		704
Mirani	65+	0	7212
Mirani	65+	1	171
Moggill	0-4		33
Moggill	0-4	0	2388
Moggill	0-4	1	23
Moggill	5-9		46
Moggill	5-9	0	3647
Moggill	5-9	1	41
Moggill	10-14		58
Moggill	10-14	0	4209
Moggill	10-14	1	49
Moggill	15-19		50
Moggill	15-19	0	3701
Moggill	15-19	1	49
Moggill	20-24		55
Moggill	20-24	0	2419
Moggill	20-24	1	37
Moggill	25-29		43
Moggill	25-29	0	1575
Moggill	25-29	1	33
Moggill	30-34		35
Moggill	30-34	0	1975
Moggill	30-34	1	18
Moggill	35-39		56
Moggill	35-39	0	3029
Moggill	35-39	1	24
Moggill	40-44		69
Moggill	40-44	0	3742
Moggill	40-44	1	37
Moggill	45-49		76
Moggill	45-49	0	4068
Moggill	45-49	1	22
Moggill	50-54		55
Moggill	50-54	0	3856
Moggill	50-54	1	26
Moggill	55-59		73
Moggill	55-59	0	3180
Moggill	55-59	1	24
Moggill	60-64		59
Moggill	60-64	0	2804
Moggill	60-64	1	12
Moggill	65+		306
Moggill	65+	0	8611
Moggill	65+	1	17
Morayfield	0-4		258
Morayfield	0-4	0	3109
Morayfield	0-4	1	460
Morayfield	5-9		290
Morayfield	5-9	0	3448
Morayfield	5-9	1	493
Morayfield	10-14		282
Morayfield	10-14	0	3458
Morayfield	10-14	1	450
Morayfield	15-19		223
Morayfield	15-19	0	3217
Morayfield	15-19	1	363
Morayfield	20-24		298
Morayfield	20-24	0	3394
Morayfield	20-24	1	365
Morayfield	25-29		308
Morayfield	25-29	0	3834
Morayfield	25-29	1	291
Morayfield	30-34		262
Morayfield	30-34	0	3413
Morayfield	30-34	1	229
Morayfield	35-39		254
Morayfield	35-39	0	3288
Morayfield	35-39	1	175
Morayfield	40-44		216
Morayfield	40-44	0	3008
Morayfield	40-44	1	161
Morayfield	45-49		191
Morayfield	45-49	0	3130
Morayfield	45-49	1	176
Morayfield	50-54		182
Morayfield	50-54	0	3238
Morayfield	50-54	1	160
Morayfield	55-59		163
Morayfield	55-59	0	3099
Morayfield	55-59	1	121
Morayfield	60-64		133
Morayfield	60-64	0	2914
Morayfield	60-64	1	98
Morayfield	65+		597
Morayfield	65+	0	9167
Morayfield	65+	1	184
Mount Ommaney	0-4		62
Mount Ommaney	0-4	0	2853
Mount Ommaney	0-4	1	64
Mount Ommaney	5-9		67
Mount Ommaney	5-9	0	3337
Mount Ommaney	5-9	1	83
Mount Ommaney	10-14		64
Mount Ommaney	10-14	0	3380
Mount Ommaney	10-14	1	78
Mount Ommaney	15-19		54
Mount Ommaney	15-19	0	3138
Mount Ommaney	15-19	1	70
Mount Ommaney	20-24		65
Mount Ommaney	20-24	0	2653
Mount Ommaney	20-24	1	64
Mount Ommaney	25-29		66
Mount Ommaney	25-29	0	2792
Mount Ommaney	25-29	1	61
Mount Ommaney	30-34		88
Mount Ommaney	30-34	0	3274
Mount Ommaney	30-34	1	45
Mount Ommaney	35-39		97
Mount Ommaney	35-39	0	3823
Mount Ommaney	35-39	1	45
Mount Ommaney	40-44		90
Mount Ommaney	40-44	0	3654
Mount Ommaney	40-44	1	35
Mount Ommaney	45-49		67
Mount Ommaney	45-49	0	3572
Mount Ommaney	45-49	1	51
Mount Ommaney	50-54		83
Mount Ommaney	50-54	0	3261
Mount Ommaney	50-54	1	39
Mount Ommaney	55-59		76
Mount Ommaney	55-59	0	2921
Mount Ommaney	55-59	1	43
Mount Ommaney	60-64		57
Mount Ommaney	60-64	0	2853
Mount Ommaney	60-64	1	29
Mount Ommaney	65+		231
Mount Ommaney	65+	0	8412
Mount Ommaney	65+	1	28
Mudgeeraba	0-4		109
Mudgeeraba	0-4	0	2965
Mudgeeraba	0-4	1	130
Mudgeeraba	5-9		196
Mudgeeraba	5-9	0	3707
Mudgeeraba	5-9	1	116
Mudgeeraba	10-14		168
Mudgeeraba	10-14	0	4121
Mudgeeraba	10-14	1	125
Mudgeeraba	15-19		149
Mudgeeraba	15-19	0	3668
Mudgeeraba	15-19	1	114
Mudgeeraba	20-24		147
Mudgeeraba	20-24	0	2917
Mudgeeraba	20-24	1	96
Mudgeeraba	25-29		116
Mudgeeraba	25-29	0	2703
Mudgeeraba	25-29	1	82
Mudgeeraba	30-34		143
Mudgeeraba	30-34	0	3119
Mudgeeraba	30-34	1	69
Mudgeeraba	35-39		194
Mudgeeraba	35-39	0	3776
Mudgeeraba	35-39	1	94
Mudgeeraba	40-44		181
Mudgeeraba	40-44	0	4023
Mudgeeraba	40-44	1	73
Mudgeeraba	45-49		166
Mudgeeraba	45-49	0	4237
Mudgeeraba	45-49	1	65
Mudgeeraba	50-54		158
Mudgeeraba	50-54	0	3914
Mudgeeraba	50-54	1	46
Mudgeeraba	55-59		143
Mudgeeraba	55-59	0	3517
Mudgeeraba	55-59	1	37
Mudgeeraba	60-64		122
Mudgeeraba	60-64	0	3183
Mudgeeraba	60-64	1	30
Mudgeeraba	65+		527
Mudgeeraba	65+	0	9207
Mudgeeraba	65+	1	62
Mulgrave	0-4		257
Mulgrave	0-4	0	2505
Mulgrave	0-4	1	997
Mulgrave	5-9		342
Mulgrave	5-9	0	2924
Mulgrave	5-9	1	1090
Mulgrave	10-14		332
Mulgrave	10-14	0	2960
Mulgrave	10-14	1	1214
Mulgrave	15-19		299
Mulgrave	15-19	0	2561
Mulgrave	15-19	1	1009
Mulgrave	20-24		269
Mulgrave	20-24	0	2257
Mulgrave	20-24	1	719
Mulgrave	25-29		323
Mulgrave	25-29	0	2631
Mulgrave	25-29	1	667
Mulgrave	30-34		340
Mulgrave	30-34	0	2940
Mulgrave	30-34	1	601
Mulgrave	35-39		325
Mulgrave	35-39	0	2897
Mulgrave	35-39	1	559
Mulgrave	40-44		326
Mulgrave	40-44	0	2937
Mulgrave	40-44	1	458
Mulgrave	45-49		290
Mulgrave	45-49	0	2998
Mulgrave	45-49	1	490
Mulgrave	50-54		267
Mulgrave	50-54	0	2974
Mulgrave	50-54	1	430
Mulgrave	55-59		192
Mulgrave	55-59	0	2707
Mulgrave	55-59	1	337
Mulgrave	60-64		213
Mulgrave	60-64	0	2552
Mulgrave	60-64	1	240
Mulgrave	65+		591
Mulgrave	65+	0	6474
Mulgrave	65+	1	434
Mundingburra	0-4		128
Mundingburra	0-4	0	1943
Mundingburra	0-4	1	346
Mundingburra	5-9		167
Mundingburra	5-9	0	2347
Mundingburra	5-9	1	366
Mundingburra	10-14		183
Mundingburra	10-14	0	2697
Mundingburra	10-14	1	443
Mundingburra	15-19		317
Mundingburra	15-19	0	3262
Mundingburra	15-19	1	479
Mundingburra	20-24		817
Mundingburra	20-24	0	4212
Mundingburra	20-24	1	464
Mundingburra	25-29		431
Mundingburra	25-29	0	3200
Mundingburra	25-29	1	402
Mundingburra	30-34		247
Mundingburra	30-34	0	2687
Mundingburra	30-34	1	355
Mundingburra	35-39		241
Mundingburra	35-39	0	2785
Mundingburra	35-39	1	303
Mundingburra	40-44		195
Mundingburra	40-44	0	2527
Mundingburra	40-44	1	245
Mundingburra	45-49		195
Mundingburra	45-49	0	2819
Mundingburra	45-49	1	214
Mundingburra	50-54		172
Mundingburra	50-54	0	2743
Mundingburra	50-54	1	201
Mundingburra	55-59		175
Mundingburra	55-59	0	2645
Mundingburra	55-59	1	142
Mundingburra	60-64		144
Mundingburra	60-64	0	2427
Mundingburra	60-64	1	75
Mundingburra	65+		445
Mundingburra	65+	0	6854
Mundingburra	65+	1	167
Murrumba	0-4		165
Murrumba	0-4	0	4824
Murrumba	0-4	1	366
Murrumba	5-9		207
Murrumba	5-9	0	4874
Murrumba	5-9	1	400
Murrumba	10-14		172
Murrumba	10-14	0	4539
Murrumba	10-14	1	289
Murrumba	15-19		132
Murrumba	15-19	0	3773
Murrumba	15-19	1	231
Murrumba	20-24		175
Murrumba	20-24	0	4029
Murrumba	20-24	1	199
Murrumba	25-29		259
Murrumba	25-29	0	4873
Murrumba	25-29	1	245
Murrumba	30-34		223
Murrumba	30-34	0	5390
Murrumba	30-34	1	209
Murrumba	35-39		243
Murrumba	35-39	0	5331
Murrumba	35-39	1	152
Murrumba	40-44		207
Murrumba	40-44	0	4527
Murrumba	40-44	1	107
Murrumba	45-49		156
Murrumba	45-49	0	3930
Murrumba	45-49	1	107
Murrumba	50-54		126
Murrumba	50-54	0	3633
Murrumba	50-54	1	101
Murrumba	55-59		114
Murrumba	55-59	0	3043
Murrumba	55-59	1	81
Murrumba	60-64		91
Murrumba	60-64	0	2642
Murrumba	60-64	1	51
Murrumba	65+		294
Murrumba	65+	0	8150
Murrumba	65+	1	87
Nanango	0-4		150
Nanango	0-4	0	1896
Nanango	0-4	1	395
Nanango	5-9		263
Nanango	5-9	0	2236
Nanango	5-9	1	512
Nanango	10-14		347
Nanango	10-14	0	2568
Nanango	10-14	1	537
Nanango	15-19		242
Nanango	15-19	0	2298
Nanango	15-19	1	405
Nanango	20-24		205
Nanango	20-24	0	1797
Nanango	20-24	1	260
Nanango	25-29		198
Nanango	25-29	0	1928
Nanango	25-29	1	246
Nanango	30-34		228
Nanango	30-34	0	2095
Nanango	30-34	1	196
Nanango	35-39		218
Nanango	35-39	0	2187
Nanango	35-39	1	187
Nanango	40-44		240
Nanango	40-44	0	2181
Nanango	40-44	1	185
Nanango	45-49		305
Nanango	45-49	0	2618
Nanango	45-49	1	215
Nanango	50-54		283
Nanango	50-54	0	3025
Nanango	50-54	1	208
Nanango	55-59		332
Nanango	55-59	0	3379
Nanango	55-59	1	183
Nanango	60-64		327
Nanango	60-64	0	3662
Nanango	60-64	1	184
Nanango	65+		1006
Nanango	65+	0	12302
Nanango	65+	1	285
Nicklin	0-4		112
Nicklin	0-4	0	2285
Nicklin	0-4	1	146
Nicklin	5-9		166
Nicklin	5-9	0	2622
Nicklin	5-9	1	182
Nicklin	10-14		184
Nicklin	10-14	0	3011
Nicklin	10-14	1	167
Nicklin	15-19		120
Nicklin	15-19	0	2583
Nicklin	15-19	1	187
Nicklin	20-24		114
Nicklin	20-24	0	2140
Nicklin	20-24	1	130
Nicklin	25-29		116
Nicklin	25-29	0	2280
Nicklin	25-29	1	106
Nicklin	30-34		158
Nicklin	30-34	0	2502
Nicklin	30-34	1	114
Nicklin	35-39		201
Nicklin	35-39	0	2708
Nicklin	35-39	1	87
Nicklin	40-44		166
Nicklin	40-44	0	2742
Nicklin	40-44	1	83
Nicklin	45-49		178
Nicklin	45-49	0	3088
Nicklin	45-49	1	83
Nicklin	50-54		185
Nicklin	50-54	0	3178
Nicklin	50-54	1	85
Nicklin	55-59		171
Nicklin	55-59	0	3223
