SED_NAME16	EduInstitutionType	Sex	students
Pittwater	University or other tertiary	F	1782
Pittwater	University or other tertiary	M	1216
Port Macquarie		F	2288
Port Macquarie		M	2167
Port Macquarie	Infants/Primary	F	2812
Port Macquarie	Infants/Primary	M	2844
Port Macquarie	Pre-school	F	640
Port Macquarie	Pre-school	M	708
Port Macquarie	Secondary	F	2392
Port Macquarie	Secondary	M	2492
Port Macquarie	Technical or Further Educational Institution	F	1036
Port Macquarie	Technical or Further Educational Institution	M	796
Port Macquarie	University or other tertiary	F	1590
Port Macquarie	University or other tertiary	M	800
Port Stephens		F	2327
Port Stephens		M	2264
Port Stephens	Infants/Primary	F	2759
Port Stephens	Infants/Primary	M	2896
Port Stephens	Pre-school	F	660
Port Stephens	Pre-school	M	736
Port Stephens	Secondary	F	2330
Port Stephens	Secondary	M	2391
Port Stephens	Technical or Further Educational Institution	F	929
Port Stephens	Technical or Further Educational Institution	M	782
Port Stephens	University or other tertiary	F	1152
Port Stephens	University or other tertiary	M	602
Prospect		F	2841
Prospect		M	2858
Prospect	Infants/Primary	F	3910
Prospect	Infants/Primary	M	4161
Prospect	Pre-school	F	790
Prospect	Pre-school	M	958
Prospect	Secondary	F	3144
Prospect	Secondary	M	3159
Prospect	Technical or Further Educational Institution	F	1138
Prospect	Technical or Further Educational Institution	M	953
Prospect	University or other tertiary	F	2184
Prospect	University or other tertiary	M	1769
Riverstone		F	2537
Riverstone		M	3971
Riverstone	Infants/Primary	F	6794
Riverstone	Infants/Primary	M	7131
Riverstone	Pre-school	F	1668
Riverstone	Pre-school	M	1752
Riverstone	Secondary	F	4643
Riverstone	Secondary	M	4835
Riverstone	Technical or Further Educational Institution	F	1618
Riverstone	Technical or Further Educational Institution	M	1264
Riverstone	University or other tertiary	F	3449
Riverstone	University or other tertiary	M	2721
Rockdale		F	3779
Rockdale		M	3805
Rockdale	Infants/Primary	F	2758
Rockdale	Infants/Primary	M	2877
Rockdale	Pre-school	F	772
Rockdale	Pre-school	M	889
Rockdale	Secondary	F	2230
Rockdale	Secondary	M	2283
Rockdale	Technical or Further Educational Institution	F	1830
Rockdale	Technical or Further Educational Institution	M	1664
Rockdale	University or other tertiary	F	3019
Rockdale	University or other tertiary	M	2721
Ryde		F	2675
Ryde		M	2566
Ryde	Infants/Primary	F	3413
Ryde	Infants/Primary	M	3667
Ryde	Pre-school	F	925
Ryde	Pre-school	M	1039
Ryde	Secondary	F	2310
Ryde	Secondary	M	2660
Ryde	Technical or Further Educational Institution	F	1663
Ryde	Technical or Further Educational Institution	M	1233
Ryde	University or other tertiary	F	4321
Ryde	University or other tertiary	M	3887
Seven Hills		F	2410
Seven Hills		M	2450
Seven Hills	Infants/Primary	F	3674
Seven Hills	Infants/Primary	M	3962
Seven Hills	Pre-school	F	956
Seven Hills	Pre-school	M	974
Seven Hills	Secondary	F	2626
Seven Hills	Secondary	M	2803
Seven Hills	Technical or Further Educational Institution	F	1142
Seven Hills	Technical or Further Educational Institution	M	1004
Seven Hills	University or other tertiary	F	2464
Seven Hills	University or other tertiary	M	2092
Shellharbour		F	2239
Shellharbour		M	2229
Shellharbour	Infants/Primary	F	3603
Shellharbour	Infants/Primary	M	3844
Shellharbour	Pre-school	F	1033
Shellharbour	Pre-school	M	1102
Shellharbour	Secondary	F	2920
Shellharbour	Secondary	M	3070
Shellharbour	Technical or Further Educational Institution	F	1331
Shellharbour	Technical or Further Educational Institution	M	1131
Shellharbour	University or other tertiary	F	1591
Shellharbour	University or other tertiary	M	879
South Coast		F	2766
South Coast		M	2697
South Coast	Infants/Primary	F	2530
South Coast	Infants/Primary	M	2663
South Coast	Pre-school	F	668
South Coast	Pre-school	M	824
South Coast	Secondary	F	1998
South Coast	Secondary	M	2030
South Coast	Technical or Further Educational Institution	F	908
South Coast	Technical or Further Educational Institution	M	720
South Coast	University or other tertiary	F	907
South Coast	University or other tertiary	M	422
Strathfield		F	3844
Strathfield		M	4158
Strathfield	Infants/Primary	F	3014
Strathfield	Infants/Primary	M	2972
Strathfield	Pre-school	F	748
Strathfield	Pre-school	M	796
Strathfield	Secondary	F	2673
Strathfield	Secondary	M	2511
Strathfield	Technical or Further Educational Institution	F	1905
Strathfield	Technical or Further Educational Institution	M	1946
Strathfield	University or other tertiary	F	4694
Strathfield	University or other tertiary	M	4788
Summer Hill		F	2251
Summer Hill		M	2292
Summer Hill	Infants/Primary	F	2306
Summer Hill	Infants/Primary	M	2434
Summer Hill	Pre-school	F	636
Summer Hill	Pre-school	M	666
Summer Hill	Secondary	F	1924
Summer Hill	Secondary	M	2090
Summer Hill	Technical or Further Educational Institution	F	1217
Summer Hill	Technical or Further Educational Institution	M	1080
Summer Hill	University or other tertiary	F	3232
Summer Hill	University or other tertiary	M	2548
Swansea		F	1989
Swansea		M	1854
Swansea	Infants/Primary	F	2754
Swansea	Infants/Primary	M	2971
Swansea	Pre-school	F	768
Swansea	Pre-school	M	819
Swansea	Secondary	F	2175
Swansea	Secondary	M	2255
Swansea	Technical or Further Educational Institution	F	852
Swansea	Technical or Further Educational Institution	M	841
Swansea	University or other tertiary	F	1256
Swansea	University or other tertiary	M	712
Sydney		F	5278
Sydney		M	5429
Sydney	Infants/Primary	F	1204
Sydney	Infants/Primary	M	1216
Sydney	Pre-school	F	400
Sydney	Pre-school	M	445
Sydney	Secondary	F	911
Sydney	Secondary	M	913
Sydney	Technical or Further Educational Institution	F	2439
Sydney	Technical or Further Educational Institution	M	1837
Sydney	University or other tertiary	F	3590
Sydney	University or other tertiary	M	3213
Tamworth		F	3254
Tamworth		M	3249
Tamworth	Infants/Primary	F	3447
Tamworth	Infants/Primary	M	3719
Tamworth	Pre-school	F	831
Tamworth	Pre-school	M	987
Tamworth	Secondary	F	2602
Tamworth	Secondary	M	2801
Tamworth	Technical or Further Educational Institution	F	1168
Tamworth	Technical or Further Educational Institution	M	781
Tamworth	University or other tertiary	F	1086
Tamworth	University or other tertiary	M	454
Terrigal		F	2155
Terrigal		M	1751
Terrigal	Infants/Primary	F	3154
Terrigal	Infants/Primary	M	3403
Terrigal	Pre-school	F	901
Terrigal	Pre-school	M	1017
Terrigal	Secondary	F	2723
Terrigal	Secondary	M	2730
Terrigal	Technical or Further Educational Institution	F	909
Terrigal	Technical or Further Educational Institution	M	895
Terrigal	University or other tertiary	F	1855
Terrigal	University or other tertiary	M	1116
The Entrance		F	2391
The Entrance		M	2041
The Entrance	Infants/Primary	F	3005
The Entrance	Infants/Primary	M	3228
The Entrance	Pre-school	F	861
The Entrance	Pre-school	M	967
The Entrance	Secondary	F	2421
The Entrance	Secondary	M	2505
The Entrance	Technical or Further Educational Institution	F	1074
The Entrance	Technical or Further Educational Institution	M	923
The Entrance	University or other tertiary	F	1477
The Entrance	University or other tertiary	M	863
Tweed		F	3060
Tweed		M	2784
Tweed	Infants/Primary	F	2808
Tweed	Infants/Primary	M	3107
Tweed	Pre-school	F	712
Tweed	Pre-school	M	752
Tweed	Secondary	F	2320
Tweed	Secondary	M	2349
Tweed	Technical or Further Educational Institution	F	1010
Tweed	Technical or Further Educational Institution	M	761
Tweed	University or other tertiary	F	1508
Tweed	University or other tertiary	M	727
Upper Hunter		F	2808
Upper Hunter		M	3325
Upper Hunter	Infants/Primary	F	3321
Upper Hunter	Infants/Primary	M	3561
Upper Hunter	Pre-school	F	852
Upper Hunter	Pre-school	M	861
Upper Hunter	Secondary	F	2488
Upper Hunter	Secondary	M	2590
Upper Hunter	Technical or Further Educational Institution	F	1080
Upper Hunter	Technical or Further Educational Institution	M	852
Upper Hunter	University or other tertiary	F	978
Upper Hunter	University or other tertiary	M	425
Vaucluse		F	2812
Vaucluse		M	2447
Vaucluse	Infants/Primary	F	2651
Vaucluse	Infants/Primary	M	2708
Vaucluse	Pre-school	F	768
Vaucluse	Pre-school	M	812
Vaucluse	Secondary	F	2442
Vaucluse	Secondary	M	2453
Vaucluse	Technical or Further Educational Institution	F	968
Vaucluse	Technical or Further Educational Institution	M	683
Vaucluse	University or other tertiary	F	2580
Vaucluse	University or other tertiary	M	1894
Wagga Wagga		F	2807
Wagga Wagga		M	2799
Wagga Wagga	Infants/Primary	F	3463
Wagga Wagga	Infants/Primary	M	3726
Wagga Wagga	Pre-school	F	963
Wagga Wagga	Pre-school	M	1012
Wagga Wagga	Secondary	F	2771
Wagga Wagga	Secondary	M	2635
Wagga Wagga	Technical or Further Educational Institution	F	1260
Wagga Wagga	Technical or Further Educational Institution	M	1203
Wagga Wagga	University or other tertiary	F	2267
Wagga Wagga	University or other tertiary	M	1037
Wakehurst		F	1817
Wakehurst		M	1627
Wakehurst	Infants/Primary	F	3459
Wakehurst	Infants/Primary	M	3754
Wakehurst	Pre-school	F	1014
Wakehurst	Pre-school	M	1077
Wakehurst	Secondary	F	3038
Wakehurst	Secondary	M	3249
Wakehurst	Technical or Further Educational Institution	F	1040
Wakehurst	Technical or Further Educational Institution	M	1109
Wakehurst	University or other tertiary	F	2284
Wakehurst	University or other tertiary	M	1724
Wallsend		F	2554
Wallsend		M	2353
Wallsend	Infants/Primary	F	3314
Wallsend	Infants/Primary	M	3552
Wallsend	Pre-school	F	917
Wallsend	Pre-school	M	998
Wallsend	Secondary	F	2570
Wallsend	Secondary	M	2641
Wallsend	Technical or Further Educational Institution	F	1228
Wallsend	Technical or Further Educational Institution	M	1098
Wallsend	University or other tertiary	F	3772
Wallsend	University or other tertiary	M	3045
Willoughby		F	2033
Willoughby		M	1710
Willoughby	Infants/Primary	F	3739
Willoughby	Infants/Primary	M	3844
Willoughby	Pre-school	F	941
Willoughby	Pre-school	M	1048
Willoughby	Secondary	F	2961
Willoughby	Secondary	M	2998
Willoughby	Technical or Further Educational Institution	F	1062
Willoughby	Technical or Further Educational Institution	M	696
Willoughby	University or other tertiary	F	2838
Willoughby	University or other tertiary	M	2503
Wollondilly		F	2258
Wollondilly		M	2091
Wollondilly	Infants/Primary	F	3481
Wollondilly	Infants/Primary	M	3816
Wollondilly	Pre-school	F	993
Wollondilly	Pre-school	M	1090
Wollondilly	Secondary	F	2973
Wollondilly	Secondary	M	2804
Wollondilly	Technical or Further Educational Institution	F	1034
Wollondilly	Technical or Further Educational Institution	M	1029
Wollondilly	University or other tertiary	F	1452
Wollondilly	University or other tertiary	M	771
Wollongong		F	2693
Wollongong		M	2598
Wollongong	Infants/Primary	F	2703
Wollongong	Infants/Primary	M	2763
Wollongong	Pre-school	F	748
Wollongong	Pre-school	M	849
Wollongong	Secondary	F	2171
Wollongong	Secondary	M	2254
Wollongong	Technical or Further Educational Institution	F	1381
Wollongong	Technical or Further Educational Institution	M	1095
Wollongong	University or other tertiary	F	3236
Wollongong	University or other tertiary	M	2520
Wyong		F	2880
Wyong		M	2551
Wyong	Infants/Primary	F	3409
Wyong	Infants/Primary	M	3576
Wyong	Pre-school	F	985
Wyong	Pre-school	M	1032
Wyong	Secondary	F	2707
Wyong	Secondary	M	2782
Wyong	Technical or Further Educational Institution	F	1265
Wyong	Technical or Further Educational Institution	M	968
Wyong	University or other tertiary	F	1484
Wyong	University or other tertiary	M	791
No usual address (NSW)		F	1559
No usual address (NSW)		M	2273
No usual address (NSW)	Infants/Primary	F	155
No usual address (NSW)	Infants/Primary	M	143
No usual address (NSW)	Pre-school	F	31
No usual address (NSW)	Pre-school	M	37
No usual address (NSW)	Secondary	F	116
No usual address (NSW)	Secondary	M	107
No usual address (NSW)	Technical or Further Educational Institution	F	124
No usual address (NSW)	Technical or Further Educational Institution	M	78
No usual address (NSW)	University or other tertiary	F	161
No usual address (NSW)	University or other tertiary	M	95
Albert Park (Southern Metropolitan)		F	3121
Albert Park (Southern Metropolitan)		M	3007
Albert Park (Southern Metropolitan)	Infants/Primary	F	1669
Albert Park (Southern Metropolitan)	Infants/Primary	M	1717
Albert Park (Southern Metropolitan)	Pre-school	F	533
Albert Park (Southern Metropolitan)	Pre-school	M	576
Albert Park (Southern Metropolitan)	Secondary	F	1328
Albert Park (Southern Metropolitan)	Secondary	M	1321
Albert Park (Southern Metropolitan)	Technical or Further Educational Institution	F	1323
Albert Park (Southern Metropolitan)	Technical or Further Educational Institution	M	1104
Albert Park (Southern Metropolitan)	University or other tertiary	F	3446
Albert Park (Southern Metropolitan)	University or other tertiary	M	2723
Altona (Western Metropolitan)		F	3232
Altona (Western Metropolitan)		M	3291
Altona (Western Metropolitan)	Infants/Primary	F	5822
Altona (Western Metropolitan)	Infants/Primary	M	6140
Altona (Western Metropolitan)	Pre-school	F	1476
Altona (Western Metropolitan)	Pre-school	M	1652
Altona (Western Metropolitan)	Secondary	F	3458
Altona (Western Metropolitan)	Secondary	M	3680
Altona (Western Metropolitan)	Technical or Further Educational Institution	F	1416
Altona (Western Metropolitan)	Technical or Further Educational Institution	M	1232
Altona (Western Metropolitan)	University or other tertiary	F	2781
Altona (Western Metropolitan)	University or other tertiary	M	2065
Bass (Eastern Victoria)		F	3975
Bass (Eastern Victoria)		M	3653
Bass (Eastern Victoria)	Infants/Primary	F	5509
Bass (Eastern Victoria)	Infants/Primary	M	5606
Bass (Eastern Victoria)	Pre-school	F	1391
Bass (Eastern Victoria)	Pre-school	M	1546
Bass (Eastern Victoria)	Secondary	F	3581
Bass (Eastern Victoria)	Secondary	M	3483
Bass (Eastern Victoria)	Technical or Further Educational Institution	F	1553
Bass (Eastern Victoria)	Technical or Further Educational Institution	M	1277
Bass (Eastern Victoria)	University or other tertiary	F	2255
Bass (Eastern Victoria)	University or other tertiary	M	1258
Bayswater (Eastern Metropolitan)		F	1719
Bayswater (Eastern Metropolitan)		M	1551
Bayswater (Eastern Metropolitan)	Infants/Primary	F	2440
Bayswater (Eastern Metropolitan)	Infants/Primary	M	2650
Bayswater (Eastern Metropolitan)	Pre-school	F	692
Bayswater (Eastern Metropolitan)	Pre-school	M	799
Bayswater (Eastern Metropolitan)	Secondary	F	1874
Bayswater (Eastern Metropolitan)	Secondary	M	1969
Bayswater (Eastern Metropolitan)	Technical or Further Educational Institution	F	820
Bayswater (Eastern Metropolitan)	Technical or Further Educational Institution	M	780
Bayswater (Eastern Metropolitan)	University or other tertiary	F	1439
Bayswater (Eastern Metropolitan)	University or other tertiary	M	1024
Bellarine (Western Victoria)		F	2127
Bellarine (Western Victoria)		M	1892
Bellarine (Western Victoria)	Infants/Primary	F	2732
Bellarine (Western Victoria)	Infants/Primary	M	2899
Bellarine (Western Victoria)	Pre-school	F	661
Bellarine (Western Victoria)	Pre-school	M	745
Bellarine (Western Victoria)	Secondary	F	2110
Bellarine (Western Victoria)	Secondary	M	2163
Bellarine (Western Victoria)	Technical or Further Educational Institution	F	688
Bellarine (Western Victoria)	Technical or Further Educational Institution	M	722
Bellarine (Western Victoria)	University or other tertiary	F	1315
Bellarine (Western Victoria)	University or other tertiary	M	734
Benambra (Northern Victoria)		F	2257
Benambra (Northern Victoria)		M	2411
Benambra (Northern Victoria)	Infants/Primary	F	2911
Benambra (Northern Victoria)	Infants/Primary	M	3021
Benambra (Northern Victoria)	Pre-school	F	755
Benambra (Northern Victoria)	Pre-school	M	781
Benambra (Northern Victoria)	Secondary	F	2391
Benambra (Northern Victoria)	Secondary	M	2321
Benambra (Northern Victoria)	Technical or Further Educational Institution	F	1166
Benambra (Northern Victoria)	Technical or Further Educational Institution	M	1041
Benambra (Northern Victoria)	University or other tertiary	F	1098
Benambra (Northern Victoria)	University or other tertiary	M	489
Bendigo East (Northern Victoria)		F	2228
Bendigo East (Northern Victoria)		M	2115
Bendigo East (Northern Victoria)	Infants/Primary	F	3072
Bendigo East (Northern Victoria)	Infants/Primary	M	3315
Bendigo East (Northern Victoria)	Pre-school	F	815
Bendigo East (Northern Victoria)	Pre-school	M	856
Bendigo East (Northern Victoria)	Secondary	F	2399
Bendigo East (Northern Victoria)	Secondary	M	2498
Bendigo East (Northern Victoria)	Technical or Further Educational Institution	F	943
Bendigo East (Northern Victoria)	Technical or Further Educational Institution	M	782
Bendigo East (Northern Victoria)	University or other tertiary	F	1675
Bendigo East (Northern Victoria)	University or other tertiary	M	849
Bendigo West (Northern Victoria)		F	2485
Bendigo West (Northern Victoria)		M	2699
Bendigo West (Northern Victoria)	Infants/Primary	F	2284
Bendigo West (Northern Victoria)	Infants/Primary	M	2429
Bendigo West (Northern Victoria)	Pre-school	F	542
Bendigo West (Northern Victoria)	Pre-school	M	606
Bendigo West (Northern Victoria)	Secondary	F	1867
