SED_NAME21	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Maylands (East Metropolitan)	85+	0	F	507
Maylands (East Metropolitan)	85+	0	M	262
Maylands (East Metropolitan)	85+	1	F	21
Maylands (East Metropolitan)	85+	1	M	26
Midland (East Metropolitan)	15-19		F	64
Midland (East Metropolitan)	15-19		M	68
Midland (East Metropolitan)	15-19	0	F	1085
Midland (East Metropolitan)	15-19	0	M	1246
Midland (East Metropolitan)	15-19	1	F	76
Midland (East Metropolitan)	15-19	1	M	63
Midland (East Metropolitan)	20-24		F	99
Midland (East Metropolitan)	20-24		M	108
Midland (East Metropolitan)	20-24	0	F	1270
Midland (East Metropolitan)	20-24	0	M	1313
Midland (East Metropolitan)	20-24	1	F	90
Midland (East Metropolitan)	20-24	1	M	76
Midland (East Metropolitan)	25-34		F	198
Midland (East Metropolitan)	25-34		M	295
Midland (East Metropolitan)	25-34	0	F	2904
Midland (East Metropolitan)	25-34	0	M	2856
Midland (East Metropolitan)	25-34	1	F	330
Midland (East Metropolitan)	25-34	1	M	217
Midland (East Metropolitan)	35-44		F	153
Midland (East Metropolitan)	35-44		M	264
Midland (East Metropolitan)	35-44	0	F	2597
Midland (East Metropolitan)	35-44	0	M	2702
Midland (East Metropolitan)	35-44	1	F	411
Midland (East Metropolitan)	35-44	1	M	238
Midland (East Metropolitan)	45-54		F	172
Midland (East Metropolitan)	45-54		M	247
Midland (East Metropolitan)	45-54	0	F	2352
Midland (East Metropolitan)	45-54	0	M	2398
Midland (East Metropolitan)	45-54	1	F	563
Midland (East Metropolitan)	45-54	1	M	350
Midland (East Metropolitan)	55-64		F	128
Midland (East Metropolitan)	55-64		M	207
Midland (East Metropolitan)	55-64	0	F	2173
Midland (East Metropolitan)	55-64	0	M	2267
Midland (East Metropolitan)	55-64	1	F	616
Midland (East Metropolitan)	55-64	1	M	356
Midland (East Metropolitan)	65-74		F	143
Midland (East Metropolitan)	65-74		M	114
Midland (East Metropolitan)	65-74	0	F	1752
Midland (East Metropolitan)	65-74	0	M	1750
Midland (East Metropolitan)	65-74	1	F	392
Midland (East Metropolitan)	65-74	1	M	238
Midland (East Metropolitan)	75-84		F	141
Midland (East Metropolitan)	75-84		M	110
Midland (East Metropolitan)	75-84	0	F	1091
Midland (East Metropolitan)	75-84	0	M	902
Midland (East Metropolitan)	75-84	1	F	136
Midland (East Metropolitan)	75-84	1	M	131
Midland (East Metropolitan)	85+		F	173
Midland (East Metropolitan)	85+		M	102
Midland (East Metropolitan)	85+	0	F	452
Midland (East Metropolitan)	85+	0	M	269
Midland (East Metropolitan)	85+	1	F	27
Midland (East Metropolitan)	85+	1	M	32
Mirrabooka (East Metropolitan)	15-19		F	112
Mirrabooka (East Metropolitan)	15-19		M	109
Mirrabooka (East Metropolitan)	15-19	0	F	1219
Mirrabooka (East Metropolitan)	15-19	0	M	1272
Mirrabooka (East Metropolitan)	15-19	1	F	86
Mirrabooka (East Metropolitan)	15-19	1	M	77
Mirrabooka (East Metropolitan)	20-24		F	118
Mirrabooka (East Metropolitan)	20-24		M	180
Mirrabooka (East Metropolitan)	20-24	0	F	1421
Mirrabooka (East Metropolitan)	20-24	0	M	1557
Mirrabooka (East Metropolitan)	20-24	1	F	123
Mirrabooka (East Metropolitan)	20-24	1	M	88
Mirrabooka (East Metropolitan)	25-34		F	287
Mirrabooka (East Metropolitan)	25-34		M	317
Mirrabooka (East Metropolitan)	25-34	0	F	3073
Mirrabooka (East Metropolitan)	25-34	0	M	3219
Mirrabooka (East Metropolitan)	25-34	1	F	327
Mirrabooka (East Metropolitan)	25-34	1	M	225
Mirrabooka (East Metropolitan)	35-44		F	274
Mirrabooka (East Metropolitan)	35-44		M	317
Mirrabooka (East Metropolitan)	35-44	0	F	2619
Mirrabooka (East Metropolitan)	35-44	0	M	2753
Mirrabooka (East Metropolitan)	35-44	1	F	433
Mirrabooka (East Metropolitan)	35-44	1	M	255
Mirrabooka (East Metropolitan)	45-54		F	182
Mirrabooka (East Metropolitan)	45-54		M	228
Mirrabooka (East Metropolitan)	45-54	0	F	2195
Mirrabooka (East Metropolitan)	45-54	0	M	2320
Mirrabooka (East Metropolitan)	45-54	1	F	509
Mirrabooka (East Metropolitan)	45-54	1	M	338
Mirrabooka (East Metropolitan)	55-64		F	127
Mirrabooka (East Metropolitan)	55-64		M	148
Mirrabooka (East Metropolitan)	55-64	0	F	2066
Mirrabooka (East Metropolitan)	55-64	0	M	2101
Mirrabooka (East Metropolitan)	55-64	1	F	546
Mirrabooka (East Metropolitan)	55-64	1	M	333
Mirrabooka (East Metropolitan)	65-74		F	134
Mirrabooka (East Metropolitan)	65-74		M	128
Mirrabooka (East Metropolitan)	65-74	0	F	1707
Mirrabooka (East Metropolitan)	65-74	0	M	1676
Mirrabooka (East Metropolitan)	65-74	1	F	350
Mirrabooka (East Metropolitan)	65-74	1	M	207
Mirrabooka (East Metropolitan)	75-84		F	119
Mirrabooka (East Metropolitan)	75-84		M	86
Mirrabooka (East Metropolitan)	75-84	0	F	927
Mirrabooka (East Metropolitan)	75-84	0	M	835
Mirrabooka (East Metropolitan)	75-84	1	F	106
Mirrabooka (East Metropolitan)	75-84	1	M	104
Mirrabooka (East Metropolitan)	85+		F	106
Mirrabooka (East Metropolitan)	85+		M	70
Mirrabooka (East Metropolitan)	85+	0	F	335
Mirrabooka (East Metropolitan)	85+	0	M	215
Mirrabooka (East Metropolitan)	85+	1	F	11
Mirrabooka (East Metropolitan)	85+	1	M	15
Moore (Agricultural)	15-19		F	117
Moore (Agricultural)	15-19		M	135
Moore (Agricultural)	15-19	0	F	669
Moore (Agricultural)	15-19	0	M	764
Moore (Agricultural)	15-19	1	F	42
Moore (Agricultural)	15-19	1	M	53
Moore (Agricultural)	20-24		F	74
Moore (Agricultural)	20-24		M	112
Moore (Agricultural)	20-24	0	F	543
Moore (Agricultural)	20-24	0	M	671
Moore (Agricultural)	20-24	1	F	35
Moore (Agricultural)	20-24	1	M	32
Moore (Agricultural)	25-34		F	193
Moore (Agricultural)	25-34		M	248
Moore (Agricultural)	25-34	0	F	1445
Moore (Agricultural)	25-34	0	M	1392
Moore (Agricultural)	25-34	1	F	128
Moore (Agricultural)	25-34	1	M	82
Moore (Agricultural)	35-44		F	228
Moore (Agricultural)	35-44		M	299
Moore (Agricultural)	35-44	0	F	1605
Moore (Agricultural)	35-44	0	M	1644
Moore (Agricultural)	35-44	1	F	304
Moore (Agricultural)	35-44	1	M	148
Moore (Agricultural)	45-54		F	266
Moore (Agricultural)	45-54		M	396
Moore (Agricultural)	45-54	0	F	1844
Moore (Agricultural)	45-54	0	M	2060
Moore (Agricultural)	45-54	1	F	421
Moore (Agricultural)	45-54	1	M	287
Moore (Agricultural)	55-64		F	312
Moore (Agricultural)	55-64		M	423
Moore (Agricultural)	55-64	0	F	2268
Moore (Agricultural)	55-64	0	M	2618
Moore (Agricultural)	55-64	1	F	535
Moore (Agricultural)	55-64	1	M	349
Moore (Agricultural)	65-74		F	270
Moore (Agricultural)	65-74		M	327
Moore (Agricultural)	65-74	0	F	1970
Moore (Agricultural)	65-74	0	M	2476
Moore (Agricultural)	65-74	1	F	420
Moore (Agricultural)	65-74	1	M	302
Moore (Agricultural)	75-84		F	168
Moore (Agricultural)	75-84		M	199
Moore (Agricultural)	75-84	0	F	968
Moore (Agricultural)	75-84	0	M	1129
Moore (Agricultural)	75-84	1	F	125
Moore (Agricultural)	75-84	1	M	148
Moore (Agricultural)	85+		F	63
Moore (Agricultural)	85+		M	45
Moore (Agricultural)	85+	0	F	294
Moore (Agricultural)	85+	0	M	232
Moore (Agricultural)	85+	1	F	19
Moore (Agricultural)	85+	1	M	35
Morley (East Metropolitan)	15-19		F	58
Morley (East Metropolitan)	15-19		M	53
Morley (East Metropolitan)	15-19	0	F	958
Morley (East Metropolitan)	15-19	0	M	1092
Morley (East Metropolitan)	15-19	1	F	53
Morley (East Metropolitan)	15-19	1	M	39
Morley (East Metropolitan)	20-24		F	76
Morley (East Metropolitan)	20-24		M	97
Morley (East Metropolitan)	20-24	0	F	1234
Morley (East Metropolitan)	20-24	0	M	1311
Morley (East Metropolitan)	20-24	1	F	75
Morley (East Metropolitan)	20-24	1	M	74
Morley (East Metropolitan)	25-34		F	200
Morley (East Metropolitan)	25-34		M	260
Morley (East Metropolitan)	25-34	0	F	3190
Morley (East Metropolitan)	25-34	0	M	3271
Morley (East Metropolitan)	25-34	1	F	301
Morley (East Metropolitan)	25-34	1	M	174
Morley (East Metropolitan)	35-44		F	189
Morley (East Metropolitan)	35-44		M	243
Morley (East Metropolitan)	35-44	0	F	2744
Morley (East Metropolitan)	35-44	0	M	2821
Morley (East Metropolitan)	35-44	1	F	417
Morley (East Metropolitan)	35-44	1	M	269
Morley (East Metropolitan)	45-54		F	107
Morley (East Metropolitan)	45-54		M	158
Morley (East Metropolitan)	45-54	0	F	2088
Morley (East Metropolitan)	45-54	0	M	2175
Morley (East Metropolitan)	45-54	1	F	545
Morley (East Metropolitan)	45-54	1	M	355
Morley (East Metropolitan)	55-64		F	105
Morley (East Metropolitan)	55-64		M	139
Morley (East Metropolitan)	55-64	0	F	1965
Morley (East Metropolitan)	55-64	0	M	1899
Morley (East Metropolitan)	55-64	1	F	598
Morley (East Metropolitan)	55-64	1	M	379
Morley (East Metropolitan)	65-74		F	92
Morley (East Metropolitan)	65-74		M	74
Morley (East Metropolitan)	65-74	0	F	1883
Morley (East Metropolitan)	65-74	0	M	1709
Morley (East Metropolitan)	65-74	1	F	418
Morley (East Metropolitan)	65-74	1	M	249
Morley (East Metropolitan)	75-84		F	82
Morley (East Metropolitan)	75-84		M	63
Morley (East Metropolitan)	75-84	0	F	1223
Morley (East Metropolitan)	75-84	0	M	1044
Morley (East Metropolitan)	75-84	1	F	181
Morley (East Metropolitan)	75-84	1	M	147
Morley (East Metropolitan)	85+		F	43
Morley (East Metropolitan)	85+		M	25
Morley (East Metropolitan)	85+	0	F	512
Morley (East Metropolitan)	85+	0	M	309
Morley (East Metropolitan)	85+	1	F	52
Morley (East Metropolitan)	85+	1	M	52
Mount Lawley (East Metropolitan)	15-19		F	36
Mount Lawley (East Metropolitan)	15-19		M	34
Mount Lawley (East Metropolitan)	15-19	0	F	933
Mount Lawley (East Metropolitan)	15-19	0	M	888
Mount Lawley (East Metropolitan)	15-19	1	F	41
Mount Lawley (East Metropolitan)	15-19	1	M	40
Mount Lawley (East Metropolitan)	20-24		F	55
Mount Lawley (East Metropolitan)	20-24		M	63
Mount Lawley (East Metropolitan)	20-24	0	F	1300
Mount Lawley (East Metropolitan)	20-24	0	M	1155
Mount Lawley (East Metropolitan)	20-24	1	F	75
Mount Lawley (East Metropolitan)	20-24	1	M	64
Mount Lawley (East Metropolitan)	25-34		F	168
Mount Lawley (East Metropolitan)	25-34		M	205
Mount Lawley (East Metropolitan)	25-34	0	F	3069
Mount Lawley (East Metropolitan)	25-34	0	M	2980
Mount Lawley (East Metropolitan)	25-34	1	F	228
Mount Lawley (East Metropolitan)	25-34	1	M	177
Mount Lawley (East Metropolitan)	35-44		F	144
Mount Lawley (East Metropolitan)	35-44		M	183
Mount Lawley (East Metropolitan)	35-44	0	F	2672
Mount Lawley (East Metropolitan)	35-44	0	M	2628
Mount Lawley (East Metropolitan)	35-44	1	F	343
Mount Lawley (East Metropolitan)	35-44	1	M	218
Mount Lawley (East Metropolitan)	45-54		F	101
Mount Lawley (East Metropolitan)	45-54		M	139
Mount Lawley (East Metropolitan)	45-54	0	F	2040
Mount Lawley (East Metropolitan)	45-54	0	M	2180
Mount Lawley (East Metropolitan)	45-54	1	F	540
Mount Lawley (East Metropolitan)	45-54	1	M	377
Mount Lawley (East Metropolitan)	55-64		F	78
Mount Lawley (East Metropolitan)	55-64		M	118
Mount Lawley (East Metropolitan)	55-64	0	F	1739
Mount Lawley (East Metropolitan)	55-64	0	M	1877
Mount Lawley (East Metropolitan)	55-64	1	F	643
Mount Lawley (East Metropolitan)	55-64	1	M	364
Mount Lawley (East Metropolitan)	65-74		F	88
Mount Lawley (East Metropolitan)	65-74		M	73
Mount Lawley (East Metropolitan)	65-74	0	F	1650
Mount Lawley (East Metropolitan)	65-74	0	M	1471
Mount Lawley (East Metropolitan)	65-74	1	F	392
Mount Lawley (East Metropolitan)	65-74	1	M	243
Mount Lawley (East Metropolitan)	75-84		F	129
Mount Lawley (East Metropolitan)	75-84		M	94
Mount Lawley (East Metropolitan)	75-84	0	F	1289
Mount Lawley (East Metropolitan)	75-84	0	M	953
Mount Lawley (East Metropolitan)	75-84	1	F	182
Mount Lawley (East Metropolitan)	75-84	1	M	126
Mount Lawley (East Metropolitan)	85+		F	107
Mount Lawley (East Metropolitan)	85+		M	54
Mount Lawley (East Metropolitan)	85+	0	F	912
Mount Lawley (East Metropolitan)	85+	0	M	483
Mount Lawley (East Metropolitan)	85+	1	F	35
Mount Lawley (East Metropolitan)	85+	1	M	49
Murray-Wellington (South West)	15-19		F	113
Murray-Wellington (South West)	15-19		M	97
Murray-Wellington (South West)	15-19	0	F	1203
Murray-Wellington (South West)	15-19	0	M	1176
Murray-Wellington (South West)	15-19	1	F	68
Murray-Wellington (South West)	15-19	1	M	66
Murray-Wellington (South West)	20-24		F	77
Murray-Wellington (South West)	20-24		M	85
Murray-Wellington (South West)	20-24	0	F	787
Murray-Wellington (South West)	20-24	0	M	879
Murray-Wellington (South West)	20-24	1	F	60
Murray-Wellington (South West)	20-24	1	M	50
Murray-Wellington (South West)	25-34		F	146
Murray-Wellington (South West)	25-34		M	186
Murray-Wellington (South West)	25-34	0	F	1867
Murray-Wellington (South West)	25-34	0	M	1790
Murray-Wellington (South West)	25-34	1	F	217
Murray-Wellington (South West)	25-34	1	M	115
Murray-Wellington (South West)	35-44		F	150
Murray-Wellington (South West)	35-44		M	251
Murray-Wellington (South West)	35-44	0	F	2041
Murray-Wellington (South West)	35-44	0	M	2096
Murray-Wellington (South West)	35-44	1	F	427
Murray-Wellington (South West)	35-44	1	M	226
Murray-Wellington (South West)	45-54		F	167
Murray-Wellington (South West)	45-54		M	269
Murray-Wellington (South West)	45-54	0	F	2160
Murray-Wellington (South West)	45-54	0	M	2267
Murray-Wellington (South West)	45-54	1	F	556
Murray-Wellington (South West)	45-54	1	M	324
Murray-Wellington (South West)	55-64		F	163
Murray-Wellington (South West)	55-64		M	238
Murray-Wellington (South West)	55-64	0	F	2269
Murray-Wellington (South West)	55-64	0	M	2357
Murray-Wellington (South West)	55-64	1	F	682
Murray-Wellington (South West)	55-64	1	M	374
Murray-Wellington (South West)	65-74		F	172
Murray-Wellington (South West)	65-74		M	192
Murray-Wellington (South West)	65-74	0	F	2136
Murray-Wellington (South West)	65-74	0	M	2321
Murray-Wellington (South West)	65-74	1	F	429
Murray-Wellington (South West)	65-74	1	M	288
Murray-Wellington (South West)	75-84		F	145
Murray-Wellington (South West)	75-84		M	126
Murray-Wellington (South West)	75-84	0	F	1127
Murray-Wellington (South West)	75-84	0	M	1180
Murray-Wellington (South West)	75-84	1	F	158
Murray-Wellington (South West)	75-84	1	M	137
Murray-Wellington (South West)	85+		F	76
Murray-Wellington (South West)	85+		M	48
Murray-Wellington (South West)	85+	0	F	332
Murray-Wellington (South West)	85+	0	M	300
Murray-Wellington (South West)	85+	1	F	23
Murray-Wellington (South West)	85+	1	M	48
Nedlands (North Metropolitan)	15-19		F	67
Nedlands (North Metropolitan)	15-19		M	51
Nedlands (North Metropolitan)	15-19	0	F	1366
Nedlands (North Metropolitan)	15-19	0	M	1422
Nedlands (North Metropolitan)	15-19	1	F	63
Nedlands (North Metropolitan)	15-19	1	M	54
Nedlands (North Metropolitan)	20-24		F	96
Nedlands (North Metropolitan)	20-24		M	84
Nedlands (North Metropolitan)	20-24	0	F	1820
Nedlands (North Metropolitan)	20-24	0	M	1692
Nedlands (North Metropolitan)	20-24	1	F	113
Nedlands (North Metropolitan)	20-24	1	M	77
Nedlands (North Metropolitan)	25-34		F	185
Nedlands (North Metropolitan)	25-34		M	199
Nedlands (North Metropolitan)	25-34	0	F	3063
Nedlands (North Metropolitan)	25-34	0	M	3032
Nedlands (North Metropolitan)	25-34	1	F	199
Nedlands (North Metropolitan)	25-34	1	M	132
Nedlands (North Metropolitan)	35-44		F	140
Nedlands (North Metropolitan)	35-44		M	177
Nedlands (North Metropolitan)	35-44	0	F	2697
Nedlands (North Metropolitan)	35-44	0	M	2536
Nedlands (North Metropolitan)	35-44	1	F	333
Nedlands (North Metropolitan)	35-44	1	M	198
Nedlands (North Metropolitan)	45-54		F	88
Nedlands (North Metropolitan)	45-54		M	128
Nedlands (North Metropolitan)	45-54	0	F	2242
Nedlands (North Metropolitan)	45-54	0	M	2288
Nedlands (North Metropolitan)	45-54	1	F	592
Nedlands (North Metropolitan)	45-54	1	M	300
Nedlands (North Metropolitan)	55-64		F	92
Nedlands (North Metropolitan)	55-64		M	99
Nedlands (North Metropolitan)	55-64	0	F	1932
Nedlands (North Metropolitan)	55-64	0	M	1910
Nedlands (North Metropolitan)	55-64	1	F	691
Nedlands (North Metropolitan)	55-64	1	M	424
Nedlands (North Metropolitan)	65-74		F	111
Nedlands (North Metropolitan)	65-74		M	140
Nedlands (North Metropolitan)	65-74	0	F	1873
Nedlands (North Metropolitan)	65-74	0	M	1923
Nedlands (North Metropolitan)	65-74	1	F	468
Nedlands (North Metropolitan)	65-74	1	M	283
Nedlands (North Metropolitan)	75-84		F	109
Nedlands (North Metropolitan)	75-84		M	93
Nedlands (North Metropolitan)	75-84	0	F	1230
Nedlands (North Metropolitan)	75-84	0	M	1131
Nedlands (North Metropolitan)	75-84	1	F	199
Nedlands (North Metropolitan)	75-84	1	M	129
Nedlands (North Metropolitan)	85+		F	74
Nedlands (North Metropolitan)	85+		M	46
Nedlands (North Metropolitan)	85+	0	F	604
Nedlands (North Metropolitan)	85+	0	M	345
Nedlands (North Metropolitan)	85+	1	F	41
Nedlands (North Metropolitan)	85+	1	M	46
North West Central (Mining and Pastoral)	15-19		F	104
North West Central (Mining and Pastoral)	15-19		M	122
North West Central (Mining and Pastoral)	15-19	0	F	330
North West Central (Mining and Pastoral)	15-19	0	M	400
North West Central (Mining and Pastoral)	15-19	1	F	24
North West Central (Mining and Pastoral)	15-19	1	M	30
North West Central (Mining and Pastoral)	20-24		F	125
North West Central (Mining and Pastoral)	20-24		M	187
North West Central (Mining and Pastoral)	20-24	0	F	442
North West Central (Mining and Pastoral)	20-24	0	M	484
North West Central (Mining and Pastoral)	20-24	1	F	38
North West Central (Mining and Pastoral)	20-24	1	M	30
North West Central (Mining and Pastoral)	25-34		F	306
North West Central (Mining and Pastoral)	25-34		M	512
North West Central (Mining and Pastoral)	25-34	0	F	1397
North West Central (Mining and Pastoral)	25-34	0	M	1494
North West Central (Mining and Pastoral)	25-34	1	F	106
North West Central (Mining and Pastoral)	25-34	1	M	98
North West Central (Mining and Pastoral)	35-44		F	289
North West Central (Mining and Pastoral)	35-44		M	454
North West Central (Mining and Pastoral)	35-44	0	F	1143
North West Central (Mining and Pastoral)	35-44	0	M	1405
North West Central (Mining and Pastoral)	35-44	1	F	139
North West Central (Mining and Pastoral)	35-44	1	M	120
North West Central (Mining and Pastoral)	45-54		F	225
North West Central (Mining and Pastoral)	45-54		M	415
North West Central (Mining and Pastoral)	45-54	0	F	964
North West Central (Mining and Pastoral)	45-54	0	M	1321
North West Central (Mining and Pastoral)	45-54	1	F	154
North West Central (Mining and Pastoral)	45-54	1	M	119
North West Central (Mining and Pastoral)	55-64		F	199
North West Central (Mining and Pastoral)	55-64		M	302
North West Central (Mining and Pastoral)	55-64	0	F	916
North West Central (Mining and Pastoral)	55-64	0	M	1219
North West Central (Mining and Pastoral)	55-64	1	F	156
North West Central (Mining and Pastoral)	55-64	1	M	115
North West Central (Mining and Pastoral)	65-74		F	118
North West Central (Mining and Pastoral)	65-74		M	158
North West Central (Mining and Pastoral)	65-74	0	F	580
North West Central (Mining and Pastoral)	65-74	0	M	779
North West Central (Mining and Pastoral)	65-74	1	F	71
North West Central (Mining and Pastoral)	65-74	1	M	68
North West Central (Mining and Pastoral)	75-84		F	45
North West Central (Mining and Pastoral)	75-84		M	74
North West Central (Mining and Pastoral)	75-84	0	F	226
North West Central (Mining and Pastoral)	75-84	0	M	284
North West Central (Mining and Pastoral)	75-84	1	F	25
North West Central (Mining and Pastoral)	75-84	1	M	35
North West Central (Mining and Pastoral)	85+		F	21
North West Central (Mining and Pastoral)	85+		M	7
North West Central (Mining and Pastoral)	85+	0	F	47
North West Central (Mining and Pastoral)	85+	0	M	39
North West Central (Mining and Pastoral)	85+	1	F	3
North West Central (Mining and Pastoral)	85+	1	M	11
Perth (North Metropolitan)	15-19		F	52
Perth (North Metropolitan)	15-19		M	51
Perth (North Metropolitan)	15-19	0	F	777
Perth (North Metropolitan)	15-19	0	M	709
Perth (North Metropolitan)	15-19	1	F	24
Perth (North Metropolitan)	15-19	1	M	47
Perth (North Metropolitan)	20-24		F	239
Perth (North Metropolitan)	20-24		M	251
Perth (North Metropolitan)	20-24	0	F	2011
Perth (North Metropolitan)	20-24	0	M	1804
Perth (North Metropolitan)	20-24	1	F	92
Perth (North Metropolitan)	20-24	1	M	72
Perth (North Metropolitan)	25-34		F	545
Perth (North Metropolitan)	25-34		M	818
Perth (North Metropolitan)	25-34	0	F	6144
Perth (North Metropolitan)	25-34	0	M	6141
Perth (North Metropolitan)	25-34	1	F	294
Perth (North Metropolitan)	25-34	1	M	265
Perth (North Metropolitan)	35-44		F	277
Perth (North Metropolitan)	35-44		M	469
Perth (North Metropolitan)	35-44	0	F	3663
Perth (North Metropolitan)	35-44	0	M	4397
Perth (North Metropolitan)	35-44	1	F	367
Perth (North Metropolitan)	35-44	1	M	303
Perth (North Metropolitan)	45-54		F	180
Perth (North Metropolitan)	45-54		M	333
Perth (North Metropolitan)	45-54	0	F	2355
Perth (North Metropolitan)	45-54	0	M	2705
Perth (North Metropolitan)	45-54	1	F	481
Perth (North Metropolitan)	45-54	1	M	347
Perth (North Metropolitan)	55-64		F	150
Perth (North Metropolitan)	55-64		M	254
Perth (North Metropolitan)	55-64	0	F	1832
Perth (North Metropolitan)	55-64	0	M	2190
Perth (North Metropolitan)	55-64	1	F	552
Perth (North Metropolitan)	55-64	1	M	411
Perth (North Metropolitan)	65-74		F	130
Perth (North Metropolitan)	65-74		M	159
Perth (North Metropolitan)	65-74	0	F	1342
Perth (North Metropolitan)	65-74	0	M	1472
Perth (North Metropolitan)	65-74	1	F	273
Perth (North Metropolitan)	65-74	1	M	204
Perth (North Metropolitan)	75-84		F	77
Perth (North Metropolitan)	75-84		M	89
Perth (North Metropolitan)	75-84	0	F	645
Perth (North Metropolitan)	75-84	0	M	625
Perth (North Metropolitan)	75-84	1	F	71
Perth (North Metropolitan)	75-84	1	M	85
Perth (North Metropolitan)	85+		F	39
Perth (North Metropolitan)	85+		M	30
Perth (North Metropolitan)	85+	0	F	419
Perth (North Metropolitan)	85+	0	M	208
Perth (North Metropolitan)	85+	1	F	11
Perth (North Metropolitan)	85+	1	M	26
Pilbara (Mining and Pastoral)	15-19		F	168
Pilbara (Mining and Pastoral)	15-19		M	229
Pilbara (Mining and Pastoral)	15-19	0	F	844
Pilbara (Mining and Pastoral)	15-19	0	M	1023
Pilbara (Mining and Pastoral)	15-19	1	F	49
Pilbara (Mining and Pastoral)	15-19	1	M	58
Pilbara (Mining and Pastoral)	20-24		F	232
Pilbara (Mining and Pastoral)	20-24		M	345
Pilbara (Mining and Pastoral)	20-24	0	F	915
Pilbara (Mining and Pastoral)	20-24	0	M	1040
Pilbara (Mining and Pastoral)	20-24	1	F	58
Pilbara (Mining and Pastoral)	20-24	1	M	45
Pilbara (Mining and Pastoral)	25-34		F	755
Pilbara (Mining and Pastoral)	25-34		M	1281
Pilbara (Mining and Pastoral)	25-34	0	F	3404
Pilbara (Mining and Pastoral)	25-34	0	M	3616
Pilbara (Mining and Pastoral)	25-34	1	F	231
Pilbara (Mining and Pastoral)	25-34	1	M	187
Pilbara (Mining and Pastoral)	35-44		F	603
Pilbara (Mining and Pastoral)	35-44		M	1240
Pilbara (Mining and Pastoral)	35-44	0	F	2957
Pilbara (Mining and Pastoral)	35-44	0	M	3758
Pilbara (Mining and Pastoral)	35-44	1	F	342
Pilbara (Mining and Pastoral)	35-44	1	M	271
Pilbara (Mining and Pastoral)	45-54		F	429
Pilbara (Mining and Pastoral)	45-54		M	904
Pilbara (Mining and Pastoral)	45-54	0	F	2019
Pilbara (Mining and Pastoral)	45-54	0	M	2840
Pilbara (Mining and Pastoral)	45-54	1	F	255
Pilbara (Mining and Pastoral)	45-54	1	M	188
Pilbara (Mining and Pastoral)	55-64		F	286
Pilbara (Mining and Pastoral)	55-64		M	639
Pilbara (Mining and Pastoral)	55-64	0	F	1243
Pilbara (Mining and Pastoral)	55-64	0	M	2031
Pilbara (Mining and Pastoral)	55-64	1	F	148
Pilbara (Mining and Pastoral)	55-64	1	M	146
Pilbara (Mining and Pastoral)	65-74		F	78
Pilbara (Mining and Pastoral)	65-74		M	156
Pilbara (Mining and Pastoral)	65-74	0	F	405
Pilbara (Mining and Pastoral)	65-74	0	M	537
Pilbara (Mining and Pastoral)	65-74	1	F	59
Pilbara (Mining and Pastoral)	65-74	1	M	40
Pilbara (Mining and Pastoral)	75-84		F	26
Pilbara (Mining and Pastoral)	75-84		M	26
Pilbara (Mining and Pastoral)	75-84	0	F	92
Pilbara (Mining and Pastoral)	75-84	0	M	121
Pilbara (Mining and Pastoral)	75-84	1	F	19
Pilbara (Mining and Pastoral)	75-84	1	M	6
Pilbara (Mining and Pastoral)	85+		F	6
Pilbara (Mining and Pastoral)	85+		M	7
Pilbara (Mining and Pastoral)	85+	0	F	22
Pilbara (Mining and Pastoral)	85+	0	M	18
Riverton (South Metropolitan)	15-19		F	49
Riverton (South Metropolitan)	15-19		M	38
Riverton (South Metropolitan)	15-19	0	F	1572
Riverton (South Metropolitan)	15-19	0	M	1651
Riverton (South Metropolitan)	15-19	1	F	78
Riverton (South Metropolitan)	15-19	1	M	62
Riverton (South Metropolitan)	20-24		F	40
Riverton (South Metropolitan)	20-24		M	45
Riverton (South Metropolitan)	20-24	0	F	1126
Riverton (South Metropolitan)	20-24	0	M	1235
Riverton (South Metropolitan)	20-24	1	F	82
Riverton (South Metropolitan)	20-24	1	M	78
Riverton (South Metropolitan)	25-34		F	55
Riverton (South Metropolitan)	25-34		M	78
Riverton (South Metropolitan)	25-34	0	F	1567
Riverton (South Metropolitan)	25-34	0	M	1620
Riverton (South Metropolitan)	25-34	1	F	123
Riverton (South Metropolitan)	25-34	1	M	101
Riverton (South Metropolitan)	35-44		F	94
Riverton (South Metropolitan)	35-44		M	113
Riverton (South Metropolitan)	35-44	0	F	3038
Riverton (South Metropolitan)	35-44	0	M	2616
Riverton (South Metropolitan)	35-44	1	F	424
Riverton (South Metropolitan)	35-44	1	M	254
Riverton (South Metropolitan)	45-54		F	72
Riverton (South Metropolitan)	45-54		M	113
Riverton (South Metropolitan)	45-54	0	F	2663
Riverton (South Metropolitan)	45-54	0	M	2768
Riverton (South Metropolitan)	45-54	1	F	570
Riverton (South Metropolitan)	45-54	1	M	357
Riverton (South Metropolitan)	55-64		F	70
Riverton (South Metropolitan)	55-64		M	109
Riverton (South Metropolitan)	55-64	0	F	2014
Riverton (South Metropolitan)	55-64	0	M	2011
Riverton (South Metropolitan)	55-64	1	F	614
Riverton (South Metropolitan)	55-64	1	M	378
Riverton (South Metropolitan)	65-74		F	75
Riverton (South Metropolitan)	65-74		M	53
Riverton (South Metropolitan)	65-74	0	F	2052
Riverton (South Metropolitan)	65-74	0	M	1983
Riverton (South Metropolitan)	65-74	1	F	509
