SED_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Port Adelaide	20-24				M	55
Port Adelaide	20-24	0			F	844
Port Adelaide	20-24	0			M	937
Port Adelaide	20-24	1	0	1	F	64
Port Adelaide	20-24	1	0	1	M	37
Port Adelaide	20-24	1	1	0	F	55
Port Adelaide	20-24	1	1	0	M	18
Port Adelaide	20-24	1	1	1	F	4
Port Adelaide	25-34				F	77
Port Adelaide	25-34				M	112
Port Adelaide	25-34	0			F	1341
Port Adelaide	25-34	0			M	1624
Port Adelaide	25-34	1	0	1	F	109
Port Adelaide	25-34	1	0	1	M	61
Port Adelaide	25-34	1	1	0	F	767
Port Adelaide	25-34	1	1	0	M	476
Port Adelaide	25-34	1	1	1	F	38
Port Adelaide	25-34	1	1	1	M	16
Port Adelaide	35-44				F	106
Port Adelaide	35-44				M	113
Port Adelaide	35-44	0			F	884
Port Adelaide	35-44	0			M	1026
Port Adelaide	35-44	1	0	1	F	75
Port Adelaide	35-44	1	0	1	M	44
Port Adelaide	35-44	1	1	0	F	1249
Port Adelaide	35-44	1	1	0	M	1020
Port Adelaide	35-44	1	1	1	F	84
Port Adelaide	35-44	1	1	1	M	32
Port Adelaide	45-54				F	92
Port Adelaide	45-54				M	121
Port Adelaide	45-54	0			F	1653
Port Adelaide	45-54	0			M	1578
Port Adelaide	45-54	1	0	1	F	168
Port Adelaide	45-54	1	0	1	M	60
Port Adelaide	45-54	1	1	0	F	613
Port Adelaide	45-54	1	1	0	M	636
Port Adelaide	45-54	1	1	1	F	21
Port Adelaide	45-54	1	1	1	M	18
Port Adelaide	55-64				F	109
Port Adelaide	55-64				M	134
Port Adelaide	55-64	0			F	2217
Port Adelaide	55-64	0			M	2351
Port Adelaide	55-64	1	0	1	F	527
Port Adelaide	55-64	1	0	1	M	200
Port Adelaide	55-64	1	1	0	F	66
Port Adelaide	55-64	1	1	0	M	134
Port Adelaide	65-74				F	90
Port Adelaide	65-74				M	82
Port Adelaide	65-74	0			F	1633
Port Adelaide	65-74	0			M	1685
Port Adelaide	65-74	1	0	1	F	446
Port Adelaide	65-74	1	0	1	M	273
Port Adelaide	65-74	1	1	0	F	13
Port Adelaide	65-74	1	1	0	M	24
Port Adelaide	75-84				F	63
Port Adelaide	75-84				M	58
Port Adelaide	75-84	0			F	912
Port Adelaide	75-84	0			M	755
Port Adelaide	75-84	1	0	1	F	71
Port Adelaide	75-84	1	0	1	M	48
Port Adelaide	75-84	1	1	0	F	4
Port Adelaide	85+				F	31
Port Adelaide	85+				M	27
Port Adelaide	85+	0			F	510
Port Adelaide	85+	0			M	285
Port Adelaide	85+	1	0	1	M	3
Ramsay	15-19				F	91
Ramsay	15-19				M	81
Ramsay	15-19	0			F	1122
Ramsay	15-19	0			M	1186
Ramsay	15-19	1	0	1	F	108
Ramsay	15-19	1	0	1	M	73
Ramsay	15-19	1	1	0	F	13
Ramsay	15-19	1	1	0	M	11
Ramsay	20-24				F	73
Ramsay	20-24				M	85
Ramsay	20-24	0			F	1019
Ramsay	20-24	0			M	1264
Ramsay	20-24	1	0	1	F	104
Ramsay	20-24	1	0	1	M	62
Ramsay	20-24	1	1	0	F	160
Ramsay	20-24	1	1	0	M	76
Ramsay	20-24	1	1	1	F	4
Ramsay	25-34				F	218
Ramsay	25-34				M	197
Ramsay	25-34	0			F	1390
Ramsay	25-34	0			M	1929
Ramsay	25-34	1	0	1	F	107
Ramsay	25-34	1	0	1	M	82
Ramsay	25-34	1	1	0	F	1396
Ramsay	25-34	1	1	0	M	812
Ramsay	25-34	1	1	1	F	58
Ramsay	25-34	1	1	1	M	24
Ramsay	35-44				F	156
Ramsay	35-44				M	208
Ramsay	35-44	0			F	1015
Ramsay	35-44	0			M	1464
Ramsay	35-44	1	0	1	F	88
Ramsay	35-44	1	0	1	M	57
Ramsay	35-44	1	1	0	F	1586
Ramsay	35-44	1	1	0	M	1306
Ramsay	35-44	1	1	1	F	76
Ramsay	35-44	1	1	1	M	41
Ramsay	45-54				F	136
Ramsay	45-54				M	158
Ramsay	45-54	0			F	1599
Ramsay	45-54	0			M	1706
Ramsay	45-54	1	0	1	F	209
Ramsay	45-54	1	0	1	M	85
Ramsay	45-54	1	1	0	F	504
Ramsay	45-54	1	1	0	M	592
Ramsay	45-54	1	1	1	F	27
Ramsay	45-54	1	1	1	M	16
Ramsay	55-64				F	107
Ramsay	55-64				M	131
Ramsay	55-64	0			F	1820
Ramsay	55-64	0			M	2003
Ramsay	55-64	1	0	1	F	436
Ramsay	55-64	1	0	1	M	164
Ramsay	55-64	1	1	0	F	59
Ramsay	55-64	1	1	0	M	128
Ramsay	55-64	1	1	1	F	12
Ramsay	65-74				F	86
Ramsay	65-74				M	94
Ramsay	65-74	0			F	1491
Ramsay	65-74	0			M	1426
Ramsay	65-74	1	0	1	F	282
Ramsay	65-74	1	0	1	M	143
Ramsay	65-74	1	1	0	F	11
Ramsay	65-74	1	1	0	M	30
Ramsay	65-74	1	1	1	F	3
Ramsay	75-84				F	92
Ramsay	75-84				M	69
Ramsay	75-84	0			F	963
Ramsay	75-84	0			M	746
Ramsay	75-84	1	0	1	F	45
Ramsay	75-84	1	0	1	M	37
Ramsay	75-84	1	1	0	M	7
Ramsay	85+				F	67
Ramsay	85+				M	50
Ramsay	85+	0			F	471
Ramsay	85+	0			M	312
Reynell	15-19				F	48
Reynell	15-19				M	65
Reynell	15-19	0			F	748
Reynell	15-19	0			M	899
Reynell	15-19	1	0	1	F	54
Reynell	15-19	1	0	1	M	47
Reynell	15-19	1	1	0	F	11
Reynell	20-24				F	60
Reynell	20-24				M	65
Reynell	20-24	0			F	819
Reynell	20-24	0			M	937
Reynell	20-24	1	0	1	F	87
Reynell	20-24	1	0	1	M	35
Reynell	20-24	1	1	0	F	106
Reynell	20-24	1	1	0	M	39
Reynell	20-24	1	1	1	F	3
Reynell	25-34				F	112
Reynell	25-34				M	138
Reynell	25-34	0			F	1161
Reynell	25-34	0			M	1590
Reynell	25-34	1	0	1	F	117
Reynell	25-34	1	0	1	M	65
Reynell	25-34	1	1	0	F	992
Reynell	25-34	1	1	0	M	702
Reynell	25-34	1	1	1	F	66
Reynell	25-34	1	1	1	M	27
Reynell	35-44				F	107
Reynell	35-44				M	128
Reynell	35-44	0			F	770
Reynell	35-44	0			M	1026
Reynell	35-44	1	0	1	F	84
Reynell	35-44	1	0	1	M	50
Reynell	35-44	1	1	0	F	1276
Reynell	35-44	1	1	0	M	1069
Reynell	35-44	1	1	1	F	95
Reynell	35-44	1	1	1	M	42
Reynell	45-54				F	93
Reynell	45-54				M	112
Reynell	45-54	0			F	1370
Reynell	45-54	0			M	1436
Reynell	45-54	1	0	1	F	182
Reynell	45-54	1	0	1	M	78
Reynell	45-54	1	1	0	F	477
Reynell	45-54	1	1	0	M	556
Reynell	45-54	1	1	1	F	26
Reynell	45-54	1	1	1	M	16
Reynell	55-64				F	99
Reynell	55-64				M	97
Reynell	55-64	0			F	1568
Reynell	55-64	0			M	1665
Reynell	55-64	1	0	1	F	469
Reynell	55-64	1	0	1	M	165
Reynell	55-64	1	1	0	F	31
Reynell	55-64	1	1	0	M	81
Reynell	55-64	1	1	1	F	6
Reynell	65-74				F	99
Reynell	65-74				M	86
Reynell	65-74	0			F	1723
Reynell	65-74	0			M	1560
Reynell	65-74	1	0	1	F	470
Reynell	65-74	1	0	1	M	261
Reynell	65-74	1	1	0	F	13
Reynell	65-74	1	1	0	M	27
Reynell	65-74	1	1	1	F	4
Reynell	75-84				F	86
Reynell	75-84				M	54
Reynell	75-84	0			F	1105
Reynell	75-84	0			M	922
Reynell	75-84	1	0	1	F	79
Reynell	75-84	1	0	1	M	68
Reynell	75-84	1	1	0	F	3
Reynell	75-84	1	1	0	M	4
Reynell	75-84	1	1	1	F	4
Reynell	85+				F	43
Reynell	85+				M	31
Reynell	85+	0			F	430
Reynell	85+	0			M	301
Reynell	85+	1	0	1	F	4
Schubert	15-19				F	70
Schubert	15-19				M	77
Schubert	15-19	0			F	970
Schubert	15-19	0			M	1061
Schubert	15-19	1	0	1	F	81
Schubert	15-19	1	0	1	M	37
Schubert	15-19	1	1	0	F	3
Schubert	15-19	1	1	0	M	4
Schubert	20-24				F	29
Schubert	20-24				M	42
Schubert	20-24	0			F	707
Schubert	20-24	0			M	865
Schubert	20-24	1	0	1	F	52
Schubert	20-24	1	0	1	M	29
Schubert	20-24	1	1	0	F	48
Schubert	20-24	1	1	0	M	16
Schubert	25-34				F	66
Schubert	25-34				M	86
Schubert	25-34	0			F	780
Schubert	25-34	0			M	1049
Schubert	25-34	1	0	1	F	56
Schubert	25-34	1	0	1	M	51
Schubert	25-34	1	1	0	F	706
Schubert	25-34	1	1	0	M	510
Schubert	25-34	1	1	1	F	31
Schubert	25-34	1	1	1	M	12
Schubert	35-44				F	75
Schubert	35-44				M	102
Schubert	35-44	0			F	512
Schubert	35-44	0			M	685
Schubert	35-44	1	0	1	F	64
Schubert	35-44	1	0	1	M	40
Schubert	35-44	1	1	0	F	1536
Schubert	35-44	1	1	0	M	1207
Schubert	35-44	1	1	1	F	67
Schubert	35-44	1	1	1	M	37
Schubert	45-54				F	137
Schubert	45-54				M	150
Schubert	45-54	0			F	1674
Schubert	45-54	0			M	1522
Schubert	45-54	1	0	1	F	160
Schubert	45-54	1	0	1	M	67
Schubert	45-54	1	1	0	F	797
Schubert	45-54	1	1	0	M	883
Schubert	45-54	1	1	1	F	28
Schubert	45-54	1	1	1	M	13
Schubert	55-64				F	125
Schubert	55-64				M	127
Schubert	55-64	0			F	2122
Schubert	55-64	0			M	2318
Schubert	55-64	1	0	1	F	628
Schubert	55-64	1	0	1	M	254
Schubert	55-64	1	1	0	F	50
Schubert	55-64	1	1	0	M	118
Schubert	55-64	1	1	1	F	3
Schubert	65-74				F	103
Schubert	65-74				M	124
Schubert	65-74	0			F	1767
Schubert	65-74	0			M	1965
Schubert	65-74	1	0	1	F	497
Schubert	65-74	1	0	1	M	314
Schubert	65-74	1	1	0	F	6
Schubert	65-74	1	1	0	M	16
Schubert	65-74	1	1	1	F	5
Schubert	65-74	1	1	1	M	4
Schubert	75-84				F	73
Schubert	75-84				M	69
Schubert	75-84	0			F	1064
Schubert	75-84	0			M	1029
Schubert	75-84	1	0	1	F	64
Schubert	75-84	1	0	1	M	63
Schubert	75-84	1	1	0	F	4
Schubert	75-84	1	1	0	M	7
Schubert	85+				F	65
Schubert	85+				M	42
Schubert	85+	0			F	434
Schubert	85+	0			M	310
Schubert	85+	1	0	1	F	5
Schubert	85+	1	0	1	M	5
Stuart	15-19				F	93
Stuart	15-19				M	109
Stuart	15-19	0			F	733
Stuart	15-19	0			M	860
Stuart	15-19	1	0	1	F	85
Stuart	15-19	1	0	1	M	44
Stuart	15-19	1	1	0	F	7
Stuart	15-19	1	1	0	M	10
Stuart	15-19	1	1	1	M	4
Stuart	20-24				F	55
Stuart	20-24				M	142
Stuart	20-24	0			F	604
Stuart	20-24	0			M	786
Stuart	20-24	1	0	1	F	65
Stuart	20-24	1	0	1	M	25
Stuart	20-24	1	1	0	F	103
Stuart	20-24	1	1	0	M	41
Stuart	20-24	1	1	1	F	4
Stuart	25-34				F	147
Stuart	25-34				M	417
Stuart	25-34	0			F	828
Stuart	25-34	0			M	1160
Stuart	25-34	1	0	1	F	87
Stuart	25-34	1	0	1	M	60
Stuart	25-34	1	1	0	F	814
Stuart	25-34	1	1	0	M	523
Stuart	25-34	1	1	1	F	50
Stuart	25-34	1	1	1	M	12
Stuart	35-44				F	150
Stuart	35-44				M	337
Stuart	35-44	0			F	567
Stuart	35-44	0			M	687
Stuart	35-44	1	0	1	F	83
Stuart	35-44	1	0	1	M	31
Stuart	35-44	1	1	0	F	964
Stuart	35-44	1	1	0	M	781
Stuart	35-44	1	1	1	F	75
Stuart	35-44	1	1	1	M	34
Stuart	45-54				F	184
Stuart	45-54				M	237
Stuart	45-54	0			F	1443
Stuart	45-54	0			M	1359
Stuart	45-54	1	0	1	F	197
Stuart	45-54	1	0	1	M	83
Stuart	45-54	1	1	0	F	383
Stuart	45-54	1	1	0	M	425
Stuart	45-54	1	1	1	F	22
Stuart	45-54	1	1	1	M	15
Stuart	55-64				F	143
Stuart	55-64				M	218
Stuart	55-64	0			F	1847
Stuart	55-64	0			M	2101
Stuart	55-64	1	0	1	F	484
Stuart	55-64	1	0	1	M	231
Stuart	55-64	1	1	0	F	49
Stuart	55-64	1	1	0	M	97
Stuart	55-64	1	1	1	F	3
Stuart	55-64	1	1	1	M	7
Stuart	65-74				F	140
Stuart	65-74				M	168
Stuart	65-74	0			F	1741
Stuart	65-74	0			M	1827
Stuart	65-74	1	0	1	F	261
Stuart	65-74	1	0	1	M	179
Stuart	65-74	1	1	0	F	13
Stuart	65-74	1	1	0	M	29
Stuart	75-84				F	120
Stuart	75-84				M	111
Stuart	75-84	0			F	1178
Stuart	75-84	0			M	1107
Stuart	75-84	1	0	1	F	50
Stuart	75-84	1	0	1	M	39
Stuart	85+				F	50
Stuart	85+				M	42
Stuart	85+	0			F	513
Stuart	85+	0			M	319
Stuart	85+	1	0	1	F	3
Taylor	15-19				F	92
Taylor	15-19				M	112
Taylor	15-19	0			F	990
Taylor	15-19	0			M	1145
Taylor	15-19	1	0	1	F	121
Taylor	15-19	1	0	1	M	70
Taylor	15-19	1	1	0	F	14
Taylor	15-19	1	1	0	M	16
Taylor	20-24				F	105
Taylor	20-24				M	96
Taylor	20-24	0			F	1109
Taylor	20-24	0			M	1283
Taylor	20-24	1	0	1	F	127
Taylor	20-24	1	0	1	M	63
Taylor	20-24	1	1	0	F	202
Taylor	20-24	1	1	0	M	76
Taylor	20-24	1	1	1	F	13
Taylor	25-34				F	237
Taylor	25-34				M	246
Taylor	25-34	0			F	1490
Taylor	25-34	0			M	2014
Taylor	25-34	1	0	1	F	151
Taylor	25-34	1	0	1	M	90
Taylor	25-34	1	1	0	F	1646
Taylor	25-34	1	1	0	M	1004
Taylor	25-34	1	1	1	F	128
Taylor	25-34	1	1	1	M	53
Taylor	35-44				F	157
Taylor	35-44				M	191
Taylor	35-44	0			F	821
Taylor	35-44	0			M	1205
Taylor	35-44	1	0	1	F	107
Taylor	35-44	1	0	1	M	51
Taylor	35-44	1	1	0	F	1507
Taylor	35-44	1	1	0	M	1217
Taylor	35-44	1	1	1	F	85
Taylor	35-44	1	1	1	M	46
Taylor	45-54				F	148
Taylor	45-54				M	163
Taylor	45-54	0			F	1418
Taylor	45-54	0			M	1458
Taylor	45-54	1	0	1	F	221
Taylor	45-54	1	0	1	M	82
Taylor	45-54	1	1	0	F	450
Taylor	45-54	1	1	0	M	564
Taylor	45-54	1	1	1	F	34
Taylor	45-54	1	1	1	M	17
Taylor	55-64				F	103
Taylor	55-64				M	147
Taylor	55-64	0			F	1582
Taylor	55-64	0			M	1696
Taylor	55-64	1	0	1	F	377
Taylor	55-64	1	0	1	M	145
Taylor	55-64	1	1	0	F	50
Taylor	55-64	1	1	0	M	103
Taylor	55-64	1	1	1	F	4
Taylor	55-64	1	1	1	M	9
Taylor	65-74				F	122
Taylor	65-74				M	139
Taylor	65-74	0			F	1134
Taylor	65-74	0			M	1187
Taylor	65-74	1	0	1	F	225
Taylor	65-74	1	0	1	M	129
Taylor	65-74	1	1	0	F	14
Taylor	65-74	1	1	0	M	20
Taylor	75-84				F	99
Taylor	75-84				M	63
Taylor	75-84	0			F	736
Taylor	75-84	0			M	634
Taylor	75-84	1	0	1	F	26
Taylor	75-84	1	0	1	M	26
Taylor	75-84	1	1	0	F	6
Taylor	75-84	1	1	0	M	5
Taylor	85+				F	56
Taylor	85+				M	31
Taylor	85+	0			F	283
Taylor	85+	0			M	193
Taylor	85+	1	0	1	M	8
Torrens	15-19				F	55
Torrens	15-19				M	54
Torrens	15-19	0			F	883
Torrens	15-19	0			M	930
Torrens	15-19	1	0	1	F	75
Torrens	15-19	1	0	1	M	37
Torrens	15-19	1	1	0	M	9
Torrens	20-24				F	61
Torrens	20-24				M	96
Torrens	20-24	0			F	1112
Torrens	20-24	0			M	1356
Torrens	20-24	1	0	1	F	86
Torrens	20-24	1	0	1	M	36
Torrens	20-24	1	1	0	F	48
Torrens	20-24	1	1	0	M	15
Torrens	20-24	1	1	1	M	3
Torrens	25-34				F	148
Torrens	25-34				M	176
Torrens	25-34	0			F	2144
Torrens	25-34	0			M	2644
Torrens	25-34	1	0	1	F	108
Torrens	25-34	1	0	1	M	57
Torrens	25-34	1	1	0	F	1134
Torrens	25-34	1	1	0	M	672
Torrens	25-34	1	1	1	F	32
Torrens	25-34	1	1	1	M	8
Torrens	35-44				F	130
Torrens	35-44				M	162
Torrens	35-44	0			F	1054
Torrens	35-44	0			M	1436
Torrens	35-44	1	0	1	F	74
Torrens	35-44	1	0	1	M	50
Torrens	35-44	1	1	0	F	2017
Torrens	35-44	1	1	0	M	1787
Torrens	35-44	1	1	1	F	48
Torrens	35-44	1	1	1	M	23
Torrens	45-54				F	96
Torrens	45-54				M	121
Torrens	45-54	0			F	1674
Torrens	45-54	0			M	1549
Torrens	45-54	1	0	1	F	86
Torrens	45-54	1	0	1	M	44
Torrens	45-54	1	1	0	F	703
Torrens	45-54	1	1	0	M	760
Torrens	45-54	1	1	1	F	22
Torrens	45-54	1	1	1	M	9
Torrens	55-64				F	56
Torrens	55-64				M	67
Torrens	55-64	0			F	1746
Torrens	55-64	0			M	1733
Torrens	55-64	1	0	1	F	390
Torrens	55-64	1	0	1	M	136
Torrens	55-64	1	1	0	F	70
Torrens	55-64	1	1	0	M	138
Torrens	55-64	1	1	1	F	9
Torrens	65-74				F	60
Torrens	65-74				M	65
Torrens	65-74	0			F	1484
Torrens	65-74	0			M	1333
Torrens	65-74	1	0	1	F	425
Torrens	65-74	1	0	1	M	239
Torrens	65-74	1	1	0	F	27
Torrens	65-74	1	1	0	M	30
Torrens	65-74	1	1	1	F	6
Torrens	65-74	1	1	1	M	3
Torrens	75-84				F	56
Torrens	75-84				M	36
Torrens	75-84	0			F	1180
Torrens	75-84	0			M	935
Torrens	75-84	1	0	1	F	75
Torrens	75-84	1	0	1	M	66
Torrens	75-84	1	1	0	F	8
Torrens	75-84	1	1	0	M	5
Torrens	85+				F	30
Torrens	85+				M	24
Torrens	85+	0			F	556
Torrens	85+	0			M	336
Torrens	85+	1	0	1	F	4
Torrens	85+	1	0	1	M	5
Unley	15-19				F	11
Unley	15-19				M	20
Unley	15-19	0			F	1033
Unley	15-19	0			M	998
Unley	15-19	1	0	1	F	61
Unley	15-19	1	0	1	M	38
Unley	15-19	1	1	0	F	3
Unley	20-24				F	24
Unley	20-24				M	12
Unley	20-24	0			F	1054
Unley	20-24	0			M	1038
Unley	20-24	1	0	1	F	53
Unley	20-24	1	0	1	M	19
Unley	20-24	1	1	0	F	5
Unley	20-24	1	1	0	M	4
Unley	25-34				F	62
Unley	25-34				M	63
Unley	25-34	0			F	1633
Unley	25-34	0			M	1678
Unley	25-34	1	0	1	F	80
Unley	25-34	1	0	1	M	42
Unley	25-34	1	1	0	F	395
Unley	25-34	1	1	0	M	219
Unley	25-34	1	1	1	F	20
Unley	25-34	1	1	1	M	3
Unley	35-44				F	46
Unley	35-44				M	57
Unley	35-44	0			F	715
Unley	35-44	0			M	824
Unley	35-44	1	0	1	F	53
Unley	35-44	1	0	1	M	37
Unley	35-44	1	1	0	F	1641
Unley	35-44	1	1	0	M	1295
Unley	35-44	1	1	1	F	83
Unley	35-44	1	1	1	M	29
Unley	45-54				F	63
Unley	45-54				M	61
Unley	45-54	0			F	1339
Unley	45-54	0			M	1187
Unley	45-54	1	0	1	F	70
Unley	45-54	1	0	1	M	39
Unley	45-54	1	1	0	F	1088
Unley	45-54	1	1	0	M	1097
Unley	45-54	1	1	1	F	52
Unley	45-54	1	1	1	M	36
Unley	55-64				F	52
Unley	55-64				M	41
Unley	55-64	0			F	1928
Unley	55-64	0			M	1772
Unley	55-64	1	0	1	F	351
Unley	55-64	1	0	1	M	126
Unley	55-64	1	1	0	F	106
Unley	55-64	1	1	0	M	218
Unley	55-64	1	1	1	F	5
Unley	55-64	1	1	1	M	5
Unley	65-74				F	65
Unley	65-74				M	67
Unley	65-74	0			F	1610
Unley	65-74	0			M	1570
Unley	65-74	1	0	1	F	705
Unley	65-74	1	0	1	M	424
Unley	65-74	1	1	0	F	22
Unley	65-74	1	1	0	M	21
Unley	75-84				F	66
Unley	75-84				M	49
Unley	75-84	0			F	1316
Unley	75-84	0			M	1002
Unley	75-84	1	0	1	F	148
Unley	75-84	1	0	1	M	145
Unley	75-84	1	1	0	F	7
Unley	75-84	1	1	0	M	6
Unley	85+				F	72
Unley	85+				M	35
Unley	85+	0			F	1049
Unley	85+	0			M	529
Unley	85+	1	0	1	F	4
Unley	85+	1	0	1	M	13
Unley	85+	1	1	0	F	6
Waite	15-19				F	23
Waite	15-19				M	24
Waite	15-19	0			F	1068
Waite	15-19	0			M	1148
Waite	15-19	1	0	1	F	84
Waite	15-19	1	0	1	M	58
Waite	15-19	1	1	0	F	3
Waite	15-19	1	1	0	M	4
Waite	20-24				F	15
Waite	20-24				M	22
Waite	20-24	0			F	843
Waite	20-24	0			M	963
Waite	20-24	1	0	1	F	46
Waite	20-24	1	0	1	M	29
Waite	20-24	1	1	0	F	17
Waite	20-24	1	1	0	M	7
Waite	25-34				F	35
Waite	25-34				M	43
Waite	25-34	0			F	992
Waite	25-34	0			M	1206
Waite	25-34	1	0	1	F	63
Waite	25-34	1	0	1	M	45
Waite	25-34	1	1	0	F	507
Waite	25-34	1	1	0	M	342
Waite	25-34	1	1	1	F	22
Waite	25-34	1	1	1	M	3
Waite	35-44				F	41
Waite	35-44				M	61
Waite	35-44	0			F	489
Waite	35-44	0			M	633
Waite	35-44	1	0	1	F	57
Waite	35-44	1	0	1	M	33
Waite	35-44	1	1	0	F	1805
Waite	35-44	1	1	0	M	1451
Waite	35-44	1	1	1	F	121
Waite	35-44	1	1	1	M	43
Waite	45-54				F	53
Waite	45-54				M	51
Waite	45-54	0			F	1382
Waite	45-54	0			M	1223
Waite	45-54	1	0	1	F	123
Waite	45-54	1	0	1	M	45
Waite	45-54	1	1	0	F	1118
Waite	45-54	1	1	0	M	1269
Waite	45-54	1	1	1	F	58
Waite	45-54	1	1	1	M	40
Waite	55-64				F	55
Waite	55-64				M	59
Waite	55-64	0			F	1833
Waite	55-64	0			M	1823
Waite	55-64	1	0	1	F	477
Waite	55-64	1	0	1	M	184
Waite	55-64	1	1	0	F	97
Waite	55-64	1	1	0	M	211
Waite	55-64	1	1	1	F	4
Waite	55-64	1	1	1	M	6
Waite	65-74				F	56
Waite	65-74				M	44
Waite	65-74	0			F	1468
Waite	65-74	0			M	1453
Waite	65-74	1	0	1	F	753
Waite	65-74	1	0	1	M	469
Waite	65-74	1	1	0	F	18
Waite	65-74	1	1	0	M	23
Waite	65-74	1	1	1	M	4
Waite	75-84				F	58
Waite	75-84				M	46
Waite	75-84	0			F	1132
Waite	75-84	0			M	1102
Waite	75-84	1	0	1	F	151
Waite	75-84	1	0	1	M	145
Waite	75-84	1	1	0	F	7
Waite	75-84	1	1	0	M	10
Waite	85+				F	36
Waite	85+				M	22
Waite	85+	0			F	497
Waite	85+	0			M	377
Waite	85+	1	0	1	F	6
Waite	85+	1	0	1	M	7
West Torrens	15-19				F	16
West Torrens	15-19				M	30
West Torrens	15-19	0			F	775
West Torrens	15-19	0			M	820
West Torrens	15-19	1	0	1	F	44
West Torrens	15-19	1	0	1	M	28
West Torrens	15-19	1	1	0	F	9
West Torrens	20-24				F	47
West Torrens	20-24				M	62
West Torrens	20-24	0			F	1278
West Torrens	20-24	0			M	1293
West Torrens	20-24	1	0	1	F	58
West Torrens	20-24	1	0	1	M	25
West Torrens	20-24	1	1	0	F	23
West Torrens	20-24	1	1	0	M	3
West Torrens	25-34				F	98
West Torrens	25-34				M	135
West Torrens	25-34	0			F	2368
West Torrens	25-34	0			M	2788
West Torrens	25-34	1	0	1	F	120
West Torrens	25-34	1	0	1	M	76
West Torrens	25-34	1	1	0	F	682
West Torrens	25-34	1	1	0	M	426
West Torrens	25-34	1	1	1	F	16
West Torrens	25-34	1	1	1	M	6
West Torrens	35-44				F	102
West Torrens	35-44				M	110
West Torrens	35-44	0			F	949
West Torrens	35-44	0			M	1270
West Torrens	35-44	1	0	1	F	82
West Torrens	35-44	1	0	1	M	39
West Torrens	35-44	1	1	0	F	1411
West Torrens	35-44	1	1	0	M	1250
West Torrens	35-44	1	1	1	F	61
West Torrens	35-44	1	1	1	M	24
West Torrens	45-54				F	67
West Torrens	45-54				M	83
West Torrens	45-54	0			F	1485
West Torrens	45-54	0			M	1494
West Torrens	45-54	1	0	1	F	96
West Torrens	45-54	1	0	1	M	32
West Torrens	45-54	1	1	0	F	669
West Torrens	45-54	1	1	0	M	728
West Torrens	45-54	1	1	1	F	26
West Torrens	45-54	1	1	1	M	14
West Torrens	55-64				F	59
West Torrens	55-64				M	78
West Torrens	55-64	0			F	1726
West Torrens	55-64	0			M	1761
West Torrens	55-64	1	0	1	F	331
West Torrens	55-64	1	0	1	M	114
West Torrens	55-64	1	1	0	F	62
West Torrens	55-64	1	1	0	M	134
West Torrens	55-64	1	1	1	F	8
West Torrens	55-64	1	1	1	M	6
West Torrens	65-74				F	49
West Torrens	65-74				M	51
West Torrens	65-74	0			F	1145
West Torrens	65-74	0			M	1134
West Torrens	65-74	1	0	1	F	365
West Torrens	65-74	1	0	1	M	198
West Torrens	65-74	1	1	0	F	14
West Torrens	65-74	1	1	0	M	19
West Torrens	65-74	1	1	1	F	3
West Torrens	75-84				F	51
West Torrens	75-84				M	38
West Torrens	75-84	0			F	1028
West Torrens	75-84	0			M	749
West Torrens	75-84	1	0	1	F	62
West Torrens	75-84	1	0	1	M	52
West Torrens	75-84	1	1	0	F	4
West Torrens	75-84	1	1	0	M	3
West Torrens	85+				F	36
West Torrens	85+				M	19
West Torrens	85+	0			F	600
West Torrens	85+	0			M	384
West Torrens	85+	1	0	1	F	8
Wright	15-19				F	17
Wright	15-19				M	24
Wright	15-19	0			F	892
Wright	15-19	0			M	997
Wright	15-19	1	0	1	F	101
Wright	15-19	1	0	1	M	42
Wright	20-24				F	27
Wright	20-24				M	26
Wright	20-24	0			F	916
Wright	20-24	0			M	1000
Wright	20-24	1	0	1	F	68
Wright	20-24	1	0	1	M	37
Wright	20-24	1	1	0	F	55
Wright	20-24	1	1	0	M	29
Wright	25-34				F	61
Wright	25-34				M	92
Wright	25-34	0			F	1122
Wright	25-34	0			M	1454
Wright	25-34	1	0	1	F	91
Wright	25-34	1	0	1	M	50
Wright	25-34	1	1	0	F	856
Wright	25-34	1	1	0	M	572
Wright	25-34	1	1	1	F	41
Wright	25-34	1	1	1	M	13
Wright	35-44				F	60
Wright	35-44				M	91
Wright	35-44	0			F	639
Wright	35-44	0			M	917
Wright	35-44	1	0	1	F	62
Wright	35-44	1	0	1	M	46
Wright	35-44	1	1	0	F	1600
Wright	35-44	1	1	0	M	1383
Wright	35-44	1	1	1	F	69
Wright	35-44	1	1	1	M	45
Wright	45-54				F	60
Wright	45-54				M	69
Wright	45-54	0			F	1450
Wright	45-54	0			M	1390
Wright	45-54	1	0	1	F	152
Wright	45-54	1	0	1	M	66
Wright	45-54	1	1	0	F	678
Wright	45-54	1	1	0	M	695
Wright	45-54	1	1	1	F	22
Wright	45-54	1	1	1	M	23
Wright	55-64				F	56
Wright	55-64				M	62
Wright	55-64	0			F	1830
Wright	55-64	0			M	1804
Wright	55-64	1	0	1	F	595
Wright	55-64	1	0	1	M	240
Wright	55-64	1	1	0	F	48
Wright	55-64	1	1	0	M	110
Wright	55-64	1	1	1	F	4
Wright	65-74				F	55
Wright	65-74				M	55
