SED_NAME16	Age	NeedsAssistance	Sex	persons
Bateman (South Metropolitan)	45-54	1	F	41
Bateman (South Metropolitan)	45-54	1	M	40
Bateman (South Metropolitan)	55-64		F	102
Bateman (South Metropolitan)	55-64		M	107
Bateman (South Metropolitan)	55-64	0	F	2856
Bateman (South Metropolitan)	55-64	0	M	2540
Bateman (South Metropolitan)	55-64	1	F	73
Bateman (South Metropolitan)	55-64	1	M	46
Bateman (South Metropolitan)	65-74		F	89
Bateman (South Metropolitan)	65-74		M	80
Bateman (South Metropolitan)	65-74	0	F	2570
Bateman (South Metropolitan)	65-74	0	M	2290
Bateman (South Metropolitan)	65-74	1	F	107
Bateman (South Metropolitan)	65-74	1	M	71
Bateman (South Metropolitan)	75-84		F	38
Bateman (South Metropolitan)	75-84		M	38
Bateman (South Metropolitan)	75-84	0	F	1177
Bateman (South Metropolitan)	75-84	0	M	1131
Bateman (South Metropolitan)	75-84	1	F	216
Bateman (South Metropolitan)	75-84	1	M	165
Bateman (South Metropolitan)	85+		F	28
Bateman (South Metropolitan)	85+		M	17
Bateman (South Metropolitan)	85+	0	F	311
Bateman (South Metropolitan)	85+	0	M	249
Bateman (South Metropolitan)	85+	1	F	374
Bateman (South Metropolitan)	85+	1	M	188
Belmont (East Metropolitan)	0-4		F	97
Belmont (East Metropolitan)	0-4		M	65
Belmont (East Metropolitan)	0-4	0	F	1316
Belmont (East Metropolitan)	0-4	0	M	1348
Belmont (East Metropolitan)	0-4	1	F	10
Belmont (East Metropolitan)	0-4	1	M	25
Belmont (East Metropolitan)	5-14		F	150
Belmont (East Metropolitan)	5-14		M	169
Belmont (East Metropolitan)	5-14	0	F	2162
Belmont (East Metropolitan)	5-14	0	M	2263
Belmont (East Metropolitan)	5-14	1	F	52
Belmont (East Metropolitan)	5-14	1	M	123
Belmont (East Metropolitan)	15-19		F	58
Belmont (East Metropolitan)	15-19		M	65
Belmont (East Metropolitan)	15-19	0	F	919
Belmont (East Metropolitan)	15-19	0	M	1008
Belmont (East Metropolitan)	15-19	1	F	17
Belmont (East Metropolitan)	15-19	1	M	28
Belmont (East Metropolitan)	20-24		F	112
Belmont (East Metropolitan)	20-24		M	148
Belmont (East Metropolitan)	20-24	0	F	1525
Belmont (East Metropolitan)	20-24	0	M	1523
Belmont (East Metropolitan)	20-24	1	F	33
Belmont (East Metropolitan)	20-24	1	M	36
Belmont (East Metropolitan)	25-34		F	320
Belmont (East Metropolitan)	25-34		M	386
Belmont (East Metropolitan)	25-34	0	F	4306
Belmont (East Metropolitan)	25-34	0	M	4401
Belmont (East Metropolitan)	25-34	1	F	55
Belmont (East Metropolitan)	25-34	1	M	43
Belmont (East Metropolitan)	35-44		F	241
Belmont (East Metropolitan)	35-44		M	323
Belmont (East Metropolitan)	35-44	0	F	3353
Belmont (East Metropolitan)	35-44	0	M	3545
Belmont (East Metropolitan)	35-44	1	F	60
Belmont (East Metropolitan)	35-44	1	M	70
Belmont (East Metropolitan)	45-54		F	174
Belmont (East Metropolitan)	45-54		M	252
Belmont (East Metropolitan)	45-54	0	F	2539
Belmont (East Metropolitan)	45-54	0	M	2724
Belmont (East Metropolitan)	45-54	1	F	95
Belmont (East Metropolitan)	45-54	1	M	69
Belmont (East Metropolitan)	55-64		F	155
Belmont (East Metropolitan)	55-64		M	207
Belmont (East Metropolitan)	55-64	0	F	2255
Belmont (East Metropolitan)	55-64	0	M	2388
Belmont (East Metropolitan)	55-64	1	F	134
Belmont (East Metropolitan)	55-64	1	M	152
Belmont (East Metropolitan)	65-74		F	93
Belmont (East Metropolitan)	65-74		M	118
Belmont (East Metropolitan)	65-74	0	F	1754
Belmont (East Metropolitan)	65-74	0	M	1579
Belmont (East Metropolitan)	65-74	1	F	184
Belmont (East Metropolitan)	65-74	1	M	152
Belmont (East Metropolitan)	75-84		F	87
Belmont (East Metropolitan)	75-84		M	63
Belmont (East Metropolitan)	75-84	0	F	764
Belmont (East Metropolitan)	75-84	0	M	694
Belmont (East Metropolitan)	75-84	1	F	274
Belmont (East Metropolitan)	75-84	1	M	184
Belmont (East Metropolitan)	85+		F	83
Belmont (East Metropolitan)	85+		M	39
Belmont (East Metropolitan)	85+	0	F	234
Belmont (East Metropolitan)	85+	0	M	174
Belmont (East Metropolitan)	85+	1	F	292
Belmont (East Metropolitan)	85+	1	M	139
Bicton (South Metropolitan)	0-4		F	33
Bicton (South Metropolitan)	0-4		M	24
Bicton (South Metropolitan)	0-4	0	F	977
Bicton (South Metropolitan)	0-4	0	M	1002
Bicton (South Metropolitan)	0-4	1	F	10
Bicton (South Metropolitan)	0-4	1	M	15
Bicton (South Metropolitan)	5-14		F	75
Bicton (South Metropolitan)	5-14		M	93
Bicton (South Metropolitan)	5-14	0	F	2347
Bicton (South Metropolitan)	5-14	0	M	2245
Bicton (South Metropolitan)	5-14	1	F	62
Bicton (South Metropolitan)	5-14	1	M	93
Bicton (South Metropolitan)	15-19		F	37
Bicton (South Metropolitan)	15-19		M	34
Bicton (South Metropolitan)	15-19	0	F	1241
Bicton (South Metropolitan)	15-19	0	M	1132
Bicton (South Metropolitan)	15-19	1	F	40
Bicton (South Metropolitan)	15-19	1	M	40
Bicton (South Metropolitan)	20-24		F	34
Bicton (South Metropolitan)	20-24		M	31
Bicton (South Metropolitan)	20-24	0	F	1020
Bicton (South Metropolitan)	20-24	0	M	941
Bicton (South Metropolitan)	20-24	1	F	14
Bicton (South Metropolitan)	20-24	1	M	15
Bicton (South Metropolitan)	25-34		F	111
Bicton (South Metropolitan)	25-34		M	127
Bicton (South Metropolitan)	25-34	0	F	2096
Bicton (South Metropolitan)	25-34	0	M	1785
Bicton (South Metropolitan)	25-34	1	F	30
Bicton (South Metropolitan)	25-34	1	M	27
Bicton (South Metropolitan)	35-44		F	98
Bicton (South Metropolitan)	35-44		M	125
Bicton (South Metropolitan)	35-44	0	F	2585
Bicton (South Metropolitan)	35-44	0	M	2170
Bicton (South Metropolitan)	35-44	1	F	41
Bicton (South Metropolitan)	35-44	1	M	26
Bicton (South Metropolitan)	45-54		F	117
Bicton (South Metropolitan)	45-54		M	140
Bicton (South Metropolitan)	45-54	0	F	2836
Bicton (South Metropolitan)	45-54	0	M	2529
Bicton (South Metropolitan)	45-54	1	F	45
Bicton (South Metropolitan)	45-54	1	M	39
Bicton (South Metropolitan)	55-64		F	83
Bicton (South Metropolitan)	55-64		M	118
Bicton (South Metropolitan)	55-64	0	F	2463
Bicton (South Metropolitan)	55-64	0	M	2198
Bicton (South Metropolitan)	55-64	1	F	64
Bicton (South Metropolitan)	55-64	1	M	62
Bicton (South Metropolitan)	65-74		F	72
Bicton (South Metropolitan)	65-74		M	81
Bicton (South Metropolitan)	65-74	0	F	1926
Bicton (South Metropolitan)	65-74	0	M	1682
Bicton (South Metropolitan)	65-74	1	F	104
Bicton (South Metropolitan)	65-74	1	M	103
Bicton (South Metropolitan)	75-84		F	89
Bicton (South Metropolitan)	75-84		M	59
Bicton (South Metropolitan)	75-84	0	F	1000
Bicton (South Metropolitan)	75-84	0	M	828
Bicton (South Metropolitan)	75-84	1	F	272
Bicton (South Metropolitan)	75-84	1	M	144
Bicton (South Metropolitan)	85+		F	68
Bicton (South Metropolitan)	85+		M	46
Bicton (South Metropolitan)	85+	0	F	328
Bicton (South Metropolitan)	85+	0	M	261
Bicton (South Metropolitan)	85+	1	F	473
Bicton (South Metropolitan)	85+	1	M	205
Bunbury (South West)	0-4		F	72
Bunbury (South West)	0-4		M	66
Bunbury (South West)	0-4	0	F	1109
Bunbury (South West)	0-4	0	M	1141
Bunbury (South West)	0-4	1	F	20
Bunbury (South West)	0-4	1	M	16
Bunbury (South West)	5-14		F	137
Bunbury (South West)	5-14		M	152
Bunbury (South West)	5-14	0	F	2526
Bunbury (South West)	5-14	0	M	2634
Bunbury (South West)	5-14	1	F	100
Bunbury (South West)	5-14	1	M	194
Bunbury (South West)	15-19		F	65
Bunbury (South West)	15-19		M	59
Bunbury (South West)	15-19	0	F	1261
Bunbury (South West)	15-19	0	M	1227
Bunbury (South West)	15-19	1	F	34
Bunbury (South West)	15-19	1	M	66
Bunbury (South West)	20-24		F	74
Bunbury (South West)	20-24		M	115
Bunbury (South West)	20-24	0	F	1097
Bunbury (South West)	20-24	0	M	1032
Bunbury (South West)	20-24	1	F	35
Bunbury (South West)	20-24	1	M	51
Bunbury (South West)	25-34		F	175
Bunbury (South West)	25-34		M	382
Bunbury (South West)	25-34	0	F	2531
Bunbury (South West)	25-34	0	M	2242
Bunbury (South West)	25-34	1	F	66
Bunbury (South West)	25-34	1	M	81
Bunbury (South West)	35-44		F	148
Bunbury (South West)	35-44		M	363
Bunbury (South West)	35-44	0	F	2660
Bunbury (South West)	35-44	0	M	2368
Bunbury (South West)	35-44	1	F	77
Bunbury (South West)	35-44	1	M	63
Bunbury (South West)	45-54		F	147
Bunbury (South West)	45-54		M	303
Bunbury (South West)	45-54	0	F	2812
Bunbury (South West)	45-54	0	M	2519
Bunbury (South West)	45-54	1	F	105
Bunbury (South West)	45-54	1	M	94
Bunbury (South West)	55-64		F	136
Bunbury (South West)	55-64		M	193
Bunbury (South West)	55-64	0	F	2596
Bunbury (South West)	55-64	0	M	2421
Bunbury (South West)	55-64	1	F	149
Bunbury (South West)	55-64	1	M	138
Bunbury (South West)	65-74		F	122
Bunbury (South West)	65-74		M	140
Bunbury (South West)	65-74	0	F	2091
Bunbury (South West)	65-74	0	M	1914
Bunbury (South West)	65-74	1	F	215
Bunbury (South West)	65-74	1	M	185
Bunbury (South West)	75-84		F	73
Bunbury (South West)	75-84		M	71
Bunbury (South West)	75-84	0	F	1003
Bunbury (South West)	75-84	0	M	882
Bunbury (South West)	75-84	1	F	264
Bunbury (South West)	75-84	1	M	204
Bunbury (South West)	85+		F	61
Bunbury (South West)	85+		M	35
Bunbury (South West)	85+	0	F	253
Bunbury (South West)	85+	0	M	205
Bunbury (South West)	85+	1	F	336
Bunbury (South West)	85+	1	M	132
Burns Beach (North Metropolitan)	0-4		F	50
Burns Beach (North Metropolitan)	0-4		M	61
Burns Beach (North Metropolitan)	0-4	0	F	1239
Burns Beach (North Metropolitan)	0-4	0	M	1258
Burns Beach (North Metropolitan)	0-4	1	F	8
Burns Beach (North Metropolitan)	0-4	1	M	24
Burns Beach (North Metropolitan)	5-14		F	123
Burns Beach (North Metropolitan)	5-14		M	137
Burns Beach (North Metropolitan)	5-14	0	F	2802
Burns Beach (North Metropolitan)	5-14	0	M	3064
Burns Beach (North Metropolitan)	5-14	1	F	80
Burns Beach (North Metropolitan)	5-14	1	M	156
Burns Beach (North Metropolitan)	15-19		F	61
Burns Beach (North Metropolitan)	15-19		M	55
Burns Beach (North Metropolitan)	15-19	0	F	1482
Burns Beach (North Metropolitan)	15-19	0	M	1573
Burns Beach (North Metropolitan)	15-19	1	F	47
Burns Beach (North Metropolitan)	15-19	1	M	61
Burns Beach (North Metropolitan)	20-24		F	59
Burns Beach (North Metropolitan)	20-24		M	73
Burns Beach (North Metropolitan)	20-24	0	F	1478
Burns Beach (North Metropolitan)	20-24	0	M	1496
Burns Beach (North Metropolitan)	20-24	1	F	32
Burns Beach (North Metropolitan)	20-24	1	M	57
Burns Beach (North Metropolitan)	25-34		F	111
Burns Beach (North Metropolitan)	25-34		M	163
Burns Beach (North Metropolitan)	25-34	0	F	2715
Burns Beach (North Metropolitan)	25-34	0	M	2566
Burns Beach (North Metropolitan)	25-34	1	F	40
Burns Beach (North Metropolitan)	25-34	1	M	44
Burns Beach (North Metropolitan)	35-44		F	117
Burns Beach (North Metropolitan)	35-44		M	193
Burns Beach (North Metropolitan)	35-44	0	F	2965
Burns Beach (North Metropolitan)	35-44	0	M	2672
Burns Beach (North Metropolitan)	35-44	1	F	50
Burns Beach (North Metropolitan)	35-44	1	M	25
Burns Beach (North Metropolitan)	45-54		F	127
Burns Beach (North Metropolitan)	45-54		M	193
Burns Beach (North Metropolitan)	45-54	0	F	3594
Burns Beach (North Metropolitan)	45-54	0	M	3243
Burns Beach (North Metropolitan)	45-54	1	F	94
Burns Beach (North Metropolitan)	45-54	1	M	58
Burns Beach (North Metropolitan)	55-64		F	95
Burns Beach (North Metropolitan)	55-64		M	157
Burns Beach (North Metropolitan)	55-64	0	F	2772
Burns Beach (North Metropolitan)	55-64	0	M	2760
Burns Beach (North Metropolitan)	55-64	1	F	120
Burns Beach (North Metropolitan)	55-64	1	M	71
Burns Beach (North Metropolitan)	65-74		F	57
Burns Beach (North Metropolitan)	65-74		M	54
Burns Beach (North Metropolitan)	65-74	0	F	1484
Burns Beach (North Metropolitan)	65-74	0	M	1411
Burns Beach (North Metropolitan)	65-74	1	F	112
Burns Beach (North Metropolitan)	65-74	1	M	109
Burns Beach (North Metropolitan)	75-84		F	35
Burns Beach (North Metropolitan)	75-84		M	32
Burns Beach (North Metropolitan)	75-84	0	F	606
Burns Beach (North Metropolitan)	75-84	0	M	546
Burns Beach (North Metropolitan)	75-84	1	F	169
Burns Beach (North Metropolitan)	75-84	1	M	98
Burns Beach (North Metropolitan)	85+		F	13
Burns Beach (North Metropolitan)	85+		M	12
Burns Beach (North Metropolitan)	85+	0	F	93
Burns Beach (North Metropolitan)	85+	0	M	95
Burns Beach (North Metropolitan)	85+	1	F	162
Burns Beach (North Metropolitan)	85+	1	M	68
Butler (North Metropolitan)	0-4		F	93
Butler (North Metropolitan)	0-4		M	122
Butler (North Metropolitan)	0-4	0	F	2067
Butler (North Metropolitan)	0-4	0	M	2144
Butler (North Metropolitan)	0-4	1	F	24
Butler (North Metropolitan)	0-4	1	M	40
Butler (North Metropolitan)	5-14		F	200
Butler (North Metropolitan)	5-14		M	223
Butler (North Metropolitan)	5-14	0	F	4014
Butler (North Metropolitan)	5-14	0	M	4113
Butler (North Metropolitan)	5-14	1	F	116
Butler (North Metropolitan)	5-14	1	M	283
Butler (North Metropolitan)	15-19		F	88
Butler (North Metropolitan)	15-19		M	101
Butler (North Metropolitan)	15-19	0	F	1675
Butler (North Metropolitan)	15-19	0	M	1696
Butler (North Metropolitan)	15-19	1	F	48
Butler (North Metropolitan)	15-19	1	M	105
Butler (North Metropolitan)	20-24		F	89
Butler (North Metropolitan)	20-24		M	91
Butler (North Metropolitan)	20-24	0	F	1613
Butler (North Metropolitan)	20-24	0	M	1564
Butler (North Metropolitan)	20-24	1	F	35
Butler (North Metropolitan)	20-24	1	M	68
Butler (North Metropolitan)	25-34		F	228
Butler (North Metropolitan)	25-34		M	292
Butler (North Metropolitan)	25-34	0	F	4253
Butler (North Metropolitan)	25-34	0	M	3661
Butler (North Metropolitan)	25-34	1	F	71
Butler (North Metropolitan)	25-34	1	M	56
Butler (North Metropolitan)	35-44		F	189
Butler (North Metropolitan)	35-44		M	318
Butler (North Metropolitan)	35-44	0	F	4057
Butler (North Metropolitan)	35-44	0	M	3531
Butler (North Metropolitan)	35-44	1	F	81
Butler (North Metropolitan)	35-44	1	M	55
Butler (North Metropolitan)	45-54		F	185
Butler (North Metropolitan)	45-54		M	308
Butler (North Metropolitan)	45-54	0	F	3547
Butler (North Metropolitan)	45-54	0	M	3290
Butler (North Metropolitan)	45-54	1	F	146
Butler (North Metropolitan)	45-54	1	M	79
Butler (North Metropolitan)	55-64		F	124
Butler (North Metropolitan)	55-64		M	161
Butler (North Metropolitan)	55-64	0	F	2379
Butler (North Metropolitan)	55-64	0	M	2176
Butler (North Metropolitan)	55-64	1	F	151
Butler (North Metropolitan)	55-64	1	M	102
Butler (North Metropolitan)	65-74		F	75
Butler (North Metropolitan)	65-74		M	59
Butler (North Metropolitan)	65-74	0	F	1673
Butler (North Metropolitan)	65-74	0	M	1411
Butler (North Metropolitan)	65-74	1	F	167
Butler (North Metropolitan)	65-74	1	M	151
Butler (North Metropolitan)	75-84		F	62
Butler (North Metropolitan)	75-84		M	60
Butler (North Metropolitan)	75-84	0	F	820
Butler (North Metropolitan)	75-84	0	M	728
Butler (North Metropolitan)	75-84	1	F	287
Butler (North Metropolitan)	75-84	1	M	172
Butler (North Metropolitan)	85+		F	26
Butler (North Metropolitan)	85+		M	15
Butler (North Metropolitan)	85+	0	F	166
Butler (North Metropolitan)	85+	0	M	164
Butler (North Metropolitan)	85+	1	F	269
Butler (North Metropolitan)	85+	1	M	133
Cannington (South Metropolitan)	0-4		F	111
Cannington (South Metropolitan)	0-4		M	104
Cannington (South Metropolitan)	0-4	0	F	1711
Cannington (South Metropolitan)	0-4	0	M	1836
Cannington (South Metropolitan)	0-4	1	F	8
Cannington (South Metropolitan)	0-4	1	M	24
Cannington (South Metropolitan)	5-14		F	170
Cannington (South Metropolitan)	5-14		M	172
Cannington (South Metropolitan)	5-14	0	F	2672
Cannington (South Metropolitan)	5-14	0	M	2741
Cannington (South Metropolitan)	5-14	1	F	55
Cannington (South Metropolitan)	5-14	1	M	113
Cannington (South Metropolitan)	15-19		F	63
Cannington (South Metropolitan)	15-19		M	76
Cannington (South Metropolitan)	15-19	0	F	1065
Cannington (South Metropolitan)	15-19	0	M	1197
Cannington (South Metropolitan)	15-19	1	F	30
Cannington (South Metropolitan)	15-19	1	M	42
Cannington (South Metropolitan)	20-24		F	124
Cannington (South Metropolitan)	20-24		M	138
Cannington (South Metropolitan)	20-24	0	F	1827
Cannington (South Metropolitan)	20-24	0	M	2021
Cannington (South Metropolitan)	20-24	1	F	23
Cannington (South Metropolitan)	20-24	1	M	39
Cannington (South Metropolitan)	25-34		F	299
Cannington (South Metropolitan)	25-34		M	374
Cannington (South Metropolitan)	25-34	0	F	4702
Cannington (South Metropolitan)	25-34	0	M	4808
Cannington (South Metropolitan)	25-34	1	F	55
Cannington (South Metropolitan)	25-34	1	M	64
Cannington (South Metropolitan)	35-44		F	203
Cannington (South Metropolitan)	35-44		M	284
Cannington (South Metropolitan)	35-44	0	F	3704
Cannington (South Metropolitan)	35-44	0	M	4033
Cannington (South Metropolitan)	35-44	1	F	64
Cannington (South Metropolitan)	35-44	1	M	62
Cannington (South Metropolitan)	45-54		F	144
Cannington (South Metropolitan)	45-54		M	179
Cannington (South Metropolitan)	45-54	0	F	2566
Cannington (South Metropolitan)	45-54	0	M	2668
Cannington (South Metropolitan)	45-54	1	F	94
Cannington (South Metropolitan)	45-54	1	M	87
Cannington (South Metropolitan)	55-64		F	102
Cannington (South Metropolitan)	55-64		M	127
Cannington (South Metropolitan)	55-64	0	F	2412
Cannington (South Metropolitan)	55-64	0	M	2157
Cannington (South Metropolitan)	55-64	1	F	135
Cannington (South Metropolitan)	55-64	1	M	109
Cannington (South Metropolitan)	65-74		F	63
Cannington (South Metropolitan)	65-74		M	75
Cannington (South Metropolitan)	65-74	0	F	1927
Cannington (South Metropolitan)	65-74	0	M	1716
Cannington (South Metropolitan)	65-74	1	F	210
Cannington (South Metropolitan)	65-74	1	M	174
Cannington (South Metropolitan)	75-84		F	64
Cannington (South Metropolitan)	75-84		M	45
Cannington (South Metropolitan)	75-84	0	F	826
Cannington (South Metropolitan)	75-84	0	M	752
Cannington (South Metropolitan)	75-84	1	F	264
Cannington (South Metropolitan)	75-84	1	M	217
Cannington (South Metropolitan)	85+		F	47
Cannington (South Metropolitan)	85+		M	33
Cannington (South Metropolitan)	85+	0	F	182
Cannington (South Metropolitan)	85+	0	M	163
Cannington (South Metropolitan)	85+	1	F	249
Cannington (South Metropolitan)	85+	1	M	117
Carine (North Metropolitan)	0-4		F	23
Carine (North Metropolitan)	0-4		M	16
Carine (North Metropolitan)	0-4	0	F	1038
Carine (North Metropolitan)	0-4	0	M	1145
Carine (North Metropolitan)	0-4	1	M	16
Carine (North Metropolitan)	5-14		F	68
Carine (North Metropolitan)	5-14		M	62
Carine (North Metropolitan)	5-14	0	F	2984
Carine (North Metropolitan)	5-14	0	M	3001
Carine (North Metropolitan)	5-14	1	F	63
Carine (North Metropolitan)	5-14	1	M	110
Carine (North Metropolitan)	15-19		F	17
Carine (North Metropolitan)	15-19		M	20
Carine (North Metropolitan)	15-19	0	F	1188
Carine (North Metropolitan)	15-19	0	M	1326
Carine (North Metropolitan)	15-19	1	F	25
Carine (North Metropolitan)	15-19	1	M	28
Carine (North Metropolitan)	20-24		F	20
Carine (North Metropolitan)	20-24		M	29
Carine (North Metropolitan)	20-24	0	F	906
Carine (North Metropolitan)	20-24	0	M	981
Carine (North Metropolitan)	20-24	1	F	5
Carine (North Metropolitan)	20-24	1	M	20
Carine (North Metropolitan)	25-34		F	72
Carine (North Metropolitan)	25-34		M	70
Carine (North Metropolitan)	25-34	0	F	1542
Carine (North Metropolitan)	25-34	0	M	1442
Carine (North Metropolitan)	25-34	1	F	27
Carine (North Metropolitan)	25-34	1	M	31
Carine (North Metropolitan)	35-44		F	66
Carine (North Metropolitan)	35-44		M	99
Carine (North Metropolitan)	35-44	0	F	2908
Carine (North Metropolitan)	35-44	0	M	2548
Carine (North Metropolitan)	35-44	1	F	29
Carine (North Metropolitan)	35-44	1	M	17
Carine (North Metropolitan)	45-54		F	73
Carine (North Metropolitan)	45-54		M	120
Carine (North Metropolitan)	45-54	0	F	2890
Carine (North Metropolitan)	45-54	0	M	2855
Carine (North Metropolitan)	45-54	1	F	38
Carine (North Metropolitan)	45-54	1	M	41
Carine (North Metropolitan)	55-64		F	66
Carine (North Metropolitan)	55-64		M	95
Carine (North Metropolitan)	55-64	0	F	2584
Carine (North Metropolitan)	55-64	0	M	2320
Carine (North Metropolitan)	55-64	1	F	59
Carine (North Metropolitan)	55-64	1	M	41
Carine (North Metropolitan)	65-74		F	89
Carine (North Metropolitan)	65-74		M	86
Carine (North Metropolitan)	65-74	0	F	2738
Carine (North Metropolitan)	65-74	0	M	2473
Carine (North Metropolitan)	65-74	1	F	145
Carine (North Metropolitan)	65-74	1	M	99
Carine (North Metropolitan)	75-84		F	66
Carine (North Metropolitan)	75-84		M	54
Carine (North Metropolitan)	75-84	0	F	1149
Carine (North Metropolitan)	75-84	0	M	1217
Carine (North Metropolitan)	75-84	1	F	235
Carine (North Metropolitan)	75-84	1	M	149
Carine (North Metropolitan)	85+		F	31
Carine (North Metropolitan)	85+		M	22
Carine (North Metropolitan)	85+	0	F	206
Carine (North Metropolitan)	85+	0	M	186
Carine (North Metropolitan)	85+	1	F	294
Carine (North Metropolitan)	85+	1	M	115
Central Wheatbelt (Agricultural)	0-4		F	87
Central Wheatbelt (Agricultural)	0-4		M	102
Central Wheatbelt (Agricultural)	0-4	0	F	843
Central Wheatbelt (Agricultural)	0-4	0	M	870
Central Wheatbelt (Agricultural)	0-4	1	F	16
Central Wheatbelt (Agricultural)	0-4	1	M	11
Central Wheatbelt (Agricultural)	5-14		F	229
Central Wheatbelt (Agricultural)	5-14		M	254
Central Wheatbelt (Agricultural)	5-14	0	F	1915
Central Wheatbelt (Agricultural)	5-14	0	M	1905
Central Wheatbelt (Agricultural)	5-14	1	F	55
Central Wheatbelt (Agricultural)	5-14	1	M	109
Central Wheatbelt (Agricultural)	15-19		F	82
Central Wheatbelt (Agricultural)	15-19		M	94
Central Wheatbelt (Agricultural)	15-19	0	F	735
Central Wheatbelt (Agricultural)	15-19	0	M	821
Central Wheatbelt (Agricultural)	15-19	1	F	21
Central Wheatbelt (Agricultural)	15-19	1	M	32
Central Wheatbelt (Agricultural)	20-24		F	86
Central Wheatbelt (Agricultural)	20-24		M	131
Central Wheatbelt (Agricultural)	20-24	0	F	586
Central Wheatbelt (Agricultural)	20-24	0	M	719
Central Wheatbelt (Agricultural)	20-24	1	F	23
Central Wheatbelt (Agricultural)	20-24	1	M	24
Central Wheatbelt (Agricultural)	25-34		F	189
Central Wheatbelt (Agricultural)	25-34		M	364
Central Wheatbelt (Agricultural)	25-34	0	F	1573
Central Wheatbelt (Agricultural)	25-34	0	M	1589
Central Wheatbelt (Agricultural)	25-34	1	F	26
Central Wheatbelt (Agricultural)	25-34	1	M	42
Central Wheatbelt (Agricultural)	35-44		F	230
Central Wheatbelt (Agricultural)	35-44		M	358
Central Wheatbelt (Agricultural)	35-44	0	F	1748
Central Wheatbelt (Agricultural)	35-44	0	M	1685
Central Wheatbelt (Agricultural)	35-44	1	F	42
Central Wheatbelt (Agricultural)	35-44	1	M	54
Central Wheatbelt (Agricultural)	45-54		F	265
Central Wheatbelt (Agricultural)	45-54		M	371
Central Wheatbelt (Agricultural)	45-54	0	F	2071
Central Wheatbelt (Agricultural)	45-54	0	M	2051
Central Wheatbelt (Agricultural)	45-54	1	F	118
Central Wheatbelt (Agricultural)	45-54	1	M	75
Central Wheatbelt (Agricultural)	55-64		F	253
Central Wheatbelt (Agricultural)	55-64		M	387
Central Wheatbelt (Agricultural)	55-64	0	F	2439
Central Wheatbelt (Agricultural)	55-64	0	M	2526
Central Wheatbelt (Agricultural)	55-64	1	F	160
Central Wheatbelt (Agricultural)	55-64	1	M	137
Central Wheatbelt (Agricultural)	65-74		F	200
Central Wheatbelt (Agricultural)	65-74		M	272
Central Wheatbelt (Agricultural)	65-74	0	F	2054
Central Wheatbelt (Agricultural)	65-74	0	M	2324
Central Wheatbelt (Agricultural)	65-74	1	F	206
Central Wheatbelt (Agricultural)	65-74	1	M	219
Central Wheatbelt (Agricultural)	75-84		F	161
Central Wheatbelt (Agricultural)	75-84		M	147
Central Wheatbelt (Agricultural)	75-84	0	F	949
Central Wheatbelt (Agricultural)	75-84	0	M	1020
Central Wheatbelt (Agricultural)	75-84	1	F	233
Central Wheatbelt (Agricultural)	75-84	1	M	208
Central Wheatbelt (Agricultural)	85+		F	71
Central Wheatbelt (Agricultural)	85+		M	58
Central Wheatbelt (Agricultural)	85+	0	F	229
Central Wheatbelt (Agricultural)	85+	0	M	228
Central Wheatbelt (Agricultural)	85+	1	F	231
Central Wheatbelt (Agricultural)	85+	1	M	111
Churchlands (North Metropolitan)	0-4		F	35
Churchlands (North Metropolitan)	0-4		M	29
Churchlands (North Metropolitan)	0-4	0	F	1045
Churchlands (North Metropolitan)	0-4	0	M	1117
Churchlands (North Metropolitan)	0-4	1	F	12
Churchlands (North Metropolitan)	0-4	1	M	19
Churchlands (North Metropolitan)	5-14		F	50
Churchlands (North Metropolitan)	5-14		M	57
Churchlands (North Metropolitan)	5-14	0	F	2883
Churchlands (North Metropolitan)	5-14	0	M	3279
Churchlands (North Metropolitan)	5-14	1	F	55
Churchlands (North Metropolitan)	5-14	1	M	92
Churchlands (North Metropolitan)	15-19		F	25
Churchlands (North Metropolitan)	15-19		M	38
Churchlands (North Metropolitan)	15-19	0	F	1331
Churchlands (North Metropolitan)	15-19	0	M	1551
Churchlands (North Metropolitan)	15-19	1	F	24
Churchlands (North Metropolitan)	15-19	1	M	32
Churchlands (North Metropolitan)	20-24		F	30
Churchlands (North Metropolitan)	20-24		M	32
Churchlands (North Metropolitan)	20-24	0	F	1089
Churchlands (North Metropolitan)	20-24	0	M	1159
Churchlands (North Metropolitan)	20-24	1	F	12
Churchlands (North Metropolitan)	20-24	1	M	23
Churchlands (North Metropolitan)	25-34		F	103
Churchlands (North Metropolitan)	25-34		M	118
Churchlands (North Metropolitan)	25-34	0	F	2534
Churchlands (North Metropolitan)	25-34	0	M	2223
Churchlands (North Metropolitan)	25-34	1	F	22
Churchlands (North Metropolitan)	25-34	1	M	37
Churchlands (North Metropolitan)	35-44		F	89
Churchlands (North Metropolitan)	35-44		M	132
Churchlands (North Metropolitan)	35-44	0	F	3168
Churchlands (North Metropolitan)	35-44	0	M	2936
Churchlands (North Metropolitan)	35-44	1	F	30
Churchlands (North Metropolitan)	35-44	1	M	25
Churchlands (North Metropolitan)	45-54		F	63
Churchlands (North Metropolitan)	45-54		M	92
Churchlands (North Metropolitan)	45-54	0	F	3233
Churchlands (North Metropolitan)	45-54	0	M	2942
Churchlands (North Metropolitan)	45-54	1	F	44
Churchlands (North Metropolitan)	45-54	1	M	33
