SED_NAME16	Age	HoursHousekeeping	Sex	adults
Mirrabooka (East Metropolitan)	20-24	5-14	M	205
Mirrabooka (East Metropolitan)	20-24	15-29	F	78
Mirrabooka (East Metropolitan)	20-24	15-29	M	34
Mirrabooka (East Metropolitan)	20-24	30+	F	61
Mirrabooka (East Metropolitan)	20-24	30+	M	16
Mirrabooka (East Metropolitan)	25-34		F	273
Mirrabooka (East Metropolitan)	25-34		M	311
Mirrabooka (East Metropolitan)	25-34	0	F	1166
Mirrabooka (East Metropolitan)	25-34	0	M	1638
Mirrabooka (East Metropolitan)	25-34	<5	F	572
Mirrabooka (East Metropolitan)	25-34	<5	M	869
Mirrabooka (East Metropolitan)	25-34	5-14	F	867
Mirrabooka (East Metropolitan)	25-34	5-14	M	716
Mirrabooka (East Metropolitan)	25-34	15-29	F	350
Mirrabooka (East Metropolitan)	25-34	15-29	M	146
Mirrabooka (East Metropolitan)	25-34	30+	F	456
Mirrabooka (East Metropolitan)	25-34	30+	M	75
Mirrabooka (East Metropolitan)	35-44		F	255
Mirrabooka (East Metropolitan)	35-44		M	302
Mirrabooka (East Metropolitan)	35-44	0	F	909
Mirrabooka (East Metropolitan)	35-44	0	M	1183
Mirrabooka (East Metropolitan)	35-44	<5	F	351
Mirrabooka (East Metropolitan)	35-44	<5	M	778
Mirrabooka (East Metropolitan)	35-44	5-14	F	772
Mirrabooka (East Metropolitan)	35-44	5-14	M	766
Mirrabooka (East Metropolitan)	35-44	15-29	F	442
Mirrabooka (East Metropolitan)	35-44	15-29	M	194
Mirrabooka (East Metropolitan)	35-44	30+	F	595
Mirrabooka (East Metropolitan)	35-44	30+	M	103
Mirrabooka (East Metropolitan)	45-54		F	176
Mirrabooka (East Metropolitan)	45-54		M	226
Mirrabooka (East Metropolitan)	45-54	0	F	816
Mirrabooka (East Metropolitan)	45-54	0	M	1117
Mirrabooka (East Metropolitan)	45-54	<5	F	327
Mirrabooka (East Metropolitan)	45-54	<5	M	609
Mirrabooka (East Metropolitan)	45-54	5-14	F	755
Mirrabooka (East Metropolitan)	45-54	5-14	M	658
Mirrabooka (East Metropolitan)	45-54	15-29	F	432
Mirrabooka (East Metropolitan)	45-54	15-29	M	180
Mirrabooka (East Metropolitan)	45-54	30+	F	378
Mirrabooka (East Metropolitan)	45-54	30+	M	93
Mirrabooka (East Metropolitan)	55-64		F	131
Mirrabooka (East Metropolitan)	55-64		M	151
Mirrabooka (East Metropolitan)	55-64	0	F	816
Mirrabooka (East Metropolitan)	55-64	0	M	982
Mirrabooka (East Metropolitan)	55-64	<5	F	299
Mirrabooka (East Metropolitan)	55-64	<5	M	552
Mirrabooka (East Metropolitan)	55-64	5-14	F	719
Mirrabooka (East Metropolitan)	55-64	5-14	M	614
Mirrabooka (East Metropolitan)	55-64	15-29	F	417
Mirrabooka (East Metropolitan)	55-64	15-29	M	194
Mirrabooka (East Metropolitan)	55-64	30+	F	360
Mirrabooka (East Metropolitan)	55-64	30+	M	80
Mirrabooka (East Metropolitan)	65-74		F	129
Mirrabooka (East Metropolitan)	65-74		M	123
Mirrabooka (East Metropolitan)	65-74	0	F	743
Mirrabooka (East Metropolitan)	65-74	0	M	781
Mirrabooka (East Metropolitan)	65-74	<5	F	194
Mirrabooka (East Metropolitan)	65-74	<5	M	379
Mirrabooka (East Metropolitan)	65-74	5-14	F	461
Mirrabooka (East Metropolitan)	65-74	5-14	M	461
Mirrabooka (East Metropolitan)	65-74	15-29	F	350
Mirrabooka (East Metropolitan)	65-74	15-29	M	173
Mirrabooka (East Metropolitan)	65-74	30+	F	314
Mirrabooka (East Metropolitan)	65-74	30+	M	91
Mirrabooka (East Metropolitan)	75-84		F	131
Mirrabooka (East Metropolitan)	75-84		M	93
Mirrabooka (East Metropolitan)	75-84	0	F	488
Mirrabooka (East Metropolitan)	75-84	0	M	490
Mirrabooka (East Metropolitan)	75-84	<5	F	103
Mirrabooka (East Metropolitan)	75-84	<5	M	134
Mirrabooka (East Metropolitan)	75-84	5-14	F	179
Mirrabooka (East Metropolitan)	75-84	5-14	M	184
Mirrabooka (East Metropolitan)	75-84	15-29	F	131
Mirrabooka (East Metropolitan)	75-84	15-29	M	70
Mirrabooka (East Metropolitan)	75-84	30+	F	120
Mirrabooka (East Metropolitan)	75-84	30+	M	60
Mirrabooka (East Metropolitan)	85+		F	102
Mirrabooka (East Metropolitan)	85+		M	65
Mirrabooka (East Metropolitan)	85+	0	F	227
Mirrabooka (East Metropolitan)	85+	0	M	149
Mirrabooka (East Metropolitan)	85+	<5	F	48
Mirrabooka (East Metropolitan)	85+	<5	M	32
Mirrabooka (East Metropolitan)	85+	5-14	F	36
Mirrabooka (East Metropolitan)	85+	5-14	M	36
Mirrabooka (East Metropolitan)	85+	15-29	F	29
Mirrabooka (East Metropolitan)	85+	15-29	M	13
Mirrabooka (East Metropolitan)	85+	30+	F	9
Mirrabooka (East Metropolitan)	85+	30+	M	9
Moore (Agricultural)	15-19		F	121
Moore (Agricultural)	15-19		M	136
Moore (Agricultural)	15-19	0	F	243
Moore (Agricultural)	15-19	0	M	376
Moore (Agricultural)	15-19	<5	F	325
Moore (Agricultural)	15-19	<5	M	327
Moore (Agricultural)	15-19	5-14	F	119
Moore (Agricultural)	15-19	5-14	M	85
Moore (Agricultural)	15-19	15-29	F	8
Moore (Agricultural)	15-19	15-29	M	11
Moore (Agricultural)	15-19	30+	F	3
Moore (Agricultural)	15-19	30+	M	11
Moore (Agricultural)	20-24		F	72
Moore (Agricultural)	20-24		M	110
Moore (Agricultural)	20-24	0	F	170
Moore (Agricultural)	20-24	0	M	275
Moore (Agricultural)	20-24	<5	F	171
Moore (Agricultural)	20-24	<5	M	273
Moore (Agricultural)	20-24	5-14	F	150
Moore (Agricultural)	20-24	5-14	M	131
Moore (Agricultural)	20-24	15-29	F	48
Moore (Agricultural)	20-24	15-29	M	28
Moore (Agricultural)	20-24	30+	F	35
Moore (Agricultural)	20-24	30+	M	4
Moore (Agricultural)	25-34		F	185
Moore (Agricultural)	25-34		M	248
Moore (Agricultural)	25-34	0	F	263
Moore (Agricultural)	25-34	0	M	471
Moore (Agricultural)	25-34	<5	F	215
Moore (Agricultural)	25-34	<5	M	478
Moore (Agricultural)	25-34	5-14	F	478
Moore (Agricultural)	25-34	5-14	M	404
Moore (Agricultural)	25-34	15-29	F	252
Moore (Agricultural)	25-34	15-29	M	82
Moore (Agricultural)	25-34	30+	F	368
Moore (Agricultural)	25-34	30+	M	43
Moore (Agricultural)	35-44		F	238
Moore (Agricultural)	35-44		M	303
Moore (Agricultural)	35-44	0	F	158
Moore (Agricultural)	35-44	0	M	400
Moore (Agricultural)	35-44	<5	F	183
Moore (Agricultural)	35-44	<5	M	543
Moore (Agricultural)	35-44	5-14	F	607
Moore (Agricultural)	35-44	5-14	M	591
Moore (Agricultural)	35-44	15-29	F	431
Moore (Agricultural)	35-44	15-29	M	157
Moore (Agricultural)	35-44	30+	F	527
Moore (Agricultural)	35-44	30+	M	95
Moore (Agricultural)	45-54		F	265
Moore (Agricultural)	45-54		M	398
Moore (Agricultural)	45-54	0	F	274
Moore (Agricultural)	45-54	0	M	576
Moore (Agricultural)	45-54	<5	F	225
Moore (Agricultural)	45-54	<5	M	657
Moore (Agricultural)	45-54	5-14	F	892
Moore (Agricultural)	45-54	5-14	M	765
Moore (Agricultural)	45-54	15-29	F	518
Moore (Agricultural)	45-54	15-29	M	213
Moore (Agricultural)	45-54	30+	F	347
Moore (Agricultural)	45-54	30+	M	129
Moore (Agricultural)	55-64		F	302
Moore (Agricultural)	55-64		M	421
Moore (Agricultural)	55-64	0	F	409
Moore (Agricultural)	55-64	0	M	801
Moore (Agricultural)	55-64	<5	F	253
Moore (Agricultural)	55-64	<5	M	751
Moore (Agricultural)	55-64	5-14	F	944
Moore (Agricultural)	55-64	5-14	M	948
Moore (Agricultural)	55-64	15-29	F	633
Moore (Agricultural)	55-64	15-29	M	281
Moore (Agricultural)	55-64	30+	F	574
Moore (Agricultural)	55-64	30+	M	182
Moore (Agricultural)	65-74		F	270
Moore (Agricultural)	65-74		M	340
Moore (Agricultural)	65-74	0	F	553
Moore (Agricultural)	65-74	0	M	826
Moore (Agricultural)	65-74	<5	F	123
Moore (Agricultural)	65-74	<5	M	516
Moore (Agricultural)	65-74	5-14	F	493
Moore (Agricultural)	65-74	5-14	M	756
Moore (Agricultural)	65-74	15-29	F	554
Moore (Agricultural)	65-74	15-29	M	359
Moore (Agricultural)	65-74	30+	F	658
Moore (Agricultural)	65-74	30+	M	309
Moore (Agricultural)	75-84		F	161
Moore (Agricultural)	75-84		M	203
Moore (Agricultural)	75-84	0	F	356
Moore (Agricultural)	75-84	0	M	491
Moore (Agricultural)	75-84	<5	F	84
Moore (Agricultural)	75-84	<5	M	178
Moore (Agricultural)	75-84	5-14	F	211
Moore (Agricultural)	75-84	5-14	M	299
Moore (Agricultural)	75-84	15-29	F	173
Moore (Agricultural)	75-84	15-29	M	165
Moore (Agricultural)	75-84	30+	F	273
Moore (Agricultural)	75-84	30+	M	146
Moore (Agricultural)	85+		F	58
Moore (Agricultural)	85+		M	48
Moore (Agricultural)	85+	0	F	143
Moore (Agricultural)	85+	0	M	130
Moore (Agricultural)	85+	<5	F	38
Moore (Agricultural)	85+	<5	M	33
Moore (Agricultural)	85+	5-14	F	61
Moore (Agricultural)	85+	5-14	M	49
Moore (Agricultural)	85+	15-29	F	39
Moore (Agricultural)	85+	15-29	M	31
Moore (Agricultural)	85+	30+	F	38
Moore (Agricultural)	85+	30+	M	31
Morley (East Metropolitan)	15-19		F	55
Morley (East Metropolitan)	15-19		M	56
Morley (East Metropolitan)	15-19	0	F	429
Morley (East Metropolitan)	15-19	0	M	536
Morley (East Metropolitan)	15-19	<5	F	459
Morley (East Metropolitan)	15-19	<5	M	510
Morley (East Metropolitan)	15-19	5-14	F	109
Morley (East Metropolitan)	15-19	5-14	M	71
Morley (East Metropolitan)	15-19	15-29	F	10
Morley (East Metropolitan)	15-19	15-29	M	14
Morley (East Metropolitan)	15-19	30+	F	12
Morley (East Metropolitan)	15-19	30+	M	6
Morley (East Metropolitan)	20-24		F	79
Morley (East Metropolitan)	20-24		M	90
Morley (East Metropolitan)	20-24	0	F	473
Morley (East Metropolitan)	20-24	0	M	660
Morley (East Metropolitan)	20-24	<5	F	474
Morley (East Metropolitan)	20-24	<5	M	469
Morley (East Metropolitan)	20-24	5-14	F	262
Morley (East Metropolitan)	20-24	5-14	M	220
Morley (East Metropolitan)	20-24	15-29	F	63
Morley (East Metropolitan)	20-24	15-29	M	28
Morley (East Metropolitan)	20-24	30+	F	41
Morley (East Metropolitan)	20-24	30+	M	14
Morley (East Metropolitan)	25-34		F	202
Morley (East Metropolitan)	25-34		M	250
Morley (East Metropolitan)	25-34	0	F	910
Morley (East Metropolitan)	25-34	0	M	1353
Morley (East Metropolitan)	25-34	<5	F	715
Morley (East Metropolitan)	25-34	<5	M	986
Morley (East Metropolitan)	25-34	5-14	F	1090
Morley (East Metropolitan)	25-34	5-14	M	888
Morley (East Metropolitan)	25-34	15-29	F	395
Morley (East Metropolitan)	25-34	15-29	M	152
Morley (East Metropolitan)	25-34	30+	F	380
Morley (East Metropolitan)	25-34	30+	M	72
Morley (East Metropolitan)	35-44		F	170
Morley (East Metropolitan)	35-44		M	234
Morley (East Metropolitan)	35-44	0	F	673
Morley (East Metropolitan)	35-44	0	M	961
Morley (East Metropolitan)	35-44	<5	F	408
Morley (East Metropolitan)	35-44	<5	M	792
Morley (East Metropolitan)	35-44	5-14	F	946
Morley (East Metropolitan)	35-44	5-14	M	991
Morley (East Metropolitan)	35-44	15-29	F	551
Morley (East Metropolitan)	35-44	15-29	M	252
Morley (East Metropolitan)	35-44	30+	F	601
Morley (East Metropolitan)	35-44	30+	M	104
Morley (East Metropolitan)	45-54		F	114
Morley (East Metropolitan)	45-54		M	151
Morley (East Metropolitan)	45-54	0	F	549
Morley (East Metropolitan)	45-54	0	M	709
Morley (East Metropolitan)	45-54	<5	F	341
Morley (East Metropolitan)	45-54	<5	M	680
Morley (East Metropolitan)	45-54	5-14	F	872
Morley (East Metropolitan)	45-54	5-14	M	853
Morley (East Metropolitan)	45-54	15-29	F	504
Morley (East Metropolitan)	45-54	15-29	M	208
Morley (East Metropolitan)	45-54	30+	F	366
Morley (East Metropolitan)	45-54	30+	M	92
Morley (East Metropolitan)	55-64		F	99
Morley (East Metropolitan)	55-64		M	142
Morley (East Metropolitan)	55-64	0	F	615
Morley (East Metropolitan)	55-64	0	M	718
Morley (East Metropolitan)	55-64	<5	F	291
Morley (East Metropolitan)	55-64	<5	M	589
Morley (East Metropolitan)	55-64	5-14	F	797
Morley (East Metropolitan)	55-64	5-14	M	690
Morley (East Metropolitan)	55-64	15-29	F	503
Morley (East Metropolitan)	55-64	15-29	M	193
Morley (East Metropolitan)	55-64	30+	F	351
Morley (East Metropolitan)	55-64	30+	M	81
Morley (East Metropolitan)	65-74		F	94
Morley (East Metropolitan)	65-74		M	73
Morley (East Metropolitan)	65-74	0	F	673
Morley (East Metropolitan)	65-74	0	M	690
Morley (East Metropolitan)	65-74	<5	F	206
Morley (East Metropolitan)	65-74	<5	M	396
Morley (East Metropolitan)	65-74	5-14	F	537
Morley (East Metropolitan)	65-74	5-14	M	558
Morley (East Metropolitan)	65-74	15-29	F	451
Morley (East Metropolitan)	65-74	15-29	M	208
Morley (East Metropolitan)	65-74	30+	F	429
Morley (East Metropolitan)	65-74	30+	M	110
Morley (East Metropolitan)	75-84		F	80
Morley (East Metropolitan)	75-84		M	66
Morley (East Metropolitan)	75-84	0	F	482
Morley (East Metropolitan)	75-84	0	M	477
Morley (East Metropolitan)	75-84	<5	F	129
Morley (East Metropolitan)	75-84	<5	M	202
Morley (East Metropolitan)	75-84	5-14	F	298
Morley (East Metropolitan)	75-84	5-14	M	297
Morley (East Metropolitan)	75-84	15-29	F	248
Morley (East Metropolitan)	75-84	15-29	M	131
Morley (East Metropolitan)	75-84	30+	F	249
Morley (East Metropolitan)	75-84	30+	M	85
Morley (East Metropolitan)	85+		F	46
Morley (East Metropolitan)	85+		M	28
Morley (East Metropolitan)	85+	0	F	267
Morley (East Metropolitan)	85+	0	M	166
Morley (East Metropolitan)	85+	<5	F	91
Morley (East Metropolitan)	85+	<5	M	66
Morley (East Metropolitan)	85+	5-14	F	104
Morley (East Metropolitan)	85+	5-14	M	68
Morley (East Metropolitan)	85+	15-29	F	56
Morley (East Metropolitan)	85+	15-29	M	34
Morley (East Metropolitan)	85+	30+	F	52
Morley (East Metropolitan)	85+	30+	M	35
Mount Lawley (East Metropolitan)	15-19		F	40
Mount Lawley (East Metropolitan)	15-19		M	34
Mount Lawley (East Metropolitan)	15-19	0	F	327
Mount Lawley (East Metropolitan)	15-19	0	M	394
Mount Lawley (East Metropolitan)	15-19	<5	F	526
Mount Lawley (East Metropolitan)	15-19	<5	M	451
Mount Lawley (East Metropolitan)	15-19	5-14	F	110
Mount Lawley (East Metropolitan)	15-19	5-14	M	72
Mount Lawley (East Metropolitan)	15-19	15-29	F	6
Mount Lawley (East Metropolitan)	15-19	15-29	M	6
Mount Lawley (East Metropolitan)	15-19	30+	F	5
Mount Lawley (East Metropolitan)	15-19	30+	M	9
Mount Lawley (East Metropolitan)	20-24		F	60
Mount Lawley (East Metropolitan)	20-24		M	60
Mount Lawley (East Metropolitan)	20-24	0	F	369
Mount Lawley (East Metropolitan)	20-24	0	M	479
Mount Lawley (East Metropolitan)	20-24	<5	F	610
Mount Lawley (East Metropolitan)	20-24	<5	M	496
Mount Lawley (East Metropolitan)	20-24	5-14	F	339
Mount Lawley (East Metropolitan)	20-24	5-14	M	213
Mount Lawley (East Metropolitan)	20-24	15-29	F	41
Mount Lawley (East Metropolitan)	20-24	15-29	M	22
Mount Lawley (East Metropolitan)	20-24	30+	F	18
Mount Lawley (East Metropolitan)	20-24	30+	M	14
Mount Lawley (East Metropolitan)	25-34		F	165
Mount Lawley (East Metropolitan)	25-34		M	205
Mount Lawley (East Metropolitan)	25-34	0	F	676
Mount Lawley (East Metropolitan)	25-34	0	M	941
Mount Lawley (East Metropolitan)	25-34	<5	F	873
Mount Lawley (East Metropolitan)	25-34	<5	M	1083
Mount Lawley (East Metropolitan)	25-34	5-14	F	1139
Mount Lawley (East Metropolitan)	25-34	5-14	M	943
Mount Lawley (East Metropolitan)	25-34	15-29	F	316
Mount Lawley (East Metropolitan)	25-34	15-29	M	126
Mount Lawley (East Metropolitan)	25-34	30+	F	300
Mount Lawley (East Metropolitan)	25-34	30+	M	52
Mount Lawley (East Metropolitan)	35-44		F	138
Mount Lawley (East Metropolitan)	35-44		M	179
Mount Lawley (East Metropolitan)	35-44	0	F	418
Mount Lawley (East Metropolitan)	35-44	0	M	621
Mount Lawley (East Metropolitan)	35-44	<5	F	474
Mount Lawley (East Metropolitan)	35-44	<5	M	869
Mount Lawley (East Metropolitan)	35-44	5-14	F	998
Mount Lawley (East Metropolitan)	35-44	5-14	M	1018
Mount Lawley (East Metropolitan)	35-44	15-29	F	617
Mount Lawley (East Metropolitan)	35-44	15-29	M	243
Mount Lawley (East Metropolitan)	35-44	30+	F	519
Mount Lawley (East Metropolitan)	35-44	30+	M	91
Mount Lawley (East Metropolitan)	45-54		F	97
Mount Lawley (East Metropolitan)	45-54		M	137
Mount Lawley (East Metropolitan)	45-54	0	F	367
Mount Lawley (East Metropolitan)	45-54	0	M	568
Mount Lawley (East Metropolitan)	45-54	<5	F	348
Mount Lawley (East Metropolitan)	45-54	<5	M	761
Mount Lawley (East Metropolitan)	45-54	5-14	F	986
Mount Lawley (East Metropolitan)	45-54	5-14	M	935
Mount Lawley (East Metropolitan)	45-54	15-29	F	530
Mount Lawley (East Metropolitan)	45-54	15-29	M	240
Mount Lawley (East Metropolitan)	45-54	30+	F	350
Mount Lawley (East Metropolitan)	45-54	30+	M	64
Mount Lawley (East Metropolitan)	55-64		F	84
Mount Lawley (East Metropolitan)	55-64		M	119
Mount Lawley (East Metropolitan)	55-64	0	F	366
Mount Lawley (East Metropolitan)	55-64	0	M	508
Mount Lawley (East Metropolitan)	55-64	<5	F	346
Mount Lawley (East Metropolitan)	55-64	<5	M	672
Mount Lawley (East Metropolitan)	55-64	5-14	F	908
Mount Lawley (East Metropolitan)	55-64	5-14	M	792
Mount Lawley (East Metropolitan)	55-64	15-29	F	472
Mount Lawley (East Metropolitan)	55-64	15-29	M	200
Mount Lawley (East Metropolitan)	55-64	30+	F	282
Mount Lawley (East Metropolitan)	55-64	30+	M	72
Mount Lawley (East Metropolitan)	65-74		F	92
Mount Lawley (East Metropolitan)	65-74		M	79
Mount Lawley (East Metropolitan)	65-74	0	F	474
Mount Lawley (East Metropolitan)	65-74	0	M	477
Mount Lawley (East Metropolitan)	65-74	<5	F	219
Mount Lawley (East Metropolitan)	65-74	<5	M	399
Mount Lawley (East Metropolitan)	65-74	5-14	F	553
Mount Lawley (East Metropolitan)	65-74	5-14	M	553
Mount Lawley (East Metropolitan)	65-74	15-29	F	472
Mount Lawley (East Metropolitan)	65-74	15-29	M	208
Mount Lawley (East Metropolitan)	65-74	30+	F	334
Mount Lawley (East Metropolitan)	65-74	30+	M	72
Mount Lawley (East Metropolitan)	75-84		F	129
Mount Lawley (East Metropolitan)	75-84		M	95
Mount Lawley (East Metropolitan)	75-84	0	F	517
Mount Lawley (East Metropolitan)	75-84	0	M	415
Mount Lawley (East Metropolitan)	75-84	<5	F	143
Mount Lawley (East Metropolitan)	75-84	<5	M	194
Mount Lawley (East Metropolitan)	75-84	5-14	F	336
Mount Lawley (East Metropolitan)	75-84	5-14	M	258
Mount Lawley (East Metropolitan)	75-84	15-29	F	263
Mount Lawley (East Metropolitan)	75-84	15-29	M	144
Mount Lawley (East Metropolitan)	75-84	30+	F	211
Mount Lawley (East Metropolitan)	75-84	30+	M	61
Mount Lawley (East Metropolitan)	85+		F	110
Mount Lawley (East Metropolitan)	85+		M	56
Mount Lawley (East Metropolitan)	85+	0	F	531
Mount Lawley (East Metropolitan)	85+	0	M	309
Mount Lawley (East Metropolitan)	85+	<5	F	136
Mount Lawley (East Metropolitan)	85+	<5	M	82
Mount Lawley (East Metropolitan)	85+	5-14	F	149
Mount Lawley (East Metropolitan)	85+	5-14	M	86
Mount Lawley (East Metropolitan)	85+	15-29	F	76
Mount Lawley (East Metropolitan)	85+	15-29	M	41
Mount Lawley (East Metropolitan)	85+	30+	F	59
Mount Lawley (East Metropolitan)	85+	30+	M	26
Murray-Wellington (South West)	15-19		F	109
Murray-Wellington (South West)	15-19		M	92
Murray-Wellington (South West)	15-19	0	F	417
Murray-Wellington (South West)	15-19	0	M	493
Murray-Wellington (South West)	15-19	<5	F	618
Murray-Wellington (South West)	15-19	<5	M	604
Murray-Wellington (South West)	15-19	5-14	F	201
Murray-Wellington (South West)	15-19	5-14	M	122
Murray-Wellington (South West)	15-19	15-29	F	24
Murray-Wellington (South West)	15-19	15-29	M	9
Murray-Wellington (South West)	15-19	30+	F	5
Murray-Wellington (South West)	15-19	30+	M	9
Murray-Wellington (South West)	20-24		F	79
Murray-Wellington (South West)	20-24		M	83
Murray-Wellington (South West)	20-24	0	F	230
Murray-Wellington (South West)	20-24	0	M	381
Murray-Wellington (South West)	20-24	<5	F	251
Murray-Wellington (South West)	20-24	<5	M	349
Murray-Wellington (South West)	20-24	5-14	F	248
Murray-Wellington (South West)	20-24	5-14	M	152
Murray-Wellington (South West)	20-24	15-29	F	67
Murray-Wellington (South West)	20-24	15-29	M	29
Murray-Wellington (South West)	20-24	30+	F	44
Murray-Wellington (South West)	20-24	30+	M	11
Murray-Wellington (South West)	25-34		F	138
Murray-Wellington (South West)	25-34		M	178
Murray-Wellington (South West)	25-34	0	F	352
Murray-Wellington (South West)	25-34	0	M	624
Murray-Wellington (South West)	25-34	<5	F	210
Murray-Wellington (South West)	25-34	<5	M	522
Murray-Wellington (South West)	25-34	5-14	F	631
Murray-Wellington (South West)	25-34	5-14	M	552
Murray-Wellington (South West)	25-34	15-29	F	341
Murray-Wellington (South West)	25-34	15-29	M	126
Murray-Wellington (South West)	25-34	30+	F	561
Murray-Wellington (South West)	25-34	30+	M	81
Murray-Wellington (South West)	35-44		F	143
Murray-Wellington (South West)	35-44		M	245
Murray-Wellington (South West)	35-44	0	F	288
Murray-Wellington (South West)	35-44	0	M	569
Murray-Wellington (South West)	35-44	<5	F	182
Murray-Wellington (South West)	35-44	<5	M	585
Murray-Wellington (South West)	35-44	5-14	F	775
Murray-Wellington (South West)	35-44	5-14	M	787
Murray-Wellington (South West)	35-44	15-29	F	548
Murray-Wellington (South West)	35-44	15-29	M	258
Murray-Wellington (South West)	35-44	30+	F	683
Murray-Wellington (South West)	35-44	30+	M	126
Murray-Wellington (South West)	45-54		F	170
Murray-Wellington (South West)	45-54		M	264
Murray-Wellington (South West)	45-54	0	F	329
Murray-Wellington (South West)	45-54	0	M	640
Murray-Wellington (South West)	45-54	<5	F	279
Murray-Wellington (South West)	45-54	<5	M	632
Murray-Wellington (South West)	45-54	5-14	F	1043
Murray-Wellington (South West)	45-54	5-14	M	928
Murray-Wellington (South West)	45-54	15-29	F	596
Murray-Wellington (South West)	45-54	15-29	M	257
Murray-Wellington (South West)	45-54	30+	F	465
Murray-Wellington (South West)	45-54	30+	M	142
Murray-Wellington (South West)	55-64		F	168
Murray-Wellington (South West)	55-64		M	236
Murray-Wellington (South West)	55-64	0	F	497
Murray-Wellington (South West)	55-64	0	M	787
Murray-Wellington (South West)	55-64	<5	F	269
Murray-Wellington (South West)	55-64	<5	M	643
Murray-Wellington (South West)	55-64	5-14	F	905
Murray-Wellington (South West)	55-64	5-14	M	854
Murray-Wellington (South West)	55-64	15-29	F	693
Murray-Wellington (South West)	55-64	15-29	M	294
Murray-Wellington (South West)	55-64	30+	F	592
Murray-Wellington (South West)	55-64	30+	M	153
Murray-Wellington (South West)	65-74		F	168
Murray-Wellington (South West)	65-74		M	199
Murray-Wellington (South West)	65-74	0	F	592
Murray-Wellington (South West)	65-74	0	M	799
Murray-Wellington (South West)	65-74	<5	F	173
Murray-Wellington (South West)	65-74	<5	M	424
Murray-Wellington (South West)	65-74	5-14	F	558
Murray-Wellington (South West)	65-74	5-14	M	770
Murray-Wellington (South West)	65-74	15-29	F	566
Murray-Wellington (South West)	65-74	15-29	M	361
Murray-Wellington (South West)	65-74	30+	F	681
Murray-Wellington (South West)	65-74	30+	M	247
Murray-Wellington (South West)	75-84		F	150
Murray-Wellington (South West)	75-84		M	127
Murray-Wellington (South West)	75-84	0	F	420
Murray-Wellington (South West)	75-84	0	M	474
Murray-Wellington (South West)	75-84	<5	F	118
Murray-Wellington (South West)	75-84	<5	M	199
Murray-Wellington (South West)	75-84	5-14	F	232
Murray-Wellington (South West)	75-84	5-14	M	323
Murray-Wellington (South West)	75-84	15-29	F	237
Murray-Wellington (South West)	75-84	15-29	M	187
Murray-Wellington (South West)	75-84	30+	F	269
Murray-Wellington (South West)	75-84	30+	M	130
Murray-Wellington (South West)	85+		F	82
Murray-Wellington (South West)	85+		M	47
Murray-Wellington (South West)	85+	0	F	160
Murray-Wellington (South West)	85+	0	M	159
Murray-Wellington (South West)	85+	<5	F	50
Murray-Wellington (South West)	85+	<5	M	57
Murray-Wellington (South West)	85+	5-14	F	62
Murray-Wellington (South West)	85+	5-14	M	69
Murray-Wellington (South West)	85+	15-29	F	46
Murray-Wellington (South West)	85+	15-29	M	25
Murray-Wellington (South West)	85+	30+	F	32
Murray-Wellington (South West)	85+	30+	M	36
Nedlands (North Metropolitan)	15-19		F	58
Nedlands (North Metropolitan)	15-19		M	54
Nedlands (North Metropolitan)	15-19	0	F	464
Nedlands (North Metropolitan)	15-19	0	M	590
Nedlands (North Metropolitan)	15-19	<5	F	803
Nedlands (North Metropolitan)	15-19	<5	M	765
Nedlands (North Metropolitan)	15-19	5-14	F	152
Nedlands (North Metropolitan)	15-19	5-14	M	107
Nedlands (North Metropolitan)	15-19	15-29	F	16
Nedlands (North Metropolitan)	15-19	15-29	M	3
Nedlands (North Metropolitan)	15-19	30+	M	8
Nedlands (North Metropolitan)	20-24		F	92
Nedlands (North Metropolitan)	20-24		M	89
Nedlands (North Metropolitan)	20-24	0	F	491
Nedlands (North Metropolitan)	20-24	0	M	671
Nedlands (North Metropolitan)	20-24	<5	F	880
Nedlands (North Metropolitan)	20-24	<5	M	723
Nedlands (North Metropolitan)	20-24	5-14	F	498
Nedlands (North Metropolitan)	20-24	5-14	M	334
Nedlands (North Metropolitan)	20-24	15-29	F	57
Nedlands (North Metropolitan)	20-24	15-29	M	28
Nedlands (North Metropolitan)	20-24	30+	F	16
Nedlands (North Metropolitan)	20-24	30+	M	16
Nedlands (North Metropolitan)	25-34		F	178
Nedlands (North Metropolitan)	25-34		M	192
Nedlands (North Metropolitan)	25-34	0	F	563
Nedlands (North Metropolitan)	25-34	0	M	815
Nedlands (North Metropolitan)	25-34	<5	F	1026
Nedlands (North Metropolitan)	25-34	<5	M	1184
Nedlands (North Metropolitan)	25-34	5-14	F	1197
Nedlands (North Metropolitan)	25-34	5-14	M	1004
Nedlands (North Metropolitan)	25-34	15-29	F	254
Nedlands (North Metropolitan)	25-34	15-29	M	122
Nedlands (North Metropolitan)	25-34	30+	F	220
Nedlands (North Metropolitan)	25-34	30+	M	42
Nedlands (North Metropolitan)	35-44		F	132
Nedlands (North Metropolitan)	35-44		M	170
Nedlands (North Metropolitan)	35-44	0	F	316
Nedlands (North Metropolitan)	35-44	0	M	456
Nedlands (North Metropolitan)	35-44	<5	F	417
Nedlands (North Metropolitan)	35-44	<5	M	827
Nedlands (North Metropolitan)	35-44	5-14	F	981
Nedlands (North Metropolitan)	35-44	5-14	M	1091
