SED_NAME21	MaxSchoolingCompleted	Sex	persons
Sandringham (Southern Metropolitan)	Year 9	M	834
Sandringham (Southern Metropolitan)	Year 10	F	2435
Sandringham (Southern Metropolitan)	Year 10	M	2214
Sandringham (Southern Metropolitan)	Year 11	F	2812
Sandringham (Southern Metropolitan)	Year 11	M	2514
Sandringham (Southern Metropolitan)	Year 12	F	19949
Sandringham (Southern Metropolitan)	Year 12	M	17917
Shepparton (Northern Victoria)	Did not go to school	F	452
Shepparton (Northern Victoria)	Did not go to school	M	488
Shepparton (Northern Victoria)	Year 8	F	1891
Shepparton (Northern Victoria)	Year 8	M	2127
Shepparton (Northern Victoria)	Year 9	F	2358
Shepparton (Northern Victoria)	Year 9	M	2820
Shepparton (Northern Victoria)	Year 10	F	5149
Shepparton (Northern Victoria)	Year 10	M	5762
Shepparton (Northern Victoria)	Year 11	F	4413
Shepparton (Northern Victoria)	Year 11	M	4641
Shepparton (Northern Victoria)	Year 12	F	13723
Shepparton (Northern Victoria)	Year 12	M	10893
South Barwon (Western Victoria)	Did not go to school	F	96
South Barwon (Western Victoria)	Did not go to school	M	106
South Barwon (Western Victoria)	Year 8	F	1067
South Barwon (Western Victoria)	Year 8	M	962
South Barwon (Western Victoria)	Year 9	F	1748
South Barwon (Western Victoria)	Year 9	M	1744
South Barwon (Western Victoria)	Year 10	F	4367
South Barwon (Western Victoria)	Year 10	M	4558
South Barwon (Western Victoria)	Year 11	F	4726
South Barwon (Western Victoria)	Year 11	M	4949
South Barwon (Western Victoria)	Year 12	F	24634
South Barwon (Western Victoria)	Year 12	M	21434
South-West Coast (Western Victoria)	Did not go to school	F	81
South-West Coast (Western Victoria)	Did not go to school	M	114
South-West Coast (Western Victoria)	Year 8	F	1420
South-West Coast (Western Victoria)	Year 8	M	1572
South-West Coast (Western Victoria)	Year 9	F	2015
South-West Coast (Western Victoria)	Year 9	M	2513
South-West Coast (Western Victoria)	Year 10	F	4555
South-West Coast (Western Victoria)	Year 10	M	5311
South-West Coast (Western Victoria)	Year 11	F	4743
South-West Coast (Western Victoria)	Year 11	M	4698
South-West Coast (Western Victoria)	Year 12	F	13337
South-West Coast (Western Victoria)	Year 12	M	10041
St Albans (Western Metropolitan)	Did not go to school	F	1618
St Albans (Western Metropolitan)	Did not go to school	M	1211
St Albans (Western Metropolitan)	Year 8	F	3479
St Albans (Western Metropolitan)	Year 8	M	2422
St Albans (Western Metropolitan)	Year 9	F	1698
St Albans (Western Metropolitan)	Year 9	M	1658
St Albans (Western Metropolitan)	Year 10	F	2974
St Albans (Western Metropolitan)	Year 10	M	3467
St Albans (Western Metropolitan)	Year 11	F	2279
St Albans (Western Metropolitan)	Year 11	M	2634
St Albans (Western Metropolitan)	Year 12	F	16766
St Albans (Western Metropolitan)	Year 12	M	17189
Sunbury (Western Metropolitan)	Did not go to school	F	257
Sunbury (Western Metropolitan)	Did not go to school	M	216
Sunbury (Western Metropolitan)	Year 8	F	1360
Sunbury (Western Metropolitan)	Year 8	M	1134
Sunbury (Western Metropolitan)	Year 9	F	1557
Sunbury (Western Metropolitan)	Year 9	M	1778
Sunbury (Western Metropolitan)	Year 10	F	3904
Sunbury (Western Metropolitan)	Year 10	M	4601
Sunbury (Western Metropolitan)	Year 11	F	3692
Sunbury (Western Metropolitan)	Year 11	M	3910
Sunbury (Western Metropolitan)	Year 12	F	15653
Sunbury (Western Metropolitan)	Year 12	M	13402
Sydenham (Western Metropolitan)	Did not go to school	F	615
Sydenham (Western Metropolitan)	Did not go to school	M	440
Sydenham (Western Metropolitan)	Year 8	F	1991
Sydenham (Western Metropolitan)	Year 8	M	1505
Sydenham (Western Metropolitan)	Year 9	F	1410
Sydenham (Western Metropolitan)	Year 9	M	1685
Sydenham (Western Metropolitan)	Year 10	F	3295
Sydenham (Western Metropolitan)	Year 10	M	4057
Sydenham (Western Metropolitan)	Year 11	F	3156
Sydenham (Western Metropolitan)	Year 11	M	3636
Sydenham (Western Metropolitan)	Year 12	F	20831
Sydenham (Western Metropolitan)	Year 12	M	18822
Tarneit (Western Metropolitan)	Did not go to school	F	767
Tarneit (Western Metropolitan)	Did not go to school	M	530
Tarneit (Western Metropolitan)	Year 8	F	1704
Tarneit (Western Metropolitan)	Year 8	M	1344
Tarneit (Western Metropolitan)	Year 9	F	1817
Tarneit (Western Metropolitan)	Year 9	M	1892
Tarneit (Western Metropolitan)	Year 10	F	4365
Tarneit (Western Metropolitan)	Year 10	M	5626
Tarneit (Western Metropolitan)	Year 11	F	3455
Tarneit (Western Metropolitan)	Year 11	M	3662
Tarneit (Western Metropolitan)	Year 12	F	33013
Tarneit (Western Metropolitan)	Year 12	M	34276
Thomastown (Northern Metropolitan)	Did not go to school	F	1364
Thomastown (Northern Metropolitan)	Did not go to school	M	942
Thomastown (Northern Metropolitan)	Year 8	F	3607
Thomastown (Northern Metropolitan)	Year 8	M	2768
Thomastown (Northern Metropolitan)	Year 9	F	1651
Thomastown (Northern Metropolitan)	Year 9	M	1697
Thomastown (Northern Metropolitan)	Year 10	F	3068
Thomastown (Northern Metropolitan)	Year 10	M	3578
Thomastown (Northern Metropolitan)	Year 11	F	2334
Thomastown (Northern Metropolitan)	Year 11	M	2648
Thomastown (Northern Metropolitan)	Year 12	F	19022
Thomastown (Northern Metropolitan)	Year 12	M	18785
Warrandyte (Eastern Metropolitan)	Did not go to school	F	313
Warrandyte (Eastern Metropolitan)	Did not go to school	M	206
Warrandyte (Eastern Metropolitan)	Year 8	F	1194
Warrandyte (Eastern Metropolitan)	Year 8	M	870
Warrandyte (Eastern Metropolitan)	Year 9	F	1102
Warrandyte (Eastern Metropolitan)	Year 9	M	1039
Warrandyte (Eastern Metropolitan)	Year 10	F	2366
Warrandyte (Eastern Metropolitan)	Year 10	M	2357
Warrandyte (Eastern Metropolitan)	Year 11	F	2526
Warrandyte (Eastern Metropolitan)	Year 11	M	2564
Warrandyte (Eastern Metropolitan)	Year 12	F	18576
Warrandyte (Eastern Metropolitan)	Year 12	M	17115
Wendouree (Western Victoria)	Did not go to school	F	99
Wendouree (Western Victoria)	Did not go to school	M	99
Wendouree (Western Victoria)	Year 8	F	1349
Wendouree (Western Victoria)	Year 8	M	1188
Wendouree (Western Victoria)	Year 9	F	1850
Wendouree (Western Victoria)	Year 9	M	1897
Wendouree (Western Victoria)	Year 10	F	4044
Wendouree (Western Victoria)	Year 10	M	4180
Wendouree (Western Victoria)	Year 11	F	3879
Wendouree (Western Victoria)	Year 11	M	3541
Wendouree (Western Victoria)	Year 12	F	14438
Wendouree (Western Victoria)	Year 12	M	11840
Werribee (Western Metropolitan)	Did not go to school	F	754
Werribee (Western Metropolitan)	Did not go to school	M	634
Werribee (Western Metropolitan)	Year 8	F	1751
Werribee (Western Metropolitan)	Year 8	M	1482
Werribee (Western Metropolitan)	Year 9	F	2033
Werribee (Western Metropolitan)	Year 9	M	2214
Werribee (Western Metropolitan)	Year 10	F	4652
Werribee (Western Metropolitan)	Year 10	M	5272
Werribee (Western Metropolitan)	Year 11	F	3819
Werribee (Western Metropolitan)	Year 11	M	4017
Werribee (Western Metropolitan)	Year 12	F	20571
Werribee (Western Metropolitan)	Year 12	M	18476
Williamstown (Western Metropolitan)	Did not go to school	F	575
Williamstown (Western Metropolitan)	Did not go to school	M	354
Williamstown (Western Metropolitan)	Year 8	F	1678
Williamstown (Western Metropolitan)	Year 8	M	1238
Williamstown (Western Metropolitan)	Year 9	F	1066
Williamstown (Western Metropolitan)	Year 9	M	1173
Williamstown (Western Metropolitan)	Year 10	F	2211
Williamstown (Western Metropolitan)	Year 10	M	2775
Williamstown (Western Metropolitan)	Year 11	F	2249
Williamstown (Western Metropolitan)	Year 11	M	2708
Williamstown (Western Metropolitan)	Year 12	F	21588
Williamstown (Western Metropolitan)	Year 12	M	19369
Yan Yean (Northern Victoria)	Did not go to school	F	231
Yan Yean (Northern Victoria)	Did not go to school	M	188
Yan Yean (Northern Victoria)	Year 8	F	1350
Yan Yean (Northern Victoria)	Year 8	M	1218
Yan Yean (Northern Victoria)	Year 9	F	2075
Yan Yean (Northern Victoria)	Year 9	M	2500
Yan Yean (Northern Victoria)	Year 10	F	5017
Yan Yean (Northern Victoria)	Year 10	M	6178
Yan Yean (Northern Victoria)	Year 11	F	4906
Yan Yean (Northern Victoria)	Year 11	M	5367
Yan Yean (Northern Victoria)	Year 12	F	24701
Yan Yean (Northern Victoria)	Year 12	M	20820
Yuroke (Northern Metropolitan)	Did not go to school	F	1682
Yuroke (Northern Metropolitan)	Did not go to school	M	1184
Yuroke (Northern Metropolitan)	Year 8	F	2930
Yuroke (Northern Metropolitan)	Year 8	M	2708
Yuroke (Northern Metropolitan)	Year 9	F	2451
Yuroke (Northern Metropolitan)	Year 9	M	2824
Yuroke (Northern Metropolitan)	Year 10	F	4858
Yuroke (Northern Metropolitan)	Year 10	M	6037
Yuroke (Northern Metropolitan)	Year 11	F	4270
Yuroke (Northern Metropolitan)	Year 11	M	4550
Yuroke (Northern Metropolitan)	Year 12	F	31036
Yuroke (Northern Metropolitan)	Year 12	M	28891
No usual address (Vic.)	Did not go to school	F	18
No usual address (Vic.)	Did not go to school	M	37
No usual address (Vic.)	Year 8	F	91
No usual address (Vic.)	Year 8	M	152
No usual address (Vic.)	Year 9	F	157
No usual address (Vic.)	Year 9	M	235
No usual address (Vic.)	Year 10	F	389
No usual address (Vic.)	Year 10	M	529
No usual address (Vic.)	Year 11	F	285
No usual address (Vic.)	Year 11	M	366
No usual address (Vic.)	Year 12	F	1231
No usual address (Vic.)	Year 12	M	1215
Migratory - Offshore - Shipping (Vic.)	Year 12	M	9
Algester	Did not go to school	F	398
Algester	Did not go to school	M	284
Algester	Year 8	F	923
Algester	Year 8	M	741
Algester	Year 9	F	882
Algester	Year 9	M	1033
Algester	Year 10	F	3999
Algester	Year 10	M	3884
Algester	Year 11	F	1352
Algester	Year 11	M	1637
Algester	Year 12	F	16016
Algester	Year 12	M	14990
Aspley	Did not go to school	F	123
Aspley	Did not go to school	M	83
Aspley	Year 8	F	929
Aspley	Year 8	M	631
Aspley	Year 9	F	693
Aspley	Year 9	M	701
Aspley	Year 10	F	4114
Aspley	Year 10	M	3266
Aspley	Year 11	F	1261
Aspley	Year 11	M	1431
Aspley	Year 12	F	15117
Aspley	Year 12	M	14345
Bancroft	Did not go to school	F	83
Bancroft	Did not go to school	M	114
Bancroft	Year 8	F	923
Bancroft	Year 8	M	929
Bancroft	Year 9	F	1320
Bancroft	Year 9	M	1360
Bancroft	Year 10	F	5630
Bancroft	Year 10	M	5003
Bancroft	Year 11	F	1963
Bancroft	Year 11	M	1965
Bancroft	Year 12	F	13153
Bancroft	Year 12	M	11405
Barron River	Did not go to school	F	65
Barron River	Did not go to school	M	62
Barron River	Year 8	F	490
Barron River	Year 8	M	485
Barron River	Year 9	F	1009
Barron River	Year 9	M	1055
Barron River	Year 10	F	4298
Barron River	Year 10	M	4670
Barron River	Year 11	F	2063
Barron River	Year 11	M	2192
Barron River	Year 12	F	14228
Barron River	Year 12	M	12008
Bonney	Did not go to school	F	157
Bonney	Did not go to school	M	108
Bonney	Year 8	F	880
Bonney	Year 8	M	654
Bonney	Year 9	F	1156
Bonney	Year 9	M	1071
Bonney	Year 10	F	5014
Bonney	Year 10	M	4471
Bonney	Year 11	F	1833
Bonney	Year 11	M	1848
Bonney	Year 12	F	14513
Bonney	Year 12	M	12874
Broadwater	Did not go to school	F	89
Broadwater	Did not go to school	M	68
Broadwater	Year 8	F	711
Broadwater	Year 8	M	590
Broadwater	Year 9	F	980
Broadwater	Year 9	M	1075
Broadwater	Year 10	F	5295
Broadwater	Year 10	M	4576
Broadwater	Year 11	F	1816
Broadwater	Year 11	M	1781
Broadwater	Year 12	F	12008
Broadwater	Year 12	M	10855
Buderim	Did not go to school	F	45
Buderim	Did not go to school	M	44
Buderim	Year 8	F	567
Buderim	Year 8	M	472
Buderim	Year 9	F	973
Buderim	Year 9	M	939
Buderim	Year 10	F	4720
Buderim	Year 10	M	4036
Buderim	Year 11	F	1960
Buderim	Year 11	M	1814
Buderim	Year 12	F	14795
Buderim	Year 12	M	12384
Bulimba	Did not go to school	F	68
Bulimba	Did not go to school	M	59
Bulimba	Year 8	F	661
Bulimba	Year 8	M	436
Bulimba	Year 9	F	612
Bulimba	Year 9	M	596
Bulimba	Year 10	F	2877
Bulimba	Year 10	M	2517
Bulimba	Year 11	F	1175
Bulimba	Year 11	M	1241
Bulimba	Year 12	F	18141
Bulimba	Year 12	M	16643
Bundaberg	Did not go to school	F	156
Bundaberg	Did not go to school	M	166
Bundaberg	Year 8	F	1751
Bundaberg	Year 8	M	1649
Bundaberg	Year 9	F	1520
Bundaberg	Year 9	M	1548
Bundaberg	Year 10	F	6479
Bundaberg	Year 10	M	5694
Bundaberg	Year 11	F	1661
Bundaberg	Year 11	M	1555
Bundaberg	Year 12	F	8693
Bundaberg	Year 12	M	7518
Bundamba	Did not go to school	F	363
Bundamba	Did not go to school	M	250
Bundamba	Year 8	F	1167
Bundamba	Year 8	M	1041
Bundamba	Year 9	F	1437
Bundamba	Year 9	M	1539
Bundamba	Year 10	F	5601
Bundamba	Year 10	M	5524
Bundamba	Year 11	F	2269
Bundamba	Year 11	M	2318
Bundamba	Year 12	F	14354
Bundamba	Year 12	M	13068
Burdekin	Did not go to school	F	85
Burdekin	Did not go to school	M	121
Burdekin	Year 8	F	1021
Burdekin	Year 8	M	1249
Burdekin	Year 9	F	1082
Burdekin	Year 9	M	1395
Burdekin	Year 10	F	5348
Burdekin	Year 10	M	6499
Burdekin	Year 11	F	1539
Burdekin	Year 11	M	1970
Burdekin	Year 12	F	9346
Burdekin	Year 12	M	8083
Burleigh	Did not go to school	F	53
Burleigh	Did not go to school	M	48
Burleigh	Year 8	F	533
Burleigh	Year 8	M	497
Burleigh	Year 9	F	914
Burleigh	Year 9	M	846
Burleigh	Year 10	F	4508
Burleigh	Year 10	M	3940
Burleigh	Year 11	F	1542
Burleigh	Year 11	M	1588
Burleigh	Year 12	F	13253
Burleigh	Year 12	M	11255
Burnett	Did not go to school	F	66
Burnett	Did not go to school	M	89
Burnett	Year 8	F	1130
Burnett	Year 8	M	1514
Burnett	Year 9	F	1421
Burnett	Year 9	M	1746
Burnett	Year 10	F	6467
Burnett	Year 10	M	6993
Burnett	Year 11	F	1799
Burnett	Year 11	M	1832
Burnett	Year 12	F	8732
Burnett	Year 12	M	7198
Cairns	Did not go to school	F	301
Cairns	Did not go to school	M	229
Cairns	Year 8	F	934
Cairns	Year 8	M	858
Cairns	Year 9	F	990
Cairns	Year 9	M	1116
Cairns	Year 10	F	4349
Cairns	Year 10	M	4556
Cairns	Year 11	F	1819
Cairns	Year 11	M	1972
Cairns	Year 12	F	13548
Cairns	Year 12	M	12215
Callide	Did not go to school	F	61
Callide	Did not go to school	M	90
Callide	Year 8	F	1228
Callide	Year 8	M	1712
Callide	Year 9	F	1170
Callide	Year 9	M	1565
Callide	Year 10	F	5229
Callide	Year 10	M	6212
Callide	Year 11	F	1449
Callide	Year 11	M	1520
Callide	Year 12	F	8467
Callide	Year 12	M	6817
Caloundra	Did not go to school	F	46
Caloundra	Did not go to school	M	58
Caloundra	Year 8	F	893
Caloundra	Year 8	M	869
Caloundra	Year 9	F	1207
Caloundra	Year 9	M	1183
Caloundra	Year 10	F	6199
Caloundra	Year 10	M	5654
Caloundra	Year 11	F	1973
Caloundra	Year 11	M	1840
Caloundra	Year 12	F	12880
Caloundra	Year 12	M	11019
Capalaba	Did not go to school	F	70
Capalaba	Did not go to school	M	59
Capalaba	Year 8	F	803
Capalaba	Year 8	M	762
Capalaba	Year 9	F	1063
Capalaba	Year 9	M	1055
Capalaba	Year 10	F	5248
Capalaba	Year 10	M	4980
Capalaba	Year 11	F	1524
Capalaba	Year 11	M	1758
Capalaba	Year 12	F	11775
Capalaba	Year 12	M	10683
Chatsworth	Did not go to school	F	94
Chatsworth	Did not go to school	M	76
Chatsworth	Year 8	F	638
Chatsworth	Year 8	M	501
Chatsworth	Year 9	F	673
Chatsworth	Year 9	M	640
Chatsworth	Year 10	F	3348
Chatsworth	Year 10	M	2835
Chatsworth	Year 11	F	1130
Chatsworth	Year 11	M	1208
Chatsworth	Year 12	F	15002
Chatsworth	Year 12	M	13846
Clayfield	Did not go to school	F	78
Clayfield	Did not go to school	M	68
Clayfield	Year 8	F	477
Clayfield	Year 8	M	375
Clayfield	Year 9	F	529
Clayfield	Year 9	M	564
Clayfield	Year 10	F	2850
Clayfield	Year 10	M	2435
Clayfield	Year 11	F	1147
Clayfield	Year 11	M	1222
Clayfield	Year 12	F	19301
Clayfield	Year 12	M	18091
Condamine	Did not go to school	F	62
Condamine	Did not go to school	M	70
Condamine	Year 8	F	941
Condamine	Year 8	M	1317
Condamine	Year 9	F	1143
Condamine	Year 9	M	1440
Condamine	Year 10	F	5777
Condamine	Year 10	M	6467
Condamine	Year 11	F	1575
Condamine	Year 11	M	1665
Condamine	Year 12	F	10972
Condamine	Year 12	M	8908
Cook	Did not go to school	F	123
Cook	Did not go to school	M	163
Cook	Year 8	F	1062
Cook	Year 8	M	1268
Cook	Year 9	F	1007
Cook	Year 9	M	1417
Cook	Year 10	F	4385
Cook	Year 10	M	4941
Cook	Year 11	F	2020
Cook	Year 11	M	2016
Cook	Year 12	F	9413
Cook	Year 12	M	8073
Coomera	Did not go to school	F	125
Coomera	Did not go to school	M	115
Coomera	Year 8	F	696
Coomera	Year 8	M	793
Coomera	Year 9	F	1558
Coomera	Year 9	M	1712
Coomera	Year 10	F	6578
Coomera	Year 10	M	6836
Coomera	Year 11	F	2975
Coomera	Year 11	M	3068
Coomera	Year 12	F	18990
Coomera	Year 12	M	16511
Cooper	Did not go to school	F	47
Cooper	Did not go to school	M	47
Cooper	Year 8	F	325
Cooper	Year 8	M	262
Cooper	Year 9	F	478
Cooper	Year 9	M	524
Cooper	Year 10	F	2160
Cooper	Year 10	M	1846
Cooper	Year 11	F	989
Cooper	Year 11	M	999
Cooper	Year 12	F	17386
Cooper	Year 12	M	16403
Currumbin	Did not go to school	F	32
Currumbin	Did not go to school	M	57
Currumbin	Year 8	F	538
Currumbin	Year 8	M	495
Currumbin	Year 9	F	955
Currumbin	Year 9	M	957
Currumbin	Year 10	F	4650
Currumbin	Year 10	M	4576
Currumbin	Year 11	F	1550
Currumbin	Year 11	M	1598
Currumbin	Year 12	F	11720
Currumbin	Year 12	M	10072
Everton	Did not go to school	F	56
Everton	Did not go to school	M	51
Everton	Year 8	F	579
Everton	Year 8	M	424
Everton	Year 9	F	662
Everton	Year 9	M	702
Everton	Year 10	F	3790
Everton	Year 10	M	3485
Everton	Year 11	F	1330
Everton	Year 11	M	1494
Everton	Year 12	F	15048
Everton	Year 12	M	13859
Ferny Grove	Did not go to school	F	66
Ferny Grove	Did not go to school	M	59
Ferny Grove	Year 8	F	620
Ferny Grove	Year 8	M	445
Ferny Grove	Year 9	F	622
Ferny Grove	Year 9	M	639
Ferny Grove	Year 10	F	3450
Ferny Grove	Year 10	M	3037
Ferny Grove	Year 11	F	1154
Ferny Grove	Year 11	M	1312
Ferny Grove	Year 12	F	14689
Ferny Grove	Year 12	M	14002
Gaven	Did not go to school	F	70
Gaven	Did not go to school	M	67
Gaven	Year 8	F	625
Gaven	Year 8	M	581
Gaven	Year 9	F	1051
Gaven	Year 9	M	1271
Gaven	Year 10	F	4739
Gaven	Year 10	M	4742
Gaven	Year 11	F	1781
Gaven	Year 11	M	1854
Gaven	Year 12	F	11555
Gaven	Year 12	M	10124
Gladstone	Did not go to school	F	37
Gladstone	Did not go to school	M	75
Gladstone	Year 8	F	762
Gladstone	Year 8	M	816
Gladstone	Year 9	F	1109
Gladstone	Year 9	M	1266
Gladstone	Year 10	F	5066
Gladstone	Year 10	M	5487
Gladstone	Year 11	F	1874
Gladstone	Year 11	M	2092
Gladstone	Year 12	F	9461
Gladstone	Year 12	M	8451
Glass House	Did not go to school	F	45
Glass House	Did not go to school	M	64
Glass House	Year 8	F	617
Glass House	Year 8	M	851
Glass House	Year 9	F	969
Glass House	Year 9	M	1209
Glass House	Year 10	F	5007
Glass House	Year 10	M	6344
Glass House	Year 11	F	1555
Glass House	Year 11	M	1685
Glass House	Year 12	F	10891
Glass House	Year 12	M	9331
Greenslopes	Did not go to school	F	99
Greenslopes	Did not go to school	M	70
Greenslopes	Year 8	F	541
Greenslopes	Year 8	M	367
Greenslopes	Year 9	F	540
Greenslopes	Year 9	M	542
Greenslopes	Year 10	F	2556
Greenslopes	Year 10	M	2184
Greenslopes	Year 11	F	939
Greenslopes	Year 11	M	1070
Greenslopes	Year 12	F	17585
Greenslopes	Year 12	M	16195
Gregory	Did not go to school	F	44
Gregory	Did not go to school	M	73
Gregory	Year 8	F	543
Gregory	Year 8	M	874
Gregory	Year 9	F	656
Gregory	Year 9	M	993
Gregory	Year 10	F	3455
Gregory	Year 10	M	4202
Gregory	Year 11	F	1140
Gregory	Year 11	M	1265
Gregory	Year 12	F	7355
Gregory	Year 12	M	6086
Gympie	Did not go to school	F	69
Gympie	Did not go to school	M	84
Gympie	Year 8	F	1289
Gympie	Year 8	M	1507
Gympie	Year 9	F	1537
Gympie	Year 9	M	1822
Gympie	Year 10	F	7115
Gympie	Year 10	M	7289
Gympie	Year 11	F	1962
Gympie	Year 11	M	1979
Gympie	Year 12	F	9216
Gympie	Year 12	M	7770
Hervey Bay	Did not go to school	F	84
Hervey Bay	Did not go to school	M	81
Hervey Bay	Year 8	F	1437
Hervey Bay	Year 8	M	1452
Hervey Bay	Year 9	F	1856
Hervey Bay	Year 9	M	1787
Hervey Bay	Year 10	F	7494
Hervey Bay	Year 10	M	6516
Hervey Bay	Year 11	F	2135
Hervey Bay	Year 11	M	2004
Hervey Bay	Year 12	F	9879
Hervey Bay	Year 12	M	8175
Hill	Did not go to school	F	136
Hill	Did not go to school	M	165
Hill	Year 8	F	1303
Hill	Year 8	M	1566
Hill	Year 9	F	1239
Hill	Year 9	M	1525
Hill	Year 10	F	6105
Hill	Year 10	M	7302
Hill	Year 11	F	1875
Hill	Year 11	M	1969
Hill	Year 12	F	9901
Hill	Year 12	M	8757
Hinchinbrook	Did not go to school	F	66
Hinchinbrook	Did not go to school	M	63
Hinchinbrook	Year 8	F	839
Hinchinbrook	Year 8	M	1022
Hinchinbrook	Year 9	F	981
Hinchinbrook	Year 9	M	1269
Hinchinbrook	Year 10	F	5040
Hinchinbrook	Year 10	M	5592
Hinchinbrook	Year 11	F	1752
Hinchinbrook	Year 11	M	1876
Hinchinbrook	Year 12	F	9999
Hinchinbrook	Year 12	M	8606
Inala	Did not go to school	F	914
Inala	Did not go to school	M	627
Inala	Year 8	F	1563
Inala	Year 8	M	1280
Inala	Year 9	F	1186
Inala	Year 9	M	1056
Inala	Year 10	F	4125
Inala	Year 10	M	5606
Inala	Year 11	F	1627
Inala	Year 11	M	1701
Inala	Year 12	F	14620
Inala	Year 12	M	14237
Ipswich	Did not go to school	F	114
Ipswich	Did not go to school	M	110
Ipswich	Year 8	F	1107
Ipswich	Year 8	M	977
Ipswich	Year 9	F	1168
Ipswich	Year 9	M	1218
Ipswich	Year 10	F	5040
Ipswich	Year 10	M	4919
Ipswich	Year 11	F	1521
Ipswich	Year 11	M	1643
Ipswich	Year 12	F	10539
Ipswich	Year 12	M	9186
Ipswich West	Did not go to school	F	79
Ipswich West	Did not go to school	M	103
Ipswich West	Year 8	F	1119
Ipswich West	Year 8	M	1106
Ipswich West	Year 9	F	1229
Ipswich West	Year 9	M	1323
Ipswich West	Year 10	F	5520
Ipswich West	Year 10	M	6007
Ipswich West	Year 11	F	1654
Ipswich West	Year 11	M	1711
Ipswich West	Year 12	F	10665
Ipswich West	Year 12	M	9367
Jordan	Did not go to school	F	170
Jordan	Did not go to school	M	120
Jordan	Year 8	F	553
Jordan	Year 8	M	593
Jordan	Year 9	F	994
Jordan	Year 9	M	1140
Jordan	Year 10	F	4670
Jordan	Year 10	M	5039
Jordan	Year 11	F	2091
Jordan	Year 11	M	2086
Jordan	Year 12	F	16741
Jordan	Year 12	M	14968
Kawana	Did not go to school	F	49
Kawana	Did not go to school	M	48
Kawana	Year 8	F	813
Kawana	Year 8	M	705
Kawana	Year 9	F	1091
Kawana	Year 9	M	1066
Kawana	Year 10	F	5645
Kawana	Year 10	M	4714
Kawana	Year 11	F	1902
Kawana	Year 11	M	1804
Kawana	Year 12	F	12169
Kawana	Year 12	M	10672
Keppel	Did not go to school	F	68
Keppel	Did not go to school	M	74
Keppel	Year 8	F	1040
Keppel	Year 8	M	1082
Keppel	Year 9	F	1121
Keppel	Year 9	M	1300
Keppel	Year 10	F	5648
Keppel	Year 10	M	5608
Keppel	Year 11	F	1657
Keppel	Year 11	M	1727
Keppel	Year 12	F	10888
Keppel	Year 12	M	9341
Kurwongbah	Did not go to school	F	81
Kurwongbah	Did not go to school	M	93
Kurwongbah	Year 8	F	804
Kurwongbah	Year 8	M	690
Kurwongbah	Year 9	F	1145
Kurwongbah	Year 9	M	1227
Kurwongbah	Year 10	F	5341
Kurwongbah	Year 10	M	5378
Kurwongbah	Year 11	F	1831
Kurwongbah	Year 11	M	1907
Kurwongbah	Year 12	F	12838
Kurwongbah	Year 12	M	11299
Lockyer	Did not go to school	F	123
Lockyer	Did not go to school	M	167
Lockyer	Year 8	F	1258
Lockyer	Year 8	M	1497
Lockyer	Year 9	F	1362
Lockyer	Year 9	M	1651
Lockyer	Year 10	F	5939
Lockyer	Year 10	M	6294
Lockyer	Year 11	F	1663
Lockyer	Year 11	M	1688
Lockyer	Year 12	F	9811
Lockyer	Year 12	M	7859
Logan	Did not go to school	F	246
Logan	Did not go to school	M	185
Logan	Year 8	F	865
Logan	Year 8	M	919
Logan	Year 9	F	1383
Logan	Year 9	M	1645
Logan	Year 10	F	6161
Logan	Year 10	M	6428
Logan	Year 11	F	2114
Logan	Year 11	M	2266
Logan	Year 12	F	13555
Logan	Year 12	M	11548
Lytton	Did not go to school	F	72
Lytton	Did not go to school	M	72
Lytton	Year 8	F	929
Lytton	Year 8	M	739
Lytton	Year 9	F	959
Lytton	Year 9	M	912
Lytton	Year 10	F	4595
Lytton	Year 10	M	4331
Lytton	Year 11	F	1489
Lytton	Year 11	M	1705
Lytton	Year 12	F	13732
Lytton	Year 12	M	12339
Macalister	Did not go to school	F	184
Macalister	Did not go to school	M	152
Macalister	Year 8	F	1007
Macalister	Year 8	M	964
Macalister	Year 9	F	1366
Macalister	Year 9	M	1537
Macalister	Year 10	F	5804
Macalister	Year 10	M	5550
Macalister	Year 11	F	2022
Macalister	Year 11	M	2128
Macalister	Year 12	F	12446
Macalister	Year 12	M	11146
Mackay	Did not go to school	F	81
Mackay	Did not go to school	M	79
Mackay	Year 8	F	1217
Mackay	Year 8	M	1181
Mackay	Year 9	F	1219
Mackay	Year 9	M	1274
Mackay	Year 10	F	5816
Mackay	Year 10	M	5943
Mackay	Year 11	F	1770
Mackay	Year 11	M	1859
Mackay	Year 12	F	10868
Mackay	Year 12	M	9537
Maiwar	Did not go to school	F	60
Maiwar	Did not go to school	M	55
Maiwar	Year 8	F	241
Maiwar	Year 8	M	190
Maiwar	Year 9	F	438
Maiwar	Year 9	M	444
Maiwar	Year 10	F	1805
Maiwar	Year 10	M	1411
Maiwar	Year 11	F	958
Maiwar	Year 11	M	931
Maiwar	Year 12	F	22696
Maiwar	Year 12	M	21870
Mansfield	Did not go to school	F	184
Mansfield	Did not go to school	M	148
Mansfield	Year 8	F	838
Mansfield	Year 8	M	623
Mansfield	Year 9	F	746
Mansfield	Year 9	M	708
Mansfield	Year 10	F	3214
Mansfield	Year 10	M	2717
Mansfield	Year 11	F	1138
Mansfield	Year 11	M	1235
Mansfield	Year 12	F	16874
