SED_NAME16	AgeStudent	Sex	students
Braddon (Mersey)	5-14	F	2042
Braddon (Mersey)	5-14	M	2114
Braddon (Mersey)	15-19	F	751
Braddon (Mersey)	15-19	M	756
Braddon (Mersey)	20-24	F	246
Braddon (Mersey)	20-24	M	159
Braddon (Mersey)	25+	F	696
Braddon (Mersey)	25+	M	421
Braddon (Montgomery)	0-4	F	172
Braddon (Montgomery)	0-4	M	181
Braddon (Montgomery)	5-14	F	1673
Braddon (Montgomery)	5-14	M	1788
Braddon (Montgomery)	15-19	F	679
Braddon (Montgomery)	15-19	M	664
Braddon (Montgomery)	20-24	F	197
Braddon (Montgomery)	20-24	M	131
Braddon (Montgomery)	25+	F	614
Braddon (Montgomery)	25+	M	314
Braddon (Murchison)	0-4	F	220
Braddon (Murchison)	0-4	M	234
Braddon (Murchison)	5-14	F	2109
Braddon (Murchison)	5-14	M	2166
Braddon (Murchison)	15-19	F	739
Braddon (Murchison)	15-19	M	690
Braddon (Murchison)	20-24	F	200
Braddon (Murchison)	20-24	M	164
Braddon (Murchison)	25+	F	660
Braddon (Murchison)	25+	M	391
Clark (Derwent)	0-4	F	87
Clark (Derwent)	0-4	M	121
Clark (Derwent)	5-14	F	935
Clark (Derwent)	5-14	M	1012
Clark (Derwent)	15-19	F	324
Clark (Derwent)	15-19	M	363
Clark (Derwent)	20-24	F	124
Clark (Derwent)	20-24	M	105
Clark (Derwent)	25+	F	349
Clark (Derwent)	25+	M	300
Clark (Elwick)	0-4	F	235
Clark (Elwick)	0-4	M	210
Clark (Elwick)	5-14	F	1741
Clark (Elwick)	5-14	M	1785
Clark (Elwick)	15-19	F	686
Clark (Elwick)	15-19	M	653
Clark (Elwick)	20-24	F	434
Clark (Elwick)	20-24	M	397
Clark (Elwick)	25+	F	1362
Clark (Elwick)	25+	M	1300
Clark (Hobart)	0-4	F	222
Clark (Hobart)	0-4	M	258
Clark (Hobart)	5-14	F	1621
Clark (Hobart)	5-14	M	1650
Clark (Hobart)	15-19	F	798
Clark (Hobart)	15-19	M	810
Clark (Hobart)	20-24	F	770
Clark (Hobart)	20-24	M	684
Clark (Hobart)	25+	F	1806
Clark (Hobart)	25+	M	1400
Clark (Huon)	0-4	F	4
Clark (Huon)	5-14	F	25
Clark (Huon)	5-14	M	19
Clark (Huon)	15-19	F	8
Clark (Huon)	15-19	M	9
Clark (Huon)	20-24	F	3
Clark (Huon)	25+	F	12
Clark (Huon)	25+	M	11
Clark (Nelson)	0-4	F	143
Clark (Nelson)	0-4	M	128
Clark (Nelson)	5-14	F	985
Clark (Nelson)	5-14	M	1157
Clark (Nelson)	15-19	F	546
Clark (Nelson)	15-19	M	561
Clark (Nelson)	20-24	F	441
Clark (Nelson)	20-24	M	475
Clark (Nelson)	25+	F	988
Clark (Nelson)	25+	M	812
Franklin (Huon)	0-4	F	233
Franklin (Huon)	0-4	M	247
Franklin (Huon)	5-14	F	2204
Franklin (Huon)	5-14	M	2210
Franklin (Huon)	15-19	F	715
Franklin (Huon)	15-19	M	790
Franklin (Huon)	20-24	F	222
Franklin (Huon)	20-24	M	194
Franklin (Huon)	25+	F	802
Franklin (Huon)	25+	M	500
Franklin (Nelson)	0-4	F	122
Franklin (Nelson)	0-4	M	119
Franklin (Nelson)	5-14	F	846
Franklin (Nelson)	5-14	M	870
Franklin (Nelson)	15-19	F	332
Franklin (Nelson)	15-19	M	366
Franklin (Nelson)	20-24	F	175
Franklin (Nelson)	20-24	M	184
Franklin (Nelson)	25+	F	573
Franklin (Nelson)	25+	M	397
Franklin (Pembroke)	0-4	F	211
Franklin (Pembroke)	0-4	M	244
Franklin (Pembroke)	5-14	F	1561
Franklin (Pembroke)	5-14	M	1689
Franklin (Pembroke)	15-19	F	619
Franklin (Pembroke)	15-19	M	596
Franklin (Pembroke)	20-24	F	339
Franklin (Pembroke)	20-24	M	315
Franklin (Pembroke)	25+	F	895
Franklin (Pembroke)	25+	M	750
Franklin (Rumney)	0-4	F	225
Franklin (Rumney)	0-4	M	214
Franklin (Rumney)	5-14	F	1663
Franklin (Rumney)	5-14	M	1793
Franklin (Rumney)	15-19	F	574
Franklin (Rumney)	15-19	M	577
Franklin (Rumney)	20-24	F	235
Franklin (Rumney)	20-24	M	222
Franklin (Rumney)	25+	F	629
Franklin (Rumney)	25+	M	447
Lyons (Derwent)	0-4	F	138
Lyons (Derwent)	0-4	M	167
Lyons (Derwent)	5-14	F	1409
Lyons (Derwent)	5-14	M	1464
Lyons (Derwent)	15-19	F	449
Lyons (Derwent)	15-19	M	434
Lyons (Derwent)	20-24	F	113
Lyons (Derwent)	20-24	M	91
Lyons (Derwent)	25+	F	351
Lyons (Derwent)	25+	M	196
Lyons (Launceston)	0-4	F	59
Lyons (Launceston)	0-4	M	70
Lyons (Launceston)	5-14	F	589
Lyons (Launceston)	5-14	M	638
Lyons (Launceston)	15-19	F	213
Lyons (Launceston)	15-19	M	224
Lyons (Launceston)	20-24	F	98
Lyons (Launceston)	20-24	M	56
Lyons (Launceston)	25+	F	198
Lyons (Launceston)	25+	M	103
Lyons (McIntyre)	0-4	F	179
Lyons (McIntyre)	0-4	M	155
Lyons (McIntyre)	5-14	F	1500
Lyons (McIntyre)	5-14	M	1642
Lyons (McIntyre)	15-19	F	484
Lyons (McIntyre)	15-19	M	514
Lyons (McIntyre)	20-24	F	153
Lyons (McIntyre)	20-24	M	111
Lyons (McIntyre)	25+	F	477
Lyons (McIntyre)	25+	M	228
Lyons (Montgomery)	0-4	F	26
Lyons (Montgomery)	0-4	M	16
Lyons (Montgomery)	5-14	F	236
Lyons (Montgomery)	5-14	M	274
Lyons (Montgomery)	15-19	F	89
Lyons (Montgomery)	15-19	M	95
Lyons (Montgomery)	20-24	F	20
Lyons (Montgomery)	20-24	M	26
Lyons (Montgomery)	25+	F	84
Lyons (Montgomery)	25+	M	46
Lyons (Prosser)	0-4	F	221
Lyons (Prosser)	0-4	M	211
Lyons (Prosser)	5-14	F	1772
Lyons (Prosser)	5-14	M	1774
Lyons (Prosser)	15-19	F	540
Lyons (Prosser)	15-19	M	605
Lyons (Prosser)	20-24	F	178
Lyons (Prosser)	20-24	M	148
Lyons (Prosser)	25+	F	621
Lyons (Prosser)	25+	M	375
Lyons (Rumney)	0-4	F	83
Lyons (Rumney)	0-4	M	70
Lyons (Rumney)	5-14	F	579
Lyons (Rumney)	5-14	M	593
Lyons (Rumney)	15-19	F	159
Lyons (Rumney)	15-19	M	173
Lyons (Rumney)	20-24	F	73
Lyons (Rumney)	20-24	M	81
Lyons (Rumney)	25+	F	226
Lyons (Rumney)	25+	M	133
No usual address (Tas.)	0-4	M	6
No usual address (Tas.)	5-14	F	34
No usual address (Tas.)	5-14	M	36
No usual address (Tas.)	15-19	F	22
No usual address (Tas.)	15-19	M	12
No usual address (Tas.)	20-24	F	11
No usual address (Tas.)	20-24	M	9
No usual address (Tas.)	25+	F	32
No usual address (Tas.)	25+	M	18
Arafura	0-4	F	60
Arafura	0-4	M	72
Arafura	5-14	F	606
Arafura	5-14	M	645
Arafura	15-19	F	146
Arafura	15-19	M	161
Arafura	20-24	F	11
Arafura	20-24	M	7
Arafura	25+	F	81
Arafura	25+	M	44
Araluen	0-4	F	81
Araluen	0-4	M	114
Araluen	5-14	F	650
Araluen	5-14	M	650
Araluen	15-19	F	181
Araluen	15-19	M	183
Araluen	20-24	F	45
Araluen	20-24	M	33
Araluen	25+	F	400
Araluen	25+	M	209
Arnhem	0-4	F	98
Arnhem	0-4	M	99
Arnhem	5-14	F	653
Arnhem	5-14	M	658
Arnhem	15-19	F	116
Arnhem	15-19	M	95
Arnhem	20-24	F	24
Arnhem	25+	F	100
Arnhem	25+	M	52
Barkly	0-4	F	81
Barkly	0-4	M	86
Barkly	5-14	F	550
Barkly	5-14	M	597
Barkly	15-19	F	112
Barkly	15-19	M	104
Barkly	20-24	F	27
Barkly	20-24	M	22
Barkly	25+	F	110
Barkly	25+	M	67
Blain	0-4	F	112
Blain	0-4	M	89
Blain	5-14	F	590
Blain	5-14	M	685
Blain	15-19	F	184
Blain	15-19	M	178
Blain	20-24	F	73
Blain	20-24	M	46
Blain	25+	F	306
Blain	25+	M	150
Braitling	0-4	F	82
Braitling	0-4	M	79
Braitling	5-14	F	498
Braitling	5-14	M	582
Braitling	15-19	F	147
Braitling	15-19	M	166
Braitling	20-24	F	35
Braitling	20-24	M	34
Braitling	25+	F	349
Braitling	25+	M	195
Brennan	0-4	F	132
Brennan	0-4	M	108
Brennan	5-14	F	673
Brennan	5-14	M	681
Brennan	15-19	F	209
Brennan	15-19	M	187
Brennan	20-24	F	79
Brennan	20-24	M	54
Brennan	25+	F	341
Brennan	25+	M	141
Casuarina	0-4	F	76
Casuarina	0-4	M	92
Casuarina	5-14	F	608
Casuarina	5-14	M	640
Casuarina	15-19	F	183
Casuarina	15-19	M	198
Casuarina	20-24	F	161
Casuarina	20-24	M	145
Casuarina	25+	F	479
Casuarina	25+	M	347
Daly	0-4	F	66
Daly	0-4	M	52
Daly	5-14	F	546
Daly	5-14	M	634
Daly	15-19	F	96
Daly	15-19	M	108
Daly	20-24	F	14
Daly	20-24	M	9
Daly	25+	F	146
Daly	25+	M	64
Drysdale	0-4	F	84
Drysdale	0-4	M	73
Drysdale	5-14	F	550
Drysdale	5-14	M	576
Drysdale	15-19	F	150
Drysdale	15-19	M	150
Drysdale	20-24	F	70
Drysdale	20-24	M	39
Drysdale	25+	F	265
Drysdale	25+	M	132
Fannie Bay	0-4	F	59
Fannie Bay	0-4	M	74
Fannie Bay	5-14	F	397
Fannie Bay	5-14	M	430
Fannie Bay	15-19	F	154
Fannie Bay	15-19	M	135
Fannie Bay	20-24	F	75
Fannie Bay	20-24	M	44
Fannie Bay	25+	F	346
Fannie Bay	25+	M	189
Fong Lim	0-4	F	54
Fong Lim	0-4	M	55
Fong Lim	5-14	F	404
Fong Lim	5-14	M	364
Fong Lim	15-19	F	149
Fong Lim	15-19	M	116
Fong Lim	20-24	F	104
Fong Lim	20-24	M	93
Fong Lim	25+	F	375
Fong Lim	25+	M	248
Goyder	0-4	F	64
Goyder	0-4	M	64
Goyder	5-14	F	572
Goyder	5-14	M	579
Goyder	15-19	F	185
Goyder	15-19	M	181
Goyder	20-24	F	52
Goyder	20-24	M	37
Goyder	25+	F	217
Goyder	25+	M	75
Gwoja	0-4	F	65
Gwoja	0-4	M	56
Gwoja	5-14	F	523
Gwoja	5-14	M	584
Gwoja	15-19	F	90
Gwoja	15-19	M	77
Gwoja	20-24	F	30
Gwoja	20-24	M	16
Gwoja	25+	F	71
Gwoja	25+	M	45
Johnston	0-4	F	79
Johnston	0-4	M	78
Johnston	5-14	F	514
Johnston	5-14	M	504
Johnston	15-19	F	153
Johnston	15-19	M	148
Johnston	20-24	F	71
Johnston	20-24	M	84
Johnston	25+	F	395
Johnston	25+	M	257
Karama	0-4	F	74
Karama	0-4	M	76
Karama	5-14	F	547
Karama	5-14	M	593
Karama	15-19	F	211
Karama	15-19	M	187
Karama	20-24	F	77
Karama	20-24	M	60
Karama	25+	F	230
Karama	25+	M	133
Katherine	0-4	F	52
Katherine	0-4	M	73
Katherine	5-14	F	501
Katherine	5-14	M	551
Katherine	15-19	F	94
Katherine	15-19	M	115
Katherine	20-24	F	41
Katherine	20-24	M	38
Katherine	25+	F	208
Katherine	25+	M	117
Mulka	0-4	F	99
Mulka	0-4	M	101
Mulka	5-14	F	694
Mulka	5-14	M	741
Mulka	15-19	F	174
Mulka	15-19	M	177
Mulka	20-24	F	25
Mulka	20-24	M	12
Mulka	25+	F	155
Mulka	25+	M	83
Namatjira	0-4	F	85
Namatjira	0-4	M	85
Namatjira	5-14	F	601
Namatjira	5-14	M	641
Namatjira	15-19	F	128
Namatjira	15-19	M	142
Namatjira	20-24	F	39
Namatjira	20-24	M	18
Namatjira	25+	F	217
Namatjira	25+	M	118
Nelson	0-4	F	57
Nelson	0-4	M	68
Nelson	5-14	F	537
Nelson	5-14	M	512
Nelson	15-19	F	186
Nelson	15-19	M	172
Nelson	20-24	F	55
Nelson	20-24	M	53
Nelson	25+	F	210
Nelson	25+	M	96
Nightcliff	0-4	F	55
Nightcliff	0-4	M	68
Nightcliff	5-14	F	416
Nightcliff	5-14	M	439
Nightcliff	15-19	F	128
Nightcliff	15-19	M	130
Nightcliff	20-24	F	85
Nightcliff	20-24	M	77
Nightcliff	25+	F	493
Nightcliff	25+	M	296
Port Darwin	0-4	F	59
Port Darwin	0-4	M	55
Port Darwin	5-14	F	302
Port Darwin	5-14	M	311
Port Darwin	15-19	F	87
Port Darwin	15-19	M	92
Port Darwin	20-24	F	140
Port Darwin	20-24	M	140
Port Darwin	25+	F	604
Port Darwin	25+	M	481
Sanderson	0-4	F	81
Sanderson	0-4	M	78
Sanderson	5-14	F	505
Sanderson	5-14	M	562
Sanderson	15-19	F	166
Sanderson	15-19	M	189
Sanderson	20-24	F	67
Sanderson	20-24	M	64
Sanderson	25+	F	261
Sanderson	25+	M	148
Spillett	0-4	F	162
Spillett	0-4	M	169
Spillett	5-14	F	867
Spillett	5-14	M	858
Spillett	15-19	F	251
Spillett	15-19	M	205
Spillett	20-24	F	129
Spillett	20-24	M	72
Spillett	25+	F	471
Spillett	25+	M	225
Wanguri	0-4	F	81
Wanguri	0-4	M	113
Wanguri	5-14	F	673
Wanguri	5-14	M	719
Wanguri	15-19	F	196
Wanguri	15-19	M	202
Wanguri	20-24	F	110
Wanguri	20-24	M	76
Wanguri	25+	F	358
Wanguri	25+	M	217
No usual address (NT)	0-4	F	8
No usual address (NT)	0-4	M	4
No usual address (NT)	5-14	F	72
No usual address (NT)	5-14	M	104
No usual address (NT)	15-19	F	12
No usual address (NT)	15-19	M	12
No usual address (NT)	20-24	F	7
No usual address (NT)	20-24	M	6
No usual address (NT)	25+	F	41
No usual address (NT)	25+	M	19
Migratory - Offshore - Shipping (NT)	25+	M	3
Brindabella	0-4	F	716
Brindabella	0-4	M	748
Brindabella	5-14	F	5076
Brindabella	5-14	M	5364
Brindabella	15-19	F	1847
Brindabella	15-19	M	1984
Brindabella	20-24	F	922
Brindabella	20-24	M	886
Brindabella	25+	F	2084
Brindabella	25+	M	1375
Ginninderra	0-4	F	819
Ginninderra	0-4	M	844
Ginninderra	5-14	F	5269
Ginninderra	5-14	M	5750
Ginninderra	15-19	F	2114
Ginninderra	15-19	M	2096
Ginninderra	20-24	F	2071
Ginninderra	20-24	M	1765
Ginninderra	25+	F	3499
Ginninderra	25+	M	2855
Kurrajong	0-4	F	501
Kurrajong	0-4	M	532
Kurrajong	5-14	F	3427
Kurrajong	5-14	M	3656
Kurrajong	15-19	F	2566
Kurrajong	15-19	M	2444
Kurrajong	20-24	F	3290
Kurrajong	20-24	M	3046
Kurrajong	25+	F	3791
Kurrajong	25+	M	3225
Murrumbidgee	0-4	F	754
Murrumbidgee	0-4	M	761
Murrumbidgee	5-14	F	5408
Murrumbidgee	5-14	M	5694
Murrumbidgee	15-19	F	1931
Murrumbidgee	15-19	M	1983
Murrumbidgee	20-24	F	1219
Murrumbidgee	20-24	M	1145
Murrumbidgee	25+	F	2737
Murrumbidgee	25+	M	2130
Yerrabi	0-4	F	1072
Yerrabi	0-4	M	1136
Yerrabi	5-14	F	6863
Yerrabi	5-14	M	7304
Yerrabi	15-19	F	2285
Yerrabi	15-19	M	2347
Yerrabi	20-24	F	1480
Yerrabi	20-24	M	1432
Yerrabi	25+	F	3639
Yerrabi	25+	M	2877
No usual address (ACT)	0-4	M	3
No usual address (ACT)	5-14	F	10
No usual address (ACT)	5-14	M	4
No usual address (ACT)	15-19	F	28
No usual address (ACT)	15-19	M	12
No usual address (ACT)	20-24	F	14
No usual address (ACT)	20-24	M	16
No usual address (ACT)	25+	F	12
No usual address (ACT)	25+	M	7
Unclassified (OT)	0-4	F	30
Unclassified (OT)	0-4	M	40
Unclassified (OT)	5-14	F	224
Unclassified (OT)	5-14	M	260
Unclassified (OT)	15-19	F	66
Unclassified (OT)	15-19	M	53
Unclassified (OT)	20-24	F	23
Unclassified (OT)	20-24	M	11
Unclassified (OT)	25+	F	70
Unclassified (OT)	25+	M	43
