SED_NAME21	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Churchlands (North Metropolitan)	0	0	1	1	59
Churchlands (North Metropolitan)	0	1	0	0	483
Churchlands (North Metropolitan)	0	1	0	1	24
Churchlands (North Metropolitan)	0	1	1	0	112
Churchlands (North Metropolitan)	0	1	1	1	16
Churchlands (North Metropolitan)	1	0	0	1	701
Churchlands (North Metropolitan)	1	0	1	0	811
Churchlands (North Metropolitan)	1	0	1	1	301
Churchlands (North Metropolitan)	1	1	0	0	3466
Churchlands (North Metropolitan)	1	1	0	1	71
Churchlands (North Metropolitan)	1	1	1	0	776
Churchlands (North Metropolitan)	1	1	1	1	65
Cockburn (South Metropolitan)					180
Cockburn (South Metropolitan)	0	0	0	1	604
Cockburn (South Metropolitan)	0	0	1	0	189
Cockburn (South Metropolitan)	0	0	1	1	108
Cockburn (South Metropolitan)	0	1	0	0	798
Cockburn (South Metropolitan)	0	1	0	1	68
Cockburn (South Metropolitan)	0	1	1	0	145
Cockburn (South Metropolitan)	0	1	1	1	22
Cockburn (South Metropolitan)	1	0	0	1	1129
Cockburn (South Metropolitan)	1	0	1	0	586
Cockburn (South Metropolitan)	1	0	1	1	394
Cockburn (South Metropolitan)	1	1	0	0	3817
Cockburn (South Metropolitan)	1	1	0	1	180
Cockburn (South Metropolitan)	1	1	1	0	649
Cockburn (South Metropolitan)	1	1	1	1	115
Collie-Preston (South West)					120
Collie-Preston (South West)	0	0	0	1	552
Collie-Preston (South West)	0	0	1	0	106
Collie-Preston (South West)	0	0	1	1	62
Collie-Preston (South West)	0	1	0	0	742
Collie-Preston (South West)	0	1	0	1	81
Collie-Preston (South West)	0	1	1	0	129
Collie-Preston (South West)	0	1	1	1	29
Collie-Preston (South West)	1	0	0	1	915
Collie-Preston (South West)	1	0	1	0	293
Collie-Preston (South West)	1	0	1	1	206
Collie-Preston (South West)	1	1	0	0	2806
Collie-Preston (South West)	1	1	0	1	200
Collie-Preston (South West)	1	1	1	0	479
Collie-Preston (South West)	1	1	1	1	89
Cottesloe (North Metropolitan)					137
Cottesloe (North Metropolitan)	0	0	0	1	397
Cottesloe (North Metropolitan)	0	0	1	0	276
Cottesloe (North Metropolitan)	0	0	1	1	54
Cottesloe (North Metropolitan)	0	1	0	0	419
Cottesloe (North Metropolitan)	0	1	0	1	14
Cottesloe (North Metropolitan)	0	1	1	0	127
Cottesloe (North Metropolitan)	0	1	1	1	12
Cottesloe (North Metropolitan)	1	0	0	1	664
Cottesloe (North Metropolitan)	1	0	1	0	895
Cottesloe (North Metropolitan)	1	0	1	1	372
Cottesloe (North Metropolitan)	1	1	0	0	2562
Cottesloe (North Metropolitan)	1	1	0	1	44
Cottesloe (North Metropolitan)	1	1	1	0	689
Cottesloe (North Metropolitan)	1	1	1	1	46
Darling Range (East Metropolitan)					132
Darling Range (East Metropolitan)	0	0	0	1	513
Darling Range (East Metropolitan)	0	0	1	0	125
Darling Range (East Metropolitan)	0	0	1	1	65
Darling Range (East Metropolitan)	0	1	0	0	756
Darling Range (East Metropolitan)	0	1	0	1	73
Darling Range (East Metropolitan)	0	1	1	0	109
Darling Range (East Metropolitan)	0	1	1	1	31
Darling Range (East Metropolitan)	1	0	0	1	1195
Darling Range (East Metropolitan)	1	0	1	0	409
Darling Range (East Metropolitan)	1	0	1	1	327
Darling Range (East Metropolitan)	1	1	0	0	3689
Darling Range (East Metropolitan)	1	1	0	1	248
Darling Range (East Metropolitan)	1	1	1	0	588
Darling Range (East Metropolitan)	1	1	1	1	147
Dawesville (South West)					102
Dawesville (South West)	0	0	0	1	596
Dawesville (South West)	0	0	1	0	171
Dawesville (South West)	0	0	1	1	59
Dawesville (South West)	0	1	0	0	764
Dawesville (South West)	0	1	0	1	89
Dawesville (South West)	0	1	1	0	141
Dawesville (South West)	0	1	1	1	25
Dawesville (South West)	1	0	0	1	827
Dawesville (South West)	1	0	1	0	377
Dawesville (South West)	1	0	1	1	232
Dawesville (South West)	1	1	0	0	2152
Dawesville (South West)	1	1	0	1	160
Dawesville (South West)	1	1	1	0	424
Dawesville (South West)	1	1	1	1	71
Forrestfield (East Metropolitan)					194
Forrestfield (East Metropolitan)	0	0	0	1	740
Forrestfield (East Metropolitan)	0	0	1	0	165
Forrestfield (East Metropolitan)	0	0	1	1	72
Forrestfield (East Metropolitan)	0	1	0	0	728
Forrestfield (East Metropolitan)	0	1	0	1	94
Forrestfield (East Metropolitan)	0	1	1	0	139
Forrestfield (East Metropolitan)	0	1	1	1	22
Forrestfield (East Metropolitan)	1	0	0	1	933
Forrestfield (East Metropolitan)	1	0	1	0	328
Forrestfield (East Metropolitan)	1	0	1	1	239
Forrestfield (East Metropolitan)	1	1	0	0	3013
Forrestfield (East Metropolitan)	1	1	0	1	145
Forrestfield (East Metropolitan)	1	1	1	0	463
Forrestfield (East Metropolitan)	1	1	1	1	115
Fremantle (South Metropolitan)					186
Fremantle (South Metropolitan)	0	0	0	1	780
Fremantle (South Metropolitan)	0	0	1	0	222
Fremantle (South Metropolitan)	0	0	1	1	85
Fremantle (South Metropolitan)	0	1	0	0	746
Fremantle (South Metropolitan)	0	1	0	1	65
Fremantle (South Metropolitan)	0	1	1	0	126
Fremantle (South Metropolitan)	0	1	1	1	17
Fremantle (South Metropolitan)	1	0	0	1	701
Fremantle (South Metropolitan)	1	0	1	0	373
Fremantle (South Metropolitan)	1	0	1	1	180
Fremantle (South Metropolitan)	1	1	0	0	2467
Fremantle (South Metropolitan)	1	1	0	1	73
Fremantle (South Metropolitan)	1	1	1	0	320
Fremantle (South Metropolitan)	1	1	1	1	44
Geraldton (Agricultural)					159
Geraldton (Agricultural)	0	0	0	1	578
Geraldton (Agricultural)	0	0	1	0	131
Geraldton (Agricultural)	0	0	1	1	63
Geraldton (Agricultural)	0	1	0	0	781
Geraldton (Agricultural)	0	1	0	1	113
Geraldton (Agricultural)	0	1	1	0	124
Geraldton (Agricultural)	0	1	1	1	24
Geraldton (Agricultural)	1	0	0	1	687
Geraldton (Agricultural)	1	0	1	0	232
Geraldton (Agricultural)	1	0	1	1	149
Geraldton (Agricultural)	1	1	0	0	2219
Geraldton (Agricultural)	1	1	0	1	131
Geraldton (Agricultural)	1	1	1	0	377
Geraldton (Agricultural)	1	1	1	1	67
Hillarys (North Metropolitan)					139
Hillarys (North Metropolitan)	0	0	0	1	616
Hillarys (North Metropolitan)	0	0	1	0	189
Hillarys (North Metropolitan)	0	0	1	1	91
Hillarys (North Metropolitan)	0	1	0	0	564
Hillarys (North Metropolitan)	0	1	0	1	39
Hillarys (North Metropolitan)	0	1	1	0	131
Hillarys (North Metropolitan)	0	1	1	1	19
Hillarys (North Metropolitan)	1	0	0	1	1014
Hillarys (North Metropolitan)	1	0	1	0	543
Hillarys (North Metropolitan)	1	0	1	1	300
Hillarys (North Metropolitan)	1	1	0	0	3163
Hillarys (North Metropolitan)	1	1	0	1	123
Hillarys (North Metropolitan)	1	1	1	0	551
Hillarys (North Metropolitan)	1	1	1	1	69
Jandakot (South Metropolitan)					185
Jandakot (South Metropolitan)	0	0	0	1	564
Jandakot (South Metropolitan)	0	0	1	0	170
Jandakot (South Metropolitan)	0	0	1	1	97
Jandakot (South Metropolitan)	0	1	0	0	620
Jandakot (South Metropolitan)	0	1	0	1	53
Jandakot (South Metropolitan)	0	1	1	0	140
Jandakot (South Metropolitan)	0	1	1	1	10
Jandakot (South Metropolitan)	1	0	0	1	1279
Jandakot (South Metropolitan)	1	0	1	0	743
Jandakot (South Metropolitan)	1	0	1	1	440
Jandakot (South Metropolitan)	1	1	0	0	5623
Jandakot (South Metropolitan)	1	1	0	1	189
Jandakot (South Metropolitan)	1	1	1	0	958
Jandakot (South Metropolitan)	1	1	1	1	104
Joondalup (North Metropolitan)					111
Joondalup (North Metropolitan)	0	0	0	1	543
Joondalup (North Metropolitan)	0	0	1	0	176
Joondalup (North Metropolitan)	0	0	1	1	91
Joondalup (North Metropolitan)	0	1	0	0	516
Joondalup (North Metropolitan)	0	1	0	1	44
Joondalup (North Metropolitan)	0	1	1	0	117
Joondalup (North Metropolitan)	0	1	1	1	23
Joondalup (North Metropolitan)	1	0	0	1	1191
Joondalup (North Metropolitan)	1	0	1	0	576
Joondalup (North Metropolitan)	1	0	1	1	370
Joondalup (North Metropolitan)	1	1	0	0	2522
Joondalup (North Metropolitan)	1	1	0	1	134
Joondalup (North Metropolitan)	1	1	1	0	520
Joondalup (North Metropolitan)	1	1	1	1	97
Kalamunda (East Metropolitan)					88
Kalamunda (East Metropolitan)	0	0	0	1	529
Kalamunda (East Metropolitan)	0	0	1	0	109
Kalamunda (East Metropolitan)	0	0	1	1	56
Kalamunda (East Metropolitan)	0	1	0	0	399
Kalamunda (East Metropolitan)	0	1	0	1	52
Kalamunda (East Metropolitan)	0	1	1	0	87
Kalamunda (East Metropolitan)	0	1	1	1	19
Kalamunda (East Metropolitan)	1	0	0	1	1123
Kalamunda (East Metropolitan)	1	0	1	0	490
Kalamunda (East Metropolitan)	1	0	1	1	339
Kalamunda (East Metropolitan)	1	1	0	0	2446
Kalamunda (East Metropolitan)	1	1	0	1	124
Kalamunda (East Metropolitan)	1	1	1	0	575
Kalamunda (East Metropolitan)	1	1	1	1	96
Kalgoorlie (Mining and Pastoral)					149
Kalgoorlie (Mining and Pastoral)	0	0	0	1	404
Kalgoorlie (Mining and Pastoral)	0	0	1	0	68
Kalgoorlie (Mining and Pastoral)	0	0	1	1	28
Kalgoorlie (Mining and Pastoral)	0	1	0	0	625
Kalgoorlie (Mining and Pastoral)	0	1	0	1	69
Kalgoorlie (Mining and Pastoral)	0	1	1	0	69
Kalgoorlie (Mining and Pastoral)	0	1	1	1	17
Kalgoorlie (Mining and Pastoral)	1	0	0	1	549
Kalgoorlie (Mining and Pastoral)	1	0	1	0	176
Kalgoorlie (Mining and Pastoral)	1	0	1	1	115
Kalgoorlie (Mining and Pastoral)	1	1	0	0	2397
Kalgoorlie (Mining and Pastoral)	1	1	0	1	180
Kalgoorlie (Mining and Pastoral)	1	1	1	0	272
Kalgoorlie (Mining and Pastoral)	1	1	1	1	67
Kimberley (Mining and Pastoral)					229
Kimberley (Mining and Pastoral)	0	0	0	1	483
Kimberley (Mining and Pastoral)	0	0	1	0	82
Kimberley (Mining and Pastoral)	0	0	1	1	26
Kimberley (Mining and Pastoral)	0	1	0	0	935
Kimberley (Mining and Pastoral)	0	1	0	1	165
Kimberley (Mining and Pastoral)	0	1	1	0	106
Kimberley (Mining and Pastoral)	0	1	1	1	42
Kimberley (Mining and Pastoral)	1	0	0	1	360
Kimberley (Mining and Pastoral)	1	0	1	0	99
Kimberley (Mining and Pastoral)	1	0	1	1	62
Kimberley (Mining and Pastoral)	1	1	0	0	2075
Kimberley (Mining and Pastoral)	1	1	0	1	203
Kimberley (Mining and Pastoral)	1	1	1	0	242
Kimberley (Mining and Pastoral)	1	1	1	1	58
Kingsley (North Metropolitan)					114
Kingsley (North Metropolitan)	0	0	0	1	644
Kingsley (North Metropolitan)	0	0	1	0	184
Kingsley (North Metropolitan)	0	0	1	1	86
Kingsley (North Metropolitan)	0	1	0	0	538
Kingsley (North Metropolitan)	0	1	0	1	38
Kingsley (North Metropolitan)	0	1	1	0	129
Kingsley (North Metropolitan)	0	1	1	1	16
Kingsley (North Metropolitan)	1	0	0	1	1140
Kingsley (North Metropolitan)	1	0	1	0	508
Kingsley (North Metropolitan)	1	0	1	1	344
Kingsley (North Metropolitan)	1	1	0	0	2991
Kingsley (North Metropolitan)	1	1	0	1	104
Kingsley (North Metropolitan)	1	1	1	0	535
Kingsley (North Metropolitan)	1	1	1	1	76
Kwinana (South Metropolitan)					201
Kwinana (South Metropolitan)	0	0	0	1	769
Kwinana (South Metropolitan)	0	0	1	0	146
Kwinana (South Metropolitan)	0	0	1	1	86
Kwinana (South Metropolitan)	0	1	0	0	1080
Kwinana (South Metropolitan)	0	1	0	1	100
Kwinana (South Metropolitan)	0	1	1	0	144
Kwinana (South Metropolitan)	0	1	1	1	36
Kwinana (South Metropolitan)	1	0	0	1	865
Kwinana (South Metropolitan)	1	0	1	0	363
Kwinana (South Metropolitan)	1	0	1	1	269
Kwinana (South Metropolitan)	1	1	0	0	4126
Kwinana (South Metropolitan)	1	1	0	1	211
Kwinana (South Metropolitan)	1	1	1	0	560
Kwinana (South Metropolitan)	1	1	1	1	112
Landsdale (North Metropolitan)					152
Landsdale (North Metropolitan)	0	0	0	1	613
Landsdale (North Metropolitan)	0	0	1	0	187
Landsdale (North Metropolitan)	0	0	1	1	117
Landsdale (North Metropolitan)	0	1	0	0	679
Landsdale (North Metropolitan)	0	1	0	1	57
Landsdale (North Metropolitan)	0	1	1	0	140
Landsdale (North Metropolitan)	0	1	1	1	39
Landsdale (North Metropolitan)	1	0	0	1	1286
Landsdale (North Metropolitan)	1	0	1	0	637
Landsdale (North Metropolitan)	1	0	1	1	467
Landsdale (North Metropolitan)	1	1	0	0	4188
Landsdale (North Metropolitan)	1	1	0	1	204
Landsdale (North Metropolitan)	1	1	1	0	756
Landsdale (North Metropolitan)	1	1	1	1	180
Mandurah (South West)					191
Mandurah (South West)	0	0	0	1	768
Mandurah (South West)	0	0	1	0	165
Mandurah (South West)	0	0	1	1	76
Mandurah (South West)	0	1	0	0	1080
Mandurah (South West)	0	1	0	1	110
Mandurah (South West)	0	1	1	0	163
Mandurah (South West)	0	1	1	1	48
Mandurah (South West)	1	0	0	1	810
Mandurah (South West)	1	0	1	0	340
Mandurah (South West)	1	0	1	1	175
Mandurah (South West)	1	1	0	0	2516
Mandurah (South West)	1	1	0	1	163
Mandurah (South West)	1	1	1	0	425
Mandurah (South West)	1	1	1	1	74
Maylands (East Metropolitan)					239
Maylands (East Metropolitan)	0	0	0	1	603
Maylands (East Metropolitan)	0	0	1	0	178
Maylands (East Metropolitan)	0	0	1	1	55
Maylands (East Metropolitan)	0	1	0	0	611
Maylands (East Metropolitan)	0	1	0	1	31
Maylands (East Metropolitan)	0	1	1	0	98
Maylands (East Metropolitan)	0	1	1	1	8
Maylands (East Metropolitan)	1	0	0	1	603
Maylands (East Metropolitan)	1	0	1	0	418
Maylands (East Metropolitan)	1	0	1	1	197
Maylands (East Metropolitan)	1	1	0	0	2978
Maylands (East Metropolitan)	1	1	0	1	57
Maylands (East Metropolitan)	1	1	1	0	404
Maylands (East Metropolitan)	1	1	1	1	37
Midland (East Metropolitan)					243
Midland (East Metropolitan)	0	0	0	1	922
Midland (East Metropolitan)	0	0	1	0	215
Midland (East Metropolitan)	0	0	1	1	100
Midland (East Metropolitan)	0	1	0	0	890
Midland (East Metropolitan)	0	1	0	1	101
Midland (East Metropolitan)	0	1	1	0	149
Midland (East Metropolitan)	0	1	1	1	28
Midland (East Metropolitan)	1	0	0	1	933
Midland (East Metropolitan)	1	0	1	0	349
Midland (East Metropolitan)	1	0	1	1	260
Midland (East Metropolitan)	1	1	0	0	2955
Midland (East Metropolitan)	1	1	0	1	142
Midland (East Metropolitan)	1	1	1	0	417
Midland (East Metropolitan)	1	1	1	1	83
Mirrabooka (East Metropolitan)					325
Mirrabooka (East Metropolitan)	0	0	0	1	1081
Mirrabooka (East Metropolitan)	0	0	1	0	233
Mirrabooka (East Metropolitan)	0	0	1	1	137
Mirrabooka (East Metropolitan)	0	1	0	0	965
Mirrabooka (East Metropolitan)	0	1	0	1	105
Mirrabooka (East Metropolitan)	0	1	1	0	171
Mirrabooka (East Metropolitan)	0	1	1	1	60
Mirrabooka (East Metropolitan)	1	0	0	1	1083
Mirrabooka (East Metropolitan)	1	0	1	0	362
Mirrabooka (East Metropolitan)	1	0	1	1	319
Mirrabooka (East Metropolitan)	1	1	0	0	2772
Mirrabooka (East Metropolitan)	1	1	0	1	147
Mirrabooka (East Metropolitan)	1	1	1	0	547
Mirrabooka (East Metropolitan)	1	1	1	1	147
Moore (Agricultural)					95
Moore (Agricultural)	0	0	0	1	390
Moore (Agricultural)	0	0	1	0	71
Moore (Agricultural)	0	0	1	1	34
Moore (Agricultural)	0	1	0	0	467
Moore (Agricultural)	0	1	0	1	39
Moore (Agricultural)	0	1	1	0	76
Moore (Agricultural)	0	1	1	1	17
Moore (Agricultural)	1	0	0	1	736
Moore (Agricultural)	1	0	1	0	214
Moore (Agricultural)	1	0	1	1	147
Moore (Agricultural)	1	1	0	0	1892
Moore (Agricultural)	1	1	0	1	116
Moore (Agricultural)	1	1	1	0	366
Moore (Agricultural)	1	1	1	1	73
Morley (East Metropolitan)					272
Morley (East Metropolitan)	0	0	0	1	843
Morley (East Metropolitan)	0	0	1	0	229
Morley (East Metropolitan)	0	0	1	1	90
Morley (East Metropolitan)	0	1	0	0	704
Morley (East Metropolitan)	0	1	0	1	68
Morley (East Metropolitan)	0	1	1	0	109
Morley (East Metropolitan)	0	1	1	1	25
Morley (East Metropolitan)	1	0	0	1	1027
Morley (East Metropolitan)	1	0	1	0	443
Morley (East Metropolitan)	1	0	1	1	285
Morley (East Metropolitan)	1	1	0	0	2871
Morley (East Metropolitan)	1	1	0	1	104
Morley (East Metropolitan)	1	1	1	0	452
Morley (East Metropolitan)	1	1	1	1	76
Mount Lawley (East Metropolitan)					238
Mount Lawley (East Metropolitan)	0	0	0	1	582
Mount Lawley (East Metropolitan)	0	0	1	0	199
Mount Lawley (East Metropolitan)	0	0	1	1	57
Mount Lawley (East Metropolitan)	0	1	0	0	558
Mount Lawley (East Metropolitan)	0	1	0	1	26
Mount Lawley (East Metropolitan)	0	1	1	0	90
Mount Lawley (East Metropolitan)	0	1	1	1	11
Mount Lawley (East Metropolitan)	1	0	0	1	680
Mount Lawley (East Metropolitan)	1	0	1	0	503
Mount Lawley (East Metropolitan)	1	0	1	1	232
Mount Lawley (East Metropolitan)	1	1	0	0	2541
Mount Lawley (East Metropolitan)	1	1	0	1	50
Mount Lawley (East Metropolitan)	1	1	1	0	396
Mount Lawley (East Metropolitan)	1	1	1	1	39
Murray-Wellington (South West)					127
Murray-Wellington (South West)	0	0	0	1	621
Murray-Wellington (South West)	0	0	1	0	132
Murray-Wellington (South West)	0	0	1	1	58
Murray-Wellington (South West)	0	1	0	0	759
Murray-Wellington (South West)	0	1	0	1	83
Murray-Wellington (South West)	0	1	1	0	113
Murray-Wellington (South West)	0	1	1	1	24
Murray-Wellington (South West)	1	0	0	1	1002
Murray-Wellington (South West)	1	0	1	0	310
Murray-Wellington (South West)	1	0	1	1	200
Murray-Wellington (South West)	1	1	0	0	2463
Murray-Wellington (South West)	1	1	0	1	200
Murray-Wellington (South West)	1	1	1	0	502
Murray-Wellington (South West)	1	1	1	1	117
Nedlands (North Metropolitan)					194
Nedlands (North Metropolitan)	0	0	0	1	371
Nedlands (North Metropolitan)	0	0	1	0	258
Nedlands (North Metropolitan)	0	0	1	1	66
Nedlands (North Metropolitan)	0	1	0	0	450
Nedlands (North Metropolitan)	0	1	0	1	9
Nedlands (North Metropolitan)	0	1	1	0	114
Nedlands (North Metropolitan)	0	1	1	1	12
Nedlands (North Metropolitan)	1	0	0	1	582
Nedlands (North Metropolitan)	1	0	1	0	706
Nedlands (North Metropolitan)	1	0	1	1	221
Nedlands (North Metropolitan)	1	1	0	0	2859
Nedlands (North Metropolitan)	1	1	0	1	25
Nedlands (North Metropolitan)	1	1	1	0	611
Nedlands (North Metropolitan)	1	1	1	1	33
North West Central (Mining and Pastoral)					76
North West Central (Mining and Pastoral)	0	0	0	1	204
North West Central (Mining and Pastoral)	0	0	1	0	46
North West Central (Mining and Pastoral)	0	0	1	1	14
North West Central (Mining and Pastoral)	0	1	0	0	304
North West Central (Mining and Pastoral)	0	1	0	1	50
North West Central (Mining and Pastoral)	0	1	1	0	43
North West Central (Mining and Pastoral)	0	1	1	1	3
North West Central (Mining and Pastoral)	1	0	0	1	211
North West Central (Mining and Pastoral)	1	0	1	0	87
North West Central (Mining and Pastoral)	1	0	1	1	30
North West Central (Mining and Pastoral)	1	1	0	0	1202
North West Central (Mining and Pastoral)	1	1	0	1	70
North West Central (Mining and Pastoral)	1	1	1	0	122
North West Central (Mining and Pastoral)	1	1	1	1	23
Perth (North Metropolitan)					292
Perth (North Metropolitan)	0	0	0	1	453
Perth (North Metropolitan)	0	0	1	0	219
Perth (North Metropolitan)	0	0	1	1	29
Perth (North Metropolitan)	0	1	0	0	499
Perth (North Metropolitan)	0	1	0	1	19
Perth (North Metropolitan)	0	1	1	0	82
Perth (North Metropolitan)	0	1	1	1	7
Perth (North Metropolitan)	1	0	0	1	460
Perth (North Metropolitan)	1	0	1	0	352
Perth (North Metropolitan)	1	0	1	1	133
Perth (North Metropolitan)	1	1	0	0	2843
Perth (North Metropolitan)	1	1	0	1	34
Perth (North Metropolitan)	1	1	1	0	294
Perth (North Metropolitan)	1	1	1	1	24
Pilbara (Mining and Pastoral)					134
Pilbara (Mining and Pastoral)	0	0	0	1	286
Pilbara (Mining and Pastoral)	0	0	1	0	73
Pilbara (Mining and Pastoral)	0	0	1	1	25
Pilbara (Mining and Pastoral)	0	1	0	0	603
Pilbara (Mining and Pastoral)	0	1	0	1	83
Pilbara (Mining and Pastoral)	0	1	1	0	80
Pilbara (Mining and Pastoral)	0	1	1	1	16
Pilbara (Mining and Pastoral)	1	0	0	1	447
Pilbara (Mining and Pastoral)	1	0	1	0	197
Pilbara (Mining and Pastoral)	1	0	1	1	81
Pilbara (Mining and Pastoral)	1	1	0	0	3646
Pilbara (Mining and Pastoral)	1	1	0	1	162
Pilbara (Mining and Pastoral)	1	1	1	0	426
Pilbara (Mining and Pastoral)	1	1	1	1	88
Riverton (South Metropolitan)					106
Riverton (South Metropolitan)	0	0	0	1	515
Riverton (South Metropolitan)	0	0	1	0	224
Riverton (South Metropolitan)	0	0	1	1	98
Riverton (South Metropolitan)	0	1	0	0	463
Riverton (South Metropolitan)	0	1	0	1	33
Riverton (South Metropolitan)	0	1	1	0	168
Riverton (South Metropolitan)	0	1	1	1	16
Riverton (South Metropolitan)	1	0	0	1	1142
Riverton (South Metropolitan)	1	0	1	0	912
Riverton (South Metropolitan)	1	0	1	1	442
Riverton (South Metropolitan)	1	1	0	0	3355
Riverton (South Metropolitan)	1	1	0	1	119
Riverton (South Metropolitan)	1	1	1	0	1060
Riverton (South Metropolitan)	1	1	1	1	73
Rockingham (South Metropolitan)					162
Rockingham (South Metropolitan)	0	0	0	1	774
Rockingham (South Metropolitan)	0	0	1	0	169
Rockingham (South Metropolitan)	0	0	1	1	55
Rockingham (South Metropolitan)	0	1	0	0	779
Rockingham (South Metropolitan)	0	1	0	1	78
Rockingham (South Metropolitan)	0	1	1	0	114
Rockingham (South Metropolitan)	0	1	1	1	32
Rockingham (South Metropolitan)	1	0	0	1	866
Rockingham (South Metropolitan)	1	0	1	0	248
Rockingham (South Metropolitan)	1	0	1	1	168
Rockingham (South Metropolitan)	1	1	0	0	1936
Rockingham (South Metropolitan)	1	1	0	1	136
Rockingham (South Metropolitan)	1	1	1	0	331
Rockingham (South Metropolitan)	1	1	1	1	58
Roe (Agricultural)					121
Roe (Agricultural)	0	0	0	1	437
Roe (Agricultural)	0	0	1	0	82
Roe (Agricultural)	0	0	1	1	31
Roe (Agricultural)	0	1	0	0	492
Roe (Agricultural)	0	1	0	1	59
Roe (Agricultural)	0	1	1	0	98
Roe (Agricultural)	0	1	1	1	18
Roe (Agricultural)	1	0	0	1	579
Roe (Agricultural)	1	0	1	0	207
Roe (Agricultural)	1	0	1	1	107
Roe (Agricultural)	1	1	0	0	2191
Roe (Agricultural)	1	1	0	1	105
Roe (Agricultural)	1	1	1	0	395
Roe (Agricultural)	1	1	1	1	58
Scarborough (North Metropolitan)					191
Scarborough (North Metropolitan)	0	0	0	1	551
Scarborough (North Metropolitan)	0	0	1	0	219
Scarborough (North Metropolitan)	0	0	1	1	72
Scarborough (North Metropolitan)	0	1	0	0	649
Scarborough (North Metropolitan)	0	1	0	1	38
Scarborough (North Metropolitan)	0	1	1	0	130
Scarborough (North Metropolitan)	0	1	1	1	19
Scarborough (North Metropolitan)	1	0	0	1	569
Scarborough (North Metropolitan)	1	0	1	0	518
Scarborough (North Metropolitan)	1	0	1	1	216
Scarborough (North Metropolitan)	1	1	0	0	3153
Scarborough (North Metropolitan)	1	1	0	1	41
Scarborough (North Metropolitan)	1	1	1	0	432
Scarborough (North Metropolitan)	1	1	1	1	29
South Perth (South Metropolitan)					358
South Perth (South Metropolitan)	0	0	0	1	493
South Perth (South Metropolitan)	0	0	1	0	197
South Perth (South Metropolitan)	0	0	1	1	55
South Perth (South Metropolitan)	0	1	0	0	459
South Perth (South Metropolitan)	0	1	0	1	24
South Perth (South Metropolitan)	0	1	1	0	76
South Perth (South Metropolitan)	0	1	1	1	7
South Perth (South Metropolitan)	1	0	0	1	667
South Perth (South Metropolitan)	1	0	1	0	570
South Perth (South Metropolitan)	1	0	1	1	215
South Perth (South Metropolitan)	1	1	0	0	2508
South Perth (South Metropolitan)	1	1	0	1	33
South Perth (South Metropolitan)	1	1	1	0	414
South Perth (South Metropolitan)	1	1	1	1	47
Southern River (South Metropolitan)					193
Southern River (South Metropolitan)	0	0	0	1	651
Southern River (South Metropolitan)	0	0	1	0	180
Southern River (South Metropolitan)	0	0	1	1	105
Southern River (South Metropolitan)	0	1	0	0	805
Southern River (South Metropolitan)	0	1	0	1	85
Southern River (South Metropolitan)	0	1	1	0	154
Southern River (South Metropolitan)	0	1	1	1	39
Southern River (South Metropolitan)	1	0	0	1	1260
Southern River (South Metropolitan)	1	0	1	0	665
Southern River (South Metropolitan)	1	0	1	1	457
Southern River (South Metropolitan)	1	1	0	0	4126
Southern River (South Metropolitan)	1	1	0	1	234
Southern River (South Metropolitan)	1	1	1	0	845
Southern River (South Metropolitan)	1	1	1	1	155
Swan Hills (East Metropolitan)					130
Swan Hills (East Metropolitan)	0	0	0	1	612
Swan Hills (East Metropolitan)	0	0	1	0	165
Swan Hills (East Metropolitan)	0	0	1	1	83
Swan Hills (East Metropolitan)	0	1	0	0	923
Swan Hills (East Metropolitan)	0	1	0	1	83
Swan Hills (East Metropolitan)	0	1	1	0	175
Swan Hills (East Metropolitan)	0	1	1	1	41
Swan Hills (East Metropolitan)	1	0	0	1	1100
Swan Hills (East Metropolitan)	1	0	1	0	451
Swan Hills (East Metropolitan)	1	0	1	1	339
Swan Hills (East Metropolitan)	1	1	0	0	3608
Swan Hills (East Metropolitan)	1	1	0	1	224
Swan Hills (East Metropolitan)	1	1	1	0	672
Swan Hills (East Metropolitan)	1	1	1	1	165
Thornlie (East Metropolitan)					246
Thornlie (East Metropolitan)	0	0	0	1	898
Thornlie (East Metropolitan)	0	0	1	0	185
Thornlie (East Metropolitan)	0	0	1	1	102
Thornlie (East Metropolitan)	0	1	0	0	866
Thornlie (East Metropolitan)	0	1	0	1	90
Thornlie (East Metropolitan)	0	1	1	0	146
Thornlie (East Metropolitan)	0	1	1	1	36
Thornlie (East Metropolitan)	1	0	0	1	1061
Thornlie (East Metropolitan)	1	0	1	0	379
Thornlie (East Metropolitan)	1	0	1	1	308
Thornlie (East Metropolitan)	1	1	0	0	3080
Thornlie (East Metropolitan)	1	1	0	1	200
Thornlie (East Metropolitan)	1	1	1	0	589
Thornlie (East Metropolitan)	1	1	1	1	155
Vasse (South West)					88
Vasse (South West)	0	0	0	1	481
Vasse (South West)	0	0	1	0	127
Vasse (South West)	0	0	1	1	44
Vasse (South West)	0	1	0	0	705
Vasse (South West)	0	1	0	1	67
Vasse (South West)	0	1	1	0	154
Vasse (South West)	0	1	1	1	26
Vasse (South West)	1	0	0	1	695
Vasse (South West)	1	0	1	0	329
Vasse (South West)	1	0	1	1	167
Vasse (South West)	1	1	0	0	2812
Vasse (South West)	1	1	0	1	179
Vasse (South West)	1	1	1	0	509
