SED_NAME16	AgeChild	CoupleFamily	ParentsBornAus	children
Camden	10-12	1	Mother only	410
Camden	10-12	1	Neither	1303
Camden	13-14	0		15
Camden	13-14	0	Both	484
Camden	13-14	0	Father only	51
Camden	13-14	0	Mother only	82
Camden	13-14	0	Neither	93
Camden	13-14	1		7
Camden	13-14	1	Both	1620
Camden	13-14	1	Father only	231
Camden	13-14	1	Mother only	299
Camden	13-14	1	Neither	755
Camden	15-17	0		9
Camden	15-17	0	Both	541
Camden	15-17	0	Father only	52
Camden	15-17	0	Mother only	89
Camden	15-17	0	Neither	143
Camden	15-17	1		4
Camden	15-17	1	Both	1854
Camden	15-17	1	Father only	248
Camden	15-17	1	Mother only	354
Camden	15-17	1	Neither	942
Camden	18-20	0		4
Camden	18-20	0	Both	166
Camden	18-20	0	Father only	24
Camden	18-20	0	Mother only	38
Camden	18-20	0	Neither	85
Camden	18-20	1		3
Camden	18-20	1	Both	746
Camden	18-20	1	Father only	95
Camden	18-20	1	Mother only	147
Camden	18-20	1	Neither	552
Camden	21-24	0	Both	86
Camden	21-24	0	Father only	12
Camden	21-24	0	Mother only	15
Camden	21-24	0	Neither	56
Camden	21-24	1		5
Camden	21-24	1	Both	270
Camden	21-24	1	Father only	44
Camden	21-24	1	Mother only	66
Camden	21-24	1	Neither	284
Campbelltown	0-4	0		42
Campbelltown	0-4	0	Both	846
Campbelltown	0-4	0	Father only	67
Campbelltown	0-4	0	Mother only	156
Campbelltown	0-4	0	Neither	103
Campbelltown	0-4	1		34
Campbelltown	0-4	1	Both	1827
Campbelltown	0-4	1	Father only	396
Campbelltown	0-4	1	Mother only	407
Campbelltown	0-4	1	Neither	1574
Campbelltown	5-9	0		56
Campbelltown	5-9	0	Both	1001
Campbelltown	5-9	0	Father only	97
Campbelltown	5-9	0	Mother only	181
Campbelltown	5-9	0	Neither	197
Campbelltown	5-9	1		37
Campbelltown	5-9	1	Both	1568
Campbelltown	5-9	1	Father only	323
Campbelltown	5-9	1	Mother only	390
Campbelltown	5-9	1	Neither	1633
Campbelltown	10-12	0		37
Campbelltown	10-12	0	Both	602
Campbelltown	10-12	0	Father only	62
Campbelltown	10-12	0	Mother only	110
Campbelltown	10-12	0	Neither	156
Campbelltown	10-12	1		18
Campbelltown	10-12	1	Both	926
Campbelltown	10-12	1	Father only	171
Campbelltown	10-12	1	Mother only	229
Campbelltown	10-12	1	Neither	885
Campbelltown	13-14	0		23
Campbelltown	13-14	0	Both	444
Campbelltown	13-14	0	Father only	43
Campbelltown	13-14	0	Mother only	82
Campbelltown	13-14	0	Neither	115
Campbelltown	13-14	1		15
Campbelltown	13-14	1	Both	603
Campbelltown	13-14	1	Father only	105
Campbelltown	13-14	1	Mother only	159
Campbelltown	13-14	1	Neither	606
Campbelltown	15-17	0		17
Campbelltown	15-17	0	Both	445
Campbelltown	15-17	0	Father only	54
Campbelltown	15-17	0	Mother only	118
Campbelltown	15-17	0	Neither	159
Campbelltown	15-17	1		5
Campbelltown	15-17	1	Both	677
Campbelltown	15-17	1	Father only	138
Campbelltown	15-17	1	Mother only	193
Campbelltown	15-17	1	Neither	729
Campbelltown	18-20	0	Both	111
Campbelltown	18-20	0	Father only	29
Campbelltown	18-20	0	Mother only	36
Campbelltown	18-20	0	Neither	93
Campbelltown	18-20	1	Both	201
Campbelltown	18-20	1	Father only	64
Campbelltown	18-20	1	Mother only	55
Campbelltown	18-20	1	Neither	436
Campbelltown	21-24	0	Both	41
Campbelltown	21-24	0	Father only	11
Campbelltown	21-24	0	Mother only	23
Campbelltown	21-24	0	Neither	56
Campbelltown	21-24	1	Both	91
Campbelltown	21-24	1	Father only	32
Campbelltown	21-24	1	Mother only	26
Campbelltown	21-24	1	Neither	271
Canterbury	0-4	0		29
Canterbury	0-4	0	Both	165
Canterbury	0-4	0	Father only	54
Canterbury	0-4	0	Mother only	75
Canterbury	0-4	0	Neither	176
Canterbury	0-4	1		19
Canterbury	0-4	1	Both	1423
Canterbury	0-4	1	Father only	499
Canterbury	0-4	1	Mother only	496
Canterbury	0-4	1	Neither	1896
Canterbury	5-9	0		29
Canterbury	5-9	0	Both	210
Canterbury	5-9	0	Father only	68
Canterbury	5-9	0	Mother only	118
Canterbury	5-9	0	Neither	265
Canterbury	5-9	1		18
Canterbury	5-9	1	Both	1311
Canterbury	5-9	1	Father only	415
Canterbury	5-9	1	Mother only	435
Canterbury	5-9	1	Neither	1702
Canterbury	10-12	0		15
Canterbury	10-12	0	Both	166
Canterbury	10-12	0	Father only	52
Canterbury	10-12	0	Mother only	101
Canterbury	10-12	0	Neither	206
Canterbury	10-12	1		5
Canterbury	10-12	1	Both	846
Canterbury	10-12	1	Father only	256
Canterbury	10-12	1	Mother only	268
Canterbury	10-12	1	Neither	894
Canterbury	13-14	0		11
Canterbury	13-14	0	Both	132
Canterbury	13-14	0	Father only	45
Canterbury	13-14	0	Mother only	76
Canterbury	13-14	0	Neither	143
Canterbury	13-14	1	Both	536
Canterbury	13-14	1	Father only	148
Canterbury	13-14	1	Mother only	200
Canterbury	13-14	1	Neither	578
Canterbury	15-17	0		5
Canterbury	15-17	0	Both	158
Canterbury	15-17	0	Father only	54
Canterbury	15-17	0	Mother only	97
Canterbury	15-17	0	Neither	254
Canterbury	15-17	1	Both	679
Canterbury	15-17	1	Father only	187
Canterbury	15-17	1	Mother only	247
Canterbury	15-17	1	Neither	806
Canterbury	18-20	0	Both	95
Canterbury	18-20	0	Father only	26
Canterbury	18-20	0	Mother only	51
Canterbury	18-20	0	Neither	191
Canterbury	18-20	1		5
Canterbury	18-20	1	Both	360
Canterbury	18-20	1	Father only	105
Canterbury	18-20	1	Mother only	133
Canterbury	18-20	1	Neither	646
Canterbury	21-24	0	Both	44
Canterbury	21-24	0	Father only	17
Canterbury	21-24	0	Mother only	35
Canterbury	21-24	0	Neither	125
Canterbury	21-24	1	Both	152
Canterbury	21-24	1	Father only	38
Canterbury	21-24	1	Mother only	58
Canterbury	21-24	1	Neither	411
Castle Hill	0-4	0		16
Castle Hill	0-4	0	Both	175
Castle Hill	0-4	0	Father only	40
Castle Hill	0-4	0	Mother only	58
Castle Hill	0-4	0	Neither	82
Castle Hill	0-4	1		25
Castle Hill	0-4	1	Both	2081
Castle Hill	0-4	1	Father only	524
Castle Hill	0-4	1	Mother only	453
Castle Hill	0-4	1	Neither	2806
Castle Hill	5-9	0		15
Castle Hill	5-9	0	Both	258
Castle Hill	5-9	0	Father only	67
Castle Hill	5-9	0	Mother only	66
Castle Hill	5-9	0	Neither	187
Castle Hill	5-9	1		30
Castle Hill	5-9	1	Both	2301
Castle Hill	5-9	1	Father only	564
Castle Hill	5-9	1	Mother only	540
Castle Hill	5-9	1	Neither	3881
Castle Hill	10-12	0		6
Castle Hill	10-12	0	Both	198
Castle Hill	10-12	0	Father only	40
Castle Hill	10-12	0	Mother only	59
Castle Hill	10-12	0	Neither	150
Castle Hill	10-12	1		14
Castle Hill	10-12	1	Both	1590
Castle Hill	10-12	1	Father only	307
Castle Hill	10-12	1	Mother only	343
Castle Hill	10-12	1	Neither	2228
Castle Hill	13-14	0		7
Castle Hill	13-14	0	Both	162
Castle Hill	13-14	0	Father only	27
Castle Hill	13-14	0	Mother only	67
Castle Hill	13-14	0	Neither	121
Castle Hill	13-14	1		6
Castle Hill	13-14	1	Both	1124
Castle Hill	13-14	1	Father only	203
Castle Hill	13-14	1	Mother only	235
Castle Hill	13-14	1	Neither	1307
Castle Hill	15-17	0	Both	251
Castle Hill	15-17	0	Father only	38
Castle Hill	15-17	0	Mother only	74
Castle Hill	15-17	0	Neither	152
Castle Hill	15-17	1		3
Castle Hill	15-17	1	Both	1568
Castle Hill	15-17	1	Father only	259
Castle Hill	15-17	1	Mother only	330
Castle Hill	15-17	1	Neither	1591
Castle Hill	18-20	0	Both	121
Castle Hill	18-20	0	Father only	17
Castle Hill	18-20	0	Mother only	45
Castle Hill	18-20	0	Neither	143
Castle Hill	18-20	1	Both	800
Castle Hill	18-20	1	Father only	139
Castle Hill	18-20	1	Mother only	184
Castle Hill	18-20	1	Neither	1130
Castle Hill	21-24	0	Both	52
Castle Hill	21-24	0	Father only	23
Castle Hill	21-24	0	Mother only	15
Castle Hill	21-24	0	Neither	95
Castle Hill	21-24	1	Both	349
Castle Hill	21-24	1	Father only	64
Castle Hill	21-24	1	Mother only	78
Castle Hill	21-24	1	Neither	662
Cessnock	0-4	0		34
Cessnock	0-4	0	Both	1119
Cessnock	0-4	0	Father only	23
Cessnock	0-4	0	Mother only	49
Cessnock	0-4	0	Neither	6
Cessnock	0-4	1		14
Cessnock	0-4	1	Both	3644
Cessnock	0-4	1	Father only	182
Cessnock	0-4	1	Mother only	210
Cessnock	0-4	1	Neither	295
Cessnock	5-9	0		33
Cessnock	5-9	0	Both	1441
Cessnock	5-9	0	Father only	35
Cessnock	5-9	0	Mother only	61
Cessnock	5-9	0	Neither	12
Cessnock	5-9	1		29
Cessnock	5-9	1	Both	3489
Cessnock	5-9	1	Father only	166
Cessnock	5-9	1	Mother only	202
Cessnock	5-9	1	Neither	303
Cessnock	10-12	0		25
Cessnock	10-12	0	Both	837
Cessnock	10-12	0	Father only	29
Cessnock	10-12	0	Mother only	38
Cessnock	10-12	0	Neither	6
Cessnock	10-12	1		12
Cessnock	10-12	1	Both	2050
Cessnock	10-12	1	Father only	72
Cessnock	10-12	1	Mother only	119
Cessnock	10-12	1	Neither	156
Cessnock	13-14	0		16
Cessnock	13-14	0	Both	571
Cessnock	13-14	0	Father only	21
Cessnock	13-14	0	Mother only	33
Cessnock	13-14	0	Neither	10
Cessnock	13-14	1		3
Cessnock	13-14	1	Both	1362
Cessnock	13-14	1	Father only	60
Cessnock	13-14	1	Mother only	85
Cessnock	13-14	1	Neither	66
Cessnock	15-17	0	Both	599
Cessnock	15-17	0	Father only	21
Cessnock	15-17	0	Mother only	40
Cessnock	15-17	0	Neither	20
Cessnock	15-17	1		3
Cessnock	15-17	1	Both	1430
Cessnock	15-17	1	Father only	52
Cessnock	15-17	1	Mother only	81
Cessnock	15-17	1	Neither	81
Cessnock	18-20	0	Both	132
Cessnock	18-20	0	Father only	4
Cessnock	18-20	0	Mother only	12
Cessnock	18-20	0	Neither	4
Cessnock	18-20	1	Both	360
Cessnock	18-20	1	Father only	26
Cessnock	18-20	1	Mother only	25
Cessnock	18-20	1	Neither	43
Cessnock	21-24	0	Both	44
Cessnock	21-24	0	Mother only	8
Cessnock	21-24	0	Neither	3
Cessnock	21-24	1		4
Cessnock	21-24	1	Both	154
Cessnock	21-24	1	Father only	9
Cessnock	21-24	1	Mother only	7
Cessnock	21-24	1	Neither	18
Charlestown	0-4	0		8
Charlestown	0-4	0	Both	440
Charlestown	0-4	0	Father only	18
Charlestown	0-4	0	Mother only	38
Charlestown	0-4	0	Neither	12
Charlestown	0-4	1		9
Charlestown	0-4	1	Both	2781
Charlestown	0-4	1	Father only	312
Charlestown	0-4	1	Mother only	286
Charlestown	0-4	1	Neither	220
Charlestown	5-9	0		15
Charlestown	5-9	0	Both	743
Charlestown	5-9	0	Father only	37
Charlestown	5-9	0	Mother only	85
Charlestown	5-9	0	Neither	23
Charlestown	5-9	1		8
Charlestown	5-9	1	Both	2956
Charlestown	5-9	1	Father only	329
Charlestown	5-9	1	Mother only	344
Charlestown	5-9	1	Neither	235
Charlestown	10-12	0		4
Charlestown	10-12	0	Both	476
Charlestown	10-12	0	Father only	45
Charlestown	10-12	0	Mother only	55
Charlestown	10-12	0	Neither	24
Charlestown	10-12	1		12
Charlestown	10-12	1	Both	1717
Charlestown	10-12	1	Father only	202
Charlestown	10-12	1	Mother only	204
Charlestown	10-12	1	Neither	161
Charlestown	13-14	0		15
Charlestown	13-14	0	Both	378
Charlestown	13-14	0	Father only	25
Charlestown	13-14	0	Mother only	35
Charlestown	13-14	0	Neither	21
Charlestown	13-14	1	Both	1101
Charlestown	13-14	1	Father only	102
Charlestown	13-14	1	Mother only	134
Charlestown	13-14	1	Neither	89
Charlestown	15-17	0		8
Charlestown	15-17	0	Both	435
Charlestown	15-17	0	Father only	28
Charlestown	15-17	0	Mother only	48
Charlestown	15-17	0	Neither	28
Charlestown	15-17	1	Both	1346
Charlestown	15-17	1	Father only	129
Charlestown	15-17	1	Mother only	156
Charlestown	15-17	1	Neither	123
Charlestown	18-20	0	Both	140
Charlestown	18-20	0	Father only	17
Charlestown	18-20	0	Mother only	11
Charlestown	18-20	0	Neither	10
Charlestown	18-20	1	Both	553
Charlestown	18-20	1	Father only	52
Charlestown	18-20	1	Mother only	54
Charlestown	18-20	1	Neither	54
Charlestown	21-24	0	Both	64
Charlestown	21-24	0	Father only	12
Charlestown	21-24	0	Mother only	10
Charlestown	21-24	0	Neither	8
Charlestown	21-24	1	Both	287
Charlestown	21-24	1	Father only	24
Charlestown	21-24	1	Mother only	17
Charlestown	21-24	1	Neither	30
Clarence	0-4	0		29
Clarence	0-4	0	Both	753
Clarence	0-4	0	Father only	15
Clarence	0-4	0	Mother only	45
Clarence	0-4	0	Neither	6
Clarence	0-4	1		11
Clarence	0-4	1	Both	2244
Clarence	0-4	1	Father only	141
Clarence	0-4	1	Mother only	97
Clarence	0-4	1	Neither	85
Clarence	5-9	0		30
Clarence	5-9	0	Both	983
Clarence	5-9	0	Father only	29
Clarence	5-9	0	Mother only	50
Clarence	5-9	0	Neither	9
Clarence	5-9	1		13
Clarence	5-9	1	Both	2438
Clarence	5-9	1	Father only	149
Clarence	5-9	1	Mother only	135
Clarence	5-9	1	Neither	104
Clarence	10-12	0		14
Clarence	10-12	0	Both	723
Clarence	10-12	0	Father only	32
Clarence	10-12	0	Mother only	41
Clarence	10-12	0	Neither	15
Clarence	10-12	1		6
Clarence	10-12	1	Both	1530
Clarence	10-12	1	Father only	88
Clarence	10-12	1	Mother only	82
Clarence	10-12	1	Neither	58
Clarence	13-14	0		9
Clarence	13-14	0	Both	455
Clarence	13-14	0	Father only	13
Clarence	13-14	0	Mother only	37
Clarence	13-14	0	Neither	9
Clarence	13-14	1		5
Clarence	13-14	1	Both	1086
Clarence	13-14	1	Father only	61
Clarence	13-14	1	Mother only	63
Clarence	13-14	1	Neither	48
Clarence	15-17	0		8
Clarence	15-17	0	Both	473
Clarence	15-17	0	Father only	23
Clarence	15-17	0	Mother only	34
Clarence	15-17	0	Neither	12
Clarence	15-17	1		3
Clarence	15-17	1	Both	1156
Clarence	15-17	1	Father only	57
Clarence	15-17	1	Mother only	62
Clarence	15-17	1	Neither	45
Clarence	18-20	0	Both	61
Clarence	18-20	0	Father only	5
Clarence	18-20	0	Mother only	7
Clarence	18-20	0	Neither	6
Clarence	18-20	1	Both	192
Clarence	18-20	1	Father only	9
Clarence	18-20	1	Mother only	13
Clarence	18-20	1	Neither	15
Clarence	21-24	0	Both	14
Clarence	21-24	1	Both	47
Clarence	21-24	1	Neither	4
Coffs Harbour	0-4	0		27
Coffs Harbour	0-4	0	Both	619
Coffs Harbour	0-4	0	Father only	31
Coffs Harbour	0-4	0	Mother only	57
Coffs Harbour	0-4	0	Neither	37
Coffs Harbour	0-4	1		15
Coffs Harbour	0-4	1	Both	2073
Coffs Harbour	0-4	1	Father only	271
Coffs Harbour	0-4	1	Mother only	218
Coffs Harbour	0-4	1	Neither	465
Coffs Harbour	5-9	0		39
Coffs Harbour	5-9	0	Both	820
Coffs Harbour	5-9	0	Father only	60
Coffs Harbour	5-9	0	Mother only	68
Coffs Harbour	5-9	0	Neither	62
Coffs Harbour	5-9	1		16
Coffs Harbour	5-9	1	Both	2326
Coffs Harbour	5-9	1	Father only	268
Coffs Harbour	5-9	1	Mother only	258
Coffs Harbour	5-9	1	Neither	511
Coffs Harbour	10-12	0		7
Coffs Harbour	10-12	0	Both	598
Coffs Harbour	10-12	0	Father only	41
Coffs Harbour	10-12	0	Mother only	80
Coffs Harbour	10-12	0	Neither	47
Coffs Harbour	10-12	1		7
Coffs Harbour	10-12	1	Both	1521
Coffs Harbour	10-12	1	Father only	159
Coffs Harbour	10-12	1	Mother only	155
Coffs Harbour	10-12	1	Neither	322
Coffs Harbour	13-14	0		7
Coffs Harbour	13-14	0	Both	441
Coffs Harbour	13-14	0	Father only	28
Coffs Harbour	13-14	0	Mother only	38
Coffs Harbour	13-14	0	Neither	40
Coffs Harbour	13-14	1		3
Coffs Harbour	13-14	1	Both	964
Coffs Harbour	13-14	1	Father only	99
Coffs Harbour	13-14	1	Mother only	107
Coffs Harbour	13-14	1	Neither	168
Coffs Harbour	15-17	0		10
Coffs Harbour	15-17	0	Both	438
Coffs Harbour	15-17	0	Father only	32
Coffs Harbour	15-17	0	Mother only	53
Coffs Harbour	15-17	0	Neither	55
Coffs Harbour	15-17	1		7
Coffs Harbour	15-17	1	Both	1118
Coffs Harbour	15-17	1	Father only	97
Coffs Harbour	15-17	1	Mother only	124
Coffs Harbour	15-17	1	Neither	211
Coffs Harbour	18-20	0		6
Coffs Harbour	18-20	0	Both	84
Coffs Harbour	18-20	0	Father only	8
Coffs Harbour	18-20	0	Mother only	8
Coffs Harbour	18-20	0	Neither	29
Coffs Harbour	18-20	1	Both	242
Coffs Harbour	18-20	1	Father only	24
Coffs Harbour	18-20	1	Mother only	25
Coffs Harbour	18-20	1	Neither	70
Coffs Harbour	21-24	0	Both	21
Coffs Harbour	21-24	0	Father only	5
Coffs Harbour	21-24	0	Mother only	3
Coffs Harbour	21-24	0	Neither	11
Coffs Harbour	21-24	1	Both	58
Coffs Harbour	21-24	1	Father only	4
Coffs Harbour	21-24	1	Mother only	12
Coffs Harbour	21-24	1	Neither	30
Coogee	0-4	0		21
Coogee	0-4	0	Both	83
Coogee	0-4	0	Father only	27
Coogee	0-4	0	Mother only	46
Coogee	0-4	0	Neither	59
Coogee	0-4	1		11
Coogee	0-4	1	Both	1501
Coogee	0-4	1	Father only	596
Coogee	0-4	1	Mother only	565
Coogee	0-4	1	Neither	1275
Coogee	5-9	0		15
Coogee	5-9	0	Both	166
Coogee	5-9	0	Father only	62
Coogee	5-9	0	Mother only	104
Coogee	5-9	0	Neither	108
Coogee	5-9	1		11
Coogee	5-9	1	Both	1406
Coogee	5-9	1	Father only	517
Coogee	5-9	1	Mother only	545
Coogee	5-9	1	Neither	1038
Coogee	10-12	0		6
Coogee	10-12	0	Both	154
Coogee	10-12	0	Father only	63
Coogee	10-12	0	Mother only	75
Coogee	10-12	0	Neither	100
Coogee	10-12	1		3
Coogee	10-12	1	Both	830
Coogee	10-12	1	Father only	303
Coogee	10-12	1	Mother only	324
Coogee	10-12	1	Neither	578
Coogee	13-14	0		4
Coogee	13-14	0	Both	112
Coogee	13-14	0	Father only	36
Coogee	13-14	0	Mother only	55
Coogee	13-14	0	Neither	87
Coogee	13-14	1	Both	526
Coogee	13-14	1	Father only	180
Coogee	13-14	1	Mother only	197
Coogee	13-14	1	Neither	312
Coogee	15-17	0		3
Coogee	15-17	0	Both	150
Coogee	15-17	0	Father only	47
Coogee	15-17	0	Mother only	67
Coogee	15-17	0	Neither	110
Coogee	15-17	1		3
Coogee	15-17	1	Both	697
Coogee	15-17	1	Father only	238
Coogee	15-17	1	Mother only	241
Coogee	15-17	1	Neither	367
Coogee	18-20	0	Both	100
Coogee	18-20	0	Father only	23
Coogee	18-20	0	Mother only	36
Coogee	18-20	0	Neither	72
Coogee	18-20	1	Both	377
Coogee	18-20	1	Father only	115
Coogee	18-20	1	Mother only	131
Coogee	18-20	1	Neither	223
Coogee	21-24	0	Both	46
Coogee	21-24	0	Father only	16
Coogee	21-24	0	Mother only	15
Coogee	21-24	0	Neither	52
Coogee	21-24	1	Both	177
Coogee	21-24	1	Father only	68
Coogee	21-24	1	Mother only	61
Coogee	21-24	1	Neither	140
Cootamundra	0-4	0		29
Cootamundra	0-4	0	Both	660
Cootamundra	0-4	0	Father only	8
Cootamundra	0-4	0	Mother only	27
Cootamundra	0-4	0	Neither	19
Cootamundra	0-4	1		10
Cootamundra	0-4	1	Both	2547
Cootamundra	0-4	1	Father only	121
Cootamundra	0-4	1	Mother only	101
Cootamundra	0-4	1	Neither	157
Cootamundra	5-9	0		27
Cootamundra	5-9	0	Both	875
Cootamundra	5-9	0	Father only	20
Cootamundra	5-9	0	Mother only	51
Cootamundra	5-9	0	Neither	25
Cootamundra	5-9	1		22
Cootamundra	5-9	1	Both	2694
Cootamundra	5-9	1	Father only	130
Cootamundra	5-9	1	Mother only	93
Cootamundra	5-9	1	Neither	133
Cootamundra	10-12	0		21
Cootamundra	10-12	0	Both	564
Cootamundra	10-12	0	Father only	11
Cootamundra	10-12	0	Mother only	33
Cootamundra	10-12	0	Neither	22
Cootamundra	10-12	1		12
Cootamundra	10-12	1	Both	1709
Cootamundra	10-12	1	Father only	68
Cootamundra	10-12	1	Mother only	53
Cootamundra	10-12	1	Neither	84
Cootamundra	13-14	0		10
Cootamundra	13-14	0	Both	404
Cootamundra	13-14	0	Father only	13
Cootamundra	13-14	0	Mother only	22
Cootamundra	13-14	0	Neither	17
Cootamundra	13-14	1		4
Cootamundra	13-14	1	Both	1123
Cootamundra	13-14	1	Father only	45
Cootamundra	13-14	1	Mother only	46
Cootamundra	13-14	1	Neither	39
Cootamundra	15-17	0		7
Cootamundra	15-17	0	Both	418
Cootamundra	15-17	0	Father only	9
Cootamundra	15-17	0	Mother only	30
Cootamundra	15-17	0	Neither	21
Cootamundra	15-17	1		6
Cootamundra	15-17	1	Both	1241
Cootamundra	15-17	1	Father only	34
Cootamundra	15-17	1	Mother only	61
Cootamundra	15-17	1	Neither	66
Cootamundra	18-20	0	Both	64
Cootamundra	18-20	0	Mother only	5
Cootamundra	18-20	0	Neither	5
Cootamundra	18-20	1	Both	217
Cootamundra	18-20	1	Father only	7
Cootamundra	18-20	1	Mother only	11
Cootamundra	18-20	1	Neither	19
Cootamundra	21-24	0	Both	3
Cootamundra	21-24	1	Both	55
Cootamundra	21-24	1	Father only	5
Cootamundra	21-24	1	Neither	3
Cronulla	0-4	0		7
Cronulla	0-4	0	Both	140
Cronulla	0-4	0	Father only	20
Cronulla	0-4	0	Mother only	41
Cronulla	0-4	0	Neither	22
Cronulla	0-4	1		13
Cronulla	0-4	1	Both	2702
Cronulla	0-4	1	Father only	447
Cronulla	0-4	1	Mother only	360
Cronulla	0-4	1	Neither	450
Cronulla	5-9	0		10
Cronulla	5-9	0	Both	295
Cronulla	5-9	0	Father only	40
Cronulla	5-9	0	Mother only	76
Cronulla	5-9	0	Neither	46
Cronulla	5-9	1		11
Cronulla	5-9	1	Both	2701
Cronulla	5-9	1	Father only	435
Cronulla	5-9	1	Mother only	421
Cronulla	5-9	1	Neither	479
Cronulla	10-12	0	Both	233
Cronulla	10-12	0	Father only	36
Cronulla	10-12	0	Mother only	49
Cronulla	10-12	0	Neither	36
Cronulla	10-12	1		3
Cronulla	10-12	1	Both	1671
Cronulla	10-12	1	Father only	267
Cronulla	10-12	1	Mother only	235
Cronulla	10-12	1	Neither	252
Cronulla	13-14	0	Both	191
Cronulla	13-14	0	Father only	38
Cronulla	13-14	0	Mother only	37
Cronulla	13-14	0	Neither	28
Cronulla	13-14	1	Both	1172
Cronulla	13-14	1	Father only	169
Cronulla	13-14	1	Mother only	173
Cronulla	13-14	1	Neither	176
Cronulla	15-17	0	Both	278
Cronulla	15-17	0	Father only	53
Cronulla	15-17	0	Mother only	50
Cronulla	15-17	0	Neither	43
Cronulla	15-17	1		4
Cronulla	15-17	1	Both	1524
Cronulla	15-17	1	Father only	234
Cronulla	15-17	1	Mother only	266
Cronulla	15-17	1	Neither	203
Cronulla	18-20	0		5
Cronulla	18-20	0	Both	112
Cronulla	18-20	0	Father only	28
Cronulla	18-20	0	Mother only	30
Cronulla	18-20	0	Neither	28
Cronulla	18-20	1	Both	790
Cronulla	18-20	1	Father only	127
Cronulla	18-20	1	Mother only	126
Cronulla	18-20	1	Neither	116
Cronulla	21-24	0	Both	76
Cronulla	21-24	0	Father only	20
Cronulla	21-24	0	Mother only	23
Cronulla	21-24	0	Neither	19
Cronulla	21-24	1	Both	362
Cronulla	21-24	1	Father only	51
Cronulla	21-24	1	Mother only	59
Cronulla	21-24	1	Neither	70
Davidson	0-4	0		3
Davidson	0-4	0	Both	49
Davidson	0-4	0	Father only	21
Davidson	0-4	0	Mother only	27
Davidson	0-4	0	Neither	69
Davidson	0-4	1		19
Davidson	0-4	1	Both	1085
Davidson	0-4	1	Father only	447
Davidson	0-4	1	Mother only	385
Davidson	0-4	1	Neither	1405
Davidson	5-9	0		12
Davidson	5-9	0	Both	115
Davidson	5-9	0	Father only	49
Davidson	5-9	0	Mother only	45
Davidson	5-9	0	Neither	203
Davidson	5-9	1		18
Davidson	5-9	1	Both	1524
Davidson	5-9	1	Father only	623
Davidson	5-9	1	Mother only	602
Davidson	5-9	1	Neither	2482
Davidson	10-12	0	Both	113
Davidson	10-12	0	Father only	69
Davidson	10-12	0	Mother only	47
Davidson	10-12	0	Neither	169
Davidson	10-12	1		8
Davidson	10-12	1	Both	1162
Davidson	10-12	1	Father only	437
Davidson	10-12	1	Mother only	436
Davidson	10-12	1	Neither	1516
Davidson	13-14	0		4
Davidson	13-14	0	Both	123
Davidson	13-14	0	Father only	44
Davidson	13-14	0	Mother only	41
Davidson	13-14	0	Neither	123
Davidson	13-14	1	Both	876
Davidson	13-14	1	Father only	291
Davidson	13-14	1	Mother only	320
Davidson	13-14	1	Neither	929
Davidson	15-17	0	Both	159
Davidson	15-17	0	Father only	80
Davidson	15-17	0	Mother only	66
Davidson	15-17	0	Neither	187
Davidson	15-17	1		6
Davidson	15-17	1	Both	1161
Davidson	15-17	1	Father only	364
Davidson	15-17	1	Mother only	450
Davidson	15-17	1	Neither	1109
Davidson	18-20	0		4
Davidson	18-20	0	Both	105
Davidson	18-20	0	Father only	45
Davidson	18-20	0	Mother only	36
Davidson	18-20	0	Neither	115
Davidson	18-20	1		3
Davidson	18-20	1	Both	740
Davidson	18-20	1	Father only	215
Davidson	18-20	1	Mother only	256
Davidson	18-20	1	Neither	745
Davidson	21-24	0		3
Davidson	21-24	0	Both	43
Davidson	21-24	0	Father only	20
Davidson	21-24	0	Mother only	33
Davidson	21-24	0	Neither	84
Davidson	21-24	1	Both	361
Davidson	21-24	1	Father only	116
Davidson	21-24	1	Mother only	138
Davidson	21-24	1	Neither	439
Drummoyne	0-4	0		5
Drummoyne	0-4	0	Both	104
Drummoyne	0-4	0	Father only	35
Drummoyne	0-4	0	Mother only	47
Drummoyne	0-4	0	Neither	80
Drummoyne	0-4	1		18
Drummoyne	0-4	1	Both	1573
Drummoyne	0-4	1	Father only	514
Drummoyne	0-4	1	Mother only	437
Drummoyne	0-4	1	Neither	1476
Drummoyne	5-9	0		9
Drummoyne	5-9	0	Both	178
Drummoyne	5-9	0	Father only	53
Drummoyne	5-9	0	Mother only	67
