SA4_NAME21	Age5yr	ChildrenEverBorn	females
Perth - Inner	85+	1	176
Perth - Inner	85+	2	619
Perth - Inner	85+	3	700
Perth - Inner	85+	4	409
Perth - Inner	85+	5	163
Perth - Inner	85+	6	124
Perth - North East	15-19		582
Perth - North East	15-19	0	6934
Perth - North East	15-19	1	40
Perth - North East	15-19	6	6
Perth - North East	20-24		610
Perth - North East	20-24	0	6743
Perth - North East	20-24	1	424
Perth - North East	20-24	2	162
Perth - North East	20-24	3	44
Perth - North East	20-24	4	4
Perth - North East	25-29		681
Perth - North East	25-29	0	6017
Perth - North East	25-29	1	1527
Perth - North East	25-29	2	965
Perth - North East	25-29	3	308
Perth - North East	25-29	4	74
Perth - North East	25-29	5	16
Perth - North East	25-29	6	4
Perth - North East	30-34		604
Perth - North East	30-34	0	4175
Perth - North East	30-34	1	2564
Perth - North East	30-34	2	2699
Perth - North East	30-34	3	884
Perth - North East	30-34	4	236
Perth - North East	30-34	5	77
Perth - North East	30-34	6	50
Perth - North East	35-39		521
Perth - North East	35-39	0	2456
Perth - North East	35-39	1	2105
Perth - North East	35-39	2	3756
Perth - North East	35-39	3	1370
Perth - North East	35-39	4	445
Perth - North East	35-39	5	123
Perth - North East	35-39	6	76
Perth - North East	40-44		409
Perth - North East	40-44	0	1711
Perth - North East	40-44	1	1496
Perth - North East	40-44	2	3517
Perth - North East	40-44	3	1466
Perth - North East	40-44	4	523
Perth - North East	40-44	5	162
Perth - North East	40-44	6	118
Perth - North East	45-49		430
Perth - North East	45-49	0	1525
Perth - North East	45-49	1	1380
Perth - North East	45-49	2	3386
Perth - North East	45-49	3	1641
Perth - North East	45-49	4	563
Perth - North East	45-49	5	193
Perth - North East	45-49	6	139
Perth - North East	50-54		388
Perth - North East	50-54	0	1474
Perth - North East	50-54	1	1329
Perth - North East	50-54	2	3304
Perth - North East	50-54	3	1710
Perth - North East	50-54	4	566
Perth - North East	50-54	5	176
Perth - North East	50-54	6	143
Perth - North East	55-59		355
Perth - North East	55-59	0	1159
Perth - North East	55-59	1	1158
Perth - North East	55-59	2	3142
Perth - North East	55-59	3	1764
Perth - North East	55-59	4	608
Perth - North East	55-59	5	197
Perth - North East	55-59	6	155
Perth - North East	60-64		313
Perth - North East	60-64	0	982
Perth - North East	60-64	1	878
Perth - North East	60-64	2	2840
Perth - North East	60-64	3	1752
Perth - North East	60-64	4	686
Perth - North East	60-64	5	188
Perth - North East	60-64	6	104
Perth - North East	65-69		294
Perth - North East	65-69	0	701
Perth - North East	65-69	1	743
Perth - North East	65-69	2	2418
Perth - North East	65-69	3	1499
Perth - North East	65-69	4	610
Perth - North East	65-69	5	173
Perth - North East	65-69	6	114
Perth - North East	70-74		296
Perth - North East	70-74	0	440
Perth - North East	70-74	1	512
Perth - North East	70-74	2	2164
Perth - North East	70-74	3	1403
Perth - North East	70-74	4	558
Perth - North East	70-74	5	155
Perth - North East	70-74	6	101
Perth - North East	75-79		283
Perth - North East	75-79	0	240
Perth - North East	75-79	1	284
Perth - North East	75-79	2	1243
Perth - North East	75-79	3	1036
Perth - North East	75-79	4	441
Perth - North East	75-79	5	148
Perth - North East	75-79	6	110
Perth - North East	80-84		256
Perth - North East	80-84	0	135
Perth - North East	80-84	1	169
Perth - North East	80-84	2	693
Perth - North East	80-84	3	680
Perth - North East	80-84	4	449
Perth - North East	80-84	5	167
Perth - North East	80-84	6	132
Perth - North East	85+		422
Perth - North East	85+	0	138
Perth - North East	85+	1	172
Perth - North East	85+	2	588
Perth - North East	85+	3	615
Perth - North East	85+	4	417
Perth - North East	85+	5	206
Perth - North East	85+	6	206
Perth - North West	15-19		1074
Perth - North West	15-19	0	15516
Perth - North West	15-19	1	65
Perth - North West	15-19	6	4
Perth - North West	20-24		1053
Perth - North West	20-24	0	14921
Perth - North West	20-24	1	669
Perth - North West	20-24	2	236
Perth - North West	20-24	3	42
Perth - North West	20-24	6	5
Perth - North West	25-29		1211
Perth - North West	25-29	0	12939
Perth - North West	25-29	1	2514
Perth - North West	25-29	2	1520
Perth - North West	25-29	3	438
Perth - North West	25-29	4	103
Perth - North West	25-29	5	29
Perth - North West	25-29	6	7
Perth - North West	30-34		1073
Perth - North West	30-34	0	9008
Perth - North West	30-34	1	5106
Perth - North West	30-34	2	4990
Perth - North West	30-34	3	1452
Perth - North West	30-34	4	435
Perth - North West	30-34	5	116
Perth - North West	30-34	6	43
Perth - North West	35-39		967
Perth - North West	35-39	0	5096
Perth - North West	35-39	1	4525
Perth - North West	35-39	2	8224
Perth - North West	35-39	3	2923
Perth - North West	35-39	4	735
Perth - North West	35-39	5	204
Perth - North West	35-39	6	137
Perth - North West	40-44		736
Perth - North West	40-44	0	3121
Perth - North West	40-44	1	3138
Perth - North West	40-44	2	8402
Perth - North West	40-44	3	3462
Perth - North West	40-44	4	924
Perth - North West	40-44	5	260
Perth - North West	40-44	6	181
Perth - North West	45-49		701
Perth - North West	45-49	0	2735
Perth - North West	45-49	1	2902
Perth - North West	45-49	2	8396
Perth - North West	45-49	3	3687
Perth - North West	45-49	4	1022
Perth - North West	45-49	5	298
Perth - North West	45-49	6	217
Perth - North West	50-54		669
Perth - North West	50-54	0	2535
Perth - North West	50-54	1	2648
Perth - North West	50-54	2	8284
Perth - North West	50-54	3	3672
Perth - North West	50-54	4	1074
Perth - North West	50-54	5	323
Perth - North West	50-54	6	229
Perth - North West	55-59		612
Perth - North West	55-59	0	2177
Perth - North West	55-59	1	2154
Perth - North West	55-59	2	7336
Perth - North West	55-59	3	3727
Perth - North West	55-59	4	1178
Perth - North West	55-59	5	312
Perth - North West	55-59	6	222
Perth - North West	60-64		558
Perth - North West	60-64	0	1649
Perth - North West	60-64	1	1817
Perth - North West	60-64	2	6654
Perth - North West	60-64	3	3844
Perth - North West	60-64	4	1242
Perth - North West	60-64	5	308
Perth - North West	60-64	6	189
Perth - North West	65-69		542
Perth - North West	65-69	0	1282
Perth - North West	65-69	1	1574
Perth - North West	65-69	2	5909
Perth - North West	65-69	3	3520
Perth - North West	65-69	4	1164
Perth - North West	65-69	5	326
Perth - North West	65-69	6	181
Perth - North West	70-74		610
Perth - North West	70-74	0	926
Perth - North West	70-74	1	1181
Perth - North West	70-74	2	5207
Perth - North West	70-74	3	3133
Perth - North West	70-74	4	1146
Perth - North West	70-74	5	303
Perth - North West	70-74	6	165
Perth - North West	75-79		550
Perth - North West	75-79	0	589
Perth - North West	75-79	1	732
Perth - North West	75-79	2	3243
Perth - North West	75-79	3	2273
Perth - North West	75-79	4	924
Perth - North West	75-79	5	247
Perth - North West	75-79	6	155
Perth - North West	80-84		531
Perth - North West	80-84	0	371
Perth - North West	80-84	1	434
Perth - North West	80-84	2	1801
Perth - North West	80-84	3	1812
Perth - North West	80-84	4	899
Perth - North West	80-84	5	329
Perth - North West	80-84	6	198
Perth - North West	85+		796
Perth - North West	85+	0	342
Perth - North West	85+	1	426
Perth - North West	85+	2	1667
Perth - North West	85+	3	1607
Perth - North West	85+	4	1041
Perth - North West	85+	5	470
Perth - North West	85+	6	401
Perth - South East	15-19		1142
Perth - South East	15-19	0	13614
Perth - South East	15-19	1	83
Perth - South East	15-19	2	3
Perth - South East	20-24		1370
Perth - South East	20-24	0	14693
Perth - South East	20-24	1	923
Perth - South East	20-24	2	330
Perth - South East	20-24	3	83
Perth - South East	20-24	4	7
Perth - South East	20-24	6	8
Perth - South East	25-29		1459
Perth - South East	25-29	0	12422
Perth - South East	25-29	1	2824
Perth - South East	25-29	2	1681
Perth - South East	25-29	3	534
Perth - South East	25-29	4	147
Perth - South East	25-29	5	32
Perth - South East	25-29	6	18
Perth - South East	30-34		1262
Perth - South East	30-34	0	8224
Perth - South East	30-34	1	4876
Perth - South East	30-34	2	4801
Perth - South East	30-34	3	1609
Perth - South East	30-34	4	522
Perth - South East	30-34	5	117
Perth - South East	30-34	6	65
Perth - South East	35-39		1121
Perth - South East	35-39	0	4652
Perth - South East	35-39	1	4216
Perth - South East	35-39	2	7608
Perth - South East	35-39	3	2809
Perth - South East	35-39	4	884
Perth - South East	35-39	5	277
Perth - South East	35-39	6	163
Perth - South East	40-44		809
Perth - South East	40-44	0	3072
Perth - South East	40-44	1	2899
Perth - South East	40-44	2	6903
Perth - South East	40-44	3	3102
Perth - South East	40-44	4	957
Perth - South East	40-44	5	335
Perth - South East	40-44	6	250
Perth - South East	45-49		743
Perth - South East	45-49	0	2535
Perth - South East	45-49	1	2466
Perth - South East	45-49	2	6216
Perth - South East	45-49	3	3017
Perth - South East	45-49	4	996
Perth - South East	45-49	5	367
Perth - South East	45-49	6	261
Perth - South East	50-54		722
Perth - South East	50-54	0	2342
Perth - South East	50-54	1	2269
Perth - South East	50-54	2	5959
Perth - South East	50-54	3	2875
Perth - South East	50-54	4	1075
Perth - South East	50-54	5	350
Perth - South East	50-54	6	268
Perth - South East	55-59		672
Perth - South East	55-59	0	1900
Perth - South East	55-59	1	1929
Perth - South East	55-59	2	5475
Perth - South East	55-59	3	3096
Perth - South East	55-59	4	1142
Perth - South East	55-59	5	338
Perth - South East	55-59	6	237
Perth - South East	60-64		564
Perth - South East	60-64	0	1674
Perth - South East	60-64	1	1674
Perth - South East	60-64	2	4985
Perth - South East	60-64	3	3159
Perth - South East	60-64	4	1203
Perth - South East	60-64	5	365
Perth - South East	60-64	6	244
Perth - South East	65-69		533
Perth - South East	65-69	0	1277
Perth - South East	65-69	1	1402
Perth - South East	65-69	2	4695
Perth - South East	65-69	3	2949
Perth - South East	65-69	4	1129
Perth - South East	65-69	5	302
Perth - South East	65-69	6	198
Perth - South East	70-74		580
Perth - South East	70-74	0	912
Perth - South East	70-74	1	987
Perth - South East	70-74	2	4122
Perth - South East	70-74	3	2545
Perth - South East	70-74	4	1035
Perth - South East	70-74	5	288
Perth - South East	70-74	6	199
Perth - South East	75-79		560
Perth - South East	75-79	0	547
Perth - South East	75-79	1	561
Perth - South East	75-79	2	2332
Perth - South East	75-79	3	1795
Perth - South East	75-79	4	837
Perth - South East	75-79	5	255
Perth - South East	75-79	6	212
Perth - South East	80-84		643
Perth - South East	80-84	0	340
Perth - South East	80-84	1	309
Perth - South East	80-84	2	1387
Perth - South East	80-84	3	1400
Perth - South East	80-84	4	768
Perth - South East	80-84	5	291
Perth - South East	80-84	6	201
Perth - South East	85+		1031
Perth - South East	85+	0	311
Perth - South East	85+	1	329
Perth - South East	85+	2	1090
Perth - South East	85+	3	1211
Perth - South East	85+	4	838
Perth - South East	85+	5	410
Perth - South East	85+	6	388
Perth - South West	15-19		892
Perth - South West	15-19	0	12020
Perth - South West	15-19	1	74
Perth - South West	15-19	2	5
Perth - South West	20-24		991
Perth - South West	20-24	0	11412
Perth - South West	20-24	1	694
Perth - South West	20-24	2	242
Perth - South West	20-24	3	56
Perth - South West	20-24	4	7
Perth - South West	20-24	5	3
Perth - South West	25-29		950
Perth - South West	25-29	0	9310
Perth - South West	25-29	1	2069
Perth - South West	25-29	2	1387
Perth - South West	25-29	3	422
Perth - South West	25-29	4	110
Perth - South West	25-29	5	29
Perth - South West	25-29	6	13
Perth - South West	30-34		873
Perth - South West	30-34	0	6319
Perth - South West	30-34	1	3700
Perth - South West	30-34	2	3771
Perth - South West	30-34	3	1326
Perth - South West	30-34	4	383
Perth - South West	30-34	5	97
Perth - South West	30-34	6	61
Perth - South West	35-39		750
Perth - South West	35-39	0	3484
Perth - South West	35-39	1	3149
Perth - South West	35-39	2	6294
Perth - South West	35-39	3	2457
Perth - South West	35-39	4	665
Perth - South West	35-39	5	196
Perth - South West	35-39	6	115
Perth - South West	40-44		582
Perth - South West	40-44	0	2328
Perth - South West	40-44	1	2435
Perth - South West	40-44	2	6089
Perth - South West	40-44	3	2763
Perth - South West	40-44	4	815
Perth - South West	40-44	5	231
Perth - South West	40-44	6	142
Perth - South West	45-49		605
Perth - South West	45-49	0	2079
Perth - South West	45-49	1	2154
Perth - South West	45-49	2	6098
Perth - South West	45-49	3	2868
Perth - South West	45-49	4	861
Perth - South West	45-49	5	246
Perth - South West	45-49	6	147
Perth - South West	50-54		556
Perth - South West	50-54	0	1989
Perth - South West	50-54	1	2139
Perth - South West	50-54	2	5988
Perth - South West	50-54	3	2846
Perth - South West	50-54	4	916
Perth - South West	50-54	5	271
Perth - South West	50-54	6	151
Perth - South West	55-59		529
Perth - South West	55-59	0	1828
Perth - South West	55-59	1	1741
Perth - South West	55-59	2	5434
Perth - South West	55-59	3	2964
Perth - South West	55-59	4	1016
Perth - South West	55-59	5	248
Perth - South West	55-59	6	156
Perth - South West	60-64		480
Perth - South West	60-64	0	1337
Perth - South West	60-64	1	1436
Perth - South West	60-64	2	4894
Perth - South West	60-64	3	2883
Perth - South West	60-64	4	1002
Perth - South West	60-64	5	296
Perth - South West	60-64	6	114
Perth - South West	65-69		486
Perth - South West	65-69	0	1063
Perth - South West	65-69	1	1176
Perth - South West	65-69	2	4385
Perth - South West	65-69	3	2744
Perth - South West	65-69	4	979
Perth - South West	65-69	5	238
Perth - South West	65-69	6	126
Perth - South West	70-74		517
Perth - South West	70-74	0	725
Perth - South West	70-74	1	903
Perth - South West	70-74	2	3687
Perth - South West	70-74	3	2427
Perth - South West	70-74	4	882
Perth - South West	70-74	5	209
Perth - South West	70-74	6	116
Perth - South West	75-79		477
Perth - South West	75-79	0	417
Perth - South West	75-79	1	481
Perth - South West	75-79	2	2319
Perth - South West	75-79	3	1800
Perth - South West	75-79	4	710
Perth - South West	75-79	5	195
Perth - South West	75-79	6	115
Perth - South West	80-84		447
Perth - South West	80-84	0	257
Perth - South West	80-84	1	301
Perth - South West	80-84	2	1358
Perth - South West	80-84	3	1306
Perth - South West	80-84	4	757
Perth - South West	80-84	5	235
Perth - South West	80-84	6	150
Perth - South West	85+		799
Perth - South West	85+	0	262
Perth - South West	85+	1	317
Perth - South West	85+	2	1241
Perth - South West	85+	3	1254
Perth - South West	85+	4	836
Perth - South West	85+	5	340
Perth - South West	85+	6	286
Western Australia - Wheat Belt	15-19		453
Western Australia - Wheat Belt	15-19	0	2972
Western Australia - Wheat Belt	15-19	1	25
Western Australia - Wheat Belt	20-24		295
Western Australia - Wheat Belt	20-24	0	1911
Western Australia - Wheat Belt	20-24	1	260
Western Australia - Wheat Belt	20-24	2	113
Western Australia - Wheat Belt	20-24	3	20
Western Australia - Wheat Belt	20-24	4	6
Western Australia - Wheat Belt	25-29		279
Western Australia - Wheat Belt	25-29	0	1621
Western Australia - Wheat Belt	25-29	1	543
Western Australia - Wheat Belt	25-29	2	460
Western Australia - Wheat Belt	25-29	3	181
Western Australia - Wheat Belt	25-29	4	52
Western Australia - Wheat Belt	25-29	5	17
Western Australia - Wheat Belt	25-29	6	3
Western Australia - Wheat Belt	30-34		358
Western Australia - Wheat Belt	30-34	0	941
Western Australia - Wheat Belt	30-34	1	596
Western Australia - Wheat Belt	30-34	2	989
Western Australia - Wheat Belt	30-34	3	498
Western Australia - Wheat Belt	30-34	4	152
Western Australia - Wheat Belt	30-34	5	56
Western Australia - Wheat Belt	30-34	6	26
Western Australia - Wheat Belt	35-39		329
Western Australia - Wheat Belt	35-39	0	542
Western Australia - Wheat Belt	35-39	1	462
Western Australia - Wheat Belt	35-39	2	1276
Western Australia - Wheat Belt	35-39	3	819
Western Australia - Wheat Belt	35-39	4	321
Western Australia - Wheat Belt	35-39	5	68
Western Australia - Wheat Belt	35-39	6	51
Western Australia - Wheat Belt	40-44		354
Western Australia - Wheat Belt	40-44	0	500
Western Australia - Wheat Belt	40-44	1	430
Western Australia - Wheat Belt	40-44	2	1234
Western Australia - Wheat Belt	40-44	3	829
Western Australia - Wheat Belt	40-44	4	312
Western Australia - Wheat Belt	40-44	5	86
Western Australia - Wheat Belt	40-44	6	77
Western Australia - Wheat Belt	45-49		428
Western Australia - Wheat Belt	45-49	0	556
Western Australia - Wheat Belt	45-49	1	416
Western Australia - Wheat Belt	45-49	2	1436
Western Australia - Wheat Belt	45-49	3	918
Western Australia - Wheat Belt	45-49	4	364
Western Australia - Wheat Belt	45-49	5	101
Western Australia - Wheat Belt	45-49	6	89
Western Australia - Wheat Belt	50-54		415
Western Australia - Wheat Belt	50-54	0	614
Western Australia - Wheat Belt	50-54	1	510
Western Australia - Wheat Belt	50-54	2	1593
Western Australia - Wheat Belt	50-54	3	1040
Western Australia - Wheat Belt	50-54	4	391
Western Australia - Wheat Belt	50-54	5	143
Western Australia - Wheat Belt	50-54	6	97
Western Australia - Wheat Belt	55-59		498
Western Australia - Wheat Belt	55-59	0	653
Western Australia - Wheat Belt	55-59	1	487
Western Australia - Wheat Belt	55-59	2	1658
Western Australia - Wheat Belt	55-59	3	1182
Western Australia - Wheat Belt	55-59	4	510
Western Australia - Wheat Belt	55-59	5	143
Western Australia - Wheat Belt	55-59	6	87
Western Australia - Wheat Belt	60-64		429
Western Australia - Wheat Belt	60-64	0	611
Western Australia - Wheat Belt	60-64	1	428
Western Australia - Wheat Belt	60-64	2	1696
Western Australia - Wheat Belt	60-64	3	1310
Western Australia - Wheat Belt	60-64	4	577
Western Australia - Wheat Belt	60-64	5	154
Western Australia - Wheat Belt	60-64	6	103
Western Australia - Wheat Belt	65-69		432
Western Australia - Wheat Belt	65-69	0	463
Western Australia - Wheat Belt	65-69	1	381
Western Australia - Wheat Belt	65-69	2	1583
Western Australia - Wheat Belt	65-69	3	1234
Western Australia - Wheat Belt	65-69	4	522
Western Australia - Wheat Belt	65-69	5	157
Western Australia - Wheat Belt	65-69	6	84
Western Australia - Wheat Belt	70-74		403
Western Australia - Wheat Belt	70-74	0	319
Western Australia - Wheat Belt	70-74	1	272
Western Australia - Wheat Belt	70-74	2	1360
Western Australia - Wheat Belt	70-74	3	1082
Western Australia - Wheat Belt	70-74	4	480
Western Australia - Wheat Belt	70-74	5	145
Western Australia - Wheat Belt	70-74	6	85
Western Australia - Wheat Belt	75-79		337
Western Australia - Wheat Belt	75-79	0	172
Western Australia - Wheat Belt	75-79	1	191
Western Australia - Wheat Belt	75-79	2	815
Western Australia - Wheat Belt	75-79	3	759
Western Australia - Wheat Belt	75-79	4	393
Western Australia - Wheat Belt	75-79	5	119
Western Australia - Wheat Belt	75-79	6	70
Western Australia - Wheat Belt	80-84		254
Western Australia - Wheat Belt	80-84	0	87
Western Australia - Wheat Belt	80-84	1	76
Western Australia - Wheat Belt	80-84	2	408
Western Australia - Wheat Belt	80-84	3	520
Western Australia - Wheat Belt	80-84	4	368
Western Australia - Wheat Belt	80-84	5	146
Western Australia - Wheat Belt	80-84	6	102
Western Australia - Wheat Belt	85+		290
Western Australia - Wheat Belt	85+	0	80
Western Australia - Wheat Belt	85+	1	82
Western Australia - Wheat Belt	85+	2	321
Western Australia - Wheat Belt	85+	3	426
