SA4_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Western Australia - Outback (South)	ITA	2000	7
Western Australia - Outback (South)	ITA	2010	14
Western Australia - Outback (South)	ITA	2015	28
Western Australia - Outback (South)	ITA	2018	6
Western Australia - Outback (South)	ITA	2019	10
Western Australia - Outback (South)	ITA	2020	3
Western Australia - Outback (South)	JPN	2000	14
Western Australia - Outback (South)	JPN	2010	7
Western Australia - Outback (South)	JPN	2015	9
Western Australia - Outback (South)	JPN	2018	3
Western Australia - Outback (South)	JPN	2019	3
Western Australia - Outback (South)	JPN	2020	3
Western Australia - Outback (South)	JPN	2021	3
Western Australia - Outback (South)	KOR	1990	7
Western Australia - Outback (South)	KOR	2010	16
Western Australia - Outback (South)	KOR	2015	14
Western Australia - Outback (South)	KOR	2016	7
Western Australia - Outback (South)	KOR	2017	3
Western Australia - Outback (South)	KOR	2019	6
Western Australia - Outback (South)	KOR	2020	3
Western Australia - Outback (South)	LBN	1970	5
Western Australia - Outback (South)	LBN	1980	5
Western Australia - Outback (South)	LKA	1980	4
Western Australia - Outback (South)	LKA	1990	8
Western Australia - Outback (South)	LKA	2000	7
Western Australia - Outback (South)	LKA	2010	39
Western Australia - Outback (South)	LKA	2015	26
Western Australia - Outback (South)	LKA	2016	3
Western Australia - Outback (South)	LKA	2017	10
Western Australia - Outback (South)	LKA	2019	9
Western Australia - Outback (South)	LKA	2020	5
Western Australia - Outback (South)	MKD	1960	8
Western Australia - Outback (South)	MKD	1980	4
Western Australia - Outback (South)	MYS		6
Western Australia - Outback (South)	MYS	1960	5
Western Australia - Outback (South)	MYS	1970	15
Western Australia - Outback (South)	MYS	1980	29
Western Australia - Outback (South)	MYS	1990	27
Western Australia - Outback (South)	MYS	2000	11
Western Australia - Outback (South)	MYS	2010	44
Western Australia - Outback (South)	MYS	2015	17
Western Australia - Outback (South)	MYS	2016	6
Western Australia - Outback (South)	MYS	2017	21
Western Australia - Outback (South)	MYS	2018	24
Western Australia - Outback (South)	MYS	2019	15
Western Australia - Outback (South)	MYS	2020	6
Western Australia - Outback (South)	NLD		9
Western Australia - Outback (South)	NLD	1951	12
Western Australia - Outback (South)	NLD	1960	105
Western Australia - Outback (South)	NLD	1970	29
Western Australia - Outback (South)	NLD	1980	12
Western Australia - Outback (South)	NLD	1990	10
Western Australia - Outback (South)	NLD	2000	11
Western Australia - Outback (South)	NLD	2010	20
Western Australia - Outback (South)	NLD	2015	17
Western Australia - Outback (South)	NLD	2019	9
Western Australia - Outback (South)	NPL	2010	12
Western Australia - Outback (South)	NPL	2015	15
Western Australia - Outback (South)	NPL	2016	7
Western Australia - Outback (South)	NPL	2017	3
Western Australia - Outback (South)	NPL	2018	8
Western Australia - Outback (South)	NPL	2019	4
Western Australia - Outback (South)	NPL	2020	8
Western Australia - Outback (South)	NZL		150
Western Australia - Outback (South)	NZL	1951	10
Western Australia - Outback (South)	NZL	1960	20
Western Australia - Outback (South)	NZL	1970	114
Western Australia - Outback (South)	NZL	1980	400
Western Australia - Outback (South)	NZL	1990	626
Western Australia - Outback (South)	NZL	2000	635
Western Australia - Outback (South)	NZL	2010	1153
Western Australia - Outback (South)	NZL	2015	748
Western Australia - Outback (South)	NZL	2016	80
Western Australia - Outback (South)	NZL	2017	75
Western Australia - Outback (South)	NZL	2018	98
Western Australia - Outback (South)	NZL	2019	105
Western Australia - Outback (South)	NZL	2020	31
Western Australia - Outback (South)	NZL	2021	43
Western Australia - Outback (South)	PAK	1980	6
Western Australia - Outback (South)	PAK	2000	6
Western Australia - Outback (South)	PAK	2010	32
Western Australia - Outback (South)	PAK	2015	43
Western Australia - Outback (South)	PAK	2016	8
Western Australia - Outback (South)	PAK	2017	7
Western Australia - Outback (South)	PAK	2018	4
Western Australia - Outback (South)	PAK	2019	8
Western Australia - Outback (South)	PAK	2020	5
Western Australia - Outback (South)	PAK	2021	4
Western Australia - Outback (South)	PHL		36
Western Australia - Outback (South)	PHL	1960	3
Western Australia - Outback (South)	PHL	1980	23
Western Australia - Outback (South)	PHL	1990	109
Western Australia - Outback (South)	PHL	2000	90
Western Australia - Outback (South)	PHL	2010	386
Western Australia - Outback (South)	PHL	2015	492
Western Australia - Outback (South)	PHL	2016	80
Western Australia - Outback (South)	PHL	2017	78
Western Australia - Outback (South)	PHL	2018	94
Western Australia - Outback (South)	PHL	2019	126
Western Australia - Outback (South)	PHL	2020	33
Western Australia - Outback (South)	PHL	2021	11
Western Australia - Outback (South)	POL		3
Western Australia - Outback (South)	POL	1951	6
Western Australia - Outback (South)	POL	1960	7
Western Australia - Outback (South)	POL	1970	3
Western Australia - Outback (South)	POL	1980	8
Western Australia - Outback (South)	POL	1990	10
Western Australia - Outback (South)	POL	2000	4
Western Australia - Outback (South)	POL	2010	10
Western Australia - Outback (South)	POL	2015	7
Western Australia - Outback (South)	POL	2018	4
Western Australia - Outback (South)	SGP		8
Western Australia - Outback (South)	SGP	1970	7
Western Australia - Outback (South)	SGP	1980	20
Western Australia - Outback (South)	SGP	1990	13
Western Australia - Outback (South)	SGP	2000	13
Western Australia - Outback (South)	SGP	2010	22
Western Australia - Outback (South)	SGP	2015	11
Western Australia - Outback (South)	SGP	2017	5
Western Australia - Outback (South)	THA		19
Western Australia - Outback (South)	THA	1980	9
Western Australia - Outback (South)	THA	1990	14
Western Australia - Outback (South)	THA	2000	46
Western Australia - Outback (South)	THA	2010	120
Western Australia - Outback (South)	THA	2015	97
Western Australia - Outback (South)	THA	2016	39
Western Australia - Outback (South)	THA	2017	40
Western Australia - Outback (South)	THA	2018	23
Western Australia - Outback (South)	THA	2019	22
Western Australia - Outback (South)	THA	2020	13
Western Australia - Outback (South)	THA	2021	15
Western Australia - Outback (South)	TWN	2000	3
Western Australia - Outback (South)	TWN	2010	7
Western Australia - Outback (South)	TWN	2015	31
Western Australia - Outback (South)	TWN	2016	3
Western Australia - Outback (South)	TWN	2018	18
Western Australia - Outback (South)	TWN	2019	17
Western Australia - Outback (South)	TWN	2020	5
Western Australia - Outback (South)	USA		8
Western Australia - Outback (South)	USA	1960	6
Western Australia - Outback (South)	USA	1970	17
Western Australia - Outback (South)	USA	1980	25
Western Australia - Outback (South)	USA	1990	28
Western Australia - Outback (South)	USA	2000	33
Western Australia - Outback (South)	USA	2010	52
Western Australia - Outback (South)	USA	2015	45
Western Australia - Outback (South)	USA	2016	7
Western Australia - Outback (South)	USA	2017	9
Western Australia - Outback (South)	USA	2018	9
Western Australia - Outback (South)	USA	2019	14
Western Australia - Outback (South)	USA	2020	16
Western Australia - Outback (South)	USA	2021	9
Western Australia - Outback (South)	VNM		13
Western Australia - Outback (South)	VNM	1980	11
Western Australia - Outback (South)	VNM	1990	76
Western Australia - Outback (South)	VNM	2000	53
Western Australia - Outback (South)	VNM	2010	48
Western Australia - Outback (South)	VNM	2015	57
Western Australia - Outback (South)	VNM	2016	13
Western Australia - Outback (South)	VNM	2017	12
Western Australia - Outback (South)	VNM	2018	4
Western Australia - Outback (South)	VNM	2019	12
Western Australia - Outback (South)	VNM	2020	15
Western Australia - Outback (South)	VNM	2021	5
Western Australia - Outback (South)	ZAF		21
Western Australia - Outback (South)	ZAF	1970	14
Western Australia - Outback (South)	ZAF	1980	31
Western Australia - Outback (South)	ZAF	1990	53
Western Australia - Outback (South)	ZAF	2000	102
Western Australia - Outback (South)	ZAF	2010	659
Western Australia - Outback (South)	ZAF	2015	327
Western Australia - Outback (South)	ZAF	2016	18
Western Australia - Outback (South)	ZAF	2017	41
Western Australia - Outback (South)	ZAF	2018	46
Western Australia - Outback (South)	ZAF	2019	58
Western Australia - Outback (South)	ZAF	2020	52
Western Australia - Outback (South)	ZAF	2021	20
Migratory - Offshore - Shipping (WA)		2000	3
Migratory - Offshore - Shipping (WA)		2010	7
Migratory - Offshore - Shipping (WA)		2015	4
Migratory - Offshore - Shipping (WA)		2020	3
Migratory - Offshore - Shipping (WA)	GBR	2000	4
Migratory - Offshore - Shipping (WA)	GBR	2010	6
Migratory - Offshore - Shipping (WA)	GBR	2015	3
Migratory - Offshore - Shipping (WA)	GBR	2018	3
Migratory - Offshore - Shipping (WA)	GBR	2019	3
Migratory - Offshore - Shipping (WA)	IDN		5
Migratory - Offshore - Shipping (WA)	IRL	2010	4
Migratory - Offshore - Shipping (WA)	NLD	2019	3
Migratory - Offshore - Shipping (WA)	NZL	1990	4
Migratory - Offshore - Shipping (WA)	NZL	2000	8
Migratory - Offshore - Shipping (WA)	NZL	2010	7
Migratory - Offshore - Shipping (WA)	NZL	2015	3
Migratory - Offshore - Shipping (WA)	PHL		12
Migratory - Offshore - Shipping (WA)	POL	1990	3
Migratory - Offshore - Shipping (WA)	THA	1990	4
No usual address (WA)			44
No usual address (WA)		1970	8
No usual address (WA)		1980	8
No usual address (WA)		1990	20
No usual address (WA)		2000	8
No usual address (WA)		2010	30
No usual address (WA)		2015	13
No usual address (WA)		2016	12
No usual address (WA)		2017	10
No usual address (WA)		2018	16
No usual address (WA)		2019	57
No usual address (WA)		2020	23
No usual address (WA)		2021	12
No usual address (WA)	AFG		3
No usual address (WA)	AFG	2021	16
No usual address (WA)	CAN	1980	3
No usual address (WA)	CAN	2015	3
No usual address (WA)	CAN	2019	3
No usual address (WA)	CAN	2020	3
No usual address (WA)	CAN	2021	4
No usual address (WA)	CHN		5
No usual address (WA)	CHN	2019	7
No usual address (WA)	CHN	2020	6
No usual address (WA)	DEU		5
No usual address (WA)	DEU	1951	3
No usual address (WA)	DEU	1960	3
No usual address (WA)	DEU	1980	4
No usual address (WA)	DEU	1990	9
No usual address (WA)	DEU	2000	3
No usual address (WA)	DEU	2019	8
No usual address (WA)	DEU	2020	9
No usual address (WA)	EGY	2021	5
No usual address (WA)	GBR		53
No usual address (WA)	GBR	1960	7
No usual address (WA)	GBR	1970	80
No usual address (WA)	GBR	1980	51
No usual address (WA)	GBR	1990	48
No usual address (WA)	GBR	2000	38
No usual address (WA)	GBR	2010	43
No usual address (WA)	GBR	2015	27
No usual address (WA)	GBR	2016	8
No usual address (WA)	GBR	2017	4
No usual address (WA)	GBR	2018	14
No usual address (WA)	GBR	2019	31
No usual address (WA)	GBR	2020	16
No usual address (WA)	GBR	2021	12
No usual address (WA)	HRV		3
No usual address (WA)	IDN		5
No usual address (WA)	IDN	2000	3
No usual address (WA)	IDN	2010	3
No usual address (WA)	IDN	2017	5
No usual address (WA)	IDN	2019	4
No usual address (WA)	IND		3
No usual address (WA)	IND	1970	4
No usual address (WA)	IND	2010	7
No usual address (WA)	IND	2018	4
No usual address (WA)	IND	2019	4
No usual address (WA)	IRL		3
No usual address (WA)	IRL	1990	4
No usual address (WA)	IRL	2010	4
No usual address (WA)	IRL	2019	9
No usual address (WA)	ITA		8
No usual address (WA)	ITA	1960	5
No usual address (WA)	ITA	1990	3
No usual address (WA)	ITA	2015	6
No usual address (WA)	ITA	2018	3
No usual address (WA)	ITA	2019	11
No usual address (WA)	ITA	2020	3
No usual address (WA)	KOR	2000	3
No usual address (WA)	LKA	2010	3
No usual address (WA)	MYS	1980	4
No usual address (WA)	MYS	1990	4
No usual address (WA)	MYS	2000	3
No usual address (WA)	NLD	2010	4
No usual address (WA)	NLD	2019	3
No usual address (WA)	NLD	2020	3
No usual address (WA)	NZL		51
No usual address (WA)	NZL	1970	7
No usual address (WA)	NZL	1980	24
No usual address (WA)	NZL	1990	39
No usual address (WA)	NZL	2000	25
No usual address (WA)	NZL	2010	42
No usual address (WA)	NZL	2015	34
No usual address (WA)	NZL	2016	5
No usual address (WA)	NZL	2017	5
No usual address (WA)	NZL	2018	6
No usual address (WA)	NZL	2020	4
No usual address (WA)	NZL	2021	9
No usual address (WA)	PHL		8
No usual address (WA)	PHL	2010	6
No usual address (WA)	PHL	2015	12
No usual address (WA)	POL		3
No usual address (WA)	POL	1990	4
No usual address (WA)	POL	2015	3
No usual address (WA)	THA	1990	4
No usual address (WA)	TWN	2019	13
No usual address (WA)	USA		4
No usual address (WA)	USA	1960	4
No usual address (WA)	USA	1990	3
No usual address (WA)	USA	2000	4
No usual address (WA)	USA	2010	4
No usual address (WA)	USA	2015	4
No usual address (WA)	USA	2019	10
No usual address (WA)	USA	2020	5
No usual address (WA)	USA	2021	3
No usual address (WA)	VNM	1990	3
No usual address (WA)	VNM	2010	4
No usual address (WA)	ZAF		6
No usual address (WA)	ZAF	2000	11
No usual address (WA)	ZAF	2010	18
No usual address (WA)	ZAF	2015	3
No usual address (WA)	ZAF	2017	4
No usual address (WA)	ZAF	2021	9
Hobart			112
Hobart		1951	118
Hobart		1960	237
Hobart		1970	358
Hobart		1980	437
Hobart		1990	453
Hobart		2000	479
Hobart		2010	1117
Hobart		2015	1010
Hobart		2016	365
Hobart		2017	355
Hobart		2018	357
Hobart		2019	299
Hobart		2020	122
Hobart		2021	24
Hobart	AFG	2010	8
Hobart	AFG	2015	55
Hobart	AFG	2016	26
Hobart	AFG	2017	6
Hobart	AFG	2018	7
Hobart	AFG	2019	4
Hobart	AFG	2020	3
Hobart	BGD		13
Hobart	BGD	1980	3
Hobart	BGD	2010	83
Hobart	BGD	2015	170
Hobart	BGD	2016	29
Hobart	BGD	2017	54
Hobart	BGD	2018	57
Hobart	BGD	2019	51
Hobart	BGD	2020	13
Hobart	CAN		3
Hobart	CAN	1951	4
Hobart	CAN	1960	3
Hobart	CAN	1970	37
Hobart	CAN	1980	81
Hobart	CAN	1990	68
Hobart	CAN	2000	79
Hobart	CAN	2010	113
Hobart	CAN	2015	54
Hobart	CAN	2016	11
Hobart	CAN	2017	21
Hobart	CAN	2018	17
Hobart	CAN	2019	25
Hobart	CHN		104
Hobart	CHN	1951	10
Hobart	CHN	1960	16
Hobart	CHN	1970	17
Hobart	CHN	1980	13
Hobart	CHN	1990	48
Hobart	CHN	2000	90
Hobart	CHN	2010	851
Hobart	CHN	2015	1748
Hobart	CHN	2016	758
Hobart	CHN	2017	679
Hobart	CHN	2018	608
Hobart	CHN	2019	481
Hobart	CHN	2020	118
Hobart	CHN	2021	13
Hobart	DEU		26
Hobart	DEU	1951	128
Hobart	DEU	1960	227
Hobart	DEU	1970	138
Hobart	DEU	1980	72
Hobart	DEU	1990	130
Hobart	DEU	2000	75
Hobart	DEU	2010	124
Hobart	DEU	2015	55
Hobart	DEU	2016	11
Hobart	DEU	2017	5
Hobart	DEU	2018	10
Hobart	DEU	2019	23
Hobart	DEU	2020	5
Hobart	DEU	2021	3
Hobart	EGY	1951	3
Hobart	EGY	1960	12
Hobart	EGY	1970	6
Hobart	EGY	1990	9
Hobart	EGY	2000	3
Hobart	EGY	2010	17
Hobart	EGY	2015	8
Hobart	EGY	2016	5
Hobart	EGY	2017	8
Hobart	EGY	2018	12
Hobart	EGY	2019	15
Hobart	EGY	2020	6
Hobart	FJI		4
Hobart	FJI	1960	7
Hobart	FJI	1970	21
Hobart	FJI	1980	20
Hobart	FJI	1990	35
Hobart	FJI	2000	28
Hobart	FJI	2010	14
Hobart	FJI	2015	10
Hobart	FJI	2016	5
Hobart	FJI	2017	4
Hobart	FJI	2018	7
Hobart	FJI	2019	8
Hobart	GBR		325
Hobart	GBR	1951	324
Hobart	GBR	1960	1133
Hobart	GBR	1970	2589
Hobart	GBR	1980	1708
Hobart	GBR	1990	995
Hobart	GBR	2000	610
Hobart	GBR	2010	1082
Hobart	GBR	2015	490
Hobart	GBR	2016	85
Hobart	GBR	2017	64
Hobart	GBR	2018	86
Hobart	GBR	2019	90
Hobart	GBR	2020	45
Hobart	GBR	2021	25
Hobart	GRC		10
Hobart	GRC	1951	5
Hobart	GRC	1960	76
Hobart	GRC	1970	173
Hobart	GRC	1980	40
Hobart	GRC	1990	23
Hobart	GRC	2000	9
Hobart	GRC	2010	5
Hobart	GRC	2015	18
Hobart	GRC	2018	5
Hobart	GRC	2019	3
Hobart	HKG	1960	3
Hobart	HKG	1970	17
Hobart	HKG	1980	28
Hobart	HKG	1990	44
Hobart	HKG	2000	30
Hobart	HKG	2010	95
Hobart	HKG	2015	136
Hobart	HKG	2016	39
Hobart	HKG	2017	49
Hobart	HKG	2018	37
Hobart	HKG	2019	75
Hobart	HKG	2020	46
Hobart	HKG	2021	8
Hobart	HRV		3
Hobart	HRV	1951	6
Hobart	HRV	1960	34
Hobart	HRV	1970	66
Hobart	HRV	1980	23
Hobart	HRV	1990	6
Hobart	HRV	2000	13
Hobart	HRV	2010	4
Hobart	HRV	2015	6
Hobart	IDN		7
Hobart	IDN	1951	3
Hobart	IDN	1960	18
Hobart	IDN	1970	3
Hobart	IDN	1980	7
Hobart	IDN	1990	13
Hobart	IDN	2000	31
Hobart	IDN	2010	83
Hobart	IDN	2015	89
Hobart	IDN	2016	24
Hobart	IDN	2017	29
Hobart	IDN	2018	16
Hobart	IDN	2019	19
Hobart	IDN	2020	10
Hobart	IND		72
Hobart	IND	1951	19
Hobart	IND	1960	8
Hobart	IND	1970	45
Hobart	IND	1980	29
Hobart	IND	1990	26
Hobart	IND	2000	69
Hobart	IND	2010	528
Hobart	IND	2015	1292
Hobart	IND	2016	429
Hobart	IND	2017	450
Hobart	IND	2018	457
Hobart	IND	2019	458
Hobart	IND	2020	140
Hobart	IND	2021	36
Hobart	IRL		6
Hobart	IRL	1951	4
Hobart	IRL	1960	16
Hobart	IRL	1970	47
Hobart	IRL	1980	52
Hobart	IRL	1990	85
Hobart	IRL	2000	34
Hobart	IRL	2010	57
Hobart	IRL	2015	33
Hobart	IRL	2016	8
Hobart	IRL	2017	6
Hobart	IRL	2018	5
Hobart	IRL	2019	9
Hobart	IRN	1990	20
Hobart	IRN	2000	19
Hobart	IRN	2010	24
Hobart	IRN	2015	72
Hobart	IRN	2016	35
Hobart	IRN	2017	40
Hobart	IRN	2018	12
Hobart	IRN	2019	18
Hobart	IRN	2020	12
Hobart	IRQ	2000	6
Hobart	IRQ	2010	9
Hobart	IRQ	2015	20
Hobart	IRQ	2016	10
Hobart	IRQ	2017	5
Hobart	IRQ	2019	6
Hobart	ITA		18
Hobart	ITA	1951	19
Hobart	ITA	1960	195
Hobart	ITA	1970	127
Hobart	ITA	1980	24
Hobart	ITA	1990	12
Hobart	ITA	2000	16
Hobart	ITA	2010	22
Hobart	ITA	2015	37
Hobart	ITA	2016	16
Hobart	ITA	2017	3
Hobart	ITA	2018	8
Hobart	ITA	2019	8
Hobart	JPN		10
Hobart	JPN	1960	3
Hobart	JPN	1970	4
Hobart	JPN	1980	8
Hobart	JPN	1990	20
Hobart	JPN	2000	51
Hobart	JPN	2010	94
Hobart	JPN	2015	61
Hobart	JPN	2016	8
Hobart	JPN	2017	4
Hobart	JPN	2018	8
Hobart	JPN	2019	18
Hobart	JPN	2020	7
Hobart	KOR		18
Hobart	KOR	1980	11
Hobart	KOR	1990	70
Hobart	KOR	2000	44
Hobart	KOR	2010	137
Hobart	KOR	2015	106
Hobart	KOR	2016	40
Hobart	KOR	2017	44
Hobart	KOR	2018	31
Hobart	KOR	2019	34
Hobart	KOR	2020	10
Hobart	LBN		3
Hobart	LBN	1970	6
Hobart	LBN	1980	16
Hobart	LBN	1990	7
Hobart	LBN	2010	9
Hobart	LBN	2015	3
Hobart	LBN	2016	8
Hobart	LBN	2017	3
Hobart	LBN	2019	4
Hobart	LKA		11
Hobart	LKA	1960	3
Hobart	LKA	1970	7
Hobart	LKA	1980	9
Hobart	LKA	1990	30
Hobart	LKA	2000	19
Hobart	LKA	2010	97
Hobart	LKA	2015	315
Hobart	LKA	2016	122
Hobart	LKA	2017	78
Hobart	LKA	2018	67
Hobart	LKA	2019	57
Hobart	LKA	2020	21
Hobart	MKD	1960	3
Hobart	MKD	1970	3
Hobart	MKD	1980	3
Hobart	MYS		8
Hobart	MYS	1960	25
Hobart	MYS	1970	43
Hobart	MYS	1980	54
Hobart	MYS	1990	70
Hobart	MYS	2000	59
Hobart	MYS	2010	167
Hobart	MYS	2015	192
Hobart	MYS	2016	78
Hobart	MYS	2017	64
Hobart	MYS	2018	50
Hobart	MYS	2019	42
Hobart	MYS	2020	21
Hobart	NLD		18
Hobart	NLD	1951	41
Hobart	NLD	1960	359
Hobart	NLD	1970	85
Hobart	NLD	1980	67
Hobart	NLD	1990	70
Hobart	NLD	2000	34
Hobart	NLD	2010	48
Hobart	NLD	2015	24
Hobart	NLD	2016	6
Hobart	NLD	2017	7
Hobart	NLD	2018	5
Hobart	NLD	2019	6
Hobart	NLD	2020	4
Hobart	NPL		78
Hobart	NPL	2000	11
Hobart	NPL	2010	391
Hobart	NPL	2015	1469
Hobart	NPL	2016	640
Hobart	NPL	2017	674
Hobart	NPL	2018	491
Hobart	NPL	2019	286
Hobart	NPL	2020	62
Hobart	NPL	2021	4
Hobart	NZL		67
Hobart	NZL	1951	18
Hobart	NZL	1960	30
Hobart	NZL	1970	158
Hobart	NZL	1980	380
Hobart	NZL	1990	479
Hobart	NZL	2000	312
Hobart	NZL	2010	353
Hobart	NZL	2015	147
Hobart	NZL	2016	33
Hobart	NZL	2017	19
Hobart	NZL	2018	23
Hobart	NZL	2019	32
Hobart	NZL	2020	22
Hobart	NZL	2021	23
Hobart	PAK		18
Hobart	PAK	1970	3
Hobart	PAK	1990	4
Hobart	PAK	2000	6
Hobart	PAK	2010	67
Hobart	PAK	2015	413
Hobart	PAK	2016	67
Hobart	PAK	2017	47
Hobart	PAK	2018	97
Hobart	PAK	2019	100
Hobart	PAK	2020	32
Hobart	PHL		31
Hobart	PHL	1970	3
Hobart	PHL	1980	29
Hobart	PHL	1990	150
Hobart	PHL	2000	103
Hobart	PHL	2010	234
Hobart	PHL	2015	234
Hobart	PHL	2016	83
Hobart	PHL	2017	67
Hobart	PHL	2018	89
Hobart	PHL	2019	71
Hobart	PHL	2020	54
Hobart	PHL	2021	9
Hobart	POL		9
Hobart	POL	1951	23
Hobart	POL	1960	34
Hobart	POL	1970	33
Hobart	POL	1980	37
Hobart	POL	1990	108
Hobart	POL	2000	45
Hobart	POL	2010	34
Hobart	POL	2015	20
Hobart	POL	2016	4
Hobart	POL	2017	3
Hobart	POL	2019	5
Hobart	SGP		7
Hobart	SGP	1951	7
Hobart	SGP	1960	8
Hobart	SGP	1970	15
Hobart	SGP	1980	24
Hobart	SGP	1990	26
Hobart	SGP	2000	26
Hobart	SGP	2010	72
Hobart	SGP	2015	57
Hobart	SGP	2016	18
Hobart	SGP	2017	28
Hobart	SGP	2018	25
Hobart	SGP	2019	19
Hobart	SGP	2020	12
Hobart	THA		10
Hobart	THA	1980	10
Hobart	THA	1990	28
Hobart	THA	2000	39
Hobart	THA	2010	181
Hobart	THA	2015	108
Hobart	THA	2016	32
Hobart	THA	2017	22
Hobart	THA	2018	18
Hobart	THA	2019	24
Hobart	THA	2020	12
Hobart	THA	2021	4
Hobart	TWN		10
Hobart	TWN	1990	7
Hobart	TWN	2000	12
Hobart	TWN	2010	45
Hobart	TWN	2015	195
Hobart	TWN	2016	29
Hobart	TWN	2017	34
Hobart	TWN	2018	36
Hobart	TWN	2019	21
Hobart	TWN	2020	3
Hobart	USA		25
Hobart	USA	1960	10
Hobart	USA	1970	64
Hobart	USA	1980	118
Hobart	USA	1990	110
Hobart	USA	2000	150
Hobart	USA	2010	265
Hobart	USA	2015	171
Hobart	USA	2016	32
Hobart	USA	2017	25
Hobart	USA	2018	40
Hobart	USA	2019	50
Hobart	USA	2020	21
Hobart	USA	2021	13
Hobart	VNM		41
Hobart	VNM	1970	3
Hobart	VNM	1980	20
Hobart	VNM	1990	23
Hobart	VNM	2000	24
Hobart	VNM	2010	112
Hobart	VNM	2015	360
Hobart	VNM	2016	95
Hobart	VNM	2017	92
Hobart	VNM	2018	73
Hobart	VNM	2019	110
Hobart	VNM	2020	49
Hobart	VNM	2021	4
Hobart	ZAF		9
Hobart	ZAF	1951	3
Hobart	ZAF	1960	21
Hobart	ZAF	1970	44
Hobart	ZAF	1980	108
Hobart	ZAF	1990	127
Hobart	ZAF	2000	145
Hobart	ZAF	2010	322
Hobart	ZAF	2015	108
Hobart	ZAF	2016	28
Hobart	ZAF	2017	30
Hobart	ZAF	2018	52
Hobart	ZAF	2019	56
Hobart	ZAF	2020	27
Hobart	ZAF	2021	16
Launceston and North East			73
Launceston and North East		1951	33
Launceston and North East		1960	128
Launceston and North East		1970	256
Launceston and North East		1980	236
Launceston and North East		1990	219
Launceston and North East		2000	150
Launceston and North East		2010	550
Launceston and North East		2015	497
Launceston and North East		2016	172
Launceston and North East		2017	147
Launceston and North East		2018	157
Launceston and North East		2019	252
Launceston and North East		2020	159
Launceston and North East		2021	22
Launceston and North East	AFG	2000	4
Launceston and North East	AFG	2010	6
Launceston and North East	AFG	2015	74
Launceston and North East	AFG	2016	35
Launceston and North East	AFG	2017	20
Launceston and North East	AFG	2018	3
Launceston and North East	AFG	2019	25
Launceston and North East	AFG	2021	3
Launceston and North East	BGD	2010	18
Launceston and North East	BGD	2015	28
Launceston and North East	BGD	2016	9
Launceston and North East	BGD	2017	11
Launceston and North East	BGD	2018	11
Launceston and North East	BGD	2019	12
Launceston and North East	BGD	2020	5
Launceston and North East	CAN	1970	26
Launceston and North East	CAN	1980	41
Launceston and North East	CAN	1990	37
Launceston and North East	CAN	2000	27
Launceston and North East	CAN	2010	59
Launceston and North East	CAN	2015	41
Launceston and North East	CAN	2016	6
Launceston and North East	CAN	2017	7
Launceston and North East	CAN	2018	9
Launceston and North East	CAN	2019	8
Launceston and North East	CAN	2020	3
Launceston and North East	CHN		20
Launceston and North East	CHN	1951	6
Launceston and North East	CHN	1960	6
Launceston and North East	CHN	1970	8
Launceston and North East	CHN	1980	4
Launceston and North East	CHN	1990	18
Launceston and North East	CHN	2000	28
Launceston and North East	CHN	2010	131
Launceston and North East	CHN	2015	232
Launceston and North East	CHN	2016	94
Launceston and North East	CHN	2017	102
Launceston and North East	CHN	2018	109
Launceston and North East	CHN	2019	97
Launceston and North East	CHN	2020	21
Launceston and North East	DEU		17
Launceston and North East	DEU	1951	42
Launceston and North East	DEU	1960	140
Launceston and North East	DEU	1970	76
Launceston and North East	DEU	1980	51
Launceston and North East	DEU	1990	80
Launceston and North East	DEU	2000	18
Launceston and North East	DEU	2010	42
Launceston and North East	DEU	2015	26
Launceston and North East	DEU	2019	3
Launceston and North East	EGY	1960	6
Launceston and North East	EGY	1970	6
Launceston and North East	EGY	1980	3
Launceston and North East	EGY	1990	3
Launceston and North East	EGY	2000	5
Launceston and North East	EGY	2010	3
Launceston and North East	EGY	2015	10
Launceston and North East	EGY	2016	5
Launceston and North East	EGY	2019	5
Launceston and North East	FJI	1970	4
Launceston and North East	FJI	1980	7
Launceston and North East	FJI	1990	10
Launceston and North East	FJI	2000	7
Launceston and North East	FJI	2010	5
Launceston and North East	GBR		236
Launceston and North East	GBR	1951	197
Launceston and North East	GBR	1960	837
Launceston and North East	GBR	1970	1933
Launceston and North East	GBR	1980	1230
Launceston and North East	GBR	1990	702
Launceston and North East	GBR	2000	308
Launceston and North East	GBR	2010	508
Launceston and North East	GBR	2015	183
Launceston and North East	GBR	2016	21
Launceston and North East	GBR	2017	29
Launceston and North East	GBR	2018	32
Launceston and North East	GBR	2019	38
Launceston and North East	GBR	2020	15
Launceston and North East	GBR	2021	3
Launceston and North East	GRC	1960	9
Launceston and North East	GRC	1970	19
Launceston and North East	GRC	1980	3
Launceston and North East	GRC	1990	6
Launceston and North East	GRC	2010	5
Launceston and North East	HKG	1970	4
Launceston and North East	HKG	1980	13
Launceston and North East	HKG	1990	21
Launceston and North East	HKG	2000	13
Launceston and North East	HKG	2010	21
Launceston and North East	HKG	2015	37
Launceston and North East	HKG	2016	8
Launceston and North East	HKG	2017	5
Launceston and North East	HKG	2018	6
Launceston and North East	HKG	2019	8
Launceston and North East	HKG	2020	11
Launceston and North East	HRV	1951	4
