SA4_NAME21	Ancestry	FatherBornAus	MotherBornAus	responses
Adelaide - West	Irish	0	1	1418
Adelaide - West	Irish	1	0	956
Adelaide - West	Irish	1	1	12607
Adelaide - West	Italian			187
Adelaide - West	Italian	0	0	11772
Adelaide - West	Italian	0	1	2636
Adelaide - West	Italian	1	0	1119
Adelaide - West	Italian	1	1	8891
Adelaide - West	Korean			4
Adelaide - West	Korean	0	0	459
Adelaide - West	Korean	0	1	11
Adelaide - West	Korean	1	0	40
Adelaide - West	Korean	1	1	24
Adelaide - West	Lebanese			4
Adelaide - West	Lebanese	0	0	385
Adelaide - West	Lebanese	0	1	145
Adelaide - West	Lebanese	1	0	58
Adelaide - West	Lebanese	1	1	266
Adelaide - West	Macedonian			7
Adelaide - West	Macedonian	0	0	425
Adelaide - West	Macedonian	0	1	62
Adelaide - West	Macedonian	1	0	36
Adelaide - West	Macedonian	1	1	171
Adelaide - West	Maltese			10
Adelaide - West	Maltese	0	0	664
Adelaide - West	Maltese	0	1	204
Adelaide - West	Maltese	1	0	96
Adelaide - West	Maltese	1	1	515
Adelaide - West	Maori			3
Adelaide - West	Maori	0	0	302
Adelaide - West	Maori	0	1	101
Adelaide - West	Maori	1	0	44
Adelaide - West	Maori	1	1	88
Adelaide - West	NZ			9
Adelaide - West	NZ	0	0	370
Adelaide - West	NZ	0	1	187
Adelaide - West	NZ	1	0	148
Adelaide - West	NZ	1	1	97
Adelaide - West	(Other)			233
Adelaide - West	(Other)	0	0	26087
Adelaide - West	(Other)	0	1	2133
Adelaide - West	(Other)	1	0	1686
Adelaide - West	(Other)	1	1	3415
Adelaide - West	Polish			46
Adelaide - West	Polish	0	0	2358
Adelaide - West	Polish	0	1	382
Adelaide - West	Polish	1	0	217
Adelaide - West	Polish	1	1	1002
Adelaide - West	Russian			19
Adelaide - West	Russian	0	0	1138
Adelaide - West	Russian	0	1	110
Adelaide - West	Russian	1	0	93
Adelaide - West	Russian	1	1	299
Adelaide - West	Samoan	0	0	57
Adelaide - West	Samoan	0	1	23
Adelaide - West	Samoan	1	0	7
Adelaide - West	Samoan	1	1	8
Adelaide - West	Scottish			123
Adelaide - West	Scottish	0	0	3716
Adelaide - West	Scottish	0	1	1616
Adelaide - West	Scottish	1	0	1281
Adelaide - West	Scottish	1	1	10972
Adelaide - West	Serbian			14
Adelaide - West	Serbian	0	0	2338
Adelaide - West	Serbian	0	1	224
Adelaide - West	Serbian	1	0	138
Adelaide - West	Serbian	1	1	285
Adelaide - West	South African	0	0	570
Adelaide - West	South African	0	1	74
Adelaide - West	South African	1	0	76
Adelaide - West	South African	1	1	23
Adelaide - West	Spanish			8
Adelaide - West	Spanish	0	0	727
Adelaide - West	Spanish	0	1	77
Adelaide - West	Spanish	1	0	75
Adelaide - West	Spanish	1	1	163
Adelaide - West	Sri Lankan			4
Adelaide - West	Sri Lankan	0	0	271
Adelaide - West	Sri Lankan	0	1	36
Adelaide - West	Sri Lankan	1	0	36
Adelaide - West	Sri Lankan	1	1	15
Adelaide - West	Vietnamese			59
Adelaide - West	Vietnamese	0	0	8030
Adelaide - West	Vietnamese	0	1	189
Adelaide - West	Vietnamese	1	0	216
Adelaide - West	Vietnamese	1	1	143
Adelaide - West	Welsh			5
Adelaide - West	Welsh	0	0	616
Adelaide - West	Welsh	0	1	163
Adelaide - West	Welsh	1	0	112
Adelaide - West	Welsh	1	1	615
Barossa - Yorke - Mid North				6042
Barossa - Yorke - Mid North		0	0	103
Barossa - Yorke - Mid North		0	1	46
Barossa - Yorke - Mid North		1	0	33
Barossa - Yorke - Mid North		1	1	895
Barossa - Yorke - Mid North	Australian			702
Barossa - Yorke - Mid North	Australian		1	42218
Barossa - Yorke - Mid North	Australian	0	0	540
Barossa - Yorke - Mid North	Australian	0	1	3059
Barossa - Yorke - Mid North	Australian	1	0	2529
Barossa - Yorke - Mid North	Australian Aboriginal			62
Barossa - Yorke - Mid North	Australian Aboriginal	0	0	11
Barossa - Yorke - Mid North	Australian Aboriginal	0	1	111
Barossa - Yorke - Mid North	Australian Aboriginal	1	0	59
Barossa - Yorke - Mid North	Australian Aboriginal	1	1	2695
Barossa - Yorke - Mid North	Chinese			11
Barossa - Yorke - Mid North	Chinese	0	0	236
Barossa - Yorke - Mid North	Chinese	0	1	14
Barossa - Yorke - Mid North	Chinese	1	0	39
Barossa - Yorke - Mid North	Chinese	1	1	97
Barossa - Yorke - Mid North	Croatian			4
Barossa - Yorke - Mid North	Croatian	0	0	101
Barossa - Yorke - Mid North	Croatian	0	1	31
Barossa - Yorke - Mid North	Croatian	1	0	23
Barossa - Yorke - Mid North	Croatian	1	1	65
Barossa - Yorke - Mid North	Dutch			11
Barossa - Yorke - Mid North	Dutch	0	0	810
Barossa - Yorke - Mid North	Dutch	0	1	224
Barossa - Yorke - Mid North	Dutch	1	0	199
Barossa - Yorke - Mid North	Dutch	1	1	476
Barossa - Yorke - Mid North	English			775
Barossa - Yorke - Mid North	English	0	0	7766
Barossa - Yorke - Mid North	English	0	1	3126
Barossa - Yorke - Mid North	English	1	0	2658
Barossa - Yorke - Mid North	English	1	1	35437
Barossa - Yorke - Mid North	Filipino			8
Barossa - Yorke - Mid North	Filipino	0	0	526
Barossa - Yorke - Mid North	Filipino	0	1	17
Barossa - Yorke - Mid North	Filipino	1	0	90
Barossa - Yorke - Mid North	Filipino	1	1	31
Barossa - Yorke - Mid North	French			3
Barossa - Yorke - Mid North	French	0	0	141
Barossa - Yorke - Mid North	French	0	1	24
Barossa - Yorke - Mid North	French	1	0	23
Barossa - Yorke - Mid North	French	1	1	217
Barossa - Yorke - Mid North	German			146
Barossa - Yorke - Mid North	German	0	0	1168
Barossa - Yorke - Mid North	German	0	1	576
Barossa - Yorke - Mid North	German	1	0	445
Barossa - Yorke - Mid North	German	1	1	12437
Barossa - Yorke - Mid North	Greek			11
Barossa - Yorke - Mid North	Greek	0	0	240
Barossa - Yorke - Mid North	Greek	0	1	72
Barossa - Yorke - Mid North	Greek	1	0	33
Barossa - Yorke - Mid North	Greek	1	1	232
Barossa - Yorke - Mid North	Hungarian	0	0	87
Barossa - Yorke - Mid North	Hungarian	0	1	24
Barossa - Yorke - Mid North	Hungarian	1	0	11
Barossa - Yorke - Mid North	Hungarian	1	1	55
Barossa - Yorke - Mid North	Indian	0	0	246
Barossa - Yorke - Mid North	Indian	0	1	27
Barossa - Yorke - Mid North	Indian	1	0	12
Barossa - Yorke - Mid North	Indian	1	1	32
Barossa - Yorke - Mid North	Irish			103
Barossa - Yorke - Mid North	Irish	0	0	1024
Barossa - Yorke - Mid North	Irish	0	1	453
Barossa - Yorke - Mid North	Irish	1	0	308
Barossa - Yorke - Mid North	Irish	1	1	7306
Barossa - Yorke - Mid North	Italian			28
Barossa - Yorke - Mid North	Italian	0	0	778
Barossa - Yorke - Mid North	Italian	0	1	326
Barossa - Yorke - Mid North	Italian	1	0	133
Barossa - Yorke - Mid North	Italian	1	1	1339
Barossa - Yorke - Mid North	Korean	0	0	10
Barossa - Yorke - Mid North	Korean	1	0	7
Barossa - Yorke - Mid North	Korean	1	1	4
Barossa - Yorke - Mid North	Lebanese	0	0	21
Barossa - Yorke - Mid North	Lebanese	0	1	11
Barossa - Yorke - Mid North	Lebanese	1	0	4
Barossa - Yorke - Mid North	Lebanese	1	1	36
Barossa - Yorke - Mid North	Macedonian	0	0	12
Barossa - Yorke - Mid North	Macedonian	0	1	4
Barossa - Yorke - Mid North	Macedonian	1	1	5
Barossa - Yorke - Mid North	Maltese	0	0	92
Barossa - Yorke - Mid North	Maltese	0	1	37
Barossa - Yorke - Mid North	Maltese	1	0	29
Barossa - Yorke - Mid North	Maltese	1	1	116
Barossa - Yorke - Mid North	Maori			3
Barossa - Yorke - Mid North	Maori	0	0	91
Barossa - Yorke - Mid North	Maori	0	1	33
Barossa - Yorke - Mid North	Maori	1	0	28
Barossa - Yorke - Mid North	Maori	1	1	24
Barossa - Yorke - Mid North	NZ			7
Barossa - Yorke - Mid North	NZ	0	0	169
Barossa - Yorke - Mid North	NZ	0	1	75
Barossa - Yorke - Mid North	NZ	1	0	70
Barossa - Yorke - Mid North	NZ	1	1	65
Barossa - Yorke - Mid North	(Other)			60
Barossa - Yorke - Mid North	(Other)	0	0	1931
Barossa - Yorke - Mid North	(Other)	0	1	430
Barossa - Yorke - Mid North	(Other)	1	0	329
Barossa - Yorke - Mid North	(Other)	1	1	1256
Barossa - Yorke - Mid North	Polish			6
Barossa - Yorke - Mid North	Polish	0	0	255
Barossa - Yorke - Mid North	Polish	0	1	72
Barossa - Yorke - Mid North	Polish	1	0	45
Barossa - Yorke - Mid North	Polish	1	1	294
Barossa - Yorke - Mid North	Russian	0	0	85
Barossa - Yorke - Mid North	Russian	0	1	13
Barossa - Yorke - Mid North	Russian	1	0	13
Barossa - Yorke - Mid North	Russian	1	1	32
Barossa - Yorke - Mid North	Samoan	0	0	8
Barossa - Yorke - Mid North	Scottish			122
Barossa - Yorke - Mid North	Scottish	0	0	1571
Barossa - Yorke - Mid North	Scottish	0	1	666
Barossa - Yorke - Mid North	Scottish	1	0	552
Barossa - Yorke - Mid North	Scottish	1	1	7230
Barossa - Yorke - Mid North	Serbian	0	0	48
Barossa - Yorke - Mid North	Serbian	0	1	7
Barossa - Yorke - Mid North	Serbian	1	0	7
Barossa - Yorke - Mid North	Serbian	1	1	22
Barossa - Yorke - Mid North	South African	0	0	145
Barossa - Yorke - Mid North	South African	0	1	20
Barossa - Yorke - Mid North	South African	1	0	16
Barossa - Yorke - Mid North	South African	1	1	19
Barossa - Yorke - Mid North	Spanish			4
Barossa - Yorke - Mid North	Spanish	0	0	110
Barossa - Yorke - Mid North	Spanish	0	1	27
Barossa - Yorke - Mid North	Spanish	1	0	7
Barossa - Yorke - Mid North	Spanish	1	1	84
Barossa - Yorke - Mid North	Sri Lankan	0	0	34
Barossa - Yorke - Mid North	Sri Lankan	0	1	6
Barossa - Yorke - Mid North	Sri Lankan	1	0	3
Barossa - Yorke - Mid North	Sri Lankan	1	1	6
Barossa - Yorke - Mid North	Vietnamese			3
Barossa - Yorke - Mid North	Vietnamese	0	0	75
Barossa - Yorke - Mid North	Vietnamese	0	1	7
Barossa - Yorke - Mid North	Vietnamese	1	0	11
Barossa - Yorke - Mid North	Vietnamese	1	1	6
Barossa - Yorke - Mid North	Welsh			3
Barossa - Yorke - Mid North	Welsh	0	0	241
Barossa - Yorke - Mid North	Welsh	0	1	69
Barossa - Yorke - Mid North	Welsh	1	0	52
Barossa - Yorke - Mid North	Welsh	1	1	336
South Australia - Outback				6483
South Australia - Outback		0	0	152
South Australia - Outback		0	1	30
South Australia - Outback		1	0	27
South Australia - Outback		1	1	729
South Australia - Outback	Australian			407
South Australia - Outback	Australian		1	27534
South Australia - Outback	Australian	0	0	405
South Australia - Outback	Australian	0	1	2140
South Australia - Outback	Australian	1	0	1767
South Australia - Outback	Australian Aboriginal			199
South Australia - Outback	Australian Aboriginal	0	0	21
South Australia - Outback	Australian Aboriginal	0	1	188
South Australia - Outback	Australian Aboriginal	1	0	66
South Australia - Outback	Australian Aboriginal	1	1	8357
South Australia - Outback	Chinese			5
South Australia - Outback	Chinese	0	0	242
South Australia - Outback	Chinese	0	1	12
South Australia - Outback	Chinese	1	0	14
South Australia - Outback	Chinese	1	1	81
South Australia - Outback	Croatian			3
South Australia - Outback	Croatian	0	0	310
South Australia - Outback	Croatian	0	1	72
South Australia - Outback	Croatian	1	0	19
South Australia - Outback	Croatian	1	1	193
South Australia - Outback	Dutch			16
South Australia - Outback	Dutch	0	0	517
South Australia - Outback	Dutch	0	1	157
South Australia - Outback	Dutch	1	0	112
South Australia - Outback	Dutch	1	1	394
South Australia - Outback	English			447
South Australia - Outback	English	0	0	4487
South Australia - Outback	English	0	1	2121
South Australia - Outback	English	1	0	1769
South Australia - Outback	English	1	1	22259
South Australia - Outback	Filipino			11
South Australia - Outback	Filipino	0	0	744
South Australia - Outback	Filipino	0	1	27
South Australia - Outback	Filipino	1	0	131
South Australia - Outback	Filipino	1	1	39
South Australia - Outback	French			3
South Australia - Outback	French	0	0	109
South Australia - Outback	French	0	1	17
South Australia - Outback	French	1	0	22
South Australia - Outback	French	1	1	118
South Australia - Outback	German			74
South Australia - Outback	German	0	0	744
South Australia - Outback	German	0	1	304
South Australia - Outback	German	1	0	253
South Australia - Outback	German	1	1	4977
South Australia - Outback	Greek			4
South Australia - Outback	Greek	0	0	273
South Australia - Outback	Greek	0	1	69
South Australia - Outback	Greek	1	0	26
South Australia - Outback	Greek	1	1	303
South Australia - Outback	Hungarian	0	0	55
South Australia - Outback	Hungarian	0	1	27
South Australia - Outback	Hungarian	1	0	4
South Australia - Outback	Hungarian	1	1	35
South Australia - Outback	Indian	0	0	447
South Australia - Outback	Indian	0	1	13
South Australia - Outback	Indian	1	0	9
South Australia - Outback	Indian	1	1	16
South Australia - Outback	Irish			65
South Australia - Outback	Irish	0	0	797
South Australia - Outback	Irish	0	1	346
South Australia - Outback	Irish	1	0	239
South Australia - Outback	Irish	1	1	4730
South Australia - Outback	Italian			21
South Australia - Outback	Italian	0	0	433
South Australia - Outback	Italian	0	1	175
South Australia - Outback	Italian	1	0	62
South Australia - Outback	Italian	1	1	884
South Australia - Outback	Korean	0	0	29
South Australia - Outback	Korean	1	0	11
South Australia - Outback	Korean	1	1	3
South Australia - Outback	Lebanese	0	0	15
South Australia - Outback	Lebanese	0	1	6
South Australia - Outback	Lebanese	1	0	9
South Australia - Outback	Lebanese	1	1	37
South Australia - Outback	Macedonian	0	0	11
South Australia - Outback	Macedonian	1	0	3
South Australia - Outback	Maltese	0	0	44
South Australia - Outback	Maltese	0	1	15
South Australia - Outback	Maltese	1	0	9
South Australia - Outback	Maltese	1	1	57
South Australia - Outback	Maori	0	0	175
South Australia - Outback	Maori	0	1	51
South Australia - Outback	Maori	1	0	28
South Australia - Outback	Maori	1	1	37
South Australia - Outback	NZ			4
South Australia - Outback	NZ	0	0	110
South Australia - Outback	NZ	0	1	57
South Australia - Outback	NZ	1	0	47
South Australia - Outback	NZ	1	1	31
South Australia - Outback	(Other)			53
South Australia - Outback	(Other)	0	0	2052
South Australia - Outback	(Other)	0	1	367
South Australia - Outback	(Other)	1	0	233
South Australia - Outback	(Other)	1	1	1052
South Australia - Outback	Polish			5
South Australia - Outback	Polish	0	0	153
South Australia - Outback	Polish	0	1	54
South Australia - Outback	Polish	1	0	26
South Australia - Outback	Polish	1	1	170
South Australia - Outback	Russian	0	0	36
South Australia - Outback	Russian	0	1	12
South Australia - Outback	Russian	1	0	9
South Australia - Outback	Russian	1	1	39
South Australia - Outback	Samoan	0	0	18
South Australia - Outback	Samoan	0	1	5
South Australia - Outback	Scottish			53
South Australia - Outback	Scottish	0	0	1423
South Australia - Outback	Scottish	0	1	533
South Australia - Outback	Scottish	1	0	423
South Australia - Outback	Scottish	1	1	4741
South Australia - Outback	Serbian	0	0	91
South Australia - Outback	Serbian	0	1	19
South Australia - Outback	Serbian	1	1	28
South Australia - Outback	South African	0	0	168
South Australia - Outback	South African	0	1	26
South Australia - Outback	South African	1	0	27
South Australia - Outback	South African	1	1	14
South Australia - Outback	Spanish	0	0	131
South Australia - Outback	Spanish	0	1	13
South Australia - Outback	Spanish	1	0	10
South Australia - Outback	Spanish	1	1	59
South Australia - Outback	Sri Lankan	0	0	60
South Australia - Outback	Sri Lankan	1	1	12
South Australia - Outback	Vietnamese	0	0	66
South Australia - Outback	Vietnamese	0	1	13
South Australia - Outback	Vietnamese	1	0	3
South Australia - Outback	Vietnamese	1	1	7
South Australia - Outback	Welsh	0	0	187
South Australia - Outback	Welsh	0	1	62
South Australia - Outback	Welsh	1	0	39
South Australia - Outback	Welsh	1	1	193
South Australia - South East				11682
South Australia - South East		0	0	364
South Australia - South East		0	1	72
South Australia - South East		1	0	54
South Australia - South East		1	1	1603
South Australia - South East	Australian			1066
South Australia - South East	Australian		1	65342
South Australia - South East	Australian	0	0	1151
South Australia - South East	Australian	0	1	5308
South Australia - South East	Australian	1	0	4188
South Australia - South East	Australian Aboriginal			91
South Australia - South East	Australian Aboriginal	0	0	30
South Australia - South East	Australian Aboriginal	0	1	207
South Australia - South East	Australian Aboriginal	1	0	87
South Australia - South East	Australian Aboriginal	1	1	4652
South Australia - South East	Chinese			4
South Australia - South East	Chinese	0	0	995
South Australia - South East	Chinese	0	1	22
South Australia - South East	Chinese	1	0	75
South Australia - South East	Chinese	1	1	220
South Australia - South East	Croatian			8
South Australia - South East	Croatian	0	0	303
South Australia - South East	Croatian	0	1	58
South Australia - South East	Croatian	1	0	22
South Australia - South East	Croatian	1	1	186
South Australia - South East	Dutch			30
South Australia - South East	Dutch	0	0	1737
South Australia - South East	Dutch	0	1	505
South Australia - South East	Dutch	1	0	334
South Australia - South East	Dutch	1	1	1070
South Australia - South East	English			1121
South Australia - South East	English	0	0	13332
South Australia - South East	English	0	1	5372
South Australia - South East	English	1	0	4327
South Australia - South East	English	1	1	59276
South Australia - South East	Filipino			25
South Australia - South East	Filipino	0	0	1424
South Australia - South East	Filipino	0	1	18
South Australia - South East	Filipino	1	0	257
South Australia - South East	Filipino	1	1	67
South Australia - South East	French			5
South Australia - South East	French	0	0	261
South Australia - South East	French	0	1	58
South Australia - South East	French	1	0	34
South Australia - South East	French	1	1	402
South Australia - South East	German			212
South Australia - South East	German	0	0	1922
South Australia - South East	German	0	1	906
South Australia - South East	German	1	0	655
South Australia - South East	German	1	1	16863
South Australia - South East	Greek			19
South Australia - South East	Greek	0	0	875
South Australia - South East	Greek	0	1	137
South Australia - South East	Greek	1	0	66
South Australia - South East	Greek	1	1	616
South Australia - South East	Hungarian			6
South Australia - South East	Hungarian	0	0	227
South Australia - South East	Hungarian	0	1	60
South Australia - South East	Hungarian	1	0	20
South Australia - South East	Hungarian	1	1	106
South Australia - South East	Indian			6
South Australia - South East	Indian	0	0	794
South Australia - South East	Indian	0	1	35
South Australia - South East	Indian	1	0	17
South Australia - South East	Indian	1	1	68
South Australia - South East	Irish			136
South Australia - South East	Irish	0	0	1874
South Australia - South East	Irish	0	1	810
South Australia - South East	Irish	1	0	570
South Australia - South East	Irish	1	1	11325
South Australia - South East	Italian			57
South Australia - South East	Italian	0	0	1600
South Australia - South East	Italian	0	1	539
South Australia - South East	Italian	1	0	201
South Australia - South East	Italian	1	1	2216
South Australia - South East	Korean	0	0	61
South Australia - South East	Korean	0	1	3
South Australia - South East	Korean	1	0	25
South Australia - South East	Korean	1	1	9
South Australia - South East	Lebanese			3
South Australia - South East	Lebanese	0	0	52
South Australia - South East	Lebanese	0	1	29
South Australia - South East	Lebanese	1	0	11
South Australia - South East	Lebanese	1	1	95
South Australia - South East	Macedonian	0	0	33
South Australia - South East	Macedonian	0	1	4
South Australia - South East	Macedonian	1	0	9
South Australia - South East	Macedonian	1	1	15
South Australia - South East	Maltese			5
South Australia - South East	Maltese	0	0	140
South Australia - South East	Maltese	0	1	53
South Australia - South East	Maltese	1	0	20
South Australia - South East	Maltese	1	1	165
South Australia - South East	Maori			13
South Australia - South East	Maori	0	0	435
South Australia - South East	Maori	0	1	95
South Australia - South East	Maori	1	0	77
South Australia - South East	Maori	1	1	65
South Australia - South East	NZ			5
South Australia - South East	NZ	0	0	359
South Australia - South East	NZ	0	1	209
South Australia - South East	NZ	1	0	119
South Australia - South East	NZ	1	1	103
South Australia - South East	(Other)			121
South Australia - South East	(Other)	0	0	6118
South Australia - South East	(Other)	0	1	803
South Australia - South East	(Other)	1	0	707
South Australia - South East	(Other)	1	1	1941
South Australia - South East	Polish			10
South Australia - South East	Polish	0	0	516
South Australia - South East	Polish	0	1	110
South Australia - South East	Polish	1	0	69
South Australia - South East	Polish	1	1	429
South Australia - South East	Russian			7
South Australia - South East	Russian	0	0	174
South Australia - South East	Russian	0	1	15
South Australia - South East	Russian	1	0	7
South Australia - South East	Russian	1	1	67
South Australia - South East	Samoan	0	0	49
South Australia - South East	Samoan	0	1	3
South Australia - South East	Samoan	1	0	4
South Australia - South East	Scottish			190
South Australia - South East	Scottish	0	0	2758
South Australia - South East	Scottish	0	1	1133
South Australia - South East	Scottish	1	0	859
South Australia - South East	Scottish	1	1	13791
South Australia - South East	Serbian	0	0	90
South Australia - South East	Serbian	0	1	15
South Australia - South East	Serbian	1	0	15
South Australia - South East	Serbian	1	1	26
South Australia - South East	South African	0	0	378
South Australia - South East	South African	0	1	50
South Australia - South East	South African	1	0	42
South Australia - South East	South African	1	1	17
South Australia - South East	Spanish			4
South Australia - South East	Spanish	0	0	183
South Australia - South East	Spanish	0	1	35
South Australia - South East	Spanish	1	0	13
South Australia - South East	Spanish	1	1	119
South Australia - South East	Sri Lankan			5
South Australia - South East	Sri Lankan	0	0	48
South Australia - South East	Sri Lankan	0	1	15
South Australia - South East	Sri Lankan	1	0	21
South Australia - South East	Sri Lankan	1	1	9
South Australia - South East	Vietnamese			6
South Australia - South East	Vietnamese	0	0	295
South Australia - South East	Vietnamese	0	1	15
South Australia - South East	Vietnamese	1	0	28
South Australia - South East	Vietnamese	1	1	5
South Australia - South East	Welsh			15
South Australia - South East	Welsh	0	0	475
South Australia - South East	Welsh	0	1	92
South Australia - South East	Welsh	1	0	57
South Australia - South East	Welsh	1	1	468
Migratory - Offshore - Shipping (SA)				5
Migratory - Offshore - Shipping (SA)	(Other)	0	0	8
No usual address (SA)				772
No usual address (SA)		0	0	13
No usual address (SA)		1	1	16
No usual address (SA)	Australian			20
No usual address (SA)	Australian		1	732
No usual address (SA)	Australian	0	0	26
No usual address (SA)	Australian	0	1	90
No usual address (SA)	Australian	1	0	68
No usual address (SA)	Australian Aboriginal			12
No usual address (SA)	Australian Aboriginal	0	0	6
No usual address (SA)	Australian Aboriginal	0	1	18
No usual address (SA)	Australian Aboriginal	1	0	10
No usual address (SA)	Australian Aboriginal	1	1	205
No usual address (SA)	Chinese			7
No usual address (SA)	Chinese	0	0	45
No usual address (SA)	Chinese	0	1	3
No usual address (SA)	Chinese	1	0	4
No usual address (SA)	Chinese	1	1	7
No usual address (SA)	Croatian	0	0	6
No usual address (SA)	Dutch	0	0	18
No usual address (SA)	Dutch	0	1	13
No usual address (SA)	Dutch	1	0	5
No usual address (SA)	Dutch	1	1	12
No usual address (SA)	English			23
No usual address (SA)	English	0	0	258
No usual address (SA)	English	0	1	110
No usual address (SA)	English	1	0	94
No usual address (SA)	English	1	1	634
No usual address (SA)	Filipino	0	0	9
No usual address (SA)	French	0	0	21
No usual address (SA)	French	1	1	3
No usual address (SA)	German			3
No usual address (SA)	German	0	0	30
No usual address (SA)	German	0	1	12
No usual address (SA)	German	1	0	13
No usual address (SA)	German	1	1	142
No usual address (SA)	Greek	0	0	11
No usual address (SA)	Greek	1	1	8
No usual address (SA)	Hungarian	0	0	7
No usual address (SA)	Hungarian	0	1	3
No usual address (SA)	Hungarian	1	1	3
No usual address (SA)	Indian	0	0	18
No usual address (SA)	Indian	1	1	3
No usual address (SA)	Irish			3
No usual address (SA)	Irish	0	0	34
No usual address (SA)	Irish	0	1	28
No usual address (SA)	Irish	1	0	9
No usual address (SA)	Irish	1	1	152
No usual address (SA)	Italian	0	0	40
No usual address (SA)	Italian	0	1	13
No usual address (SA)	Italian	1	0	6
No usual address (SA)	Italian	1	1	57
No usual address (SA)	Korean	0	0	3
No usual address (SA)	Lebanese	0	0	6
No usual address (SA)	Macedonian	0	0	5
No usual address (SA)	Macedonian	1	1	3
No usual address (SA)	Maltese	1	0	5
No usual address (SA)	Maltese	1	1	5
No usual address (SA)	Maori	0	0	11
No usual address (SA)	Maori	0	1	3
No usual address (SA)	Maori	1	0	4
No usual address (SA)	Maori	1	1	5
No usual address (SA)	NZ	0	0	11
No usual address (SA)	NZ	0	1	9
No usual address (SA)	NZ	1	0	4
No usual address (SA)	(Other)			7
No usual address (SA)	(Other)	0	0	142
No usual address (SA)	(Other)	0	1	21
No usual address (SA)	(Other)	1	0	9
No usual address (SA)	(Other)	1	1	53
No usual address (SA)	Polish	0	0	14
No usual address (SA)	Polish	0	1	7
No usual address (SA)	Polish	1	0	5
No usual address (SA)	Polish	1	1	8
No usual address (SA)	Russian	0	0	6
No usual address (SA)	Russian	0	1	4
No usual address (SA)	Scottish			4
No usual address (SA)	Scottish	0	0	47
No usual address (SA)	Scottish	0	1	16
No usual address (SA)	Scottish	1	0	18
No usual address (SA)	Scottish	1	1	164
No usual address (SA)	Serbian	0	0	3
No usual address (SA)	South African	1	1	6
No usual address (SA)	Spanish	0	0	9
No usual address (SA)	Spanish	1	1	4
No usual address (SA)	Vietnamese	0	0	6
No usual address (SA)	Welsh	0	0	7
No usual address (SA)	Welsh	1	1	8
Bunbury				11307
Bunbury		0	0	421
Bunbury		0	1	130
Bunbury		1	0	100
Bunbury		1	1	937
Bunbury	Australian			691
Bunbury	Australian		1	54747
Bunbury	Australian	0	0	1580
Bunbury	Australian	0	1	8691
Bunbury	Australian	1	0	7116
Bunbury	Australian Aboriginal			77
Bunbury	Australian Aboriginal	0	0	35
Bunbury	Australian Aboriginal	0	1	336
Bunbury	Australian Aboriginal	1	0	162
Bunbury	Australian Aboriginal	1	1	4513
Bunbury	Chinese			9
Bunbury	Chinese	0	0	1236
Bunbury	Chinese	0	1	59
Bunbury	Chinese	1	0	101
Bunbury	Chinese	1	1	145
Bunbury	Croatian			12
Bunbury	Croatian	0	0	218
Bunbury	Croatian	0	1	110
Bunbury	Croatian	1	0	70
Bunbury	Croatian	1	1	358
Bunbury	Dutch			22
Bunbury	Dutch	0	0	1932
Bunbury	Dutch	0	1	592
Bunbury	Dutch	1	0	393
Bunbury	Dutch	1	1	1133
Bunbury	English			883
Bunbury	English	0	0	22078
Bunbury	English	0	1	8752
Bunbury	English	1	0	6957
Bunbury	English	1	1	48628
Bunbury	Filipino			14
Bunbury	Filipino	0	0	2004
Bunbury	Filipino	0	1	21
Bunbury	Filipino	1	0	206
Bunbury	Filipino	1	1	57
Bunbury	French			5
Bunbury	French	0	0	649
Bunbury	French	0	1	89
Bunbury	French	1	0	91
Bunbury	French	1	1	317
Bunbury	German			50
Bunbury	German	0	0	2060
Bunbury	German	0	1	552
Bunbury	German	1	0	451
Bunbury	German	1	1	3445
Bunbury	Greek			3
Bunbury	Greek	0	0	196
Bunbury	Greek	0	1	96
Bunbury	Greek	1	0	36
Bunbury	Greek	1	1	365
Bunbury	Hungarian	0	0	136
Bunbury	Hungarian	0	1	48
Bunbury	Hungarian	1	0	19
Bunbury	Hungarian	1	1	79
Bunbury	Indian	0	0	1015
Bunbury	Indian	0	1	82
Bunbury	Indian	1	0	57
Bunbury	Indian	1	1	125
Bunbury	Irish			137
Bunbury	Irish	0	0	4219
Bunbury	Irish	0	1	1456
Bunbury	Irish	1	0	1095
Bunbury	Irish	1	1	11334
Bunbury	Italian			77
Bunbury	Italian	0	0	2864
Bunbury	Italian	0	1	1221
Bunbury	Italian	1	0	508
Bunbury	Italian	1	1	5884
Bunbury	Korean	0	0	242
Bunbury	Korean	1	0	39
Bunbury	Korean	1	1	3
Bunbury	Lebanese	0	0	85
Bunbury	Lebanese	0	1	17
Bunbury	Lebanese	1	0	13
Bunbury	Lebanese	1	1	14
Bunbury	Macedonian	0	0	155
Bunbury	Macedonian	0	1	34
Bunbury	Macedonian	1	0	23
Bunbury	Macedonian	1	1	134
Bunbury	Maltese	0	0	91
Bunbury	Maltese	0	1	53
Bunbury	Maltese	1	0	29
Bunbury	Maltese	1	1	89
Bunbury	Maori			21
Bunbury	Maori	0	0	1340
Bunbury	Maori	0	1	280
Bunbury	Maori	1	0	191
Bunbury	Maori	1	1	77
Bunbury	NZ			27
Bunbury	NZ	0	0	1076
Bunbury	NZ	0	1	586
Bunbury	NZ	1	0	326
Bunbury	NZ	1	1	202
