SA4_NAME21	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Shepparton	25-34	1	0	1	M	195
Shepparton	25-34	1	1	0	F	3343
Shepparton	25-34	1	1	0	M	2146
Shepparton	25-34	1	1	1	F	147
Shepparton	25-34	1	1	1	M	55
Shepparton	35-44				F	591
Shepparton	35-44				M	661
Shepparton	35-44	0			F	2146
Shepparton	35-44	0			M	2712
Shepparton	35-44	1	0	1	F	229
Shepparton	35-44	1	0	1	M	140
Shepparton	35-44	1	1	0	F	4632
Shepparton	35-44	1	1	0	M	3704
Shepparton	35-44	1	1	1	F	198
Shepparton	35-44	1	1	1	M	79
Shepparton	45-54				F	553
Shepparton	45-54				M	696
Shepparton	45-54	0			F	5171
Shepparton	45-54	0			M	5154
Shepparton	45-54	1	0	1	F	621
Shepparton	45-54	1	0	1	M	246
Shepparton	45-54	1	1	0	F	2197
Shepparton	45-54	1	1	0	M	2326
Shepparton	45-54	1	1	1	F	81
Shepparton	45-54	1	1	1	M	58
Shepparton	55-64				F	598
Shepparton	55-64				M	670
Shepparton	55-64	0			F	6928
Shepparton	55-64	0			M	7382
Shepparton	55-64	1	0	1	F	1692
Shepparton	55-64	1	0	1	M	647
Shepparton	55-64	1	1	0	F	219
Shepparton	55-64	1	1	0	M	439
Shepparton	55-64	1	1	1	F	20
Shepparton	55-64	1	1	1	M	9
Shepparton	65-74				F	599
Shepparton	65-74				M	638
Shepparton	65-74	0			F	6714
Shepparton	65-74	0			M	6932
Shepparton	65-74	1	0	1	F	1158
Shepparton	65-74	1	0	1	M	716
Shepparton	65-74	1	1	0	F	68
Shepparton	65-74	1	1	0	M	85
Shepparton	65-74	1	1	1	F	7
Shepparton	65-74	1	1	1	M	4
Shepparton	75-84				F	579
Shepparton	75-84				M	497
Shepparton	75-84	0			F	4440
Shepparton	75-84	0			M	4344
Shepparton	75-84	1	0	1	F	160
Shepparton	75-84	1	0	1	M	153
Shepparton	75-84	1	1	0	F	7
Shepparton	75-84	1	1	0	M	13
Shepparton	85+				F	375
Shepparton	85+				M	227
Shepparton	85+	0			F	1990
Shepparton	85+	0			M	1364
Shepparton	85+	1	0	1	F	19
Shepparton	85+	1	0	1	M	3
Warrnambool and South West	15-19				F	315
Warrnambool and South West	15-19				M	358
Warrnambool and South West	15-19	0			F	2949
Warrnambool and South West	15-19	0			M	3329
Warrnambool and South West	15-19	1	0	1	F	242
Warrnambool and South West	15-19	1	0	1	M	119
Warrnambool and South West	15-19	1	1	0	F	26
Warrnambool and South West	15-19	1	1	0	M	10
Warrnambool and South West	15-19	1	1	1	F	5
Warrnambool and South West	20-24				F	178
Warrnambool and South West	20-24				M	217
Warrnambool and South West	20-24	0			F	2252
Warrnambool and South West	20-24	0			M	2678
Warrnambool and South West	20-24	1	0	1	F	172
Warrnambool and South West	20-24	1	0	1	M	87
Warrnambool and South West	20-24	1	1	0	F	227
Warrnambool and South West	20-24	1	1	0	M	117
Warrnambool and South West	20-24	1	1	1	F	16
Warrnambool and South West	20-24	1	1	1	M	4
Warrnambool and South West	25-34				F	410
Warrnambool and South West	25-34				M	484
Warrnambool and South West	25-34	0			F	3237
Warrnambool and South West	25-34	0			M	4261
Warrnambool and South West	25-34	1	0	1	F	313
Warrnambool and South West	25-34	1	0	1	M	186
Warrnambool and South West	25-34	1	1	0	F	2843
Warrnambool and South West	25-34	1	1	0	M	1961
Warrnambool and South West	25-34	1	1	1	F	157
Warrnambool and South West	25-34	1	1	1	M	53
Warrnambool and South West	35-44				F	453
Warrnambool and South West	35-44				M	493
Warrnambool and South West	35-44	0			F	1831
Warrnambool and South West	35-44	0			M	2411
Warrnambool and South West	35-44	1	0	1	F	242
Warrnambool and South West	35-44	1	0	1	M	126
Warrnambool and South West	35-44	1	1	0	F	4440
Warrnambool and South West	35-44	1	1	0	M	3592
Warrnambool and South West	35-44	1	1	1	F	227
Warrnambool and South West	35-44	1	1	1	M	100
Warrnambool and South West	45-54				F	443
Warrnambool and South West	45-54				M	545
Warrnambool and South West	45-54	0			F	5094
Warrnambool and South West	45-54	0			M	4667
Warrnambool and South West	45-54	1	0	1	F	555
Warrnambool and South West	45-54	1	0	1	M	226
Warrnambool and South West	45-54	1	1	0	F	2212
Warrnambool and South West	45-54	1	1	0	M	2420
Warrnambool and South West	45-54	1	1	1	F	62
Warrnambool and South West	45-54	1	1	1	M	43
Warrnambool and South West	55-64				F	513
Warrnambool and South West	55-64				M	534
Warrnambool and South West	55-64	0			F	7144
Warrnambool and South West	55-64	0			M	7443
Warrnambool and South West	55-64	1	0	1	F	1757
Warrnambool and South West	55-64	1	0	1	M	659
Warrnambool and South West	55-64	1	1	0	F	195
Warrnambool and South West	55-64	1	1	0	M	413
Warrnambool and South West	55-64	1	1	1	F	25
Warrnambool and South West	55-64	1	1	1	M	10
Warrnambool and South West	65-74				F	545
Warrnambool and South West	65-74				M	560
Warrnambool and South West	65-74	0			F	6603
Warrnambool and South West	65-74	0			M	7035
Warrnambool and South West	65-74	1	0	1	F	1350
Warrnambool and South West	65-74	1	0	1	M	839
Warrnambool and South West	65-74	1	1	0	F	61
Warrnambool and South West	65-74	1	1	0	M	82
Warrnambool and South West	65-74	1	1	1	F	9
Warrnambool and South West	65-74	1	1	1	M	4
Warrnambool and South West	75-84				F	468
Warrnambool and South West	75-84				M	376
Warrnambool and South West	75-84	0			F	4187
Warrnambool and South West	75-84	0			M	3813
Warrnambool and South West	75-84	1	0	1	F	238
Warrnambool and South West	75-84	1	0	1	M	181
Warrnambool and South West	75-84	1	1	0	F	15
Warrnambool and South West	75-84	1	1	0	M	9
Warrnambool and South West	85+				F	340
Warrnambool and South West	85+				M	179
Warrnambool and South West	85+	0			F	2027
Warrnambool and South West	85+	0			M	1220
Warrnambool and South West	85+	1	0	1	F	13
Warrnambool and South West	85+	1	0	1	M	13
Warrnambool and South West	85+	1	1	0	F	3
Migratory - Offshore - Shipping (Vic.)	35-44				M	9
Migratory - Offshore - Shipping (Vic.)	35-44	0			M	4
Migratory - Offshore - Shipping (Vic.)	45-54				M	3
Migratory - Offshore - Shipping (Vic.)	55-64				F	3
Migratory - Offshore - Shipping (Vic.)	55-64				M	7
Migratory - Offshore - Shipping (Vic.)	55-64	0			M	3
No usual address (Vic.)	15-19				F	84
No usual address (Vic.)	15-19				M	94
No usual address (Vic.)	15-19	0			F	125
No usual address (Vic.)	15-19	0			M	133
No usual address (Vic.)	15-19	1	0	1	F	14
No usual address (Vic.)	15-19	1	0	1	M	8
No usual address (Vic.)	15-19	1	1	0	F	3
No usual address (Vic.)	20-24				F	91
No usual address (Vic.)	20-24				M	128
No usual address (Vic.)	20-24	0			F	187
No usual address (Vic.)	20-24	0			M	199
No usual address (Vic.)	20-24	1	0	1	F	17
No usual address (Vic.)	20-24	1	0	1	M	7
No usual address (Vic.)	20-24	1	1	0	F	28
No usual address (Vic.)	20-24	1	1	0	M	12
No usual address (Vic.)	20-24	1	1	1	F	5
No usual address (Vic.)	25-34				F	306
No usual address (Vic.)	25-34				M	385
No usual address (Vic.)	25-34	0			F	372
No usual address (Vic.)	25-34	0			M	433
No usual address (Vic.)	25-34	1	0	1	F	34
No usual address (Vic.)	25-34	1	0	1	M	15
No usual address (Vic.)	25-34	1	1	0	F	157
No usual address (Vic.)	25-34	1	1	0	M	99
No usual address (Vic.)	25-34	1	1	1	F	10
No usual address (Vic.)	25-34	1	1	1	M	7
No usual address (Vic.)	35-44				F	345
No usual address (Vic.)	35-44				M	523
No usual address (Vic.)	35-44	0			F	219
No usual address (Vic.)	35-44	0			M	324
No usual address (Vic.)	35-44	1	0	1	F	25
No usual address (Vic.)	35-44	1	0	1	M	16
No usual address (Vic.)	35-44	1	1	0	F	135
No usual address (Vic.)	35-44	1	1	0	M	132
No usual address (Vic.)	35-44	1	1	1	F	3
No usual address (Vic.)	35-44	1	1	1	M	4
No usual address (Vic.)	45-54				F	181
No usual address (Vic.)	45-54				M	463
No usual address (Vic.)	45-54	0			F	227
No usual address (Vic.)	45-54	0			M	374
No usual address (Vic.)	45-54	1	0	1	F	18
No usual address (Vic.)	45-54	1	0	1	M	11
No usual address (Vic.)	45-54	1	1	0	F	52
No usual address (Vic.)	45-54	1	1	0	M	64
No usual address (Vic.)	55-64				F	117
No usual address (Vic.)	55-64				M	294
No usual address (Vic.)	55-64	0			F	262
No usual address (Vic.)	55-64	0			M	327
No usual address (Vic.)	55-64	1	0	1	F	45
No usual address (Vic.)	55-64	1	0	1	M	12
No usual address (Vic.)	55-64	1	1	0	F	6
No usual address (Vic.)	55-64	1	1	0	M	11
No usual address (Vic.)	65-74				F	62
No usual address (Vic.)	65-74				M	135
No usual address (Vic.)	65-74	0			F	128
No usual address (Vic.)	65-74	0			M	231
No usual address (Vic.)	65-74	1	0	1	F	23
No usual address (Vic.)	65-74	1	0	1	M	26
No usual address (Vic.)	75-84				F	7
No usual address (Vic.)	75-84				M	29
No usual address (Vic.)	75-84	0			F	42
No usual address (Vic.)	75-84	0			M	61
No usual address (Vic.)	75-84	1	0	1	F	3
No usual address (Vic.)	85+				F	10
No usual address (Vic.)	85+				M	11
No usual address (Vic.)	85+	0			F	12
No usual address (Vic.)	85+	0			M	4
Brisbane - East	15-19				F	258
Brisbane - East	15-19				M	241
Brisbane - East	15-19	0			F	6354
Brisbane - East	15-19	0			M	7269
Brisbane - East	15-19	1	0	1	F	500
Brisbane - East	15-19	1	0	1	M	321
Brisbane - East	15-19	1	1	0	F	31
Brisbane - East	15-19	1	1	0	M	25
Brisbane - East	15-19	1	1	1	F	5
Brisbane - East	20-24				F	236
Brisbane - East	20-24				M	283
Brisbane - East	20-24	0			F	4844
Brisbane - East	20-24	0			M	5919
Brisbane - East	20-24	1	0	1	F	343
Brisbane - East	20-24	1	0	1	M	192
Brisbane - East	20-24	1	1	0	F	390
Brisbane - East	20-24	1	1	0	M	208
Brisbane - East	20-24	1	1	1	F	22
Brisbane - East	20-24	1	1	1	M	3
Brisbane - East	25-34				F	515
Brisbane - East	25-34				M	594
Brisbane - East	25-34	0			F	6247
Brisbane - East	25-34	0			M	7682
Brisbane - East	25-34	1	0	1	F	503
Brisbane - East	25-34	1	0	1	M	271
Brisbane - East	25-34	1	1	0	F	5457
Brisbane - East	25-34	1	1	0	M	3586
Brisbane - East	25-34	1	1	1	F	264
Brisbane - East	25-34	1	1	1	M	96
Brisbane - East	35-44				F	560
Brisbane - East	35-44				M	585
Brisbane - East	35-44	0			F	4180
Brisbane - East	35-44	0			M	5159
Brisbane - East	35-44	1	0	1	F	426
Brisbane - East	35-44	1	0	1	M	262
Brisbane - East	35-44	1	1	0	F	10886
Brisbane - East	35-44	1	1	0	M	8759
Brisbane - East	35-44	1	1	1	F	461
Brisbane - East	35-44	1	1	1	M	239
Brisbane - East	45-54				F	577
Brisbane - East	45-54				M	688
Brisbane - East	45-54	0			F	10399
Brisbane - East	45-54	0			M	9360
Brisbane - East	45-54	1	0	1	F	1022
Brisbane - East	45-54	1	0	1	M	443
Brisbane - East	45-54	1	1	0	F	5523
Brisbane - East	45-54	1	1	0	M	5624
Brisbane - East	45-54	1	1	1	F	194
Brisbane - East	45-54	1	1	1	M	112
Brisbane - East	55-64				F	506
Brisbane - East	55-64				M	614
Brisbane - East	55-64	0			F	12357
Brisbane - East	55-64	0			M	12344
Brisbane - East	55-64	1	0	1	F	3059
Brisbane - East	55-64	1	0	1	M	1182
Brisbane - East	55-64	1	1	0	F	408
Brisbane - East	55-64	1	1	0	M	952
Brisbane - East	55-64	1	1	1	F	26
Brisbane - East	55-64	1	1	1	M	13
Brisbane - East	65-74				F	525
Brisbane - East	65-74				M	540
Brisbane - East	65-74	0			F	10433
Brisbane - East	65-74	0			M	10187
Brisbane - East	65-74	1	0	1	F	2614
Brisbane - East	65-74	1	0	1	M	1586
Brisbane - East	65-74	1	1	0	F	96
Brisbane - East	65-74	1	1	0	M	144
Brisbane - East	65-74	1	1	1	F	12
Brisbane - East	65-74	1	1	1	M	4
Brisbane - East	75-84				F	585
Brisbane - East	75-84				M	428
Brisbane - East	75-84	0			F	6611
Brisbane - East	75-84	0			M	5841
Brisbane - East	75-84	1	0	1	F	408
Brisbane - East	75-84	1	0	1	M	374
Brisbane - East	75-84	1	1	0	F	17
Brisbane - East	75-84	1	1	0	M	17
Brisbane - East	75-84	1	1	1	F	3
Brisbane - East	85+				F	693
Brisbane - East	85+				M	332
Brisbane - East	85+	0			F	2593
Brisbane - East	85+	0			M	1698
Brisbane - East	85+	1	0	1	F	26
Brisbane - East	85+	1	0	1	M	11
Brisbane - East	85+	1	1	0	F	3
Brisbane - North	15-19				F	198
Brisbane - North	15-19				M	240
Brisbane - North	15-19	0			F	5332
Brisbane - North	15-19	0			M	5775
Brisbane - North	15-19	1	0	1	F	385
Brisbane - North	15-19	1	0	1	M	227
Brisbane - North	15-19	1	1	0	F	24
Brisbane - North	15-19	1	1	0	M	14
Brisbane - North	15-19	1	1	1	F	5
Brisbane - North	20-24				F	320
Brisbane - North	20-24				M	377
Brisbane - North	20-24	0			F	6217
Brisbane - North	20-24	0			M	6325
Brisbane - North	20-24	1	0	1	F	327
Brisbane - North	20-24	1	0	1	M	149
Brisbane - North	20-24	1	1	0	F	262
Brisbane - North	20-24	1	1	0	M	107
Brisbane - North	20-24	1	1	1	F	11
Brisbane - North	20-24	1	1	1	M	8
Brisbane - North	25-34				F	796
Brisbane - North	25-34				M	954
Brisbane - North	25-34	0			F	11070
Brisbane - North	25-34	0			M	12265
Brisbane - North	25-34	1	0	1	F	584
Brisbane - North	25-34	1	0	1	M	340
Brisbane - North	25-34	1	1	0	F	5241
Brisbane - North	25-34	1	1	0	M	3353
Brisbane - North	25-34	1	1	1	F	154
Brisbane - North	25-34	1	1	1	M	45
Brisbane - North	35-44				F	587
Brisbane - North	35-44				M	770
Brisbane - North	35-44	0			F	5487
Brisbane - North	35-44	0			M	6850
Brisbane - North	35-44	1	0	1	F	422
Brisbane - North	35-44	1	0	1	M	280
Brisbane - North	35-44	1	1	0	F	10528
Brisbane - North	35-44	1	1	0	M	8817
Brisbane - North	35-44	1	1	1	F	336
Brisbane - North	35-44	1	1	1	M	179
Brisbane - North	45-54				F	432
Brisbane - North	45-54				M	599
Brisbane - North	45-54	0			F	8983
Brisbane - North	45-54	0			M	8209
Brisbane - North	45-54	1	0	1	F	621
Brisbane - North	45-54	1	0	1	M	279
Brisbane - North	45-54	1	1	0	F	4877
Brisbane - North	45-54	1	1	0	M	5189
Brisbane - North	45-54	1	1	1	F	141
Brisbane - North	45-54	1	1	1	M	90
Brisbane - North	55-64				F	362
Brisbane - North	55-64				M	430
Brisbane - North	55-64	0			F	9737
Brisbane - North	55-64	0			M	9620
Brisbane - North	55-64	1	0	1	F	1953
Brisbane - North	55-64	1	0	1	M	735
Brisbane - North	55-64	1	1	0	F	343
Brisbane - North	55-64	1	1	0	M	786
Brisbane - North	55-64	1	1	1	F	23
Brisbane - North	55-64	1	1	1	M	17
Brisbane - North	65-74				F	350
Brisbane - North	65-74				M	362
Brisbane - North	65-74	0			F	7269
Brisbane - North	65-74	0			M	6972
Brisbane - North	65-74	1	0	1	F	2078
Brisbane - North	65-74	1	0	1	M	1209
Brisbane - North	65-74	1	1	0	F	88
Brisbane - North	65-74	1	1	0	M	117
Brisbane - North	65-74	1	1	1	F	16
Brisbane - North	65-74	1	1	1	M	3
Brisbane - North	75-84				F	404
Brisbane - North	75-84				M	306
Brisbane - North	75-84	0			F	5759
Brisbane - North	75-84	0			M	4320
Brisbane - North	75-84	1	0	1	F	409
Brisbane - North	75-84	1	0	1	M	293
Brisbane - North	75-84	1	1	0	F	22
Brisbane - North	75-84	1	1	0	M	22
Brisbane - North	85+				F	577
Brisbane - North	85+				M	228
Brisbane - North	85+	0			F	3087
Brisbane - North	85+	0			M	1742
Brisbane - North	85+	1	0	1	F	16
Brisbane - North	85+	1	0	1	M	8
Brisbane - North	85+	1	1	0	F	3
Brisbane - South	15-19				F	404
Brisbane - South	15-19				M	410
Brisbane - South	15-19	0			F	9393
Brisbane - South	15-19	0			M	9965
Brisbane - South	15-19	1	0	1	F	635
Brisbane - South	15-19	1	0	1	M	378
Brisbane - South	15-19	1	1	0	F	55
Brisbane - South	15-19	1	1	0	M	36
Brisbane - South	15-19	1	1	1	F	11
Brisbane - South	15-19	1	1	1	M	3
Brisbane - South	20-24				F	689
Brisbane - South	20-24				M	803
Brisbane - South	20-24	0			F	12449
Brisbane - South	20-24	0			M	13090
Brisbane - South	20-24	1	0	1	F	611
Brisbane - South	20-24	1	0	1	M	337
Brisbane - South	20-24	1	1	0	F	380
Brisbane - South	20-24	1	1	0	M	199
Brisbane - South	20-24	1	1	1	F	17
Brisbane - South	20-24	1	1	1	M	5
Brisbane - South	25-34				F	1497
Brisbane - South	25-34				M	1823
Brisbane - South	25-34	0			F	20604
Brisbane - South	25-34	0			M	23717
Brisbane - South	25-34	1	0	1	F	955
Brisbane - South	25-34	1	0	1	M	514
Brisbane - South	25-34	1	1	0	F	8166
Brisbane - South	25-34	1	1	0	M	5085
Brisbane - South	25-34	1	1	1	F	214
Brisbane - South	25-34	1	1	1	M	69
Brisbane - South	35-44				F	1123
Brisbane - South	35-44				M	1286
Brisbane - South	35-44	0			F	9520
Brisbane - South	35-44	0			M	11867
Brisbane - South	35-44	1	0	1	F	710
Brisbane - South	35-44	1	0	1	M	394
Brisbane - South	35-44	1	1	0	F	18031
Brisbane - South	35-44	1	1	0	M	14919
Brisbane - South	35-44	1	1	1	F	483
Brisbane - South	35-44	1	1	1	M	216
Brisbane - South	45-54				F	772
Brisbane - South	45-54				M	976
Brisbane - South	45-54	0			F	13548
Brisbane - South	45-54	0			M	12573
Brisbane - South	45-54	1	0	1	F	937
Brisbane - South	45-54	1	0	1	M	387
Brisbane - South	45-54	1	1	0	F	8102
Brisbane - South	45-54	1	1	0	M	8534
Brisbane - South	45-54	1	1	1	F	206
Brisbane - South	45-54	1	1	1	M	131
Brisbane - South	55-64				F	671
Brisbane - South	55-64				M	736
Brisbane - South	55-64	0			F	14691
Brisbane - South	55-64	0			M	14318
Brisbane - South	55-64	1	0	1	F	2971
Brisbane - South	55-64	1	0	1	M	1127
Brisbane - South	55-64	1	1	0	F	722
Brisbane - South	55-64	1	1	0	M	1502
Brisbane - South	55-64	1	1	1	F	50
Brisbane - South	55-64	1	1	1	M	29
Brisbane - South	65-74				F	496
Brisbane - South	65-74				M	527
Brisbane - South	65-74	0			F	10432
Brisbane - South	65-74	0			M	10013
Brisbane - South	65-74	1	0	1	F	3053
Brisbane - South	65-74	1	0	1	M	1875
Brisbane - South	65-74	1	1	0	F	257
Brisbane - South	65-74	1	1	0	M	329
Brisbane - South	65-74	1	1	1	F	32
Brisbane - South	65-74	1	1	1	M	15
Brisbane - South	75-84				F	457
Brisbane - South	75-84				M	352
Brisbane - South	75-84	0			F	7182
Brisbane - South	75-84	0			M	6050
Brisbane - South	75-84	1	0	1	F	560
Brisbane - South	75-84	1	0	1	M	454
Brisbane - South	75-84	1	1	0	F	45
Brisbane - South	75-84	1	1	0	M	45
Brisbane - South	75-84	1	1	1	F	3
Brisbane - South	85+				F	414
Brisbane - South	85+				M	188
Brisbane - South	85+	0			F	3735
Brisbane - South	85+	0			M	2160
Brisbane - South	85+	1	0	1	F	28
Brisbane - South	85+	1	0	1	M	23
Brisbane - South	85+	1	1	0	F	6
Brisbane - South	85+	1	1	0	M	3
Brisbane - West	15-19				F	179
Brisbane - West	15-19				M	172
Brisbane - West	15-19	0			F	6423
Brisbane - West	15-19	0			M	6952
Brisbane - West	15-19	1	0	1	F	373
Brisbane - West	15-19	1	0	1	M	221
Brisbane - West	15-19	1	1	0	F	14
Brisbane - West	15-19	1	1	0	M	11
Brisbane - West	15-19	1	1	1	F	3
Brisbane - West	15-19	1	1	1	M	4
Brisbane - West	20-24				F	211
Brisbane - West	20-24				M	348
Brisbane - West	20-24	0			F	6088
Brisbane - West	20-24	0			M	6771
Brisbane - West	20-24	1	0	1	F	221
Brisbane - West	20-24	1	0	1	M	125
Brisbane - West	20-24	1	1	0	F	100
Brisbane - West	20-24	1	1	0	M	51
Brisbane - West	20-24	1	1	1	F	3
Brisbane - West	20-24	1	1	1	M	6
Brisbane - West	25-34				F	384
Brisbane - West	25-34				M	461
Brisbane - West	25-34	0			F	6979
Brisbane - West	25-34	0			M	7924
Brisbane - West	25-34	1	0	1	F	323
Brisbane - West	25-34	1	0	1	M	192
Brisbane - West	25-34	1	1	0	F	3016
Brisbane - West	25-34	1	1	0	M	1873
Brisbane - West	25-34	1	1	1	F	98
Brisbane - West	25-34	1	1	1	M	22
Brisbane - West	35-44				F	370
Brisbane - West	35-44				M	401
Brisbane - West	35-44	0			F	3363
Brisbane - West	35-44	0			M	4294
Brisbane - West	35-44	1	0	1	F	277
Brisbane - West	35-44	1	0	1	M	125
Brisbane - West	35-44	1	1	0	F	9884
Brisbane - West	35-44	1	1	0	M	7835
Brisbane - West	35-44	1	1	1	F	278
Brisbane - West	35-44	1	1	1	M	139
Brisbane - West	45-54				F	284
Brisbane - West	45-54				M	366
Brisbane - West	45-54	0			F	7121
Brisbane - West	45-54	0			M	6234
Brisbane - West	45-54	1	0	1	F	381
Brisbane - West	45-54	1	0	1	M	182
Brisbane - West	45-54	1	1	0	F	5912
Brisbane - West	45-54	1	1	0	M	5980
Brisbane - West	45-54	1	1	1	F	133
Brisbane - West	45-54	1	1	1	M	85
Brisbane - West	55-64				F	239
Brisbane - West	55-64				M	309
Brisbane - West	55-64	0			F	8203
Brisbane - West	55-64	0			M	7827
Brisbane - West	55-64	1	0	1	F	1477
Brisbane - West	55-64	1	0	1	M	538
Brisbane - West	55-64	1	1	0	F	373
Brisbane - West	55-64	1	1	0	M	867
Brisbane - West	55-64	1	1	1	F	21
Brisbane - West	55-64	1	1	1	M	12
Brisbane - West	65-74				F	238
Brisbane - West	65-74				M	232
Brisbane - West	65-74	0			F	6144
Brisbane - West	65-74	0			M	5943
Brisbane - West	65-74	1	0	1	F	2233
Brisbane - West	65-74	1	0	1	M	1273
Brisbane - West	65-74	1	1	0	F	92
Brisbane - West	65-74	1	1	0	M	128
Brisbane - West	65-74	1	1	1	F	12
Brisbane - West	65-74	1	1	1	M	4
Brisbane - West	75-84				F	227
Brisbane - West	75-84				M	165
Brisbane - West	75-84	0			F	4391
Brisbane - West	75-84	0			M	3833
Brisbane - West	75-84	1	0	1	F	481
Brisbane - West	75-84	1	0	1	M	409
Brisbane - West	75-84	1	1	0	F	21
Brisbane - West	75-84	1	1	0	M	27
Brisbane - West	85+				F	238
Brisbane - West	85+				M	117
Brisbane - West	85+	0			F	2253
Brisbane - West	85+	0			M	1308
Brisbane - West	85+	1	0	1	F	27
Brisbane - West	85+	1	0	1	M	18
Brisbane - West	85+	1	1	0	F	3
Brisbane - West	85+	1	1	0	M	4
Brisbane Inner City	15-19				F	386
Brisbane Inner City	15-19				M	325
Brisbane Inner City	15-19	0			F	7243
Brisbane Inner City	15-19	0			M	7256
Brisbane Inner City	15-19	1	0	1	F	401
Brisbane Inner City	15-19	1	0	1	M	223
Brisbane Inner City	15-19	1	1	0	F	13
Brisbane Inner City	15-19	1	1	0	M	15
Brisbane Inner City	20-24				F	977
Brisbane Inner City	20-24				M	865
Brisbane Inner City	20-24	0			F	14749
Brisbane Inner City	20-24	0			M	13183
Brisbane Inner City	20-24	1	0	1	F	481
Brisbane Inner City	20-24	1	0	1	M	191
Brisbane Inner City	20-24	1	1	0	F	162
Brisbane Inner City	20-24	1	1	0	M	55
Brisbane Inner City	20-24	1	1	1	F	9
Brisbane Inner City	20-24	1	1	1	M	4
Brisbane Inner City	25-34				F	2071
Brisbane Inner City	25-34				M	2362
Brisbane Inner City	25-34	0			F	26073
Brisbane Inner City	25-34	0			M	27465
Brisbane Inner City	25-34	1	0	1	F	937
Brisbane Inner City	25-34	1	0	1	M	453
Brisbane Inner City	25-34	1	1	0	F	3642
Brisbane Inner City	25-34	1	1	0	M	2355
Brisbane Inner City	25-34	1	1	1	F	95
Brisbane Inner City	25-34	1	1	1	M	28
Brisbane Inner City	35-44				F	1122
Brisbane Inner City	35-44				M	1463
Brisbane Inner City	35-44	0			F	9804
Brisbane Inner City	35-44	0			M	12498
Brisbane Inner City	35-44	1	0	1	F	574
Brisbane Inner City	35-44	1	0	1	M	323
Brisbane Inner City	35-44	1	1	0	F	10506
Brisbane Inner City	35-44	1	1	0	M	8650
Brisbane Inner City	35-44	1	1	1	F	337
Brisbane Inner City	35-44	1	1	1	M	143
Brisbane Inner City	45-54				F	765
Brisbane Inner City	45-54				M	1066
Brisbane Inner City	45-54	0			F	10835
Brisbane Inner City	45-54	0			M	10795
Brisbane Inner City	45-54	1	0	1	F	515
Brisbane Inner City	45-54	1	0	1	M	253
Brisbane Inner City	45-54	1	1	0	F	6677
Brisbane Inner City	45-54	1	1	0	M	6741
Brisbane Inner City	45-54	1	1	1	F	163
Brisbane Inner City	45-54	1	1	1	M	115
Brisbane Inner City	55-64				F	613
Brisbane Inner City	55-64				M	769
Brisbane Inner City	55-64	0			F	11136
Brisbane Inner City	55-64	0			M	11365
Brisbane Inner City	55-64	1	0	1	F	1552
Brisbane Inner City	55-64	1	0	1	M	583
Brisbane Inner City	55-64	1	1	0	F	536
Brisbane Inner City	55-64	1	1	0	M	1209
Brisbane Inner City	55-64	1	1	1	F	22
Brisbane Inner City	55-64	1	1	1	M	12
Brisbane Inner City	65-74				F	451
Brisbane Inner City	65-74				M	538
Brisbane Inner City	65-74	0			F	6562
Brisbane Inner City	65-74	0			M	7092
Brisbane Inner City	65-74	1	0	1	F	2128
Brisbane Inner City	65-74	1	0	1	M	1166
Brisbane Inner City	65-74	1	1	0	F	74
Brisbane Inner City	65-74	1	1	0	M	147
Brisbane Inner City	65-74	1	1	1	F	14
Brisbane Inner City	65-74	1	1	1	M	6
Brisbane Inner City	75-84				F	345
Brisbane Inner City	75-84				M	326
Brisbane Inner City	75-84	0			F	3968
Brisbane Inner City	75-84	0			M	3601
Brisbane Inner City	75-84	1	0	1	F	384
Brisbane Inner City	75-84	1	0	1	M	293
Brisbane Inner City	75-84	1	1	0	F	19
Brisbane Inner City	75-84	1	1	0	M	16
Brisbane Inner City	85+				F	251
Brisbane Inner City	85+				M	150
Brisbane Inner City	85+	0			F	1937
Brisbane Inner City	85+	0			M	1146
Brisbane Inner City	85+	1	0	1	F	11
Brisbane Inner City	85+	1	0	1	M	9
Brisbane Inner City	85+	1	1	0	F	7
Brisbane Inner City	85+	1	1	0	M	4
Brisbane Inner City	85+	1	1	1	F	3
Cairns	15-19				F	760
Cairns	15-19				M	910
Cairns	15-19	0			F	5883
Cairns	15-19	0			M	6555
Cairns	15-19	1	0	1	F	565
Cairns	15-19	1	0	1	M	318
Cairns	15-19	1	1	0	F	73
Cairns	15-19	1	1	0	M	30
Cairns	15-19	1	1	1	F	13
Cairns	15-19	1	1	1	M	8
Cairns	20-24				F	754
Cairns	20-24				M	828
Cairns	20-24	0			F	4514
Cairns	20-24	0			M	5237
Cairns	20-24	1	0	1	F	392
Cairns	20-24	1	0	1	M	182
Cairns	20-24	1	1	0	F	563
Cairns	20-24	1	1	0	M	265
Cairns	20-24	1	1	1	F	35
Cairns	20-24	1	1	1	M	18
Cairns	25-34				F	1898
Cairns	25-34				M	2072
Cairns	25-34	0			F	7852
Cairns	25-34	0			M	9305
Cairns	25-34	1	0	1	F	660
Cairns	25-34	1	0	1	M	362
Cairns	25-34	1	1	0	F	5607
Cairns	25-34	1	1	0	M	3287
Cairns	25-34	1	1	1	F	307
Cairns	25-34	1	1	1	M	128
Cairns	35-44				F	1518
Cairns	35-44				M	1704
Cairns	35-44	0			F	5505
