CED_NAME16	Age5yr	ChildrenEverBorn	females
Cowper	70-74	3	1468
Cowper	70-74	4	565
Cowper	70-74	5	169
Cowper	70-74	6	92
Cowper	75-79		428
Cowper	75-79	0	463
Cowper	75-79	1	351
Cowper	75-79	2	1489
Cowper	75-79	3	1195
Cowper	75-79	4	495
Cowper	75-79	5	142
Cowper	75-79	6	94
Cowper	80-84		379
Cowper	80-84	0	248
Cowper	80-84	1	206
Cowper	80-84	2	853
Cowper	80-84	3	772
Cowper	80-84	4	485
Cowper	80-84	5	188
Cowper	80-84	6	113
Cowper	85+		605
Cowper	85+	0	287
Cowper	85+	1	268
Cowper	85+	2	809
Cowper	85+	3	749
Cowper	85+	4	530
Cowper	85+	5	224
Cowper	85+	6	179
Cunningham	15-19		398
Cunningham	15-19	0	4409
Cunningham	15-19	1	19
Cunningham	20-24		474
Cunningham	20-24	0	5548
Cunningham	20-24	1	171
Cunningham	20-24	2	61
Cunningham	20-24	3	7
Cunningham	25-29		324
Cunningham	25-29	0	4037
Cunningham	25-29	1	556
Cunningham	25-29	2	292
Cunningham	25-29	3	79
Cunningham	25-29	4	29
Cunningham	25-29	5	9
Cunningham	25-29	6	7
Cunningham	30-34		274
Cunningham	30-34	0	2340
Cunningham	30-34	1	1194
Cunningham	30-34	2	1121
Cunningham	30-34	3	345
Cunningham	30-34	4	78
Cunningham	30-34	5	21
Cunningham	30-34	6	11
Cunningham	35-39		228
Cunningham	35-39	0	1125
Cunningham	35-39	1	875
Cunningham	35-39	2	1915
Cunningham	35-39	3	765
Cunningham	35-39	4	191
Cunningham	35-39	5	56
Cunningham	35-39	6	34
Cunningham	40-44		217
Cunningham	40-44	0	745
Cunningham	40-44	1	705
Cunningham	40-44	2	2083
Cunningham	40-44	3	930
Cunningham	40-44	4	242
Cunningham	40-44	5	61
Cunningham	40-44	6	51
Cunningham	45-49		217
Cunningham	45-49	0	752
Cunningham	45-49	1	683
Cunningham	45-49	2	2230
Cunningham	45-49	3	981
Cunningham	45-49	4	332
Cunningham	45-49	5	81
Cunningham	45-49	6	48
Cunningham	50-54		167
Cunningham	50-54	0	752
Cunningham	50-54	1	664
Cunningham	50-54	2	1987
Cunningham	50-54	3	1025
Cunningham	50-54	4	334
Cunningham	50-54	5	92
Cunningham	50-54	6	55
Cunningham	55-59		191
Cunningham	55-59	0	665
Cunningham	55-59	1	634
Cunningham	55-59	2	2018
Cunningham	55-59	3	1108
Cunningham	55-59	4	332
Cunningham	55-59	5	96
Cunningham	55-59	6	61
Cunningham	60-64		184
Cunningham	60-64	0	594
Cunningham	60-64	1	564
Cunningham	60-64	2	1889
Cunningham	60-64	3	1179
Cunningham	60-64	4	390
Cunningham	60-64	5	96
Cunningham	60-64	6	52
Cunningham	65-69		208
Cunningham	65-69	0	412
Cunningham	65-69	1	464
Cunningham	65-69	2	1676
Cunningham	65-69	3	1038
Cunningham	65-69	4	382
Cunningham	65-69	5	95
Cunningham	65-69	6	55
Cunningham	70-74		202
Cunningham	70-74	0	335
Cunningham	70-74	1	344
Cunningham	70-74	2	1471
Cunningham	70-74	3	947
Cunningham	70-74	4	338
Cunningham	70-74	5	94
Cunningham	70-74	6	43
Cunningham	75-79		238
Cunningham	75-79	0	192
Cunningham	75-79	1	207
Cunningham	75-79	2	1050
Cunningham	75-79	3	813
Cunningham	75-79	4	322
Cunningham	75-79	5	104
Cunningham	75-79	6	46
Cunningham	80-84		248
Cunningham	80-84	0	153
Cunningham	80-84	1	190
Cunningham	80-84	2	682
Cunningham	80-84	3	643
Cunningham	80-84	4	271
Cunningham	80-84	5	104
Cunningham	80-84	6	72
Cunningham	85+		509
Cunningham	85+	0	131
Cunningham	85+	1	181
Cunningham	85+	2	778
Cunningham	85+	3	654
Cunningham	85+	4	304
Cunningham	85+	5	141
Cunningham	85+	6	103
Dobell	15-19		395
Dobell	15-19	0	4399
Dobell	15-19	1	31
Dobell	15-19	2	4
Dobell	20-24		312
Dobell	20-24	0	3633
Dobell	20-24	1	379
Dobell	20-24	2	152
Dobell	20-24	3	22
Dobell	20-24	4	7
Dobell	25-29		312
Dobell	25-29	0	2723
Dobell	25-29	1	828
Dobell	25-29	2	670
Dobell	25-29	3	200
Dobell	25-29	4	45
Dobell	25-29	5	18
Dobell	25-29	6	8
Dobell	30-34		286
Dobell	30-34	0	1524
Dobell	30-34	1	1066
Dobell	30-34	2	1369
Dobell	30-34	3	589
Dobell	30-34	4	176
Dobell	30-34	5	50
Dobell	30-34	6	16
Dobell	35-39		265
Dobell	35-39	0	855
Dobell	35-39	1	808
Dobell	35-39	2	1880
Dobell	35-39	3	902
Dobell	35-39	4	311
Dobell	35-39	5	90
Dobell	35-39	6	49
Dobell	40-44		251
Dobell	40-44	0	619
Dobell	40-44	1	663
Dobell	40-44	2	1800
Dobell	40-44	3	1091
Dobell	40-44	4	389
Dobell	40-44	5	118
Dobell	40-44	6	72
Dobell	45-49		272
Dobell	45-49	0	642
Dobell	45-49	1	677
Dobell	45-49	2	1998
Dobell	45-49	3	1153
Dobell	45-49	4	432
Dobell	45-49	5	124
Dobell	45-49	6	83
Dobell	50-54		227
Dobell	50-54	0	608
Dobell	50-54	1	688
Dobell	50-54	2	1906
Dobell	50-54	3	1184
Dobell	50-54	4	412
Dobell	50-54	5	145
Dobell	50-54	6	77
Dobell	55-59		251
Dobell	55-59	0	570
Dobell	55-59	1	616
Dobell	55-59	2	1844
Dobell	55-59	3	1262
Dobell	55-59	4	477
Dobell	55-59	5	147
Dobell	55-59	6	62
Dobell	60-64		234
Dobell	60-64	0	535
Dobell	60-64	1	569
Dobell	60-64	2	1936
Dobell	60-64	3	1294
Dobell	60-64	4	471
Dobell	60-64	5	135
Dobell	60-64	6	64
Dobell	65-69		278
Dobell	65-69	0	439
Dobell	65-69	1	490
Dobell	65-69	2	1820
Dobell	65-69	3	1229
Dobell	65-69	4	457
Dobell	65-69	5	104
Dobell	65-69	6	62
Dobell	70-74		324
Dobell	70-74	0	398
Dobell	70-74	1	402
Dobell	70-74	2	1669
Dobell	70-74	3	1103
Dobell	70-74	4	429
Dobell	70-74	5	130
Dobell	70-74	6	55
Dobell	75-79		330
Dobell	75-79	0	308
Dobell	75-79	1	273
Dobell	75-79	2	1079
Dobell	75-79	3	934
Dobell	75-79	4	383
Dobell	75-79	5	123
Dobell	75-79	6	55
Dobell	80-84		401
Dobell	80-84	0	165
Dobell	80-84	1	173
Dobell	80-84	2	657
Dobell	80-84	3	604
Dobell	80-84	4	318
Dobell	80-84	5	105
Dobell	80-84	6	98
Dobell	85+		697
Dobell	85+	0	205
Dobell	85+	1	196
Dobell	85+	2	650
Dobell	85+	3	582
Dobell	85+	4	400
Dobell	85+	5	169
Dobell	85+	6	154
Eden-Monaro	15-19		424
Eden-Monaro	15-19	0	3725
Eden-Monaro	15-19	1	32
Eden-Monaro	20-24		333
Eden-Monaro	20-24	0	2862
Eden-Monaro	20-24	1	248
Eden-Monaro	20-24	2	92
Eden-Monaro	20-24	3	15
Eden-Monaro	20-24	4	3
Eden-Monaro	20-24	6	9
Eden-Monaro	25-29		366
Eden-Monaro	25-29	0	2711
Eden-Monaro	25-29	1	742
Eden-Monaro	25-29	2	466
Eden-Monaro	25-29	3	139
Eden-Monaro	25-29	4	46
Eden-Monaro	25-29	5	5
Eden-Monaro	25-29	6	3
Eden-Monaro	30-34		332
Eden-Monaro	30-34	0	1680
Eden-Monaro	30-34	1	1072
Eden-Monaro	30-34	2	1247
Eden-Monaro	30-34	3	525
Eden-Monaro	30-34	4	119
Eden-Monaro	30-34	5	40
Eden-Monaro	30-34	6	16
Eden-Monaro	35-39		304
Eden-Monaro	35-39	0	1029
Eden-Monaro	35-39	1	832
Eden-Monaro	35-39	2	1758
Eden-Monaro	35-39	3	817
Eden-Monaro	35-39	4	261
Eden-Monaro	35-39	5	84
Eden-Monaro	35-39	6	42
Eden-Monaro	40-44		294
Eden-Monaro	40-44	0	825
Eden-Monaro	40-44	1	628
Eden-Monaro	40-44	2	1718
Eden-Monaro	40-44	3	920
Eden-Monaro	40-44	4	319
Eden-Monaro	40-44	5	94
Eden-Monaro	40-44	6	52
Eden-Monaro	45-49		302
Eden-Monaro	45-49	0	809
Eden-Monaro	45-49	1	661
Eden-Monaro	45-49	2	1909
Eden-Monaro	45-49	3	1097
Eden-Monaro	45-49	4	338
Eden-Monaro	45-49	5	107
Eden-Monaro	45-49	6	69
Eden-Monaro	50-54		336
Eden-Monaro	50-54	0	988
Eden-Monaro	50-54	1	674
Eden-Monaro	50-54	2	2128
Eden-Monaro	50-54	3	1193
Eden-Monaro	50-54	4	430
Eden-Monaro	50-54	5	111
Eden-Monaro	50-54	6	66
Eden-Monaro	55-59		386
Eden-Monaro	55-59	0	947
Eden-Monaro	55-59	1	684
Eden-Monaro	55-59	2	2010
Eden-Monaro	55-59	3	1144
Eden-Monaro	55-59	4	428
Eden-Monaro	55-59	5	134
Eden-Monaro	55-59	6	70
Eden-Monaro	60-64		363
Eden-Monaro	60-64	0	885
Eden-Monaro	60-64	1	626
Eden-Monaro	60-64	2	1990
Eden-Monaro	60-64	3	1373
Eden-Monaro	60-64	4	543
Eden-Monaro	60-64	5	123
Eden-Monaro	60-64	6	63
Eden-Monaro	65-69		337
Eden-Monaro	65-69	0	713
Eden-Monaro	65-69	1	524
Eden-Monaro	65-69	2	1732
Eden-Monaro	65-69	3	1172
Eden-Monaro	65-69	4	497
Eden-Monaro	65-69	5	144
Eden-Monaro	65-69	6	76
Eden-Monaro	70-74		333
Eden-Monaro	70-74	0	458
Eden-Monaro	70-74	1	374
Eden-Monaro	70-74	2	1596
Eden-Monaro	70-74	3	1029
Eden-Monaro	70-74	4	463
Eden-Monaro	70-74	5	142
Eden-Monaro	70-74	6	67
Eden-Monaro	75-79		266
Eden-Monaro	75-79	0	258
Eden-Monaro	75-79	1	215
Eden-Monaro	75-79	2	954
Eden-Monaro	75-79	3	747
Eden-Monaro	75-79	4	356
Eden-Monaro	75-79	5	127
Eden-Monaro	75-79	6	76
Eden-Monaro	80-84		214
Eden-Monaro	80-84	0	145
Eden-Monaro	80-84	1	105
Eden-Monaro	80-84	2	507
Eden-Monaro	80-84	3	492
Eden-Monaro	80-84	4	290
Eden-Monaro	80-84	5	123
Eden-Monaro	80-84	6	103
Eden-Monaro	85+		278
Eden-Monaro	85+	0	118
Eden-Monaro	85+	1	132
Eden-Monaro	85+	2	440
Eden-Monaro	85+	3	439
Eden-Monaro	85+	4	328
Eden-Monaro	85+	5	155
Eden-Monaro	85+	6	161
Farrer	15-19		599
Farrer	15-19	0	4368
Farrer	15-19	1	55
Farrer	15-19	2	6
Farrer	20-24		457
Farrer	20-24	0	3322
Farrer	20-24	1	390
Farrer	20-24	2	169
Farrer	20-24	3	39
Farrer	20-24	4	3
Farrer	25-29		450
Farrer	25-29	0	2605
Farrer	25-29	1	873
Farrer	25-29	2	712
Farrer	25-29	3	233
Farrer	25-29	4	56
Farrer	25-29	5	19
Farrer	25-29	6	3
Farrer	30-34		415
Farrer	30-34	0	1537
Farrer	30-34	1	1070
Farrer	30-34	2	1319
Farrer	30-34	3	650
Farrer	30-34	4	191
Farrer	30-34	5	49
Farrer	30-34	6	33
Farrer	35-39		404
Farrer	35-39	0	773
Farrer	35-39	1	684
Farrer	35-39	2	1693
Farrer	35-39	3	1026
Farrer	35-39	4	333
Farrer	35-39	5	109
Farrer	35-39	6	85
Farrer	40-44		404
Farrer	40-44	0	581
Farrer	40-44	1	555
Farrer	40-44	2	1585
Farrer	40-44	3	1100
Farrer	40-44	4	419
Farrer	40-44	5	132
Farrer	40-44	6	115
Farrer	45-49		413
Farrer	45-49	0	583
Farrer	45-49	1	548
Farrer	45-49	2	1679
Farrer	45-49	3	1205
Farrer	45-49	4	504
Farrer	45-49	5	140
Farrer	45-49	6	110
Farrer	50-54		401
Farrer	50-54	0	639
Farrer	50-54	1	507
Farrer	50-54	2	1762
Farrer	50-54	3	1375
Farrer	50-54	4	522
Farrer	50-54	5	176
Farrer	50-54	6	113
Farrer	55-59		436
Farrer	55-59	0	608
Farrer	55-59	1	548
Farrer	55-59	2	1804
Farrer	55-59	3	1477
Farrer	55-59	4	579
Farrer	55-59	5	180
Farrer	55-59	6	121
Farrer	60-64		471
Farrer	60-64	0	585
Farrer	60-64	1	458
Farrer	60-64	2	1957
Farrer	60-64	3	1652
Farrer	60-64	4	692
Farrer	60-64	5	164
Farrer	60-64	6	107
Farrer	65-69		454
Farrer	65-69	0	473
Farrer	65-69	1	420
Farrer	65-69	2	1702
Farrer	65-69	3	1458
Farrer	65-69	4	691
Farrer	65-69	5	180
Farrer	65-69	6	93
Farrer	70-74		437
Farrer	70-74	0	339
Farrer	70-74	1	326
Farrer	70-74	2	1523
Farrer	70-74	3	1283
Farrer	70-74	4	633
Farrer	70-74	5	184
Farrer	70-74	6	128
Farrer	75-79		408
Farrer	75-79	0	230
Farrer	75-79	1	214
Farrer	75-79	2	1023
Farrer	75-79	3	928
Farrer	75-79	4	515
Farrer	75-79	5	187
Farrer	75-79	6	137
Farrer	80-84		388
Farrer	80-84	0	177
Farrer	80-84	1	119
Farrer	80-84	2	577
Farrer	80-84	3	661
Farrer	80-84	4	487
Farrer	80-84	5	208
Farrer	80-84	6	168
Farrer	85+		442
Farrer	85+	0	156
Farrer	85+	1	138
Farrer	85+	2	472
Farrer	85+	3	614
Farrer	85+	4	492
Farrer	85+	5	265
Farrer	85+	6	259
Fowler	15-19		600
Fowler	15-19	0	4893
Fowler	15-19	1	12
Fowler	15-19	2	9
Fowler	20-24		553
Fowler	20-24	0	5212
Fowler	20-24	1	322
Fowler	20-24	2	98
Fowler	20-24	3	15
Fowler	20-24	4	6
Fowler	25-29		594
Fowler	25-29	0	3999
Fowler	25-29	1	871
Fowler	25-29	2	588
Fowler	25-29	3	188
Fowler	25-29	4	39
Fowler	25-29	5	12
Fowler	25-29	6	5
Fowler	30-34		540
Fowler	30-34	0	2260
Fowler	30-34	1	1190
Fowler	30-34	2	1340
Fowler	30-34	3	519
Fowler	30-34	4	182
Fowler	30-34	5	55
Fowler	30-34	6	21
Fowler	35-39		459
Fowler	35-39	0	1225
Fowler	35-39	1	1003
Fowler	35-39	2	1764
Fowler	35-39	3	900
Fowler	35-39	4	349
Fowler	35-39	5	108
Fowler	35-39	6	48
Fowler	40-44		415
Fowler	40-44	0	895
Fowler	40-44	1	819
Fowler	40-44	2	1779
Fowler	40-44	3	1038
Fowler	40-44	4	452
Fowler	40-44	5	153
Fowler	40-44	6	102
Fowler	45-49		369
Fowler	45-49	0	794
Fowler	45-49	1	835
Fowler	45-49	2	1929
Fowler	45-49	3	1084
Fowler	45-49	4	416
Fowler	45-49	5	158
Fowler	45-49	6	123
Fowler	50-54		375
Fowler	50-54	0	827
Fowler	50-54	1	825
Fowler	50-54	2	1858
Fowler	50-54	3	1116
Fowler	50-54	4	452
Fowler	50-54	5	151
Fowler	50-54	6	110
Fowler	55-59		341
Fowler	55-59	0	727
Fowler	55-59	1	699
Fowler	55-59	2	1889
Fowler	55-59	3	1136
Fowler	55-59	4	448
Fowler	55-59	5	186
Fowler	55-59	6	132
Fowler	60-64		376
Fowler	60-64	0	660
Fowler	60-64	1	694
Fowler	60-64	2	1844
Fowler	60-64	3	1173
Fowler	60-64	4	524
Fowler	60-64	5	214
Fowler	60-64	6	166
Fowler	65-69		282
Fowler	65-69	0	498
Fowler	65-69	1	486
Fowler	65-69	2	1465
Fowler	65-69	3	1060
Fowler	65-69	4	496
Fowler	65-69	5	202
Fowler	65-69	6	210
Fowler	70-74		302
Fowler	70-74	0	362
Fowler	70-74	1	321
Fowler	70-74	2	1098
Fowler	70-74	3	741
Fowler	70-74	4	408
Fowler	70-74	5	191
Fowler	70-74	6	211
Fowler	75-79		203
Fowler	75-79	0	193
Fowler	75-79	1	185
Fowler	75-79	2	636
Fowler	75-79	3	469
Fowler	75-79	4	277
Fowler	75-79	5	118
Fowler	75-79	6	229
Fowler	80-84		236
Fowler	80-84	0	101
Fowler	80-84	1	131
Fowler	80-84	2	403
Fowler	80-84	3	364
Fowler	80-84	4	204
Fowler	80-84	5	134
Fowler	80-84	6	284
Fowler	85+		400
Fowler	85+	0	98
Fowler	85+	1	143
Fowler	85+	2	385
Fowler	85+	3	308
Fowler	85+	4	235
Fowler	85+	5	160
Fowler	85+	6	427
Gilmore	15-19		455
Gilmore	15-19	0	3468
Gilmore	15-19	1	24
Gilmore	15-19	2	4
Gilmore	20-24		292
Gilmore	20-24	0	2453
Gilmore	20-24	1	303
Gilmore	20-24	2	141
Gilmore	20-24	3	25
Gilmore	20-24	4	4
Gilmore	25-29		299
Gilmore	25-29	0	2018
Gilmore	25-29	1	655
Gilmore	25-29	2	507
Gilmore	25-29	3	160
Gilmore	25-29	4	44
Gilmore	25-29	5	20
Gilmore	25-29	6	8
Gilmore	30-34		287
Gilmore	30-34	0	1238
Gilmore	30-34	1	826
Gilmore	30-34	2	1087
Gilmore	30-34	3	461
Gilmore	30-34	4	135
Gilmore	30-34	5	32
Gilmore	30-34	6	17
Gilmore	35-39		297
Gilmore	35-39	0	733
Gilmore	35-39	1	640
Gilmore	35-39	2	1475
Gilmore	35-39	3	757
Gilmore	35-39	4	268
Gilmore	35-39	5	67
Gilmore	35-39	6	29
Gilmore	40-44		250
Gilmore	40-44	0	581
Gilmore	40-44	1	513
Gilmore	40-44	2	1506
Gilmore	40-44	3	824
Gilmore	40-44	4	315
Gilmore	40-44	5	87
Gilmore	40-44	6	77
Gilmore	45-49		305
Gilmore	45-49	0	603
Gilmore	45-49	1	539
Gilmore	45-49	2	1613
Gilmore	45-49	3	984
Gilmore	45-49	4	397
Gilmore	45-49	5	112
Gilmore	45-49	6	68
Gilmore	50-54		309
Gilmore	50-54	0	739
Gilmore	50-54	1	575
Gilmore	50-54	2	1790
Gilmore	50-54	3	1082
Gilmore	50-54	4	410
Gilmore	50-54	5	144
Gilmore	50-54	6	73
Gilmore	55-59		339
Gilmore	55-59	0	827
Gilmore	55-59	1	663
Gilmore	55-59	2	2062
Gilmore	55-59	3	1336
Gilmore	55-59	4	482
Gilmore	55-59	5	133
Gilmore	55-59	6	91
Gilmore	60-64		397
Gilmore	60-64	0	891
Gilmore	60-64	1	715
Gilmore	60-64	2	2549
Gilmore	60-64	3	1685
Gilmore	60-64	4	654
Gilmore	60-64	5	172
Gilmore	60-64	6	79
Gilmore	65-69		399
Gilmore	65-69	0	826
Gilmore	65-69	1	656
Gilmore	65-69	2	2528
Gilmore	65-69	3	1780
Gilmore	65-69	4	644
Gilmore	65-69	5	161
Gilmore	65-69	6	63
Gilmore	70-74		410
Gilmore	70-74	0	685
Gilmore	70-74	1	528
Gilmore	70-74	2	2426
Gilmore	70-74	3	1556
Gilmore	70-74	4	631
Gilmore	70-74	5	142
Gilmore	70-74	6	67
Gilmore	75-79		393
Gilmore	75-79	0	421
Gilmore	75-79	1	330
Gilmore	75-79	2	1506
Gilmore	75-79	3	1193
Gilmore	75-79	4	518
Gilmore	75-79	5	148
Gilmore	75-79	6	87
Gilmore	80-84		312
Gilmore	80-84	0	215
Gilmore	80-84	1	189
Gilmore	80-84	2	846
Gilmore	80-84	3	799
Gilmore	80-84	4	436
Gilmore	80-84	5	158
Gilmore	80-84	6	83
Gilmore	85+		421
Gilmore	85+	0	219
Gilmore	85+	1	225
Gilmore	85+	2	764
Gilmore	85+	3	774
Gilmore	85+	4	468
Gilmore	85+	5	202
Gilmore	85+	6	159
Grayndler	15-19		205
Grayndler	15-19	0	2684
Grayndler	20-24		441
Grayndler	20-24	0	4275
Grayndler	20-24	1	30
Grayndler	20-24	2	7
Grayndler	25-29		585
Grayndler	25-29	0	6436
Grayndler	25-29	1	236
Grayndler	25-29	2	62
Grayndler	25-29	3	18
Grayndler	25-29	4	5
Grayndler	30-34		490
Grayndler	30-34	0	5506
Grayndler	30-34	1	1205
Grayndler	30-34	2	461
Grayndler	30-34	3	78
Grayndler	30-34	4	13
Grayndler	30-34	5	5
Grayndler	30-34	6	4
Grayndler	35-39		331
Grayndler	35-39	0	3180
Grayndler	35-39	1	1528
Grayndler	35-39	2	1609
Grayndler	35-39	3	279
Grayndler	35-39	4	34
Grayndler	35-39	5	9
Grayndler	35-39	6	3
Grayndler	40-44		281
Grayndler	40-44	0	2035
Grayndler	40-44	1	1158
Grayndler	40-44	2	2013
Grayndler	40-44	3	463
Grayndler	40-44	4	81
Grayndler	40-44	5	16
Grayndler	40-44	6	8
Grayndler	45-49		250
Grayndler	45-49	0	1897
Grayndler	45-49	1	1076
Grayndler	45-49	2	1967
Grayndler	45-49	3	556
Grayndler	45-49	4	105
Grayndler	45-49	5	20
Grayndler	45-49	6	8
Grayndler	50-54		206
Grayndler	50-54	0	1621
Grayndler	50-54	1	958
Grayndler	50-54	2	1745
Grayndler	50-54	3	536
Grayndler	50-54	4	129
Grayndler	50-54	5	21
Grayndler	50-54	6	15
Grayndler	55-59		176
Grayndler	55-59	0	1421
Grayndler	55-59	1	815
Grayndler	55-59	2	1374
Grayndler	55-59	3	472
Grayndler	55-59	4	130
Grayndler	55-59	5	28
Grayndler	55-59	6	14
Grayndler	60-64		146
Grayndler	60-64	0	1189
Grayndler	60-64	1	634
Grayndler	60-64	2	1129
Grayndler	60-64	3	469
Grayndler	60-64	4	145
Grayndler	60-64	5	44
Grayndler	60-64	6	16
Grayndler	65-69		141
Grayndler	65-69	0	877
Grayndler	65-69	1	555
Grayndler	65-69	2	1011
Grayndler	65-69	3	460
Grayndler	65-69	4	162
Grayndler	65-69	5	41
Grayndler	65-69	6	40
Grayndler	70-74		180
Grayndler	70-74	0	625
Grayndler	70-74	1	465
Grayndler	70-74	2	935
Grayndler	70-74	3	481
Grayndler	70-74	4	141
Grayndler	70-74	5	41
Grayndler	70-74	6	22
Grayndler	75-79		137
Grayndler	75-79	0	364
Grayndler	75-79	1	231
Grayndler	75-79	2	664
Grayndler	75-79	3	353
Grayndler	75-79	4	156
Grayndler	75-79	5	32
Grayndler	75-79	6	30
Grayndler	80-84		117
Grayndler	80-84	0	156
Grayndler	80-84	1	134
Grayndler	80-84	2	494
Grayndler	80-84	3	298
Grayndler	80-84	4	108
Grayndler	80-84	5	56
Grayndler	80-84	6	34
Grayndler	85+		220
Grayndler	85+	0	127
Grayndler	85+	1	181
Grayndler	85+	2	474
Grayndler	85+	3	293
Grayndler	85+	4	166
Grayndler	85+	5	75
Grayndler	85+	6	76
Greenway	15-19		430
Greenway	15-19	0	5262
Greenway	15-19	1	13
Greenway	15-19	2	4
Greenway	20-24		474
Greenway	20-24	0	5184
Greenway	20-24	1	254
Greenway	20-24	2	91
Greenway	20-24	3	14
Greenway	20-24	4	5
Greenway	25-29		493
Greenway	25-29	0	4393
Greenway	25-29	1	1028
Greenway	25-29	2	483
Greenway	25-29	3	128
Greenway	25-29	4	35
Greenway	25-29	5	3
Greenway	25-29	6	4
Greenway	30-34		453
Greenway	30-34	0	2702
Greenway	30-34	1	2535
Greenway	30-34	2	2169
Greenway	30-34	3	481
Greenway	30-34	4	113
Greenway	30-34	5	24
Greenway	30-34	6	15
Greenway	35-39		442
Greenway	35-39	0	1471
Greenway	35-39	1	2524
Greenway	35-39	2	4444
Greenway	35-39	3	1040
Greenway	35-39	4	250
Greenway	35-39	5	78
Greenway	35-39	6	41
Greenway	40-44		322
Greenway	40-44	0	902
Greenway	40-44	1	1505
Greenway	40-44	2	3844
Greenway	40-44	3	1238
Greenway	40-44	4	348
Greenway	40-44	5	103
Greenway	40-44	6	77
Greenway	45-49		255
Greenway	45-49	0	739
Greenway	45-49	1	966
Greenway	45-49	2	2883
Greenway	45-49	3	1192
Greenway	45-49	4	354
Greenway	45-49	5	105
Greenway	45-49	6	64
Greenway	50-54		222
Greenway	50-54	0	622
Greenway	50-54	1	861
Greenway	50-54	2	2343
Greenway	50-54	3	1042
Greenway	50-54	4	357
Greenway	50-54	5	103
Greenway	50-54	6	73
Greenway	55-59		190
Greenway	55-59	0	536
Greenway	55-59	1	712
Greenway	55-59	2	2062
Greenway	55-59	3	915
Greenway	55-59	4	323
Greenway	55-59	5	94
Greenway	55-59	6	74
Greenway	60-64		192
Greenway	60-64	0	410
Greenway	60-64	1	661
Greenway	60-64	2	1662
Greenway	60-64	3	897
Greenway	60-64	4	348
Greenway	60-64	5	118
Greenway	60-64	6	63
Greenway	65-69		173
Greenway	65-69	0	301
Greenway	65-69	1	496
Greenway	65-69	2	1426
Greenway	65-69	3	881
Greenway	65-69	4	322
Greenway	65-69	5	119
Greenway	65-69	6	59
Greenway	70-74		177
Greenway	70-74	0	216
Greenway	70-74	1	293
Greenway	70-74	2	1202
Greenway	70-74	3	760
Greenway	70-74	4	329
Greenway	70-74	5	101
Greenway	70-74	6	64
Greenway	75-79		119
Greenway	75-79	0	124
Greenway	75-79	1	170
Greenway	75-79	2	638
Greenway	75-79	3	483
Greenway	75-79	4	243
Greenway	75-79	5	93
Greenway	75-79	6	66
Greenway	80-84		128
Greenway	80-84	0	51
Greenway	80-84	1	107
Greenway	80-84	2	346
Greenway	80-84	3	310
Greenway	80-84	4	156
Greenway	80-84	5	105
Greenway	80-84	6	63
Greenway	85+		147
Greenway	85+	0	48
Greenway	85+	1	109
Greenway	85+	2	261
Greenway	85+	3	238
Greenway	85+	4	153
Greenway	85+	5	119
Greenway	85+	6	137
Hughes	15-19		224
Hughes	15-19	0	4405
Hughes	15-19	1	5
Hughes	20-24		168
Hughes	20-24	0	3775
Hughes	20-24	1	93
Hughes	20-24	2	24
Hughes	20-24	3	5
Hughes	20-24	6	7
Hughes	25-29		176
Hughes	25-29	0	2871
Hughes	25-29	1	474
Hughes	25-29	2	238
Hughes	25-29	3	58
Hughes	25-29	4	14
Hughes	25-29	5	3
Hughes	25-29	6	3
Hughes	30-34		170
Hughes	30-34	0	1836
Hughes	30-34	1	1164
Hughes	30-34	2	1135
Hughes	30-34	3	336
Hughes	30-34	4	66
Hughes	30-34	5	11
Hughes	30-34	6	3
Hughes	35-39		172
Hughes	35-39	0	919
Hughes	35-39	1	1022
Hughes	35-39	2	2262
Hughes	35-39	3	842
Hughes	35-39	4	172
Hughes	35-39	5	33
Hughes	35-39	6	12
Hughes	40-44		136
Hughes	40-44	0	681
Hughes	40-44	1	767
Hughes	40-44	2	2478
Hughes	40-44	3	1085
Hughes	40-44	4	255
Hughes	40-44	5	39
Hughes	40-44	6	14
Hughes	45-49		125
Hughes	45-49	0	644
Hughes	45-49	1	745
Hughes	45-49	2	2552
Hughes	45-49	3	1231
Hughes	45-49	4	305
Hughes	45-49	5	64
Hughes	45-49	6	27
Hughes	50-54		114
Hughes	50-54	0	605
Hughes	50-54	1	652
Hughes	50-54	2	2329
Hughes	50-54	3	1061
Hughes	50-54	4	297
Hughes	50-54	5	82
Hughes	50-54	6	34
Hughes	55-59		105
Hughes	55-59	0	510
Hughes	55-59	1	604
Hughes	55-59	2	2048
Hughes	55-59	3	1063
Hughes	55-59	4	321
Hughes	55-59	5	71
Hughes	55-59	6	24
Hughes	60-64		107
Hughes	60-64	0	462
Hughes	60-64	1	516
Hughes	60-64	2	1876
Hughes	60-64	3	1069
Hughes	60-64	4	302
Hughes	60-64	5	73
Hughes	60-64	6	31
Hughes	65-69		116
Hughes	65-69	0	332
Hughes	65-69	1	417
Hughes	65-69	2	1517
Hughes	65-69	3	970
Hughes	65-69	4	282
Hughes	65-69	5	71
Hughes	65-69	6	36
Hughes	70-74		175
Hughes	70-74	0	241
Hughes	70-74	1	314
Hughes	70-74	2	1418
Hughes	70-74	3	839
Hughes	70-74	4	272
Hughes	70-74	5	70
Hughes	70-74	6	29
Hughes	75-79		179
Hughes	75-79	0	152
Hughes	75-79	1	197
Hughes	75-79	2	1001
