CED_NAME16	Age	HoursHousekeeping	Sex	adults
Hasluck	75-84	<5	M	525
Hasluck	75-84	5-14	F	769
Hasluck	75-84	5-14	M	953
Hasluck	75-84	15-29	F	667
Hasluck	75-84	15-29	M	506
Hasluck	75-84	30+	F	762
Hasluck	75-84	30+	M	362
Hasluck	85+		F	264
Hasluck	85+		M	160
Hasluck	85+	0	F	744
Hasluck	85+	0	M	480
Hasluck	85+	<5	F	187
Hasluck	85+	<5	M	167
Hasluck	85+	5-14	F	219
Hasluck	85+	5-14	M	169
Hasluck	85+	15-29	F	141
Hasluck	85+	15-29	M	83
Hasluck	85+	30+	F	107
Hasluck	85+	30+	M	64
Moore	15-19		F	140
Moore	15-19		M	137
Moore	15-19	0	F	1745
Moore	15-19	0	M	2226
Moore	15-19	<5	F	2723
Moore	15-19	<5	M	2805
Moore	15-19	5-14	F	403
Moore	15-19	5-14	M	294
Moore	15-19	15-29	F	22
Moore	15-19	15-29	M	14
Moore	15-19	30+	F	7
Moore	15-19	30+	M	5
Moore	20-24		F	117
Moore	20-24		M	190
Moore	20-24	0	F	1262
Moore	20-24	0	M	1954
Moore	20-24	<5	F	1901
Moore	20-24	<5	M	2027
Moore	20-24	5-14	F	861
Moore	20-24	5-14	M	639
Moore	20-24	15-29	F	103
Moore	20-24	15-29	M	52
Moore	20-24	30+	F	52
Moore	20-24	30+	M	32
Moore	25-34		F	334
Moore	25-34		M	444
Moore	25-34	0	F	1249
Moore	25-34	0	M	2267
Moore	25-34	<5	F	1704
Moore	25-34	<5	M	2605
Moore	25-34	5-14	F	2711
Moore	25-34	5-14	M	2147
Moore	25-34	15-29	F	1054
Moore	25-34	15-29	M	402
Moore	25-34	30+	F	1081
Moore	25-34	30+	M	149
Moore	35-44		F	285
Moore	35-44		M	522
Moore	35-44	0	F	930
Moore	35-44	0	M	1715
Moore	35-44	<5	F	1073
Moore	35-44	<5	M	3024
Moore	35-44	5-14	F	3820
Moore	35-44	5-14	M	3935
Moore	35-44	15-29	F	2703
Moore	35-44	15-29	M	989
Moore	35-44	30+	F	2397
Moore	35-44	30+	M	361
Moore	45-54		F	299
Moore	45-54		M	568
Moore	45-54	0	F	1018
Moore	45-54	0	M	1901
Moore	45-54	<5	F	1330
Moore	45-54	<5	M	3272
Moore	45-54	5-14	F	4756
Moore	45-54	5-14	M	4474
Moore	45-54	15-29	F	2875
Moore	45-54	15-29	M	987
Moore	45-54	30+	F	1646
Moore	45-54	30+	M	308
Moore	55-64		F	311
Moore	55-64		M	447
Moore	55-64	0	F	1518
Moore	55-64	0	M	2208
Moore	55-64	<5	F	1309
Moore	55-64	<5	M	2959
Moore	55-64	5-14	F	4397
Moore	55-64	5-14	M	3866
Moore	55-64	15-29	F	2639
Moore	55-64	15-29	M	930
Moore	55-64	30+	F	1535
Moore	55-64	30+	M	363
Moore	65-74		F	300
Moore	65-74		M	294
Moore	65-74	0	F	1963
Moore	65-74	0	M	2164
Moore	65-74	<5	F	659
Moore	65-74	<5	M	1754
Moore	65-74	5-14	F	2426
Moore	65-74	5-14	M	3102
Moore	65-74	15-29	F	2420
Moore	65-74	15-29	M	1218
Moore	65-74	30+	F	1790
Moore	65-74	30+	M	558
Moore	75-84		F	256
Moore	75-84		M	196
Moore	75-84	0	F	1330
Moore	75-84	0	M	1247
Moore	75-84	<5	F	341
Moore	75-84	<5	M	596
Moore	75-84	5-14	F	846
Moore	75-84	5-14	M	1050
Moore	75-84	15-29	F	775
Moore	75-84	15-29	M	530
Moore	75-84	30+	F	742
Moore	75-84	30+	M	272
Moore	85+		F	178
Moore	85+		M	89
Moore	85+	0	F	1000
Moore	85+	0	M	508
Moore	85+	<5	F	200
Moore	85+	<5	M	155
Moore	85+	5-14	F	253
Moore	85+	5-14	M	209
Moore	85+	15-29	F	136
Moore	85+	15-29	M	106
Moore	85+	30+	F	105
Moore	85+	30+	M	70
O'Connor	15-19		F	534
O'Connor	15-19		M	574
O'Connor	15-19	0	F	1413
O'Connor	15-19	0	M	1890
O'Connor	15-19	<5	F	1900
O'Connor	15-19	<5	M	2035
O'Connor	15-19	5-14	F	629
O'Connor	15-19	5-14	M	465
O'Connor	15-19	15-29	F	95
O'Connor	15-19	15-29	M	60
O'Connor	15-19	30+	F	35
O'Connor	15-19	30+	M	22
O'Connor	20-24		F	434
O'Connor	20-24		M	642
O'Connor	20-24	0	F	885
O'Connor	20-24	0	M	1611
O'Connor	20-24	<5	F	881
O'Connor	20-24	<5	M	1389
O'Connor	20-24	5-14	F	1159
O'Connor	20-24	5-14	M	766
O'Connor	20-24	15-29	F	281
O'Connor	20-24	15-29	M	123
O'Connor	20-24	30+	F	254
O'Connor	20-24	30+	M	51
O'Connor	25-34		F	982
O'Connor	25-34		M	1660
O'Connor	25-34	0	F	1374
O'Connor	25-34	0	M	2656
O'Connor	25-34	<5	F	1268
O'Connor	25-34	<5	M	2813
O'Connor	25-34	5-14	F	2738
O'Connor	25-34	5-14	M	2612
O'Connor	25-34	15-29	F	1416
O'Connor	25-34	15-29	M	574
O'Connor	25-34	30+	F	2103
O'Connor	25-34	30+	M	278
O'Connor	35-44		F	1051
O'Connor	35-44		M	1562
O'Connor	35-44	0	F	1042
O'Connor	35-44	0	M	2049
O'Connor	35-44	<5	F	849
O'Connor	35-44	<5	M	2717
O'Connor	35-44	5-14	F	3083
O'Connor	35-44	5-14	M	3157
O'Connor	35-44	15-29	F	2247
O'Connor	35-44	15-29	M	857
O'Connor	35-44	30+	F	2216
O'Connor	35-44	30+	M	402
O'Connor	45-54		F	1061
O'Connor	45-54		M	1582
O'Connor	45-54	0	F	1341
O'Connor	45-54	0	M	2585
O'Connor	45-54	<5	F	1175
O'Connor	45-54	<5	M	2894
O'Connor	45-54	5-14	F	3981
O'Connor	45-54	5-14	M	3550
O'Connor	45-54	15-29	F	2361
O'Connor	45-54	15-29	M	909
O'Connor	45-54	30+	F	1583
O'Connor	45-54	30+	M	406
O'Connor	55-64		F	1045
O'Connor	55-64		M	1419
O'Connor	55-64	0	F	1903
O'Connor	55-64	0	M	3172
O'Connor	55-64	<5	F	1169
O'Connor	55-64	<5	M	3076
O'Connor	55-64	5-14	F	3835
O'Connor	55-64	5-14	M	3688
O'Connor	55-64	15-29	F	2551
O'Connor	55-64	15-29	M	1091
O'Connor	55-64	30+	F	1880
O'Connor	55-64	30+	M	608
O'Connor	65-74		F	851
O'Connor	65-74		M	1054
O'Connor	65-74	0	F	2043
O'Connor	65-74	0	M	2934
O'Connor	65-74	<5	F	665
O'Connor	65-74	<5	M	1912
O'Connor	65-74	5-14	F	2081
O'Connor	65-74	5-14	M	2766
O'Connor	65-74	15-29	F	2038
O'Connor	65-74	15-29	M	1217
O'Connor	65-74	30+	F	2208
O'Connor	65-74	30+	M	894
O'Connor	75-84		F	611
O'Connor	75-84		M	619
O'Connor	75-84	0	F	1547
O'Connor	75-84	0	M	1684
O'Connor	75-84	<5	F	425
O'Connor	75-84	<5	M	816
O'Connor	75-84	5-14	F	835
O'Connor	75-84	5-14	M	1107
O'Connor	75-84	15-29	F	871
O'Connor	75-84	15-29	M	584
O'Connor	75-84	30+	F	1031
O'Connor	75-84	30+	M	508
O'Connor	85+		F	326
O'Connor	85+		M	228
O'Connor	85+	0	F	923
O'Connor	85+	0	M	624
O'Connor	85+	<5	F	234
O'Connor	85+	<5	M	212
O'Connor	85+	5-14	F	263
O'Connor	85+	5-14	M	242
O'Connor	85+	15-29	F	172
O'Connor	85+	15-29	M	132
O'Connor	85+	30+	F	157
O'Connor	85+	30+	M	102
Pearce	15-19		F	256
Pearce	15-19		M	280
Pearce	15-19	0	F	2209
Pearce	15-19	0	M	2759
Pearce	15-19	<5	F	2671
Pearce	15-19	<5	M	2582
Pearce	15-19	5-14	F	584
Pearce	15-19	5-14	M	427
Pearce	15-19	15-29	F	56
Pearce	15-19	15-29	M	39
Pearce	15-19	30+	F	16
Pearce	15-19	30+	M	19
Pearce	20-24		F	255
Pearce	20-24		M	326
Pearce	20-24	0	F	1748
Pearce	20-24	0	M	2575
Pearce	20-24	<5	F	1887
Pearce	20-24	<5	M	1930
Pearce	20-24	5-14	F	1200
Pearce	20-24	5-14	M	712
Pearce	20-24	15-29	F	267
Pearce	20-24	15-29	M	100
Pearce	20-24	30+	F	158
Pearce	20-24	30+	M	40
Pearce	25-34		F	578
Pearce	25-34		M	804
Pearce	25-34	0	F	2428
Pearce	25-34	0	M	3666
Pearce	25-34	<5	F	2071
Pearce	25-34	<5	M	3342
Pearce	25-34	5-14	F	3948
Pearce	25-34	5-14	M	3112
Pearce	25-34	15-29	F	1841
Pearce	25-34	15-29	M	559
Pearce	25-34	30+	F	2223
Pearce	25-34	30+	M	282
Pearce	35-44		F	548
Pearce	35-44		M	824
Pearce	35-44	0	F	2000
Pearce	35-44	0	M	3082
Pearce	35-44	<5	F	1336
Pearce	35-44	<5	M	3365
Pearce	35-44	5-14	F	4356
Pearce	35-44	5-14	M	4184
Pearce	35-44	15-29	F	2722
Pearce	35-44	15-29	M	929
Pearce	35-44	30+	F	2865
Pearce	35-44	30+	M	452
Pearce	45-54		F	481
Pearce	45-54		M	782
Pearce	45-54	0	F	2029
Pearce	45-54	0	M	3076
Pearce	45-54	<5	F	1428
Pearce	45-54	<5	M	3215
Pearce	45-54	5-14	F	4585
Pearce	45-54	5-14	M	3804
Pearce	45-54	15-29	F	2506
Pearce	45-54	15-29	M	830
Pearce	45-54	30+	F	1580
Pearce	45-54	30+	M	358
Pearce	55-64		F	329
Pearce	55-64		M	548
Pearce	55-64	0	F	1888
Pearce	55-64	0	M	2561
Pearce	55-64	<5	F	1037
Pearce	55-64	<5	M	2117
Pearce	55-64	5-14	F	2974
Pearce	55-64	5-14	M	2609
Pearce	55-64	15-29	F	1714
Pearce	55-64	15-29	M	619
Pearce	55-64	30+	F	1178
Pearce	55-64	30+	M	320
Pearce	65-74		F	261
Pearce	65-74		M	235
Pearce	65-74	0	F	1726
Pearce	65-74	0	M	1775
Pearce	65-74	<5	F	507
Pearce	65-74	<5	M	1003
Pearce	65-74	5-14	F	1449
Pearce	65-74	5-14	M	1561
Pearce	65-74	15-29	F	1236
Pearce	65-74	15-29	M	647
Pearce	65-74	30+	F	1074
Pearce	65-74	30+	M	344
Pearce	75-84		F	250
Pearce	75-84		M	166
Pearce	75-84	0	F	1272
Pearce	75-84	0	M	1053
Pearce	75-84	<5	F	313
Pearce	75-84	<5	M	414
Pearce	75-84	5-14	F	638
Pearce	75-84	5-14	M	677
Pearce	75-84	15-29	F	521
Pearce	75-84	15-29	M	340
Pearce	75-84	30+	F	465
Pearce	75-84	30+	M	220
Pearce	85+		F	170
Pearce	85+		M	97
Pearce	85+	0	F	697
Pearce	85+	0	M	389
Pearce	85+	<5	F	108
Pearce	85+	<5	M	104
Pearce	85+	5-14	F	168
Pearce	85+	5-14	M	138
Pearce	85+	15-29	F	83
Pearce	85+	15-29	M	70
Pearce	85+	30+	F	48
Pearce	85+	30+	M	53
Perth	15-19		F	178
Perth	15-19		M	174
Perth	15-19	0	F	1170
Perth	15-19	0	M	1469
Perth	15-19	<5	F	1739
Perth	15-19	<5	M	1600
Perth	15-19	5-14	F	409
Perth	15-19	5-14	M	270
Perth	15-19	15-29	F	31
Perth	15-19	15-29	M	20
Perth	15-19	30+	F	19
Perth	15-19	30+	M	15
Perth	20-24		F	438
Perth	20-24		M	489
Perth	20-24	0	F	1744
Perth	20-24	0	M	2260
Perth	20-24	<5	F	2258
Perth	20-24	<5	M	1979
Perth	20-24	5-14	F	1662
Perth	20-24	5-14	M	1009
Perth	20-24	15-29	F	205
Perth	20-24	15-29	M	111
Perth	20-24	30+	F	99
Perth	20-24	30+	M	54
Perth	25-34		F	1172
Perth	25-34		M	1574
Perth	25-34	0	F	3870
Perth	25-34	0	M	5198
Perth	25-34	<5	F	4646
Perth	25-34	<5	M	5663
Perth	25-34	5-14	F	6159
Perth	25-34	5-14	M	5098
Perth	25-34	15-29	F	1568
Perth	25-34	15-29	M	684
Perth	25-34	30+	F	1397
Perth	25-34	30+	M	280
Perth	35-44		F	735
Perth	35-44		M	1124
Perth	35-44	0	F	2008
Perth	35-44	0	M	3285
Perth	35-44	<5	F	2265
Perth	35-44	<5	M	4155
Perth	35-44	5-14	F	4720
Perth	35-44	5-14	M	5299
Perth	35-44	15-29	F	2576
Perth	35-44	15-29	M	1162
Perth	35-44	30+	F	2248
Perth	35-44	30+	M	405
Perth	45-54		F	530
Perth	45-54		M	810
Perth	45-54	0	F	1555
Perth	45-54	0	M	2448
Perth	45-54	<5	F	1654
Perth	45-54	<5	M	3126
Perth	45-54	5-14	F	4156
Perth	45-54	5-14	M	3951
Perth	45-54	15-29	F	2011
Perth	45-54	15-29	M	864
Perth	45-54	30+	F	1284
Perth	45-54	30+	M	315
Perth	55-64		F	429
Perth	55-64		M	648
Perth	55-64	0	F	1703
Perth	55-64	0	M	2379
Perth	55-64	<5	F	1460
Perth	55-64	<5	M	2537
Perth	55-64	5-14	F	3431
Perth	55-64	5-14	M	3241
Perth	55-64	15-29	F	1751
Perth	55-64	15-29	M	736
Perth	55-64	30+	F	1010
Perth	55-64	30+	M	298
Perth	65-74		F	380
Perth	65-74		M	415
Perth	65-74	0	F	1972
Perth	65-74	0	M	2084
Perth	65-74	<5	F	741
Perth	65-74	<5	M	1373
Perth	65-74	5-14	F	1984
Perth	65-74	5-14	M	2120
Perth	65-74	15-29	F	1530
Perth	65-74	15-29	M	743
Perth	65-74	30+	F	1113
Perth	65-74	30+	M	312
Perth	75-84		F	359
Perth	75-84		M	311
Perth	75-84	0	F	1569
Perth	75-84	0	M	1374
Perth	75-84	<5	F	444
Perth	75-84	<5	M	593
Perth	75-84	5-14	F	906
Perth	75-84	5-14	M	845
Perth	75-84	15-29	F	685
Perth	75-84	15-29	M	382
Perth	75-84	30+	F	595
Perth	75-84	30+	M	210
Perth	85+		F	272
Perth	85+		M	158
Perth	85+	0	F	1448
Perth	85+	0	M	764
Perth	85+	<5	F	312
Perth	85+	<5	M	210
Perth	85+	5-14	F	390
Perth	85+	5-14	M	230
Perth	85+	15-29	F	204
Perth	85+	15-29	M	101
Perth	85+	30+	F	130
Perth	85+	30+	M	67
Swan	15-19		F	231
Swan	15-19		M	265
Swan	15-19	0	F	1565
Swan	15-19	0	M	1988
Swan	15-19	<5	F	1954
Swan	15-19	<5	M	2102
Swan	15-19	5-14	F	613
Swan	15-19	5-14	M	439
Swan	15-19	15-29	F	61
Swan	15-19	15-29	M	20
Swan	15-19	30+	F	33
Swan	15-19	30+	M	30
Swan	20-24		F	458
Swan	20-24		M	622
Swan	20-24	0	F	2114
Swan	20-24	0	M	3160
Swan	20-24	<5	F	2435
Swan	20-24	<5	M	2492
Swan	20-24	5-14	F	1925
Swan	20-24	5-14	M	1285
Swan	20-24	15-29	F	316
Swan	20-24	15-29	M	178
Swan	20-24	30+	F	177
Swan	20-24	30+	M	63
Swan	25-34		F	1227
Swan	25-34		M	1534
Swan	25-34	0	F	4198
Swan	25-34	0	M	6110
Swan	25-34	<5	F	3561
Swan	25-34	<5	M	5183
Swan	25-34	5-14	F	5087
Swan	25-34	5-14	M	4475
Swan	25-34	15-29	F	1738
Swan	25-34	15-29	M	741
Swan	25-34	30+	F	1738
Swan	25-34	30+	M	279
Swan	35-44		F	821
Swan	35-44		M	1061
Swan	35-44	0	F	2430
Swan	35-44	0	M	3752
Swan	35-44	<5	F	1715
Swan	35-44	<5	M	3731
Swan	35-44	5-14	F	4190
Swan	35-44	5-14	M	4537
Swan	35-44	15-29	F	2441
Swan	35-44	15-29	M	1093
Swan	35-44	30+	F	2398
Swan	35-44	30+	M	460
Swan	45-54		F	582
Swan	45-54		M	846
Swan	45-54	0	F	1836
Swan	45-54	0	M	2792
Swan	45-54	<5	F	1385
Swan	45-54	<5	M	2882
Swan	45-54	5-14	F	3828
Swan	45-54	5-14	M	3566
Swan	45-54	15-29	F	1925
Swan	45-54	15-29	M	832
Swan	45-54	30+	F	1363
Swan	45-54	30+	M	336
Swan	55-64		F	530
Swan	55-64		M	692
Swan	55-64	0	F	1956
Swan	55-64	0	M	2712
Swan	55-64	<5	F	1221
Swan	55-64	<5	M	2407
Swan	55-64	5-14	F	3311
Swan	55-64	5-14	M	2934
Swan	55-64	15-29	F	1766
Swan	55-64	15-29	M	707
Swan	55-64	30+	F	1248
Swan	55-64	30+	M	345
Swan	65-74		F	450
Swan	65-74		M	448
Swan	65-74	0	F	2137
Swan	65-74	0	M	2245
Swan	65-74	<5	F	672
Swan	65-74	<5	M	1391
Swan	65-74	5-14	F	2052
Swan	65-74	5-14	M	2142
Swan	65-74	15-29	F	1649
Swan	65-74	15-29	M	819
Swan	65-74	30+	F	1272
Swan	65-74	30+	M	410
Swan	75-84		F	466
Swan	75-84		M	312
Swan	75-84	0	F	1591
Swan	75-84	0	M	1414
Swan	75-84	<5	F	430
Swan	75-84	<5	M	580
Swan	75-84	5-14	F	856
Swan	75-84	5-14	M	854
Swan	75-84	15-29	F	693
Swan	75-84	15-29	M	380
Swan	75-84	30+	F	612
Swan	75-84	30+	M	209
Swan	85+		F	544
Swan	85+		M	265
Swan	85+	0	F	1182
Swan	85+	0	M	669
Swan	85+	<5	F	256
Swan	85+	<5	M	173
Swan	85+	5-14	F	336
Swan	85+	5-14	M	221
Swan	85+	15-29	F	143
Swan	85+	15-29	M	99
Swan	85+	30+	F	117
Swan	85+	30+	M	52
Tangney	15-19		F	210
Tangney	15-19		M	196
Tangney	15-19	0	F	2070
Tangney	15-19	0	M	2432
Tangney	15-19	<5	F	3030
Tangney	15-19	<5	M	3087
Tangney	15-19	5-14	F	690
Tangney	15-19	5-14	M	469
Tangney	15-19	15-29	F	70
Tangney	15-19	15-29	M	24
Tangney	15-19	30+	F	31
Tangney	15-19	30+	M	12
Tangney	20-24		F	215
Tangney	20-24		M	334
Tangney	20-24	0	F	1556
Tangney	20-24	0	M	2342
Tangney	20-24	<5	F	2405
Tangney	20-24	<5	M	2444
Tangney	20-24	5-14	F	1161
Tangney	20-24	5-14	M	812
Tangney	20-24	15-29	F	152
Tangney	20-24	15-29	M	81
Tangney	20-24	30+	F	64
Tangney	20-24	30+	M	35
Tangney	25-34		F	487
Tangney	25-34		M	896
Tangney	25-34	0	F	1968
Tangney	25-34	0	M	2995
Tangney	25-34	<5	F	2061
Tangney	25-34	<5	M	3029
Tangney	25-34	5-14	F	2978
Tangney	25-34	5-14	M	2405
Tangney	25-34	15-29	F	1056
Tangney	25-34	15-29	M	389
Tangney	25-34	30+	F	1114
Tangney	25-34	30+	M	166
Tangney	35-44		F	437
Tangney	35-44		M	890
Tangney	35-44	0	F	1872
Tangney	35-44	0	M	2520
Tangney	35-44	<5	F	1286
Tangney	35-44	<5	M	3015
Tangney	35-44	5-14	F	3910
Tangney	35-44	5-14	M	4171
Tangney	35-44	15-29	F	2812
Tangney	35-44	15-29	M	1123
Tangney	35-44	30+	F	3006
Tangney	35-44	30+	M	442
Tangney	45-54		F	390
Tangney	45-54		M	633
Tangney	45-54	0	F	1519
Tangney	45-54	0	M	2222
Tangney	45-54	<5	F	1209
Tangney	45-54	<5	M	3371
Tangney	45-54	5-14	F	4541
Tangney	45-54	5-14	M	4426
Tangney	45-54	15-29	F	2995
Tangney	45-54	15-29	M	1039
Tangney	45-54	30+	F	2157
Tangney	45-54	30+	M	372
Tangney	55-64		F	326
Tangney	55-64		M	485
Tangney	55-64	0	F	1697
Tangney	55-64	0	M	2178
Tangney	55-64	<5	F	1248
Tangney	55-64	<5	M	2838
Tangney	55-64	5-14	F	4012
Tangney	55-64	5-14	M	3755
Tangney	55-64	15-29	F	2642
Tangney	55-64	15-29	M	1005
Tangney	55-64	30+	F	1765
Tangney	55-64	30+	M	373
Tangney	65-74		F	301
Tangney	65-74		M	307
Tangney	65-74	0	F	2098
Tangney	65-74	0	M	2166
Tangney	65-74	<5	F	768
Tangney	65-74	<5	M	1762
Tangney	65-74	5-14	F	2510
Tangney	65-74	5-14	M	2968
Tangney	65-74	15-29	F	2299
Tangney	65-74	15-29	M	1295
Tangney	65-74	30+	F	2025
Tangney	65-74	30+	M	591
Tangney	75-84		F	338
Tangney	75-84		M	238
Tangney	75-84	0	F	1693
Tangney	75-84	0	M	1541
Tangney	75-84	<5	F	440
Tangney	75-84	<5	M	839
Tangney	75-84	5-14	F	1104
Tangney	75-84	5-14	M	1267
Tangney	75-84	15-29	F	1015
Tangney	75-84	15-29	M	611
Tangney	75-84	30+	F	954
Tangney	75-84	30+	M	322
Tangney	85+		F	322
Tangney	85+		M	185
Tangney	85+	0	F	1420
Tangney	85+	0	M	804
Tangney	85+	<5	F	327
Tangney	85+	<5	M	223
Tangney	85+	5-14	F	433
Tangney	85+	5-14	M	328
Tangney	85+	15-29	F	254
Tangney	85+	15-29	M	167
Tangney	85+	30+	F	161
Tangney	85+	30+	M	107
No usual address (WA)	15-19		F	59
No usual address (WA)	15-19		M	45
No usual address (WA)	15-19	0	F	38
No usual address (WA)	15-19	0	M	34
No usual address (WA)	15-19	<5	F	28
No usual address (WA)	15-19	<5	M	27
No usual address (WA)	15-19	5-14	F	17
No usual address (WA)	15-19	5-14	M	15
No usual address (WA)	15-19	15-29	F	7
No usual address (WA)	15-19	15-29	M	4
No usual address (WA)	15-19	30+	F	5
No usual address (WA)	20-24		F	105
No usual address (WA)	20-24		M	131
No usual address (WA)	20-24	0	F	45
No usual address (WA)	20-24	0	M	88
No usual address (WA)	20-24	<5	F	49
No usual address (WA)	20-24	<5	M	47
No usual address (WA)	20-24	5-14	F	39
No usual address (WA)	20-24	5-14	M	25
No usual address (WA)	20-24	15-29	F	11
No usual address (WA)	20-24	15-29	M	5
No usual address (WA)	20-24	30+	F	7
No usual address (WA)	20-24	30+	M	4
No usual address (WA)	25-34		F	268
No usual address (WA)	25-34		M	390
No usual address (WA)	25-34	0	F	145
No usual address (WA)	25-34	0	M	180
No usual address (WA)	25-34	<5	F	98
No usual address (WA)	25-34	<5	M	112
No usual address (WA)	25-34	5-14	F	94
No usual address (WA)	25-34	5-14	M	95
No usual address (WA)	25-34	15-29	F	39
No usual address (WA)	25-34	15-29	M	28
No usual address (WA)	25-34	30+	F	46
No usual address (WA)	25-34	30+	M	15
No usual address (WA)	35-44		F	279
No usual address (WA)	35-44		M	529
No usual address (WA)	35-44	0	F	71
No usual address (WA)	35-44	0	M	143
No usual address (WA)	35-44	<5	F	50
No usual address (WA)	35-44	<5	M	97
No usual address (WA)	35-44	5-14	F	97
No usual address (WA)	35-44	5-14	M	101
No usual address (WA)	35-44	15-29	F	44
No usual address (WA)	35-44	15-29	M	28
No usual address (WA)	35-44	30+	F	68
No usual address (WA)	35-44	30+	M	24
No usual address (WA)	45-54		F	228
No usual address (WA)	45-54		M	514
No usual address (WA)	45-54	0	F	73
No usual address (WA)	45-54	0	M	143
No usual address (WA)	45-54	<5	F	47
No usual address (WA)	45-54	<5	M	80
No usual address (WA)	45-54	5-14	F	63
No usual address (WA)	45-54	5-14	M	66
No usual address (WA)	45-54	15-29	F	41
No usual address (WA)	45-54	15-29	M	19
No usual address (WA)	45-54	30+	F	18
No usual address (WA)	45-54	30+	M	8
No usual address (WA)	55-64		F	160
No usual address (WA)	55-64		M	338
No usual address (WA)	55-64	0	F	77
No usual address (WA)	55-64	0	M	148
No usual address (WA)	55-64	<5	F	63
No usual address (WA)	55-64	<5	M	74
No usual address (WA)	55-64	5-14	F	112
No usual address (WA)	55-64	5-14	M	84
No usual address (WA)	55-64	15-29	F	36
No usual address (WA)	55-64	15-29	M	17
No usual address (WA)	55-64	30+	F	26
No usual address (WA)	55-64	30+	M	12
No usual address (WA)	65-74		F	89
No usual address (WA)	65-74		M	145
No usual address (WA)	65-74	0	F	87
No usual address (WA)	65-74	0	M	139
No usual address (WA)	65-74	<5	F	31
No usual address (WA)	65-74	<5	M	62
No usual address (WA)	65-74	5-14	F	64
No usual address (WA)	65-74	5-14	M	60
No usual address (WA)	65-74	15-29	F	20
No usual address (WA)	65-74	15-29	M	17
No usual address (WA)	65-74	30+	F	18
No usual address (WA)	65-74	30+	M	17
No usual address (WA)	75-84		F	14
No usual address (WA)	75-84		M	48
No usual address (WA)	75-84	0	F	15
No usual address (WA)	75-84	0	M	33
No usual address (WA)	75-84	<5	M	3
No usual address (WA)	75-84	5-14	F	4
No usual address (WA)	75-84	5-14	M	17
No usual address (WA)	75-84	15-29	F	4
No usual address (WA)	75-84	15-29	M	7
No usual address (WA)	75-84	30+	M	3
No usual address (WA)	85+		F	12
No usual address (WA)	85+		M	9
No usual address (WA)	85+	0	F	8
No usual address (WA)	85+	0	M	6
Migratory - Offshore - Shipping (WA)	15-19		M	7
Migratory - Offshore - Shipping (WA)	15-19	0	M	3
Migratory - Offshore - Shipping (WA)	20-24		F	5
Migratory - Offshore - Shipping (WA)	20-24		M	13
Migratory - Offshore - Shipping (WA)	20-24	0	F	3
Migratory - Offshore - Shipping (WA)	20-24	0	M	15
Migratory - Offshore - Shipping (WA)	25-34		F	4
Migratory - Offshore - Shipping (WA)	25-34		M	44
Migratory - Offshore - Shipping (WA)	25-34	0	F	8
Migratory - Offshore - Shipping (WA)	25-34	0	M	46
Migratory - Offshore - Shipping (WA)	25-34	<5	F	3
Migratory - Offshore - Shipping (WA)	25-34	<5	M	4
Migratory - Offshore - Shipping (WA)	25-34	5-14	M	3
Migratory - Offshore - Shipping (WA)	35-44		F	3
Migratory - Offshore - Shipping (WA)	35-44		M	68
Migratory - Offshore - Shipping (WA)	35-44	0	F	3
Migratory - Offshore - Shipping (WA)	35-44	0	M	57
Migratory - Offshore - Shipping (WA)	35-44	<5	M	14
Migratory - Offshore - Shipping (WA)	35-44	5-14	M	7
Migratory - Offshore - Shipping (WA)	35-44	15-29	M	3
Migratory - Offshore - Shipping (WA)	35-44	30+	M	9
Migratory - Offshore - Shipping (WA)	45-54		F	8
Migratory - Offshore - Shipping (WA)	45-54		M	46
Migratory - Offshore - Shipping (WA)	45-54	0	F	5
Migratory - Offshore - Shipping (WA)	45-54	0	M	47
Migratory - Offshore - Shipping (WA)	45-54	<5	M	5
Migratory - Offshore - Shipping (WA)	45-54	5-14	M	4
Migratory - Offshore - Shipping (WA)	55-64		M	20
Migratory - Offshore - Shipping (WA)	55-64	0	M	23
Migratory - Offshore - Shipping (WA)	55-64	5-14	M	3
Migratory - Offshore - Shipping (WA)	55-64	15-29	F	3
Migratory - Offshore - Shipping (WA)	55-64	15-29	M	5
Migratory - Offshore - Shipping (WA)	55-64	30+	M	4
Migratory - Offshore - Shipping (WA)	65-74		M	4
Migratory - Offshore - Shipping (WA)	65-74	0	M	6
Bass	15-19		F	181
Bass	15-19		M	221
Bass	15-19	0	F	1113
Bass	15-19	0	M	1379
Bass	15-19	<5	F	1360
Bass	15-19	<5	M	1290
Bass	15-19	5-14	F	342
Bass	15-19	5-14	M	222
Bass	15-19	15-29	F	39
Bass	15-19	15-29	M	30
Bass	15-19	30+	F	26
Bass	15-19	30+	M	11
Bass	20-24		F	205
Bass	20-24		M	256
Bass	20-24	0	F	896
Bass	20-24	0	M	1315
Bass	20-24	<5	F	927
Bass	20-24	<5	M	1114
Bass	20-24	5-14	F	790
Bass	20-24	5-14	M	611
Bass	20-24	15-29	F	178
Bass	20-24	15-29	M	71
Bass	20-24	30+	F	148
Bass	20-24	30+	M	46
Bass	25-34		F	387
Bass	25-34		M	517
Bass	25-34	0	F	1463
Bass	25-34	0	M	2325
Bass	25-34	<5	F	1144
Bass	25-34	<5	M	2090
Bass	25-34	5-14	F	2269
Bass	25-34	5-14	M	2076
Bass	25-34	15-29	F	1010
Bass	25-34	15-29	M	426
Bass	25-34	30+	F	1053
Bass	25-34	30+	M	200
Bass	35-44		F	310
