CED_NAME16	Age	UsualResidence	persons
Brand	75-84	Visitor from QLD	5
Brand	75-84	Visitor from TAS	6
Brand	75-84	Visitor from VIC	5
Brand	75-84	Visitor from WA	119
Brand	75-84	Visitor same SA2	34
Brand	85+	Home	2426
Brand	85+	Visitor from WA	37
Brand	85+	Visitor same SA2	10
Burt	0-14	Home	40272
Burt	0-14	Visitor from NSW	6
Burt	0-14	Visitor from QLD	3
Burt	0-14	Visitor from VIC	3
Burt	0-14	Visitor from WA	529
Burt	0-14	Visitor same SA2	51
Burt	15-24	Home	21201
Burt	15-24	Visitor from ACT	3
Burt	15-24	Visitor from NSW	10
Burt	15-24	Visitor from VIC	7
Burt	15-24	Visitor from WA	535
Burt	15-24	Visitor same SA2	22
Burt	25-34	Home	25796
Burt	25-34	Visitor from NSW	10
Burt	25-34	Visitor from QLD	7
Burt	25-34	Visitor from SA	7
Burt	25-34	Visitor from VIC	11
Burt	25-34	Visitor from WA	545
Burt	25-34	Visitor same SA2	33
Burt	35-44	Home	28261
Burt	35-44	Visitor from NSW	4
Burt	35-44	Visitor from QLD	3
Burt	35-44	Visitor from VIC	11
Burt	35-44	Visitor from WA	404
Burt	35-44	Visitor same SA2	45
Burt	45-54	Home	20652
Burt	45-54	Visitor from NSW	9
Burt	45-54	Visitor from NT	6
Burt	45-54	Visitor from QLD	9
Burt	45-54	Visitor from SA	4
Burt	45-54	Visitor from VIC	7
Burt	45-54	Visitor from WA	387
Burt	45-54	Visitor same SA2	22
Burt	55-64	Home	16957
Burt	55-64	Visitor from NSW	4
Burt	55-64	Visitor from QLD	11
Burt	55-64	Visitor from SA	7
Burt	55-64	Visitor from TAS	5
Burt	55-64	Visitor from VIC	12
Burt	55-64	Visitor from WA	327
Burt	55-64	Visitor same SA2	29
Burt	65-74	Home	13310
Burt	65-74	Visitor from NSW	13
Burt	65-74	Visitor from OT	5
Burt	65-74	Visitor from QLD	3
Burt	65-74	Visitor from SA	3
Burt	65-74	Visitor from TAS	4
Burt	65-74	Visitor from VIC	10
Burt	65-74	Visitor from WA	257
Burt	65-74	Visitor same SA2	38
Burt	75-84	Home	6719
Burt	75-84	Visitor from NSW	4
Burt	75-84	Visitor from OT	5
Burt	75-84	Visitor from QLD	6
Burt	75-84	Visitor from WA	119
Burt	75-84	Visitor same SA2	29
Burt	85+	Home	2304
Burt	85+	Visitor from WA	74
Burt	85+	Visitor same SA2	15
Canning	0-14	Home	29760
Canning	0-14	Visitor from NSW	12
Canning	0-14	Visitor from QLD	7
Canning	0-14	Visitor from SA	3
Canning	0-14	Visitor from VIC	13
Canning	0-14	Visitor from WA	555
Canning	0-14	Visitor same SA2	17
Canning	15-24	Home	16141
Canning	15-24	Visitor from NSW	8
Canning	15-24	Visitor from NT	3
Canning	15-24	Visitor from VIC	7
Canning	15-24	Visitor from WA	573
Canning	15-24	Visitor same SA2	35
Canning	25-34	Home	16220
Canning	25-34	Visitor from NSW	3
Canning	25-34	Visitor from NT	3
Canning	25-34	Visitor from QLD	3
Canning	25-34	Visitor from VIC	9
Canning	25-34	Visitor from WA	492
Canning	25-34	Visitor same SA2	23
Canning	35-44	Home	17545
Canning	35-44	Visitor from NSW	14
Canning	35-44	Visitor from QLD	3
Canning	35-44	Visitor from SA	5
Canning	35-44	Visitor from VIC	7
Canning	35-44	Visitor from WA	406
Canning	35-44	Visitor same SA2	35
Canning	45-54	Home	18404
Canning	45-54	Visitor from NSW	8
Canning	45-54	Visitor from NT	10
Canning	45-54	Visitor from QLD	5
Canning	45-54	Visitor from SA	5
Canning	45-54	Visitor from TAS	4
Canning	45-54	Visitor from VIC	17
Canning	45-54	Visitor from WA	486
Canning	45-54	Visitor same SA2	27
Canning	55-64	Home	18734
Canning	55-64	Visitor from NSW	16
Canning	55-64	Visitor from OT	4
Canning	55-64	Visitor from QLD	14
Canning	55-64	Visitor from SA	3
Canning	55-64	Visitor from VIC	16
Canning	55-64	Visitor from WA	493
Canning	55-64	Visitor same SA2	63
Canning	65-74	Home	17627
Canning	65-74	Visitor from NSW	26
Canning	65-74	Visitor from QLD	21
Canning	65-74	Visitor from SA	6
Canning	65-74	Visitor from TAS	14
Canning	65-74	Visitor from VIC	32
Canning	65-74	Visitor from WA	438
Canning	65-74	Visitor same SA2	82
Canning	75-84	Home	10545
Canning	75-84	Visitor from NT	3
Canning	75-84	Visitor from SA	6
Canning	75-84	Visitor from VIC	7
Canning	75-84	Visitor from WA	229
Canning	75-84	Visitor same SA2	56
Canning	85+	Home	3503
Canning	85+	Visitor from WA	96
Canning	85+	Visitor same SA2	28
Cowan	0-14	Home	32243
Cowan	0-14	Visitor from NSW	6
Cowan	0-14	Visitor from NT	3
Cowan	0-14	Visitor from SA	6
Cowan	0-14	Visitor from VIC	5
Cowan	0-14	Visitor from WA	426
Cowan	0-14	Visitor same SA2	31
Cowan	15-24	Home	20871
Cowan	15-24	Visitor from NSW	7
Cowan	15-24	Visitor from NT	4
Cowan	15-24	Visitor from QLD	6
Cowan	15-24	Visitor from SA	3
Cowan	15-24	Visitor from VIC	9
Cowan	15-24	Visitor from WA	490
Cowan	15-24	Visitor same SA2	29
Cowan	25-34	Home	25545
Cowan	25-34	Visitor from NSW	5
Cowan	25-34	Visitor from NT	4
Cowan	25-34	Visitor from QLD	3
Cowan	25-34	Visitor from VIC	14
Cowan	25-34	Visitor from WA	584
Cowan	25-34	Visitor same SA2	25
Cowan	35-44	Home	24281
Cowan	35-44	Visitor from NSW	16
Cowan	35-44	Visitor from OT	4
Cowan	35-44	Visitor from QLD	6
Cowan	35-44	Visitor from VIC	12
Cowan	35-44	Visitor from WA	455
Cowan	35-44	Visitor same SA2	27
Cowan	45-54	Home	21366
Cowan	45-54	Visitor from ACT	3
Cowan	45-54	Visitor from NSW	9
Cowan	45-54	Visitor from NT	4
Cowan	45-54	Visitor from QLD	5
Cowan	45-54	Visitor from VIC	12
Cowan	45-54	Visitor from WA	371
Cowan	45-54	Visitor same SA2	32
Cowan	55-64	Home	20421
Cowan	55-64	Visitor from ACT	3
Cowan	55-64	Visitor from NSW	8
Cowan	55-64	Visitor from QLD	10
Cowan	55-64	Visitor from VIC	4
Cowan	55-64	Visitor from WA	274
Cowan	55-64	Visitor same SA2	41
Cowan	65-74	Home	16632
Cowan	65-74	Visitor from NSW	9
Cowan	65-74	Visitor from QLD	4
Cowan	65-74	Visitor from TAS	7
Cowan	65-74	Visitor from VIC	14
Cowan	65-74	Visitor from WA	247
Cowan	65-74	Visitor same SA2	40
Cowan	75-84	Home	9143
Cowan	75-84	Visitor from SA	3
Cowan	75-84	Visitor from VIC	4
Cowan	75-84	Visitor from WA	153
Cowan	75-84	Visitor same SA2	25
Cowan	85+	Home	3066
Cowan	85+	Visitor from WA	95
Cowan	85+	Visitor same SA2	9
Curtin	0-14	Home	29187
Curtin	0-14	Visitor from ACT	8
Curtin	0-14	Visitor from NSW	15
Curtin	0-14	Visitor from NT	6
Curtin	0-14	Visitor from QLD	3
Curtin	0-14	Visitor from SA	3
Curtin	0-14	Visitor from TAS	4
Curtin	0-14	Visitor from VIC	7
Curtin	0-14	Visitor from WA	833
Curtin	0-14	Visitor same SA2	26
Curtin	15-24	Home	20896
Curtin	15-24	Visitor from ACT	7
Curtin	15-24	Visitor from NSW	34
Curtin	15-24	Visitor from NT	8
Curtin	15-24	Visitor from QLD	3
Curtin	15-24	Visitor from SA	9
Curtin	15-24	Visitor from VIC	33
Curtin	15-24	Visitor from WA	829
Curtin	15-24	Visitor same SA2	23
Curtin	25-34	Home	21472
Curtin	25-34	Visitor from ACT	8
Curtin	25-34	Visitor from NSW	39
Curtin	25-34	Visitor from NT	14
Curtin	25-34	Visitor from QLD	14
Curtin	25-34	Visitor from SA	3
Curtin	25-34	Visitor from TAS	8
Curtin	25-34	Visitor from VIC	46
Curtin	25-34	Visitor from WA	835
Curtin	25-34	Visitor same SA2	26
Curtin	35-44	Home	22423
Curtin	35-44	Visitor from ACT	4
Curtin	35-44	Visitor from NSW	33
Curtin	35-44	Visitor from NT	8
Curtin	35-44	Visitor from QLD	14
Curtin	35-44	Visitor from SA	4
Curtin	35-44	Visitor from VIC	21
Curtin	35-44	Visitor from WA	665
Curtin	35-44	Visitor same SA2	25
Curtin	45-54	Home	21890
Curtin	45-54	Visitor from ACT	8
Curtin	45-54	Visitor from NSW	13
Curtin	45-54	Visitor from NT	5
Curtin	45-54	Visitor from QLD	14
Curtin	45-54	Visitor from SA	15
Curtin	45-54	Visitor from TAS	5
Curtin	45-54	Visitor from VIC	13
Curtin	45-54	Visitor from WA	552
Curtin	45-54	Visitor same SA2	27
Curtin	55-64	Home	18151
Curtin	55-64	Visitor from NSW	21
Curtin	55-64	Visitor from NT	3
Curtin	55-64	Visitor from QLD	17
Curtin	55-64	Visitor from SA	6
Curtin	55-64	Visitor from TAS	14
Curtin	55-64	Visitor from VIC	25
Curtin	55-64	Visitor from WA	567
Curtin	55-64	Visitor same SA2	25
Curtin	65-74	Home	15187
Curtin	65-74	Visitor from NSW	19
Curtin	65-74	Visitor from NT	4
Curtin	65-74	Visitor from QLD	5
Curtin	65-74	Visitor from SA	9
Curtin	65-74	Visitor from TAS	26
Curtin	65-74	Visitor from VIC	20
Curtin	65-74	Visitor from WA	586
Curtin	65-74	Visitor same SA2	29
Curtin	75-84	Home	10059
Curtin	75-84	Visitor from NSW	13
Curtin	75-84	Visitor from QLD	3
Curtin	75-84	Visitor from TAS	6
Curtin	75-84	Visitor from VIC	12
Curtin	75-84	Visitor from WA	468
Curtin	75-84	Visitor same SA2	26
Curtin	85+	Home	4823
Curtin	85+	Visitor from NSW	3
Curtin	85+	Visitor from TAS	5
Curtin	85+	Visitor from VIC	4
Curtin	85+	Visitor from WA	230
Curtin	85+	Visitor same SA2	11
Durack	0-14	Home	39568
Durack	0-14	Visitor from ACT	45
Durack	0-14	Visitor from NSW	293
Durack	0-14	Visitor from NT	43
Durack	0-14	Visitor from QLD	201
Durack	0-14	Visitor from SA	99
Durack	0-14	Visitor from TAS	53
Durack	0-14	Visitor from VIC	511
Durack	0-14	Visitor from WA	2095
Durack	0-14	Visitor same SA2	99
Durack	15-24	Home	19826
Durack	15-24	Visitor from ACT	7
Durack	15-24	Visitor from NSW	105
Durack	15-24	Visitor from NT	28
Durack	15-24	Visitor from QLD	91
Durack	15-24	Visitor from SA	58
Durack	15-24	Visitor from TAS	29
Durack	15-24	Visitor from VIC	91
Durack	15-24	Visitor from WA	3395
Durack	15-24	Visitor same SA2	98
Durack	25-34	Home	27213
Durack	25-34	Visitor from ACT	15
Durack	25-34	Visitor from NSW	319
Durack	25-34	Visitor from NT	112
Durack	25-34	Visitor from QLD	329
Durack	25-34	Visitor from SA	151
Durack	25-34	Visitor from TAS	79
Durack	25-34	Visitor from VIC	274
Durack	25-34	Visitor from WA	9610
Durack	25-34	Visitor same SA2	102
Durack	35-44	Home	27122
Durack	35-44	Visitor from ACT	34
Durack	35-44	Visitor from NSW	384
Durack	35-44	Visitor from NT	89
Durack	35-44	Visitor from QLD	497
Durack	35-44	Visitor from SA	189
Durack	35-44	Visitor from TAS	76
Durack	35-44	Visitor from VIC	459
Durack	35-44	Visitor from WA	8877
Durack	35-44	Visitor same SA2	99
Durack	45-54	Home	25077
Durack	45-54	Visitor from ACT	16
Durack	45-54	Visitor from NSW	351
Durack	45-54	Visitor from NT	84
Durack	45-54	Visitor from QLD	509
Durack	45-54	Visitor from SA	252
Durack	45-54	Visitor from TAS	80
Durack	45-54	Visitor from VIC	450
Durack	45-54	Visitor from WA	9584
Durack	45-54	Visitor same SA2	127
Durack	55-64	Home	23176
Durack	55-64	Visitor from ACT	39
Durack	55-64	Visitor from NSW	650
Durack	55-64	Visitor from NT	105
Durack	55-64	Visitor from QLD	844
Durack	55-64	Visitor from SA	473
Durack	55-64	Visitor from TAS	181
Durack	55-64	Visitor from VIC	977
Durack	55-64	Visitor from WA	10058
Durack	55-64	Visitor same SA2	117
Durack	65-74	Home	15604
Durack	65-74	Visitor from ACT	39
Durack	65-74	Visitor from NSW	770
Durack	65-74	Visitor from NT	44
Durack	65-74	Visitor from QLD	781
Durack	65-74	Visitor from SA	585
Durack	65-74	Visitor from TAS	162
Durack	65-74	Visitor from VIC	1205
Durack	65-74	Visitor from WA	8515
Durack	65-74	Visitor same SA2	111
Durack	75-84	Home	7109
Durack	75-84	Visitor from NSW	94
Durack	75-84	Visitor from NT	12
Durack	75-84	Visitor from QLD	95
Durack	75-84	Visitor from SA	109
Durack	75-84	Visitor from TAS	30
Durack	75-84	Visitor from VIC	163
Durack	75-84	Visitor from WA	2739
Durack	75-84	Visitor same SA2	75
Durack	85+	Home	2081
Durack	85+	Visitor from NSW	9
Durack	85+	Visitor from QLD	3
Durack	85+	Visitor from VIC	4
Durack	85+	Visitor from WA	295
Durack	85+	Visitor same SA2	19
Forrest	0-14	Home	29734
Forrest	0-14	Visitor from NSW	10
Forrest	0-14	Visitor from QLD	8
Forrest	0-14	Visitor from SA	13
Forrest	0-14	Visitor from TAS	3
Forrest	0-14	Visitor from VIC	16
Forrest	0-14	Visitor from WA	710
Forrest	0-14	Visitor same SA2	37
Forrest	15-24	Home	14871
Forrest	15-24	Visitor from ACT	3
Forrest	15-24	Visitor from NSW	14
Forrest	15-24	Visitor from NT	3
Forrest	15-24	Visitor from QLD	3
Forrest	15-24	Visitor from SA	5
Forrest	15-24	Visitor from VIC	9
Forrest	15-24	Visitor from WA	930
Forrest	15-24	Visitor same SA2	18
Forrest	25-34	Home	15684
Forrest	25-34	Visitor from NSW	17
Forrest	25-34	Visitor from NT	12
Forrest	25-34	Visitor from QLD	22
Forrest	25-34	Visitor from SA	4
Forrest	25-34	Visitor from VIC	27
Forrest	25-34	Visitor from WA	1096
Forrest	25-34	Visitor same SA2	39
Forrest	35-44	Home	19096
Forrest	35-44	Visitor from NSW	11
Forrest	35-44	Visitor from NT	5
Forrest	35-44	Visitor from QLD	13
Forrest	35-44	Visitor from SA	5
Forrest	35-44	Visitor from TAS	5
Forrest	35-44	Visitor from VIC	17
Forrest	35-44	Visitor from WA	873
Forrest	35-44	Visitor same SA2	34
Forrest	45-54	Home	19634
Forrest	45-54	Visitor from NSW	10
Forrest	45-54	Visitor from NT	5
Forrest	45-54	Visitor from QLD	17
Forrest	45-54	Visitor from SA	26
Forrest	45-54	Visitor from TAS	9
Forrest	45-54	Visitor from VIC	16
Forrest	45-54	Visitor from WA	909
Forrest	45-54	Visitor same SA2	53
Forrest	55-64	Home	18591
Forrest	55-64	Visitor from ACT	4
Forrest	55-64	Visitor from NSW	28
Forrest	55-64	Visitor from NT	3
Forrest	55-64	Visitor from OT	3
Forrest	55-64	Visitor from QLD	39
Forrest	55-64	Visitor from SA	16
Forrest	55-64	Visitor from TAS	24
Forrest	55-64	Visitor from VIC	29
Forrest	55-64	Visitor from WA	1309
Forrest	55-64	Visitor same SA2	73
Forrest	65-74	Home	16190
Forrest	65-74	Visitor from ACT	6
Forrest	65-74	Visitor from NSW	20
Forrest	65-74	Visitor from OT	5
Forrest	65-74	Visitor from QLD	49
Forrest	65-74	Visitor from TAS	14
Forrest	65-74	Visitor from VIC	44
Forrest	65-74	Visitor from WA	1047
Forrest	65-74	Visitor same SA2	97
Forrest	75-84	Home	8538
Forrest	75-84	Visitor from NSW	4
Forrest	75-84	Visitor from QLD	3
Forrest	75-84	Visitor from SA	3
Forrest	75-84	Visitor from VIC	4
Forrest	75-84	Visitor from WA	386
Forrest	75-84	Visitor same SA2	65
Forrest	85+	Home	3097
Forrest	85+	Visitor from VIC	5
Forrest	85+	Visitor from WA	156
Forrest	85+	Visitor same SA2	18
Fremantle	0-14	Home	29883
Fremantle	0-14	Visitor from NSW	7
Fremantle	0-14	Visitor from QLD	10
Fremantle	0-14	Visitor from SA	5
Fremantle	0-14	Visitor from TAS	4
Fremantle	0-14	Visitor from VIC	9
Fremantle	0-14	Visitor from WA	407
Fremantle	0-14	Visitor same SA2	17
Fremantle	15-24	Home	18137
Fremantle	15-24	Visitor from NSW	53
Fremantle	15-24	Visitor from NT	4
Fremantle	15-24	Visitor from QLD	3
Fremantle	15-24	Visitor from SA	3
Fremantle	15-24	Visitor from TAS	7
Fremantle	15-24	Visitor from VIC	7
Fremantle	15-24	Visitor from WA	644
Fremantle	15-24	Visitor same SA2	10
Fremantle	25-34	Home	23025
Fremantle	25-34	Visitor from NSW	76
Fremantle	25-34	Visitor from NT	5
Fremantle	25-34	Visitor from QLD	12
Fremantle	25-34	Visitor from SA	14
Fremantle	25-34	Visitor from TAS	7
Fremantle	25-34	Visitor from VIC	30
Fremantle	25-34	Visitor from WA	631
Fremantle	25-34	Visitor same SA2	23
Fremantle	35-44	Home	23858
Fremantle	35-44	Visitor from ACT	3
Fremantle	35-44	Visitor from NSW	36
Fremantle	35-44	Visitor from NT	10
Fremantle	35-44	Visitor from QLD	23
Fremantle	35-44	Visitor from SA	9
Fremantle	35-44	Visitor from TAS	3
Fremantle	35-44	Visitor from VIC	23
Fremantle	35-44	Visitor from WA	498
Fremantle	35-44	Visitor same SA2	27
Fremantle	45-54	Home	21273
Fremantle	45-54	Visitor from NSW	30
Fremantle	45-54	Visitor from NT	4
Fremantle	45-54	Visitor from OT	6
Fremantle	45-54	Visitor from QLD	17
Fremantle	45-54	Visitor from SA	4
Fremantle	45-54	Visitor from TAS	6
Fremantle	45-54	Visitor from VIC	24
Fremantle	45-54	Visitor from WA	464
Fremantle	45-54	Visitor same SA2	20
Fremantle	55-64	Home	18134
Fremantle	55-64	Visitor from NSW	16
Fremantle	55-64	Visitor from NT	3
Fremantle	55-64	Visitor from QLD	34
Fremantle	55-64	Visitor from SA	11
Fremantle	55-64	Visitor from TAS	13
Fremantle	55-64	Visitor from VIC	35
Fremantle	55-64	Visitor from WA	486
Fremantle	55-64	Visitor same SA2	31
Fremantle	65-74	Home	13833
Fremantle	65-74	Visitor from NSW	30
Fremantle	65-74	Visitor from QLD	14
Fremantle	65-74	Visitor from SA	6
Fremantle	65-74	Visitor from TAS	13
Fremantle	65-74	Visitor from VIC	34
Fremantle	65-74	Visitor from WA	385
Fremantle	65-74	Visitor same SA2	25
Fremantle	75-84	Home	7293
Fremantle	75-84	Visitor from NSW	3
Fremantle	75-84	Visitor from TAS	3
Fremantle	75-84	Visitor from VIC	6
Fremantle	75-84	Visitor from WA	230
Fremantle	75-84	Visitor same SA2	28
Fremantle	85+	Home	3023
Fremantle	85+	Visitor from WA	104
Fremantle	85+	Visitor same SA2	13
Hasluck	0-14	Home	35509
Hasluck	0-14	Visitor from VIC	11
Hasluck	0-14	Visitor from WA	604
Hasluck	0-14	Visitor same SA2	30
Hasluck	15-24	Home	19795
Hasluck	15-24	Visitor from NSW	10
Hasluck	15-24	Visitor from QLD	3
Hasluck	15-24	Visitor from WA	699
Hasluck	15-24	Visitor same SA2	17
Hasluck	25-34	Home	22446
Hasluck	25-34	Visitor from ACT	4
Hasluck	25-34	Visitor from NSW	6
Hasluck	25-34	Visitor from QLD	3
Hasluck	25-34	Visitor from SA	9
Hasluck	25-34	Visitor from VIC	17
Hasluck	25-34	Visitor from WA	658
Hasluck	25-34	Visitor same SA2	28
Hasluck	35-44	Home	23941
Hasluck	35-44	Visitor from NT	5
Hasluck	35-44	Visitor from QLD	10
Hasluck	35-44	Visitor from SA	4
Hasluck	35-44	Visitor from TAS	3
Hasluck	35-44	Visitor from VIC	19
Hasluck	35-44	Visitor from WA	575
Hasluck	35-44	Visitor same SA2	28
Hasluck	45-54	Home	21819
Hasluck	45-54	Visitor from NSW	11
Hasluck	45-54	Visitor from NT	5
Hasluck	45-54	Visitor from QLD	9
Hasluck	45-54	Visitor from SA	12
Hasluck	45-54	Visitor from VIC	16
Hasluck	45-54	Visitor from WA	488
Hasluck	45-54	Visitor same SA2	23
Hasluck	55-64	Home	18356
Hasluck	55-64	Visitor from NSW	15
Hasluck	55-64	Visitor from NT	6
Hasluck	55-64	Visitor from QLD	15
Hasluck	55-64	Visitor from SA	14
Hasluck	55-64	Visitor from TAS	4
Hasluck	55-64	Visitor from VIC	20
Hasluck	55-64	Visitor from WA	431
Hasluck	55-64	Visitor same SA2	38
Hasluck	65-74	Home	13787
Hasluck	65-74	Visitor from NSW	18
Hasluck	65-74	Visitor from NT	4
Hasluck	65-74	Visitor from QLD	20
Hasluck	65-74	Visitor from SA	4
Hasluck	65-74	Visitor from TAS	8
Hasluck	65-74	Visitor from VIC	18
Hasluck	65-74	Visitor from WA	318
Hasluck	65-74	Visitor same SA2	47
Hasluck	75-84	Home	7597
Hasluck	75-84	Visitor from NSW	4
Hasluck	75-84	Visitor from TAS	5
Hasluck	75-84	Visitor from VIC	13
Hasluck	75-84	Visitor from WA	228
Hasluck	75-84	Visitor same SA2	35
Hasluck	85+	Home	2604
Hasluck	85+	Visitor from WA	121
Hasluck	85+	Visitor same SA2	16
Moore	0-14	Home	30266
Moore	0-14	Visitor from NSW	9
Moore	0-14	Visitor from NT	3
Moore	0-14	Visitor from QLD	8
Moore	0-14	Visitor from TAS	4
Moore	0-14	Visitor from VIC	10
Moore	0-14	Visitor from WA	425
Moore	0-14	Visitor same SA2	24
Moore	15-24	Home	18946
Moore	15-24	Visitor from NSW	7
Moore	15-24	Visitor from QLD	5
Moore	15-24	Visitor from VIC	8
Moore	15-24	Visitor from WA	505
Moore	15-24	Visitor same SA2	5
Moore	25-34	Home	15081
Moore	25-34	Visitor from ACT	4
Moore	25-34	Visitor from NSW	8
Moore	25-34	Visitor from NT	4
Moore	25-34	Visitor from QLD	3
Moore	25-34	Visitor from VIC	13
Moore	25-34	Visitor from WA	498
Moore	25-34	Visitor same SA2	21
Moore	35-44	Home	20695
Moore	35-44	Visitor from NSW	3
Moore	35-44	Visitor from NT	6
Moore	35-44	Visitor from QLD	5
Moore	35-44	Visitor from SA	4
Moore	35-44	Visitor from VIC	18
Moore	35-44	Visitor from WA	417
Moore	35-44	Visitor same SA2	18
Moore	45-54	Home	22239
Moore	45-54	Visitor from NSW	8
Moore	45-54	Visitor from QLD	6
Moore	45-54	Visitor from SA	3
Moore	45-54	Visitor from VIC	10
Moore	45-54	Visitor from WA	368
Moore	45-54	Visitor same SA2	24
Moore	55-64	Home	20968
Moore	55-64	Visitor from NSW	13
Moore	55-64	Visitor from QLD	16
Moore	55-64	Visitor from SA	4
Moore	55-64	Visitor from TAS	3
Moore	55-64	Visitor from VIC	25
Moore	55-64	Visitor from WA	340
Moore	55-64	Visitor same SA2	25
Moore	65-74	Home	17378
Moore	65-74	Visitor from NSW	23
Moore	65-74	Visitor from NT	3
Moore	65-74	Visitor from QLD	15
Moore	65-74	Visitor from SA	4
Moore	65-74	Visitor from TAS	8
Moore	65-74	Visitor from VIC	32
Moore	65-74	Visitor from WA	272
Moore	65-74	Visitor same SA2	33
Moore	75-84	Home	7806
Moore	75-84	Visitor from NSW	3
Moore	75-84	Visitor from QLD	7
Moore	75-84	Visitor from TAS	3
Moore	75-84	Visitor from VIC	3
Moore	75-84	Visitor from WA	199
Moore	75-84	Visitor same SA2	9
Moore	85+	Home	2873
Moore	85+	Visitor from WA	177
Moore	85+	Visitor same SA2	3
O'Connor	0-14	Home	31324
O'Connor	0-14	Visitor from NSW	14
O'Connor	0-14	Visitor from QLD	12
O'Connor	0-14	Visitor from SA	13
O'Connor	0-14	Visitor from VIC	13
O'Connor	0-14	Visitor from WA	837
O'Connor	0-14	Visitor same SA2	59
O'Connor	15-24	Home	16501
O'Connor	15-24	Visitor from NSW	21
O'Connor	15-24	Visitor from QLD	25
O'Connor	15-24	Visitor from SA	25
O'Connor	15-24	Visitor from TAS	4
O'Connor	15-24	Visitor from VIC	18
O'Connor	15-24	Visitor from WA	2145
O'Connor	15-24	Visitor same SA2	67
O'Connor	25-34	Home	18982
O'Connor	25-34	Visitor from NSW	52
O'Connor	25-34	Visitor from NT	13
O'Connor	25-34	Visitor from QLD	74
O'Connor	25-34	Visitor from SA	53
O'Connor	25-34	Visitor from TAS	9
O'Connor	25-34	Visitor from VIC	57
O'Connor	25-34	Visitor from WA	4110
O'Connor	25-34	Visitor same SA2	69
O'Connor	35-44	Home	19856
O'Connor	35-44	Visitor from NSW	43
O'Connor	35-44	Visitor from NT	13
O'Connor	35-44	Visitor from QLD	73
O'Connor	35-44	Visitor from SA	53
O'Connor	35-44	Visitor from TAS	11
O'Connor	35-44	Visitor from VIC	47
O'Connor	35-44	Visitor from WA	3576
O'Connor	35-44	Visitor same SA2	57
O'Connor	45-54	Home	21575
O'Connor	45-54	Visitor from ACT	4
O'Connor	45-54	Visitor from NSW	53
O'Connor	45-54	Visitor from NT	8
O'Connor	45-54	Visitor from QLD	76
O'Connor	45-54	Visitor from SA	52
O'Connor	45-54	Visitor from TAS	29
O'Connor	45-54	Visitor from VIC	53
O'Connor	45-54	Visitor from WA	3756
O'Connor	45-54	Visitor same SA2	83
O'Connor	55-64	Home	22929
O'Connor	55-64	Visitor from ACT	4
O'Connor	55-64	Visitor from NSW	99
O'Connor	55-64	Visitor from NT	28
O'Connor	55-64	Visitor from QLD	149
O'Connor	55-64	Visitor from SA	83
O'Connor	55-64	Visitor from TAS	56
O'Connor	55-64	Visitor from VIC	91
O'Connor	55-64	Visitor from WA	3311
O'Connor	55-64	Visitor same SA2	112
O'Connor	65-74	Home	18244
O'Connor	65-74	Visitor from ACT	9
O'Connor	65-74	Visitor from NSW	126
O'Connor	65-74	Visitor from NT	12
O'Connor	65-74	Visitor from QLD	114
O'Connor	65-74	Visitor from SA	89
O'Connor	65-74	Visitor from TAS	21
O'Connor	65-74	Visitor from VIC	171
O'Connor	65-74	Visitor from WA	1439
O'Connor	65-74	Visitor same SA2	130
O'Connor	75-84	Home	9705
O'Connor	75-84	Visitor from NSW	16
O'Connor	75-84	Visitor from QLD	7
O'Connor	75-84	Visitor from SA	16
O'Connor	75-84	Visitor from VIC	19
O'Connor	75-84	Visitor from WA	457
O'Connor	75-84	Visitor same SA2	61
O'Connor	85+	Home	3346
O'Connor	85+	Visitor from WA	162
O'Connor	85+	Visitor same SA2	29
Pearce	0-14	Home	39492
Pearce	0-14	Visitor from VIC	3
Pearce	0-14	Visitor from WA	414
Pearce	0-14	Visitor same SA2	17
Pearce	15-24	Home	22131
Pearce	15-24	Visitor from NSW	3
Pearce	15-24	Visitor from TAS	3
Pearce	15-24	Visitor from VIC	4
Pearce	15-24	Visitor from WA	521
Pearce	15-24	Visitor same SA2	20
Pearce	25-34	Home	23295
Pearce	25-34	Visitor from NSW	8
Pearce	25-34	Visitor from QLD	6
Pearce	25-34	Visitor from SA	3
Pearce	25-34	Visitor from VIC	9
Pearce	25-34	Visitor from WA	500
Pearce	25-34	Visitor same SA2	11
Pearce	35-44	Home	25357
Pearce	35-44	Visitor from NSW	8
Pearce	35-44	Visitor from QLD	5
Pearce	35-44	Visitor from WA	346
Pearce	35-44	Visitor same SA2	20
Pearce	45-54	Home	23188
Pearce	45-54	Visitor from NSW	5
Pearce	45-54	Visitor from QLD	7
Pearce	45-54	Visitor from VIC	7
Pearce	45-54	Visitor from WA	234
Pearce	45-54	Visitor same SA2	18
Pearce	55-64	Home	16706
Pearce	55-64	Visitor from NSW	8
Pearce	55-64	Visitor from OT	3
Pearce	55-64	Visitor from QLD	13
Pearce	55-64	Visitor from SA	5
Pearce	55-64	Visitor from TAS	8
Pearce	55-64	Visitor from VIC	6
Pearce	55-64	Visitor from WA	225
Pearce	55-64	Visitor same SA2	16
Pearce	65-74	Home	11144
Pearce	65-74	Visitor from NSW	5
Pearce	65-74	Visitor from QLD	14
Pearce	65-74	Visitor from SA	5
Pearce	65-74	Visitor from TAS	4
Pearce	65-74	Visitor from VIC	7
Pearce	65-74	Visitor from WA	209
