CED_NAME16	Ancestry	FatherBornAus	MotherBornAus	responses
Macnamara	Sri Lankan			4
Macnamara	Sri Lankan	0	0	553
Macnamara	Sri Lankan	0	1	74
Macnamara	Sri Lankan	1	0	59
Macnamara	Sri Lankan	1	1	60
Macnamara	Vietnamese			8
Macnamara	Vietnamese	0	0	1294
Macnamara	Vietnamese	0	1	21
Macnamara	Vietnamese	1	0	60
Macnamara	Vietnamese	1	1	31
Macnamara	Welsh	0	0	435
Macnamara	Welsh	0	1	123
Macnamara	Welsh	1	0	84
Macnamara	Welsh	1	1	437
Mallee				11735
Mallee		0	0	471
Mallee		0	1	57
Mallee		1	0	50
Mallee		1	1	1605
Mallee	Australian			981
Mallee	Australian		1	58524
Mallee	Australian	0	0	892
Mallee	Australian	0	1	3262
Mallee	Australian	1	0	2437
Mallee	Australian Aboriginal			105
Mallee	Australian Aboriginal	0	0	27
Mallee	Australian Aboriginal	0	1	190
Mallee	Australian Aboriginal	1	0	68
Mallee	Australian Aboriginal	1	1	4512
Mallee	Chinese			16
Mallee	Chinese	0	0	1956
Mallee	Chinese	0	1	16
Mallee	Chinese	1	0	58
Mallee	Chinese	1	1	300
Mallee	Croatian			4
Mallee	Croatian	0	0	256
Mallee	Croatian	0	1	64
Mallee	Croatian	1	0	20
Mallee	Croatian	1	1	205
Mallee	Dutch			21
Mallee	Dutch	0	0	832
Mallee	Dutch	0	1	292
Mallee	Dutch	1	0	194
Mallee	Dutch	1	1	648
Mallee	English			1074
Mallee	English	0	0	5232
Mallee	English	0	1	3221
Mallee	English	1	0	2388
Mallee	English	1	1	53650
Mallee	Filipino			28
Mallee	Filipino	0	0	1235
Mallee	Filipino	0	1	18
Mallee	Filipino	1	0	167
Mallee	Filipino	1	1	32
Mallee	French			7
Mallee	French	0	0	144
Mallee	French	0	1	17
Mallee	French	1	0	17
Mallee	French	1	1	346
Mallee	German			105
Mallee	German	0	0	849
Mallee	German	0	1	348
Mallee	German	1	0	263
Mallee	German	1	1	8069
Mallee	Greek			11
Mallee	Greek	0	0	473
Mallee	Greek	0	1	135
Mallee	Greek	1	0	48
Mallee	Greek	1	1	419
Mallee	Hungarian			3
Mallee	Hungarian	0	0	189
Mallee	Hungarian	0	1	48
Mallee	Hungarian	1	0	20
Mallee	Hungarian	1	1	104
Mallee	Indian	0	0	1194
Mallee	Indian	0	1	47
Mallee	Indian	1	0	19
Mallee	Indian	1	1	27
Mallee	Irish			179
Mallee	Irish	0	0	888
Mallee	Irish	0	1	616
Mallee	Irish	1	0	424
Mallee	Irish	1	1	14888
Mallee	Italian			71
Mallee	Italian	0	0	2350
Mallee	Italian	0	1	697
Mallee	Italian	1	0	264
Mallee	Italian	1	1	4197
Mallee	Korean	0	0	90
Mallee	Korean	1	0	9
Mallee	Korean	1	1	4
Mallee	Lebanese	0	0	42
Mallee	Lebanese	0	1	11
Mallee	Lebanese	1	0	3
Mallee	Lebanese	1	1	31
Mallee	Macedonian	0	0	37
Mallee	Macedonian	0	1	4
Mallee	Macedonian	1	0	4
Mallee	Macedonian	1	1	14
Mallee	Maltese	0	0	172
Mallee	Maltese	0	1	75
Mallee	Maltese	1	0	21
Mallee	Maltese	1	1	168
Mallee	Maori			7
Mallee	Maori	0	0	163
Mallee	Maori	0	1	47
Mallee	Maori	1	0	27
Mallee	Maori	1	1	76
Mallee	NZ			8
Mallee	NZ	0	0	251
Mallee	NZ	0	1	105
Mallee	NZ	1	0	100
Mallee	NZ	1	1	84
Mallee	(Other)			129
Mallee	(Other)	0	0	7603
Mallee	(Other)	0	1	707
Mallee	(Other)	1	0	494
Mallee	(Other)	1	1	1497
Mallee	Polish			4
Mallee	Polish	0	0	232
Mallee	Polish	0	1	72
Mallee	Polish	1	0	32
Mallee	Polish	1	1	214
Mallee	Russian			5
Mallee	Russian	0	0	77
Mallee	Russian	0	1	20
Mallee	Russian	1	0	16
Mallee	Russian	1	1	34
Mallee	Samoan			11
Mallee	Samoan	0	0	188
Mallee	Samoan	0	1	30
Mallee	Samoan	1	0	12
Mallee	Samoan	1	1	8
Mallee	Scottish			159
Mallee	Scottish	0	0	1161
Mallee	Scottish	0	1	825
Mallee	Scottish	1	0	623
Mallee	Scottish	1	1	14548
Mallee	Serbian			4
Mallee	Serbian	0	0	78
Mallee	Serbian	0	1	10
Mallee	Serbian	1	1	25
Mallee	South African	0	0	206
Mallee	South African	0	1	27
Mallee	South African	1	0	19
Mallee	South African	1	1	21
Mallee	Spanish	0	0	122
Mallee	Spanish	0	1	19
Mallee	Spanish	1	0	18
Mallee	Spanish	1	1	80
Mallee	Sri Lankan	0	0	82
Mallee	Sri Lankan	0	1	17
Mallee	Sri Lankan	1	0	5
Mallee	Sri Lankan	1	1	20
Mallee	Vietnamese			13
Mallee	Vietnamese	0	0	738
Mallee	Vietnamese	0	1	5
Mallee	Vietnamese	1	0	16
Mallee	Vietnamese	1	1	9
Mallee	Welsh			8
Mallee	Welsh	0	0	132
Mallee	Welsh	0	1	69
Mallee	Welsh	1	0	44
Mallee	Welsh	1	1	398
Maribyrnong				5289
Maribyrnong		0	0	824
Maribyrnong		0	1	59
Maribyrnong		1	0	52
Maribyrnong		1	1	408
Maribyrnong	Australian			232
Maribyrnong	Australian		1	25351
Maribyrnong	Australian	0	0	2013
Maribyrnong	Australian	0	1	4695
Maribyrnong	Australian	1	0	3440
Maribyrnong	Australian Aboriginal			15
Maribyrnong	Australian Aboriginal	0	0	41
Maribyrnong	Australian Aboriginal	0	1	56
Maribyrnong	Australian Aboriginal	1	0	30
Maribyrnong	Australian Aboriginal	1	1	567
Maribyrnong	Chinese			48
Maribyrnong	Chinese	0	0	6788
Maribyrnong	Chinese	0	1	188
Maribyrnong	Chinese	1	0	385
Maribyrnong	Chinese	1	1	338
Maribyrnong	Croatian			11
Maribyrnong	Croatian	0	0	1621
Maribyrnong	Croatian	0	1	243
Maribyrnong	Croatian	1	0	144
Maribyrnong	Croatian	1	1	672
Maribyrnong	Dutch	0	0	649
Maribyrnong	Dutch	0	1	251
Maribyrnong	Dutch	1	0	199
Maribyrnong	Dutch	1	1	544
Maribyrnong	English			247
Maribyrnong	English	0	0	6621
Maribyrnong	English	0	1	3597
Maribyrnong	English	1	0	2612
Maribyrnong	English	1	1	24002
Maribyrnong	Filipino			5
Maribyrnong	Filipino	0	0	1448
Maribyrnong	Filipino	0	1	51
Maribyrnong	Filipino	1	0	226
Maribyrnong	Filipino	1	1	67
Maribyrnong	French			3
Maribyrnong	French	0	0	391
Maribyrnong	French	0	1	83
Maribyrnong	French	1	0	51
Maribyrnong	French	1	1	239
Maribyrnong	German			28
Maribyrnong	German	0	0	1188
Maribyrnong	German	0	1	430
Maribyrnong	German	1	0	312
Maribyrnong	German	1	1	2497
Maribyrnong	Greek			46
Maribyrnong	Greek	0	0	4382
Maribyrnong	Greek	0	1	718
Maribyrnong	Greek	1	0	348
Maribyrnong	Greek	1	1	2267
Maribyrnong	Hungarian	0	0	265
Maribyrnong	Hungarian	0	1	50
Maribyrnong	Hungarian	1	0	41
Maribyrnong	Hungarian	1	1	152
Maribyrnong	Indian			10
Maribyrnong	Indian	0	0	3917
Maribyrnong	Indian	0	1	194
Maribyrnong	Indian	1	0	108
Maribyrnong	Indian	1	1	115
Maribyrnong	Irish			90
Maribyrnong	Irish	0	0	2241
Maribyrnong	Irish	0	1	1238
Maribyrnong	Irish	1	0	866
Maribyrnong	Irish	1	1	12622
Maribyrnong	Italian			170
Maribyrnong	Italian	0	0	13009
Maribyrnong	Italian	0	1	2509
Maribyrnong	Italian	1	0	1214
Maribyrnong	Italian	1	1	8441
Maribyrnong	Korean	0	0	325
Maribyrnong	Korean	0	1	3
Maribyrnong	Korean	1	0	18
Maribyrnong	Korean	1	1	13
Maribyrnong	Lebanese	0	0	1328
Maribyrnong	Lebanese	0	1	277
Maribyrnong	Lebanese	1	0	126
Maribyrnong	Lebanese	1	1	417
Maribyrnong	Macedonian			9
Maribyrnong	Macedonian	0	0	850
Maribyrnong	Macedonian	0	1	154
Maribyrnong	Macedonian	1	0	84
Maribyrnong	Macedonian	1	1	341
Maribyrnong	Maltese			23
Maribyrnong	Maltese	0	0	2006
Maribyrnong	Maltese	0	1	420
Maribyrnong	Maltese	1	0	266
Maribyrnong	Maltese	1	1	1395
Maribyrnong	Maori			5
Maribyrnong	Maori	0	0	254
Maribyrnong	Maori	0	1	43
Maribyrnong	Maori	1	0	45
Maribyrnong	Maori	1	1	31
Maribyrnong	NZ			3
Maribyrnong	NZ	0	0	505
Maribyrnong	NZ	0	1	153
Maribyrnong	NZ	1	0	155
Maribyrnong	NZ	1	1	65
Maribyrnong	(Other)			180
Maribyrnong	(Other)	0	0	17739
Maribyrnong	(Other)	0	1	1706
Maribyrnong	(Other)	1	0	1556
Maribyrnong	(Other)	1	1	2315
Maribyrnong	Polish			9
Maribyrnong	Polish	0	0	1016
Maribyrnong	Polish	0	1	178
Maribyrnong	Polish	1	0	154
Maribyrnong	Polish	1	1	467
Maribyrnong	Russian	0	0	327
Maribyrnong	Russian	0	1	37
Maribyrnong	Russian	1	0	44
Maribyrnong	Russian	1	1	97
Maribyrnong	Samoan			4
Maribyrnong	Samoan	0	0	240
Maribyrnong	Samoan	0	1	25
Maribyrnong	Samoan	1	0	17
Maribyrnong	Scottish			60
Maribyrnong	Scottish	0	0	1797
Maribyrnong	Scottish	0	1	911
Maribyrnong	Scottish	1	0	781
Maribyrnong	Scottish	1	1	7642
Maribyrnong	Serbian			8
Maribyrnong	Serbian	0	0	566
Maribyrnong	Serbian	0	1	83
Maribyrnong	Serbian	1	0	47
Maribyrnong	Serbian	1	1	116
Maribyrnong	South African			7
Maribyrnong	South African	0	0	236
Maribyrnong	South African	0	1	66
Maribyrnong	South African	1	0	49
Maribyrnong	South African	1	1	10
Maribyrnong	Spanish			3
Maribyrnong	Spanish	0	0	715
Maribyrnong	Spanish	0	1	68
Maribyrnong	Spanish	1	0	58
Maribyrnong	Spanish	1	1	137
Maribyrnong	Sri Lankan	0	0	755
Maribyrnong	Sri Lankan	0	1	61
Maribyrnong	Sri Lankan	1	0	52
Maribyrnong	Sri Lankan	1	1	72
Maribyrnong	Vietnamese			22
Maribyrnong	Vietnamese	0	0	3506
Maribyrnong	Vietnamese	0	1	79
Maribyrnong	Vietnamese	1	0	170
Maribyrnong	Vietnamese	1	1	93
Maribyrnong	Welsh	0	0	190
Maribyrnong	Welsh	0	1	82
Maribyrnong	Welsh	1	0	64
Maribyrnong	Welsh	1	1	333
McEwen				6165
McEwen		0	0	622
McEwen		0	1	71
McEwen		1	0	62
McEwen		1	1	918
McEwen	Australian			370
McEwen	Australian		1	44293
McEwen	Australian	0	0	1725
McEwen	Australian	0	1	6012
McEwen	Australian	1	0	4154
McEwen	Australian Aboriginal			21
McEwen	Australian Aboriginal	0	0	20
McEwen	Australian Aboriginal	0	1	85
McEwen	Australian Aboriginal	1	0	57
McEwen	Australian Aboriginal	1	1	1669
McEwen	Chinese			11
McEwen	Chinese	0	0	1556
McEwen	Chinese	0	1	75
McEwen	Chinese	1	0	137
McEwen	Chinese	1	1	272
McEwen	Croatian			4
McEwen	Croatian	0	0	559
McEwen	Croatian	0	1	158
McEwen	Croatian	1	0	77
McEwen	Croatian	1	1	313
McEwen	Dutch			14
McEwen	Dutch	0	0	935
McEwen	Dutch	0	1	378
McEwen	Dutch	1	0	234
McEwen	Dutch	1	1	920
McEwen	English			450
McEwen	English	0	0	8917
McEwen	English	0	1	4932
McEwen	English	1	0	3665
McEwen	English	1	1	37967
McEwen	Filipino			3
McEwen	Filipino	0	0	1339
McEwen	Filipino	0	1	43
McEwen	Filipino	1	0	180
McEwen	Filipino	1	1	67
McEwen	French			6
McEwen	French	0	0	290
McEwen	French	0	1	61
McEwen	French	1	0	48
McEwen	French	1	1	338
McEwen	German			34
McEwen	German	0	0	1355
McEwen	German	0	1	550
McEwen	German	1	0	376
McEwen	German	1	1	3437
McEwen	Greek			12
McEwen	Greek	0	0	1331
McEwen	Greek	0	1	442
McEwen	Greek	1	0	216
McEwen	Greek	1	1	1227
McEwen	Hungarian			4
McEwen	Hungarian	0	0	214
McEwen	Hungarian	0	1	60
McEwen	Hungarian	1	0	49
McEwen	Hungarian	1	1	141
McEwen	Indian			13
McEwen	Indian	0	0	6081
McEwen	Indian	0	1	119
McEwen	Indian	1	0	83
McEwen	Indian	1	1	49
McEwen	Irish			132
McEwen	Irish	0	0	2115
McEwen	Irish	0	1	1303
McEwen	Irish	1	0	854
McEwen	Irish	1	1	13888
McEwen	Italian			64
McEwen	Italian	0	0	4025
McEwen	Italian	0	1	1564
McEwen	Italian	1	0	687
McEwen	Italian	1	1	5777
McEwen	Korean	0	0	142
McEwen	Korean	1	0	7
McEwen	Korean	1	1	5
McEwen	Lebanese	0	0	467
McEwen	Lebanese	0	1	150
McEwen	Lebanese	1	0	73
McEwen	Lebanese	1	1	175
McEwen	Macedonian			25
McEwen	Macedonian	0	0	1195
McEwen	Macedonian	0	1	261
McEwen	Macedonian	1	0	138
McEwen	Macedonian	1	1	641
McEwen	Maltese			8
McEwen	Maltese	0	0	1306
McEwen	Maltese	0	1	515
McEwen	Maltese	1	0	269
McEwen	Maltese	1	1	1371
McEwen	Maori	0	0	363
McEwen	Maori	0	1	82
McEwen	Maori	1	0	73
McEwen	Maori	1	1	58
McEwen	NZ	0	0	437
McEwen	NZ	0	1	245
McEwen	NZ	1	0	187
McEwen	NZ	1	1	111
McEwen	(Other)			114
McEwen	(Other)	0	0	13775
McEwen	(Other)	0	1	1441
McEwen	(Other)	1	0	1039
McEwen	(Other)	1	1	2192
McEwen	Polish			3
McEwen	Polish	0	0	581
McEwen	Polish	0	1	157
McEwen	Polish	1	0	81
McEwen	Polish	1	1	468
McEwen	Russian	0	0	179
McEwen	Russian	0	1	33
McEwen	Russian	1	0	40
McEwen	Russian	1	1	90
McEwen	Samoan			3
McEwen	Samoan	0	0	387
McEwen	Samoan	0	1	58
McEwen	Samoan	1	0	18
McEwen	Samoan	1	1	9
McEwen	Scottish			82
McEwen	Scottish	0	0	2138
McEwen	Scottish	0	1	1221
McEwen	Scottish	1	0	918
McEwen	Scottish	1	1	10893
McEwen	Serbian	0	0	282
McEwen	Serbian	0	1	48
McEwen	Serbian	1	0	33
McEwen	Serbian	1	1	77
McEwen	South African	0	0	376
McEwen	South African	0	1	81
McEwen	South African	1	0	40
McEwen	South African	1	1	28
McEwen	Spanish	0	0	338
McEwen	Spanish	0	1	51
McEwen	Spanish	1	0	52
McEwen	Spanish	1	1	155
McEwen	Sri Lankan	0	0	673
McEwen	Sri Lankan	0	1	77
McEwen	Sri Lankan	1	0	46
McEwen	Sri Lankan	1	1	66
McEwen	Vietnamese			4
McEwen	Vietnamese	0	0	313
McEwen	Vietnamese	0	1	27
McEwen	Vietnamese	1	0	60
McEwen	Vietnamese	1	1	13
McEwen	Welsh	0	0	351
McEwen	Welsh	0	1	104
McEwen	Welsh	1	0	67
McEwen	Welsh	1	1	396
Melbourne				13060
Melbourne		0	0	1388
Melbourne		0	1	48
Melbourne		1	0	68
Melbourne		1	1	415
Melbourne	Australian			240
Melbourne	Australian		1	23904
Melbourne	Australian	0	0	1689
Melbourne	Australian	0	1	5540
Melbourne	Australian	1	0	4731
Melbourne	Australian Aboriginal			17
Melbourne	Australian Aboriginal	0	0	58
Melbourne	Australian Aboriginal	0	1	91
Melbourne	Australian Aboriginal	1	0	56
Melbourne	Australian Aboriginal	1	1	887
Melbourne	Chinese			133
Melbourne	Chinese	0	0	31774
Melbourne	Chinese	0	1	342
Melbourne	Chinese	1	0	675
Melbourne	Chinese	1	1	489
Melbourne	Croatian			3
Melbourne	Croatian	0	0	634
Melbourne	Croatian	0	1	128
Melbourne	Croatian	1	0	104
Melbourne	Croatian	1	1	282
Melbourne	Dutch			11
Melbourne	Dutch	0	0	1051
Melbourne	Dutch	0	1	428
Melbourne	Dutch	1	0	270
Melbourne	Dutch	1	1	987
Melbourne	English			307
Melbourne	English	0	0	12408
Melbourne	English	0	1	5361
Melbourne	English	1	0	4257
Melbourne	English	1	1	27727
Melbourne	Filipino			19
Melbourne	Filipino	0	0	2617
Melbourne	Filipino	0	1	37
Melbourne	Filipino	1	0	293
Melbourne	Filipino	1	1	33
Melbourne	French			5
Melbourne	French	0	0	1158
Melbourne	French	0	1	161
Melbourne	French	1	0	146
Melbourne	French	1	1	390
Melbourne	German			24
Melbourne	German	0	0	2061
Melbourne	German	0	1	637
Melbourne	German	1	0	483
Melbourne	German	1	1	3364
Melbourne	Greek			36
Melbourne	Greek	0	0	2624
Melbourne	Greek	0	1	521
Melbourne	Greek	1	0	277
Melbourne	Greek	1	1	1247
Melbourne	Hungarian			7
Melbourne	Hungarian	0	0	309
Melbourne	Hungarian	0	1	95
Melbourne	Hungarian	1	0	69
Melbourne	Hungarian	1	1	195
Melbourne	Indian			26
Melbourne	Indian	0	0	8298
Melbourne	Indian	0	1	173
Melbourne	Indian	1	0	123
Melbourne	Indian	1	1	97
Melbourne	Irish			65
Melbourne	Irish	0	0	3971
Melbourne	Irish	0	1	1748
Melbourne	Irish	1	0	1347
Melbourne	Irish	1	1	15032
Melbourne	Italian			59
Melbourne	Italian	0	0	4346
Melbourne	Italian	0	1	1300
Melbourne	Italian	1	0	677
Melbourne	Italian	1	1	3830
Melbourne	Korean			6
Melbourne	Korean	0	0	2308
Melbourne	Korean	0	1	10
Melbourne	Korean	1	0	39
Melbourne	Korean	1	1	34
Melbourne	Lebanese			3
Melbourne	Lebanese	0	0	422
Melbourne	Lebanese	0	1	74
Melbourne	Lebanese	1	0	59
Melbourne	Lebanese	1	1	154
Melbourne	Macedonian	0	0	389
Melbourne	Macedonian	0	1	68
Melbourne	Macedonian	1	0	56
Melbourne	Macedonian	1	1	158
Melbourne	Maltese	0	0	341
Melbourne	Maltese	0	1	188
Melbourne	Maltese	1	0	108
Melbourne	Maltese	1	1	411
Melbourne	Maori			3
Melbourne	Maori	0	0	544
Melbourne	Maori	0	1	71
Melbourne	Maori	1	0	55
Melbourne	Maori	1	1	22
Melbourne	NZ			5
Melbourne	NZ	0	0	1069
Melbourne	NZ	0	1	212
Melbourne	NZ	1	0	149
Melbourne	NZ	1	1	90
Melbourne	(Other)			221
Melbourne	(Other)	0	0	28580
Melbourne	(Other)	0	1	1957
Melbourne	(Other)	1	0	2003
Melbourne	(Other)	1	1	2573
Melbourne	Polish			9
Melbourne	Polish	0	0	948
Melbourne	Polish	0	1	229
Melbourne	Polish	1	0	181
Melbourne	Polish	1	1	647
Melbourne	Russian			7
Melbourne	Russian	0	0	686
Melbourne	Russian	0	1	92
Melbourne	Russian	1	0	70
Melbourne	Russian	1	1	175
Melbourne	Samoan	0	0	150
Melbourne	Samoan	0	1	14
Melbourne	Samoan	1	0	16
Melbourne	Samoan	1	1	8
Melbourne	Scottish			76
Melbourne	Scottish	0	0	3464
Melbourne	Scottish	0	1	1537
Melbourne	Scottish	1	0	1284
Melbourne	Scottish	1	1	10603
Melbourne	Serbian			14
Melbourne	Serbian	0	0	517
Melbourne	Serbian	0	1	68
Melbourne	Serbian	1	0	47
Melbourne	Serbian	1	1	72
Melbourne	South African	0	0	443
Melbourne	South African	0	1	81
Melbourne	South African	1	0	59
Melbourne	South African	1	1	16
Melbourne	Spanish			4
Melbourne	Spanish	0	0	1236
Melbourne	Spanish	0	1	72
Melbourne	Spanish	1	0	52
Melbourne	Spanish	1	1	127
Melbourne	Sri Lankan	0	0	740
Melbourne	Sri Lankan	0	1	95
Melbourne	Sri Lankan	1	0	85
Melbourne	Sri Lankan	1	1	65
Melbourne	Vietnamese			59
Melbourne	Vietnamese	0	0	5558
Melbourne	Vietnamese	0	1	53
Melbourne	Vietnamese	1	0	168
Melbourne	Vietnamese	1	1	44
Melbourne	Welsh			10
Melbourne	Welsh	0	0	446
Melbourne	Welsh	0	1	134
Melbourne	Welsh	1	0	91
Melbourne	Welsh	1	1	521
Menzies				4792
Menzies		0	0	934
Menzies		0	1	60
Menzies		1	0	34
Menzies		1	1	279
Menzies	Australian			201
Menzies	Australian		1	22324
Menzies	Australian	0	0	2025
Menzies	Australian	0	1	4102
Menzies	Australian	1	0	3324
Menzies	Australian Aboriginal			10
Menzies	Australian Aboriginal	0	0	35
Menzies	Australian Aboriginal	0	1	33
Menzies	Australian Aboriginal	1	0	28
Menzies	Australian Aboriginal	1	1	370
Menzies	Chinese			253
Menzies	Chinese	0	0	44008
Menzies	Chinese	0	1	474
Menzies	Chinese	1	0	913
Menzies	Chinese	1	1	574
Menzies	Croatian	0	0	763
Menzies	Croatian	0	1	118
Menzies	Croatian	1	0	65
Menzies	Croatian	1	1	242
Menzies	Dutch			4
Menzies	Dutch	0	0	1019
Menzies	Dutch	0	1	312
Menzies	Dutch	1	0	166
Menzies	Dutch	1	1	599
Menzies	English			235
Menzies	English	0	0	7628
Menzies	English	0	1	3569
Menzies	English	1	0	2649
Menzies	English	1	1	21843
Menzies	Filipino			9
Menzies	Filipino	0	0	1144
Menzies	Filipino	0	1	54
Menzies	Filipino	1	0	169
Menzies	Filipino	1	1	30
Menzies	French	0	0	373
Menzies	French	0	1	70
Menzies	French	1	0	52
Menzies	French	1	1	208
Menzies	German			29
Menzies	German	0	0	1281
Menzies	German	0	1	414
Menzies	German	1	0	250
Menzies	German	1	1	2018
Menzies	Greek			85
Menzies	Greek	0	0	7093
Menzies	Greek	0	1	881
Menzies	Greek	1	0	509
Menzies	Greek	1	1	2831
Menzies	Hungarian			8
Menzies	Hungarian	0	0	361
Menzies	Hungarian	0	1	54
Menzies	Hungarian	1	0	29
Menzies	Hungarian	1	1	118
Menzies	Indian			9
Menzies	Indian	0	0	5212
Menzies	Indian	0	1	154
Menzies	Indian	1	0	129
Menzies	Indian	1	1	80
Menzies	Irish			43
Menzies	Irish	0	0	1438
Menzies	Irish	0	1	850
Menzies	Irish	1	0	588
Menzies	Irish	1	1	8287
Menzies	Italian			91
Menzies	Italian	0	0	7632
Menzies	Italian	0	1	1431
Menzies	Italian	1	0	636
Menzies	Italian	1	1	4699
Menzies	Korean			4
Menzies	Korean	0	0	1623
Menzies	Korean	0	1	10
Menzies	Korean	1	0	43
Menzies	Korean	1	1	8
Menzies	Lebanese			7
Menzies	Lebanese	0	0	880
Menzies	Lebanese	0	1	138
Menzies	Lebanese	1	0	101
Menzies	Lebanese	1	1	186
Menzies	Macedonian			4
Menzies	Macedonian	0	0	717
Menzies	Macedonian	0	1	100
Menzies	Macedonian	1	0	55
Menzies	Macedonian	1	1	245
Menzies	Maltese			7
Menzies	Maltese	0	0	484
Menzies	Maltese	0	1	143
Menzies	Maltese	1	0	81
Menzies	Maltese	1	1	306
Menzies	Maori			5
Menzies	Maori	0	0	143
Menzies	Maori	0	1	24
Menzies	Maori	1	0	15
Menzies	Maori	1	1	21
Menzies	NZ			3
Menzies	NZ	0	0	375
Menzies	NZ	0	1	169
Menzies	NZ	1	0	102
Menzies	NZ	1	1	59
Menzies	(Other)			96
Menzies	(Other)	0	0	19010
Menzies	(Other)	0	1	1257
Menzies	(Other)	1	0	1270
Menzies	(Other)	1	1	1814
Menzies	Polish			7
Menzies	Polish	0	0	676
Menzies	Polish	0	1	116
Menzies	Polish	1	0	94
Menzies	Polish	1	1	206
Menzies	Russian	0	0	331
Menzies	Russian	0	1	42
Menzies	Russian	1	0	39
Menzies	Russian	1	1	65
Menzies	Samoan			3
Menzies	Samoan	0	0	52
Menzies	Samoan	0	1	23
Menzies	Samoan	1	0	11
Menzies	Scottish			32
Menzies	Scottish	0	0	1558
Menzies	Scottish	0	1	903
Menzies	Scottish	1	0	661
Menzies	Scottish	1	1	6851
Menzies	Serbian			4
Menzies	Serbian	0	0	346
Menzies	Serbian	0	1	49
Menzies	Serbian	1	0	33
Menzies	Serbian	1	1	42
Menzies	South African			3
Menzies	South African	0	0	622
Menzies	South African	0	1	97
Menzies	South African	1	0	72
Menzies	South African	1	1	39
Menzies	Spanish	0	0	421
Menzies	Spanish	0	1	41
Menzies	Spanish	1	0	34
Menzies	Spanish	1	1	85
Menzies	Sri Lankan	0	0	916
Menzies	Sri Lankan	0	1	75
Menzies	Sri Lankan	1	0	53
Menzies	Sri Lankan	1	1	65
Menzies	Vietnamese			3
Menzies	Vietnamese	0	0	1768
Menzies	Vietnamese	0	1	67
Menzies	Vietnamese	1	0	127
Menzies	Vietnamese	1	1	54
Menzies	Welsh	0	0	215
Menzies	Welsh	0	1	56
Menzies	Welsh	1	0	48
Menzies	Welsh	1	1	311
Monash				8257
Monash		0	0	313
Monash		0	1	86
Monash		1	0	67
Monash		1	1	1192
Monash	Australian			814
Monash	Australian		1	48155
Monash	Australian	0	0	908
Monash	Australian	0	1	5563
Monash	Australian	1	0	3932
Monash	Australian Aboriginal			35
Monash	Australian Aboriginal	0	0	22
Monash	Australian Aboriginal	0	1	76
Monash	Australian Aboriginal	1	0	59
Monash	Australian Aboriginal	1	1	1708
Monash	Chinese			13
Monash	Chinese	0	0	777
Monash	Chinese	0	1	34
Monash	Chinese	1	0	75
Monash	Chinese	1	1	227
Monash	Croatian			9
Monash	Croatian	0	0	291
Monash	Croatian	0	1	67
Monash	Croatian	1	0	31
Monash	Croatian	1	1	93
Monash	Dutch			56
Monash	Dutch	0	0	2219
Monash	Dutch	0	1	689
Monash	Dutch	1	0	470
Monash	Dutch	1	1	1750
Monash	English			899
Monash	English	0	0	9633
Monash	English	0	1	5116
Monash	English	1	0	3725
Monash	English	1	1	43159
Monash	Filipino			3
Monash	Filipino	0	0	673
Monash	Filipino	0	1	48
Monash	Filipino	1	0	186
Monash	Filipino	1	1	34
Monash	French			12
Monash	French	0	0	270
Monash	French	0	1	40
Monash	French	1	0	46
Monash	French	1	1	329
Monash	German			69
Monash	German	0	0	1595
Monash	German	0	1	523
Monash	German	1	0	352
Monash	German	1	1	3503
Monash	Greek			7
Monash	Greek	0	0	423
Monash	Greek	0	1	104
Monash	Greek	1	0	32
Monash	Greek	1	1	267
Monash	Hungarian			3
Monash	Hungarian	0	0	301
Monash	Hungarian	0	1	59
Monash	Hungarian	1	0	31
Monash	Hungarian	1	1	107
Monash	Indian	0	0	754
Monash	Indian	0	1	84
Monash	Indian	1	0	23
Monash	Indian	1	1	67
Monash	Irish			210
Monash	Irish	0	0	1980
Monash	Irish	0	1	1179
Monash	Irish	1	0	733
Monash	Irish	1	1	13017
Monash	Italian			73
Monash	Italian	0	0	1886
Monash	Italian	0	1	640
Monash	Italian	1	0	251
Monash	Italian	1	1	2894
Monash	Korean	0	0	56
Monash	Korean	1	0	3
Monash	Lebanese			4
Monash	Lebanese	0	0	40
Monash	Lebanese	0	1	7
Monash	Lebanese	1	0	7
Monash	Lebanese	1	1	35
Monash	Macedonian	0	0	65
Monash	Macedonian	0	1	8
Monash	Macedonian	1	0	15
Monash	Macedonian	1	1	31
Monash	Maltese			14
Monash	Maltese	0	0	595
Monash	Maltese	0	1	150
Monash	Maltese	1	0	67
Monash	Maltese	1	1	473
Monash	Maori			8
Monash	Maori	0	0	235
Monash	Maori	0	1	67
Monash	Maori	1	0	46
Monash	Maori	1	1	56
Monash	NZ			9
Monash	NZ	0	0	396
Monash	NZ	0	1	239
Monash	NZ	1	0	163
Monash	NZ	1	1	135
Monash	(Other)			84
Monash	(Other)	0	0	4176
Monash	(Other)	0	1	871
Monash	(Other)	1	0	677
Monash	(Other)	1	1	1787
Monash	Polish			10
Monash	Polish	0	0	527
Monash	Polish	0	1	104
Monash	Polish	1	0	64
Monash	Polish	1	1	304
Monash	Russian			4
Monash	Russian	0	0	174
Monash	Russian	0	1	27
Monash	Russian	1	0	17
Monash	Russian	1	1	92
Monash	Samoan	0	0	70
Monash	Samoan	0	1	14
Monash	Samoan	1	0	10
