CED_NAME21	Landlord	Rent.min	occupied_private_dwellings_being_rented
Brand	Person not in same household	10500	256
Brand	Person not in same household	11812	588
Brand	Person not in same household	14437	1264
Brand	Person not in same household	18375	1174
Brand	Person not in same household	23625	183
Brand	Person not in same household	28875	30
Brand	Person not in same household	34125	6
Brand	Person not in same household	39375	5
Brand	Person not in same household	44625	6
Brand	Person not in same household	49875	3
Brand	Real estate agent	52	19
Brand	Real estate agent	3937	4
Brand	Real estate agent	5250	28
Brand	Real estate agent	7875	198
Brand	Real estate agent	10500	325
Brand	Real estate agent	11812	947
Brand	Real estate agent	14437	3097
Brand	Real estate agent	18375	4262
Brand	Real estate agent	23625	802
Brand	Real estate agent	28875	145
Brand	Real estate agent	34125	47
Brand	Real estate agent	39375	15
Brand	Real estate agent	49875	10
Brand	State or territory housing authority	52	35
Brand	State or territory housing authority	3937	58
Brand	State or territory housing authority	5250	418
Brand	State or territory housing authority	7875	287
Brand	State or territory housing authority	10500	96
Brand	State or territory housing authority	11812	155
Brand	State or territory housing authority	14437	108
Brand	State or territory housing authority	18375	26
Brand	State or territory housing authority	23625	3
Brand	State or territory housing authority	28875	5
Burt		52	3
Burt		5250	5
Burt		7875	9
Burt		10500	15
Burt		11812	10
Burt		14437	18
Burt		18375	8
Burt		23625	6
Burt	(Other)	52	4
Burt	(Other)	3937	7
Burt	(Other)	5250	22
Burt	(Other)	7875	56
Burt	(Other)	10500	51
Burt	(Other)	11812	104
Burt	(Other)	14437	199
Burt	(Other)	18375	166
Burt	(Other)	23625	29
Burt	(Other)	28875	7
Burt	(Other)	34125	3
Burt	(Other)	39375	3
Burt	(Other)	49875	8
Burt	Co-op/church group etc	52	8
Burt	Co-op/church group etc	3937	17
Burt	Co-op/church group etc	5250	67
Burt	Co-op/church group etc	7875	125
Burt	Co-op/church group etc	10500	45
Burt	Co-op/church group etc	11812	43
Burt	Co-op/church group etc	14437	21
Burt	Co-op/church group etc	18375	35
Burt	Co-op/church group etc	23625	6
Burt	Person not in same household	52	24
Burt	Person not in same household	3937	22
Burt	Person not in same household	5250	121
Burt	Person not in same household	7875	181
Burt	Person not in same household	10500	271
Burt	Person not in same household	11812	641
Burt	Person not in same household	14437	1415
Burt	Person not in same household	18375	1079
Burt	Person not in same household	23625	246
Burt	Person not in same household	28875	31
Burt	Person not in same household	34125	15
Burt	Person not in same household	39375	12
Burt	Person not in same household	44625	3
Burt	Person not in same household	49875	16
Burt	Real estate agent	52	12
Burt	Real estate agent	3937	5
Burt	Real estate agent	5250	49
Burt	Real estate agent	7875	132
Burt	Real estate agent	10500	329
Burt	Real estate agent	11812	1166
Burt	Real estate agent	14437	3208
Burt	Real estate agent	18375	2999
Burt	Real estate agent	23625	807
Burt	Real estate agent	28875	128
Burt	Real estate agent	34125	20
Burt	Real estate agent	39375	10
Burt	Real estate agent	44625	4
Burt	Real estate agent	49875	3
Burt	State or territory housing authority	52	53
Burt	State or territory housing authority	3937	75
Burt	State or territory housing authority	5250	427
Burt	State or territory housing authority	7875	323
Burt	State or territory housing authority	10500	136
Burt	State or territory housing authority	11812	205
Burt	State or territory housing authority	14437	139
Burt	State or territory housing authority	18375	38
Burt	State or territory housing authority	23625	11
Burt	State or territory housing authority	34125	6
Burt	State or territory housing authority	44625	4
Canning		5250	9
Canning		7875	6
Canning		10500	8
Canning		11812	10
Canning		14437	12
Canning		18375	12
Canning		23625	3
Canning		28875	7
Canning	(Other)	52	7
Canning	(Other)	3937	10
Canning	(Other)	5250	32
Canning	(Other)	7875	57
Canning	(Other)	10500	46
Canning	(Other)	11812	72
Canning	(Other)	14437	105
Canning	(Other)	18375	86
Canning	(Other)	23625	20
Canning	(Other)	28875	4
Canning	(Other)	34125	3
Canning	(Other)	39375	3
Canning	(Other)	49875	5
Canning	Co-op/church group etc	52	5
Canning	Co-op/church group etc	3937	5
Canning	Co-op/church group etc	5250	72
Canning	Co-op/church group etc	7875	149
Canning	Co-op/church group etc	10500	54
Canning	Co-op/church group etc	11812	62
Canning	Co-op/church group etc	14437	34
Canning	Co-op/church group etc	18375	42
Canning	Co-op/church group etc	23625	5
Canning	Person not in same household	52	25
Canning	Person not in same household	3937	6
Canning	Person not in same household	5250	121
Canning	Person not in same household	7875	205
Canning	Person not in same household	10500	290
Canning	Person not in same household	11812	606
Canning	Person not in same household	14437	1045
Canning	Person not in same household	18375	815
Canning	Person not in same household	23625	201
Canning	Person not in same household	28875	58
Canning	Person not in same household	34125	15
Canning	Person not in same household	39375	7
Canning	Person not in same household	49875	12
Canning	Real estate agent	52	14
Canning	Real estate agent	5250	20
Canning	Real estate agent	7875	158
Canning	Real estate agent	10500	203
Canning	Real estate agent	11812	841
Canning	Real estate agent	14437	2201
Canning	Real estate agent	18375	2358
Canning	Real estate agent	23625	645
Canning	Real estate agent	28875	155
Canning	Real estate agent	34125	42
Canning	Real estate agent	39375	22
Canning	Real estate agent	44625	3
Canning	Real estate agent	49875	3
Canning	State or territory housing authority	52	22
Canning	State or territory housing authority	3937	33
Canning	State or territory housing authority	5250	245
Canning	State or territory housing authority	7875	220
Canning	State or territory housing authority	10500	90
Canning	State or territory housing authority	11812	79
Canning	State or territory housing authority	14437	30
Canning	State or territory housing authority	18375	19
Canning	State or territory housing authority	23625	3
Cowan		5250	6
Cowan		7875	13
Cowan		10500	4
Cowan		11812	4
Cowan		14437	19
Cowan		18375	30
Cowan		23625	7
Cowan	(Other)	5250	34
Cowan	(Other)	7875	16
Cowan	(Other)	10500	29
Cowan	(Other)	11812	87
Cowan	(Other)	14437	272
Cowan	(Other)	18375	249
Cowan	(Other)	23625	35
Cowan	(Other)	28875	10
Cowan	(Other)	39375	3
Cowan	Co-op/church group etc	52	15
Cowan	Co-op/church group etc	3937	12
Cowan	Co-op/church group etc	5250	59
Cowan	Co-op/church group etc	7875	118
Cowan	Co-op/church group etc	10500	30
Cowan	Co-op/church group etc	11812	55
Cowan	Co-op/church group etc	14437	31
Cowan	Co-op/church group etc	18375	35
Cowan	Co-op/church group etc	28875	4
Cowan	Co-op/church group etc	39375	3
Cowan	Person not in same household	52	24
Cowan	Person not in same household	3937	17
Cowan	Person not in same household	5250	136
Cowan	Person not in same household	7875	198
Cowan	Person not in same household	10500	206
Cowan	Person not in same household	11812	478
Cowan	Person not in same household	14437	1573
Cowan	Person not in same household	18375	1570
Cowan	Person not in same household	23625	321
Cowan	Person not in same household	28875	67
Cowan	Person not in same household	34125	21
Cowan	Person not in same household	39375	9
Cowan	Person not in same household	44625	8
Cowan	Person not in same household	49875	6
Cowan	Real estate agent	52	11
Cowan	Real estate agent	5250	33
Cowan	Real estate agent	7875	69
Cowan	Real estate agent	10500	86
Cowan	Real estate agent	11812	575
Cowan	Real estate agent	14437	3188
Cowan	Real estate agent	18375	3833
Cowan	Real estate agent	23625	1003
Cowan	Real estate agent	28875	178
Cowan	Real estate agent	34125	68
Cowan	Real estate agent	39375	38
Cowan	Real estate agent	44625	18
Cowan	Real estate agent	49875	13
Cowan	State or territory housing authority	52	90
Cowan	State or territory housing authority	3937	177
Cowan	State or territory housing authority	5250	1121
Cowan	State or territory housing authority	7875	450
Cowan	State or territory housing authority	10500	186
Cowan	State or territory housing authority	11812	251
Cowan	State or territory housing authority	14437	190
Cowan	State or territory housing authority	18375	64
Cowan	State or territory housing authority	23625	12
Cowan	State or territory housing authority	34125	3
Cowan	State or territory housing authority	49875	3
Curtin		3937	6
Curtin		5250	6
Curtin		7875	7
Curtin		10500	4
Curtin		11812	3
Curtin		14437	4
Curtin		18375	8
Curtin		23625	3
Curtin		34125	3
Curtin	(Other)	5250	13
Curtin	(Other)	7875	15
Curtin	(Other)	10500	24
Curtin	(Other)	11812	162
Curtin	(Other)	14437	131
Curtin	(Other)	18375	78
Curtin	(Other)	23625	42
Curtin	(Other)	28875	21
Curtin	(Other)	34125	4
Curtin	(Other)	39375	9
Curtin	(Other)	44625	5
Curtin	(Other)	49875	13
Curtin	Co-op/church group etc	52	9
Curtin	Co-op/church group etc	3937	21
Curtin	Co-op/church group etc	5250	33
Curtin	Co-op/church group etc	7875	90
Curtin	Co-op/church group etc	10500	18
Curtin	Co-op/church group etc	11812	32
Curtin	Co-op/church group etc	14437	23
Curtin	Co-op/church group etc	18375	26
Curtin	Co-op/church group etc	23625	18
Curtin	Person not in same household	52	20
Curtin	Person not in same household	3937	15
Curtin	Person not in same household	5250	103
Curtin	Person not in same household	7875	153
Curtin	Person not in same household	10500	198
Curtin	Person not in same household	11812	420
Curtin	Person not in same household	14437	788
Curtin	Person not in same household	18375	1045
Curtin	Person not in same household	23625	698
Curtin	Person not in same household	28875	378
Curtin	Person not in same household	34125	219
Curtin	Person not in same household	39375	127
Curtin	Person not in same household	44625	79
Curtin	Person not in same household	49875	156
Curtin	Real estate agent	52	8
Curtin	Real estate agent	5250	33
Curtin	Real estate agent	7875	106
Curtin	Real estate agent	10500	296
Curtin	Real estate agent	11812	1178
Curtin	Real estate agent	14437	1856
Curtin	Real estate agent	18375	2908
Curtin	Real estate agent	23625	2393
Curtin	Real estate agent	28875	1419
Curtin	Real estate agent	34125	911
Curtin	Real estate agent	39375	606
Curtin	Real estate agent	44625	418
Curtin	Real estate agent	49875	845
Curtin	State or territory housing authority	52	84
Curtin	State or territory housing authority	3937	131
Curtin	State or territory housing authority	5250	791
Curtin	State or territory housing authority	7875	251
Curtin	State or territory housing authority	10500	83
Curtin	State or territory housing authority	11812	117
Curtin	State or territory housing authority	14437	66
Curtin	State or territory housing authority	18375	42
Curtin	State or territory housing authority	23625	15
Curtin	State or territory housing authority	28875	3
Durack		52	10
Durack		3937	8
Durack		5250	15
Durack		7875	29
Durack		10500	9
Durack		11812	16
Durack		14437	10
Durack		18375	6
Durack		23625	3
Durack	(Other)	52	1964
Durack	(Other)	3937	280
Durack	(Other)	5250	1254
Durack	(Other)	7875	554
Durack	(Other)	10500	399
Durack	(Other)	11812	513
Durack	(Other)	14437	420
Durack	(Other)	18375	240
Durack	(Other)	23625	128
Durack	(Other)	28875	60
Durack	(Other)	34125	50
Durack	(Other)	39375	30
Durack	(Other)	44625	30
Durack	(Other)	49875	67
Durack	Co-op/church group etc	52	431
Durack	Co-op/church group etc	3937	300
Durack	Co-op/church group etc	5250	311
Durack	Co-op/church group etc	7875	202
Durack	Co-op/church group etc	10500	61
Durack	Co-op/church group etc	11812	103
Durack	Co-op/church group etc	14437	119
Durack	Co-op/church group etc	18375	49
Durack	Co-op/church group etc	23625	8
Durack	Co-op/church group etc	28875	4
Durack	Person not in same household	52	50
Durack	Person not in same household	3937	39
Durack	Person not in same household	5250	279
Durack	Person not in same household	7875	400
Durack	Person not in same household	10500	486
Durack	Person not in same household	11812	685
Durack	Person not in same household	14437	793
Durack	Person not in same household	18375	656
Durack	Person not in same household	23625	270
Durack	Person not in same household	28875	116
Durack	Person not in same household	34125	86
Durack	Person not in same household	39375	60
Durack	Person not in same household	44625	29
Durack	Person not in same household	49875	49
Durack	Real estate agent	52	74
Durack	Real estate agent	3937	13
Durack	Real estate agent	5250	80
Durack	Real estate agent	7875	325
Durack	Real estate agent	10500	360
Durack	Real estate agent	11812	768
Durack	Real estate agent	14437	1352
Durack	Real estate agent	18375	1393
Durack	Real estate agent	23625	901
Durack	Real estate agent	28875	590
Durack	Real estate agent	34125	360
Durack	Real estate agent	39375	226
Durack	Real estate agent	44625	161
Durack	Real estate agent	49875	227
Durack	State or territory housing authority	52	531
Durack	State or territory housing authority	3937	423
Durack	State or territory housing authority	5250	1114
Durack	State or territory housing authority	7875	819
Durack	State or territory housing authority	10500	442
Durack	State or territory housing authority	11812	658
Durack	State or territory housing authority	14437	536
Durack	State or territory housing authority	18375	161
Durack	State or territory housing authority	23625	37
Durack	State or territory housing authority	28875	10
Durack	State or territory housing authority	34125	11
Durack	State or territory housing authority	39375	6
Durack	State or territory housing authority	44625	5
Forrest		5250	11
Forrest		7875	7
Forrest		10500	4
Forrest		11812	4
Forrest		14437	14
Forrest		18375	9
Forrest		23625	4
Forrest	(Other)	52	14
Forrest	(Other)	3937	14
Forrest	(Other)	5250	51
Forrest	(Other)	7875	84
Forrest	(Other)	10500	62
Forrest	(Other)	11812	101
Forrest	(Other)	14437	135
Forrest	(Other)	18375	109
Forrest	(Other)	23625	26
Forrest	(Other)	28875	8
Forrest	(Other)	34125	15
Forrest	(Other)	39375	4
Forrest	(Other)	49875	7
Forrest	Co-op/church group etc	52	5
Forrest	Co-op/church group etc	3937	19
Forrest	Co-op/church group etc	5250	65
Forrest	Co-op/church group etc	7875	182
Forrest	Co-op/church group etc	10500	53
Forrest	Co-op/church group etc	11812	44
Forrest	Co-op/church group etc	14437	29
Forrest	Co-op/church group etc	18375	25
Forrest	Person not in same household	52	40
Forrest	Person not in same household	3937	26
Forrest	Person not in same household	5250	144
Forrest	Person not in same household	7875	217
Forrest	Person not in same household	10500	336
Forrest	Person not in same household	11812	587
Forrest	Person not in same household	14437	1248
