CED_NAME21	Age	NeedsAssistance	Sex	persons
Bruce	0-4	0	F	4843
Bruce	0-4	0	M	5179
Bruce	0-4	1	F	61
Bruce	0-4	1	M	90
Bruce	5-14		F	663
Bruce	5-14		M	692
Bruce	5-14	0	F	9996
Bruce	5-14	0	M	10362
Bruce	5-14	1	F	274
Bruce	5-14	1	M	580
Bruce	15-19		F	283
Bruce	15-19		M	335
Bruce	15-19	0	F	4913
Bruce	15-19	0	M	5193
Bruce	15-19	1	F	134
Bruce	15-19	1	M	214
Bruce	20-24		F	300
Bruce	20-24		M	419
Bruce	20-24	0	F	5322
Bruce	20-24	0	M	5897
Bruce	20-24	1	F	130
Bruce	20-24	1	M	159
Bruce	25-34		F	828
Bruce	25-34		M	1043
Bruce	25-34	0	F	11574
Bruce	25-34	0	M	12500
Bruce	25-34	1	F	255
Bruce	25-34	1	M	280
Bruce	35-44		F	676
Bruce	35-44		M	826
Bruce	35-44	0	F	11336
Bruce	35-44	0	M	11485
Bruce	35-44	1	F	343
Bruce	35-44	1	M	328
Bruce	45-54		F	589
Bruce	45-54		M	622
Bruce	45-54	0	F	10331
Bruce	45-54	0	M	10287
Bruce	45-54	1	F	601
Bruce	45-54	1	M	503
Bruce	55-64		F	478
Bruce	55-64		M	522
Bruce	55-64	0	F	9417
Bruce	55-64	0	M	9249
Bruce	55-64	1	F	930
Bruce	55-64	1	M	718
Bruce	65-74		F	375
Bruce	65-74		M	342
Bruce	65-74	0	F	6307
Bruce	65-74	0	M	6099
Bruce	65-74	1	F	1214
Bruce	65-74	1	M	990
Bruce	75-84		F	254
Bruce	75-84		M	217
Bruce	75-84	0	F	2512
Bruce	75-84	0	M	2563
Bruce	75-84	1	F	1478
Bruce	75-84	1	M	1028
Bruce	85+		F	134
Bruce	85+		M	90
Bruce	85+	0	F	601
Bruce	85+	0	M	469
Bruce	85+	1	F	1266
Bruce	85+	1	M	652
Calwell	0-4		F	538
Calwell	0-4		M	543
Calwell	0-4	0	F	6884
Calwell	0-4	0	M	7418
Calwell	0-4	1	F	78
Calwell	0-4	1	M	128
Calwell	5-14		F	941
Calwell	5-14		M	1000
Calwell	5-14	0	F	12741
Calwell	5-14	0	M	13191
Calwell	5-14	1	F	385
Calwell	5-14	1	M	837
Calwell	15-19		F	330
Calwell	15-19		M	381
Calwell	15-19	0	F	5397
Calwell	15-19	0	M	5541
Calwell	15-19	1	F	148
Calwell	15-19	1	M	231
Calwell	20-24		F	366
Calwell	20-24		M	441
Calwell	20-24	0	F	5935
Calwell	20-24	0	M	6299
Calwell	20-24	1	F	126
Calwell	20-24	1	M	176
Calwell	25-34		F	971
Calwell	25-34		M	1094
Calwell	25-34	0	F	15092
Calwell	25-34	0	M	14556
Calwell	25-34	1	F	232
Calwell	25-34	1	M	295
Calwell	35-44		F	893
Calwell	35-44		M	959
Calwell	35-44	0	F	13318
Calwell	35-44	0	M	13702
Calwell	35-44	1	F	439
Calwell	35-44	1	M	423
Calwell	45-54		F	590
Calwell	45-54		M	642
Calwell	45-54	0	F	9431
Calwell	45-54	0	M	9185
Calwell	45-54	1	F	918
Calwell	45-54	1	M	678
Calwell	55-64		F	456
Calwell	55-64		M	487
Calwell	55-64	0	F	7196
Calwell	55-64	0	M	7367
Calwell	55-64	1	F	1281
Calwell	55-64	1	M	1126
Calwell	65-74		F	264
Calwell	65-74		M	250
Calwell	65-74	0	F	3803
Calwell	65-74	0	M	3785
Calwell	65-74	1	F	1462
Calwell	65-74	1	M	1097
Calwell	75-84		F	174
Calwell	75-84		M	125
Calwell	75-84	0	F	1267
Calwell	75-84	0	M	1363
Calwell	75-84	1	F	1168
Calwell	75-84	1	M	856
Calwell	85+		F	81
Calwell	85+		M	48
Calwell	85+	0	F	225
Calwell	85+	0	M	214
Calwell	85+	1	F	598
Calwell	85+	1	M	323
Casey	0-4		F	146
Casey	0-4		M	164
Casey	0-4	0	F	4279
Casey	0-4	0	M	4656
Casey	0-4	1	F	45
Casey	0-4	1	M	84
Casey	5-14		F	349
Casey	5-14		M	404
Casey	5-14	0	F	8862
Casey	5-14	0	M	9265
Casey	5-14	1	F	356
Casey	5-14	1	M	683
Casey	15-19		F	187
Casey	15-19		M	218
Casey	15-19	0	F	4230
Casey	15-19	0	M	4511
Casey	15-19	1	F	161
Casey	15-19	1	M	254
Casey	20-24		F	143
Casey	20-24		M	200
Casey	20-24	0	F	3958
Casey	20-24	0	M	4151
Casey	20-24	1	F	123
Casey	20-24	1	M	174
Casey	25-34		F	369
Casey	25-34		M	397
Casey	25-34	0	F	9144
Casey	25-34	0	M	8905
Casey	25-34	1	F	222
Casey	25-34	1	M	243
Casey	35-44		F	389
Casey	35-44		M	390
Casey	35-44	0	F	9955
Casey	35-44	0	M	9382
Casey	35-44	1	F	264
Casey	35-44	1	M	187
Casey	45-54		F	430
Casey	45-54		M	469
Casey	45-54	0	F	10324
Casey	45-54	0	M	9801
Casey	45-54	1	F	360
Casey	45-54	1	M	320
Casey	55-64		F	382
Casey	55-64		M	411
Casey	55-64	0	F	9670
Casey	55-64	0	M	9120
Casey	55-64	1	F	485
Casey	55-64	1	M	420
Casey	65-74		F	327
Casey	65-74		M	304
Casey	65-74	0	F	7668
Casey	65-74	0	M	7000
Casey	65-74	1	F	660
Casey	65-74	1	M	544
Casey	75-84		F	178
Casey	75-84		M	218
Casey	75-84	0	F	3369
Casey	75-84	0	M	3301
Casey	75-84	1	F	908
Casey	75-84	1	M	652
Casey	85+		F	91
Casey	85+		M	71
Casey	85+	0	F	631
Casey	85+	0	M	566
Casey	85+	1	F	880
Casey	85+	1	M	461
Chisholm	0-4		F	141
Chisholm	0-4		M	156
Chisholm	0-4	0	F	3496
Chisholm	0-4	0	M	3585
Chisholm	0-4	1	F	28
Chisholm	0-4	1	M	53
Chisholm	5-14		F	342
Chisholm	5-14		M	375
Chisholm	5-14	0	F	9517
Chisholm	5-14	0	M	9829
Chisholm	5-14	1	F	163
Chisholm	5-14	1	M	372
Chisholm	15-19		F	181
Chisholm	15-19		M	194
Chisholm	15-19	0	F	5294
Chisholm	15-19	0	M	5393
Chisholm	15-19	1	F	82
Chisholm	15-19	1	M	173
Chisholm	20-24		F	371
Chisholm	20-24		M	511
Chisholm	20-24	0	F	6710
Chisholm	20-24	0	M	7658
Chisholm	20-24	1	F	96
Chisholm	20-24	1	M	127
Chisholm	25-34		F	667
Chisholm	25-34		M	821
Chisholm	25-34	0	F	11485
Chisholm	25-34	0	M	12731
Chisholm	25-34	1	F	164
Chisholm	25-34	1	M	184
Chisholm	35-44		F	433
Chisholm	35-44		M	506
Chisholm	35-44	0	F	11888
Chisholm	35-44	0	M	11089
Chisholm	35-44	1	F	184
Chisholm	35-44	1	M	160
Chisholm	45-54		F	401
Chisholm	45-54		M	392
Chisholm	45-54	0	F	11592
Chisholm	45-54	0	M	10522
Chisholm	45-54	1	F	305
Chisholm	45-54	1	M	228
Chisholm	55-64		F	317
Chisholm	55-64		M	295
Chisholm	55-64	0	F	9566
Chisholm	55-64	0	M	8887
Chisholm	55-64	1	F	461
Chisholm	55-64	1	M	328
Chisholm	65-74		F	304
Chisholm	65-74		M	271
Chisholm	65-74	0	F	7702
Chisholm	65-74	0	M	6623
Chisholm	65-74	1	F	845
Chisholm	65-74	1	M	558
Chisholm	75-84		F	273
Chisholm	75-84		M	241
Chisholm	75-84	0	F	4960
Chisholm	75-84	0	M	4196
Chisholm	75-84	1	F	1760
Chisholm	75-84	1	M	1069
Chisholm	85+		F	294
Chisholm	85+		M	174
Chisholm	85+	0	F	1503
Chisholm	85+	0	M	1282
Chisholm	85+	1	F	2034
Chisholm	85+	1	M	1127
Cooper	0-4		F	154
Cooper	0-4		M	176
Cooper	0-4	0	F	3889
Cooper	0-4	0	M	4052
Cooper	0-4	1	F	33
Cooper	0-4	1	M	51
Cooper	5-14		F	316
Cooper	5-14		M	324
Cooper	5-14	0	F	6906
Cooper	5-14	0	M	7225
Cooper	5-14	1	F	188
Cooper	5-14	1	M	364
Cooper	15-19		F	161
Cooper	15-19		M	151
Cooper	15-19	0	F	3278
Cooper	15-19	0	M	3283
Cooper	15-19	1	F	89
Cooper	15-19	1	M	120
Cooper	20-24		F	213
Cooper	20-24		M	306
Cooper	20-24	0	F	4545
Cooper	20-24	0	M	4572
Cooper	20-24	1	F	98
Cooper	20-24	1	M	112
Cooper	25-34		F	666
Cooper	25-34		M	722
Cooper	25-34	0	F	14397
Cooper	25-34	0	M	13589
Cooper	25-34	1	F	240
Cooper	25-34	1	M	190
Cooper	35-44		F	514
Cooper	35-44		M	578
Cooper	35-44	0	F	12137
Cooper	35-44	0	M	11584
Cooper	35-44	1	F	273
Cooper	35-44	1	M	218
Cooper	45-54		F	422
Cooper	45-54		M	442
Cooper	45-54	0	F	10216
Cooper	45-54	0	M	9706
Cooper	45-54	1	F	380
Cooper	45-54	1	M	354
Cooper	55-64		F	333
Cooper	55-64		M	356
Cooper	55-64	0	F	7498
Cooper	55-64	0	M	6961
Cooper	55-64	1	F	582
Cooper	55-64	1	M	466
Cooper	65-74		F	254
Cooper	65-74		M	256
Cooper	65-74	0	F	4910
Cooper	65-74	0	M	4286
Cooper	65-74	1	F	791
Cooper	65-74	1	M	631
Cooper	75-84		F	218
Cooper	75-84		M	191
Cooper	75-84	0	F	2479
Cooper	75-84	0	M	2177
Cooper	75-84	1	F	1617
Cooper	75-84	1	M	968
Cooper	85+		F	234
Cooper	85+		M	124
Cooper	85+	0	F	674
Cooper	85+	0	M	591
Cooper	85+	1	F	1582
Cooper	85+	1	M	869
Corangamite	0-4		F	162
Corangamite	0-4		M	165
Corangamite	0-4	0	F	4265
Corangamite	0-4	0	M	4463
Corangamite	0-4	1	F	43
Corangamite	0-4	1	M	75
Corangamite	5-14		F	451
Corangamite	5-14		M	434
Corangamite	5-14	0	F	8765
Corangamite	5-14	0	M	9131
Corangamite	5-14	1	F	321
Corangamite	5-14	1	M	664
Corangamite	15-19		F	186
Corangamite	15-19		M	155
Corangamite	15-19	0	F	3866
Corangamite	15-19	0	M	3904
Corangamite	15-19	1	F	147
Corangamite	15-19	1	M	219
Corangamite	20-24		F	200
Corangamite	20-24		M	226
Corangamite	20-24	0	F	3854
Corangamite	20-24	0	M	4001
Corangamite	20-24	1	F	98
Corangamite	20-24	1	M	136
Corangamite	25-34		F	346
Corangamite	25-34		M	414
Corangamite	25-34	0	F	8815
Corangamite	25-34	0	M	8365
Corangamite	25-34	1	F	175
Corangamite	25-34	1	M	207
Corangamite	35-44		F	417
Corangamite	35-44		M	400
Corangamite	35-44	0	F	9863
Corangamite	35-44	0	M	8895
Corangamite	35-44	1	F	178
Corangamite	35-44	1	M	164
Corangamite	45-54		F	348
Corangamite	45-54		M	395
Corangamite	45-54	0	F	9019
Corangamite	45-54	0	M	8258
Corangamite	45-54	1	F	271
Corangamite	45-54	1	M	228
Corangamite	55-64		F	401
Corangamite	55-64		M	382
Corangamite	55-64	0	F	8889
Corangamite	55-64	0	M	7609
Corangamite	55-64	1	F	432
Corangamite	55-64	1	M	315
Corangamite	65-74		F	447
Corangamite	65-74		M	444
Corangamite	65-74	0	F	8517
Corangamite	65-74	0	M	7703
Corangamite	65-74	1	F	644
Corangamite	65-74	1	M	613
Corangamite	75-84		F	346
Corangamite	75-84		M	305
Corangamite	75-84	0	F	3878
Corangamite	75-84	0	M	3608
Corangamite	75-84	1	F	949
Corangamite	75-84	1	M	723
Corangamite	85+		F	276
Corangamite	85+		M	165
Corangamite	85+	0	F	826
Corangamite	85+	0	M	729
Corangamite	85+	1	F	1256
Corangamite	85+	1	M	585
Corio	0-4		F	213
Corio	0-4		M	224
Corio	0-4	0	F	4079
Corio	0-4	0	M	4272
Corio	0-4	1	F	38
Corio	0-4	1	M	94
Corio	5-14		F	480
Corio	5-14		M	526
Corio	5-14	0	F	8265
Corio	5-14	0	M	8244
Corio	5-14	1	F	374
Corio	5-14	1	M	751
Corio	15-19		F	216
Corio	15-19		M	244
Corio	15-19	0	F	4016
Corio	15-19	0	M	4133
Corio	15-19	1	F	153
Corio	15-19	1	M	302
Corio	20-24		F	265
Corio	20-24		M	397
Corio	20-24	0	F	4703
Corio	20-24	0	M	4689
Corio	20-24	1	F	132
Corio	20-24	1	M	212
Corio	25-34		F	598
Corio	25-34		M	1098
Corio	25-34	0	F	10847
Corio	25-34	0	M	10677
Corio	25-34	1	F	268
Corio	25-34	1	M	292
Corio	35-44		F	545
Corio	35-44		M	863
Corio	35-44	0	F	9596
Corio	35-44	0	M	8899
Corio	35-44	1	F	339
Corio	35-44	1	M	272
Corio	45-54		F	479
Corio	45-54		M	673
Corio	45-54	0	F	9398
Corio	45-54	0	M	8687
Corio	45-54	1	F	492
Corio	45-54	1	M	399
Corio	55-64		F	368
Corio	55-64		M	527
Corio	55-64	0	F	8812
Corio	55-64	0	M	8055
Corio	55-64	1	F	676
Corio	55-64	1	M	557
Corio	65-74		F	389
Corio	65-74		M	364
Corio	65-74	0	F	7218
Corio	65-74	0	M	6353
Corio	65-74	1	F	879
Corio	65-74	1	M	711
Corio	75-84		F	281
Corio	75-84		M	243
Corio	75-84	0	F	3561
Corio	75-84	0	M	2976
Corio	75-84	1	F	1243
Corio	75-84	1	M	810
Corio	85+		F	168
Corio	85+		M	98
Corio	85+	0	F	880
Corio	85+	0	M	747
Corio	85+	1	F	1289
Corio	85+	1	M	594
Deakin	0-4		F	142
Deakin	0-4		M	132
Deakin	0-4	0	F	4363
Deakin	0-4	0	M	4615
Deakin	0-4	1	F	48
Deakin	0-4	1	M	79
Deakin	5-14		F	300
Deakin	5-14		M	329
Deakin	5-14	0	F	9335
Deakin	5-14	0	M	9523
Deakin	5-14	1	F	349
Deakin	5-14	1	M	643
Deakin	15-19		F	107
Deakin	15-19		M	144
Deakin	15-19	0	F	4298
Deakin	15-19	0	M	4675
Deakin	15-19	1	F	115
Deakin	15-19	1	M	225
Deakin	20-24		F	136
Deakin	20-24		M	168
Deakin	20-24	0	F	4231
Deakin	20-24	0	M	4643
Deakin	20-24	1	F	119
Deakin	20-24	1	M	141
Deakin	25-34		F	345
Deakin	25-34		M	379
Deakin	25-34	0	F	9954
Deakin	25-34	0	M	9538
Deakin	25-34	1	F	230
Deakin	25-34	1	M	243
Deakin	35-44		F	418
Deakin	35-44		M	384
Deakin	35-44	0	F	11813
Deakin	35-44	0	M	10949
Deakin	35-44	1	F	252
Deakin	35-44	1	M	250
Deakin	45-54		F	297
Deakin	45-54		M	371
Deakin	45-54	0	F	10949
Deakin	45-54	0	M	10149
Deakin	45-54	1	F	413
Deakin	45-54	1	M	278
Deakin	55-64		F	281
Deakin	55-64		M	279
Deakin	55-64	0	F	9403
Deakin	55-64	0	M	8608
Deakin	55-64	1	F	548
Deakin	55-64	1	M	409
Deakin	65-74		F	272
Deakin	65-74		M	255
Deakin	65-74	0	F	7763
Deakin	65-74	0	M	6471
Deakin	65-74	1	F	805
Deakin	65-74	1	M	585
Deakin	75-84		F	338
Deakin	75-84		M	235
Deakin	75-84	0	F	4309
Deakin	75-84	0	M	3600
Deakin	75-84	1	F	1266
Deakin	75-84	1	M	739
Deakin	85+		F	427
Deakin	85+		M	177
Deakin	85+	0	F	1127
Deakin	85+	0	M	863
Deakin	85+	1	F	1510
Deakin	85+	1	M	749
Dunkley	0-4		F	226
Dunkley	0-4		M	245
Dunkley	0-4	0	F	4388
Dunkley	0-4	0	M	4414
Dunkley	0-4	1	F	58
Dunkley	0-4	1	M	113
Dunkley	5-14		F	524
Dunkley	5-14		M	532
Dunkley	5-14	0	F	8936
Dunkley	5-14	0	M	9103
Dunkley	5-14	1	F	384
Dunkley	5-14	1	M	751
Dunkley	15-19		F	254
Dunkley	15-19		M	225
Dunkley	15-19	0	F	3980
Dunkley	15-19	0	M	4365
Dunkley	15-19	1	F	164
Dunkley	15-19	1	M	234
Dunkley	20-24		F	214
Dunkley	20-24		M	206
Dunkley	20-24	0	F	3905
Dunkley	20-24	0	M	3946
Dunkley	20-24	1	F	126
Dunkley	20-24	1	M	171
Dunkley	25-34		F	562
Dunkley	25-34		M	554
Dunkley	25-34	0	F	9408
Dunkley	25-34	0	M	8968
Dunkley	25-34	1	F	251
Dunkley	25-34	1	M	253
Dunkley	35-44		F	558
Dunkley	35-44		M	579
Dunkley	35-44	0	F	10436
Dunkley	35-44	0	M	9677
Dunkley	35-44	1	F	300
Dunkley	35-44	1	M	279
Dunkley	45-54		F	498
Dunkley	45-54		M	620
Dunkley	45-54	0	F	10268
Dunkley	45-54	0	M	9795
Dunkley	45-54	1	F	442
Dunkley	45-54	1	M	347
Dunkley	55-64		F	375
Dunkley	55-64		M	490
Dunkley	55-64	0	F	9014
Dunkley	55-64	0	M	8445
Dunkley	55-64	1	F	634
Dunkley	55-64	1	M	446
Dunkley	65-74		F	344
Dunkley	65-74		M	325
Dunkley	65-74	0	F	6909
Dunkley	65-74	0	M	6100
Dunkley	65-74	1	F	784
Dunkley	65-74	1	M	652
Dunkley	75-84		F	275
Dunkley	75-84		M	226
Dunkley	75-84	0	F	3432
Dunkley	75-84	0	M	3059
Dunkley	75-84	1	F	1020
Dunkley	75-84	1	M	668
Dunkley	85+		F	194
Dunkley	85+		M	109
Dunkley	85+	0	F	837
Dunkley	85+	0	M	679
Dunkley	85+	1	F	1186
Dunkley	85+	1	M	547
Flinders	0-4		F	175
Flinders	0-4		M	172
Flinders	0-4	0	F	3172
Flinders	0-4	0	M	3447
Flinders	0-4	1	F	31
Flinders	0-4	1	M	72
Flinders	5-14		F	509
Flinders	5-14		M	529
Flinders	5-14	0	F	7314
Flinders	5-14	0	M	7461
Flinders	5-14	1	F	260
Flinders	5-14	1	M	531
Flinders	15-19		F	223
Flinders	15-19		M	222
Flinders	15-19	0	F	3554
Flinders	15-19	0	M	3914
Flinders	15-19	1	F	129
Flinders	15-19	1	M	188
Flinders	20-24		F	198
Flinders	20-24		M	168
Flinders	20-24	0	F	2943
Flinders	20-24	0	M	3332
Flinders	20-24	1	F	69
Flinders	20-24	1	M	120
Flinders	25-34		F	381
Flinders	25-34		M	410
Flinders	25-34	0	F	6396
Flinders	25-34	0	M	6136
Flinders	25-34	1	F	160
Flinders	25-34	1	M	164
Flinders	35-44		F	475
Flinders	35-44		M	470
Flinders	35-44	0	F	7608
Flinders	35-44	0	M	6763
Flinders	35-44	1	F	210
Flinders	35-44	1	M	187
Flinders	45-54		F	562
Flinders	45-54		M	565
Flinders	45-54	0	F	9482
Flinders	45-54	0	M	8375
Flinders	45-54	1	F	362
Flinders	45-54	1	M	299
Flinders	55-64		F	572
Flinders	55-64		M	551
Flinders	55-64	0	F	9886
Flinders	55-64	0	M	8832
Flinders	55-64	1	F	539
Flinders	55-64	1	M	373
Flinders	65-74		F	598
Flinders	65-74		M	568
Flinders	65-74	0	F	10331
Flinders	65-74	0	M	9103
Flinders	65-74	1	F	716
Flinders	65-74	1	M	641
Flinders	75-84		F	504
Flinders	75-84		M	415
Flinders	75-84	0	F	5788
Flinders	75-84	0	M	5339
Flinders	75-84	1	F	1405
Flinders	75-84	1	M	946
Flinders	85+		F	353
Flinders	85+		M	243
Flinders	85+	0	F	1326
Flinders	85+	0	M	1255
Flinders	85+	1	F	1478
Flinders	85+	1	M	835
Fraser	0-4		F	340
Fraser	0-4		M	350
Fraser	0-4	0	F	4471
Fraser	0-4	0	M	4740
Fraser	0-4	1	F	63
Fraser	0-4	1	M	74
Fraser	5-14		F	611
Fraser	5-14		M	681
Fraser	5-14	0	F	7854
Fraser	5-14	0	M	8221
Fraser	5-14	1	F	215
Fraser	5-14	1	M	544
Fraser	15-19		F	256
Fraser	15-19		M	298
Fraser	15-19	0	F	3774
Fraser	15-19	0	M	3776
Fraser	15-19	1	F	93
Fraser	15-19	1	M	151
Fraser	20-24		F	384
Fraser	20-24		M	499
Fraser	20-24	0	F	5466
Fraser	20-24	0	M	5774
Fraser	20-24	1	F	92
Fraser	20-24	1	M	134
Fraser	25-34		F	1163
Fraser	25-34		M	1429
Fraser	25-34	0	F	15618
Fraser	25-34	0	M	16641
Fraser	25-34	1	F	288
Fraser	25-34	1	M	243
Fraser	35-44		F	833
Fraser	35-44		M	1006
Fraser	35-44	0	F	12402
Fraser	35-44	0	M	12737
Fraser	35-44	1	F	308
Fraser	35-44	1	M	265
Fraser	45-54		F	595
Fraser	45-54		M	716
Fraser	45-54	0	F	9930
Fraser	45-54	0	M	9686
Fraser	45-54	1	F	453
Fraser	45-54	1	M	388
Fraser	55-64		F	503
Fraser	55-64		M	591
Fraser	55-64	0	F	7758
Fraser	55-64	0	M	7855
Fraser	55-64	1	F	824
Fraser	55-64	1	M	690
Fraser	65-74		F	366
Fraser	65-74		M	425
Fraser	65-74	0	F	5424
Fraser	65-74	0	M	5063
Fraser	65-74	1	F	1293
Fraser	65-74	1	M	1057
Fraser	75-84		F	271
Fraser	75-84		M	293
Fraser	75-84	0	F	2060
Fraser	75-84	0	M	2096
Fraser	75-84	1	F	1744
Fraser	75-84	1	M	1096
Fraser	85+		F	290
Fraser	85+		M	150
Fraser	85+	0	F	449
Fraser	85+	0	M	448
Fraser	85+	1	F	1408
Fraser	85+	1	M	674
Gellibrand	0-4		F	411
Gellibrand	0-4		M	424
Gellibrand	0-4	0	F	6688
Gellibrand	0-4	0	M	7197
Gellibrand	0-4	1	F	68
Gellibrand	0-4	1	M	123
Gellibrand	5-14		F	717
Gellibrand	5-14		M	779
Gellibrand	5-14	0	F	12993
Gellibrand	5-14	0	M	13270
Gellibrand	5-14	1	F	301
Gellibrand	5-14	1	M	762
Gellibrand	15-19		F	240
Gellibrand	15-19		M	295
Gellibrand	15-19	0	F	4255
Gellibrand	15-19	0	M	4455
Gellibrand	15-19	1	F	114
Gellibrand	15-19	1	M	207
Gellibrand	20-24		F	245
Gellibrand	20-24		M	496
Gellibrand	20-24	0	F	4181
Gellibrand	20-24	0	M	4703
Gellibrand	20-24	1	F	83
Gellibrand	20-24	1	M	99
Gellibrand	25-34		F	842
Gellibrand	25-34		M	1281
Gellibrand	25-34	0	F	13601
Gellibrand	25-34	0	M	12600
Gellibrand	25-34	1	F	193
Gellibrand	25-34	1	M	181
Gellibrand	35-44		F	846
Gellibrand	35-44		M	1184
Gellibrand	35-44	0	F	16877
Gellibrand	35-44	0	M	17035
Gellibrand	35-44	1	F	232
Gellibrand	35-44	1	M	190
Gellibrand	45-54		F	508
Gellibrand	45-54		M	649
Gellibrand	45-54	0	F	11256
Gellibrand	45-54	0	M	11225
Gellibrand	45-54	1	F	375
Gellibrand	45-54	1	M	228
Gellibrand	55-64		F	340
Gellibrand	55-64		M	408
Gellibrand	55-64	0	F	7879
Gellibrand	55-64	0	M	7588
Gellibrand	55-64	1	F	543
Gellibrand	55-64	1	M	381
Gellibrand	65-74		F	235
Gellibrand	65-74		M	252
Gellibrand	65-74	0	F	5113
Gellibrand	65-74	0	M	4768
Gellibrand	65-74	1	F	851
Gellibrand	65-74	1	M	606
Gellibrand	75-84		F	137
Gellibrand	75-84		M	130
Gellibrand	75-84	0	F	2115
Gellibrand	75-84	0	M	1920
Gellibrand	75-84	1	F	1091
Gellibrand	75-84	1	M	681
Gellibrand	85+		F	76
Gellibrand	85+		M	44
Gellibrand	85+	0	F	492
Gellibrand	85+	0	M	422
Gellibrand	85+	1	F	996
Gellibrand	85+	1	M	486
Gippsland	0-4		F	309
Gippsland	0-4		M	317
Gippsland	0-4	0	F	3552
Gippsland	0-4	0	M	3673
Gippsland	0-4	1	F	42
Gippsland	0-4	1	M	86
Gippsland	5-14		F	716
Gippsland	5-14		M	746
Gippsland	5-14	0	F	7635
Gippsland	5-14	0	M	7845
Gippsland	5-14	1	F	338
Gippsland	5-14	1	M	685
Gippsland	15-19		F	308
Gippsland	15-19		M	306
Gippsland	15-19	0	F	3555
Gippsland	15-19	0	M	3692
Gippsland	15-19	1	F	132
Gippsland	15-19	1	M	265
Gippsland	20-24		F	294
Gippsland	20-24		M	342
Gippsland	20-24	0	F	3168
Gippsland	20-24	0	M	3216
Gippsland	20-24	1	F	126
Gippsland	20-24	1	M	219
Gippsland	25-34		F	673
Gippsland	25-34		M	995
Gippsland	25-34	0	F	7775
Gippsland	25-34	0	M	7227
Gippsland	25-34	1	F	253
Gippsland	25-34	1	M	295
Gippsland	35-44		F	695
Gippsland	35-44		M	947
Gippsland	35-44	0	F	7547
Gippsland	35-44	0	M	6943
Gippsland	35-44	1	F	326
Gippsland	35-44	1	M	296
Gippsland	45-54		F	636
Gippsland	45-54		M	768
Gippsland	45-54	0	F	8458
Gippsland	45-54	0	M	7568
Gippsland	45-54	1	F	515
Gippsland	45-54	1	M	481
Gippsland	55-64		F	714
Gippsland	55-64		M	794
Gippsland	55-64	0	F	10229
Gippsland	55-64	0	M	9374
Gippsland	55-64	1	F	794
Gippsland	55-64	1	M	764
Gippsland	65-74		F	679
Gippsland	65-74		M	759
Gippsland	65-74	0	F	9268
Gippsland	65-74	0	M	9292
Gippsland	65-74	1	F	1006
Gippsland	65-74	1	M	1088
Gippsland	75-84		F	432
Gippsland	75-84		M	440
Gippsland	75-84	0	F	4375
Gippsland	75-84	0	M	4284
Gippsland	75-84	1	F	1179
Gippsland	75-84	1	M	1005
Gippsland	85+		F	324
Gippsland	85+		M	211
Gippsland	85+	0	F	921
Gippsland	85+	0	M	795
Gippsland	85+	1	F	1104
Gippsland	85+	1	M	595
Goldstein	0-4		F	114
Goldstein	0-4		M	87
Goldstein	0-4	0	F	3411
Goldstein	0-4	0	M	3443
Goldstein	0-4	1	F	27
Goldstein	0-4	1	M	35
Goldstein	5-14		F	358
Goldstein	5-14		M	387
Goldstein	5-14	0	F	9279
Goldstein	5-14	0	M	9546
Goldstein	5-14	1	F	139
Goldstein	5-14	1	M	283
Goldstein	15-19		F	150
Goldstein	15-19		M	149
Goldstein	15-19	0	F	4690
Goldstein	15-19	0	M	5034
Goldstein	15-19	1	F	89
Goldstein	15-19	1	M	115
Goldstein	20-24		F	110
Goldstein	20-24		M	168
Goldstein	20-24	0	F	3728
Goldstein	20-24	0	M	4196
Goldstein	20-24	1	F	66
Goldstein	20-24	1	M	74
Goldstein	25-34		F	330
Goldstein	25-34		M	344
Goldstein	25-34	0	F	7226
Goldstein	25-34	0	M	6824
Goldstein	25-34	1	F	123
Goldstein	25-34	1	M	125
Goldstein	35-44		F	373
Goldstein	35-44		M	363
Goldstein	35-44	0	F	9872
Goldstein	35-44	0	M	8687
Goldstein	35-44	1	F	130
Goldstein	35-44	1	M	102
Goldstein	45-54		F	406
Goldstein	45-54		M	387
Goldstein	45-54	0	F	12192
Goldstein	45-54	0	M	10777
Goldstein	45-54	1	F	183
Goldstein	45-54	1	M	164
Goldstein	55-64		F	309
Goldstein	55-64		M	266
Goldstein	55-64	0	F	9844
Goldstein	55-64	0	M	9199
Goldstein	55-64	1	F	330
Goldstein	55-64	1	M	231
Goldstein	65-74		F	334
Goldstein	65-74		M	247
Goldstein	65-74	0	F	7621
Goldstein	65-74	0	M	6737
Goldstein	65-74	1	F	546
Goldstein	65-74	1	M	363
Goldstein	75-84		F	270
Goldstein	75-84		M	197
Goldstein	75-84	0	F	3975
Goldstein	75-84	0	M	3396
Goldstein	75-84	1	F	1091
Goldstein	75-84	1	M	645
Goldstein	85+		F	254
Goldstein	85+		M	121
Goldstein	85+	0	F	1178
Goldstein	85+	0	M	896
Goldstein	85+	1	F	1709
Goldstein	85+	1	M	679
Gorton	0-4		F	330
Gorton	0-4		M	358
Gorton	0-4	0	F	5313
Gorton	0-4	0	M	5560
Gorton	0-4	1	F	50
Gorton	0-4	1	M	107
Gorton	5-14		F	684
Gorton	5-14		M	716
Gorton	5-14	0	F	11483
Gorton	5-14	0	M	11814
Gorton	5-14	1	F	324
Gorton	5-14	1	M	696
