CED_NAME21	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Adelaide	35-44	0	F	11461
Adelaide	35-44	0	M	12419
Adelaide	35-44	1	F	1829
Adelaide	35-44	1	M	1278
Adelaide	45-54		F	446
Adelaide	45-54		M	648
Adelaide	45-54	0	F	8521
Adelaide	45-54	0	M	9425
Adelaide	45-54	1	F	2469
Adelaide	45-54	1	M	1665
Adelaide	55-64		F	391
Adelaide	55-64		M	488
Adelaide	55-64	0	F	7619
Adelaide	55-64	0	M	8069
Adelaide	55-64	1	F	2779
Adelaide	55-64	1	M	1807
Adelaide	65-74		F	394
Adelaide	65-74		M	354
Adelaide	65-74	0	F	6855
Adelaide	65-74	0	M	6570
Adelaide	65-74	1	F	1653
Adelaide	65-74	1	M	1040
Adelaide	75-84		F	296
Adelaide	75-84		M	242
Adelaide	75-84	0	F	4174
Adelaide	75-84	0	M	3342
Adelaide	75-84	1	F	674
Adelaide	75-84	1	M	481
Adelaide	85+		F	242
Adelaide	85+		M	119
Adelaide	85+	0	F	2804
Adelaide	85+	0	M	1443
Adelaide	85+	1	F	130
Adelaide	85+	1	M	159
Barker	15-19		F	381
Barker	15-19		M	460
Barker	15-19	0	F	3924
Barker	15-19	0	M	4448
Barker	15-19	1	F	275
Barker	15-19	1	M	249
Barker	20-24		F	257
Barker	20-24		M	397
Barker	20-24	0	F	3280
Barker	20-24	0	M	3798
Barker	20-24	1	F	297
Barker	20-24	1	M	252
Barker	25-34		F	566
Barker	25-34		M	1055
Barker	25-34	0	F	7506
Barker	25-34	0	M	7825
Barker	25-34	1	F	991
Barker	25-34	1	M	627
Barker	35-44		F	589
Barker	35-44		M	1100
Barker	35-44	0	F	7371
Barker	35-44	0	M	7566
Barker	35-44	1	F	1618
Barker	35-44	1	M	912
Barker	45-54		F	683
Barker	45-54		M	1011
Barker	45-54	0	F	8168
Barker	45-54	0	M	8719
Barker	45-54	1	F	2248
Barker	45-54	1	M	1415
Barker	55-64		F	690
Barker	55-64		M	904
Barker	55-64	0	F	8873
Barker	55-64	0	M	9770
Barker	55-64	1	F	2828
Barker	55-64	1	M	1748
Barker	65-74		F	725
Barker	65-74		M	847
Barker	65-74	0	F	8423
Barker	65-74	0	M	9384
Barker	65-74	1	F	1846
Barker	65-74	1	M	1348
Barker	75-84		F	595
Barker	75-84		M	528
Barker	75-84	0	F	5125
Barker	75-84	0	M	4771
Barker	75-84	1	F	721
Barker	75-84	1	M	635
Barker	85+		F	347
Barker	85+		M	201
Barker	85+	0	F	2352
Barker	85+	0	M	1462
Barker	85+	1	F	119
Barker	85+	1	M	191
Boothby	15-19		F	127
Boothby	15-19		M	166
Boothby	15-19	0	F	4352
Boothby	15-19	0	M	4486
Boothby	15-19	1	F	223
Boothby	15-19	1	M	200
Boothby	20-24		F	200
Boothby	20-24		M	215
Boothby	20-24	0	F	5161
Boothby	20-24	0	M	4987
Boothby	20-24	1	F	361
Boothby	20-24	1	M	292
Boothby	25-34		F	425
Boothby	25-34		M	479
Boothby	25-34	0	F	10331
Boothby	25-34	0	M	10219
Boothby	25-34	1	F	933
Boothby	25-34	1	M	667
Boothby	35-44		F	346
Boothby	35-44		M	394
Boothby	35-44	0	F	9909
Boothby	35-44	0	M	9537
Boothby	35-44	1	F	1608
Boothby	35-44	1	M	1069
Boothby	45-54		F	306
Boothby	45-54		M	395
Boothby	45-54	0	F	8484
Boothby	45-54	0	M	8770
Boothby	45-54	1	F	2475
Boothby	45-54	1	M	1494
Boothby	55-64		F	333
Boothby	55-64		M	348
Boothby	55-64	0	F	7971
Boothby	55-64	0	M	7928
Boothby	55-64	1	F	3156
Boothby	55-64	1	M	1955
Boothby	65-74		F	377
Boothby	65-74		M	332
Boothby	65-74	0	F	8306
Boothby	65-74	0	M	7540
Boothby	65-74	1	F	2054
Boothby	65-74	1	M	1393
Boothby	75-84		F	333
Boothby	75-84		M	259
Boothby	75-84	0	F	5435
Boothby	75-84	0	M	4445
Boothby	75-84	1	F	852
Boothby	75-84	1	M	684
Boothby	85+		F	269
Boothby	85+		M	149
Boothby	85+	0	F	3560
Boothby	85+	0	M	1848
Boothby	85+	1	F	182
Boothby	85+	1	M	232
Grey	15-19		F	450
Grey	15-19		M	501
Grey	15-19	0	F	3604
Grey	15-19	0	M	4010
Grey	15-19	1	F	234
Grey	15-19	1	M	237
Grey	20-24		F	292
Grey	20-24		M	457
Grey	20-24	0	F	3320
Grey	20-24	0	M	3589
Grey	20-24	1	F	290
Grey	20-24	1	M	234
Grey	25-34		F	767
Grey	25-34		M	1138
Grey	25-34	0	F	7706
Grey	25-34	0	M	8006
Grey	25-34	1	F	1062
Grey	25-34	1	M	615
Grey	35-44		F	677
Grey	35-44		M	1045
Grey	35-44	0	F	6906
Grey	35-44	0	M	7271
Grey	35-44	1	F	1592
Grey	35-44	1	M	913
Grey	45-54		F	816
Grey	45-54		M	1115
Grey	45-54	0	F	7801
Grey	45-54	0	M	8388
Grey	45-54	1	F	2262
Grey	45-54	1	M	1371
Grey	55-64		F	848
Grey	55-64		M	1046
Grey	55-64	0	F	8875
Grey	55-64	0	M	10352
Grey	55-64	1	F	2808
Grey	55-64	1	M	1865
Grey	65-74		F	769
Grey	65-74		M	835
Grey	65-74	0	F	8328
Grey	65-74	0	M	9332
Grey	65-74	1	F	1788
Grey	65-74	1	M	1351
Grey	75-84		F	597
Grey	75-84		M	604
Grey	75-84	0	F	5036
Grey	75-84	0	M	4887
Grey	75-84	1	F	679
Grey	75-84	1	M	639
Grey	85+		F	326
Grey	85+		M	244
Grey	85+	0	F	2129
Grey	85+	0	M	1357
Grey	85+	1	F	88
Grey	85+	1	M	159
Hindmarsh	15-19		F	151
Hindmarsh	15-19		M	201
Hindmarsh	15-19	0	F	3834
Hindmarsh	15-19	0	M	4074
Hindmarsh	15-19	1	F	215
Hindmarsh	15-19	1	M	186
Hindmarsh	20-24		F	214
Hindmarsh	20-24		M	254
Hindmarsh	20-24	0	F	4536
Hindmarsh	20-24	0	M	4865
Hindmarsh	20-24	1	F	385
Hindmarsh	20-24	1	M	272
Hindmarsh	25-34		F	496
Hindmarsh	25-34		M	616
Hindmarsh	25-34	0	F	10500
Hindmarsh	25-34	0	M	10570
Hindmarsh	25-34	1	F	1082
Hindmarsh	25-34	1	M	725
Hindmarsh	35-44		F	440
Hindmarsh	35-44		M	471
Hindmarsh	35-44	0	F	9244
Hindmarsh	35-44	0	M	9315
Hindmarsh	35-44	1	F	1712
Hindmarsh	35-44	1	M	1134
Hindmarsh	45-54		F	375
Hindmarsh	45-54		M	495
Hindmarsh	45-54	0	F	8562
Hindmarsh	45-54	0	M	8877
Hindmarsh	45-54	1	F	2512
Hindmarsh	45-54	1	M	1613
Hindmarsh	55-64		F	380
Hindmarsh	55-64		M	463
Hindmarsh	55-64	0	F	8349
Hindmarsh	55-64	0	M	8834
Hindmarsh	55-64	1	F	3111
Hindmarsh	55-64	1	M	1977
Hindmarsh	65-74		F	353
Hindmarsh	65-74		M	322
Hindmarsh	65-74	0	F	7668
Hindmarsh	65-74	0	M	7069
Hindmarsh	65-74	1	F	1785
Hindmarsh	65-74	1	M	1197
Hindmarsh	75-84		F	346
Hindmarsh	75-84		M	252
Hindmarsh	75-84	0	F	5216
Hindmarsh	75-84	0	M	4082
Hindmarsh	75-84	1	F	705
Hindmarsh	75-84	1	M	559
Hindmarsh	85+		F	209
Hindmarsh	85+		M	143
Hindmarsh	85+	0	F	3011
Hindmarsh	85+	0	M	1750
Hindmarsh	85+	1	F	169
Hindmarsh	85+	1	M	216
Kingston	15-19		F	207
Kingston	15-19		M	204
Kingston	15-19	0	F	4179
Kingston	15-19	0	M	4544
Kingston	15-19	1	F	240
Kingston	15-19	1	M	214
Kingston	20-24		F	181
Kingston	20-24		M	201
Kingston	20-24	0	F	4162
Kingston	20-24	0	M	4374
Kingston	20-24	1	F	344
Kingston	20-24	1	M	282
Kingston	25-34		F	400
Kingston	25-34		M	487
Kingston	25-34	0	F	9131
Kingston	25-34	0	M	9206
Kingston	25-34	1	F	1129
Kingston	25-34	1	M	702
Kingston	35-44		F	419
Kingston	35-44		M	474
Kingston	35-44	0	F	8819
Kingston	35-44	0	M	9043
Kingston	35-44	1	F	2002
Kingston	35-44	1	M	1139
Kingston	45-54		F	361
Kingston	45-54		M	447
Kingston	45-54	0	F	8120
Kingston	45-54	0	M	8599
Kingston	45-54	1	F	2390
Kingston	45-54	1	M	1443
Kingston	55-64		F	371
Kingston	55-64		M	395
Kingston	55-64	0	F	8100
Kingston	55-64	0	M	8038
Kingston	55-64	1	F	2679
Kingston	55-64	1	M	1624
Kingston	65-74		F	351
Kingston	65-74		M	335
Kingston	65-74	0	F	7841
Kingston	65-74	0	M	7359
Kingston	65-74	1	F	1805
Kingston	65-74	1	M	1262
Kingston	75-84		F	317
Kingston	75-84		M	229
Kingston	75-84	0	F	4198
Kingston	75-84	0	M	3639
Kingston	75-84	1	F	612
Kingston	75-84	1	M	546
Kingston	85+		F	234
Kingston	85+		M	123
Kingston	85+	0	F	1880
Kingston	85+	0	M	1175
Kingston	85+	1	F	72
Kingston	85+	1	M	127
Makin	15-19		F	176
Makin	15-19		M	214
Makin	15-19	0	F	4440
Makin	15-19	0	M	4814
Makin	15-19	1	F	246
Makin	15-19	1	M	227
Makin	20-24		F	162
Makin	20-24		M	291
Makin	20-24	0	F	4636
Makin	20-24	0	M	5398
Makin	20-24	1	F	350
Makin	20-24	1	M	312
Makin	25-34		F	497
Makin	25-34		M	729
Makin	25-34	0	F	9766
Makin	25-34	0	M	10387
Makin	25-34	1	F	1202
Makin	25-34	1	M	762
Makin	35-44		F	491
Makin	35-44		M	661
Makin	35-44	0	F	9466
Makin	35-44	0	M	10088
Makin	35-44	1	F	1978
Makin	35-44	1	M	1191
Makin	45-54		F	335
Makin	45-54		M	477
Makin	45-54	0	F	8306
Makin	45-54	0	M	8899
Makin	45-54	1	F	2336
Makin	45-54	1	M	1493
Makin	55-64		F	291
Makin	55-64		M	334
Makin	55-64	0	F	7852
Makin	55-64	0	M	7879
Makin	55-64	1	F	2473
Makin	55-64	1	M	1571
Makin	65-74		F	337
Makin	65-74		M	301
Makin	65-74	0	F	7452
Makin	65-74	0	M	6747
Makin	65-74	1	F	1586
Makin	65-74	1	M	1094
Makin	75-84		F	375
Makin	75-84		M	251
Makin	75-84	0	F	4760
Makin	75-84	0	M	3942
Makin	75-84	1	F	657
Makin	75-84	1	M	594
Makin	85+		F	261
Makin	85+		M	148
Makin	85+	0	F	1925
Makin	85+	0	M	1253
Makin	85+	1	F	90
Makin	85+	1	M	144
Mayo	15-19		F	276
Mayo	15-19		M	279
Mayo	15-19	0	F	4378
Mayo	15-19	0	M	4500
Mayo	15-19	1	F	281
Mayo	15-19	1	M	219
Mayo	20-24		F	162
Mayo	20-24		M	232
Mayo	20-24	0	F	3389
Mayo	20-24	0	M	3750
Mayo	20-24	1	F	289
Mayo	20-24	1	M	213
Mayo	25-34		F	382
Mayo	25-34		M	430
Mayo	25-34	0	F	6925
Mayo	25-34	0	M	6735
Mayo	25-34	1	F	827
Mayo	25-34	1	M	571
Mayo	35-44		F	421
Mayo	35-44		M	484
Mayo	35-44	0	F	8268
Mayo	35-44	0	M	7786
Mayo	35-44	1	F	1662
Mayo	35-44	1	M	980
Mayo	45-54		F	471
Mayo	45-54		M	552
Mayo	45-54	0	F	8829
Mayo	45-54	0	M	9162
Mayo	45-54	1	F	2656
Mayo	45-54	1	M	1557
Mayo	55-64		F	534
Mayo	55-64		M	617
Mayo	55-64	0	F	9003
Mayo	55-64	0	M	9410
Mayo	55-64	1	F	3309
Mayo	55-64	1	M	1966
Mayo	65-74		F	570
Mayo	65-74		M	579
Mayo	65-74	0	F	9877
Mayo	65-74	0	M	9736
Mayo	65-74	1	F	2378
Mayo	65-74	1	M	1594
Mayo	75-84		F	441
Mayo	75-84		M	402
Mayo	75-84	0	F	5440
Mayo	75-84	0	M	5397
Mayo	75-84	1	F	848
Mayo	75-84	1	M	833
Mayo	85+		F	276
Mayo	85+		M	174
Mayo	85+	0	F	2089
Mayo	85+	0	M	1425
Mayo	85+	1	F	150
Mayo	85+	1	M	193
Spence	15-19		F	376
Spence	15-19		M	397
Spence	15-19	0	F	4927
Spence	15-19	0	M	5370
Spence	15-19	1	F	313
Spence	15-19	1	M	286
Spence	20-24		F	390
Spence	20-24		M	384
Spence	20-24	0	F	5395
Spence	20-24	0	M	5731
Spence	20-24	1	F	512
Spence	20-24	1	M	412
Spence	25-34		F	882
Spence	25-34		M	898
Spence	25-34	0	F	11423
Spence	25-34	0	M	11673
Spence	25-34	1	F	1965
Spence	25-34	1	M	1074
Spence	35-44		F	666
Spence	35-44		M	858
Spence	35-44	0	F	9081
Spence	35-44	0	M	9950
Spence	35-44	1	F	2490
Spence	35-44	1	M	1404
Spence	45-54		F	584
Spence	45-54		M	684
Spence	45-54	0	F	8214
Spence	45-54	0	M	8911
Spence	45-54	1	F	2411
Spence	45-54	1	M	1512
Spence	55-64		F	490
Spence	55-64		M	553
Spence	55-64	0	F	8074
Spence	55-64	0	M	8570
Spence	55-64	1	F	2497
Spence	55-64	1	M	1576
Spence	65-74		F	440
Spence	65-74		M	463
Spence	65-74	0	F	6146
Spence	65-74	0	M	5976
Spence	65-74	1	F	1270
Spence	65-74	1	M	936
Spence	75-84		F	422
Spence	75-84		M	288
Spence	75-84	0	F	3819
Spence	75-84	0	M	3000
Spence	75-84	1	F	449
Spence	75-84	1	M	453
Spence	85+		F	312
Spence	85+		M	177
Spence	85+	0	F	1701
Spence	85+	0	M	1039
Spence	85+	1	F	74
Spence	85+	1	M	122
Sturt	15-19		F	160
Sturt	15-19		M	174
Sturt	15-19	0	F	4593
Sturt	15-19	0	M	5263
Sturt	15-19	1	F	229
Sturt	15-19	1	M	206
Sturt	20-24		F	203
Sturt	20-24		M	229
Sturt	20-24	0	F	5119
Sturt	20-24	0	M	5496
Sturt	20-24	1	F	356
Sturt	20-24	1	M	293
Sturt	25-34		F	482
Sturt	25-34		M	537
Sturt	25-34	0	F	10880
Sturt	25-34	0	M	10947
Sturt	25-34	1	F	927
Sturt	25-34	1	M	624
Sturt	35-44		F	388
Sturt	35-44		M	496
Sturt	35-44	0	F	10840
Sturt	35-44	0	M	10598
Sturt	35-44	1	F	1685
Sturt	35-44	1	M	1157
Sturt	45-54		F	354
Sturt	45-54		M	412
Sturt	45-54	0	F	9116
Sturt	45-54	0	M	9421
Sturt	45-54	1	F	2809
Sturt	45-54	1	M	1742
Sturt	55-64		F	278
Sturt	55-64		M	344
Sturt	55-64	0	F	7984
Sturt	55-64	0	M	8017
Sturt	55-64	1	F	3237
Sturt	55-64	1	M	1996
Sturt	65-74		F	309
Sturt	65-74		M	267
Sturt	65-74	0	F	8318
Sturt	65-74	0	M	7210
Sturt	65-74	1	F	1930
Sturt	65-74	1	M	1270
Sturt	75-84		F	381
Sturt	75-84		M	247
Sturt	75-84	0	F	6209
Sturt	75-84	0	M	4879
Sturt	75-84	1	F	986
Sturt	75-84	1	M	774
Sturt	85+		F	306
Sturt	85+		M	176
Sturt	85+	0	F	3579
Sturt	85+	0	M	2015
Sturt	85+	1	F	192
Sturt	85+	1	M	247
No usual address (SA)	15-19		F	19
No usual address (SA)	15-19		M	14
No usual address (SA)	15-19	0	F	76
No usual address (SA)	15-19	0	M	50
No usual address (SA)	15-19	1	F	13
No usual address (SA)	15-19	1	M	9
No usual address (SA)	20-24		F	19
No usual address (SA)	20-24		M	27
No usual address (SA)	20-24	0	F	75
No usual address (SA)	20-24	0	M	78
No usual address (SA)	20-24	1	F	13
No usual address (SA)	20-24	1	M	6
No usual address (SA)	25-34		F	74
No usual address (SA)	25-34		M	88
No usual address (SA)	25-34	0	F	196
No usual address (SA)	25-34	0	M	216
No usual address (SA)	25-34	1	F	32
No usual address (SA)	25-34	1	M	23
No usual address (SA)	35-44		F	82
No usual address (SA)	35-44		M	95
No usual address (SA)	35-44	0	F	131
No usual address (SA)	35-44	0	M	169
No usual address (SA)	35-44	1	F	32
No usual address (SA)	35-44	1	M	24
No usual address (SA)	45-54		F	45
No usual address (SA)	45-54		M	95
No usual address (SA)	45-54	0	F	111
No usual address (SA)	45-54	0	M	176
No usual address (SA)	45-54	1	F	23
No usual address (SA)	45-54	1	M	28
No usual address (SA)	55-64		F	27
No usual address (SA)	55-64		M	102
No usual address (SA)	55-64	0	F	143
No usual address (SA)	55-64	0	M	194
No usual address (SA)	55-64	1	F	29
No usual address (SA)	55-64	1	M	20
No usual address (SA)	65-74		F	17
No usual address (SA)	65-74		M	46
No usual address (SA)	65-74	0	F	101
No usual address (SA)	65-74	0	M	149
No usual address (SA)	65-74	1	F	23
No usual address (SA)	65-74	1	M	17
No usual address (SA)	75-84		F	4
No usual address (SA)	75-84		M	5
No usual address (SA)	75-84	0	F	20
No usual address (SA)	75-84	0	M	24
No usual address (SA)	75-84	1	F	4
No usual address (SA)	75-84	1	M	4
No usual address (SA)	85+	0	F	4
No usual address (SA)	85+	1	M	4
Migratory - Offshore - Shipping (SA)	45-54		M	6
Brand	15-19		F	318
Brand	15-19		M	383
Brand	15-19	0	F	4904
Brand	15-19	0	M	5301
Brand	15-19	1	F	257
Brand	15-19	1	M	232
Brand	20-24		F	340
Brand	20-24		M	645
Brand	20-24	0	F	4721
Brand	20-24	0	M	4858
Brand	20-24	1	F	315
Brand	20-24	1	M	249
Brand	25-34		F	792
Brand	25-34		M	1652
Brand	25-34	0	F	11232
Brand	25-34	0	M	10643
Brand	25-34	1	F	1215
Brand	25-34	1	M	638
Brand	35-44		F	656
Brand	35-44		M	1493
Brand	35-44	0	F	10763
Brand	35-44	0	M	10369
Brand	35-44	1	F	1804
Brand	35-44	1	M	1019
Brand	45-54		F	547
Brand	45-54		M	1044
Brand	45-54	0	F	9228
Brand	45-54	0	M	9510
Brand	45-54	1	F	2085
Brand	45-54	1	M	1142
Brand	55-64		F	408
Brand	55-64		M	681
Brand	55-64	0	F	7507
Brand	55-64	0	M	7926
Brand	55-64	1	F	1990
Brand	55-64	1	M	1179
Brand	65-74		F	345
Brand	65-74		M	374
Brand	65-74	0	F	5676
Brand	65-74	0	M	5346
Brand	65-74	1	F	1148
Brand	65-74	1	M	728
Brand	75-84		F	353
Brand	75-84		M	273
Brand	75-84	0	F	3167
Brand	75-84	0	M	2872
Brand	75-84	1	F	436
Brand	75-84	1	M	431
Brand	85+		F	264
Brand	85+		M	161
Brand	85+	0	F	1135
Brand	85+	0	M	779
Brand	85+	1	F	69
Brand	85+	1	M	91
Burt	15-19		F	333
Burt	15-19		M	349
Burt	15-19	0	F	4655
Burt	15-19	0	M	4830
Burt	15-19	1	F	261
Burt	15-19	1	M	228
Burt	20-24		F	357
Burt	20-24		M	412
Burt	20-24	0	F	4868
Burt	20-24	0	M	5115
Burt	20-24	1	F	364
Burt	20-24	1	M	242
Burt	25-34		F	884
Burt	25-34		M	1067
Burt	25-34	0	F	11846
Burt	25-34	0	M	11186
Burt	25-34	1	F	1305
Burt	25-34	1	M	800
Burt	35-44		F	798
Burt	35-44		M	1041
Burt	35-44	0	F	11814
Burt	35-44	0	M	12512
Burt	35-44	1	F	1991
Burt	35-44	1	M	1295
Burt	45-54		F	563
Burt	45-54		M	844
Burt	45-54	0	F	8227
Burt	45-54	0	M	9116
Burt	45-54	1	F	1875
Burt	45-54	1	M	1148
Burt	55-64		F	411
Burt	55-64		M	579
Burt	55-64	0	F	6970
Burt	55-64	0	M	7195
Burt	55-64	1	F	1748
Burt	55-64	1	M	925
Burt	65-74		F	365
Burt	65-74		M	335
Burt	65-74	0	F	5774
Burt	65-74	0	M	5543
Burt	65-74	1	F	1150
Burt	65-74	1	M	745
Burt	75-84		F	315
Burt	75-84		M	225
Burt	75-84	0	F	3026
Burt	75-84	0	M	2670
Burt	75-84	1	F	386
Burt	75-84	1	M	355
Burt	85+		F	259
Burt	85+		M	155
Burt	85+	0	F	1106
Burt	85+	0	M	711
Burt	85+	1	F	69
Burt	85+	1	M	81
Canning	15-19		F	278
Canning	15-19		M	287
Canning	15-19	0	F	4109
Canning	15-19	0	M	4143
Canning	15-19	1	F	209
Canning	15-19	1	M	204
Canning	20-24		F	249
Canning	20-24		M	295
Canning	20-24	0	F	3491
Canning	20-24	0	M	3522
Canning	20-24	1	F	272
Canning	20-24	1	M	184
Canning	25-34		F	536
Canning	25-34		M	765
Canning	25-34	0	F	7863
Canning	25-34	0	M	7164
Canning	25-34	1	F	909
Canning	25-34	1	M	439
Canning	35-44		F	555
Canning	35-44		M	963
Canning	35-44	0	F	7864
Canning	35-44	0	M	7496
Canning	35-44	1	F	1434
Canning	35-44	1	M	768
Canning	45-54		F	535
Canning	45-54		M	915
Canning	45-54	0	F	7849
Canning	45-54	0	M	7939
Canning	45-54	1	F	1930
Canning	45-54	1	M	977
Canning	55-64		F	486
Canning	55-64		M	699
Canning	55-64	0	F	7969
Canning	55-64	0	M	8010
Canning	55-64	1	F	2293
Canning	55-64	1	M	1263
Canning	65-74		F	475
Canning	65-74		M	582
Canning	65-74	0	F	7990
Canning	65-74	0	M	7916
Canning	65-74	1	F	1597
Canning	65-74	1	M	1043
Canning	75-84		F	488
Canning	75-84		M	416
Canning	75-84	0	F	4647
Canning	75-84	0	M	4609
Canning	75-84	1	F	644
Canning	75-84	1	M	601
Canning	85+		F	365
Canning	85+		M	209
Canning	85+	0	F	1611
Canning	85+	0	M	1196
Canning	85+	1	F	132
Canning	85+	1	M	166
Cowan	15-19		F	283
Cowan	15-19		M	276
Cowan	15-19	0	F	4326
Cowan	15-19	0	M	4608
Cowan	15-19	1	F	271
Cowan	15-19	1	M	226
Cowan	20-24		F	312
Cowan	20-24		M	433
Cowan	20-24	0	F	4927
Cowan	20-24	0	M	5283
Cowan	20-24	1	F	375
Cowan	20-24	1	M	279
Cowan	25-34		F	823
Cowan	25-34		M	972
Cowan	25-34	0	F	11508
Cowan	25-34	0	M	11702
Cowan	25-34	1	F	1106
Cowan	25-34	1	M	711
Cowan	35-44		F	728
Cowan	35-44		M	917
Cowan	35-44	0	F	10326
Cowan	35-44	0	M	10752
Cowan	35-44	1	F	1630
Cowan	35-44	1	M	1026
Cowan	45-54		F	514
Cowan	45-54		M	704
Cowan	45-54	0	F	8638
Cowan	45-54	0	M	8924
Cowan	45-54	1	F	2135
Cowan	45-54	1	M	1356
Cowan	55-64		F	445
Cowan	55-64		M	530
Cowan	55-64	0	F	8257
Cowan	55-64	0	M	8388
Cowan	55-64	1	F	2313
Cowan	55-64	1	M	1406
Cowan	65-74		F	411
Cowan	65-74		M	379
Cowan	65-74	0	F	7278
Cowan	65-74	0	M	6846
Cowan	65-74	1	F	1490
Cowan	65-74	1	M	900
Cowan	75-84		F	369
Cowan	75-84		M	288
Cowan	75-84	0	F	4123
Cowan	75-84	0	M	3642
Cowan	75-84	1	F	576
Cowan	75-84	1	M	491
Cowan	85+		F	219
Cowan	85+		M	139
Cowan	85+	0	F	1607
Cowan	85+	0	M	1014
Cowan	85+	1	F	103
Cowan	85+	1	M	150
Curtin	15-19		F	206
Curtin	15-19		M	169
Curtin	15-19	0	F	5009
Curtin	15-19	0	M	5289
Curtin	15-19	1	F	231
Curtin	15-19	1	M	210
Curtin	20-24		F	260
Curtin	20-24		M	214
Curtin	20-24	0	F	4919
Curtin	20-24	0	M	4726
Curtin	20-24	1	F	322
Curtin	20-24	1	M	256
Curtin	25-34		F	654
Curtin	25-34		M	848
Curtin	25-34	0	F	10822
Curtin	25-34	0	M	9970
Curtin	25-34	1	F	738
Curtin	25-34	1	M	456
Curtin	35-44		F	481
Curtin	35-44		M	664
Curtin	35-44	0	F	10433
Curtin	35-44	0	M	9929
Curtin	35-44	1	F	1315
Curtin	35-44	1	M	757
Curtin	45-54		F	377
Curtin	45-54		M	481
Curtin	45-54	0	F	9181
Curtin	45-54	0	M	9274
Curtin	45-54	1	F	2334
Curtin	45-54	1	M	1286
Curtin	55-64		F	337
Curtin	55-64		M	404
Curtin	55-64	0	F	6972
Curtin	55-64	0	M	7359
Curtin	55-64	1	F	2734
Curtin	55-64	1	M	1575
Curtin	65-74		F	417
Curtin	65-74		M	386
Curtin	65-74	0	F	6531
Curtin	65-74	0	M	6313
Curtin	65-74	1	F	1711
Curtin	65-74	1	M	1021
Curtin	75-84		F	429
Curtin	75-84		M	348
Curtin	75-84	0	F	4603
Curtin	75-84	0	M	3985
Curtin	75-84	1	F	789
Curtin	75-84	1	M	507
Curtin	85+		F	423
Curtin	85+		M	229
Curtin	85+	0	F	2555
Curtin	85+	0	M	1426
Curtin	85+	1	F	196
Curtin	85+	1	M	199
Durack	15-19		F	740
Durack	15-19		M	870
Durack	15-19	0	F	4148
Durack	15-19	0	M	4564
Durack	15-19	1	F	262
Durack	15-19	1	M	281
Durack	20-24		F	781
Durack	20-24		M	1052
Durack	20-24	0	F	3979
Durack	20-24	0	M	4237
Durack	20-24	1	F	311
Durack	20-24	1	M	257
Durack	25-34		F	2115
Durack	25-34		M	3108
Durack	25-34	0	F	11286
Durack	25-34	0	M	11189
Durack	25-34	1	F	1096
Durack	25-34	1	M	682
Durack	35-44		F	1887
Durack	35-44		M	2951
Durack	35-44	0	F	10395
Durack	35-44	0	M	11164
Durack	35-44	1	F	1626
Durack	35-44	1	M	1025
Durack	45-54		F	1616
Durack	45-54		M	2657
Durack	45-54	0	F	9458
Durack	45-54	0	M	10810
Durack	45-54	1	F	1834
Durack	45-54	1	M	1153
Durack	55-64		F	1343
Durack	55-64		M	2143
Durack	55-64	0	F	8731
Durack	55-64	0	M	10352
Durack	55-64	1	F	1873
Durack	55-64	1	M	1203
Durack	65-74		F	850
Durack	65-74		M	1096
Durack	65-74	0	F	6102
Durack	65-74	0	M	7243
Durack	65-74	1	F	1142
Durack	65-74	1	M	815
Durack	75-84		F	508
Durack	75-84		M	545
Durack	75-84	0	F	2835
Durack	75-84	0	M	3072
Durack	75-84	1	F	371
Durack	75-84	1	M	373
Durack	85+		F	239
Durack	85+		M	157
Durack	85+	0	F	969
Durack	85+	0	M	716
Durack	85+	1	F	61
Durack	85+	1	M	89
Forrest	15-19		F	290
Forrest	15-19		M	314
Forrest	15-19	0	F	3997
Forrest	15-19	0	M	4235
Forrest	15-19	1	F	238
Forrest	15-19	1	M	184
Forrest	20-24		F	221
Forrest	20-24		M	271
Forrest	20-24	0	F	2833
Forrest	20-24	0	M	3096
Forrest	20-24	1	F	164
Forrest	20-24	1	M	136
Forrest	25-34		F	584
Forrest	25-34		M	929
Forrest	25-34	0	F	7467
Forrest	25-34	0	M	7042
Forrest	25-34	1	F	739
Forrest	25-34	1	M	413
Forrest	35-44		F	580
Forrest	35-44		M	1005
Forrest	35-44	0	F	8672
Forrest	35-44	0	M	8136
Forrest	35-44	1	F	1510
Forrest	35-44	1	M	783
Forrest	45-54		F	567
Forrest	45-54		M	984
Forrest	45-54	0	F	8406
Forrest	45-54	0	M	8448
Forrest	45-54	1	F	1989
Forrest	45-54	1	M	1086
Forrest	55-64		F	532
Forrest	55-64		M	744
Forrest	55-64	0	F	7941
Forrest	55-64	0	M	8016
Forrest	55-64	1	F	2391
Forrest	55-64	1	M	1318
Forrest	65-74		F	554
Forrest	65-74		M	598
Forrest	65-74	0	F	7370
Forrest	65-74	0	M	7569
Forrest	65-74	1	F	1483
Forrest	65-74	1	M	958
Forrest	75-84		F	414
Forrest	75-84		M	331
Forrest	75-84	0	F	3899
Forrest	75-84	0	M	3676
Forrest	75-84	1	F	577
Forrest	75-84	1	M	488
Forrest	85+		F	271
Forrest	85+		M	175
Forrest	85+	0	F	1627
Forrest	85+	0	M	1004
Forrest	85+	1	F	106
Forrest	85+	1	M	125
Fremantle	15-19		F	186
Fremantle	15-19		M	207
