CED_NAME21	CoupleFamily	HasChild	HasChildUnder15	MortgageRepayment.min	families_in_occupied_private_dwellings_being_purchased
Moncrieff	1	1	0	5400	46
Moncrieff	1	1	0	7200	68
Moncrieff	1	1	0	9600	111
Moncrieff	1	1	0	12000	123
Moncrieff	1	1	0	14400	145
Moncrieff	1	1	0	16800	121
Moncrieff	1	1	0	19200	216
Moncrieff	1	1	0	21600	156
Moncrieff	1	1	0	24000	260
Moncrieff	1	1	0	26400	93
Moncrieff	1	1	0	28800	74
Moncrieff	1	1	0	31200	207
Moncrieff	1	1	0	36000	261
Moncrieff	1	1	0	48000	124
Moncrieff	1	1	0	60000	143
Moncrieff	1	1	1	0	109
Moncrieff	1	1	1	1800	24
Moncrieff	1	1	1	3600	40
Moncrieff	1	1	1	5400	26
Moncrieff	1	1	1	7200	68
Moncrieff	1	1	1	9600	121
Moncrieff	1	1	1	12000	201
Moncrieff	1	1	1	14400	302
Moncrieff	1	1	1	16800	365
Moncrieff	1	1	1	19200	545
Moncrieff	1	1	1	21600	486
Moncrieff	1	1	1	24000	822
Moncrieff	1	1	1	26400	403
Moncrieff	1	1	1	28800	263
Moncrieff	1	1	1	31200	622
Moncrieff	1	1	1	36000	803
Moncrieff	1	1	1	48000	340
Moncrieff	1	1	1	60000	399
Moreton		1	1	0	11
Moreton		1	1	1800	4
Moreton		1	1	3600	5
Moreton		1	1	7200	9
Moreton		1	1	9600	10
Moreton		1	1	12000	13
Moreton		1	1	14400	30
Moreton		1	1	16800	13
Moreton		1	1	19200	23
Moreton		1	1	21600	12
Moreton		1	1	24000	21
Moreton		1	1	26400	9
Moreton		1	1	28800	6
Moreton		1	1	31200	8
Moreton		1	1	36000	19
Moreton	0	1	0	0	55
Moreton	0	1	0	1800	5
Moreton	0	1	0	3600	17
Moreton	0	1	0	5400	24
Moreton	0	1	0	7200	35
Moreton	0	1	0	9600	58
Moreton	0	1	0	12000	77
Moreton	0	1	0	14400	62
Moreton	0	1	0	16800	67
Moreton	0	1	0	19200	74
Moreton	0	1	0	21600	38
Moreton	0	1	0	24000	94
Moreton	0	1	0	26400	43
Moreton	0	1	0	28800	25
Moreton	0	1	0	31200	46
Moreton	0	1	0	36000	46
Moreton	0	1	0	48000	19
Moreton	0	1	0	60000	13
Moreton	0	1	1	0	32
Moreton	0	1	1	1800	3
Moreton	0	1	1	3600	7
Moreton	0	1	1	5400	9
Moreton	0	1	1	7200	26
Moreton	0	1	1	9600	28
Moreton	0	1	1	12000	60
Moreton	0	1	1	14400	68
Moreton	0	1	1	16800	82
Moreton	0	1	1	19200	87
Moreton	0	1	1	21600	57
Moreton	0	1	1	24000	95
Moreton	0	1	1	26400	40
Moreton	0	1	1	28800	30
Moreton	0	1	1	31200	53
Moreton	0	1	1	36000	65
Moreton	0	1	1	48000	22
Moreton	0	1	1	60000	26
Moreton	1	0	0	0	232
Moreton	1	0	0	1800	40
Moreton	1	0	0	3600	78
Moreton	1	0	0	5400	54
Moreton	1	0	0	7200	105
Moreton	1	0	0	9600	171
Moreton	1	0	0	12000	217
Moreton	1	0	0	14400	306
Moreton	1	0	0	16800	336
Moreton	1	0	0	19200	368
Moreton	1	0	0	21600	307
Moreton	1	0	0	24000	510
Moreton	1	0	0	26400	256
Moreton	1	0	0	28800	212
Moreton	1	0	0	31200	383
Moreton	1	0	0	36000	440
Moreton	1	0	0	48000	181
Moreton	1	0	0	60000	136
Moreton	1	1	0	0	151
Moreton	1	1	0	1800	33
Moreton	1	1	0	3600	51
Moreton	1	1	0	5400	41
Moreton	1	1	0	7200	66
Moreton	1	1	0	9600	104
Moreton	1	1	0	12000	130
Moreton	1	1	0	14400	160
Moreton	1	1	0	16800	149
Moreton	1	1	0	19200	176
Moreton	1	1	0	21600	136
Moreton	1	1	0	24000	292
Moreton	1	1	0	26400	105
Moreton	1	1	0	28800	75
Moreton	1	1	0	31200	175
Moreton	1	1	0	36000	279
Moreton	1	1	0	48000	133
Moreton	1	1	0	60000	142
Moreton	1	1	1	0	197
Moreton	1	1	1	1800	27
Moreton	1	1	1	3600	84
Moreton	1	1	1	5400	61
Moreton	1	1	1	7200	112
Moreton	1	1	1	9600	128
Moreton	1	1	1	12000	265
Moreton	1	1	1	14400	412
Moreton	1	1	1	16800	444
Moreton	1	1	1	19200	563
Moreton	1	1	1	21600	499
Moreton	1	1	1	24000	931
Moreton	1	1	1	26400	434
Moreton	1	1	1	28800	464
Moreton	1	1	1	31200	860
Moreton	1	1	1	36000	1264
Moreton	1	1	1	48000	481
Moreton	1	1	1	60000	386
Oxley		1	1	0	12
Oxley		1	1	1800	4
Oxley		1	1	3600	8
Oxley		1	1	5400	3
Oxley		1	1	7200	15
Oxley		1	1	9600	12
Oxley		1	1	12000	12
Oxley		1	1	14400	23
Oxley		1	1	16800	17
Oxley		1	1	19200	16
Oxley		1	1	24000	13
Oxley		1	1	26400	7
Oxley		1	1	28800	4
Oxley		1	1	31200	7
Oxley		1	1	36000	3
Oxley		1	1	48000	3
Oxley	0	1	0	0	54
Oxley	0	1	0	1800	24
Oxley	0	1	0	3600	32
Oxley	0	1	0	5400	41
Oxley	0	1	0	7200	53
Oxley	0	1	0	9600	84
Oxley	0	1	0	12000	111
Oxley	0	1	0	14400	163
Oxley	0	1	0	16800	147
Oxley	0	1	0	19200	150
Oxley	0	1	0	21600	78
Oxley	0	1	0	24000	152
Oxley	0	1	0	26400	33
Oxley	0	1	0	28800	31
Oxley	0	1	0	31200	47
Oxley	0	1	0	36000	56
Oxley	0	1	0	48000	13
Oxley	0	1	0	60000	3
Oxley	0	1	1	0	35
Oxley	0	1	1	1800	9
Oxley	0	1	1	3600	19
Oxley	0	1	1	5400	6
Oxley	0	1	1	7200	37
Oxley	0	1	1	9600	70
Oxley	0	1	1	12000	92
Oxley	0	1	1	14400	152
Oxley	0	1	1	16800	147
Oxley	0	1	1	19200	156
Oxley	0	1	1	21600	124
Oxley	0	1	1	24000	107
Oxley	0	1	1	26400	39
Oxley	0	1	1	28800	35
Oxley	0	1	1	31200	47
Oxley	0	1	1	36000	60
Oxley	0	1	1	48000	13
Oxley	0	1	1	60000	8
Oxley	1	0	0	0	210
Oxley	1	0	0	1800	57
Oxley	1	0	0	3600	98
Oxley	1	0	0	5400	83
Oxley	1	0	0	7200	130
Oxley	1	0	0	9600	205
Oxley	1	0	0	12000	340
Oxley	1	0	0	14400	493
Oxley	1	0	0	16800	540
Oxley	1	0	0	19200	620
Oxley	1	0	0	21600	467
Oxley	1	0	0	24000	624
Oxley	1	0	0	26400	272
Oxley	1	0	0	28800	180
Oxley	1	0	0	31200	357
Oxley	1	0	0	36000	391
Oxley	1	0	0	48000	116
Oxley	1	0	0	60000	78
Oxley	1	1	0	0	142
Oxley	1	1	0	1800	30
Oxley	1	1	0	3600	67
Oxley	1	1	0	5400	59
Oxley	1	1	0	7200	97
Oxley	1	1	0	9600	151
Oxley	1	1	0	12000	220
Oxley	1	1	0	14400	293
Oxley	1	1	0	16800	287
Oxley	1	1	0	19200	331
Oxley	1	1	0	21600	261
Oxley	1	1	0	24000	381
Oxley	1	1	0	26400	146
Oxley	1	1	0	28800	120
Oxley	1	1	0	31200	249
Oxley	1	1	0	36000	307
Oxley	1	1	0	48000	107
Oxley	1	1	0	60000	77
Oxley	1	1	1	0	192
Oxley	1	1	1	1800	31
Oxley	1	1	1	3600	68
Oxley	1	1	1	5400	85
Oxley	1	1	1	7200	129
Oxley	1	1	1	9600	262
Oxley	1	1	1	12000	455
Oxley	1	1	1	14400	754
Oxley	1	1	1	16800	980
Oxley	1	1	1	19200	1159
Oxley	1	1	1	21600	983
Oxley	1	1	1	24000	1333
Oxley	1	1	1	26400	665
Oxley	1	1	1	28800	469
Oxley	1	1	1	31200	818
Oxley	1	1	1	36000	787
Oxley	1	1	1	48000	235
Oxley	1	1	1	60000	173
Petrie		1	1	0	7
Petrie		1	1	3600	8
Petrie		1	1	9600	5
Petrie		1	1	12000	16
Petrie		1	1	14400	8
Petrie		1	1	16800	19
Petrie		1	1	19200	17
Petrie		1	1	21600	14
Petrie		1	1	24000	20
Petrie		1	1	26400	7
Petrie		1	1	28800	3
Petrie		1	1	31200	9
Petrie		1	1	36000	7
Petrie	0	1	0	0	52
Petrie	0	1	0	1800	14
Petrie	0	1	0	3600	31
Petrie	0	1	0	5400	26
Petrie	0	1	0	7200	49
Petrie	0	1	0	9600	83
Petrie	0	1	0	12000	93
Petrie	0	1	0	14400	128
Petrie	0	1	0	16800	144
Petrie	0	1	0	19200	138
Petrie	0	1	0	21600	88
Petrie	0	1	0	24000	104
Petrie	0	1	0	26400	35
Petrie	0	1	0	28800	15
Petrie	0	1	0	31200	48
Petrie	0	1	0	36000	48
Petrie	0	1	0	48000	12
Petrie	0	1	0	60000	12
Petrie	0	1	1	0	21
Petrie	0	1	1	1800	8
Petrie	0	1	1	3600	16
Petrie	0	1	1	5400	14
Petrie	0	1	1	7200	56
Petrie	0	1	1	9600	59
Petrie	0	1	1	12000	79
Petrie	0	1	1	14400	135
Petrie	0	1	1	16800	141
Petrie	0	1	1	19200	165
Petrie	0	1	1	21600	111
Petrie	0	1	1	24000	134
Petrie	0	1	1	26400	41
Petrie	0	1	1	28800	40
Petrie	0	1	1	31200	52
Petrie	0	1	1	36000	47
Petrie	0	1	1	48000	17
Petrie	0	1	1	60000	16
Petrie	1	0	0	0	229
Petrie	1	0	0	1800	62
Petrie	1	0	0	3600	134
Petrie	1	0	0	5400	102
Petrie	1	0	0	7200	181
Petrie	1	0	0	9600	233
Petrie	1	0	0	12000	302
Petrie	1	0	0	14400	448
Petrie	1	0	0	16800	520
Petrie	1	0	0	19200	674
Petrie	1	0	0	21600	600
Petrie	1	0	0	24000	734
Petrie	1	0	0	26400	314
Petrie	1	0	0	28800	200
Petrie	1	0	0	31200	353
Petrie	1	0	0	36000	354
Petrie	1	0	0	48000	138
Petrie	1	0	0	60000	90
Petrie	1	1	0	0	122
Petrie	1	1	0	1800	38
Petrie	1	1	0	3600	44
Petrie	1	1	0	5400	34
Petrie	1	1	0	7200	84
Petrie	1	1	0	9600	100
Petrie	1	1	0	12000	170
Petrie	1	1	0	14400	218
Petrie	1	1	0	16800	234
Petrie	1	1	0	19200	311
Petrie	1	1	0	21600	224
Petrie	1	1	0	24000	382
Petrie	1	1	0	26400	169
Petrie	1	1	0	28800	106
Petrie	1	1	0	31200	257
Petrie	1	1	0	36000	262
Petrie	1	1	0	48000	104
Petrie	1	1	0	60000	57
Petrie	1	1	1	0	132
Petrie	1	1	1	1800	19
Petrie	1	1	1	3600	50
Petrie	1	1	1	5400	31
Petrie	1	1	1	7200	91
Petrie	1	1	1	9600	182
Petrie	1	1	1	12000	310
Petrie	1	1	1	14400	520
Petrie	1	1	1	16800	779
Petrie	1	1	1	19200	1140
Petrie	1	1	1	21600	1139
Petrie	1	1	1	24000	1463
Petrie	1	1	1	26400	689
Petrie	1	1	1	28800	449
Petrie	1	1	1	31200	785
Petrie	1	1	1	36000	774
Petrie	1	1	1	48000	232
Petrie	1	1	1	60000	180
Rankin		1	1	0	11
Rankin		1	1	3600	4
Rankin		1	1	5400	7
Rankin		1	1	7200	7
Rankin		1	1	9600	13
Rankin		1	1	12000	20
Rankin		1	1	14400	26
Rankin		1	1	16800	22
Rankin		1	1	19200	20
Rankin		1	1	21600	11
Rankin		1	1	24000	14
Rankin		1	1	26400	5
Rankin		1	1	28800	3
Rankin		1	1	31200	11
Rankin		1	1	36000	11
Rankin		1	1	48000	3
Rankin	0	1	0	0	67
Rankin	0	1	0	1800	17
Rankin	0	1	0	3600	42
Rankin	0	1	0	5400	33
Rankin	0	1	0	7200	60
Rankin	0	1	0	9600	89
Rankin	0	1	0	12000	120
Rankin	0	1	0	14400	167
Rankin	0	1	0	16800	145
Rankin	0	1	0	19200	147
Rankin	0	1	0	21600	84
Rankin	0	1	0	24000	100
Rankin	0	1	0	26400	29
Rankin	0	1	0	28800	18
Rankin	0	1	0	31200	34
Rankin	0	1	0	36000	65
Rankin	0	1	0	48000	12
Rankin	0	1	0	60000	13
Rankin	0	1	1	0	33
Rankin	0	1	1	1800	10
Rankin	0	1	1	3600	20
Rankin	0	1	1	5400	13
Rankin	0	1	1	7200	46
Rankin	0	1	1	9600	86
Rankin	0	1	1	12000	112
Rankin	0	1	1	14400	170
Rankin	0	1	1	16800	180
Rankin	0	1	1	19200	193
Rankin	0	1	1	21600	114
Rankin	0	1	1	24000	120
Rankin	0	1	1	26400	43
Rankin	0	1	1	28800	20
Rankin	0	1	1	31200	29
Rankin	0	1	1	36000	42
Rankin	0	1	1	48000	15
Rankin	0	1	1	60000	6
Rankin	1	0	0	0	243
Rankin	1	0	0	1800	50
Rankin	1	0	0	3600	109
Rankin	1	0	0	5400	102
Rankin	1	0	0	7200	173
Rankin	1	0	0	9600	252
Rankin	1	0	0	12000	338
Rankin	1	0	0	14400	544
Rankin	1	0	0	16800	546
Rankin	1	0	0	19200	623
Rankin	1	0	0	21600	391
Rankin	1	0	0	24000	541
Rankin	1	0	0	26400	235
Rankin	1	0	0	28800	136
Rankin	1	0	0	31200	296
Rankin	1	0	0	36000	262
Rankin	1	0	0	48000	75
Rankin	1	0	0	60000	60
Rankin	1	1	0	0	143
Rankin	1	1	0	1800	52
Rankin	1	1	0	3600	65
Rankin	1	1	0	5400	61
Rankin	1	1	0	7200	110
Rankin	1	1	0	9600	180
Rankin	1	1	0	12000	222
Rankin	1	1	0	14400	315
Rankin	1	1	0	16800	305
Rankin	1	1	0	19200	357
Rankin	1	1	0	21600	251
Rankin	1	1	0	24000	406
Rankin	1	1	0	26400	117
Rankin	1	1	0	28800	97
Rankin	1	1	0	31200	178
Rankin	1	1	0	36000	212
Rankin	1	1	0	48000	81
Rankin	1	1	0	60000	52
Rankin	1	1	1	0	177
Rankin	1	1	1	1800	29
Rankin	1	1	1	3600	69
Rankin	1	1	1	5400	59
Rankin	1	1	1	7200	126
Rankin	1	1	1	9600	260
Rankin	1	1	1	12000	485
Rankin	1	1	1	14400	831
Rankin	1	1	1	16800	1119
Rankin	1	1	1	19200	1224
Rankin	1	1	1	21600	869
Rankin	1	1	1	24000	1173
Rankin	1	1	1	26400	475
Rankin	1	1	1	28800	342
Rankin	1	1	1	31200	612
Rankin	1	1	1	36000	587
Rankin	1	1	1	48000	194
Rankin	1	1	1	60000	144
Ryan		1	1	0	15
Ryan		1	1	9600	3
Ryan		1	1	12000	4
Ryan		1	1	14400	9
Ryan		1	1	16800	10
Ryan		1	1	19200	11
Ryan		1	1	21600	8
Ryan		1	1	24000	18
Ryan		1	1	26400	5
Ryan		1	1	28800	4
Ryan		1	1	31200	6
Ryan		1	1	36000	7
Ryan		1	1	60000	3
Ryan	0	1	0	0	52
Ryan	0	1	0	1800	10
Ryan	0	1	0	3600	29
Ryan	0	1	0	5400	13
Ryan	0	1	0	7200	27
Ryan	0	1	0	9600	39
Ryan	0	1	0	12000	55
Ryan	0	1	0	14400	60
Ryan	0	1	0	16800	55
Ryan	0	1	0	19200	54
Ryan	0	1	0	21600	43
Ryan	0	1	0	24000	93
Ryan	0	1	0	26400	38
Ryan	0	1	0	28800	26
Ryan	0	1	0	31200	46
Ryan	0	1	0	36000	67
Ryan	0	1	0	48000	24
Ryan	0	1	0	60000	27
Ryan	0	1	1	0	25
Ryan	0	1	1	1800	5
Ryan	0	1	1	3600	15
Ryan	0	1	1	5400	13
Ryan	0	1	1	7200	20
Ryan	0	1	1	9600	31
Ryan	0	1	1	12000	39
Ryan	0	1	1	14400	64
Ryan	0	1	1	16800	63
Ryan	0	1	1	19200	83
Ryan	0	1	1	21600	60
Ryan	0	1	1	24000	99
Ryan	0	1	1	26400	47
Ryan	0	1	1	28800	39
Ryan	0	1	1	31200	81
Ryan	0	1	1	36000	109
Ryan	0	1	1	48000	41
Ryan	0	1	1	60000	37
Ryan	1	0	0	0	232
Ryan	1	0	0	1800	52
Ryan	1	0	0	3600	78
Ryan	1	0	0	5400	70
Ryan	1	0	0	7200	97
Ryan	1	0	0	9600	129
Ryan	1	0	0	12000	186
Ryan	1	0	0	14400	229
Ryan	1	0	0	16800	229
Ryan	1	0	0	19200	297
Ryan	1	0	0	21600	223
Ryan	1	0	0	24000	431
Ryan	1	0	0	26400	228
Ryan	1	0	0	28800	212
Ryan	1	0	0	31200	404
Ryan	1	0	0	36000	575
Ryan	1	0	0	48000	230
Ryan	1	0	0	60000	224
Ryan	1	1	0	0	163
Ryan	1	1	0	1800	30
Ryan	1	1	0	3600	48
Ryan	1	1	0	5400	51
Ryan	1	1	0	7200	67
Ryan	1	1	0	9600	71
Ryan	1	1	0	12000	142
Ryan	1	1	0	14400	124
Ryan	1	1	0	16800	145
Ryan	1	1	0	19200	149
Ryan	1	1	0	21600	115
Ryan	1	1	0	24000	270
Ryan	1	1	0	26400	120
Ryan	1	1	0	28800	119
Ryan	1	1	0	31200	261
Ryan	1	1	0	36000	514
Ryan	1	1	0	48000	208
Ryan	1	1	0	60000	210
Ryan	1	1	1	0	191
Ryan	1	1	1	1800	30
Ryan	1	1	1	3600	63
Ryan	1	1	1	5400	46
Ryan	1	1	1	7200	87
Ryan	1	1	1	9600	150
Ryan	1	1	1	12000	250
Ryan	1	1	1	14400	303
Ryan	1	1	1	16800	380
Ryan	1	1	1	19200	472
Ryan	1	1	1	21600	534
Ryan	1	1	1	24000	974
Ryan	1	1	1	26400	617
Ryan	1	1	1	28800	592
Ryan	1	1	1	31200	1141
Ryan	1	1	1	36000	1803
Ryan	1	1	1	48000	771
Ryan	1	1	1	60000	731
Wide Bay		1	1	0	3
Wide Bay		1	1	3600	4
Wide Bay		1	1	5400	3
Wide Bay		1	1	7200	6
Wide Bay		1	1	9600	13
Wide Bay		1	1	12000	15
Wide Bay		1	1	14400	7
Wide Bay		1	1	16800	15
Wide Bay		1	1	19200	7
Wide Bay		1	1	24000	6
Wide Bay		1	1	26400	6
Wide Bay		1	1	48000	3
Wide Bay	0	1	0	0	39
Wide Bay	0	1	0	1800	22
Wide Bay	0	1	0	3600	54
Wide Bay	0	1	0	5400	39
Wide Bay	0	1	0	7200	81
Wide Bay	0	1	0	9600	115
Wide Bay	0	1	0	12000	93
Wide Bay	0	1	0	14400	105
Wide Bay	0	1	0	16800	83
Wide Bay	0	1	0	19200	77
Wide Bay	0	1	0	21600	42
Wide Bay	0	1	0	24000	51
Wide Bay	0	1	0	26400	16
Wide Bay	0	1	0	28800	10
Wide Bay	0	1	0	31200	30
Wide Bay	0	1	0	36000	19
Wide Bay	0	1	0	48000	6
Wide Bay	0	1	0	60000	4
Wide Bay	0	1	1	0	25
Wide Bay	0	1	1	1800	6
Wide Bay	0	1	1	3600	22
Wide Bay	0	1	1	5400	26
Wide Bay	0	1	1	7200	66
Wide Bay	0	1	1	9600	105
Wide Bay	0	1	1	12000	133
Wide Bay	0	1	1	14400	117
Wide Bay	0	1	1	16800	105
Wide Bay	0	1	1	19200	80
Wide Bay	0	1	1	21600	42
Wide Bay	0	1	1	24000	72
Wide Bay	0	1	1	26400	35
Wide Bay	0	1	1	28800	14
Wide Bay	0	1	1	31200	32
Wide Bay	0	1	1	36000	35
Wide Bay	0	1	1	48000	14
Wide Bay	0	1	1	60000	5
Wide Bay	1	0	0	0	288
Wide Bay	1	0	0	1800	124
Wide Bay	1	0	0	3600	207
Wide Bay	1	0	0	5400	159
Wide Bay	1	0	0	7200	328
Wide Bay	1	0	0	9600	407
Wide Bay	1	0	0	12000	510
Wide Bay	1	0	0	14400	522
Wide Bay	1	0	0	16800	444
Wide Bay	1	0	0	19200	438
Wide Bay	1	0	0	21600	282
Wide Bay	1	0	0	24000	399
Wide Bay	1	0	0	26400	156
Wide Bay	1	0	0	28800	106
Wide Bay	1	0	0	31200	248
Wide Bay	1	0	0	36000	276
Wide Bay	1	0	0	48000	115
Wide Bay	1	0	0	60000	104
Wide Bay	1	1	0	0	77
Wide Bay	1	1	0	1800	23
Wide Bay	1	1	0	3600	68
Wide Bay	1	1	0	5400	64
Wide Bay	1	1	0	7200	119
Wide Bay	1	1	0	9600	166
Wide Bay	1	1	0	12000	176
Wide Bay	1	1	0	14400	218
Wide Bay	1	1	0	16800	184
Wide Bay	1	1	0	19200	183
Wide Bay	1	1	0	21600	125
Wide Bay	1	1	0	24000	212
Wide Bay	1	1	0	26400	71
Wide Bay	1	1	0	28800	41
Wide Bay	1	1	0	31200	106
Wide Bay	1	1	0	36000	141
Wide Bay	1	1	0	48000	41
Wide Bay	1	1	0	60000	28
Wide Bay	1	1	1	0	116
Wide Bay	1	1	1	1800	40
Wide Bay	1	1	1	3600	66
Wide Bay	1	1	1	5400	69
Wide Bay	1	1	1	7200	185
Wide Bay	1	1	1	9600	314
Wide Bay	1	1	1	12000	456
Wide Bay	1	1	1	14400	607
Wide Bay	1	1	1	16800	547
Wide Bay	1	1	1	19200	569
Wide Bay	1	1	1	21600	385
Wide Bay	1	1	1	24000	571
Wide Bay	1	1	1	26400	245
Wide Bay	1	1	1	28800	172
Wide Bay	1	1	1	31200	358
Wide Bay	1	1	1	36000	357
Wide Bay	1	1	1	48000	178
Wide Bay	1	1	1	60000	147
Wright		1	1	0	5
Wright		1	1	3600	8
Wright		1	1	9600	5
Wright		1	1	12000	3
Wright		1	1	14400	7
Wright		1	1	16800	13
Wright		1	1	19200	14
Wright		1	1	21600	5
Wright		1	1	24000	16
Wright		1	1	28800	5
Wright		1	1	31200	6
Wright		1	1	36000	5
Wright	0	1	0	0	40
Wright	0	1	0	1800	14
Wright	0	1	0	3600	36
Wright	0	1	0	5400	35
Wright	0	1	0	7200	63
Wright	0	1	0	9600	83
Wright	0	1	0	12000	100
Wright	0	1	0	14400	128
Wright	0	1	0	16800	99
Wright	0	1	0	19200	120
Wright	0	1	0	21600	78
Wright	0	1	0	24000	107
Wright	0	1	0	26400	48
Wright	0	1	0	28800	27
Wright	0	1	0	31200	44
Wright	0	1	0	36000	60
Wright	0	1	0	48000	19
Wright	0	1	0	60000	14
Wright	0	1	1	0	37
Wright	0	1	1	1800	11
Wright	0	1	1	3600	9
Wright	0	1	1	5400	28
Wright	0	1	1	7200	54
Wright	0	1	1	9600	62
Wright	0	1	1	12000	109
Wright	0	1	1	14400	144
Wright	0	1	1	16800	170
Wright	0	1	1	19200	168
Wright	0	1	1	21600	112
Wright	0	1	1	24000	162
Wright	0	1	1	26400	76
Wright	0	1	1	28800	49
Wright	0	1	1	31200	100
Wright	0	1	1	36000	78
Wright	0	1	1	48000	22
Wright	0	1	1	60000	14
Wright	1	0	0	0	263
Wright	1	0	0	1800	96
Wright	1	0	0	3600	157
Wright	1	0	0	5400	132
Wright	1	0	0	7200	225
Wright	1	0	0	9600	354
Wright	1	0	0	12000	425
Wright	1	0	0	14400	588
Wright	1	0	0	16800	571
Wright	1	0	0	19200	758
Wright	1	0	0	21600	551
Wright	1	0	0	24000	911
Wright	1	0	0	26400	427
Wright	1	0	0	28800	258
Wright	1	0	0	31200	625
Wright	1	0	0	36000	598
Wright	1	0	0	48000	213
Wright	1	0	0	60000	129
Wright	1	1	0	0	118
Wright	1	1	0	1800	44
Wright	1	1	0	3600	68
Wright	1	1	0	5400	66
Wright	1	1	0	7200	102
Wright	1	1	0	9600	188
Wright	1	1	0	12000	223
Wright	1	1	0	14400	340
Wright	1	1	0	16800	307
Wright	1	1	0	19200	396
Wright	1	1	0	21600	270
Wright	1	1	0	24000	532
Wright	1	1	0	26400	222
Wright	1	1	0	28800	165
Wright	1	1	0	31200	372
Wright	1	1	0	36000	375
Wright	1	1	0	48000	131
Wright	1	1	0	60000	97
Wright	1	1	1	0	133
Wright	1	1	1	1800	31
Wright	1	1	1	3600	57
Wright	1	1	1	5400	54
Wright	1	1	1	7200	154
Wright	1	1	1	9600	257
Wright	1	1	1	12000	441
Wright	1	1	1	14400	725
Wright	1	1	1	16800	849
Wright	1	1	1	19200	1234
Wright	1	1	1	21600	1104
Wright	1	1	1	24000	1534
Wright	1	1	1	26400	830
Wright	1	1	1	28800	555
Wright	1	1	1	31200	1160
Wright	1	1	1	36000	1018
Wright	1	1	1	48000	308
Wright	1	1	1	60000	215
Adelaide		1	1	0	13
Adelaide		1	1	1800	4
Adelaide		1	1	3600	15
Adelaide		1	1	5400	6
Adelaide		1	1	7200	10
Adelaide		1	1	9600	9
Adelaide		1	1	12000	18
Adelaide		1	1	14400	26
Adelaide		1	1	16800	20
Adelaide		1	1	19200	16
Adelaide		1	1	21600	27
Adelaide		1	1	24000	23
Adelaide		1	1	26400	3
Adelaide		1	1	28800	7
Adelaide		1	1	31200	8
Adelaide		1	1	36000	6
Adelaide		1	1	48000	6
Adelaide		1	1	60000	3
Adelaide	0	1	0	0	56
Adelaide	0	1	0	1800	19
Adelaide	0	1	0	3600	28
Adelaide	0	1	0	5400	40
Adelaide	0	1	0	7200	72
Adelaide	0	1	0	9600	94
Adelaide	0	1	0	12000	91
Adelaide	0	1	0	14400	98
Adelaide	0	1	0	16800	105
Adelaide	0	1	0	19200	84
Adelaide	0	1	0	21600	51
Adelaide	0	1	0	24000	64
Adelaide	0	1	0	26400	23
Adelaide	0	1	0	28800	14
Adelaide	0	1	0	31200	48
Adelaide	0	1	0	36000	46
Adelaide	0	1	0	48000	27
Adelaide	0	1	0	60000	25
Adelaide	0	1	1	0	36
Adelaide	0	1	1	1800	8
Adelaide	0	1	1	3600	15
Adelaide	0	1	1	5400	9
Adelaide	0	1	1	7200	29
Adelaide	0	1	1	9600	65
Adelaide	0	1	1	12000	60
Adelaide	0	1	1	14400	92
Adelaide	0	1	1	16800	109
Adelaide	0	1	1	19200	106
Adelaide	0	1	1	21600	52
Adelaide	0	1	1	24000	106
Adelaide	0	1	1	26400	27
Adelaide	0	1	1	28800	15
Adelaide	0	1	1	31200	53
Adelaide	0	1	1	36000	53
Adelaide	0	1	1	48000	26
Adelaide	0	1	1	60000	22
Adelaide	1	0	0	0	253
Adelaide	1	0	0	1800	58
Adelaide	1	0	0	3600	95
Adelaide	1	0	0	5400	85
Adelaide	1	0	0	7200	158
Adelaide	1	0	0	9600	219
Adelaide	1	0	0	12000	314
Adelaide	1	0	0	14400	391
Adelaide	1	0	0	16800	422
Adelaide	1	0	0	19200	526
Adelaide	1	0	0	21600	378
Adelaide	1	0	0	24000	530
Adelaide	1	0	0	26400	245
Adelaide	1	0	0	28800	191
Adelaide	1	0	0	31200	342
Adelaide	1	0	0	36000	340
Adelaide	1	0	0	48000	150
Adelaide	1	0	0	60000	156
Adelaide	1	1	0	0	157
Adelaide	1	1	0	1800	52
Adelaide	1	1	0	3600	71
Adelaide	1	1	0	5400	50
Adelaide	1	1	0	7200	95
Adelaide	1	1	0	9600	143
Adelaide	1	1	0	12000	184
Adelaide	1	1	0	14400	216
Adelaide	1	1	0	16800	203
Adelaide	1	1	0	19200	199
Adelaide	1	1	0	21600	127
Adelaide	1	1	0	24000	246
Adelaide	1	1	0	26400	110
Adelaide	1	1	0	28800	74
Adelaide	1	1	0	31200	151
Adelaide	1	1	0	36000	217
Adelaide	1	1	0	48000	139
Adelaide	1	1	0	60000	123
Adelaide	1	1	1	0	203
Adelaide	1	1	1	1800	34
Adelaide	1	1	1	3600	50
Adelaide	1	1	1	5400	68
Adelaide	1	1	1	7200	120
Adelaide	1	1	1	9600	232
Adelaide	1	1	1	12000	339
Adelaide	1	1	1	14400	479
Adelaide	1	1	1	16800	645
Adelaide	1	1	1	19200	806
Adelaide	1	1	1	21600	636
Adelaide	1	1	1	24000	963
Adelaide	1	1	1	26400	442
Adelaide	1	1	1	28800	342
Adelaide	1	1	1	31200	683
Adelaide	1	1	1	36000	910
Adelaide	1	1	1	48000	360
Adelaide	1	1	1	60000	419
Barker		1	1	0	3
Barker		1	1	1800	3
